மற்றும்	dan
பட்டியலிடப்பட்டுள்ள	tersenarai
ஆய்வகங்கள்	makmal
விலாஸ்	vilas
மோனோ	mono
தட்டுப்பாடு	kekurangan
வைராக்கியம்	bigot
கடாரம்	kedah
விண்ணப்பங்கள்	aplikasi
ஏவுகணைத்	menganggu
எடின்பர்க்	edinburgh
பியரி	pierre
க்யூ	cue
அருவியில்	terjun
அருவியில்	falls
முன்தோற்றம்	keseluruhan
முன்தோற்றம்	pratonton
பெர்குளோரேட்டு	perklorat
சத்யன்	sathyan
ரால்ப்	ralph
பாவங்களை	dosa
குண்டலினி	kundalini
சாலி	sally
வெர்னர்	werner
சயீத்	saeed
சுடு	shoot
சுடு	tunas
சுடு	tembak
வனுவாட்டு	vanuatu
திரும்புகிறது	mengulang
திரும்புகிறது	mengulangi
கும்பம்	aquarius
சிபிஎம்	cbm
ஆண்ட்ரியா	andrea
கேமரூன்	cameroon
கோல்ப்	golf
கோல்ப்	golf
வேட்டைக்காரன்	pemburu
வேட்டைக்காரன்	hunter
வேட்டைக்காரன்	nimrod
சேஸ்	kejar
சேஸ்	chase
ஒப்பீடுகள்	perbandingan
ஸ்கோர்	skor
சுவா	sua
கலெக்டர்	pengumpul
கலெக்டர்	collector
கலெக்டர்	pemungut
பெளத்தம்	budha
பெளத்தம்	buddha
சோமன்	soman
கலோரி	kalori
மேட்டர்	mater
டிரேக்	drake
அடுப்பில்	oven
மினசோட்டா	minnesota
அய்யன்	ayaan
மிஸ்ரா	mishra
பிளாக்பர்ன்	blackburn
அருணன்	aruna
சிக்ஃபிரைட்	siegfried
பலூன்	belon
பேத்தி	cucu
யோனா	yunus
செலினியம்	selenium
புரூக்ளின்	brooklyn
கூடாரம்	khemah
தூதர்கள்	rasul
சாட்சியம்	testimoni
பயனுள்ளது	bermanfaat
பயனுள்ளது	berguna
கான்கிரீட்	konkrit
புதுப்பிப்பு	kemaskini
புதுப்பிப்பு	update
தோல்விகள்	kegagalan
அழ	menangis
அழ	nangis
அழ	tangis
அழ	cry
கிந்தா	kinta
சலவை	cuci
சலவை	basuh
சலவை	mencuci
சலவை	washing
சலவை	dobi
சலவை	cucian
பெப்சி	pepsi
டைட்டானியம்	titanium
ஹம்மர்	hummer
டேராடூன்	dehradun
பிரபஞ்சத்தில்	universe
பிரபஞ்சத்தில்	semesta
ஐவி	ivy
சோபா	sofa
ஒற்றைப்படை	pelik
ஒற்றைப்படை	ganjil
தாவூத்	daud
வாடா	delivery
வாடா	penghantaran
காஞ்சனா	kanchana
அண்டார்க்டிக்	antartika
ஓட்டல்	hotel
பாஸ்டர்	pastor
லூசி	lucy
கோஸ்டா	costa
வளங்களும்	dicapai
விசேஷ	istimewa
விசேஷ	special
லஷ்கர்	lashkar
கட்டாயக்	dipaksa
கட்டாயக்	terpaksa
நித்ய	nitya
எரேமியா	jeremiah
அமலாக்க	penguatkuasaan
பிர்	pir
மையவிலக்கு	emparan
உந்துகை	pendorongan
விளக்கவும்	explain
விளக்கவும்	terangkan
உதிரி	spare
பத்தனம்திட்டா	pathanamthitta
பைலோரி	pylori
பெருவிரல்	jempol
பெருவிரல்	thumb
மிர்	mir
நெட்வொர்க்குகள்	rangkaian
அலெக்	alec
கலே	calais
ஓய்வில்	berehat
சிர்சா	sirsa
ஓஹியோ	ohio
கடனாக	meminjamkan
கடனாக	pinjamkan
முந்தையது	terdahulu
முந்தையது	prev
முந்தையது	terdahulu
முந்தையது	sebelumnya
முந்தையது	previous
காளான்கள்	kulat
காளான்கள்	cendawan
பைத்தியம்	crazy
பைத்தியம்	gila
பைத்தியம்	sewel
பைத்தியம்	giler
பைத்தியம்	mad
கடவுச்சீட்டு	pasport
எதாவது	sesuatu
ஆயத்த	suai
தாக்கியதால்	memukul
யாரால்	sape
தேஷ்முக்	deshmukh
அக்ரம்	akram
ஜெபர்சன்	jefferson
வம்சி	vamsi
கொக்கி	hook
கொக்கி	cangkuk
டயமண்ட்	berlian
டயமண்ட்	diamond
டயமண்ட்	intan
சித்திக்	siddiqui
முல்லா	mulla
முல்லா	molla
கம்பீரமாக	luhur
சார்ஜ்	cas
சார்ஜ்	caj
சார்ஜ்	charge
சார்ஜ்	libas
சார்ஜ்	mengecas
சார்ஜ்	pengisian
திவாரி	tiwari
கொதிக்கும்	mendidih
கொதிக்கும்	menggelegak
கொதிக்கும்	didih
மாவீரர்கள்	kesatria
வேடிக்கையான	kelakar
வேடிக்கையான	lawak
சந்தேகங்கள்	keraguan
சந்தேகங்கள்	musykil
சேற்றில்	lumpur
வற்றாத	perennial
ஔரங்கசீப்	aurangzeb
கிஸ்	kiss
மூடு	dekat
மூடு	tutup
மனி	manny
கருத்தரங்கம்	seminar
கருத்தரங்கம்	konvensyen
ஈதர்நெட்	ethernet
பாடலைக்	lagu
பாடலைக்	song
பெருமம்	maxima
பிரசாதம்	prasad
யூத்	pemuda
யூத்	belia
பெனசீர்	benazir
முளைத்தல்	percambahan
மதுபானம்	alkohol
வாரந்தோறும்	mingguan
வாரந்தோறும்	weekly
பட்டதாரிகள்	lulusan
மைன்புரி	mainpuri
அஜ்மல்	ajmal
லாயிட்	lloyd
மார்க்கோனி	marconi
பிரீட்ரிக்	friedrich
சட்டைகள்	kemeja
பன்னா	banna
வெஸ்லி	wesley
அஞ்சு	anju
#திரு	#tn
லாவோ	lao
லாவோ	laos
வழிகாட்டிகள்	panduan
குளிக்க	pancuran
குளிக்க	shower
குளிக்க	mandi
சாக்கடை	kekotoran
சாக்கடை	kumbahan
நிலத்திலும்	amfibia
நாசரேத்து	nazaret
வானளாவி	skyscraper
டெலிகாம்	telekom
டெலிகாம்	telekomunikasi
நண்பர்களே	guys
நண்பர்களே	korang
நண்பர்களே	rakan
திருத்திக்	pembaharuan
திருத்திக்	reformasi
மனப்பாடம்	hafal
மனப்பாடம்	menghafal
மிசோ	mizo
ஓசுமியம்	osmium
யூனுஸ்	yunus
மரகதம்	zamrud
மரகதம்	emerald
எல்லையற்ற	infinite
ஃபக்ட்புக்	factbook
டேனியல்ஸ்	daniels
அன்சாரி	ansari
ஆலோ	aloe
சேகரிப்புகள்	collections
சேகரிப்புகள்	koleksi
சேகரிப்புகள்	koleksi
சேகரிப்புகள்	collection
ரெஜினால்ட்	reginald
கொய்ராலா	koirala
ஆயிஷா	aisha
ஆயிஷா	aisyah
ஆயிஷா	ayesha
சொன்னான்	said
வலைப்பூக்கள்	blog
குடும்பத்தார்	family
குடும்பத்தார்	keluarga
குறியாக	keen
உரி	uri
ஹாப்கின்ஸ்	hopkins
மல்டி	pelbagai
மல்டி	berbilang
ஊனுண்ணித்	carnivorous
உருவவியல்	morfologi
வளையல்கள்	gelang
இலந்தனம்	lantanum
அனோ	anno
கருத்துக்களில்	komen
இரட்டிப்பு	double
இரட்டிப்பு	ganda
வரைப்படம்	diagram
வரைப்படம்	rajah
பங்கேற்பாளர்கள்	peserta
பங்கேற்பாளர்கள்	penyumbang
சுவான்	chuan
சாத்தியக்கூறு	kebarangkalian
நெகாரா	negara
தூர்தர்ஷன்	doordarshan
மனதைக்	mind
மனதைக்	minda
மூச்சை	nafas
பேய்கள்	hantu
பேய்கள்	setan
பேய்கள்	syaitan
நாட்டுப்பற்று	patriotik
ஏனாம்	yanam
ஆலோசகர்கள்	perunding
ஆலோசகர்கள்	kaunselor
திருத்தப்பட்டது	edited
திருத்தப்பட்டது	disunting
திருத்தப்பட்டது	diedit
திருத்தப்பட்டது	diubahsuai
சோகை	anemia
ரென்	ren
ஹார்மோன்கள்	hormon
கடப்பு	transitif
பெய்ன்	payne
செண்ட்	bauan
செண்ட்	aroma
கணையம்	pankreas
லயனல்	lionel
மறுபிறப்பு	reincarnation
அயூப்	ayub
ப்ரீ	bree
ரிப்பன்	ripon
ரிப்பன்	pita
ரிப்பன்	reben
விருந்தினர்கள்	tetamu
ரைடர்	ryder
பிரி	cerai
பிரி	split
பிரி	bahagikan
டைரக்ட்	direct
தொடரியல்	berjujukan
தொடரியல்	sintaks
மல்டிமீடியா	multimedia
சிசு	janin
விளையாடுபவர்கள்	pemain
சாபு	sabu
இயலாதது	kelajuan
ஜுவான்	juan
கரண்டி	sudu
கரண்டி	sudu
வேட்	wade
சுத்தி	hammer
சுத்தி	tukul
விசுவாசம்	kesetiaan
அலங்காரங்கள்	hiasan
அலங்காரங்கள்	penapis
அலங்காரங்கள்	tapisan
பெரிங்	bering
அமைக்கிறது	set
நடத்துகிறார்	hos
நூலகர்	pustakawan
பெண்மை	feminine
பெண்மை	feminin
கையெழுத்திட்ட	ditandatangan
கையெழுத்திட்ட	ditandatangani
ஆக்கபூர்வமான	constructive
லோடி	lodi
மனச்சோர்வு	tertekan
மனச்சோர்வு	murung
மார்கஸ்	marcus
சபாஷ்	bravo
கைப்பந்து	volleyball
முண்டா	munda
புஸ்ஸிகேட்	pussycat
திட்டப்பணி	projek
டயல்	dail
மோனா	mona
வினைல்	vinyl
ஹோகன்	hogan
வாங்கவும்	beli
வாங்கவும்	buy
கைப்பிடி	handle
செதுக்கிய	dipangkas
தீப்பொருள்	malware
இடஒதுக்கீடு	tempahan
இடஒதுக்கீடு	reservation
இடஒதுக்கீடு	tempahan
ஜியா	gia
ஜியா	zia
கசப்பான	getir
கசப்பான	pahit
மரணமும்	tenat
மரணமும்	nazak
மைல்கல்	tonggak
மின்னஞ்சல்கள்	emel
மின்னஞ்சல்கள்	email
கருத்துக்கணிப்பு	pungutan
கருத்துக்கணிப்பு	undian
கருத்துக்கணிப்பு	selidik
கருத்துக்கணிப்பு	survey
ஜூரோங்	jurong
கானான்	kanaan
ஊடு	zigzag
ஊடு	ketelusan
ஊடு	telus
ஊடு	lutsinar
கொடுங்கள்	give
கொடுங்கள்	kasi
தடிமனான	tebal
லென்ஸ்	lens
எக்ஸ்போ	expo
வாங்குபவர்	buyer
வாங்குபவர்	pembeli
கவுரி	gauri
ஹூட்	tudung
சாகசங்கள்	adventures
சாகசங்கள்	pengembaraan
கரடு	kasar
சுவடு	surih
சுவடு	jejak
அங்காரா	ankara
இன்னிங்ஸ்	innings
லட்சக்கணக்கான	jutaan
லட்சக்கணக்கான	berjuta
ஒலிபெருக்கி	loudspeaker
ஒலிபெருக்கி	speaker
மார்ஷ்	marsh
பெட்டகம்	kontena
செனட்டர்	senator
சூடாக	hot
சூடாக	panas
அருகிவரும்	terancam
வெளியீட்டுக்	penerbitan
மன்னா	manna
கண்களும்	mata
இவா	eva
லோகியா	lohia
செயல்படுத்தப்பட்டது	membolehkan
செயல்படுத்தப்பட்டது	dibenarkan
கைவினை	kraf
கைவினை	craft
பெருநகரம்	borough
வனிதா	vanitha
ஓரினச்சேர்க்கை	kehomoseksualan
ஓரினச்சேர்க்கை	gay
மடிக்கணினி	laptop
சீட்டுகள்	label
புரோ	pro
ஹமீது	hamid
பரிமாறும்	berkhidmat
குழப்ப	confuse
ஏர்டெல்	airtel
கொசோவோ	kosovo
மில்ஸ்	mills
விற்கவும்	sell
விற்கவும்	jual
பத்தாண்டுகளாக	dekad
பத்தாண்டுகளாக	berdekad
அவா	ava
இலிங்கம்	lingam
விநாடிகள்	seconds
விநாடிகள்	detik
விநாடிகள்	saat
பொடா	boda
இனவெறி	rasis
இனவெறி	racist
இனவெறி	perkauman
வருந்துகிறேன்	sorry
வருந்துகிறேன்	maaf
அபாயங்கள்	risiko
குவிப்பு	fokus
நண்பரே	rakan
நண்பரே	sahabat
கில்ஜி	khilji
டிரக்	lori
டிரக்	trak
அழுது	menangis
சூது	judi
கூந்தலில்	hair
கூந்தலில்	rambut
ருசி	lazat
ருசி	sedap
நாளம்	vaskular
குறுக்கீடுகள்	sampukan
சாராபாய்	sarabhai
ஹன்சிகா	hansika
ஜீன்ஸ்	jean
ஜீன்ஸ்	jeans
விடைகள்	hasil
விடைகள்	keputusan
சாகி	saki
ஏமி	amy
டால்பின்	dolphin
தேசியவாதிகள்	nasionalis
சலாகுத்தீன்	salahuddin
#நான்	#ku
#நான்	#aku
கமில்	kamil
லாருட்	larut
அசிட்டோன்	aseton
ரவீந்திரன்	ravindran
சௌ	chow
ரஹீம்	rahim
ரஹீம்	raheem
பசியின்மை	selera
பியாஸ்	beas
போர்ட்டர்	porter
மூக்கில்	hidung
மூக்கில்	nose
காப்பர்	copper
காப்பர்	tembaga
காப்பர்	kuprum
நீந்தி	swim
நீந்தி	berenang
வலிகள்	kepedihan
வலிகள்	sakit
வலிகள்	keperitan
வலிகள்	kesakitan
வலிகள்	pain
கேக்	cake
கேக்	kek
நிற்கிறார்	berdiri
ஹரே	kelinci
ஹரே	lepus
ஹரே	hare
யூதேயா	judea
சுயவிவரம்	profile
சுயவிவரம்	profil
ஊகங்கள்	tekaan
ஸ்விஸ்	switzerland
ஸ்விஸ்	swiss
ஆட்டோகேட்	autocad
எதிர்பாராதவிதமாக	malangnya
பாங்	pang
பாங்	bong
ஆமிர்	aamir
போர்ச்சுகல்	portugal
சாப	dont
மார்லன்	marlon
ரமலான்	ramadhan
ரமலான்	ramadan
திருடர்கள்	pencuri
கிரெய்க்	craig
தோடா	toda
சிறந்தவை	terbaik
சிறந்தவை	best
துடிக்கும்	berdegup
துடிக்கும்	berdebar
துடிக்கும்	berdenyut
லிஞ்ச்	lynch
உடையை	pakaian
உடையை	outfit
ஒழுகும்	menitis
ஒழுகும்	dripping
மல்லையா	mallya
டிரம்மர்	drummer
அர்ஜுனன்	arjunan
சாகசம்	kembara
சாகசம்	adventure
சாகசம்	cabaran
சாகசம்	pengembaraan
அகற்றப்பட்டது	dibuang
அகற்றப்பட்டது	dikeluarkan
அச்சுகள்	paksi
அச்சுகள்	menyelaras
அச்சுகள்	koordinat
பழச்சாறு	jus
பழச்சாறு	juice
சரம்	penapisan
சரம்	menapis
சரம்	string
சரம்	rentetan
கார்சன்	carson
பகடி	parodi
பகடி	parody
அலங்காரத்	ornamental
பிரண்டன்	brendon
சின்ஹா	sinha
சீப்பு	sikat
சீப்பு	sisir
முடக்கு	menyahaktifkan
முடக்கு	off
முடக்கு	dimatikan
முடக்கு	senyap
முடக்கு	bisu
மால்ட்	malt
பொருத்துதல்	pemadanan
பொருத்துதல்	sepadan
சலங்கை	sagara
காளிகா	kalika
ஸ்பைக்	pepaku
ஸ்பைக்	spike
ராஜமுந்திரி	rajahmundry
குதிக்கும்	melompat
குதிக்கும்	lompat
குதிக்கும்	jumping
குதிக்கும்	melantun
குதிக்கும்	memantul
சுமித்	sumit
உதடுகள்	bibir
குளோரியா	gloria
இயல்புநிலை	piawai
இயல்புநிலை	lalai
பூட்	boot
பூட்	but
ரீஸ்	rees
ரீஸ்	reese
ஆய்வறிக்கை	tesis
ஆய்வறிக்கை	thesis
தடங்கல்	kerumitan
தடங்கல்	disampuk
அக்கினேனி	akkineni
பெய்ரூட்	beirut
உத்தம்	uttam
படைப்பாற்றல்	kreativiti
மியா	mia
நீல்ஸ்	niles
ஃபெரோஸ்	feroz
பாட்டீல்	patil
ஸ்மிருதி	smriti
எடுக்கிறது	takes
நிலவே	chand
உருண்டையான	globular
பரேலி	bareilly
கீறல்	calar
கீறல்	scratch
கீறல்	cakaran
நன்கொடைகள்	derma
நன்கொடைகள்	pendermaan
மெத்தை	tilam
லியு	liu
லியு	leu
ரிஸ்	ris
வறுத்த	goreng
அழுக்கு	kotor
ரிஷிகேஷ்	rishikesh
சாய்ந்து	elak
தொண்ணூறு	ninety
செவ்வி	chevy
பந்த்	seluar
பச்சையம்	klorofil
ஊரடங்கு	berkurung
இத்தாலியா	italia
பேதை	rumpai
பேதை	ganja
அதிர்ஷ்டம்	tuah
அதிர்ஷ்டம்	luck
முட்டி	lutut
முட்டி	terhantuk
மேலோடு	kerak
வகுப்பறை	kelasnya
படிப்பினை	moral
மகலன்	magellan
அழைத்தல்	menelefon
அழைத்தல்	memanggil
அழைத்தல்	calling
ரிமோட்	remote
டெங்கு	dengue
ஏசு	isa
ஏசு	jesus
மூடநம்பிக்கை	tahyul
ஹக்கீம்	hakeem
லுமும்பா	lumumba
கிளியோபாட்ரா	cleopatra
சீஸ்	cheese
சீஸ்	keju
உள்ளமை	dalaman
நல்லிணக்க	mendamaikan
இசுப்புட்னிக்	sputnik
முடிசூட்டு	pertabalan
அர்ச்சனா	archana
நிக்கோலா	nicola
வழங்குவோர்	pembekal
வழங்குவோர்	pembekal
சக்ரா	chakra
வில்லியம்சன்	williamson
பிரேமதாசா	premadasa
சிட்டகாங்	chittagong
செங்கற்கள்	bata
செங்கற்கள்	bongkah
கண்புரை	katarak
தியான்	dhyan
பிக்சர்	pixar
ஏர்ல்	earl
மார்க்கெட்டிங்	marketing
மார்க்கெட்டிங்	pemasaran
பொழில்	rainforest
கன்பூசியம்	konfusianisme
பதிலடி	pembalasan
பதிலடி	qisas
ராண்டி	randy
ராண்டி	randi
மொட்டை	silky
சிரோன்மணி	shiromani
அழுத்தமாக	tertekan
அழுத்தமாக	murung
ஒஸ்லோ	oslo
தியோ	theo
மயானம்	kuburan
மயானம்	perkuburan
விவாதித்து	membincangkan
ஃபிஷர்	fisher
நீர்க்காகம்	cormorant
சிக்ரி	sikri
ராமலிங்கம்	ramalingam
கவனி	watch
கவனி	tonton
கவனி	maklumkan
கவனி	makluman
கவனி	listen
கவனி	dengarlah
கவனி	dengar
ஒன்றுமில்லை	nothing
ஒன்றுமில்லை	tiada
சேம்பர்	chamber
உருவாக்குநர்கள்	pembangun
உருவாக்குநர்கள்	pemaju
ஊறுகாய்	acar
கோருகிறது	menyeret
மாரா	mara
உள்ளங்கை	kurma
கம்யூனிஸ்டுகள்	komunis
ஒருமனதாக	unanimously
பேரழிவுகள்	musibah
கவிஞன்	penyair
கவிஞன்	pujangga
கோமா	koma
விபத்துக்குள்ளானது	okinawa
கோமாளி	luahan
கோமாளி	badut
கிர்கிஸ்தான்	kyrgyzstan
துணையை	kawin
துணையை	mate
கீரி	cerpelai
சுருக்கப்பட்ட	dipendekkan
அழுத்தவும்	tekan
அழுத்தவும்	akhbar
பாதிக்கப்பட்டவர்	korban
தொலைநிலை	remote
கண்ணியம்	maruah
கிடங்குகள்	gudang
உண்ணிகள்	ketuat
வாளி	baldi
பியா	pia
பியா	biya
கொழுந்து	blaze
கொழுந்து	julang
ஃபால்	fall
ஃபால்	jatuh
அடோல்ஃப்	adolphe
குறிச்சொல்	terma
இறந்தவரின்	almarhum
இறந்தவரின்	mendiang
இறந்தவரின்	allahyarham
துள்ளும்	melenting
ஜேமி	jamie
அர்ஜுனா	arjuna
சிரி	gelak
சிரி	ketawa
மொசில்லா	mozilla
சுகர்	gula
வருண	varuna
பூத்து	booth
ரெய்க்	reich
கிமி	kimi
துடிப்பான	bersemangat
தலைப்பாகை	serban
பீக்	peek
வாழ்க்கைமுறை	lifestyle
ஜாவேத்	javed
கோசாம்பி	kosambi
சுவரொட்டிகள்	poster
லாண்டன்	landon
பிசுமில்	bismil
பலாவு	palau
விட்டும்	dari
விட்டும்	daripada
டையர்	dyer
மாயம்	ajaibnya
மாயம்	magic
மாயம்	sihir
மாயம்	magik
கிரெடிட்	kredit
பிரச்சாரங்கள்	kempen
பத்ரகாளி	bhadrakali
கோயா	goya
விரும்புகிறது	wants
விரும்புகிறது	mahukan
ஷெட்டி	shetty
துரு	karat
லாப்ரடோர்	labrador
வால்கிரி	valkyrie
லத்தீப்	latif
மின்ஸ்க்	minsk
இல்லுமினாட்டி	illuminati
பூம்	boom
பெலருசிய	belarus
கெர்	kerr
நங்கூரம்	sauh
கனெடிகட்	connecticut
ஜித்தா	jeddah
செறிவூட்டப்பட்ட	diperkaya
மஸ்கட்	muscat
ஜெசிக்கா	jessica
கிர்	gir
பாசாங்கு	pura
பாசாங்கு	berpura
மிட்டாய்	candy
டாக்சி	teksi
கொண்டாடுகிறது	celebrates
பரிதாபாத்	faridabad
வெளிநாட்டவர்	foreigner
நியூமன்	newman
கடித்து	menggigit
கடித்து	gigit
கடித்து	gigitan
இதமான	kreta
ஏக்கம்	nostalgia
முளை	pucuk
தொட்டது	terharu
தொட்டது	touched
தொட்டது	tersentuh
சவுல்	talut
சவுல்	saul
திருநங்கை	transgender
ஜான்ஸ்டன்	johnston
எண்ணமும்	artwork
வரையறு	memperhalus
வரையறு	menapis
சரியானதாக	perfect
சரியானதாக	sempurna
அரப்பா	harappa
ஜனநாயகம்	demokrasi
அய்சால்	aizawl
ஆரோக்கியமாக	sihat
தீத்து	titus
பிரசவ	bersalin
பிரசவ	persalinan
ராவணன்	ravan
ரோந்து	patrol
ரோந்து	rondaan
ரோந்து	peronda
ரோந்து	meronda
படகோட்டம்	pelayaran
படகோட்டம்	belayar
கேலக்ஸி	galaxy
கேலக்ஸி	galaksi
ரங்	rang
தளவாடங்களை	logistik
மெழுகுவர்த்தி	candle
மெழுகுவர்த்தி	lilin
சரளமாகப்	fasih
ஹோமோ	homo
கம்மம்	khammam
வெய்ன்	wayne
டேவிட்சன்	davidson
ஹைட்ரோ	hydro
லூசோன்	luzon
கிண்ணத்தில்	mangkuk
பால்மர்	palmer
லெஸ்டர்	lester
பேகூசராய்	begusarai
சொத்தாக	pusaka
பரதேசி	paradesi
ராக்ஸ்டார்	encore
சாயா	chaya
ரேடான்	radon
ஜமைக்கா	jamaica
ஷெரீப்	sharif
வேகா	vega
ரோனி	roni
ரோனி	ronnie
புயல்கள்	badai
ஸ்டில்	still
ஸ்டில்	masih
ஸ்டில்	pegun
இண்டர்	inter
சூதாட்டம்	judi
சூதாட்டம்	kasino
சூதாட்டம்	casino
திமீத்ரி	dmitri
நாபொலி	napoli
டொமினி	masihi
ராஜேந்தர்	rajendar
சீழ்	nanah
சிம்சன்	simpson
அதுல்	atul
திமில்	bonggol
பவேரியா	bavaria
பிரா	bh
பிரா	bra
பிரா	coli
டென்வர்	denver
சேறு	lumpur
லியோனார்டோ	leonardo
ரேவா	rewa
கான்பரா	canberra
டன்கிர்க்	dunkerque
சர்வே	selidik
சர்வே	survey
ஜோதிகா	jyothika
சோகம்	kesedihan
சோகம்	tragis
சோகம்	tragik
சோகம்	sedih
சோகம்	sad
இயக்கவும்	play
இயக்கவும்	main
ஆர்கானிக்	organik
நிமி	min
குவா	qua
குவா	kua
சவாலான	mencabar
சுரண்டல்	eksploitasi
தகராறு	pertikaian
தகராறு	pertikaikan
தொடர்ச்சியற்ற	dimuktamadkan
யூரோப்பியம்	europium
பதிலளிப்பு	responsif
பதிலளிப்பு	reaksi
பதிலளிப்பு	tindakbalas
சர்க்கஸ்	circus
சர்க்கஸ்	sarkas
சகிப்புத்தன்மை	toleransi
அன்பளிப்பு	hadiah
அன்பளிப்பு	pemberian
அன்பளிப்பு	anugerah
அன்பளிப்பு	gift
வாகனங்களும்	transport
ஹீரா	hera
மார்கோ	marco
செக்கரியா	zakaria
மோரி	mori
ஏரியல்	ariel
ஏரியல்	aerial
எவருமில்லை	tiada
ரிச்சர்ட்ஸ்	richards
அல்ட்ரா	ultra
அழுகிய	busuk
கொய்யா	jambu
நிருபர்	wartawan
நிருபர்	wartawan
டோரதி	dorothy
குளவி	penyengat
குளவி	wasp
குளவி	tebuan
கூல்	sejuk
கூல்	cool
பவுண்டேஷன்	foundation
பிரமிடுகள்	piramid
பெருமையுடன்	membanggakan
பெருமையுடன்	proudly
இரேனியம்	renium
தினார்	dinar
குரியன்	gurion
பீல்	mengupas
பீல்	mengelupas
பீல்	peel
பீல்	kupas
சுசி	sushi
சுசி	suzy
ஜூலியட்	juliet
குலுக்கல்	shuffle
சுவிச்சர்லாந்து	switzerland
சாத்தியமற்றது	impossible
சாத்தியமற்றது	mustahil
செபாஸ்டியன்	sebastian
பழக்கமான	familiar
பழக்கமான	akrab
வண்ணமயமான	warni
வண்ணமயமான	bewarna
வண்ணமயமான	berwarna
லெக்	lek
குர்	gur
சிறுநீரகங்கள்	ginjal
பொருத்தது	bergantung
பொருத்தது	depends
பொருத்தது	tergantung
பந்தயங்கள்	pertaruhan
பந்தயங்கள்	betting
ஜாம்	jem
நைஜீரிய	nigeria
ஸ்டோர்	stor
ஸ்டோர்	store
ஸ்டோர்	kedai
டூன்	toon
ஹேஸ்	jerebu
செம்பருத்தி	hibiscus
வறட்சியான	thyme
பிஜ்னோர்	bijnor
முள்ளெலி	landak
சூனியம்	ajaibnya
சூனியம்	magic
சூனியம்	sihir
சூனியம்	magik
பந்தி	bandi
டால்ஸ்டாய்	tolstoy
உஸ்மான்	usman
சேர்ப்புப்	bersekutu
மோகன்தாஸ்	mohandas
தேள்	scorpion
ஃபில்	phil
சிமோகா	shimoga
புத்ரா	putra
மங்கோலியாவில்	geli
கோமல்	komang
சந்தர்ப்பங்கள்	situasi
வசிப்பிடம்	residence
வசிப்பிடம்	kediamannya
வசிப்பிடம்	kediaman
சர்வாதிகாரம்	diktator
சந்நியாசம்	sannyasa
பிஸ்மார்க்	bismarck
பதிவேற்றிய	dimuatnaik
உத்தரகண்ட்	uttarakhand
விளையாட்டைப்	play
விளையாட்டைப்	main
டிரினிட்டி	trinity
கேனரி	kenari
கத்தரிக்காய்	terung
கத்தரிக்காய்	terong
தடுப்பிகள்	angiogenesis
மானுவல்	manuel
ஷாஹித்	syahid
ஷாஹித்	shahid
யூதாசு	judas
தளர்வு	kelegaan
கணிப்பான்	calculator
கணிப்பான்	kalkulator
சண்டையிடும்	fighting
சண்டையிடும்	bergaduh
சண்டையிடும்	berlawan
நியூட்ரினோ	neutrino
மென்மை	soft
மென்மை	lembut
மென்மை	ringan
பழகிய	keakraban
விழாவுக்கு	fest
ரியால்	riyal
குளித்தல்	bathing
குளித்தல்	mandi
யுன்	yun
கொட்டாவி	kuap
ரோச்	roche
மறைத்தல்	menyorok
ரிச்சி	richie
ஓவர்சீஸ்	overseas
பெறுநர்	penerima
பெறுநர்	penerima
அசிரிய	assyrian
செப்துவசிந்தா	septuagint
சுவாசிலாந்து	swaziland
விரிவுரைகள்	ceramah
ஜனனி	janine
ரம்பா	rambha
மர்லின்	marilyn
தொற்றும்	berjangkit
தொற்றும்	menular
பீட்டர்ஸ்	peters
சினேகா	sneha
மரியாதையை	hormat
மரியாதையை	respect
மடக்கு	loop
மடக்கு	gelung
மேன்மையான	super
கவலைகள்	kebimbangan
கவலைகள்	kebimbangan
மூடுபனி	kabut
மூடுபனி	condition
மூடுபனி	kabus
ஸ்வாமி	swami
அண்டங்கள்	pelir
செரி	cheri
இளமையான	bongsu
இளமையான	bungsu
இளமையான	khadam
இளமையான	muda
இளமையான	young
இளமையான	mudanya
அன்பான	penyayang
முதியவர்கள்	lawas
அல்ஜியர்ஸ்	algiers
தைலம்	balm
தாய்பெய்	taipei
ஸ்பியர்ஸ்	spears
ரூசோ	russo
செண்டை	chenda
வெப்பமானி	thermometer
கான்வென்ட்	convent
டார்ச்	obor
டோகோ	togo
டோகோ	alatan
டோகோ	tools
எட்வர்ட்ஸ்	edwards
டிக்கி	tiki
புதியது	new
புதியது	baharu
புதியது	baru
காமத்	kamat
அன்போடு	taksub
லாட	ladam
லாட	horseshoe
ஐதரைடு	hidrida
ஒலிம்பிக்ஸ்	olimpik
ஆசிரம	ashrama
பொருளாளர்	bendahari
பொருளாளர்	setiausaha
நாதிர்	nader
தடுக்கப்பட்டது	disekat
தடுக்கப்பட்டது	menyekat
உள்ளிடு	masukkan
மதச்சார்பற்ற	sekular
பேஸ்புக்	facebook
சியன்	sean
ஜஹாங்கீர்	jahangir
கியான்	kian
கியான்	gyan
புலன்கள்	deria
புலன்கள்	indera
புலன்கள்	pancaindera
கம்பளம்	carpet
கம்பளம்	permaidani
கம்பளம்	karpet
சாம்பிராணி	kemenyan
ஃபிரீமன்	freeman
யெரெவான்	yerevan
இலட்சுமணன்	lakshmana
பதூதா	battuta
படிக்கட்டு	tangga
தீமைகள்	cons
தீமைகள்	napi
