மற்றும்	وال
காசநோய்	السل
காசநோய்	سل
பிரான்	برون
மகிழ்ச்சியாக	اسعد
ஏபெல்	ابيل
பெல்ஜிய	البلجيكية
பெல்ஜிய	البلجيكي
பெல்ஜிய	بلجيكا
சமரசம்	تسوية
சமரசம்	مساومة
பணியாளர்களின்	العاملون
பணியாளர்களின்	موظفين
பணியாளர்களின்	الموظفون
பணியாளர்களின்	الموظفين
பணியாளர்களின்	الموظفون
பணியாளர்களின்	موظفون
பணியாளர்களின்	الموظفين
முந்திரி	الكاجو
தோராயமான	الخام
தோராயமான	خشن
திறமைகள்	مهارات
திறமைகள்	المهارات
திறமைகள்	مواهب
விஷம்	سما
விஷம்	السم
விஷம்	سم
பீங்கான்	الخزف
கரோலின்	كارولين
மதிப்புறு	حرفية
மதிப்புறு	حرفي
விஸ்கி	الويسكي
பேனா	قلم
பேனா	القلم
பேனா	opengl
திணிப்பு	تفريغ
ஸல்	سال
மாஸ்	الكتلة
மாஸ்	كتلة
மாஸ்	قداس
மாஸ்	القداس
குத்து	لكمة
நட்டு	بندق
ஊழி	حقبة
சொகுசு	الترف
சொகுசு	رفاهية
சொகுசு	ترف
சொகுசு	الفخامة
சொகுசு	الفاخرة
யே	ياي
குங்	الكونغ
சிதறல்	تبعثر
சுவடுகள்	مسارات
கருக்கலைப்பு	اجهاض
கருக்கலைப்பு	الاجهاض
உருப்படிகள்	الاصناف
உருப்படிகள்	عناصر
உருப்படிகள்	بنود
உருப்படிகள்	البنود
உருப்படிகள்	العناصر
வெளியாகிறது	الافراج
கரீம்	كريم
ஓபராய்	ابرهة
காத்மாண்டு	كاتماندو
இரவுகள்	الليالي
இரவுகள்	ليالي
இரவுகள்	ليال
ஷர்மா	شارما
செவ்வாய்க்கிழமை	الثلاثاء
பரிசுத்த	المقدس
பரிசுத்த	المقدسة
பரிசுத்த	مقدس
சியாங்	شيانغ
சியாங்	شيانغ
வரதட்சணை	مهر
வரதட்சணை	المهر
அகலமான	اوسع
சர்வாதிகாரி	الدكتاتور
முகில்	السحاب
முகில்	سحاب
முகில்	غيمة
முகில்	سحابة
கிராமங்களை	القرى
கிராமங்களை	قرى
பூசி	دافئة
பூசி	دافئ
முடுக்கம்	التعجيل
முடுக்கம்	تسريع
முடுக்கம்	تسارع
இருக்கும்போதே	بينما
கடத்தப்பட்ட	اختطف
கடத்தப்பட்ட	اختطفت
இறுக்கமாக	ضيقة
இறுக்கமாக	ضيق
இசைக்கு	اللحن
இசைக்கு	لحن
இத்தாலியன்	ايطالي
இத்தாலியன்	الايطالية
இத்தாலியன்	ايطالية
இத்தாலியன்	ايطاليا
இத்தாலியன்	الايطالي
ஒயிட்	بيضاء
ஒயிட்	الابيض
ஒயிட்	وايت
ஒயிட்	ابيض
தொந்தரவு	تحرش
தொந்தரவு	المضايقة
தொந்தரவு	المضايقات
தொந்தரவு	التحرش
தொந்தரவு	مضايقة
தால்	دال
சான்டா	سانتا
கேளுங்கள்	اسمع
கேளுங்கள்	استمع
கேளுங்கள்	الاستماع
கேளுங்கள்	اسمعوا
கேளுங்கள்	استمعوا
ஃபிராங்கண்ஸ்டைன்	فرانكنشتاين
ஃபிராங்கண்ஸ்டைன்	فرانكشتاين
கிடைமட்ட	افقي
கிடைமட்ட	افقيا
கிடைமட்ட	افقية
கிளாஸ்கோ	جلاسكو
கிளாஸ்கோ	غلاسكو
ஹாலந்து	هولاند
ஹாலந்து	هولندا
வடிகால்	تصريف
ஆக்ஸிஜன்	الاكسجين
ஆக்ஸிஜன்	الاوكسجين
அடுப்பு	موقد
அடுப்பு	الموقد
புல்வெளி	المراعي
புல்வெளி	المرج
பழைமை	تحف
பழைமை	التحف
அடிமைத்தனம்	الرق
அடிமைத்தனம்	العبودية
அடிமைத்தனம்	الاسترقاق
அடிமைத்தனம்	ادمان
ஷேக்ஸ்பியர்	شيكسبير
ஷேக்ஸ்பியர்	شكسبير
மெர்ரில்	ميريل
புரிந்தவர்	الجناة
புரிந்தவர்	مرتكبي
அன்ரன்	انتون
அன்ரன்	انطون
வீர்	فير
ஜாஸ்	جاز
ஜாஸ்	الجاز
அன்பும்	العشق
அன்பும்	احب
அன்பும்	حب
அன்பும்	الحب
வைரல்	الفيروسي
வைரல்	فيروسي
சகாப்தம்	عصر
சகாப்தம்	عهد
சகாப்தம்	حقبة
சகாப்தம்	العصر
சகாப்தம்	الحقبة
அர்ஜூன்	ارجون
தானியம்	الحبوب
ரூஸ்வெல்ட்	روزفلت
ரூஸ்வெல்ட்	روزفيلت
டொபாகோ	توباغو
சாத்தியங்கள்	احتمالات
சாத்தியங்கள்	الامكانات
சாத்தியங்கள்	الامكانيات
சாத்தியங்கள்	الاحتمالات
சாத்தியங்கள்	امكانيات
ஆர்டர்	امرت
ஆர்டர்	امر
ஆர்டர்	طلب
ஆர்டர்	ترتيب
ஆர்டர்	الطلب
ஆர்டர்	النظام
மதுவிலக்கு	الحظر
பயணிகளும்	المسافرون
பயணிகளும்	الرحالة
பயணிகளும்	المسافرين
கரங்கள்	اليدين
கரங்கள்	الايدي
கரங்கள்	ايادي
படிவங்கள்	الاشكال
படிவங்கள்	اشكال
நிறைவடைந்தது	منتهي
நிறைவடைந்தது	انتهيت
நிறைவடைந்தது	انتهت
நிறைவடைந்தது	انتهى
நெடுந்தீவு	delft
பலமாக	اقوي
மகிழ்ச்சியான	اسعد
சமர்	سامار
சமர்	سمار
தீர்மானிக்கிறது	يحدد
திருடன்	لصا
திருடன்	لص
திருடன்	اللص
கபில	الكستناء
ஜோவி	جوفي
நாற்காலி	الكرسي
நாற்காலி	كرسي
விற்பனையாளர்	البائع
விற்பனையாளர்	بائع
ஓநாய்	الذئب
ஓநாய்	ذئب
ஓநாய்	ولف
ஓநாய்	وولف
வர்ண	صبغة
வர்ண	الصبغة
பாகு	باكو
பீட	هضبة
கிராமத்து	قرية
கிராமத்து	القرية
உத்திகளை	استراتيجيات
உத்திகளை	الاستراتيجيات
தேவதைகள்	الجنيات
தேவதைகள்	الملائكة
தேவதைகள்	ملائكة
கோர்ட்	محكمة
கோர்ட்	المحكمة
கோர்ட்	المحاكم
லூனா	لونا
முன்மொழியப்பட்ட	مقترحة
முன்மொழியப்பட்ட	مقترح
முன்மொழியப்பட்ட	المقترح
ஆண்டனி	انتوني
ஆண்டனி	انطوني
அருளும்	جريس
அருளும்	نعمة
அருளும்	غريس
அருளும்	غرايس
சுயமாக	الذاتي
சுயமாக	ذاتي
சுயமாக	النفس
சுயமாக	سلف
சுயமாக	الذات
தேனீக்கள்	نحل
தேனீக்கள்	النحل
அறிக்கைகளை	التصريحات
அறிக்கைகளை	البيانات
உரங்கள்	الاسمدة
பெண்டிர்	سيدات
பெண்டிர்	السيدات
பெண்டிர்	سيداتي
நெறிகள்	بروتوكولات
நெறிகள்	البروتوكولات
நார்மாண்டி	نورماندي
ஃபேஸ்புக்	facebook
ஃபேஸ்புக்	فيسبوك
ஃபேஸ்புக்	الفيسبوك
ஜோனாஸ்	يونس
ஜோனாஸ்	جوناس
செய்தித்தாள்கள்	الصحف
செய்தித்தாள்கள்	صحف
செய்தித்தாள்கள்	الجرائد
ஜேக்கப்	يعقوب
ஜேக்கப்	جيكوب
ஜேக்கப்	جاكوب
நெற்றி	جبهة
நெற்றி	جب
நெற்றி	الجبهة
சந்தித்தனர்	قابل
சந்தித்தனர்	تلبية
சந்தித்தனர்	نلتقي
சந்தித்தனர்	لقاء
பூசாரி	قسيس
பூசாரி	كاهن
பூசாரி	الكاهن
பூசாரி	قس
பிங்	بينج
பிங்	بنج
பிங்	بينغ
பிங்	بينج
பிங்	بنج
பிங்	بينغ
கபீர்	كبير
திருப்பு	فليب
ஆணி	مسمار
ஆணி	المسمار
டிஸ்கவரி	الاكتشاف
டிஸ்கவரி	اكتشاف
ஆத்தர்	ارثر
குறைத்தது	مخفضة
கலந்துகொண்டனர்	رحت
கலந்துகொண்டனர்	حضرت
கலந்துகொண்டனர்	حضر
இல்லாமலே	بدون
மதீனா	مدينا
மோர்கன்	مورجان
மோர்கன்	مورغان
மன்மதன்	كيوبيد
வீனஸ்	الزهرة
பெய்லி	بايلي
எளிமை	البساطة
எளிமை	بساطة
லூர்து	لورديس
எஸ்தர்	استر
டூர்	جولة
டூர்	الجولة
சுற்றிப்	حو
சுற்றிப்	حولي
சுழலி	التوربينات
ஆய்வக	المختبر
ஆய்வக	مختبر
நெபுலா	سديم
பகைமை	العداوة
கிரியை	يعمل
கிரியை	يشتغل
கிரியை	اشغال
கிரியை	ينفع
அமல்	امال
பாதிக்கப்பட்டவர்கள்	الضحايا
பாதிக்கப்பட்டவர்கள்	ضحايا
வெற்றிடம்	فراغ
துடுப்பு	fin
துடுப்பு	مجداف
விரிவுரையாளர்	محاضر
விரிவுரையாளர்	المحاضر
கலந்துகொண்ட	حضرت
கலந்துகொண்ட	حضر
வினாடி	ثانيا
வினாடி	الثانيه
வினாடி	تاني
வினாடி	الثاني
வினாடி	الثانية
வினாடி	ثاني
பத்திரிகையாளர்கள்	الصحفي
பத்திரிகையாளர்கள்	صحفية
பத்திரிகையாளர்கள்	صحفي
பத்திரிகையாளர்கள்	الصحفيون
பத்திரிகையாளர்கள்	الصحافيين
பத்திரிகையாளர்கள்	صحفيين
பத்திரிகையாளர்கள்	الصحفيين
டோன்	نبرة
டோன்	لهجة
டோன்	نغمة
பிக்காசோ	بيكاسو
பீட்	بيت
சமத்துவ	اريتريا
தேடிய	بحثت
அடைவு	دليل
அடைவு	الدليل
அடைவு	المجلد
அடைவு	مجلد
பிடியில்	قبضة
பிடியில்	القبضة
துளி	قطرة
துளி	اسقط
துளி	اسقاط
கெல்லர்	كيلر
பரிந்துரையை	توصية
பரிந்துரையை	التوصية
அகதி	لاجئ
அகதி	لاجئة
அகதி	اللاجئ
ஆதாம்	ادم
ஆதாம்	ادام
ஃபிஸ்துலா	الناسور
கோழிகள்	دج
பெல்லி	حسناء
நலத்துறை	رفاه
நலத்துறை	رفاهية
நலத்துறை	الرفاه
தியோடர்	تيودور
ஹலோ	الو
ஹலோ	مرحبا
ஹார்வர்டு	هارفارد
ஹார்வர்டு	هارفرد
சசி	شاشي
புத்தம்	براند
புத்தம்	ماركة
கேட்டது	سمعت
கேட்டது	سمع
பொலிவு	باف
தோற்றது	فشل
தோற்றது	فشلت
#ஒரு	#واحد
மூலை	الركن
மூலை	الزاوية
மூலை	زاوية
மூலை	ركن
இமாலய	الهيمالايا
நூர்	نور
நொதித்தல்	التخمير
ஆஸ்கர்	اوسكار
ஆஸ்கர்	الاوسكار
ஜகார்த்தா	جاكرتا
மீறும்	ينتهك
கார்ட்	العربة
கார்ட்	عربة
காக்ஸ்	كوكس
பாஷா	الباشا
பாஷா	باشا
எக்செல்	excel
வினாக்கள்	الاسئلة
வினாக்கள்	اسئلة
செயலற்ற	عاطل
செயலற்ற	عاطلة
கைரேகை	بصمة
இலினொய்	الينوي
எத்தியோப்பியா	اثيوبيا
வாக்களிக்கும்	التصويت
வாக்களிக்கும்	تصويت
கண்ணுக்குத்	خفي
கண்ணுக்குத்	مخفي
கண்ணுக்குத்	خفية
கண்ணுக்குத்	الخفي
பெல்லா	بيلا
லாரா	لورا
லாரா	لارا
பிரான்சுவா	فرانسوا
அற்புதம்	لذيذ
பெர்க்லி	بيركيلي
பெர்க்லி	بيركلي
மொழிபெயர்க்க	ترجم
அதிசயம்	المعجزة
அதிசயம்	معجزة
அதிசயம்	عجب
எபிசோட்	حلقة
எபிசோட்	الحلقة
கியோட்டோ	كيوتو
கச்சேரிகள்	حفلات
எடி	ايدي
எடி	ايدى
இஸ்லாமியர்கள்	المسلمين
இஸ்லாமியர்கள்	مسلمون
இஸ்லாமியர்கள்	المسلمون
இஸ்லாமியர்கள்	مسلمين
ஆப்கான்	افغانستان
கரன்	كاران
அப்துல்லாஹ்	عبدالله
அல்பேனியா	البانيا
பிலாத்து	بيلاطس
மகிமை	المجد
மகிமை	مجد
பாத்	حمام
பாத்	الحمام
பாத்	باث
போதகர்	الواعظ
நரகம்	جحيم
நரகம்	جهنم
நரகம்	الجحيم
சிரிப்பு	الضحك
சிரிப்பு	ضحك
சிரிப்பு	ضحكة
சிரிப்பு	اضحك
சிரிப்பு	ضحكة
டைட்டானிக்	تايتانك
யோ	يو
கேஸ்	القضية
கேஸ்	حالة
கேஸ்	قضية
கேஸ்	الحالة
கேஸ்	كايس
கேஸ்	الغاز
கேஸ்	غاز
கேஸ்	غازات
லெவி	ليفي
ஜும்மா	جمعه
என்றென்றும்	للابد
என்றென்றும்	الابد
படுகை	حوض
வாழைப்பழம்	موزة
வாழைப்பழம்	الموز
வாழைப்பழம்	موز
பவுண்டுகள்	جنيه
மாறு	التبديل
மாறு	تبديل
சேர்க்கவும்	يضاف
சேர்க்கவும்	add
சேர்க்கவும்	اضف
சேர்க்கவும்	اضافة
சேர்க்கவும்	نضيف
சேர்க்கவும்	تشمل
சேர்க்கவும்	تضمين
வடம்	كيبل
வடம்	الكابل
வடம்	كابل
சாரணர்	كشاف
வெள்ளப்பெருக்கு	فيضانات
வெள்ளப்பெருக்கு	فيضان
வெள்ளப்பெருக்கு	الفيضان
வெள்ளப்பெருக்கு	الفيضانات
அழகை	جمال
அழகை	الجمال
குள்ள	قزما
குள்ள	قزم
குள்ள	القزم
குவியம்	ركز
குவியம்	التركيز
குவியம்	تركيز
லெப்டினன்ட்	ملازم
லெப்டினன்ட்	الملازم
பாதுகாக்கிறது	يحمي
அங்கோலா	انغولا
தீண்டாமை	النبذ
வைத்திருக்கிறது	يبقي
நார்மன்	نورمان
எதற்காக	ليش
எதற்காக	لماذا
எதற்காக	لما
பீனிக்ஸ்	فينيكس
பீனிக்ஸ்	فينكس
குமட்டல்	الغثيان
நிமிர்ந்து	اجبرت
நிமிர்ந்து	اجبر
நிமிர்ந்து	مجبر
நிமிர்ந்து	القسري
சினி	cine
ஆரியன்	اريان
பராகுவே	باراغواي
கடுகு	الخردل
குத்திக்	اختراق
குத்திக்	ثقب
குத்திக்	الثقب
காசோலை	صك
நண்டுகள்	السرطانات
ரகசியமாக	سرا
ரகசியமாக	سري
காண்கிறார்	يراقب
காண்கிறார்	مشاهدة
தூண்டில்	طعم
கருத்தைப்	التعليق
கருத்தைப்	تعليق
கருத்தைப்	علق
ஹரோல்ட்	هارولد
ஹாமில்டன்	هاميلتون
ஹாமில்டன்	هاملتون
பிரதிபலிக்கிறது	يمثل
மைனர்	قاصر
ஈறு	اللثة
ஆமாம்	حاضر
ஆமாம்	اجل
ஆமாம்	بلى
ஆமாம்	نعم
தன்னார்வலர்கள்	متطوعين
தன்னார்வலர்கள்	متطوعو
தன்னார்வலர்கள்	متطوعي
தன்னார்வலர்கள்	المتطوعون
தன்னார்வலர்கள்	المتطوعين
மடகாஸ்கர்	مدغشقر
கேள்	اسال
கேள்	اسمع
கேள்	استمع
கேள்	الاستماع
கேள்	اسمعوا
கேள்	استمعوا
சோயா	الصويا
துணிகளை	ملابس
துணிகளை	الملابس
பஜார்	بازار
உடம்பு	مريض
உடம்பு	مريضة
கண்களால்	اعين
கண்களால்	عيون
கண்களால்	العيون
கண்களால்	عين
கால்டுவெல்	كالدويل
மாத்திரைகள்	اقراص
மாத்திரைகள்	حبوب
மாத்திரைகள்	الحبوب
கோல்ஃப்	الغولف
கோல்ஃப்	جولف
கோல்ஃப்	الجولف
கோல்ஃப்	غولف
அரக்கு	مارون
நாற்று	تنبت
வாடி	وادي
மாதாந்திர	الشهري
மாதாந்திர	شهرية
மாதாந்திர	الشهرية
மாதாந்திர	شهريا
மாதாந்திர	شهري
எழுது	كتابة
எழுது	اكتب
எழுது	الكتابة
எழுது	حرق
எழுது	بحرق
எழுது	احرق
எழுது	الحرق
பிரயன்	براين
பிரயன்	بريان
ராஜினாமா	استقالة
ராஜினாமா	الاستقالة
பவள	المرجانية
பவள	كورال
பவள	مرجانية
நைஜல்	نايجل
ஆதாயம்	مكسب
ஓரம்	هامش
ஓரம்	الهامش
ஓரம்	حدود
ஓரம்	الحدود
பிளேர்	بلير
ஐன்ஸ்டீன்	اينشتاين
சந்தர்ப்பத்தில்	مناسبة
சந்தர்ப்பத்தில்	المناسبة
தொண்டர்கள்	متطوعين
தொண்டர்கள்	متطوعو
தொண்டர்கள்	متطوعي
தொண்டர்கள்	المتطوعون
தொண்டர்கள்	المتطوعين
அரட்டை	شات
அரட்டை	الدردشة
அரட்டை	دردشة
அரட்டை	محادثة
நடத்தல்	مشي
நடத்தல்	يمشي
நடத்தல்	امشي
நடத்தல்	المشي
தீபிகா	ديبيكا
உணரி	الاستشعار
பேரம்	صفقة
பேரம்	الصفقة
பேரம்	مساومة
ஏவல்	حتمية
குயின்	queen
குயின்	ملكة
குயின்	الملكة
பாக்தாத்	بغداد
சிக்கலானது	التعقيد
சிக்கலானது	تعقد
சிக்கலானது	تعقيد
சிக்கலானது	حرجة
சிக்கலானது	الحرجة
சிக்கலானது	حرج
சிக்கலானது	معقدة
சிக்கலானது	معقد
ட்விட்டர்	تويتر
ட்விட்டர்	twitter
புறக்கணிப்பு	مقاطعة
புறக்கணிப்பு	المقاطعة
முகவர்கள்	عملاء
முகவர்கள்	وكلاء
முகவர்கள்	الوكلاء
முகவர்கள்	العملاء
வில்வித்தை	الرماية
உணர்	تحس
உணர்	تشعر
உணர்	اشعر
உணர்	يشعر
கோகோ	كوكو
கோகோ	كوكو
பிளஸ்	زايد
பிளஸ்	زائد
பிளஸ்	بالاضافة
பாசிச	الفاشية
பரிவு	التعاطف
பரிவு	العطف
பரிவு	تعاطف
பூட்டி	الغنيمة
பூட்டி	الغنائم
பூட்டி	غنيمة
பாப்லோ	بابلو
தூக்கம்	نعسان
தூக்கம்	بالنعاس
தூக்கம்	نوم
தூக்கம்	نام
தூக்கம்	نامي
தூக்கம்	نم
தூக்கம்	النوم
மீட்பர்	المنقذ
மீட்பர்	منقذ
மீட்பர்	المنقذ
கூறினார்கள்	الضامن
கழி	طرح
கழி	اطرح
சமஸ்கிருதத்தில்	السنسكريتية
மாலுமிகள்	البحارة
கவர்	غطاء
கவர்	الغطاء
கவர்	تغطية
கவர்	غلاف
கவர்	الغلاف
அண்ட்ராய்டு	android
ருவாண்டா	رواندا
வியர்வை	العرق
வியர்வை	عرق
கென்னத்	كينيث
சந்ததி	الذرية
சந்ததி	نسل
சந்ததி	ذرية
ஞானத்தை	الحكمة
ஞானத்தை	حكمة
தகுதியான	مؤهل
புரட்சிகரமான	الثورية
புரட்சிகரமான	الثوري
குறிக்கோள்கள்	اهداف
குறிக்கோள்கள்	الاهداف
குறிக்கோள்கள்	اهداف
குறிக்கோள்கள்	الاهداف
குறிக்கோள்கள்	الغايات
பொதுவானது	الجمهور
பொதுவானது	عام
பொதுவானது	العامة
பொதுவானது	عامة
பொதுவானது	علنية
சுல்தான்கள்	السلاطين
விக்	فيك
நிரப்பு	ملء
நிரப்பு	ملا
நிரப்பு	املا
வெறி	يائسة
டாய்	داي
பாலும்	لبن
பாலும்	ميلك
பாலும்	اللبن
பாலும்	حليب
பாலும்	الحليب
அந்தோணி	انتوني
அந்தோணி	انطوني
அடித்தல்	المطبات
அடித்தல்	السوط
அடித்தல்	سوط
கில்பர்ட்	جيلبرت
கில்பர்ட்	جلبرت
கில்பர்ட்	غلبرت
கில்பர்ட்	غيلبرت
குழப்பமான	فوضى
குழப்பமான	الفوضى
குழப்பமான	مشوش
குழப்பமான	محتار
குழப்பமான	مرتبك
குழப்பமான	الخلط
ராசி	الرضي
ராசி	زودياك
சேகரித்தல்	تجسس
சேகரித்தல்	تتجسس
வரிவிதிப்பு	ضرائب
வரிவிதிப்பு	الضرائب
வரிவிதிப்பு	الضريبة
கொக்கோ	الكاكاو
எட்கர்	ادغار
எட்கர்	ادجار
பலவீனம்	ضعف
பலவீனம்	الضعف
அழைப்பிதழ்	دعوة
அழைப்பிதழ்	الدعوة
பந்துவீச்சு	البولينغ
பந்துவீச்சு	البولينج
வெளியீட்டாளர்	الناشر
சோபியா	صوفيا
நொடிகள்	ثواني
நொடிகள்	الثواني
நொடிகள்	ثوان
நொடிகள்	sec
கடல்கள்	البحار
வடிவமைத்தல்	التنسيق
டிசைன்	تصميم
டிசைன்	التصميم
வரம்புகள்	القيود
வரம்புகள்	تقييدات
வரம்புகள்	قيود
வரம்புகள்	حدود
பிசின்	راتنج
நேப்பியர்	نابير
மார்ஸ்	المريخ
மார்ஸ்	مارس
பேச்சுக்கள்	محادثات
பேச்சுக்கள்	المحادثات
உடைகளை	ملابس
உடைகளை	الملابس
சிலிகான்	السيليكون
சேத்	سيث
துயரம்	الحزن
குணமாகும்	شفيت
சுட்டிக்காட்டி	مؤشر
சுட்டிக்காட்டி	المؤشر
பசை	الصمغ
பசை	الغراء
புதுப்பித்தல்	التحديث
புதுப்பித்தல்	انعاش
புதுப்பித்தல்	تحديث
டெனிஸ்	دنيس
ராய்ட்டர்ஸ்	رويترز
சைனா	الصين
சைனா	الصينية
வினவல்	استفسار
பாதுகாவலர்	الحماية
பாதுகாவலர்	حماية
விருந்தோம்பல்	ضيافة
விருந்தோம்பல்	الضيافة
யாம்	يام
எக்குவடோர்	الاكوادور
மிமி	ميمي
ஸ்டுடியோஸ்	الاستوديوهات
ஸ்டுடியோஸ்	الاستديوهات
ஸ்டுடியோஸ்	استوديوهات
ஸ்டுடியோஸ்	استديوهات
ஸ்டுடியோஸ்	ستوديوهات
கார்ட்டர்	كارتر
அணிகலன்	حلية
தன்னம்பிக்கை	واثقة
தன்னம்பிக்கை	ثقة
தன்னம்பிக்கை	واثق
தன்னம்பிக்கை	الثقة
தன்னம்பிக்கை	ثقة
வாரிசுகள்	الوريث
வாரிசுகள்	وريث
வாரிசுகள்	ورثة
மரியானா	ماريانا
ஜெஃப்ரி	جيفري
லூசியா	لوسيا
சாட்சிகள்	شهود
சாட்சிகள்	الشهود
விறகு	الحطب
கடன்களை	الديون
கேட்ஸ்	البوابات
கேட்ஸ்	غيتس
கேட்ஸ்	بوابات
கேட்ஸ்	القطط
கேட்ஸ்	قطط
மகளின்	الابنة
மகளின்	البنت
மகளின்	بنت
மகளின்	ابنة
வளைவுகள்	المنحنيات
கடி	عضة
ஸ்கேன்	مسح
ஸ்கேன்	المسح
சஹாரா	الصحراء
நேட்டோ	الناتو
மெஸ்ஸி	ميسي
கிராபிக்ஸ்	رسومات
கிராபிக்ஸ்	الرسومات
டாங்	تانغ
டாங்	تانج
டாங்	دونج
டாங்	دونغ
உனது	تك
வெளிப்படுத்தல்	الكشف
வெளிப்படுத்தல்	الافصاح
வெளிப்படுத்தல்	كشف
முகமட்	mohd
உண்பது	ياكل
உண்பது	الاكل
உண்பது	اكل
ஜொனாதன்	جونثان
ஜொனாதன்	جوناثان
அனுபவித்து	الاستمتاع
ஈர	الرطب
ஈர	رطب
அனுப்புதல்	ارسال
இரகசியம்	سري
இரகசியம்	سر
இரகசியம்	سري
இரகசியம்	السر
இரகசியம்	سرية
உண்ணாவிரதம்	الصيام
தட்பவெப்பநிலை	المناخ
தட்பவெப்பநிலை	مناخ
எரித்திரியா	اريتريا
ரோட்ஸ்	رودز
ரோட்ஸ்	رودس
நாக்	طق
எலக்ட்ரானிக்	الالكتروني
எலக்ட்ரானிக்	الكتروني
எலக்ட்ரானிக்	الالكترونية
எலக்ட்ரானிக்	الكترونية
எலக்ட்ரானிக்	الكترونيا
வதந்திகள்	اشاعات
கற்றாழை	الصبار
வாக்குறுதி	عدني
வாக்குறுதி	الوعد
வாக்குறுதி	دك
வாக்குறுதி	وعد
விசாரணைகள்	استفسارات
விசாரணைகள்	تحريات
விசாரணைகள்	للاستفسار
விசாரணைகள்	التحقيقات
விசாரணைகள்	الاستفسارات
விசாரணைகள்	التحقيقات
விசாரணைகள்	تحقيقات
மேட்ரிக்ஸ்	ماتريكس
மேட்ரிக்ஸ்	مصفوفة
மேட்ரிக்ஸ்	المصفوفة
அறநெறி	الاخلاق
அறநெறி	اخلاق
முன்னோட்டம்	المعاينة
முன்னோட்டம்	معاينة
சாவி	المفتاح
சாவி	مفتاح
சிறுவயது	طفولة
சிறுவயது	الطفولة
உருகி	فتيل
நினைவிடம்	التذكاري
ஜோஷ்	جوش
தினந்தோறும்	اليومية
தினந்தோறும்	اليومي
தினந்தோறும்	يومية
தினந்தோறும்	يوميا
கல்லூரியை	كلية
கல்லூரியை	الكلية
கல்லூரியை	الجامعة
பரிந்துரைக்க	اقتراح
பரிந்துரைக்க	اقترح
பரிந்துரைக்க	نقترح
முல்லர்	مولر
முல்லர்	مولر
ஏலக்காய்	الهيل
தீர்மானங்கள்	القرارات
தீர்மானங்கள்	قرارات
தீர்மானங்கள்	القرارات
தீர்மானங்கள்	قرارات
தீர்மானங்கள்	مقررات
தீர்மானங்கள்	المقررات
மாலினி	ماليني
குற்றங்களை	جرائم
குற்றங்களை	الجرائم
குற்றங்களை	الجرائم
டைட்டன்	تيتان
பிராண்ட்	براند
பிராண்ட்	ماركة
இலவங்கப்பட்டை	القرفة
நொடி	sec
தட்டுகள்	لوحات
சீரம்	مصل
சீரம்	المصل
இசைக்கலைஞர்கள்	الموسيقيين
பெர்னான்டோ	فرناندو
பிக்சல்	بيكسل
பிக்சல்	بكسل
உக்கிர	الشدة
உக்கிர	شدة
உக்கிர	كثافة
உக்கிர	الكثافة
மனைவிகள்	زوجات
மனைவிகள்	الزوجات
சாயல்	تظليل
சாயல்	التظليل
சாயல்	الظل
பெர்லினில்	مقتطفات
ஜெரோம்	جيروم
போதெல்லாம்	كلما
தாரிக்	طارق
தனிமை	وحيدة
தனிமை	وحيدا
தனிமை	وحيد
தனிமை	عزلة
தனிமை	العز
தனிமை	العزلة
தனிமை	الوحده
தனிமை	الوحدة
பூசன்	بوسان
பாசுபேட்டு	الفوسفات
டக்கர்	تاكر
டக்கர்	توكر
டக்கர்	تكر
பெராக்சைடு	بيروكسيد
வெயிலில்	ارتاح
போலியான	وهمية
போலியான	مزيف
போலியான	زائف
போலியான	مزيفة
வீடியோவில்	بالفيديو
வீடியோவில்	الفيديو
வீடியோவில்	فيديو
முனைப்பு	مبادرة
முனைப்பு	المبادرة
சந்திப்புகள்	التعيينات
சந்திப்புகள்	المواعيد
சந்திப்புகள்	تعيينات
சந்திப்புகள்	الجلسات
சந்திப்புகள்	الاجتماعات
சந்திப்புகள்	اللقاءات
சந்திப்புகள்	اجتماعات
கரோல்	كارول
தோரியம்	الثوريوم
தோரியம்	ثوريوم
தருக்க	منطقي
பைலட்	الطيار
பைலட்	طيار
பைலட்	التجريبية
நிரப்பும்	ملء
நகங்கள்	المسامير
நகங்கள்	مسامير
நகங்கள்	الاظافر
சோனகர்	المغاربة
ஒட்டகம்	الجمل
ஒட்டகம்	جمل
விந்தை	حبيبتي
ரோஷன்	روشان
கட்டில்	الفراش
கட்டில்	سرير
கட்டில்	السرير
கட்டில்	فراش
ரான்	رون
மூக்கன்	ibis
மன்	مان
மர்மமான	غامض
மர்மமான	غامضة
ஜில்	جيل
நிலவுகள்	الاقمار
நிலவுகள்	اقمار
ஆதரவாளர்	مؤيد
ஆதரவாளர்	انصار
ஸ்பா	منتجع
ஸ்பா	سبا
பூக்களை	الزهور
பூக்களை	زهور
பூக்களை	الازهار
பூக்களை	ازهار
கைதி	السجين
கைதி	سجين
கைதி	سجينة
கைதி	سجناء
கைதி	المساجين
கைதி	الاسرى
கைதி	اسرى
கைதி	السجناء
கைதி	سجن
கைதி	السجن
நிமிடத்திற்கு	mnt
நிமிடத்திற்கு	الدقيقة
நிமிடத்திற்கு	دقيقة
நேபாளி	النيبالية
உலகங்கள்	العالمين
உலகங்கள்	عوالم
உலகங்கள்	العوالم
முறைகேடு	الاساءة
முறைகேடு	اساءة
பவுண்ட்	رطل
