kategória	kategori
správca	manajer
správca	pengelola
rastie	berkembang
rastie	tumbuh
rastie	bertumbuh
rastie	menumbuhkan
rastie	rising
rastie	bangkit
rastie	tumbuh
urobiť	buat
urobiť	make
urobiť	jadikan
urobiť	membuat
rozhodli	memutuskan
rozhodli	diputuskan
asociácie	asosiasi
asociácie	asosiasi
asociácie	perhimpunan
asociácie	association
prototyp	prototipe
prototyp	purwarupa
tvrdí	klaim
tvrdí	mengklaim
odvodený	disimpulkan
verejnosť	publik
verejnosť	public
parametre	parameter
kol	kol
sami	sendirian
sami	alone
sami	sendiri
sami	sami
riek	sungai
riek	rivers
obrázky	gambar
obrázky	citra
obrázky	pictures
obrázky	gambar
zamestnancov	karyawan
hip	hip
hip	pinggul
napätie	ketegangan
napätie	tegangan
režim	regimen
režim	moda
režim	modus
režim	mode
režim	rezim
naposledy	last
naposledy	terakhir
srdca	jantung
srdca	hati
srdca	heart
srdca	jantung
navštívil	mengunjungi
navštívil	dikunjungi
navštívil	berkunjung
manažér	manager
manažér	manajer
manažér	pengelola
spoločností	perusahaan
erb	jambul
erb	crest
analýza	analisa
analýza	analisis
plyn	gas
zelená	green
zelená	hijau
vedec	ilmuwan
vedec	ilmuan
archív	arsipkan
archív	mengarsipkan
archív	arsip
archív	arsip
deväť	sembilan
deväť	nine
vládcovia	penguasa
archeologické	arkeologi
archeologické	purbakala
jack	jek
jack	jack
ostrava	ostrava
polohy	posisi
polohy	posisi
polohy	memposisikan
rast	pertumbuhan
rast	perkembangan
rast	pertumbuhannya
vyžaduje	membutuhkan
vyžaduje	memerlukan
vyžaduje	mengharuskan
vyžaduje	diwajibkan
vyžaduje	diperlukan
vyžaduje	diharuskan
vyžaduje	wajib
vyžaduje	dibutuhkan
vyžaduje	membutuhkan
vyžaduje	memerlukan
vyžaduje	mensyaratkan
vyžaduje	mengharuskan
združenia	asosiasi
združenia	pools
slúžili	dilayani
slúžili	dihidangkan
slúžili	disajikan
francisco	francisco
dedine	kampung
dedine	dusun
dedine	desa
dedine	village
otázka	pertanyaan
mince	koin
mince	koin
mince	coin
povolanie	profesi
povolanie	penjajahan
povolanie	pendudukan
štúdie	kajian
štúdie	belajar
štúdie	studi
štúdie	studi
ford	ford
komunity	komunitas
heslo	password
heslo	sandi
švajčiarsky	swiss
čechách	bohemia
čierne	hitam
čierne	black
trénera	pelatih
trénera	trainer
rozhodne	memutuskan
rozhodne	pasti
miloš	miloš
ivana	ivana
ivana	ivan
williams	doank
williams	williams
finančné	financial
finančné	keuangan
finančné	finansial
silný	tegar
silný	strong
silný	kuat
silný	ampuh
silný	kuat
mníchov	biksu
mníchov	biarawan
mníchov	münchen
mníchov	munchen
mníchov	munich
programy	agenda
programy	program
amerika	amerika
amerika	america
určité	tertentu
poézie	puisi
françois	françois
holandský	belanda
holandsku	belanda
stopy	lacak
stopy	trace
stopy	jejak
stopy	trek
stopy	jejak
punk	punk
punk	berandalan
uložené	tersimpan
uložené	disimpan
uložené	tersimpan
uložené	disimpan
uložené	diselamatkan
europe	eropa
počítač	komputer
počítač	computer
kola	ronde
kola	bulat
kola	round
kultúrny	kebudayaan
kultúrny	budaya
reči	pidato
reči	speech
reči	ucapan
reči	berpidato
bad	buruk
bad	jahat
bad	bad
cintorín	pemakaman
cintorín	pekuburan
cintorín	kuburan
cintorín	kuburan
cintorín	makam
henri	henri
spolupráca	kolaborasi
spolupráca	kolaborasi
spolupráca	kerjasama
účastník	pedagang
účastník	trader
účastník	peserta
účastník	partisipan
real	real
real	nyata
real	ril
real	riil
egypt	mesir
úspešný	sukses
úspešný	berhasil
úspešný	sukses
úspešný	kesuksesan
úspešný	berhasil
úspešný	keberhasilan
letecká	aviation
letecká	penerbangan
letecká	aviasi
pridal	menambahkan
pridal	ditambahkan
pridal	dikirimkan
pridal	mengirim
pridal	dikirim
var	var
postavu	character
postavu	tokoh
postavu	karakter
nesprávne	salah
nesprávne	salah
chránená	terlindung
chránená	dilindungi
chránená	terlindungi
chránená	terlindung
bezpečnosť	security
bezpečnosť	satpam
bezpečnosť	sekuriti
bezpečnosť	keamanan
bezpečnosť	keselamatan
bezpečnosť	safety
bezpečnosť	keamanan
premiéru	premiere
premiéru	premier
dunajská	danube
dunajská	donau
filmová	movie
filmová	bioskop
filmová	film
filmová	film
modulu	modul
apple	apel
apple	apple
prieskum	penjelajahan
prieskum	eksplorasi
prieskum	survey
prieskum	survei
prieskum	intai
prieskum	pengintaian
cambridge	cambridge
spojenia	taut
spojenia	pranala
spojenia	link
spojenia	tautan
spojenia	links
spojenia	koneksi
drese	jersey
francis	fransiskus
francis	francis
samostatne	independen
samostatne	diri
samostatne	self
samostatne	sendirian
samostatne	alone
samostatne	sendiri
akadémia	akademi
akadémia	academy
zvlášť	terutama
zvlášť	khususnya
zvlášť	terutama
psa	psa
psa	anjing
psa	dog
osobnosť	persona
osobnosť	kepribadian
konflikt	konflik
den	siang
den	hari
den	day
den	den
politiku	polis
politiku	kebijakan
xinglong	xinglong
demokratickej	demokratik
demokratickej	demokratis
demokratickej	demokrat
demokratickej	demokrasi
žiakov	pupil
kritik	kritikus
kritik	kritik
politike	politik
elektrický	kelistrikan
elektrický	listrik
elektrický	elektro
elektrický	listrik
elektrický	elektrik
elektrický	electric
svätá	santo
svätá	saint
svätá	suci
svätá	kudus
svätá	holy
edu	edu
posledným	last
posledným	terakhir
orgán	body
orgán	bodi
orgán	buh
orgán	tubuh
orgán	badan
orgán	organ
orgán	otoritas
orgán	kewenangan
orgán	authority
pozadí	background
pozadí	latar
austrálsky	australian
austrálsky	australia
miestna	local
miestna	lokal
klubov	klub
klubov	club
klubov	keriting
uhol	angle
uhol	sudut
planéta	planet
zime	winter
manželstvo	marriage
manželstvo	perkawinan
manželstvo	nikah
manželstvo	pernikahan
rekonštrukcia	rekonstruksi
rekonštrukcia	renovasi
hodnôt	nilai
obrazy	gambar
obrazy	citra
obrazy	pictures
obrazy	gambar
obrazy	lukisan
sud	barel
sud	laras
sud	tong
sud	sud
široké	lebar
široké	wide
široké	luas
široké	luas
sestry	sisters
sestry	saudara
sestry	saudari
sestry	suster
sestry	perawat
daný	diberikan
daný	diberi
vlasy	hair
vlasy	rambut
oznámil	mengumumkan
oznámil	diumumkan
oznámil	umumkan
strelec	shooter
strelec	penembak
strelec	penembak
strelec	sagitarius
strelec	sagittarius
dizajn	disain
dizajn	design
dizajn	desain
argentína	argentina
historici	sejarawan
vrstiev	lapis
vrstiev	lapisan
interiér	interior
blok	blok
blok	block
blok	blokir
vlny	wol
vlny	wool
vlny	gelombang
vlny	ombaknya
vlny	ombak
ústavy	konstitusi
ehf	ehf
indii	india
štruktúru	struktur
mosta	bridge
mosta	anjungan
mosta	jembatan
udáva	menspesifikasikan
udáva	mengindikasikan
udáva	menandakan
udáva	menunjukkan
strom	pohon
strom	tree
matematici	matematikawan
občianske	civil
občianske	sipil
občianske	perdata
občianske	sipil
občianske	kewarganegaraan
občianske	civic
csc	csc
bratov	saudara
bratov	bersaudara
bratov	brothers
alexandr	alexandr
alexandr	aleksandr
choroba	penyakit
choroba	penyakit
choroba	penyakit
bohov	dewa
televízie	television
televízie	televisi
fáze	pentas
fáze	tahap
fáze	panggung
fáze	stage
princ	pangeran
princ	prince
kráľovský	royal
trasy	rute
trasy	path
osobností	kepribadian
porazili	mengalahkan
porazili	terkalahkan
porazili	kalah
porazili	dikalahkan
corrèze	corrèze
videl	dilihat
videl	gergaji
videl	saw
primárne	primer
primárne	utama
primárne	primary
primárne	terutama
primárne	utamanya
štatistiky	statistika
štatistiky	statistik
štatistiky	stat
štatistiky	statistik
štatistiky	wawasan
južné	southern
južné	selatan
južné	selatan
južné	south
existenciu	keberadaan
existenciu	keberadaannya
existenciu	eksistensi
peňazí	uang
airlines	airlines
výsledkov	hasilnya
výsledkov	hasil
ráno	pagi
ráno	morning
dokončená	diselesaikan
dokončená	selesai
vodca	leader
vodca	pemimpin
využiť	avail
využiť	mengeksploitasi
využiť	eksploitasi
tému	topik
tému	theme
tému	temanya
tému	tema
debutoval	debut
debutoval	debutnya
vysočina	highlands
vysočina	pegunungan
matice	kacang
matice	nuts
matice	gila
pozemný	terestrial
pozemný	tanah
pozemný	ground
pokračovať	lanjutkan
pokračovať	lanjutkan
pokračovať	resume
kalifornii	california
športový	sporting
športový	sport
športový	olahraga
známym	dikenal
známym	diketahui
dánsko	denmark
angličtine	inggris
angličtine	indonesian
angličtine	english
riadok	line
riadok	baris
riadok	garis
riadok	dayung
riadok	baris
riadok	row
frontu	antrian
frontu	antri
frontu	antrean
kresťanstvo	kekristenan
kresťanstvo	kristen
kňazi	kiai
kňazi	imam
dostáva	gets
srdce	hati
srdce	heart
srdce	jantung
letecké	udara
viery	faith
viery	iman
viery	keyakinan
viery	keimanan
viery	kepercayaan
viery	keyakinan
viery	kepercayaan
viery	keyakinan
výlučne	eksklusif
zaujímavé	menarik
volá	menelepon
volá	calling
volá	memanggil
teológ	teolog
parlament	parlemen
parlament	dpr
ukazuje	memperlihatkan
ukazuje	menunjukkan
ukazuje	menampilkan
ukazuje	pertunjukan
medveď	beruang
medveď	pikul
medveď	bear
psy	anjing
naše	our
úprava	penyesuaian
úprava	modifikasi
úprava	menyunting
úprava	editing
úprava	penyuntingan
úprava	mengedit
streda	rabu
srbsko	serbia
vykonáva	mengeksekusi
ernst	ernst
vendée	vendée
oko	eye
oko	mata
orchester	orkestra
orchester	orkes
orchester	orchestra
založenie	pembentukan
založenie	pendirian
úvahy	pertimbangan
úvahy	refleksi
úvahy	renungan
rozšírené	diperluas
rozšírené	extended
rozšírené	diperpanjang
rozšírené	perluasan
rozšírené	mengembang
rozšírené	diperluas
rozšírené	memperluas
rozšírené	disempurnakan
rozšírené	ditingkatkan
rozšírené	maju
rozšírené	canggih
rozšírené	lanjutan
banka	termos
banka	bank
spor	bertengkar
spor	pertengkaran
spor	kontroversi
spor	sengketa
spor	persengketaan
spor	perselisihan
vzdušné	udara
vzor	pola
vzor	model
finistère	finistère
pohon	traksi
pohon	propulsi
pohon	penggerak
pohon	kandar
pohon	mengemudi
pohon	drive
spoločný	joint
spoločný	sendi
tunel	tunnel
tunel	terowongan
írsko	irlandia
zbraň	weapon
zbraň	senjata
zbraň	senapan
zbraň	pistol
zbraň	gun
zbraň	senjata
oddelenia	departemen
oddelenia	kompartemen
predaj	jual
predaj	sell
predaj	menjual
predaj	jual
predaj	menjual
predaj	penjualan
predaj	jualan
predaj	dijual
predaj	sale
predaj	obral
predaj	penjualan
predaj	sales
medicína	kedokteran
medicína	obat
alfred	alfred
programe	program
programe	program
eric	eric
slobodu	kebebasan
slobodu	freedom
slobodu	peterpan
slobodu	kemerdekaan
správania	perilaku
správania	perilakunya
hill	bukit
hill	hill
queen	ratu
queen	queen
turci	turki
nórsko	norwegia
letectvo	aviation
letectvo	penerbangan
letectvo	aviasi
konania	prosedur
športy	olahraga
športy	sports
status	status
zostáva	sisa
zostáva	tersisa
brown	brown
brown	coklat
usporiadanie	layout
usporiadanie	pengaturan
patrick	patrick
zvyšuje	disempurnakan
prítomnosti	kehadirannya
prítomnosti	kehadiran
vojen	perang
vojen	wars
vojen	peperangan
uss	uss
bill	tagihan
bill	bill
bill	tagih
bill	ruu
internete	internet
expedície	ekspedisi
umelci	seniman
umelci	artis
sir	sir
sir	pak
sir	tuan
stred	tengah
stred	pusat
stred	center
stred	tengah
stred	pusat
stred	centre
stred	middle
stred	pertengahan
stred	tengah
stane	tenda
lučenec	lučenec
veľryba	paus
riešenia	larutan
riešenia	solusi
riešenia	larutan
riešenia	solusi
dunaja	danube
dunaja	donau
chránený	terlindung
chránený	dilindungi
chránený	terlindungi
ďaleko	far
ďaleko	jauh
logika	logika
sto	seratus
sto	hundred
sto	ratus
sto	sto
dôstojník	opsir
dôstojník	petugas
dôstojník	perwira
dôstojník	officer
zúčastnili	menghadiri
zúčastnili	dihadiri
zúčastnili	hadir
zúčastnili	berpartisipasi
môj	ranjau
môj	tambang
môj	mine
môj	milikku
žánre	genre
žánre	aliran
dokumentácia	dokumentasi
zmeniť	modifikasi
zmeniť	ubah
zmeniť	memodifikasi
zmeniť	berubah
zmeniť	ganti
zmeniť	perubahan
zmeniť	mengubah
zmeniť	ubah
všeobecné	umum
všeobecné	jendral
všeobecné	jenderal
podstatne	signifikan
pamäte	memories
pamäte	memori
pamäte	kenangan
pamäte	memoar
pamäte	memory
pamäte	kenangan
pamäte	ingatan
pamäte	memori
tabuľky	meja
tabuľky	tabel
tabuľky	spreadsheet
japonský	jepang
japonský	japanese
stephen	stephen
prežil	survivor
určenie	penunjukan
určenie	menentukan
určenie	tekad
určenie	penentuan
nicolas	nicolas
dinosaury	dinosaurus
dinosaury	dinosaurus
hrdina	hero
hrdina	pahlawan
letiska	airport
letiska	bandara
slúžia	sajikan
slúžia	melayani
slúžia	layani
vydáva	penerbitan
vydáva	menerbitkan
spoločenské	social
spoločenské	sosial
gregor	gregor
gregor	gregory
gregor	gregorius
filozofiu	filsafat
filozofiu	filosofi
pramene	springs
jazykoch	bahasa
yvelines	yvelines
bezpečnosti	security
bezpečnosti	satpam
bezpečnosti	sekuriti
bezpečnosti	keamanan
bezpečnosti	keselamatan
bezpečnosti	safety
bezpečnosti	keamanan
ray	sinar
ray	ray
stredu	rabu
prijatý	diterima
prijatý	diadopsi
prijatý	adopsi
prijatý	mengadopsi
prijatý	mengaku
prijatý	diterima
teplo	heat
teplo	panasnya
teplo	panas
teplo	hangat
teplo	warm
teplo	hangatnya
teplo	kehangatan
predmety	artikel
predmety	subyek
predmety	subjek
predmety	obyek
predmety	objek
predmety	benda
večer	evening
večer	petang
večer	sore
večer	malam
georg	georgy
georg	georg
stromov	pepohonan
stromov	pohon
prejavuje	pameran
bubeník	drumer
bubeník	drummer
turistická	wisatawan
turistická	turis
turistická	mendaki
turistická	hiking
youtube	youtube
drak	dragon
drak	naga
zobrazenie	tampilkan
zobrazenie	tampilan
zobrazenie	display
zobrazenie	melihat
zobrazenie	tampilan
zobrazenie	lihat
prišla	tiba
prišla	came
zóna	zona
zóna	zone
projektov	proyek
vybavené	dilengkapi
emmy	emmy
plochu	dekstop
plochu	desktop
kráter	kawah
vol	vol
vol	jilid
udalosť	peristiwa
udalosť	acara
člena	anggota
člena	member
brod	brod
turecko	kalkun
turecko	turki
stredný	maksud
stredný	berarti
stredný	galak
stredný	mean
stredný	middle
stredný	pertengahan
stredný	tengah
stredný	medium
stredný	sedang
stredný	menengah
stredný	moderasi
stredný	moderat
stredný	memoderasi
televízia	television
televízia	televisi
ruky	gendongan
ruky	lengan
ruky	arms
ruky	hands
ruky	tangan
británie	britania
disk	disk
disk	diska
disk	cakram
disk	disc
disk	diska
disk	cakram
disk	disk
disk	kandar
disk	mengemudi
disk	drive
účinky	efek
academy	akademi
academy	academy
trónu	tahta
trónu	singgasana
trónu	arsy
trónu	takhta
jak	bagaimana
jak	how
jak	yak
kvalifikácie	kualifikasi
kvalifikácie	kualifikasi
turistov	turis
turistov	wisatawan
turistov	turis
čisto	murni
čisto	murni
čisto	pure
jasne	jelas
zhromaždenia	assembly
zhromaždenia	perakitan
zhromaždenia	majelis
boeing	boeing
ozbrojených	dipersenjatai
ozbrojených	bersenjata
psychológia	psikologi
psychológia	psychology
denne	harian
denne	daily
delta	delta
pokračovala	dilanjutkan
pokračovala	berkelanjutan
pokračovala	lanjutan
severný	utara
severný	north
severný	utara
severný	northern
predmet	obyek
predmet	objek
predmet	subyek
predmet	subjek
predmet	perihal
reč	pidato
reč	speech
reč	ucapan
reč	berpidato
financií	keuangan
financií	finansial
financií	finance
obzvlášť	terutama
obzvlášť	khususnya
obzvlášť	terutama
mayenne	mayenne
právne	hukum
právne	sah
právne	legal
planét	planet
piaty	kelima
piaty	fifth
piaty	seperlima
mexiku	meksiko
mexiku	mexico
argentíne	argentina
oči	eyes
oči	mata
raketoplán	shuttle
ducha	ghost
ducha	hantu
ducha	semangat
ducha	ruh
ducha	spirit
fínska	finlandia
fínska	finlandia
profesora	profesor
profesora	professor
počítača	komputer
počítača	computer
plány	rencana
bernard	bernard
meranie	pengukuran
meranie	mengukur
meranie	pengukuran
meranie	metering
meranie	pengukuran
sydney	sydney
caussols	caussols
power	tenaga
power	kekuasaan
power	kekuatan
power	power
power	daya
odpoveď	jawab
odpoveď	jawaban
odpoveď	jawablah
odpoveď	menjawab
odpoveď	balas
odpoveď	reply
odpoveď	balasan
odpoveď	respon
odpoveď	tanggapan
odpoveď	respons
židia	yahudi
židia	yahudi
charakteristika	karakteristik
charakteristika	karakteristik
podoba	kemiripan
životopis	biografi
obyčajný	plain
obyčajný	polos
obyčajný	ordinary
hmyzu	serangga
hmyzu	serangga
materiály	bahan
materiály	materi
materiály	material
učenie	mengajarkan
učenie	mengajari
učenie	mengajar
učenie	pengajaran
učenie	pembelajaran
učenie	belajar
premiér	premier
lady	nona
lady	nyonya
lady	lady
vyššia	tinggi
ulíc	jalanan
eur	euro
eur	euro
eur	eur
morave	moravia
určuje	menspesifikasikan
určuje	diidentifikasi
určuje	mengidentifikasi
určuje	menentukan
cantal	cantal
británia	britania
británia	britania
británia	britannia
euro	euro
vyšší	tinggi
obetí	korban
spoločenstvo	persemakmuran
spoločenstvo	persekutuan
spoločenstvo	komunitas
spoločenstvo	masyarakat
spoločenstvo	community
dostane	gets
okolitých	sekitarnya
okolitých	seputar
pravé	autentik
pravé	otentik
pravé	authentic
pravé	asli
pravé	genuine
komory	chambers
komory	komoro
oxid	oksida
bojových	martial
prišlo	came
asociácia	asosiasi
asociácia	perhimpunan
asociácia	association
morava	morava
kyslíka	oksigen
dosiahli	dijangkau
dosiahli	mencapai
dosiahli	menjangkau
dosiahli	tercapai
dosiahli	dicapai
dosiahli	raih
dosiahli	tercapai
dosiahli	dicapai
dosiahli	diraih
vynálezca	penemu
austrálie	australia
príkaz	perintah
príkaz	komando
pokúsil	mencoba
pokúsil	dicoba
bbc	bbc
bell	lonceng
bell	belle
bell	bel
bell	bell
place	tempatkan
place	place
place	tempat
agentúra	agency
agentúra	agen
agentúra	agensi
agentúra	badan
turnaje	turnamen
pocit	feel
pocit	merasa
pocit	rasakan
pocit	merasa
pocit	perasaan
pocit	feeling
inštitúcie	institusi
inštitúcie	lembaga
ekonomické	perekonomian
ekonomické	ekonomi
ekonomické	ekonomis
ekonomické	hemat
väzenia	penjara
väzenia	penjara
väzenia	penjara
väzenia	prison
stačí	cukup
prameň	spring
prameň	pegas
intel	intel
zástupca	perwakilan
zástupca	deputi
dokumenty	dokumen
dokumenty	dokumen
fatra	fatra
morbihan	morbihan
claude	claude
vzdelávanie	edukasi
vzdelávanie	pendidikan
osud	destiny
osud	takdir
osud	nasib
osud	takdir
horný	upper
horný	atas
horný	top
horný	puncak
horný	teratas
predsa	yet
železnice	railway
železnice	apian
železnice	railroad
železnice	rel
nízke	rendah
nízke	low
postoj	sikapnya
postoj	attitude
postoj	sikap
postoj	postur
husle	violin
husle	biola
husle	violin
husle	biola
bloku	blok
bloku	block
bloku	blokir
sčítania	sensus
návrhy	proposal
návrhy	lamaran
návrhy	desain
návrhy	saran
návrhy	draf
návrhy	draft
návrhy	konsep
kmeňa	tribe
kmeňa	suku
rugby	rugby
rugby	rugbi
mfk	mfk
politického	politik
kategórií	kategori
staníc	stasiun
programov	program
per	per
opus	opus
procesy	proses
farár	vikaris
farár	parson
farár	pendeta
farár	pastor
mládeže	pemuda
creuse	creuse
pôvodom	berasal
tabuľke	meja
tabuľke	tabel
marc	marc
križovatke	perempatan
križovatke	perpotongan
križovatke	persimpangan
križovatke	junction
križovatke	persimpangan
križovatke	perempatan
križovatke	persimpangan
dubnica	dubnica
vstupuje	memasuki
vedecký	ilmiah
vedecký	scientific
vtákov	birds
vtákov	burung
definícia	definisinya
definícia	definisi
železnica	apian
železnica	railroad
železnica	rel
železnica	rel
železnica	mandar
železnica	railway
maľby	lukisan
manchester	manchester
spoločenstva	persemakmuran
spoločenstva	komunitas
spoločenstva	masyarakat
spoločenstva	community
synonymum	sinonim
históriu	history
históriu	riwayat
históriu	sejarah
vymenovaný	ditunjuk
ben	ben
uesac	uesac
müller	müller
vlastnosť	karakteristik
vlastnosť	property
vlastnosť	properti
vlastnosť	berkualitas
vlastnosť	kualitas
vlastnosť	fitur
war	perang
war	peperangan
war	war
revolúcia	revolution
revolúcia	revolusi
planet	planet
viera	faith
viera	iman
viera	keyakinan
viera	keimanan
viera	kepercayaan
viera	keyakinan
viera	viera
chyby	kesalahan
chyby	galat
chyby	error
chyby	kesalahan
chyby	kutu
chyby	serangga
chyby	bug
chyby	bugs
dohoda	kesepakatan
dohoda	perjanjian
dohoda	persetujuan
dohoda	deal
dohoda	penawaran
dohoda	kesepakatan
georges	georges
tanky	tank
tanky	tanks
národ	bangsa
národ	nation
aplikácie	lamaran
aplikácie	aplikasi
aplikácie	app
aplikácie	apl
aplikácie	aplikasi
aplikácie	aplikasi
aplikácie	lamaran
aplikácie	aplikasi
japonské	jepang
japonské	japanese
komunikácia	komunikasi
komunikácia	berkomunikasi
komunikácia	komunikasi
komunikácia	communications
hrajú	memainkan
hrajú	diputar
hrajú	bermain
miláno	milan
miláno	milano
nohy	feet
nohy	kaki
nohy	legs
nohy	kaki
koncept	konsep
koncept	draf
koncept	draft
koncept	konsep
test	ujian
test	pengujian
test	menguji
test	uji
test	test
test	tes
rozdiely	perbedaan
rozdiely	perbedaannya
boston	boston
riešiť	tekad
riešiť	memecahkan
riešiť	selesaikan
riešiť	pecahkan
fotografia	photo
fotografia	foto
fotografia	foto
fotografia	photograph
fotografia	photography
fotografia	fotografi
technický	teknis
aktuálne	current
aktuálne	arus
aktuálne	skrg
johannes	johannes
chata	pondok
chata	chalet
chata	pondok
chata	kabin
chata	hut
chata	pondok
chata	gubuk
pozadie	background
pozadie	latar
stránok	situs
stránok	halaman
sokol	elang
sokol	falcon
sokol	elang
sokol	hawk
sokol	rajawali
sokol	sokol
zas	lagi
dôkaz	bukti
dôkaz	buktinya
dôkaz	bukti
dôkaz	pembuktian
tábora	kemah
tábora	perkemahan
tábora	kamp
tábora	camp
nemocnice	hospital
nemocnice	rs
myslenia	memikirkan
myslenia	thinking
myslenia	pemikiran
myslenia	berpikir
následky	konsekwensi
následky	konsekuensi
samostatná	diskret
samostatná	terpisah
samostatná	pisahkan
samostatná	memisahkan
samostatná	dipisah
samostatná	otonom
samostatná	otonomi
samostatná	mandiri
poľská	semir
poľská	polandia
poľská	polish
talianske	italia
kňaza	imam
kňaza	pendeta
kňaza	priest
konanie	prosedur
efekt	efek
účastníkov	peserta
účastníkov	partisipan
účastníkov	peserta
účastníkov	pelanggan
dobrá	bagus
delia	delia
disciplína	disiplin
hôr	gunung
hôr	pegunungan
rozhodnutia	keputusan
rozhodnutia	keputusan
gymnázia	gimnasium
morom	laut
phd	phd
phd	doktor
long	lama
long	panjang
long	long
sviatok	libur
sviatok	holiday
sviatok	liburan
menšia	kecil
menšia	minor
menšia	kurang
peru	peru
elektrické	kelistrikan
elektrické	listrik
elektrické	elektro
elektrické	listrik
elektrické	elektrik
elektrické	electric
skončili	selesai
rastlina	tanaman
rastlina	plant
rastlina	tumbuhan
komárno	komárno
novo	novo
procesov	proses
signál	sinyal
signál	signal
aktívny	active
aktívny	aktif
farieb	warna
sci	sci
anny	anne
zmenila	diubah
zmenila	berubah
sociálna	social
sociálna	sosial
mladé	muda
mladé	young
mladé	mudanya
tradičné	traditional
tradičné	tradisional
stratil	kalah
stratil	tersesat
stratil	kehilangan
stratil	lost
stratil	hilang
zásluhy	merit
ženatý	married
ženatý	menikah
vodíka	hidrogen
objavené	ditemukan
objavené	menemukan
objavené	ketahuan
objavené	digali
báseň	puisi
kultúru	kultur
kultúru	kebudayaan
kultúru	budaya
manželstva	marriage
manželstva	perkawinan
manželstva	nikah
manželstva	pernikahan
vysielanie	siarkan
vysielanie	siaran
vysielanie	broadcast
vysielanie	penyiaran
vysielanie	transmisi
vysielanie	siaran
vysielanie	penyiaran
das	das
alan	alan
bafta	bafta
ludwig	ludwig
nagy	nagy
tibor	tibor
záhrada	masya
záhrada	taman
záhrada	garden
záhrada	kebun
králi	kings
yeung	yeung
dirigent	kondektur
dirigent	konduktor
kim	kim
kmene	suku
rozdeliť	belah
rozdeliť	pecah
rozdeliť	split
rozdeliť	pisah
rozdeliť	membagi
rozdeliť	kesenjangan
vyjadrenie	expresi
vyjadrenie	ekspresi
vyjadrenie	pernyataan
dvojica	sepasang
dvojica	pasangan
dvojica	pair
dvojica	couple
mozgu	otak
základne	base
základne	basis
príbehy	cerita
príbehy	stories
dave	dave
stupňov	derajat
organizácií	organisasi
striebro	perak
striebro	silver
lake	danau
portugalsko	portugal
pamäť	memory
pamäť	kenangan
pamäť	ingatan
pamäť	memori
rozdelená	dibagi
rozdelená	terbagi
tabule	papan
spôsobené	ditimbulkan
riadi	dikelola
riadi	mengelola
pokusy	cobaan
pokusy	upaya
pokusy	percobaan
pokusy	eksperimen
zaberá	menempati
určiť	menentukan
výrobca	produsen
výrobca	produser
výrobca	manufaktur
výrobca	produsen
výrobca	pabrikan
ekonomika	economics
ekonomika	ekonomi
ekonomika	perekonomian
ekonomika	ekonomi
žila	urat
žila	vena
rímska	roman
rímska	romawi
kráľovnej	ratu
kráľovnej	queen
etapa	pentas
etapa	tahap
etapa	panggung
etapa	stage
maximálne	max
maximálne	maks
maximálne	maksimal
maximálne	atasan
maximálne	maksimum
maximálne	maksimal
maximálne	maximum
definície	definisi
definície	definisinya
definície	definisi
kanady	kanada
kanady	canada
mac	meggy
mac	mac
vedú	prospek
vedú	pimpin
vedú	lead
vracia	pengembalian
vracia	mengembalikan
výzbroj	armor
výzbroj	zirah
výzbroj	armament
výzbroj	persenjataan
začať	mulai
začať	mulailah
začať	start
začať	mulai
začať	begin
vojak	tentara
vojak	prajurit
vojak	serdadu
vojak	soldier
vojak	swasta
vojak	privat
vojak	private
vojak	pribadi
starostlivosti	peduli
starostlivosti	perawatan
starostlivosti	care
leopold	leopold
las	las
pokračovanie	kelanjutan
pokračovanie	melanjutkan
pokračovanie	sekuel
pokračovanie	dilanjutkan
pokračovanie	berkelanjutan
pokračovanie	lanjutan
orig	orig
duchu	semangat
duchu	ruh
duchu	spirit
určitých	tertentu
hitler	hitler
tim	tim
snaha	usaha
snaha	upaya
jednoznačne	pasti
jednoznačne	jelas
hills	bukit
hills	hills
hills	perbukitan
rimania	romans
rimania	romawi
reprezentácie	representasi
boleslav	boleslav
rádio	radio
illinois	illinois
chorvátska	kroasia
chorvátska	kroasia
široký	lebar
široký	wide
široký	luas
široký	luas
majstri	masters
majstri	master
majstri	juara
majstri	champions
box	box
box	boks
box	kotak
box	tinju
box	boxing
box	bertinju
parameter	parameter
maďarská	hongaria
maďarská	hungaria
dole	turun
dole	down
dole	turunkan
erectus	erectus
príspevky	kiriman
príspevky	posting
príspevky	donasi
príspevky	sumbangan
príspevky	cerita
príspevky	stories
príspevky	kontribusi
umeleckých	artistik
správcu	pengurus
správcu	administrator
vesmír	universe
vesmír	semesta
vesmír	kosmos
vesmír	cosmos
konferencie	conference
konferencie	konferensi
konferencie	konferensi
oceán	samudera
oceán	samudra
oceán	lautan
oceán	laut
oceán	ocean
pozorovať	amati
pozorovať	mengamati
karla	karla
karla	karl
für	für
union	union
union	uni
union	serikat
opustiť	tinggalkan
opustiť	meninggalkan
sloboda	kebebasan
sloboda	freedom
sloboda	peterpan
sloboda	kemerdekaan
maďarské	hongaria
maďarské	hungaria
monte	monte
králové	králové
dané	diberikan
dané	diberi
zabil	dibunuh
zabil	tewas
zabil	terbunuh
lesov	woods
lesov	hutan
lesov	hutan
rodičov	orangtua
fyzikálne	fisik
fyzikálne	fisika
fyzikálne	jasmani
