から	dari
レザー	leather
レザー	kulit
ツェッペリン	zeppelin
ドーハ	doha
ウィリス	willis
青野	aono
シンプソン	simpson
プジョー	peugeot
抗原	antigen
恵美子	emiko
ネプチューン	neptunus
ネプチューン	neptune
ガイウス	gaius
砂浜	beach
砂浜	pantai
大路	oji
団子	pangsit
団子	bakpao
団子	pangsit
団子	dango
ターミネーター	terminator
寛容	toleransi
寛容	toleran
分隊	skuad
分隊	squad
分隊	regu
分隊	pasukan
異説	bidah
異説	baal
デズモンド	desmond
オカルト	okultisme
ラサ	lhasa
幸村	yukimura
ガウス	gaussian
ガウス	gauss
久光	hisamitsu
植松	uematsu
敬三	keizo
探究	penyelidikan
探究	pertanyaan
石鹸	sabun
石鹸	soap
石鹸	sabun
太宰府	dazaifu
独学	dirinya
ムガル	maestro
シーザー	caesar
アロマ	aroma
ピーナッツ	peanuts
ピーナッツ	kacang
ピーナッツ	kacang
トランク	bagasi
トランク	belalai
シュール	schur
ストール	mencuri
ストール	macet
ストール	terhambat
ストール	terhenti
被覆	sampul
被覆	cover
被覆	penutup
被覆	tutupi
プロバイダ	penyedia
プロバイダ	penyedia
プロバイダ	provider
清子	kiyoko
慎二	shinji
マントル	mantel
オートマチック	automatic
オートマチック	otomatis
駒沢	komazawa
ファンキー	funky
ピカソ	picasso
疑わしい	dipertanyakan
疑わしい	meragukan
疑わしい	diragukan
疑わしい	ragu
メールアドレス	surel
メールアドレス	email
阪南	hannan
ドリフト	melayang
ドリフト	drift
安室	namie
寒い	cold
寒い	kedinginan
寒い	dingin
侵食	erosi
地誌	topografi
ラッピング	bungkus
ラッピング	lipat
ラッピング	pembungkus
ラッピング	membungkus
エマニュエル	emanuel
エマニュエル	emmanuel
ベタ	cupang
一心	isshin
クーラー	pendingin
フレッチャー	fletcher
ベト	beto
資質	kualitas
混沌	kacau
混沌	kacaunya
混沌	kekacauan
混沌	chaos
ホック	hoch
ボリシェヴィキ	bolshevik
ボリシェヴィキ	bolshevik
柔らかい	tender
柔らかい	empuk
柔らかい	soft
柔らかい	lembut
ソクラテス	socrates
フィジー	fiji
高遠	takato
係員	valet
オマーン	oman
家紋	kamon
グラナダ	granada
景品	premi
カルタゴ	carthage
ショートカット	pintasan
ショートカット	pintasan
グレアム	graham
ファウル	foul
ファウル	busuk
杭州	hangzhou
メッセンジャー	messenger
キーン	keen
キーン	keane
矢印	arrows
矢印	panah
矢印	arrow
矢印	panah
マーサ	marta
マーサ	martha
ロリータ	lolita
チャーター	charter
チャーター	piagam
ヒルトン	hilton
金持ち	rich
金持ち	kaya
記法	notasi
ネイサン	nathan
断崖	kecurigaan
気まぐれ	tingkah
気まぐれ	keisengan
メンデルスゾーン	mendelssohn
デウス	deus
西島	nishijima
形質	sifat
義満	yoshimitsu
ローブ	jubah
ローブ	loeb
ダルムシュタット	darmstadt
ナイアガラ	niagara
プルトニウム	plutonium
ユートピア	utopia
ヴァンフォーレ	ventforet
ロニー	ronnie
勃起	ereksi
ボイコット	boikot
冥王星	pluto
両足	feet
両足	kaki
大豆	kedelai
大豆	kedelai
ヒルベルト	hilbert
石崎	ishizaki
賛美	pujian
賛美	puji
賛美	memuji
賛美	pujilah
羽後	ugo
生殖	reproduksi
生殖	reproduksi
クラゲ	medusa
アゲイン	lagi
マフラー	knalpot
気質	temperamen
サボテン	kaktus
横行	merajalela
洗剤	deterjen
精子	sperma
屋久島	yakushima
男鹿	oga
撲滅	pemberantasan
マリリン	marilyn
持分	ekuitas
ガルフ	gulf
ガルフ	teluk
ノヴァ	nova
サイクロン	siklon
サイクロン	topan
剰余	sisa
グレース	grace
グレース	rahmat
調味料	bumbu
調味料	bumbu
解離	disosiasi
静夫	shizuo
プランナー	perancang
プランナー	perencana
チャーム	pesona
サリン	sarin
アデレード	adelaide
岩佐	iwasa
天元	tengen
カルガリー	calgary
エヴァンス	evans
被曝	pencahayaan
被曝	bukaan
被曝	eksposur
被曝	pemaparan
スクラップ	rongsokan
スクラップ	scrap
雄太	yuta
ブレイン	blaine
ファクター	factor
ファクター	faktor
ガールフレンド	pacar
ネガティブ	negative
ネガティブ	negatif
着る	pakailah
着る	aus
着る	wear
着る	pakai
ピアース	pierce
ピアース	pearce
インスブルック	innsbruck
みちる	michiru
前野	maeno
カタリナ	catalina
カタリナ	catarina
カタリナ	katarina
裁縫	jahit
裁縫	menjahit
スプーン	sendok
加法	tambahan
加法	penambahan
ハサン	hassan
ハサン	hasan
陝西省	shaanxi
ナント	nantes
トンガ	tonga
暗示	usul
暗示	sugesti
暗示	saran
目白	mejiro
高分子	polimer
ヨアヒム	joachim
プリマ	primadona
プリマ	prima
塗料	paint
塗料	cat
塗料	melukiskan
トピック	topik
トピック	topik
ワイヤレス	wireless
ワイヤレス	nirkabel
注記	catatan
注記	notes
ナックル	knuckle
ノートン	norton
献身	dedikasi
献身	pengabdian
対数	logaritma
寄宿舎	asrama
日暮里	nippori
宝くじ	undian
宝くじ	lotre
宝くじ	lotere
無意識	sadar
無意識	pingsan
進捗	kemajuan
進捗	perkembangan
進捗	progres
進捗	progress
ウィザード	penyihir
ウィザード	wizard
スラング	slang
バッタ	belalang
バッタ	belalang
バッタ	belalang
中性	netral
盗難	mencuri
盗難	pencurian
サケ	salmon
ミリメートル	milimeter
殺菌	sterilisasi
カリブ	karibia
カリブ	caribbean
勝頼	katsuyori
デービス	davis
ピアス	pierce
ピアス	tindik
ピアス	tindik
ピアス	tindik
ピアス	menusuk
世宗	sejong
会費	iuran
ニット	rajutan
ニット	merajut
ネイチャー	alam
ネイチャー	nature
蜷川	ninagawa
バビロニア	babilonia
エディタ	penyunting
エディタ	redaksi
エディタ	editor
エディタ	penyunting
エディタ	redaksi
エディタ	editor
コンペ	kompetisi
コンペ	persaingan
コンペ	lomba
ネクタイ	dasi
ネクタイ	ikat
ネクタイ	imbang
ネクタイ	tie
ネクタイ	dasi
ネクタイ	dasi
陶磁器	keramik
冷泉	reizei
幻覚	halusinasi
幻覚	halusinasi
幻覚	berhalusinasi
慣性	inertial
慣性	inersia
アトランティス	atlantis
君主制	monarki
便器	toilet
便器	kloset
群衆	kerumunan
群衆	keramaian
群衆	kerumunan
群衆	crowd
群衆	keramaian
修二	shuji
スウィート	sweet
スウィート	manis
求人	rekrutmen
求人	perekrutan
求人	perekrut
求人	pekerjaan
求人	karir
求人	karier
ローレン	lauren
リーダーシップ	kepemimpinan
リーダーシップ	pimpinan
騒乱	gangguan
顔料	pigmen
顔料	pigmen
贅沢	kemewahan
贅沢	mewah
贅沢	luxury
ミイラ	mummy
ミイラ	mumi
たぶん	mungkin
たぶん	maybe
踊り子	penari
アレッサンドロ	alessandro
トリニダード	trinidad
ドナー	penyumbang
ドナー	donor
ドナー	pendonor
キナ	kina
法曹	jurist
共役	konjugasi
ぶどう	anggur
宇喜多	ukita
チェロキー	cherokee
アンドロメダ	andromeda
実例	contoh
実例	contohnya
孔子	confucius
ブランドン	brandon
ラング	lang
東風	dongfeng
衰弱	kelemahan
シュルツ	schultz
シュルツ	schulz
スマッシュ	smash
フグ	buntal
アンモニア	amonia
やり直し	mengulang
グラフィティ	graffiti
グラフィティ	grafiti
取り除く	buang
取り除く	hapus
取り除く	menghapus
取り除く	hilangkan
オースチン	austin
オースチン	ananda
ビジター	pengunjung
ビジター	pengunjung
リベリア	liberia
リベリア	liberia
感性	sensibility
靴下	sock
靴下	socks
靴下	mukena
内臓	nyali
内臓	guts
義久	yoshihisa
グエン	gwen
ホルダー	pemegang
ホルダー	holder
サイゴン	saigon
サイゴン	saras
ヒーローズ	heroes
ヒーローズ	pahlawan
ジョイス	joyce
インペリアル	imperial
ピレネー	pyrenees
温帯	beriklim
スタミナ	stamina
クラクフ	cracow
クラクフ	kraków
ポリネシア	polinesia
ホンジュラス	honduras
悲惨	tragis
パートナーシップ	kerjasama
パートナーシップ	partnership
パートナーシップ	kemitraan
パートナーシップ	kemitraan
冷蔵庫	kulkas
冷蔵庫	kulkas
清正	kiyomasa
道教	taoisme
トラス	truss
財宝	harta
財宝	treasure
コットン	katun
コットン	kapas
コットン	cotton
コントラバス	kontrabas
梅原	umehara
プログラマー	programer
プログラマー	programmer
プログラマー	pemrograman
プログラマー	pemrogram
ゴンサレス	gonzález
ナッツ	nut
ナッツ	kacang
ナッツ	mur
ナッツ	kacang
ナッツ	nuts
ナッツ	gila
カウンセラー	konselor
カウンセラー	penasehat
カウンセラー	konselor
ヴァージニア	virginia
忍術	ninjutsu
ブルック	brooke
雷電	raiden
円錐	cone
円錐	kerucut
ゼリー	jeli
ゼリー	jelly
スタント	stunt
スタント	stunts
饅頭	manju
石本	ishimoto
ドラマチック	dramatis
日下部	kusakabe
デポルティーボ	deportivo
クロフォード	crawford
スピードウェイ	speedway
弾劾	impeachment
スミ	sema
手裏剣	shuriken
イチゴ	stroberi
イチゴ	strawberry
イチゴ	stroberi
イチゴ	strawberry
トレド	toledo
プロダクト	product
プロダクト	produk
プロダクト	produk
木崎	kizaki
美味	sedap
美味	delicious
美味	lezat
書き込む	tulis
書き込む	menulis
書き込む	tulislah
墓場	kuburan
墓場	makam
お祭り	festival
まめ	mame
サンゴ	karang
サンゴ	coral
サンゴ	koral
サンゴ	marjan
サファイア	safir
サファイア	nilam
サファイア	sapphire
サファイア	safir
良心	nurani
研修生	trainee
サロ	salo
ラバ	bagal
ラバ	mule
水星	mercury
水星	merkuri
水星	merkurius
水星	raksa
ブリヂストン	bridgestone
エキスパート	ahli
エキスパート	pakar
不運	musibah
不運	kemalangan
不運	kesialan
アルカディア	arcadia
スラブ	lempengan
スラブ	slab
プランテーション	perkebunan
プランテーション	perkebunan
ミトコンドリア	mitokondria
ジー	zee
亡霊	penampakan
落書き	graffiti
落書き	grafiti
周遊	ekskursi
キャッスル	kastil
キャッスル	istana
キャッスル	castle
キャッスル	benteng
音程	interval
音程	interval
疫病	wabah
タミ	tami
六月	juni
議題	agenda
議題	agenda
ドラッグストア	apotek
ウォード	ward
ウォード	bangsal
ハビエル	javier
ジュネーブ	jenewa
ジュネーブ	geneva
銭湯	sento
廣瀬	hirose
錯体	komplek
錯体	complex
錯体	rumit
錯体	kompleks
スピッツ	spitz
親切	kind
親切	jenis
親切	kebaikan
ヌイ	nui
アルティメット	ultimate
ナイツ	ksatria
ナイツ	knights
ナイツ	kesatria
ナイツ	nights
アイリッシュ	irish
アイリッシュ	irlandia
植生	vegetasi
コミッション	komisi
コミッション	komisi
激励	dorongan
オリヴィエ	olivier
執着	terobsesi
どうやら	rupanya
どうやら	ternyata
クロノス	kronos
国庫	perbendaharaan
小次郎	kojiro
シュテファン	stefan
インナー	batin
インナー	inner
彫像	patung
彫像	patung
レディング	redding
ミキサー	mixer
ミキサー	blender
ツツジ	rhododendron
ツツジ	azalea
カーチス	curtiss
ジェラール	gérard
かずみ	kazumi
返信	balas
返信	reply
返信	balasan
返信	balasan
カンタベリー	canterbury
たくみ	takumi
焼く	memanggang
焼く	baking
消化器	mencerna
消化器	digest
消化器	intisari
エチル	etil
オデッサ	odessa
子午線	meridian
ボルボ	volvo
引き出す	withdraw
四月	april
メアリ	mary
メアリ	maria
甘粛	gansu
雑草	gulma
雑草	ganja
雑草	gulma
ボーダー	batas
ボーダー	perbatasan
ボーダー	tepi
ボーダー	tepian
ユン	yun
ハバナ	havana
相楽	sagara
アーリントン	arlington
ニューマン	newman
典礼	liturgi
典礼	liturgi
缶詰	kalengan
缶詰	pengalengan
真知子	machiko
長所	keuntungan
長所	keunggulan
長所	kelebihan
エジソン	edison
エジソン	ida
ピッチャー	pelempar
ピッチャー	pitcher
ピッチャー	kendi
ピッチャー	melempar
ドミンゴ	domingo
ミキシング	mencampurkan
ミキシング	mencampur
ミキシング	pencampuran
シャッフル	acak
シャッフル	kocok
シャッフル	mengocok
シャッフル	shuffle
チェチェン	chechnya
プロファイル	profil
プロファイル	profil
プロファイル	profiling
プロファイル	profil
マゼラン	magellan
若槻	wakatsuki
後見人	guardian
後見人	wali
後見人	penjaga
後見人	perwalian
後見人	guardian
後見人	guardians
後見人	wali
フリオ	julio
射精	ejakulasi
点滅	berkedip
点滅	berkedip
点滅	berkedip
点滅	kedip
点滅	blink
ヴァル	val
司書	pustakawan
弁慶	benkei
整合性	integritas
整合性	sawang
皮質	korteks
皮質	cortex
砂利	kerikil
情事	affair
情事	perselingkuhan
情事	berselingkuh
ジーンズ	jeans
ジーンズ	jins
ミット	mitt
合気道	aikido
佐和子	sawako
書き直し	rewrite
シビック	sipil
シビック	kewarganegaraan
シビック	civic
刃物	blade
横領	penggelapan
ジョーイ	joey
積み重ね	bertumpuk
積み重ね	ditumpuk
屈辱	penghinaan
屈辱	nista
屈辱	kehinaan
アムトラック	amtrak
冗長	redundansi
エマーソン	emerson
手首	pergelangan
手首	pergelangan
ヨガ	yoga
マトリックス	matriks
マトリックス	matrix
ジョーン	joan
藤林	fujibayashi
葛藤	bertentangan
簿記	pembukuan
フーリエ	fourier
慎也	shinya
パイナップル	nanas
パイナップル	pineapple
旦那	suamiku
旦那	suaminya
旦那	suami
旦那	husband
算術	aritmetik
算術	aritmatika
デュラン	duran
夕食	dinner
夕食	perjamuan
スミレ	violet
フリップ	balikkan
フリップ	flip
デレク	derek
疑似	semu
疑似	pseudo
新平	shinpei
倉木	kuraki
憎しみ	kebencian
憎しみ	hate
憎しみ	membenci
憎しみ	benci
引越し	memindahkan
引越し	pindah
引越し	bergerak
引越し	relokasi
引越し	merelokasi
マッピング	memetakan
マッピング	pemetaan
縄張り	rumput
縄張り	wilayah
縄張り	teritori
インディペンデント	independen
インディペンデント	independent
インディペンデント	mandiri
ピカチュウ	pikachu
モルドバ	moldovan
モルドバ	moldova
モルドバ	moldova
ヴュルツブルク	würzburg
エスペラント	esperanto
歪み	distorsi
アムール	amur
如来	nyorai
パイル	pyle
パイル	tumpukan
パイル	tumpuk
パイル	menumpuk
公報	buletin
カレル	karel
カリン	karin
啓示	wahyu
啓示	mengungkapkan
啓示	diungkap
啓示	terungkap
キャロライン	caroline
述語	predikat
ジェローム	jerome
南極大陸	antarktika
南極大陸	antartika
ビースト	beast
ビースト	binatang
ビースト	sangar
セビージャ	sevilla
清隆	kiyotaka
恥ずかしい	malu
恥ずかしい	memalukan
恥ずかしい	malu
曽我	soga
ビショップ	uskup
ビショップ	bishop
レア	rhea
レア	langka
レア	rare
レア	jarang
智也	tomoya
ゴンドラ	gondola
パトリシア	patricia
ベーコン	bacon
のりこ	noriko
ボトム	bawah
ボトム	terbawah
ボトム	bottom
オーガスタ	augusta
終端	pemutusan
終端	penghentian
ブータン	ngultrum
ブータン	bhutan
クラシカル	klasik
直江	naoe
ウェバー	webber
広野	hirono
オーム	ohm
髪の毛	hair
髪の毛	rambut
糸井	itoi
蘇我	soga
オイゲン	eugen
ダイン	dain
教会堂	gereja
教会堂	church
悪徳	keburukan
プリマス	plymouth
線量	dosis
線量	dosisnya
マンドリン	mandolin
エンパイア	imperium
エンパイア	empire
エンパイア	kekaisaran
ニュアンス	nuansa
靭帯	ligamen
靭帯	ligamen
キュリー	curie
真奈美	manami
儒教	konfusianisme
儒教	konfusius
ジェンダー	gender
ペニー	penny
直之	naoyuki
ホルム	holm
プログレッシブ	progresif
チラシ	flyer
チラシ	selebaran
チラシ	brosur
チラシ	penerbang
チラシ	pamflet
チラシ	selebaran
結び目	simpul
結び目	knot
結び目	simpul
結び目	yuzuki
結び目	knot
ヘイ	hey
ヘイ	hei
ユダ	judas
ユダ	yudas
ネジ	sekrup
カウボーイ	koboi
カウボーイ	cowboy
カウボーイ	cowboys
カウボーイ	koboi
カウボーイ	cowboy
アンデス	andes
アンデス	andean
イタリアン	italia
製本	mengikat
製本	bind
製本	ikat
アダプタ	adaptor
アダプタ	adaptor
アダプタ	adaptor
アウクスブルク	augsburg
アウトバーン	autobahn
共犯	keterlibatan
斑点	ketahuan
斑点	bintik
領事館	konsulat
平林	hirabayashi
洋服	baju
洋服	pakaian
洋服	bajunya
カルマ	karma
ツーリング	touring
パープル	purple
パープル	ungu
否認	penghindaran
亜熱帯	subtropis
シルビア	sylvia
シルビア	silvia
エレクトロニック	elektronika
エレクトロニック	electronic
エレクトロニック	elektronik
ギュンター	guenther
ギュンター	gunther
ギュンター	günther
ビキニ	bikini
ウルス	ulus
プログレス	kemajuan
プログレス	perkembangan
プログレス	progres
プログレス	progress
シャイニング	bersinar
シャイニング	shining
はやぶさ	hayabusa
リチャーズ	richards
モンク	biksu
モンク	rahib
モンク	biarawan
モンク	monk
ハンサム	tampan
ハンサム	ganteng
ハンサム	handsome
フツ	hutu
慶太	keita
バイキング	viking
ティモシー	timotius
ティモシー	timothy
貯水池	waduk
比嘉	higa
オタワ	ottawa
王寺	oji
ダンシング	menari
ダンシング	dancing
ミケランジェロ	michelangelo
安徽省	anhui
コメディー	komedi
コメディー	comedy
自白	pengakuan
正確性	keakuratan
正確性	ketepatan
正確性	akurasi
正確性	ahir
美浜	mihama
ときどき	terkadang
ときどき	kadang
輪廻	rinne
エキスポ	expo
エキスポ	pameran
マネージャ	manager
マネージャ	manajer
マネージャ	pengelola
マネージャ	manajer
マネージャ	pengelola
祈る	pray
祈る	berdoalah
祈る	berdoa
抑留	interniran
ヒース	heath
バウンド	terikat
バウンド	diikat
バウンド	bound
チャンドラー	chandler
ブラインド	blind
ブラインド	buta
ブラインド	tunanetra
ブラインド	tirai
ブラインド	membutakan
メクレンブルク	mecklenburg
ランドルフ	randolph
一馬	kazuma
プロレタリア	proletarian
ザンビア	zambia
ザンビア	zambia
ザンビア	kwacha
きのこ	jamur
伯爵夫人	countess
梗塞	infark
ピント	pinto
モデナ	modena
腕時計	menonton
腕時計	watch
腕時計	tonton
腕時計	arloji
フィードバック	masukan
フィッシュ	ikan
整形外科	ortopedi
セレナーデ	serenade
バンカー	bunker
バンカー	bungker
コーティング	coating
コーティング	pelapis
エキサイト	menggairahkan
エキサイト	merangsang
タイタニック	titanic
ボニー	bonnie
ルイーゼ	luise
アルディージャ	ardija
みそ	miso
手袋	sarung
手袋	sarung
ヘルムート	helmut
文楽	bunraku
磨き	shine
磨き	bersinar
アクア	aqua
貞子	sadako
身代金	tebusan
義政	yoshimasa
半蔵	hanzo
フェノール	fenol
スピリッツ	roh
スピリッツ	semangat
スピリッツ	ruh
スピリッツ	arwah
ホタル	firefly
禅師	zenji
見張り	lookout
見張り	pengintai
スカラー	skalar
ジュエリー	perhiasan
ジュエリー	perhiasan
エグゼクティブ	executive
エグゼクティブ	eksekutif
コンソーシアム	konsorsium
ビリヤード	billiard
ビリヤード	bilyar
ビリヤード	billiard
ビリヤード	biliar
バルク	borongan
バルク	massal
バルク	masal
バッキンガム	buckingham
マジンガー	mazinger
コーネル	cornell
パシャ	pasha
器用	ketangkasan
カナディアン	kanada
カナディアン	canadian
スターター	starter
十代	teen
十代	remaja
頭蓋骨	tengkorak
頭蓋骨	skull
マルコス	marcos
健吾	kengo
ターザン	tarzan
ドビュッシー	debussy
ダマスカス	damaskus
ソーセージ	sosis
ソーセージ	sosis
非対称	asimetris
非対称	asimetris
イニシャル	inisial
イニシャル	inisial
ボイル	boyle
ケージ	sangkar
ケージ	cage
ケージ	kandang
ケージ	kurungan
元春	motoharu
スクーター	scooter
スクーター	skuter
スクーター	skuter
路地	gang
路地	gang
路地	alley
フレスコ	fresco
まもる	mamoru
総和	penjumlahan
総和	sum
総和	jumlah
二月	februari
二月	pebruari
ハンガー	gantungan
ハンガー	hanger
ハンガー	hanger
トッテナム	tottenham
ダカール	dakar
あこがれ	kerinduan
気性	marah
ファンファーレ	fanfare
エタノール	etanol
ソーシャル	social
ソーシャル	sosial
タジキスタン	tajikistan
ゲイツ	gates
ゲイツ	gerbang
争点	masalah
争点	isu
チロル	tirol
チロル	tyrol
肛門	anus
減衰	pembusukan
チャラ	chala
ハンディ	cacat
義信	yoshinobu
誓約	ikrar
誓約	ikrarkan
誓約	berikrar
音量	volume
音量	borongan
音量	volum
トランジット	transit
トランジット	angkutan
乗法	perkalian
禁酒	pelarangan
バイナリ	binari
バイナリ	biner
リフォーム	direnovasi
リフォーム	reformasi
リフォーム	renovasi
リフォーム	renovasi
リフォーム	merenovasi
リフォーム	merombak
ダンプ	dump
ダンプ	dump
ストライプ	stripe
ストライプ	belang
ストライプ	stripes
待ち伏せ	amburadul
待ち伏せ	penyergapan
エプロン	apron
エプロン	celemek
萎縮	atrofi
引き金	trigger
引き金	pemicu
引き金	picu
引き金	pelatuk
剛性	kekakuan
アブドゥル	abdul
モニタ	pantau
モニタ	memantau
モニタ	monitor
モニタ	pemantau
モニタ	memonitor
モニタ	pantau
モニタ	monitor
ルポ	lupo
ブレイド	blade
カフカ	kafka
栄作	eisaku
江西省	jiangxi
ダイアン	diane
キル	membunuh
キル	kill
キル	bunuh
キル	bunuhlah
ブレーク	istirahat
ブレーク	break
マラリア	malaria
複写	disalin
複写	menyalin
複写	penyalinan
バニラ	vanilla
バニラ	vanili
バニラ	vanila
リバティ	kebebasan
リバティ	liberty
換気	ventilasi
座る	duduk
座る	sit
ライジング	rising
ライジング	bangkit
任用	janji
ブロンコス	broncos
昼食	rsu
ミュータント	mutant
ミュータント	mutan
相手方	counterparty
相手方	lawan
相手方	lawannya
トゥール	tur
トゥール	tours
トゥール	tour
トゥール	wisata
ビニール	vinil
ビニール	vinyl
ビニール	plastic
ビニール	plastik
クリムゾン	crimson
テコンドー	taekwondo
小太郎	kotaro
たまき	tamaki
護送	mengawal
シンク	muara
シンク	tenggelam
シンク	sink
シンク	berpikir
シンク	pikir
シンク	pikirkan
スエズ	suez
ディクソン	dixon
ディクソン	dickson
プログラマ	programer
プログラマ	pemrogram
プログラマ	programer
プログラマ	programmer
プログラマ	pemrograman
プログラマ	pemrogram
歯学	dentistry
琢磨	takuma
ローレル	laurel
遠足	ekskursi
江夏	jiangxia
小麦粉	tepung
殺人犯	pembunuh
ボウイ	bowie
キャバレー	kabaret
サンダーバード	thunderbird
小冊子	brosur
乳児	bayi
受難	semangat
受難	passion
受難	gairah
ロイター	reuters
マグナム	magnum
エコール	école
アフロ	afro
大須	osu
カシオペア	cassiopeia
ローマン	roman
ローマン	romawi
ヒラリー	hillary
ヒラリー	hilary
徐州	xuzhou
モンティ	monty
モンティ	monti
利家	toshiie
キラ	kira
エレメント	unsur
エレメント	elemen
エレメント	unsur
エレメント	elemen
フォルテ	forte
ポーカー	poker
ペプチド	peptida
ブレス	bless
ブレス	berkati
ブレス	memberkati
ブレス	napas
ブレス	nafas
歳入	pendapatan
蓬莱	penglai
アルプ	alp
別居	pemisahan
別居	berpisah
モグラ	mole
モグラ	mol
無知	dungu
無知	bebal
無知	jahil
無知	bodoh
無知	ketidakpedulian
無知	kebodohan
無知	kejahilan
無知	ketidaktahuan
ネガ	negative
ネガ	negatif
恩赦	amnesti
恩赦	grasi
恩赦	grasi
恩赦	maafkanlah
血清	serum
入園	pengakuan
ふけ	ketombe
スナイパー	sniper
江差	esashi
信管	fuze
ナイトメア	nightmare
はずれ	meleset
アスレチックス	atletik
ハーディ	hardy
日比野	hibino
オーウェン	owen
テッサロニキ	thessaloniki
可逆	reversibel
アラム	aram
ウェーブ	wave
ウェーブ	gelombang
ウェーブ	ombak
ウェーブ	lambaian
低木	perdu
低木	belukar
毛髪	hair
毛髪	rambut
散々	dihisap
散々	mengisap
散々	disedot
散々	tersedot
アヒル	ducky
アヒル	bebek
アヒル	itik
センチメンタル	sentimental
センチメンタル	sentimentil
おすすめ	saran
おすすめ	menyarankan
おすすめ	disarankan
おすすめ	rekomendasi
おすすめ	saran
おすすめ	saran
おすすめ	disarankan
おすすめ	dianjurkan
おすすめ	direkomendasikan
おすすめ	rekomendasi
おすすめ	disarankan
おすすめ	rekomendasikan
おすすめ	sarankan
おすすめ	merekomendasikan
おすすめ	menyarankan
銃剣	bayonet
セーフ	aman
セーフ	brankas
イーゴリ	igor
浮動	floating
浮動	melayang
浮動	mengambang
キャパ	capa
美和子	miwako
失神	pingsan
あいまい	fuzzy
材木	kayu
アンデルセン	andersen
キャシー	cathy
振幅	amplitudo
フェイ	fay
グリニッジ	greenwich
サウサンプトン	southampton
アベンジャーズ	avengers
スマトラ島	sumatera
スマトラ島	sumatra
ベジータ	vegeta
リバース	rebirth
リバース	kebalikan
リバース	reverse
リバース	terbalik
生贄	pengorbanan
生贄	kurban
生贄	pengorbanan
生贄	pengorbanannya
ベッカー	becker
ジェミニ	gemini
パビリオン	paviliun
パビリオン	pavilion
ジョブ	tugas
ジョブ	job
ジョブ	pekerjaan
ジョブ	ayub
ジョブ	pekerjaan
グルーヴ	groove
グルーヴ	alur
先例	preseden
北洋	beiyang
アレキサンダー	alexander
シルバ	silva
奥行き	kedalaman
奥行き	mendalam
ユトレヒト	utrecht
イースター	paskah
エベレスト	everest
粘膜	mukosa
液化	mencair
バックグラウンド	background
バックグラウンド	latar
エディター	penyunting
エディター	redaksi
エディター	editor
ピクニック	piknik
におい	bau
におい	penciuman
におい	bau
口実	dalih
スロットル	throttle
ジグ	jig
フクロウ	owl
河津	kawazu
正勝	masakatsu
ブロンクス	bronx
スタイリスト	penata
スタイリスト	stylist
アドレナリン	adrenaline
アドレナリン	adrenalin
アドレナリン	epinefrin
アドレナリン	adrenalin
硬化	menyembuhkan
ルイジ	luigi
ステュアート	stuart
ももこ	momoko
拾遺	shui
爆裂	pecah
爆裂	meledak
ピリオド	periode
ピリオド	periode
皇太后	janda
三春	miharu
チュートリアル	tutorial
チュートリアル	tutorial
リモート	remot
リモート	jauh
リモート	remote
ルキウス	lucius
桐山	kiriyama
トリポリ	tripoli
神護	jingo
カンヌ	cannes
昌幸	masayuki
マッケンジー	mackenzie
マッケンジー	mckenzie
久我	kuga
ピール	kupas
ピール	peel
修飾	perubah
修飾	pengubah
修飾	perubah
修飾	pengubah
キャンバス	kanvas
キャンバス	canvas
琥珀	amber
琥珀	ambar
北斎	hokusai
フレミング	fleming
ライトニング	lightning
ライトニング	kilat
ライトニング	petir
名和	nawa
守屋	moriya
サラゴサ	zaragoza
スイカ	semangka
装束	kostum
装束	costume
装束	kostum
バズーカ	bazoka
バズーカ	bazooka
宇陀	uda
チャップマン	chapman
高雄市	kaohsiung
ブーメラン	boomerang
ブーメラン	bumerang
ホルスト	holst
ホルスト	horst
ミード	meade
雅楽	gagaku
敬虔	bertakwa
敬虔	takwa
敬虔	kesalehan
敬虔	takwa
奈津子	natsuko
ゴキブリ	kecoak
ゴキブリ	kecoa
ゴキブリ	kecoa
エチレン	etilena
パスタ	pasta
シャノン	shannon
スパム	spam
ロビンス	robbins
ガロン	galon
オゾン	ozone
オゾン	ozon
発芽	perkecambahan
マテリアル	matre
マテリアル	bahan
マテリアル	materi
マテリアル	material
隆信	takanobu
オーブ	orb
グランパス	grampus
網膜	retina
ハジ	haji
アナスタシア	anastasia
紆余曲折	liku
ハッカー	hacker
ハッカー	peretas
ハッカー	hacker
ハッカー	peretas
ハッカー	hackers
キャッツ	cats
キャッツ	kucing
和紙	washi
再帰	rekursi
ケーニヒ	könig
性欲	nafsu
性欲	birahi
遊牧民	nomaden
遊牧民	nomad
遊牧民	nomaden
バイロイト	bayreuth
傲慢	kebanggaan
傲慢	pride
傲慢	kesombongan
傲慢	sombong
傲慢	arogan
傲慢	angkuh
傲慢	arogan
傲慢	arogansi
傲慢	kesombongan
クッション	bantal
クッション	bantal
クッション	cushion
エゴ	ego
エゴ	egonya
ひざ	lutut
シンフォニア	sinfonia
ディア	dear
ディア	sayang
ディア	yth
衛兵	penjaga
衛兵	pengawal
キャベツ	kubis
キャベツ	kubis
カサブランカ	casablanca
源平	genpei
熱意	antusias
熱意	antusiasme
受刑者	narapidana
受刑者	napi
受刑者	terpidana
受刑者	narapidana
ランタン	lentera
ランタン	lantern
