در	ドア
زوج	ペア
زوج	カップル
گرگ	ウルフ
گرگ	オオカミ
تعقیب	追跡
تعقیب	追求
اسلوونی	スロベニア
سراسری	global
سراسری	グローバル
هوش	知能
لینوکس	linux
سنگاپور	シンガポール
مالیات	租税
مالیات	租税
مالیات	税金
مالیات	税金
کشتن	キル
کشتن	kill
کشتن	キリング
اثری	インプレッション
آغازین	init
آغازین	イニシャル
آغازین	頭文字
سواحل	ビーチ
یادگیری	学習
یادگیری	ラーニング
یادگیری	学問
یادگیری	学習
یادگیری	学ぶ
مجازات	ペナルティ
مجازات	処罰
سازمانی	エンタープライズ
سازمانی	企業
دوک	公爵
دوک	デューク
رز	ローズ
رز	ロゼ
رز	バラ
رز	rose
رز	薔薇
رز	ローザ
سکه	硬貨
سکه	コイン
سکه	硬貨
سکه	コイン
نمودار	ダイアグラム
نمودار	チャート
هالیوود	ハリウッド
بمب	爆弾
محلول	ソリューション
محلول	溶液
تیمور	ティムール
بچه	ベイビー
بچه	赤ちゃん
بچه	子供
بچه	児童
کمبریج	ケンブリッジ
دختری	ガール
دختری	少女
دختری	女の子
کنیا	ケニア
استون	ストーン
استون	アセトン
موجودات	生き物
هلندی	ダッチ
روزه	断食
روزه	速い
روزه	高速
موش	ラット
موش	ネズミ
موش	ねずみ
موش	マウス
تفکیک	解離
تفکیک	別居
تفکیک	分離
جامد	固体
اخراج	送還
اخراج	除名
اخراج	退学
دژ	要塞
دژ	フォート
دژ	要塞
جمعیتی	人口
کمترین	最低限
کمترین	最低
کمترین	最小
کمترین	最小限
میشل	ミシェル
دموکراسی	民主主義
تدریج	徐々に
شکسته	壊れた
شکسته	壊れた
لوکزامبورگ	ルクセンブルク
ماداگاسکار	マダガスカル
کوانتومی	量子
برتری	利点
برتری	アドバンテージ
بارگذاری	読み込む
بارگذاری	ロード
بارگذاری	読み込み
بارگذاری	ローディング
تورنتو	トロント
جانی	ジョニー
هیل	ヘール
هیل	ヒル
بنگلادش	バングラデシュ
مار	mar
مار	ヘビ
شواهد	証拠
مهاجمان	インベーダー
وست	ウエスト
وست	西部
وست	ウェスト
شک	疑念
شک	疑わしい
شک	疑念
شیطان	悪魔
جفت	ペア
جفت	胎盤
جفت	ペア
عمیق	ディープ
عمیق	深い
ویلیامز	ウィリアムズ
دستگیری	逮捕
دستگیری	キャプチャー
دستگیری	キャプチャ
دستگیری	攻略
دستگیری	逮捕
تست	テスト
تست	テスト
اساتید	マスターズ
اساتید	教員
اساتید	教師
تنوع	バリエーション
تنوع	品種
تنوع	バラエティ
تنوع	変種
نشانی	アドレス
نشانی	住所
پرتو	ビーム
پرتو	レイ
فرمانروایی	王国
ارنست	アーネスト
گپ	チャット
گپ	雑談
پاس	鑑賞
پاس	パス
اجزای	コンポーネント
معنا	意味
هیدروژن	水素
جاز	ジャズ
راز	秘密
راز	秘密
نوجوان	teen
نوجوان	十代
نوجوان	ティーン
نوجوان	ティーンエイジャー
عامه	人気
عامه	ポピュラー
تمرین	リハーサル
تمرین	トレーニング
تمرین	講習
تمرین	修行
تمرین	訓練
تمرین	研修
تمرین	練習
تمرین	運動
تمرین	行使
تمرین	エクササイズ
اواسط	mid
شلیک	シュート
شلیک	ショット
کوشش	エンデバー
کوشش	努力
کوشش	取り組み
کوشش	努力
پلاک	プレート
هماهنگی	連携
هماهنگی	調整
هماهنگی	コーディネート
هماهنگی	ハーモニー
هماهنگی	調和
خام	raw
هوشمند	知能
هوشمند	知的
هوشمند	インテリジェント
هوشمند	賢い
هوشمند	スマート
انتقام	復讐
انتقام	報復
انتقام	復讐
انتقام	リベンジ
منافع	福利
بام	屋上
بام	屋根
دستیار	助手
دستیار	アシスタント
نشریات	日記
نشریات	出版物
رویدادها	イベント
رویدادها	行事
بالاخره	ついに
بالاخره	やっと
بالاخره	遂に
کتیبه	銘文
کتیبه	碑文
کتیبه	巻物
کتیبه	スクロール
ویکیپدیا	wikipedia
ویکیپدیا	ウィキペディア
لغو	取り消し
لغو	キャンセル
لغو	取り消す
لغو	上書き
چرخه	サークル
چرخه	サイクル
چرخه	サイクル
تیلور	テイラー
هاوایی	ハワイ
هاوایی	ハワイアン
استخدام	雇う
استخدام	雇用
استخدام	リクルート
تندیس	彫刻
تندیس	彫像
پاییز	落ちる
پاییز	落下
دیویس	デービス
دیویس	デイヴィス
خوزه	ホセ
خوزه	ホセ
مخابرات	通信
مخابرات	コミュニケーション
تفریحی	むちゃ
معامله	クーポン
معامله	バーゲン
معامله	ディール
معامله	クーポン
برایان	ブライアン
حدیث	告知
حدیث	アナウンス
حدیث	発表
حدیث	公表
حدیث	お知らせ
حدیث	ハディース
تسلط	支配
تسلط	権威
تسلط	権限
تسلط	職権
حاکمان	ルーラー
حاکمان	定規
حاکمان	裁判官
مقدمه	紹介
مقدمه	導入
فصلی	季節
ویدئو	ビデオ
ویدئو	動画
قضایی	司法
دراز	ストレッチ
دراز	長い
دراز	ロング
معنوی	スピリチュアル
والدین	子育て
مکه	メッカ
مقصد	行き先
مقصد	目的地
مقصد	宛先
مغول	ムガル
مغول	モンゴル
محاسبات	計算
محاسبات	コンピューティング
مدارک	証拠
بلافاصله	直ちに
شن	砂塵
حرکات	moves
حرکات	動き
اکوادور	エクアドル
رسول	メッセンジャー
رسول	messenger
خلبان	パイロット
تفکر	思考
تفکر	考え
تفکر	思考
حجت	担保
حجت	保証
حجت	保証書
حجت	論証
حجت	推論
ویکتور	ヴィクター
ویکتور	ビクター
بارسلونا	バルセロナ
عجیب	オッド
عجیب	奇数
فراز	上の
فراز	上記
اعتراضات	抗議
فراموش	forget
مخدر	麻薬
طنز	風刺
طنز	皮肉
طنز	ユーモア
طنز	ユーモア
کریستین	クリスチャン
کریستین	キリスト教
کریستین	キリスト教徒
نخل	手のひら
نخل	ヤシ
نخل	パーム
نامزدی	婚約
ضعف	衰弱
سکته	ストローク
فرعی	サブ
آلودگی	汚染
آلودگی	伝染病
آلودگی	感染
آلودگی	公害
آلودگی	汚染
عفونت	伝染病
عفونت	感染
بستن	閉じる
بستن	クローズ
بستن	閉会
سدیم	ナトリウム
پورنوگرافی	ポルノグラフィ
پورنوگرافی	ポルノ
حکمت	知恵
ماد	マッド
لاله	チューリップ
لاله	チューリップ
لاله	ミュート
درختی	ツリー
مو	ヘアー
مو	髪の毛
مو	ヘア
مو	毛髪
پیشنهادی	おすすめ
پیشنهادی	提案
هرزگوین	ヘルツェゴヴィナ
پروتئین	タンパク質
پروتئین	たんぱく質
کالا	商品
کالا	貨物
کالا	物品
کالا	商品
کیم	キム
کشیدن	ドラッグ
کشیدن	図面
کشیدن	描画
کشیدن	ドローイング
عقاب	ワシ
عقاب	イーグル
عقاب	イーグルス
تسخیر	占有
تسخیر	所持
تسخیر	征服
آوری	エイブリー
آزار	迷惑
بلوک	ブロック
بلوک	ブロック
هیتلر	ヒトラー
هیتلر	ヒットラー
مبلغ	合計
مبلغ	総和
مبلغ	金額
قبیله	氏族
قبیله	部族
تزریق	注射
تزریق	インジェクション
تزریق	注射
همایش	カンファレンス
همایش	会議
همایش	コンベンション
همایش	大会
تاکید	強調
جانسون	ジョンソン
مجاهدین	民兵
لوح	タブレット
آتن	アテネ
کابینه	内閣
کابینه	キャビネット
موازی	パラレル
موازی	並列
منظم	従卒
منظم	レギュラー
غلط	false
غلط	虚偽
انیمیشن	アニメーション
خواهان	欲望
خواهان	欲望
فیفا	fifa
کانی	コニー
کانی	可児
مرحوم	故人
کرم	ケムシ
کرم	クリーム
کلاه	ヘルメット
کلاه	ハット
کلاه	帽子
انیمه	アニメ
اقلیم	気候
اقلیم	気候
بوی	匂い
بوی	におい
محدودیت	制限
محدودیت	制限
محدودیت	制限
محدودیت	リミット
محدودیت	限界
محدودیت	制限
محدودیت	リミット
محدودیت	限界
محدودیت	制約
شوش	須佐
مختلط	ミックス
مختلط	混合
شمس	シャムス
روشی	浪士
اهدا	授与
اهدا	募金
اهدا	寄付
اهدا	募金
اهدا	寄付
اهدا	献身
اهدا	奉納
اهدا	ドナー
شفاف	透明
شفاف	透明
شفاف	透明度
امضای	署名
امضای	調印
قبایل	氏族
دام	トラップ
دام	ドム
دام	dom
داگلاس	ダグラス
نابودی	壊滅
نابودی	破壊
پسران	boys
پسران	男の子
پسران	息子
سرنوشت	運命
سرنوشت	運命
حیاط	中庭
حیاط	裏庭
حیاط	ヤード
آنگولا	アンゴラ
اشتغال	雇用
رایگان	フリー
رایگان	無料
رایگان	自由
گیرنده	宛先
افکار	考え
افکار	思考
افکار	想い
ونیز	ベニス
ونیز	ヴェネツィア
ونیز	ベネチア
قد	高い
قد	身長
لئون	レオン
برف	スノー
برف	snow
داور	審判員
نپال	ネパール
ارباب	マスター
پردیس	キャンパス
بازنشسته	引退
بازنشسته	退職
بازنشسته	引退
چارچوب	フレーム
بدنه	本文
بدنه	身体
بدنه	本体
بدنه	ボディ
بدنه	船体
بدنه	ハル
دیر	遅い
دیر	シカ
سفیران	大使
سفیران	アンバサダー
اضافی	プレミアム
اضافی	エクストラ
دما	気温
دما	温度
غنی	金持ち
غنی	リッチ
خودداری	拒否
خودداری	拒絶
مخلوط	ミックス
مخلوط	混合
مخلوط	mix
مخلوط	ミックス
مخلوط	混ぜる
گرگان	ゴルガーン
تقی	タキー
نی	ナーイ
پاپوآ	パプア
آسان	イージー
آسان	易しい
آسان	やさしい
آسان	簡単
شارل	シャルル
بلک	黒い
بلک	ブラック
نگرانی	関心事
فرایندهای	プロセス
جعفری	パセリ
سانتیمتر	センチメートル
سانتیمتر	センチメートル
فیلمنامه	脚本
تکنیک	テクニック
تکنیک	技法
فرش	ラグ
فرش	敷物
فرش	カーペット
فرش	じゅうたん
فرش	絨毯
ایسلند	アイスランド
گندم	穀物
گندم	小麦
گندم	コムギ
حیوان	野獣
حیوان	ビースト
حیوان	アニマル
حیوان	動物
دیدنی	壮観
دیدنی	圧巻
اپل	リンゴ
اپل	りんご
اپل	アップル
اپل	林檎
ساموئل	サミュエル
منتقد	評論家
منتقد	批評家
سرگرمی	趣味
سرگرمی	趣味
سرگرمی	アミューズメント
سرگرمی	娯楽
سرگرمی	エンターテイメント
سرگرمی	娯楽
سرگرمی	エンターテインメント
ائتلاف	アライアンス
ناقص	不完全
ناقص	未完成
خرس	クマ
خرس	クマ
خاکی	カーキ
خاکی	ダート
کاپیتان	隊長
کاپیتان	キャプテン
مراجع	参考文献
مراجع	参照
مراجع	リファレンス
بلاروس	ベラルーシ
سازه	構造
سازه	構成
ایمان	信仰
ایمان	信念
ایمان	フェイス
ایمان	信じる
ایمان	believe
ایمان	信ずる
دیو	デーヴ
دیو	デイヴ
بیلی	ビリー
یانگ	若い
یانگ	ヤング
ابداع	発明
زخمی	怪我
زخمی	負傷
زیارت	巡礼
برنج	ご飯
برنج	ライス
اوضاع	モノ
اوضاع	物事
اوضاع	もの
عروس	花嫁
الکترون	電子
الکترون	電子
گرما	ヒート
عکاس	カメラマン
کاترین	キャサリン
حبیب	ハビブ
پنجره	ウィンドウ
لویی	ルイス
لویی	ルイ
کتابهای	書物
کتابهای	帳簿
کتابهای	書籍
محققان	学者
محققان	研究者
خطا	エラー
ماهیان	魚類
ماهیان	フィッシュ
داوود	デイヴィッド
داوود	ダビデ
داوود	デビッド
داوود	デヴィッド
هواداران	ファン
شام	ディナー
شام	夕食
شام	夕方
شام	夜食
شام	夕食
شنبه	土曜日
موزیک	ミュージック
موزیک	音楽
ویلهلم	ヴィルヘルム
تذکر	お知らせ
تذکر	訓戒
خطرناک	危険
فضاهای	スペース
پرسش	質問
پرسش	疑問
چگالی	密度
پاراگوئه	パラグアイ
طب	医学
پارامتر	パラメータ
پارامتر	パラメータ
پارامتر	パラメーター
عراقی	イラク
کلیدی	キー
کلیدی	key
ایروان	エレバン
تاریک	ダーク
تاریک	暗い
کینگ	king
کینگ	国王
کینگ	キング
لری	ラリー
شرایطی	状況
شرایطی	事情
شرایطی	情状
وبلاگ	ブログ
اشتراک	共有
اشتراک	シェア
اشتراک	株式
اشتراک	シェア
اشتراک	購読
اشتراک	引受け
اشتراک	購読
مجسمه	彫像
مجسمه	彫刻
مجسمه	彫像
رایت	ライト
رنج	苦悩
رنج	苦しみ
رنج	苦しむ
رنج	逆境
قهوه	コーヒー
جماعت	会衆
سرپرست	管理者
سرپرست	管理人
سرپرست	管理者
سرپرست	管理人
کلام	ワード
کلام	言葉
کلام	単語
کلام	word
پیشگیری	予防
پیشگیری	予防
پیشگیری	防止
سالها	年数
کهکشان	銀河
کهکشان	銀河系
تقدیر	運命
تقدیر	運命
گر	ger
گر	ガー
مولکولی	分子
ترکمنستان	トルクメニスタン
استقرار	配置
استقرار	配備
استرالیایی	オーストラリア
علمای	学者
حکیم	ハキム
حکیم	英明
شکنجه	拷問
مشتق	微分
مشتق	分化
مشتق	デリバティブ
مشتق	微分
مشتق	派生
دائمی	パーマネント
کارایی	パフォーマンス
کارایی	性能
کارایی	興行
کارایی	効率
جوی	joy
جوی	ジョイ
جوی	喜び
پژوهشگر	研究者
پژوهشگر	研究員
پژوهشگر	学者
باکو	バクー
باله	バレエ
قبرستان	墓地
قبرستان	墓地
قبرستان	墓所
قبرستان	墓場
قضاوت	判断
قضاوت	審判
قضاوت	判断
قضاوت	判決
محبوبیت	人気
کیهان	宇宙
کیهان	cosmos
کیهان	コスモス
هندسه	ジオメトリ
هندسه	図形
شناختی	認知
توقف	停止
توقف	ストップ
پناه	シェルター
پناه	避難所
پناه	保護
پناه	避難
هال	船体
هال	ハル
هال	hal
هال	ホール
تجمع	集積
قواعد	規則
قواعد	ルール
خیریه	チャリティー
خیریه	チャリティ
غزه	ガザ
چرخش	回転
چرخش	ローテーション
چرخش	回転
چرخش	スピン
لتونی	ラトビア
لتونی	ラトビア
هانس	ハンス
مهرداد	ミトリダテス
فردریک	フレデリック
فردریک	フリードリヒ
عقل	センス
عقل	感覚
عقل	理解
بستر	ベッド
راگبی	ラグビー
مقیم	住民
دن	ダン
دن	dan
بدل	レプリカ
پوند	パウンド
پوند	ポンド
نیمی	半分
نیمی	ハーフ
راجر	ロジェ
راجر	ロジャー
پوستر	ポスター
بلوز	ブラウス
بلوز	ブルース
ذهنی	メンタル
ژن	遺伝子
ژن	ジーン
ژن	遺伝子
کلیک	クリック
کلیک	クリック
باری	重荷
باری	負担
غذای	食事
عید	ごちそう
عید	イード
بهینه	最適
سالی	サリー
بازتاب	反射
بازتاب	リフレクション
بازتاب	反射
قاعده	ルール
پیراهن	ブラウス
پیراهن	シャツ
دونفره	ダブルス
فرق	差異
فرق	違い
فرق	差分
ویران	廃墟
ویران	遺跡
نوکیا	ノキア
لوازم	アクセサリ
لوازم	アクセサリー
کوک	コック
کوک	クック
پایداری	安定
پایداری	安定性
فلان	blah
وایت	ワイアット
وایت	白い
وایت	ホワイト
نحوی	構文
رمضان	ラマダーン
کارلوس	カルロス
حاکمیت	判断
حاکمیت	審判
حاکمیت	主権
حاکمیت	ガバナンス
معکوس	反転
معکوس	リバース
گفتار	音声
گفتار	スピーチ
چلسی	チェルシー
زبانهای	言語
جهاد	十字軍
جهاد	ジハード
جهاد	闘争
جهاد	格闘
حساسیت	感度
حساسیت	感受性
حساسیت	アレルギー
نیازهای	要件
کوین	ケヴィン
وبسایت	ウェブサイト
فرکانس	周波数
فرکانس	周波数
فرکانس	頻度
ویل	ウィル
ویل	遺言
واپسین	最終
واپسین	ラスト
واپسین	最後
پولی	お金
پولی	貨幣
پولی	マネー
پولی	金銭
گرند	グランド
ثروت	フォーチュン
بازارهای	マーケット
اتم	原子
بانکداری	銀行
گور	ゴア
جم	ジャム
جم	gem
لنز	レンズ
لنز	レンツ
بازرسی	検査
بازرسی	検問
واقعا	本当に
خشم	怒り
خشم	レイジ
فساد	汚職
بوستون	ボストン
مسافر	乗客
مسافر	旅客
مسافر	トラベラー
مسافر	乗客
فرشته	エンジェル
فرشته	天使
فلز	メタル
فلز	金属
فلز	亜鉛
رویکرد	進入
رویکرد	アプローチ
رویکرد	参道
مخزن	戦車
مخزن	タンク
بدنی	本文
بدنی	身体
بدنی	本体
بدنی	ボディ
بدنی	フィジカル
بدنی	物理
مدینه	マディーナ
درسی	教訓
درسی	レッスン
درسی	授業
عشایر	遊牧民
طلاق	離婚
طلاق	離婚
تاریکی	暗闇
لهجه	アクセント
لهجه	アクセント
دشوار	一生懸命
دشوار	ハード
دشوار	難しい
دشوار	難しい
برند	ブランド
برند	銘柄
قاهره	カイロ
سکوت	サイレンス
سکوت	無音
سکوت	沈黙
نوک	チップ
نوک	tip
نوک	ヒント
برگردان	取り消し
برگردان	取り消す
ویلسون	ウィルソン
اسکی	スキー
اسکی	スキー
جغرافیا	地理
فرقه	セクト
مکعب	立方体
مکعب	キューブ
مکعب	三次
مفصل	詳細
مفصل	関節
عددی	numeric
قطبی	北極
محاکمه	公判
محاکمه	トライアル
محاکمه	審判
محاکمه	裁判
اخترشناسی	天文学
کنگو	コンゴ
کوپا	コパ
قالی	カーペット
قالی	じゅうたん
قالی	絨毯
قالی	ラグ
قالی	敷物
قالی	ラグ
مهارت	スキル
مهارت	スキル
آکسفورد	オックスフォード
پتانسیل	ポテンシャル
آژانس	エージェンシー
آژانس	代理店
باریک	狭い
ریسک	リスク
کنسول	コンソール
مور	モル
مور	ムーア
سادگی	シンプル
سادگی	単に
آداب	礼儀
آداب	マナー
آداب	マナー
بازیابی	復元
بازیابی	回復
بازیابی	取得
بازیابی	回復
بازیابی	リカバリ
بازیابی	回収
تحریم	禁輸
تحریم	ボイコット
تحریم	制裁
احمدآباد	アフマダーバード
ذوب	融解
قبر	墓所
قبر	墓穴
دیپلم	ディプロマ
اشیاء	オブジェクト
تیمی	ティミー
تیمی	チーム
فریدریش	フリードリヒ
فریدریش	フリードリッヒ
فریدریش	フレデリック
فریدریش	フリードリヒ
ژنتیکی	遺伝
وابستگی	依存
وابستگی	所属
مراقبت	思いやり
مراقبت	ケア
مراقبت	介護
آیات	通信
آیات	コミュニケーション
معادلات	方程式
برش	cut
برش	カット
برش	切り取り
برش	スライス
برش	トリミング
برش	切り取る
برش	切り取り
تحول	進化
تحول	evolution
صادرات	輸出
صادرات	エクスポート
صادرات	エクスポート
خونی	血液
خونی	ブラッド
پراکندگی	散乱
نفع	給付
نفع	利益
جانور	野獣
جانور	ビースト
ماموریت	ミッション
بزرگسالان	成人
بزرگسالان	大人
بزرگسالان	大人
وصل	コネクト
وصل	接続
مطلوب	望ましい
آستین	オースチン
بولیوی	ボリビア
بولیوی	ボリビア
خراب	廃墟
صحرای	サハラ
جت	ジェット機
جت	ジェット
قدم	step
قدم	ステップ
جاسوسی	スパイ
مایک	マイク
یونیورسال	ユニバーサル
گربه	キャッツ
گربه	ネコ
گربه	ネコ
گربه	ねこ
اتیوپی	エチオピア
اندام	臓器
اندام	機関
اندام	臓器
اندام	オルガン
طلب	シーク
آینه	ミラー
افغان	アフガン
افغان	アフガニスタン
اعضا	メンバー
اعضا	メンバ
گوشه	コーナー
هامبورگ	ハンブルグ
هامبورگ	ハンブルク
متمایز	distinct
مدیترانه	地中海
تانزانیا	タンザニア
تانزانیا	タンザニア
جایگزینی	置換
جایگزینی	置換
جایگزینی	置換
منتظر	待ち
گرین	グリーン
گرین	緑色
اتلتیکو	アトレティコ
اتلتیکو	アトレチコ
صلاحیت	資格
لحن	トーン
بلوار	大通り
بلوار	ブールバール
مبانی	基本
توجیه	クーポン
قاتل	キラー
پانزده	fifteen
پانزده	十五
آرامش	リラックス
آرامش	安静
آرامش	休む
آرامش	慰め
زحمت	トラブル
زحمت	不便
زحمت	不都合
نقشی	役割
وسترن	ウェスタン
وسترن	ウエスタン
درخشان	発光
درخشان	ブライト
درخشان	明るい
درخشان	シャイニング
هریس	ハリス
تنگه	きつい
تنگه	海峡
جیم	ジム
احکام	条例
تقریبا	ほとんど
تقریبا	ほぼ
غنا	ガーナ
صحت	整合性
خاموش	オフ
خاموش	サイレント
خاموش	無音
مجلات	日記
پیوستن	添付
پیوستن	取り付ける
پیوستن	参加
پیوستن	追記
پیوستن	追加
مایر	メイヤー
مایر	マイヤー
مایر	メイヤー
پیچ	迷路
پیچ	ピーチ
پیچ	モモ
پیچ	スクリュー
پیچ	ねじ
پیچ	ネジ
گرینویچ	グリニッジ
افقی	水平
مفهومی	概念
مفهومی	コンセプト
چطور	how
جنبه	アスペクト
جنبه	側面
ترویج	プロモーション
ترویج	宣伝
ترویج	宣伝
سعدی	サアディー
الکل	アルコール
جمال	ジャマール
تبادل	インターチェンジ
تبادل	交換
کور	ブラインド
کور	盲人
زاپاس	スペア
خطای	エラー
بازرگان	マーチャント
بازرگان	商人
بازرگان	商人
تروریسم	テロリズム
تروریسم	テロ
گلوله	弾丸
گلوله	銃弾
استوار	会社
موسسات	クリニック
موسسات	診療所
موسسات	機関
مستقیماً	直接
رابط	インターフェース
رابط	インタフェース
برخوردی	インパクト
برخوردی	衝撃
طاق	アーチ
طاق	taq
دانیل	ダニエル
مأمور	エージェント
مأمور	代理人
راسل	ラッセル
بنت	ベネット
بنت	ベント
آلوده	汚染
لاس	ラス
لاس	las
جناح	側面
احتمالا	おそらく
پینک	ピンク
پینک	ナデシコ
بخوانید	読み
بخوانید	読み込み
بخوانید	読み取り
بخوانید	読む
بخوانید	通話
بخوانید	コール
شیب	スロープ
شیب	斜面
شیب	傾き
شیب	dip
بوش	匂い
بوش	におい
بوش	ブッシュ
بوش	ボッシュ
همسایه	近所
همسایه	隣人
همسایه	近所
همسایه	近隣
همسایه	隣人
همسایه	近所
کلیساهای	教会
رازی	秘密
ویتامین	ビタミン
ویتامین	ビタミン
زیرزمینی	地下
زیرزمینی	地下鉄
تایمز	タイムズ
آلیس	アリス
مذاکرات	ネゴシエーション
مذاکرات	交渉
مذاکرات	交渉
انقراض	絶滅
انقراض	消滅
کریستوفر	クリストファー
مریخ	マーズ
مریخ	火星
بیلبورد	看板
پاتر	ポッター
حامی	スポンサー
حامی	パトロン
حامی	スポンサー
سور	スール
گرمسیری	トロピカル
گرمسیری	熱帯
مقدونیه	マケドニア
ماندگار	耐える
ماندگار	不朽
ابریشم	シルク
کارها	ジョブ
کارها	求人
گرافیکی	グラフィック
گرافیکی	グラフィックス
ختم	葬式
ختم	葬儀
آرا	ara
دانلود	ダウンロード
الگوها	パターン
سازگار	一貫性
رباط	ロボット
خوان	フアン
فلورانس	フローレンス
فلورانس	フィレンツェ
سام	サム
شبانه	ナイト
فورت	フュルト
فورت	フォート
فورت	要塞
نقص	瑕疵
نقص	欠陥
شانزدهم	xvi
فراری	フェラーリ
عصب	神経
مداوم	定数
مداوم	連続
بازاریابی	マーケティング
میزبانی	ホスティング
میزبانی	主催
خشکی	ランド
خشکی	土地
دنباله	トレイル
دنباله	続編
دنباله	シーケンス
گارد	衛兵
گارد	ガード
مسیرهای	路線
مسیرهای	ルート
فهم	実現
فهم	換価
افسر	役員
افسر	巡査
بگیرید	take
رمزنگاری	暗号
رمزنگاری	暗号
رمزنگاری	暗号
سانسور	検閲
رحیم	ラヒム
رحیم	ラヒーム
عثمان	オスマン
نیت	ネイト
پان	パン
جابجایی	移転
جابجایی	変位
پاول	ポール
پاول	パウル
پاتریک	パトリック
کمان	アーク
کمان	arc
کمان	サジタリウス
کمان	ボウ
کمان	お辞儀
کمان	おじぎ
کمان	船首
تب	発熱
تب	タブ
قبلا	すでに
قبلا	既に
آبیاری	灌漑
اندرو	アンドリュー
برقی	エレクトリック
برقی	電気
گنج	宝物
گنج	財宝
غول	巨人
غول	ジャイアント
غول	巨大
خمیر	生地
خاوری	オリエンタル
نیوز	news
نیوز	ニュース
مادری	母性
مادری	おかあさん
مادری	母親
آنالیز	分析
آنالیز	解析
کالاهای	商品
کالاهای	貨物
کالاهای	物品
تقریبی	近似
تقریبی	おおよそ
ماجراهای	冒険
کوتوله	ピグミー
کوتوله	ミゼット
کوتوله	ドワーフ
کوتوله	小人
کارآفرین	起業
کارآفرین	ビジネスマン
رانندگی	ドライブ
رانندگی	運転
کارگاه	刑事
کارگاه	ワークショップ
کارگاه	作業場
خنثی	中性
خنثی	ニュートラル
هجوم	侵略
هجوم	侵攻
هجوم	raid
ناشناخته	不明
سل	sol
سل	ソル
سل	結核
سل	サル
حامیان	サポーター
تفت	タフト
امریکن	アメリカン
مانگا	漫画
مانگا	マンガ
تنش	緊張
تنش	テンション
تنش	ストレス
تنش	見事
تورم	腫れ
تورم	インフレーション
کانتی	カウンティ
روشهای	メソッド
کوی	qui
کلارک	クラーク
شوهر	ダンナ
شوهر	主人
شوهر	旦那
اجتماع	社会
اجتماع	コミュニティ
اجتماع	コミュニティー
اجتماع	ラリー
ترسیم	引き分け
ترسیم	ドロー
ترسیم	図面
ترسیم	描画
ترسیم	ドローイング
مثلث	トライアングル
مثلث	三角形
بهروز	アップデート
بهروز	更新
دانه	種子
دانه	シード
دانه	穀物
دانه	種子
دانه	シード
بیانیه	マニフェスト
بیانیه	ステートメント
بیانیه	声明
ناظر	オブザーバー
ناظر	オブザーバ
ناظر	証人
ناو	巡洋艦
ناو	クルーザー
تخلیه	避難
انصاری	ansari
ماهنامه	毎月
ماهنامه	月間
ماهنامه	月刊
مارول	マーベル
اعطای	付与
اعطای	グラント
احسان	親切
استراتژی	戦略
لذت	喜び
لذت	快感
لذت	喜び
لذت	快楽
رطوبت	水分
رطوبت	湿度
انگشت	爪先
انگشت	つま先
انگشت	フィンガー
انگشت	爪先
انگشت	つま先
کبوتر	ピジョン
کبوتر	ハト
احساسات	感情
احساسات	感情
احساسات	気持ち
احساسات	感情
دنده	チョップ
دنده	リブ
دنده	肋骨
دنده	歯車
دنده	ギア
پیکسل	ピクセル
پیکسل	ピクセル
بنویسید	書き込み
بنویسید	書く
بنویسید	書き込む
جونیور	ジュニア
دروس	レッスン
دروس	授業
قفل	ロック
قفل	錠前
کیک	ケーキ
کیک	ケーキ
تفنگ	ガン
تفنگ	小銃
تفنگ	ライフル
ستایش	賞賛
ستایش	賛美
درمیان	トラフ
تخصص	専門
تخصص	特製
اتومبیل	自動車
نژادی	民族
سول	sol
سول	ソル
سول	ソウル
سول	霊魂
اموال	プロパティ
اموال	財産
اموال	物質
کمیک	漫画
کمیک	コミック
کمیک	コミック
رقیب	ライバル
رقیب	相手
رقیب	相手方
رقیب	競合
رقیب	ライバル
یعقوب	ジャコブ
یکپارچه	unified
یکپارچه	統合
کارمندان	社員
کارمندان	スタッフ
پارچه	繊維
پارچه	織物
پارچه	布地
پارچه	生地
پارچه	織物
پارچه	生地
خاتمه	閉包
خاتمه	閉鎖
نامهای	名前
نامهای	名称
نامهای	手紙
نامهای	letter
نامهای	レター
فیل	ゾウ
فیل	ゾウ
تیپ	種類
تیپ	タイプ
تیپ	旅団
جنگنده	ファイター
عاشقانه	ロマンス
عاشقانه	ロマンチック
دمشق	ダマスカス
خیابانی	ストリート
خیابانی	通り
کش	キャッシュ
کش	現金
ابو	アブー
گواهی	証明書
گواهی	証書
پوسته	シェル
پوسته	クラスト
کانتری	国名
کانتری	カントリー
سرهنگ	大佐
الفبا	アルファベット
تشکیلات	旅団
ژنتیک	遺伝
تعلیم	トレーニング
تعلیم	講習
تعلیم	修行
تعلیم	訓練
تعلیم	研修
ارگ	臓器
ارگ	オルガン
ارگ	城塞
پویا	ダイナミック
تابعیت	国籍
تابعیت	忠誠
تابعیت	市民
پوشاک	被服
مسئولان	当局
بانوی	マダム
بانوی	レディ
دیزنی	ディズニー
شاگرد	生徒
شاگرد	学生
شاگرد	見習い
قدرتمند	パワフル
بوستان	庭園
تقاضا	要求
تقاضا	需要
تقاضا	催告
مساوی	等しい
مساوی	イコール
مساوی	等しい
املاک	不動産
نامناسب	不適切
نداشتن	欠如
نداشتن	不足
گوی	五位
گوی	オーブ
اختلافات	紛争
