και	そして
κουίν	クイン
φρέσκο	フレッシュ
εκτεθεί	露出
μπέκετ	ベケット
συμβιβασμό	妥協
μαγικά	magic
μαγικά	魔法
μαγικά	マジック
μαγικά	マジカル
όμποε	オーボエ
διέξοδο	コンセント
γκογκ	ゴッホ
γκρέγκορι	グレゴリー
ορφανά	孤児
ορφανά	孤児
ευλογιά	天然痘
επιθεωρητή	検査官
σωλήνας	パイプ
σωλήνας	チューブ
σωλήνας	ホース
κολόμβος	コロンブス
ορατότητα	視界
ορατές	可視
ολα	すべて
ολα	全て
ολα	all
ολα	すべて
ζώντας	リビング
ζώντας	living
αγοραστές	バイヤー
κύμη	きみ
κύμη	キミ
επανδρωμένο	有人
αποβάθρες	ドック
διάχυση	拡散
γουόρντ	ウォード
δύσκολος	難しい
χελώνα	カメ
μάλερ	マーラー
άγριες	ワイルド
άγριες	野生
όκλαντ	オークランド
όκλαντ	オークランド
ακουστικό	アコースティック
χόουπ	ホープ
χόουπ	希望
μαφία	暴徒
μαφία	モブ
μαφία	マフィア
καλαμάκι	ストロー
καλαμάκι	わら
περιέργεια	好奇心
περιέργεια	興味津々
περιέργεια	好奇心
ισοδυναμία	同値
οδοντιατρική	歯科
οδοντιατρική	歯学
οδοντιατρική	歯科
περιττή	冗長
τόκυο	東京
γουόρνερ	ワーナー
νιμ	ニム
κολυμβητές	競泳
αμινο	網野
αμινο	アミノ酸
έντο	江戸
χάρτα	チャーター
χάρτα	憲章
χάρτα	貸切
παλάτια	宮殿
δραστικότητα	アクティビティ
φωτισμός	照明
φωτισμός	イルミネーション
φωτισμός	照明
χρηματοοικονομικά	財務
χρηματοοικονομικά	金融
χρηματοοικονομικά	財政
χρηματοοικονομικά	ファイナンス
διερμηνέας	翻訳
διερμηνέας	インタプリタ
διερμηνέας	通訳
ουισκόνσιν	ウィスコンシン
ελάττωση	減らす
απορίες	質問
μακιγιάζ	メイク
μακιγιάζ	化粧
πέταλα	花弁
πέταλα	花びら
μπλέικ	ブレイク
διπλωμάτη	外交官
χαμόγελο	笑顔
χαμόγελο	スマイル
διαπραγμάτευση	ネゴシエーション
διαπραγμάτευση	交渉
διαπραγμάτευση	交渉
νευρώνες	ニューロン
διαφύλαξη	保存
διαφύλαξη	保全
κρίσιμες	クリティカル
ανάκριση	取調べ
γάλλιο	ガリウム
μνημόνιο	覚書
φωνητικές	ボーカル
ονομαστικές	名目
όλαφ	オラフ
προσφάτως	最近
επαγωγή	誘導
επαγωγή	帰納
μπεργκ	ベルク
μπιάνκα	ビアンカ
ντιντιέ	ディディエ
ακροατήριο	観客
ακροατήριο	オーディエンス
ψύξης	冷却
ψύξης	冷蔵
ψύξης	冷却
νάνους	ドワーフ
εφευρέθηκε	発明
χίλαρι	ヒラリー
χίλαρι	ヒラリー
μάγκνους	マグナス
τυφλός	ブラインド
τυφλός	盲人
ορμόνη	ホルモン
λόρεν	ローレン
καρτιέ	カルティエ
βορράς	ノース
τριαντάφυλλο	ローズ
τριαντάφυλλο	ロゼ
τριαντάφυλλο	バラ
τριαντάφυλλο	rose
τριαντάφυλλο	薔薇
ακίνητο	プロパティ
ακίνητο	財産
άντριαν	エイドリアン
αναθεωρημένη	改訂
σιδηρόδρομοι	鉄道
αγγέλους	エンジェルス
αγγέλους	天使
δάντη	ダンテ
καθυστερήσει	遅延
φόρτωση	読み込む
φόρτωση	ロード
φόρτωση	読み込み
φόρτωση	ローディング
στρες	ストレス
συλλάβουν	逮捕
φασιστική	ファシズム
απρ	apr
δυαδικό	バイナリ
τέφρα	ash
προβλεπόμενη	予言
ταχυδρομικός	ポスタル
μάρτυς	証人
πόζναν	ポズナン
πρωτονίων	陽子
προκαθορισμένη	デフォルト
πληγή	傷口
άσθμα	ぜんそく
άσθμα	喘息
σκεφτείτε	シンク
γκουίντο	グイド
νεφρά	腎臓
ψηφοφόρους	有権者
φούλαμ	フラム
προπύργιο	bastion
εντυπωσίασε	impress
περσεφόνη	ペルセポネー
εικονικό	バーチャル
εικονικό	仮想
λαρς	ラース
κας	現金
κας	カス
κας	キャス
θρεπτικών	栄養素
βδομάδες	週間
μπαταρίες	電池
μπρατισλάβα	ブラチスラヴァ
πιανίστα	ピアニスト
φασισμού	ファシズム
κοχ	コッホ
μπερλουσκόνι	ベルルスコーニ
πλήθη	群衆
πλήθη	群集
κανόνι	大砲
ιστορια	記事
ιστορια	ストーリー
ιστορια	物語
ιστορια	履歴
ιστορια	由緒
ιστορια	歴史
ιστορια	沿革
ανωμαλία	異常
ανωμαλία	アノマリー
ακροατές	リスナー
ένεση	インジェクション
ένεση	注射
δραστική	アクティブ
αγρίππα	アグリッパ
χορδή	和音
χορδή	ストリング
προύσα	ブルサ
προτεινόμενο	おすすめ
προτεινόμενο	おすすめ
προτεινόμενο	推奨
ελίζα	エリザ
ελίζα	elisa
κρυπτογράφηση	暗号
κρυπτογράφηση	暗号
εθνοτική	民族
προσευχές	祈り
αναχωρήσει	出発
αναπόφευκτα	必然
αναπόφευκτα	やむを得ない
αναπόφευκτα	やむを得ない
υδροχλωρικό	塩酸
ρωγμές	ひび割れ
χρήσιμος	役に立つ
οσάκα	大阪
ιούδας	ユダ
τόνου	マグロ
τόνου	ツナ
φόρτωσης	ローディング
αδράνειας	慣性
διοκλητιανού	ディオクレティアヌス
πυρηναία	ピレネー
διαβουλεύσεις	諮問
διαβουλεύσεις	相談
διαβουλεύσεις	協議
διαβουλεύσεις	相談
ξηρή	辛口
ξηρή	ドライ
ξηρή	乾燥
συντονιστής	司会
συντονιστής	コーディネーター
τρόμος	ホラー
νας	ナッシュ
ατμό	スチーム
ατμό	蒸気
αστραπή	ライトニング
ελάφι	シカ
ελάφι	シカ
δοκιμασίες	トライアル
δοκιμασίες	試練
δοκιμασίες	テスト
φόνος	殺人
ξιφασκία	フェンシング
βηθλεέμ	ベツレヘム
πλοήγηση	航法
πλοήγηση	ナビゲーション
πλοήγηση	ナビゲーション
πλοήγηση	ナビゲート
αναρωτιέμαι	ワンダー
κορδέλα	リボン
επιζών	サバイバー
γυμνά	ヌード
παγετώνα	氷河
διανομές	デリバリー
σμολένσκ	スモレンスク
δαίμονα	悪魔
δαίμονα	悪霊
μάγιερ	メイヤー
μάγιερ	マイヤー
μάγιερ	メイヤー
κλιφ	クリフ
σχολιαστές	コメンテーター
έντονος	激しい
τάνια	ターニャ
τάνια	タニア
σουκάρνο	スカルノ
μόρις	モーリス
μόρις	モリス
μόρις	モーリス
κτήσεων	自治領
εκτροφή	繁殖
αντισωμάτων	抗体
λιμόζ	リモージュ
κρυπτογράφησης	暗号
ηθοποιία	演技
διάρροια	下痢
διάρροια	下痢
νταγκ	ダグ
πατέντα	特許
καταρράκτη	白内障
τσάβες	チャベス
τρομερό	ひどい
νάνο	ドワーフ
νάνο	小人
νάνο	ナノ
νάνο	nano
ψευδής	false
ψευδής	虚偽
ντουμπρόβνικ	ドゥブロヴニク
τσαϊκόφσκι	チャイコフスキー
πολύεδρο	多面体
ηπατίτιδα	肝炎
δίδυμοι	ジェミニ
δίδυμοι	双子
έβερεστ	エベレスト
αισθητήρας	センサ
αισθητήρας	センサー
δελφίνι	ドルフィン
δελφίνι	イルカ
γενεές	世代
γενεές	generations
κασμίρ	カシミア
κασμίρ	カシミール
μαϊμούδες	サル
άντζελο	アンジェロ
ημιαγωγών	半導体
ημιαγωγών	半導体
αναπόφευκτη	やむを得ない
αναπόφευκτη	やむを得ない
ενσωματωμένα	組み込み
επίπτωση	インパクト
επίπτωση	衝撃
δημοσκόπηση	アンケート
δημοσκόπηση	調査
δημοσκόπηση	アンケート
ενωμένοι	ユナイテッド
έγκυρο	有効
άνθισε	栄え
αργία	祝日
αργία	休日
αργία	ホリデー
μπέλφαστ	ベルファスト
κριστίν	クリスティン
καμπ	camp
καμπ	キャンプ
καμπ	カンプ
κρύψει	ヒデ
κρύψει	隠す
πάτερ	父親
χρονια	年数
αρνητικός	ネガティブ
αρνητικός	マイナス
αρνητικός	ネガ
αγρότης	農家
σεβασμός	尊敬
σεβασμός	尊重
σεβασμός	リスペクト
σεβασμός	敬意
διαπράξει	コミット
διαπράξει	コミット
τρέξιμο	走る
τρέξιμο	ランニング
λυκόφως	トワイライト
λυκόφως	たそがれ
καλώντας	コーリング
καμπαρέ	キャバレー
μόλυβδο	リード
χάουζ	ハウス
κάτοικο	住民
όροφος	フロア
αερόστατο	風船
αερόστατο	気球
ανάκαμψη	回復
ανάκαμψη	リカバリ
ανάκαμψη	回収
χάρισμα	カリスマ
χάρισμα	ギフト
χάρισμα	贈り物
βούτυρο	バター
αθώος	無実
πεζοπορία	ハイキング
πεζοπορία	ハイキング
πεζοπορία	トレッキング
κληρονόμο	相続
εξάρτησης	依存
τουφέκι	小銃
τουφέκι	ライフル
ύπνος	睡眠
ύπνος	眠る
ύπνος	スリープ
σίλβια	シルヴィア
σίλβια	シルビア
σίλβια	シルビア
προγραμματισμένο	予定
προγραμματισμένο	予定
προγραμματισμένο	計画
σκοποβολή	射撃
λοχίας	軍曹
βαλβίδες	バルブ
βακτήριο	細菌
βακτήριο	バクテリア
διαιτησίας	仲裁
πίτα	ピタ
πίτα	パイ
αναγνωριστικά	識別子
αναγνωριστικά	ids
κανό	カノ
κανό	カヌー
λούσι	ルーシー
κάουφμαν	カウフマン
σουίφτ	スイフト
σουίφτ	スウィフト
φωτεινά	ブライト
φωτεινά	明るい
δούλος	奴隷
νικς	ニックス
ολιβιέ	オリヴィエ
νεμάνια	ネマニャ
μεταναστεύσεις	移行
προτεινόμενα	おすすめ
προτεινόμενα	注目
συνδετικό	バインディング
συνδετικό	拘束
συνδετικό	バインダー
ύψιλον	ウプシロン
καθορισμένο	特定
καθορισμένο	指定された
μπλα	blah
μπλα	bla
θάλεια	タレイア
καφετέριες	カフェ
διαβατήριο	パスポート
διαβατήριο	旅券
προσαρμοσμένο	風習
προσαρμοσμένο	カスタム
προσαρμοσμένο	適応
αξιοπρέπεια	威厳
αξιοπρέπεια	品格
αξιοπρέπεια	尊厳
πρεσβευτές	大使
πρεσβευτές	アンバサダー
ανικανότητα	障害
φάλαινες	クジラ
τραϊανού	トラヤヌス
αμφισβητήθηκε	申し立て
διαιτησία	仲裁
γκιμπς	ギブズ
γκιμπς	ギブス
εξοικονόμηση	貯蓄
εξοικονόμηση	貯金
εξοικονόμηση	節約
εξοικονόμηση	預金
εξοικονόμηση	保存
προοδευτικά	プログレッシブ
έγχυση	インジェクション
έγχυση	注射
έγχυση	注入
καμίλ	カミーユ
καμίλ	カミール
ευαγγελιστής	エバンジェリスト
μπέργκεν	ベルゲン
άντλερ	アドラー
ησυχία	静けさ
ησυχία	静か
ησυχία	サイレンス
ησυχία	無音
ησυχία	沈黙
σογιούζ	ソユーズ
τοξική	毒性
νταλί	ダリ
βελόνα	ニードル
αφιέρωση	献身
αφιέρωση	奉納
αρθρο	記事
αρθρο	冠詞
άσχετη	無関係
παλαιστινιακή	パレスチナ
κάπρα	カプラ
ακριβό	高い
ακριβό	高額
σοκολάτα	チョコレート
άδικα	不公平
προδιαγραφή	仕様
προδιαγραφή	スペック
προδιαγραφή	spec
αναχωρεί	出発
βινς	ビンス
βινς	ヴィンス
φορητές	ポータブル
μπάρετ	バレット
καπέλα	帽子
λέο	レオ
λέο	leo
συγκρίσεις	比較
περιστέρια	ハト
γρασίδι	芝生
γρασίδι	grass
τιφλίδα	トビリシ
γυμναστής	トレーナー
φακός	レンズ
προσαρμοσμένη	適応
προσαρμοσμένη	風習
προσαρμοσμένη	カスタム
σύζευξη	継手
πυροβόλησε	ショット
γρανίτη	花崗岩
δανεισμός	借用
δανεισμός	借入金
σκλάβος	奴隷
έγκαιρη	タイムリー
εξαφανίζονται	消える
εξαφανίζονται	消える
ησαΐας	イザヤ
υγιεινή	衛生
διαφημιστικά	プロモ
διαφημιστικά	コマーシャル
άσχημο	醜い
άσχημο	みにくい
περιπολία	斥候
περιπολία	パトロール
προαιρετικό	オプション
ευσεβής	敬虔
παραλαβή	レシート
παραλαβή	受領
παραλαβή	ピックアップ
παραλαβή	受信
φαντάσματα	ゴースト
ράδερφορντ	ラザフォード
βελγικό	ベルギー
υπέρταση	高血圧
τρέβορ	トレヴァー
τρέβορ	トレバー
σάμουελ	サミュエル
επικίνδυνος	危険
ρουαγιάλ	ロワイヤル
κινγκς	キングス
φοίβη	フェーベ
τυφλό	ブラインド
τυφλό	盲人
γεννήτρια	ジェネレータ
ρίτσαρντσον	リチャードソン
κωπηλασία	ボート
μπερνούλι	ベルヌーイ
ιλινόις	イリノイ
κλουβί	ケージ
μονέ	モネ
ορού	血清
δαίμονας	daemon
δαίμονας	デーモン
δαίμονας	悪魔
δαίμονας	悪霊
πυξίδα	コンパス
απόθεμα	リザーブ
απόθεμα	株式
απόθεμα	ストック
αβάνα	ハバナ
τραυματισμοί	怪我
τρίτον	番目
τρίτον	サード
χειριστή	オペレーター
οικείο	おなじみ
διαφανής	透明
γυάλινο	グラス
γυάλινο	ガラス
υδατάνθρακες	炭水化物
υδατάνθρακες	炭水化物
υδατάνθρακες	炭水化物
υδατάνθρακες	炭水化物
μπρουκς	ブルックス
ορίζουσα	行列式
δόνηση	バイブ
δόνηση	振動
τζέημς	ジェームス
τζέημς	ジェームズ
δημοπρασία	競売
δημοπρασία	オークション
κρόμγουελ	クロムウェル
μετάλλευμα	鉱石
ναίτερ	ネーター
πολύχρωμα	カラフル
πολύχρωμα	カラフル
μέρκελ	メルケル
φιάλη	ボトル
αντιπροσωπευτική	代理人
κωμικοί	コメディアン
ντιζόν	ディジョン
κάψουλα	カプセル
επιβάρυνση	重荷
επιβάρυνση	負担
καμάρες	アーチ
ντοκυμαντέρ	ドキュメンタリー
οργανίστας	オルガニスト
κατασκοπεία	スパイ
σεξουαλικό	性的
ζίγκφριντ	ジークフリート
παραγράφους	段落
ναούμ	ナウム
ελαστικότητα	柔軟
ελαστικότητα	柔軟性
ελαστικότητα	弾性
κουμπάν	クバーニ
απόσχιση	セセッション
συνεπής	一貫性
μητρικό	母方
τιτάνες	タイタンズ
πάφο	パフォス
σμ	cme
ανθρώπινος	ヒト
ανθρώπινος	ヒューマン
ανθρώπινος	人間
μαγείρεμα	コック
μαγείρεμα	クック
μαγείρεμα	調理
μαγείρεμα	クッキング
μαγείρεμα	料理
ποδήλατα	自転車
ποδήλατα	バイク
ποδήλατα	自転車
περγαμηνή	羊皮紙
δράματα	ドラマ
κλερ	クレア
αλεχάντρο	アレハンドロ
σφραγίδες	切手
παρεξήγηση	誤解
περιορισμένος	限定
περιορισμένος	limited
περιορισμένος	制限
βιταμίνες	ビタミン
βιταμίνες	ビタミン
σπορά	播種
αγωγό	コンジット
νευρική	緊張
νευρική	神経質
ασύρματο	ワイヤレス
ασύρματο	ラジオ
ασύρματο	コードレス
κλέι	クレイ
κλέι	粘土
δίλημμα	ジレンマ
μεταγραφεί	書写
νόελ	ノエル
δράκουλας	ドラキュラ
μελλοντικός	フューチャー
μελλοντικός	未来
μελλοντικός	将来
ομοφυλόφιλος	ゲイ
ιουλιέτα	ジュリエット
αμπάς	アッバース
τσου	チウ
τσου	chu
επαίνους	賞賛
επαίνους	賛美
ράι	ライ麦
ράι	ライ
ράι	ライ
ράι	rai
λο	ラウ
ραδιενέργεια	放射能
ραδιενέργεια	放射線
ραδιενέργεια	放射
σύμπραξη	パートナーシップ
ευλογία	祝福
ευλογία	恵み
ευλογία	祝福
οικοσυστημάτων	生態系
εισπνοή	吸入
εισπνοή	吸気
σούμπερτ	シューベルト
κλερμόν	クレルモン
ταν	タン
πρωτοτυπία	オリジナル
πρωτοτυπία	ノベルティ
πόρνη	娼婦
ενήλικος	成人
ενήλικος	大人
πρεσβείες	大使館
πεύκο	マツ
πεύκο	パイン
τοκετό	分娩
τοκετό	出産
σάλιβαν	サリバン
σάλιβαν	サリヴァン
αμμώνιο	アンモニウム
τέρενς	テレンス
τέρενς	テレンス
ένδυση	被服
σημασίες	意味
αυγούστα	オーガスタ
εο	ifs
οικιακά	世帯
τζέρικο	エリコ
βερντέν	ヴェルダン
υποβάθμιση	劣化
υποβάθμιση	劣化
νικομήδεια	ニコメディア
μάριον	マリオン
αδιάφορο	無関心
μπενουά	ブノワ
βρούτος	ブルトゥス
βρούτος	ブルータス
μολύβι	鉛筆
μολύβι	ペンシル
γκάρντνερ	ガードナー
αύξοντα	シリアル
επίτηδες	わざと
υπέροχο	素晴らしい
υπέροχο	ワンダフル
υπέροχο	素敵
μπένετ	ベネット
δροσερό	クール
δροσερό	涼しい
καθαρός	クリーン
καθαρός	きれい
πακ	パック
βάλτους	沼地
επικεφαλίδα	見出し
επικεφαλίδα	見出し
βαβέλ	バベル
σούσα	ソウザ
ανατύπωση	翻刻
γκόμεζ	ゴメス
σαρκοφάγο	サルコファガス
σαρκοφάγο	肉食動物
χέρτα	ヘルタ
παρασκήνια	舞台裏
παρασκήνια	楽屋
άρπα	ハープ
καλαμποκιού	コーン
καλαμποκιού	トウモロコシ
καλαμποκιού	とうもろこし
δικαστικά	司法
καράτε	空手
αντιμόνιο	アンチモン
ελέφαντα	ゾウ
αυστηρός	厳重
μπερκ	バーク
σαύρες	トカゲ
χαρτοφυλάκιο	ポートフォリオ
σφίγγα	スフィンクス
λογαριασμοί	紙幣
λογαριασμοί	アカウント
μοναχικά	孤独
μοναχικά	寂しい
ασαφές	曖昧
ρόδιο	ロジウム
έφηβοι	青少年
χαλίλ	カリル
άμαξα	ワゴン
χαλέπι	アレッポ
νιλς	ニルス
ταμπού	タブー
ταμπού	タブー
μάρλον	マーロン
ναγκασάκι	長崎市
ναγκασάκι	長崎
χένρικ	ヘンリク
αδύναμο	弱い
πολυτέλεια	贅沢
σλόγκαν	スローガン
σλόγκαν	スローガン
γραφίτη	黒鉛
φτωχοί	かわいそう
ρίγες	ストライプ
σαλ	サル
τζέραλντ	ジェラルド
άφθονη	豊富
μισθούς	賃金
μισθούς	給与
κλιμάκωση	スケール
κλιμάκωση	縮尺
κλιμάκωση	目盛
κλιμάκωση	昇格
πανέμορφη	美しい
πανέμορφη	ビューティフル
πανέμορφη	豪華
πανέμορφη	ゴージャス
παγίδες	トラップ
αναλογικό	比例
αναλογικό	アナログ
αναλογικό	アナログ
ακοή	聴聞
ακοή	聴覚
ακοή	聴力
ακοή	審問
μπριτζ	ブリッジ
φτιάξω	フィックス
φτιάξω	修正
συνοπτικό	簡潔
οικεία	おなじみ
καμήλα	キャメル
καμήλα	ラクダ
επιθεωρήσεις	検問
δίκαιος	フェア
γλασκώβη	グラスゴー
συμπερίληψη	含める
τοξότες	弓術
χειριστές	ハンドラ
χειριστές	パイロット
κιότο	京都
καράκας	カラカス
μπαλκόνι	バルコニー
όμπι	オビ
κάταγμα	骨折
κάταγμα	破壊
ευρετήριο	ディレクトリ
βομβαρδισμός	砲撃
βομβαρδισμός	爆撃
δεσποινίς	ミス
θυμό	怒り
παρθένα	処女
παρθένα	ヴァージン
προγραμματισμένες	予定
προγραμματισμένες	予定
προγραμματισμένες	計画
τραίνο	電車
τραίνο	列車
τραίνο	トレイン
πληρότητα	満腹
κύβος	立方体
κύβος	キューブ
ψευδάργυρος	亜鉛
κόμπουργκ	コーブルク
σάλι	サリー
ευγενική	丁寧
ευγενική	穏やか
ευγενική	優しい
αλεπούδες	キツネ
δημιουργικότητα	創造性
δημιουργικότητα	創造力
φλέβα	静脈
τοξικές	毒性
εκδρομή	お出かけ
εκδρομή	アウティング
εκδρομή	周遊
εκδρομή	遠足
εκδρομή	旅行
εκδρομή	トリップ
γάμμα	ガンマ
βρέμη	ブレーメン
μπρουκ	ブルック
ουψάλα	ウプサラ
τζίνα	ジーナ
δέσμες	バンドル
υπέρβαση	超過
υπέρβαση	オーバーラン
προέδρους	社長
συμβατότητα	互換性
απαγάγει	拉致
μικροοργανισμών	微生物
αφή	タッチ
αφή	touch
αφή	触る
γραμματείς	秘書
ρίσκο	リスク
επικρίσεις	批評
επικρίσεις	評論
επικρίσεις	批判
επικρίσεις	批判
προπάνιο	プロパン
κυλίνδρους	シリンダー
αβγό	エッグ
τετράδα	quad
άνδεις	アンデス
φουκώ	フーコー
ρεβάνς	再戦
μάικλς	マイケルズ
αξίωση	債権
αξίωση	主張
αξίωση	取得
κατεστραμμένο	破壊された
οτα	タブ
μυρωδιά	香り
μυρωδιά	匂い
μυρωδιά	におい
κουράγιο	勇気
άλμπιον	アルビオン
κρόφορντ	クロフォード
συλλέκτη	コレクター
ανάσα	ブレス
ακατάλληλη	不適切
έντουαρντς	エドワーズ
γκότφριντ	ゴットフリート
μαγνήτες	磁石
δύτες	ダイバー
αναθεωρήθηκε	改訂
κρυμμένη	隠し
ρυθμοί	リズム
ιμαλάια	ヒマラヤ山脈
φίλες	友だち
φίλες	友達
πατήστε	プレス
πατήστε	tap
πατήστε	蛇口
πατήστε	タップ
ζενίθ	天頂
σύντροφοι	同志
βράδια	ナイツ
όμηροι	人質
κούκλα	豪華
κούκλα	ゴージャス
κούκλα	人形
γκουλντ	グールド
πάσο	パス
ντίκινσον	ディキンソン
ανώνυμοι	アノニマス
ανώνυμοι	匿名
γεωργοί	農家
αντλίες	パンプス
αντλίες	ポンプ
κοντός	短い
κοντός	ショート
όρθιος	スタンディング
ελλειπτική	楕円
κλίσεις	グラデーション
σάσα	サーシャ
καρία	カリア
ντένβερ	デンバー
τσάπλιν	チャップリン
έσσεξ	エセックス
εικονογραφήσεις	挿絵
εικονογραφήσεις	イラスト
πειρασμός	誘惑
μαρξισμό	マルクス主義
μάζεψε	集める
κορμί	本文
κορμί	身体
κορμί	本体
κορμί	ボディ
σήραγγες	トンネル
ακουστικά	ヘッドホン
ντόροθι	ドロシー
ιών	ウィルス
ιών	ウイルス
εγκαταλελειμμένο	放棄された
βιολογικός	生物
συντηρητικός	保守
ράις	ご飯
ράις	ライス
προβηγκία	プロヴァンス
εξοχικό	コテージ
σαγκάη	上海市
σαγκάη	上海
μπάλες	ボール
αποβάθρα	岸壁
αποβάθρα	ドッキング
αποβάθρα	ドック
αποβάθρα	桟橋
αποβάθρα	プラットフォーム
αποβάθρα	プラットホーム
σατανά	サタン
συνθετικές	合成
τζούντι	ジュディ
ζημία	損失
ζημία	喪失
ζημία	怪我
ζημία	外傷
ζημία	被害
ζημία	ダメージ
ζημία	損傷
ζημία	損害
μπόναμ	ボーナム
σίλβιο	シルヴィオ
νεμπράσκα	ネブラスカ
φούρνο	ベーカリー
φούρνο	コンロ
φούρνο	ストーブ
φούρνο	オーブン
όαση	オアシス
προκαθορισμένο	デフォルト
ρόδα	ホイール
ρόδα	車輪
ρόδα	薔薇
ρόδα	バラ
καυτό	熱い
καυτό	ホット
καυτό	暑い
μπρετ	ブレット
μπρετ	ブレット
ωραίος	ハンサム
ωραίος	イケメン
διάβαζε	読み
διάβαζε	読み込み
διάβαζε	読み取り
διάβαζε	読む
κάρεν	カレン
μπάντι	バディ
μπάντι	バンディ
δελφίνια	イルカ
εκτροπή	流用
εκτροπή	迂回
εκτροπή	転用
εκτροπή	偏向
δολοφόνους	キラーズ
μάσα	かむ
ποδιά	エプロン
κατολισθήσεις	山崩れ
σαπφώ	サッポー
αρπακτικό	ハゲワシ
αρπακτικό	捕食
μικρο	マイクロ
ιππασία	乗馬
απορρίφθηκαν	却下
άρδευση	灌漑
περιφρόνηση	軽蔑
περιφρόνηση	デファイアンス
περιφρόνηση	ディファイアンス
τραπεζίτη	銀行員
ολίβια	オリヴィア
ελβετικής	スイス
υποφέρουν	苦しむ
στιγμιαία	インスタント
στιγμιαία	瞬間
διόγκωση	腫れ
σονγκ	歌曲
σονγκ	ソング
ομοίωμα	ダミー
αδικία	不公平
διανοούμενοι	知識人
πληρωμών	決済
πληρωμών	支払い
χρονοδιάγραμμα	時刻表
χρονοδιάγραμμα	日程
χρονοδιάγραμμα	スケジュール
ψευδαίσθηση	幻覚
ψευδαίσθηση	妄想
ψευδαίσθηση	幻想
ψευδαίσθηση	イリュージョン
ψευδαίσθηση	錯覚
διοργανωτής	主催
έλεγχοι	コントロール
έλεγχοι	監査
έλεγχοι	検問
συμβουλευτική	勧告
συμβουλευτική	カウンセリング
ωμέγα	オメガ
ναύτης	船員
αυξημένα	高架
ντιούι	デューイ
λεοπάρδαλη	ヒョウ
τσαν	チュン
τσαν	チャン
δημοκρατιών	共和制
ενδυνάμωση	強化
κέλλυ	ケリー
γιόγκα	ヨガ
αμφίβολο	疑わしい
αμφίβολο	疑念
τσέμπαλο	チェンバロ
ανήλικος	マイナー
υψηλός	ハイ
υψηλός	高い
σύφιλη	梅毒
πέψη	消化
αραιό	薄める
κόπωση	疲労
κόπωση	疲労
φλας	flash
φλας	フラッシュ
γρήγορος	クイック
γρήγορος	速い
γρήγορος	高速
αυτοπεποίθηση	自信
αυτοπεποίθηση	自信
αυτοπεποίθηση	信頼
μοβ	パープル
κυρήνη	キュレネ
σπάσιμο	休憩
σπάσιμο	ブレーク
σπάσιμο	区切り
σπάσιμο	速報
σπάσιμο	潰し
αστερισμοί	星座
απομακρυσμένη	リモート
τραπέζια	テーブル
μακρινές	遠い
φωτοχημική	光化学
τροχού	ホイール
τροχού	車輪
κολέγια	カレッジ
κολέγια	大学
ερέθισμα	刺激
ραδιενέργειας	放射能
νάταλι	ナタリー
επιληψία	てんかん
πεπρωμένο	運命
πεπρωμένο	運命
όσβαλντ	オズワルド
σπέρμα	精子
σπέρμα	精液
μικροοργανισμούς	微生物
έλβις	エルヴィス
έλβις	エルビス
λήδα	レダ
έλγκαρ	エルガー
βαφές	染料
επιτάφιος	エピタフ
κρέμα	カスタード
κρέμα	クリーム
στέρηση	剥奪
σαρκοζί	サルコジ
τρομοκράτες	テロリスト
τετ	テト
τετ	水曜日
τετ	wed
πόρτερ	ポーター
αμοιβές	手数料
υδράργυρος	水星
υδράργυρος	マーキュリー
υδράργυρος	水銀
πικρή	苦い
πικρή	ビター
νηστείας	断食
αποκρυπτογράφηση	復号
συμβουλεύει	助言
νταντί	ダンディー
κάθι	キャシー
πολλαπλάσια	倍数
δέος	awe
ντίκενς	ディケンズ
θεατής	ビューア
γύρισμα	撮影
μαλακά	そっと
μαλακά	やわらかい
μαλακά	柔らかい
μαλακά	ソフト
περέιρα	ペレイラ
νταντά	ナニー
κήλη	ヘルニア
φρούτο	フルーツ
φρούτο	果実
φρούτο	果物
ισθμού	地峡
γιολάντα	ヨランダ
αναρχισμός	アナキズム
τσάμπερλεν	チェンバレン
τσάμπερλεν	侍従
στρατολόγηση	求人
στρατολόγηση	募集
οξικό	酢酸
λέβητα	ボイラー
αλεσάντρο	アレッサンドロ
αντανάκλαση	反射
αντανάκλαση	リフレクション
ρεσιτάλ	リサイタル
νοσηλεία	入院
νόρφολκ	ノーフォーク
πορνό	ポルノ
προεπισκόπηση	プレビュー
παχιά	厚い
παχιά	太い
σίγκμουντ	ジークムント
σκοπευτής	シューティング
σκοπευτής	スナイパー
έμπειρο	経験
εκδρομές	ツアー
εκδρομές	トゥール
φαρνέζε	ファルネーゼ
ταχυδρομική	ポスタル
ανιχνευτή	トラッカー
εκπαιδευτής	トレーナー
εκπαιδευτής	講師
εκπαιδευτής	インストラクター
ορειβάτης	クライマー
αρτηρίας	動脈
βαθμολογίες	スコア
βουτανόλη	ブタノール
υδράργυρο	水星
υδράργυρο	マーキュリー
υδράργυρο	水銀
ρύπανσης	公害
ρύπανσης	汚染
μπάνια	浴室
μπάνια	風呂
γουέμπερ	ウェバー
ιστιοπλοΐα	セーリング
διαγωνισμοί	コンテスト
καταλύματα	宿泊
ύδωρ	ウォーター
λούης	ルイス
λούης	ルイ
ζευγάρωμα	交尾
μαλίκ	マリック
ανάπαυση	安静
ανάπαυση	休む
μπράιτον	ブライトン
φωτογράφοι	カメラマン
ενζύμου	酵素
