категорія	kategori
полювання	berburu
полювання	hunt
полювання	berburu
полювання	memburu
полювання	hunting
полювання	perburuan
помічник	pembantu
помічник	asisten
помічник	pembantu
помічник	helper
помічник	penolong
мовлення	pidato
мовлення	speech
мовлення	ucapan
мовлення	berpidato
вільгельм	wilhelm
вести	vesta
дизайн	disain
дизайн	design
дизайн	desain
знає	adhd
законодавства	legislasi
додому	home
додому	rumah
додому	pulang
додому	beranda
лук	busur
лук	bow
картин	lukisan
скульптури	patung
пасажирів	penumpang
змінити	edit
змінити	sunting
змінити	modifikasi
змінити	ubah
змінити	memodifikasi
змінити	berubah
змінити	ganti
змінити	perubahan
змінити	mengubah
змінити	ubah
стенлі	stanley
священик	imam
священик	pendeta
священик	priest
дослідників	peneliti
шосе	highway
відображення	memetakan
відображення	pemetaan
відображення	rendering
відображення	pencitraan
відображення	render
відображення	dipetakan
відображення	tampilkan
відображення	tampilan
відображення	display
губернія	kegubernuran
циклу	loop
вежа	tower
вежа	menara
деталі	perincian
деталі	rincian
деталі	detil
деталі	detail
частинок	partikel
єпископа	uskup
єпископа	bishop
асоціація	asosiasi
асоціація	perhimpunan
асоціація	association
приймає	menerima
приймає	penerimaan
розробив	dirancang
розробив	merancang
розробив	didesain
видобуток	rampasan
сена	sena
сюжет	cerita
сюжет	story
сюжет	berita
сюжет	kisah
майстерні	studio
драма	drama
католицька	catholic
католицька	katolik
зауваження	note
зауваження	catatan
зауваження	notice
зауваження	pemberitahuan
зауваження	perhatikan
погляд	peek
погляд	mengintip
погляд	intip
погляд	look
погляд	lihat
погляд	lihatlah
мас	mas
віра	vera
віра	faith
віра	iman
віра	keyakinan
віра	keimanan
віра	vira
віра	kepercayaan
віра	keyakinan
повернути	gilirannya
повернути	belok
повернути	turn
повернути	giliran
повернути	memutar
повернути	putar
повернути	balikkan
повернути	kembalikan
повернути	pulihkan
стрічки	feed
стрічки	kabar
стрічки	feeds
стрічки	asupan
стрічки	pita
стрічки	rekaman
стрічки	tape
стрічки	strip
визволення	pembebasan
цікаво	penasaran
цікаво	menarik
цікаво	tertarik
цікаво	berminat
цікаво	minat
цікаво	heran
цікаво	wonder
користування	penggunaan
користування	kegunaan
користування	pemakaian
користування	menggunakan
користування	using
користування	menggunakan
користування	gunakan
користування	pakai
користування	penggunaan
татар	tatar
мінерали	mineral
хід	gilirannya
хід	belok
хід	turn
хід	giliran
хід	move
хід	pindah
хід	pindahkan
хід	bergerak
семінарії	seminari
інтереси	minat
змісту	toc
представляє	mewakili
заміж	married
заміж	menikah
плани	rencana
прибуток	profit
прибуток	laba
прибуток	keuntungan
прибуток	pendapatan
прибуток	penghasilan
прибуток	pemasukan
прибуток	income
прибуток	hasil
прибуток	pendapatan
сержант	sarge
сержант	sersan
сержант	sersan
сержант	sgt
акцій	ekuitas
кут	kut
кут	angle
кут	sudut
вибрані	dipilih
вибрані	terpilih
вибрані	favorit
надано	asalkan
надано	disediakan
надано	diberikan
надано	diberi
надано	disediakan
лютий	februari
лютий	pebruari
явище	fenomena
явище	fenomena
спеціальний	istimewa
спеціальний	spesial
спеціальний	special
спеціальний	khusus
азербайджану	azerbaijan
медичні	kedokteran
медичні	medis
медичні	medical
подорож	pelayaran
подорож	perjalanan
подорож	travel
подорож	wisata
подорож	journey
подорож	perjalanan
подорож	trip
подорож	bepergian
подорож	berwisata
подорож	traveling
подорож	berpergian
філіп	phillip
філіп	philippe
філіп	philip
філіп	philipp
філіп	filip
оцінка	peringkat
оцінка	penilaian
оцінка	rating
оцінка	perkiraan
оцінка	estimasi
оцінка	score
оцінка	skor
оцінка	perkirakan
оцінка	memperkirakan
оцінка	perkiraan
оцінка	estimasi
оцінка	penilaian
низки	kuno
поверхню	spline
долини	lembah
долини	vale
погляди	pemandangan
погляди	kepercayaan
погляди	keyakinan
погляди	dilihat
погляди	tayangan
погляди	tampilan
учні	pelajar
учні	santri
учні	mahasiswa
учні	murid
учні	siswa
учні	murid
учні	pupil
повне	full
повне	kenyang
повне	penuh
пік	piz
пік	pik
пік	peak
пік	puncak
необхідні	diwajibkan
необхідні	diperlukan
необхідні	diharuskan
необхідні	wajib
необхідні	dibutuhkan
необхідні	diperlukan
необхідні	perlu
літературний	sastra
комах	serangga
юлія	yulia
юлія	yulia
юлія	julia
ріо	rio
ріо	río
полтава	poltava
текстів	sms
зброю	senjata
зброю	senapan
зброю	guns
зброю	senjata
вінниця	vinnytsia
посольство	kbri
посольство	kedutaan
ідею	gagasan
ідею	ide
ідею	idea
франц	franz
ядра	kada
ядра	kernel
активний	active
активний	aktif
раду	radu
співвідношення	proporsi
співвідношення	proporsional
співвідношення	rasio
співвідношення	aspek
зберігаються	tersimpan
зберігаються	disimpan
відень	wina
суддя	judge
суддя	menghakimi
суддя	hakim
суддя	ref
спроба	upaya
швейцарія	swiss
латвії	latvia
платформа	platform
ударні	genderang
ударні	drum
ударні	gendang
кореспондент	koresponden
журі	juri
спеціального	reptil
сер	sir
сер	pak
сер	tuan
навчального	akademik
навчального	akademisi
навчального	akademis
відповіді	tanggapi
відповіді	tanggapan
відповіді	respons
відповіді	jawaban
відповіді	balasan
хосе	jose
хосе	josé
хосе	josé
концепції	konsep
романи	novel
потребує	kebutuhan
потребує	membutuhkan
потребує	memerlukan
потребує	mensyaratkan
потребує	mengharuskan
описує	menerangkan
описує	menggambarkan
описує	menjelaskan
філософія	filsafat
філософія	filosofi
передач	transfer
джованні	giovanni
порівняння	perbandingan
порівняння	bandingkan
порівняння	membandingkan
порівняння	comparator
порівняння	membandingkan
порівняння	diff
порівняння	perbandingan
диплом	ijazah
диплом	diploma
встановлені	dipasang
встановлені	diinstal
встановлені	terpasang
встановлені	terinstal
почався	dimulai
почався	memulai
висока	high
висока	tinggi
релігійні	religi
релігійні	keagamaan
релігійні	religius
релігійні	agama
літературні	sastra
акторка	aktris
акторка	actress
історичної	bersejarah
фізика	fisika
атаки	menyerang
атаки	serangan
атаки	penyerangan
атаки	menyerang
атаки	serangan
атаки	serang
атаки	penyerangan
наші	our
тече	mengalir
тече	arus
тече	alur
відоме	dikenal
відоме	diketahui
звільнений	ditembakkan
звільнений	dipecat
звільнений	pecat
звільнений	memecat
спогади	memories
спогади	memori
спогади	kenangan
югославії	yugoslavia
регулярно	teratur
баварія	bayern
баварія	bavaria
баварія	bayern
залізничний	rel
залізничний	mandar
бізнесу	kewirausahaan
бізнесу	bisnis
дорослому	tumbuh
дорослому	dewasa
шампань	sampanye
шампань	champagne
шампань	ura
засіб	perkakas
засіб	alat
тимчасово	sementara
тимчасово	temporer
тимчасово	sementara
обмін	membagikan
обмін	bagikan
обмін	sharing
обмін	berbagi
обмін	tukar
обмін	exchange
обмін	pertukaran
обмін	bursa
платформи	platform
платформи	platform
проектування	disain
проектування	design
проектування	desain
скасування	membatalkan
скасування	membatalkan
скасування	pembatalan
довгі	lama
довгі	panjang
довгі	long
антоніо	antonio
чорні	hitam
чорні	black
пристроїв	perangkat
ані	ani
ані	nor
фізичні	jasmani
фізичні	fisik
артилерії	artileri
публіцист	humas
медіа	media
повернутися	kembali
повернутися	return
природні	alamiah
природні	natural
природні	alami
мозель	moselle
горі	gori
підхід	dekati
підхід	pendekatan
хвіст	tail
хвіст	ekor
хвіст	ponytail
гілки	cabang
гілки	ranting
гілки	percabangan
гілки	branch
гілки	dahan
гілки	benang
гілки	thread
гілки	utas
луар	loir
луар	loire
економічні	perekonomian
економічні	ekonomi
журналісти	jurnalisme
журналісти	jurnalistik
журналісти	jurnalis
журналісти	wartawan
щит	perisai
щит	tameng
щит	shield
берлін	berlin
лікарня	hospital
лікарня	rs
позбавлення	perampasan
тій	thil
папи	paus
приморська	littoral
японський	jepang
японський	japanese
вільний	bebas
вільний	gratis
вільний	free
німецькою	german
німецькою	jerman
живопис	melukis
живопис	lukisan
заліза	besi
заліза	iron
анатолійович	anatolyevich
вільно	bebas
вільно	gratis
вільно	free
впровадження	implementasi
впровадження	pelaksanaan
впровадження	penerapan
впровадження	penyebaran
нагоди	kesempatan
вальтер	walther
вальтер	walter
справді	sungguh
європа	eropa
приєднання	bergabung
приєднання	gabung
приєднання	bergabunglah
приєднання	join
приєднання	melampirkan
приєднання	bergabung
адміністрація	administrasi
дорослих	dewasa
знятий	diangkat
знятий	terangkat
знятий	dicabut
фігури	figur
фігури	angka
фігури	tokoh
магазин	shop
магазин	ruko
магазин	toko
магазин	belanja
магазин	berbelanja
магазин	simpan
магазин	toko
розроблена	dirancang
розроблена	merancang
розроблена	didesain
відповідальність	tanggungjawab
розповсюдження	disebarkan
розповсюдження	menyebar
розповсюдження	sebarkan
розповсюдження	sebar
розповсюдження	penyebaran
потік	fluks
потік	potok
потік	flow
потік	mengalir
потік	mengalirlah
потік	aliran
потік	alur
потік	aliran
потік	arus
потік	stream
потік	streaming
дана	doel
дана	dana
гай	gaius
гай	cowok
гай	guy
поточний	current
поточний	arus
поточний	skrg
лідерів	pemimpin
розумію	pahamilah
розумію	mengerti
розумію	memahami
розумію	pahami
розумію	mengertilah
колекція	pengecoran
колекція	koleksi
гетьман	hetman
давніх	kuno
ліквідації	menghilangkan
румунія	rumania
румунія	romania
підтвердження	konfirmasi
підтвердження	mengonfirmasi
підтвердження	mengkonfirmasi
підтвердження	mengkonfirmasikan
підтвердження	persetujuan
культурі	fiksi
танк	tangki
танк	tank
зрозуміло	mengerti
зрозуміло	dimengerti
зрозуміло	dipahami
медичний	kedokteran
медичний	medis
медичний	medical
медичний	maulana
друзів	teman
друзів	friends
друзів	berteman
коней	kuda
виступ	kinerja
виступ	performa
виступ	suntuk
щороку	tahunan
будинках	rumah
ібн	ibn
ібн	ibnu
вищий	tinggi
структур	struktur
шаблону	stensil
повітряно	airborne
виконавців	penghibur
виконавців	sumberdaya
виконавців	seniman
виконавців	artis
четвертий	keempat
зліва	kiri
зліва	tersisa
уникнути	hindari
уникнути	menghindari
літ	lit
маршрут	rute
царство	kingdom
царство	kerajaan
едвард	edvard
едвард	edward
перемог	menang
пояснення	menjelaskan
пояснення	penjelasan
пояснення	penjelasan
пояснення	jelaskan
пояснення	menjelaskan
сприяє	kontribusi
сприяє	mempromosikan
громадянство	kewarganegaraan
громадянство	kebangsaan
громадянство	kewarganegaraan
допомагає	membantu
журналістів	jurnalis
журналістів	wartawan
засуджений	divonis
засуджений	terpidana
засуджений	dihukum
засуджений	terpidana
засуджений	dikutuk
засуджений	dihukum
засуджений	divonis
вхід	login
вхід	masuk
вхід	mencatatkan
вхід	mencatat
вхід	pencatatan
хан	khan
хан	han
художньої	berirama
якось	terkadang
якось	kadang
росіяни	rusia
чарльз	charles
випадки	kasusnya
випадки	kasus
випадки	insiden
випадки	kemunculan
персонаж	character
персонаж	tokoh
персонаж	karakter
утримання	hukuman
утримання	penahanan
вирішено	diselesaikan
вирішено	terselesaikan
вирішено	terpecahkan
вирішено	memecahkan
вирішено	diselesaikan
вирішено	dipecahkan
вирішено	terpecahkan
вирішено	terjawab
розпаду	pembusukan
призначено	dimaksudkan
призначено	ditujukan
чорно	monokrom
проводять	pembelanjaan
проводять	dibelanjakan
проводять	pengeluaran
проводять	menghabiskan
читання	bacalah
читання	baca
читання	read
читання	dibaca
читання	membaca
читання	pembacaan
читання	bacaan
читання	membaca
читання	reading
пара	sepasang
пара	pasangan
пара	pair
пара	asap
пара	couple
пара	uap
пара	vapor
виступали	dipentaskan
союзників	sekutu
табір	kemah
табір	perkemahan
табір	kamp
табір	camp
смуги	belang
смуги	stripes
офіцер	opsir
офіцер	petugas
офіцер	perwira
офіцер	officer
сталося	terjadi
десятки	tens
десятки	puluhan
десятки	lusinan
десятки	puluhan
десятки	belasan
десятки	lusin
десятки	lusinan
десятки	selusin
десятки	belasan
житловий	pemukiman
житловий	perumahan
сирії	syria
сирії	suriah
колективу	kolaboratif
схожі	serupa
схожі	mirip
схожі	berhubungan
схожі	berkaitan
схожі	terkait
нагорода	reward
нагорода	hadiah
нагорода	imbalan
нагорода	pahala
нагорода	pahalanya
нагорода	penghargaan
нагорода	award
майбутнє	future
почуття	merasa
почуття	perasaan
почуття	feeling
почуття	akal
почуття	sense
почуття	indera
почуття	perasaan
символів	character
символів	tokoh
символів	karakter
символів	simbol
символів	aksara
символів	karakter
активність	kegiatan
активність	aktivitas
надати	sediakan
надати	menyediakan
надати	pasokan
надати	suplai
надати	memasok
надати	supply
надати	memberi
надати	berikan
надати	give
надати	beri
надати	memberikan
надати	kabulkan
надати	hibah
надати	grant
наслідки	konsekwensi
наслідки	konsekuensi
соціальні	social
соціальні	sosial
затвердження	persetujuan
дворі	yard
обліку	menghitung
обліку	tagihan
обліку	penagihan
знаходить	temuan
маю	telah
маю	memiliki
маю	miliki
стефан	stéphane
стефан	stefan
стефан	stephan
плавання	berenang
плавання	renang
світлана	svetlana
середні	medium
середні	sedang
середні	menengah
рідини	cairan
рідини	liquid
рідини	cair
рідини	cairan
формально	teknisnya
підручник	handbook
підручник	manual
підручник	tutorial
танки	tank
танки	tanks
вперед	forward
вперед	maju
вперед	teruskan
вперед	seterusnya
вперед	forward
вперед	maju
студенти	pelajar
студенти	santri
студенти	mahasiswa
студенти	murid
студенти	siswa
владислав	vladislav
владислав	władysław
перевезення	transportasi
перевезення	pengangkutan
перевезення	pengangkutan
перевезення	angkutan
широкий	lebar
широкий	wide
широкий	luas
широкий	perluasan
широкий	mengembang
широкий	diperluas
широкий	memperluas
червоні	reds
червоні	merah
червоні	kirmizi
червоні	scarlet
червоні	merah
червоні	red
майна	property
майна	properti
релігія	agama
класифікація	klasifikasi
миколаїв	mykolaiv
миколаїв	nikolaev
вилучено	terhapus
вилучено	dihapus
вилучено	dibuang
вилучено	dihapus
галереї	galeri
галереї	galeri
галереї	gallery
вбивства	pembunuhan
громадяни	warga
дипломат	diplomat
зйомки	merekam
зйомки	syuting
зйомки	memfilmkan
зйомки	penembakan
зйомки	shooting
зйомки	menembak
зйомки	bidikan
кохання	rpp
кохання	love
кохання	cintai
кохання	cinta
показано	ditampilkan
показано	diperlihatkan
показано	ditunjukkan
показано	ditampilkan
важливі	jga
важливі	penting
йосип	yusuf
йосип	joseph
йосип	josip
тижні	minggu
ґрунту	tanah
ґрунту	tanahnya
масив	array
масив	larik
радник	penasihat
радник	konselor
радник	penasehat
радник	penasihat
радник	penasehat
артур	arthur
артур	artur
звук	sound
звук	suara
звук	diamkan
звук	senyap
звук	bisu
звук	mute
рекорд	rekor
рекорд	rekam
рекорд	record
епоху	kala
епоху	epoch
сягає	menjangkau
сягає	mencapai
сягає	jangkauan
втрат	kerugian
революція	revolution
революція	revolusi
новгород	novgorod
валентин	valentin
професія	profesi
сталі	konstanta
сталі	konstan
вашингтон	washington
досяг	raih
досяг	tercapai
досяг	dicapai
досяг	diraih
відтоді	semenjak
відтоді	since
відтоді	sejak
виділення	alokasi
виділення	penekanan
виділення	ditekankan
виділення	mengalokasikan
спілкування	komunikasi
спілкування	berkomunikasi
спілкування	percakapan
спілкування	komuni
спілкування	obrolan
спілкування	chat
відвідав	mengunjungi
відвідав	dikunjungi
відвідав	berkunjung
квітки	bunga
квітки	flower
станіслава	stanislaus
художнього	artistik
власність	property
власність	properti
власність	kepemilikan
різниця	diff
різниця	bedanya
різниця	perbedaan
різниця	peduli
акт	bertindak
акт	bertindaklah
акт	act
онлайн	daring
онлайн	online
дозвіл	ijin
дозвіл	izin
закриття	penutup
закриття	penutupan
закриття	close
закриття	dekat
закриття	tutup
закриття	penutupan
закриття	menutup
закриття	closing
руїни	reruntuhan
руїни	puing
франківськ	frankivsk
принц	pangeran
принц	prince
параметри	opsi
параметри	options
параметри	pilihan
параметри	parameter
параметри	pengaturan
альбомів	album
тісно	erat
франсуа	françois
миколая	nicholas
випущена	berlisensi
функцію	fungsi
православні	ortodoks
православні	orthodox
оголошено	penyaringan
оголошено	pemutaran
говорити	bicaralah
говорити	talk
говорити	bicara
говорити	berbicara
говорити	bicaralah
говорити	bicara
ситуацію	pgn
ситуацію	situasi
зібрав	dikumpulkan
зібрав	berkumpul
кастилія	kastilia
погано	parah
погано	buruk
погано	jahat
погано	bad
майя	maia
майя	maya
економічна	perekonomian
економічна	ekonomi
сестри	sisters
сестри	saudara
сестри	saudari
сестри	suster
переваги	keuntungan
переваги	keunggulan
переваги	kelebihan
переваги	keuntungan
переваги	tunjangan
переваги	manfaatnya
переваги	manfaat
плато	plateau
озер	lakes
озер	danau
пом	softener
млин	kincir
млин	mill
млин	penggilingan
млин	pemintalan
парламент	parlemen
парламент	dpr
найкраще	terbaik
найкраще	best
оксана	oksana
січ	sich
яйця	eggs
яйця	telur
яйця	bola
яйця	balls
селах	desa
манчестер	manchester
предмети	obyek
предмети	objek
предмети	benda
тканини	kain
сесії	altar
сесії	mezbah
сесії	sesi
сесії	session
сесії	paripurna
міліції	milisi
міліції	militan
міліції	militia
проходження	transit
проходження	angkutan
наслідок	konsekuensi
луцьк	lutsk
закінчується	berakhir
закінчується	ending
закінчується	berakhiran
закінчується	mengakhiri
закінчується	berakhir
артем	artem
артем	artyom
природний	alamiah
природний	natural
природний	alami
виконують	perform
становлення	menjadi
луїс	luiz
луїс	luis
луїс	luís
луїс	louis
адміністраторів	pengurus
адміністраторів	administrator
фінансування	didanai
фінансування	pembiayaan
фінансування	pendanaan
фінансування	dana
фінансування	pembiayaan
файлів	berkas
файлів	file
журнали	majalah
журнали	jurnal
журнали	log
фінал	finale
фінал	final
фінал	final
двері	pintu
двері	door
двері	pintu
двері	doors
мері	meri
мері	mary
мері	maria
вузлів	simpul
вузлів	knot
вузлів	peer
вузлів	sejawat
вузлів	node
вузлів	nodal
книжки	pembukuan
книжки	buku
токіо	tokyo
пригоди	bertualang
пригоди	adventures
пригоди	petualangan
пригоди	bertualang
пригоди	adventure
пригоди	petualangan
депо	depot
депо	depo
кабінет	lemari
кабінет	kabinet
архітектори	pembangun
подорожі	perjalanan
подорожі	travel
подорожі	wisata
подорожі	journey
сторона	sisi
сторона	side
сторона	samping
відмінності	perbedaan
відмінності	perbedaannya
вікторія	viktoria
вікторія	victoria
грн	uah
серце	hati
серце	heart
серце	jantung
записи	entri
записи	masukan
дон	don
спадщина	warisan
спадщина	heritage
вбивство	pembunuhan
вбивство	membunuh
музична	musik
музична	musikal
музична	musical
ансамбль	ensemble
включення	melampirkan
включення	melingkupi
включення	termasuk
включення	sertakan
включення	cantumkan
включення	menyertakan
включення	include
включення	termasuk
включення	sertakan
включення	mencakup
включення	menyertakan
включення	penyertaan
листи	letters
листи	huruf
шар	lapis
шар	lapisan
шар	layer
душі	shower
душі	pancuran
душі	mandi
громадської	ngo
громадської	lsm
збагачення	memperkaya
збагачення	diperkaya
ноги	feet
ноги	kaki
ноги	legs
ноги	kaki
особисте	personal
особисте	pribadi
особисте	swasta
особисте	privat
особисте	private
особисте	pribadi
приналежність	aparat
побачив	gergaji
побачив	saw
пропоную	usulkan
пропоную	mengusulkan
напрямки	arah
поділля	podolia
відновити	reset
відновити	kembalikan
відновити	mengembalikan
відновити	pulihkan
відновити	memulihkan
відновити	pulihkan
відновити	balikkan
відновити	kembalikan
відновити	pulihkan
відновити	lanjutkan
відновити	resume
автономна	otonom
автономна	otonomi
автономна	otonom
македонії	makedonia
кампанія	campania
кампанія	kampanye
кампанія	campaign
практика	praktek
практика	latihan
практика	praktik
практика	berlatih
запитання	pertanyaan
запитання	pertanyaan
драматург	dramawan
розпочато	dimulai
розпочато	memulai
марко	marko
марко	marco
намір	niat
воротар	kiper
краї	pinggir
краї	tepi
краї	pinggiran
додаток	lamaran
додаток	aplikasi
додаток	app
додаток	apl
додаток	aplikasi
додаток	lampiran
додаток	pengaya
додаток	plugin
продаж	jual
продаж	menjual
продаж	penjualan
продаж	jualan
продаж	dijual
продаж	sale
продаж	obral
продаж	penjualan
продаж	sales
сонце	mentari
сонце	matahari
сонце	sun
сонце	mentari
сонце	sunshine
дядько	paman
оточення	kotak
оточення	lingkungan
оточення	rombongan
бен	ben
реакція	reaksi
реакція	tanggapan
моделювання	pemodelan
моделювання	modelling
моделювання	simulasi
моделювання	pemodelan
моделювання	modeling
версій	versi
лесі	lesia
алі	ali
редакція	edition
редакція	edisi
самий	same
розміщено	ditempatkan
зали	balai
зали	hall
зали	aula
пристрої	perangkat
документ	doc
документ	mbah
документ	dok
документ	dokumen
символи	simbol
символи	aksara
символи	karakter
крізь	through
крізь	melalui
індія	india
весілля	pernikahan
весілля	wedding
складова	bahan
конференція	conference
конференція	konferensi
стверджує	klaim
стверджує	mengklaim
зазнали	menderita
регіонах	daerah
регіонах	wilayah
регіонах	region
регіонах	kawasan
королева	ratu
королева	queen
школах	sekolah
монета	koin
монета	coin
математичних	matematis
математичних	matematika
різновид	kind
різновид	jenis
продукт	product
продукт	produk
формули	rumus
формули	formulae
британська	britania
британська	british
дух	semangat
дух	ruh
дух	spirit
єгипет	mesir
готель	inn
готель	penginapan
готель	hotel
сучасне	modern
сучасне	kontemporer
новини	news
новини	berita
мінськ	minsk
космос	kosmos
космос	cosmos
космос	kosmos
кулі	balon
кулі	peluru
кулі	bulet
вчитель	guru
вадим	vadim
корисні	berguna
корисні	bermanfaat
корисні	menolong
корисні	berguna
корисні	bermanfaat
корисні	membantu
свобода	kebebasan
свобода	freedom
свобода	peterpan
свобода	kemerdekaan
свобода	kebebasan
свобода	liberty
внутрішні	internal
критиків	kritikus
коефіцієнт	koefisien
коефіцієнт	gini
коефіцієнт	rasio
коефіцієнт	stripping
коефіцієнт	factor
коефіцієнт	faktor
вийти	keluar
вийти	exit
вийти	keluar
представниками	penjangkauan
верхні	hautes
верхні	upper
верхні	atas
конго	kongo
конго	ekuador
молода	muda
молода	young
молода	mudanya
диск	disk
диск	diska
диск	cakram
диск	disc
диск	diska
диск	cakram
диск	disk
русь	rus
арденни	ardennes
сона	sona
місцевий	local
місцевий	lokal
хуан	juan
хуан	huang
зберегти	simp
зберегти	luu
зберегти	simpan
зберегти	save
душу	jiwa
душу	soul
молодь	pemuda
рівне	rivne
рівне	sama
рівне	setara
рівне	sederajat
міді	tembaga
японська	jepang
японська	japanese
особливий	istimewa
особливий	spesial
особливий	special
особливий	khusus
прага	prague
прага	praha
вікна	windows
вікна	jendela
семен	sperma
семен	semen
семен	semyon
потрапляє	bergegas
алгоритм	algoritma
ріг	rog
ріг	terompet
ріг	klakson
ріг	tanduk
ріг	horn
позицій	posisi
дем	dem
норм	norma
норм	norm
поляків	kutub
поляків	galah
андерсон	anderson
худоби	dikelola
атмосфера	atmosfer
атмосфера	suasana
атмосфера	atmosfir
діяти	bertindak
діяти	akting
діяти	berakting
діяти	aktingnya
діяти	bertindak
діяти	bertindaklah
діяти	act
щастя	kebahagiaan
щастя	happiness
щастя	kebahagian
землею	bumi
землею	earth
землею	tanah
землею	ground
десяти	ten
десяти	sepuluh
коротка	short
коротка	singkat
коротка	pendek
намагалися	mencoba
намагалися	dicoba
намагалися	berjihad
джо	joe
адам	adam
стрільби	penembakan
стрільби	shooting
стрільби	menembak
стрільби	bidikan
шукати	mencari
шукати	pencarian
шукати	cari
шукати	search
шукати	seek
канадський	kanada
канадський	canadian
зелені	green
зелені	hijau
зелені	sayuran
зелені	hijau
секції	daerah
секції	bagian
секції	seksi
відзнаки	lambang
переклади	terjemahan
переклади	penerjemahan
заповідник	reservasi
іль	isle
туреччина	kalkun
туреччина	turki
виходять	emerge
переїхала	dipindahkan
прийняти	menerima
прийняти	terimalah
прийняти	terima
розслідування	menyelidiki
розслідування	selidiki
розслідування	menyelidikinya
розслідування	investigasi
розслідування	penyelidikan
розслідування	penyelidikan
розслідування	pertanyaan
ресурс	sumberdaya
місцями	sesekali
входило	libatkan
входило	melibatkan
удар	jab
удар	ramaikan
удар	memukul
удар	coblos
удар	punch
удар	pukulan
автобус	bus
автобус	bis
переговори	bernegosiasi
переговори	negosiasi
переговори	bernegosiasi
переговори	perundingan
переговори	negosiasi
компоненти	komponen
александр	alexandre
чернігів	chernihiv
посилення	penguatan
призначена	ditugaskan
призначена	ditetapkan
літери	letters
літери	huruf
літери	aksara
літери	karakter
сценарій	skenario
сценарій	skenario
сценарій	skrip
сценарій	naskah
сценарій	script
мюнхен	münchen
мюнхен	munchen
мюнхен	munich
бійців	pejuang
бійців	petarung
бійців	fighters
бек	beck
бек	beek
буду	gonna
підписи	keterangan
підписи	signature
зразки	sample
зразки	sampel
зразки	contoh
зразки	sampel
сполуки	senyawa
албанії	albania
анрі	henri
анрі	henry
каже	says
каже	berkata
каже	mengatakan
каже	kata
трон	tahta
трон	singgasana
трон	arsy
трон	takhta
квартира	apartement
квартира	apartment
квартира	apartemen
написаний	ditempelkan
ато	ato
баку	baku
ваги	berat
ваги	bobot
ваги	timbang
ваги	menimbang
фізик	fisikawan
враховуючи	mempertimbangkan
враховуючи	mengingat
португалія	portugal
припущення	menerka
припущення	menebak
припущення	dugaan
припущення	mengasumsikan
припущення	firasat
дошка	papan
дошка	dewan
рівнів	aras
рівнів	tingkat
рівнів	tingkatan
рівнів	level
долі	nasib
долі	takdir
проспект	prospekt
проспект	avenue
твердження	pernyataan
поранений	cedera
поранений	terluka
поранений	terluka
торгівля	perdagangan
торгівля	trading
торгівля	barter
торгівля	dagang
торгівля	berdagang
торгівля	perdagangan
торгівля	trade
королеви	queens
вшанування	kehormatan
вшанування	honor
звернення	pasangan
звернення	diakses
звернення	subyek
звернення	subjek
звернення	banding
звернення	argumentum
хімічні	kimiawi
хімічні	kimia
заводи	tanaman
заводи	tumbuhan
долю	nasib
долю	takdir
введено	dimasukkan
культ	sekte
культ	pemujaan
культ	kultus
річ	thing
річ	hal
рнк	rna
природа	alam
природа	nature
найбільшу	biggest
найбільшу	terbesar
суму	sum
суму	jumlah
суму	jumlah
тіл	badan
тіл	jenazah
тіл	tubuh
ізраїль	israel
клан	klan
клан	clan
поєднання	kombinasi
єгипті	mesir
рівненська	rivne
реконструкції	rekonstruksi
конфлікти	bentrok
конфлікти	konflik
макс	max
макс	maks
макс	maksimal
урахуванням	peka
урахуванням	sensitif
служить	karyawan
служить	melayani
споживання	konsumsi
згадки	mention
згадки	penyebutan
згадки	mentions
згадки	sebutan
каплиця	kapel
каплиця	chapel
динамо	dinamo
динамо	dynamo
динамо	dinamo
компонентів	komponen
конгресу	kongres
виявив	ditemukan
виявив	menemukan
виявив	ketahuan
призначені	ditugaskan
призначені	ditetapkan
призначені	ditunjuk
працівники	pekerja
працівники	karyawan
заняття	kegiatan
заняття	aktifitas
заняття	aktivitas
заняття	esl
марокко	morocco
марокко	maroko
висновок	inferensi
захворювань	penyakit
вільна	freestyle
вільна	bebas
вільна	gratis
вільна	free
георгія	george
продукція	production
продукція	produksi
продукція	produk
предмет	subyek
предмет	subjek
предмет	perihal
відкрили	diungkap
відкрили	dibuka
потенціал	potensi
потенціал	potensial
губернатор	gubernur
студія	studio
сума	sum
сума	jumlah
сума	jumlah
правом	otoritas
правом	kewenangan
правом	authority
десятиліття	dekade
доба	usia
доба	umur
концепція	konsep
концепція	konsepsi
тимошенко	tymoshenko
фінляндія	finlandia
розміщені	dimaksudkan
розміщені	ditujukan
біології	biologi
кваліфікації	kualifikasi
звичайна	biasa
звичайна	normal
ботанічний	botanic
ботанічний	botani
панування	dominasi
яєць	inkubasi
величина	besarnya
величина	besaran
виступала	dipentaskan
відтворення	render
відтворення	pencitraan
відтворення	rendering
відтворення	pencitraan
відтворення	render
відтворення	pemutaran
відтворення	memutar
відтворення	putar
відтворення	memainkan
відтворення	diputar
відтворення	bermain
править	reigns
схеми	skema
схеми	skema
схеми	skema
можливе	mungkin
можливе	kemungkinan
можливе	dimungkinkan
сильний	heavy
сильний	berat
сильний	tegar
сильний	strong
сильний	kuat
виконується	running
виконується	berjalan
виконується	lari
виконується	menjalankan
виконується	berlari
оголошення	pengumuman
