και	وال
ανακοίνωση	الاتصال
ανακοίνωση	التواصل
ευρύ	واسعا
ευρύ	واسعة
ευρύ	عريض
ευρύ	واسع
κόμικς	كوميكس
σκάφη	المراكب
σκάφη	القوارب
σκάφη	قوارب
σκάφη	السفن
σκάφη	سفن
σκάφη	الاوعية
σκάφη	اوعية
γνώσεις	معرفة
γνώσεις	المعرفة
γνώσεις	المعارف
απαραίτητη	ضروري
απαραίτητη	ضرورية
απαραίτητη	الضروري
ζώνες	مناطق
ζώνες	الاحزمة
ζώνες	احزمة
θύματα	الضحايا
θύματα	ضحايا
επιθετικός	عدواني
επιθετικός	العدوانية
επιθετικός	عدوانية
επιθετικός	العدواني
επιθετικός	مهاجم
επιθετικός	المهاجم
πετρούπολη	بطرسبرج
πνευματικά	روحاني
πνευματικά	روحانية
πνευματικά	الروحية
πνευματικά	روحية
πνευματικά	روحيا
πνευματικά	عقليا
άλμα	القفزة
άλμα	قفزة
άλμα	القفزة
άλμα	الما
πολιτικούς	سياسيين
πολιτικούς	السياسيين
πολιτικούς	السياسيون
πολιτικούς	الساسة
δήλωση	بيان
δήλωση	البيان
δήλωση	اعلان
θέα	عرض
θέα	منظر
θέα	اعرض
ουκρανίας	اوكرانيا
ουκρανίας	الاوكرانية
ουκρανίας	اوكرانيا
ηθική	اخلاقي
ηθική	اخلاقية
ηθική	اخلاقيات
ηθική	الاخلاق
ηθική	اخلاق
ηθική	اخلاقي
ηθική	الاخلاقية
ηθική	اخلاقية
ηθική	الاخلاق
ηθική	اخلاق
ηθική	الاخلاق
ηθική	اخلاق
ξύλο	خشب
ξύλο	وود
ξύλο	الخشب
ξύλο	الحطب
ανάγνωση	قرا
ανάγνωση	قرات
ανάγνωση	القراءة
ανάγνωση	قراءة
ανάγνωση	اقرا
ανάγνωση	القراءة
ανάγνωση	قراءة
ανάγνωση	يقرا
ανάγνωση	اقرا
ναπολέοντα	نابليون
ναπολέοντα	نابوليون
αλή	الي
αλή	علي
αλή	ali
λίβερπουλ	ليفربول
μιλάνο	ميلان
μιλάνο	ميلانو
μιλάνο	ميلانو
νεότερη	اصغر
νεότερη	الاصغر
νεότερη	الاحدث
νεότερη	احدث
θερμότητα	الحراره
θερμότητα	هيت
θερμότητα	حرارة
θερμότητα	الحرارة
αε	roi
εξελίχθηκε	تطورت
προσωπικού	الموظفين
προσωπικού	الموظفون
προσωπικού	الافراد
λάρισα	لاريسا
προκαλώντας	تسبب
προκαλώντας	مسببا
προκαλώντας	التسبب
προκαλώντας	يسبب
αργά	اواخر
αργά	تاخر
αργά	متاخرة
αργά	متاخر
αργά	بطيء
αργά	بطئ
αργά	بطيئة
αργά	ببطء
εκδήλωση	مناسبة
εκδήλωση	الحدث
εκδήλωση	المناسبة
εκδήλωση	حدث
αύγουστος	اغسطس
αύγουστος	اوغست
καθηγητές	اساتذة
καθηγητές	الاساتذة
καθηγητές	الاساتذة
καθηγητές	المعلمين
καθηγητές	المعلمون
καθηγητές	معلمين
καθηγητές	المدرسون
κανόνας	القاعدة
κανόνας	قاعدة
ιερός	المقدس
ιερός	المقدسة
ιερός	مقدسة
ιερός	مقدس
όγκο	الحجم
όγκο	المجلد
όγκο	حجم
ξεχωριστά	منفصل
ξεχωριστά	منفصلة
μουσικούς	الموسيقيين
άγνωστη	مجهول
κατάλληλη	مناسبة
εξώφυλλο	غطاء
εξώφυλλο	الغطاء
εξώφυλλο	تغطية
εξώφυλλο	غلاف
εξώφυλλο	الغلاف
σχεδιασμός	التخطيط
σχεδιασμός	تخطيط
σχεδιασμός	تصميم
σχεδιασμός	التصميم
ναυτικών	البحارة
ανθρώπινο	انسان
ανθρώπινο	بشري
ανθρώπινο	بشرية
ανθρώπινο	الانسان
τζόουνς	جونز
αντόνιο	انتونيو
αντόνιο	انطونيو
αδέλφια	اشقاء
αδέλφια	الاشقاء
αδέλφια	اخواني
αδέλφια	الاخوان
αδέλφια	الاخوة
αδέλφια	اخوة
αδέλφια	اخوان
σουδάν	السودان
εύρος	النطاق
εύρος	مدى
εύρος	المدى
εύρος	نطاق
θρησκευτικές	الدينية
θρησκευτικές	دينية
θρησκευτικές	الديني
θρησκευτικές	متدين
ευρεία	واسعة
ευρεία	عريض
ευρεία	واسع
υποστηρικτές	انصار
λατρεία	الطائفة
λατρεία	عبادة
λατρεία	طائفة
λατρεία	العشق
λατρεία	عشق
λατρεία	عبادة
λατρεία	العبادة
σύμβαση	تعاقد
σύμβαση	التعاقد
σύμβαση	العقد
σύμβαση	عقد
σύμβαση	الاتفاقية
σύμβαση	اتفاقية
κακή	سيئة
κακή	باد
κακή	سيء
κακή	سيئ
κακή	سئ
ορισμός	التعريف
ορισμός	تعريف
ιταλικό	ايطالي
ιταλικό	الايطالية
ιταλικό	ايطالية
ιταλικό	ايطاليا
ιταλικό	الايطالي
τυχαία	عشوائية
τυχαία	عشوائي
πετρελαίου	النفط
πετρελαίου	الزيت
πετρελαίου	زيت
πετρελαίου	بترول
πετρελαίου	نفط
πετρελαίου	النفط
πετρελαίου	البترول
πετρελαίου	نفط
πετρελαίου	بترول
ντράμερ	الطبال
ακρωτήριο	العباءة
ακρωτήριο	الراس
ακρωτήριο	عباءة
μέτρησης	القياس
μέτρησης	قياس
σικελίας	صقلية
μπάλα	كرة
μπάλα	الكرة
ξεκινώντας	بدء
ξεκινώντας	البدء
διαστήματα	فترات
συνεχείς	مستمر
συνεχείς	متواصل
συνεχείς	مستمرة
συνεχείς	متواصلة
επισκέπτες	زوار
επισκέπτες	الزائرين
επισκέπτες	الزوار
επισκέπτες	الضيوف
επισκέπτες	ضيوف
συσκευή	جهاز
συσκευή	الاداة
συσκευή	اداة
συσκευή	الجهاز
απαιτήσεις	المتطلبات
απαιτήσεις	متطلبات
απαιτήσεις	الاحتياجات
απαιτήσεις	الشروط
απαιτήσεις	المطالب
απαιτήσεις	مطالب
απαιτήσεις	المطالبات
απαιτήσεις	مطالبات
κονγκό	الكونغو
κονγκό	الكونغولية
κονγκό	الكونغولي
υδρογόνο	الهيدروجين
εβραίοι	اليهودية
εβραίοι	يهودية
εβραίοι	يهودي
εβραίοι	يهود
εβραίοι	اليهود
κατάρρευση	انهيار
κατάρρευση	الانهيار
κατάρρευση	ينهار
κατάρρευση	انهيار
κατάρρευση	انهار
κατάρρευση	الانهيار
κινείται	انتقال
κινείται	الانتقال
κινείται	التحرك
εισήχθη	اعترفت
επιχείρημα	حجة
επιχείρημα	الحجة
χρήσεις	الاستخدامات
χρήσεις	استخدامات
τομέας	قطاع
τομέας	القطاع
μετατροπή	تحويل
μετατροπή	التحويل
μετατροπή	المحولة
μετατροπή	تحويل
μετατροπή	تحول
αστρονόμος	الفلكي
εισόδου	الدخول
εισόδου	دخول
εισόδου	ادخال
εισόδου	مساهمة
εισόδου	مدخلات
εισόδου	المدخلات
γεωγραφικά	جغرافيا
γεωγραφικά	جغرافي
γεωγραφικά	جغرافية
γεωγραφικά	جغرافي
γεωγραφικά	جغرافية
αικατερίνη	كاثرين
επιχειρήματα	الحجج
επιχειρήματα	المرافعات
επιχειρήματα	حجج
φρουρά	الحرس
φρουρά	حارس
φρουρά	الحارس
άγνωστα	مجهول
εκπομπές	الانبعاثات
εκπομπές	انبعاثات
εκπομπές	الانبعاثات
εκπομπές	انبعاث
εκπομπές	انبعاثات
άραβες	العرب
άραβες	عرب
όπλο	سلاح
όπλο	السلاح
όπλο	مسدس
νεαρός	شاب
νεαρός	شابة
νεαρός	صغار
γραμμένο	كتب
γραμμένο	مكتوب
γραμμένο	خطية
γραμμένο	مكتوبة
πέτρα	ستون
πέτρα	حجر
πέτρα	الحجارة
πέτρα	حجارة
πέτρα	الحجر
πέτρα	بيترا
πέτρα	الصخرة
πέτρα	روك
πέτρα	صخرة
πέτρα	الروك
διάδοση	النشر
κύκλους	الدوائر
κύκλους	دوائر
κύκλους	دورات
θείο	كبريت
θείο	الكبريت
θείο	الكبريت
ανταλλαγή	تجارة
ανταλλαγή	التجارة
ανταλλαγή	تبادل
ανταλλαγή	التبادل
λέων	اسد
λέων	الاسد
λέων	ليون
λέων	ليو
νίκο	نيكو
νίκο	نيكو
καταστήματα	متاجر
καταστήματα	المحلات
καταστήματα	محلات
καταστήματα	المتاجر
καταστήματα	متاجر
καταστήματα	المخازن
καταστήματα	محلات
καταστήματα	المتاجر
καταστήματα	مخازن
παρατήρηση	ملاحظة
παρατήρηση	الملاحظة
μόνιμη	دائم
μόνιμη	الدائم
μόνιμη	دائمة
μόνιμη	دايم
μόνιμη	الدائمة
κροατία	كرواتيا
πρωταθλητή	بطل
πρωταθλητή	البطل
πρωταθλητή	تشامب
πρωταθλητή	بطل
πρωταθλητή	البطل
βασίλη	كلوز
δευτερόλεπτα	ثواني
δευτερόλεπτα	الثواني
δευτερόλεπτα	ثوان
τζων	جون
τζων	يوحنا
δομές	هياكل
δομές	الهياكل
αρχιτέκτονα	معماري
ουίλιαμ	ويليام
ουίλιαμ	وليم
ουίλιαμ	وليام
ντελ	دل
ντελ	ديل
αμυντικός	مدافع
αμυντικός	المدافع
αμυντικός	دفاعية
αμυντικός	دفاعي
ηχώ	اصداء
ηχώ	صدى
ηχώ	الصدى
ηχώ	ايكو
αγώνισμα	مناسبة
αγώνισμα	الحدث
αγώνισμα	المناسبة
αγώνισμα	حدث
απόσπασμα	اقتبس
απόσπασμα	اقتباس
απόσπασμα	الاقتباس
απόσπασμα	مقتطفات
απόσπασμα	مفرزة
απόσπασμα	فرقة
απόσπασμα	الفرقة
απόσπασμα	الاستخراج
απόσπασμα	استخراج
απόσπασμα	استخرج
απόσπασμα	استخلاص
πέναλτι	الجزاء
πέναλτι	العقوبة
πέναλτι	عقوبة
κατανόηση	الفهم
κατανόηση	التفاهم
κατανόηση	التفهم
κατανόηση	فهم
κατανόηση	الفهم
κατανόηση	تفاهم
ναζί	نازي
ναζί	النازي
ναζί	النازية
ναζί	النازيون
ναζί	النازيين
κορυφές	القمم
κορυφές	قمم
κορυφές	القمم
κορυφές	قمم
αστέρια	النجوم
αστέρια	نجوم
δημοσιεύτηκε	نشر
δημοσιεύτηκε	منشور
δημοσιεύτηκε	نشرت
δημοσιεύτηκε	نشر
δημοσιεύτηκε	نشرت
λευκή	بيضاء
λευκή	الابيض
λευκή	وايت
λευκή	ابيض
συγγενείς	اقارب
συγγενείς	الاقارب
διαταγή	امر
διαταγή	طلب
διαταγή	ترتيب
διαταγή	الطلب
διαταγή	النظام
πολιτιστική	الثقافي
πολιτιστική	ثقافي
πολιτιστική	ثقافية
πολιτιστική	الثقافية
περιορισμένη	المحدود
περιορισμένη	محدود
περιορισμένη	محدودا
περιορισμένη	محدودة
περιορισμένη	محدودية
περιορισμένη	مقيدة
περιορισμένη	مقيد
μετακίνηση	التحرك
μετακίνηση	تحرك
μετακίνηση	انتقال
μετακίνηση	الانتقال
μετακίνηση	التحرك
μετακίνηση	الحركة
μετακίνηση	حركة
ουάσινγκτον	واشنطن
ουάσινγκτον	واشنطون
πω	قل
πω	نقول
πω	قولي
πω	قول
πω	اقول
κύματα	الامواج
κύματα	موج
κύματα	موجات
κύματα	امواج
κύματα	الموجات
αναπτυχθεί	طور
φύλλο	ورقة
φύλλο	الورقة
φύλλο	ورقة
εφαρμόζεται	طبقت
εφαρμόζεται	تطبق
εφαρμόζεται	ينطبق
μεταφράσεις	الترجمات
μεταφράσεις	ترجمات
μικρότερες	اصغر
περιλαμβάνεται	شملت
περιλαμβάνεται	المدرجة
περιλαμβάνεται	شمل
περιλαμβάνεται	مدرج
οργανισμοί	منظمات
οργανισμοί	المنظمات
οργανισμοί	الكائنات
οργανισμοί	منظمات
οργανισμοί	المنظمات
διαπραγματεύσεις	التفاوض
διαπραγματεύσεις	تفاوض
διαπραγματεύσεις	المفاوضات
διαπραγματεύσεις	مفاوضات
διαπραγματεύσεις	التفاوض
διαπραγματεύσεις	تفاوض
διαπραγματεύσεις	المفاوضات
διαπραγματεύσεις	مفاوضات
νεκροί	ميتة
νεκροί	ميتا
νεκροί	ميت
ψηλά	عال
ψηλά	عالي
ψηλά	مرتفع
ψηλά	عالية
ψηλά	عاليا
επικράτεια	الاقليم
επικράτεια	اقليم
εξωτερικά	خارجيا
εξωτερικά	الخارجية
εξωτερικά	خارجي
εξωτερικά	خارجية
αναμέτρηση	مواجهة
αναμέτρηση	المواجهة
επίδοση	الاداء
επίδοση	اداء
μύθο	الاسطورة
μύθο	اسطورة
μύθο	الخرافة
επώνυμο	اللقب
συστατικά	عناصر
συστατικά	المكونات
συστατικά	العناصر
συστατικά	مكونات
συστατικά	مقادير
συστατικά	المكونات
συστατικά	مكونات
κορέας	كوريا
πολιτιστικό	الثقافي
πολιτιστικό	ثقافي
πολιτιστικό	ثقافية
πολιτιστικό	الثقافية
ισλάμ	الاسلام
ισλάμ	اسلام
ρωμαϊκό	روماني
ρωμαϊκό	رومان
ρωμαϊκό	الروماني
ρωμαϊκό	الرومانية
πεθαίνει	يموت
πεθαίνει	اموت
γαλαξία	غالاكسي
γαλαξία	مجرة
γαλαξία	المجرة
στέμμα	تاج
στέμμα	كراون
στέμμα	التاج
ακριβής	دقيقا
ακριβής	دقيق
αίτημα	طلب
αίτημα	الطلب
πόλεμοι	حروب
πόλεμοι	الحروب
στρατιωτικά	عسكرية
στρατιωτικά	العسكري
στρατιωτικά	الجيش
στρατιωτικά	عسكري
πλήρωμα	الطاقم
πλήρωμα	طاقم
διανομή	توزيع
διανομή	التوزيع
χώροι	مواقع
χώροι	المواقع
χώροι	مسافات
χώροι	مساحات
χώροι	المساحات
σικάγο	شيكاغو
σικάγο	شيكاجو
επιστολές	الاحرف
επιστολές	الرسائل
επιστολές	احرف
επιστολές	رسائل
επιστολές	حروف
επιστολές	الحروف
σταθερό	ثابت
σταθερό	ثبات
σταθερό	بثبات
σταθερό	ثابتة
σταθερό	مستقر
σταθερό	مستقرة
αθλήματα	رياضة
αθλήματα	الرياضة
αθλήματα	الرياضات
καταδικάστηκε	ادين
καταδικάστηκε	مدان
καταδικάστηκε	ادان
καταδικάστηκε	مدان
διαθέσιμο	متوفر
διαθέσιμο	متاح
διαθέσιμο	متاحة
διαθέσιμο	متوفرة
διαθέσιμο	تتوفر
έθνος	امة
έθνος	الامة
εμπρός	للامام
εμπρός	الامام
στενή	ضيق
στενή	تضييق
πολίτης	مدنية
πολίτης	المدني
πολίτης	مدني
πολίτης	المدنيون
πολίτης	مواطن
πολίτης	مواطنة
πολίτης	المواطن
παρέμβαση	التدخل
παρέμβαση	التدخلات
παρέμβαση	التدخل
παρέμβαση	تدخل
ένοπλες	المسلحة
ένοπλες	مسلحين
ένοπλες	مسلح
ένοπλες	مسلحة
ένοπλες	مسلحون
λάδι	النفط
λάδι	الزيت
λάδι	زيت
λάδι	بترول
λάδι	نفط
σιδήρου	حديدي
σιδήρου	حديد
σιδήρου	الحديد
αριστερή	اليسار
αριστερή	يسار
έντονο	مكثفة
έντονο	مكثف
πυρκαγιά	النار
πυρκαγιά	نار
πυρκαγιά	حريق
οθωμανούς	العثمانيين
νεότερος	الاصغر
νεότερος	اصغر
νεότερος	الاصغر
μέτρηση	القياس
μέτρηση	قياس
μέτρηση	القياس
μέτρηση	قياس
μεταφέρθηκαν	نقلت
επιχειρηματίας	مقاول
χαρά	فرح
χαρά	فرحة
χαρά	الفرح
χαρά	بهجة
χαρά	سرور
αμβέρσα	انتويرب
έγγραφο	الوثيقة
έγγραφο	وثيقة
έγγραφο	مستند
έγγραφο	المستند
καταγραφή	تسجيل
καταγραφή	التسجيل
καταγραφή	يسجل
καταγραφή	تسجيل
καταγραφή	التسجيل
παρόμοιες	مشابهة
παρόμοιες	مماثل
παρόμοιες	مماثلة
παρόμοιες	مشابه
μετάδοση	الارسال
μετάδοση	ارسال
μετάδοση	بث
μετάδοση	البث
μετάδοση	بث
μετάδοση	الاذاعة
μετάδοση	البث
ψυχή	الروح
ψυχή	روحي
ψυχή	روح
αντιπάλους	المعارضون
αντιπάλους	الخصوم
αντιπάλους	المعارضين
αντιπάλους	خصوم
αξίζει	يستحق
τείχος	حائط
τείχος	الحائط
τείχος	وول
τείχος	الجدار
τείχος	جدار
ιστορικούς	المؤرخين
οικία	الاقامة
οικία	اقامة
πτολεμαίος	بطليموس
θηλυκό	الانثى
θηλυκό	انثى
θηλυκό	اناث
θηλυκό	الاناث
διήρκεσε	دام
διήρκεσε	دامت
χιλ	تل
χιλ	هيل
χιλ	التل
χιλ	تلة
ζημιές	الاضرار
ζημιές	اضرار
ζημιές	التعويضات
ζημιές	الاضرار
ζημιές	اضرار
ζημιές	ضرر
ζημιές	الضرر
πέφτει	الشلالات
πέφτει	شلالات
ομιλία	خطبة
ομιλία	كلام
ομιλία	الكلام
ομιλία	الخطاب
ομιλία	خطاب
ελπίδα	الامل
ελπίδα	هوب
ελπίδα	امل
σύλληψη	القبض
σύλληψη	التوقيف
σύλληψη	الاعتقال
σύλληψη	اعتقل
σύλληψη	توقيف
σύλληψη	اعتقال
σύλληψη	اسر
σύλληψη	القبض
σύλληψη	التقاط
λευκωσία	نيقوسيا
αίτηση	الطلب
αίτηση	تطبيق
αίτηση	التطبيق
αίτηση	طلب
αίτηση	الطلب
χημικά	كيميائية
χημικά	كيميائي
χημικά	الكيماويات
σικελία	صقلية
πλούσιο	ثريا
πλούσιο	غني
πλούσιο	ريتش
πλούσιο	الغنية
πλούσιο	ثري
πλούσιο	غنية
πτυχίο	دبلوم
πτυχίο	بدرجة
πτυχίο	درجة
πτυχίο	الدرجة
μαρτυρίες	الشهادات
μαρτυρίες	شهادات
γρήγορη	سريعة
γρήγορη	سريع
γρήγορη	سريعة
γρήγορη	سريع
εξοπλισμό	العتاد
εξοπλισμό	ترس
εκπαιδευτικό	التعليمية
εκπαιδευτικό	تعليمية
εκπαιδευτικό	تربوية
σοβαρή	جاد
σοβαρή	جادة
επιγραφές	النقوش
αποσπάσματα	مقتطفات
αποσπάσματα	مقتطفات
βαριά	ثقيل
βαριά	ثقيلة
βαριά	الثقيل
βαριά	الثقيلة
ουρανό	السما
ουρανό	سماء
ουρανό	سكاي
ουρανό	السماء
κόντρα	كونترا
κόντρα	الكونترا
κόντρα	ضد
ταξίδια	الرحلات
ταξίδια	سفر
ταξίδια	السفر
ταξίδια	يسافر
ταξίδια	سفر
ταξίδια	مسافر
ταξίδια	السفر
ταξίδια	سفر
ταξίδια	السفر
ταξίδια	رحلات
ταξίδια	الرحلات
θετικές	ايجابي
θετικές	الايجابي
θετικές	ايجابية
θετικές	الايجابية
θετικές	موجب
φάσεις	المراحل
φάσεις	مراحل
φάσεις	اطوار
φάσεις	المراحل
φάσεις	مراحل
ήρωες	الابطال
ήρωες	ابطال
κρις	كرس
κρις	كريس
προορισμό	الاتجاه
προορισμό	وجهة
προορισμό	المقصد
προορισμό	الوجهة
πατριαρχείο	البطريركية
σκοτώσει	اقتل
επιδόσεις	الاداء
επιδόσεις	اداء
τριάντα	ثلاثين
τριάντα	الثلاثين
τριάντα	ثلاثون
σταθμούς	محطات
σταθμούς	المحطات
αντικατάσταση	يستعاض
αντικατάσταση	تستبدل
αντικατάσταση	استبدال
αντικατάσταση	استبدل
αντικατάσταση	احلال
αντικατάσταση	استبدال
αντικατάσταση	بديل
αντικατάσταση	الاستبدال
αντικατάσταση	البديل
αντικατάσταση	استبدال
αντικατάσταση	بديل
τοιχογραφίες	الجداريات
βιομηχανική	صناعي
βιομηχανική	صناعية
βιομηχανική	الصناعية
ενδείξεις	مؤشرات
συνεργάτης	شريك
συνεργάτης	شريكة
συνεργάτης	الشريك
συνεργάτης	معاون
ασκήσεις	التمارين
ασκήσεις	تمارين
κλαμπ	النادي
κλαμπ	ناد
κλαμπ	نادى
κλαμπ	نادي
κλαμπ	كلوب
κλαμπ	نوادي
κλαμπ	اندية
κλαμπ	الاندية
κλαμπ	النوادي
αλφάβητο	الابجدية
εσωτερικά	الداخلية
εσωτερικά	داخلي
εσωτερικά	داخلية
εσωτερικά	داخليا
εσωτερικά	داخليا
επιρροές	النفوذ
επιρροές	تاثير
επιρροές	التاثير
επιρροές	المؤثرات
επιρροές	التاثيرات
επιρροές	تاثيرات
περού	البيروفية
περού	البيروفي
περού	البيرو
περού	بيروفي
περού	بيروفية
περού	بيرو
περού	بيرو
περού	البيرو
έπαιζε	لعبت
αστερισμό	برج
αστερισμό	كوكبة
υποχρεώσεις	الالتزامات
υποχρεώσεις	التزامات
υποχρεώσεις	الخصوم
υποχρεώσεις	خصوم
υποχρεώσεις	الالتزامات
υποχρεώσεις	الالتزامات
υποχρεώσεις	التزامات
σπήλαιο	كهف
σπήλαιο	الكهف
δέλτα	دلتا
μπράιαν	براين
μπράιαν	بريان
φρανσουά	فرانسوا
ιδιωτική	الخاص
ιδιωτική	الخاصة
ιδιωτική	خاص
ιδιωτική	خاصة
θετικά	ايجابي
θετικά	الايجابي
θετικά	ايجابية
θετικά	الايجابية
θετικά	موجب
δυσκολίες	الصعوبات
δυσκολίες	صعوبة
δυσκολίες	الصعوبة
δυσκολίες	الصعوبات
δυσκολίες	المصاعب
δυσκολίες	صعوبات
δυσκολίες	مصاعب
τάφο	مقبرة
τάφο	قبر
τάφο	القبر
τάφο	المقبرة
τάφο	القبر
τάφο	قبر
στάλθηκε	ارسلت
στάλθηκε	ارسل
ατομικό	فرد
ατομικό	فردية
ατομικό	فردي
ατομικό	الفردية
ατομικό	الفرد
βουλγαρική	البلغارية
νομοθεσία	التشريعات
νομοθεσία	تشريعات
νομοθεσία	التشريع
νομοθεσία	تشريع
αραβική	العرب
αραβική	العربية
αραβική	العربي
αραβική	عربي
αραβική	عرب
αραβική	العربية
αραβική	بالعربي
αραβική	عربي
αραβική	عربية
αραβική	بالعربية
δωρεάν	مجانا
δωρεάν	حرة
δωρεάν	مجاني
δωρεάν	free
δωρεάν	حر
βελιγραδίου	بلغراد
εξετάσεις	اختبارات
εξετάσεις	الاختبارات
εξετάσεις	الامتحان
εξετάσεις	امتحان
εξετάσεις	الامتحانات
εξετάσεις	امتحانات
εξετάσεις	الامتحانات
συνδυασμός	مزيج
συνδυασμός	تركيبة
τζαζ	جاز
τζαζ	الجاز
λάθη	الاخطاء
λάθη	اخطاء
λάθη	الاخطاء
λάθη	اخطاء
σόλο	سولو
σόλο	فردي
σόλο	منفردة
σόλο	منفرد
αντάρτες	المتمردين
αντάρτες	المتمردون
αντάρτες	الثوار
διατριβή	اطروحة
διατριβή	اطروحة
διατριβή	الفرضية
συνέπειες	النتائج
συνέπειες	العواقب
συνέπειες	التبعات
συνέπειες	عواقب
συνέπειες	الاثار
φιλοσοφική	الفلسفية
προσωπικότητα	شخصيه
προσωπικότητα	الشخصية
προσωπικότητα	شخصية
βελιγράδι	بلغراد
οπαδούς	اتباع
οπαδούς	متابعين
οπαδούς	متابع
οπαδούς	المتابعين
ιερέας	قسيس
ιερέας	كاهن
ιερέας	الكاهن
ιερέας	قس
επισκοπή	ابرشية
ξενοδοχείο	الفندق
ξενοδοχείο	hotel
ξενοδοχείο	دق
ξενοδοχείο	فندق
διάσπαση	انقسام
διάσπαση	التقسيم
διάσπαση	تقسيم
επισήμως	رسميا
στάλιν	ستالين
στόχους	اهداف
στόχους	الاهداف
στόχους	الغايات
επαγγελματικό	مهنية
επαγγελματικό	مهني
επαγγελματικό	محترف
επαγγελματικό	احترافية
επαγγελματικό	المهنية
μαύρα	الاسود
μαύρα	اسود
μαύρα	بلاك
μαύρα	سوداء
κίνδυνος	المخاطرة
κίνδυνος	المخاطر
κίνδυνος	مخاطرة
κίνδυνος	الخطر
κίνδυνος	خطر
σχεδιασμού	التخطيط
σχεδιασμού	تخطيط
φυσικοί	الفيزيائيين
κατανάλωση	استهلاك
κατανάλωση	الاستهلاك
φλωρεντία	فلورنس
φλωρεντία	فلورنسا
μονακό	موناكو
υψηλότερο	اعلى
υψηλότερο	الاعلى
μωάμεθ	محمد
μωάμεθ	محمد
μωάμεθ	mohammed
διάγνωση	التشخيص
διάγνωση	تشخيص
μεταφορές	تحويلات
μεταφορές	التحويلات
μεταφορές	المواصلات
μεταφορές	النقل
μεταφορές	نقل
εταιρίες	الشركات
εταιρίες	شركات
εταιρίες	الشركات
εταιρίες	شركات
φάρμακα	الطب
φάρμακα	دواء
φάρμακα	الدواء
φάρμακα	طب
φάρμακα	ادوية
φάρμακα	الادوية
δυναμική	ديناميات
δυναμική	الديناميات
δυναμική	ديناميكية
δυναμική	الديناميكية
δυναμική	دينامية
κατάλληλο	مناسبة
ακτίνα	شعاع
ακτίνα	الشعاع
συνεργάτες	الشركاء
συνεργάτες	شركاء
εναλλακτική	البديل
εναλλακτική	بديل
εναλλακτική	بديلة
εναλλακτική	البديل
εναλλακτική	المناوب
εναλλακτική	بديل
εναλλακτική	بديلة
εκφράσεις	التعابير
εκφράσεις	تعابير
ίαν	ايان
μύθος	الاسطورة
μύθος	اسطورة
μύθος	الاسطورة
μύθος	اسطورة
έξοδο	خروج
έξοδο	الخروج
έξοδο	المخرج
έξοδο	مخرج
πιστεύει	يؤمن
χανς	هانز
χανς	هانس
στερεά	صلبة
στερεά	متين
στερεά	الصلبة
στερεά	صلب
ισορροπία	الرصيد
ισορροπία	التوازن
ισορροπία	الميزان
ισορροπία	رصيد
ισορροπία	توازن
ισπανός	الاسباني
ισπανός	الاسبانية
ισπανός	اسبانية
ισπανός	اسباني
ισπανός	اسبانيا
τυπική	نموذجية
τυπική	نموذجي
εξελίξεις	التطورات
ρυθμός	وتيرة
ρυθμός	المعدل
ρυθμός	معدل
ρυθμός	ايقاع
ρυθμός	الايقاع
συνασπισμού	ائتلاف
συνασπισμού	الائتلاف
συνασπισμού	تحالف
συνασπισμού	التحالف
κάστρα	القلاع
θεατές	المشاهدين
σφαγή	مذبحة
σφαγή	المذبحة
σφαγή	مجزرة
σφαγή	المذبحة
σφαγή	مجزرة
σφαγή	مذبحة
σφαγή	المذبحة
σφαγή	ذبح
σουλτάνος	السلطان
σουλτάνος	سلطان
ελαφρά	بخفة
ελαφρά	طفيفة
ελαφρά	طفيف
σεν	صن
σεν	سين
βιρτζίνια	فيرجينيا
βιρτζίνια	فرجينيا
μέταλλα	المعدن
μέταλλα	معادن
μέταλλα	معدني
μέταλλα	معدن
μέταλλα	المعادن
μέταλλα	معادن
μέταλλα	الفلزات
μέταλλα	المعادن
αρχαίους	القدماء
σκηνοθέτες	المديرون
σκηνοθέτες	المدراء
υποκατάσταση	احلال
υποκατάσταση	استبدال
χορός	قص
χορός	الرقص
χορός	رقص
χορός	رقصة
χορός	يرقص
χορός	الرقص
χορός	رقص
χορός	ترقص
κολέγιο	كلية
κολέγιο	الكلية
κολέγιο	الجامعة
κύμα	الموجة
κύμα	لوح
κύμα	موجة
σχεδιάστηκε	صمم
σχεδιάστηκε	صممت
κέρματα	عملات
κέρματα	العملات
βία	العنف
βία	عنف
μαδρίτη	مدريد
κάρλος	كارلوس
πύλες	البوابات
πύλες	غيتس
πύλες	بوابات
πύλες	بوابات
πύλες	بوابات
κορίτσι	فتاة
κορίτσι	البنت
κορίτσι	بنت
κορίτσι	الفتاة
εγγονός	حفيد
πρόσφατη	حديثة
ρίο	ريو
βυζάντιο	بيزنطة
θηλυκά	اناث
θηλυκά	الاناث
αρσενικό	الزرنيخ
αρσενικό	ذكرا
αρσενικό	الذكر
αρσενικό	ذكر
αρσενικό	الذكور
αρσενικό	ذكور
επαγγελματίες	المحترفين
επαγγελματίες	محترفين
επαγγελματίες	المهنيين
επαγγελματίες	محترفون
ψηφιακή	رقمية
ψηφιακή	رقمي
ηλεκτρονική	الالكترونيات
ηλεκτρονική	الالكتروني
ηλεκτρονική	الكتروني
ηλεκτρονική	الالكترونية
ηλεκτρονική	الكترونية
ηλεκτρονική	الكترونيا
