kategória	категорія
olsen	олсен
sľubuje	обіцянок
sľubuje	обіцянки
liberalizmus	лібералізм
etnografia	етнографія
monitoring	спостереження
monitoring	моніторинг
johnsona	джонсон
dohady	припущення
dohady	гіпотеза
hlavička	шапка
hlavička	заголовок
hlavička	head
hlavička	голова
hlavička	голівка
optimalizácia	оптимізація
smiešne	смішний
smiešne	смішне
smiešne	смішні
smiešne	веселі
smiešne	смішно
smiešne	кумедні
smiešne	смішно
smiešne	смішна
dolomit	доломіт
strelivo	снаряд
strelivo	боєприпаси
strelivo	боєприпасів
gddr	gddr
wildlife	природу
odsúdené	засуджений
odsúdené	засуджений
odsúdené	засудили
odsúdené	приречені
odsúdené	приречений
hitchcock	гічкок
oldfield	олдфілд
financovaná	фінансується
financovaná	фінансування
aron	аарон
aron	арон
uniesť	вивезти
rezanie	вирізання
cee	cee
kultura	kultura
otočí	повороти
otočí	виповнюється
kambodži	камбоджі
anorganické	неорганічні
lítia	літію
thai	тайський
bellegarde	бельгард
políčka	поля
hartley	гартлі
poradové	послідовний
poradové	серійний
kang	побачиш
kang	кан
pena	піна
pena	гель
puccini	пуччіні
pozvaní	запрошує
pozvaní	запросив
pozvaní	запрошено
pozvaní	запрошують
pozvaní	запрошені
inzulínu	інсулін
ekvivalenty	еквівалентів
perzii	persia
nepriateľský	ворожих
mccarthy	маккарті
adele	адель
aquila	аквіла
knut	кнут
piemont	piemonte
patty	паті
neruda	неруда
zamestnávateľov	роботодавців
touring	турне
normale	normale
steam	steam
schelling	шеллінг
tragické	трагічний
tragické	трагедія
ginko	гінкго
privítal	поповнився
celosvetová	worldwide
ike	айк
ike	ike
bernardino	бернардіно
vretenica	гадюка
pokuty	штрафи
pokuty	штрафів
pokuty	ефіроолійні
mcgill	макгілл
socialisti	соціалістів
abell	abell
podiely	вкладів
podiely	вклади
podiely	акції
podiely	поширення
kathleen	кетлін
napadnutá	агресію
napadnutá	напали
nove	нові
nove	нове
nove	нова
nove	новий
nove	створити
koordinátor	координатор
périgord	перигор
jarné	весняна
jarné	весна
jarné	весняний
jarné	весняні
fabia	фабіо
fabia	fabia
fuck	дідько
fuck	fuck
štíhla	струнка
valentína	валентина
močového	сечовий
varennes	варенн
čelom	чоло
čelom	лоб
fotografa	фотограф
cornelia	корнелія
reprodukcia	розмноження
beatrice	беатріс
chemikálie	хімікатів
mokrá	мокра
mokrá	мокрий
znižovať	зменшити
diskety	гнучких
peri	пері
dover	довер
vyhrá	перемог
vyhrá	посіла
vyhrá	виграє
trstiny	кане
konštantné	постійна
konštantné	стала
konštantné	постійний
určovať	визначити
cassius	кассій
atribútov	атрибути
atribútov	атрибутів
urážky	ображає
kremenec	кварцит
paganini	паганіні
giordano	джордано
čepeľ	лезо
čepeľ	клинок
seattli	seattle
mysliteľov	мислителі
protestantizmus	протестантизм
zhromažďuje	збирає
zhromažďuje	збирає
bartók	барток
kern	kern
úryvok	уривок
portfólia	портфоліо
čokoláda	шоколад
nerv	нерв
clovek	людина
clovek	чоловік
clovek	мужчина
clovek	man
colt	кольт
učeň	учениця
perom	перо
perom	ручка
cours	кур
etický	етичних
vario	vario
ignorovať	ігнорувати
ignorovať	ігнорування
ignorovať	ігнорується
záblesk	флеш
záblesk	flash
záblesk	спалах
lhc	lhc
atatürk	ататюрк
gavin	гевін
rakúšania	австрійці
crüe	crüe
etnickej	національну
etnickej	етно
etnickej	етнічна
smrteľné	смертельна
smrteľné	смертельна
smrteľné	смертельно
smrteľné	критична
hojné	достатній
predviedli	демонстрації
burroughs	берроуз
siroty	сиріт
siroty	сироти
existencializmus	екзистенціалізм
párenia	парування
fff	fff
zmenšenie	заднє
zoskupené	згруповано
zoskupené	зібрано
dag	даг
obi	обі
exotické	exotic
exotické	екзотичні
šialenstvo	шалено
šialenstvo	шалені
šialenstvo	скажений
šialenstvo	шалений
šialenstvo	божевілля
šialenstvo	свідоцтво
reggio	reggio
pozemských	земній
pozemských	земних
bernie	берні
obchodovania	торгова
obchodovania	торгівля
skladovanie	зберігання
skladovanie	носії
skladovanie	сховище
čiastočky	частки
čiastočky	частинок
čiastočky	частинки
hodiniek	годинники
hodiniek	зацікавленість
hodiniek	спостерігає
rasovej	расової
liečení	переведено
liečení	ставився
textúry	текстур
textúry	текстури
deus	deus
meradlo	колії
candy	цукерки
candy	вата
candy	кенді
candy	прикраси
vadis	vadis
rozlúčka	прощавай
rozlúčka	прощай
rozlúčka	прощання
produktivity	продуктивність
pax	pax
protilátok	антитіла
protilátok	антитіло
sion	сьйон
somálsku	сомалі
odvážny	хоробрим
odvážny	сміливі
odvážny	сміливий
odvážny	мужній
odvážny	хоробрі
odvážny	жирний
odvážny	жирним
odvážny	сміливий
odvážny	мужнім
wrx	wrx
sturm	штурм
anni	анні
porovnateľná	comparable
udržiavané	збережена
rchb	rchb
franciszek	францішек
clint	клінт
živobytie	натуральне
schumann	шуман
naplnený	заповнений
tula	тульський
plech	плита
plech	тарілка
plech	аркуш
stimul	стимулів
qualcomm	qualcomm
kreslá	крісла
kreslá	стільці
kreslá	стільців
kreslá	місця
kreslá	сидіння
wikisource	вікіджерела
škrob	крохмаль
zmierniť	легкості
zmierniť	простотою
zmierniť	легкість
twenty	двадцять
twenty	двадцяти
delgado	дельгадо
damme	дамм
rušenie	травми
rušenie	завада
splatnosti	погашення
mravce	мурахи
ala	ала
cestovali	вирушив
cestovali	подорожували
cestovali	пройшли
cestovali	подорожував
nikel	нікель
ilúzie	ілюзії
ilúzie	ілюзій
ilúzie	ілюзії
ilúzie	вигадка
ilúzie	ілюзія
tommaso	томмазо
jamky	веллс
návody	підручники
návody	настанови
návody	інструкції
návody	напрямних
návody	утримують
návody	напрямні
návody	підказки
payne	пейн
christensen	крістенсен
jordi	жорді
odvážne	хоробрим
odvážne	сміливі
odvážne	сміливий
odvážne	мужній
odvážne	хоробрі
odvážne	жирний
odvážne	жирним
odvážne	відважно
odvážne	сміливий
odvážne	мужнім
odvážne	сміливу
goiás	гояс
celeron	celeron
dimitrov	димитров
ľubľane	любляна
ilustráciu	ілюстрація
ilustráciu	ілюстрації
ilustráciu	проілюструвати
korešpondenciu	відповідності
korešpondenciu	листів
mötley	mötley
isabella	ізабелла
beauvais	бове
porušuje	порушує
ozaj	насправді
ozaj	справді
ozaj	дійсно
ozaj	невже
svt	свт
napraviť	remedy
cartier	картьє
gillan	гіллан
režimy	режими
sionizmu	сіонізм
sibelius	сібеліус
murad	мурад
predávajúci	постачальник
predávajúci	виробник
predávajúci	виробника
predávajúci	продавця
predávajúci	продавець
felicia	felicia
kupujúci	покупець
kupujúci	покупця
kupujúci	покупців
kupujúci	покупці
hodiť	викидати
hodiť	молота
hodiť	кинути
slot	slot
slot	гніздо
ppm	ppm
pauline	полін
guevara	гевара
feldkirch	feldkirch
elita	еліта
ukážku	продемонструвати
ukážku	демонстрація
ukážku	демонстрацію
agrippa	агріппа
atlanty	атланти
sponzorom	спонсора
sponzorom	заплатила
sponzorom	спонсори
eddy	едді
plasty	пластмас
plasty	пластик
plasty	пластику
plasty	купляти
vlach	волоське
bubliny	бульбашки
bubliny	бульбашка
vypracované	написали
vypracované	виробили
morte	морт
prichádzajúce	вхідна
prichádzajúce	вхідний
prichádzajúce	вхідні
prichádzajúce	стріляють
špionáž	шпигунство
černoch	негр
aldo	альдо
presuny	передачі
presuny	передач
presuny	перенесення
presuny	рухи
presuny	рухів
krynica	криниця
björk	бйорк
buka	бука
kvapka	крапля
kvapka	викинути
kvapka	скинути
kvapka	кинути
lola	lola
racine	расін
sommer	sommer
obnoviteľných	відновлюваної
maurícius	маврикію
simeon	симеон
parus	парус
podnikateľské	бізнесу
prezradí	розкриває
alu	alu
konvergencie	збіжність
sirius	sirius
pozitívnych	позитивне
pozitívnych	позитивні
pozitívnych	позитивний
pozitívnych	позитивно
pozitívnych	позитив
aire	ер
kaspického	каспійський
strážny	опікун
hodváb	шовку
hodváb	шовк
sima	сима
sima	сіма
odhodlanie	рішучості
odhodlanie	характеру
jordánska	йорданський
skepticizmus	скептицизм
bianca	bianca
slušný	пристойний
slušný	гідною
slušný	гідна
indigo	indigo
slony	слони
slony	слонів
hilda	гільда
dogg	dogg
dôchodca	пенсіонер
dôchodca	закріплені
dôchodca	звільнився
obhajovať	захищатися
obhajovať	захищають
obhajovať	захисти
ssh	сш
ssh	ssh
cadillac	cadillac
analytik	аналітик
letela	прилетіли
letela	пролетів
letela	полетіли
letela	летів
letela	прилетіла
demonštrácia	продемонструвати
demonštrácia	демонстрація
demonštrácia	демонстрацію
ribbentrop	ріббентроп
dalton	далтон
engels	енгельс
sos	sos
sos	сос
kodeky	кодеків
wikilink	wikilink
hilary	гіларі
dotknúť	дотик
zaplatí	платить
samovražda	самогубство
zodpovedných	відповідальний
zodpovedných	відповідальна
schodoch	сходи
pečenie	випікання
pečenie	смажать
špecifiká	інциденту
špecifiká	специфічність
har	har
trim	стрижка
trim	обрізання
trim	скоротити
trim	обрізати
kendrick	кендрік
milenci	коханих
milenci	коханці
milenci	закоханих
kabaret	кабаре
zmierenie	злагоди
zmierenie	узгодження
zmierenie	примирення
freestyle	вільна
bastia	бастія
líšky	фокс
líšky	лисиця
líšky	лисиці
naviac	додатковий
naviac	зайві
naviac	додаткова
naviac	додаткові
nezmyselné	тупих
nezmyselné	безглуздо
nezmyselné	марними
nezmyselné	сенсу
dustin	дастін
pvp	pvp
exupéry	екзюпері
lakers	лейкерс
vývojovej	developmental
fury	лють
fury	люті
tehotenstvo	вагітність
zovšeobecnenie	узагальнення
prémia	високоякісний
prémia	преміум
prémia	premium
yin	інь
obvinených	обвинувачений
obvinených	звинуватили
obvinených	звинуватив
brittany	бріттані
spálené	спалили
spálené	стомлені
spálené	спалив
výstrel	постріл
výstrel	постріл
výstrel	застрелив
magnitogorsk	магнітогорськ
ibsen	ібсен
sedin	седін
hmle	туман
pripomenúť	пригадую
pripomenúť	нагадати
pripomenúť	нагадаємо
prehistorické	доісторична
disko	диско
záložný	запасний
alexandrov	александров
balón	кулі
telekom	telekom
toskánsku	тоскана
republikáni	республіканці
aerodynamické	аеродинамічна
ropucha	жаба
ropucha	ропуха
logan	логан
dubstep	дабстеп
archanjel	архангел
začínať	початок
začínať	починаємо
posunúť	shift
posunúť	зсув
posunúť	пересунути
posunúť	хід
posunúť	перемістити
posunúť	пересування
posunúť	прокручування
nájomné	автомобілів
nájomné	оренду
tancovať	танці
tancovať	танцюй
tancovať	танець
tancovať	танцювальна
tancovať	танок
tancovať	танці
voliteľné	додатковий
anastasia	анастасія
platené	сплачено
platené	платне
platené	заборгованість
koberec	килим
koberec	килим
cely	клітинка
cely	комірки
cely	комірку
cely	клітини
cely	комірка
cely	камері
víla	фея
prístrojové	інструментальний
ned	нед
najnižšej	найнижчі
potrestať	покарати
potrestať	карати
potrestať	покарав
potrestať	карають
potrestať	покараний
keramických	керамічний
keramických	кераміка
mihály	мункачі
poranenia	рани
gertrude	гертруда
katastrofu	катастрофа
katastrofu	катастрофи
bayonne	байонна
naoh	naoh
leroy	леруа
ochotná	бажаючих
ochotná	дасть
papilionidae	papilionidae
ems	ems
antarktída	антарктична
riva	riva
vypustiť	вилучення
vypustiť	видалення
vertikálny	вертикальна
vertikálny	вертикальне
vertikálny	вертикальні
vertikálny	вертикально
vertikálny	вертикаль
vertikálny	вертикальний
hnacie	тяга
zaručiť	гарантії
zaručiť	гарантія
villette	віллетт
amber	бурштин
krehké	здатністю
krehké	тендітна
beagle	beagle
smerovania	напрямки
smerovania	маршрутизації
overené	перевірено
grumman	grumman
priznala	признався
molina	моліна
štrukturálne	структурні
štrukturálne	споруди
investícia	інвестувати
investícia	інвестування
investícia	інвестиції
penisu	пеніс
zavádzanie	знайомтесь
zavádzanie	впровадження
erlich	ерліх
fitnes	фітнес
žiadostí	запити
žiadostí	запитів
žiadostí	запит
implicitne	неявно
buzuki	бузукі
zaregistrovať	зареєструватись
zaregistrovať	зареєструвати
zaregistrovať	регістр
zaregistrovať	реєстрація
zásadami	засади
zásadami	принципи
jeune	жен
iggy	іггі
exd	exd
hotovo	зроблено
hotovo	закінчили
hotovo	виконано
hotovo	готово
hotovo	done
oro	оро
uskladnenie	зберігання
uskladnenie	носії
uskladnenie	сховище
lietania	польоту
zamestnanosť	працевлаштування
perpignan	перпіньян
uhličitanu	карбонат
parazity	паразитів
maximilian	максиміліан
ušami	вуха
marsa	марса
demonštrácií	демонстрацій
demonštrácií	демонстрації
povoľuje	дозволяє
povoľuje	допускає
povoľuje	дозволено
povoľuje	дозволені
povoľuje	дозволили
povoľuje	дозволено
emigrovať	переїхати
fantastický	фантастика
fantastický	фантастичні
fantastický	фантастична
fantastický	фантастичний
fantastický	фантастично
flint	кремінь
imho	imho
pywikipedia	pywikipedia
scipio	сципіон
aglomerácii	агломерація
rukavice	рукавички
rukavice	рукавиці
civilisti	цивільних
financoval	фінансується
financoval	фінансування
istat	istat
latino	latino
anarchista	панком
prepadnutie	засідку
prepadnutie	пограбування
messina	мессіна
tráviaceho	травні
rebro	ребра
castrum	castrum
lepsie	краща
lepsie	better
lepsie	краще
lepsie	кращі
strážiť	охороняє
strážiť	охорона
strážiť	гвардія
mutácia	мутації
opravená	відремонтувати
opravená	виправлене
opravená	виправлено
otvorenosť	відкритість
empirické	емпірична
pľúcna	легенева
portugalských	португальська
agregáty	сукупність
atacama	атаками
zjednodušený	спрощена
lorraine	лорейн
rodney	родні
chaux	шо
korekcia	корекція
balíčky	пакунки
balíčky	пакети
balíčky	пакетів
balíčky	зграї
balíčky	пачок
zjednotená	united
zjednotená	юнайтед
dvoroch	їдалень
nedosiahne	сягає
fichte	фіхте
láka	притягує
láka	приваблює
dotácie	субсидію
dotácie	субсидії
pôrodu	пологи
sarkofágu	саркофаг
vložená	вставлено
vložená	вбудований
vložená	вбудована
vložená	вбудованим
vložená	вбудовані
závažná	серйозне
závažná	серйозно
závažná	серйозні
závažná	серйозна
závažná	серйозний
závažná	суворі
závažná	тяжкий
konzulát	консульство
konzulát	консульства
strašne	страшенно
remy	ремі
passeriformes	passeriformes
hex	прокляття
brecht	брехт
ukradol	вкрадено
ukradol	вкрадені
ukradol	вкрали
ukradol	вкрала
ukradol	вкрав
ukradol	вкрали
čiarky	комами
tkaniny	тканина
tkaniny	тканини
predpokladaná	передбачав
predpokladaná	припустив
dôstojnosť	гідності
dôstojnosť	гідність
chaumont	шомон
skleníkových	оранжерея
viridis	viridis
niagara	ніагарський
verdun	верден
prehnané	зайве
herz	herz
fukuoka	фукуока
atkinson	аткінсон
analyzátor	аналізатор
ťahať	перетягування
ťahať	тягнути
ťahať	перетягнути
buxus	самшит
očakávané	очікується
očakávané	очікували
očakávané	очікувана
očakávané	очікувані
očakávané	очікувалося
zubné	зубний
slobodan	слободан
zbierať	зібрати
zbierať	збирати
volgograd	волгоград
jedu	venom
jedu	отрути
jedu	отруту
jedu	отрута
luís	луїс
monk	монах
decca	decca
determinizmus	детермінізм
daphne	дафна
kliatba	прокляття
martino	мартіно
prosté	plain
prosté	простий
prosté	скромні
prosté	рівнина
prosté	звичайний
stare	старе
tupý	висловився
bojovníčka	воїн
bojovníčka	боєць
bojovníčka	винищувач
bojovníčka	боротьба
keane	кін
tematických	тематичний
dedičov	нащадків
hicks	хікс
poludnie	полудень
farností	парафій
súbojoch	дуелі
miró	міро
ticha	тиша
ticha	тиші
ticha	мовчання
spravodlivé	ярмарок
spravodlivé	справедливо
spravodlivé	справедлива
spravodlivé	справедливий
crossover	кросовер
crossover	перетин
zachovávať	зберігати
dekorácie	обрамлення
dekorácie	декорації
dekorácie	декорування
dekorácie	оздоблення
dekorácie	обрамлення
dekorácie	декорації
dekorácie	декорування
insignia	відзнаки
dámu	шашки
worcester	вустер
monterey	monterey
kopff	копф
korporácie	корпоративному
korporácie	компаній
officinalis	лікарська
maľovanie	малювання
maľovanie	картина
maľovanie	живопис
kristen	крістен
dik	дякую
dik	дякуємо
karlsson	карлссон
nektár	нектар
ning	нін
sander	сандер
evidencie	регістри
omáčka	соус
omáčka	соус
omáčka	соусом
nožnice	ножиці
nožnice	кліпперс
fargo	фарго
dara	дара
minúta	хвилини
minúta	хвилина
istota	впевненості
duda	дуда
zhromažďovanie	збираються
zhromažďovanie	колекція
zhromažďovanie	колекції
zhromažďovanie	collection
zhromažďovanie	збірка
zhromažďovanie	козачка
frei	frei
dáni	данці
femmes	femmes
astrológ	нічному
pons	понс
cds	диски
salles	саль
leonov	леонов
ikonu	ікона
ikonu	значок
coburg	кобург
bylinožravec	рослиноїдні
záhady	mystery
záhady	таємниця
záhady	загадка
záhady	таїнства
záhady	загадки
záhady	таємниць
marche	марш
chlad	холодні
chlad	холодна
chlad	холод
chlad	холодно
chlad	холодний
chlad	перепочити
chlad	безтурботно
krajčír	кравець
noir	нуар
elipsy	еліпс
akira	акіра
eberhard	еберхард
klinická	клінічних
dsl	dsl
skorej	рання
skorej	рано
skorej	раннє
skorej	ранній
concord	згоди
coco	коко
ari	арі
rokliny	ущелини
rokliny	ущелина
prístupov	наближається
prístupov	звернень
prášku	порошку
prášku	опіків
lavičke	лавці
lavičke	лавка
olymp	олімп
planck	планка
bathory	bathory
hrdinstvo	героїзм
hrdinstvo	героїзм
monaghan	монаган
université	université
akumulácie	накопичення
dovolenky	відпустка
dovolenky	свята
vina	провина
vina	вини
gambia	gambia
geneviève	geneviève
primáty	примати
tatar	татарин
tatar	татар
erin	ерін
vydržala	подолали
opodstatnenie	порадившись
poincaré	пуанкаре
genocídy	геноцид
zadané	нараховується
evidencia	регістри
fenické	фінікійська
mastné	фатті
mastné	жирні
orly	орли
courtney	кортні
fotiek	фотографії
fotiek	світлини
fotiek	світлин
fotiek	фото
amen	амінь
teodora	теодора
wcw	wcw
podpísanie	підписують
mort	mort
účtovník	бухгалтер
mézières	мезьєр
lesbos	лесбос
lingvista	філолог
rem	рем
ilustruje	наочно
nahlas	гучний
nahlas	голосно
nahlas	гучно
nahlas	яскрава
nulové	zero
nulové	нульовий
nulové	нуль
nulové	нулі
mierna	помірні
mierna	невеликими
mierna	легке
narástol	виросла
vodičom	драйвери
vodičom	водії
ludmila	людмила
korba	корбу
výfukové	випускний
zuzka	сюзі
súlad	узгодженість
súlad	стандарту
súlad	сумісність
inzulín	інсулін
nippon	nippon
magnát	олігарх
sov	sov
gogh	гог
gogh	гога
jednanie	афера
konkurze	банкрутства
passat	passat
nathaniel	горем
trojuholníkové	трикутна
lazarev	лазарев
odmietnuť	відхилити
odmietnuť	відмовлятися
odmietnuť	заборонити
odmietnuť	відкинути
odmietnuť	відмовити
odmietnuť	відхилити
paru	steam
kazety	патрони
kazety	набоїв
kazety	касети
kazety	стрічок
hybridné	гібридна
hustý	щільна
študentka	студентка
študentka	студентська
študentka	студент
palisa	паліза
sára	сара
sára	сара
predvídať	передбачити
bloom	цвіте
bloom	блум
elaphe	elaphe
nekonečná	нескінченні
nekonečná	нескінченний
nekonečná	безмежний
nekonečná	нескінченна
nekonečná	нескінченно
nekonečná	нескінченно
generované	створено
generované	створене
generované	створений
generované	створені
nátlakom	примусом
ivy	плющ
dodávateľ	постачальник
dodávateľ	виробник
dodávateľ	виробника
dodávateľ	центрі
geografi	географів
olympiádu	олімпіада
olympiádu	іграх
osijek	осієк
everton	евертон
hospodárenie	управління
hospodárenie	менеджмент
hospodárenie	керівництво
hospodárenie	керування
keynes	кейнс
venice	венеція
venice	венеції
evakuáciu	евакуація
starcraft	starcraft
chrómu	хром
naplnenie	рак
biologie	biologie
oop	ооп
uprednostňujú	основний
uprednostňujú	бажана
uprednostňujú	головна
uprednostňujú	бажаний
mäkká	soft
mäkká	ніжні
münster	мюнстер
cestovala	вирушив
žula	граніт
šťavy	сік
katastrofálne	трагічний
katastrofálne	згубним
katastrofálne	бідою
mučeníka	мученика
zváranie	зварювання
janusz	януш
školenie	тренування
školenie	тренінг
školenie	тренінги
moss	мосс
gomez	гомес
irene	ірен
elliot	еліот
králikov	кролики
odozva	відповідь
odozva	відгук
odozva	відгуки
delporte	дельпорт
spokojní	задоволені
spokojní	задоволена
spokojní	задоволений
anatomické	анатомо
osborne	осборн
lübeck	любек
osvedčenie	атестація
osvedčenie	сертифікат
osvedčenie	гаранта
osvedčenie	посвідчення
osvedčenie	сертифікації
adalbert	адальберт
škodlivý	шкідливі
škodlivý	шкідливий
škodlivý	шкідливим
škodlivý	шкідливий
chanát	ханство
onegin	онєгін
vdaka	дякую
vdaka	дякуємо
ozdobné	декоративні
schopenhauer	шопенгауер
packard	packard
transfery	передачі
transfery	передач
transfery	перенесення
gbu	gbu
neaktívne	неактивний
maserati	maserati
#ffffff	#ffffff
duffy	даффі
abbott	ебботт
lichtenberg	ліхтенберг
prebiehajúci	постійну
prebiehajúci	триває
prebiehajúci	складну
syracuse	syracuse
rating	рейтинг
rating	оцінкою
rating	оцінка
charlton	чарлтон
sedieť	сидячи
sedieť	сиджу
sedieť	сидить
požadovaná	потрібен
požadovaná	необхідні
požadovaná	необхідне
požadovaná	необхідний
güssing	гюссінг
pampa	пампа
sachs	сакс
usporiadala	пройшла
citovo	емоційно
armagnac	арманьяк
xsara	xsara
potrebovať	need
potrebovať	треба
potrebovať	потрібно
potrebovať	потреби
potrebovať	потреба
spoliehať	покластися
lafayette	lafayette
nádherná	неперевершений
vrahovia	убивці
vrahovia	вбивці
vrahovia	убивці
vrahovia	вбивці
vrahovia	убивці
vrahovia	убивць
vrahovia	вбивці
uhoľné	вугілля
clarka	кларк
airplay	airplay
baktéria	бактерії
hud	hud
sacharidov	вуглеводи
mobility	мобільності
cestovatelia	подорожніх
austrian	австрійська
austrian	австрійський
tmu	темряву
tmu	темрява
tmu	темряви
leach	підземне
cédric	седрік
tojotomi	хідейорі
république	république
zlepšovanie	удосконалення
zlepšovanie	вдосконалення
purcell	перселл
perche	перш
burt	берт
slamy	крапля
aspx	aspx
korčuľovanie	катання
hellas	hellas
dedo	дідусь
dedo	дідусь
dedo	дід
dedo	дідуся
pamela	памела
polski	польський
avon	avon
faso	фасо
klam	лежать
klam	брехня
klam	брешуть
klam	марення
elmer	елмер
odpovedala	відповідає
odpovedala	відповіли
odpovedala	відповів
odpovedala	відповіла
peny	піна
marylande	меріленд
orb	орб
paradigmy	парадигма
poslucháč	слухач
vyrovnaný	збалансований
lauda	лауда
denise	деніз
voľnejšie	невдаха
palko	палко
spee	шпеє
morálnu	мораль
miešanie	змішували
miešanie	змішування
miešanie	перемішати
miešanie	змішування
zrna	зерна
zrna	зерно
omnia	omnia
inteligentné	розумні
inteligentné	інтелектуальний
inteligentné	розумним
inteligentné	смарт
inteligentné	розумний
inteligentné	smart
nespokojný	незадовільно
nespokojný	незадоволений
nespokojný	нещасні
nespokojný	нещасний
esch	еш
dôstojnosti	гідності
dôstojnosti	гідність
grosse	grosse
zabudnuté	забуте
zabudnuté	забути
zabudnuté	забули
zabudnuté	забутий
podstúpiť	проходять
prísna	строга
prísna	суворий
addclass	addclass
šifry	шифри
skúseného	досвідчений
skúseného	досвідчені
skúseného	досвідченого
skúseného	досвідчених
gíze	гізи
koivu	койву
maud	мод
mlčanie	тиша
mlčanie	тиші
mlčanie	мовчання
výbušné	вибуховий
splnená	наповнене
splnená	переможно
vypnúť	вимкнути
vypnúť	вимкнення
vypnúť	вимикання
vypnúť	вимкнути
vypnúť	вимкнути
vypnúť	звук
vypnúť	німі
palice	клуби
palice	жир
palice	клубів
palice	пасує
wickmayerová	вікмаєр
oštep	метання
oštep	спис
tyčinky	барів
tyčinky	смужки
tyčinky	бари
tyčinky	гратами
tyčinky	бруси
tyčinky	пасує
deborah	дебора
obetoval	принесено
sartre	сартр
bankrot	керуючий
cbc	cbc
shawn	шон
peria	пера
peria	перо
peria	пір
davidson	девідсон
kúzla	чарами
kufstein	куфштайн
slabosti	слабкості
canberra	канберра
agricola	агрікола
janus	янус
rico	ріко
kasární	казарми
soleil	soleil
šalát	салат
šalát	салат
šalát	салату
vertigo	запаморочення
zbytočný	непотрібні
psychiatri	психіатри
senzorov	датчики
rasputin	юхимович
poháre	чашки
poháre	склянки
poháre	cups
poháre	чашок
poháre	окуляри
himalájach	гімалаї
poker	покер
opakovania	повторення
panic	діва
panic	богородиці
panic	паніка
panic	паніки
panic	метушні
aiči	айті
aiči	aichi
ifa	ifa
projekcie	проекцій
projekcie	проекція
kyle	кайл
susediace	сусідніх
susediace	неперервним
susediace	сусіднього
susediace	сусідню
maisons	мезон
mihai	бенюк
hriadele	шахти
hriadele	вали
indo	індо
ser	сір
istomin	істомін
pauli	паулі
postihnutia	обмеженими
postihnutia	інвалідність
marconi	марконі
macko	ведмідь
macko	ведмедик
gemeinde	gemeinde
sused	сусід
sused	сусід
mae	мей
mae	мае
supermarine	supermarine
andrás	андраш
zábavná	розважальна
zábavná	цікава
navigačných	навігація
navigačných	навігації
priebežné	продовження
priebežné	intermediate
priebežné	постійну
priebežné	триває
priebežné	складну
sylvester	сильвестр
slniečko	сонце
slniečko	сонечка
eiffel	ейфелева
vettel	феттель
simulácie	моделювання
simulácie	симуляція
kan	кан
kan	kan
kontrol	чеки
kontrol	перевірки
kontrol	перевіряє
prísada	протилежне
prísada	складова
horizontálna	горизонтальний
horizontálna	горизонтальна
horizontálna	горизонтальне
horizontálna	горизонтально
greco	греко
iupac	iupac
identifikovanie	ідентифікація
identifikovanie	ідентифікувати
identifikovanie	ідентифікація
málokto	кілька
málokto	небагато
implementované	реалізовано
útlm	послаблення
vadim	вадим
vikingovia	вікінги
vymieňajú	привітали
malária	малярія
crowleyho	кроулі
corp	corp
členky	щиколотки
doris	доріс
tull	tull
nolan	нолан
netopiere	кажани
tlačidlá	кнопки
tlačidlá	кнопок
fanúšik	прихильник
fanúšik	фан
fanúšik	шанувальник
fanúšik	шанувальників
fanúšik	вентилятор
rhapsody	рапсодія
stratégií	стратегії
nils	нільс
karaoke	караоке
steiermark	steiermark
kaunas	каунас
neobmedzené	невизначений
neobmedzené	безмежна
neobmedzené	безмежного
neobmedzené	необмежена
mazowiecki	мазовецький
wilkinson	вілкінсон
korupcia	корупція
herodes	ірод
gut	гут
nepravdivé	false
montreux	montreux
lina	ліна
plaine	плен
bernd	бернд
tanaka	танака
dix	дікс
pathfinder	pathfinder
sein	sein
balkón	балкон
balkón	балкону
atkins	аткінс
aguilar	агілар
stabilizovať	стабілізувати
quijote	кіхот
presvedčí	переконує
konzultant	консультант
konzultant	консультантом
fsb	fsb
podozrivých	підозрюють
podozrivých	підозрюваних
schôdze	зустрічей
schôdze	зустрічі
dedičnosť	спадковість
deimos	деймос
cigarety	цигарки
cigarety	сигарети
cigarety	цигарок
cigarety	цигарки
cigarety	сигарета
cigarety	сигарету
cigarety	сигарети
duté	пуста
barbari	варвари
smrteľná	смертельна
smrteľná	критична
durínsko	тюрингія
vášnivý	гарячим
rotačné	rotary
pierce	пірс
záchvaty	напади
záchvaty	приступи
obohatený	збагачення
cieľové	цільовий
ups	упс
ups	упс
ups	ой
ameghino	ameghino
champion	чемпіон
pekka	пекка
koňom	коней
koňom	коні
kvalifikácií	кваліфікації
kvalifikácií	кваліфікацію
exeter	ексетер
corey	корі
znížené	зменшено
znížené	зведена
belmont	бельмон
telegraph	telegraph
feynman	фейнмана
esteban	естебан
kryje	обкладинки
kryje	охоплює
kryje	обкладинок
schröder	шредер
psychoterapia	психотерапії
zúfalo	відчайдушно
zúfalo	розпачі
zúfalo	відчайдушні
bernoulli	бернуллі
céline	селін
évreux	евре
stabilizácia	стабілізувати
šoku	шок
pozitivizmus	позитивізм
mliečny	молочний
ferté	ферте
salóne	салон
salóne	закривання
viest	тактичні
viest	куртки
prepustiť	випуск
prepustiť	реліз
prepustiť	випуску
prepustiť	звільнення
vyčerpané	витрачені
vyčerpané	виснажена
