kategória	категорія
pamätník	монумент
technológie	технологій
technológie	technologies
technológie	технології
technológie	технологія
technológie	технології
day	день
day	дню
day	дня
žili	жили
žili	жила
žili	жив
tradície	традиції
tradície	традиція
tradície	традиції
pleso	плесо
krista	кріста
krista	христос
krista	christ
krista	христа
bridge	міст
bridge	місток
vytvorený	створено
vytvorený	створені
vytvorený	створене
vytvorený	створена
strávil	витрачено
strávil	витрачений
kyselina	кислоти
kyselina	кислота
objem	гучність
kanál	канал
kanál	каналом
kanál	channel
kanál	каналу
náklady	вартість
náklady	кошти
náklady	коштує
katarína	катерина
katarína	катарина
paláca	палац
buniek	комірки
sekúnd	сек
sekúnd	секундах
sekúnd	секунд
sekúnd	секунди
kontrolu	перевірка
barcelona	барселона
budapešť	будапешт
grécke	грецька
grécke	грецький
grécke	грецьке
grécke	грек
grécke	грецькі
minerály	мінерали
arthur	артур
jeseň	осінь
jeseň	падати
jeseň	осінь
jeseň	fall
jeseň	падіння
údolí	долини
reakcie	реакцій
reakcie	реакції
reakcie	відповіді
reakcie	реакція
knihu	книжка
knihu	книжечки
knihu	книга
knihu	книги
vytvorené	створено
vytvorené	створені
vytvorené	створене
vytvorené	створена
umiestnený	розташовані
umiestnený	знаходиться
umiestnený	розташовано
umiestnený	розташований
umiestnený	розташовані
pravidiel	правила
častice	частки
častice	частинок
častice	частинки
častice	частка
častice	частинки
častice	частинка
dali	дали
dali	віддала
dali	дав
dali	віддали
dali	дала
mestský	урбан
mestský	міський
rozhodnutie	рішенням
rozhodnutie	рішення
scott	скотт
bardejov	бардіїв
corse	корсика
západná	захід
západná	вест
západná	західний
západná	західні
západná	західна
osobne	особисто
obranca	захисник
základný	базові
základný	базове
základný	основні
základný	базовий
základný	основний
back	back
back	назад
back	ззаду
back	повернулася
back	спина
olomouc	olomouc
zvíťazil	підкорили
zvíťazil	переміг
zvíťazil	виграв
zvíťazil	вон
zvíťazil	виграли
bývalá	колишні
bývalá	колишній
kedysi	once
urobil	рахував
urobil	зробили
urobil	вчинили
urobil	робили
urobil	зроблено
urobil	закінчили
urobil	виконано
urobil	готово
urobil	done
robí	займаюся
robí	робить
robí	робить
cyklus	цикл
inline	вбудованим
inline	вбудовані
prenos	перенесення
prenos	трансфер
prenos	перенесення
zložky	складові
zložky	інгредієнти
červené	червоні
červené	червона
červené	ред
červené	червоний
červené	червоне
červené	червоні
silné	потужний
silné	потужно
silné	сильним
silné	сильні
silné	сильною
silné	сильний
silné	сильна
divízia	ділення
divízia	дивізіон
divízia	поділ
valign	valign
materiálov	матеріали
boris	борис
matky	мами
matky	матерів
matky	матері
dohody	договорів
dohody	угод
domáce	дім
domáce	домівка
domáce	домашній
domáce	додому
domáce	домашніх
domáce	домашня
domáce	домашній
otvorené	відкрити
otvorené	відкрита
otvorené	відкрито
otvorené	відкриті
otvorené	відкритий
otvorené	відкрили
otvorené	відкриті
otvorené	відкрито
franz	франц
umelecké	художні
umelecké	художнього
river	річка
river	ріка
záznam	запис
záznam	записати
záznam	записувати
záznam	рекорд
záznam	запис
róbert	роберт
róbert	робер
rodné	дівоче
rodné	дівоча
témy	теми
témy	тем
témy	теми
témy	тем
témy	звернення
prúd	потік
prúd	струмок
berlín	берлін
dej	креслення
dej	графіка
dej	графік
dej	деж
chodník	контур
chodník	шлях
chodník	тротуар
chodník	асфальті
chodník	бруківка
chodník	стежка
chodník	сліди
bývalí	колишні
bývalí	колишній
jacques	жак
japonska	японія
japonska	японію
japonska	японії
glóbus	глобус
pásma	гурти
vancouver	ванкувер
bob	bob
bob	боб
rozsiahle	масштабний
rozsiahle	масштабна
písať	записати
písať	напишіть
písať	пишіть
písať	виписати
písať	написати
písať	введення
písať	написання
písať	запис
písať	писати
písať	запису
will	воля
will	буде
will	будуть
podpora	підтримка
podpora	підтримую
podpora	підтримати
blues	блюз
blues	blues
blues	блакить
blues	сині
hraníc	межі
hraníc	кордони
hraníc	рамки
hraníc	обрамлення
hraníc	межа
hraníc	кордон
hraníc	рамка
našiel	знайшов
našiel	знайдено
našiel	знайшовся
našiel	знайшла
našiel	знайдені
populácie	населення
znakov	символів
znakov	персонажі
znakov	ієрогліфи
znakov	літери
znakov	символи
scenár	сценарій
scenár	сценарій
scenár	скрипт
scenár	сценарії
scenár	сценарій
adresa	адреса
adresa	звертайтеся
adresa	адресу
útoky	приступ
útoky	атакує
útoky	напади
útoky	атаки
útoky	напади
prostriedky	виконавців
prostriedky	виконавці
prostriedky	ресурси
prostriedky	засоби
can	можна
nedostatok	дефіциту
nedostatok	нестача
nedostatok	відсутність
nedostatok	бракує
nedostatok	брак
nedostatok	нестача
drôme	дром
stredné	середня
stredné	посередині
stredné	середньої
stredné	середина
stredné	середній
stredné	середній
stredné	носій
stredné	середня
stredné	середні
stredné	означають
stredné	середнє
brazília	бразилії
brazília	бразилія
brazília	бразильська
kozmické	космічні
príklady	приклади
medaily	медалі
vedenia	лідерство
vedenia	лідерства
vedenia	лід
vedenia	свинець
vedenia	ведучий
vedenia	ліда
ccd	пзз
konštrukcia	будівництво
konštrukcia	будівництва
konštrukcia	проектування
konštrukcia	дизайн
konštrukcia	розробка
konštrukcia	структура
konštrukcia	структури
modul	модуль
modul	додатком
modul	додаток
lokalita	сайт
lokalita	розміщення
lokalita	місцезнаходження
lokalita	локація
lokalita	місце
lokalita	розташування
lokalita	кредитування
požiadavky	запити
požiadavky	запитів
požiadavky	запит
požiadavky	вимоги
požiadavky	вимагає
povedať	say
povedať	скажуть
povedať	кажу
povedať	сказати
povedať	кажеш
povedať	скажи
povedať	розказати
povedať	розкажіть
povedať	розкажу
povedať	розкажи
road	дорожні
road	дорога
voľný	вільна
voľný	безкоштовне
voľný	вільний
voľný	безкоштовно
voľný	вільно
vilaine	вілен
interwiki	interwiki
rúk	рук
rúk	руками
rúk	руки
zmien	зміни
ľudských	людина
ľudských	людський
konala	діяли
alžbeta	єлизавета
alžbeta	елізабет
alžbeta	єлизавета
textov	тексти
textov	текстів
krvi	кров
krvi	blood
praxi	вправи
praxi	вправа
praxi	практика
orgánov	органи
letectva	aeronautics
áno	yes
áno	так
áno	ага
áno	так
áno	угу
katolíckej	католицька
ekonóm	economist
žiadosť	програми
žiadosť	програма
žiadosť	застосунок
žiadosť	додаток
žiadosť	запит
hlasovanie	голосування
hlasovanie	голосуйте
hlasovanie	проголосувати
hlasovanie	голосувати
hlasovanie	голосування
sestra	сестра
sestra	медсестра
berlíne	берлін
trest	пенальті
trest	штраф
trest	покарання
front	front
front	спереду
front	передні
front	фронт
front	передній
front	черги
front	чергу
front	черга
front	поставити
allier	альє
kultúrna	культурний
kultúrna	культурні
podporuje	підтримує
podporuje	сприяє
andré	андре
robiť	займаюся
gróf	кількість
gróf	рахувати
gróf	відлік
vodný	вода
vodný	водні
vodný	водяний
vodný	водяне
vodný	водні
trvá	мчить
trvá	бігає
trvá	запускає
trvá	наполягає
trvá	триває
predstavujú	представляють
predstavujú	представляти
predstavujú	отримає
predstavujú	позування
manžel	чоловік
manžel	чоловіка
walter	волтер
walter	вальтер
end	завершити
end	кінець
end	закінчити
end	закінчиться
end	закінчення
plne	повноцінного
plne	повністю
letov	перельоти
letov	рейси
letov	рейсів
írska	ірландський
írska	irish
írska	ірландська
írska	ірландія
írska	ірландії
vodná	вода
vodná	водні
vodná	водяний
vodná	водяне
vodná	водні
vodná	hydro
alfa	alpha
alfa	альфа
alfa	alfa
alfa	вишиванці
atlét	спортсмен
atlét	джок
gemini	gemini
myšlienky	ідеї
myšlienky	думки
doc	doc
doc	документ
doc	док
rue	рю
použitá	використовується
použitá	використана
použitá	використані
použitá	використано
matej	матей
matej	маттіас
zaznamenal	зауважимо
zaznamenal	зауважити
hérault	еро
voľne	дикі
voľne	дикий
voľne	wild
voľne	диких
voľne	вільно
národy	націй
národy	народи
olej	олива
olej	олія
olej	нафта
ríši	імперія
vozidla	автомобіль
vozidla	апарат
vie	знає
vie	ві
floyd	флойд
vojvoda	герцог
vojvoda	дюк
texas	техас
všetkým	всім
všetkým	усіх
všetkým	усі
všetkým	усім
všetkým	всіх
historicky	історична
historicky	історичне
historicky	історичні
beh	виконання
beh	виконується
beh	працює
beh	біг
vozidlo	автомобіль
vozidlo	апарат
ardèche	ардеш
generácia	створення
generácia	generation
generácia	покоління
generácia	генерація
tretie	третє
tretie	третій
tretie	третя
marcel	марсель
zmysel	сенс
zmysel	значення
zmysel	глузд
zmysel	почуття
zmysel	чуття
východné	схід
východné	східна
východné	східної
východné	східні
ukrajina	україна
ukrajina	україні
prítomnosť	сьогодення
prítomnosť	подарунок
prítomnosť	теперішній
prítomnosť	присутні
prítomnosť	присутня
prítomnosť	присутність
landes	ланд
východná	схід
východná	східна
východná	східної
východná	східні
pán	містер
prehry	втрати
prehry	втрачаємо
prehry	програш
prehry	втрат
prehry	збитки
prehry	програш
green	зелене
green	зелені
green	зелений
misia	місія
námestia	клітинки
námestia	клітинок
námestia	квадрати
net	нетто
net	net
aké	що
aké	яка
aké	чим
fifa	fifa
fifa	фіфа
kapacita	потужність
kapacita	спроможність
asistent	помічники
asistent	помічника
asistent	помічник
nemecky	німецька
nemecky	німець
nemecky	герман
nemecky	німецькою
nemecky	німецький
jaskyne	печер
jaskyne	печери
jaskyne	печеру
jaskyne	печера
indie	indie
indie	індію
indie	індія
indie	індії
kostoly	церкви
kostoly	церквах
kostoly	храми
kostoly	церков
okruh	радіус
umiestnená	розташовані
umiestnená	знаходиться
umiestnená	розташовано
umiestnená	розташований
umiestnená	розташовувати
umiestnená	викладені
umiestnená	розташовано
umiestnená	виклали
umiestnená	розміщено
umiestnená	наступить
egypte	єгипту
egypte	єгипет
egypte	єгипті
správanie	поведінка
správanie	поведінка
ústave	конституція
antonín	антонін
volejbal	волейбол
bojové	бойові
bojové	combat
bojové	бійця
bojové	комбат
bojové	бойове
odmietol	відмовились
odmietol	відмовилися
odmietol	відхилено
odmietol	відхилити
odmietol	відмовився
odmietol	відмовилися
odmietol	відмовив
odmietol	відмовлено
väčšia	точніше
väčšia	більший
väčšia	більше
väčšia	більшого
väčšia	більшим
väčšia	більший
väčšia	більші
väčšia	більше
väčšia	більша
vnútorné	внутрішнє
vnútorné	внутрішній
vnútorné	внутрішня
vnútorné	внутрішні
vnútorné	внутрішнє
vnútorné	внутрішній
vnútorné	площина
funkcií	функції
následok	наслідок
súboru	файл
mosty	мости
mosty	мостів
zriedkavo	рідко
zóny	зони
zóny	зон
delenie	ділення
delenie	дивізіон
delenie	поділ
delenie	ділення
delenie	поділити
delenie	розділення
delenie	поділ
young	янг
young	молода
young	молоді
young	молодою
young	молодий
young	молодим
jednoduché	просту
jednoduché	простий
jednoduché	проста
jednoduché	прості
jednoduché	просте
jednoduché	легка
jednoduché	легкі
jednoduché	легко
jednoduché	легке
chorvátsku	хорватія
chorvátsku	хорватії
trasa	контур
trasa	шлях
trasa	маршрут
trasa	маршрут
trasa	антоніна
obsahom	вміст
obsahom	зміст
kalibru	калібр
kalibru	калібру
železničnej	залізничний
železničnej	трамвая
únia	union
únia	союз
únia	юніон
stála	стоїть
stála	стоячи
stála	стоять
stála	стояв
stála	стояли
podujatie	подію
podujatie	події
podujatie	подією
podujatie	подія
stanley	стенлі
death	death
death	смерть
death	смерті
štatistika	статистика
štatistika	статистикою
štatistika	статистику
štatistika	статистики
fyziku	фізика
reprezentuje	представляє
formálne	формальні
formálne	формальна
nádrže	танки
nádrže	танків
inde	деінде
občanov	громадяни
občanov	громадян
občanov	громадянам
afrika	африка
plynu	газова
plynu	газу
plynu	газ
menší	меншим
menší	менша
menší	менший
menší	менше
menší	менші
pomenované	названий
pomenované	назвали
pomenované	названо
hodnosť	звання
hodnosť	вартості
podnikateľ	бізнесмен
podnikateľ	підприємець
nutné	необхідно
nutné	необхідні
nutné	необхідним
spracovanie	опрацювання
spracovanie	обробки
spracovanie	обробку
spracovanie	обробка
spracovanie	лікування
používanie	користування
používanie	використання
používanie	користування
používanie	використання
používanie	використати
používanie	використовувати
používanie	користування
používanie	використання
atlas	atlas
atlas	атлас
atlas	атлант
giovanni	джованні
schopné	зміг
schopné	зможе
schopné	здатний
schopné	здатен
menovaný	призначив
stratovulkán	стратовулкан
rgb	rgb
adolf	адольф
neskoršie	згодом
neskoršie	пізніше
neskoršie	потому
stranách	боки
stranách	сторони
stranách	сторін
izrael	ізраїлі
izrael	ізраїлю
izrael	ізраїль
prítoky	приток
samostatný	окреме
samostatný	відокремити
samostatný	автономному
vyjadruje	виражає
spisovateľov	письменники
spisovateľov	письменників
belgická	бельгійські
belgická	бельгійський
spravuje	вдасться
spravuje	влаштує
brána	брама
brána	gate
brána	ворота
brána	шлюз
dukla	дуклі
zabezpečuje	доводить
zabezpečuje	надає
zabezpečuje	закладено
zabezpečuje	забезпечує
zvyšky	залишки
zvyšky	крихти
zvyšky	радикали
asp	asp
ročne	щорічно
ročne	щороку
ročne	річну
ročne	річна
ročne	щороку
ročne	річні
ročne	річний
vzhľad	вигляд
vzduch	air
vzduch	повітряна
vzduch	повітря
cestujúcich	пасажири
cestujúcich	пасажирів
cestujúcich	мандрівники
cestujúcich	пасажир
brian	брайан
brian	браян
pomaly	повільно
pravidlo	правило
vrátiť	відновити
vrátiť	повернути
vrátiť	повернутися
vrátiť	повернення
vrstva	шаром
vrstva	шар
super	чудові
super	красень
super	дивовижна
super	супер
super	великий
super	чудово
super	круті
super	круто
super	класні
wikimedia	wikimedia
dnešné	сьогодні
objav	відкриття
objav	знахідка
traja	три
traja	втрьох
traja	трійка
silne	сильно
silne	сильній
jadra	ядро
jadra	ядра
jadra	ядро
jadra	основний
jadra	core
jadra	ядро
scény	краєвиди
občas	інколи
občas	деколи
občas	іноді
občas	місцями
kosti	кістки
kosti	кісточки
kosti	кістка
bulharsko	болгарії
bulharsko	болгарія
dať	віддам
dať	дайте
dať	надати
dáva	віддавали
dáva	віддавати
dáva	віддаю
dáva	даючи
dáva	даєш
dáva	подано
dáva	дає
mary	мері
mary	марічка
mary	маріє
prepis	транскрипція
prepis	транслітерація
vážne	серйозне
vážne	серйозно
vážne	серйозні
vážne	серйозна
vážne	серйозний
vážne	серйозно
vážne	насправді
vážne	справді
vážne	дійсно
vážne	невже
zlúčeniny	нараховують
komunikácie	комунікацій
komunikácie	комунікація
komunikácie	спілкування
komunikácie	комунікації
určite	безперечно
určite	беззаперечно
určite	безперечно
určite	точно
určite	безумовно
určite	впевнений
určite	звичайно
určite	впевнені
massachusetts	массачусетс
vtáky	птахи
vtáky	пташки
microsoft	microsoft
nasleduje	читачі
rozdelené	розділена
rozdelené	розділив
rozdelené	поширюється
nástrojov	інструментів
nástrojov	інструментами
nástrojov	інструменти
nástrojov	засоби
knižnice	бібліотек
knižnice	бібліотеки
knižnice	бібліотеках
knižnice	бібліотеку
knižnice	бібліотека
knižnice	бібліотеки
týždňov	тижні
týždňov	тижнів
teplice	тепліце
vodných	водні
umelec	художниця
umelec	митець
umelec	виконавець
umelec	художник
básnici	поетів
básnici	поети
denis	деніс
denis	денис
denis	денніс
denis	деніс
denis	денис
reakcia	реакція
reakcia	відповідь
rozsah	приціл
rozsah	обсяг
rozsah	асортимент
rozsah	діапазон
rozsah	хребет
najstarší	найстаріших
najstarší	старшому
poznámka	зауваження
poznámka	примітки
poznámka	зауважте
poznámka	примітка
poznámka	нота
celku	цілу
celku	цілий
celku	ціла
prix	prix
prix	прі
pobrežie	берега
pobrežie	берег
pobrežie	містам
pobrežie	берегова
pobrežie	узбережжя
pobrežie	берег
modrá	blue
modrá	блакитні
modrá	блакитний
modrá	блакитна
modrá	синій
modrá	сині
príslušnosť	компетенції
chorvátsko	хорватія
chorvátsko	хорватії
bratia	браття
bratia	брати
bratia	bros
geobox	geobox
situácie	ситуаціях
situácie	ситуацій
väčšiu	більше
látka	речовини
látka	речовина
kvality	якість
sergej	сергій
sergej	сергій
hlavu	head
hlavu	голова
hlavu	голівка
mesiaci	місяця
mesiaci	місяць
mesiaci	мун
mesiaci	місячні
mesiaci	супутник
patrilo	належали
patrilo	належав
portrét	портрет
portrét	книжкова
portrét	ескіз
slováci	словаки
verejné	публічний
verejné	громадське
verejné	паблік
verejné	відкритий
verejné	публічна
verejné	громадського
viesť	лід
viesť	свинець
viesť	ведучий
viesť	ліда
začne	починається
začne	починає
začne	починається
začne	запускає
začne	стартує
ženské	жіноча
ženské	жіночий
ženské	самка
ženské	жінка
zákony	законів
zákony	закони
jav	явище
jav	явища
jav	явище
jav	феномен
pozostatky	залишається
pozostatky	залишки
iná	different
iná	інше
iná	різні
iná	різних
iná	відмінні
iná	інший
iná	інша
iná	інші
iná	інше
iná	інших
obvody	райони
bay	губа
bay	затока
antonio	антоніо
navštevoval	відвідали
jones	джонс
zvýšenie	збільшити
zvýšenie	підвищити
zvýšenie	зросли
zvýšenie	збільшили
nikolaj	микола
nikolaj	ніколай
nikolaj	микола
orgány	влади
orgány	органи
orgány	тіл
orgány	тіла
riadenie	управління
riadenie	менеджмент
riadenie	керівництво
riadenie	керування
riadenie	керування
riadenie	управління
sèvres	мануфактура
astronaut	космонавт
formát	формат
formát	форматування
pripomína	нагадує
dala	дали
dala	віддала
dala	дав
dala	віддали
dala	дала
siedmich	сім
siedmich	сімка
vytvorená	створено
vytvorená	створені
vytvorená	створене
vytvorená	створена
moderné	сучасні
moderné	сучасно
moderné	сучасний
moderné	сучасне
tower	вежа
tower	tower
tower	башта
kritériá	критерії
kritériá	критерій
symboly	символів
symboly	символи
diaľnice	доріг
diaľnice	автомагістраль
diaľnice	шосе
národnosť	нації
národnosť	країна
národnosť	націю
národnosť	громадянство
národnosť	нація
národnosť	національність
vedci	вчених
vedci	науковці
vedci	вчені
vedci	науковців
považovať	вважається
považovať	вважаються
považovať	вважають
považovať	вважалося
kráľovské	королівська
kráľovské	royal
kráľovské	королівський
kráľovské	королівське
kráľovské	рояль
švédska	шведська
švédska	швеція
švédska	швеції
južný	південна
južný	південний
južný	південна
južný	південь
južný	південний
andrew	ендрю
hlava	head
hlava	голова
hlava	голівка
hlava	головах
hlava	голів
hlava	голови
hlava	головами
hlava	назва
hlava	заголовок
hlava	титул
carlos	карлос
gabriel	габріель
súčasné	поточні
súčasné	поточний
súčasné	поточна
súčasné	течія
súčasné	струм
súčasné	конкурентні
súčasné	одночасних
súčasné	сучасна
súčasné	contemporary
súčasné	сучасне
rusi	руські
rusi	росіян
rusi	росіяни
prístav	бухта
prístav	бухті
prístav	гавань
prístav	пор
prístav	порт
prístav	гавань
volieb	вибори
volieb	вибори
letné	літо
svätých	святі
dvor	дворі
dvor	дворі
dvor	судові
dvor	суд
dvor	backyard
ponožky	дівчинку
ponožky	шкарпетки
ponožky	шкарпетки
mladší	молодша
mladší	молодший
mladší	молодшою
mladší	молодше
rio	ріо
technickej	технічні
technickej	технічна
technickej	технічний
citroën	citroën
komisia	комісія
venovať	присвятити
venovať	важкий
medaila	медаль
medaila	медалі
aveyron	аверон
india	індію
india	індія
india	індії
mužský	чоловічий
mužský	самець
mužský	чоловічі
mužský	чоловіча
mužský	чоловічого
michel	мішель
alsasko	ельзас
diskusie	дискусії
diskusie	обговорення
diskusie	дискусії
diskusie	дискусія
diskusie	обговорення
diskusie	пленарному
vladimir	володимир
vladimir	владимир
vladimir	владімір
prichádza	приходить
prichádza	іду
prichádza	наближається
prichádza	coming
koná	во
koná	заступник
koná	акторська
koná	діяти
koná	акти
koná	діє
tabuľa	таблички
tabuľa	планшет
tabuľa	дошці
historická	історичний
historická	історичної
historická	історичні
historická	історична
historická	історичне
historická	історичні
spočíva	закінчило
silu	міцність
silu	інтенсивність
silu	сили
silu	сила
fázy	етапу
fázy	фаза
fázy	фазу
fázy	фази
fázy	етапів
fázy	фази
fázy	стадії
fázy	діях
opery	opera
opery	опера
ochranné	захисту
rozmery	розміри
rozmery	розміри
rozmery	виміри
rozmery	вимір
nièvre	ньєвр
oscara	оскар
dokument	документом
dokument	документа
dokument	документ
dokument	документальний
jackson	джексон
okresov	райони
sun	нд
sun	сонця
sun	сонцю
sun	sun
sun	сонце
saturn	сатурн
zostava	зборів
zostava	збори
tepla	теплом
tepla	спека
služba	служби
služba	service
služba	служба
služba	послуга
služba	сервіс
štvrť	сусідство
štvrť	оточення
štvrť	сусідство
štvrť	сусідства
prípravy	підготовку
plus	плюс
plus	plus
obehu	обіг
vincent	вінсент
vincent	венсан
plemeno	ставлять
plemeno	розмноження
plemeno	породи
plemeno	порода
hráča	гравця
hráča	програвач
hráča	гравець
tituly	заголовки
helena	гелен
helena	хелен
správca	адміністратор
správca	адміністратора
správca	адміністратором
správca	супровід
správca	керівник
správca	менеджер
rastie	росте
rastie	нарощування
rastie	пробудження
rastie	rising
rastie	піднімається
rastie	росте
rastie	зростати
rastie	зростає
urobiť	make
urobiť	зробити
rozhodli	вирішили
rozhodli	вирішив
rozhodli	вирішила
asociácie	асоціації
asociácie	асоціації
asociácie	асоціація
prototyp	прототип
tvrdí	заявляє
tvrdí	стверджує
odvodený	похідний
odvodený	inferred
verejnosť	публічний
verejnosť	громадське
verejnosť	паблік
verejnosť	відкритий
verejnosť	публічна
verejnosť	громадського
parametre	параметри
kol	kol
sami	наодинці
sami	поодинці
sami	сама
sami	самі
sami	самі
riek	річок
riek	річки
riek	ріки
obrázky	зображення
obrázky	зображень
obrázky	зображення
obrázky	картинки
zamestnancov	співробітників
zamestnancov	працівників
zamestnancov	працівники
zamestnancov	службовців
hip	hip
hip	хіп
napätie	напругу
napätie	напруга
napätie	напруги
režim	режим
režim	лад
režim	mode
naposledy	останній
naposledy	остання
naposledy	останнє
srdca	серцевий
srdca	серцеві
srdca	серце
navštívil	відвідала
navštívil	відвідали
navštívil	відвідав
navštívil	відвідував
manažér	керівник
manažér	менеджер
spoločností	компанії
spoločností	компаній
spoločností	компаніями
erb	крест
analýza	аналіз
plyn	газова
plyn	газу
plyn	газ
zelená	зелене
zelená	зелені
zelená	зелений
vedec	вчений
vedec	науковець
archív	архівувати
archív	архів
archív	архіви
vládcovia	лінійки
archeologické	археологічний
jack	джек
ostrava	острава
polohy	позиції
polohy	позицій
polohy	розташування
rast	росту
rast	зростання
rast	ріст
vyžaduje	вимагати
vyžaduje	потрібен
vyžaduje	необхідні
vyžaduje	необхідне
vyžaduje	необхідний
vyžaduje	потребує
vyžaduje	вимагає
združenia	асоціації
združenia	басейни
slúžili	подають
slúžili	служив
francisco	франсіско
francisco	франциско
dedine	село
otázka	запитання
otázka	питання
mince	монет
mince	монети
mince	монета
mince	фішка
mince	монету
povolanie	професія
povolanie	окупаційні
povolanie	окупація
povolanie	окупації
štúdie	вивчення
štúdie	навчання
štúdie	студій
štúdie	вивчає
štúdie	дослідження
ford	форд
ford	ford
komunity	громад
heslo	пароль
švajčiarsky	швейцарський
švajčiarsky	швейцарська
čechách	bohemia
čierne	чорні
čierne	чорне
čierne	чорна
čierne	чорний
trénera	тренажер
rozhodne	вирішує
rozhodne	безперечно
rozhodne	точно
rozhodne	безумовно
miloš	мілош
ivana	івана
ivana	іван
ivana	іванко
williams	вільямс
finančné	фінанси
finančné	фінансові
finančné	фінансова
silný	сильним
silný	сильні
silný	сильною
silný	сильний
silný	сильна
silný	потужний
silný	потужно
mníchov	монахи
mníchov	мюнхен
programy	програми
programy	програми
amerika	америка
určité	певних
určité	певні
určité	конкретний
určité	певна
poézie	поезія
françois	франсуа
holandský	нідерландська
holandský	голландська
holandsku	нідерланди
holandsku	нідерландах
holandsku	нідерландів
stopy	траса
stopy	траси
stopy	трасування
stopy	слідів
stopy	доріжок
stopy	слідкує
stopy	композиції
stopy	доріжки
stopy	сліди
stopy	питань
stopy	сліди
punk	панк
uložené	зберігається
uložené	зберігаються
uložené	збережені
uložené	збережених
uložené	збережено
uložené	збережений
uložené	врятований
europe	європу
europe	європа
europe	європі
počítač	computer
kola	кругла
kola	круглий
kola	round
kola	раунд
kultúrny	культурний
kultúrny	культурні
reči	мовлення
reči	промову
bad	bad
bad	погана
bad	погано
bad	погане
cintorín	кладовище
cintorín	цвинтар
cintorín	кладовище
cintorín	цвинтар
henri	анрі
spolupráca	співпраця
spolupráca	співпраці
spolupráca	співробітництво
spolupráca	співпрацю
účastník	учасник
vystupuje	вилазить
real	реал
real	справжня
real	справжні
real	реальний
real	справжній
egypt	єгипту
egypt	єгипет
egypt	єгипті
úspešný	успішно
úspešný	успішне
úspešný	вдало
úspešný	успішний
úspešný	вдалась
úspešný	успіх
letecká	авіації
letecká	авіація
pridal	додано
pridal	додані
pridal	опубліковано
pridal	опубліковані
var	вар
postavu	характер
postavu	символів
postavu	персонаж
postavu	символ
nesprávne	неправильна
nesprávne	невірно
nesprávne	неправильний
nesprávne	неправильне
nesprávne	неправильна
nesprávne	неправильно
nesprávne	неправильний
chránená	захищений
chránená	захищена
chránená	захищено
bezpečnosť	безпека
bezpečnosť	безпеки
bezpečnosť	security
bezpečnosť	безпека
dunajská	дунай
filmová	фільм
filmová	кіно
filmová	фільм
filmová	плівка
modulu	модуль
apple	яблуко
apple	apple
apple	яблучко
prieskum	дослідження
prieskum	подібній
prieskum	опитування
prieskum	розвідка
prieskum	розвідувальний
cambridge	cambridge
spojenia	лінки
spojenia	посилання
spojenia	посиланнями
spojenia	посилань
drese	джерсі
francis	френсіс
francis	франциск
samostatne	окремо
samostatne	власна
samostatne	власний
samostatne	окремо
samostatne	наодинці
samostatne	поодинці
samostatne	сама
samostatne	самі
akadémia	академія
akadémia	академії
žiadna	жодного
žiadna	відсутнє
žiadna	немає
žiadna	жодних
žiadna	відсутній
zvlášť	особливо
zvlášť	особливо
psa	psa
psa	собака
psa	собачка
psa	пес
osobnosť	персона
osobnosť	особистість
konflikt	конфлікт
den	день
den	дню
den	дня
den	ден
politiku	правила
politiku	політики
politiku	policy
politiku	політика
politiku	політикою
demokratickej	демократичні
demokratickej	демократичний
demokratickej	демократична
žiakov	учням
žiakov	учнів
žiakov	учні
kritik	критик
lokalite	кредитування
politike	політика
elektrický	електричний
elektrický	електрика
elektrický	електричний
svätá	святий
svätá	saint
svätá	сен
svätá	святі
svätá	святе
svätá	свята
svätá	священні
svätá	святий
edu	edu
posledným	останній
posledným	остання
posledným	останнє
orgán	тіло
orgán	тіла
orgán	орган
orgán	авторитет
orgán	правом
pozadí	тло
pozadí	тла
austrálsky	австралійська
austrálsky	австралійський
miestna	локальні
miestna	місцеві
miestna	локальна
miestna	локальний
miestna	місцевий
klubov	клуби
klubov	жир
klubov	клубів
uhol	кут
planéta	planet
planéta	планета
zime	зима
manželstvo	шлюб
rekonštrukcia	відбудувати
rekonštrukcia	заново
rekonštrukcia	реконструкція
rekonštrukcia	реконструкції
rekonštrukcia	реконструкція
hodnôt	значення
hodnôt	цінності
obrazy	зображення
obrazy	зображень
obrazy	зображення
obrazy	картинки
obrazy	картини
obrazy	картин
sud	бочку
sud	бочка
sud	бочку
sud	бочка
sud	sud
široké	широкий
široké	широка
široké	широкі
široké	широке
sestry	сестрички
sestry	сестри
sestry	медсестри
daný	вказаний
daný	дано
daný	надано
daný	даного
vlasy	шерсть
vlasy	волосся
oznámil	оголосили
strelec	шутер
strelec	стрілок
strelec	стрілець
dizajn	проектування
dizajn	дизайн
dizajn	розробка
argentína	аргентині
argentína	аргентина
argentína	аргентини
historici	історики
vrstiev	шари
vrstiev	шарів
blok	блокувати
blok	блок
blok	заблокувати
vlny	шерсть
vlny	вовна
vlny	хвилі
vlny	хвилями
ústavy	конституція
ústavy	постанови
medzitým	тимчасом
indii	індію
indii	індія
indii	індії
štruktúru	структура
štruktúru	структури
mosta	міст
mosta	місток
udáva	вказує
udáva	відзначено
strom	дерево
strom	ялинки
matematici	математики
žiaden	жодного
žiaden	відсутнє
žiaden	немає
žiaden	жодних
žiaden	відсутній
občianske	цивільно
