kategória	categoria
jackson	jackson
okresov	bairros
okresov	distritos
sun	sun
sun	sol
saturn	saturn
saturn	saturno
zostava	montagem
zostava	assembleia
zostava	assembléia
zostava	alinhamento
tepla	heat
tepla	calor
služba	serviço
štvrť	bairro
štvrť	vizinhança
štvrť	bairro
štvrť	vizinhança
prípravy	preparativos
prípravy	preparações
plus	plus
obehu	circulação
obehu	tiragem
obehu	circula
obehu	circulem
vincent	vicente
vincent	vincent
plemeno	raça
plemeno	mestiço
hráča	player
hráča	reprodutor
hráča	jogador
tituly	títulos
helena	helena
helena	helena
helena	helen
správca	administrador
správca	administradora
správca	manutenção
správca	mantenedor
správca	gerenciador
správca	gerente
správca	gestor
rastie	crescendo
rastie	crescente
rastie	rising
rastie	cresce
urobiť	make
urobiť	faça
rozhodli	decidida
rozhodli	decididas
rozhodli	decidi
rozhodli	decidiu
rozhodli	decidido
asociácie	associações
asociácie	associação
asociácie	association
prototyp	protótipo
prototyp	protótipos
tvrdí	alegações
tvrdí	reclamações
tvrdí	reivindicações
tvrdí	argumenta
odvodený	derivado
odvodený	derivada
odvodený	derivadas
odvodený	inferido
verejnosť	público
verejnosť	públicas
verejnosť	pública
verejnosť	públicos
verejnosť	publico
parametre	parâmetros
kol	kol
sami	alone
sami	sozinha
sami	sozinho
sami	sozinhos
sami	sami
riek	rios
obrázky	imagens
obrázky	fotografias
obrázky	fotos
obrázky	imagens
zamestnancov	trabalhadores
zamestnancov	assalariados
zamestnancov	funcionários
zamestnancov	empregados
hip	hip
hip	quadril
hip	anca
napätie	tensão
napätie	tensões
napätie	voltagem
napätie	tensão
režim	regime
režim	mode
režim	modalidade
režim	modo
režim	regime
naposledy	último
naposledy	últimas
naposledy	last
naposledy	últimos
naposledy	última
srdca	cardíaca
srdca	cardíacos
srdca	cardíaco
srdca	heart
srdca	coração
navštívil	visitado
navštívil	visitada
navštívil	visitei
navštívil	visitou
navštívil	visitados
manažér	gerenciador
manažér	gerente
manažér	gestor
spoločností	companhias
spoločností	empresas
erb	crista
erb	crest
analýza	analise
analýza	análises
analýza	análise
plyn	gas
plyn	gás
plyn	gases
zelená	verde
zelená	green
zelená	verdes
vedec	cientista
vedec	cientistas
archív	arquivo
archív	arquivar
archív	arquivo
archív	arquivos
deväť	nove
deväť	nine
vládcovia	governantes
archeologické	arqueológica
archeologické	arqueológico
archeologické	arqueológicos
archeologické	arqueológicas
archeologické	arqueologia
jack	valete
jack	jack
ostrava	ostrava
polohy	posições
polohy	posicionamento
rast	crescimento
vyžaduje	requerer
vyžaduje	exigir
vyžaduje	exigem
vyžaduje	obrigatório
vyžaduje	necessária
vyžaduje	necessário
vyžaduje	exigido
vyžaduje	requerido
vyžaduje	exige
vyžaduje	requer
združenia	associações
združenia	piscinas
slúžili	servi
slúžili	servidos
slúžili	servia
slúžili	serviu
slúžili	servido
francisco	francisco
dedine	vila
dedine	aldeia
otázka	questão
otázka	pergunta
mince	moedas
mince	moeda
mince	moedas
povolanie	profissão
povolanie	ocupação
povolanie	profissão
štúdie	estudo
štúdie	estuda
štúdie	estude
štúdie	estudar
štúdie	estudos
ford	ford
komunity	comunidades
heslo	password
heslo	senha
švajčiarsky	suíça
švajčiarsky	suiça
švajčiarsky	suíços
švajčiarsky	swiss
švajčiarsky	suíço
čechách	boêmia
čechách	boémia
čierne	preta
čierne	black
čierne	preto
čierne	negro
čierne	pretas
trénera	trainer
trénera	formador
trénera	treinador
rozhodne	decididamente
rozhodne	decide
rozhodne	definitivamente
miloš	miloš
ivana	ivana
ivana	ivan
williams	williams
finančné	financeiro
finančné	financeira
silný	forte
silný	strong
silný	fortes
silný	poderosas
silný	poderosa
silný	poderoso
silný	poderosos
mníchov	monges
mníchov	munique
programy	programas
programy	agendas
programy	programas
amerika	america
amerika	américa
určité	certas
poézie	poesias
poézie	poesia
françois	françois
holandský	holandês
holandský	holandeses
holandský	neerlandês
holandský	dutch
holandsku	holanda
stopy	traço
stopy	vestígios
stopy	trace
stopy	pegadas
stopy	trilhas
stopy	trilhos
stopy	faixas
stopy	pistas
stopy	traces
stopy	traços
stopy	vestígios
punk	punk
uložené	armazenados
uložené	armazenadas
uložené	armazenado
uložené	salvo
uložené	salva
uložené	salvou
uložené	salvos
uložené	guardado
uložené	guardados
europe	europa
počítač	computador
kola	redonda
kola	redondo
kola	ronda
kola	round
kola	rodada
kultúrny	cultural
kultúrny	culturais
reči	discurso
bad	ruim
bad	bad
bad	mau
bad	má
cintorín	cemitério
cintorín	cemitério
henri	henrique
henri	henri
spolupráca	colaborações
spolupráca	colaboração
spolupráca	cooperação
účastník	mercador
účastník	comerciante
účastník	participante
vystupuje	emerge
real	real
real	verdadeiro
real	reais
real	verdadeiros
real	verdadeira
egypt	egipto
egypt	egito
úspešný	sucesso
úspešný	sucessos
úspešný	êxito
úspešný	sucesso
letecká	aviação
pridal	adicionado
pridal	adicionada
pridal	acrescentado
pridal	adicionados
pridal	adicionou
pridal	adicionadas
pridal	publicado
pridal	postado
pridal	postou
pridal	postei
pridal	publicou
var	var
postavu	carácter
postavu	caractere
postavu	personagem
postavu	caracter
postavu	caráter
nesprávne	incorrecta
nesprávne	incorreta
nesprávne	incorretas
nesprávne	incorrecto
nesprávne	incorreto
nesprávne	errado
nesprávne	errada
chránená	protegida
chránená	protegidas
chránená	protegidos
chránená	protegido
chránená	protegido
bezpečnosť	seguranças
bezpečnosť	segurança
bezpečnosť	segurança
premiéru	estréia
premiéru	estreia
dunajská	danúbio
filmová	filme
filmová	película
filmová	filmes
filmová	películas
filmová	filme
modulu	módulo
apple	maçã
apple	maçãs
apple	maça
apple	apple
prieskum	exploração
prieskum	prospecção
prieskum	inquérito
prieskum	reconhecimento
cambridge	cambridge
spojenia	ligações
spojenia	links
spojenia	conexões
spojenia	ligações
drese	jersey
francis	francisco
francis	francis
samostatne	independentemente
samostatne	independente
samostatne	auto
samostatne	self
samostatne	separadamente
samostatne	separado
samostatne	alone
samostatne	sozinha
samostatne	sozinho
samostatne	sozinhos
akadémia	academy
akadémia	academia
žiadna	nenhum
žiadna	nenhuma
zvlášť	particularmente
zvlášť	especialmente
psa	psa
psa	cão
psa	cadela
psa	dog
psa	cachorro
osobnosť	persona
osobnosť	personalidade
konflikt	conflito
konflikt	conflitos
den	dia
den	den
politiku	política
xinglong	xinglong
demokratickej	democrata
demokratickej	democrática
demokratickej	democrático
žiakov	alunos
žiakov	pupilas
kritik	crítico
kritik	critico
kritik	crítica
lokalite	localidade
politike	politica
politike	política
elektrický	elétricos
elektrický	elétrica
elektrický	elétrico
elektrický	eléctrica
elektrický	elétricos
elektrický	eléctricos
elektrický	elétrica
elektrický	elétrico
svätá	santo
svätá	saint
svätá	santa
svätá	santo
edu	edu
pomery	rácios
posledným	último
posledným	últimas
posledným	last
posledným	últimos
posledným	última
orgán	body
orgán	corpo
orgán	órgão
orgán	órgãos
orgán	autoridade
pozadí	antecedentes
pozadí	fundo
austrálsky	australiana
austrálsky	australianos
austrálsky	austrália
austrálsky	australiano
austrálsky	australian
miestna	locais
miestna	local
klubov	clubs
klubov	discotecas
klubov	clubes
uhol	angle
uhol	ângulo
planéta	planet
planéta	planeta
zime	inverno
manželstvo	casamento
manželstvo	matrimônio
rekonštrukcia	reconstruir
rekonštrukcia	reconstrução
rekonštrukcia	renovação
hodnôt	valores
obrazy	imagens
obrazy	fotografias
obrazy	fotos
obrazy	imagens
obrazy	pinturas
obrazy	quadros
sud	barril
sud	barril
sud	sud
sud	barril
široké	wide
široké	ampla
široké	amplo
široké	vasto
široké	ampla
široké	amplo
sestry	manas
sestry	irmãs
sestry	enfermeiras
sestry	enfermeiros
daný	dada
daný	dado
daný	dadas
vlasy	hair
vlasy	cabelos
vlasy	pêlo
vlasy	cabelo
oznámil	anunciou
oznámil	anunciado
oznámil	anunciada
oznámil	anunciados
strelec	atirador
strelec	shooter
strelec	pistoleiro
strelec	sagitário
dizajn	concepção
dizajn	desenho
dizajn	design
argentína	argentina
historici	historiadores
vrstiev	camadas
interiér	interior
interiér	interiores
blok	bloqueio
blok	bloco
blok	bloquear
blok	block
vlny	lã
vlny	ondas
ústavy	constituição
ústavy	constituições
ehf	ehf
medzitým	entretanto
indii	índia
indii	india
štruktúru	estrutura
mosta	bridge
mosta	ponte
udáva	especifica
udáva	indica
strom	árvore
strom	arvore
matematici	matemáticos
žiaden	nenhum
žiaden	nenhuma
občianske	civil
občianske	civis
občianske	cívico
občianske	cívica
občianske	civic
csc	csc
bratov	irmãos
bratov	brothers
bratov	irmaos
alexandr	alexandr
alexandr	aleksandr
choroba	doenças
choroba	doença
choroba	doenças
choroba	doença
choroba	doenças
choroba	doença
choroba	enjoo
bohov	deuses
televízie	televisão
fáze	palco
fáze	etapa
princ	principe
princ	prince
princ	príncipe
kráľovský	real
kráľovský	royal
trasy	rotas
trasy	itinerários
trasy	percursos
trasy	caminhos
osobností	personalidades
porazili	derrotou
porazili	derrotado
porazili	vencido
porazili	derrotada
porazili	derrotados
corrèze	corrèze
videl	visto
videl	viu
videl	viu
primárne	primária
primárne	primário
primárne	primárias
primárne	primários
primárne	principalmente
primárne	primariamente
štatistiky	estatísticas
štatistiky	estatística
štatistiky	estatísticas
štatistiky	estatísticas
južné	sulistas
južné	sulista
južné	sul
južné	southern
južné	meridional
južné	sul
južné	south
existenciu	existência
peňazí	dinheiro
peňazí	money
peňazí	grana
airlines	airlines
výsledkov	resultados
výsledkov	resultado
ráno	manhã
ráno	morning
dokončená	completou
dokončená	concluída
dokončená	concluído
dokončená	concluídas
dokončená	concluídos
vodca	lider
vodca	leader
vodca	líder
tému	tópicos
tému	tópico
tému	temática
tému	tema
debutoval	estreou
vysočina	highlands
početné	numerosos
početné	inúmeros
početné	numerosas
matice	nozes
matice	porcas
matice	nuts
pozemný	terrestre
pozemný	terrestres
pozemný	ground
pozemný	terreno
výpravy	cruzadas
pokračovať	continue
pokračovať	continuem
pokračovať	continuar
pokračovať	continua
pokračovať	prossigam
pokračovať	prossiga
pokračovať	proceder
pokračovať	prosseguir
pokračovať	currículo
pokračovať	recomeçar
pokračovať	retomar
kalifornii	califórnia
kalifornii	california
športový	sporting
športový	desporto
športový	esporte
známym	conhecida
známym	conhecido
známym	conhecidas
známym	conhecidos
dánsko	dinamarca
angličtine	ingles
angličtine	inglês
riadok	line
riadok	linha
riadok	rema
riadok	fila
riadok	fileira
riadok	row
frontu	fila
kresťanstvo	cristianismo
kresťanstvo	cristandade
kňazi	clérigos
kňazi	padres
kňazi	sacerdotes
dostáva	recebe
srdce	heart
srdce	coração
letecké	antena
letecké	aéreas
letecké	aéreo
letecké	aérea
viery	fé
viery	faith
viery	crenças
viery	crença
viery	crenças
výlučne	exclusivamente
zaujímavé	interessante
zaujímavé	interessantes
volá	vocação
volá	chamar
volá	chamando
volá	ligando
teológ	teólogo
parlament	parlamento
ukazuje	mostra
ukazuje	espetáculos
ukazuje	espectáculos
ukazuje	shows
medveď	ursinho
medveď	bear
medveď	urso
psy	cães
psy	cachorros
naše	nossa
naše	nossas
naše	nossos
naše	nosso
naše	nossa
naše	nosso
úprava	adaptação
úprava	ajustamento
úprava	ajuste
úprava	modificação
úprava	modificações
úprava	editando
úprava	edição
streda	quarta
priestorov	premissas
priestorov	invólucro
priestorov	compartimento
priestorov	recinto
srbsko	sérvia
vykonáva	executa
vykonáva	realiza
vykonáva	executa
ernst	ernst
vendée	vendée
oko	eye
oko	olho
oko	olhos
orchester	orchestra
orchester	orquestra
založenie	fundação
založenie	estabelecimento
úvahy	considerações
úvahy	reflexos
úvahy	reflexões
rozšírené	estendida
rozšírené	prolongado
rozšírené	estendido
rozšírené	alargado
rozšírené	expandido
rozšírené	ampliado
rozšírené	expandida
rozšírené	expandiu
rozšírené	reforçada
rozšírené	melhorados
rozšírené	melhorada
rozšírené	melhorado
rozšírené	avançados
rozšírené	avançado
rozšírené	avançada
rozšírené	advanced
rozšírené	avançadas
banka	frasco
banka	banco
banka	bank
spor	controvérsias
spor	controvérsia
spor	polêmica
spor	litígio
spor	contestação
spor	disputa
spor	contestar
vzdušné	antena
vzdušné	aéreas
vzdušné	aéreo
vzdušné	aérea
vzor	padrão
vzor	model
vzor	modelo
finistère	finistère
finistère	finisterra
opisuje	descreve
pohon	tracção
pohon	tração
pohon	propulsão
pohon	conduzir
pohon	conduza
pohon	conduz
pohon	drive
spoločný	articulação
spoločný	joint
tunel	túnel
tunel	tunel
írsko	irlanda
zbraň	arma
zbraň	pistola
zbraň	gun
zbraň	arma
oddelenia	departamentos
oddelenia	compartimentos
predaj	vender
predaj	venda
predaj	vendo
predaj	vende
predaj	vender
predaj	vendendo
predaj	venda
predaj	sales
predaj	vendas
medicína	remédio
medicína	medicina
zostala	permaneceram
zostala	permaneceu
zostala	fiquei
zostala	ficou
zostala	ficaram
zostala	permaneceu
alfred	alfredo
alfred	alfred
programe	programar
programe	programa
programe	programa
eric	eric
slobodu	liberdade
slobodu	liberdades
slobodu	freedom
správania	comportamentos
hill	colina
hill	hill
queen	queen
queen	rainha
pracovala	trabalhou
pracovala	trabalhava
pracovala	funcionou
pracovala	trabalhadas
pracovala	trabalhados
pracovala	trabalhado
turci	turcos
turci	turcas
nórsko	noruega
letectvo	aviação
konania	procedimentos
pevnosti	fortes
športy	desporto
športy	esportes
športy	desportos
status	status
status	estatuto
status	estado
zostáva	permanece
zostáva	restos
zostáva	remanescente
zostáva	restante
zostáva	restantes
zostáva	permanecendo
brown	marrom
brown	brown
brown	castanhos
brown	castanhas
brown	castanha
brown	castanho
usporiadanie	disposição
usporiadanie	layout
usporiadanie	arranjos
usporiadanie	acordo
usporiadanie	arranjo
usporiadanie	convénio
patrick	patrick
patrick	nuno
patrick	patrício
zvyšuje	aumentos
zvyšuje	aumenta
prítomnosti	presença
vojen	wars
vojen	guerras
uss	uss
bill	bill
internete	internet
expedície	expedições
umelci	artistas
sir	senhor
stred	centralizar
stred	centrar
stred	centro
stred	center
stred	centrar
stred	centralizar
stred	centro
stred	centre
stred	meados
stred	médio
stred	meio
stred	middle
stane	barraca
stane	tenda
stane	tendas
bojoval	lutado
bojoval	lutaram
bojoval	lutei
bojoval	lutou
veľryba	baleias
veľryba	baleia
riešenia	soluções
riešenia	solução
dunaja	danúbio
chránený	protegida
chránený	protegidas
chránený	protegidos
chránený	protegido
ďaleko	far
ďaleko	longe
logika	lógico
logika	lógica
sto	hundred
sto	cem
sto	centena
sto	sto
dôstojník	oficial
dôstojník	agente
dôstojník	policial
zúčastnili	frequentou
zúčastnili	compareceu
zúčastnili	compareceram
zúčastnili	participei
zúčastnili	participaram
zúčastnili	participou
môj	meu
môj	mina
môj	minha
žánre	gêneros
žánre	géneros
dokumentácia	documentação
zmeniť	modificar
zmeniť	modifica
zmeniť	mudar
zmeniť	mudança
zmeniť	mudanças
zmeniť	troco
všeobecné	generalidades
všeobecné	gerais
všeobecné	geral
všeobecné	general
podstatne	substancialmente
podstatne	consideravelmente
podstatne	significativamente
pamäte	lembranças
pamäte	memórias
pamäte	recordações
pamäte	memória
pamäte	lembrança
pamäte	memoria
tabuľky	tabelas
tabuľky	mesas
tabuľky	quadros
tabuľky	planilhas
japonský	japonesa
japonský	japonês
japonský	japão
japonský	japoneses
stephen	marcelo
stephen	estêvão
stephen	stephen
prežil	sobrevivente
prežil	sobreviventes
prežil	survivor
prežil	sobreviveram
prežil	sobreviveu
prežil	sobrevivido
určenie	designação
určenie	denominação
určenie	determinar
určenie	determina
určenie	determinam
určenie	determine
určenie	determinação
nicolas	nicolas
nicolas	nicolás
dinosaury	dinossauros
dinosaury	dinossauros
dinosaury	dinossauro
hrdina	herói
hrdina	heroi
hrdina	hero
letiska	aeroporto
slúžia	sirva
slúžia	servir
slúžia	serve
slúžia	servi
vydáva	publica
spoločenské	sociável
spoločenské	sociais
spoločenské	social
gregor	gregor
gregor	gregory
gregor	gregório
filozofiu	filosofia
pramene	molas
pramene	nascentes
pramene	primaveras
pramene	springs
jazykoch	linguas
jazykoch	idiomas
jazykoch	línguas
yvelines	yvelines
bezpečnosti	seguranças
bezpečnosti	segurança
bezpečnosti	segurança
ray	raia
ray	ray
stredu	quarta
prijatý	recebida
prijatý	recebido
prijatý	receberam
prijatý	recebidos
prijatý	recebeu
prijatý	recebidas
prijatý	adoptado
prijatý	adotou
prijatý	adotado
prijatý	aprovado
prijatý	adotada
prijatý	admitida
prijatý	admitido
prijatý	admitiu
prijatý	admitidos
prijatý	aceitos
prijatý	aceites
prijatý	aceitado
prijatý	aceite
prijatý	aceita
prijatý	aceito
teplo	heat
teplo	calor
teplo	quentes
teplo	quente
teplo	morno
teplo	cordialidade
teplo	calor
predmety	artigos
predmety	sujeitos
predmety	objectos
predmety	objetos
večer	noite
georg	georgy
georg	georg
stromov	árvores
stromov	arvores
prejavuje	exposições
bubeník	baterista
turistická	turistas
turistická	turista
turistická	caminhadas
turistická	caminhada
youtube	youtube
drak	dragão
drak	dragões
drak	dragon
zobrazenie	visualização
zobrazenie	exibição
zobrazenie	exibir
zobrazenie	vista
zobrazenie	ver
zobrazenie	visualizar
prišla	chegou
prišla	chegaram
prišla	cheguei
prišla	vieram
prišla	chegou
prišla	veio
zóna	zona
zóna	zone
projektov	projectos
projektov	projetos
vybavené	equipados
vybavené	equipado
vybavené	equipados
vybavené	equipada
vybavené	equipadas
vybavené	equipado
emmy	emmy
plochu	ecrã
plochu	desktop
kráter	cratera
vol	vol
udalosť	acontecimento
udalosť	evento
člena	membro
brod	brod
turecko	turquia
stredný	média
stredný	meados
stredný	médio
stredný	meio
stredný	middle
stredný	mídia
stredný	médio
stredný	média
stredný	meio
stredný	médium
stredný	moderar
stredný	moderado
stredný	moderados
stredný	moderada
televízia	televisão
ruky	braços
ruky	armamento
ruky	arms
ruky	mãos
disk	disquete
disk	disco
disk	disc
disk	disco
disk	conduzir
disk	conduza
disk	conduz
disk	drive
účinky	efeitos
academy	academy
academy	academia
trónu	trono
jak	como
jak	iaque
kvalifikácie	qualificações
kvalifikácie	habilitações
kvalifikácie	qualificações
kvalifikácie	qualificação
turistov	turistas
čisto	puramente
čisto	puras
čisto	pura
čisto	puro
čisto	puros
čisto	pure
jasne	claramente
kategorizácie	categorização
zostali	permaneceram
zostali	permaneceu
zostali	fiquei
zostali	ficou
zostali	ficaram
zostali	permaneceu
zhromaždenia	montagem
zhromaždenia	assembleia
zhromaždenia	assembléia
zhromaždenia	comícios
boeing	boeing
ozbrojených	armada
ozbrojených	armados
ozbrojených	armadas
ozbrojených	armado
psychológia	psicologia
denne	diariamente
denne	diários
denne	diário
denne	diária
delta	delta
pokračovala	continuaram
pokračovala	continuação
pokračovala	continuado
pokračovala	continuou
severný	norte
severný	north
severný	norte
severný	setentrional
severný	northern
predmet	objeto
predmet	objecto
predmet	sujeito
predmet	assunto
predmet	objecto
reč	discurso
financií	finanças
obzvlášť	particularmente
obzvlášť	especialmente
mayenne	mayenne
právne	juridicamente
právne	legalmente
právne	jurídica
právne	jurídico
právne	legal
právne	legais
planét	planetas
piaty	quinto
piaty	quinta
mexiku	méxico
mexiku	mexico
argentíne	argentina
oči	eyes
oči	olhos
raketoplán	shuttle
raketoplán	vaivém
ducha	ghost
ducha	fantasmas
ducha	fantasma
ducha	espírito
ducha	spirit
ducha	espirito
fínska	finlândia
fínska	finlandia
fínska	finlandês
fínska	finlandesa
fínska	finlandeses
profesora	professor
profesora	professora
počítača	computador
plány	planos
bernard	bernard
bernard	bernardo
meranie	medir
meranie	medindo
meranie	medição
meranie	medições
meranie	medições
meranie	mensuração
meranie	medição
sydney	sidney
sydney	sydney
caussols	caussols
power	potência
power	energia
power	poder
power	power
odpoveď	responde
odpoveď	resposta
odpoveď	responder
odpoveď	responda
odpoveď	responde
odpoveď	resposta
odpoveď	responder
odpoveď	responda
odpoveď	resposta
židia	judaica
židia	judeus
židia	judia
židia	judeu
židia	judaico
židia	judeus
charakteristika	caracterização
charakteristika	características
charakteristika	característicos
charakteristika	característica
charakteristika	característico
podoba	semelhança
životopis	biografia
obyčajný	plain
obyčajný	planície
obyčajný	simples
obyčajný	ordinário
obyčajný	vulgar
obyčajný	ordinária
hmyzu	insetos
hmyzu	insectos
hmyzu	insecto
hmyzu	insetos
hmyzu	inseto
materiály	materiais
učenie	ensinando
učenie	ensino
učenie	ensinar
učenie	aprender
učenie	aprendizado
učenie	aprendizagem
učenie	aprendendo
premiér	premier
lady	moça
lady	senhora
lady	dama
vyššia	superior
ulíc	ruas
eur	euros
eur	euros
eur	euro
eur	euros
eur	eur
nedá	incapaz
nedá	incapazes
morave	morávia
určuje	especifica
určuje	identifica
určuje	determina
cantal	cantal
británia	britânia
británia	britannia
euro	euros
euro	euro
vyšší	superior
obetí	vitimas
obetí	vítimas
spoločenstvo	commonwealth
spoločenstvo	comunidade
spoločenstvo	companheirismo
spoločenstvo	irmandade
spoločenstvo	comunidade
okolitých	circundante
pravé	autêntico
pravé	autêntica
pravé	genuíno
pravé	genuína
pravé	genuínos
pravé	genuínas
komory	secções
komory	chambers
komory	câmaras
komory	comores
oxid	óxido
oxid	óxidos
bojových	marcial
bojových	marciais
prišlo	vieram
prišlo	chegou
prišlo	veio
asociácia	associação
asociácia	association
kyslíka	oxigénio
kyslíka	oxigênio
umiestnil	classificado
dosiahli	atingido
dosiahli	alcançada
dosiahli	alcançado
dosiahli	alcançou
dosiahli	alcançadas
dosiahli	alcançada
dosiahli	alcançado
dosiahli	alcançados
vynálezca	inventor
austrálie	austrália
austrálie	montar
príkaz	comando
príkaz	comandar
pokúsil	tentaram
pokúsil	tentou
pokúsil	tentei
pokúsil	tentado
bbc	bbc
bell	campainha
bell	bell
bell	sininho
bell	sino
place	lugar
place	place
place	local
place	sítio
agentúra	agencia
agentúra	agência
turnaje	torneios
pocit	feel
pocit	sentir
pocit	sente
pocit	sinta
pocit	sentimento
pocit	sentindo
pocit	sensação
pocit	feeling
inštitúcie	instituições
ekonomické	econômico
ekonomické	econômica
ekonomické	econômico
väzenia	prisões
väzenia	cadeia
väzenia	prisão
väzenia	cárcere
väzenia	prisão
väzenia	cárcere
stačí	suficiente
stačí	chega
prameň	spring
prameň	primavera
prameň	mola
intel	intel
zástupca	representante
zástupca	representativo
zástupca	representativa
zástupca	delegada
zástupca	adjunto
zástupca	deputado
zástupca	delegado
dokumenty	documentos
morbihan	morbihan
claude	cláudia
claude	claude
vzdelávanie	educação
vzdelávanie	ensino
osud	destino
osud	destiny
osud	destino
osud	fate
horný	superior
horný	upper
horný	topo
horný	top
železnice	ferrovia
železnice	ferroviária
železnice	ferrovias
železnice	ferrovia
nízke	baixa
nízke	baixos
nízke	low
nízke	baixo
postoj	atitude
postoj	postura
postoj	postura
husle	violino
husle	violinos
znamenalo	significava
znamenalo	significou
bloku	bloqueio
bloku	bloco
bloku	bloquear
bloku	block
sčítania	recenseamento
sčítania	censo
sčítania	recenseamentos
návrhy	propostas
návrhy	desenhos
návrhy	designs
návrhy	projetos
návrhy	sugestões
návrhy	rascunhos
kmeňa	tribo
kmeňa	tribos
rugby	rugby
rugby	râguebi
mfk	mfk
politického	politico
politického	político
kategórií	categorias
staníc	estações
programov	programas
programov	programas
per	per
opus	opus
procesy	processos
farár	vigário
farár	parson
farár	pastor
mládeže	jovens
mládeže	juventude
creuse	creuse
pôvodom	originárias
pôvodom	originário
pôvodom	originários
tabuľke	tabela
tabuľke	mesa
tabuľke	quadro
marc	marc
križovatke	intersecção
križovatke	cruzamento
križovatke	junction
križovatke	junção
križovatke	encruzilhada
vstupuje	entra
vedecký	científico
vedecký	científica
vtákov	pássaros
vtákov	aves
definícia	definição
železnica	ferrovias
železnica	ferrovia
železnica	ferroviário
železnica	carril
železnica	ferrovia
železnica	ferroviária
maľby	pinturas
maľby	quadros
manchester	manchester
spoločenstva	commonwealth
spoločenstva	comunidade
spoločenstva	comunidade
synonymum	sinônimo
synonymum	sinónimo
históriu	historia
históriu	história
vymenovaný	nomeados
vymenovaný	nomeado
ben	ben
uesac	uesac
müller	müller
vlastnosť	característicos
vlastnosť	característica
vlastnosť	característico
vlastnosť	propriedade
vlastnosť	imóvel
vlastnosť	propriedades
vlastnosť	qualidade
vlastnosť	característica
vlastnosť	funcionalidade
war	guerra
war	war
war	guerras
revolúcia	revolution
revolúcia	revolução
planet	planet
planet	planeta
viera	fé
viera	faith
viera	crenças
viera	crença
viera	viera
chyby	enganos
chyby	erros
chyby	erros
chyby	insectos
chyby	insetos
chyby	bugs
chyby	bichos
chyby	erros
chyby	defeitos
dohoda	acordo
dohoda	concordância
dohoda	deal
georges	georges
tanky	tanques
tanky	cisternas
národ	nação
národ	nation
aplikácie	aplicativos
aplikácie	aplicações
aplikácie	pedidos
aplikácie	app
aplikácie	aplicativo
aplikácie	aplicação
aplikácie	apps
aplikácie	aplicativos
aplikácie	aplicações
aplikácie	aplicativo
aplikácie	aplicação
japonské	japonesa
japonské	japonês
japonské	japão
japonské	japoneses
komunikácia	comunicação
komunikácia	comunicação
komunikácia	comunicando
komunikácia	comunicar
komunikácia	comunicações
komunikácia	comunicação
hrajú	jogar
hrajú	tocando
hrajú	jogando
hrajú	brincando
miláno	milão
miláno	milan
miláno	milão
miláno	milano
nohy	pés
nohy	pernas
koncept	conceito
koncept	rascunho
koncept	draft
test	testar
test	teste
test	ensaio
rozdiely	divergências
rozdiely	diferenças
boston	boston
riešiť	resolver
riešiť	resolve
riešiť	solucionar
riešiť	resolver
riešiť	resolva
fotografia	foto
fotografia	fotografia
fotografia	fotografa
fotografia	fotografia
fotografia	fotografar
fotografia	fotografia
technický	técnicos
technický	técnico
technický	técnica
aktuálne	correntes
aktuálne	atual
aktuálne	atuais
aktuálne	actual
aktuálne	corrente
johannes	johannes
chata	chalé
chata	cabine
chata	camarote
chata	cabina
chata	cabana
chata	hut
chata	cabana
pozadie	antecedentes
pozadie	fundo
stránok	sítios
stránok	sites
stránok	páginas
sokol	falcon
sokol	falcão
sokol	gavião
sokol	falcão
sokol	hawk
sokol	sokol
zas	novamente
dôkaz	evidências
dôkaz	evidência
dôkaz	prova
dôkaz	provas
dôkaz	prova
dôkaz	provas
tábora	acampamento
tábora	camp
tábora	campo
nemocnice	hospital
nemocnice	hospitalares
nemocnice	hospitalar
nemocnice	hospitais
myslenia	pensamento
myslenia	pensando
myslenia	pensar
následky	conseqüências
následky	consequências
samostatná	discretas
samostatná	discreto
samostatná	discreta
samostatná	discretos
samostatná	separe
samostatná	separado
samostatná	separados
samostatná	separar
samostatná	autónomo
samostatná	autônomo
samostatná	autónoma
samostatná	autônoma
samostatná	autônomo
poľská	polonês
poľská	polaco
poľská	polonesa
talianske	italiana
talianske	italianos
talianske	italiano
kňaza	priest
kňaza	padre
kňaza	sacerdote
konanie	prosseguindo
konanie	procedimento
efekt	efeito
účastníkov	participantes
účastníkov	participantes
účastníkov	subscritores
účastníkov	assinantes
dobrá	boa
dobrá	bom
delia	delia
disciplína	disciplina
hôr	montanhas
rozhodnutia	decisão
rozhodnutia	decisões
rozhodnutia	acórdãos
gymnázia	ginásio
morom	mar
phd	doutoramento
phd	doutorado
phd	phd
long	longa
long	longos
long	longo
long	comprido
long	long
sviatok	feriado
sviatok	férias
menšia	menor
menšia	menores
menšia	menor
menšia	minor
menšia	menos
peru	perú
peru	peru
elektrické	elétricos
elektrické	elétrica
elektrické	elétrico
elektrické	eléctrica
elektrické	elétricos
elektrické	eléctricos
elektrické	elétrica
elektrické	elétrico
skončili	terminei
skončili	terminou
skončili	acabado
skončili	concluído
skončili	terminado
skončili	terminada
rastlina	plantar
rastlina	planta
rastlina	plant
rastlina	usina
komárno	komárno
novo	novo
procesov	processos
signál	sinal
signál	sinalizar
aktívny	ativo
aktívny	activo
aktívny	ativa
aktívny	activa
aktívny	ativos
