மற்றும்	y
கண்டுபிடிக்கப்பட்ட	descubiertos
கண்டுபிடிக்கப்பட்ட	descubrió
பழங்கால	antiguo
பழங்கால	antigüedades
பழங்கால	antiguas
பழங்கால	antigua
பழங்கால	antigüedad
நேபாளம்	nepal
நேபாளம்	nepalí
நேபாளம்	nepalí
நேபாளம்	nepal
இடர்	riesgo
இடர்	riesgos
இடர்	arriesgar
ஆடும்	baile
ஆடும்	bailes
ஆடும்	danza
ஆடும்	bailando
ஆடும்	bailar
சூழ்நிலை	situacion
சூழ்நிலை	situación
உறவுகள்	relaciones
உறவுகள்	relaciones
நிறுத்த	parada
நிறுத்த	pare
நிறுத்த	stop
நிறுத்த	detener
நிறுத்த	parar
கற்றுக்	enseñado
கற்றுக்	enseñaba
கற்றுக்	enseñó
நிறுவி	instalador
நடுநிலை	neutral
நடுநிலை	neutro
நடுநிலை	neutrales
நடுநிலை	neutra
கோபம்	rabia
கோபம்	ira
கோபம்	enojo
கோபம்	enfado
கோபம்	cólera
கோபம்	enfadado
கோபம்	enojada
கோபம்	enfadada
கோபம்	enojado
நுண்ணுயிர்	microbiana
விழுந்து	fall
விழுந்து	otoño
விழுந்து	caída
இறைவனை	lord
இறைவனை	señor
குழப்பம்	lío
குழப்பம்	desorden
குழப்பம்	confusión
குழப்பம்	confundidos
குழப்பம்	confundido
குழப்பம்	confuso
குழப்பம்	confundida
குழப்பம்	conflicto
குழப்பம்	conflictos
குழப்பம்	caos
குழப்பம்	desmadre
மூலக்கூறுகள்	moléculas
துகள்	partícula
துகள்	partículas
தட்டு	placa
தட்டு	placas
தட்டு	plato
தட்டு	bandeja
திருமதி	sra
திருமதி	mrs
துல்லியமான	exacto
துல்லியமான	exacta
துல்லியமான	precisa
துல்லியமான	precisos
துல்லியமான	precisión
நாயர்	nair
பூச்சி	insectos
பூச்சி	insecto
பூச்சி	peste
பூச்சி	plaga
பூச்சி	plagas
நிலைமை	situacion
நிலைமை	situación
எட்டாவது	octava
எட்டாவது	octavo
சிறுவர்கள்	boys
சிறுவர்கள்	muchachos
சிறுவர்கள்	chicos
சிறுவர்கள்	ninos
சிறுவர்கள்	niños
சிறுவர்கள்	kids
கொண்டான்	cesto
கொண்டான்	obstaculizar
கொண்டான்	cesta
ஒளியியல்	ópticas
ஒளியியல்	óptica
புரதம்	proteína
புரதம்	proteínas
நாகரிகம்	civilización
பண்ணை	granja
பண்ணை	finca
மேற்பரப்பு	superficie
மேற்பரப்பு	superficial
சாமுவேல்	samuel
பிடித்தது	favoritos
பிடித்தது	favorita
பிடித்தது	favoritas
பிடித்தது	favorito
வீரன்	campeón
வீரன்	campeona
வீரன்	campeon
வீரன்	champ
வீடுகளில்	viviendas
வீடுகளில்	hogares
வீடுகளில்	casas
கையேடு	manuales
கையேடு	manual
கோதுமை	trigo
பதிப்புகள்	ediciones
பதிப்புகள்	versiones
முல்லை	plastik
விரைந்து	apresurado
வளர்ச்சியை	crecimiento
மரியாதை	respeten
மரியாதை	respeto
மரியாதை	respetar
மரியாதை	respeta
விரிவாக்கம்	ampliar
விரிவாக்கம்	expansión
விரிவாக்கம்	expandirse
விரிவாக்கம்	expandir
விரிவாக்கம்	ampliación
விரிவாக்கம்	extensión
விரிவாக்கம்	prórroga
பீட்டா	beta
வழிமுறை	escalón
வழிமுறை	step
வழிமுறை	paso
வழிமுறை	método
வழிமுறை	canal
வழிமுறை	canalizar
வழிமுறை	canales
வழிமுறை	channel
விரும்பினார்	gustado
விரும்பினார்	gustaba
புரியும்	explicativo
புரியும்	explicativa
புரியும்	entienda
புரியும்	comprenda
புரியும்	comprender
புரியும்	entiende
புரியும்	entender
கேரளம்	kerala
நிலவும்	prevalece
கால்நடை	ganado
கால்நடை	bovino
கால்நடை	bovinos
ரஷ்யா	rusia
தேங்காய்	coco
லூயி	luiz
லூயி	luis
லூயி	luis
லூயி	louie
தெரியாத	desconocida
தெரியாத	desconocidos
தெரியாத	desconocidas
தெரியாத	desconocido
வேண்டுகோள்	petición
வேண்டுகோள்	solicitar
வேண்டுகோள்	solicite
வேண்டுகோள்	solicitud
அணிந்து	vistiendo
கேட்ட	escuchado
கேட்ட	oído
அபிவிருத்தி	desarrollo
இடைக்கால	medieval
பாதுகாக்க	proteja
பாதுகாக்க	proteger
பாதுகாக்க	protegerla
பாதுகாக்க	protege
பார்வையாளர்கள்	público
பார்வையாளர்கள்	publico
பார்வையாளர்கள்	audiencia
பார்வையாளர்கள்	auditorio
பார்வையாளர்கள்	espectadores
பார்வையாளர்கள்	televidentes
கண்காணிப்பு	rastreando
கண்காணிப்பு	seguimiento
கண்காணிப்பு	rastreo
கண்காணிப்பு	supervisión
கண்காணிப்பு	monitoreo
கண்காணிப்பு	monitorización
கண்காணிப்பு	seguimiento
கண்காணிப்பு	vigilancia
சக்கரம்	rueda
சக்கரம்	chakra
கோடுகள்	líneas
கோடுகள்	lines
கோடுகள்	lineas
கோடுகள்	persisten
அனுமதிக்கிறது	permite
புராண	conmemorando
புராண	conmemorar
புராண	epic
புராண	épica
புராண	épico
எப்பொழுதும்	always
எப்பொழுதும்	siempre
வேதாந்த	vedanta
சிங்கம்	león
வேல்ஸ்	gales
புறநகர்	suburbana
வழிகள்	indicaciones
வழிகள்	instrucciones
வழிகள்	direcciones
வழிகள்	formas
வழிகள்	maneras
வழிகள்	caminos
வழிகள்	modos
யானைகள்	elefante
யானைகள்	elefantes
பாலிவுட்	bollywood
உறுதியாக	firmemente
உறுதியாக	fuertemente
உறுதியாக	claro
உறுதியாக	seguro
ஜாக்	jota
ஜாக்	jack
ஜாக்	zack
கண்டம்	continente
பாதுகாப்பான	seguro
பாதுகாப்பான	safe
பாதுகாப்பான	segura
பாதுகாப்பான	seguro
பாதுகாப்பான	asegurado
பாதுகாப்பான	segura
கட்டம்	grid
கட்டம்	rejilla
கட்டம்	red
கட்டம்	cuadrícula
வாதம்	argumento
வாதம்	argumentación
அவதாரம்	avatar
மாறுபடும்	varía
மாறுபடும்	variar
மாறுபடும்	varia
மாறுபடும்	varían
போதே	mientras
தேயிலை	tea
தேயிலை	té
அண்ணன்	annan
படைப்பு	creación
படைப்பு	creativa
படைப்பு	creative
படைப்பு	creativos
படைப்பு	creativo
அம்பாறை	ampara
துணி	textil
துணி	textiles
துணி	tela
துணி	telas
துணி	paño
துணி	tela
துணி	tejido
துணி	textil
துணி	textiles
துணி	tejidos
அவனுக்கு	él
நிக்கோபார்	nicobar
படப்பிடிப்பு	filmando
படப்பிடிப்பு	filmación
படப்பிடிப்பு	grabando
படப்பிடிப்பு	rodaje
படப்பிடிப்பு	dispara
படப்பிடிப்பு	brotes
படப்பிடிப்பு	disparos
படப்பிடிப்பு	disparo
படப்பிடிப்பு	tiroteo
படப்பிடிப்பு	tiro
படப்பிடிப்பு	rodaje
சனி	sábados
சனி	sábado
சனி	sabado
சனி	senté
சனி	sat
மூங்கில்	bambú
விடை	contestar
விடை	contesta
விடை	responder
விடை	respuesta
தேவைகளை	necesidades
தேவைகளை	necesita
சார்ல்ஸ்	carlos
நியாயமான	razonable
நியாயமான	razonables
உதவியது	ayudó
உதவியது	ayudado
எட்வர்ட்	eduardo
எட்வர்ட்	edward
ஏதோ	algo
ராஜீவ்	rajeev
ராஜீவ்	rajiv
பிரீமியர்	premiere
பிரீமியர்	estreno
பிரீமியர்	premier
களஞ்சியம்	silos
களஞ்சியம்	silo
இடைநிலை	intermedios
இடைநிலை	intermediario
இடைநிலை	intermedio
இடைநிலை	intermedias
கேள்விகள்	preguntas
கேள்விகள்	interrogantes
கேள்விகள்	cuestiones
நல	bienestar
விளையாட்டரங்கம்	estadio
விளையாட்டரங்கம்	stadium
எல்லைகள்	fronteras
எல்லைகள்	bordes
எல்லைகள்	límites
எல்லைகள்	limites
கதிர்வீச்சு	irradiación
கதிர்வீச்சு	radiación
கதிர்வீச்சு	radiaciones
அழைக்கப்பட்டார்	invita
அழைக்கப்பட்டார்	invitado
அழைக்கப்பட்டார்	invitada
அழைக்கப்பட்டார்	invitados
டோனி	tony
டோனி	toni
டோனி	antonio
பனை	palmera
பனை	palm
பனை	palma
கண்ணகி	kannagi
சூறாவளி	ciclón
சூறாவளி	tifón
சூறாவளி	huracanes
சூறாவளி	huracán
பிரகாஷ்	prakash
ஆனந்த்	anand
பிரிட்டன்	britania
பெருங்கோவில்	catedral
நிலங்கள்	tierras
நிலங்கள்	aterriza
பெல்	bel
பெல்	campana
பெல்	timbre
பெல்	bell
நிழல்	sombras
நிழல்	sombra
நிழல்	sombreado
நிழல்	sombras
நிழல்	sombra
நிழல்	shadow
நிழல்	sombra
விருத்தி	desarrollo
இதயம்	corazón
இதயம்	corazon
இதயம்	heart
விமர்சனங்கள்	críticas
விமர்சனங்கள்	opiniones
விமர்சனங்கள்	reseña
விமர்சனங்கள்	reseñas
விமர்சனங்கள்	críticas
விமர்சனங்கள்	criticas
விமர்சனங்கள்	crítica
இயல்புகள்	activaciones
எங்கு	where
எங்கு	donde
எங்கு	adonde
எங்கு	dónde
இணைக்க	conecta
இணைக்க	conectarse
இணைக்க	conectar
திட்டமிடல்	planificación
திட்டமிடல்	planificar
திட்டமிடல்	planeación
திட்டமிடல்	planeamiento
தொகுத்தல்	edición
தொகுத்தல்	editando
தொகுத்தல்	editar
தொகுத்தல்	montaje
தொகுத்தல்	agrupamiento
தொகுத்தல்	agrupación
தொகுத்தல்	agrupar
வரவேற்பு	wellcome
வரவேற்பு	bienvenida
வரவேற்பு	bienvenidos
வரவேற்பு	bienvenido
வரவேற்பு	recibimiento
வரவேற்பு	acogida
வரவேற்பு	recepción
இராமன்	raman
மைக்	mike
மைக்	miguel
யாத்திரை	yatra
பவர்	potencia
பவர்	power
பவர்	poder
தரை	planta
தரை	piso
தரை	suelo
தரை	terreno
தரை	molido
தரை	ground
இளவரசி	infanta
இளவரசி	princesas
இளவரசி	princess
இளவரசி	princesa
டெல்	tel
டெல்	dell
தொழில்கள்	trabajos
தொழில்கள்	jobs
தொழில்கள்	empleos
தொழில்கள்	empleo
கணவன்	marido
கணவன்	esposo
தேவன்	dios
வாக்கெடுப்பு	encuesta
வாக்கெடுப்பு	sondeo
வாக்கெடுப்பு	encuestas
கோட்டைகள்	fuertes
கோட்டைகள்	fortalezas
உலோகங்கள்	metales
படுகொலைகள்	masacres
படுகொலைகள்	matanza
படுகொலைகள்	masacre
படுகொலைகள்	matanzas
யுனெஸ்கோ	unesco
சுவை	degustar
சுவை	sabor
சுவை	gusto
சுவை	gustos
சுவை	sabor
எரிக்	eric
எரிக்	erick
பீடம்	altar
சித்த	siddha
சேரும்	milán
சேரும்	milan
சேரும்	destino
சேரும்	destinos
வெளிப்பாடு	expresión
வெள்ளம்	inundación
வெள்ளம்	inundaciones
வெள்ளம்	inundar
வெள்ளம்	diluvio
வெள்ளம்	inundación
வெள்ளம்	inundaciones
வெள்ளம்	inundando
வெள்ளம்	inundación
வெள்ளம்	inundaciones
கல்லறை	tumba
கல்லறை	sepulcro
கல்லறை	cementerio
கல்லறை	tumba
அத்தியாயம்	capitulo
அத்தியாயம்	capítulo
அத்தியாயம்	episodio
கல்வெட்டுகள்	inscripciones
பாட	cante
பாட	canta
பாட	canto
பாட	canten
பாட	sing
பாட	cantar
மர	madera
மீதமுள்ள	restante
மீதமுள்ள	permaneciendo
மீதமுள்ள	restantes
சாதாரணமாக	casualmente
கோள்கள்	planetas
ஆவணம்	doc
ஆவணம்	documentar
ஆவணம்	documento
பேருந்துகள்	ómnibus
பேருந்துகள்	autobuses
பேருந்துகள்	buses
ஏற்படுகின்றன	contracción
மாதா	mata
காவேரி	kaveri
இணைக்கப்பட்டது	conectada
இணைக்கப்பட்டது	conectados
இணைக்கப்பட்டது	conectadas
இணைக்கப்பட்டது	conectado
இணைக்கப்பட்டது	enlazados
இணைக்கப்பட்டது	vinculado
இணைக்கப்பட்டது	vinculados
இணைக்கப்பட்டது	vinculada
ராப்	robar
ராப்	rob
கூட்டல்	adición
கூட்டல்	sum
கூட்டல்	suma
நினைவில்	recordada
நினைவில்	recordó
நினைவில்	recordado
நினைவில்	recuerdas
நினைவில்	recuerden
நினைவில்	recuerda
நினைவில்	recordar
நினைவில்	recuerde
வேதம்	vedas
முடிச்சு	nodo
முடிச்சு	nudo
முடிச்சு	nudos
கென்ட்	kent
தடம்	pista
தடம்	track
தடம்	atletismo
தடம்	vía
ஐம்பது	fifty
ஐம்பது	cincuenta
நீதிமன்றங்கள்	tribunales
நீதிமன்றங்கள்	cortes
நீதிமன்றங்கள்	juzgados
ரப்பர்	goma
ரப்பர்	caucho
ரப்பர்	gomas
வயதான	ancianos
வயதான	anciano
வயதான	anciana
மகனும்	hijo
கற்று	aprenda
கற்று	aprendan
கற்று	aprender
கற்று	aprende
மக்களாட்சி	democracia
பூங்காக்கள்	parques
நிறுத்தம்	parada
நிறுத்தம்	pare
நிறுத்தம்	stop
நிறுத்தம்	detener
நிறுத்தம்	parar
ரோஜா	rose
ரோஜா	rosa
புகை	fumadores
புகை	tabaco
புகை	fumador
புகை	fumar
புகை	fumando
புகை	fumar
புகை	humo
புகை	humos
சைவம்	vegetarianos
சைவம்	vegetariano
சைவம்	vegetariana
சைவம்	vegano
நிலா	luna
நிலா	moon
சதவிகிதம்	porcentaje
சதவிகிதம்	%
சதவிகிதம்	porcentaje
பெனடிக்ட்	benito
பெனடிக்ட்	benedicto
நீச்சல்	natación
நீச்சல்	nado
நீச்சல்	nadar
நீச்சல்	nadando
நீச்சல்	natación
நீச்சல்	nadar
ராதா	radha
பாடகி	singer
பாடகி	cantor
பாடகி	cantante
சடங்குகள்	rituales
சடங்குகள்	ceremonia
சடங்குகள்	ceremonias
கிறிஸ்து	cristo
யுனைடெட்	united
யுனைடெட்	unidos
யுனைடெட்	unido
யுனைடெட்	unió
யுனைடெட்	unida
காலணி	zapatillas
காலணி	zapatos
காலணி	calzado
தெலுங்கானா	telangana
பதினான்கு	fourteen
பதினான்கு	catorce
சேர்க்கை	union
சேர்க்கை	unión
சேர்க்கை	sindicato
சேர்க்கை	admisión
சேர்க்கை	combo
எழுச்சி	rise
எழுச்சி	levántate
எழுச்சி	subida
செயற்பாடு	actividad
விளையாடி	jugando
விளையாடி	tocando
விளையாடி	jugar
சுங்கை	sungai
படித்த	leído
படித்த	lea
படித்த	leer
படித்த	lectura
படித்த	educado
படித்த	educada
படித்த	educados
மாறிலி	constante
மாறிலி	constantes
கைப்பற்றிய	capturado
கைப்பற்றிய	captado
கைப்பற்றிய	capturados
கைப்பற்றிய	capturada
ஒதுக்கீடு	atribución
ஒதுக்கீடு	reconocimiento
ஒதுக்கீடு	asignación
பாபா	baba
கிளிநொச்சி	loro
வாழை	plátano
வாழை	plátano
வாழை	banano
வாழை	plátanos
வாழை	banana
வாழை	bananas
குழுவை	grupo
குழுவை	group
குழுவை	agrupar
அங்குலம்	pulgadas
அங்குலம்	centímetros
அங்குலம்	centímetro
அங்குலம்	pulgada
அங்குலம்	pulgadas
பேசி	teléfono
பேசி	teléfonos
பேசி	telefono
இறைச்சி	carne
இறைச்சி	carnes
ஏரிகள்	lagos
தற்காலிகமாக	temporalmente
பூஜை	puja
அணுகுமுறை	enfoque
அணுகுமுறை	acercamiento
அணுகுமுறை	aproximación
அணுகுமுறை	abordaje
அணுகுமுறை	planteamiento
காரணி	factor
நிலவு	luna
நிலவு	moon
உட்புற	interior
உட்புற	interiores
உலோகம்	metálico
உலோகம்	metálicos
உலோகம்	metal
உலோகம்	metales
உலோகம்	metales
அறிமுக	debut
விதை	semilla
விதை	semillas
விதை	semilla
விதை	semillas
ஊடகம்	media
ஊடகம்	medios
மெக்சிகோ	méjico
மெக்சிகோ	méxico
மெக்சிகோ	mexico
அமெரிக்கர்	americano
அமெரிக்கர்	american
அமெரிக்கர்	estadounidense
அமெரிக்கர்	americanos
அமெரிக்கர்	americana
அமெரிக்கர்	americanas
அமெரிக்கர்	americanos
அமெரிக்கர்	estadounidenses
அமெரிக்கர்	norteamericanos
இப்னு	ibn
அறிக்கைகள்	informes
அறிக்கைகள்	reportajes
அறிக்கைகள்	reportes
வெற்றியை	exitos
வெற்றியை	exito
வெற்றியை	éxitos
வெற்றியை	éxito
நாளிதழ்	periódico
நாளிதழ்	periodico
நாளிதழ்	periódicos
ஹாலிவுட்	hollywood
மெல்ல	despacito
மெல்ல	lentamente
பிறந்தது	nacidos
பிறந்தது	born
பிறந்தது	nacido
பதினாறு	sixteen
பதினாறு	dieciséis
சகோதரன்	hermano
சகோதரன்	brother
கடை	tienda
கடை	almacén
கடை	tienda
கடை	almacenar
கடை	store
தெளிவு	claro
தெளிவு	despejado
தெளிவு	claridad
கணினிகள்	informática
கணினிகள்	computadores
கணினிகள்	computadoras
கணினிகள்	ordenadores
வேர்	root
வேர்	raíz
பிரான்சிஸ்	francisco
பிரான்சிஸ்	francis
வெளியீடுகள்	lanzamientos
வெளியீடுகள்	liberaciones
வெளியீடுகள்	comunicados
ஊழியர்கள்	personal
ஊழியர்கள்	staff
சக்கர	rueda
வாட்	watt
வாட்	vatios
வாட்	wat
சுவிஸ்	swiss
சுவிஸ்	suiza
சுவிஸ்	suizo
சுவிஸ்	suizos
பேட்மேன்	batman
மூடிய	cerrada
மூடிய	cerrado
மூடிய	cerrados
ஆட்டோ	auto
ஆட்டோ	automático
வெளியேறும்	salir
வெளியேறும்	salida
ஸ்டீபன்	stephen
ஸ்டீபன்	esteban
ஸ்டீபன்	esteban
ஸ்டீபன்	stefan
ஜான்சன்	johnson
கட்டுமான	construcción
கட்டுமான	construcciones
கட்டுமான	construccion
போஸ்	bose
போஸ்	poses
போஸ்	pose
போஸ்	posa
போஸ்	plantean
போஸ்	posar
சார்பற்ற	neutro
சார்பற்ற	neutra
இன்பம்	disfrute
ஒன்பதாவது	nueve
ஒன்பதாவது	nine
ஒன்பதாவது	novena
ஒன்பதாவது	noveno
டெய்லர்	taylor
புனைவு	ficción
கன்னி	virgo
மரபுகள்	tradiciones
நடுவர்	árbitro
நடுவர்	referí
நெறிமுறைகள்	criterios
நெறிமுறைகள்	criterio
டாட்டா	tata
விவசாயிகள்	agricultores
விவசாயிகள்	campesinos
விவசாயிகள்	granjeros
சாதனம்	dispositivos
சாதனம்	dispositivo
மின்னணுவியல்	electrónicos
மின்னணுவியல்	electrónica
மேற்கோள்கள்	satélite
மேற்கோள்கள்	satelital
மேற்கோள்கள்	satélites
மேற்கோள்கள்	citas
மேற்கோள்கள்	frases
மேற்கோள்கள்	cotizaciones
மேற்கோள்கள்	comillas
மேற்கோள்கள்	ejemplos
மேற்கோள்கள்	citas
மேற்கோள்கள்	cotizaciones
மேற்கோள்கள்	anotaciones
வெளிப்படையாக	abiertamente
வெளிப்படையாக	aparentemente
பாக்	pak
தெருவில்	calle
தெருவில்	callejero
தெருவில்	street
தெருவில்	calles
உயிருடன்	viva
உயிருடன்	vivos
உயிருடன்	vivo
உயிருடன்	alive
பெண்ணை	chica
பெண்ணை	niña
பெண்ணை	muchacha
ஓடி	caudal
ஓடி	fluir
ஓடி	flow
ஓடி	flujo
ஸ்மித்	herrero
ஸ்மித்	smith
மேஜர்	comandante
மேஜர்	major
மேஜர்	mayor
ஊட்டச்சத்து	nutrición
தண்டு	cordón
தண்டு	tallo
அறைகள்	habitación
அறைகள்	habitaciones
அறைகள்	cuartos
அறைகள்	salas
எண்ணை	número
எண்ணை	numero
இருவருக்கும்	ambos
இருவருக்கும்	ambas
இருவருக்கும்	tanto
இன்றளவும்	teje
உரிமையாளர்	propietario
உரிமையாளர்	dueño
உரிமையாளர்	propietarios
உரிமையாளர்	dueña
உரிமையாளர்	propietaria
சேதம்	daños
சேதம்	daño
கவுண்டர்	contrarrestar
கவுண்டர்	contra
கவுண்டர்	contador
கவுண்டர்	mostrador
விரும்பிய	prefería
விரும்பிய	preferidos
விரும்பிய	preferido
விரும்பிய	preferida
புக்	buk
ஜோடி	par
ஜோடி	pareja
ஜோடி	pareja
மந்திரம்	mantra
தயாரிப்பாளர்கள்	productores
தயாரிப்பாளர்கள்	productoras
தா	tha
ராஜஸ்தான்	rajasthan
ரகுமான்	rahman
அவசர	urgencias
அவசர	urgencia
அவசர	emergencias
அவசர	emergencia
கரை	fronterizo
கரை	fronteriza
கரை	frontera
கரை	fronteras
கரை	borde
நாயகன்	heroe
நாயகன்	hero
நாயகன்	héroe
நாயகன்	man
நாயகன்	hombre
காப்பகம்	archivar
காப்பகம்	archivos
காப்பகம்	archivado
காப்பகம்	archivo
அடர்ந்த	densa
அடர்ந்த	densas
அடர்ந்த	densos
அடர்ந்த	denso
கூத்து	hoa
படைத்த	creó
படைத்த	creado
படைத்த	creados
படைத்த	creadas
படைத்த	creada
அருங்காட்சியகங்கள்	museos
சிவா	shiva
சிவா	siva
குடி	beber
குடி	bebida
குடி	bebiendo
குடி	bebe
குடி	beber
குடி	bebida
குடி	beba
வாழ்த்துக்கள்	felicitaciones
வாழ்த்துக்கள்	enhorabuena
வாழ்த்துக்கள்	felicidades
வாழ்த்துக்கள்	saludos
வாழ்த்துக்கள்	felicitaciones
வாழ்த்துக்கள்	enhorabuena
வாழ்த்துக்கள்	felicidades
பாடலாசிரியர்	compositor
பாடலாசிரியர்	compositora
இனிய	feliz
இனிய	felices
இனிய	contenta
இனிய	contento
இனிய	happy
குளோரின்	cloro
பெல்ஜியம்	bélgica
வெளியிட்டு	liberando
வெளியிட்டு	soltando
மெட்ரிக்	métricas
மெட்ரிக்	métrica
துருக்கிய	turcos
துருக்கிய	turco
துருக்கிய	turca
துருக்கிய	turquía
நெப்போலியன்	napoleón
ஆயுதம்	armamento
ஆயுதம்	armas
ஆயுதம்	arma
ஆயுதம்	municiones
ஆயுதம்	munición
சங்கு	caracola
மசூதி	mezquita
வழிகாட்டி	mago
வழிகாட்டி	hechicero
வழிகாட்டி	guía
வழிகாட்டி	guia
பங்களிக்க	contribuya
பங்களிக்க	contribuir
பங்களிக்க	contribuye
குடியேற்றம்	inmigración
பிலிப்	phillip
பிலிப்	felipe
பிலிப்	felipe
பிலிப்	filipo
பர்மா	birmania
பாபு	babu
நெருக்கமான	íntimos
நெருக்கமான	íntima
நெருக்கமான	íntimo
தேவையற்ற	indeseados
தேவையற்ற	innecesarios
தேவையற்ற	innecesario
தேவையற்ற	innecesaria
தேவையற்ற	innecesarias
திறனாய்வு	críticas
திறனாய்வு	criticas
திறனாய்வு	crítica
தீர்க்க	resolverlo
தீர்க்க	resuelva
தீர்க்க	solucionar
தீர்க்க	resolver
தீர்க்க	resuelve
சேர்க்கும்	agrega
சேர்க்கும்	añade
பலகை	tabla
பலகை	tablón
பலகை	tablero
பலகை	junta
தணிக்கை	censura
வளைவு	curva
வளைவு	curvatura
யூதர்கள்	judios
யூதர்கள்	judíos
வளைகுடா	golfo
வளைகுடா	abismo
வளைகுடா	bahía
வளைகுடா	bay
உகந்த	óptimos
உகந்த	óptimo
உகந்த	óptima
உகந்த	óptimas
மெய்நிகர்	virtuales
மெய்நிகர்	virtual
கிரிக்	crick
மோதல்	colisión
மோதல்	colisiones
உள்ளீடு	feed
உள்ளீடு	alimentación
உள்ளீடு	piensos
உள்ளீடு	alimentarse
உள்ளீடு	alimento
உள்ளீடு	entrada
உள்ளீடு	aportación
உள்ளீடு	insumos
உள்ளீடு	entrada
உள்ளீடு	aporte
தெய்வங்கள்	dioses
ஊதா	morado
ஊதா	moradas
ஊதா	morada
ஊதா	púrpura
ஊதா	violeta
ஊதா	violet
ஊதா	violeta
ஊதா	violetas
புயல்	ciclón
புயல்	tormentas
புயல்	tormenta
புயல்	tempestad
புயல்	storm
பகவான்	bhagwan
நினைத்து	pensamiento
நினைத்து	pensando
நினைத்து	pensar
அக்கறை	cariñoso
அக்கறை	cuidando
அயன்	ayan
கூறு	módulo
கூறு	modulo
கூறு	módulos
கூடைப்பந்து	básquetbol
கூடைப்பந்து	baloncesto
விதைகள்	semilla
விதைகள்	semillas
மாசு	contaminadas
மாசு	contaminados
மாசு	contaminado
மாசு	contaminada
மாசு	polución
மாசு	contaminación
வரவு	llegada
வரவு	arribo
வரவு	llegadas
எப்போது	cuándo
எப்போது	when
எப்போது	cuando
முப்பது	treinta
முப்பது	thirty
புத்தரின்	buda
புத்தரின்	buddha
சரக்கு	cargo
சரக்கு	cargamento
சரக்கு	carga
சரக்கு	inventarios
சரக்கு	inventario
சரக்கு	existencias
சரக்கு	fletes
சரக்கு	flete
சரக்கு	mercancías
இயல்பாக	normales
இயல்பாக	normalidad
இயல்பாக	normal
வைரஸ்	virus
பான்	bonn
பான்	cacerola
பான்	sartén
பான்	pan
பரப்புரை	lobby
பரப்புரை	propaganda
டேனியல்	daniel
ஜோன்ஸ்	jones
தீங்கு	malvado
தீங்கு	maldad
தீங்கு	mal
தீங்கு	evil
தீங்கு	malvada
தீங்கு	mutilaciones
தீங்கு	mutilación
தீங்கு	daño
பலன்	provecho
பலன்	beneficio
பலன்	resultado
கோழி	aves
கோழி	corral
கோழி	pollito
கோழி	pollos
கோழி	gallina
கோழி	pollo
கோழி	gallina
சக்தியை	potencia
சக்தியை	power
சக்தியை	poder
எல்லோரும்	todos
எல்லோரும்	todos
பயணத்தை	travesía
பயணத்தை	viaje
பயணத்தை	trayecto
வாரங்கள்	semanas
தொழிற்சாலைகள்	fábricas
அளவீடு	medición
அளவீடு	mediciones
அளவீடு	medida
மென்மையான	blanda
மென்மையான	suave
மென்மையான	soft
மென்மையான	blando
பகதூர்	bahadur
மூவர்	trio
மூவர்	trío
சமம்	iguales
சமம்	equivale
நிலவியல்	geología
குடியுரிமை	ciudadanía
குடியுரிமை	nacionalidad
விருந்து	parte
விருந்து	partido
விருந்து	fiesta
விருந்து	party
ரைட்	wright
உருவாக்குதல்	hacer
உருவாக்குதல்	haciendo
உருவாக்குதல்	creación
மாநாடுகள்	congresos
மாநாடுகள்	conferencias
கட்டாய	obligatoriedad
கட்டாய	obligatoria
கட்டாய	obligatorio
கட்டாய	obligatorios
கட்டாய	obligatorias
கட்டாய	obligatoriedad
கட்டாய	obligatoria
கட்டாய	obligatorio
கட்டாய	obligatorios
கட்டாய	obligatorias
வரைகலை	gráfica
வரைகலை	gráfico
வரைகலை	gráficos
வரைகலை	gráficas
ஸ்டுடியோ	estudio
ஸ்டுடியோ	studio
குற்றவியல்	criminales
குற்றவியல்	criminal
குற்றவியல்	penales
குற்றவியல்	delincuente
குற்றவியல்	penal
கட்டப்பட்டுள்ளது	construidos
கட்டப்பட்டுள்ளது	construido
கட்டப்பட்டுள்ளது	construida
வரைபடங்கள்	mapas
வரைபடங்கள்	mapa
ஆன்லைன்	conectados
ஆன்லைன்	conectado
ஆன்லைன்	online
தொழிற்துறை	industria
அப்பா	papá
அப்பா	papa
அப்பா	papá
அப்பா	papa
அப்பா	papá
அப்பா	papi
அப்பா	papito
அப்பா	padre
முற்போக்கு	progresivo
முற்போக்கு	progresivas
முற்போக்கு	progresista
முற்போக்கு	progresivos
முற்போக்கு	progresiva
தாக்க	latencia
சீனம்	chinos
சீனம்	chino
கோலா	koala
கோலா	cola
வெண்	venn
பங்களிப்புகள்	contribuciones
பங்களிப்புகள்	aportaciones
பங்களிப்புகள்	cotizaciones
பங்களிப்புகள்	contribución
பங்களிப்புகள்	aportes
செயலி	aplicacion
செயலி	solicitud
செயலி	aplicación
செயலி	app
செயலி	aplicación
கணேஷ்	ganesh
நற்கருணை	eucarístico
கேரி	carrie
சிங்களம்	cingalés
சிங்களம்	cingaleses
மிகச்சிறிய	pequeño
மிகச்சிறிய	peque
மிகச்சிறிய	tiny
மாஸ்கோ	moscú
முடியுமா	interacción
அறம்	aram
நினைவகம்	conmemorativo
நினைவகம்	memorial
நினைவகம்	monumento
நினைவகம்	recuerdos
நினைவகம்	memoria
