اتھاہ	deep
زجل	music
زِچ	geram
زِچ	diganggu
زچگی	bersalin
زچگی	bersalin
زچگی	persalinan
زچگی	bersalin
زحمت	kesukaran
زحمت	kesusahan
زحمت	penyakit
زحمت	sickness
زحمت	kepedihan
زحمت	sakit
زحمت	keperitan
زحمت	kesakitan
زحمت	pain
زحمت	kesukaran
زحمت	kesusahan
زحمت	penyakit
زحمت	sickness
زحمت	buai
زحمت	masalah
زحمت	menyusahkan
زحمت	kepedihan
زحمت	sakit
زحمت	keperitan
زحمت	kesakitan
زحمت	pain
زحمتی	bermasalah
زخّار	mengamuk
زخم	kerugian
زخم	kecederaan
زخم	dipotong
زخم	cut
زخم	memotong
زخم	potong
زخم	kerugian
زخم	kecederaan
زخم	luka
زخم	dipotong
زخم	cut
زخم	memotong
زخم	potong
زخمی	terluka
زد	julat
زد	kerugian
زد	lejang
زد	stroke
زد	strok
زد	kerosakan
زد	blow
زد	meletupkan
زد	menghembus
زدگی	lejang
زدگی	stroke
زدگی	strok
زدگی	blow
زدگی	meletupkan
زدگی	menghembus
زدن	berdegup
زدن	berdebar
زدن	berdenyut
زدہ	tertindas
زدہ	dibelasah
زدہ	dikalahkan
زدہ	dipukul
زر	debunga
زر	wang
زر	duit
زر	kekayaan
زر	kekayaan
زر	debunga
زر	wang
زر	duit
زر	kekayaan
زر	emas
زر	gold
زر	kekayaan
زرِباقی	imbangan
زرِباقی	baki
زرخیز	subur
زرخیز	kaya
زرخیزی	kesuburan
زردار	kaya
زرِگل	debunga
زرِمنافع	profit
زرنگار	gilt
زرنگار	gilded
زرِیافتنی	hutang
زرِیافتنی	tuntutan
زِراعت	pertanian
زِراعتی	pertanian
زرافہ	zirafah
زرافہ	giraffe
زرّاق	licik
زرّاق	sly
زرّاق	belit
زرّاق	licik
زرّاق	chemist
زرّاقی	licik
زرتُشت	zarathustra
زرتُشتی	zoroastrian
زرد	wan
زرد	kusam
زرد	pale
زرد	pucat
زرد	kuning
زرد	wan
زرد	kusam
زرد	pale
زرد	pucat
زردک	carrot
زردک	pale
زردک	pucat
زردی	debunga
زردی	jaundice
زرع	menabur
زرعی	pertanian
زرعی	pertanian
زرَق	glaukoma
زرق	penipuan
زرق	penipuan
زرق	pemalsuan
زرنگ	pandai
زرنگ	cepat
زرنگ	maklumkan
زرنگ	gesa
زرنگ	makluman
زرنگ	active
زرنگ	aktif
زِرہ	mail
زری	zari
زری	zari
زرّیں	golden
زرّیں	emas
زرّیں	keemasan
زِڑ	kemaruk
زِشت	hodoh
زِشت	buruk
زِشت	teruk
زِشتی	dajjal
زِشتی	jahat
زِشتی	maksiat
زِشتی	evil
زِشتی	kedengkian
زِشتی	keburukan
زعفرانی	kuning
زُعم	bongkak
زُعم	kesombongan
زُعم	keangkuhan
زُعم	pemikiran
زُعم	berfikir
زُعم	fikirkan
زُعم	dugaan
زُعم	keangkuhan
زُعم	kesombongan
زُعم	batil
زعیم	chief
زعیم	ketua
زعیم	kepala
زعیم	penjamin
زعیم	leader
زعیم	pemimpin
زُغال	arang
زفیر	wisel
زقن	dagu
زقن	chin
زقُوم	kaktus
زک	kerugian
زک	songsang
زک	penghinaan
زک	tewaskan
زک	kekalahan
زک	repulse
زکا	kejujuran
زکا	meningkat
زکا	tingkatkan
زکا	taqwa
زکا	kaya
زکا	pertumbuhan
زکا	tumbesaran
زکاب	dakwat
زُکام	sejukkan
زُکام	sejuk
زکوٰۃ	sedekah
زکی	bertaqwa
زُلال	sejukkan
زُلال	sejuk
زُلال	tulen
زُلال	murni
زُلال	pure
زِلّت	tergelincir
زِلّت	yaasin
زِلّت	dosa
زِلّت	silap
زِلّت	salah
زِلّت	sliding
زِلزال	menggeletar
زِلزال	gementar
زُلف	ringlet
زُلف	tress
زلق	masturbation
زلل	kerugian
زلل	tergelincir
زلل	terjatuh
زلل	falling
زلل	jatuh
زلُو	lintah
زِمام	bridle
زمان	usia
زمان	umur
زمان	musim
زمان	tempoh
زمان	waktu
زمان	masa
زمان	time
زمان	usia
زمان	umur
زمان	musim
زمان	tempoh
زمانہ	usia
زمانہ	umur
زمانہ	waktu
زمانہ	masa
زمانہ	time
زمانہ	times
زمانہ	epok
زمانہ	tempoh
زمانہ	world
زمانہ	dunia
زمانہ	era
زمانی	sementara
زمخت	getir
زمخت	pahit
زمخت	sharp
زمخت	tajam
زُمُرُّد	zamrud
زُمُرُّد	emerald
زُمرہ	kelas
زُمرہ	class
زُمرہ	berkumpulan
زُمرہ	group
زُمرہ	kumpulan
زُمرہ	kategori
زُمرہ	pasukan
زُمرہ	keramaian
زمزمہ	berdikir
زمزمہ	nyanyian
زمزمہ	lagu
زمزمہ	song
زمزمہ	menyanyi
زمزمہ	bernyanyi
زمزمہ	nyanyian
زمزمہ	konsert
زمزمہ	chant
زمِستان	winter
زمن	waktu
زمن	masa
زمن	time
زمن	tempoh
زمہریری	sejukkan
زمہریری	sejuk
زمین	kain
زمین	country
زمین	negara
زمین	tanah
زمین	tanahnya
زمین	rantau
زمین	wilayah
زمین	kawasan
زمین	bumi
زمین	tanah
زمین	ground
زمین	kain
زمین	country
زمین	negara
زمین	tanah
زمین	tanahnya
زمین	land
زمین	tanah
زمین	darat
زمین	kontang
زمین	rantau
زمین	wilayah
زمین	kawasan
زمین	bumi
زمین	tanah
زمین	ground
زمیندار	zamindar
زمیندار	juragan
زمینی	duniawi
زمینی	kebumian
زن	isteri
زن	wife
زن	betina
زن	wanita
زن	perempuan
زن	isteri
زن	wife
زن	betina
زِنا	berzina
زِنا	zina
زِنا	zina
زنّاٹا	zoom
زنّاٹا	zum
زنادِقہ	bidaah
زنان	wanita
زنان	perempuan
زنان	isteri
زنانہ	harem
زنانہ	isteri
زنانہ	wife
زنانہ	seraglio
زنانہ	feminine
زنانہ	feminin
زنانہ	harem
زنانہ	isteri
زنانہ	wife
زنانہ	betina
زنانہ	seraglio
زنانی	feminine
زنانی	feminin
زنانی	wanita
زنانی	perempuan
زنبور	tebuan
زنبور	hornet
زنبور	penyengat
زنبور	wasp
زنبور	tebuan
زنبور	lebah
زنبور	kelulut
زنبور	bee
زنبور	fusil
زنبورہ	tebuan
زنبورہ	hornet
زنبیل	purse
زنبیل	bag
زنبیل	beg
زنبیل	purse
زنبیل	wallet
زنبیل	bag
زنبیل	beg
زنجبیل	halia
زنجیر	kalung
زنجیر	jirah
زنجیر	rantai
زنجیرا	kalung
زنجیرا	bersiri
زنجیرا	series
زنجیرا	siri
زنجیرا	seri
زنجیری	banduan
زنخا	kasim
زنخا	sida
زند	pergelangan
زند	zend
زِندان	penjara
زِندان	gaol
زِندان	penjara
زِندانی	banduan
زندقہ	ateisme
زِندگان	living
زِندگان	alive
زِندگانی	life
زِندگانی	hidup
زِندگانی	kehidupan
زِندگانی	hidupan
زِندگانی	kewujudan
زِندگی	living
زِندگی	life
زِندگی	hidup
زِندگی	kehidupan
زِندگی	hidupan
زِندگی	keriangan
زِندہ	real
زِندہ	living
زِندہ	fresh
زِندہ	segar
زِندہ	sebenar
زِندہ	alive
زِندیق	bidaah
زِندیق	kafir
زِندیق	ateis
زِندیقی	kekufuran
زنگ	karat
زنگاری	blue
زنگاری	biru
زنگاری	green
زنگاری	hijau
زِنہار	pertahanan
زِنہار	peduli
زِنہار	care
زِنہار	never
زنی	berdegup
زنی	berdebar
زنی	berdenyut
زوال	gagal
زوال	kegagalan
زوال	kesengsaraan
زوال	pereputan
زوال	tolak
زوال	gagal
زوال	kegagalan
زوال	kesengsaraan
زوال	pereputan
زوال	fall
زوال	jatuh
زوال	tolak
زواہِر	cantik
زواہِر	indah
زواہِر	shining
زواہِر	terang
زواہِر	cerah
زوایا	angles
زَوج	dilampirkan
زَوج	melekat
زَوج	suaminya
زَوج	suami
زَوج	couple
زَوج	pasangan
زَوجہ	isteri
زَوجہ	wife
زُود	cepat
زُود	segera
زُود	soon
زودحس	sensitive
زودحس	sensitif
زُور	penipuan
زُور	pemalsuan
زور	tenaga
زور	power
زور	kuasa
زور	pengaruh
زور	usaha
زور	vigour
زور	autoriti
زور	authority
زور	keganasan
زور	stres
زور	stress
زور	tenaga
زور	power
زور	kuasa
زور	pengaruh
زور	usaha
زور	vigour
زور	kekuatan
زور	force
زور	paksa
زور	autoriti
زور	authority
زور	keganasan
زور	stres
زور	stress
زِہ	biji
زِہ	benih
زِہ	semai
زِہ	seed
زِہ	zuriat
زِہ	bersalin
زِہ	persalinan
زُہد	kebatinan
زُہد	mistik
زُہد	taqwa
زُہد	pantang
زُہد	pengabdian
زہر	venom
زہر	racun
زہر	berbisa
زہر	racun
زہر	venom
زہر	racun
زہر	berbisa
زہرا	luminous
زہرا	white
زہرا	putih
زہرا	terang
زہرا	cerah
زہرہ	bile
زہرہ	keberanian
زہرہ	roh
زہرہ	semangat
زہرہ	spirit
زہرہ	memetik
زہرہ	keberanian
زُہرہ	aphrodite
زہری	beracun
زہری	berbisa
زہریلا	hasad
زہریلا	berbisa
زہریلا	dengki
زہریلا	hasad
زہریلا	beracun
زہریلا	berbisa
زہریلا	dengki
زِی	mod
زِی	style
زِی	gaya
زِی	subjenis
زِی	bergaya
زِی	stail
زِی	dress
زِیادتی	kelebihan
زِیادتی	penindasan
زِیادتی	meningkat
زِیادتی	tingkatkan
زِیادتی	pencerobohan
زِیادتی	tambahan
زِیادتی	lebihan
زِیادتی	berzina
زِیادتی	zina
زِیادتی	keganasan
زِیادہ	banyak
زِیادہ	lebih
زِیادہ	lagi
زِیادہ	more
زِیادہ	melampau
زِیادہ	tambahan
زِیادہ	lebihan
زِیارت	ziarat
زِیارت	ziarah
زِیاں	kerugian
زِیاں	kecederaan
زِیاں	sakit
زِیاں	terluka
زِیاں	kerosakan
زیب	keindahan
زیب	kecantikan
زیب	beauty
زیب	grace
زیب	keanggunan
زیب	elegance
زیبا	proper
زیبا	anggun
زیبائش	hiasan
زیبائش	hiasan
زیبائش	keanggunan
زیبائش	elegance
زیبائشی	ornamental
زیبائی	keanggunan
زیبائی	elegance
زِیبق	quicksilver
زِیبق	mercury
زیبندگی	grace
زیبندگی	keindahan
زیبندگی	kecantikan
زیبندگی	beauty
زیبندہ	cantik
زیبندہ	indah
زَیت	minyak
زَیتُون	zaitun
زِیٹ	gossip
زِیٹ	gosip
زِیر	treble
زیر	turunkan
زیر	lower
زیر	dibawah
زیر	bawah
زیر	dibawah
زیر	under
زیر	turunkan
زیر	lower
زیر	dibawah
زِیرک	akut
زِیرک	cerdik
زِیرک	cerdas
زِیرک	bijak
زِیرک	wise
زِیرکی	intelligence
زِیرکی	kecerdasan
زِیرکی	perisikan
زِیرکی	hikmat
زِیرکی	kebijaksanaan
زِیرکی	hikmah
زِیرگی	pendebungaan
زِیرہ	debunga
زِیست	life
زِیست	hidup
زِیست	kehidupan
زِیست	hidupan
زِیست	kewujudan
زَیغ	herotan
زَین	grace
زَین	keindahan
زَین	kecantikan
زَین	beauty
زَین	keanggunan
زَین	elegance
زِین	pelana
زِین	saddle
زِینت	grace
زِینت	keindahan
زِینت	kecantikan
زِینت	beauty
زِینت	keanggunan
زِینت	elegance
زِینہ	tangga
زِینہ	tangga
زِینہار	never
زیور	hiasan
زیور	hiasan
زیور	perhiasan
ژاژ	kelucahan
ژاژ	mengarut
ژاژخا	kantan
ژال	isteri
ژال	wife
ژال	wanita
ژال	perempuan
ژالہ	hail
ژالہ	fros
ژالہ	embun
ژالہ	dew
ژرف	kedalaman
ژرف	deep
ژندہ	tua
ژندہ	old
ژولیدَگی	entanglement
ژولیدہ	sengsara
ژولیدہ	berserabut
ژولیدہ	keliru
ژولیدہ	bingung
ژولیدہ	confused
ژُون	idola
ژُون	idol
ژُون	imej
ژُون	patung
ژُون	arca
ژِیاں	fierce
ژِیاں	garang
ژِیاں	sengit
ژِیاں	garang
ژِیاں	menggerunkan
سا	menyerupai
سا	sangat
سا	like
سا	ibarat
سابر	chamois
سابع	ketujuh
سابِق	past
سابِق	melepasi
سابِق	prior
سابِق	terdahulu
سابِقاً	dahulunya
سابِقہ	purba
سابِقہ	kuno
سابِقہ	past
سابِقہ	melepasi
سابِقہ	transaksi
سابِقہ	terdahulu
سابِقہ	sebelumnya
سابِقہ	previous
سابِقہ	awalan
سابِقہ	persuratan
سات	seven
سات	tujuh
ساتِر	menyorok
ساتوِیں	ketujuh
ساتھ	masyarakat
ساتھ	dgn
ساتھ	dengan
ساتھ	termasuk
ساتھ	inclusive
ساتھ	syarikat
ساتھ	bersama
ساتھی	penyokong
ساتھی	komrad
ساتھی	follower
ساتھی	pengikut
ساتھی	pendamping
ساتھی	ally
ساٹا	pertukaran
ساٹا	exchange
ساٹا	barter
ساٹن	satin
ساٹھ	sixty
ساج	preparation
ساج	persiapan
ساج	hiasan
ساجن	sweetheart
ساجن	suaminya
ساجن	suami
ساجن	pencinta
ساجن	kekasih
ساجن	lover
ساجنا	pencinta
ساجنا	kekasih
ساجنا	lover
ساجنا	muatkan
ساجنا	fit
ساجنا	hias
ساجنا	menghias
ساجنا	menghiasi
ساجھا	share
ساجھا	share
ساجھا	perkongsian
ساجھی	shareholder
ساجھی	shareholder
ساحت	court
ساحت	mahkamah
ساحت	quadrangle
ساحت	coast
ساحِر	magician
ساحِر	bestari
ساحِر	wizard
ساحِر	penyihir
ساحِرانہ	ajaibnya
ساحِرہ	penyihir
ساحِرہ	witch
ساحِری	pesona
ساحِری	sihir
ساحِری	ajaibnya
ساحِری	magic
ساحِری	sihir
ساحِری	magik
ساحِری	penipuan
ساحِری	licik
ساحِل	beach
ساحِل	pantai
ساحِل	coast
ساحِلی	pesisir
ساخت	pembentukan
ساخت	formasi
ساخت	borang
ساخت	struktur
ساخت	acuan
ساخت	figure
ساخت	construction
ساخت	pembinaan
ساخت	binaan
ساخت	buat
ساختگی	rekaan
ساختگی	design
ساختگی	buat
ساختگی	seni
ساختگی	kesenian
ساختہ	dihiasi
ساختہ	diperbuat
ساختہ	made
ساختہ	bancuh
ساختہ	dibentuk
ساختہ	buatan
ساختہ	lie
ساختہ	bohong
ساختہ	palsu
سادات	putera
سادات	princes
سادِس	keenam
سادگی	ketulusan
سادگی	keikhlasan
سادگی	ketulenan
سادگی	kesucian
سادگی	kesederhanaan
سادگی	ketulusan
سادگی	keikhlasan
سادگی	ketulenan
سادگی	kesucian
سادہ	bodoh
سادہ	stupid
سادہ	candid
سادہ	ikhlas
سادہ	bodoh
سادہ	stupid
سادہ	simple
سادہ	sederhana
سادہ	candid
سادہ	ikhlas
سادھ	good
سادھ	gud
سادھ	bertaqwa
سادھارن	lumrah
سادھارن	common
سادھارن	biasa
سادھارن	perlahan
سادھارن	kebiasaannya
سادھارن	biasanya
سادھارن	umumnya
سادھن	sumber
سادھن	instrumen
سادھن	kaedah
سادھن	mod
سادھن	punca
سادھن	sebab
سادھن	bermaksud
سادھن	bererti
سادھن	ertinya
سادھن	agen
سادھن	ejen
سادھن	agent
سادھن	penyempurnaan
سادھن	pelengkapan
سادھن	sembah
سادھن	beribadat
سادھن	beribadah
سادھنا	ajar
سادھنا	latihan
سادھنا	latih
سادھنا	amalan
سادھنا	bersenam
سادھنا	latihan
سادھنا	senaman
سادھنا	sembah
سادھنا	beribadat
سادھنا	beribadah
سادُھو	innocent
سادُھو	suci
سادُھو	kudus
سادُھو	holy
سادُھو	simple
سادُھو	sederhana
سادُھو	bertaqwa
سار	berbaloi
سار	bernilai
سار	worth
سار	layak
سار	unta
سار	camel
سار	summit
سار	kemuncak
سار	pati
سار	essence
سار	intipati
سار	ekstrak
سار	kepala
سار	top
سار	zat
سار	empulur
سار	starling
سار	nilai
سار	najis
سار	jus
سار	juice
سار	jantung
سار	hati
سار	heart
سارا	good
سارا	gud
سارا	sepenuhnya
سارا	semua
سارا	tulen
سارا	murni
سارا	pure
سارا	sepenuhnya
سارا	complete
سارا	lengkap
سارا	good
سارا	gud
سارا	sepenuhnya
سارا	semua
سارا	keseluruhan
سارا	whole
سارا	tulen
سارا	murni
سارا	pure
سارا	sepenuhnya
سارا	complete
سارا	lengkap
سارِق	pencuri
سارنا	achieve
سارنا	consume
سارنا	membaiki
سارنا	baikpulih
سارنگ	rainbow
سارنگ	pelangi
سارنگ	merak
سارنگ	awan
سارنگ	cloud
سارنگ	lebah
سارنگ	kelulut
سارنگ	bee
سارنگ	snake
سارنگ	ular
ساری	keseluruhan
ساری	whole
ساری	sari
ساری	mengalir
ساری	berkesan
ساری	efektif
ساری	passing
ساری	melepasi
ساڑھی	sari
ساڑھی	sari
ساز	menyediakan
ساز	bagasi
ساز	bagasi
ساز	komunikasi
ساز	keharmonian
ساز	harmony
ساز	harmoni
ساز	pencipta
ساز	intrigue
ساز	plot
ساز	artikel
ساز	understanding
ساز	pengertian
ساز	memahami
ساز	pemahaman
ساز	barangan
ساز	lengan
ساز	senjata
ساز	maker
ساز	pembuat
سازگار	supportive
سازگار	membantu
سازِش	plot
سازِش	kombinasi
سازِش	konfederasi
سازِش	konspirasi
ساسنا	ugut
ساسنا	check
ساسنا	semak
ساسنا	chek
ساطِع	shining
ساطِع	terang
ساطِع	cerah
ساطِع	clear
ساطِع	jelas
ساطُور	golok
ساطُور	dagger
ساطُور	helikopter
ساطُور	chopper
ساعت	minit
ساعت	second
ساعت	kedua
ساعت	jam
ساعت	waktu
ساعت	masa
ساعت	time
ساعت	watch
ساعت	tonton
ساعت	jam
ساعی	rajin
ساغر	piala
ساغر	cup
ساغر	cawan
ساغر	mangkuk
ساقِط	tercicir
ساقِط	useless
ساقِط	lost
ساقِط	kehilangan
ساقِط	hilang
ساقِط	dead
ساقِط	mati
ساقِط	fallen
ساقِط	jatuh
ساقن	tembakau
ساکِت	senyap
ساکِت	senyap
ساکِت	bisu
ساکِت	senyap
ساکِت	silent
ساکِن	tenangkan
ساکِن	tenang
ساکِن	calm
ساکِن	pegun
ساکِن	inhabitant
ساکِن	damai
ساکِن	tenteram
ساکھ	reputasi
ساکھ	kredit
ساکھ	kepercayaan
ساکھ	trust
ساکھ	muhibah
ساکھ	reputasi
ساکھ	kredit
ساکھ	kepercayaan
ساکھ	trust
ساکھا	lawan
ساکھا	berlawan
ساکھا	bergaduh
ساکھا	fight
ساکھا	harvest
ساکھا	tuaian
ساکھا	waktu
ساکھا	masa
ساکھا	time
ساکھا	cawangan
ساکھا	keberanian
ساکھا	musim
ساکھا	kerat
ساکھا	tanaman
ساکھا	bertengkar
ساکھا	berbalah
ساکھا	pergaduhan
ساکھا	kepahlawanan
ساکھی	saksi
ساکھی	bukti
ساگر	sea
ساگر	laut
ساگر	sea
ساگر	laut
ساگر	samudera
ساگر	lautan
ساگر	ocean
سال	tahun
سال	sal
سالار	kapten
سالانہ	tahunan
سالانہ	annually
سالانہ	tahunan
سالانہ	tahunan
سالانہ	annually
سالسا	sarsaparilla
سالِک	mistik
سالِک	pelancong
سالِک	musafir
سالِک	traveller
سالِک	sufi
سالماتی	molekul
سالمہ	molekul
سالمیّت	integriti
سالنا	gerudi
سالنا	bore
سالنا	kari
سالوتری	veterinar
سالُوس	penipuan
سالُوس	pemalsuan
سالُوس	dalih
سالُوس	khianat
سالُوس	hipokrit
سالُوس	munafik
سالُوس	helah
سالُوسی	penipuan
سالُوسی	menipu
سالُوسی	penipuan
سالُوسی	pemalsuan
سالہا	tahun
سالِیانہ	tahunan
سالِیانہ	tahunan
سام	sem
سام	shem
سام	beracun
سامان	kesedaran
سامان	ditalian
سامان	apparatus
سامان	alatan
سامان	tools
سامان	kesedaran
سامان	perabut
سامان	perabot
سامان	furniture
سامان	persiapan
سامان	deria
سامان	indera
سامان	pancaindera
سامراجی	imperialist
سامراجی	imperialist
سامرتھ	tenaga
سامرتھ	power
سامرتھ	kuasa
سامرتھ	kebolehan
سامرتھ	keupayaan
سامرتھ	kemampuan
سامرتھ	kekuatan
سامرتھ	kapasiti
سامرتھ	autoriti
سامرتھ	authority
سامری	samaritan
سامِع	pendengar
سامِع	khalayak
سامِع	penonton
سامَگری	ditalian
سامَگری	apparatus
سامَگری	bahan
سامَگری	alatan
سامَگری	tools
سامَگری	artikel
سامنا	konfrontasi
سامنا	menghadap
سامنا	menghadapi
سامنا	pertentangan
سامنتی	feudal
سامنے	sebelum
سامنے	menghadap
سامنے	menghadapi
سامی	sifu
سامی	master
سامی	pencinta
سامی	kekasih
سامی	lover
سامی	tinggi
سامی	kaya
سامی	tuhan
سامی	lord
سامی	suaminya
سامی	suami
سان	tanda
سان	petanda
سان	sign
سان	tandatangan
سان	idea
سان	surih
سان	jejak
سان	whetstone
سان	hone
سان	tanda
سان	petanda
سان	sign
سان	tandatangan
سان	idea
سان	surih
سان	jejak
ساں	like
ساں	ibarat
سانبھر	chamois
سانپ	ular
سانپ	serpent
سانپ	snake
سانپ	ular
سانٹ	union
سانٹ	kesatuan
سانٹ	penyatuan
سانٹ	menyertai
سانٹ	pertolongan
سانٹ	bantu
سانٹ	bantuan
سانٹ	help
سانٹ	membantu
سانٹ	junction
سانٹ	simpang
سانٹ	konspirasi
سانٹ	simpulan
سانٹ	simpul
سانٹ	intrigue
سانٹ	union
سانٹ	kesatuan
سانٹ	penyatuan
سانٹ	menyertai
سانٹ	pertolongan
سانٹ	bantu
سانٹ	bantuan
سانٹ	help
سانٹ	membantu
سانٹ	junction
سانٹ	simpang
سانٹ	konspirasi
سانٹ	simpulan
سانٹ	simpul
سانٹ	intrigue
سانٹا	angkus
سانٹا	memacu
سانٹنا	tampal
سانٹنا	paste
سانٹنا	tongkat
سانٹنا	stick
سانٹھ	menyertai
سانجھ	petang
سانجھی	pendamping
سانچ	kebenaran
سانچا	candid
سانچا	matriks
سانچا	matrix
سانچا	matrik
سانچا	acuan
سانچا	candid
سانچر	mengumpul
سانِحہ	insiden
ساندا	tali
سانڈ	gemuk
سانڈ	lemak
سانس	nafas
سانس	sigh
سانسا	kebimbangan
سانسا	kecemasan
سانسا	kegelisahan
سانسا	bimbang
سانسا	risau
سانسا	ketakutan
سانسا	fear
سانسنا	ugut
سانکر	jirah
سانکر	rantai
سانکری	sempit
سانکری	merapatkan
سانکری	sukar
سانکری	dekat
سانکری	tutup
سانگ	berlakon
سانگ	lakonan
سانگ	drama
سانگ	ejekan
سانگ	menyamar
سانگ	farce
سانگ	bates
سانگ	play
سانگ	main
سانگی	pelakon
سانگی	player
سانگی	pemain
ساننا	noda
ساننا	comot
سانوٹا	amaran
سانوریا	tercinta
سانوریا	suaminya
سانوریا	suami
سانوریا	pencinta
سانوریا	kekasih
سانوریا	lover
ساو	innocent
ساو	bersopan
ساو	sopan
ساو	jinak
ساوج	liar
ساوج	biadab
ساوج	game
ساوج	permainan
ساوج	permain
ساودھان	bertaqwa
ساودھان	careful
ساونت	hero
ساونت	wira
ساونت	brave
ساونت	berani
ساونت	warrior
ساونت	satria
ساونتی	keberanian
ساہ	banker
ساہ	peniaga
ساہِتیہ	kesusasteraan
ساہِتیہ	sastera
ساہِتیہ	union
ساہِتیہ	kesatuan
ساہِتیہ	penyatuan
ساہِتیہ	persatuan
ساہِتیہ	association
ساہِتیہ	perkaitan
ساہِتیہ	persekutuan
ساہر	terjaga
ساہس	penindasan
ساہس	keganasan
ساہس	kezaliman
ساہُو	berhemah
ساہُو	peniaga
ساہُو	jujur
ساہُو	dermawan
ساہُو	pelindung
ساہوکار	kaya
ساہوکار	jujur
ساہوکار	banker
ساہوکار	kaya
ساہوکار	jujur
ساہوکار	banker
ساہُوکار	kaya
ساہی	landak
سائبان	perlindungan
سائبان	awning
سائبان	kanopi
سائبان	canopy
سائبان	naungan
سائبان	sokongan
سائبان	support
سائبان	sokong
سائبان	berteduh
سائبان	perisai
سائبان	perisainya
سائِر	semua
سائِر	keseluruhan
سائِر	whole
سائِر	running
سائِر	larian
سائل	pengemis
سائل	beggar
سائل	pengemis
سائل	beggar
سائل	questioner
سائل	pemohon
سائی	meraba
سائی	menggosok
سائِیں	sifu
سائِیں	master
سائِیں	allah
سائِیں	tuhan
سائِیں	lord
سائِیں	allah
سائِیں	suaminya
سائِیں	suami
سایہ	bayangan
سایہ	bayang
سایہ	shadow
سایہ	bebayang
سایہ	perlindungan
سایہ	berteduh
سایہ	bayangan
سایہ	bayang
سایہ	shadow
سایہ	bebayang
سایہ	perlindungan
سایہ	naungan
سایہ	berteduh
سب	penderaan
سب	penyalahgunaan
سب	semua
سب	keseluruhan
سب	whole
سب	everybody
سب	total
سب	jumlah
سب	fitnah
سبّابہ	telunjuk
سُباس	wangian
سِباع	karnivor
سبب	tunjang
سبب	bermaksud
سبب	bererti
سبب	ertinya
سبب	string
سبب	rentetan
سبب	tali
سبب	alasan
سبب	sebab
سبب	reason
سبب	tunjang
سبب	bermaksud
سبب	bererti
سبب	ertinya
سبب	punca
سبب	sebab
سبب	string
سبب	rentetan
سبب	tali
سبب	alasan
سبب	sebab
سبب	reason
سبب	tanah
سبب	ground
سببیّت	musabab
سببیّت	kausalitas
سببیّت	motif
سبت	sabtu
سُبحان	suci
سُبحان	kudus
سُبحان	holy
سُبحان	allah
سُبحان	memuji
سُبحان	pembesar
سُبحانی	ilahi
سبد	keranjang
سبد	bakul
سبز	tercinta
سبز	green
سبز	hijau
سبز	sweetheart
سبزہ	ganja
سبزہ	green
سبزہ	hijau
سبزہ	zamrud
سبزہ	emerald
سبزی	sayur
سبزی	sayur
سِبط	cucu
سِبط	keturunan
سبع	seven
سبع	tujuh
سبق	bacaan
سبق	reading
سبق	pembacaan
سبق	membaca
سبق	amaran
سبق	warning
سبق	nasihat
سبق	pengajaran
سبق	pelajaran
سبق	ceramah
سبق	lecture
سبق	syarahan
سبقت	keunggulan
سبقت	kecemerlangan
سبقت	keunggulan
سبقت	plumbum
سبقت	lead
سبقت	pimpin
سبک	setiakawan
سبک	style
سبک	gaya
سبک	subjenis
سبک	bergaya
سبک	stail
سُبک	minit
سُبک	rendah
سُبک	low
سُبک	remeh
سُبک	ringan
سُبک	cahaya
سُبک	light
سُبک	nipis
سُبک	lemah
سُبک	cuai
سُبک	riang
سُبک	swift
سُبکی	kemungkaran
سُبکی	mungkar
سُبکی	ketangkasan
سُبکی	aib
سُبکی	isak
سُبکی	kelembutan
سُبکی	aurat
سُبکی	malu
سُبُل	cara
سُبُل	mod
سبُو	jar
سبُو	gelas
سبُو	kaca
سبُو	glass
سبُو	piala
سبُو	cup
سبُو	cawan
سبُورا	dildo
سبُوس	sekam
سبُوس	bran
سُبیتا	kelegaan
سُبیتا	lega
سُبیتا	melegakan
سُبیتا	kemudahan
سُبیتا	keselesaan
سُبیتا	keselesaan
سُبیتا	peluang
سُبیتا	kesempatan
سُبیتا	riadah
سبیر	early
سبیر	dini
سبیر	awal
سبیرا	morning
سبیرا	subuh
سبیرا	fajar
سبیل	kaedah
سبیل	jalan
سبیل	road
سبیل	instrumen
سبیل	mod
سبیل	bermaksud
سبیل	bererti
سبیل	ertinya
سبیل	laluan
سبیل	way
سبیل	course
سبیل	kursus
سبھا	majlis
سبھا	dewan
سبھا	perhimpunan
سبھا	assembly
سبھا	perjumpaan
سبھا	rapat
سبھا	mesyuarat
سبھا	meeting
سبھا	court
سبھا	mahkamah
سبھا	sabha
سبھا	syarikat
سبھا	konvensyen
سُبھاگی	bertuah
سُبھاگی	beruntung
سِپّا	julat
سِپّا	reach
سِپّا	capaian
سِپّا	aim
سِپّا	ruang
سِپّا	space
سِپّا	angkasa
سِپّا	jarak
سپاٹ	innocent
سپاٹ	naif
سپاٹ	terpengaruh
سپاٹ	flat
سپاٹ	licin
سپاٹا	spring
سپاٹا	lompatan
سپاٹا	lejang
سپاٹا	stroke
سپاٹا	strok
سپاٹا	speed
سپاٹا	kelajuan
سپاٹا	terikat
سپاٹا	diikat
سپاٹا	hit
سپاٹا	hentam
سپاٹا	jump
سپاٹا	lompat
سِپاس	kesyukuran
