در	porta
حرارتی	tèrmica
سندی	sindhi
سندی	sandy
جلال	glòria
جلال	glory
جلال	jalal
راس	ross
مشتری	clients
مشتری	client
مشتری	júpiter
مرده	morts
مرده	dead
نوجوانی	teen
نوجوانی	adolescència
ورزشکار	athletic
ورزشکار	atleta
ورزشکار	esportista
ورزشکار	esport
ورزشکار	sport
هواگرد	aeronau
هواگرد	aeronaus
مدافعان	defensors
سونی	sony
تجدید	renovació
نویس	noyce
نویس	nevis
والتر	walter
چوبی	fusta
پژوهشگران	investigadors
دفاعی	defensa
سیم	filferro
سیم	cable
سیم	cablejat
سیم	sim
نوادا	nevada
اصطلاحات	termes
اصطلاحات	condicions
اصطلاحات	terminologia
آبشارها	cataractes
دقیقاً	exactament
تخم	ous
تخم	ou
سالم	saludables
سالم	healthy
سالم	sanes
سالم	saludable
سالم	salem
کامرون	camerun
مسکن	habitatge
تحریک	excitar
تحریک	provocat
تحریک	estimular
یحیی	yahya
مکانی	lloc
مکانی	place
حسابداری	comptabilitat
آیلند	illa
آدرس	adreça
الهی	déu
الهی	divina
سوار	ride
سوار	genet
سوار	rider
نادرست	incorrectes
نادرست	incorrecte
نادرست	malament
نادرست	fals
نادرست	false
نادرست	falses
اصلاحات	modificacions
اصلاحات	reforma
اصلاحات	millores
اصلاحات	correccions
اصلاحات	rectificacions
اصلاحات	milloren
اصلاحات	millorar
هزاران	milers
تظاهرات	demostrar
تظاهرات	acreditin
تظاهرات	demostri
تظاهرات	protesta
تظاهرات	demostració
تظاهرات	manifestació
تظاهرات	manifestacions
تظاهرات	demostracions
تظاهرات	mobilitzacions
مرزی	frontera
مرزی	vores
مرزی	vora
کارائیب	carib
گردن	coll
تحصیلی	acadèmica
تحصیلی	acadèmic
ویکتوریا	victòria
ویکتوریا	victoria
تجاوز	assalt
تجاوز	agressió
تجاوز	colza
تجاوز	violació
زمستانی	hivern
تبلیغاتی	publicitat
تبلیغاتی	propaganda
فردا	demà
مرتب	ordenats
ترس	temor
ترس	fear
ترس	por
استیو	steve
استناد	citació
تل	tal
تل	tel
قصر	castell
پرستاری	infermeria
رساله	pamflet
رساله	opuscles
توده	masses
توده	missa
توده	massa
گاو	vaca
دموکراتیک	democràtica
دموکراتیک	democràtic
سوخته	cremat
شعار	lema
شعار	eslògan
وحشی	wild
وحشی	salvatge
وحشی	salvatge
خبرنگار	corresponsal
خبرنگار	periodista
آنتونیو	antónio
آنتونیو	antonio
واقعه	incident
واقعه	esdeveniment
جلسه	session
جلسه	sessió
جلسه	sessió
جلسه	reunió
جلسه	trobada
اکسیژن	oxigen
عدالت	justicia
عدالت	justícia
فیلتر	filtre
مترو	metro
مترو	metro
دخالت	interferència
دخالت	intervenció
دخالت	implicació
دخالت	interferir
ابی	abby
شهروندان	ciutadans
رسم	tradició
رسم	trama
ازبکستان	uzbekistan
تشویق	aplaudiment
تشویق	aplaudiments
سرکوب	repressió
سرکوب	reprimits
هشدار	avís
هشدار	advertència
هشدار	alerta
شاهین	shahin
شاهین	shaheen
شاهین	falcons
شاهین	falcon
شاهین	falcó
ایرج	iraj
معادله	equació
سیب	poma
سیب	apple
سیب	pomes
ولتاژ	tensió
برگشت	esquena
یخ	gel
صلیب	creu
صلیب	cross
بیس	bis
بل	belle
بل	bell
بل	timbre
بل	campana
ناخالص	bruta
ناخالص	bruts
پورنو	pornogràfiques
داوری	fallada
داوری	arbitratge
داوری	jutge
داوری	jutjar
داوری	sentència
نمایشی	realitzant
نمایشی	escèniques
نمایشی	manifestacions
نمایشی	demostracions
نمایشی	mobilitzacions
پراکنده	dispersos
محقق	investigador
کاظم	kazem
کاظم	kàdhim
اختلالات	trastorn
اختلالات	trastorns
اختلالات	pertorbacions
مأموریت	missió
قطار	tren
قطار	entrena
قطار	trens
مهاجران	immigrants
مهاجران	emigrants
پری	perry
موافقم	acorden
موافقم	convenen
متحرک	mòbil
کوهستان	muntanya
کوهستان	muntanyes
ادیان	religions
حشرات	insectes
حشرات	fallades
حشرات	errors
حشرات	bugs
حشرات	bitxos
دیسک	disc
دوستی	amistat
دوستی	amistat
دوستی	amic
تقلید	emular
تقلید	imitació
نهضت	croada
نهضت	moviment
کهنه	antic
اجباری	forçada
اجباری	forçat
اجباری	força
اجباری	obligatori
اجباری	obligatòria
ضریب	coeficient
نان	curri
نان	curry
نان	nan
نان	pa
خورده	ate
خورده	menjat
امریکا	amèrica
یوروویژن	eurovision
گرافیک	gpu
گرافیک	gràfics
معمار	arquitecte
نیل	nil
بخصوص	sobretot
بخصوص	especialment
گازی	ciclomotor
مرکب	compost
مرکب	tinta
ماندن	quedant
ماندن	estada
نفس	alè
نفس	self
نفس	ego
نفس	ànima
براون	marró
براون	brown
براون	braun
واسطه	intermèdia
واسطه	intermedi
فشرده	condensada
فشرده	zip
فشرده	comprimit
فشرده	comprimits
مری	maría
مری	mary
آذربایجانی	azerbaidjanès
شطرنج	escacs
لیورپول	liverpool
وسیع	extens
وسیع	extensa
وسیع	àmplies
آبادان	abadan
تار	web
تار	deformació
تار	tar
سودان	sudan
اسلواکی	eslovac
اسلواکی	eslovàquia
شکلی	xifres
شکلی	figures
عملیاتی	operatiu
عملیاتی	operatius
عملیاتی	operativa
سازهای	estructurals
سازهای	estructural
حرم	santuari
راهنما	manual
راهنما	guia
دوستدار	amorosa
رمز	xifratge
سیدنی	sidney
سیدنی	sydney
جونز	jones
استانداردهای	estàndards
اپرا	opera
اپرا	òpera
اسلحه	pistola
اسلحه	arma
آلفرد	alfred
نمادهای	símbols
بادی	buddy
بادی	vent
فرانسیس	francis
خطاب	khattab
سهم	aportació
سهم	participacions
دلیلی	raó
دلیلی	motiu
ماجرای	aventura
کارگر	llaurador
کارگر	laborals
کارگر	treballador
دایره	cercles
دایره	circumferència
دایره	cercle
دایره	circular
مغزی	cervell
پروفسور	catedràtic
پروفسور	professor
مانی	mani
سرپرستی	supervisió
خوراکی	comestibles
خوراکی	comestible
دان	don
عقاید	dictàmens
عقاید	creences
انفجار	explosió
خزندگان	rèptil
خزندگان	rèptils
تحمل	tolerar
تحمل	tolerància
بنیانگذار	fundador
مقبره	tomba
متخصص	especialista
متخصص	perit
متخصص	expert
عاشق	amor
لحظه	moment
شباهت	similituds
شباهت	semblança
شباهت	similitud
داوران	magistrats
داوران	jutges
تسلیم	rendició
تسلیم	presentin
آستانه	llindar
آستانه	astana
آستانه	brink
اثرات	efectes
تعادل	trim
تعادل	balanç
تعادل	saldo
تعادل	equilibri
تعادل	equilibri
کاغذ	paper
کاغذ	papers
زوج	parella
فضانوردان	astronautes
گرگ	llop
گرگ	wolf
گرگ	gregg
یهودیت	judaisme
اسلوونی	eslovènia
اسلوونی	eslovè
آماری	estadístic
سراسری	global
سراسری	globals
لینوکس	linux
سنگاپور	singapur
سنگاپور	singapore
مالیات	taxació
مالیات	fiscalitat
مالیات	impost
مالیات	impostos
کشتن	kill
کشتن	mata
کشتن	matar
عبری	hebreu
اثری	impressions
آغازین	init
آغازین	inicial
سواحل	platges
یادگیری	aprenentatge
یادگیری	aprèn
یادگیری	aprendre
یادگیری	apreneu
مجازات	sanció
مجازات	penalització
مجازات	pena
مجازات	càstig
سازمانی	organitzatiu
سازمانی	enterprise
دوک	duke
دوک	duc
رز	rose
رز	rosa
رز	rosa
سکه	monedes
سکه	moneda
نمودار	diagrama
نمودار	gràfic
نمودار	diagrama
هالیوود	hollywood
بمب	bomba
محلول	solució
تیمور	timor
تیمور	timur
بچه	baby
بچه	nadó
بچه	nen
بچه	infant
کمبریج	cambridge
دختری	noia
نمک	salt
نمک	sal
عمران	imran
کنیا	kenya
استون	pedra
استون	acetona
پوشیده	gastats
معماران	arquitectes
هلندی	neerlandès
هلندی	holandès
روزه	dejuni
روزه	ràpid
موش	rata
موش	ratolí
آگاه	informat
آگاه	informats
تفکیک	dissocia
تفکیک	separació
جامد	sòlid
اخراج	deportació
اخراج	expulsió
اخراج	acomiadat
اخراج	disparat
دژ	fortalesa
جمعیتی	demogràfica
جمعیتی	població
کمترین	mínim
کمترین	mínima
کمترین	mínims
میشل	michelle
دموکراسی	democràcia
تدریج	gradualment
خزر	hazar
خزر	caspi
شکسته	trencats
شکسته	trencat
لوکزامبورگ	luxemburg
ماداگاسکار	madagascar
کوانتومی	quàntica
برتری	avantatge
بارگذاری	càrrega
بارگذاری	carrega
بارگذاری	carregat
بارگذاری	carregats
بارگذاری	càrrega
بارگذاری	carregant
بارگذاری	pujant
تورنتو	toronto
تورنتو	calldetenes
جانی	johnny
هیل	turó
بنگلادش	bangladesh
مار	serp
شواهد	evidència
دهان	desembocadura
دهان	boca
دهان	boques
مهاجمان	invasor
مهاجمان	invasors
مهاجمان	assassins
وست	oest
شک	dubte
شک	dubtós
شیطان	dimoni
شیطان	devil
شیطان	diable
جفت	placenta
جفت	parelles
جفت	parells
ابر	núvols
ابر	núvol
عمیق	deep
عمیق	profunds
عمیق	profund
ابراز	expressant
ویلیامز	williams
دستگیری	arrest
دستگیری	detenció
دستگیری	captura
دستگیری	detencions
تست	test
تست	prova
تست	provant
تست	assaig
تست	proves
اساتید	masters
اساتید	amos
اساتید	mestres
اساتید	professors
اساتید	docents
اساتید	professorat
تنوع	diversitat
تنوع	variació
تنوع	varietat
ترجیح	prefereix
نشانی	adreça
حساس	sensible
حساس	sensibles
پرتو	feix
پرتو	ray
اورشلیم	jerusalem
فرمانروایی	regne
ارنست	ernst
ارنست	ernest
گپ	xat
پاس	reconeixement
پاس	passen
پاس	passi
پاس	pass
اجزای	components
معنا	significat
هیدروژن	hidrogen
جاز	jazz
راز	secrets
راز	secret
نوجوان	teen
نوجوان	adolescent
نوجوان	adolescents
اصغر	asghar
عامه	popular
عامه	populars
تمرین	entrenament
تمرین	formació
تمرین	pràctica
تمرین	exercici
بابک	babak
شلیک	disparar
شلیک	disparat
کوشش	endeavour
کوشش	esforç
کوشش	gestions
کوشش	esforços
کوشش	esforçant
پلاک	placa
بیاید	vine
خاتمی	khatami
هماهنگی	coordinació
هماهنگی	harmony
هماهنگی	harmonia
خام	cru
خام	raw
قدس	jerusalem
هوشمند	smart
انتقام	venjança
انتقام	venjança
منافع	interessos
منافع	prestacions
منافع	beneficis
بام	teulada
بام	sostre
دستیار	assistent
دستیار	ajudant
نشریات	diaris
رویدادها	esdeveniments
بالاخره	finalment
ویکیپدیا	viquipèdia
خلافت	sokoto
چرخه	circumferència
چرخه	cercle
چرخه	cicles
چرخه	cicle
تیلور	taylor
هاوایی	hawaii
هاوایی	hawaià
استخدام	contractacions
استخدام	contractat
استخدام	contractats
تندیس	escultura
تندیس	estàtua
پاییز	tardor
پاییز	caiguda
دیویس	davis
خوزه	jose
خوزه	josé
مخابرات	comunicacions
مخابرات	telecomunicació
مخابرات	telecomunicacions
تفریحی	recreatius
تفریحی	recreatiu
معامله	tractes
معامله	pacten
معامله	ganga
معامله	reparteix
معامله	tracte
برایان	brian
برایان	bryan
شاهی	shahi
حدیث	anunci
حدیث	hadit
تسلط	dominació
تسلط	autoritat
حاکمان	regles
حاکمان	governants
حاکمان	magistrats
حاکمان	jutges
تجربی	experimental
مقدمه	introducció
مقدمه	introducció
ویدئو	vídeo
ویدئو	video
قضایی	judicial
دراز	tram
دراز	llarga
دراز	llarg
دراز	long
معنوی	espiritual
والدین	educar
والدین	pare
والدین	progenitora
والدین	progenitor
فقیه	faqih
مکه	meca
مقصد	destinació
مغول	mongols
مغول	mogul
محاسبات	càlculs
محاسبات	computació
مدارک	evidència
بلافاصله	immediatament
شن	shen
شن	sorra
بوئینگ	boeing
حرکات	moviments
حرکات	moviments
اکوادور	equador
اکوادور	ecuador
رسول	missatger
رسول	messenger
رسول	rasul
خوی	khoy
خلبان	pilot
پائولو	paulo
پائولو	paolo
تفکر	pensament
تفکر	pensant
تفکر	ponderar
حجت	garantia
حجت	argument
حجت	raonament
ویکتور	víctor
ویکتور	victor
بارسلونا	barcelona
عجیب	estranya
عجیب	strange
عجیب	estrany
عجیب	senars
عجیب	senar
فرماندهان	comandants
اعتراضات	protesta
اعتراضات	protestes
فراموش	oblida
مخدر	narcòtic
طنز	sàtira
طنز	ironia
طنز	humor
کریستین	christian
کریستین	cristià
شهریار	shahriyar
نخل	palm
نامزدی	compromís
ضعف	debilitat
ضعف	feblesa
سکته	traç
سکته	ictus
فرعی	sub
آلودگی	infecció
آلودگی	contaminació
عفونت	infeccions
عفونت	infecció
بست	connector
بست	bast
بستن	tanca
سدیم	sodi
پورنوگرافی	pornografia
پورنوگرافی	pornogràfiques
حکمت	saviesa
ماد	maud
لاله	tulipes
لاله	tulipa
درختی	arbre
مو	pèl
مو	cabells
سوئدی	suec
پیشنهادی	proposat
پیشنهادی	proposats
پیشنهادی	suggerències
پیشنهادی	suggeriments
هرزگوین	hercegovina
پروتئین	proteïna
پروتئین	proteïnes
مورخ	datat
کالا	kala
کالا	mercaderies
کالا	béns
کالا	mercaderia
کیم	kim
کشیدن	arrossegament
کشیدن	arrossega
کشیدن	dibuix
عقاب	àguila
عقاب	àliga
عقاب	aquilae
عقاب	eagles
عقاب	àguiles
تسخیر	possessió
تسخیر	conquerir
آوری	avery
آزار	ferit
بلوک	blocs
بلوک	bloqueja
بلوک	bloc
هیتلر	hitler
مبلغ	sumatori
مبلغ	suma
مبلغ	quantitat
مبلغ	import
مبلغ	quantia
قبیله	clan
قبیله	tribu
قبیله	tribus
تزریق	injeccions
تزریق	injecció
تزریق	injecten
افتخاری	honorari
همایش	conferència
همایش	convencions
همایش	convenis
همایش	conveni
همایش	convenció
تاکید	èmfasi
صدها	centenars
صدها	moltíssims
جانسون	johnson
مجاهدین	mujahideen
مجاهدین	milícia
لوح	tauleta
لوح	comprimit
آتن	atenes
چی	quins
چی	quina
چی	quin
چی	què
زرتشت	zaratustra
کابینه	gabinet
کامین	côte
منظم	disciplinat
منظم	ordenada
منظم	regulars
منظم	regular
غلط	fals
غلط	false
غلط	falses
انیمیشن	animació
انیمیشن	animades
انیمیشن	animat
خواهان	desig
خواهان	desitjos
فیفا	fifa
کانی	connie
کانی	kani
مرحوم	causant
مرحوم	difunts
کرم	eruga
کرم	karam
کرم	cuc
کرم	crema
کرم	nata
کلاه	casc
کلاه	barret
انیمه	anime
اقلیم	clima
اقلیم	versio
خیالی	imaginari
خیالی	fictici
بوی	olor
بوی	olors
محدودیت	limitacions
محدودیت	restricció
محدودیت	limitació
محدودیت	límits
محدودیت	límit
محدودیت	condicionants
محدودیت	restriccions
شوش	susa
مختلط	mixta
مختلط	mixt
مختلط	mesclat
شمس	shams
روشی	roshi
اهدا	donació
اهدا	donatius
اهدا	donacions
اهدا	dedicatòria
اهدا	dedicació
اهدا	donant
شفاف	transparent
شفاف	transparents
شفاف	transparència
لیگا	liga
قبایل	tribus
قبایل	clans
دام	damm
دام	trampa
دام	trap
دام	dom
داگلاس	douglas
نابودی	annihilation
نابودی	extermini
نابودی	destrucció
پسران	nois
پسران	boys
سرنوشت	destinació
سرنوشت	destí
حیاط	pati
حیاط	pati
آنگولا	angola
رایگان	lliure
رایگان	gratuït
رایگان	lliures
گیرنده	destinatari
گیرنده	receptor
افکار	pensaments
مراغه	maragha
ونیز	venècia
ونیز	venezia
قد	alçada
قد	alçària
قد	altura
لئون	leon
حبس	empresonament
برف	neu
برف	snow
داور	àrbitre
نپال	nepal
ارباب	mestre
پردیس	campus
بازنشسته	jubilar
بازنشسته	retirat
بازنشسته	jubilats
بازنشسته	jubilat
چارچوب	fotograma
چارچوب	marc
بدنه	cos
دیر	tard
دیر	cérvol
سفیران	ambaixadors
اضافی	premium
اضافی	addicional
اضافی	addicionals
اضافی	extra
دما	temperatura
دما	temperatures
غنی	ghani
غنی	ric
غنی	rich
غنی	rics
خودداری	abstenir
خودداری	negativa
مخلوط	mixta
مخلوط	mixt
مخلوط	mesclat
مخلوط	barreja
گرگان	gorgan
تقی	taqi
نی	nae
نی	ney
پاپوآ	papua
آسان	fàcil
شارل	charles
شارل	carles
بلک	black
بلک	negre
شوشتر	schuster
نگرانی	preocupació
فرایندهای	processos
جعفری	julivert
سانتیمتر	centímetres
سانتیمتر	centímetre
تکنیک	tècnica
فرش	catifa
صالح	saleh
ایسلند	islàndia
گندم	gra
گندم	blat
حیوان	bèstia
حیوان	animal
اپل	poma
اپل	apple
ساموئل	samuel
منتقد	revisor
منتقد	crític
مکانیکی	mecànica
مکانیکی	mecànics
مکانیکی	mecànic
سرگرمی	hobby
سرگرمی	passatemps
سرگرمی	aficions
سرگرمی	diversió
سرگرمی	entreteniment
سرگرمی	entertainment
ائتلاف	aliança
ائتلاف	coalició
ازای	reflectint
ناقص	imperfecte
ناقص	imperfectes
ناقص	incomplet
ناقص	incompletes
ناقص	incompleta
خرس	óssos
خرس	ós
کاپیتان	capità
مراجع	referències
بلاروس	bielorússia
سازه	estructura
ایمان	fe
ایمان	iman
ایمان	creure
دیو	dave
بیلی	billy
یانگ	jang
یانگ	yang
یانگ	joves
یانگ	young
یانگ	jove
ابداع	invent
زخمی	ferits
زخمی	ferits
زخمی	ferit
ایرلاینز	airlines
ایرلاینز	aerolínies
زیارت	pelegrinatge
زیارت	romeria
زیارت	arba
برنج	arròs
اوضاع	coses
عروس	núvia
عروس	brides
عروس	núvies
الکترون	electró
الکترون	electrons
گرما	calor
دندان	dents
دندان	dent
عکاس	fotògraf
عکاس	fotògrafa
عکاس	fotògrafs
تومان	tuman
مصدق	confirmant
کاترین	caterina
کاترین	catherine
حبیب	habib
اعصاب	nervis
محترم	respectat
پنجره	finestra
مال	mal
مال	riquesa
لویی	lluís
لویی	louis
کتابهای	llibres
محققان	investigadors
تقاضای	exigent
خطا	error
ماهیان	peixos
ماهیان	peix
داوود	david
هواداران	fans
هواداران	admiradors
هواداران	ventiladors
شام	sopar
شام	vespre
شام	sopar
شنبه	dissabte
موزیک	música
کیش	kish
ویلهلم	wilhelm
مجهز	armat
مجهز	armats
مجهز	equipada
مجهز	equipats
مجهز	equipat
تذکر	recordatori
بروس	bruce
خطرناک	perillós
خطرناک	perillosos
فضاهای	espais
گرجی	georgià
پرسش	pregunta
پرسش	interrogat
چگالی	densitat
پاراگوئه	paraguai
طب	medicament
طب	medicina
پارامتر	paràmetre
پارامتر	paràmetres
کریمی	karimi
عراقی	iraquiana
کلیدی	tecla
کلیدی	clau
ایروان	erevan
تاریک	fosc
تاریک	tarik
کینگ	king
کینگ	rei
ولسوالی	dawlat
لری	larry
شرایطی	circumstàncies
وبلاگ	blog
وبلاگ	bloc
عرفان	misticisme
عرفان	irfan
اشتراک	compartint
اشتراک	participacions
اشتراک	subscriu
اشتراک	subscripció
مجسمه	estàtues
مجسمه	escultura
مجسمه	estàtua
رایت	wright
رنج	agonia
رنج	patiment
رنج	sofriment
رنج	patint
رنج	patir
رنج	adversitat
قهوه	cafè
عارف	aref
عارف	arif
جماعت	congregació
سرپرست	admin
سرپرست	administrador
سرپرست	administrador
واضح	obvi
واضح	evident
واضح	clarament
کلام	paraula
پیشگیری	prevenció
سالها	anys
کهکشان	galàxia
تقدیر	destinació
تقدیر	destí
سادات	sadat
اصرار	insistir
اصرار	insistint
گر	gar
مولکولی	molecular
ترکمنستان	turkmenistan
بنیادی	tija
استقرار	desplegament
برداشته	aixecades
برداشته	aixecat
کلرید	clorur
درب	darb
حکیم	hakim
حکیم	savis
حکیم	savi
حکیم	sàvia
شکنجه	tortura
شکنجه	torturat
مشتق	derivació
مشتق	diferenciació
مشتق	derivat
مشتق	derivada
دائمی	permanent
دائمی	permanents
کارایی	actuació
کارایی	rendiment
کارایی	eficiència
جوی	alegria
پژوهشگر	investigador
باکو	baku
باله	ballet
قبرستان	cementiri
قضاوت	fallada
قضاوت	sentència
محبوبیت	popularitat
کیهان	univers
کیهان	cosmos
هندسه	geometria
شناختی	cognitiu
شناختی	cognitiva
توقف	atura
توقف	stop
پناه	aixopluc
پناه	refugi
پناه	protecció
پناه	refugi
هال	hal
هال	hall
تجمع	acumulació
قواعد	regles
قواعد	normes
خیریه	benèfiques
خیریه	caritat
غزه	gaza
پذیرفت	acceptada
پذیرفت	acceptats
پذیرفت	acceptat
چرخش	girada
چرخش	girat
چرخش	rotació
چرخش	girar
چرخش	gira
چرخش	espín
چرخش	spin
لتونی	letònia
لتونی	letó
هانس	hans
مهرداد	mitridates
زاید	zayed
تحلیلی	analítiques
تحلیلی	analítica
سائو	cao
سائو	são
فردریک	frederick
عقل	sentit
عقل	enteniment
عقل	comprensió
عقل	entesa
عقل	entenent
بستر	llit
راگبی	rugby
راگبی	rugbi
مقیم	resident
دن	dan
دن	donen
بدل	rèplica
طراحان	urbanistes
بیزانس	bizantí
پوند	lliura
نیمی	meitat
نیمی	half
راجر	roger
قومیت	etnicitat
مقررات	reglaments
پوستر	pòster
پوستر	cartell
بلوز	brusa
بلوز	blues
بلوز	blaus
ذهنی	subjectiu
ذهنی	mental
ژن	gene
ژن	gen
ذیل	seguint
ذیل	següents
ذیل	addenda
کلیک	clic
کلیک	clics
باری	bari
منتخب	electe
غذای	àpat
عید	eid
بهینه	òptim
بهینه	òptima
بهینه	optimitzat
سالی	sully
سالی	sally
بازتاب	reflex
بازتاب	reflexió
بازتاب	reflexions
بازتاب	reflexes
قاعده	regla
پیراهن	brusa
پیراهن	camisa
ژاک	jacques
فرق	diferència
ویران	ruïnes
نوکیا	nokia
لوازم	accessoris
کوک	cook
کوک	cuiner
کوک	kok
پایداری	estabilitat
پایداری	sostenibilitat
فلان	bla
مناسبت	ocasió
وایت	wyatt
وایت	white
وایت	blanc
نحوی	sintaxi
دوازدهم	xii
دوازدهم	dotzè
دوازدهم	dotzena
رمضان	ramadà
رمضان	ramazan
کارلوس	carlos
داراب	darab
حاکمیت	fallada
حاکمیت	sobirania
حاکمیت	governança
معکوس	reverteix
گفتار	discurs
چلسی	chelsea
زبانهای	llengües
زبانهای	idiomes
جهاد	lluitat
جهاد	croada
جهاد	gihad
حساسیت	sensibilitat
مجاور	adjacents
مجاور	adjacent
نیازهای	requeriments
نیازهای	requisits
کوین	kevin
فرکانس	freqüències
فرکانس	freqüència
ویل	will
ویل	voluntat
ویل	wil
واپسین	darrer
واپسین	últim
واپسین	última
واپسین	darrera
پولی	diners
پولی	diner
گرند	grand
ثروت	fortuna
ثروت	riquesa
بازارهای	mercats
اتم	àtom
گور	gore
جم	jam
جم	melmelada
جم	gem
لنز	lens
لنز	lent
لنز	lenz
بازرسی	inspeccionar
بازرسی	inspecció
واقعا	realment
یازده	onze
یازده	eleven
عمودی	verticalment
عمودی	vertical
خشم	colera
خشم	ràbia
فساد	corrupció
بوستون	boston
مسافر	passatger
مسافر	viatger
مسافر	passatgers
فرشته	angel
فرشته	àngel
فلز	metall
فلز	metal
فلز	zinc
متأسفانه	desgraciadament
متأسفانه	malauradament
رویکرد	plantejament
رویکرد	enfocament
مخزن	tanc
مخزن	repositori
شایسته	justos
شایسته	dignes
بدنی	cos
بدنی	físic
مدینه	medina
آشور	assíria
انزلی	anzali
درسی	lliçó
کارشناسان	experts
کارشناسان	perits
کارشناسان	enginyers
عشایر	nòmada
طلاق	divorci
طلاق	divorciat
خودروسازی	automoció
تاریکی	foscor
تاریکی	tenebres
لهجه	accents
لهجه	accent
دشوار	hard
دشوار	dura
دشوار	dur
دشوار	difícil
غذاهای	aliments
غذاهای	plats
قاهره	cairo
قاهره	caire
سکوت	silenci
نوک	punta
نوک	propina
برگردان	desfer
برگردان	desfés
ویلسون	wilson
اسکی	esquí
برطرف	alleujat
جغرافیا	geografia
فرقه	secta
مکعب	cube
مکعب	cub
مکعب	cúbiques
مکعب	cúbic
مفصل	detallat
مفصل	detallats
مفصل	conjunta
عددی	numèric
عددی	numèrica
قطبی	polar
قطبی	àrtic
محاکمه	judici
اخترشناسی	astronòmic
اخترشناسی	astronomia
کنگو	congo
کوپا	copa
یوهان	johann
یوهان	johan
قالی	catifa
قالی	tapissos
مهارت	aptituds
مهارت	habilitats
مهارت	competències
مهارت	destresa
مهارت	habilitat
آکسفورد	oxford
پتانسیل	potencials
پتانسیل	potencial
لین	lin
آژانس	agència
باریک	estret
ریسک	risc
کنسول	consola
مور	mor
مور	moore
سادگی	senzillesa
سادگی	simplement
آداب	taoista
آداب	modals
بازیابی	restaurar
بازیابی	restaura
بازیابی	recuperar
بازیابی	recuperació
تحریم	boicot
تحریم	sancions
احمدآباد	ahmadabad
احمدآباد	ahmedabad
قبر	sepultura
دیپلم	diplomat
دیپلم	diploma
دیپلم	diplomes
اشیاء	objectes
تیمی	timmy
تیمی	equip
والی	wally
والی	vali
فریدریش	friedrich
فریدریش	frederick
وابستگی	dependència
وابستگی	afiliació
مراقبت	assistencial
آیات	versos
آیات	comunicacions
آیات	revelacions
معادلات	equacions
برش	tallat
برش	retalla
برش	talla
برش	retallat
برش	cultiu
برش	conreu
تحول	evolució
صادرات	exportació
صادرات	exportació
صادرات	exportant
خونی	sang
پراکندگی	dispersió
پراکندگی	diàspora
نفع	benefici
جانور	bèstia
ماموریت	missió
بزرگسالان	adult
بزرگسالان	adults
وصل	connecta
مطلوب	desitjada
مطلوب	desitjat
مطلوب	desitjats
مطلوب	desitjable
آستین	austin
آستین	màniga
بولیوی	bolivià
بولیوی	bolívia
خراب	ruïna
صحرای	sàhara
صحرای	sahara
جت	jet
قدم	pas
جاسوسی	espia
مایک	mike
یونیورسال	universal
سامان	saman
طبس	tabas
گربه	gats
گربه	gat
گربه	cat
اتیوپی	etiòpia
اندام	òrgans
اندام	orgue
اندام	òrgan
خیام	khayyam
چارلی	charlie
آینه	miralls
آینه	mirall
افغان	afganesa
اعضا	membres
منهتن	manhattan
گوشه	racó
گوشه	cantonada
هامبورگ	hamburg
متمایز	diferenciades
متمایز	distintiu
متمایز	distingit
متمایز	separa
مصری	egipci
مدیترانه	mediterrània
مدیترانه	mediterrani
واز	woz
ریلی	riley
تانزانیا	tanzània
جایگزینی	reemplaça
جایگزینی	substitueix
جایگزینی	substitució
منتظر	esperant
گرین	greene
گرین	green
گرین	verd
اتلتیکو	atlético
صلاحیت	titulacions
لحن	to
لحن	matís
بلوار	boulevard
بلوار	bulevard
مبانی	fonaments
توجیه	justificat
توجیه	justificats
توجیه	justificada
توجیه	justificades
توجیه	ofertes
توجیه	ofereix
لاهیجان	lahidjan
قاتل	killer
قاتل	assassí
پانزده	quinze
آرامش	relaxant
آرامش	relax
آرامش	descansa
آرامش	descans
آرامش	consuelo
آرامش	comoditat
آرامش	confort
زحمت	molestar
نقشی	rol
وسترن	western
درخشان	brilla
هریس	harris
تنگه	ajustat
تنگه	estret
جیم	jim
احکام	estatuts
احکام	ordenances
تقریبا	gairebé
غنا	ghana
صحت	integritat
صحت	correcció
صحت	autenticitat
خاموش	apagat
خاموش	off
مجلات	diaris
دروغ	mentida
دروغ	mentides
پیوستن	adjunta
پیوستن	uneix
مایر	mayer
مایر	meyer
پیچ	laberint
پیچ	presseguer
پیچ	préssec
پیچ	rosca
گرینویچ	greenwich
افقی	horitzontal
مفهومی	conceptual
مفهومی	concepte
قطعی	determinista
قطعی	definida
قطعی	definit
جنبه	aspecte
ترویج	promotor
ترویج	promotora
ترویج	promoció
ترویج	promoguin
ساوه	saveh
الکل	alcohol
جمال	jamal
تبادل	interchange
تبادل	intercanvi
کور	cecs
کور	cec
کور	kur
زاپاس	sobra
زاپاس	recanvi
خطای	error
برپا	establirà
بازرگان	mercader
تروریسم	terrorisme
گلوله	bala
استوار	ferm
موسسات	clíniques
موسسات	institucions
مستقیماً	directament
رابط	connector
رابط	interfície
برخوردی	impacte
طاق	arch
طاق	taq
دانیل	daniel
مأمور	agent
راسل	russell
بنت	bennett
بنت	bent
آلوده	infectats
آلوده	contaminat
لاس	flirtejar
لاس	las
احتمالا	probablement
پینک	pink
پینک	rosa
بخوانید	llegit
