και	és
τυχαία	random
τυχαία	véletlenszerű
τυχαία	véletlen
τυχαία	véletlen
πετρελαίου	olaj
πετρελαίου	kőolaj
πετρελαίου	olajjal
πετρελαίου	olajat
πετρελαίου	kőolaj
πετρελαίου	ásványolaj
ντράμερ	dobos
ακρωτήριο	cape
ακρωτήριο	fok
ακρωτήριο	köpeny
μέτρησης	mérés
μέτρησης	mérési
σικελίας	szicília
σικελίας	szicíliai
μπάλα	bál
μπάλα	labdát
μπάλα	golyó
μπάλα	labda
μπάλα	ball
ξεκινώντας	kezdem
ξεκινώντας	kezdő
ξεκινώντας	kezdve
διαστήματα	időközönként
συνεχείς	folyamatos
συνεχείς	folytonos
επισκέπτες	látogatók
επισκέπτες	látogatói
επισκέπτες	látogató
επισκέπτες	vendég
επισκέπτες	vendégek
ορίζει	meghatározza
συσκευή	berendezés
συσκευή	szerkezet
συσκευή	eszköz
συσκευή	készülék
συσκευή	berendezés
συσκευή	készülék
συσκευή	készülékek
συσκευή	műszer
απαιτήσεις	követelmény
απαιτήσεις	előírások
απαιτήσεις	követelmények
απαιτήσεις	követel
απαιτήσεις	követelés
απαιτήσεις	követelések
απαιτήσεις	igények
απαιτήσεις	állítások
απαιτήσεις	követelés
απαιτήσεις	követelések
απαιτήσεις	igények
κονγκό	kongói
κονγκό	kongói
υδρογόνο	hidrogén
εβραίοι	zsidó
εβραίοι	zsidók
εβραίοι	zsidók
κατάρρευση	bontás
κατάρρευση	összeomlás
κινείται	költözés
κινείται	mozgó
κινείται	mozog
εισήχθη	bevezetett
εισήχθη	bemutatott
εισήχθη	elismerte
εισήχθη	beismerte
επιχείρημα	érvelés
επιχείρημα	érv
τομέας	ágazat
τομέας	szektor
μετατροπή	konverziós
μετατροπή	átalakítás
μετατροπή	átalakított
μετατροπή	átalakítás
αστρονόμος	csillagász
εισόδου	belépés
εισόδου	belépő
εισόδου	bejegyzés
εισόδου	beviteli
εισόδου	bevitel
εισόδου	bemeneti
γεωγραφικά	földrajzilag
γεωγραφικά	földrajzi
γεωγραφικά	földrajzi
αικατερίνη	katalin
αικατερίνη	catherine
επιχειρήματα	érvek
ανθολογία	anthology
φρουρά	őr
άγνωστα	ismeretlenek
άγνωστα	ismeretlen
επιπρόσθετα	ezenfelül
επιπρόσθετα	továbbá
εκπομπές	kibocsátás
εκπομπές	kibocsátási
εκπομπές	kibocsátás
άραβες	arabok
όπλο	fegyver
όπλο	fegyvert
όπλο	fegyver
όπλο	pisztoly
νεαρός	fiatalok
νεαρός	fiatal
νεαρός	fiatalos
πολεμικές	martial
γραμμένο	megírva
γραμμένο	írásbeli
γραμμένο	írta
γραμμένο	írott
πέτρα	kő
πέτρα	stone
πέτρα	petra
πέτρα	szikla
πέτρα	kő
πέτρα	rock
δολοφονήθηκε	meggyilkolták
δολοφονήθηκε	megölte
δολοφονήθηκε	meggyilkolt
διάδοση	terjesztése
διάδοση	terjesztés
κύκλους	körök
κύκλους	ciklus
κύκλους	ciklusok
φτάνοντας	érkezem
φτάνοντας	érkezik
θείο	kén
θείο	kén
ανταλλαγή	kereskedés
ανταλλαγή	csere
ανταλλαγή	kereskedelem
ανταλλαγή	kereskedelmi
ανταλλαγή	csere
λέων	oroszlán
λέων	leon
λέων	leo
αναγνωρίστηκε	elismerte
αναγνωρίστηκε	elismert
αναγνωρίστηκε	azonosított
αναγνωρίστηκε	azonosítva
αναγνωρίστηκε	felismert
αναγνωρίστηκε	elismert
νίκο	nico
νίκο	niko
καταστήματα	boltok
καταστήματα	boltokban
καταστήματα	üzletek
καταστήματα	boltok
καταστήματα	boltokban
καταστήματα	üzletek
παρατήρηση	észrevétel
παρατήρηση	megfigyelés
μόνιμη	állandó
μόνιμη	végleges
μόνιμη	tartós
μόνιμη	maradandó
κροατία	horvátország
πρωταθλητή	bajnok
πρωταθλητή	bajnok
βασίλη	claus
δευτερόλεπτα	másodpercek
δευτερόλεπτα	másodperc
τζων	john
τζων	jános
δομές	struktúrák
δομές	szerkezetek
αρχιτέκτονα	építész
ουίλιαμ	william
ουίλιαμ	vilmos
ντελ	del
ντελ	dell
αμυντικός	védő
αμυντικός	védelmező
αμυντικός	védekező
αμυντικός	védekezés
ηχώ	visszhang
ηχώ	visszhang
ηχώ	echo
αγώνισμα	esemény
αγώνισμα	rendezvény
απόσπασμα	idézet
απόσπασμα	részlet
απόσπασμα	különítmény
απόσπασμα	brigád
απόσπασμα	osztag
απόσπασμα	kivonat
πέναλτι	szankció
πέναλτι	büntető
πέναλτι	büntetés
κατανόηση	megértés
κατανόηση	egyetértés
κατανόηση	megértő
κατανόηση	megértést
ναζί	nácik
ναζί	náci
ναζί	nácik
κορυφές	csúcsok
αστέρια	csillagok
αστέρια	sztárok
αστέρια	csillag
δημοσιεύτηκε	közzétette
δημοσιεύτηκε	publikált
δημοσιεύτηκε	közzétett
δημοσιεύτηκε	közzétette
δημοσιεύτηκε	kiküldött
δημοσιεύτηκε	közzétett
λευκή	fehér
συγγενείς	hozzátartozók
συγγενείς	rokonok
λουί	louis
λουί	lajos
διαταγή	megrendelés
διαταγή	rendelés
διαταγή	rend
διαταγή	parancs
πολιτιστική	kulturális
περιορισμένη	limited
περιορισμένη	limitált
περιορισμένη	korlátozott
περιορισμένη	korlátolt
περιορισμένη	korlátozott
περιορισμένη	korlátozottak
μετακίνηση	mozgás
μετακίνηση	költözés
μετακίνηση	mozgó
μετακίνηση	mozog
μετακίνηση	mozgás
ουάσινγκτον	washingtonban
ουάσινγκτον	washington
πω	mondd
κύματα	hullám
κύματα	hullámok
αναπτυχθεί	fejlett
αναπτυχθεί	fejlesztett
αναπτυχθεί	kifejlesztett
αναπτυχθεί	kidolgozott
φύλλο	levél
φύλλο	lap
φύλλο	lepedő
εφαρμόζεται	alkalmazták
εφαρμόζεται	alkalmazandó
εφαρμόζεται	alkalmazható
μεταφράσεις	fordítás
μεταφράσεις	fordítások
μικρότερες	kisebbet
μικρότερες	kisebbek
μικρότερες	kisebb
οργανισμοί	szervezetek
οργανισμοί	szervezetek
οργανισμοί	organizmus
οργανισμοί	élőlények
οργανισμοί	szervezetek
διαπραγματεύσεις	tárgyalási
διαπραγματεύσεις	tárgyalások
διαπραγματεύσεις	tárgyalás
διαπραγματεύσεις	tárgyalási
διαπραγματεύσεις	tárgyalások
νεκροί	halott
νεκροί	halottak
μεσογείου	mediterrán
ψηλά	high
ψηλά	magas
ψηλά	magasan
επικράτεια	terület
επικράτεια	területe
εξωτερικά	külső
αναμέτρηση	leszámolás
επίδοση	előadás
επίδοση	teljesítmény
μύθο	mítosz
μύθο	mese
επώνυμο	vezetéknév
συστατικά	alkatrész
συστατικά	komponensek
συστατικά	alkatrészek
συστατικά	összetevők
συστατικά	hozzávalók
συστατικά	összetevők
κορέας	korea
κορέας	koreai
κορέας	koreából
πολιτιστικό	kulturális
ισλάμ	iszlám
ρωμαϊκό	római
ρωμαϊκό	roman
πεθαίνει	meghal
πεθαίνει	haldokló
πεθαίνει	haldoklik
γαλαξία	galaxis
γαλαξία	galaxy
στέμμα	koronát
στέμμα	crown
στέμμα	korona
ακριβής	pontos
ακριβής	precíz
ακριβής	pontos
ακριβής	pontos
αίτημα	megkeresés
αίτημα	kérésére
αίτημα	kérésre
αίτημα	kérés
αίτημα	kérelem
πόλεμοι	háborúk
στρατιωτικά	katonaság
στρατιωτικά	katonai
στρατιωτικά	hadsereg
πλήρωμα	legénység
πλήρωμα	személyzet
πυροβόλα	lőni
πυροβόλα	lő
διανομή	terjesztés
διανομή	eloszlás
διανομή	elosztás
διανομή	forgalmazási
διανομή	elosztása
διανομή	forgalmazás
χώροι	helyiségek
χώροι	telephelyén
χώροι	helyszínek
χώροι	oldalak
χώροι	terek
σικάγο	chicagóban
σικάγο	chicagói
σικάγο	chicago
επιστολές	leveleket
επιστολές	betűk
επιστολές	levelek
σταθερό	állandósult
σταθερό	egyenletes
σταθερό	stabil
σταθερό	istálló
σταθερό	rögzített
σταθερό	fix
σταθερό	rögzítve
αθλήματα	sport
αθλήματα	sportban
πλαγιές	lejtő
πλαγιές	lejtőkön
καταδικάστηκε	elítéltek
καταδικάστηκε	elítélték
καταδικάστηκε	elítélt
καταδικάστηκε	elítélt
καταδικάστηκε	elítéltek
καταδικάστηκε	elítélte
καταδικάστηκε	elítélt
διαθέσιμο	elérhető
διαθέσιμο	rendelhető
έθνος	nemzet
εμπρός	előre
στενή	szűk
στενή	keskeny
πολίτης	civil
πολίτης	polgári
πολίτης	polgár
πολίτης	állampolgár
πολίτης	polgárok
παρέμβαση	interferencia
παρέμβαση	beavatkozás
παρέμβαση	beavatkozás
παρέμβαση	intervenciós
παρέμβαση	intervenció
ένοπλες	felfegyverkezve
ένοπλες	fegyveres
λάδι	olaj
λάδι	kőolaj
λάδι	olajjal
λάδι	olajat
σιδήρου	vas
σιδήρου	vasat
αριστερή	bal
αριστερή	balra
έντονο	heves
έντονο	intenzív
πυρκαγιά	tűz
νεότερος	legfiatalabb
νεότερος	fiatalabbnak
νεότερος	fiatalabb
νεότερος	fiatalabbak
μέτρηση	mérés
μέτρηση	mérési
μέτρηση	mérés
μεταφέρθηκαν	átadott
μεταφέρθηκαν	szállított
επιχειρηματίας	üzletember
επιχειρηματίας	vállalkozó
χαρά	joy
χαρά	öröm
χαρά	örömöt
χαρά	gyönyör
χαρά	öröm
χαρά	élvezet
χαρά	örülök
αμβέρσα	antwerpen
έγγραφο	okmány
έγγραφο	okirat
έγγραφο	dokumentum
καταγραφή	felvétel
καταγραφή	rögzítés
καταγραφή	nyilvántartási
καταγραφή	nyilvántartásba
καταγραφή	regisztráció
παρόμοιες	hasonló
παρόμοιες	hasonlóak
παρόμοιες	hasonlók
μετάδοση	átvitel
μετάδοση	továbbítás
μετάδοση	adás
μετάδοση	átviteli
μετάδοση	közvetítés
μετάδοση	adás
μετάδοση	műsorszolgáltatás
ψυχή	psziché
ψυχή	lélek
ψυχή	soul
ψυχή	lelkem
ψυχή	lelked
κυπριακή	ciprusi
αντιπάλους	ellenfelek
αξίζει	érdemes
αξίζει	megéri
αξίζει	worth
τείχος	wall
τείχος	fali
τείχος	falat
τείχος	fal
ιστορικούς	történészek
οικία	tartózkodási
οικία	lakóhely
πτολεμαίος	ptolemaiosz
θηλυκό	nőnemű
θηλυκό	nő
θηλυκό	női
θηλυκό	nőstény
χιλ	dombon
χιλ	domb
χιλ	hegy
χιλ	dombra
χιλ	hegyen
χιλ	hill
ζημιές	károkozás
ζημιές	károk
ζημιές	kártérítés
ζημιές	kár
ζημιές	károsodás
ζημιές	kárt
ζημιές	sérülés
πέφτει	elesik
πέφτει	vízesés
πέφτει	falls
ομιλία	beszéde
ομιλία	beszéd
ελπίδα	remény
ελπίδα	remélem
σύλληψη	letartóztatás
σύλληψη	elfogni
λευκωσία	nicosia
αίτηση	kérelem
αίτηση	alkalmazás
αίτηση	jelentkezés
αίτηση	megkeresés
αίτηση	kérésére
αίτηση	kérésre
αίτηση	kérés
αίτηση	kérelem
χημικά	kémiai
χημικά	vegyszerek
σικελία	szicília
σικελία	szicíliai
πλούσιο	gazdag
πλούσιο	gazdagok
πλούσιο	rich
πτυχίο	oklevél
πτυχίο	diploma
πτυχίο	fokozat
πτυχίο	diploma
πτυχίο	fok
μαρτυρίες	tanúvallomások
γρήγορη	gyorsan
γρήγορη	gyors
γρήγορη	gyorsan
γρήγορη	gyors
εξοπλισμό	felszerelés
εξοπλισμό	gear
επέλεξε	választott
επέλεξε	választotta
ενδεχομένως	potenciálisan
εκπαιδευτικό	oktatási
σοβαρή	komoly
σοβαρή	súlyos
σοβαρή	súlyos
ιατρός	orvos
αποσπάσματα	kivonatok
αποσπάσματα	kivonat
βαριά	heavy
βαριά	súlyos
βαριά	nehéz
ουρανό	égbolt
ουρανό	sky
ουρανό	ég
κόντρα	contra
κόντρα	ellene
κόντρα	ellen
ταξίδια	utazások
ταξίδια	utazás
ταξίδια	utazások
ταξίδια	utazási
ταξίδια	utazik
ταξίδια	utazás
ταξίδια	utazik
ταξίδια	utazó
ταξίδια	utazás
ταξίδια	utazó
ταξίδια	utazni
ταξίδια	utazások
ταξίδια	utak
θετικές	pozitívak
θετικές	pozitív
φάσεις	szakaszok
φάσεις	szakaszok
ήρωες	hősök
κρις	chris
προορισμό	rendeltetési
προορισμό	cél
πατριαρχείο	patriarchátus
σκοτώσει	megölni
σκοτώσει	ölj
επιδόσεις	előadás
επιδόσεις	teljesítmény
τριάντα	harminc
τριάντα	thirty
σταθμούς	állomások
αντικατάσταση	helyettesíteni
αντικατάσταση	felülírja
αντικατάσταση	helyettesítő
αντικατάσταση	helyettesítő
αντικατάσταση	pótlék
αντικατάσταση	csere
αντικατάσταση	cseréje
τοιχογραφίες	freskók
βιομηχανική	ipari
ενδείξεις	jelzések
συνεργάτης	társ
συνεργάτης	partner
συνεργάτης	társa
συνεργάτης	társam
συνεργάτης	munkatárs
συνεργάτης	munkatárs
συνεργάτης	társult
ασκήσεις	gyakorlatokat
ασκήσεις	gyakorlatok
κλαμπ	klub
κλαμπ	club
κλαμπ	klubok
αλφάβητο	ábécé
αλφάβητο	abc
εσωτερικά	belső
επιρροές	befolyása
επιρροές	befolyással
επιρροές	befolyás
επιρροές	befolyásolja
περού	perui
περού	perui
περού	peru
έπαιζε	játszott
έπαιζε	játszottam
σεναριογράφος	forgatókönyvíró
αστερισμό	csillagkép
υποχρεώσεις	kötelezettség
υποχρεώσεις	kötelezettségek
υποχρεώσεις	kötelezettségei
υποχρεώσεις	kötelezettségekkel
υποχρεώσεις	tartozások
υποχρεώσεις	kötelezettségek
υποχρεώσεις	források
υποχρεώσεις	kötelezettségek
σπήλαιο	barlang
σπήλαιο	barlangot
δέλτα	delta
μπράιαν	brian
φρανσουά	francois
φρανσουά	françois
φρανσουά	francois
φρανσουά	françois
ιδιωτική	magán
ιδιωτική	privát
θετικά	pozitívak
θετικά	pozitív
δυσκολίες	nehézségek
δυσκολίες	nehézséget
δυσκολίες	nehézség
δυσκολίες	nehézségekkel
δυσκολίες	nehézségek
δυσκολίες	nehézségei
δυσκολίες	nehézség
τάφο	sír
τάφο	sírba
τάφο	sír
στάλθηκε	elküldött
στάλθηκε	elküldve
στάλθηκε	küldött
ατομικό	egyén
ατομικό	egyéni
αναφέρθηκε	jelentett
αναφέρθηκε	bejelentett
βουλγαρική	bolgár
νομοθεσία	jogszabályok
νομοθεσία	jogszabály
νομοθεσία	jogalkotás
αραβική	arab
αραβική	arab
αραβική	arabul
δωρεάν	ingyenes
δωρεάν	ingyen
δωρεάν	free
δωρεάν	szabad
βελιγραδίου	belgrád
εξετάσεις	vizsgálatok
εξετάσεις	tesztek
εξετάσεις	vizsga
εξετάσεις	vizsgák
εξετάσεις	vizsgák
συνδυασμός	kombináció
συνδυασμός	kombinálni
τζαζ	jazz
λάθη	hibák
λάθη	hibákat
λάθη	hibák
λάθη	hibákat
σόλο	szóló
σόλο	solo
σόλο	önálló
αντάρτες	gerillák
αντάρτες	felkelők
αντάρτες	lázadók
αντάρτες	gerillák
αντάρτες	partizánok
αντάρτες	felkelők
αντάρτες	lázadók
διατριβή	szakdolgozat
συνέπειες	következmény
συνέπειες	következmények
συνέπειες	következményei
φιλοσοφική	filozófiai
προσωπικότητα	személyiség
προσωπικότητα	személyisége
προσωπικότητα	egyéniség
βελιγράδι	belgrád
οπαδούς	követői
ιερέας	pap
επισκοπή	egyházmegye
ξενοδοχείο	szálloda
ξενοδοχείο	hotel
διάσπαση	osztott
επισήμως	hivatalosan
στάλιν	sztálin
στόχους	célkitűzések
στόχους	célokat
στόχους	célok
επαγγελματικό	szakmai
επαγγελματικό	profi
επαγγελματικό	professzionális
μαύρα	fekete
μαύρα	black
κίνδυνος	kockázat
κίνδυνος	kockázatos
κίνδυνος	veszélyességi
κίνδυνος	veszély
κίνδυνος	veszély
σχεδιασμού	tervezés
φυσικοί	fizikusok
αποδείχθηκε	bebizonyosodott
αποδείχθηκε	bizonyított
αποδείχθηκε	bizonyult
κατανάλωση	fogyasztása
κατανάλωση	fogyasztás
κατανάλωση	fogyasztásra
κατανάλωση	felhasználás
φλωρεντία	florence
φλωρεντία	firenze
μονακό	monaco
υψηλότερο	legmagasabb
υψηλότερο	feljebb
υψηλότερο	magasabb
υψηλότερο	nagyobb
μωάμεθ	muhammad
μωάμεθ	mohammed
μωάμεθ	mohamed
μωάμεθ	mohammed
μωάμεθ	mohamed
διάγνωση	diagnózis
μεταφορές	transzfer
μεταφορές	közlekedés
μεταφορές	fuvarozás
μεταφορές	szállítás
μεταφορές	közlekedési
εταιρίες	társaságok
εταιρίες	vállalatok
εταιρίες	cégek
εταιρίες	vállalatok
εταιρίες	társaságok
εταιρίες	cégek
εταιρίες	vállalkozások
φάρμακα	orvosság
φάρμακα	gyógyszert
φάρμακα	gyógyszer
φάρμακα	orvostudomány
φάρμακα	gyógyszerek
δυναμική	dynamics
δυναμική	dinamikus
κατάλληλο	helyénvaló
κατάλληλο	megfelelő
κατάλληλο	alkalmas
κατάλληλο	megfelelő
ακτίνα	sugár
ακτίνα	körzetben
ακτίνα	sugár
συνεργάτες	társak
συνεργάτες	partnerek
συνεργάτες	társai
συνεργάτες	munkatársai
συνεργάτες	munkatársak
εναλλακτική	alternatív
εναλλακτική	alternatíva
εναλλακτική	alternatív
εξίσου	egyenlően
εξίσου	egyformán
εκφράσεις	kifejezéseket
εκφράσεις	kifejezések
ίαν	lan
ίαν	ian
ίαν	lan
ίαν	ian
μύθος	legendák
μύθος	legendája
μύθος	legenda
μύθος	mítosz
έξοδο	kilépés
έξοδο	kilépő
έξοδο	kijárat
χανς	hans
στερεά	tömör
στερεά	szilárd
στερεά	szilárd
ισορροπία	egyenleg
ισορροπία	mérleg
ισορροπία	egyensúly
ισορροπία	egyensúly
ισορροπία	egyensúlyi
ισπανός	spanyolul
ισπανός	spanyolok
ισπανός	spanyol
τυπική	jellemző
τυπική	tipikus
τυπική	jellegzetes
εξελίξεις	fejlemények
εξελίξεις	fejlesztések
ρυθμός	lépést
ρυθμός	mérték
ρυθμός	kamatláb
ρυθμός	arány
ρυθμός	tempó
ρυθμός	ritmus
συνασπισμού	koalíció
κάστρα	kastélyok
θεατές	néző
θεατές	nézők
θεατές	nézők
σφαγή	mészárlás
σφαγή	vérfürdő
σφαγή	vérontás
σφαγή	mészárlás
σφαγή	vérfürdő
σφαγή	mészárlás
σφαγή	vágás
σουλτάνος	szultán
ελαφρά	enyhe
ελαφρά	enyhén
ελαφρά	kissé
ελαφρά	kevéssé
σεν	shen
σεν	sen
βιρτζίνια	virginiában
βιρτζίνια	virginia
βιρτζίνια	virginiai
μέταλλα	metál
μέταλλα	metal
μέταλλα	fémek
μέταλλα	fém
μέταλλα	fémek
αρχαίους	ősök
σκηνοθέτες	igazgatók
υποκατάσταση	helyettesítő
χορός	dance
χορός	tánc
χορός	táncolj
χορός	táncolni
χορός	tánc
χορός	táncolni
χορός	táncol
κολέγιο	kollégium
κολέγιο	főiskola
κολέγιο	egyetem
κύμα	hullám
σχεδιάστηκε	tervezett
σχεδιάστηκε	megtervezett
κέρματα	érméket
κέρματα	érme
κέρματα	érmék
βία	erőszak
βία	erőszakos
μαδρίτη	madrid
μαδρίτη	madridi
κάρλος	carlos
πύλες	kapuk
πύλες	gates
πύλες	kapu
πύλες	portálok
πύλες	átjárók
κορίτσι	kislány
κορίτσι	csaj
κορίτσι	lány
εγγονός	unoka
εγγονός	unokája
πρόσφατη	nemrég
πρόσφατη	legutóbbi
ρίο	rio
βυζάντιο	bizánc
θηλυκά	nőstények
σταύρος	stavros
αρσενικό	arzén
αρσενικό	férfi
αρσενικό	hím
επαγγελματίες	profik
επαγγελματίες	szakemberek
ψηφιακή	digitális
ηλεκτρονική	elektronika
ηλεκτρονική	elektronikai
ηλεκτρονική	elektronikusan
ηλεκτρονική	elektronikus
τεράστιο	hatalmas
τεράστιο	óriási
κομμουνιστικό	kommunisták
κομμουνιστικό	kommunista
χάνει	elveszíteni
χάνει	veszíteni
χάνει	veszít
επεκτάθηκε	bővült
επεκτάθηκε	kiterjesztett
επεκτάθηκε	kibővített
κατάργηση	visszavonás
κατάργηση	eltörlése
ήλιος	napsütés
ήλιος	sun
ήλιος	nap
ήλιος	napfény
άσπρο	fehér
θεολογία	teológia
εκδοχές	változatok
πρόεδροι	elnökök
ερώτημα	lekérdezés
ερώτημα	kérdés
σύνταξη	nyugdíj
σύνταξη	nyugdíjak
σύνταξη	panzió
σύνταξη	szintaxis
τεχνικά	műszaki
τεχνικά	technikai
τεχνικά	technikailag
τεχνικά	gyakorlatilag
ιδιοκτήτης	tulaj
ιδιοκτήτης	tulajdonos
ιδιοκτήτης	tulajdonosa
γαλαξίες	galaxisok
κτήρια	épületek
ωραία	szep
ωραία	szép
τάσεις	trend
τάσεις	tendencia
τάσεις	tendenciák
σελήνη	hold
σελήνη	holdon
σελήνη	holdat
σελήνη	moon
εύκολο	könnyű
εκτιμήσεις	becslés
εκτιμήσεις	becslések
δούναβη	duna
ολυμπιακοί	olimpia
απάντησε	válasz
θηλαστικά	emlősök
θηλαστικά	emlős
θηλαστικά	emlősök
μεσαιωνική	középkori
ισοπαλία	nyakkendő
ισοπαλία	döntetlen
ισοπαλία	rajzolni
ισοπαλία	sorsolás
ισοπαλία	rajzol
ισοπαλία	döntetlen
κεφαλή	fejet
κεφαλή	fej
κεφαλή	fejét
κεφαλή	robbanófej
επαναστάτες	forradalmárok
επαναστάτες	felkelők
επαναστάτες	lázadók
άθροισμα	összeg
λειτουργούσε	működtetett
λειτουργούσε	üzemeltetett
παρακολούθησε	figyelt
παρακολούθησε	néztem
παρακολούθησε	nézte
φυλακές	börtön
φυλακές	börtönben
φυλακές	börtönökben
φυλακές	börtönök
σαλβαδόρ	salvador
ηλεκτρονικό	elektronikusan
ηλεκτρονικό	elektronikus
κάλεσε	hívás
κάλεσε	hívd
αερίου	benzin
αερίου	gáz
σύνδρομο	szindróma
ζεύγος	páros
ανακοινώνει	bejelenti
πόρων	erőforrások
πόρων	erőforrás
πόρων	források
συνοικίες	körzetek
ολοκληρωθεί	befejeződött
ολοκληρωθεί	elkészült
ολοκληρωθεί	befejezett
άσκηση	gyakorlás
άσκηση	testmozgás
άσκηση	gyakorlat
σημείωση	megjegyzés
σημείωση	jegyzet
συμβολίζει	szimbolizálja
ηλεκτρική	elektromos
ηλεκτρική	villamos
ηλεκτρική	villany
ηλεκτρική	elektromos
ηλεκτρικό	villamos
ηλεκτρικό	villany
ηλεκτρικό	elektromos
αθηνά	athina
αθηνά	athena
επιπτώσεις	ütközés
επιπτώσεις	becsapódás
επιπτώσεις	hatás
επιπτώσεις	hatása
επιπτώσεις	következmény
επιπτώσεις	következmények
επιπτώσεις	következményei
επιπτώσεις	hatások
επιπτώσεις	hatások
επιπτώσεις	hatásai
επιπτώσεις	hatás
αγροτική	vidék
αγροτική	vidéki
εκπέμπει	továbbítás
εκπέμπει	továbbítására
δορυφόρος	műholdas
δορυφόρος	műhold
αρσενικά	hímek
αρσενικά	férfi
αρσενικά	hím
τίποτε	semmi
τραγωδία	tragédia
κλειδί	kulcsfontosságú
κλειδί	key
κλειδί	kulcs
λευκά	fehér
μάρκο	marko
μάρκο	marco
υπεύθυνη	felelősségteljes
υπεύθυνη	felelős
πρωταθλητές	bajnokok
αναπληρωτής	helyettes
αναπληρωτής	megbízott
μόρια	molekulák
αυτόνομη	autonóm
αυτόνομη	önálló
τατουάζ	tetoválás
τατουάζ	tetoválás
διαταγές	parancsok
διαταγές	megrendelések
διαταγές	parancs
διαταγές	parancsot
ιδιοκτησίας	tulajdonjog
ιδιοκτησίας	tulajdonosi
παιδεία	oktatási
παιδεία	oktatás
αντίγραφο	másolat
αντίγραφο	ismétlődő
αντίγραφο	másolat
αντίγραφο	másolatot
αντίγραφο	másolat
φωτογραφίας	fotózás
ανοικτό	nyitva
θρησκευτικά	vallás
θρησκευτικά	vallásos
θρησκευτικά	vallás
θρησκευτικά	vallási
διάσταση	dimenzió
μυθιστορήματα	regényeket
μυθιστορήματα	regény
χένρι	henrik
χένρι	henry
αξιολόγηση	értékelés
αξιολόγηση	elbírálás
αξιολόγηση	értékelés
αντίθετο	szemben
αντίθετο	ellentétes
ορολογία	terminológia
δημοφιλές	népszerű
δημοφιλές	népszerűek
εντολές	parancsok
εντολές	parancsol
εντολές	parancsok
εντολές	megrendelések
εντολές	parancs
εντολές	parancsot
χειρόγραφα	kéziratok
χειρόγραφα	kéziratot
χειρόγραφα	kézirat
κλινική	klinikán
κλινική	klinika
κλινική	klinikai
μπαρόκ	barokk
πόλο	póló
πόλο	polo
πόλο	vízilabda
πόλο	rúd
κάτοχος	tulaj
κάτοχος	tulajdonos
κάτοχος	tulajdonosa
κάτοχος	jogosultja
κάτοχος	jogosult
μεθυλο	metil
συμμάχους	szövetséges
συμμάχους	szövetségesek
περιφερειακή	regionális
ιδρυτικό	alapító
προηγούμενα	előző
προηγούμενα	korábbi
επίσκεψη	látogatás
διακοπή	szünet
διακοπή	törés
διακοπή	megszakítás
αποδοχή	elfogadni
αποδοχή	elfogadó
αποδοχή	elfogadás
αποδοχή	elfogadva
αποδοχή	elfogadott
αποδοχή	elfogadta
αποδοχή	elfogadás
αποδοχή	elfogadni
αποδοχή	elfogadom
προστέθηκε	hozzáadott
προστέθηκε	felvéve
άφιξη	érkezés
κυνήγι	vadászat
κυνήγι	hunt
κυνήγι	vadászatot
κυνήγι	vadászat
κυνήγι	vadászik
κυνήγι	vadászni
κυνήγι	vadász
διοργανώνει	szervez
χριστιανούς	keresztények
πλεονέκτημα	előny
κόκκινη	piros
κόκκινη	piroska
κόκκινη	vörös
επιστημονικά	tudományosan
επιστημονικά	tudományos
μουσικές	zenés
μουσικές	zenei
μουσικές	musical
μοναχός	monk
μοναχός	szerzetes
μισέλ	michelle
μισέλ	michel
πρόθεση	szándék
πρόθεση	szándéka
πρόθεση	szándék
πρόθεση	szándéka
ψάρια	halak
ψάρια	hal
ψάρια	halat
μπιλ	bill
μπιλ	számla
παλαιότερο	legidősebb
παλαιότερο	legöregebb
παλαιότερο	legősibb
παλαιότερο	legrégebbi
τέξας	texasi
τέξας	texas
τέξας	texasban
κανονικό	rendszeresen
κανονικό	rendszeres
κανονικό	normál
κανονικό	szokásos
κανονικό	normális
κανονικό	normál
διάσημο	híres
διάσημο	híresség
εξασφάλισε	biztosított
τζόνσον	johnson
κόστα	costa
τζαμί	mecset
πάλη	birkózás
πάλη	birkózó
πάλη	küzdelem
πάλη	harc
πάλη	harcolni
θαλάσσια	tengerész
θαλάσσια	tengeri
θαλάσσια	tengerészgyalogos
αδυναμία	képtelen
αδυναμία	gyengeség
οχυρό	erőd
οχυρό	erőd
οχυρό	fort
μαθηματική	matematika
μαθηματική	matematikai
τόνι	tony
τόνι	toni
μελετητές	tudósok
αγορές	vásárlások
αγορές	vásárlás
αγορές	piacokon
αγορές	piacok
σύμπλεγμα	klaszter
αδερφή	nővérem
σαμόα	szamoai
σαμόα	szamoa
επιστρέφοντας	visszatérő
εργάτες	dolgozók
εργάτες	munkavállalók
εργάτες	munkások
βασισμένο	alapú
βασισμένο	alapozott
φόρμουλα	képlet
φόρμουλα	formula
συντεταγμένες	koordináták
συντεταγμένες	koordináta
συντεταγμένες	koordinátákat
έρχονται	jövök
έρχονται	jön
λόγοι	okok
προσβολή	sértés
λύσεις	megoldások
λύσεις	megoldásokat
ανεξάρτητες	független
ανεξάρτητες	önálló
ανεξάρτητες	függetlenek
συμπεριλαμβανομένης	beleértve
κριμαίας	krími
πτήσεις	járatok
κρασί	bor
κρασί	borok
επηρέασε	érintett
επηρέασε	érintettek
νάτριο	nátrium
μαργαρίτα	margaret
μαργαρίτα	margit
μαργαρίτα	margherita
