και	y
ανενεργό	inactiva
σύναξη	aquelarre
σύναξη	reunión
σύναξη	reuniendo
σύναξη	recolección
κωνστάντιος	constancio
γάντια	guantes
εξάσκηση	practicando
εξάσκηση	practicar
εξάσκηση	practica
εξάσκηση	practicas
εξάσκηση	practicar
εξάσκηση	práctica
εξάσκηση	practique
εξάσκηση	practicar
δουλεύοντας	trabajando
δουλεύοντας	funcionando
δουλεύοντας	trabajar
ανώμαλη	anormales
ανώμαλη	anormal
έντομο	insectos
έντομο	insecto
έντομο	bicho
έντομο	insecto
έντομο	bug
κοινοβουλευτικές	parlamentarias
κοινοβουλευτικές	parlamentaria
κοινοβουλευτικές	parlamentario
κοινοβουλευτικές	parlamentarios
βαλβίδα	válvulas
βαλβίδα	válvula
πορνοστάρ	pornstar
αναισθησία	anestesia
αναισθησία	anestesia
δραχμή	dracma
βάρκες	barcos
βάρκες	embarcaciones
βάρκες	botes
βάρκες	lanchas
γουάιλντερ	wilder
φέρντιναντ	fernando
καρατζιάλε	caragiale
περιοδικές	periódico
κοίτα	mirad
κοίτα	mire
κοίτα	mirada
κοίτα	miren
κοίτα	mira
θηλαστικό	mamífero
θηλαστικό	mamíferos
θηλαστικό	mamífero
θηλαστικό	mamíferos
χωρικοί	paisanos
χωρικοί	aldeanos
χωρικοί	campesinos
υποβάλλει	somete
ασκληπιού	asclepio
ενισχυμένη	mejorado
ενισχυμένη	mejorada
ενισχυμένη	reforzado
ενισχυμένη	reforzados
ενισχυμένη	reforzadas
ενισχυμένη	reforzada
ισχυρισμοί	siniestros
ισχυρισμοί	reclamos
ισχυρισμοί	reclamaciones
ισχυρισμοί	alegaciones
ισχυρισμοί	denuncias
ισχυρισμοί	acusaciones
ισχυρισμοί	alegatos
ίριδα	iris
γνωστική	cognitiva
γνωστική	cognitivas
γνωστική	cognitivo
κολώνες	pilares
κολώνες	columnas
εισβολές	invasiones
εισβολές	incursiones
ροστόφ	rostov
επιβίωσε	sobrevive
επιβίωσε	sobrevivir
επιβίωσε	sobrevivieron
επιβίωσε	sobrevivió
επιβίωσε	sobrevivido
ζύμωση	fermento
ζύμωση	fermentado
ζύμωση	fermentación
ηνία	riendas
πισίνα	billar
πισίνα	alberca
πισίνα	piscina
πισίνα	pool
βύθισμα	calado
νίνα	nina
δημοκρατικούς	demócrata
δημοκρατικούς	demócratas
ρέιμοντ	ramón
ρέιμοντ	raymond
ρέιμοντ	raimundo
ψυχραιμία	temperamento
σχεδιασμένα	diseñadas
σχεδιασμένα	diseñada
σχεδιασμένα	diseñado
σχεδιασμένα	diseñados
ύποπτος	presuntos
ύποπτος	sospechado
ύποπτος	sospechar
ύποπτος	sospechosa
ύποπτος	sospechoso
ύποπτος	sospecha
πλευρική	lateral
πλευρική	laterales
βέτο	veto
βέτο	vetar
φόρεμα	bata
φόρεμα	vestimenta
φόρεμα	vestidos
φόρεμα	vestir
φόρεμα	vestido
ντάικ	dique
κοιλότητες	caries
κοιλότητες	cavidades
μαλδίβες	maldivas
λιουμπλιάνα	liubliana
εταίρος	compañero
εταίρος	pareja
εταίρος	socio
εταίρος	partner
εταίρος	socia
δανάη	danae
χιούζ	hughes
γέλιο	risa
γέλιο	carcajadas
γέλιο	risas
γέλιο	riendo
γέλιο	riéndose
γέλιο	ríe
γέλιο	reír
γέλιο	risa
γέλιο	risas
επιτυγχάνει	logra
μπαρμπαρόσα	barbarroja
φορολογίας	imposición
φορολογίας	fiscalidad
φορολογίας	tributación
φορολογίας	impuestos
ποκαχόντας	pocahontas
απόψε	tonight
τάφρο	foso
τροφοδοσίας	catering
τροφοδοσίας	restauración
ενοχή	culpable
ενοχή	culpa
ενοχή	culpas
ενοχή	culpabilidad
υποκείμενα	sujetos
υποκείμενα	materias
υποκείμενα	asignaturas
υποκείμενα	súbditos
τεμάχια	trozos
τεμάχια	piezas
τεμάχια	pedazos
τεμάχια	recortes
τεμάχια	cortes
γκλόρια	gloria
κροάτης	croata
κροάτης	croata
κροάτης	croacia
κροάτης	croatas
ερασιτέχνης	aficionada
ερασιτέχνης	aficionados
ερασιτέχνης	amateur
ερασιτέχνης	aficionado
υποκατάστασης	substitución
υποκατάστασης	sustitución
βιώσιμη	sostenible
βιώσιμη	sustentable
βιώσιμη	sostenibles
βιώσιμη	viable
βιώσιμη	viables
ιπτάμενο	volando
ιπτάμενο	flying
ιπτάμενο	vuelo
ιπτάμενο	volar
αρτουά	artois
οπές	huecos
οπές	agujeros
οπές	hoyos
συγχωνεύσεις	fusiones
συγχωνεύσεις	concentraciones
συντονισμός	coordinación
μεταναστεύσει	emigrar
γουόρεν	madriguera
γουόρεν	warren
οκταβιανού	octavio
λίλιαν	lillian
λίλιαν	lilian
νικελίου	níquel
άπειρες	infinita
άπειρες	infinito
άπειρες	infinitos
άπειρες	infinitas
ανεπαρκή	insuficiente
ανεπαρκή	insuficientes
ανεπαρκή	insuficientes
ανεπαρκή	inadecuado
ανεπαρκή	inadecuada
ανεπαρκή	insuficiente
ανεπαρκή	inadecuados
ανεπαρκή	inadecuadas
κλάιν	cline
κλάιν	kline
κλάιν	klein
νότιγχαμ	nottingham
μετάξι	seda
διαλεκτική	dialéctica
ταμίας	tesorero
ταμίας	cajero
ταμίας	caja
ταμίας	cajera
ομοιόμορφη	uniforme
ομοιόμορφη	uniformes
γλωσσολόγος	lingüista
κύκνος	swan
κύκνος	cisne
υποχρεωτικό	obligatoriedad
υποχρεωτικό	obligatoria
υποχρεωτικό	obligatorio
υποχρεωτικό	obligatorios
υποχρεωτικό	obligatorias
υποχρεωτικό	obligatoriedad
υποχρεωτικό	obligatoria
υποχρεωτικό	obligatorio
υποχρεωτικό	obligatorios
υποχρεωτικό	obligatorias
υποχρεωτικό	obligatoriedad
υποχρεωτικό	obligatoria
υποχρεωτικό	obligatorio
υποχρεωτικό	obligatorios
υποχρεωτικό	obligatorias
απαγορευμένη	prohibida
απαγορευμένη	prohibido
απαγορευμένη	prohibidas
απαγορευμένη	prohibidos
απαγορευμένη	prohibida
απαγορευμένη	prohibido
απαγορευμένη	prohibidas
απαγορευμένη	prohibidos
κοζάκοι	cosacos
γκεστάπο	gestapo
ιδού	contemplen
αεροπλάνου	avión
αεροπλάνου	aeroplano
απορρίπτεται	rechazados
απορρίπτεται	rechazado
απορρίπτεται	rechazada
απορρίπτεται	negado
απορρίπτεται	negó
απορρίπτεται	negada
απορρίπτεται	denegada
απορρίπτεται	denegado
υδρόβια	acuático
υδρόβια	acuática
υδρόβια	acuáticas
υδρόβια	acuáticos
εκτάρια	hectáreas
εκτάρια	hectáreas
εκτάρια	acres
μπι	bea
μπι	abeja
μπι	bee
χτυπάει	late
χτυπάει	ritmos
χτυπάει	latidos
άντζελα	angela
άντζελα	ángela
βρώμιο	bromo
σουαζιλάνδης	suazilandia
σουαζιλάνδης	swazilandia
μορίς	mauricio
μορίς	maurice
ακίνητα	vivienda
ακίνητα	viviendas
ακίνητα	carcasa
ακίνητα	propiedad
ακίνητα	propiedades
ακίνητα	inmueble
ακίνητα	propiedades
ακίνητα	fincas
ακίνητα	inmuebles
ρηχά	superficial
ρηχά	bajíos
μπράντο	brando
πόε	poe
κολυμβητής	nadador
πτώχευση	quiebras
πτώχευση	bancarrota
πτώχευση	quiebra
μεταθανάτια	postmortem
μεταθανάτια	póstumo
μεταθανάτια	póstumamente
ομότιμος	emérito
ριάντ	riad
περθ	perth
πόλους	postes
πόλους	polos
πόλους	polacos
αντιλαμβάνονται	percibir
αντιλαμβάνονται	perciben
αντιλαμβάνονται	perciba
σαχάρας	saharaui
σαχάρας	saharauis
θνησιμότητα	mortalidad
γενετικό	genéticas
γενετικό	genética
γενετικό	genético
γενετικό	genéticos
τυποποίηση	estandarización
τυποποίηση	normalización
τυποποίηση	estandarización
τυποποίηση	normalización
τραπεζικό	bancarios
τραπεζικό	banca
τραπεζικό	bancario
τραπεζικό	bancos
παιδαγωγικής	pedagogía
ντίτριχ	dietrich
εμπορεύματα	productos
εμπορεύματα	mercancías
εμπορεύματα	bienes
εμπορεύματα	mercancías
γαλατά	lechero
βασίλ	vasil
οπως	gustar
οπως	like
οπως	como
πήγασος	pegaso
πήγασος	pegasus
νομιμότητα	legitimación
νομιμότητα	legitimidad
νομιμότητα	legalidad
νομιμότητα	legalidad
χόμπιτ	hobbits
χόμπιτ	hobbit
σπόρων	semilla
σπόρων	semillas
λίο	león
λίο	leo
νίκολσον	nicholson
οντισιόν	audición
οντισιόν	audiciones
οντισιόν	audiciones
χαρτογράφηση	cartografía
χαρτογράφηση	mapeo
παχυσαρκία	obesidad
ανίκανος	incompetente
ανίκανος	incompetentes
ανίκανος	incapaz
ανίκανος	incapaces
ανίκανος	impotentes
ανίκανος	impotente
άνθιση	floreciente
άνθιση	floreciendo
άνθιση	florecimiento
ανατροπής	vuelco
δόντι	muela
δόντι	dientes
δόντι	diente
προσλαμβάνει	contrata
προσλαμβάνει	contrataciones
ποτών	bebidas
γουίλι	willy
γουίλι	willie
καταρίνα	katharina
καταρίνα	katarina
συγκρούονται	chocando
συγκρούονται	chocan
τζέφερσον	jefferson
ιβάνοβιτς	ivanovic
συμπαγές	compactos
συμπαγές	compacto
συμπαγές	compacta
συμπαγές	compactas
συμπαγές	pacto
συμπαγές	sólidos
συμπαγές	sólido
συμπαγές	sólida
συμπαγές	macizo
κέρτις	curtiss
κέρτις	curtis
υποψήφιες	candidatas
υποψήφιες	candidaturas
υποψήφιες	candidatos
πράις	pryce
κατακτητής	conquistador
κεραμικής	cerámica
κεραμικής	cerámicas
πορνεία	prostitución
ανακρίβειες	inexactitudes
μειοψηφία	minoritarios
μειοψηφία	minoría
μειοψηφία	minoritarias
μειοψηφία	minoritario
σόμερσετ	somerset
μπόνους	bonos
μπόνους	extra
μπόνους	bonus
μπόνους	bono
μπόνους	bonificación
μπόνους	bonificaciones
μπόνους	primas
μπόνους	bonos
συνθήματα	eslóganes
συνθήματα	consignas
συνθήματα	lemas
απόκριση	repuesta
απόκριση	respuesta
κατοικίδια	animales
κατοικίδια	mascotas
κατοικίδια	mascota
ιξώδες	viscosidad
τζίνι	genio
τζίνι	ginny
τζίνι	jeannie
ρινόκερος	rinocerontes
ρινόκερος	rinoceronte
ρινόκερος	rinoceronte
ρινόκερος	rinocerontes
ρινόκερος	rhino
αιφνίδια	repentino
αιφνίδια	súbita
αιφνίδια	súbito
αιφνίδια	repentina
πράσινος	verde
πράσινος	green
πράσινος	verdes
πολυώνυμα	polinomios
ορμόνες	hormonas
σιλάνιο	silano
γραμματοσειρά	fuente
γραμματοσειρά	tipografía
φάρμα	granja
φάρμα	finca
αναδιάρθρωση	reestructuración
αναδιάρθρωση	reestructuraciones
τρανσυλβανία	transilvania
ερυθράς	rubéola
ατελής	imperfecto
ατελής	imperfecta
ατελής	incompletas
ατελής	incompleta
ατελής	incompleto
ατελής	incompletos
νίκολς	nichols
έμπειρος	experimentado
έμπειρος	experimentada
έμπειρος	experimentados
κρυμμένο	ocultas
κρυμμένο	oculta
κρυμμένο	oculto
κρυμμένο	ocultos
κρυμμένο	escondido
μαθήτρια	alumna
μαθήτρια	alumno
μαθήτρια	estudiantes
μαθήτρια	estudiante
σχετικός	relativa
σχετικός	pariente
σχετικός	relativo
γενναία	valiente
γενναία	valientes
γενναία	valientemente
έρημος	desierto
κόναν	conan
φαβορί	favorecido
φαβορί	favorecidos
φαβορί	favorecida
μάαστριχτ	maastricht
φυλλάδια	folletos
φυλλάδια	folletos
φυλλάδια	prospectos
φυλλάδια	folletos
φυλλάδια	panfletos
ποσοτικά	cuantitativas
ποσοτικά	cuantitativa
ποσοτικά	cuantitativo
ποσοτικά	cuantitativos
ποσοτικά	cuantificados
συνειδητά	conscientemente
δανικά	danés
δανικά	danesa
δανικά	daneses
δανικά	dinamarca
συλλαβές	sílabas
σκαλοπάτια	escaleras
σκαλοπάτια	escalones
σκαλοπάτια	escalera
σκαλοπάτια	peldaños
σκαλοπάτια	pasos
σκαλοπάτια	escalones
πυλώνες	pilares
πυλώνες	pilones
συμβολικό	simbólica
συμβολικό	simbólico
χορηγία	auspiciado
χορηγία	patrocinada
χορηγία	patrocinado
χορηγία	patrocinados
χορηγία	patrocinio
χορηγία	auspicio
πανηγύρια	ferias
αγωγού	gasoducto
αγωγού	tubería
αγωγού	oleoductos
αγωγού	oleoducto
βαφή	tintura
βαφή	teñido
βαφή	tintes
βαφή	tinte
βαφή	pintar
βαφή	pintura
βαφή	pinta
βαφή	tintura
βαφή	colorante
βαφή	tinte
βαφή	tintes
τελετουργικά	rituales
επιθετικά	agresivamente
επιθετικά	agresiva
επιθετικά	agresivos
επιθετικά	agresivo
επιθετικά	agresividad
επιθετικά	agresiva
επιθετικά	agresivas
ηχητικό	sonic
ηχητικό	sónico
μπορ	bor
μπορ	bohr
μαγδαληνή	magdalena
δυσφορία	molestias
δυσφορία	malestar
δυσφορία	molestia
δυσφορία	incomodidad
δυσφορία	malestar
καρχαρίας	tiburones
καρχαρίας	tiburón
παλλάδιο	palladium
τσιπ	chip
σύζυγοι	maridos
σύζυγοι	esposos
σύζυγοι	cónyuges
σύζυγοι	esposos
σύζυγοι	esposas
κουίνς	quince
κουίνς	quinceañera
κουίνς	reinas
κουίνς	queens
συντρίμμια	escombros
συντρίμμια	desechos
κατευθύνει	dirige
σούμαν	schumann
επιβλέπει	supervisar
επιβλέπει	supervisa
επιβλέπει	supervisa
επιβλέπει	supervisa
επιβλέπει	supervisar
γράψτε	escribe
γράψτε	escribo
γράψτε	escribir
γράψτε	escriba
γράψτε	escritura
κούρσα	race
κούρσα	carrera
κούρσα	raza
επαλήθευση	comprobada
επαλήθευση	verificado
επαλήθευση	verificada
επαλήθευση	verificadas
επαλήθευση	comprobado
επαλήθευση	verificando
επαλήθευση	verificación
επαλήθευση	verificar
επαλήθευση	verifica
επαλήθευση	verifique
επαλήθευση	verificación
μοριά	moriah
δοκίμασε	pruebe
δοκίμασε	probar
δοκίμασε	intente
δοκίμασε	prueba
δοκίμασε	tratar
γιονγκ	yong
οικιακή	doméstica
οικιακή	domésticas
οικιακή	domésticos
οικιακή	doméstico
εγκρίνεται	aprobados
εγκρίνεται	aprobado
εγκρίνεται	aprobada
εγκρίνεται	aprobadas
εγκρίνεται	adoptada
εγκρίνεται	adoptado
εγκρίνεται	adoptados
βιολιά	violines
νοικοκυριά	hogares
προθεσμία	plazo
μπερνίνι	bernini
διακόπτει	interrumpe
διακόπτει	interrupciones
ψυχολόγος	psicólogo
ψυχολόγος	psicóloga
ψυχολόγος	terapeuta
ντακότα	dakota
ομοιομορφία	uniformidad
ομοιομορφία	homogeneidad
φανταστικά	fantásticas
φανταστικά	fantastico
φανταστικά	fantástica
φανταστικά	fantástico
φανταστικά	fantásticos
ένσταση	protesto
ένσταση	objeciones
ένσταση	objeción
συγκλίνουν	convergentes
συγκλίνουν	convergen
φιοντόρ	fiódor
μπέικον	tocino
μπέικον	panceta
μπέικον	bacon
γεφυρών	bridges
γεφυρών	puentes
κάφκα	kafka
πολεμοφόδια	municiones
πολεμοφόδια	munición
πολεμοφόδια	municiones
πάρε	tomar
πάρε	toma
πάρε	tome
διμεθυλο	dimetil
κυκλωμάτων	circuitos
στρατούς	ejércitos
σεξουαλικότητα	sexualidad
σχοινιά	cuerdas
σκόρδο	ajos
σκόρδο	ajo
αυστραλοί	australianos
απρίλη	april
απρίλη	abril
ραβδί	stick
ραβδί	palo
ραβδί	varita
διακοσμητικό	decorativos
διακοσμητικό	decorativas
διακοσμητικό	decorativo
διακοσμητικό	decoración
διακοσμητικό	ornamental
διακοσμητικό	ornamentales
αιθέρα	éter
φασματοσκοπία	espectroscopia
γκι	muérdago
στρογγυλή	redonda
στρογγυλή	redondo
στρογγυλή	redondos
στρογγυλή	ronda
στρογγυλή	round
πιστοποίηση	certificaciones
πιστοποίηση	titulación
πιστοποίηση	certificación
αντωνία	antonia
εδραίωση	consolida
εδραίωση	consolidarse
εδραίωση	consolidar
εδραίωση	consolidación
εδραίωση	consolida
εδραίωση	consolidar
εδραίωση	consolidando
μακάο	macao
μακάο	macao
μόλυβδος	liderar
μόλυβδος	plomo
υπολογίσει	calcula
υπολογίσει	calcular
υπολογίσει	calcule
υποδοχέα	receptor
σαρλότ	charlotte
σαρλότ	carlota
λάουρα	laura
μπαμπά	papá
μπαμπά	papa
μπαμπά	papá
μπαμπά	papi
μπαμπά	papito
μπαμπά	papá
μπαμπά	papa
χαλαρά	relajados
χαλαρά	relajado
χαλαρά	relajada
χαλαρά	suelto
χαλαρά	suelta
χαλαρά	flojo
ψυχικά	mental
ψυχικά	mentalmente
κασέτα	cassette
κασέτα	cinta
μπάνιο	ducha
μπάνιο	baño
μπάνιο	bath
μπάνιο	baños
μπάνιο	bañera
μπάνιο	baño
σιμπέλιους	sibelius
αλλάχ	allah
αλλάχ	alá
πρωτο	proto
χάρβεϊ	harvey
βιολογικό	biológica
βιολογικό	biológicas
βιολογικό	biológicos
βιολογικό	biológico
απορροφάται	absorbida
απορροφάται	absorbidos
απορροφάται	absorbido
καντόνια	cantones
πρωτοπόροι	pioneros
μωσαϊκό	mosaico
μωσαϊκό	mosaicos
βοηθήματα	sida
βοηθήματα	ayudas
επιφύλαξη	reservación
επιφύλαξη	reserva
επιφύλαξη	reservas
πειραματικές	experimentación
πειραματικές	experimentales
πειραματικές	experimental
βίλνιους	vilnius
βίλνιους	vilna
εισαγωγικά	citas
εισαγωγικά	frases
εισαγωγικά	cotizaciones
εισαγωγικά	comillas
ογδόντα	eighty
ογδόντα	ochenta
δυσλειτουργία	avería
δυσλειτουργία	disfunción
δυσλειτουργία	disfunciones
βαγιαζήτ	bayezid
τένοντα	tendón
πόθος	deseo
πόθος	lujuria
άμεσος	directa
άμεσος	directo
άμεσος	directamente
άμεσος	direct
άμεσος	directos
άμεσος	directas
γνήσιο	genuina
γνήσιο	genuinos
γνήσιο	genuino
υπαίθρια	exteriores
υπαίθρια	exterior
συνθετική	sintética
συνθετική	sintéticas
συνθετική	sintético
συνθετική	sintéticos
τσέχωφ	chéjov
βοηθοί	auxiliares
βοηθοί	asistentes
βοηθοί	ayudantes
βοηθοί	ayudantes
βοηθοί	diputados
επέτειος	aniversario
γκάλαχερ	gallagher
ντίλαν	dylan
δίκαιη	feria
δίκαιη	justa
δίκαιη	justo
χαλαρή	relajados
χαλαρή	relajado
χαλαρή	relajada
αδίκημα	delito
αδίκημα	ofensa
έρβιν	erwin
τριγωνικό	triangular
τριγωνικό	triangulares
μπέι	bae
μπέι	bey
μπέι	bahía
μπέι	bay
βέλτιστη	óptimos
βέλτιστη	óptimo
βέλτιστη	óptima
βέλτιστη	óptimas
βέλτιστη	óptimos
βέλτιστη	óptimo
βέλτιστη	óptima
βέλτιστη	óptimas
αστερίξ	astérix
αυτοβιογραφικό	autobiográfica
συζητήθηκε	discutimos
συζητήθηκε	debatido
συζητήθηκε	discutido
συζητήθηκε	discutida
προσαρμογές	ajustes
προσαρμογές	adaptaciones
προσαρμογές	adaptaciones
διασυνδέσεις	conexiones
διασυνδέσεις	interconexiones
σπονδυλωτά	vertebrados
ελαστικά	neumáticos
τζέφρι	godofredo
τζέφρι	geoffrey
τζέφρι	jeffrey
συλλέγονται	recogidos
συλλέγονται	recogida
συλλέγονται	recolectado
συλλέγονται	recogido
συλλέγονται	recaudado
διεκδικητής	pretendiente
βοϊβοντίνα	vojvodina
παπαδάκη	papadakis
αλλοίωση	lesión
αλλοίωση	empeoramiento
αλλοίωση	deterioro
ζημίες	pérdidas
ζημίες	perdidas
ζημίες	daños
ζημίες	indemnización
ζημίες	daños
ζημίες	daño
μαρτίνο	martino
κατεδάφιση	demoliciones
κατεδάφιση	derribo
κατεδάφιση	demolición
αβεβαιότητα	incertidumbres
αβεβαιότητα	incertidumbre
καγιάκ	kayak
καγιάκ	kayak
καγιάκ	piragüismo
φάκελος	dossier
φάκελος	expediente
φάκελος	sobre
φάκελος	fichero
φάκελος	expediente
φάκελος	archivo
φάκελος	carpeta
καζαμπλάνκα	casablanca
άγνωστοι	forasteros
άγνωστοι	desconocidos
άγνωστοι	extraños
οπλισμένο	armada
οπλισμένο	armados
οπλισμένο	armadas
οπλισμένο	armado
γερμάνιο	germanio
άβαταρ	avatar
άβαταρ	avatares
ψευδή	espurias
ψευδή	falsa
ψευδή	false
ψευδή	falso
ψευδή	falsos
ψευδή	falsas
γέρος	viejo
γέρος	antiguo
γέρος	viejos
γέρος	antigua
γέρος	vieja
αντέδρασαν	reaccionado
αντέδρασαν	reaccionó
αντέδρασαν	reaccionaron
πολιορκίες	asedios
ορσίνι	orsini
βάρνα	varna
κρους	tripulaciones
κρους	tripulación
πίστεψε	creer
εργάτης	trabajadora
εργάτης	trabajador
εργάτης	obrero
παραδόξως	paradójicamente
παραδόξως	sorprendentemente
κεντρο	centrar
κεντρο	centro
κεντρο	center
μπορν	bourne
προκατάληψη	parcialidad
προκατάληψη	sesgo
προκατάληψη	prejuicio
προκατάληψη	prejuicios
όστιν	austin
απομένει	restos
απομένει	restante
απομένει	permaneciendo
απομένει	restantes
επίγνωση	consciencia
επίγνωση	concientización
επίγνωση	sensibilización
επίγνωση	conciencia
επίγνωση	concienciación
ανέστειλε	inhibido
σπάζοντας	breaking
σπάζοντας	rompiendo
σπάζοντας	romper
αρωματικές	aromáticas
αρωματικές	aromático
αρωματικές	aromáticos
εκρηκτική	explosiva
εκρηκτική	explosivas
εκρηκτική	explosivos
εκρηκτική	explosivo
νεφελώματα	nebulosas
σάντσο	sancho
επιδείνωση	agravamiento
επιδείνωση	empeoramiento
επιδείνωση	empeorando
επιδείνωση	empeorar
επιδείνωση	empeoramiento
επιδείνωση	deterioro
σταρκ	stark
συνωμότες	conspiradores
ιεροκήρυκας	predicador
ιεροκήρυκας	pastor
ατμόπλοιο	steamboat
διάβασμα	reading
διάβασμα	leyendo
διάβασμα	leer
διάβασμα	lectura
διάβασμα	lecturas
αστρικό	estelares
αστρικό	estelar
αστρικό	astral
τεκμηριωμένες	documentado
τεκμηριωμένες	documentadas
τεκμηριωμένες	documentados
τεκμηριωμένες	documentada
σίνγκερ	singer
σίνγκερ	cantor
σίνγκερ	cantante
βέιλ	vail
βέιλ	velo
βέιλ	veil
βέιλ	vale
έγραψες	escribí
έγραψες	escribió
έγραψες	escribía
ψηλός	alto
ρυθμίζεται	regulado
ρυθμίζεται	reglamentado
ρυθμίζεται	reglamentada
ρυθμίζεται	regulada
κλάσματα	fracciones
τυπικός	típico
τυπικός	típicas
τυπικός	típica
τυπικός	típicos
τεχεράνη	teherán
λάβα	lavas
λάβα	lava
κηλίδα	mancha
εναρκτήρια	inaugural
γέροντας	anciano
γέροντας	elder
διαφυγή	evasión
διαφυγή	escapada
διαφυγή	escapar
διαφυγή	fuga
διαφυγή	escapa
διαφυγή	escape
επική	epic
επική	épica
επική	épico
ασήμαντο	trivial
ασήμαντο	triviales
ασήμαντο	insignificante
ασήμαντο	insignificantes
συσκευασία	envase
συσκευασία	embalaje
συσκευασία	embalajes
συσκευασία	envases
συσκευασία	empaquetado
συσκευασία	paquete
συσκευασία	bulto
συσκευασία	envase
συσκευασία	paquete
συσκευασία	manada
συσκευασία	pack
εξουδετέρωση	neutralización
εξουδετέρωση	neutralizar
πωλητής	vendedor
πωλητής	proveedor
πωλητής	vendedor
πωλητής	vendedor
πωλητής	vendedora
πιρς	pierce
χατ	hut
χατ	cabaña
χατ	barraca
χατ	choza
ξυλογραφία	xilografía
διοργανωτές	organizadores
διοργανωτές	organizadores
βαθειά	profundo
βαθειά	profunda
βαθειά	deep
σωτήρας	salvador
σωτήρας	salvador
φρουροί	guardas
φρουροί	guardia
φρουροί	guardias
εκεχειρία	tregua
εκεχειρία	armisticio
κρεγκ	craig
κόκκινοι	rojos
βέιντερ	vader
σύγκληση	convocación
σύγκληση	convocar
ξηρασία	sequías
ξηρασία	sequía
τεράστιος	inmensa
τεράστιος	inmenso
τεράστιος	enormes
τεράστιος	enorme
τεράστιος	enormes
τεράστιος	enorme
επιβεβαιώσει	confirmar
επιβεβαιώσει	confirma
επιβεβαιώσει	confirme
επιβεβαιώσει	confirmo
ροτάρου	rotaru
ταλιμπάν	talibán
ταλιμπάν	talibanes
κινούμενο	animado
κινούμενο	animados
κινούμενο	animada
άιντραχτ	eintracht
κοινωνιολόγος	sociólogo
τυποποίησης	estandarización
τυποποίησης	normalización
τυποποίησης	estandarización
τυποποίησης	normalización
καταστείλει	reprimir
καταστείλει	suprimir
ομολογίες	confesiones
ομολογίες	lazos
ομολογίες	bonos
ναυτία	nauseas
ναυτία	náuseas
μουν	luna
μουν	moon
ακατάλληλο	inadecuados
ακατάλληλο	inadecuada
ακατάλληλο	inadecuado
ακατάλληλο	inapropiado
ακατάλληλο	inapropiada
ακατάλληλο	inapropiados
ακατάλληλο	inadecuada
ακατάλληλο	inadecuado
ακατάλληλο	inapropiado
φιλελευθερισμού	liberalismo
νέον	neón
νέον	neon
προκριματικούς	eliminatorias
τσέχοι	checos
έξυπνη	listo
έξυπνη	inteligentes
έξυπνη	astuto
έξυπνη	inteligente
έξυπνη	inteligentes
έξυπνη	inteligente
έξυπνη	listo
έξυπνη	inteligentes
έξυπνη	smart
έξυπνη	inteligente
συνδυάζουν	combinan
συνδυάζουν	combinen
συνδυάζουν	combine
συνδυάζουν	combinar
ραδιενεργό	radiactivo
ραδιενεργό	radiactiva
ραδιενεργό	radiactividad
ραδιενεργό	radioactivo
ραδιενεργό	radiactivos
κάηκαν	quemada
κάηκαν	quemado
κάηκαν	quemadas
κάηκαν	quemados
θηβαίοι	tebanos
εσκεμμένα	deliberadamente
αλγέρι	argel
αλγέρι	argelia
ασβεστόλιθο	caliza
αντισταθεί	resiste
αντισταθεί	resistirse
αντισταθεί	resistir
αντισταθεί	resista
συνηθισμένος	ordinario
συνηθισμένος	ordinarios
συνηθισμένος	ordinarias
συνηθισμένος	ordinaria
ενήλικο	adulto
ενήλικο	adulta
ενήλικο	adultos
καμπανία	campania
αιματηρή	sangrientos
αιματηρή	sangriento
αιματηρή	bloody
αιματηρή	sangrienta
γκρενόμπλ	grenoble
γκάνταλφ	gandalf
σαλώνων	salona
τζόι	joey
φρυγία	frigia
κάρελ	karel
φιλοδοξία	aspiración
φιλοδοξία	ambiciones
φιλοδοξία	ambición
άδειο	vacías
άδειο	vacío
άδειο	vacíos
άδειο	vaciar
άδειο	vacio
άδειο	vacía
πέπλο	velo
πέπλο	veil
έκλεψε	robó
έκλεψε	robé
έκλεψε	robado
χρηματοδοτήθηκε	financiados
χρηματοδοτήθηκε	financiado
χρηματοδοτήθηκε	financiada
χρηματοδοτήθηκε	financiadas
χρηματοδοτήθηκε	financiados
χρηματοδοτήθηκε	financiado
χρηματοδοτήθηκε	financiada
σολίστ	solista
εκτελεστής	ejecutor
εκτελεστής	verdugo
εκτελεστής	asesino
εκτελεστής	asesina
εκτελεστής	hitman
εκτελεστής	sicario
εκτελεστής	tirador
εκτελεστής	shooter
μπόγκαρτ	bogart
αναμόρφωση	rehabilitación
αναμόρφωση	reformado
αναμόρφωση	reformando
αναμόρφωση	reformar
αναμόρφωση	reforma
αναμόρφωση	reformas
διορίζονται	nombrado
διορίζονται	designados
διορίζονται	designado
υλοποιήσεις	implementaciones
έλσα	elsa
τρελή	crazy
τρελή	loca
τρελή	loco
τρελή	locura
τρελή	locos
απομονωμένη	aislado
απομονωμένη	aislada
απομονωμένη	aisladas
απομονωμένη	aislada
απομονωμένη	aislado
απομονωμένη	aislados
ανδαλουσίας	andaluza
ανδαλουσίας	andaluz
ίψεν	ibsen
νικόλ	nicole
εδω	aquí
εδω	aca
εδω	aqui
εδω	acá
στάχτη	cenizas
στάχτη	cenizas
στάχτη	ceniza
στάχτη	ash
αόριστο	indefinido
