الكرامة	αξιοπρέπεια
جيرسي	φανέλα
نيوكاسل	newcastle
ضرر	ζημία
ضرر	βλάβη
ضرر	ζημίες
ضرر	ζημιές
ضرر	ζημιά
الموضة	μόδας
الموضة	μόδα
متكرر	επαναλαμβανόμενη
متكرر	επαναλαμβάνεται
متكرر	επαναλαμβανόμενο
متكرر	επαναλαμβανόμενες
متكرر	επαναλαμβανόμενη
متكرر	επαναλαμβανόμενη
متكرر	επαναλαμβανόμενο
التحضير	προπαρασκευή
التحضير	προετοιμασία
التحضير	παρασκεύασμα
التحضير	προετοιμασία
جوليان	τζούλιαν
جوليان	julian
الصنوبر	πάιν
الصنوبر	πεύκο
توت	μούρα
توت	βατόμουρα
توت	τουταγχαμών
بيني	πένι
بيني	πέννυ
بيني	penny
بيني	πένυ
مولود	γεννήθηκα
مولود	γεννημένος
مولود	γεννήθηκε
مولود	γεννηθείς
يحول	μετατρέπει
يحول	μεταμορφώνει
العاصفة	καταιγίδα
العاصفة	στορμ
العاصفة	θύελλα
الكهنة	παπάδες
الكهنة	ιερείς
ميزات	χαρακτηριστικά
مربعة	τετράγωνο
مربعة	πλατεία
العمالة	εργατικό
العمالة	εργασία
العمالة	απασχόληση
العمالة	απασχόλησης
التمثال	άγαλμα
المواشي	ζώα
فارغة	άδειο
فارغة	κενό
فارغة	κενή
فارغة	άδεια
فارغة	κενός
فارغة	κενό
فارغة	κενή
الرجم	λιθοβολισμό
خطية	γραπτές
خطية	γραπτή
خطية	γράφτηκε
خطية	γραμμένα
خطية	γράψει
خطية	γραμμένο
خطية	γραμμική
الخميني	χομεϊνί
السموم	δηλητήρια
السموم	τοξίνες
انجلترا	αγγλία
وود	ξύλο
وود	ξυλεία
الحزام	ζώνη
الحزام	ζωνη
سعيدة	ευτυχής
سعيدة	ευτυχισμένη
سعيدة	χαρούμενος
سعيدة	χαρούμενη
سعيدة	ευτυχισμένος
القفز	άλματα
السلاحف	χελώνες
التحرر	χειραφέτηση
التحرر	απελευθέρωση
القوارب	καράβια
القوارب	σκάφη
القوارب	πλοία
القوارب	βάρκες
الخنزير	γουρούνι
الانسان	ανθρώπινα
الانسان	ανθρώπινη
الانسان	άνθρωπος
الانسان	ανθρώπινο
الانسان	ανθρωπίνων
الانسان	ανθρώπινος
رونالد	ρόναλντ
المنبع	ανάντη
المعرفية	γνωστική
كوين	quinn
كوين	κουίν
لوكاس	λούκας
لوكاس	λουκά
لوكاس	lucas
ستين	εξήντα
تحديدا	συγκεκριμένα
كفاية	αρκετά
قاعات	αίθουσες
التقاط	πιάσε
التقاط	πιάσουμε
التقاط	αλιεύματα
التقاط	σύλληψη
التقاط	αιχμαλωσία
القماش	πανί
القماش	ύφασμα
القماش	ύφασμα
فكرية	πνευματική
فكرية	διανοητική
جرير	γκριρ
الحيتان	φαλαινών
الحيتان	φάλαινες
بقعة	κηλίδα
بقعة	spot
بقعة	σποτ
الرقبة	λαιμό
الرقبة	σβέρκο
الرقبة	λαιμός
المزرعة	αγρόκτημα
المزرعة	farm
المزرعة	φάρμα
الطماطم	ντομάτα
الطماطم	τομάτες
الطماطم	ντομάτες
اطلاق	εκτόξευση
اطلاق	εκτόξευση
سانتوس	santos
سانتوس	σάντος
تنظيف	καθαρισμός
تنظيف	καθαρισμού
تنظيف	καθάρισμα
تنظيف	καθαριότητα
هرقل	ηρακλής
هرقل	ηρακλή
ستانلي	stanley
ستانلي	στάνλεϋ
ستانلي	στάνλεϊ
التشريعات	νομοθεσία
سمة	θεμα
سمة	θέμα
سمة	χαρακτηριστικό
بارما	πάρμα
محفوظة	προορίζεται
يونكس	unix
الملايين	εκατομμύρια
مطبوع	τυπωμένο
مطبوع	τυπωμένα
مستقيم	ευθεία
مستقيم	ίσια
مستقيم	στρέιτ
مستقيم	κατευθείαν
جبريل	gabriel
جبريل	γαβριήλ
جبريل	γκάμπριελ
جبريل	γκαμπριέλ
جداول	τραπέζια
جداول	πίνακες
جداول	ρεύματα
جداول	ροές
جداول	χρονοδιαγράμματα
المتزايد	μεγαλώνει
المتزايد	αυξανόμενη
مفاعل	αντιδραστήρας
مفاعل	αντιδραστήρα
الذئب	λύκος
الذئب	γουλφ
الذئب	wolf
الفخار	κεραμικά
الفخار	κεραμικής
سحاب	φερμουάρ
سحاب	συννεφιά
سحاب	σύννεφα
سحاب	σύννεφο
سحاب	νέφος
حافلة	λεωφορείο
الرفع	ανύψωση
الرفع	άρση
مبتدئ	αρχάριος
مبتدئ	πρωτάρη
مشعل	φάρος
محليا	τοπικά
محليا	τοπικός
محليا	τοπική
محليا	τοπικά
محليا	τοπικό
محليا	τοπικές
مكسيكي	μεξικάνικο
مكسيكي	μεξικάνος
تشو	τσου
تشو	τσο
تشو	cho
اليوتيوب	youtube
السلمية	ειρηνική
السلمية	γαλήνια
السلمية	ειρηνικό
السلمية	ειρηνικά
الجراثيم	μικρόβια
مصور	φωτογράφος
الكونية	κοσμικές
الكونية	κοσμικό
الكونية	κοσμική
باسكال	πασκάλ
فرنسيس	francis
فرنسيس	φράνσις
عاطف	ατέφ
العيوب	ελαττώματα
العيوب	ατέλειες
العيوب	ελαττώματα
رونالدو	ρονάλντο
لورد	άρχοντα
لورد	άρχοντας
مغطاة	καλύπτεται
مغطاة	καλυμμένοι
مغطاة	καλύπτονται
مغطاة	καλυμμένη
مغطاة	καλυμμένο
بيلا	μπέλα
بيلا	bella
بيلا	μπέλλα
نزلت	κατέβασα
نزلت	κατέβασε
ملبورن	μελβούρνη
صيغ	φόρμουλες
بستان	γκρόουβ
بستان	περιβόλι
معاناة	βάσανο
معاناة	ταλαιπωρία
معاناة	βάσανα
العبارات	φράσεις
العبارات	ferries
البلوغ	εφηβεία
ثور	θωρ
ثور	θορ
اكتسب	αποκτήσει
اكتسب	αποκτήθηκαν
اكتسب	αποκτήθηκε
اكتسب	κεκτημένα
القلوب	καρδιές
فورا	αμέσως
يكمل	συμπληρώνει
قلادة	περιδέραιο
قلادة	κολιέ
قلادة	μενταγιόν
قلادة	μενταγιόν
سماع	ακρόαση
سماع	ακοή
تحطم	συντριβή
تحطم	κρας
الدمار	καταστροφή
العنصري	ρατσιστής
العنصري	ρατσιστές
العنصري	ρατσιστικό
العنصري	ρατσιστική
كرات	μπάλες
كرات	μπαλάκια
ريكاردو	ρικάρντο
الفوج	σύνταγμα
لادن	λάντεν
النرويجية	νορβηγική
النرويجية	νορβηγικό
النرويجية	νορβηγικές
النرويجية	νορβηγικά
الملاحظة	νότα
الملاحظة	σημείωμα
الملاحظة	σημείωση
الملاحظة	παρατήρηση
النسبي	συγγενής
النسبي	σχετικός
النسبي	σχετική
النسبي	σχετικό
صلالة	σαλάλα
خلط	ανάμειξη
خلط	ανάμιξη
اواخر	αργά
الرياضيين	αθλητές
صافي	καθαρή
صافي	δίχτυ
صافي	καθαρά
صافي	net
صافي	καθαρό
كبر	μεγέθυνση
كبر	εστίαση
كبر	ζουμ
اللهم	θεός
النية	πρόθεσή
النية	πρόθεση
النية	πρόθεση
الرهبان	μοναχούς
الرهبان	μοναχοί
صداقة	φιλια
صداقة	φιλία
برميل	βαρέλι
وقائع	γεγονότα
وقائع	γεγονοτα
وقائع	χρονικό
سياسيا	πολιτικά
ودية	φιλικοί
ودية	φιλικά
ودية	φιλική
ودية	φιλικός
ودية	φιλικό
ثقيلة	βαρύς
ثقيلة	βαρύ
ثقيلة	βαριά
الحقن	ενέσεις
الحقن	έγχυση
الحقن	ενέσιμο
الحقن	ένεση
الصداع	πονοκέφαλοι
الصداع	πονοκεφάλους
الصداع	πονοκέφαλος
الصداع	πονοκέφαλο
الصداع	κεφαλαλγία
زوايا	γωνιές
زوايا	γωνίες
زوايا	γωνίες
وفاء	πλήρωση
وفاء	εκπλήρωση
وفاء	πίστη
وفاء	αφοσίωση
وفاء	εκπλήρωση
شارة	σήμα
الرحمة	έλεος
مونت	mont
مونت	μον
مونت	μόντε
خوارزمية	αλγόριθμο
خوارزمية	αλγόριθμος
المطارات	αερολιμένες
المطارات	αεροδρόμια
التكاثر	αναπαραγωγή
التكاثر	εκτροφή
التكاثر	αναπαραγωγή
زارة	ζάρα
جيف	τζεφ
جيف	jeff
هندوراس	ονδούρα
ظواهر	φαινόμενα
ظواهر	φαινομένων
السلاسل	αλυσίδες
مطاعم	εστιατόρια
المختلطة	μεικτή
المختلطة	μεικτό
المختلطة	μικτή
المختلطة	μεικτά
المختلطة	μεικτές
المختلطة	υβρίδιο
المختلطة	υβριδικά
المختلطة	υβριδικό
الظلم	αδικία
الجثة	πτώμα
الكهوف	σπήλαια
الكهوف	σπηλιές
عناية	φροντίδα
صغر	μικρή
صغر	μικρό
صغر	μικρές
صغر	μικρός
صغر	μικρά
صغر	ελαχιστοποίηση
شاشات	οθόνες
شاشات	οθόνες
عضوة	μέλος
عضوة	βουλευτής
عضوة	μελος
التفاح	μήλα
راح	γουίλ
راح	will
راح	θα
اخترع	εφηύρε
اخترع	εφευρέθηκε
اخترع	εφεύρει
عطاء	τρυφερό
عطاء	τρυφερή
عطاء	τρυφερός
الاحتكاك	τριβή
الاحتكاك	τριβής
عظمة	οστό
عظمة	κόκαλα
عظمة	οστά
عظمة	κόκαλο
عظمة	κόκκαλο
عظمة	μεγαλεία
عظمة	μεγαλείο
المعدية	λοιμώδη
المعدية	μεταδοτική
المعدية	μεταδοτικό
غراند	χιλιάρικο
غراند	grand
لاتينية	λατινικά
لاتينية	λατινική
لاتينية	λατίνα
النظرة	κοίτα
الممتلكات	ακίνητο
الممتلكات	ιδιοκτησία
الممتلكات	ιδιότητα
الممتلكات	ακίνητα
الممتلكات	ιδιότητες
الممتلكات	ακίνητα
اتجاهات	τάσεις
الغاية	σκοπός
الغاية	σκοπό
باع	πωλείται
باع	πούλησε
باع	πουλήθηκε
باع	πωλήθηκε
باع	πωλούνται
الرعد	κεραυνός
الرعد	κεραυνό
روميو	ρομέο
روميو	ρωμαίος
روميو	ρωμαίο
رسومات	σχέδια
رسومات	ζωγραφιές
رسومات	σκίτσα
رسومات	γραφικά
مصباح	λάμπα
مصباح	φανός
مايا	maya
مايا	μάγια
الانقسام	χάσμα
الانقسام	διαίρεση
التغطية	κάλυψη
عقيد	συνταγματάρχη
عقيد	συνταγματάρχης
التراجع	υποχώρηση
التراجع	οπισθοχώρηση
الزينة	διακόσμηση
الزينة	στολίδια
الزينة	διακοσμητικά
الكلوي	νεφρική
السقف	ταβάνι
السقف	οροφής
السقف	οροφή
السقف	σκεπή
السقف	στέγη
السقف	οροφή
السقف	ταράτσα
فراغ	κενό
فراغ	κενού
فراغ	κενό
الطاولة	πίνακας
الطاولة	πινακας
الطاولة	τραπέζι
الطاولة	τάβλι
بلاط	πλακάκια
بلاط	πλακίδια
بلاط	πλακάκια
متزوجة	παντρεμένοι
متزوجة	παντρεμένος
متزوجة	παντρεμένη
متزوجة	παντρεύτηκε
متزوجة	παντρεύτηκα
المرات	times
المرات	φορές
المرات	χρόνοι
تولد	γεννήθηκα
تولد	γεννημένος
تولد	γεννήθηκε
تولد	γεννηθείς
تولد	ράτσα
تمرير	πάπυρο
تمرير	πέρασμα
تمرير	πάσα
تمرير	περάσει
تمرير	πάσο
عجلة	τιμόνι
عجلة	τροχό
عجلة	τροχού
عجلة	ρόδα
عجلة	τροχός
المثلية	ομοφυλοφιλία
الطحالب	φύκια
تخرجت	αποφοίτησε
فاي	φέι
مطلقة	χωρισμένος
مطلقة	χωρισμένη
مطلقة	χωρισμένοι
مطلقة	διαζύγιο
مطلقة	απόλυτες
مطلقة	απόλυτος
مطلقة	απόλυτη
مطلقة	απόλυτο
كروية	σφαιρικό
كروية	σφαιρικά
كروية	σφαιρική
ديربي	ντέρμπι
رون	ρον
رون	ron
جيوفاني	giovanni
جيوفاني	τζιοβάνι
الكهرومغناطيسية	ηλεκτρομαγνητικό
الكهرومغناطيسية	ηλεκτρομαγνητικά
الكهرومغناطيسية	ηλεκτρομαγνητική
يشترط	απαιτεί
المدمرة	καταστροφέας
المدمرة	καταστροφέα
المدمرة	αντιτορπιλικό
الحائط	wall
الحائط	τοίχος
الحائط	τοίχο
الحائط	τείχος
الحائط	γουόλ
الهدنة	ανακωχή
الهدنة	εκεχειρία
الهدنة	ανακωχή
الهدنة	εκεχειρία
البيئات	περιβάλλοντα
كاترين	κατρίν
الكتل	μπλοκ
الكتل	τετράγωνα
زميل	συνάδελφος
زميل	συνάδελφός
زميل	συνάδελφό
زميل	συνάδελφο
زميل	συμμαθητής
زميل	συμμαθητή
معلقة	εκκρεμεί
نورمان	νόρμαν
رقيق	λεπτό
رقيق	λεπτή
رقيق	αδύνατος
فعلت	κάνει
فعلت	έγινε
فعلت	εγινε
ازدهرت	άνθισε
الشيشان	τσετσενία
يفهم	κατανοητό
يفهم	κατανοεί
يفهم	καταλαβαίνει
غسل	πλύσιμο
غسل	πλύση
غسل	πλύσιμο
دمر	καταστραφεί
دمر	καταστράφηκε
دمر	κατεστραμμένο
دمر	καταστράφηκαν
دمر	κατεστραμμένα
دمر	καταστρέψει
الاسكتلندي	σκωτίας
القادمين	αφίξεις
تنفذ	εκτελεί
ميزان	κλίμακες
العشاء	βραδινό
العشاء	δείπνο
التذكاري	μνημείο
التذكاري	μεμόριαλ
اهداف	στόχοι
اهداف	στόχων
اهداف	στόχοι
اهداف	στόχους
اهداف	γκολ
اهداف	στόχοι
الضارة	επιβλαβές
الضارة	επιβλαβή
الضارة	επιβλαβείς
الضارة	επιβλαβής
التميز	αριστείας
الليبرالي	φιλελεύθερο
الليبرالي	φιλελεύθερη
الليبرالي	φιλελεύθερος
تطوان	τετουάν
امر	διοίκηση
امر	εντολή
امر	τάξη
امر	παραγγελία
امر	σειρά
امر	διαταγή
تعقد	πολυπλοκότητα
تصريف	απαλλαγή
تصريف	αποχέτευση
تصريف	αποστράγγισης
متحدة	united
متحدة	ενωμένη
متحدة	ενωμένοι
متحدة	ηνωμένο
تحكيم	διαιτησίας
تحكيم	διαιτησία
المقترح	προταση
المقترح	πρόταση
المقترح	προτεινόμενη
المقترح	προτεινόμενο
المقترح	προτεινόμενος
المقترح	προτεινόμενες
مورغان	morgan
مورغان	μόργκαν
غوستاف	γκούσταβ
تشرشل	τσόρτσιλ
تشرشل	τσώρτσιλ
ابطال	ήρωες
ابطال	ηρώων
ابطال	πρωταθλητές
مهنية	επαγγελματικό
مهنية	επαγγελματική
مهنية	επαγγελματίας
مهنية	επαγγελματικά
معسكرات	στρατόπεδα
معسكرات	κατασκηνώσεις
نيكاراغوا	νικαράγουας
نيكاراغوا	νικαράγουα
العقدة	κόμβος
العقدة	κόμπο
العقدة	κόμπος
عطلة	γιορτή
عطلة	αργία
عطلة	διακοπές
عطلة	διακοπές
المحامين	δικηγόρους
المحامين	δικηγόροι
ديانة	θρησκευτικά
ديانة	θρησκεία
الحمى	πυρετός
الحمى	πυρετό
فاعل	ηθοποιός
نفق	στοά
نفق	σήραγγα
نفق	τούνελ
كارولين	καρολάιν
كارولين	κάρολιν
كارولين	caroline
كارولين	κάρολαϊν
لوكهيد	lockheed
الديون	χρέη
الديون	οφειλές
الديون	χρέος
الديون	οφειλή
مظاهرة	διαδήλωση
مظاهرة	επίδειξη
طالبان	ταλιμπάν
مانهاتن	μανχάταν
حار	ζέστη
حار	ζεστό
حار	καυτός
حار	καυτό
حار	καυτή
رين	ριν
الولد	αγοράκι
الولد	αγόρι
التين	σύκα
الراية	λάβαρο
الراية	μπάνερ
الراية	πανό
وولف	λύκος
وولف	γουλφ
وولف	wolf
تحفة	αντίκα
تحفة	αντίκες
تحفة	αριστούργημα
عقاقير	ναρκωτικά
الصعوبات	δυσχέρεια
الصعوبات	δυσκολίες
الصعوبات	δυσκολία
الصعوبات	δυσχέρειες
الصعوبات	δυσκολίας
الصعوبات	δυσκολίες
الصعوبات	δυσχέρειες
توافر	διαθεσιμότητα
خضر	πράσινη
خضر	πράσινα
خضر	πράσινος
خضر	πράσινο
خضر	πρασινο
عقاب	τιμωρία
الراعي	σέπερντ
الراعي	βοσκός
الراعي	ποιμένας
الراعي	χορηγός
الراعي	χορηγό
قياسات	μετρήσεις
نزيف	αιμορραγία
نمساوي	αυστριακός
نمساوي	αυστριακό
نمساوي	αυστριακές
نمساوي	αυστριακή
مسطح	επίπεδη
مسطح	διαμέρισμα
معقد	περίπλοκο
معقد	πολύπλοκος
معقد	πολύπλοκο
معقد	μπερδεμένο
معقد	περίπλοκη
تحية	χαιρετισμός
تحية	χαιρετισμό
تحية	χαιρετισμός
تحية	χαιρετισμό
تحية	χαίρετε
تحية	χαιρετίσματα
تحية	χαιρετισμούς
اطار	πλαίσιο
اطار	καρέ
المشاهدين	θεατές
المشاهدين	τηλεθεατές
خامس	πέμπτη
خامس	πέμπτος
خامس	πέμπτο
الوجوه	πρόσωπα
تبريد	ψύξη
تبريد	ψύξης
تبريد	ψύξη
تبريد	ψύξης
اعلى	υψηλότερη
اعلى	υψηλότερο
اعلى	ψηλότερα
اعلى	υψηλότερα
مليارات	δισεκατομμύρια
عدو	εχθρός
عدو	εχθρό
عدو	εχθρός
باير	bayer
باير	μπερ
الجوع	πείνα
خريج	απόφοιτος
خريج	πτυχιούχος
موثوق	αξιόπιστο
موثوق	αξιόπιστα
موثوق	αξιόπιστη
موثوق	αξιόπιστος
القياسات	μετρήσεις
القياسات	μεγέθη
امتياز	προνόμιο
امتياز	franchise
امتياز	παραχώρηση
امتياز	παραχώρησης
تحد	πρόκληση
الملونة	πολύχρωμα
الملونة	πολύχρωμο
الانتماء	υπαγωγή
مكي	μακέι
المحاولة	προσπαθώντας
المحاولة	προσπαθεί
المحاولة	προσπάθεια
المحاولة	απόπειρα
قادمة	έρχομαι
قادمة	έρχεται
قادمة	έρχονται
البلاستيك	πλαστικές
البلاستيك	πλαστικά
البلاستيك	πλαστική
البلاستيك	πλαστικά
البلاستيك	πλαστικό
البلاستيك	πλαστική
البلاستيك	πλαστικές
سيباستيان	σεμπάστιαν
سيباستيان	σεμπαστιάν
قمم	κορυφές
قمم	κορυφές
بازل	βασιλικός
بازل	βασιλικό
بازل	μπάζιλ
بازل	βασιλείας
بازل	βασιλεία
مصارعة	πάλη
تشكيلات	σχηματισμούς
تشكيلات	συνθέσεις
تشكيلات	συνθέσεων
متميز	διακεκριμένη
متميز	διακεκριμένο
متميز	διακεκριμένος
المزارعين	γεωργούς
المزارعين	γεωργοί
المزارعين	αγρότες
تماثيل	αγάλματα
الرصد	παρακολούθησης
الرصد	παρακολούθηση
بطلة	ηρωίδα
لوي	λούι
لوسي	λούση
لوسي	λούσυ
لوسي	λούσι
المشاركات	συμμετοχές
المشاركات	μερίδια
المشاركات	μετοχές
عملاقة	γίγαντας
عملاقة	γιγάντια
عملاقة	γίγαντα
عملاقة	γιγαντιαίο
كامب	καμπ
كامب	κατασκήνωση
كامب	καταυλισμός
كامب	στρατόπεδο
البطلة	ηρωίδα
سنتيمتر	εκατοστά
سنتيمتر	εκατοστό
سنتيمتر	εκατοστό
الهندوسية	ινδουισμό
الغد	αύριο
الغد	αυριο
القاري	ηπειρωτική
ريم	ζάντα
يغلب	χτυπάει
ختم	σφραγίδα
ختم	γραμματόσημο
ختم	φώκια
ختم	σφραγίδα
ختم	seal
المراهقة	έφηβοι
المراهقة	εφηβεία
يضيف	προσθήκες
يضيف	προσθέτει
للسياحة	τουρισμός
للسياحة	τουρισμού
اتصل	καλέστε
اتصل	κλήση
اتصل	κάλεσε
النقص	ατέλεια
ذكي	έξυπνο
ذكي	έξυπνη
ذكي	έξυπνος
ذكي	έξυπνη
ذكي	ευφυής
ذكي	ευφυή
ذكي	έξυπνος
ذكي	έξυπνο
ذكي	έξυπνη
ذكي	smart
ذكي	έξυπνος
قشرة	κρούστα
شهري	μηνιαίως
شهري	μηνιαία
شهري	μηνιαίες
شهري	μηνιαίο
الدبلجة	μεταγλώττιση
زحل	κρόνος
زحل	κρόνου
موحد	ενοποιημένο
موحد	ενιαία
موحد	ενοποιημένη
موحد	τυποποιημένο
موحد	τυποποιημένα
موحد	τυποποιημένη
موحد	τυποποιημένες
موحد	στολή
موحد	ομοιόμορφη
بانكوك	μπανγκόκ
شهرية	μηνιαίως
شهرية	μηνιαία
شهرية	μηνιαίες
شهرية	μηνιαίο
مولر	μιούλερ
مولر	μίλερ
مرشد	οδηγό
مرشد	οδηγός
الوثائقية	ντοκιμαντέρ
الوحش	τέρας
الوحش	θηρίο
الوحش	κτήνος
الوحش	τέρας
كورت	κουρτ
كورت	κερτ
جوز	καρύδια
المهبل	κόλπος
المهبل	αιδοίο
عمالة	απασχόληση
عمالة	απασχόλησης
جونيور	τζούνιορ
جونيور	junior
تلال	λόφοι
تلال	χιλς
تلال	hills
تلال	λόφους
الجن	jin
الافتتاح	ανοίγω
الافتتاح	εγκαίνια
الافتتاح	άνοιγμα
ضحية	θύμα
سلبي	αρνητικά
سلبي	αρνητικός
سلبي	αρνητικό
سلبي	αρνητική
الشرط	απαίτηση
الشرط	κατάσταση
الشرط	όρος
بنوك	μπανκς
بنوك	τράπεζες
مرئية	ορατό
مرئية	ορατά
مرئية	ορατή
مرئية	ορατός
مرئية	ορατές
يتفاعل	αντιδρά
راتب	μισθός
راتب	μισθό
اختلافات	diff
اختلافات	διαφορές
اختلافات	διακυμάνσεις
اختلافات	παραλλαγές
باليرمو	παλέρμο
الصخرة	rock
الصخرة	πέτρα
الصخرة	ροκ
الصخرة	βράχος
اولاد	αγόρια
اولاد	παιδιά
الغزل	γυρίζει
الغزل	φλερτ
الغزل	φλερτάρει
الغزل	νήμα
الغزل	νήματα
برنارد	μπερνάρντ
برنارد	μπερνάρ
برنارد	μπέρναρντ
برنارد	bernard
كاري	κάρι
كاري	κάρυ
جينات	γονιδίων
جينات	γονίδια
الماركسية	μαρξιστική
اعتقاد	πεποίθηση
جوناثان	τζόναθαν
عربات	οχήματα
عربات	άρματα
اعلن	ανακοίνωσε
اعلن	ανακοινώσω
اعلن	δηλώνω
اعلن	κηρύξει
اعلن	ανακοινώθηκαν
اعلن	ανακοίνωσαν
اعلن	ανακοίνωσε
اعلن	ανακοινώθηκε
المتوفي	απεβίωσε
المتوفي	αποθανών
ملونة	έγχρωμος
ملونة	χρωματιστά
ملونة	πολύχρωμα
ملونة	πολύχρωμο
صخرة	rock
صخرة	πέτρα
صخرة	ροκ
صخرة	βράχος
ابناء	γιοι
ابناء	γιοί
ابناء	γιους
المرصد	παρατηρητήριο
تين	τιν
تين	tin
تصاميم	σχέδια
الكامنة	λανθάνουσα
محاصيل	καλλιέργειες
محاصيل	σοδειές
صبغة	βαφής
صبغة	χρωστική
صبغة	βαφή
صبغة	απόχρωση
صبغة	χρωστική
دلهي	δελχί
شارون	sharon
شارون	σάρον
جنسي	sexy
جنسي	σέξι
جنسي	σέξυ
جنسي	σεξουαλικά
جنسي	σεξουαλική
جنسي	σεξουαλικός
جنسي	σεξουαλικό
التوفيق	συνδιαλλαγή
التوفيق	συνδιαλλαγής
التوفيق	επιτυχής
التوفيق	επιτυχία
التجزئة	λιανική
التجزئة	λιανικό
التجزئة	λιανικής
مرج	λιβάδι
الحزن	θλίψη
الحزن	θλίψη
الحزن	λύπη
الحزن	θλίψη
الحزن	λύπη
تلاميذ	μαθητών
تلاميذ	μαθητές
تلاميذ	κόρες
الرسل	απόστολοι
الرسل	αγγελιοφόροι
مختبرات	εργαστήρια
كمبوديا	καμπότζη
بورتلاند	πόρτλαντ
الوجبات	γεύματα
ممارسات	πρακτικές
خريجي	απόφοιτοι
راو	ράο
مراسم	τελετή
شيدت	κατασκευασμένο
شيدت	κατασκευασμένη
شيدت	κατασκευάστηκε
ناميبيا	ναμίμπια
القاموس	λεξικό
مرضية	ικανοποιητική
مرضية	ικανοποιητικό
كيبيك	κεμπέκ
منتديات	φόρουμ
مختلطة	μεικτή
مختلطة	μεικτό
مختلطة	μικτή
مختلطة	μεικτά
مختلطة	μεικτές
فم	στόμα
توتنهام	τότεναμ
توتنهام	σπιρούνια
مجهود	προσπάθεια
مجهود	προσπαθεια
التشابه	ομοιότητα
التشابه	ομοιότητα
التضخم	πληθωρισμού
التضخم	πληθωρισμός
فرانكو	φράνκο
اضطهاد	δίωξη
اضطهاد	διώξεις
اضطهاد	καταπίεση
المساهمات	εισφορές
المساهمات	συνεισφορές
ترينيداد	τρινιντάντ
تجريبية	πειραματικό
تجريبية	πειραματική
تجريبية	πειραματικά
تجريبية	πειραματικές
النظائر	ισότοπα
جاز	τζαζ
اعتراض	ένσταση
المطالب	αιτών
المطالب	ενάγων
المطالب	απαιτήσεις
المطالب	αιτήματα
فتى	αγοράκι
فتى	αγόρι
التشفير	κρυπτογράφηση
التشفير	κρυπτογράφησης
التشفير	crypto
التشفير	κρυπτογράφηση
التشفير	κρυπτογραφία
البروتستانت	προτεστάντες
المرشد	οδηγό
المرشد	οδηγός
السعوديين	σαουδάραβες
فرانز	φρανς
فرانز	φραντς
التقليل	υποτιμήσει
كلي	φάτε
كلي	φάε
الدروز	δρούζων
المكاتب	γραφεία
رولز	ρολς
رولز	κυλίνδρους
رولز	ρολά
امتلاك	κατοχή
خيارات	επιλογές
الحاسبات	κομπιούτερ
الحاسبات	υπολογιστές
ده	deh
الجيب	τσέπης
الجيب	τσέπη
الجيب	τζιπ
طفرة	μετάλλαξη
الكؤوس	φλιτζάνια
الكؤوس	κούπες
الكؤوس	κύπελλα
الكؤوس	ποτήρια
مخترع	εφευρέτης
قارب	σκάφος
قارب	βάρκα
قارب	πλοίο
قارب	καράβι
جرح	πληγωμένος
جرح	τραυματίες
جرح	πληγωμένη
جرح	τραυματίας
جرح	τραυματισμένος
جرح	πληγή
جرح	τραύμα
الفوسفات	φωσφορικό
الفوسفات	φωσφορικά
للاستثمار	επένδυση
للاستثمار	επενδύσεις
للاستثمار	επενδύσεων
سونيك	ηχητικό
النشطة	ενεργοί
النشطة	ενεργά
النشطة	δραστική
النشطة	ενεργός
النشطة	ενεργή
النشطة	ενεργό
توما	τόμα
العاب	παιχνίδια
العاب	αγωνες
العاب	αγώνες
العاب	games
العاب	παιχνίδια
سيبيريا	σιβηρίας
سيبيريا	σιβηρία
الاقتراح	προταση
الاقتراح	πρόταση
السوربون	σορβόννη
التكيف	προσαρμογή
التكيف	προσαρμογή
التكيف	προσαρμογή
ينفذ	εκτελεί
سيلفا	silva
سيلفا	σίλβα
الفطرية	έμφυτη
فينيكس	φοίνικας
فينيكس	φοίνιξ
فينيكس	phoenix
فينيكس	φοίνικα
كيت	κέιτ
كيت	kate
الخرسانة	τσιμέντο
الخرسانة	σκυροδέματος
الخرسانة	σκυρόδεμα
ناقصة	ατελής
ناقصة	ελλιπής
ناقصة	ελλιπείς
ناقصة	ημιτελή
باطن	πέλματα
باطن	σόλες
موقعة	υπογεγραμμένο
موقعة	υπογεγραμμένη
موقعة	υπογραφή
موقعة	υπέγραψε
موقعة	υπεγράφη
تنبيه	συναγερμός
تنبيه	συναγερμό
تنبيه	ειδοποίηση
تنبيه	συναγερμός
ثري	πλούσιος
ثري	ριτς
ثري	πλούσιοι
ثري	πλούσιο
ثري	πλούσια
رينو	ρίνο
رينو	ρήνο
رينو	ρενό
رينو	renault
قلق	αγωνία
قلق	άγχος
الدبلوماسي	διπλωμάτης
الدبلوماسي	διπλωμάτη
الدبلوماسي	διπλωματική
الدبلوماسي	διπλωματικά
الدبلوماسي	διπλωματικό
فضيحة	σκάνδαλα
فضيحة	σκάνδαλο
موتورز	motors
فهرنهايت	φαρενάιτ
مطابقة	ταίριασμα
مطابقة	αντιστοιχία
مطابقة	ματς
مطابقة	αγώνα
مطابقة	ταίριασμα
مطابقة	αγώνας
المعسكر	καμπ
المعسكر	κατασκήνωση
المعسكر	καταυλισμός
المعسكر	στρατόπεδο
السل	φυματίωση
