hän	她
kevään	春天
kevään	彈簧
kevään	春季
rakensi	建
rakensi	內建
satoja	成百上千
satoja	數百
itsenäinen	獨立
itsenäinen	自主
kevin	kevin
ympärillä	圍繞著
ympärillä	圍繞
ympärillä	周圍
juoksu	奔跑
juoksu	跑步
juoksu	運行
pyytää	請求
pyytää	要求
kanavalla	頻道
kanavalla	海峽
kanavalla	通道
kiinnostunut	興趣
kiinnostunut	感興趣
hollywood	好萊塢
puuttuu	缺少
puuttuu	失蹤
puuttuu	遺失
rakennuksia	建築
rakennuksia	建築物
raamatun	聖經
raamatun	聖經
materiaalia	物料
materiaalia	材質
materiaalia	材料
hill	希爾
hill	山
feat	壯舉
feat	feat
rajalla	邊疆
rajalla	前沿
rajalla	邊境
sinä	你
ernst	ernst
tärkeää	重要
kokoonpano	配置
kuun	月球
kuun	月球
kuun	月亮
kuun	月
victor	victor
laitos	安裝
laitos	研究所
laitos	體制
laitos	機構
tärkeitä	重要
roll	捲
roll	卷
jaa	共用
jaa	共享
jaa	分享
jaa	share
studio	錄音室
studio	studio
studio	工作室
sekuntia	秒
sekuntia	秒數
tehdas	廠
tehdas	植物
tehdas	工廠
tehdas	廠
tehdas	工廠
julius	julius
noita	女巫
noita	魔女
noita	巫婆
tutki	調查
tutki	探索
helppo	容易
helppo	輕鬆
helppo	簡單
dynastian	朝代
dynastian	王朝
vuosikymmenen	十年
australia	澳大利亞
prinsessa	王妃
prinsessa	小公主
prinsessa	公主
png	png
hanna	hanna
yritykset	企業
yritykset	公司
yritykset	企業
kreivi	數
kreivi	伯爵
kreivi	數數
kreivi	計數
eläinten	動物
eläinten	動物
nuorempi	初級
nuorempi	junior
nuorempi	少年
wiki	wiki
tukholmassa	斯德哥爾摩
pitkät	久
pitkät	長
kalifornian	加利福尼亞
kalifornian	加州
teho	功效
teho	電力
teho	電源
teho	動力
teho	權力
harvinainen	稀有
harvinainen	難得
harvinainen	罕見
ian	ian
nuoret	青年
nuoret	青春
nuoret	青少年
nuoret	青少年
nuoret	年輕
nuoret	young
airlines	航空公司
airlines	航空
vaikuttavat	影響
edvard	edward
mallia	模範
mallia	示範
mallia	模型
mallia	型號
mallia	模特兒
alankomaat	荷蘭
yhteyttä	接觸
yhteyttä	聯絡
jimmy	jimmy
kuntien	市政府
kuntien	市鎮
jacques	雅克
jacques	jacques
francisco	francisco
yleistä	常見
yleistä	通用
yleistä	共同
avoin	透明
parantaa	改進
parantaa	改善
parantaa	治癒
parantaa	痊癒
parantaa	治癒
parantaa	改進
parantaa	改善
lukea	讀
lukea	讀取
lukea	閱讀
paluu	返回
paluu	回歸
yhdiste	復合
yhdiste	化合物
yhdiste	大院
säätiön	基金會
yhteiskunnan	社會
nousu	升起
nousu	上升
nousu	崛起
nousu	上升
sijainti	職位
sijainti	位置
sijainti	立場
sijainti	所在地
sijainti	位置
sijainti	地點
sillan	橋
sillan	艦橋
sillan	大橋
sillan	橋梁
sillan	橋牌
kehittynyt	進化
kehittynyt	先進
myyty	賣
myyty	售出
fox	狐
fox	狐狸
fox	fox
davis	davis
girl	女生
girl	姑娘
girl	女孩
girl	girl
insinööri	工程師
menestystä	成功
tähtien	星星
tähtien	明星
tähtien	星空
tähtien	星
tähtien	恆星
merkki	品牌
merkki	標記
merkki	標示
merkki	馬克
merkki	mark
merkki	簽名
merkki	簽字
merkki	簽
berliinissä	柏林
berliinissä	berlin
mahdollinen	潛力
mahdollinen	潛在
mahdollinen	可能
keskusta	市區
keskusta	中心
keskusta	中心
yksikkö	股
yksikkö	單元
yksikkö	單位
kartano	莊園
kutsua	邀請
kutsua	邀請
boston	波士頓
autoa	車
autoa	汽車
haudattiin	埋
haudattiin	埋葬
työt	工作
työt	工作
vanhaa	老
vanhaa	舊的
vanhaa	舊
vanhaa	老了
korkeimman	最高
tehtäviä	指派
tehtäviä	轉讓
tehtäviä	任務
tekstiä	文字
tekstiä	案文
tuhansia	千
tuhansia	數千
arto	arto
nostaa	加註
nostaa	抬
nostaa	提升
nostaa	電梯
maailmanlaajuisesti	全球
löytynyt	找到
löytynyt	發現
irakin	伊拉克
moskovassa	莫斯科
sveitsissä	瑞士
keskustassa	市區
neuvosto	安理會
lasse	lasse
tekijät	作者
liittyvä	相關
valtakunta	王國
valtakunta	國度
valtakunta	帝國
dna	dna
aktiivinen	積極
aktiivinen	活躍
hugo	hugo
keltainen	黃色
keltainen	黃
kohde	天體
kohde	物件
kohde	目標
kohde	主題
taide	藝術
taide	美術
taide	art
taide	藝術品
taide	藝術
energia	能量
energia	能源
kuntaa	公社
kuntaa	市鎮
kuntaa	市政府
kuntaa	市鎮
kahdeksas	第八
ajo	駕駛
erikoistunut	專家
maalivahti	守門員
maalivahti	守門員
omisti	擁有
hävittäjä	拳手
hävittäjä	鬥士
hävittäjä	驅逐艦
ostaa	購買
ostaa	購買
ostaa	買
ostaa	購買
ostaa	買
line	line
line	線
line	線路
jason	jason
naisia	婦女
naisia	女性
lauluja	歌曲
lauluja	歌
vuosisadan	世紀
kesä	summer
kesä	夏日
kesä	夏季
kesä	暑假
kesä	夏天
tarpeen	需求
tarpeen	需要
tarpeen	必要
tarpeen	必需
racing	賽車
vanhat	老
vanhat	舊的
vanhat	舊
vanhat	老了
kauko	偏遠
kauko	遙控
kauko	遙控器
kallio	懸崖
kallio	崖
kallio	岩
kallio	岩石
kallio	石頭
kallio	rock
kallio	搖滾
bay	灣
bay	海灣
marja	marja
marja	漿果
marja	berry
eurooppa	歐洲
tieteen	科學
ratkaisu	溶液
meksikon	墨西哥
kiven	stone
kiven	石
kiven	斯通
kiven	石頭
suora	直直
suora	直
suora	直接
tuntuu	感受
tuntuu	感覺
tuntuu	感覺
ilmiö	現象
viimeisenä	上次
viimeisenä	最後
fort	堡
fort	堡壘
fort	要塞
koira	竇
koira	犬
koira	狗
yhteys	連結
yhteys	link
miljoona	百萬
säilyi	留用
ryan	瑞安
puhuu	會談
nähty	斑點
kasvi	廠
kasvi	植物
kasvi	工廠
massa	質量
massa	彌撒
massa	紙漿
rautatie	鐵路
rautatie	鐵路
rautatie	鐵道
rautatie	鐵路
rautatie	鐵道
rakkaus	戀愛
rakkaus	愛
rakkaus	love
rakkaus	愛情
säännöllisesti	定期
säännöllisesti	經常
soul	靈魂
soul	漢城
francis	francis
haudattu	埋
haudattu	埋葬
heinäkuun	七月
heinäkuun	七月份
edeltäjä	前身
puola	波蘭
moottorin	引擎
moottorin	發動機
hitler	希特勒
kaupan	商務
kaupan	商業
kaupan	貿易
kaupan	店
kaupan	商店
rajaa	邊界
rajaa	邊框
rajaa	邊境
rajaa	邊界
rajaa	狹義
rajaa	狹隘
rajaa	縮小
rajaa	窄
rajaa	狹窄
rajaa	限制
rajaa	上限
rajaa	極限
rajaa	限
rajaa	限額
rajaa	莊稼
rajaa	農作物
rajaa	作物
pelit	games
pelit	遊戲
päivitetty	升級
päivitetty	更新
halua	願望
halua	慾望
suunnittelija	設計師
äänen	聲音
äänen	音效
äänen	語音
äänen	嗓子
äänen	聲音
kuuluisa	著名
kuuluisa	有名
johtava	領先
johtava	領導
kivi	stone
kivi	石
kivi	斯通
kivi	石頭
kivi	岩
kivi	岩石
kivi	石頭
kivi	rock
kivi	搖滾
säilyttää	保全
säilyttää	維持
free	free
free	自由
free	免費
liikemies	商人
kalevi	kalevi
päähenkilö	主人公
vaihtaa	兌換
vaihtaa	交換
vaihtaa	交易所
vaihtaa	交流
vaihtaa	切換
vaihtaa	開關
vaihtaa	交換
vaihtaa	互換
laiva	船
laiva	船隻
laiva	艦
laiva	船舶
laiva	船
laiva	船隻
laiva	艇
samanaikaisesti	並行
samanaikaisesti	平行
reitti	路線
päätös	決定
lokakuun	十月
lokakuun	十月份
aine	實質
aine	物質
parlamentti	國會
parlamentti	議會
hjk	hjk
perinteinen	傳統
raaka	原油
raaka	raw
raaka	原始
raaka	生
raaka	野蠻
raaka	殘酷
raaka	殘暴
laulaa	唱
laulaa	唱歌
laulaa	歌唱
laulaa	歌聲
laulaa	唱歌
laulaa	歌唱
autojen	車
autojen	汽車
tim	tim
tim	添
valo	光線
valo	光
valo	燈光
valo	輕
valo	光明
anderson	anderson
toronto	多倫多
microsoft	microsoft
microsoft	微軟
argentiinan	阿根廷
kuljettaja	駕駛
kuljettaja	司機
kuljettaja	駕駛員
hyväksyttiin	接受
hyväksyttiin	核定
hyväksyttiin	核准
hyväksyttiin	批准
jugoslavian	南斯拉夫
jugoslavian	南斯拉夫
julkaista	刊登
julkaista	發表
kasvavat	生長
kasvavat	成長
julkaisun	張貼
julkaisun	郵政
julkaisun	post
korvattiin	取代
ylä	頂
ylä	top
ylä	頂端
ylä	熱門
ylä	最高
laskea	計算
tapahtuman	事件
tapahtuman	活動
edit	編輯
selvää	清除
maija	mary
maija	瑪麗
maija	瑪莉
vaikkakin	儘管
vaikkakin	雖然
lintu	伯德
lintu	鳥
kirjoitetaan	撰寫
kirjoitetaan	寫
kirjoitetaan	寫信
kirjoitetaan	寫入
kirjoitetaan	寫作
kaupunkien	城鎮
kaupunkien	城市
kirjoittaja	作家
kirjoittaja	作者
kirjoittaja	編劇
kirjoittaja	作者
lintujen	鳥類
lintujen	鳥
lintujen	鳥兒
uskonto	宗教信仰
uskonto	宗教
värit	顏色
värit	色彩
värit	色
värit	彩色
värit	顏色
värit	色彩
värit	顏色
värit	色彩
värit	彩色
värit	顏色
värit	色彩
america	美洲
america	美國
maihin	上岸
arena	舞台
arena	競技場
arena	體育館
keskustelussa	聊
keskustelussa	聊天
arvioitu	估計
arvioitu	預估
robin	robin
näki	鋸
näki	鋸子
fysiikan	物理學
fysiikan	物理
jane	簡
jane	jane
jane	珍
jane	瑾
esimerkkejä	舉例
esimerkkejä	例子
esimerkkejä	範例
sisältöä	內容
hiukan	稍微
sofia	sofia
perustuvat	基於
yritysten	公司
yritysten	企業
yritysten	企業
yritysten	公司
vaikutusta	撞擊
vaikutusta	影響力
vaikutusta	影響
vaikutusta	衝擊
vaikutusta	影響力
vaikutusta	影響
vaikutusta	特效
vaikutusta	效果
vaikutusta	效應
pelaajia	球員
pelaajia	玩家
viesti	留言
viesti	訊息
viesti	信件
periaatteessa	基本上
poistetaan	刪除
kukat	花
kukat	鮮花
kukat	花卉
kukat	花兒
kukat	花朵
pelastaa	節省
pelastaa	儲蓄
pelastaa	營救
pelastaa	救援
pelastaa	拯救
kreikkalainen	希臘文
kreikkalainen	希臘
miehiä	男性
miehiä	男人
miehiä	男子
society	社會
anton	安東
anton	anton
douglas	douglas
kirjallisuutta	文獻
kirjallisuutta	文學
kirjallisuutta	書目
astetta	學位
astetta	度
xbox	xbox
facebook	facebook
lennon	班機
lennon	飛行
esittely	示範
esittely	演示
esittely	介紹
esittely	介紹
nykyiset	電流
nykyiset	現任
nykyiset	目前
nykyiset	現存
nykyiset	現有
museum	博物館
pianisti	鋼琴家
levinnyt	傳播
levinnyt	散播
levinnyt	蔓延
alma	alma
pienempiä	較小
tyyli	style
tyyli	樣式
tyyli	風格
nopeus	速度
nopeus	速
tyypillinen	典型
vietnamin	越南
vietnamin	越南
alusten	船隻
tuotteita	商品
tuotteita	產品
menestynyt	成功
tapahtumien	事件
tapahtumien	活動
säätiö	基金會
saapuivat	抵達
saapuivat	到達
rose	玫瑰
rose	rose
tanska	丹麥
tanska	丹麥
viikossa	每星期
viikossa	週刊
viikossa	每週
viikossa	每周
lahko	教派
käännös	翻譯
budjetti	預算
charlie	charlie
charlie	查理
vaihe	階段
vaihe	台階
vaihe	步驟
vaihe	步
vaihe	舞台
vaihe	階段
päiväys	日期
päiväys	約會
enintään	最大值
enintään	最大限度
milloin	當
patsas	雕像
patsas	雕塑
patsas	塑像
sonic	音波
sonic	音速
edustaja	代表
linkin	連結
linkin	link
maalaus	畫畫
maalaus	畫
maalaus	油畫
maalaus	繪畫
marcus	marcus
sinun	你的
light	光線
light	光
light	燈光
light	輕
light	光明
erillinen	離散
erillinen	分離
roolin	作用
roolin	角色
dream	夢
dream	夢幻
dream	夢境
dream	做夢
dream	夢想
kirjallisuus	文學
kirjallisuus	文獻
kirjallisuus	文學
ehdotti	推薦
ifk	ifk
turkki	土耳其
turkki	皮草
turkki	皮毛
turkki	毛皮
palkintoja	頒獎
palkintoja	獎勵
palkintoja	獎
palkintoja	獎品
palkintoja	獎盃
palkintoja	獎杯
kotkan	鷹
kotkan	老鷹
kotkan	雕
kotkan	鵰
havaittu	斑點
piirikunnan	郡
piirikunnan	縣
todellinen	real
todellinen	真實
todellinen	實際
saavuttaa	實現
israel	以色列
muistomerkki	紀念館
muistomerkki	紀念碑
muistomerkki	紀念
muistomerkki	碑
muistomerkki	紀念碑
system	系統
etsiä	找到
etsiä	尋找
iranin	伊朗
iranin	伊朗
meri	大海
meri	海上
meri	海
meri	大洋
meri	洋
meri	海洋
meri	海
youtube	youtube
kasvien	植物
ltd	ltd
aho	aho
lupaa	承諾
lupaa	許諾
ilmasto	氣候
sanomalehti	報紙
sanomalehti	報
sanomalehti	報章
kaudet	四季
kaudet	季
kaudet	季節
times	時代
times	times
times	時報
silmät	眼神
silmät	雙眼
silmät	眼睛
silmät	眼
silmät	眼
silmät	眼睛
han	韓
han	漢
han	han
energiaa	能量
energiaa	能源
selittää	解釋
näyttelijät	石膏
näyttelijät	投
näyttelijät	演員
näyttelijät	演員
philadelphia	費城
tarkka	精確
tarkka	準確
tarkka	精確
tarkka	精確
pidätettiin	被捕
pakko	被迫
pakko	強迫
vuori	山
vuori	山區
vuori	山地
vuori	山
suosiota	人氣
täten	特此
ehdotus	提議
ehdotus	建議
ehdotus	提案
ehdotus	建議
pekingin	北京市
pekingin	北京
pekingin	北京
jakson	插曲
jakson	集
eva	eva
syö	吃
syö	飲食
syö	進食
syö	食
syö	吃
syö	吃了
sotilaat	士兵
siirretty	感動
tukholma	斯德哥爾摩
association	結社
association	協會
totta	真實
vaikeaa	困難
vaikeaa	難
vaikeaa	艱難
perustuslain	憲法
luostari	修道院
luostari	寺院
luostari	修道院
luostari	修道院
ferdinand	ferdinand
tyynenmeren	太平洋
queen	女王
queen	皇后
queen	queen
queen	王后
kustannus	費用
kustannus	成本
elokuun	八月
elokuun	八月份
jon	jon
maksaa	付費
maksaa	付款
maksaa	支付
maksaa	費用
maksaa	成本
edustajat	代表
aseita	武器
aseita	兵器
aseita	槍支
aseita	槍械
tapani	stephen
arviolta	估計
arviolta	預估
senaatin	元老院
senaatin	參議院
herttua	公爵
puisto	樸
puisto	公園
puisto	公園
ravintola	飯店
ravintola	餐廳
ravintola	餐館
erilaista	不同
tuhat	千
pitkälle	遠
suunnittelu	規劃
suunnittelu	設計
ministeri	大臣
ministeri	部長
viikko	星期
viikko	周
viikko	週
viikko	每星期
viikko	週刊
viikko	每週
viikko	每周
tilastot	統計數字
barcelona	巴塞隆納
barcelona	barcelona
temppeli	神廟
temppeli	寺
temppeli	寺廟
temppeli	廟
temppeli	聖殿
väitti	認領
väitti	聲稱
väitti	據稱
jeff	jeff
reino	reino
miehistö	船員
andré	andre
andré	andré
asettaa	設
asettaa	集
asettaa	設定
käyttäjiä	使用者
elokuvista	電影
vakavasti	認真
syntyneet	生於
syntyneet	誕生
syntyneet	出生
syntyneet	天生
tunnetut	已知
into	熱心
into	熱情
kiinalainen	中文
kiinalainen	漢語
kiinalainen	華人
rykmentin	團
rykmentin	兵團
deep	深
deep	深層
tietosanakirja	百科全書
liikenteen	交通
hip	hip
hip	臀
hip	臀部
hip	髖
college	學院
college	書院
college	大學
luonnon	自然
luonnon	天然
palauttaa	還原
palauttaa	恢復
palauttaa	返回
kilpailuihin	競賽
elossa	活著
kalenteri	日曆
kalenteri	曆法
kalenteri	曆
palata	返回
palata	回歸
sur	sur
emma	艾瑪
emma	emma
teoria	理論
teoria	論
taistelut	戰役
taistelut	格鬥
taistelut	打架
taistelut	戰鬥
pormestari	市長
pormestari	鎮長
kapellimestari	指揮
ase	武器
ase	兵器
ase	槍支
ase	槍
ase	炮
hitlerin	希特勒
pelejä	games
pelejä	遊戲
nuorin	最小
kielletty	禁
kielletty	禁止
kielletty	違禁
kielletty	禁忌
kielletty	禁止
siirtyy	動作
lordi	主
barcelonan	巴塞隆納
barcelonan	barcelona
historiasta	歷史
valinta	挑選
valinta	選取
valinta	選擇
valinta	甄選
valinta	選擇
hopea	銀色
hopea	銀
hopea	白銀
vähentää	減少
vähentää	減少
kreikka	希臘文
kreikka	希臘
kreikka	希臘
texas	德州
texas	德克薩斯州
vasen	左側
vasen	左
vasen	左翼
vasen	左邊
hotelli	飯店
hotelli	酒店
hotelli	賓館
hotelli	旅館
ken	ken
ken	肯
vaalit	選舉
vaalit	選舉
jääkiekko	曲棍球
jääkiekko	冰球
edistää	推廣
arabian	阿拉伯
arabian	阿拉伯文
arabian	阿拉伯語
ranta	岸上
ranta	岸
ranta	岸邊
ranta	海岸
ranta	沙灘
ranta	海灘
urheilijat	運動員
irti	鬆散
irti	鬆動
talouden	經濟
finaaliin	決賽
kurt	kurt
hinta	物價
hinta	價格
hinta	價
hinta	price
hinta	價錢
hinta	價格
hinta	費用
hinta	成本
tutkia	探索
tutkia	調查
palkintoa	獎品
palkintoa	獎賞
palkintoa	獎
palkintoa	授予
palkintoa	獎
lajien	魚種
lajien	物種
allen	allen
tšekin	捷克
ortodoksinen	東正教
ortodoksinen	正統
ortodoksinen	正教
bruno	bruno
blood	血液
blood	血
blood	血跡
blood	鮮血
yksilöä	標本
yksilöä	樣本
hyötyä	受益
philip	philip
käyttämällä	使用
tehtävät	指派
tehtävät	轉讓
tehtävät	任務
pauli	保羅
pauli	paul
tarinoita	故事
tarinoita	動態
roomalainen	roman
itämeren	波羅
itämeren	波羅的海
lopettaa	退出
intia	印度
aiheen	題目
aiheen	話題
aiheen	專題
aiheen	主題
michel	michel
simo	simon
simo	西蒙
simo	西門
simo	simo
alice	愛麗絲
rehtori	校長
rehtori	校長
gary	加里
gary	gary
paikallinen	當地
paikallinen	局部
paikallinen	本地
tuoda	帶
käytettävä	利用
käytettävä	使用
inc	inc
hitaasti	緩慢
hitaasti	慢
hitaasti	慢慢地
niemi	niemi
ilma	空中
ilma	air
ilma	航空
ilma	空氣
tasa	平等
tasa	平等
koneet	機械
koneet	機器
ruokaa	糧食
ruokaa	食品
ruokaa	食物
sisältyy	包括
rotu	品種
rotu	繁殖
rotu	比賽
rotu	賽跑
rotu	種族
rotu	競賽
instituutti	研究所
kaupunkeja	城市
muokata	變更
muokata	修改
muokata	更改
metro	地鐵
metro	捷運
metro	metro
metro	地鐵
kartta	地圖
unkari	匈牙利
unkari	匈牙利
unkari	匈牙利語
merkkejä	字元
merkkejä	角色
merkkejä	跡象
merkkejä	標誌
kemian	化學
toukokuun	may
toukokuun	梅
toukokuun	五月份
toukokuun	五月
suunnitelman	計劃
suunnitelman	計畫
korjata	修復
korjata	修
äärimmäisen	極度
äärimmäisen	極
äärimmäisen	極端
äärimmäisen	極度
äärimmäisen	極限
kirkkoon	教會
kirkkoon	教堂
lounais	西南
versiota	版
versiota	版本
guy	guy
romanian	羅馬尼亞
kirjaston	圖書館
laivastoon	海軍
sivuston	網站
sivuston	網頁
sivuston	網站
sivuston	工地
sveitsi	瑞士
historioitsija	歷史學家
hahmot	形狀
hahmot	字元
hahmot	角色
autoja	車
autoja	汽車
tyypillisiä	典型
tammikuun	一月
puun	樹
puun	樹木
ehdokkaana	候選人
ehdokkaana	候選
viestin	留言
viestin	訊息
viestin	信件
arvostelu	批評
arvostelu	批判
arvostelu	評語
arvostelu	審查
arvostelu	審查
arvostelu	評比
arvostelu	評分
liittoutuneiden	盟軍
liittoutuneiden	盟國
ongelmat	麻煩
rolling	滾動
ylläpitää	維持
ylläpitää	維持
kattaa	覆蓋
kattaa	封面
kattaa	掩護
kattaa	封面
mustat	黑
mustat	black
mustat	黑色
mustat	黑人
ylittää	超過
ylittää	跨越
ylittää	穿越
epäonnistui	失敗
tuleva	今後
tuleva	將來
tuleva	未來
torni	tower
torni	塔
torni	塔台
jacob	jacob
jacob	雅各
vaihtoehto	選項
kommentin	評論
palvelut	服務業
palvelut	服務
majuri	少校
majuri	主要
majuri	主修
potter	波特
tavallista	平時
maininta	提及
tarvitsee	需求
tarvitsee	需要
viimeisin	上次
viimeisin	最後
viimeisin	最新
pelaajien	球員
pelaajien	玩家
sport	體育
sport	運動
luokat	類別
luokat	班級
luokat	類別
materiaali	物料
materiaali	材質
materiaali	材料
materiaali	物料
materiaali	材料
yhdeksäs	第九
maailmaan	世界
liikevaihto	週轉
liikevaihto	更替
liikevaihto	營業額
merkitä	標記
merkitä	標籤
keksi	發明
keksi	餅乾
keksi	cookie
väestön	人口
phil	phil
nopea	快速
nopea	快速
roy	roy
ympäristön	環境
äänestää	表決
äänestää	投票
äänestää	表決
äänestää	投票
pankin	銀行
roman	roman
yhdistetty	結合
lähistöllä	周邊
lähistöllä	鄰近
lähistöllä	附近
valkoiset	white
valkoiset	白
valkoiset	白色
ooppera	opera
ooppera	歌劇
jerry	jerry
salon	沙龍
elizabeth	elizabeth
etu	前面
etu	陣線
etu	優點
etu	優勢
paavin	教皇
paavin	教宗
lawrence	lawrence
lawrence	勞倫斯
val	val
val	瓦爾
cas	cas
täydellinen	完美
täydellinen	完整
täydellinen	完成
vincent	vincent
versioita	版本
ääniä	選票
ääniä	噪音
moon	月球
moon	月亮
moon	月
oliver	oliver
ikä	年紀
ikä	年齡
suhteet	關係
suhteet	戀愛
suhteet	感情
suhteet	關係
suhteet	關係
heinrich	heinrich
säilytettävä	維持
ajoittain	偶而
ajoittain	偶爾
suosio	人氣
kuvernööri	省長
kuvernööri	總督
kuvernööri	州長
opetus	教書
opetus	教學
opetus	教
opetus	教訓
opetus	課
sydän	心
sydän	心臟
henkilökohtaiset	個人
käännetty	翻譯
oopperan	opera
oopperan	歌劇
kaunis	漂亮
kaunis	美
kaunis	美女
kaunis	美麗
maanviljelijä	農民
maanviljelijä	農夫
kilpa	賽車
versiot	版本
aineita	物質
wild	狂野
wild	野
wild	野性
wild	野生
talvi	winter
talvi	冬
talvi	冬季
talvi	冬天
hevosen	馬
hevosen	馬匹
politiikan	政策
politiikan	政治學
politiikan	政治
skp	skp
julkisen	公眾
julkisen	公開
vanhempien	父母親
vanhempien	父母
vanhempien	家長
osui	命中
mercedes	賓士
termiä	任期
termiä	術語
termiä	學期
venäjää	俄語
venäjää	俄文
venäjää	俄
venäjää	俄國
venäjää	俄羅斯
jako	分裂
jako	分割
odottaa	等候
odottaa	等待
tappiot	滅失
tappiot	虧損
tappiot	損失
tappiot	喪失
tappiot	虧損
tappiot	損失
tappiot	傷亡
tappiot	傷亡人數
puhua	聊
vastaanoton	接待
vastaanoton	接收
vastaanoton	招待會
eroa	離婚
eroa	差額
eroa	區別
eroa	差別
eroa	差異
pään	頭
pään	頭部
äänet	聲音
äänet	音效
äänet	選票
kuvien	影像
kuvien	圖片
kuvien	像片
kuvien	照片
luis	luis
luvan	授權
lakia	法律
luostarin	修道院
luostarin	寺院
villa	羊毛
villa	別墅
villa	villa
klaus	klaus
kova	難
kova	硬
kova	辛苦
kova	艱難
kova	強硬
samanlainen	類似
samanlainen	相似
voitot	增益
voitot	盈利
voitot	利潤
voitot	營利
voitot	獲利
voitot	收益
voitot	收入
voitot	利潤
miller	米勒
miller	miller
kilogrammaa	千克
kilogrammaa	公斤
kilogrammaa	千克
kilogrammaa	公斤
moore	moore
moore	穆爾
moore	摩爾
brasiliassa	巴西
väittää	債權
väittää	聲稱
tuhota	消滅
tuhota	摧毀
tuhota	毀滅
serbian	塞爾維亞
ranskalaiset	法文
ranskalaiset	法語
nils	nils
haastattelu	面試
haastattelu	面談
haastattelu	約談
haastattelu	採訪
haastattelu	訪談
institute	研究所
sanoja	言語
sanoja	詞語
sanoja	字
sanoja	詞
pariisiin	巴黎
liittyivät	加入
liittyä	加入
alapuolella	下方
alapuolella	以下
kieliä	語言
kieliä	語文
täynnä	飽
täynnä	完整
täynnä	滿
wayne	wayne
dragon	龍
dragon	神龍
valtioiden	國家
benjamin	benjamin
toimitti	提交
osallistuu	參加
osallistuu	參與
osallistuu	出席
osallistuu	參加
osallistuu	主治醫生
energian	能量
energian	能源
poisto	刪除
sopivat	適合
sopivat	合適
mars	火星
nelson	nelson
florida	佛羅里達
florida	佛羅里達州
eeva	夏娃
eeva	eve
kevyt	光線
kevyt	光
kevyt	燈光
kevyt	輕
kevyt	光明
kevyt	輕量級
maatalous	農業
maatalous	農業
henkilökohtainen	個人
luvut	數字
luvut	數字
karhu	熊
hallitsija	尺子
hallitsija	統治者
hallitsija	君主
hallitsija	主權
kehitystä	發展
koulua	學校
koulua	上學
runko	赫爾
runko	船體
kuorma	負載
kuorma	裝載
kuorma	負荷
wienin	維也納
lisa	lisa
pääosassa	主演
afrikka	非洲
afrikka	非洲
kapinan	叛亂
kapinan	叛逆
kapinan	反叛
kala	魚類
kala	魚
kala	魚兒
natsi	納粹
areena	舞台
areena	競技場
areena	體育館
yleisö	觀眾
yleisö	人群
yleisö	群眾
lukumäärä	數字
lukumäärä	數
lukumäärä	號碼
lukumäärä	編號
steven	steven
myöntää	補助金
myöntää	grant
opinnot	研究
kiss	吻
kiss	親
kiss	親親
kiss	kiss
kiss	親吻
teollisuuden	工業
teollisuuden	產業
teollisuuden	行業
teollisuuden	業界
paavali	保羅
paavali	paul
mäki	希爾
mäki	山
fernando	fernando
sydämen	心
sydämen	心臟
paha	壞
paha	惡
paha	邪惡
opetusta	教書
opetusta	教學
opetusta	教
rekisteröity	註冊
aiheita	題目
aiheita	議題
aiheita	專題
aiheita	主題
aiheita	科目
paikassa	地方
paikassa	地點
stefan	stefan
matemaatikko	數學家
arvoa	價值
arvoa	數值
arvoa	值
normaalisti	通常
kunkin	每個
sairaalassa	醫院
tavallinen	常態
tavallinen	正常
tavallinen	定期
tavallinen	經常
tavallinen	普通
tavallinen	平凡
tavallinen	平時
paula	paula
menetelmä	法
menetelmä	方法
menetelmä	辦法
menetelmä	方式
ylläpitäjä	署長
aurinko	太陽
aurinko	孫
aurinko	珊
aurinko	陽光
aurinko	太陽
aurinko	太陽能
batman	蝙蝠俠
säännöt	規則
säännöt	細則
matematiikan	數學
matematiikan	數學
matematiikan	數學
nfl	nfl
manner	大陸
manner	內地
manner	大陸
boeing	波音
jordan	約旦
laite	裝置
laite	機械
laite	機
laite	機器
laite	儀器
laite	器械
russell	羅素
paljastaa	揭示
paljastaa	揭露
paljastaa	揭示
paljastaa	曝光
paljastaa	揭露
paljastaa	曝光
orkesterin	管弦樂隊
orkesterin	樂團
planeetan	行星
planeetan	星球
luutnantti	中尉
rakennuksessa	大樓
rakennuksessa	建築
rakennuksessa	建築物
pan	潘
pan	泛
pan	pan
loppu	終結
loppu	結尾
loppu	結束
miehistön	船員
taloudellinen	經濟
kertomus	報告
kertomus	檢舉
myydään	賣
myydään	出售
myydään	賣
myydään	售出
myydään	銷售
myydään	賣
syyrian	敘利亞
syyrian	敘利亞
harris	harris
omistettu	奉獻
omistettu	專用
reitin	路線
kumpikin	每個
ruoka	糧食
ruoka	食品
ruoka	食物
claude	claude
kotipaikka	居住
kotipaikka	住宅
kotipaikka	居所
kotipaikka	住所
kotipaikka	戶籍
kotipaikka	住所
kotipaikka	座位
avioliitto	結婚
avioliitto	婚姻
rooma	羅馬
rouva	夫人
jay	傑
jay	jay
portugali	葡萄牙語
portugali	葡萄牙
portugali	葡萄牙
logo	標誌
logo	標識
levyä	碟片
levyä	碟
levyä	磁碟
levyä	碟片
levyä	碟
levyä	磁碟
yksinkertainen	簡單
bell	鐘
bell	貝爾
bell	鈴
bell	bell
pankki	銀行
koti	首頁
koti	家
koti	home
koti	住家
sky	天空
sky	sky
nopein	最快
angel	angel
angel	天使
tiedossa	已知
