kategória	kategorya
legkisebb	pinakamaliit
legkisebb	minimum
legkisebb	pinakamababang
milliárd	billion
milliárd	bilyon
milliárd	bilyon
járat	flight
járat	lipad
gyűjtemény	koleksiyon
gyűjtemény	koleksyon
protestáns	protestant
erdei	woodland
erdei	kagubatan
erdei	gubat
elmélet	hipotesis
elmélet	panukala
elmélet	teoriya
elmélet	teorya
időközben	samantala
változatok	bersyon
változatok	variants
csehország	bohemia
okozta	dulot
időpont	date
időpont	petsa
időpont	appointment
időpont	panahon
időpont	oras
időpont	time
időtartam	tagal
időtartam	panahon
meleg	hot
meleg	mainit
meleg	maiinit
meleg	mainit
meleg	bading
meleg	gay
meleg	bakla
france	pransiya
france	france
franz	franz
alakul	pagpunta
alakul	pupunta
wilhelm	wilhelm
könyvet	book
könyvet	libro
könyvet	aklat
gyerekek	pambata
berlini	berlin
délkeleti	southeastern
tudós	siyentipiko
jelentősége	kaugnayan
elpusztult	nawasak
fegyveres	hukbong
fegyveres	armadong
fegyveres	sandatahang
nyilvános	publiko
nyilvános	pampubliko
heves	lupit
heves	matindi
heves	matinding
bbc	bbc
aktuális	current
aktuális	kasalukuyan
aktuális	kasalukuyang
aktuális	topical
aktuális	nauuso
aktuális	trending
leírása	paglalarawan
kihalt	extinct
üzleti	negosyong
üzleti	negosyo
pilóta	pilot
pilóta	piloto
válogatás	selection
válogatás	pagpili
válogatás	compilation
emlékmű	memorial
emlékmű	monumento
múlt	nakaraan
múlt	nakalipas
múlt	nakaraang
civil	civil
civil	sibil
civil	civilian
htm	htm
problémák	problema
bárki	sinuman
látni	nakikita
emmy	emmy
kollégium	dorm
kollégium	dormitory
kollégium	college
kollégium	kolehiyo
építészet	architecture
építészet	arkitektura
építészet	arkitektura
house	bahay
tartalom	nilalaman
tartalom	nilalaman
tetszik	parang
tetszik	like
tetszik	gustuhin
szűz	virgin
szűz	birhen
elnöki	presidential
harc	labanan
harc	combat
harc	labanan
harc	aaway
harc	fighting
harc	lumaban
iskolában	paaralan
puszta	mere
autópálya	highway
északnyugati	northwestern
napot	araw
hermann	hermann
energia	enerhiya
energia	power
energia	kapangyarihan
építészeti	arkitektura
kutatások	pananaliksik
kutatások	pagsisiyasat
kutatások	research
eszköz	device
eszköz	aparato
eszköz	pinapalo
eszköz	instrumento
eszköz	kasangkapan
fokozat	degree
fokozat	antas
fokozat	grade
szerzetes	monk
szolgál	naglilingkod
taylor	taylor
terv	plano
terv	plan
terv	magplano
politikusok	pulitiko
politikusok	pulitiko
amatőr	baguhan
washington	washington
szabályok	alituntunin
szabályok	rules
szabályok	tuntunin
erdők	kagubatan
erdők	woods
erdők	kakahuyan
erdők	kagubatan
erdők	kagubatan
erdők	gubat
jogász	abugado
jogász	abogado
igazolt	kumpirmado
igazolt	nakumpirma
igazolt	sertipikadong
igazolt	certified
háborúk	wars
műhold	satellite
erő	lakas
erő	tibay
erő	puwersa
erő	power
erő	kapangyarihan
körzet	division
körzet	dibisyon
körzet	distrito
edit	edit
állítólag	kuno
állítólag	daw
esetekben	kaso
gyár	pabrika
gyár	factory
alternatív	alternatibong
alternatív	alternatibo
alternatív	kahaliling
alternatív	alternatibong
alternatív	alternate
rendőrség	pulisya
rendőrség	pulis
dánia	denmark
versenyzők	driver
versenyzők	riders
remix	remix
fejezet	chapter
fejezet	kabanata
net	net
das	das
hangszer	pinapalo
hangszer	instrumento
elem	baterya
elem	item
elem	element
elem	elementong
elem	elemento
beleértve	kasama
jugoszláv	yugoslav
írott	isinulat
írott	nakasulat
írott	sinulat
írott	naisulat
giovanni	giovanni
vereség	pagkatalo
kim	kim
oktatás	edukasyon
kritikus	kritiko
kritikus	kritikal
abszolút	absolutely
abszolút	pasubali
abszolút	absolute
abszolút	lubusang
videó	video
öreg	matanda
öreg	luma
részletek	detalye
blues	blues
dráma	drama
húsz	bente
húsz	dalawampu
mozdonyok	locomotives
segít	pagtulong
segít	tinutulungan
segít	tumutulong
autó	kotse
autó	sasakyan
gibb	gibb
est	est
est	tinatayang
feladat	gawain
feladat	misyon
javaslat	proposal
javaslat	mungkahi
regionális	pampook
regionális	regional
regionális	rehiyonal
emil	emil
értékes	nagkakahalaga
értékes	mahalaga
értékes	precious
beteg	ill
beteg	pasyente
beteg	nagkasakit
beteg	maysakit
beteg	sick
számtalan	mabilang
elegendő	sasapat
elegendő	biyernes
elegendő	sapat
tűz	fire
tűz	sunog
tűz	apoy
maurice	maurice
portál	portal
helyette	instead
admin	admin
festett	pininturahan
mtk	mtk
maximális	pinakamataas
hal	isda
kérte	requested
kérte	hiniling
kérte	humiling
kérte	hiningi
kérte	itinanong
kérte	nagtanong
kérte	tinanong
harci	combat
harci	labanan
kutatás	pananaliksik
kutatás	pagsisiyasat
kutatás	research
rendelkezésre	pagkakaroon
rendelkezésre	availability
típusa	type
típusa	uri
temetőben	cemetery
temetőben	libingan
temetőben	sementeryo
fajta	lahi
fajta	variety
völgy	lambak
völgy	valley
érvényes	valid
érvényes	bisang
kórház	hospital
kórház	ospital
kedvenc	favourite
kedvenc	paborito
kedvenc	favorite
kézilabda	handball
görögország	gresya
roland	roland
alkotó	creative
alkotó	malikhain
alkotó	gumawa
alkotó	lumikha
alkotó	creator
okoz	causing
lép	spleen
ügyvéd	abugado
ügyvéd	attorney
ügyvéd	abugado
ügyvéd	abogado
törzs	tribo
törzs	punungkatawan
törzs	pilay
hibás	kasalanan
hibás	blame
hibás	sisihin
hibás	sinisisi
felesleges	redundant
matematika	matematika
matematika	matematikal
matematika	math
példány	specimen
verzió	bersyon
verzió	bersiyon
gyártott	ginawa
gyártott	manufactured
gyártott	panindang
band	banda
für	für
mór	moor
egyezmény	convention
johnson	johnson
katolikusok	katoliko
den	den
londonban	london
londonban	londres
sam	sam
autonóm	autonomous
autonóm	awtonomong
autonóm	sosyalistikong
összefoglaló	buod
szürke	gray
szürke	abo
szürke	grey
professzor	professor
professzor	propesor
pénzt	pera
pénzt	salapi
pénzt	cash
főherceg	arsoduke
festők	painters
rendkívüli	extraordinary
rendkívüli	natatanging
hajlandó	willing
hajlandó	payag
áron	aaron
atlanti	atlantic
tettek	gawa
tartalma	nilalaman
tartalma	nilalaman
rövidebb	shorter
otthon	tahanan
otthon	bahay
otthon	makauwi
szultán	sultan
queen	queen
queen	reyna
tétel	item
tétel	batch
tétel	madami
tétel	lot
tétel	theorem
növekvő	lumalaki
növekvő	lumalaking
növekvő	pagtaas
friss	fresh
friss	sariwa
visszatér	pagbabalik
visszatér	returns
visszatér	bumalik
visszatér	pagbabalik
kezdeti	initial
kezdeti	inisyal
brown	brown
brown	kayumanggi
alacsonyabb	lower
önkormányzat	munisipalidad
önkormányzat	munisipyo
jármű	sasakyan
magassága	taas
magassága	height
szárazföldi	panlupa
szárazföldi	overland
bihar	bihar
zongora	piano
may	mayo
may	maaaring
harcok	fights
harcok	aaway
harcok	fighting
alan	alan
xiv	xiv
halott	patay
képeket	picture
liverpool	liverpool
zászló	bandila
zászló	watawat
jacques	jacques
legenda	alamat
legenda	legend
szélesség	latitude
szélesség	lapad
tömege	mass
tömege	misa
tömege	masa
népszámlálás	census
vokál	vocal
radio	radio
radio	radyo
mérete	laki
mérete	sukat
segített	natulungan
segített	tinulungan
beszél	talks
beszél	talking
beszél	nagsasalita
beszél	nagsasalita
adolf	adolf
eger	mouse
eger	daga
juhász	pastol
juhász	pastol
öböl	golpo
öböl	gulf
öböl	look
öböl	bay
legyőzte	natalo
legyőzte	bagsak
tört	damayan
tört	winasak
hím	male
hím	lalaki
super	super
egyenlő	pantay
egyenlő	katumbas
egyenlő	equals
elérni	maaabot
elérni	maabot
elérni	naabot
elérni	naaabot
elérni	abot
elérni	abutin
csap	tap
adam	adam
adam	adan
hőmérséklet	temperatura
hőmérséklet	temp
fordított	baligtad
fordított	reverse
fordított	baliktarin
újságírók	mamamahayag
alap	pundasyong
alap	foundation
alap	pundasyon
alap	base
alap	fund
alap	pondong
alap	basic
jim	jim
adminisztratív	administrative
éjszakai	nocturnal
vitatott	nasuri
vitatott	tumutol
vitatott	kontrobersyal
júlia	julia
júlia	juliet
címere	sagisag
címere	emblem
címere	crest
pink	pink
pink	rosas
eltűnt	gone
eltűnt	mawala
eltűnt	naglaho
eltűnt	naglaho
eltűnt	nawawala
eltűnt	kulang
szokásos	normal
dolgok	bagay
választott	pinili
ivan	ivan
néző	tumitingin
néző	tagapanood
néző	manonood
néző	nakaharap
bolygó	planeta
buddha	buddha
hideg	malamig
hideg	sipon
hideg	lamig
reggel	umaga
reggel	morning
kutya	aso
kutya	dog
műfajok	genres
döntés	desisyon
döntés	pagpili
döntés	pagpipilian
döntés	pinili
döntés	choice
fiatalok	kabataan
fiatalok	bata
felkelés	warsaw
felkelés	insurrection
felkelés	kokhba
felkelés	paghihimagsik
hot	hot
hot	mainit
levél	mail
levél	sulat
levél	koreo
levél	dahon
levél	sulat
levél	liham
levél	letter
disney	disney
megfelel	nakakatugon
megfelel	meets
röviden	dagli
röviden	maiksi
röviden	maikli
röviden	short
röviden	pandak
röviden	maikling
nyáron	summer
vég	matatapos
vég	katapusan
vég	pagtatapos
vég	tapusin
vég	dulo
jazz	jazz
véletlenül	sinasadyang
lewis	lewis
web	web
régebbi	older
gépek	makinarya
gépek	machine
mutatta	nagpakita
mutatta	pinakita
hiányzik	nawawala
hiányzik	kulang
font	font
font	libra
font	pound
font	pounds
mondat	parirala
mondat	pangungusap
mondat	pangungusap
részesült	pakinabangan
részesült	nakinabang
stúdió	studio
időnként	paminsan
elismert	nakakilala
elismert	kinikilalang
elismert	nakilalang
elismert	kinikilala
elismert	nakilala
témájú	themed
zala	zala
boldog	masaya
tökéletes	perfect
tökéletes	perpekto
közlekedés	transportasyon
közlekedés	sasakyan
közlekedés	traffic
közlekedés	trapiko
közlekedés	transportasyon
közlekedés	sasakyan
microsoft	microsoft
joey	joey
holstein	holstein
vezetői	pamumuno
szerzetesek	monks
külföldön	abroad
moszkvai	moscow
szobrász	iskultor
schleswig	schleswig
leírás	paglalarawan
arad	arad
legutóbbi	kamakailan
legutóbbi	recent
legutóbbi	pinakabagong
legutóbbi	pinakabago
legutóbbi	pinakahuling
legutóbbi	pinakahuli
legutóbbi	latest
kormányzó	governor
kormányzó	gobernador
keresztes	krusada
keresztes	crusader
láttam	seen
láttam	nakita
láttam	saw
láttam	nakita
rómaiak	romans
rómaiak	roma
enciklopédia	encyclopedia
dns	dna
közepes	katamtaman
kedvelt	ginusto
kedvelt	nagustuhan
hajók	bangka
hajók	ships
hajók	vessels
front	harapan
front	harap
felhasznált	ginamit
felhasznált	nagamit
felhasznált	ginagamit
index	index
ellenfél	kalaban
xiii	xiii
standard	pamantayan
standard	karaniwang
standard	standard
méltó	karapatdapat
méltó	worthy
jövő	kinabukasan
jövő	hinaharap
victor	victor
igazság	katarungan
igazság	hustisya
igazság	katotohanan
természet	kalikasan
természet	nature
marne	marne
kért	requested
kért	hiniling
kért	humiling
kért	hiningi
komolyan	seryoso
koncert	konsiyerto
koncert	concert
engedélyt	pahintulot
engedélyt	permiso
francisco	francisco
csere	kalakalan
csere	ipagpalit
csere	magnegosyo
csere	trade
csere	kapalit
csere	magpalitan
csere	swap
csere	palitan
csere	palit
védelem	proteksyon
védelem	depensa
védelem	defense
védelem	pagtatanggol
védelem	ipagtanggol
látták	seen
látták	nakita
kiegészítő	karagdagang
érintett	involved
érintett	kasangkot
érintett	nababahala
érintett	concerned
érintett	concern
érintett	naapektuhan
érintett	nadamay
érintett	affected
érintett	apektado
érintett	maaapektuhan
gazdaság	bukid
gazdaság	economics
gazdaság	ekonomiya
hiánya	kakulangan
félsziget	tangway
forradalmi	revolutionary
egyetértek	agree
line	linyang
line	linya
line	line
hallható	naririnig
hallható	auditory
entertainment	libangan
entertainment	entertainment
szem	mata
szem	mata
charlie	charlie
albán	albanian
hadjárat	krusada
oklevél	diploma
szabály	alituntunin
szabály	rules
szabály	tuntunin
szabály	tuntunin
szabály	alituntunin
szabály	alintuntunin
filozófia	pilosopiya
dolgozó	manggagawa
dolgozó	working
dolgozó	pagtatrabaho
dolgozó	gumagana
dolgozó	nagtatrabaho
segíteni	tulong
segíteni	tulungan
parti	partido
parti	party
parti	pagdiriwang
parti	pagtitipon
azonnali	mabilisan
azonnali	instant
azonnali	iglap
azonnali	madaliang
azonnali	napipintong
azonnali	agarang
azonnali	kagyat
előadás	pagtatanghal
előadás	pagganap
előadás	lecture
előadás	panayam
cambridge	cambridge
gyakorlat	pagsasanay
gyakorlat	practice
gyakorlat	praktis
gyakorlat	ehersisyo
gyakorlat	ehersisyong
gyakorlat	exercise
sima	payak
sima	kapatagan
sima	makinis
fejlődött	evolved
ügy	case
ügy	kaso
ügy	kasong
tényleges	aktwal
tényleges	actual
izraeli	israeli
izraeli	israel
kapu	gate
kapu	gateway
kapu	gates
madár	ibon
stone	bato
legidősebb	oldest
heinrich	heinrich
állapot	status
állapot	katayuan
állapot	state
állapot	estado
állapot	kalagayan
állapot	kondisyon
állapot	kundisyon
arányban	proporsyon
ellenséges	masungit
legújabb	pinakabago
legújabb	pinakabagong
legújabb	pinakabago
legújabb	pinakahuling
legújabb	pinakahuli
legújabb	latest
ali	ali
terem	hall
terem	silid
terem	kuwarto
terem	kwarto
szegény	mahirap
szegény	kawawang
metró	subway
metró	kalakhang
metró	metro
einstein	einstein
high	high
high	mataas
dance	sayaw
önkormányzati	munisipyo
megerősített	pinalakas
megerősített	kumpirmado
megerősített	nakumpirma
megerősített	pinaganda
megerősített	enhanced
megerősített	reinforced
sebesség	hagibis
sebesség	bilis
las	las
tény	katunayan
tény	fact
tény	katotohanan
korán	maagang
korán	maaga
korán	quran
zsidók	jewish
zsidók	hebreo
bulgária	biyetnam
bulgária	bulgaria
tavaszi	spring
tavaszi	tagsibol
kalifornia	california
ernst	ernst
oldalt	pahinang
oldalt	pahina
oldalt	page
felirat	caption
felirat	paliwanag
felirat	subtitle
felirat	subtitles
alfred	alfred
mozart	mozart
finnország	finland
finnország	pinlandes
leggyorsabb	pinakamabilis
leggyorsabb	pinakamabilis
birtok	estate
barra	barra
birodalmi	imperial
pallas	pallas
észre	pansinin
észre	paunawa
észre	mapansin
észre	napansin
mutatott	nakaturo
mutatott	nagpakita
mutatott	pinakita
nagyvárad	oradea
fogalom	konsepto
lelki	espirituwal
lelki	spiritual
henri	henri
veszélyes	mapanganib
írország	intsik
írország	irish
írország	irlandes
írország	ireland
örökös	perpetual
örökös	tagapagmana
bayern	bayern
udvar	bakuran
udvar	bakuran
amerikaiak	amerikano
rózsa	roses
rózsa	rosas
rózsa	rose
változások	pagbabago
változások	nagbabago
változások	nababago
változások	palitan
változások	magbabago
változások	pagbabago
változások	baguhin
változások	change
premier	pangunahin
premier	premier
stephen	stephen
stephen	esteban
fák	puno
fák	puno
buddhizmus	budismo
mindenkinek	lahat
futó	runner
futó	takbo
futó	pagtakbo
futó	tumatakbo
futó	bishop
futó	obispo
xviii	xviii
szén	uling
szén	karbon
szén	carbon
hitler	hitler
emlősök	mammalian
emlősök	mammals
emlősök	mamalya
xvi	xvi
tervek	disenyo
tervek	plano
fejlődés	development
fejlődés	pagpapaunlad
fejlődés	unlad
fejlődés	progreso
fejlődés	evolution
fejlődés	ebolusyon
costa	costa
epizódjainak	episodes
közigazgatás	pangangasiwa
közigazgatás	pangasiwaan
ötlet	idea
ötlet	ideya
főút	highway
levegő	hangin
levegő	himpapawid
goya	goya
jelenség	phenomena
jelenség	kababalaghan
hálózat	network
kapcsolatba	ugnayan
kapcsolatba	contact
network	network
reklám	pangkalakal
reklám	commercial
reklám	komersyal
reklám	komersiyal
reklám	pagpapatalastas
reklám	advertising
reklám	anunsyo
reklám	anunsiyo
reklám	advertisement
reklám	patalastas
vizet	tubig
fox	fox
napos	maaraw
napos	sunny
lukács	luke
lukács	lucas
határozott	kompanya
határozott	matibay
határozott	tinutukoy
alex	alex
csúcs	tuktok
csúcs	nangunguna
csúcs	itaas
csúcs	summit
csúcs	tuktok
gond	problema
gond	trouble
gond	suliranin
gond	problema
emelkedett	nadagdagan
emelkedett	elevated
gonosz	evil
gonosz	masama
gonosz	kasamaan
gonosz	masamang
gonosz	pambihira
bot	cane
bot	bot
bot	patpat
bot	stick
belépett	inilagay
belépett	pinasok
belépett	naipasok
kísérlet	eksperimento
kísérlet	attempt
kísérlet	susubukan
kísérlet	pagtatangka
kísérlet	susubukang
utoljára	huling
utoljára	huli
utoljára	last
java	java
javasolt	iminumungkahing
javasolt	nagmungkahi
javasolt	iminungkahi
javasolt	iminungkahing
javasolt	iminumungkahi
javasolt	inirerekomenda
javasolt	inirekomenda
javasolt	iminungkahing
politika	patakaran
politika	politika
politika	pulitika
politika	pulitikal
politika	politikal
politika	pampulitika
vízilabda	polo
kilogramm	kilogramo
szél	winds
szél	hangin
irányba	direction
irányba	direksiyon
irányba	direksyon
britannia	britanya
britannia	britain
britannia	britannia
ray	sinag
ray	ray
végleges	permanente
végleges	permanent
végleges	pinal
végleges	pangwakas
végleges	final
végleges	panghuling
kutatók	nananaliksik
kutatók	mananaliksik
kutatók	scientist
kutatók	siyentipiko
kevin	kevin
csehszlovákia	czechoslovakia
túlnyomórészt	predominantly
helyettes	deputy
jégkorong	hockey
meglévő	umiiral
termékek	produkto
intézmények	institusyon
intézmények	institusyon
hamilton	hamilton
leletek	artifacts
leletek	natuklasan
összefüggő	kaugnayan
összefüggő	kaugnay
mágneses	magnetic
támogatja	sumusuporta
ábrázoló	depicting
összekötő	liaison
levelek	mail
levelek	sulat
levelek	koreo
levelek	dahon
levelek	letra
levelek	letters
levelek	titik
közúti	daan
interjú	interview
interjú	panayam
interjú	pakikipanayam
interjú	panayam
interjú	interbyu
néz	naghahanap
johannes	johannes
video	video
jimmy	jimmy
izrael	israel
valaha	ever
legrégebbi	oldest
ezredes	colonel
kolumbia	columbia
kolumbia	colombia
vízi	nabubuhay
vízi	aquatic
sun	sun
sun	araw
tudósok	iskolar
tudósok	scientist
tudósok	siyentipiko
érkezik	makakarating
érkezik	darating
érkezik	dadating
miller	miller
idős	matanda
idős	luma
idős	matatanda
uralkodott	ruled
kívánt	desired
média	media
média	midya
gondoltam	inakala
gondoltam	akala
gondoltam	naisip
gondoltam	kala
bites	bit
bites	kinagat
visszatérő	umuulit
visszatérő	bumabalik
tibeti	tibetan
guinea	guinea
belüli	intra
tatár	tartar
hit	pananampalataya
hit	paniniwala
remélem	umaasa
remélem	umasa
remélem	sana
bad	bad
bad	masamang
bad	masama
átmeneti	pagbabago
átmeneti	transition
átmeneti	pansamantala
átmeneti	transitional
szigorú	stern
nyár	summer
szerkesztés	edit
szerkesztés	editing
georg	georg
folyók	ilog
fejlett	binuo
fejlett	pauna
fejlett	advanced
nhl	nhl
állampolgárság	nationality
állampolgárság	nasyonalidad
állampolgárság	pagkamamamayan
clark	clark
facebook	facebook
hosszúság	haba
hosszúság	longitude
repülés	bangaw
repülés	fly
repülés	lumipad
repülés	panghimpapawid
repülés	aviation
repülés	lumilipad
repülés	flight
repülés	lipad
szét	bukod
nápoly	naples
nápoly	napoli
kosárlabda	basketbol
kosárlabda	basketball
jezsuita	jesuit
ibn	ibn
allen	allen
power	power
power	kapangyarihan
változás	pagbabago
változás	nagbabago
változás	nababago
változás	palitan
változás	magbabago
változás	pagbabago
változás	baguhin
változás	change
felvétel	pagtatala
felvétel	recording
felvétel	footage
sms	text
sms	txt
sms	teksto
sms	sms
megbízható	mapagkakatiwalaan
megbízható	maaasahan
megbízható	pinagkakatiwalaan
megbízható	pinagkakatiwalaang
bruce	bruce
profil	profile
megadott	ibinigay
megadott	binigay
megadott	given
megadott	ibinigay
megadott	tinukoy
navigációs	nabigasyon
navigációs	paglalayag
végtelen	infinite
végtelen	infinity
unesco	unesco
vastag	makapal
mód	mode
követ	sinusubaybayan
követ	sumusubaybay
követ	sumusunod
követ	sinusundan
story	story
story	kuwento
story	kwento
várható	inaasahang
várható	inaasahan
várható	inasahan
várható	anticipated
amin	amin
amin	amine
nyolcadik	ikawalong
fejlesztési	development
fejlesztési	pagpapaunlad
fejlesztési	unlad
times	times
times	beses
egyetemes	universal
egyetemes	unibersal
françois	francois
françois	françois
elhelyezett	inilagay
elhelyezett	nilagay
elhelyezett	nakalagay
ludwig	ludwig
fórum	forum
bach	bach
abba	abba
zágráb	zagreb
csökken	bumaba
csökken	bawasan
tudományok	sciences
anya	nanay
anya	nanay
anya	ina
komplex	complex
komplex	kumplikadong
komplex	komplikadong
komplex	masalimuot
méret	laki
méret	sukat
kezdő	starter
kezdő	sinisimulan
kezdő	nagsisimula
kezdő	simula
országokban	bansang
system	sistemang
system	system
system	sistema
var	var
rokon	kaugnayan
rokon	kaugnay
fordítás	translation
fordítás	pagsalin
fordítás	pagsasalin
fordítás	translate
fordítás	isalin
fordítás	pagsasalin
beszéd	speech
beszéd	pananalita
beszéd	talumpati
beszéd	pagsasalita
velence	venice
velence	venezia
felhasználó	gumagamit
felhasználó	user
számítógép	kompyuter
számítógép	computer
számítógép	kompyuter
számítógép	computer
számítógép	ekolohiya
hatás	epekto
hatás	effect
hatás	epekto
hatás	effects
hatás	epekto
kongói	ehipto
kongói	congo
kongói	congolese
journal	journal
vallásos	relihiyoso
legközelebbi	nearest
legközelebbi	pinakamalapit
legközelebbi	pinakamalapit
tanulmány	aral
mindkettő	parehong
mindkettő	both
mindkettő	pareho
naponta	daily
abc	alpabeto
abc	alphabetical
abc	abc
változatos	naiba
kérdések	katanungan
kérdések	tanong
kritikusok	critics
lovas	kabayo
lovas	rider
lovas	equestrian
olvasó	mambabasa
olvasó	reader
columbia	columbia
házasságot	kasal
házasságot	pagpapakasal
házasságot	kasalan
vitéz	magigiting
luis	luis
wagner	wagner
etnikai	lahi
etnikai	etniko
éles	matalim
éles	pagkagising
választás	pagpili
választás	pagpipilian
választás	pinili
választás	choice
választás	pumili
választás	halalan
lassú	mabagal
szexuális	sekswal
mutató	index
andré	andre
andré	andré
megoldást	solusyon
chile	chilean
chile	chile
biztosítja	sinisigurado
biztosítja	masiguro
biztosítja	tiyakin
biztosítja	matiyak
támadó	jeanne
támadó	nakakasakit
biztosított	panatag
napló	journal
napló	talaarawan
napló	diary
napló	log
dave	dave
eljárások	proseso
eljárások	pamamaraan
betegségek	karamdaman
betegségek	sakit
orvosok	doctors
baleset	aksidente
baleset	crash
andy	andy
repülő	lumilipad
repülő	plane
repülő	eroplano
repülő	airplane
repülő	eroplano
találkozó	matugunan
találkozó	kilalanin
találkozó	magkita
találkozó	miting
találkozó	pulong
találkozó	pagkakakilala
találkozó	pagpupulong
találkozó	reunion
szerkesztett	edit
szerkesztett	edited
town	bayan
átlagosan	karaniwan
listák	listahan
hozzájárult	ambag
őszi	taglagas
őszi	autumn
őszi	taglagas
őszi	mahulog
hamis	maling
hamis	false
hamis	peke
hamis	fake
barátságos	friendly
uralma	reign
megállapodás	kasunduan
megállapodás	kaayusan
megállapodás	arrangement
megelőző	pangontra
megelőző	preceding
személyesen	personal
állapota	kalagayan
állapota	kondisyon
állapota	kundisyon
mario	mario
istenek	gods
mindketten	parehong
mindketten	both
mindketten	pareho
olimpia	olympia
olimpia	olympiad
olimpia	olympics
házasság	kasal
házasság	pagpapakasal
házasság	kasalan
pszichológiai	sikolohikal
pszichológiai	sikolohiya
megváltozott	nagbago
megváltozott	binago
megváltozott	pinalitan
megváltozott	palitan
megváltozott	magbabago
megváltozott	pagbabago
megváltozott	baguhin
megváltozott	change
mars	marte
mars	mars
egyházmegye	diocese
jeles	tanyag
tagság	membership
otto	otto
xix	xix
megbeszélés	talakayan
megbeszélés	miting
megbeszélés	pulong
megbeszélés	pagkakakilala
megbeszélés	pagpupulong
warner	warner
peru	peru
filmes	filmmaker
távoli	malayo
távoli	remote
utazás	bumiyahe
utazás	travel
utazás	paglalakbay
utazás	journey
utazás	paglalakbay
utazás	naglalakbay
utazás	trip
utazás	biyahe
utazás	byahe
utazás	naglalakbay
beosztás	titulo
beosztás	pamagat
beosztás	title
beosztás	iskedyul
beosztás	schedule
technika	pamamaraan
technika	teknolohiya
pénz	pera
pénz	salapi
siker	tagumpay
támogató	pagsuporta
támogató	sinusuportahan
támogató	supportive
támogató	tagasuporta
támogató	sponsor
fizika	pisikang
fizika	pisika
dolgokat	bagay
lombardia	lombardy
erősebb	lumakas
télen	taglamig
télen	winter
lépés	hakbang
lépés	step
lépés	hakbang
lépés	steps
normál	pamantayan
normál	karaniwang
normál	standard
normál	regular
normál	normal
patrick	patrick
viktória	victoria
vékony	payat
vékony	slim
vékony	manipis
vékony	ginhawa
vékony	payat
davis	davis
anthony	anthony
balaton	balaton
egységek	units
egységek	yunit
hotel	otel
hotel	hotel
parancsnok	commander
lövések	shots
héten	linggo
héten	lingguhan
héten	lingo
biblia	biblia
biblia	bibliya
biblia	bible
biblia	biblical
bonyolult	komplikado
bonyolult	kumplikado
bonyolult	mahirap
szív	heart
szív	puso
forgalmazó	distributor
karolina	carolina
javaslom	imungkahi
javaslom	suggest
javaslom	iminumungkahi
javaslom	magmungkahi
ferrari	ferrari
szlovénia	eslobenya
leghosszabb	pinakamatagal
környezet	kapaligiran
környezet	paligid
környezet	kapaligiran
tárgyak	bagay
chicago	chicago
mail	mail
mail	sulat
mail	koreo
sorban	pila
sorban	queue
legendás	maalamat
legendás	legendary
epizódok	episodes
betű	sulat
betű	liham
betű	letter
nőstény	babae
nőstény	female
léteznek	umiiral
johanna	johanna
számító	kinakalkula
felmerült	natamo
württemberg	württemberg
szerette	minamahal
monte	monte
meccs	game
meccs	laro
meccs	laban
meccs	tugma
alkotmány	constitution
vér	blood
vér	dugo
cár	tsar
cár	czar
texas	texas
kritika	kritika
kritika	suriin
kritika	review
kritika	kritika
sík	flat
sík	patag
sík	plane
sík	eroplano
izabella	isabel
izabella	isabella
polgármester	alkalde
polgármester	mayor
like	parang
like	like
like	gustuhin
szinkron	synchronized
anderson	anderson
marcus	marcus
növényi	gulay
krisztina	christine
nedves	basa
pontok	tuldok
pontok	points
bosznia	bosnia
lázár	lazar
ipar	industriya
skócia	scotland
járművek	sasakyan
gordon	gordon
diákok	estudyante
eszter	ester
eszter	esther
tonna	tons
tonna	ton
tonna	tonne
emelt	binuhay
emelt	itataas
emelt	itinaas
emelt	nakataas
emelt	nakuha
sárkány	kite
sárkány	saranggola
sárkány	dragon
jogok	karapatan
jogok	rights
szolgálat	serbisyo
szolgálat	paglilingkod
kerülete	sirkumperensiya
kedvező	makabubuti
konferencia	conference
konferencia	pagpupulong
ferences	franciscan
közgazdász	economist
hatóságok	kinauukulan
kiállítása	eksibisyon
kiállítása	exhibition
szeretett	minamahal
szeretett	minamahal
blokk	harangin
blokk	harang
blokk	block
építési	konstruksiyon
építési	construction
építési	konstruksyon
keskeny	makipot
keskeny	paliitin
keskeny	makitid
személyi	personal
tábla	lamesa
tábla	mesa
tábla	talahanayan
tábla	table
tábla	lupon
tábla	board
tábla	tablet
isteni	divine
párhuzamos	kahilera
foglalt	reserved
foglalt	taken
foglalt	occupied
könnyebb	lighter
fut	takbo
fut	pagtakbo
fut	tumatakbo
fut	tumatakbo
fut	nagpapatakbo
nato	nato
helyszínek	site
helyszínek	sites
helyszínek	places
hírek	balita
hírek	news
jay	jay
fejlesztése	pagbuo
mért	nasusukat
mért	sinukat
iroda	tanggapan
iroda	katungkulan
iroda	opisina
felvételek	recording
felvételek	footage
választások	eleksyon
választások	halalan
önkéntes	volunteers
önkéntes	boluntaryo
önkéntes	kusang
önkéntes	volunteers
önkéntes	boluntaryo
önkéntes	volunteer
milan	milan
fej	head
fej	ulo
fej	head
fej	heads
szicíliai	sicilia
szicíliai	sicily
szicíliai	sicilian
regisztrált	nakarehistro
regisztrált	recorded
regisztrált	naitala
media	media
media	midya
