kategória	loại
szergej	sergey
gabriel	gabriel
rang	rang
rang	rank
russell	russell
alkalmazás	app
dragon	rồng
dragon	diều
dragon	long
dragon	dragon
play	play
play	chơi
play	at
tartalék	chừa
hms	hms
uruguay	uruguay
konfliktus	xung
oltár	altar
blog	blog
kísérletek	trials
kísérletek	nghiệm
színek	màu
színek	nhuộm
színek	màu
színek	mầu
hímek	nam
rené	rené
enyhén	hơi
élénk	vigorous
élénk	lively
élénk	vivid
beszélgetés	chát
beszélgetés	chat
beszélgetés	nói
gyógyszerek	vải
özvegy	góa
özvegy	widow
döntős	finalist
kórus	chorus
karrier	nghiệp
paraguay	paraguay
szavakat	lời
kelta	celtic
kelta	gaelic
porto	porto
szaúd	saudi
háttérben	nền
háttérben	background
pietro	pietro
tizenöt	fifteen
vásárolt	mua
kár	nhục
karácsony	christmas
andreas	andreas
körbe	khoảng
körbe	vòng
körbe	hiệp
körbe	vòng
kontinens	liền
ice	băng
ice	đá
ice	is
uniós	union
uniós	hợp
hunyad	hunedoara
szélessége	rộng
szobrot	tượng
erika	erika
piac	chợ
görögök	greeks
url	url
kocsis	xế
állati	vật
akusztikus	acoustic
ábrahám	abraham
kennedy	kennedy
robot	robot
philip	philip
philip	filip
távolság	tầm
fosszilis	fossil
dei	dei
lawrence	lawrence
tavak	hồ
tavak	lakes
studio	studio
hollywood	hollywood
jelöltek	nominees
vegyület	compound
bármelyik	any
forgó	rotary
forgó	spinner
forgó	spinning
sérült	thương
sérült	thương
sérült	hỏng
tavasz	spring
tavasz	xuân
durva	rough
durva	phũ
durva	chát
durva	rude
durva	coarse
élni	sống
élni	living
élni	sống
élni	live
eddie	eddie
színpad	stage
terminus	terminus
örökölte	thừa
georgia	gruzia
georgia	georgia
studios	studios
lincoln	lincoln
álom	mơ
álom	dream
álom	mơ
álom	dreams
segítő	helper
többszörös	nhiều
átfogó	lược
rendőr	cớm
rendőr	cop
rendőr	cảnh
manga	manga
graham	graham
fém	co
union	union
union	hợp
egészséges	healthy
negyed	quý
neil	neil
alatta	dưới
alatta	dưới
alatta	under
garcía	garcia
garcía	garcía
gömb	cầu
gömb	orb
paulo	paulo
papi	papi
soul	hồn
soul	soul
barátok	bè
uss	uss
marseille	marseille
marseille	marseilles
marseille	marseille
marseille	marseilles
ion	ion
ftc	ftc
grant	grant
jelölések	marks
betegek	bệnh
betegek	ốm
betegek	cúm
telep	khu
dos	dos
samu	sam
költészet	thơ
képregény	comic
olga	olga
hargita	harghita
tanulni	ngộ
tanulni	học
helsinki	helsinki
hessen	hessen
grafikai	graphic
támogatás	aid
herman	herman
eladott	bán
donald	donald
ötven	mươi
ötven	usd
ötven	fifty
levele	chữ
levele	thư
piaci	chợ
jordan	jordan
malom	mill
nicolas	nicolas
nagyméretű	lớn
moll	molly
stade	stade
boston	boston
alkalmi	casual
igény	nhận
igény	đòi
crystal	crystal
roy	roy
mozi	phim
mozi	phim
inc	inc
telepesek	settlers
fáraó	pharaoh
alonso	alonso
málta	malta
állítás	nhận
rajongók	fans
rajongók	fan
kereskedő	buôn
kereskedő	buôn
kereskedő	buôn
megsemmisült	hỏng
megsemmisült	hư
megsemmisült	xì
lorenzo	lorenzo
versenyek	xáo
ibm	ibm
kedveli	thích
danny	danny
becenév	nickname
info	info
main	chính
main	main
megoldani	giải
norbert	norbert
hiteles	thực
hiteles	authentic
btk	btk
vászon	lanh
vászon	canvas
atlético	atlético
gabriella	gabriela
szíriai	syria
szíriai	syrian
környezetvédelmi	ctp
máltai	malta
logika	luận
logika	logic
neveket	tên
trek	trek
florida	florida
dallas	dallas
ron	ron
harris	harris
tottenham	tottenham
partra	bờ
partra	shore
tömeges	nhái
tömeges	mass
drága	hon
drága	cưng
drága	precious
drága	quý
drága	đắt
alberto	alberto
versenyzett	competed
bell	chuông
bell	bell
vietnam	việt
vietnam	vietnam
szarvas	nai
szarvas	hươu
dick	dick
leány	maiden
kontinentális	continental
élelmiszer	mat
adams	adams
kurt	kurt
sáv	lane
sáv	làn
sáv	strip
virágok	hoa
nátrium	natri
motoros	biker
láb	feet
láb	chân
láb	mét
láb	foot
láb	bộ
láb	chân
láb	xương
láb	chân
türingia	eichsfeld
kölcsönös	chung
kölcsönös	reciprocal
magyarázat	explanatory
deutsche	deutsche
holnap	mai
brüsszel	bruxelles
brüsszel	brussels
lyuk	lỗ
lyuk	hố
lyuk	chẻ
tanuló	learner
tanuló	bmi
sztálin	stalin
arc	arc
arc	face
arc	mặt
szövetségesek	ally
lloyd	lloyd
lucas	lucas
miguel	miguel
idény	mùa
idény	season
kezét	tay
tommy	tommy
kíváncsi	curious
kíváncsi	mò
nemsokára	sớm
nemsokára	sắp
jacob	jacob
prince	hoàng
prince	prince
papír	giấy
papír	trát
másképp	kẻo
wright	wright
kat	kat
megtalálja	xạo
auf	auf
mesék	tales
mesék	fables
mesék	truyện
mesék	tin
kút	fountain
paolo	paolo
mese	truyện
mese	chuyện
mese	fairytale
ohio	ohio
susan	susan
magasan	cao
string	chuỗi
via	qua
via	via
betűk	thư
betűk	chữ
airlines	airlines
airlines	airline
tartós	bền
tartós	bền
has	bụng
has	bụng
has	bụng
fort	fort
eltérés	lệch
amor	amor
marcel	marcel
hibák	lỗi
magda	magda
charlotte	charlotte
lelkes	avid
lelkes	soulful
utc	utc
zóna	zone
zóna	múi
zóna	vùng
somme	somme
mann	mann
sierra	sierra
thaiföld	thailand
súlya	cân
intel	intel
ganz	ganz
isztambul	istanbul
formát	hình
formát	form
módosítás	sửa
kérdéses	questionable
tokió	tokyo
punk	punk
guyana	guyana
címke	nhãn
címke	tag
címke	thẻ
címke	thẻ
címke	nhãn
eye	eye
eye	mắt
repülési	bay
véges	finite
agy	óc
agy	não
agy	óc
agy	brain
agy	não
kiskun	kiskun
szentes	szentes
szőke	blonde
rob	rob
rob	cướp
elfoglalt	bận
japánok	nhật
bányász	mỏ
vizes	trơn
vizes	vat
vizes	ướt
küzdelem	combat
küzdelem	fighting
mozgás	motion
mozgás	dời
mozgás	chuyển
terry	terry
mérgező	độc
tornász	turn
vettem	mua
elliptikus	elliptical
hawaii	hawaii
hawaii	hawai
hawaii	hawaii
csontos	xương
csontos	xương
csontos	bone
intenzív	icu
dem	dem
hengeres	trụ
börtönbe	tù
szobrok	tượng
emma	emma
rádiós	đài
rádiós	radio
vírus	viral
vírus	virus
vírus	virus
vírus	virut
lyon	lyon
bryan	bryan
perry	perry
min	phút
min	min
wild	wild
wild	hoang
philippe	philippe
hercegovina	hercegovina
elismerést	appreciation
ítélet	câu
moszkvában	moscow
moszkvában	moskva
delta	delta
veszélyeztetett	endangered
barát	bạn
barát	hiền
barát	boyfriend
puerto	puerto
meglepő	ngàng
rhin	rhin
pete	pete
ball	bóng
ball	banh
üzem	gieo
üzem	trồng
üzem	cấy
tyler	tyler
jennifer	jennifer
negyven	forty
hiányzó	thiếu
campbell	campbell
cruz	cruz
tolna	tolna
ein	ein
enyhe	nhẹ
kubai	cuba
litvánia	litva
litvánia	lithuania
angel	angel
murray	murray
sort	hàng
holt	holt
megfordult	tráng
hétköznapi	casual
szerkesztése	sửa
norman	norman
érzelmi	bênh
charente	charente
réz	đồng
california	california
salvador	salvador
brandenburg	brandenburg
zürich	zürich
zürich	zurich
díszes	fancy
stefan	stefan
mohamed	muhammad
mohamed	mohammed
mohamed	mohamed
folyadék	liquid
folyadék	lỏng
chilei	chile
chilei	chile
szeretet	love
szeretet	yêu
nagyszerű	tuyệt
bridge	cầu
debütáló	debut
aires	aires
tél	winter
marshall	marshall
minnesota	minnesota
lenin	lenin
büntetés	penalty
büntetés	phạt
olivia	olivia
konföderációs	confederate
post	đăng
honda	honda
julia	julia
magdolna	magdalene
magdolna	magdalena
ünnep	holiday
ünnep	lễ
tisztán	sạch
oise	oise
indiánok	indians
irak	iraq
oldalas	sườn
színpadon	stage
hálózati	mạng
bonaparte	bonaparte
tennessee	tennessee
monaco	khảm
monaco	monaco
single	single
single	đơn
folytonos	continual
ősszel	sáp
ősszel	rơi
ősszel	sút
ősszel	ngã
morgan	morgan
kezelni	đãi
csinál	làm
rick	rick
pablo	pablo
rosa	rosa
rosa	hồng
váltó	relay
kerülni	tránh
kerülni	chừa
feröer	faroe
mozog	moves
kajak	kayak
izland	iceland
nézd	xem
nézd	nhìn
artúr	arthur
xbox	xbox
gnome	gnome
colorado	colorado
alma	táo
alma	apple
alma	táo
alma	ver
alma	alma
mobil	mobile
mobil	mobil
gondolkodás	nghĩ
szállított	nộp
amellett	cạnh
amellett	vả
érdeklődés	vốn
érdeklődés	lãi
autók	oto
autók	ôtô
árva	orphan
árva	côi
raymond	raymond
észtország	estonia
barátnője	girlfriend
barátnője	bồ
varsó	warszawa
varsó	warsaw
que	que
tigris	tiger
tigris	cọp
tigris	hổ
fair	fair
tünde	elf
tünde	fae
hullám	sóng
hullám	sóng
hullám	wave
luxemburg	luxembourg
bonnie	bonnie
sky	trời
sky	sky
ült	ngồi
ült	sat
tisztában	aware
oxigén	ôxi
oxigén	oxygen
oxigén	oxy
oxigén	ôxy
szudán	sudan
vegyületek	compounds
walker	walker
carter	carter
luigi	luigi
denis	denis
mali	mali
tiltott	cấm
tiltott	cấm
tiltott	cấm
függő	addicted
függő	nghiện
függő	ghiền
függő	junkie
függő	nghiện
emelkedő	rising
boeing	boeing
grace	ân
grace	grace
grace	tha
dennis	dennis
jég	băng
jég	đá
jég	is
parker	parker
novella	novella
magic	thuật
magic	magic
prima	prima
eva	eva
bundesliga	bundesliga
megosztva	chia
megosztva	chia
szovjetek	soviet
point	beat
point	chấm
point	điểm
ragadozó	ripper
ragadozó	predator
ragadozó	predatory
fordító	dịch
fordító	compiler
lazio	lazio
set	đặt
set	set
indiana	indiana
belgrád	beograd
belgrád	belgrade
csomó	hải
csomó	gút
csomó	knot
mans	mans
mészkő	limestone
ism	ism
mennyiség	volume
piraeus	piraeus
teológus	theologian
biztonságos	an
côte	côte
börtönben	giam
börtönben	tù
olcsó	cheap
olcsó	rẻ
lila	purple
lila	tím
lila	lila
lila	lilac
lila	violet
kezdeni	khởi
lisa	lisa
záró	đóng
záró	cận
záró	final
robinson	robinson
hindu	hindu
hindu	hinđu
bayer	bayer
walt	walt
törpe	lùn
törpe	phơ
unokaöccse	cháu
illik	fits
illik	hợp
illik	khớp
kijevi	kiev
darabja	mảnh
darabja	miếng
darabja	piece
darabja	vở
könyvtárban	directory
parancsot	lệnh
mar	mar
emi	emi
stan	stan
megjegyzések	comments
melbourne	melbourne
wayne	wayne
beatles	beatles
party	đảng
party	party
party	tiệc
maxi	mackie
maxi	maxi
shaw	shaw
veszteségek	mát
nintendo	nintendo
santos	santos
illinois	illinois
western	tây
kellemes	pleasant
alain	alain
domb	đồi
domb	ngổn
domb	hill
domb	hoan
rita	rita
szórakoztató	entertainment
acta	acta
meredek	dốc
jubileumi	jubilee
páncélos	armour
páncélos	giáp
páncélos	armoured
titokzatos	mystery
titokzatos	enigmatic
menetrend	lịch
tükör	gương
tükör	mirrors
tükör	gương
tükör	mirror
dinamikus	động
rabbi	rabbi
megtalálni	finding
megtalálni	tìm
gyógyszer	thuốc
gyógyszer	thuốc
sír	khóc
sír	mộ
sír	tomb
sír	khốc
sír	cry
sír	khóc
sír	mộ
sír	mồ
sír	khóc
thompson	thompson
senna	senna
megérkezett	đến
megérkezett	tới
eszperantó	esperanto
franco	franco
nyitva	download
nyitva	mở
nyitva	má
aisne	aisne
ann	ann
maine	maine
spartacus	spartacus
bevezetés	intro
koronát	vương
etiópia	ethiopia
rózsaszín	pink
rózsaszín	hồng
nőstények	nữ
panama	panama
tartományok	miền
ain	ain
lettország	latvia
vállalkozás	entrepreneurship
vállalkozás	enterprise
augustus	augustus
borisz	boris
teréz	têrêsa
teréz	teresa
orbitális	orbital
itthon	nhà
rangers	rangers
rangers	kích
táncos	dancer
máris	đã
valley	lũng
elmaradt	lỡ
ellenőrző	checker
özvegye	widow
grande	grande
szavazat	vote
vajdaság	voivodeship
side	bên
side	phe
side	trang
mayer	mayer
kárpátalja	carpathian
skandináv	nordic
skandináv	scandinavi
skandináv	scandinavia
szíria	syria
szíria	syria
szíria	syrian
bahn	bahn
rafael	rafael
antik	antique
félix	felix
tizenhat	sixteen
szőlő	vine
szőlő	nho
szőlő	nho
szőlő	nho
kislány	girl
kislány	gái
sós	muối
sós	mặn
videók	video
videók	videos
láng	lửa
fája	cây
nyers	thô
nyers	plump
nyers	raw
nyers	thô
lovagok	kị
watson	watson
sean	sean
kolumbiai	colombia
andrej	andrej
andrej	andrey
andrej	andrej
andrej	andrei
basszus	bass
forgatás	xoay
forgatás	quay
forgatás	đặt
forgatás	set
forgatás	bắn
festmény	tranh
festmény	sơn
vízesés	thác
vízesés	ngã
vízesés	falls
vízesés	thác
vízesés	rơi
vízesés	sút
tudat	consciousness
felix	felix
ted	ted
helytelen	sai
helytelen	sai
helytelen	lỗi
helytelen	nhầm
lágy	mellow
lágy	soft
lágy	mềm
ingyen	free
ingyen	rảnh
beck	beck
széria	streak
kit	kit
galaxis	galaxy
aréna	arena
idézet	quote
igor	igor
burgos	burgos
keresés	tìm
keresés	ve
nyilvánosság	công
megbízott	delegate
megbízott	phó
luther	luther
tízes	chục
fritz	fritz
fényképek	ảnh
fényképek	ảnh
fényképek	photo
fényképek	foto
fényképek	ảnh
nigéria	nigeria
sólyom	falcon
sólyom	hawk
zalaegerszeg	zalaegerszeg
alkotások	creations
szabvány	chuẩn
szabvány	standard
carey	carey
szomorú	buồn
harrison	harrison
tizenhárom	thirteen
pályázat	tender
összehasonlító	comparator
mini	mini
végrehajtó	enforcer
végrehajtó	bailiff
cher	cher
vesztfália	westphalia
jegyzet	note
testvér	huynh
summer	summer
summer	hè
elit	elite
nyenyec	nenets
lázadás	loạn
lázadás	loạn
lázadás	riot
lázadás	loạn
fiume	fiume
harold	harold
rex	rex
progresszív	progressive
leonardo	leonardo
vitamin	vitamin
vitamin	vitamin
osztott	chia
osztott	tách
osztott	chia
görbe	liền
görbe	cong
kara	kara
szoba	phòng
szoba	phòng
levegőben	biệt
myspace	myspace
larry	lary
larry	larry
keresztények	nguyen
keresztények	christian
kansas	kansas
gála	gala
tizennégy	fourteen
pásztor	shepherd
gdp	gdp
nyúl	lepus
nyúl	hare
nyúl	thỏ
empire	empire
blood	máu
blood	huyết
balkán	balkan
balkán	balkans
balkán	balkan
tető	rooftop
tető	mái
tető	tèo
tető	trần
forgatókönyvet	script
milánói	milan
milánói	milano
milánói	milanese
analóg	analogue
analóg	analog
falak	walls
falak	tường
bogarak	rệp
bogarak	bọ
bogarak	lỗi
bogarak	beetles
superman	superman
gustav	gustav
mount	núi
mount	lắp
kard	gươm
kard	kiếm
kard	gươm
kard	kiếm
akarom	muon
akarom	muốn
veszély	hazard
veszély	nguy
kyle	kyle
ana	ana
tal	tal
tal	tall
hiányos	deficient
szanszkrit	phạn
szanszkrit	sanskrit
led	led
toronto	toronto
fiuk	boys
fiuk	trai
fiuk	nhi
fiuk	son
salzburg	salzburg
athéni	athens
omega	omega
májusban	may
arisztotelész	aristotle
integrált	integrated
massachusetts	massachusetts
adrian	adrian
werner	werner
hallgató	bmi
emlék	ức
énekel	hót
énekel	ca
énekel	hát
énekel	hát
énekel	hót
határozottan	kĩ
tenisz	tennis
claire	claire
gonzález	gonzález
katasztrófa	họa
igazságügyi	judicial
srí	sri
euró	euros
euró	euro
euró	euro
rejtélyes	mystery
máramaros	maramureș
pannon	pannonian
béta	beta
keith	keith
joachim	joaquim
joachim	joachim
magnus	magnus
kenya	kenya
orléans	orléans
reggeli	sáng
dante	dante
látogatók	khách
craig	craig
kétéltűek	amphibians
jules	jules
farka	đuôi
metro	metro
növekszik	mọc
berger	berger
kapni	nhận
sin	sin
nacional	nacional
edinburgh	edinburgh
művelet	thao
árvíz	lụt
árvíz	gượng
árvíz	lụt
üveg	cốc
üveg	kính
üveg	ly
üveg	chai
láma	lama
láma	llama
augusztusban	august
szia	bye
fiore	fiore
könyveket	sách
vadászat	hunt
vadászat	săn
vadászat	săn
alkalom	dịp
luke	luke
lucius	lucius
kaland	adventures
virgin	trinh
virgin	virgin
virgin	tân
jedi	jedi
silva	silva
sivatag	mạc
harang	chuông
harang	chuông
harang	bell
erdőben	rừng
ingrid	ingrid
alpok	alps
alpok	anpơ
holokauszt	holocaust
folyékony	liquid
folyékony	lỏng
összegyűjtött	đọt
fényt	châm
fényt	đèn
fényt	nhạt
kódex	codex
ismeretes	quen
kamera	camera
befejezett	xong
festette	sơn
sejt	cell
sejt	cellular
alumínium	nhôm
alumínium	nhôm
dec	dec
háromszoros	ba
háromszoros	triple
din	din
ősz	gray
ősz	xám
ősz	xám
ősz	sáp
ősz	rơi
ősz	sút
ősz	ngã
locke	locke
tengeralattjáró	sub
aves	aves
szerv	organ
beatrix	beatrix
macedónia	macedonia
jamie	jamie
mondd	nói
mondd	tràng
mondd	nói
mondd	bảo
baker	baker
loir	loir
veneto	veneto
chou	chou
szerény	nhục
ghána	ghana
phd	phd
vhs	vhs
misztikus	mystic
tengely	trục
tengely	trục
tan	tan
tan	tân
máj	gan
máj	gan
máj	chay
szibériai	oanh
szibériai	siberian
szibériai	sibir
szibériai	siberia
megnőtt	tăng
nyomon	vết
nyomon	rãnh
bemutatja	quà
síkság	plains
linda	linda
apollo	apollo
apollo	apollon
jorge	jorge
philadelphia	philly
philadelphia	philadelphia
sevilla	sevilla
árok	rãnh
árok	mương
hajtómű	tơ
feltétel	tiêm
feltétel	trạng
marina	marina
keresztelő	christening
grúzia	georgian
grúzia	gruzia
grúzia	georgia
harvard	havard
harvard	harvard
lírai	lyrical
vénusz	venus
intercom	intercom
trianon	trianon
missouri	missouri
olimpikon	olympian
háttere	nền
háttere	background
leopold	léopold
leopold	leopold
ponton	ponton
ponton	phao
colin	collin
colin	colin
szakadt	rách
arábia	rập
engedélyezett	phép
menedéket	shelter
antoine	antoine
krími	krym
krími	crimean
gazda	quê
győz	thắng
italia	italia
himnusz	ca
montenegrói	montenegrin
bel	bel
zavaró	disturbing
bűn	sin
ejtőernyős	dù
marketing	marketing
literes	lít
literes	lít
literes	lít
after	theo
after	sau
megnövekedett	tăng
isaac	isaac
próféta	tri
bátor	đậm
bátor	bold
bátor	courageous
kozmikus	cosmic
joan	joan
objektumok	tượng
newcastle	newcastle
malajzia	malaysia
malajzia	malaysia
savoie	savoie
gyűrűk	nhẫn
giorgio	giorgio
vesztett	mất
vesztett	thua
szünet	break
szünet	phá
kenu	canoeing
kenu	kano
kenu	xuồng
kenu	canoe
szöul	hé
szöul	seoul
jupiter	jupiter
havas	snowy
csoda	diệu
csoda	wonder
hordozó	substrate
feltűnő	conspicuous
feltűnő	striking
feljegyzések	records
kárpátok	carpathians
ajtó	cửa
ajtó	cửa
lázadó	rebel
rendezés	xếp
marokkó	morocco
marokkó	maroc
kerekes	hoành
margaret	margaret
strauss	strauss
ernest	ernest
automata	auto
automata	động
automata	tự
amszterdam	amsterdam
sakk	chiếu
változtatás	đổi
változtatás	thay
orr	mũi
greg	greg
sorok	hàng
sorok	lines
sorok	dòng
kamerun	cameroon
virágzó	nở
virágzó	blooming
virágzó	flowering
tanítás	dạy
kalcium	calcium
kalcium	canxi
xml	xml
xml	xm
eszterházy	esterhazy
teremtett	tạo
akarod	muon
akarod	muốn
vesztes	thua
tokyo	tokyo
tetszett	khoái
tetszett	thích
gát	dam
gát	đập
modul	modul
modul	môđun
modul	module
modul	đun
modul	sung
archívum	archives
viking	viking
pakisztán	pakistan
pakisztán	pakistan
pakisztán	pakistani
dub	dub
bölcs	wise
express	express
tata	tata
találat	trúng
találat	đánh
találat	thủ
találat	khớp
hektár	acres
kálium	kali
memória	ức
zeppelin	zeppelin
belváros	midtown
nyilvánosan	công
eladási	bán
skála	phóng
koncerten	concert
állás	nghề
állás	việc
állás	jobs
bmw	bmw
sara	sara
aston	aston
log	log
sel	sel
dioxid	dioxide
dioxid	điôxít
balkáni	balkan
balkáni	balkan
balkáni	balkans
catherine	catherine
catherine	catarina
füzet	brochure
füzet	booklet
füzet	notebook
füzet	quyển
sziklás	rocky
xxi	xxi
pápua	pa
louise	louise
szerver	phục
szerver	server
petra	petra
usd	usd
usd	vnd
merev	đơ
gilbert	gilbert
enterprise	enterprise
nürnberg	nürnberg
nürnberg	nuremberg
mama	mama
mama	momma
őrült	cuồng
őrült	khùng
őrült	điên
őrült	giận
klaus	klaus
honduras	honduras
kuba	cuba
weber	weber
carmen	carmen
boszniai	bô
vfl	vfl
tompa	lụt
tompa	blunt
tompa	cùn
tompa	lụt
produkció	production
produkció	productions
gamma	gamma
silver	bạc
provence	provence
szenved	khổ
szenved	chịu
megnevezés	tả
bázis	base
discovery	discovery
részecskék	hạt
katalán	catalan
wall	wall
wall	tường
macedón	macedonia
szélsőséges	extreme
műanyag	nhựa
műanyag	nhựa
műanyag	plastic
uganda	uganda
vak	mù
hajnal	twilight
beszámoló	cáo
júniusban	june
vida	vida
kerámia	gốm
kerámia	gốm
kerámia	ceramic
kerámia	gốm
hugh	hugh
felfedező	explorer
geometriai	geometrical
alpes	alpes
cook	cook
cook	nấu
hello	alo
hello	hello
campania	campania
szoprán	treble
muhammad	muhammad
ronald	ronald
piroska	đỏ
philipp	philipp
michigan	michigan
rendőrök	cớm
beethoven	beethoven
paksi	paksi
bordeaux	bordeaux
calabria	calabria
hoffmann	hoffmann
hoffmann	hoffman
turner	turner
calvados	calvados
tucat	chục
tucat	tá
acél	thép
északkelet	northeastern
asszisztens	ass
londonba	đôn
londonba	london
frederick	friedrich
frederick	frederick
ham	ham
származás	vạn
származás	lineage
származás	pedigree
dell	dell
ramszesz	ramses
ramszesz	ramesses
ramszesz	rameses
pekingi	kinh
pekingi	kinh
esztétikai	aesthetic
vandál	vandal
étel	mat
tower	tower
tower	tháp
porta	porta
irány	hướng
laza	giải
laza	casual
collins	collins
piramis	pyramid
ételek	foods
sportoló	sportsman
sportoló	jock
edmund	edmund
castle	castle
castle	đài
owen	owen
egér	chuột
bárány	liệt
bárány	lamb
bárány	cừu
bárány	cừu
bárány	cừu
pennsylvania	pennsylvania
típusok	loại
mississippi	mississippi
ralph	ralph
vagyon	fortune
vagyon	lường
cameron	cameron
luca	luca
toulouse	toulouse
egyebek	khác
baba	baby
baba	bé
baba	baba
baba	margo
baba	doll
mitchell	mitchell
leonard	leonard
johan	johan
szakember	chuyên
verona	verona
rajzfilm	cartoon
roberts	roberts
verseket	thơ
hétvége	weekend
motorok	motors
motorok	môtô
atp	atp
szálló	inn
szálló	hostel
kazah	kazakhstan
kazah	kazakh
felhasználható	exp
angelo	angelo
gottfried	gottfried
feleség	vợ
feleség	vơ
feleség	vk
alkohol	rượu
alkohol	cồn
miami	miami
funkció	hàm
helikopter	helicopter
helikopter	thăng
helikopter	helicopters
huszadik	twentieth
tajvan	taiwan
szálloda	hotel
névtelen	anonymous
tanácsot	khuyên
tanácsot	khuyên
használat	dùng
birmingham	birmingham
beszterce	bistrița
lipcsei	leipzig
corvin	corvin
gibson	gibson
lázadók	phiến
lázadók	rebel
jurij	uri
jurij	yuri
angola	angola
várban	castle
várban	đài
elképzelés	concept
elképzelés	vision
bowl	bát
megengedett	phép
edgar	edgar
vulkán	vulcan
keringő	waltz
keringő	valse
ahmed	ahmed
ahmed	ahmad
vinni	khiêng
vinni	bế
vinni	mang
fide	fide
legendák	legend
érett	chín
érett	mature
goethe	goethe
wallace	wallace
lang	lang
fogott	caught
zárva	khóa
zárva	đóng
full	say
full	full
full	đầy
bari	bari
telefon	đt
hívott	goi
zappa	zappa
algéria	algerian
algéria	algérie
algéria	algeria
algéria	algérie
farok	đuôi
farok	dick
róka	fox
róka	cáo
aaron	aaron
homokos	homo
homokos	sandy
helen	helen
tenor	tenor
objektív	lens
gyűlés	rally
gyűlés	họp
graz	graz
kráter	hố
sors	destiny
sors	phạn
levélben	chữ
levélben	thư
csehov	chekhov
ibolya	viola
ibolya	violet
kövek	stones
kövek	đá
prost	prost
wiener	wiener
határok	frontiers
határok	viền
vadon	wild
vadon	hoang
vadon	dã
kívánja	muôn
hunt	hunt
hunt	săn
lemezek	discs
lemezek	kẽm
élőben	sống
élőben	live
nfl	nfl
audi	audi
bélyeg	stamp
bélyeg	tem
bélyeg	tem
pavel	pavel
pavel	panel
középre	trung
középre	giữa
középre	đọng
középre	tâm
középre	centre
lóhere	chuồn
rapid	rapid
kentucky	kentucky
demeter	demeter
nuvola	nuvola
remény	mong
remény	xoa
adás	phát
hunter	hunter
beceneve	nickname
bin	bin
balett	ballet
balett	balê
murphy	murphy
mikó	miko
erich	erick
erich	erich
ida	lda
ida	ida
horn	sừng
horn	kèn
horn	horn
adminisztrátor	admin
trinidad	trinidad
parancs	lệnh
parancs	huy
parancs	lềnh
parancs	lệnh
elst	elst
kenneth	kenneth
nba	nba
labdát	bóng
labdát	banh
szék	ghế
szék	ghế
szék	lí
szék	cậy
sugár	beam
körülvevő	quây
jeruzsálem	jerusalem
szimbolikus	symbolic
unix	unix
vizek	waters
filmzene	soundtrack
sebesült	thương
konyha	bếp
nicholas	nicholas
fül	ear
fül	tai
fül	tai
írással	viết
írással	ghi
darabok	rách
hajón	tàu
hajón	ship
ács	mộc
megadva	chất
rák	cua
koponya	skull
koponya	sọ
koponya	quang
rájátszás	playoff
rájátszás	playoffs
garden	vườn
garden	garden
dombon	đồi
dombon	ngổn
dombon	hill
dombon	hoan
képesség	capability
viola	viola
phoenix	phượng
phoenix	phoenix
gyémánt	zô
gyémánt	diamond
gyémánt	rô
ring	ring
ring	nhẫn
kong	kông
kong	kong
ismertető	brochure
blake	blake
dame	dame
malcolm	malcolm
malcolm	malcom
osztályok	hạng
liège	liège
visszatérés	comeback
lelet	artifact
maja	maya
maja	maja
gyöngyös	beaded
szeres	gấp
lejjebb	hạ
medici	medici
intelligens	minh
intelligens	khôn
arca	face
arca	mặt
diana	diana
angyalok	angels
angyalok	avengers
lovak	ngựa
örményország	armenia
fotók	ảnh
cia	cia
cia	cla
cia	cia
cia	ương
cia	cla
rómeó	romeo
evans	evans
üzlet	shop
üzlet	thuận
üzlet	tùng
szardínia	sardinia
szardínia	sassari
szardínia	sardine
ragadozók	predators
ragadozók	predator
kellemetlen	awkward
pontszám	điểm
pontszám	điểm
önéletrajzi	autobiographical
tarn	tarn
guatemala	guatemala
guatemala	gua
gondolatok	suy
gondolatok	reflections
zum	zum
ram	ram
lex	lex
puccini	puccini
caroline	caroline
azerbajdzsán	azerbaijan
rajzolta	lê
rajzolta	drew
tea	trà
tea	tea
con	con
komikus	comic
komikus	comedian
látogató	khách
látogató	khách
rugalmas	dẻo
hamlet	hamlet
passzív	passive
tudatos	conscious
allan	allan
floyd	floyd
nyerni	thang
nyerni	win
nyerni	thắng
firefox	firefox
cornelius	cornelius
doubs	doubs
emilia	emilia
gomb	nút
gomb	button
gomb	nút
koppenhága	copenhagen
sötétebb	darker
úttörő	groundbreaking
úttörő	pioneer
nagysága	magnitude
gyógyító	healer
gyógyító	healing
meghívott	mời
ásatások	excavations
tanzánia	tanzania
jelentést	cáo
rodríguez	rodríguez
szomszéd	xóm
fizetni	trả
vendégek	khách
bush	bush
spencer	spencer
marino	marino
eduard	eduard
pontokat	chấm
masters	masters
labda	bóng
labda	banh
janet	janet
fra	fra
négyzet	đc
négyzet	square
négyzet	vuông
hihetetlen	unbelievable
fénykép	photo
fénykép	foto
fénykép	ảnh
fénykép	ảnh
rivális	rivals
hull	hull
minták	patterns
vajdasági	vojvodina
wanderers	wanderers
alessandro	alessandro
vse	vse
square	đc
square	square
square	vuông
pol	pol
pol	pool
nagymester	grandmaster
pokol	thoa
ward	phường
ward	ward
ward	khu
leverkusen	leverkusen
garfield	garfield
julie	julie
theodor	theodor
