категорија	kategori
стриктно	mengetatkan
стриктно	strictly
шерман	sherman
сувереност	statehood
сувереност	kedaulatan
нип	inp
симферопол	simferopol
фереира	ferreira
материјализам	kebendaan
тешкотија	kesukaran
стекнати	didapat
стекнати	diperoleh
стекнати	diperolehi
наводна	purported
наводна	dugaan
теренс	terrence
условна	bersyarat
надарен	gifted
надарен	berbakat
предавството	pengkhianatan
шаванел	chavanel
сенди	sandy
инфо	info
инфо	maklumat
пристрасност	bias
сорбона	sorbonne
криптографија	kriptografi
николсон	nicholson
сезонска	bermusim
сезонска	perap
инсталиран	dipasang
реинион	réunion
одгледан	dibesarkan
одгледан	dibangkitkan
одгледан	dinaikkan
касети	kartrij
касети	kaset
таложење	pemendapan
купила	dibeli
купила	bought
сатја	satya
химлер	himmler
апулија	apulia
вер	vere
шехзаде	şehzade
сатерленд	sutherland
сонда	kuar
дарја	darya
ундп	undp
ајзак	isaac
ајзак	ishak
ајзак	isaacs
констатира	noted
промовирањето	menggalakkan
промовирањето	mempromosi
промовирањето	mempromosikan
софокле	sophocles
моноксид	monoksida
инфраструктурни	infrastructural
икт	ict
заработуваат	perolehi
вечноста	abadi
вечноста	keabadian
сремска	sremska
настинка	menggigil
хибнер	hübner
алекса	alexa
едо	edo
интегрален	kamiran
веродостоен	dipercayai
телеграма	telegram
нора	nora
интелигентен	cerdas
дидро	diderot
магеланов	magellan
реплика	replika
реплика	replica
исполнувањето	memuaskan
кајкос	caicos
борисов	borisov
кунис	kunis
паста	pasta
оптоварување	muatkan
грабливци	pemangsa
грабливци	predator
изреки	perkataan
изреки	petikan
кокос	coconut
кокос	kelapa
пејн	payne
надежда	nadezhda
волфрам	tungsten
ган	gunn
репортер	wartawan
малцинствата	minoriti
најнови	terbaru
најнови	terkini
најнови	terbaru
орце	baby
орце	sayang
инспирира	inspire
канбера	canberra
билатерални	bilateral
слатко	sweet
слатко	cute
рашири	sebarkan
рашири	maksima
рашири	maksima
кармин	carmine
кармин	lipstick
инфрацрвено	inframerah
инфрацрвено	infrared
бухолц	buchholz
дознај	pelajari
дознај	belajarlah
дознај	belajar
ала	alaa
ала	ala
очекувано	dijangka
гејл	gale
гејл	gail
совршенство	kesempurnaan
фрлена	tercampak
јана	jana
имагинација	imaginasi
писти	runways
траволта	travolta
регуларен	biasa
регуларен	regular
регуларен	teratur
стаорци	tikus
виторија	vittoria
лес	les
клеточен	automata
рурален	pedalaman
издржат	menahan
меги	maggie
релаксација	kelegaan
жетва	harvest
жетва	tuaian
жетва	penuaian
жетва	menuai
просо	millet
договорен	disusun
договорен	diatur
анди	andi
анди	andes
анди	andy
курасао	curaçao
оливера	olivera
бока	boca
бока	boka
раздвојување	pemisahan
раздвојување	perpisahan
панди	panda
атлетска	athletic
атлетска	atlit
честер	chester
житарици	dedak
житарици	bijirin
либерти	kebebasan
либерти	liberty
артуро	arturo
фликр	flickr
интегрираат	menyepadukan
палмас	palmas
подигнато	didirikan
произволни	arbitari
произволни	sebarangan
пепелта	abu
стерео	stereo
кејот	quay
пасо	paso
ценат	dihargai
паднати	fallen
паднати	jatuh
здравко	zdravko
вработувањето	employing
миленик	pet
тракиски	thracian
акутен	akut
кикирики	peanut
кикирики	kacang
кикирики	kacang
тестенини	pasta
тестенини	mee
тестенини	mie
тестенини	mi
тестенини	menampal
опколени	dikelilingi
составувањето	compile
составувањето	menggubah
мона	mona
рубинштајн	rubinstein
леснотија	kemudahan
леснотија	kecerahan
лиу	liu
баја	baia
одоакар	odoacer
искреност	kejujuran
искреност	ketulusan
искреност	keikhlasan
џанлука	gianluca
раи	rai
пукнатина	crack
консултација	konsultasi
консултација	consultation
парламентарен	parlimen
карлсруе	karlsruhe
преживеала	terselamat
ето	eto
графикон	graf
пријава	penyerahan
миро	miro
тихомир	tihomir
саво	savo
саво	sava
максимус	maximus
мариса	marisa
мариса	marissa
блан	blanc
бањите	wc
структурните	struktur
хемоглобин	hemoglobin
пилотот	juruterbang
пилотот	pilot
венизелос	venizelos
негирање	penafian
кадиќој	kadıköy
хариет	harriet
масивна	besaran
сеопфатен	menyeluruh
готлиб	gottlieb
сатаната	syaitan
гонзалес	gonzalez
гонзалес	gonzales
гонзалес	gonzález
осомничени	disyaki
осомничени	suspek
бескрајно	infinite
јуре	jure
гаук	gauck
жерар	gérard
портпаролот	jurucakap
портпаролот	jurucakap
јсп	jsp
општествата	masyarakat
нотр	nôtre
остварена	dicapai
остварена	dicapai
мили	milly
мили	milli
мили	sayang
мили	dear
мили	millie
доцни	terlewat
доцни	mendiang
доцни	late
доцни	lambat
доцни	larut
истраги	inquiries
истраги	pertanyaan
истраги	siasatan
палубата	deck
палубата	dek
палубата	deck
судско	kehakiman
испреплетени	terjalin
забрзана	dipercepatkan
украде	curi
бараната	dipinta
бараната	meminta
бараната	diminta
паралелен	selari
меза	meuse
лиса	lisa
беслан	beslan
издолжена	oblong
криење	menyorok
гаспар	gaspar
укине	lif
укине	angkat
поднесени	difailkan
езерца	kolam
вип	vip
аламо	alamo
ивлин	yvelines
гвадалахара	guadalajara
федерално	persekutuan
анкона	ancona
планкова	planck
манго	mango
манго	mangga
читател	pembaca
аналогна	analog
вознемиреност	kebimbangan
вознемиреност	kecemasan
вознемиреност	kegelisahan
миење	cuci
миење	basuh
миење	mencuci
миење	washing
јажиња	tali
едноставноста	kesederhanaan
марат	marat
судења	cobaan
тевез	tevez
интуиција	intuisi
библиотеките	pustaka
библиотеките	perpustakaan
амонијак	ammonia
ендемични	endemik
едмонд	edmond
налози	waran
рецепторите	receptors
денар	penny
објавувајќи	mengumumkan
рустем	rustem
жетвата	penuaian
лузна	parut
јубилеј	jubli
холт	holt
бестселер	terlaris
бестселер	laris
израмни	ratakan
израмни	meratakan
гонзало	gonzalo
патрола	patrol
патрола	rondaan
патрола	peronda
патрола	meronda
тарковски	tarkovsky
рачка	tuas
рачка	handle
енклава	enclave
гетвик	gatwick
фасади	facades
штитови	perisai
штитови	perisainya
сукре	sucre
џиновска	gergasi
џиновска	giant
џиновска	gergasi
беда	kemelaratan
беда	kesengsaraan
пио	pio
суворов	suvorov
микробиологија	microbiology
побргу	pantas
побргу	faster
сион	sion
билет	tiket
дати	kurma
керим	kerim
доблести	kebajikan
доблести	kebajikan
стручњак	pakar
кампо	campo
непце	lelangit
бркаат	mengejar
храбри	brave
храбри	berani
хогарт	hogarth
трамваи	trams
пиратски	lanun
кубертен	coubertin
вагината	vagina
вагината	faraj
диригенти	konduktor
ориент	orient
уапсена	ditahan
уапсена	ditangkap
квартовите	township
квартовите	perbandaran
извинување	kemaafan
православно	ortodoks
штрумфовите	smurfs
известен	dimaklumkan
известен	diberitahu
расистички	rasis
расистички	racist
расистички	perkauman
нур	nur
скрипта	skrip
внесен	diimport
алегри	allegri
клип	kerat
клип	klip
клип	clip
послушност	ketaatan
евстахиј	eustatius
драјв	pemacu
насер	nasser
насер	naser
гвардиола	guardiola
милионер	jutawan
милионер	millionaire
сликани	direbut
сликани	diambil
сликани	taken
луксембуршки	luxembourg
секреција	perembesan
сленг	slang
ракометот	handball
аугуст	ogos
избегнувајќи	menghindari
примитивна	primitif
маркизио	marchisio
романо	romano
фарук	farooq
фарук	faruk
азиско	asian
азиско	asia
гангрена	gangren
сапун	sabun
итало	italo
царински	kastam
мендел	mendel
урбанизација	urbanisation
атрактивни	menarik
терапевтски	terapeutik
канкун	cancun
моралес	morales
амбиција	ambition
торгау	torgau
инкубација	incubation
тестирања	cubaan
тестирања	percubaan
тестирања	testing
кравиц	kravitz
бади	rakan
пори	pori
разоружување	melucutkan
разоружување	disarmament
разоружување	melucutkan
најново	terkini
најново	terbaru
топографија	topografi
кам	cam
фери	feri
фери	ferry
еврипид	euripides
мочуриште	rawa
мочуриште	paya
присвојување	pemerolehan
присвојување	perolehan
верн	verne
верн	vern
свиена	gelungan
ангилја	anguilla
боцки	pepaku
моби	moby
моби	mobi
еберт	ebert
погодува	mempengaruhi
шиење	jahit
шиење	menjahit
поставата	lining
повредена	sakit
повредена	terluka
плевен	pleven
јуен	yuen
мети	mattie
мети	matty
степан	stepan
лансираше	pelancaran
аутизам	autisme
аутизам	autism
рока	roca
садам	saddam
антонија	antonia
кофи	kofi
кофи	coffey
хагрид	hagrid
космонаути	angkasawan
студено	sejukkan
студено	sejuk
готвачи	chef
интелектуално	intelektual
кунг	kung
салваторе	salvatore
манфред	manfred
брадата	dagu
брадата	chin
повеќекратна	berbilang
повеќекратна	pelbagai
алваро	álvaro
алваро	alvaro
алфонс	alphonse
лидерство	kepimpinan
жалење	berkabung
жалење	penyesalan
жалење	menyesal
жалење	sesal
турка	mendorong
мерион	marion
бонапарта	bonaparte
микробранови	ketuhar
иселениците	expatriates
иселениците	ekspatriat
оценети	penarafan
хидроксид	hidroksida
стимулираат	merangsang
кристијано	cristiano
такса	yuran
импресивни	mengkagumkan
импресивни	mengesankan
штетна	merbahaya
штетна	berbahaya
штетна	merugikan
крафорд	crawford
приоритетни	keutamaan
елеонор	eleanor
аек	aek
кожи	kulit
миса	jisim
тегла	jar
паричка	coin
паричка	syiling
паричка	shilling
мистик	mistik
мистик	mystique
дрина	drina
совршени	perfect
совршени	sempurna
излезен	output
излезен	keluaran
дракула	dracula
портер	porter
лагуни	lagoons
мкб	icd
поканува	jemputan
поканува	mengundang
поканува	menjemput
темпл	temple
темпл	kuil
страшна	menakutkan
пеницилин	penicillin
осама	osama
мас	mas
хакери	hacker
хакери	penggodam
канцелариски	stationery
хес	hess
салони	salon
сулфат	sulfat
сага	saga
антиген	antigen
гинтер	gunter
рима	sajak
шопенхауер	schopenhauer
саркози	sarkozy
антонин	antoninus
мекдоналдс	mcdonald
ника	nika
ника	nica
нано	nano
третирање	melayan
дарио	dario
ѕонгка	dzongkha
рекс	rex
образован	berilmu
образован	berkebolehan
образован	dididik
образован	terpelajar
образован	berpendidikan
мрачни	muram
хумболт	humboldt
милјарди	bilion
милјарди	berbilion
ватерло	waterloo
сакан	dicintai
сакан	disayangi
сакан	tercinta
сакан	penyayang
виолинист	violinist
никос	nikos
варда	varda
неодамнешни	terbaharu
дере	dere
дере	jerit
порција	plate
порција	lempeng
порција	plat
порција	piring
слом	breakdown
слом	pecahan
најмладите	bongsu
најмладите	bungsu
заварување	kimpalan
заварување	welding
шпиц	spits
капиталистички	kapitalis
молел	memohon
бонго	bongo
варварски	barbaric
варварски	barbar
аудицијата	audition
аудицијата	ujibakat
таксон	taxon
калиник	callinicus
бонер	bonner
одбележан	ditandakan
одбележан	ditanda
харфа	kecapi
минариња	minarets
мигот	mig
џул	jewel
џул	permata
активистите	aktivis
маџоре	maggiore
навредува	hinaan
спасение	keselamatan
неподвижни	pegun
шенберг	schoenberg
гадење	meluat
гадење	mual
либертадорес	libertadores
дру	dru
дру	drew
кана	cana
соочени	dihadapi
соочени	berdepan
бјанка	bianca
луди	crazy
луди	gila
собранија	assemblies
копнеж	kerinduan
имплементиран	dilaksana
имплементиран	dilaksanakan
бартелби	bartleby
налбандијан	nalbandian
взаемно	bersama
романтичен	romantik
романтичен	romantic
фани	fanny
лунд	lund
катаракта	katarak
световни	duniawi
гарона	garonne
заклучено	dikunci
заклучено	berkunci
ходник	lorong
ходник	koridor
мос	mos
мос	lumut
мос	moss
аба	aba
гистав	gustave
партицип	partisipel
ранлив	terdedah
пилат	pilate
докажана	terbukti
мортон	morton
периметарот	perimeter
летал	diterbangkan
токугава	tokugawa
бризбејн	brisbane
плат	platt
малтретирани	dizalimi
малтретирани	diganggu
изготвување	penyusunan
носеа	dibawa
рели	perhimpunan
рели	rally
насилства	keganasan
презентиран	dipersembahkan
презентиран	disajikan
хибриди	peranakan
хибриди	kacukan
арес	ares
фармерки	jean
фармерки	jeans
виси	hang
виси	penggantungan
виси	gantung
виси	hanging
калуѓерка	nun
витгенштајн	wittgenstein
берт	bert
берт	burt
креатори	pencipta
клаудија	claudia
добивки	keuntungan
стоматолошки	dental
стоматолошки	gigi
стоматолошки	pergigian
тинберген	tinbergen
палто	kot
доларот	dolar
акценти	loghat
кун	kun
капсули	kapsul
хераклит	heraclitus
рибарите	pemancing
паметен	pandai
паметен	smart
провизија	komisen
провизија	suruhanjaya
провизија	commission
гулаби	merpati
социјалистичко	sosialis
боење	mewarna
невозможни	impossible
невозможни	mustahil
абд	abd
кардинали	cardinals
масимо	massimo
калдерон	calderon
баладата	balada
проверки	cek
злосторствата	kekejaman
интегрира	menyepadukan
алфредо	alfredo
шнајдер	schneider
дина	dina
дина	gumuk
жешка	hot
жешка	panas
подига	hind
висенте	vicente
менг	meng
страшни	menakutkan
оле	ole
сокоро	socorro
драматична	dramatik
лит	litt
валентино	valentino
обвинуваат	tuduh
обвинуваат	mendakwa
затворите	penjara
линц	linz
психичка	psikologi
вонземски	alien
хернинг	herning
алија	alija
алергиски	alah
комплети	set
ривиера	riviera
евлија	evliya
рокфелер	rockefeller
спасувачите	rescuers
негатив	negative
негатив	negatif
невроните	neuron
уличен	jln
уличен	street
чистотата	kebersihan
ветувајќи	menjanjikan
тимска	kerjasama
нлб	nlb
грмушка	semak
грмушка	bush
секси	sexy
секси	seksi
вработена	pekerja
поднаслов	sarikata
завој	balutan
завој	membalut
алистер	alistair
сервет	servet
целје	celje
донатори	penderma
разделба	pemisahan
разделба	perpisahan
разделба	perpisahan
амино	amino
вчера	kelmarin
вчера	kemarin
рама	ram
рама	rama
сур	sur
рестрикции	sekatan
аут	keluar
аут	out
објективот	lens
салонот	lounge
јуниори	juniors
сложеност	kesukaran
бодрум	bodrum
фрекфенции	frekuensi
орвел	orwell
ванеса	vanessa
дамите	wanita
малтешки	malta
анжу	anjou
лојалноста	kesetiaan
клон	klon
крадење	kecurian
крадење	mencuri
крадење	mencuri
психо	psycho
психо	psiko
вања	vanya
вања	vanja
престижни	berprestij
престижни	berkedudukan
когнитивни	kognitif
ламберт	lambert
внуката	cucu
исправка	pembetulan
тот	tot
скара	barbeku
скара	barbeque
скара	bbq
скара	grill
ривс	reeves
мејер	mayer
курир	messenger
курир	courier
конкурентност	saing
спиноза	spinoza
литар	liter
литар	liter
солено	asin
спонтан	spontan
хорнер	horner
интегрирана	bersepadu
славно	mulia
славно	gemilang
ком	com
ком	kom
јејл	yale
епитет	epithet
епитет	epitaph
трибунал	tribunal
коментатори	pengulas
закопана	dikebumikan
закопана	terkubur
закопана	berkubur
зајакнат	menguatkan
простатата	prostat
стандардизирана	standardized
искривување	herotan
далтон	dalton
зебра	zebra
продолжени	dilanjutkan
продолжени	extended
продолжени	dipanjangkan
продолжени	memanjang
пиксел	pixel
пиксел	piksel
скапоцен	precious
скапоцен	mustika
седло	pelana
седло	saddle
пиратство	piracy
пиратство	lanun
госпоѓица	cikgu
госпоѓица	rindu
госпоѓица	cik
провизии	rezeki
провизии	ketentuan
фармер	peladang
фармер	petani
пепелашка	cinderella
шатор	khemah
прилагодувања	pelarasan
прилагодувања	keutamaan
прилагодувања	tetapan
реза	reza
ахмад	ahmad
агресивна	agresif
медеја	medea
грегор	gregor
инвеститор	pelabur
етанол	etanol
ридли	belimbing
авицена	avicenna
снајдер	snyder
пристапност	kebolehcapaian
пристапност	kebolehlihatan
илирија	illyria
гледањето	watching
гледањето	menyaksikan
гледањето	memerhati
гледањето	menonton
аце	sat
наплаќа	mengecas
наплаќа	pengisian
дузина	sedozen
дузина	dozen
хенк	hank
хенк	henk
егзистенцијата	keugamaan
модеми	modem
картичката	card
картичката	kad
врне	hujan
рефлекси	refleks
откажани	dibatalkan
откажани	dibatalkan
делумен	separa
делумен	sebahagian
делумен	partial
либор	libor
корита	mangkuk
жерард	gerard
дре	dre
армин	armin
ласло	lazlo
чосер	chaucer
ариел	ariel
соочување	konfrontasi
гејтс	gates
емотивна	emosional
емотивна	beremosi
екстремна	ekstrem
екстремна	melampau
орална	oral
орална	lisan
разбирливо	difahami
отруен	diracuni
џакарта	jakarta
епидемиологија	epidemiologi
пјотр	piotr
велч	welch
гала	gala
молци	kelkatu
двојазични	bilingual
обвинување	tuduhan
рапери	rappers
панели	panel
солист	soloist
новинарка	wartawan
добрина	kebaikannya
добрина	kebaikan
добрина	kebaikan
пап	pup
раш	rush
раш	gelojoh
раш	berkejar
стаорец	rat
стаорец	tikus
смешни	kelakar
смешни	lawak
проповеди	khutbah
корбизје	corbusier
магацин	gudang
магацин	storan
атахуалпа	atahualpa
емоција	emosi
делфини	lumba
стогодишнината	centenary
стогодишнината	centennial
изложи	dedahkan
желудник	perut
далечински	remote
корал	karang
корал	coral
литвиненко	litvinenko
угнетување	penindasan
кисели	sour
кисели	masam
хунза	hunza
гилгамеш	gilgamesh
заглавието	pengepala
дармштат	darmstadt
луи	louie
овозможен	membolehkan
овозможен	dibenarkan
валидни	sah
виљареал	villarreal
имиграцијата	imigresen
гуџарат	gujarat
арслан	arslan
поседувањето	rasuk
поседувањето	empunya
гауди	gaudí
алб	alb
републикански	republikan
републикански	republik
љубомора	cemburu
љубомора	kecemburuan
глаукома	glaukoma
уна	una
извршител	pelaku
извршител	pelaksana
гарнизонот	garrison
предизвикувач	pencabar
реноар	renoir
кадиз	cadiz
офанзивата	menyinggung
офанзивата	kesat
офанзивата	menjelikkan
едеса	edessa
инверзија	songsang
инверзија	inversion
гулд	gould
патриотизам	patriotisme
далечното	jauh
продор	penembusan
загрижена	concern
загрижена	prihatin
загрижена	bimbang
загрижена	risau
табриз	tabriz
акционер	stakeholder
акционер	shareholder
паразитски	parasit
заробеник	banduan
заробеник	tertawan
откритијата	penemuan
виери	vieri
опфат	skop
тивки	senyap
моб	mob
спасувачи	rescuers
извлечени	diekstrak
коментатор	pengulas
ајнтрахт	eintracht
маскота	maskot
крадат	curi
мулен	moulin
исходи	hasil
духовност	kerohanian
директорат	directorate
козаци	kossak
заслугата	dikreditkan
калибар	kaliber
калибар	caliber
калибар	calibre
потреси	shocks
буч	butch
исчисти	clear
исчисти	jelas
исчисти	bersih
претплата	langganan
лангдок	languedoc
паметни	smart
шакира	shakira
симпозиум	simposium
пеги	peggy
пеги	berbintik
чул	chul
апел	banding
апел	rayuan
пентагон	pentagon
веслање	mendayung
фалсификување	counterfeiting
фалсификување	palsu
земјоделец	peladang
земјоделец	petani
колосеумот	coliseum
колосеумот	koloseum
чаши	cups
чаши	kacamata
чаши	glasses
новороденчиња	newborn
фенер	tanglung
фенер	lantern
феј	faye
феј	fay
ларнака	larnaca
мршојадец	vulture
праски	peaches
постери	poster
предатор	pemangsa
предатор	predator
нијазов	niyazov
ревизор	auditor
суперспроводливост	kesuperkonduksian
страшен	menakutkan
инсект	serangga
просветлување	pencerahan
просветлување	pencerahan
глам	glam
ангкор	angkor
чинии	pelat
чинии	plat
чинии	piring
чинии	pinggan
јасност	kejelasan
коцкање	judi
коцкање	judi
коцкање	berjudi
маерс	myers
маерс	meyers
поканета	dijemput
харем	harem
обележано	ditandakan
обележано	ditanda
префрлување	bertukar
дикинсон	dickinson
злоупотреби	penderaan
злоупотреби	penyalahgunaan
злоупотреби	hinaan
розева	purple
теди	teddy
мачу	machu
гилан	gillan
војвотка	duchess
тркање	berlumba
тркање	perlumbaan
тркање	racing
разумен	saguhati
разумен	munasabah
конкурентна	kompetitif
кихот	quixote
асфалт	asfalt
графит	contengan
графит	grafit
швабија	swabia
изгледи	outlook
аномалија	anomali
аномалија	kelainan
бјорн	bjorn
бјорн	björn
наградува	rewards
наградува	ganjaran
пилешко	ayam
термодинамички	termodinamik
бекхенд	backhand
квасец	yis
дадли	dudley
емпатија	empati
емпатија	empathy
кров	bumbung
кров	rooftop
кров	atap
кров	bumbung
биохемиски	biokimia
лабораториите	makmal
пантер	panther
сал	sal
зак	zack
зак	zac
џером	jerome
караван	kafilah
баритон	bariton
веселин	veselin
магна	magna
деванагари	devanagari
аргентинска	argentina
молдавски	moldavia
молдавски	moldovan
кулон	coulomb
лоѓ	łódź
чирак	magang
банани	pisang
каракас	caracas
анимирана	geli
конзуларни	consular
споредувајќи	membandingkan
упорност	ketekunan
чесност	kejujuran
швајцарско	switzerland
швајцарско	swiss
све	semuanya
све	segalanya
климт	klimt
инвестирањето	melabur
бујна	rimbun
подобрен	dipertingkatkan
подобрен	dipertingkatkan
билетите	fares
немир	kebimbangan
немир	kecemasan
немир	kegelisahan
чакал	kerikil
чакал	jakal
сјајна	sinaran
сјајна	berseri
сјајна	berkilat
рико	rico
диџеи	djs
навредливи	menyinggung
навредливи	kesat
навредливи	menjelikkan
навредливи	penghinaan
навредливи	menghina
врело	vrelo
оградата	pagar
прстот	jari
прстот	finger
тако	taco
тако	taco
сечуан	sichuan
колман	coleman
филијала	subsidiari
филијала	cawangan
текстилна	textile
тутунски	tembakau
хамас	hamas
перка	fin
пропушта	tersasar
арда	arda
дод	dod
дод	dodd
чејс	kejar
чејс	chase
револвер	revolver
ноел	noelle
ноел	noel
пророштвото	ramalan
пера	pera
стимулирање	merangsang
хиподром	hippodrome
освалд	oswald
зависник	addicted
зависник	ketagihan
зависник	addict
ацил	asil
окинава	okinawa
мајмуните	beruk
ров	parit
ров	parit
хуанг	huang
креаторите	pencipta
хомосексуалноста	kehomoseksualan
зората	subuh
зората	fajar
најблиска	terdekat
најблиска	terhampir
најблиска	terdekat
најблиска	terhampir
попречи	menghalangi
попречи	hamper
пофалба	pujian
пофалба	puji
пофалба	terpuji
психијатриска	psikiatri
селзник	selznick
континуирани	berterusan
карин	karin
манипулира	memanipulasi
манипулира	manipulasi
домување	perumahan
доблест	kebajikan
тога	toga
папандреу	papandreou
посредникот	perantara
фсб	fsb
предавател	transceiver
предавател	pemancar
ограбен	dirompak
абрамович	abramovich
кати	cathy
кати	cutty
предуслови	prasyarat
лагос	lagos
блискост	closeness
порно	porno
порно	lucah
порно	porno
порно	lucah
порно	porn
вел	cadar
паузи	hentian
заведе	merayu
ставрев	stavrev
гоја	goya
слеп	buta
харалд	harald
прочитај	baca
мотивацијата	motivasi
росарио	rosario
ситна	kecil
ситна	tiny
кајсери	kayseri
банах	banach
џинџер	halia
ббс	bbc
ископувањето	penggalian
ископувањето	dredging
складишта	gudang
рамирез	ramirez
вртоглавица	vertigo
фриули	friuli
микена	mycenae
снејп	snape
карим	karim
карим	kareem
шредингер	schrödinger
консултанти	perunding
неми	senyap
неми	silent
зил	zil
хери	harry
автентична	sahih
гипс	cast
гипс	gypsum
релјефи	reliefs
врапче	pipit
ерзурум	erzurum
петрович	petrovich
притиснат	penyet
притиснат	ditekan
суровост	kekejaman
орсон	orson
количка	kart
количка	troli
количка	cart
количка	pram
грамши	gramsci
тивка	senyap
тивка	silent
варењето	pencernaan
варењето	penghadaman
драго	drago
драго	tat
курди	kurdi
мартинс	martens
мартинс	martins
мајко	madre
мајко	ibu
мајко	bonda
сименс	siemens
хидрологија	hidrologi
исповед	pengakuan
валдерама	valderrama
клетвата	sumpahan
клетвата	kutukan
клетвата	mencarut
бизон	bison
киднапиран	diculik
киднапиран	diculik
киднапиран	menculik
киднапиран	culik
ебу	ebu
ланци	rantai
ланци	rantaian
ракчиња	ketam
ракчиња	crab
ракчиња	udang
треблинка	treblinka
антонеску	antonescu
инсталирана	dipasang
интерактивен	interaktif
бекенбауер	beckenbauer
ему	emu
дајк	dijk
побожен	saleh
мистрал	mistral
обврзувачки	pengikatan
словенци	slovenes
синг	sing
синг	nyanyi
синг	singh
обвинителството	penuntut
тудор	tudor
болцман	boltzmann
марула	lettuce
нада	nada
затворениот	dipenjara
тулон	toulon
гиза	giza
мори	mori
корлеоне	corleone
срцата	hati
срцата	hearts
хомосексуалци	homoseksual
хипократ	hippocrates
алп	alp
пророштво	ramalan
пророштво	ramalan
типологија	typology
вела	vela
вајоминг	wyoming
дијаз	díaz
дијаз	diaz
стјуард	steward
клуни	clooney
патлиџан	tomato
вдовици	janda
печени	panggang
заштитници	berubat
џудо	judo
плачот	menangis
коми	komi
коми	kv
конвергенција	pemusatan
конвергенција	penjajaran
покриви	bumbung
сергиј	sergius
периметар	perimeter
инфицирани	dijangkiti
инфицирани	berjangkit
рекет	raket
тестостерон	testosteron
самос	samos
откажана	dibatalkan
откажана	dibatalkan
банана	banana
банана	pisang
служејќи	berkhidmat
таргет	sasaran
таргет	target
работодавците	majikan
еволуира	evolve
еволуира	berevolusi
шумен	shumen
тарас	taras
проглас	perisytiharan
проглас	pengisytiharan
рогот	horn
мајски	may
мајски	mei
бретонски	breton
засилувачи	penguat
шила	sheila
тиква	labu
милениуми	milenia
заклетвата	sumpah
другарство	persahabatan
пилотите	pilot
тишри	tisyri
ингмар	ingmar
орален	oral
орален	lisan
фатална	fatal
слушатели	pendengar
тибар	tiber
шива	shiva
шива	siva
сакана	tercinta
иранските	iran
руби	ruby
дивиденди	dividen
бујановац	bujanovac
обетки	anting
бомбардирања	pengeboman
специјалитет	kepakaran
пушачи	perokok
итф	itf
нежен	gentle
нежен	lembut
кофеин	kafein
контроверзниот	kontroversi
муцка	muncung
муцка	dagu
муцка	chin
магичен	ajaibnya
фудбалерите	footballers
апетит	selera
етимологијата	etimologi
бледа	pale
бледа	pucat
шестмина	six
шестмина	enam
оно	ono
заздравување	pemulihan
заздравување	recovery
оперираат	beroperasi
оперираат	operate
отпуштање	pemecatan
отпуштање	menembak
стапче	tongkat
огномет	kembang
рекламира	diiklankan
тестисите	testicular
тестисите	pelir
венди	wendy
сируп	sirap
споро	perlahan
бубачки	pepijat
бубачки	pepijat
бубачки	bug
слоновите	gajah
патриотска	patriotik
прилагодува	menyesuaikan
прилагодува	menyesuaikan
лајв	live
шипка	kutub
шипка	pole
шипка	galah
шипка	tiang
смртоносна	mematikan
јавачи	penunggang
јавачи	riders
демонстрациите	demonstrasi
мајорот	pengkhususan
мајорот	mejar
мајорот	major
савана	savannah
алдо	aldo
кари	kari
кари	kari
додворување	courtship
спонзорирана	ditaja
спонзорирана	tajaan
комичари	comedians
коне	kone
детективи	detektif
пинокио	pinocchio
зола	zola
шпекулира	speculate
слабее	resap
слабее	pudar
слабее	fade
гертруда	gertrude
неруда	neruda
крадец	pencuri
сабја	sabre
сабја	saber
клифорд	clifford
слабеењето	melemah
топола	topola
младич	pesuruh
сигнализира	isyarat
раду	radu
зрењанин	zrenjanin
инволвирани	terlibat
вата	pemukul
вата	memukul
грмушките	rimbunan
чипови	chip
чипови	cip
христијанизација	pengkristianan
ермитаж	hermitage
кауфман	kaufman
кауфман	kauffman
интранет	intranet
мег	meg
бартез	barthez
гросо	grosso
пуши	asap
пуши	merokok
пуши	payah
пуши	hisap
пуши	sedut
пуши	isap
брошури	brosur
марадона	maradona
ученичка	pelajar
ученичка	student
лом	lom
фала	terimakasih
фала	thanks
фала	syukur
антологијата	antologi
убедени	meyakinkan
едем	sembap
комплементарни	pelengkap
меурчиња	buih
меурчиња	gelembung
поговорки	peribahasa
манипулираат	memanipulasi
манипулираат	memanipulasi
манипулираат	manipulasi
контрацепција	kontrasepsi
гебелс	goebbels
веродостојна	verifiable
аспен	aspen
илирски	illyrian
спремна	ready
спремна	siap
хорн	horn
котел	boiler
котел	dandang
котел	kuali
наесен	autumn
наесен	luruh
един	edin
јагне	lamb
токелау	tkl
пирна	pirna
холбајн	holbein
антисемитизам	antisemitisme
сундски	sunda
рутина	rutin
контроверзија	kontroversi
минковски	minkowski
спорен	dipertikaikan
семинар	seminar
аспирации	aspirasi
аспирации	bercita
лифтот	lif
тетратка	notebook
одложен	tertangguh
одложен	ditangguhkan
одложен	ditunda
одложен	tertangguh
одложен	dilengahkan
одложен	tertunda
нагони	desakan
прекриена	diliputi
прекриена	covered
кубанскиот	cuba
пиле	ayam
мешавината	campuran
јао	celakalah
јао	yao
граматичка	penghurai
нарачки	pesanan
бај	standby
нуб	nub
спречувајќи	mencegah
ариш	larch
мандела	mandela
удави	tenggelam
удави	lemas
способно	berkebolehan
