και	dan
υποχρεώσεις	kewajiban
σπήλαιο	gua
σπήλαιο	cave
σπήλαιο	gua
δέλτα	delta
μπράιαν	brian
φρανσουά	francois
φρανσουά	français
φρανσουά	françois
φρανσουά	françois
ιδιωτική	swasta
ιδιωτική	privat
ιδιωτική	private
ιδιωτική	pribadi
θετικά	positive
θετικά	positif
δυσκολίες	kesukaran
δυσκολίες	kesempitan
δυσκολίες	kesusahan
δυσκολίες	kesulitan
δυσκολίες	kesukaran
δυσκολίες	kesulitan
τάφο	makam
τάφο	kubur
τάφο	kuburan
τάφο	makam
στάλθηκε	dikirim
στάλθηκε	terkirim
στάλθηκε	dikirimkan
ατομικό	individu
ατομικό	individual
ατομικό	perorangan
αναφέρθηκε	dilaporkan
αναφέρθηκε	melaporkan
βουλγαρική	bulgaria
νομοθεσία	legislasi
αραβική	arab
αραβική	arab
αραβική	arabic
δωρεάν	bebas
δωρεάν	gratis
δωρεάν	free
βελιγραδίου	belgrade
εξετάσεις	pengujian
εξετάσεις	uji
εξετάσεις	tes
εξετάσεις	ujian
εξετάσεις	ujian
συνδυασμός	kombinasi
συνδυασμός	gabungkan
συνδυασμός	menggabungkan
τζαζ	jazz
λάθη	kesalahan
λάθη	galat
λάθη	error
λάθη	kesalahan
σόλο	solo
αντάρτες	gerilyawan
αντάρτες	gerilyawan
αντάρτες	pemberontak
αντάρτες	gerilyawan
αντάρτες	pemberontak
διατριβή	disertasi
διατριβή	skripsi
διατριβή	tesis
συνέπειες	konsekwensi
συνέπειες	konsekuensi
συνέπειες	implikasi
φιλοσοφική	filosofis
προσωπικότητα	kepribadian
βελιγράδι	belgrade
οπαδούς	followers
οπαδούς	pengikut
ιερέας	imam
ιερέας	pendeta
ιερέας	priest
νικώντας	mengalahkan
επισκοπή	keuskupan
ξενοδοχείο	hotel
διάσπαση	belah
διάσπαση	pecah
διάσπαση	split
διάσπαση	pisah
επισήμως	formal
στάλιν	stalin
στόχους	gol
στόχους	tujuan
επαγγελματικό	profesional
επαγγελματικό	professional
μαύρα	hitam
μαύρα	black
κίνδυνος	resiko
κίνδυνος	risiko
κίνδυνος	bahaya
κίνδυνος	hazard
κίνδυνος	bahaya
κίνδυνος	danger
σχεδιασμού	merencanakan
σχεδιασμού	berencana
σχεδιασμού	perencanaan
φυσικοί	fisikawan
αποδείχθηκε	terbukti
κατανάλωση	konsumsi
φλωρεντία	florence
μονακό	monaco
μονακό	monako
λήμνου	lemnos
υψηλότερο	tertinggi
υψηλότερο	tinggi
μωάμεθ	muhammad
μωάμεθ	mohammed
διάγνωση	diagnosa
διάγνωση	diagnosis
μεταφορές	transfer
μεταφορές	transportasi
μεταφορές	transpor
μεταφορές	angkut
μεταφορές	transport
μεταφορές	pengangkutan
εταιρίες	korporasi
εταιρίες	perusahaan
φάρμακα	kedokteran
φάρμακα	obat
δυναμική	dinamika
δυναμική	dynamic
δυναμική	dinamis
ακτίνα	beam
ακτίνα	balok
ακτίνα	sinar
ακτίνα	radius
συνεργάτες	rekanan
συνεργάτες	mitra
συνεργάτες	asosiasi
εναλλακτική	alternative
εναλλακτική	alternatif
εναλλακτική	alternative
εναλλακτική	alternatif
ελληνισμού	hellenism
εκφράσεις	ekspresi
ίαν	lan
ίαν	ian
μύθος	legend
μύθος	legenda
μύθος	mitos
έξοδο	exit
έξοδο	keluar
χανς	hans
στερεά	solid
στερεά	padat
στερεά	solids
ισορροπία	keseimbangan
ισορροπία	saldo
ισορροπία	balance
ισορροπία	keseimbangan
ισπανός	spaniard
ισπανός	spanish
ισπανός	spanyol
τυπική	khas
τυπική	tipikal
εξελίξεις	perkembangan
ρυθμός	pace
ρυθμός	tarif
ρυθμός	nilai
ρυθμός	kurs
ρυθμός	laju
ρυθμός	tingkat
ρυθμός	tempo
ρυθμός	ritme
ρυθμός	irama
ρυθμός	rhythm
συνασπισμού	koalisi
κάστρα	kastil
θεατές	penampil
θεατές	pemirsa
θεατές	penonton
σφαγή	pembantaian
σφαγή	pembantaian
σφαγή	menyembelih
σφαγή	jagal
σφαγή	pembantaian
σουλτάνος	sultan
ελαφρά	ringan
σεν	shen
σεν	sen
βιρτζίνια	virginia
μέταλλα	logam
μέταλλα	metal
μέταλλα	logam
σκηνοθέτες	direksi
σκηνοθέτες	sutradara
υποκατάσταση	pergantian
υποκατάσταση	penggantian
υποκατάσταση	substitusi
χορός	dance
χορός	dansa
χορός	tari
χορός	menari
χορός	tarian
χορός	menari
χορός	dancing
κολέγιο	kuliah
κολέγιο	college
κολέγιο	kampus
κύμα	wave
κύμα	gelombang
κύμα	ombak
κύμα	lambaian
σχεδιάστηκε	dirancang
σχεδιάστηκε	merancang
σχεδιάστηκε	didesain
κέρματα	koin
βία	kekerasan
μαδρίτη	madrid
πρωταγωνίστησε	berbintang
πρωταγωνίστησε	membintangi
κάρλος	carlos
πύλες	gates
πύλες	gerbang
πύλες	portal
κορίτσι	cewe
κορίτσι	cewek
κορίτσι	girl
κορίτσι	gadis
εγγονός	cucu
πρόσφατη	terkini
πρόσφατη	terbaru
ρίο	rio
βυζάντιο	byzantium
θηλυκά	betina
θηλυκά	perempuan
σταύρος	stavros
αρσενικό	arsenik
αρσενικό	jantan
αρσενικό	male
επαγγελματίες	profesional
ψηφιακή	digital
ηλεκτρονική	elektronika
ηλεκτρονική	electronics
ηλεκτρονική	elektronik
ηλεκτρονική	elektronika
ηλεκτρονική	electronic
ηλεκτρονική	elektronik
κομμουνιστικό	komunis
χάνει	kalah
χάνει	kehilangan
χάνει	kehilangan
επεκτάθηκε	perluasan
επεκτάθηκε	mengembang
επεκτάθηκε	diperluas
επεκτάθηκε	memperluas
κατάργηση	abolisi
ήλιος	mentari
ήλιος	matahari
ήλιος	sun
άσπρο	white
άσπρο	putih
θεολογία	teologi
εκδοχές	versi
ερώτημα	pertanyaan
ερώτημα	kueri
ερώτημα	pertanyaan
σύνταξη	pensiun
σύνταξη	sintaks
σύνταξη	syntax
τεχνικά	teknis
τεχνικά	teknisnya
ιδιοκτήτης	owner
ιδιοκτήτης	pemilik
ιδιοκτήτης	pemiliknya
γαλαξίες	galaksi
θεατρική	teater
κτήρια	bangunan
κτήρια	gedung
ωραία	nice
τάσεις	trend
τάσεις	tren
τάσεις	trend
τάσεις	kecenderungan
τάσεις	tren
σελήνη	rembulan
σελήνη	bulan
σελήνη	moon
εύκολο	gampang
εύκολο	mudah
εύκολο	easy
εκτιμήσεις	perkiraan
εκτιμήσεις	estimasi
δούναβη	danube
δούναβη	donau
απεικονίζεται	digambarkan
απεικονίζεται	digambarkan
ολυμπιακοί	olimpiade
διαρκεί	berlangsung
απάντησε	jawab
απάντησε	jawaban
απάντησε	jawablah
απάντησε	menjawab
θηλαστικά	mamalia
θηλαστικά	mamalia
ισοπαλία	dasi
ισοπαλία	ikat
ισοπαλία	imbang
ισοπαλία	tie
ισοπαλία	draw
ισοπαλία	imbang
ισοπαλία	menggambar
κεφαλή	head
κεφαλή	kepala
επαναστάτες	revolusioner
επαναστάτες	pemberontak
άθροισμα	sum
άθροισμα	jumlah
λειτουργούσε	dioperasikan
λειτουργούσε	dioperasi
παρακολούθησε	ditonton
παρακολούθησε	disaksikan
παρακολούθησε	diawasi
φυλακές	penjara
φυλακές	prison
φυλακές	penjara
σαλβαδόρ	salvador
ηλεκτρονικό	elektronika
ηλεκτρονικό	electronic
ηλεκτρονικό	elektronik
κάλεσε	telepon
κάλεσε	panggilan
κάλεσε	panggil
κάλεσε	call
αερίου	gas
σύνδρομο	syndrome
σύνδρομο	sindrom
ζεύγος	sepasang
ζεύγος	pasangan
ζεύγος	pair
πόρων	sumberdaya
συνοικίες	distrik
ολοκληρωθεί	diselesaikan
ολοκληρωθεί	selesai
παναγιώτη	panagiotis
άσκηση	latihan
σημείωση	note
σημείωση	catatan
συμβολίζει	melambangkan
ηλεκτρική	kelistrikan
ηλεκτρική	listrik
ηλεκτρική	elektro
ηλεκτρική	listrik
ηλεκτρική	elektrik
ηλεκτρική	electric
ηλεκτρικό	listrik
ηλεκτρικό	elektrik
ηλεκτρικό	electric
αθηνά	athina
αθηνά	athena
επιπτώσεις	impact
επιπτώσεις	berdampak
επιπτώσεις	dampak
επιπτώσεις	benturan
επιπτώσεις	konsekwensi
επιπτώσεις	konsekuensi
επιπτώσεις	dampak
επιπτώσεις	implikasi
επιπτώσεις	efek
αγροτική	pedesaan
δορυφόρος	satellite
δορυφόρος	satelit
αρσενικά	jantan
αρσενικά	jantan
αρσενικά	male
διαφέρουν	berbeda
τραγωδία	tragedi
αθλητικές	sporting
κλειδί	kunci
κλειδί	key
λευκά	white
λευκά	putih
μάρκο	marko
μάρκο	marco
υπεύθυνη	bertanggungjawab
πρωταθλητές	juara
πρωταθλητές	champions
αναπληρωτής	deputi
μόρια	moria
μόρια	molekul
αυτόνομη	otonom
αυτόνομη	otonomi
αιγαίο	aegea
τατουάζ	tattoo
τατουάζ	tato
τατουάζ	tato
διαταγές	perintah
διαταγές	pesanan
διονύσιος	dionisius
ιδιοκτησίας	kepemilikan
παιδεία	edukasi
παιδεία	pendidikan
αντίγραφο	duplikat
αντίγραφο	duplikasi
αντίγραφο	gandakan
αντίγραφο	menyalin
αντίγραφο	copy
αντίγραφο	salin
αντίγραφο	salinan
αντίγραφο	replika
φωτογραφίας	photography
φωτογραφίας	fotografi
ανοικτό	buka
ανοικτό	open
ανοικτό	terbuka
θρησκευτικά	agama
θρησκευτικά	religi
θρησκευτικά	keagamaan
θρησκευτικά	religius
θρησκευτικά	agama
διάσταση	dimensi
διάσταση	dimension
μυθιστορήματα	novel
χένρι	henry
αξιολόγηση	penilaian
αξιολόγηση	evaluasi
αντίθετο	kebalikan
αντίθετο	berlawanan
ορολογία	terminologi
δημοφιλές	populer
εντολές	perintah
εντολές	perintah
εντολές	pesanan
χειρόγραφα	manuskrip
χειρόγραφα	naskah
χειρόγραφα	manuskrip
χειρόγραφα	naskah
κλινική	klinik
κλινική	klinis
μπαρόκ	barok
πόλο	polo
πόλο	kutub
πόλο	pole
πόλο	galah
πόλο	tiang
κάτοχος	owner
κάτοχος	pemilik
κάτοχος	pemiliknya
κάτοχος	pemegang
κάτοχος	holder
μεθυλο	metil
συμμάχους	sekutu
περιφερειακή	regional
προηγούμενα	sebelumnya
γράφεται	dieja
επίσκεψη	kunjungi
επίσκεψη	kunjungan
επίσκεψη	mengunjungi
διακοπή	istirahat
διακοπή	break
διακοπή	interupsi
αποδοχή	diterima
αποδοχή	kepasrahan
αποδοχή	penerimaan
αποδοχή	menerima
αποδοχή	terimalah
αποδοχή	terima
προστέθηκε	menambahkan
προστέθηκε	ditambahkan
άφιξη	kedatangan
κυνήγι	berburu
κυνήγι	hunt
κυνήγι	berburu
κυνήγι	memburu
κυνήγι	hunting
κυνήγι	perburuan
διοργανώνει	mengorganisasi
χριστιανούς	nasrani
χριστιανούς	kristen
πλεονέκτημα	keuntungan
πλεονέκτημα	keunggulan
πληθυσμούς	populasi
κόκκινη	merah
κόκκινη	red
διατηρείται	dipelihara
διατηρείται	dikelola
διατηρείται	dipertahankan
επιστημονικά	ilmiah
επιστημονικά	scientific
μουσικές	musik
μουσικές	musikal
μουσικές	musical
μοναχός	friar
μοναχός	biksu
μοναχός	rahib
μοναχός	biarawan
μοναχός	monk
μισέλ	michelle
μισέλ	michel
πρόθεση	niat
πρόθεση	niat
πρόθεση	intent
ψάρια	ikan
μπιλ	tagihan
μπιλ	bill
μπιλ	tagih
μπιλ	ruu
παλαιότερο	terlama
παλαιότερο	tertua
τέξας	texas
κανονικό	biasa
κανονικό	regular
κανονικό	reguler
κανονικό	biasa
κανονικό	normal
διάσημο	famous
διάσημο	terkenal
εξασφάλισε	diamankan
τζόνσον	johnson
κόστα	costa
κόστα	kosta
κόστα	kosta
τζαμί	masjid
πάλη	bergulat
πάλη	wrestling
πάλη	gulat
πάλη	perjuangan
πάλη	bertarung
πάλη	berkelahi
πάλη	fight
πάλη	lawan
πάλη	melawan
πάλη	berjuang
κοινώς	umumnya
θαλάσσια	marinir
θαλάσσια	marine
θαλάσσια	laut
θαλάσσια	kelautan
αδυναμία	ketidakmampuan
αδυναμία	kelemahan
οχυρό	benteng
οχυρό	benteng
οχυρό	fort
μαθηματική	matematis
μαθηματική	matematika
τόνι	tony
τόνι	toni
μελετητές	ulama
μελετητές	sarjana
μελετητές	cendekiawan
αγορές	pembelian
αγορές	pasar
σύμπλεγμα	kluster
σύμπλεγμα	gugus
σύμπλεγμα	cluster
αδερφή	saudari
αδερφή	adik
αδερφή	suster
αδερφή	kakak
σαμόα	samoa
σαμόα	samoa
επιστρέφοντας	mengembalikan
εργάτες	pekerja
βασισμένο	based
βασισμένο	didasarkan
βασισμένο	berbasis
βασισμένο	berdasarkan
φόρμουλα	formula
φόρμουλα	rumus
συντεταγμένες	koordinat
έρχονται	datang
έρχονται	coming
λόγοι	alasan
προσβολή	penghinaan
προσβολή	menghina
προσβολή	hinaan
πληθυσμοί	populasi
λύσεις	larutan
λύσεις	solusi
ανεξάρτητες	independen
ανεξάρτητες	independent
ανεξάρτητες	mandiri
συμπεριλαμβανομένης	termasuk
κριμαίας	krimea
πτήσεις	penerbangan
κρασί	arak
κρασί	anggur
κρασί	wine
επηρέασε	terpengaruh
επηρέασε	terdampak
νάτριο	sodium
νάτριο	natrium
μαργαρίτα	margaret
μαργαρίτα	margherita
μαργαρίτα	daeng
μαργαρίτα	aster
μαργαρίτα	desi
μαργαρίτα	daisy
μαργαρίτα	margarita
πόρτο	porto
αφροδίτη	aphrodite
αφροδίτη	venus
αποδεκτή	diterima
αποδεκτή	diterima
οποιονδήποτε	anyone
οποιονδήποτε	siapapun
σύμπαν	universe
σύμπαν	semesta
σύμπαν	kosmos
σύμπαν	cosmos
πρακτικές	praktek
πρακτικές	praktik
συντάκτες	penyunting
συντάκτες	redaksi
συντάκτες	editor
συντάκτες	pengarang
συντάκτες	penulis
διαταραχή	gangguan
διαταραχή	gangguan
διαταραχή	penyimpangan
διαταραχή	kelainan
σαίξπηρ	shakespeare
οτιδήποτε	anything
οτιδήποτε	apapun
συνεισφορές	kontribusi
επιστημονικό	ilmiah
επιστημονικό	scientific
μαίρη	mary
μαίρη	maria
ακριβή	akurat
ακριβή	mahalnya
ακριβή	mahal
τάκης	takis
σιδηροδρομικός	railway
πόδι	foot
πόδι	kaki
πόδι	kaki
πόδι	tungkai
πόδι	leg
παρκ	park
παρκ	taman
βρυξέλλες	brussels
βρυξέλλες	brussel
ροπή	torsi
άνθη	bunganya
άνθη	bunga
αστέρι	star
αστέρι	bintang
συμμετέχοντες	peserta
συμμετέχοντες	partisipan
συμμετέχοντες	peserta
συνέβαλε	kontribusi
δωμάτιο	ruang
δωμάτιο	ruangan
δωμάτιο	kamar
δωμάτιο	forum
δωμάτιο	room
πάσχα	paskah
πάσχα	paskah
βοηθά	membantu
συμφώνησε	setuju
συμφώνησε	disepakati
γραμματεία	sekretariat
δημόσιες	publik
δημόσιες	public
ανθρώπινα	manusiawi
ανθρώπινα	manusia
ανθρώπινα	human
φτερά	bulu
φτερά	sayap
φτερά	wings
απαγόρευση	ban
απαγόρευση	larang
απαγόρευση	larangan
απαγόρευση	pelarangan
απαγόρευση	pelarangan
αίθουσες	ruangan
αίθουσες	kamar
αίθουσες	forum
επιβάτες	penumpang
υιός	nak
υιός	putra
υιός	son
υιός	anak
αξιωματικοί	pejabat
αξιωματικοί	petugas
αξιωματικοί	perwira
φιλοξενεί	penyelenggara
φιλοξενεί	host
σερβικά	serbia
διάλυμα	larutan
διάλυμα	solusi
καύσης	pembakaran
σύνολα	set
σύνολα	total
σύνολα	totalnya
διάδοχο	penerus
αξίες	nilai
δημοφιλή	populer
δημοφιλή	trending
δημοφιλή	tren
εξορία	pengasingan
εξορία	pembuangan
εξορία	pengusiran
ανατροπή	subversion
ανατροπή	twist
ανατροπή	gulingkan
ανατροπή	menggulingkan
επιλογές	opsi
επιλογές	options
επιλογές	pilihan
επιλογές	pilihan
τόμ	tom
φωνές	suara
φωνές	ips
διατηρήθηκε	dipelihara
διατηρήθηκε	dikelola
διατηρήθηκε	dipertahankan
θεωρητικά	teoritis
ενότητες	modul
ενότητες	bagian
αντιπολίτευση	oposisi
εισήλθε	dimasukkan
υποψήφιοι	nominasi
υποψήφιοι	calon
υποψήφιοι	kandidat
υποψήφιοι	pemohon
υποψήφιοι	pelamar
θρησκευτικό	religi
θρησκευτικό	keagamaan
θρησκευτικό	religius
θρησκευτικό	agama
τελειώνει	berakhir
φορτίο	beban
φορτίο	muat
φορτίο	muatan
φορτίο	kargo
φορτίο	muatan
φορτίο	cargo
φορτίο	pengiriman
αφιερωμένο	dikhususkan
αφιερωμένο	didedikasikan
αφιερωμένο	berdedikasi
ακμή	acne
ακμή	ajeng
ακμή	jerawat
γαλαξίας	galaxy
γαλαξίας	galaksi
αζερμπαϊτζάν	azerbaijan
ιωάννα	johanna
ιωάννα	joan
ιωάννα	joanna
ιωάννα	jeanne
ατλέτικο	atletico
παίζοντας	memainkan
παίζοντας	diputar
παίζοντας	bermain
πολίτη	warga
πολίτη	citizen
συνδέσμους	taut
συνδέσμους	pranala
συνδέσμους	link
συνδέσμους	tautan
συνδέσμους	links
αριστοτέλη	aristoteles
ελάχιστο	minimum
ελάχιστο	minimal
ελάχιστο	minimal
ελάχιστο	minim
γυρίσματα	merekam
γυρίσματα	syuting
γυρίσματα	memfilmkan
γυρίσματα	penembakan
γυρίσματα	shooting
γυρίσματα	menembak
γυρίσματα	bidikan
επίλυση	tekad
επίλυση	memecahkan
επίλυση	memecahkan
επίλυση	selesaikan
επίλυση	pecahkan
κεντρικός	central
κεντρικός	tengah
κεντρικός	pusat
κεντρικός	sentral
κεντρικός	upt
κουλτούρα	kultur
κουλτούρα	kebudayaan
κουλτούρα	budaya
προφήτη	prophet
προφήτη	nabi
πτηνά	birds
πτηνά	burung
βρετανικά	britania
βρετανικά	british
χαρτί	koran
χαρτί	makalah
χαρτί	paper
χαρτί	kertas
σετ	tetapkan
σετ	set
σετ	setel
σετ	atur
σετ	set
σημειώθηκε	dicatat
χάρις	haris
χάρις	harris
φαραώ	firaun
φαραώ	firaun
τρόφιμα	food
τρόφιμα	makanan
τρόφιμα	pangan
τρόφιμα	makanan
τρόφιμα	foods
συνδέθηκε	terhubung
συνδέθηκε	terkoneksi
συνδέθηκε	tersambung
χρήσιμο	berguna
χρήσιμο	bermanfaat
χρήσιμο	menolong
χρήσιμο	berguna
χρήσιμο	bermanfaat
χρήσιμο	membantu
προσδιορισμός	tekad
προσδιορισμός	penentuan
εργατικό	buruh
ποταμών	sungai
ποταμών	rivers
ανοιχτό	buka
ανοιχτό	open
ανοιχτό	terbuka
ημιτελικά	semifinal
θετική	positive
θετική	positif
καλύπτεται	tertutupi
καλύπτεται	ditutupi
καλύπτεται	tercakup
πέμπτο	kelima
πέμπτο	fifth
πέμπτο	seperlima
χαμηλό	rendah
χαμηλό	low
παράταση	ekstensi
κυμαίνεται	rentang
κυμαίνεται	berkisar
κυμαίνεται	kisaran
βλάστηση	vegetasi
εβραϊκή	ibrani
ομόνοια	concord
αστική	urban
αστική	perkotaan
οδηγία	direktif
μεταφορών	transportasi
μεταφορών	transpor
μεταφορών	angkut
μεταφορών	transport
μεταφορών	pengangkutan
στιούαρτ	stewart
στιούαρτ	stuart
χειρόγραφο	manuskrip
χειρόγραφο	naskah
έντομα	serangga
έντομα	kutu
έντομα	serangga
έντομα	bug
έντομα	bugs
θείου	sulfur
θείου	belerang
αθλητισμός	sport
αθλητισμός	olahraga
αθλητισμός	olahraga
αθλητισμός	sports
δουλεύει	karya
δουλεύει	bekerja
δουλεύει	works
λειτουργικό	beroperasi
λειτουργικό	fungsional
λειτουργικό	operasional
εκλεγεί	terpilih
μόριο	molekul
γουινέας	guinea
σοβαρό	serius
σοβαρό	serious
παρατηρηθεί	diamati
σκάκι	catur
σκάκι	chess
ποτάμι	sungai
ποτάμι	river
θεότητα	dewa
θεότητα	dewi
αρέσει	suka
αρέσει	menyukai
αρέσει	sukanya
αρέσει	kesukaan
διάγραμμα	diagram
διάγραμμα	grafik
διάγραμμα	graf
διάγραμμα	grafik
διάγραμμα	diagram
διάγραμμα	bagan
πεδιάδα	plain
πεδιάδα	polos
ονόματι	bernama
ονόματι	dinamai
ονόματι	dinamakan
εκφράζει	mengungkapkan
εκφράζει	mengekspresikan
αρμενία	armenia
περνάει	berlalu
ποσειδώνα	poseidon
ποσειδώνα	neptunus
ποσειδώνα	neptune
σκέψης	memikirkan
σκέψης	thinking
σκέψης	pemikiran
σκέψης	berpikir
τραυματίες	cedera
τραυματίες	terluka
τραυματίες	terluka
κορίνθου	korintus
σμήνος	kluster
σμήνος	gugus
σμήνος	cluster
σμήνος	kawanan
σμήνος	skuadron
σμήνος	kawanan
αναγνώστες	pembaca
ιιι	iii
διπλωμάτης	diplomat
χιλή	chili
σαράντα	forty
ασθένειες	penyakit
αίτια	penyebabnya
αίτια	penyebab
αίτια	menyebabkan
άγρια	wild
άγρια	liar
μαρίνα	marina
πτέρυγα	ward
πτέρυγα	bangsal
πτέρυγα	sayap
πτέρυγα	wing
υποψήφια	calon
υποψήφια	kandidat
εκμετάλλευση	eksploitasi
εκμετάλλευση	menahan
εκμετάλλευση	memegang
εκμετάλλευση	holding
ανώτατη	supreme
ανώτατη	agung
σοσιαλιστικό	sosialis
διάσημος	famous
διάσημος	terkenal
διάσημος	selebritis
διάσημος	selebriti
διάσημος	celebrity
νυν	current
νυν	arus
νυν	skrg
συνεχίζεται	berlanjut
συνεχίζεται	melanjutkan
συνεχίζεται	dilanjutkan
συνεχίζεται	berkelanjutan
συνεχίζεται	lanjutan
χτισμένο	membangun
χτισμένο	dibangun
χτισμένο	built
προετοιμασία	persiapan
προετοιμασία	mempersiapkan
προετοιμασία	prepare
προετοιμασία	siapkan
προετοιμασία	persiapkan
προετοιμασία	menyiapkan
προετοιμασία	mempersiapkan
τουρκικό	turki
τουρκικό	turkish
αξιοθέατα	atraksi
αξιοθέατα	landmark
αξιοθέατα	pemandangan
αξιοθέατα	tamasya
μαυροβουνίου	montenegro
σύγχυση	kebingungan
σύγχυση	kebingungan
σύγχυση	bingung
σύγχυση	membingungkan
αεπ	gdp
αεπ	pdb
αεπ	gnp
μάρτυρες	saksi
μάρτυρες	martir
καβάλα	kavala
καβάλα	berkuda
καβάλα	menunggang
καβάλα	riding
καβάλα	ride
καβάλα	tumpangan
βιολί	violin
βιολί	biola
αγάλματα	patung
μάθει	dipelajari
ντέιβις	davis
ντέιβις	davies
σπαρτιάτες	spartan
δίπλωμα	ijazah
δίπλωμα	diploma
δίπλωμα	lisensi
δίπλωμα	sim
κόλπος	vagina
κόλπος	gulf
κόλπος	teluk
κόλπος	teluk
κόλπος	bay
ιδεολογία	ideologi
κατερίνα	katerina
κατερίνα	catherine
κατερίνα	katarina
κατερίνα	caterina
ματ	matt
ίση	sama
ίση	setara
ίση	sederajat
αναστάσιος	anastasios
μίλαν	milan
οδυσσέας	odysseus
οδυσσέας	ulysses
οδυσσέας	odyssey
οδυσσέας	pengembaraan
συνασπισμός	koalisi
συντάκτης	penyunting
συντάκτης	redaksi
συντάκτης	editor
συντάκτης	pengarang
συντάκτης	penulis
συντάκτης	pembuat
τρόπαιο	trophy
τρόπαιο	piala
τρόπαιο	trofi
αυγά	eggs
αυγά	telur
σέρβοι	serbia
στρατόπεδα	perkemahan
στρατόπεδα	kamp
κεφάλαια	dana
κεφάλαια	bab
ζώο	hewan
ζώο	binatang
ζώο	animal
χλωρίδα	flora
καθορίζει	menentukan
καθορίζει	mendefinisikan
μέταλλο	logam
μέταλλο	metal
ένταξη	aksesi
ένταξη	integrasi
ντο	doe
μοίρες	derajat
δηλώσεις	deklarasi
στενό	sempit
τόποι	tempat
ελέγχει	pengendalian
ελέγχει	mengontrol
ελέγχει	mengendalikan
διπλή	double
διπλή	ganda
διπλή	dobel
διπλή	gandakan
διπλή	dual
αστρονομία	astronomi
κορίτσια	cewek
κορίτσια	girls
κορίτσια	gadis
ακόλουθες	sbb
ακόλουθες	mengikuti
τετράγωνο	square
τετράγωνο	persegi
τετράγωνο	kuadrat
τετράγωνο	kuadrat
τετράγωνο	blok
τετράγωνο	block
τετράγωνο	blokir
αέρια	gas
αέρια	gas
έκτη	keenam
έκτη	sixth
πάολο	paulo
πάολο	paolo
μεταρρύθμιση	reformasi
καθημερινά	everyday
καθημερινά	harian
καθημερινά	daily
αίγυπτος	mesir
αισθητική	estetika
αισθητική	alus
αισθητική	estetika
αισθητική	aesthetic
ποιητική	puitis
αναμένεται	diduga
αναμένεται	diharapkan
όνειρο	impian
όνειρο	mimpi
όνειρο	dream
στόμα	mulut
χονγκ	hong
νατρίου	sodium
νατρίου	natrium
κατοικίες	residences
δικαιοσύνη	keadilan
στιγμές	moments
στιγμές	moment
στιγμές	momen
τερματοφύλακας	kiper
τερματοφύλακας	kiper
περιστροφή	memutar
περιστροφή	putar
περιστροφή	diputar
περιστροφή	berputar
περιστροφή	memutar
περιστροφή	pivot
περιστροφή	rotasi
περιστροφή	putaran
περιστροφή	berputar
περιστροφή	spin
περιστροφή	putar
μμε	media
μμε	ukm
αρχιτέκτονες	arsitek
γραμματέα	registrar
γραμματέα	sekretaris
γραμματέα	menteri
γραμματέα	sekertaris
πυρήνας	core
πυρήνας	inti
πυρήνας	inti
πυρήνας	kada
πυρήνας	kernel
επανάληψη	ulangi
επανάληψη	diulang
υιοθετήθηκε	diadopsi
υιοθετήθηκε	adopsi
υιοθετήθηκε	mengadopsi
περιπέτειες	bertualang
περιπέτειες	adventures
περιπέτειες	petualangan
καλαμάτα	kalamata
σαρλ	charles
αναπαραγωγή	pemutaran
αναπαραγωγή	memutar
αναπαραγωγή	putar
αναπαραγωγή	pembiakan
αναπαραγωγή	pemuliaan
αναπαραγωγή	reproduksi
ενιαία	bersatu
ενιαία	unified
ενιαία	single
ενιαία	lajang
ενιαία	jomblo
ενιαία	tunggal
εξυπηρετεί	melayani
οχήματα	kendaraan
μπολόνια	bologna
λογοτεχνικό	sastra
ταλέντο	bakat
ταλέντο	talenta
ταλέντο	bakatnya
ταλέντο	talent
ταλέντο	bertalenta
ταλέντο	berbakat
μπάντα	band
σεισμό	gempa
τουρισμού	pariwisata
τουρισμού	wisata
δακτύλιο	ring
δακτύλιο	cincin
ποσοστά	persentase
ποσοστά	harga
ποσοστά	tarif
σήματα	sinyal
σήματα	signal
σήματα	badge
σήματα	lencana
πέτρο	petrus
πέτρο	peter
πέτρο	petro
αποδειχθεί	dibuktikan
αποδειχθεί	terbukti
διαγραφεί	terhapus
διαγραφεί	dihapus
ραδιόφωνο	radio
γλύπτης	pematung
ατομική	individu
ατομική	individual
ατομική	perorangan
ατομική	atomic
άρθουρ	arthur
συστατικό	konstituen
συστατικό	widget
συστατικό	komponen
συστατικό	bahan
κουζίνα	masakan
κουζίνα	kitchen
κουζίνα	dapur
στρώμα	lapis
στρώμα	lapisan
στρώμα	layer
στρώμα	kasur
στρώμα	matras
στήριξη	dukungan
στήριξη	dukung
στήριξη	support
στήριξη	mendukung
σκληρή	kejam
σκληρή	kejamnya
σκληρή	susah
σκληρή	hard
σκληρή	keras
νομικός	hukum
νομικός	sah
νομικός	legal
λουκά	lucas
στρώματα	lapis
στρώματα	lapisan
στρώματα	kasur
στρώματα	matras
κωδικό	password
κωδικό	sandi
εβραίους	yahudi
μαλλιά	hair
μαλλιά	rambut
χριστιανός	christian
χριστιανός	kristiani
χριστιανός	kristen
ναπολέων	napoleon
ειδικός	spesialis
ειδικός	ahli
ειδικός	pakar
ομοίως	ditto
ομοίως	serupa
ομοίως	mirip
άργος	argos
αναγνωρίζεται	dikenal
αναγνωρίζεται	dikenali
