din	от
auriu	златен
auriu	златни
auriu	златно
auriu	златна
auriu	златен
auriu	златни
auriu	златно
auriu	златна
auriu	злато
feudal	феодална
clinice	клинична
clinice	клинични
clinice	клинично
respinse	отхвърлен
respinse	отхвърлени
respinse	отхвърлено
respinse	отхвърлена
chang	ченг
chang	чанг
andorra	андора
papua	папуа
cornell	корнел
limpede	ясно
limpede	изчистване
continente	континенти
wyoming	уайоминг
identica	идентични
identica	идентичен
identica	идентична
identica	еднакви
estoniei	естония
opereta	оперета
vaughn	вон
rezervat	запазено
rezervat	запазен
rezervat	запазена
rezervat	запазени
senegal	сенегал
extraordinara	необикновено
extraordinara	необикновен
extraordinara	изключителна
extraordinara	необикновено
extraordinara	необикновен
extraordinara	изключителна
balade	балади
barbus	barbus
trinity	троица
trinity	тринити
sliven	сливен
umed	влажна
umed	влажно
umed	влажни
umed	влажен
umed	мокра
umed	влажна
umed	мокър
umed	мокри
umed	мокро
glory	слава
glory	глори
gras	дебела
gras	мазнина
gras	мазнини
gras	дебели
gras	дебел
favorit	любимо
favorit	любим
favorit	фаворит
favorit	любимо
favorit	любими
favorit	любим
favorit	любимка
géza	геза
groenlanda	гренландия
superioritatea	превъзходството
superioritatea	превъзходство
nikolaus	николаус
moselle	мозел
transportate	транспортирани
nikola	никола
trata	лакомство
trata	почерпка
lou	лу
camille	камил
camille	камий
ruble	рубли
ruble	рубли
ruble	рубла
inmormantarea	погребение
inmormantarea	погребението
obligatiile	задължения
clarkson	кларксън
gagauzia	гагаузия
precedenta	предишна
precedenta	предишни
precedenta	предишен
precedenta	предишно
titanic	титаник
nativ	родна
nativ	местни
sherman	шърмън
sherman	шърман
adversarii	противници
adversarii	противниците
adversarii	противници
adversarii	опоненти
wrocław	wrocław
oral	орален
oral	орално
oral	перорално
oral	перорален
wikitext	wikitext
aceia	тези
urca	изкачване
patologica	патологична
nbc	nbc
scumpe	скъп
scumpe	скъпо
economii	спестявания
economii	икономии
aprecierea	признателност
aprecierea	благодарност
por	por
negustor	търговец
daune	увреждане
daune	щети
daune	повреда
daune	вреди
daune	повреди
daune	щети
daune	обезщетение
daune	вреди
daune	обезщетения
turku	турку
necesitate	необходимост
userbox	userbox
explorare	изследване
modesta	скромен
modesta	скромно
modesta	скромна
modesta	скромни
modesta	скромен
modesta	скромно
modesta	скромна
modesta	скромни
cadea	есента
cadea	падане
cadea	есен
piero	пиеро
mafia	мафия
mafia	тълпа
mafia	мафия
mafia	мафията
poemele	стихотворения
poemele	поеми
poemele	стихове
isonzo	изонцо
marsilia	марсилия
marsilia	марсилия
inclinat	склонен
inclinat	склонна
fiat	фиат
joey	джоуи
foi	чаршафи
foi	листове
meritele	заслуги
boca	бока
supravietui	оцелява
supravietui	оцелее
bilbao	билбао
tora	тора
tora	тората
tora	тора
josh	джош
henderson	хендерсън
tratata	лекувани
tratata	обработен
tratata	обработени
tratata	третирани
tratata	лекувана
sigla	лого
sigla	логото
contestat	обжалваното
contestat	предизвикан
contestat	предизвикана
contestat	предизвика
primari	кметове
ronaldo	роналдо
onoruri	почести
onoruri	почести
degetul	пръст
degetul	пръста
degetul	палец
degetul	палеца
degetul	палецът
osman	осман
cloud	облаци
cloud	клауд
cloud	облак
negat	отхвърлена
negat	отказан
negat	отрече
negat	отказано
negat	отказана
españa	españa
ham	бау
ham	хам
ham	шунка
dioxid	двуокис
dioxid	диоксид
serge	серж
progres	прогрес
progres	напредък
allmusic	allmusic
intermediare	междинна
intermediare	междинно
intermediare	междинен
nelimitat	неограничено
nelimitat	неограничен
nelimitat	неограничена
nelimitat	неограничени
wheeler	уийлър
wheeler	уилър
branch	бранч
branch	клон
branch	клонче
branch	клонка
uppsala	упсала
reper	забележителност
reper	ориентир
fortificat	укрепен
steiner	щайнер
mental	психично
mental	душевно
mental	психични
mental	психичното
mental	умствена
mental	психически
mental	душевно
mental	мислено
mental	умствено
elicopter	вертолети
elicopter	хеликоптер
elicopter	хеликоптер
legitim	легитимен
legitim	законен
legitim	законна
legitim	законно
legitim	легитимен
legitim	законен
jpeg	jpeg
freeman	фрийман
consolidare	засилване
consolidare	укрепване
consolidare	консолидиране
consolidare	консолидация
consolidare	консолидиране
braun	браун
sachsen	sachsen
martiri	мъченици
adler	адлър
adler	адлер
crawford	крофърд
crawford	крауфорд
train	влака
train	влакът
train	влак
abordate	адресирано
abordate	разгледани
göttingen	гьотинген
shield	щит
partizan	партизанин
barnes	барнс
concluzii	заключение
concluzii	извод
concluzii	изводи
concluzii	заключения
obiectii	възражения
lion	лъв
fantoma	дух
fantoma	призрак
fantoma	фантомът
fantoma	фантом
fantoma	фантома
fantoma	дух
fantoma	призрак
fantoma	фантомът
fantoma	фантом
fantoma	фантома
excelsior	екселсиор
felipe	фелипе
augsburg	аугсбург
insuficient	недостатъчни
insuficient	недостатъчна
insuficient	недостатъчен
insuficient	недостатъчно
viziuni	видения
recomandata	препоръчано
recomandata	препоръчана
recomandata	препоръчително
recomandata	препоръчва
recomandata	препоръчани
gps	gps
hamid	хамид
euler	ойлер
sarbii	сърби
sarbii	сърбите
sarbii	сърби
recurs	обжалване
recurs	призив
recurs	жалба
caritate	милосърдие
caritate	благотворителност
caritate	милостиня
moriarty	мориарти
budismul	будизма
cehov	чехов
scheletul	скелета
scheletul	скелет
bancare	банкиране
bancare	банкови
fisierul	файл
fisierul	файлът
fisierul	досие
laurence	лорънс
visconti	висконти
depunerea	внасяне
depunerea	представяне
depunerea	подаване
depunerea	подчинение
depunerea	отлагане
depunerea	показания
depunerea	подаване
cuceri	завладее
dominicana	доминиканската
eve	ив
eve	ева
ser	серум
ser	сер
ser	сир
indicata	посочено
lungimi	дължини
minori	непълнолетни
minori	малолетни
considerabile	значителни
barbera	барбера
mersul	разходка
mersul	вървя
mersul	ходене
mersul	походка
instalate	инсталирана
instalate	инсталиран
instalate	монтирано
instalate	монтиран
instalate	инсталирани
domestice	домашен
domestice	домашна
domestice	домашни
aurelia	аурелия
omoara	убий
retrase	оттеглено
retrase	отменено
retrase	изтеглени
aranjament	оформление
aranjament	подредба
aranjament	подредба
aranjament	уговорка
aranjament	споразумение
rascoala	въстание
asocierea	сдружение
asocierea	асоциация
asocierea	асоцииране
suferinta	страданието
suferinta	страда
suferinta	страдания
suferinta	страдание
suferinta	страданието
suferinta	страда
suferinta	страдания
suferinta	страдание
ruina	съсипе
ruina	разруха
ruina	развалини
ruina	руините
ruina	руини
ruina	съсипе
ruina	разруха
valoroasa	ценна
valoroasa	ценно
valoroasa	ценни
valoroasa	ценен
valoroasa	ценна
valoroasa	ценно
valoroasa	ценни
valoroasa	ценен
constructorul	строител
cent	цента
cent	цент
mona	мона
aleksei	алексей
sánchez	sánchez
palarie	шапка
palarie	шапката
palarie	шапка
palarie	шапката
apostolic	апостолическа
cox	кокс
impins	бутнат
impins	бутнат
durabile	устойчиви
durabile	устойчива
durabile	устойчиво
durabile	устойчив
durabile	трайно
durabile	траен
durabile	трайна
durabile	трайни
salem	салем
constructiv	конструктивно
constructiv	конструктивен
constructiv	конструктивна
constructiv	конструктивни
ratat	пропуснати
ratat	пропуснали
ratat	пропусна
ratat	пропуснал
ratat	губещ
gap	празнина
gap	пролука
regulament	регламент
regulament	регулация
regulament	регулиране
millennium	хилядолетие
millennium	милениум
hamlet	хамлет
flamand	фламандски
flamand	гладна
flamand	гладен
flamand	гладни
insista	настоява
actorilor	актьори
actorilor	актьорите
autorizat	разрешен
autorizat	разрешена
autorizat	разрешено
autorizat	разрешени
autorizat	разрешена
autorizat	оторизиран
autorizat	упълномощен
instructor	инструктор
conac	имение
conac	имението
conac	имение
conac	имението
caramizi	тухли
caramizi	тухлите
tuberculoza	туберкулоза
tuberculoza	туберкулозата
tuberculoza	туберкулоза
tuberculoza	туберкулозата
adolescent	тийн
adolescent	тинейджър
adolescent	тийнейджър
adolescent	тийнейджър
adolescent	тинейджър
adolescent	тийнейджърка
adolescent	тийнейджър
adolescent	юноша
oficiu	кабинет
oficiu	офисът
oficiu	офис
oficiu	офиса
renovat	ремонтирани
renovat	реновирана
extraordinare	необикновено
extraordinare	необикновен
extraordinare	изключителна
iluminat	просветен
iluminat	осветление
iluminat	осветяване
convingerea	осъждане
convingerea	присъда
convingerea	убеждение
documentat	документирани
documentat	документирано
ierusalimul	йерусалим
ierusalimul	ерусалим
executiva	изпълнителна
executiva	изпълнителни
modeste	скромен
modeste	скромно
modeste	скромна
modeste	скромни
perechea	двойка
perechea	чифт
faimoasa	прочут
faimoasa	известни
faimoasa	прочута
faimoasa	известна
faimoasa	известен
profunzime	дълбочина
chirurgicala	хирургическа
chirurgicala	хирургически
vasal	васал
ottawa	отава
uraniu	уран
sperante	надеждите
sperante	надежди
pretextul	претекст
vernon	върнън
republicana	републиканец
republicana	републикански
republicana	републиканска
republicana	републиканци
filippo	филипо
gestionarea	мениджмънт
gestionarea	управление
gestionarea	управляващи
gestionarea	управляващ
kerman	керман
nana	нана
favorizat	облагодетелствана
calator	пътешественик
calator	пътник
calator	пътешественик
calator	пътник
quentin	куентин
rotunda	кръгла
rotunda	кръгли
rotunda	рунд
rotunda	кръгло
rotunda	кръг
rotunda	ротонда
valonia	валония
sensibilitate	нежност
sensibilitate	чувствителност
varietatea	разнообразие
varietatea	сорт
varietatea	разновидност
cosimo	козимо
apocalipsa	разкритие
apocalipsa	откровението
apocalipsa	откровение
apocalipsa	апокалипсис
apocalipsa	апокалипсис
wesley	уесли
curie	кюри
larvele	ларвите
larvele	ларви
antropologie	антропология
oxigenul	кислород
cainii	кучета
lucien	люсиен
shawn	шон
johannesburg	йоханесбург
bal	бал
bal	бала
bal	балът
dinastii	династии
incorect	неправилно
incorect	неправилен
incorect	неправилна
incorect	невалиден
incorect	инвалид
incorect	невалидна
incorect	невалидни
curat	чисто
curat	чист
curat	чисти
curat	чиста
nivelurile	нива
nivelurile	равнища
israelieni	израелски
israelieni	израелците
webster	уебстър
duel	дуел
ioni	йони
schiller	шилер
inamici	врагове
inamici	враговете
incompleta	непълна
incompleta	непълни
incompleta	непълен
incompleta	непълно
pretentii	твърди
pretentii	искове
pretentii	твърдения
pretentii	вземания
pretentii	претенции
creed	крийд
reparat	фиксирани
reparat	фиксирана
reparat	поправен
reparat	фиксиран
reparat	поправено
reparat	поправен
reparat	поправена
nielsen	нилсен
cicluri	цикли
masurat	измерени
masurat	измерено
masurat	измерен
masurat	измерена
beaumont	бомон
rostov	ростов
hasan	хасан
puntea	мостик
puntea	мост
puntea	бридж
puntea	палубата
puntea	палуба
puntea	тесте
diagnosticul	диагностика
diagnosticul	диагноза
playboy	плейбой
isidore	изидор
wilde	уайлд
superliga	суперлига
sapaturile	разкопки
colectare	събиране
colectare	колекция
zgomot	шум
virtuale	виртуална
virtuale	виртуално
virtuale	виртуални
virtuale	виртуален
ard	изгори
ard	гори
ard	изгаряне
ard	горене
ard	гори
ard	парене
ard	горяща
ard	изгаряне
asociaza	сътрудник
asociaza	съдружник
asociaza	връзка
asociaza	свързване
asociaza	свържете
separare	разделение
separare	раздяла
separare	отделяне
separare	разделяне
dansator	танцьорка
dansator	танцьор
voteaza	гласувайте
voteaza	вот
voteaza	гласуване
fascia	фасция
cartofi	картофи
cartofi	картофи
cartofi	картоф
cenusa	пепелта
cenusa	пепел
cenusa	аш
cenusa	пепел
cenusa	пепелта
cenusa	пепел
mas	мас
kilograme	килограми
kilograme	килограма
kilograme	паунда
kilograme	лири
luminoasa	светлинен
luminoasa	светлинен
hue	оттенък
iehova	йехова
arde	бърнс
arde	гори
arde	изгаряния
arde	изгори
arde	гори
arde	изгаряне
fisher	фишер
fisher	фишър
atitudini	нагласи
atitudini	отношението
botanist	ботаник
soiuri	сортове
soiuri	сортовете
dominic	доминик
andersen	андерсен
ride	вози
ride	язди
ilegala	нелегално
ilegala	нелегален
ilegala	незаконен
ilegala	незаконна
ilegala	незаконно
ilegala	незаконни
pseudo	псевдо
intarziere	забавяне
intarziere	закъснение
intarziere	отлагане
umeda	влажна
umeda	влажно
umeda	влажни
umeda	влажен
umeda	мокра
umeda	влажна
umeda	мокър
umeda	мокри
umeda	мокро
miniere	добив
miniere	минни
abbey	абатство
pregatirile	препарати
pregatirile	подготовка
pregatirile	заготовки
pregatirile	приготовления
fascist	фашисти
fascist	фашист
fascist	фашистки
spart	счупен
spart	счупена
spart	счупено
spart	разбито
spart	разбити
spart	напукани
paie	слама
paie	сламка
paie	сламки
elvis	елвис
neville	невил
scufundarea	потъва
elle	ел
pál	pál
magnetica	магнитни
magnetica	магнитен
ahile	ахил
caserta	казерта
alfabet	азбука
alfabet	азбуката
echivalente	еквиваленти
echivalente	еквивалентна
echivalente	еквивалент
echivalente	еквивалентни
echivalente	еквивалентно
pedagogie	педагогика
sulfuric	сярна
sulfuric	сярна
sarcinile	задачи
coll	кол
luka	лука
liao	ляо
genunchi	коляно
genunchi	коляното
genunchi	колене
genunchi	колената
genunchi	колена
genunchi	коленете
curba	крива
curba	крива
arhimede	архимед
turbo	турбо
sindicatelor	синдикатите
sindicatelor	профсъюзите
sindicatelor	съюзи
ierni	уинтърс
saruri	соли
adverse	нежелани
bancnote	банкноти
phantom	фантомът
phantom	фантом
phantom	фантома
adecvate	адекватно
adecvate	адекватни
adecvate	задоволителна
adecvate	адекватен
adecvate	адекватна
adecvate	подходящ
adecvate	подходяща
adecvate	подходящи
adecvate	подходящо
primire	разписка
primire	получаване
primire	прием
primire	приемане
primire	рецепция
alois	алоис
davies	дейвис
amar	горчиви
amar	горчива
amar	горчив
amar	горчиво
amar	амар
repartizat	назначена
repartizat	назначен
restaurantul	ресторант
ploi	дъждове
ploi	дъждовете
ploi	душове
ploi	рейн
ploi	дъжд
pluto	плутон
duck	дък
duck	патка
duck	патици
duck	пате
duck	патица
umanist	хуманист
tao	тао
burke	бърк
specificat	посочен
specificat	посочена
specificat	посочени
specificat	уточнени
specificat	посочено
rosenberg	розенберг
nefericire	нещастие
alphonse	алфонс
conexiuni	връзки
temporal	времево
temporal	времева
henrik	хенрик
plasarea	разполагане
plasarea	поставяне
plasarea	позициониране
katherine	катрин
stres	стрес
stres	стресът
pluton	взвод
macdonald	макдоналд
hoc	hoc
honda	хонда
inger	ейнджъл
inger	ангел
inger	angel
inger	анхел
inger	ейнджъл
inger	ангел
inger	angel
inger	анхел
beneficii	полза
beneficii	ползи
beneficii	предимства
beneficii	ползи
beneficii	обезщетения
subacvatice	подводни
subacvatice	подводен
palestinian	палестинските
nominal	номинална
nominal	номинално
nominal	номинален
rmn	ямр
berthold	бертолд
fura	открадне
fura	крадене
fura	краде
fura	открадне
fura	крадене
limitarea	ограничение
limitarea	ограничаване
limitarea	ограничаване
digestiv	храносмилателната
brain	мозъчен
brain	мозък
brain	мозъка
intentie	намерение
intentie	намерения
intentie	намерението
intentie	намерение
intentie	намерения
intentie	умисъл
intentie	намерение
intentie	намерения
intentie	намерението
intentie	намерение
intentie	намерения
intentie	умисъл
republicane	републиканец
republicane	републикански
republicane	републиканска
republicane	републиканци
tina	тина
tina	тина
moritz	мориц
periferia	периферията
periferia	покрайнините
bombardier	бомбардировач
percy	пърси
balonul	балон
maximus	максим
maximus	максимус
amanda	аманда
rousseau	русо
mediile	среди
acoperi	прикритие
acoperi	корица
acoperi	покритие
acoperi	покриване
unealta	инструмент
scandalul	скандали
scandalul	скандално
scandalul	скандал
porno	порно
porno	порно
porno	порното
actualizare	актуализира
actualizare	актуализиране
actualizare	обновяване
actualizare	актуализация
mere	ябълки
mere	епъл
mere	ябълков
mere	ябълка
mere	apple
spontan	спонтанен
spontan	спонтанно
spontan	спонтанни
spontan	спонтанна
spontan	спонтанно
faliment	банкрут
faliment	несъстоятелност
faliment	фалит
faliment	банкрут
faliment	несъстоятелност
granit	гранит
rupert	рупърт
contestata	обжалваното
confiscate	конфискувани
confiscate	конфискувани
confiscate	конфискува
slavi	славяни
influente	влиятелен
influente	влиятелни
influente	влияния
lia	лиа
lia	лия
debarcarea	кацане
debarcarea	приземяване
debarcarea	разтоварване
debarcarea	приземяването
placebo	плацебо
sarea	солта
sarea	сол
televizor	телевизия
televizor	телевизията
televizor	телевизор
animalul	животното
animalul	животно
animalul	животни
animalul	животинска
animalul	животински
ghimpu	гимпу
implicare	участие
parisul	парис
parisul	париж
bir	bir
tadeusz	тадеуш
siemens	siemens
fluid	течност
cosmos	космос
cosmos	космоса
manevra	маневри
manevra	маневра
manevra	маневра
manevra	маневри
manevra	маневра
manevra	маневра
estates	имения
registru	регистър
registru	регистър
habitatelor	местообитанията
habitatelor	местообитания
renascentist	ренесанса
renascentist	възраждане
renascentist	ренесанс
trinidad	тринидад
mituri	митовете
mituri	митове
mituri	мит
mituri	мита
distinct	отличителен
distinct	отличителни
credite	надписи
credite	кредити
credite	кредитите
salvati	спасяване
salvati	спаси
salvati	запази
salvati	запис
palate	дворци
marvel	чудо
domiciliul	местоживеене
gibraltar	гибралтар
politisti	полицаи
politisti	ченгета
circulare	кръгло
geolog	геолог
subordonate	подчинени
subordonate	подчинена
subordonate	подчинен
subordonate	подчинени
subordonate	подчинен
kgb	кгб
sphaerodactylus	sphaerodactylus
kun	кун
malmö	малмьо
raspundere	пасив
raspundere	отговорност
jackie	джаки
chef	шеф
chef	готвач
shannon	шанън
proiectile	снаряди
deutsch	deutsch
cascade	каскада
cascade	водопадите
cascade	водопади
concentratie	концентрация
difuzarea	разпространяване
difuzarea	разпространение
burkina	буркина
casete	касети
casete	ленти
sbs	sbs
procesare	преработване
procesare	преработка
procesare	обработване
procesare	обработка
tripoli	триполи
gauri	дупките
gauri	дупки
gauri	дупките
gauri	дупки
slabit	слабо
slabit	слаби
slabit	слаб
slabit	слаба
slabit	отслабена
slabit	отслабена
calificate	квалифицирано
calificate	квалифициран
calificate	квалифицирана
calificate	квалифицирани
centro	centro
seth	сет
moses	моузес
moses	моисей
moses	мойсей
listate	изброени
larousse	ларус
belgiene	белгийските
belgiene	белгийски
lionel	лайнъл
lionel	лионел
lionel	лайънъл
jasper	джаспър
viola	виола
reagan	рейгън
nisipuri	пясък
nisipuri	сандс
nisipuri	пясъци
woody	уди
confruntarea	конфронтация
sarituri	скокове
sarituri	скачане
sarituri	скачам
sarituri	скача
multiplayer	мултиплейър
cenzura	цензура
cenzura	цензура
cenzura	цензура
pasiv	пасивен
pasiv	пасивно
pasiv	пасивна
pasiv	пасивни
stadioane	стадиони
mexicana	мексиканска
mexicana	мексиканец
mexicana	мексикански
mexicana	мексиканско
mexicana	мексиканска
mexicana	мексиканец
mexicana	мексикански
mexicana	мексиканско
gdańsk	гданск
sapat	изкопа
donna	дона
drew	дрю
drew	дру
duo	дуо
duo	дует
adecvata	адекватно
adecvata	адекватни
adecvata	задоволителна
adecvata	адекватен
adecvata	адекватна
adecvata	подходящ
adecvata	подходяща
adecvata	подходящи
adecvata	подходящо
adecvata	подходящ
adecvata	подходяща
adecvata	уместно
adecvata	подходящи
adecvata	подходящо
imbunatatita	засилено
incorporate	вградени
incorporate	вградена
incorporate	вграден
incorporate	вградена
incorporate	вградени
spa	spa
spa	спа
eriksson	ериксън
eriksson	ериксон
walther	валтер
nietzsche	ницше
panta	склон
panta	наклон
panta	склон
panta	наклон
somerset	съмърсет
reabilitare	рехабилитация
reabilitare	рехабилитация
habitate	местообитанията
habitate	местообитания
slav	слав
intarita	подсилена
intarita	подсилени
intarita	усилена
intarita	засилено
talentat	надарен
talentat	надарени
talentat	надарена
talentat	талантливи
talentat	талантлив
talentat	талантлива
rodríguez	родригес
subordonat	подчинени
subordonat	подчинена
subordonat	подчинен
subordonat	подчинени
subordonat	подчинен
formale	официален
formale	формално
formale	официално
formale	официална
cancelarul	канцлерът
cancelarul	канцлера
cancelarul	канцлер
izolarea	изолиране
izolarea	изолация
scump	скъп
scump	скъпо
favorite	любимо
favorite	любими
favorite	любим
favorite	любимка
favorite	любимите
favorite	любимци
favorite	любими
favorite	любимите
sulina	сулина
sen	сен
levy	леви
electron	електрон
citind	чета
citind	четенето
citind	четене
pronuntie	произношение
ofensiv	обидно
ofensiv	офанзива
jerzy	йежи
dominante	доминираща
arbitraj	арбитраж
arbitraj	арбитраж
fizicianul	физик
cuibul	гнездо
cuibul	гнездото
samurai	самурай
samurai	самураи
kepler	кеплер
celulare	клетъчно
celulare	клетъчен
celulare	клетъчни
sapaturi	разкопки
sapaturi	копае
taxele	данъците
taxele	данъци
diplome	градуси
diplome	градуса
diplome	степени
diplome	дипломи
senzatie	чувство
senzatie	усещане
senzatie	усещане
senzatie	сензация
senzatie	усещане
senzatie	сензация
infectie	заразяване
infectie	инфекция
johanna	джоана
johanna	йоана
peri	пери
abhazia	абхазия
proportionala	пропорционална
proportionala	пропорционални
proportionala	пропорционално
proportionala	пропорционални
proportionala	пропорционална
proportionala	пропорционално
wonder	чудо
wonder	чудно
consumat	погълнат
consumat	погълната
consumat	погълнати
consumat	консумират
angers	ядосва
sectoarele	секторите
sectoarele	отрасли
sectoarele	сектори
mobilizare	мобилизация
mobilizare	мобилизиране
mobilizare	мобилизация
moderata	умерено
moderata	умерен
moderata	умерена
macmillan	макмилън
reciproca	взаимно
reciproca	взаимен
reciproca	взаимни
reciproca	взаимна
liberia	либерия
fericirea	щастие
fericirea	щастието
usb	usb
isabelle	изабел
intervale	варира
intervale	интервали
norfolk	норфолк
patinaj	пързаляне
anal	анално
anal	анален
raporturile	съотношения
psv	псв
durabila	устойчиви
durabila	устойчива
durabila	устойчиво
durabila	устойчив
durabila	трайно
durabila	траен
durabila	трайна
durabila	трайни
portretele	портрети
touch	докосване
touch	пипай
columb	колумб
ghazi	гази
aleea	алеята
aleea	алея
aleea	уличка
aleea	алеята
aleea	алея
killer	убийствен
killer	убиец
ucisa	убита
ucisa	убити
ucisa	убит
ucisa	убита
ucisa	убити
ucisa	убит
definesc	определят
pensionat	пенсиониран
pensionat	пенсионер
xxii	xxii
saracie	мизерия
saracie	бедност
saracie	бедността
saracie	мизерия
saracie	бедност
saracie	бедността
fiscal	фискална
fiscal	фискални
seminar	семинар
curbe	криви
liliacul	люляк
genesis	битие
coordonata	координиран
coordonata	координирани
coordonata	координирано
coordonata	координирана
jesse	джеси
gamma	гама
nebuloasa	мъглявина
nebuloasa	мъглявина
imbina	обединяване
imbina	сливане
agatha	агата
inchidere	приключване
inchidere	затваряне
inchidere	закриване
inchidere	затваряне
inchidere	закриване
inchidere	изключване
inchidere	затваряне
inchidere	закриване
bolzano	болцано
exercitarea	упражнение
exercitarea	упражнения
misterioasa	загадъчен
misterioasa	загадъчна
misterioasa	загадъчно
misterioasa	мистериозен
misterioasa	мистериозно
misterioasa	загадъчен
misterioasa	загадъчна
misterioasa	загадъчно
misterioasa	мистериозен
misterioasa	мистериозно
nakamura	накамура
jure	jure
łódź	łódź
pisici	котките
pisici	котки
concentrate	концентриран
concentrate	концентрирана
concentrate	концентрирани
concentrate	концентрати
stephan	стефан
pacienti	пациенти
pacienti	пациентите
comoara	съкровища
comoara	съкровище
comoara	съкровища
comoara	съкровище
paramount	парамаунт
colectivul	колективни
colectivul	колектив
colectivul	колективна
colectivul	колективно
rudolph	рудолф
pene	перата
pene	пера
craciunul	рождество
craciunul	коледа
craciunul	рождество
craciunul	коледа
northumbria	нортъмбрия
madeleine	мадлин
madeleine	маделин
madeleine	мадлен
femele	женските
femele	женски
ecologica	екологично
ecologica	екологичен
ecologica	екологични
ecologica	екологична
militant	войнствени
tirana	тирана
impresie	впечатление
operatori	операторите
operatori	оператори
airbus	airbus
motors	мотори
competenta	компетентност
competenta	компетенции
competenta	компетентността
competenta	правоспособност
competenta	компетентност
competenta	компетентност
competenta	юрисдикция
competenta	компетентност
competenta	компетенции
competenta	компетентността
competenta	компетентни
competenta	компетентна
competenta	компетентен
competenta	компетентност
competenta	компетенции
competenta	компетентността
naturali	натурални
naturali	естествени
naturali	естествена
naturali	естествен
jude	джуд
krško	кръшко
eisenhower	айзенхауер
troy	трой
troy	троя
talente	талантите
talente	таланти
talente	талант
talente	таланти
distribuita	споделено
distribuita	споделена
distribuita	споделени
distribuita	разпределена
distribuita	разпределени
distribuita	разпределен
distribuita	разпределено
jucarii	играчките
jucarii	играчки
jucarii	играчките
jucarii	играчки
zori	зора
zori	даун
zori	зори
zori	доун
zori	зората
vital	жизненоважно
sinai	синай
lunare	месечна
lunare	месечно
lunare	месечни
lunare	месечен
beneficiar	получател
amestecat	смесен
amestecat	смесени
amestecat	смесено
amestecat	смесена
axe	оси
axe	оси
axe	брадва
lacrimi	сълзи
lacrimi	сълзите
hyde	хайд
terre	terre
transparent	прозрачен
transparent	прозрачно
transparent	прозрачна
transparent	прозрачни
plat	плоски
plat	апартамент
plat	плоско
plat	плоска
plat	плосък
studiind	учене
studiind	уча
studiind	изучаване
studiind	учим
elevul	ученик
verbale	словесни
sanitare	санитарни
burns	бърнс
burns	гори
burns	изгаряния
parau	крийк
subdiviziune	подразделение
porter	носач
porter	портър
springer	спрингър
consacrate	залегнали
naturalist	естественик
estetice	естетически
categoric	определено
umiditate	влажност
umiditate	влага
umiditate	влажността
umiditate	влага
umiditate	влажност
razgrad	разград
tropicala	тропическа
tropicala	тропически
lynx	лукс
lynx	рис
coeficientul	коефициент
izolare	изолиране
izolare	изолация
acumularea	натрупване
asiatic	азиатски
asiatic	азиатска
extrage	извличане
extrage	екстракт
rainbow	дъгата
rainbow	дъга
cetinje	цетине
vichy	виши
liniare	линейни
liniare	линеен
liniare	линейна
iberia	иберия
turbine	турбини
mel	мел
halle	хали
aprecia	оценявам
aprecia	оцени
episcopala	епископалната
jericho	джерико
sociolog	социологът
pomi	дърветата
pomi	дървета
pomi	дръвчета
recorduri	архиви
recorduri	плочи
recorduri	записи
recorduri	регистри
reproducerea	възпроизвеждане
reproducerea	размножаване
ciocan	чук
ciocan	чука
ciocan	хамър
rani	рани
rani	раните
rani	контузии
rani	наранявания
rani	рани
rani	рани
rani	раните
stargate	старгейт
contradictorii	противоречиви
contradictorii	противоречиви
andromeda	андромеда
planificata	планирани
planificata	планирана
planificata	планирано
planificata	планиран
rapit	отвлечени
rapit	отвлечена
rapit	отвлечен
rapit	отвлечени
rapit	отвлечено
rapit	отвлечена
rapit	отвлечен
rapit	отвлечени
rapit	отвлечено
rapit	отвлечена
rapit	отвлечен
dependent	пристрастен
dependent	пристрастена
dependent	пристрастен
dependent	пристрастена
dependent	наркоман
dependent	зависим
terme	терме
arhive	архив
arhive	архиви
contabilitate	счетоводство
contabilitate	отчитане
contabilitate	счетоводство
aeroporturi	летища
aeroporturi	летищата
initierea	започване
circ	циркът
circ	цирк
circ	цирка
bellu	белу
clarence	кларънс
leptotyphlops	tricheilostoma
tiberius	тиберий
paranteze	скобите
paranteze	скоби
hilaire	hilaire
beverly	бевърли
colorata	цветно
fleming	флеминг
samoa	самоа
namur	намюр
asteptare	чакаме
asteptare	изчакване
asteptare	чакане
asteptare	чакам
access	достъп
braga	брага
foamete	глад
foamete	глад
foamete	глад
foamete	гладът
planetele	планетите
planetele	планети
armenii	арменци
armenii	арменците
discriminare	дискриминация
galia	галия
galia	гал
dens	плътен
dens	плътни
dens	плътна
meleaguri	земи
brett	брет
acumulat	натрупани
acumulat	натрупан
zambia	замбия
scanduri	дъски
laguna	лагуна
laguna	лагуна
laguna	лагуна
umbre	сенки
umbre	сенките
gurile	усти
vulgaris	vulgaris
laboratoare	лаборатории
laboratoare	лаборатории
aviator	авиатор
williamson	уилямсън
numerice	цифров
numerice	цифрова
ciocolata	шоколадов
ciocolata	шоколадова
ciocolata	шоколад
ciocolata	шоколадово
ciocolata	шоколадов
ciocolata	шоколадова
ciocolata	шоколад
ciocolata	шоколадово
legendar	легендарно
legendar	легендарен
apartamente	апартаменти
replici	линии
replici	реплики
replici	редове
urechile	уши
urechile	ушите
samson	самсън
