que	那個
árabes	阿拉伯人
sexto	第六
matar	殺戮
matar	殺害
matar	殺
matar	殺戮
matar	殺死
matar	殺
ninguno	無
vertical	垂直
vertical	縱向
oficinas	辦公
oficinas	辦公室
oficinas	辦事處
kong	孔
contemporánea	當代
disciplina	紀律
disciplina	紀律處分
gigante	巨人
gigante	巨
gigante	巨型
cristiano	cristiano
cristiano	基督教
cristiano	基督徒
moyle	moyle
revolucionario	革命性
blancas	white
blancas	白
blancas	白色
sport	體育
sport	運動
participaciones	持有
participaciones	控股
participaciones	持股
candidatura	提名
ortiz	ortiz
cuadros	油畫
cuadros	繪畫
cuadros	圖片
cuadros	像片
cuadros	圖畫
cuadros	照片
vegetación	植被
voluntad	將
voluntad	威爾
necesidades	必需品
necesidades	需求
necesidades	需要
eliminar	消除
eliminar	刪除
eliminar	移除
eliminar	刪除
eliminar	刪去
aéreo	空中
france	法國
clasificado	評分
clasificado	排名
maestros	教師
negocio	企業
negocio	業務
negocio	商業
negocio	商務
mención	提及
mención	引文
mención	引證
escribe	撰寫
escribe	寫
escribe	寫信
escribe	寫入
escribe	寫作
escribe	型態
escribe	類型
esfuerzos	努力
dolores	痛
dolores	傷痛
dolores	疼痛
dolores	痛苦
doña	donna
actuar	演戲
actuar	演技
actuar	代理
producciones	製作
necesita	需求
necesita	需要
necesita	需求
necesita	需要
andrea	andrea
gris	灰色
gris	灰
gris	灰色
gris	灰
gris	grey
periódicos	報章
periódicos	報刊
periódicos	報紙
periódicos	報
periódicos	報章
lewis	lewis
margarita	margaret
margarita	菊花
margarita	daisy
adicional	附加
regresa	返回
brigada	旅
claudio	claude
claudio	claudio
graves	墳墓
graves	墓穴
championship	錦標賽
béisbol	棒球
logrando	實現
redacción	草擬
redacción	起草
redacción	社論
redacción	書寫
redacción	寫入
redacción	寫
redacción	撰寫
redacción	寫作
junior	初級
junior	junior
junior	少年
combinación	組合
aventuras	探險
aventuras	冒險
aventuras	冒險
combustible	燃料
combustible	燃油
eric	eric
compra	購買
compra	購買
compra	買
compra	購買
compra	買
obligado	被迫
obligado	強迫
desierto	沙漠
desierto	荒漠
compuestos	復合
compuestos	合成
compuestos	復合
compuestos	化合物
compuestos	大院
compuestos	化合物
lisboa	里斯本
lisboa	lisbon
juana	簡
juana	jane
juana	珍
juana	瑾
juana	瓊
juana	joan
juana	貞德
electo	當選
agentes	代理商
agentes	代理人
creador	maker
productora	製片人
productora	製片
power	電力
power	電源
power	動力
power	權力
venecia	威尼斯
ensayos	測試
ensayos	測驗
ensayos	審判
ensayos	測試
ensayos	測驗
ensayos	檢驗
ensayos	試驗
ensayos	排練
ensayos	排演
ensayos	作文
rev	rev
alba	alba
alba	dawn
alba	拂曉
alba	黎明
alba	天亮
considerar	考慮
ingenieros	工程
ingenieros	工程學
ingenieros	工程師
insectos	昆蟲
insectos	昆蟲
insectos	蟲子
insectos	臭蟲
pistas	曲目
pistas	軌道
pistas	山坡
pistas	斜坡
pistas	線索
trinidad	三位一體
mamíferos	哺乳動物
mamíferos	哺乳動物
cinta	帶子
cinta	膠帶
cinta	磁帶
cinta	絲帶
retrato	畫像
retrato	肖像
retrato	肖像畫
retrato	畫像
retrato	肖像
calor	熱
calor	熱火
calor	加熱
calor	熱力
calor	熱量
calor	溫暖
calor	熱
calor	燙
stone	stone
stone	石
stone	斯通
stone	石頭
colonias	殖民地
mejora	改進
mejora	改善
mejora	改良
mejora	改進
mejora	改善
mejora	改進
mejora	改善
republicano	共和
lord	主
twitter	twitter
talleres	研討會
jim	jim
angeles	天使
peor	最糟糕
peor	最壞
peor	最糟
anillo	響鈴
anillo	環
anillo	戒指
parejas	夫妻
parejas	情侶
parejas	夫婦
basílica	聖殿
nieto	孫子
nieto	孫子
nieto	外孫
verdadera	真實
acceder	存取
acceder	存取
hans	hans
terrestre	陸地
terrestre	地球
terrestre	大地
elenco	石膏
elenco	投
elenco	演員
causas	起因
virtual	虛擬
integración	融合
integración	整合
integración	整合
astronómica	天文
temporal	溫度
contenidos	內容
clausura	退役
clausura	閉幕
frecuente	常常
frecuente	經常
frecuente	頻繁
frecuente	常見
frecuente	通用
frecuente	共同
frecuente	頻繁
frecuente	經常
alternativo	候補
útil	實用
útil	有用
lunes	星期一
lunes	週一
lunes	星期一
minuto	分鐘
minuto	閔
minuto	敏
estilos	樣式
estilos	風格
estatua	雕像
estatua	雕塑
estatua	塑像
supremo	最高
equivalente	等效
equivalente	相當於
campus	校區
campus	校園
campus	校園
estancia	留
estancia	留下
estancia	留下來
jan	jan
jan	楊
jan	揚
matemáticas	數學
matemáticas	數學
matemáticas	數學
matemáticas	數學
descendientes	後裔
descendientes	後代
descendientes	後代
descendientes	後裔
descendientes	後代
caballos	馬
caballos	馬匹
caballos	馬
caballos	馬匹
verdes	綠色
verdes	綠
verdes	綠地
verdes	格林
verdes	綠黨
boy	boy
boy	男孩
back	背
back	回
lara	lara
evidencia	證據
hidalgo	hidalgo
marruecos	摩洛哥
amiga	amiga
amiga	朋友
amiga	好友
hola	你好
gales	威爾斯
defensor	後衛
tokio	東京
sir	sir
sir	先生
euros	歐元
euros	eur
euros	歐元
euros	歐元
ciclismo	單車
ciclismo	騎車
ciclismo	自行車
controlar	控制權
controlar	控制
alpes	阿爾卑斯山
alpes	阿爾卑斯
copas	杯子
copas	眼鏡
copas	飲料
semillas	種子
semillas	籽
semillas	種子
subfamilia	subfamily
pierde	輸
pasión	熱情
pasión	激情
acero	鋼鐵
acero	鋼
héroe	英雄
collette	collette
aumentar	增加
aumentar	提高
aumentar	增加
adicionales	附加
patria	祖國
patria	祖國
patria	patria
patria	故鄉
patria	家園
patria	祖國
patria	國土
prisioneros	俘虜
prisioneros	囚犯
prisioneros	犯人
prisioneros	囚徒
prisioneros	囚犯
prisioneros	犯人
prisioneros	囚徒
actitud	態度
actitud	態度
borde	邊緣
borde	邊界
borde	邊框
borde	邊境
mecánica	力學
mecánica	技工
mecánica	機械
war	戰
war	戰爭
est	est
moda	時裝
moda	時尚
recuperación	回收
recuperación	恢復
recuperación	康復
recuperación	復原
recuperación	復蘇
recuperación	檢索
otoño	秋季
otoño	秋天
otoño	秋
otoño	秋季
otoño	秋天
otoño	跌倒
rebotes	籃板球
rebotes	籃板
tienda	shop
tienda	購物
tienda	店鋪
tienda	店
tienda	商店
tienda	店
tienda	商店
tienda	帳篷
tienda	帳蓬
temperaturas	氣溫
temperaturas	溫度
temperaturas	氣溫
temperaturas	溫度
temperaturas	體溫
nintendo	任天堂
reducir	減少
reducir	減少
buscando	尋找
buscando	搜尋
long	久
long	長
cárcel	監獄
cárcel	監獄
otorgado	准予
otorgado	授予
prácticas	實習
prácticas	實習
draft	草稿
africa	非洲
audio	音訊
hong	虹
hong	洪
crónica	慢性
crónica	紀事
toro	牛
toro	公牛
solista	獨唱
solista	獨奏
reducción	裁員
reducción	減少
reducción	裁減
tribu	部族
tribu	部落
registros	原木
registros	紀錄
registros	記錄
ligeramente	稍微
fotografías	照片
fotografías	像片
fotografías	像片
fotografías	照片
fotografías	圖片
fotografías	像片
fotografías	圖畫
fotografías	照片
asumió	假定
congo	剛果
continua	持續
continua	連續
kim	金
kim	kim
jurisdicción	管轄權
candidatos	候選人
candidatos	候選人
candidatos	候選
dibujos	圖畫
dibujos	圖紙
dibujos	繪圖
dueño	所有者
dueño	業主
escritora	作家
escritora	作者
escritora	編劇
investigadores	研究者
checa	捷克
departamentos	各部門
bibliografía	書目
ejercicio	練習
ejercicio	演習
ejercicio	鍛鍊
rioja	rioja
apariencia	外觀
apariencia	外表
apariencia	外貌
oferta	優惠
variedades	品種
ventaja	優點
ventaja	優勢
revela	揭露
revela	揭示
revela	揭示
literario	文學
humor	幽默
humor	心境
humor	心情
humor	情緒
humor	幽默
influencias	影響力
influencias	影響
influencias	影響
bomba	泵
bomba	水泵
bomba	炸彈
sujeto	主題
mostrar	展示
mostrar	顯示
mostrar	show
mostrar	顯示
mostrar	顯示器
mostrar	展示
necesaria	必要
necesaria	必需
cien	hundred
cien	百
arquitectos	建築師
arquitectos	建築師
ganadora	勝者
ganadora	贏家
cooperación	合作
editar	編輯
editar	剪輯
editar	編輯
alan	alan
monedas	貨幣
monedas	硬幣
monedas	錢幣
monedas	硬幣
monedas	錢幣
orientación	方向
orientación	定向
orientación	指導
preparación	籌備
victor	victor
integrada	整合
consenso	共識
jerusalén	耶路撒冷
himno	聖歌
himno	國歌
cristal	水晶
cristal	crystal
cristal	晶體
cristal	cristal
cristal	玻璃
bella	belle
bella	貝勒
bella	貝拉
visual	視覺
múnich	慕尼黑
bloque	區塊
bloque	block
presupuesto	預算
desconocido	未知
desconocido	不明
ligas	聯盟
ligas	同盟
ligas	聯賽
eléctrico	電氣
eléctrico	電氣
eléctrico	電
eléctrico	電動
calendario	附表
calendario	日曆
calendario	曆法
calendario	曆
siria	敘利亞
siria	敘利亞
play	玩
play	彈
play	播放
pensar	思維
pensar	思考
empate	領結
empate	平局
empate	領帶
empate	繪製
empate	畫
empate	抽籤
tono	音調
tono	色調
tono	音
tono	基調
tono	語氣
adn	dna
confianza	信心
confianza	自信
confianza	信任
confianza	信託
confianza	信任
confianza	信賴
colecciones	收藏
exilio	流亡
exilio	放逐
exilio	流放
funciona	工程
funciona	作品
publicidad	廣告
publicidad	宣傳
publicidad	公示
publicidad	廣告
publicidad	廣告
inauguración	就職
inauguración	就職典禮
inauguración	開局
inauguración	開幕
hipótesis	假說
hipótesis	假設
hipótesis	假說
atacar	攻擊
atacar	襲擊
atacar	進攻
parques	樸
parques	公園
parques	公園
centrales	中央
progreso	進步
progreso	進度
cup	盃
cup	杯
cup	杯子
selva	森林
selva	雨林
selva	熱帶雨林
selva	叢林
selva	荒野
selva	野外
selva	森林
elegir	選擇
elegir	選擇
elegir	挑
elegir	挑選
elegir	選
tripulación	船員
defender	後衛
defender	捍衛
defender	保衛
defender	捍衛
marcelo	marcelo
marcelo	marcellus
secuencia	輪播
secuencia	序列
secuencia	數列
secuencia	順序
michel	michel
electrónico	電子
millas	萬里
millas	miles
millas	英里
rurales	農村
permitir	允許
permitir	容許
permitir	許可
permitir	許可證
genérico	通用
modernos	摩登
modernos	現代
modernos	近代
modernos	現代化
porcentaje	百分比
porcentaje	百分比
porcentaje	百分比
mata	殺
uniforme	制服
uniforme	軍服
uniforme	均勻
uniforme	制服
uniforme	軍裝
satélite	衛星
aventura	探險
aventura	冒險
compone	作曲
brazo	手臂
brazo	臂
brazo	胳膊
brazo	軍火
sal	食鹽
sal	鹽
body	屍體
body	體
body	身體
borrar	刪除
borrar	刪去
ruinas	廢墟
ruinas	遺址
ruinas	遺跡
observar	觀察
núm	num
parecido	類似
parecido	相似
parecido	相似
parecido	相似
aceite	油
aceite	石油
aceite	機油
playstation	playstation
eliminado	刪除
microsoft	microsoft
microsoft	微軟
ariel	ariel
regla	尺子
regla	統治者
regla	細則
douglas	douglas
tumba	墳墓
tumba	墓
tumba	墓穴
tumba	墳墓
tumba	墓穴
tumba	墳墓
tumba	墓
tumba	墳
empleado	僱員
empleado	員工
empleado	職工
empleado	辦事員
empleado	書記
empleado	職員
cuidado	護理
cuidado	關心
bulgaria	保加利亞
sun	太陽
sun	孫
sun	珊
sun	陽光
alias	別名
alias	aka
alias	別名
kevin	kevin
ideal	理想
mecanismo	機制
wrestling	摔跤
wrestling	摔角
atp	atp
rocas	岩
rocas	岩石
rocas	石頭
rocas	rock
rocas	搖滾
rocas	岩
rocas	岩石
trama	密謀
trama	陰謀
trama	劇情
renacimiento	復興
renacimiento	文藝復興
renacimiento	復興
renacimiento	復蘇
renacimiento	振興
renacimiento	重生
renacimiento	再生
dificultades	困難
dificultades	難度
dificultades	困難
daño	危害
daño	傷害
daño	損傷
daño	損壞
daño	損害
seguidores	追隨者
argumentos	論證
argumentos	參數
argumentos	爭論
argumentos	論點
mauricio	mauricio
inversión	反轉
inversión	投資
inversión	投資
asociaciones	社團
wikiproyecto	wikiproject
andré	andre
andré	andré
flujo	流
flujo	流程
flujo	流通
flujo	流動
flujo	流量
eva	eva
eva	夏娃
eva	eve
italianos	義大利文
italianos	義大利
conceptos	概念
conceptos	理念
east	東
east	東部
east	東方
east	東區
placa	板
placa	徽章
placa	警徽
placa	牌匾
mtv	mtv
rosas	玫瑰花
rosas	玫瑰
psicología	心理
psicología	心理學
municipalidad	市
indígena	土著
criterio	標準
criterio	標準
fiscal	財政
fiscal	檢察官
hoja	葉
hoja	葉子
hoja	刀鋒
hoja	刀片
cuadrados	方塊
rose	玫瑰
rose	rose
aprendizaje	學徒
aprendizaje	學習
aprendizaje	學
grabar	錄音
grabar	記錄
grabar	唱片
grabar	記錄
grabar	紀錄
sexta	第六
onda	揮手
onda	浪潮
onda	波
onda	浪
onda	波浪
interesante	有趣
abc	abc
reformas	改革
reformas	整修
reformas	翻修
reformas	修繕
reformas	改革
esposo	老公
esposo	丈夫
gray	灰色
gray	灰
variantes	變體
variantes	變異
luisa	lois
luisa	louise
publicados	張貼
publicados	出版
publicados	發表
creando	創建
respeto	尊敬
respeto	尊重
correo	快遞
correo	信使
correo	mail
correo	郵件
correo	郵寄
correo	信件
correo	郵寄
correo	電子郵件
correo	email
eliminación	消除
eliminación	處置
símbolos	符號
cerámica	陶器
cerámica	陶藝
cerámica	陶瓷
cerámica	陶瓷
delgado	苗條
delgado	瘦
delgado	薄
delgado	瘦
delgado	苗條
asentamiento	定居
asentamiento	定居點
guadalupe	guadalupe
variable	變數
variable	可變
tecnologías	技術
abre	開
abre	營業
abre	開啟
abre	開放
griegos	希臘文
griegos	希臘
caracteres	字元
caracteres	角色
petróleo	油
petróleo	石油
petróleo	機油
petróleo	石油
intercambio	兌換
intercambio	交換
intercambio	交易所
intercambio	交流
intercambio	交換
intercambio	互換
aviso	通知
aviso	警告
psoe	psoe
absoluta	絕對
absoluta	絕對值
vendido	賣
vendido	售出
unirse	加入
famosos	著名
famosos	有名
famosos	名流
famosos	名人
famosos	名人
duro	毛坯
duro	粗
duro	粗糙
duro	難
duro	硬
duro	辛苦
duro	艱難
duro	強硬
cristianismo	基督教
huevos	蛋
huevos	雞蛋
huevos	卵
dibujo	畫畫
dibujo	繪圖
dibujo	圖畫
dibujo	繪畫
frío	冷冷
frío	寒冷
frío	冷
concreto	具體
concreto	混凝土
concreto	水泥
decisiones	決定
esculturas	雕塑
tango	探戈
patio	院子
patio	庭院
patio	院子
patio	碼
patio	庭院
patio	露台
conocimientos	知識
angel	angel
angel	天使
afirmó	斷言
añadir	加上
añadir	加
dúo	二重唱
dúo	duo
adam	adam
adam	亞當
brillante	輝煌
brillante	明亮
brillante	閃亮
brillante	閃耀
brillante	光輝
brillante	閃亮
mide	測量
mide	度量
mide	計量
mide	衡量
mide	量度
leche	乳
leche	牛奶
leche	奶
sociedades	社會
pagar	付費
pagar	付款
pagar	支付
soldado	戰士
soldado	兵
soldado	士兵
soldado	軍人
soldado	焊接
pleno	全會
teorías	理論
jose	jose
jose	kenneth
jose	大衛
jose	david
puertos	港灣
puertos	港口
puertos	埠
puertos	港口
puertos	港
cincuenta	fifty
cincuenta	五十
salta	跳
salta	跳躍
salta	跳過
ribera	河濱
ribera	河岸
tormenta	暴風
tormenta	風暴
tormenta	暴風雨
transformación	處理
transformación	加工
transformación	轉換
transformación	變換
transformación	轉化
transformación	轉型
transformación	轉變
transformación	變形
transformación	轉換
transformación	變換
transformación	轉變
transformación	變形
francis	francis
deportista	運動員
deportista	運動員
genera	生成
genera	生成
rebeldes	叛亂份子
rebeldes	叛亂分子
rebeldes	叛軍
rebeldes	叛亂分子
rebeldes	反叛
rebeldes	叛軍
visitantes	遊客
visitantes	訪客
visitantes	訪客
ropa	服裝
ropa	衣物
ropa	衣服
ropa	服裝
ropa	服飾
ropa	服裝
ropa	衣物
ropa	衣服
máquinas	機械
máquinas	機器
acabar	完成
síndrome	症候群
soledad	寂寞
soledad	孤獨
soledad	孤單
soledad	寂寞
soledad	孤獨
localizado	位於
tiendas	買東西
tiendas	購物
tiendas	店鋪
tiendas	商店
tiendas	帳篷
premier	總理
cuello	脖子
cuello	頸
cuello	頸部
cuello	領
cuello	項圈
propuestas	提議
orientales	東方
orientales	東方
orientales	東部
asalto	攻擊
asalto	毆打
asalto	突擊
asalto	侵
científicas	科學
científicas	科學家
éstas	這些
procesión	遊行
compromiso	互動
compromiso	參與
compromiso	訂婚
compromiso	妥協
compromiso	折衷
compromiso	承諾
palacios	palacios
consecuencias	後果
ranking	名次
ranking	排行
ranking	排名
ranking	排名
mateo	matthew
abuelo	爺爺
abuelo	祖父
quizá	或許
quizá	或許
quizá	也許
núñez	nuñez
novia	女友
novia	女朋友
novia	新娘
utilización	用法
utilización	用量
utilización	使用
utilización	利用
utilización	使用
utilización	利用
heridos	受傷
heridos	傷
heridos	負傷
activos	積極
activos	活躍
activos	資產
activos	資產
viva	活
viva	直播
viva	live
viva	活著
quince	quince
quince	fifteen
quince	十五
minerales	礦物質
minerales	礦物
minerales	礦產
minerales	礦物質
minerales	礦物
minerales	礦產
miedo	可怕
miedo	嚇人
miedo	恐懼
vapor	蒸氣
vapor	蒸氣
vapor	蒸汽
vapor	蒸氣
vapor	蒸汽
nazi	納粹
servir	服務
servir	發球
death	死亡
death	死神
stephen	stephen
alimentación	糧食
alimentación	食品
alimentación	食物
alimentación	動態
alimentación	飼料
alimentación	餵食
alimentación	進食
alimentación	餵養
navidad	聖誕
navidad	聖誕節
navidad	聖誕節
promover	推廣
aprobación	收養
aprobación	核准
aprobación	核可
aprobación	批准
intelectual	智力
luchar	打架
luchar	打
luchar	戰鬥
traslado	轉帳
traslado	轉讓
traslado	轉移
traslado	搬遷
traslado	遷移
navegación	航行
navegación	帆船
navegación	航海
navegación	瀏覽
navegación	航行
navegación	導航
desaparición	失蹤
resolver	解決
resolver	決斷
resolver	決心
resolver	解決
resolver	解
andrew	andrew
cuentas	珠
cuentas	決算
desaparecidos	缺少
desaparecidos	失蹤
desaparecidos	遺失
lluvia	雨
lluvia	下雨
lluvia	雨水
interno	實習
interno	內部
tradiciones	傳統
tradiciones	傳統
académicos	學術
académicos	學者
académicos	學者
industriales	工業
dispositivos	裝置
dispositivos	裝置
creciente	生長
creciente	成長
creciente	增加
marcador	書籤
marcador	標記
crucero	巡航
crucero	巡洋艦
crucero	巡航
crucero	郵輪
apariciones	外表
apariciones	表象
pesos	加權
pesos	重量
ocupar	佔據
ocupar	佔用
ocupar	佔領
directora	主任
directora	導演
directora	司長
road	公路
road	道路
road	路
coste	費用
coste	成本
coste	費用
coste	成本
realizando	表演
polo	竿
polo	鋼管
medias	絲襪
medias	絲襪
medias	褲襪
medias	平均值
medias	絲襪
medias	襪
medias	襪子
proteínas	蛋白質
proteínas	蛋白
proteínas	蛋白質
proteínas	蛋白
fundadores	創始人
fundadores	創始
fundadores	建國
fundadores	創辦人
fundadores	創始人
maya	maya
bruce	bruce
depresión	蕭條
depresión	抑鬱
depresión	抑鬱症
depresión	沮喪
firmado	簽名
firmado	署名
firmado	簽署
clientes	客戶
clientes	顧客
clientes	客戶
clientes	顧客
clientes	客戶
clientes	客戶
barra	酒吧
barra	bar
destruir	消滅
destruir	摧毀
destruir	毀滅
mente	頭腦
mente	心靈
limitada	有限
limitada	限量
limitada	限
limitada	受限
tus	你的
relatos	故事
relatos	動態
relatos	決算
protagonistas	主演
tribus	部族
tribus	部落
cientos	成百上千
cientos	數百
teclados	鍵盤
teclados	鍵盤
union	聯盟
union	工會
meridional	南方
meridional	南部
invitados	邀請
invitados	受邀
invitados	賓客
invitados	來賓
invitados	客人
invitados	賓客
invitados	來賓
invitados	客人
carbono	碳
carbono	炭
johnny	johnny
sony	sony
wild	狂野
wild	野
wild	野性
wild	野生
plazas	地方
plazas	地點
plazas	方塊
específicamente	具體地說
occidentales	西方
occidentales	西部
existente	現存
existente	現有
techo	屋頂
comando	命令
comando	指揮
comando	突擊隊
jimmy	jimmy
incendio	消防
incendio	火
incendio	火焰
incendio	火災
incendio	縱火
intentos	企圖
cae	瀑布
hitler	希特勒
cuestiones	問題
marta	martha
culturas	文化
costumbres	定制
costumbres	自訂
costumbres	習性
costumbres	習慣
costumbres	海關
costumbres	關稅
riqueza	財富
riqueza	財富
altar	祭壇
altar	壇
triple	三重
hogares	住家
hogares	住戶
dispositivo	裝置
frutos	果實
frutos	水果
frutos	果
frutos	果實
frutos	水果
song	歌曲
song	宋
song	首歌
song	歌
solicitud	申請
solicitud	申請書
solicitud	請求
solicitud	要求
silla	椅
silla	椅子
silla	馬鞍
silla	鞍
informática	計算機
informática	電腦
informática	電子計算機
informática	計算機
informática	電腦
informática	運算
informática	計算
fronteras	邊界
fronteras	界線
fronteras	界限
fronteras	邊界
fronteras	邊框
fronteras	邊境
fronteras	邊界
fronteras	邊框
fronteras	邊境
fronteras	邊疆
construcciones	施工
construcciones	建設
construcciones	建築
construcciones	建構
construcciones	建築
construcciones	建築物
maíz	玉米
system	系統
gato	貓咪
gato	貓
gato	cat
azúcar	食糖
azúcar	糖業
azúcar	糖
millón	百萬
defunción	死亡
defunción	死神
lesión	損傷
sonidos	噪音
salvar	救助
salvar	搶救
salvar	打撈
nobel	諾貝爾
friedrich	friedrich
individuo	個人
individuo	個別
individuo	個體
siente	感受
siente	感覺
siente	感覺
dividido	分裂
giro	扭
giro	扭曲
alcalá	alcalá
men	男性
men	男人
men	男子
crimen	犯罪
correcto	右
esclavos	奴隸
comics	漫畫
aguilar	aguilar
abrir	開
abrir	營業
abrir	開啟
abrir	開放
abrir	開局
abrir	開幕
largos	久
largos	長
inmediato	即時
interpreta	詮釋
band	樂團
band	樂隊
album	相簿
album	專輯
automóviles	車
automóviles	汽車
sábado	星期六
sábado	週六
cuartel	營房
cuartel	軍營
cuartel	兵營
cuartel	總部
héroes	英雄
network	網路
network	網
elizabeth	elizabeth
perspectiva	展望
perspectiva	透視
perspectiva	視角
perspectiva	視角
perspectiva	觀點
cuevas	洞穴
cuevas	山洞
correspondientes	相應
correspondientes	對應
suprema	最高
decoración	裝飾
decoración	裝飾
decoración	裝飾
decoración	裝潢
decoración	裝飾
julián	julian
gama	山脈
gama	範圍
gama	射程
gama	gamma
gama	伽瑪
inc	inc
foro	論壇
copia	複製
copia	副本
copia	副本
copia	拷貝
copia	複製
muros	牆壁
muros	城牆
muros	牆
retorno	返回
retorno	回歸
sands	金沙
sands	金砂
sands	sands
europeas	歐洲
lógica	邏輯
lógica	邏輯
soto	soto
segura	安全
segura	平安
segura	安全
cuarenta	四十
cuarenta	forty
costo	費用
costo	成本
costo	費用
costo	成本
extinción	滅絕
extinción	絕種
típico	典型
nativos	原生
conferencias	講課
conferencias	講座
conferencias	演講
ajedrez	象棋
ajedrez	棋
ajedrez	西洋棋
habitación	房間
habitación	房
habitación	客房
habitación	房間
señales	訊號
señales	跡象
señales	標誌
tensión	張力
tensión	電壓
cesar	凱撒
conciencia	良知
conciencia	良心
conciencia	知覺
conciencia	意識
seminario	神學院
seminario	討論會
seminario	研討會
juárez	juárez
técnicos	技術
palmas	手心
palmas	棕櫚
palmas	手掌
órganos	器官
órganos	器官
órganos	風琴
gusta	讚
entradas	票
entradas	門票
entradas	車票
entradas	票券
entradas	條目
pelo	頭髮
pelo	毛髮
pelo	髮型
pelo	發
estatus	狀況
estatus	狀態
estatus	現況
miller	米勒
miller	miller
contemporáneo	當代
turístico	遊客
turístico	旅遊
seco	乾燥
seco	乾
lisa	lisa
huracán	颶風
cumbre	峰會
residentes	居民
patrick	patrick
conservador	館長
conservador	保守派
conservador	保守
rueda	輪
rueda	車輪
valles	山谷
completar	完整
completar	完成
pacto	協約
pacto	緊湊
pacto	契約
pacto	協約
pacto	約定
llamar	致電
llamar	電話
llamar	打電話
llamar	通話
llamar	呼叫
llamar	呼叫
contribuciones	捐款
contribuciones	繳款
opiniones	評語
opiniones	審查
opiniones	意見
segovia	segovia
brazos	軍火
moore	moore
moore	穆爾
moore	摩爾
consejero	顧問
consejero	參贊
consejero	參贊
consejero	輔導員
cámaras	凸輪
cámaras	鏡頭
cámaras	照相機
cámaras	相機
cámaras	攝影機
cámaras	照相機
cámaras	相機
website	網站
website	網頁
interpretar	詮釋
off	關
off	關閉
autopista	高速公路
autopista	高速公路
autopista	公路
arts	藝術
parcial	偏向
parcial	局部
parcial	部分
originaria	源於
clan	氏族
clan	部族
clan	氏
incluidos	包括
incluidos	包括
séptimo	第七
historial	歷史
billy	billy
impuestos	稅收
impuestos	稅務
impuestos	納稅
impuestos	稅務
impuestos	稅收
impuestos	稅
impuestos	稅金
impuestos	稅務
impuestos	稅收
impuestos	稅
impuestos	稅款
reloj	觀看
reloj	手錶
reloj	鐘
reloj	鍾
reloj	時鐘
delta	三角洲
delta	delta
singles	單曲
singles	單打
intensidad	強度
intensidad	密度
toronto	多倫多
definir	界定
definir	定義
definir	界定
definir	定義
liberales	自由主義
gabinete	內閣
villas	別墅
equilibrio	平衡
equilibrio	結餘
equilibrio	均衡
equilibrio	餘額
equilibrio	平衡
equilibrio	均衡
equilibrio	平衡
equilibrio	均衡
esquina	角落
esquina	轉角
esquina	角
allen	allen
recuerdo	紀念品
recuerdo	紀念
recuerdo	記憶力
recuerdo	記憶
recuerdo	記憶體
recuerdo	回憶
japoneses	日本人
japoneses	日文
inmigrantes	移民
inmigrantes	移民
pared	壁
pared	牆壁
pared	圍牆
pared	牆
órbita	軌道
aceptado	接受
tropicales	熱帶
designados	指定
asistió	出席
cima	頂
cima	top
cima	頂端
cima	熱門
cima	最高
cima	峰會
airlines	航空公司
airlines	航空
vázquez	vasquez
vázquez	vázquez
soviético	蘇維埃
rubén	ruben
anthony	anthony
pos	pos
atletismo	追蹤
atletismo	曲目
atletismo	軌道
atletismo	軌跡
atletismo	田徑
heavy	重
heavy	重型
heavy	沈重
silencio	寂靜
silencio	沈默
silencio	緘默
silencio	沈默
silencio	無聲
trofeo	戰利品
trofeo	獎盃
trofeo	獎杯
ocupado	忙
ocupado	繁忙
ocupado	忙碌
ocupado	忙著
arqueológico	考古
arqueológico	考古學
arqueológico	考古
pobres	窮
reconstrucción	重建
reconstrucción	重建
reconstrucción	重建
tratados	條約
óperas	歌劇
presa	壩
presa	水電站
presa	水庫
presa	大壩
presa	水壩
presa	獵物
oportunidades	機遇
oportunidades	機會
oportunidades	機遇
oportunidades	機會
usados	使用
calderón	calderón
monarquía	君主
monarquía	君主制
monarquía	君主政體
circular	環形
circular	圓形
circular	迴圈
lobo	lobo
lobo	狼
biología	生物
biología	生物學
dividida	分裂
dividida	分裂
dividida	分割
víctima	受害人
víctima	受害者
víctima	死者
incremento	增加
incremento	提高
incremento	遞增
incremento	增量
teología	神學
nobleza	高尚
nobleza	貴族
cultivos	莊稼
cultivos	農作物
cultivos	作物
cultivos	文化
cultivos	莊稼
cultivos	農作物
cultivos	作物
gusto	味道
gusto	味覺
gusto	品味
gimnasia	健身房
gimnasia	體育館
gimnasia	體操
refugio	避難所
refugio	收容所
refugio	避難所
refugio	避難
automóvil	車
automóvil	汽車
renuncia	辭職
renuncia	棄權
renuncia	辭職
filósofo	哲學家
rasgos	功能
rasgos	特色
rasgos	特徵
rasgos	地物
rasgos	特點
cantar	唱
cantar	唱歌
cantar	歌唱
cantar	歌聲
cantar	唱歌
cantar	歌唱
end	終結
end	結尾
end	結束
pino	松樹
pino	松
usualmente	通常
sofía	sophie
sofía	sofia
lucía	lucia
lucía	露西
lucía	lucy
antioquia	antioquia
absoluto	絕對
absoluto	絕對值
herramienta	工具
águila	鷹
águila	老鷹
águila	雕
águila	鵰
institute	研究所
camiseta	襯衣
camiseta	衫
camiseta	襯衫
registrado	註冊
cabello	頭髮
cabello	毛髮
cabello	髮型
cabello	發
reinos	王國
mix	搭配
mix	組合
mix	混合
permiso	許可
permiso	許可證
