से	از
वर्ड	واژه
वर्ड	کلام
प्रभार	اتهام
प्रभार	شارژ
म्यांमार	میانمار
मार्गरेट	مارگرت
मार्गरेट	مارگارت
अपमानजनक	موهن
बांसुरी	فلوت
दिशानिर्देश	جهت
दिशानिर्देश	مسیرها
दिशानिर्देश	دستورالعملهای
दिशानिर्देश	دستورالعملها
दिशानिर्देश	رهنمودهای
माननीय	گرانقدر
माननीय	بزرگوار
माननीय	شرافتمندانه
माननीय	ارجمند
माननीय	گرامی
बधाई	تبریک
बधाई	درود
बधाई	تبریک
सत्तर	هفتاد
सत्तर	ستار
हॉस्पिटल	بیمارستان
हॉस्पिटल	بیمارستانی
प्रांगण	حیاط
हिंदुस्तानी	هندوستانی
त्यागपत्र	استعفای
त्यागपत्र	استعفاء
त्यागपत्र	استعفا
फास्फेट	فسفات
नीलम	سفیر
जलसन्धि	تنگه
स्विंग	تاب
स्विंग	نوسان
मर्फी	مورفی
हार्बर	بندرگاه
हार्बर	بندر
टिप्पणियाँ	نظرات
टिप्पणियाँ	نظرها
टिप्पणियाँ	توضیحات
प्रिंटर	چاپگر
प्रिंटर	چاپگرهای
सिनसिनाटी	سینسیناتی
गिरी	فل
फुल	پر
फुल	کاملش
फुल	سرشار
फुल	فول
फुल	پره
जागरूक	آگاه
अनिश्चितता	قطعیت
अस्सी	عاصی
पापुआ	پاپوآ
विषयवस्तु	محتویات
विषयवस्तु	رضایت
विषयवस्तु	خرسند
विषयवस्तु	محتوای
विषयवस्तु	محتوا
विषयवस्तु	محتویات
सूरीनाम	سورینام
आज़मी	اعظمی
आज़मी	عزمی
फोर्ब्स	فوربس
फोर्ब्स	فوربز
प्रेमियों	عشاق
प्रेमियों	عاشقان
प्रेमियों	lovers
आनुवंशिकी	ژنتیک
हथेली	نخل
हथेली	خرمایی
दाग	لکه
दाग	لکه
अज़ाब	تازیانه
अज़ाब	doom
अज़ाब	عذاب
बटालियन	گردان
प्रियंका	پریانکا
रिक	ریک
बर्मिंघम	بیرمنگام
गुस्से	عصبانیت
गुस्से	غضب
गुस्से	خشم
गुस्से	pda
आर्यन	آرین
आर्यन	آریایی
आर्यन	آریان
ढलान	شیب
ढलान	سراشیبی
लगन	اهدا
लगन	اهداء
लगन	فداکاری
चाकू	چاقوی
चाकू	چاقو
चाकू	کارد
चाकू	چاقویی
परिवर्तनीय	متغیر
परिवर्तनीय	متغیرها
परिवर्तनीय	متغیرها
परिवर्तनीय	متغیر
परिवर्तनीय	تغییرپذیر
निर्दोष	بیگناهی
निर्दोष	بیگناه
निर्दोष	معصوم
महायान	مهایانه
लीबिया	لیبی
उज़बेक	ازبکی
पिछला	آخری
पिछला	لست
पिछला	واپسین
पिछला	آخرین
पिछला	اخرین
पिछला	پیشین
पिछला	قبلی
झुंड	گله
घुड़सवार	سوارکاری
प्रसाधन	توالت
प्रसाधन	منابع
ईमानदार	اخلاص
ईमानदार	خالص
ईमानदार	مخلص
ईमानदार	خواهانم
ईमानदार	راستگو
ईमानदार	صادقانه
ईमानदार	صادق
ईमानदार	صادقی
ईमानदार	امین
जोस	جوز
जोस	خوزه
जोस	خسه
जोस	ژوزه
जोस	خوزه
मल्टी	چند
चंदन	صندل
चंदन	صندل
अंकीय	رقم
अंकीय	عددی
असेम्बली	مجلس
असेम्बली	مجمع
असेम्बली	محفل
भिक्षुओं	راهبان
लड़ी	نخ
लड़ी	رشته
कानों	گوش
कानों	گوشها
कानों	گوشهای
चांसलर	صدر
अहसास	احساس
अहसास	حس
अहसास	احساسش
चक्रीय	چرخهای
किपलिंग	کیپلینگ
अस्थाई	موقت
अस्थाई	موقتی
तैमूर	تیمور
तबाह	ویران
योद्धाओं	جنگجویان
कलाकृति	شاهکار
नाइजीरिया	نیجریه
मिसिसिपी	میسیسیپی
थ्रिलर	تریلر
अंतरजाल	اینترنت
अंतरजाल	اینترنتی
रहो	بمان
रहो	بمانی
रहो	ماندن
रहो	بمانم
रहो	بمانید
ट्रैकिंग	ردگیری
ट्रैकिंग	ردیابی
ट्रैकिंग	پیگیر
अब्बास	abbas
अब्बास	عباس
गिद्ध	کرکس
गिद्ध	لاشخور
पोस्टर	پوستر
पोस्टर	اعلامیه
छात्रावास	خوابگاه
वंशजों	نوادگان
रंजक	رنگدانه
उंगलियों	انگشتان
उंगलियों	انگشت
चॉकलेट	شکلاتی
चॉकलेट	کاکائو
चॉकलेट	شکلات
राइफल	تفنگ
मेक	make
मेक	را
बल्ले	چماق
बल्ले	خفاش
सुन्दरता	زیبایی
सुन्दरता	زیبای
अंतरिम	موقت
अंतरिम	احتمالی
जबड़े	آرواره
सर्वनाम	ضمیر
नंदा	ناندا
शेल	شل
शेल	پوسته
शेल	صدف
सू	سو
सू	سو
रसोई	آشپزخانه
वाक	سخنرانی
वाक	گفتار
चिकित्सालय	بیمارستان
चिकित्सालय	بیمارستانی
चट्टानें	سنگها
तीतर	کبک
तीतर	پارتریج
चतुर	باهوش
चतुर	استیوت
खानपान	تدارکات
सजातीय	همگن
परिवर्तक	مبدل
गुलज़ार	گولزار
कसम	قسم
किराया	کرایه
किराया	اجاره
किराया	کرایه
महीना	ماه
नैनो	نانو
नमकीन	شوره
नमकीन	شور
पंद्रहवीं	fifteenth
पंद्रहवीं	پانزدهمین
चुनावी	انتخاباتی
चुनावी	انتخابات
प्लेग	طاعون
चना	نخود
अज्ञान	نادانی
अज्ञान	جهالت
अज्ञान	جهل
नबी	پیغمبر
नबी	پیامبر
नबी	پیغمبری
नबी	نبی
नबी	نابی
परी	پری
परी	آنجل
परी	فرشته
परी	انجل
कीचड़	گِل
कीचड़	ماد
न्यूर्क	نیوآرک
छुपा	پنهان
छुपा	مخفی
छुपा	پنهان
डिफ़ॉल्ट	پیشفرض
ड्राफ्ट	حواله
ड्राफ्ट	پیشنویس
ड्राफ्ट	درفت
राइस	برنجی
राइस	پلو
राइस	رایس
राइस	برنج
रेफरी	داور
साहसी	استالوارت
साहसी	ماجراجو
साहसी	شجاع
ताज़ा	تازه
उपेक्षित	قصور
ज़िंदगी	زندگى
ज़िंदगी	زندگی
कॉनकॉर्ड	کنکورد
मिश्रधातु	آلیاژ
आइटम	موارد
आइटम	فقره
क्षणिक	گذرا
क्षणिक	زودگذر
क्षणिक	زودگذر
वेदना	مالیخولیایی
दुर्गम	دمل
जीमेल	gmail
फॉर्मेट	قالب
फॉर्मेट	قالبی
फेस	چهره
फेस	صورت
फेस	face
कस्तूरी	مُشک
कस्तूरी	مشک
कस्तूरी	مشکین
पांव	پاهای
पांव	پایی
झगड़ा	نزاع
झगड़ा	مشاجره
झगड़ा	ستیزه
मीट्रिक	معیارهای
मीट्रिक	متریک
बांग्लादेशी	بنگلادش
बांग्लादेशी	بنگلادشی
डिज़ाइनर	طراح
डिज़ाइनर	نگارنده
डिज़ाइनर	designer
क्रीड़ा	اسپرت
क्रीड़ा	اسپورت
क्रीड़ा	ورزشی
क्रीड़ा	ورزش
एकाग्रता	غلظت
एकाग्रता	غلظت
ईकाई	یگان
ईकाई	یکای
ईकाई	واحد
ईकाई	یکا
भतीजे	برادرزاده
भतीजे	خواهرزاده
कुंभ	دلو
संभाव्यता	احتمال
संभाव्यता	احتمالات
अपर	بالایی
अपर	آپر
अपर	فوقانی
मेरिल	مریل
स्तनधारियों	پستانداران
संकेतक	اشارهگر
स्पष्टता	وضوح
बेंज	بنز
बेंज	benz
तंजानिया	تانزانیا
गोल्डबर्ग	گلدبرگ
केदार	قیدار
एडी	اِدی
एडी	دیود
नहरों	کانال
नहरों	مجرا
नहरों	مجرای
नहरों	کانالها
विभेदन	دقت
विभेदन	وضوح
रणजीत	رانجیت
गुफाएं	غار
गुफाएं	غارهای
गुफाएं	غارها
उज़्बेकिस्तान	ازبکستان
सीरियल	نیجریه
सीरियल	متوالی
सीरियल	سریالی
सीरियल	سریالهای
सीरियल	الجزایر
रिवर्स	معکوس
कार्यपालिका	اجرایی
कलिंग	کالینگا
कास्ट	گچ
कास्ट	بیندازید
ठहरने	سکونت
झटका	شوکه
झटका	شوک
परमहंस	پاراماهانزا
कैदी	زندانی
कैदी	اسیر
कैदी	اسیری
कैदी	زندانیان
धृतराष्ट्र	دهرتراشت
गृहस्थ	صمیمانه
साओ	سائو
साओ	کائو
विंडो	پنجره
कैश	نهانگاه
कैश	کش
लोधी	لودی
इराकी	عراقی
इराकी	عراق
अराजकता	آشفتگی
अराजकता	آشوب
मेटा	متا
सिग्मा	سیگما
पाला	پالا
आजीविका	حرفه
आजीविका	شغل
आजीविका	معیشت
आजीविका	معاش
फायदे	فواید
फायदे	منافع
गिरवी	مهره
बार्कलेज	بارکلیز
नवीकरण	نوسازی
नवीकरण	بازسازی
नवीकरण	نوسازی
नवीकरण	بازسازی
नवीकरण	تجدید
निरोध	کاندوم
प्रतिबंधों	تحریمها
प्रतिबंधों	تحریم
प्रतिबंधों	تحریمهای
उपासक	پرستندگان
उपासक	نمازگزاران
मैराथन	ماراتن
मैराथन	ماراتون
पोटेशियम	پتاسیم
लारा	لارا
थर्मल	گرمایی
थर्मल	حرارتی
झाड़ी	درختچه
डेविल	شیطان
कक्षीय	اوربیتال
कक्षीय	مداری
अधूरा	ناتمام
अधूरा	ناقص
स्क्रीनिंग	اکران
स्क्रीनिंग	غربالگری
सर्वसम्मति	اجماع
टर्बाइन	توربین
उत्साही	مشتاق
कार्यशील	روان
कार्यशील	دویدن
कार्यशील	اجرا
बजाज	باجاج
सराहनीय	ستودنی
किंवदंती	افسانه
किंवदंती	اسطوره
छलांग	جهش
छलांग	کبیسه
लाओस	لائوس
साइप्रस	قبرس
स्वायत्तता	خودمختاری
गाढ़ा	توپر
गाढ़ा	جسور
बाग़	باغها
बीयर	بیر
बीयर	آبجو
बीयर	آبجوی
ड्राइविंग	رانندگی
वेनेजुएला	ونزوئلا
जीनों	ژنها
जीनों	ژن
जीनों	ژنهای
बोनस	پاداش
बोनस	جایزه
बोनस	امکاناتی
ज्या	سینوسی
थाना	زندان
झूठे	دروغگو
झूठे	دروغگوی
तक्षशिला	تاکسیلا
अस्थियों	استخوان
अस्थियों	بونز
अस्थियों	استخوانها
पिक्सेल	پیکسل
पिक्सेल	پیکسل
लॉयड	لوید
ब्रेट	برت
हीट	گرما
हीट	حرارت
हीट	گرمای
सुनहरा	زرین
सुनहरा	طلایی
सुनहरा	گلدن
सुनहरा	طلائی
सुनहरा	طلای
सुनहरा	gold
सुनहरा	طلا
सुनहरा	طلایی
सुनहरा	گلد
सुनहरा	زرین
नमाज़	صلاح
नमाज़	نماز
नमाज़	دعا
कर्कट	سرطانی
कर्कट	سرطان
शौचालय	توالت
पर्सनल	شخصی
मॉनमाउथशायर	monmouthshire
पहिया	فرمون
पहिया	چرخ
पहिया	تایر
पहिया	لاستیک
मेगाडेथ	مگادث
लोकल	محلی
पुनरुद्धार	بازگردانی
पुनरुद्धार	مرمت
पुनरुद्धार	ترمیم
पुनरुद्धार	احیای
पुनरुद्धार	revival
मस्जिदों	مساجد
मस्जिदों	مسجد
मस्जिदों	مسجدی
शाहरुख	srk
विकासवादी	تکاملی
डेयरी	لبنیات
बाय	خداحافظ
जावास्क्रिप्ट	جاوااسکریپت
गेल	گیل
छू	لمس
छू	تاچ
छू	رسد
पंक्तियाँ	سطرها
पंक्तियाँ	صف
पंक्तियाँ	خطوط
हाइकु	هایکو
जेफ	جف
मददगार	یاور
मददगार	یاوری
वर्णनात्मक	توصیفی
मद	موارد
मद	فقره
मिशनरी	دینیه
बियोवुल्फ़	بیوولف
पिताजी	بابا
पिताजी	پدر
पिताजी	بابایی
मोल	مول
संधारित्र	خازن
सबवे	مترو
सबवे	متروی
पुनर्जन्म	تناسخ
पर्यायवाची	مترادف
रनर	رانر
रनर	دونده
जेसन	جیسون
घेराबंदी	محاصره
आरा	آرا
आरा	آرای
कल्याणकारी	علل
कल्याणकारी	موجب
सेटिंग	غروب
सेटिंग	تنظیم
सेटिंग	تنظیمات
टीपू	تیپو
उस्मानी	عثمانی
ग्लासगो	گلاسکو
आंखें	چشمها
आंखें	چشمانی
आंखें	چشم
आंखें	چشمان
परिसंचरण	گردش
ताश	کارتها
ताश	ورق
ताश	کارتهای
सजावटी	تزئینی
सजावटी	زینتی
प्रेषण	انتقال
प्रेषण	مخابره
एमिली	امیلی
शील	عفت
लिथियम	لیتیم
बॉयल	بویل
पालक	اسفناج
फैमिली	فامیل
फैमिली	خانوادگی
फैमिली	خانواده
बॉक्सिंग	boxing
बॉक्सिंग	بوکس
बॉक्सिंग	بکس
हिरन	آهو
हिरन	دیر
हिरन	گوزن
हिरन	آهویی
हिरन	آهوی
धारकों	سیراب
चैपल	نمازخانه
चैपल	چپل
चैपल	کلیسای
होंडा	honda
होंडा	هوندا
ज्योतिषी	منجم
मध्यस्थ	میانجی
मध्यस्थ	میانجیگری
अभिभावक	والدین
फ्लैट	مسطح
फ्लैट	فلت
बौद्धों	الرشید
टेन	تن
टेन	برنزه
टेन	تان
टेन	ده
शील्ड	شیلد
शील्ड	حفاظ
शील्ड	سپر
चीड़	پاین
चीड़	کاج
आइवी	پیچک
आइवी	آیوی
गार्डनर	گاردنر
तोड़कर	شکستن
तोड़कर	شکنی
चुंबक	مغناطیس
चुंबक	آهنربا
मॉन्ट्रियल	مونترال
अठारहवीं	هجدهم
अठारहवीं	هجدهمین
हेलो	الو
हेलो	سلام
हेलो	هاله
कविताएं	شعری
कविताएं	شعرهای
कविताएं	شعر
कोका	کوکائین
कोका	کوکا
रॉड	راد
रॉड	رود
निरस्त	لغو
बुद्धिमत्ता	هوش
बुद्धिमत्ता	هوشی
बुद्धिमत्ता	حکمت
बुद्धिमत्ता	حکمتی
चेचक	آبله
नर्स	پرستاران
नर्स	nurse
नर्स	پرستار
उठती	طلوع
इकट्ठे	جمع
मुड़	پیچیده
ब्रोमाइड	برمید
राष्ट्रसंघ	دورس
हड़प्पा	هاراپا
जया	جایا
नार्वे	نروژ
धैर्य	صبور
धैर्य	شکیبایی
धैर्य	صبر
धैर्य	استقامت
फट	شکفتن
फट	بغض
महत्वाकांक्षी	بلندپرواز
त्रिनिदाद	ترینیداد
निराकरण	حل
निराकरण	رفع
बकाया	برجسته
सुपरहीरो	ابرقهرمان
कोल्ड	سرما
कोल्ड	سرد
कोल्ड	سرماخوردگی
ज़ांज़ीबार	زنگبار
नागालैण्ड	ناگالند
संयोजी	همبند
कै	کای
प्रकार्य	کارکرد
प्रकार्य	تابع
शरणार्थी	پناهنده
शरणार्थी	مهاجر
शरणार्थी	پناهنده
शरणार्थी	پناهندگان
शरणार्थी	پناهجویان
शरणार्थी	مهاجرین
गुंजाइश	دامنه
धीमे	آهسته
धीमे	آهسته
दानों	جوش
दानों	عجول
अवांछित	ناخواسته
समोआ	ساموآ
लोदी	لودی
सममिति	تقارن
अनमोल	گرانبها
कैस्पियन	خزر
कैस्पियन	کاسپین
कैस्पियन	مازندران
कक्षों	چمبرز
स्पार्टा	اسپارتا
व्यापकता	شیوع
आत्माओं	روحی
आत्माओं	اسپریت
आत्माओं	روح
कस्बों	شهرها
त्रिशूल	ترایدنت
त्रिशूल	تریشول
स्तनपान	شیردهی
इनाम	جایزه
इनाम	جوایز
जिन्दगी	زندگى
जिन्दगी	زندگی
गरमी	گرما
गरमी	حرارت
गरमी	گرمای
नोड	گره
असंगत	متناقض
असंगत	ناسازگار
जीरा	زیره
पूर्वाग्रह	تعصب
जैकेट	ژاکت
जैकेट	کاپشن
आयतें	آیات
अफवाह	شایعه
अफवाह	شایع
उत्सुक	کنجکاو
उत्सुक	کنجکاوی
परीक्षक	چکر
परीक्षक	تستر
प्रिंटिंग	چاپ
टैबलेट	الواح
टैबलेट	تبلت
टैबलेट	لوح
चैरिटी	زکات
चैरिटी	صدقه
चैरिटी	خیریه
देसी	دزی
शिविरों	اردوگاه
टैंगो	تنگو
टैंगो	تانگو
न्यूकैसल	نیوکاسل
केट	kate
पांचवां	پنجم
पांचवां	پنجمی
पांचवां	پنجمین
प्रयोगकर्ता	کاربران
अनैतिक	غیراخلاقی
रोनाल्ड	رونالد
तस्करी	قاچاق
कटु	تلخی
कटु	تلخ
ब्रेकिंग	شکستن
ब्रेकिंग	شکنی
मोनिका	مونیکا
ग्रेस	فضل
ग्रेस	گریس
मैजिक	جادویی
मैजिक	جادو
मैजिक	سحر
मैजिक	جادوی
भुट्टो	بوتو
हर्बल	گیاهی
रॉकी	راکی
चुम्बक	مغناطیس
चुम्बक	آهنربا
रयान	راین
रयान	رایان
एडिडास	adidas
एडिडास	آدیداس
फास्फोरस	فسفر
एथलेटिक	اتلتیک
एथलेटिक	ورزشی
एथलेटिक	ورزشکار
ग़ुलाम	غلام
नेविगेशन	ناوبری
शिश्न	آلت
अधूरी	ناتمام
अधूरी	ناقص
फ़ौज	لشگر
फ़ौज	ارتش
फ़ौज	ارتشی
फ़ौज	سپاه
फ़ौज	لشکر
पागलपन	جنون
पागलपन	دیوانگی
युआन	یوان
रोमांच	هیجان
कारगिल	کارگل
सूख	خشک
सूख	خشکیده
इजाजत	اجازه
इजाजत	مجوز
सगाई	تعامل
सगाई	نامزدی
सगाई	engaged
सगाई	نامزد
मोनोऑक्साइड	مونوکسید
अटलांटा	آتلانتا
मैडिसन	مدیسون
मृदु	ملو
पैराशूट	چتر
अविवाहित	مجرد
खरगोश	خرگوش
खरगोश	خرگوشی
खरगोश	خرگوش
मेज़बान	میزبان
नागालैंड	ناگالند
तकलीफ	پریشانی
तकलीफ	بدبختی
मृतक	مرحوم
कैट	cat
कैट	گربه
वीरों	قهرمانان
काका	کاکا
लिफ्ट	لیفت
लिफ्ट	آسانسور
गाँठ	کیست
सिंथेटिक	مصنوعی
समझौतों	توافقنامه
समझौतों	توافقات
बैरल	بشکه
खुजली	خارش
खुजली	ایچی
खुजली	خارش
अन्वेषक	بازپرس
मूर्ख	احمق
मूर्ख	احمقانه
मूर्ख	حماقت
बीम	پرگار
बीम	پرتو
कोडिंग	کدگذاری
कोडिंग	پربازده
अशांति	ناآرامی
इम्पीरियल	امپراطوری
इम्पीरियल	سلطنتی
इम्पीरियल	امپراتوری
वहा	آنجا
घोषणापत्र	بیانیه
रेट	نرخ
अंगद	انگد
सत्रह	هفده
मक्खी	پرواز
कॉन्सर्ट	کنسرت
कॉन्सर्ट	کنسرت
छायांकन	سایه
छायांकन	عکاسی
छायांकन	photography
छायांकन	عکسبرداری
छायांकन	نجات
छायांकन	ذخیره
छायांकन	ذخیرۀ
कॉर्नेल	کرنل
वानिकी	جنگلداری
टेनेसी	تنسی
जहाँगीर	جهانگیر
नजारा	مناظر
मधुमक्खी	زنبور
टिप्पणियां	نظرات
टिप्पणियां	نظرها
टिप्पणियां	توضیحات
गुलामी	بردگی
गोआ	گوا
प्रलेखन	مستندات
संकेतन	نشانگذاری
संकेतन	نماد
घटी	کاهش
पक्षपात	تبعیض
इजरायल	اسراییل
इजरायल	اسرائیل
इजरायल	اسرائیلیها
पकाया	پخته
गेंदबाज़ी	بولینگ
आबू	ابو
अनुरक्षण	اسکورت
अनुरक्षण	همراهی
डीलर	فروشندگان
मीठी	شیرین
ब्रॉडवे	برادوی
जिगर	جگر
जिगर	کبد
अंगोला	آنگولا
अंगोला	مغولستان
एक्सटेंशन	پسوندهای
एक्सटेंशन	افزونه
एक्सटेंशन	پسوند
संस्थापकों	بنیانگذاران
संस्थापकों	مؤسسان
गोथिक	گوتیک
केसर	زعفران
मुरैना	مورینا
अचेतन	محرکهای
दस्ते	جوخه
आयोडीन	ید
परावर्तन	اندیشه
परावर्तन	منعکس
परावर्तन	بازتاب
परावर्तन	انعکاس
छानबीन	تحقیق
छानबीन	تحقیقات
छानबीन	جهانگردی
छानबीन	اکتشافات
कामुक	شهوتی
नीतियां	سیاستهای
तेरहवीं	سیزدهمین
तेरहवीं	thirteenth
लेस	لیس
लेस	له
लेस	les
लेस	لز
लेस	لس
रणबीर	رانبیر
मॉरिस	موریس
मॉरिस	موریس
त्रासदी	تراژدی
सीन	صحنه
सीन	سکانس
ईशा	ایشا
दिव्या	دیویا
कैफे	کافئین
नींबू	لیمویی
नींबू	لمون
नींबू	لیمو
नींबू	لیمون
नींबू	لیموترش
नींबू	لیمو
ओपल	اوپال
गिग्स	گیگ
हडसन	هادسون
हडसन	هادسن
धावक	رانر
धावक	دونده
धावक	دوندگان
मार्क्सवाद	مارکسیسم
लद्दाख	لداخ
बर्न	سوخت
बर्न	سوختگی
बर्न	سوختن
बर्न	سوزاندن
नेहा	نها
शाहिद	shahid
शाहिद	شهید
इंडेक्स	شاخص
इंडेक्स	نمایه
तेंदुआ	پلنگی
तेंदुआ	پلنگ
अनुशंसा	توصیه
डिक	دیک
निरर्थक	پوچ
अमान्य	نامعتبر
झगड़े	مبارزات
रति	راتی
होड़	راش
घिरी	محاصره
कतार	صف
बाल्टिक	بالتیک
शकीरा	شکیرا
अमेज़न	آمازون
निजाम	نظام
वैंकूवर	ونکوور
खेलकूद	اسپرت
खेलकूद	اسپورت
खेलकूद	ورزشی
खेलकूद	ورزش
प्यास	تشنه
प्यास	تشنه
प्यास	عطش
प्यास	تشنگی
मार्टिना	مارتینا
काराकोरम	شاهراه
पीटर्सबर्ग	پترزبورگ
पीलिया	زردی
खलीफा	خلیفه
खलीफा	خلیفه
कीथ	کیث
डेरा	درا
एडमंड	ادموند
प्रकाशिकी	اپتیک
छुट्टियों	تعطیلات
छुट्टियों	اعیاد
किंडरगार्टन	مهدکودک
किंडरगार्टन	کودکستان
जबतक	تا
डिप्टी	معاون
डेटिंग	دوستیابی
कमरा	اتاق
कमरा	اتاقی
कमरा	اطاق
माइनर	کوچک
माइनर	خردسال
माइनर	کوچکی
कपडे	لباس
कपडे	پوشاک
कपडे	لباسها
कपडे	لباس
कपडे	لباسهای
सोयाबीन	سویا
एनबीए	nbc
एनबीए	nba
एनबीए	انبیای
असत्य	باطل
चर्चिल	چرچیل
खजाना	گنجینه
खजाना	گنج
आइंस्टीन	اینشتین
आइंस्टीन	انیشتین
गिब्सन	گیبسون
सुझाया	پیشنهاد
निर्वासन	تبعید
रू	roo
महोदय	آقا
महोदय	اقا
महोदय	قربان
सीनेटर	سناتور
सुरक्षात्मक	رله
सुरक्षात्मक	محافظتی
दलाल	دلال
दलाल	کارگزار
आईपीएल	ipl
उदारता	بخشندگی
उदारता	بخشش
उदारता	سخاوت
स्पिरिट	روحی
स्पिरिट	اسپریت
स्पिरिट	روح
पार्कर	پارکر
बारबरा	باربارا
बारबरा	باربرا
एटीएम	خودپرداز
एटीएम	atm
प्रवचन	گفتمان
ड्राइंग	ترسیم
ड्राइंग	نقاشی
ड्राइंग	کشیدن
चुप	صامت
चुप	سایلنت
चुप	خاموش
चुप	خموش
दिवालिया	ورشکستگی
दिवालिया	ورشکسته
दिवालिया	ورشکستگی
बाल्यकाल	کودکی
बाल्यकाल	بچگی
ज़िम्मेदारी	مسولیت
ज़िम्मेदारी	مسئولیتی
ज़िम्मेदारी	مسئولیت
सावन	موسمی
सावन	ساوان
छोड़ो	استعفا
छोड़ो	انصراف
छोड़ो	ترک
स्क्वाड्रन	اسکادران
यूनानियों	یونانیان
यूनानियों	یونانی
यूनानियों	یونانیها
वाचक	گوینده
प्रिंसटन	پرینستون
सौम्य	ملایم
सौम्य	نرم
मालदीव	مالدیو
डिस्कवरी	اکتشاف
डिस्कवरी	دیسکاوری
डिस्कवरी	کشف
सत्यापित	certified
सत्यापित	وارسی
सत्यापित	تأیید
बाइक	دوچرخه
बाइक	موتور
राबर्ट	رابرت
राबर्ट	روبرت
राबर्ट	robert
राबर्ट	روبر
डीज़ल	دیزل
बाज़ारों	بازارها
बाज़ारों	بازارهای
फिशर	فیشر
फिशर	شقاق
सदाचार	فضیلت
सदाचार	پاکدامنی
विम्बलडन	ویمبلدون
जुट	ونتیج
गुस्सा	عصبانیت
गुस्सा	غضب
गुस्सा	خشم
गुस्सा	عصبانی
गुस्सा	خشمگین
गुस्सा	خشمناک
अदर	آذار
यूरिया	اوره
सीढ़ियों	پلکان
सीढ़ियों	پله
रस्म	مراسمی
रस्म	مراسم
मंगलौर	منگالور
मऊ	ماو
खरीदे	خریدن
खरीदे	خرید
त्वरक	شتابدهنده
धात्विक	فلز
धात्विक	فلزی
वामपंथी	چپگرا
मिंग	مینگ
घाना	غنا
कैप	کاپ
कैप	cap
कैप	کلاهک
कैप	کپ
जनम	تولد
जनम	birth
जनम	ولادت
साईं	سای
कनेक्टिकट	کنتیکت
क्रोम	کروم
रोनाल्डो	رونالدو
विंडसर	ویندسور
विंडसर	ویندزور
ऑफ़िस	اداره
ऑफ़िस	دفتر
तुर्कों	ترکیه
तुर्कों	ترکی
तुर्कों	بوقلمون
माइक्रोसॉफ़्ट	مایکروسافت
माइक्रोसॉफ़्ट	microsoft
ट्रिगर	تلنگر
ट्रिगर	ماشه
हत्यारे	آدمکش
हत्यारे	آدمکش
हत्यारे	قاتلین
हत्यारे	مهاجمان
विनम्र	فروتن
विनम्र	حقیر
विनम्र	متواضع
विनम्र	مودب
विनम्र	مودبانه
विनम्र	مؤدب
विनम्र	مؤدبانه
ध्वनिक	آکوستیک
ध्वनिक	ویرانگر
ध्वनिक	ناوشکن
एडगर	ادگار
करुण	کارون
इलेक्ट्रानिक	electronic
इलेक्ट्रानिक	الکترونیکی
इलेक्ट्रानिक	الکترونیک
पौष्टिक	سبزی
पौष्टिक	مغذی
पौष्टिक	مقوی
पौष्टिक	مقوی
मिनियापोलिस	مینیاپولیس
प्रियस	پریوس
कट्टरपंथी	رادیکال
कट्टरपंथी	متعصب
टॉमी	تامی
मिल्क	شیر
मिल्क	میلک
नामी	نامی
व्हील	فرمون
व्हील	چرخ
ग्रेनाइट	خارا
ग्रेनाइट	گرانیت
माथे	پیشانی
माथे	پیشونی
माथे	پیشانیش
माथे	براو
माथे	جبین
डुनेडिन	دنیدن
अवज्ञा	نافرمانی
पत्ता	برگی
पत्ता	برگ
इस्तांबुल	استانبول
जार	کوزه
जार	کوزه
लैरी	لری
लैरी	لاری
सिंडरेला	سیندرلا
अफीम	تریاک
अंबानी	آمبانی
स्वीट	شیرین
खूनी	خونین
नफरत	متنفر
नफरत	متنفرم
नफरत	تنفر
नफरत	نفرت
परोपकारी	بشردوست
एंटोनियो	آنتونیو
नाई	باربر
नाई	barber
नाई	آرایشگر
नाई	سلمانی
लम्बवत	عمود
दाह	dah
मेसोपोटामिया	النهرین
सिलाई	خیاطی
सिलाई	خیاط
सिलाई	دوختن
सिलाई	بخیه
सज्जन	آقایی
सज्जन	جنتلمن
प्रचुरता	فراوان
प्रचुरता	وفور
प्रचुरता	فراوانی
असहमति	اختلاف
ताई	تای
हिप्पोकैम्पस	هیپوکامپ
ब्लैकबेरी	blackberry
खरपतवार	گرس
खरपतवार	علف
लैन	شهرستان
लैन	کانتی
परिहार	گریز
कारा	کارا
कारा	کارا
दोलन	نوسان
टाइटन	تیتان
टाइटन	تایتان
अव्यवस्था	آشفتگی
अव्यवस्था	آشوب
कोको	کوکو
निवारक	پیشگیری
निवारक	پیشگیرانه
मदीना	مدینه
मदीना	مدینا
मदीना	مدینه
हटाएँ	حذف
हटाएँ	حذف
खमीर	مخمر
विच्छेद	انحلال
नाच	dance
नाच	رقص
बाल्टीमोर	بالتیمور
स्केटिंग	اسکیت
स्केटिंग	پاتیناژ
चित्रकारों	نقاشی
कुन्ती	کنتی
शैलियाँ	استایلز
शैलियाँ	سبکهای
लालच	حرص
लालच	آز
लालच	طمع
लालच	حرص
पुलों	پلها
मिडिया	رسانه
केयर	مراقبت
कर्ट	کورت
कर्ट	کرت
छतरी	چتر
छतरी	چتری
छतरी	آمبرلا
भा	bha
शिवालिक	شیوالیک
मजिस्ट्रेट	دادرس
फीस	شهریه
कतर	قطر
