категорія	categoria
сни	somnis
зак	zac
зак	zach
зак	zach
моне	monnet
моне	monet
олівера	oliveri
відчуттів	sensacions
коротше	bàsicament
олд	auld
молодою	joves
молодою	young
молодою	jove
караван	caravana
інфекція	infecció
тревізо	treviso
контури	camins
контури	contorns
магнітогорськ	magnitogorsk
голландська	neerlandès
голландська	holandès
фашистів	feixistes
хлопчики	nois
хлопчики	boys
програє	perd
тканину	teixit
хара	hara
лан	lens
лан	lent
лан	laon
бензин	benzina
бензин	gasolina
нео	neo
еллен	ellen
батьківського	pare
батьківського	progenitora
батьківського	progenitor
берні	berni
шина	bus
шина	autobús
шина	canso
шина	pneumàtic
урбіно	urbino
като	katō
гура	góra
расселл	russell
патона	paton
карнегі	carnegie
тритон	tritó
катовіце	katowice
хонсю	honshu
раджу	aconsellar
раджу	assessorar
пиріг	empanada
пиріг	pastís
колонки	columnes
новина	notícia
новина	notícies
проміжки	intervals
проміжки	llacunes
проміжки	buits
проміжки	espaiat
реорганізація	reorganitzar
саміт	tossal
саміт	cimera
відсотки	percentatges
відсотки	percentatge
відсотки	percentatge
відсотки	interès
ліст	liszt
марек	marek
арістотель	aristòtil
альбер	albert
кохана	nineta
кохана	babe
кохана	darling
святополк	sviatopolk
згруповано	agrupat
згруповано	agrupades
зілля	poció
симпатії	simpatia
бажаючих	disposat
бажаючих	disposats
чезаре	cesare
перевіряє	comprovacions
юрко	iuri
корчак	korczak
пасовищ	pastures
рамі	rami
джейк	jake
надлишок	excés
бут	booth
бут	caseta
відбитки	petjades
відбитки	empremtes
отрута	verí
лебедя	cygni
атакує	atacs
атакує	atacant
хочеш	wana
хочеш	wanna
бонд	vincle
бонд	lligam
фрейзер	fraser
фрейзер	frazier
обговорюється	debatut
обговорюється	discutit
пастор	pastor
ємних	negativament
розмовляли	parlava
ямайки	jamaica
савич	savić
вазарі	vasari
сабо	szabo
протестантизм	protestantisme
дефектів	artefactes
диктатор	dictador
росаріо	rosario
пдв	iva
внук	nét
імперських	imperialista
честер	chester
ронні	ronnie
ронні	ronny
романова	romanova
родючі	fèrtil
глобальний	global
глобальний	globals
ізоляція	aïllament
травма	trauma
справедливий	fira
раб	esclau
раб	esclava
пацієнт	pacient
бісмарк	bismarck
упр	upr
сусід	veí
сусід	veí
сусід	veïna
голуба	columba
голуба	colom
бурштин	amber
бурштин	ambre
відображаються	reflectint
студентка	alumne
студентка	estudiant
блейк	blake
маджоре	maggiore
мілтон	milton
півень	gall
досконало	perfecte
досконало	perfecta
підкорили	conquerit
уго	ugo
позитивне	positiu
позитивне	positiva
позитивне	positius
сліпих	cecs
сліпих	cec
нікопольський	nikopol
дерек	derek
коші	cauchy
анатоль	lewicki
анатоль	anatole
контрольний	sampler
обмеженням	limitar
обмеженням	limitant
гельмут	helmut
кабардино	kabardino
інтеграцію	integracions
ковила	stipa
дебати	debat
абзац	paràgraf
гаазі	haia
вічність	eternitat
роса	rosa
роса	rosada
умові	condicional
сід	sid
сакура	sakura
сміх	riures
сміх	riure
сміх	rialles
сміх	riure
діксон	dixon
діксон	dickson
мехмед	mehmet
подушки	coixins
грипу	grip
велосипедів	bicicletes
надійний	robust
надійний	fiable
дзеркал	miralls
сповідь	confessió
сповідь	confessions
жерайс	gerais
одрі	audrey
іоан	ioan
виросло	doblat
напишіть	escriu
гога	gogh
відмовлено	denegat
відмовлено	denegada
шлюз	esclusa
вірю	creure
підводна	subaquàtiques
відтінки	tonalitats
вчиться	estudiant
лагуна	laguna
лагуна	llacuna
саркофаг	sarcòfag
вусики	tentacles
функціональна	funcionals
функціональна	funcional
дак	dak
моріц	moritz
мішок	sac
мішок	bossa
мішок	sac
мішок	saqueig
алкоголь	alcohol
зради	enganys
абрам	abram
кілограм	quilogram
мирна	mirna
зйомка	agrimensura
відкинути	descarta
відкинути	desestimar
відкинути	rebutja
класифікувати	classificar
дитяче	nen
дитяче	infant
кенгуру	cangur
яновський	janowski
запасний	contingència
рубін	rubin
пуччіні	puccini
збиток	pèrdua
величі	grandesa
меморандум	memoràndum
картографія	cartografia
кульки	johnsons
кульки	pilotes
кульки	boles
кульки	globus
дів	immersió
дів	immersions
дів	dives
магнітна	magnètic
невизначений	indefinit
невизначений	indefinit
невизначений	indefinida
щити	escuts
домів	habitatges
домів	casas
домів	cases
флориді	bolvir
флориді	florida
фрегат	fragata
зменшують	disminuirà
комаров	komarov
небезпечна	perillós
небезпечна	perillosos
констанція	constança
візуальні	visual
тен	deu
іноземці	estrangers
конус	con
вело	velo
малиновський	malinowski
плащ	impermeable
захисний	defensiva
захисний	defensiu
флоріан	florian
холм	chełm
горн	banya
горн	horn
міністру	ministre
фантастична	fantàstic
фантастична	fantàstica
кредити	préstecs
видимого	tangible
видимого	tangibles
мартіно	martino
алое	aloe
сніданок	esmorzar
прайс	pryce
винен	culpable
прат	prat
гостя	convidat
гостя	convidada
тверде	rígid
тверде	rígids
контур	camí
контур	esquema
контур	contorn
марн	marne
відділяє	separa
домовитися	reparteix
домовитися	tracte
поділяє	divideix
гарячий	hot
гарячий	calent
швидку	ambulància
солідарність	solidaritat
понте	ponte
летять	avions
павуки	aranyes
усмішка	somriure
оприлюднення	edició
оприлюднення	publicant
пнр	pnr
сян	xiang
силует	silueta
бензиновий	gasolina
бензиновий	benzina
податкова	impost
їздити	muntant
кардиналів	cardenalici
турецькою	turc
серйозна	greus
серйозна	seriós
злодій	lladre
каналізації	clavegueres
консоль	consola
сеговія	segovia
сеговія	segòvia
ура	visca
сорочка	camisa
здати	reparteix
здати	tracte
текстовий	text
текстовий	textual
ковентрі	coventry
пропорційно	proporcional
пропорційно	proporcionals
мимоволі	multimilionaris
георге	gheorghe
профілі	identitats
профілі	perfils
бітів	bits
чарівник	assistent
чарівник	mag
шкідливі	nocius
шкідливі	nocives
шкідливі	nociu
сектори	sectors
янь	yan
столи	quadres
столи	taules
перетнув	creuat
голубів	coloms
голубів	portadors
голубів	transportistes
урочиста	missa
будівельники	constructors
капуста	col
вибухнула	esclatat
рідкісна	rars
рідкісна	rares
підбір	apte
трибун	tribune
трибун	tribú
вінстон	winston
епітет	epítet
малага	màlaga
дунаї	donau
дивився	mirava
дивився	vigilat
атрибут	atribut
цунамі	tsunami
амонію	fosfat
торо	toro
обом	ambdós
обом	ambdues
генрик	henryk
викрадає	segrestant
попросити	ask
флавій	flavi
малює	dibuixa
шарлевіль	charleville
рода	rhoda
нумерація	numeració
нумерація	numeració
одноголосно	unànime
звички	hàbits
звички	costum
звички	hàbit
таблички	tablets
таблички	tauletes
таблички	tauleta
таблички	comprimit
фунт	lliura
лютер	luther
муки	agonia
муки	moltíssim
правильність	correcció
правильність	validesa
рози	roses
діас	díaz
діас	díaz
діас	diaz
глядач	visor
глядач	visualitzador
глядач	espectadors
префект	praefectus
зграї	envasos
маску	màscara
пароль	contrasenya
організатора	organitzador
клим	klim
кардіфф	cardiff
акумулятор	bateria
акумулятор	acumulador
дісней	disney
інструментальний	instrumental
мінливість	variabilitat
беніто	benito
горить	burns
саллі	sally
машиніст	ferrocarril
спробуйте	prova
йоганнес	johannes
хоу	huo
хоу	hou
суспільну	redemptora
гаю	grove
гаю	olivar
перспективний	prometedor
шерлок	sherlock
ковзання	dislocació
консервативна	conservador
покращена	millorat
янош	jános
клієнтами	clients
клієнтами	clota
клієнтами	clients
клієнтами	clientes
бандитів	matons
ватикані	vaticà
гук	guk
гук	ganxo
гук	garfi
карі	kari
наташа	natasha
номінантів	nominats
вальс	vals
зручні	gaudint
зручні	calaixera
зручні	còmodes
дуда	duda
молодшої	virtuts
укладає	conclouen
укладає	concloure
мокра	humida
мокра	mullat
крохмаль	fècula
економія	economia
енні	annie
вісконті	visconti
сумно	trista
сумно	sad
сумно	trist
звір	bèstia
міфічні	mítica
нікколо	niccolò
піднято	hissada
виноградники	viñas
виноградники	vinyes
остаточна	resultant
періодичність	periodicitat
подразнення	irritació
дужки	parèntesi
дужки	parèntesi
дужки	tirants
дужки	parèntesis
шона	shona
одіссея	odissea
манга	manga
максвелл	maxwell
гаряче	hot
гаряче	calent
мантії	mantell
кай	kai
бертон	burton
беркут	berkut
смаки	mongetes
пророків	profetes
субтропічний	subtropicals
пропустити	salta
пропустити	omet
випадковий	atzar
випадковий	aleatòria
випадковий	aleatori
фіолетовий	porpra
фіолетовий	morat
нак	nac
присвяченого	dedicat
присвяченого	dedicada
долучитися	uneix
мексиканська	mexicà
диктатура	dictadura
сандро	sandro
траяна	trajà
чудеса	miracles
погрози	amenaces
мартиролог	martirologi
маорі	maorí
покарати	sancionar
гарантій	garanties
рекомендує	recomana
інтенсивний	intens
брошур	opuscles
тераса	terrassa
квінсленд	queensland
виплат	cupons
типографія	tipografia
змінний	alternant
погашення	maduresa
погашення	venciment
приймаючи	decidint
юджин	eugeni
рахувати	comte
роббі	robbie
катрін	katrin
катрін	katrine
романтизм	romanticisme
загадка	misteri
загадка	endevinalla
прозорі	transparent
прозорі	transparents
палмер	palmer
етно	ètnica
місток	pont
місток	bridge
гандболу	handbol
фріулі	friül
абрахам	abraham
аварій	fallades
синтаксису	sintaxi
квінта	quinta
квінта	quintes
гнучкість	flexibilitat
непомітно	relliscada
мікро	micro
вагітна	embarassada
вагітна	embarassades
доповнена	elegibilitat
доповнена	augmentada
радикальна	radical
брехні	mentides
водиться	goblins
копіювати	còpia
мотузки	corda
скарбниця	tresoreria
корнеліс	cornelis
вуглеводні	insaturat
регістр	cas
регістр	registre
одкровення	revelació
одкровення	revelacions
шотландська	escocès
установчі	constituent
серра	serra
андрес	andres
андрес	andrés
трансфер	traspàs
трансфер	transferència
трансфер	trasllat
евакуація	evacuació
геофізики	biofísica
еммануель	emmanuel
еммануель	emmanuelle
духи	esperits
підлітки	teens
підлітки	adolescents
вухо	oïda
вухо	orella
плавати	nedar
надіслати	presentin
надіслати	envia
трафік	trànsit
трафік	tràfic
зайве	exagerat
іскра	guspira
ущільнення	compactació
ательє	atelier
нахімова	nakhímov
мелодію	sintonia
шумахер	schumacher
кір	xarampió
кір	qiryat
чек	xec
ролик	produït
морено	moreno
ліхтарі	llums
кимось	algú
голий	despullada
голий	nua
органа	leia
небесні	celestial
метання	javelin
картлі	kartli
йога	yoga
йога	ioga
спить	dormint
бартон	barton
материнська	maternal
мена	mena
мільярди	bilions
ланд	landes
мадлен	madeleine
сичуань	sichuan
брендон	brandon
виправлено	corregit
виправлено	fix
виправлено	fixes
виправлено	arreglat
виправлено	corregit
туре	touré
аббас	abbas
лось	ant
перлина	pearl
перлина	perla
лір	lear
лір	lyre
бояри	boiar
життів	vides
спалахи	bengales
моррісон	morrison
обговорювали	debatut
обговорювали	discutit
отрути	verí
намібія	namíbia
таня	tanya
портленд	portland
твоя	teva
твоя	teu
щурів	rates
щурів	rats
шеллі	shelley
шеллі	shelly
посадив	plantada
бідний	pobre
бідний	pobres
ері	eri
лелека	cigonya
критикували	criticat
дієслів	verbs
ган	hahn
вічна	etern
рівновага	nash
рівновага	equilibri
кіш	kish
кран	grua
кран	aixeta
кран	toca
кран	tap
трансформація	transformació
блохін	blokhín
пляшка	ampolla
небес	cel
небес	heaven
пенза	penza
кутаїсі	kutaisi
порто	porto
примірник	instància
задоволений	satisfet
задоволений	satisfets
ліндсі	lindsey
ліндсі	lindsay
кремль	kremlin
голден	holden
голден	golden
стада	ramaderies
дарування	penyora
гриф	voltor
суарес	suarez
суарес	suárez
зарплати	salari
зарплати	sou
зарплати	sous
зарплати	salaris
аманда	amanda
комікс	còmic
комікс	còmics
комікс	comic
доза	dosificació
доза	dosi
коти	gats
треш	thrash
антарктида	antàrtida
таро	tarot
тире	guió
сима	sima
каховка	kakhovka
щільна	dens
щільна	densa
покликання	trucant
маневр	maniobra
терме	terme
підліток	adolescència
капелюх	barret
спостерігає	rellotges
неділях	diumenges
сані	sani
амфібій	amfibi
купівлю	comprant
генерація	generació
лотар	lothar
гібрид	grizzly
яковлєв	iàkovlev
покази	impressions
ейнштейн	einstein
ногою	peu
таїті	tahiti
урбанізація	urbanització
телескопів	telescopis
небесний	celestial
дейл	dale
франтішек	františek
лавров	lavrov
іврит	hebreu
очистити	purga
очистити	neteja
очистити	clars
палеолог	paleòleg
кальцій	calci
натиснути	press
натиснути	premsa
керований	guiat
паразитів	paràsits
робертсон	robertson
вазописець	pintor
запитань	preguntes
аркуша	pissarra
переконливо	plausible
витратами	despesa
сяйво	resplendor
ігнорувати	ignora
гелін	helin
хвилювання	turbulència
делавер	delaware
формальний	regulars
формальний	regular
видимість	visibilitat
гітару	guitarra
етичних	ètic
проникність	permeabilitat
агресія	agressió
шовку	seda
вегас	vegas
насилля	violència
інтернаціонал	internacional
інтернаціонал	international
інтернаціонал	internacionals
марчелло	marcello
патріотизм	patriotisme
гауса	gaussià
мотивації	motivació
поправка	esmena
тривоги	preocupacions
ярославський	iaroslavl
коран	alcorà
спіраль	espiral
спіраль	helix
клієнтам	clota
клієнтам	clients
клієнтам	clientes
вторинної	secundari
вторинної	secundaria
опублікувати	publicació
опублікувати	publicarà
сорія	sòria
сорія	soria
стефані	stéphanie
стефані	stephanie
стандартне	estàndard
зупиняє	parades
чех	txeca
чех	txec
чех	čech
пастернак	pasternak
бобові	lleguminosa
арок	arok
паломників	pelegrins
ісламський	islàmic
ісламський	islàmica
світлин	fotos
ванна	banyera
наділені	dotat
навчати	ensenyament
навчати	docència
мора	mora
сульфат	sulfat
компілятор	compilador
переконатися	garantint
глузд	sentit
кано	kano
кано	cano
наклеп	acusació
наклеп	desprestigi
гаральд	harald
мейбл	mabel
дузі	kursk
витратив	aprofitat
пережити	sobreviure
пережити	sobreviure
пережити	reviure
чесноти	honors
чесноти	honors
чесноти	virtuts
закріпити	ciment
закріпити	pin
берніні	bernini
співіснування	convivència
співіснування	coexistència
тонга	tonga
імпульси	lleguminoses
вмістити	apte
меншості	minoria
світанок	albada
табло	marcador
попіл	cendres
попіл	cendra
струве	struve
шимпанзе	ximpanzé
сілезія	silèsia
весняні	primavera
кігті	urpes
лабіринт	laberint
лабіринт	laberint
дуг	doug
просо	panicum
горизонти	horitzons
легіонів	legions
медальйон	medalló
міка	mika
мітки	etiquetes
мітки	etiquetes
поширити	compartir
поширити	compartició
поширити	comparteix
хижак	depredador
суматра	sumatra
намагатися	intent
рукав	mànega
рукав	màniga
стефанія	stefania
дисидент	dissident
деніс	dennis
деніс	denis
нейтральний	neutre
нейтральний	neutral
порядковий	comptant
оновлена	renovades
оновлена	renovada
оновлена	renovats
оновлена	renovat
блокує	panys
репутація	reputació
бойкот	boicot
пенсіонер	pensionista
дтп	incident
швабія	suàbia
джуді	judy
клініка	clínica
клініка	clinic
молитву	precs
молитву	preguem
жульєн	julien
вілле	villers
янгол	angel
янгол	àngel
адель	adel
адель	adèle
адель	adele
рпг	rpg
глен	glen
гней	gneu
заручини	compromís
секретний	secret
затвердити	jó
затвердити	aprova
гігант	gegant
комарів	mosquit
гранична	marginal
гранична	marginals
порцеляна	porcellana
сиділи	cuidant
вікінги	víkings
вікінги	vikings
радники	assessors
дивує	sorprèn
дивує	sorprès
забуття	oblit
доросла	adult
аллан	allan
раундів	rondes
тріада	triada
тріада	tríada
юсуф	yusuf
шепард	sheppard
шепард	shepard
антибіотики	antibiòtics
антибіотики	antibiòtic
віддавали	donant
надзвичайна	extraordinaris
надзвичайна	extraordinària
надзвичайна	extraordinàries
хеш	haixix
більшовик	bolxevic
затвором	mosfet
марганець	manganès
переробляти	recicla
лібералів	liberals
балтійське	bàltic
атмосферний	atmosfèric
атмосферний	atmosfèrica
кабаре	cabaret
цінь	qin
холод	fred
спогад	memòria
коза	cabra
жарти	acudits
виголосив	concessió
вільнев	villeneuve
консерваторів	conservadors
оркестрів	orquestres
тар	tart
вес	wes
вес	ves
спалив	cremat
помічники	assistent
помічники	ajudant
кома	koma
кома	coma
кома	coma
бункер	bunker
бункер	búnquer
покупця	comprador
горизонтальна	horitzontal
пріоритетів	prioritats
ложа	lodge
ложа	interposar
ірвін	irwin
бум	boom
ісмаїл	ismail
сири	formatge
транзисторів	transistors
юдаїзм	judaisme
жахливий	terrible
жахливий	terribles
гала	gala
купили	comprat
мінеральна	mineral
соняшник	girasol
подумав	pensament
мельникова	darya
анн	anne
чинність	validesa
еквівалентності	equivalència
ринкова	mercat
сільвія	silvia
сільвія	sílvia
посіви	cultius
посіви	conreus
елліс	ellis
фольклорний	folklòrics
павич	peacock
матіас	mathias
невизначеність	incertesa
налаштовані	configurat
налаштовані	configurats
налаштовані	configurada
кока	coca
кока	coca
сура	sura
венді	wendy
рао	rao
орієнтування	apb
кірк	kirk
брага	braga
буський	busk
лихоманка	febre
лихоманка	molestar
плавні	suau
мессіна	messina
змагатися	concursar
змагатися	competir
придбаний	comprats
найважливіше	destaca
найважливіше	destacats
найважливіше	ressaltats
ластівка	empassar
ліжко	llit
геній	genialitat
геній	geni
реаліті	realitat
метан	metà
забили	repintat
забили	farcit
заборонене	prohibida
заборонене	prohibit
бенкет	simposi
бенкет	banquet
танцівниця	ballarí
танцівниця	dancer
танцівниця	ballarina
укази	decrets
кремона	cremona
різдвяний	yule
різдвяний	adveniment
техно	tecno
техно	techno
витривалість	aguanti
аяччо	ajaccio
зої	zoe
бразильська	brasil
бразильська	brasiler
аврора	aurora
дипломатія	diplomàcia
вибухнув	esclatat
вибухнув	esclata
ячменю	ordi
математично	matemàticament
неправильні	irregulars
неправильні	irregular
щедро	generosament
секрети	secrets
ступінчаста	echelon
шутер	tirador
вінер	wiener
сахара	sàhara
сахара	sahara
альфредо	alfredo
остер	oster
сколівський	skole
георгіос	georgios
сміливий	valents
сміливий	valenta
сміливий	brave
сміливий	valent
сміливий	valenta
берт	burt
берт	bert
плівка	cinta
плівка	rodet
плівка	film
естетика	estètica
джессіка	jessica
боти	bots
голлівуд	hollywood
тону	pitch
снайпер	slm
снайпер	franctirador
майн	mayne
ігнорування	ignora
ігнорування	ignorant
легкість	facilitat
легкість	lluminositat
легкість	lleugeresa
координацію	coordinació
еммі	emmy
хвилями	ones
хвилями	onades
тіна	tina
терпіння	paciència
вето	veto
вето	vet
пріоритети	terminis
запаморочення	vertigo
запаморочення	vertigen
вірогідність	oportunitat
мтб	mtb
марке	marquet
велес	vélez
фотографи	fotògrafs
примітивні	primitives
примітивні	primitiu
фізиків	físics
кредитування	localitat
гранично	inigualable
самбо	sambo
алехандро	alejandro
пенні	penny
пенні	cèntim
фрайбург	friburg
болотна	palustris
помпей	pompeu
платежі	pagaments
детальні	detallat
детальні	detallats
детальні	detall
беневенто	benevent
проникати	penetren
ендрюс	andrews
взірцем	patró
томсон	thomson
мавпа	mico
мавпа	cercopitec
мавпа	ape
шоколад	xocolata
хрещений	batejat
рембо	rambo
лінь	lin
лінь	mandra
аббасидський	abbasid
плутанини	confusió
літургія	litúrgia
чжен	zheng
клеопатра	cleòpatra
курка	pollastre
рушії	motors
рушії	dorsals
варварів	invasions
йонас	jonas
вдарив	pegat
вдарив	encertar
вдарив	hit
шаблі	espases
шаблі	chablis
запланована	planificat
запланована	planejat
інтерфейсів	interfícies
фраз	frases
естремадура	extremadura
логічна	lògic
логічна	lògica
мандрівка	trajecte
підвищеного	creixia
полковнику	coronel
ручна	manual
кириленко	kirilenko
ненавидить	odia
іто	ito
рецепти	receptes
міграцій	migracions
ковальський	kowalski
видима	visible
видима	visibles
дрейк	drake
смішно	funny
смішно	ridícul
рядками	files
рядками	línies
мукачево	mukachevo
колоніальна	colonial
функціональності	funcionalitat
благодійність	caritat
керолін	carolyn
фонтана	fontana
чули	escoltat
грім	tro
печінка	fetge
якудза	yakuza
страшні	lleig
страшні	lletja
страшні	horrible
нільсен	nielsen
минулий	passat
ламберт	lambert
уяви	imaginativa
уяви	imaginar
уяви	imagineu
уяви	imagina
моно	mono
алієв	alíev
сокаль	sokal
заручники	ostatge
заручники	hostatge
заручники	ostatges
ману	manu
фермерів	agricultors
фермерів	ramaders
мавританії	mauritània
вібрації	vibracions
піст	dejuni
фергюсон	ferguson
фергюсон	fergie
бруклін	brooklyn
зупинили	aturat
щитоподібної	tiroides
індикатор	indicador
порта	porta
кравчука	matrius
наливайка	gin
верчеллі	vercelli
гаага	haia
веллінгтон	wellington
тирново	tarnovo
акваріум	aquàrium
водоспадів	cataractes
іваново	ivànovo
санті	santi
президентський	presidencials
президентський	presidencial
курей	pollastres
погоджуюся	acorden
погоджуюся	convenen
кладка	maçoneria
арон	aaron
арон	aron
кайзер	kaiser
хідейосі	obata
герхард	gerhard
рибак	rybak
кадрі	kadri
вакцини	vacuna
розширювати	estén
кості	daus
слухання	audiències
слухання	escoltant
горизонтальний	horitzontal
піднімати	aixecament
піднімати	aixecant
нитка	corda
нитка	incandescència
оно	ohno
оно	ono
йоги	yoga
йоги	ioga
суцільний	sòlid
символічне	simbòlica
символічне	simbòlics
символічне	simbòlic
тактичний	tàctic
красноярськ	krasnoiarsk
гуд	hood
гаряча	hot
гаряча	calent
лоренц	lorenz
раба	raba
раба	esclau
раба	esclava
песо	peso
берк	burke
лікувальний	terapèutics
лікувальний	terapèutic
комікси	còmic
комікси	còmics
зупинок	parades
вивід	sortida
матьє	mathieu
звернень	accessos
знімаю	filmació
очевидні	aclaparador
вказівник	punter
вказівник	apuntador
орлеан	orleans
орлеан	orleans
підземелля	masmorres
кох	koch
типовою	convencionals
типовою	convencional
бюджетів	pressupostos
меггі	maggie
модернізму	modernisme
хайфа	haifa
триптих	tríptic
таблеток	tablets
таблеток	tauletes
альпіністів	gem
негайного	immediata
негайного	immediat
підсилювач	amplificador
дробета	drobeta
осока	carex
взаєморозуміння	enteniment
взаєморозуміння	comprensió
взаєморозуміння	entesa
взаєморозуміння	entenent
пінакотека	pinakothek
їжак	eriçó
баян	bayan
шеннон	shannon
збільшуючи	acumulant
мирно	pacíficament
шандор	sándor
покинуті	abandonat
ділі	dili
щоденні	daily
метаболізм	metabolisme
круз	creuer
едуар	édouard
параліч	paràlisi
проксі	apoderats
проксі	intermediaris
проксі	intermediari
гог	gogh
зоряне	estelada
протилежне	additiu
салах	salah
весняна	primavera
бульба	tuber
газа	gaza
даль	dahl
ісу	isu
досвідченого	experimentat
коментатор	locutor
ено	eno
лінійка	regle
лінійка	governant
мирян	laics
торпедо	torpede
нульовий	zero
немовля	baby
немовля	nadó
вольфрам	wolfram
пуанкаре	poincaré
курляндії	curlàndia
кільцева	anell
бетховен	beethoven
ексцентриситет	excentricitat
локальний	local
локальний	locals
маршрутами	bve
біти	bits
дефекти	defectes
вени	veins
вени	venes
вени	canells
бул	bul
бул	bull
абруццо	abruzzo
батарею	radiador
допоможіть	auxili
допоможіть	ajuda
допоможіть	ajut
дадлі	dudley
ручне	manual
їржі	jiří
магараджа	maharaja
мурад	mourad
мурад	murad
чако	chaka
чако	chaco
бернуллі	bernoulli
люті	fúria
люті	rabiosa
люті	ferotges
митрофанович	arnoldi
зрада	traïció
норфолк	norfolk
радикалів	radicals
ліричних	líric
флотів	flotes
бланш	blanche
наґасакі	nagasaki
грудне	mamella
ребекка	rebecca
наум	naum
репетиції	assajant
тива	tuvà
мембрана	membrana
лян	liang
каунас	kaunas
очікуванні	pendent
шабля	sabre
сумлінне	conscientious
сумісні	compatible
сумісні	compatibles
сьомому	setena
сьомому	setè
набережній	terraplè
однини	singular
пани	pani
абрамов	abràmov
стрілка	arrow
стрілка	fletxa
розумних	sane
доступності	accessibilitat
промисловців	industrials
авельянеда	avellaneda
умовних	declaracions
налаштованих	configurat
налаштованих	configurats
налаштованих	configurada
втікає	escapa
щасливим	sort
щасливим	feliç
навчив	imparteix
навчив	impartit
вайс	weiss
саакашвілі	saakaixvili
алексіс	alexis
текстура	textura
нафтовий	petroleum
нафтовий	petroli
бабак	marmota
спалити	cremar
спалити	crema
франки	francs
лао	lao
філліпс	phillips
акцентом	èmfasi
бієнале	biennal
самовідданість	abnegació
підкатегорії	subcategories
опції	calçots
опції	opcions
плитки	fitxes
метеорологія	meteorologia
джина	gina
фаберже	fabergé
симетрія	simetria
порівняльна	comparatiu
заплановані	programades
заплановані	planificat
заплановані	programada
кабінетів	inaccessible
маккарті	mccarthy
кластер	cúmul
кластер	clúster
діарея	diarrea
дубай	dubai
мікаель	mikael
семантика	semàntica
каміль	camille
каміль	kamil
дефіс	guionet
побили	beat
побили	colpejat
рівнодення	equinocci
рівнодення	equinoccis
чернігівське	txerníhiv
гадюка	bitis
науру	nauru
диско	discoteca
диско	disco
пантеон	panteó
монітор	monitor
емоційний	emocional
посухи	sequera
латвійська	letó
сподівається	esperances
австрійці	austríacs
тонко	subtilment
кантата	cantata
казерта	caserta
куточок	racó
куточок	cantonada
макао	macau
омега	omega
штрафу	implica
груші	pera
груші	peres
нейтральна	neutre
нейтральна	neutral
ящик	caixa
ящик	capsa
юрген	jürgen
тіней	ombra
тіней	shadow
айн	ain
фосфор	fòsfor
естер	ester
естер	ester
естер	esther
крапки	punts
бажаного	desitjada
бажаного	desitjat
бажаного	desitjats
намисто	collaret
доставили	entregat
доставили	lliurat
небезпечно	perillós
небезпечно	perillosos
небезпечно	insegur
рибка	peixos
рибка	peix
сподобалося	agradat
сподобалося	gaudit
черненко	txernenko
інсбрук	innsbruck
новоросійськ	novorossiïsk
цзянсу	jiangsu
келлер	keller
флетчер	fletcher
квант	kvant
лучано	luciano
сільвіо	silvio
заблокували	bloquejats
заблокували	bloquejat
суфікси	connectors
суфікси	extensions
суфікси	pròrrogues
суфікси	ampliacions
суфікси	sufixos
бардо	bardot
лангобардів	langobardorum
окінава	okinawa
раза	raza
габону	gabon
навігація	navega
навігація	explora
навігація	navegació
запускає	discorre
сексуального	sexualment
рака	cancri
паломництво	pelegrinatge
паломництво	romeria
відьми	bruixa
відьми	bruixes
гак	ganxo
гак	garfi
гак	trencall
гак	piratejar
найпопулярніші	top
бельфор	belfort
гармонія	harmony
гармонія	harmonia
корольов	koroliov
перевірено	comprovat
перевірено	verificat
розкішний	luxe
впевненості	certesa
елена	elena
згадувати	recordant
попередив	avisat
попередив	advertit
форматування	formatat
форматування	formatació
форматування	format
рашид	rashid
прогнози	previsions
невірно	incorrectes
невірно	incorrecte
заднє	reducció
стадіонів	estadis
вічні	etern
стерлінг	sterling
стерлінг	stirling
паленсія	palencia
закінчиться	acabada
закінчиться	finalitzat
закінчиться	acabat
закінчиться	final
борсук	badger
застосунок	aplicació
застосунок	app
застосунок	programari
детектор	detector
бажаю	desig
забувати	oblida
демонстрацію	demostració
демонстрацію	manifestació
грубі	groller
грубі	rude
вечірки	party
вечірки	partit
вечірки	festa
вечірки	parts
плющ	hedera
плющ	ivy
ранчо	ranxo
ранчо	ranch
світловий	lluminosa
світловий	lluminós
жар	febre
азов	azov
ведмеді	óssos
барта	bartha
далай	dalai
таймс	vegades
мотоциклі	motocicletes
затримано	retardat
затримано	endarrerit
калінін	kalinin
формальна	formals
позначити	seleccioneu
позначити	selecciona
прогулянка	caminant
прогулянка	passeig
северо	severo
вболівальники	fans
вболівальники	admiradors
вболівальники	ventiladors
наділений	viles
свонсі	swansea
ваді	wadi
белграда	belgrad
арифметика	aritmètica
банкір	banker
тиран	tirà
йоахім	joachim
нуар	noir
латина	latina
вольт	volts
сол	saul
пучок	bun
пучок	embalum
роммель	rommel
паралімпійські	paralímpics
паралімпійські	paralímpic
борщ	sorrel
айті	aichi
паланка	palanka
нічному	astròleg
утрехт	utrecht
консорціум	consorci
опівночі	midnight
опівночі	mitjanit
маша	masha
фрідман	friedman
зверніться	consultar
зверніться	consulteu
тюмень	tiumén
одягнений	portaven
бахрі	bahari
джанні	gianni
версаля	orangerie
суперники	opositors
фанати	fans
фанати	admiradors
фанати	ventiladors
трійця	trinity
трійця	trinitat
замостя	zamość
гарднер	gardner
запрошуємо	benvingut
запрошуємо	benvinguda
