から	mula
スカイ	sky
スカイ	kalangitan
スカイ	himpapawid
ドリーム	dream
ドリーム	pinapangarap
ドリーム	panaginip
ドリーム	pangarap
ソニー	sony
ソニー	sonny
ロゴ	logo
ロゴ	logo
コア	ubod
コア	core
学期	sem
古典	classical
古典	klasiko
古典	classic
古典	klasikong
古典	klasiko
大人	adult
大人	matanda
海岸	baybayin
ボックス	box
ボックス	kahon
神話	myths
神話	mitolohiya
神話	mito
神話	myth
フィギュア	personalidad
フィギュア	pigura
フィギュア	personalidad
フィギュア	figure
区画	subdivision
柔道	judo
支部	sangay
どこ	saan
どこ	asan
貿易	kalakalan
貿易	ipagpalit
貿易	magnegosyo
貿易	trade
山下	yamashita
挿入	insert
挿入	insertion
敷地	site
マッチ	tumutugma
マッチ	laban
マッチ	tugma
空気	hangin
空気	himpapawid
快速	mabilisan
譲渡	paglilipat
譲渡	ilipat
譲渡	transfer
譲渡	assignment
譲渡	pagtatalaga
ピン	pin
上田	ueda
両親	parents
両親	magulang
投資	pamumuhunan
投資	namumuhunan
投資	puhunan
投資	pamumuhunan
投資	investment
投資	investments
芸人	entertainers
ミステリー	misteryo
小川	ogawa
小川	brook
大宮	ōmiya
経過	progreso
経過	lumipas
後藤	goto
疑問	katanungan
疑問	tanong
キャンパス	campus
キャンパス	campuses
ゲート	gate
恋人	sweetheart
恋人	lovers
恋人	lover
ノース	north
ノース	hilagang
ノース	hilaga
ロング	mahaba
ロング	matagal
ロング	haba
ナショナル	national
ナショナル	pambansa
ナショナル	pambansang
ナショナル	nasyonal
高田	takada
別名	alyas
日立	hitachi
石井	ishii
話題	paksa
水曜	miyerkules
本体	katawan
怪獣	halimaw
テキサス	texas
反乱	insurrection
反乱	kokhba
反乱	paghihimagsik
消費	consumption
消費	paggamit
不可能	imposible
不可能	imposibleng
不可能	impossible
ジャズ	jazz
川村	kawamura
利益	tubo
利益	kumikita
利益	makinabang
利益	benepisyo
爆弾	bomba
抵抗	paglaban
抵抗	pagtutol
文芸	panitikan
文芸	panitikang
側面	aspeto
側面	aspeto
側面	aspect
リチャード	richard
日産	nissan
患者	pasyente
カット	hiwa
カット	cut
離脱	pagalis
メタル	metal
プラス	plus
学年	grade
岡崎	okazaki
相互	kapwa
業界	industriya
白い	maputi
白い	puti
株主	shareholder
場面	tanawin
場面	pinangyarihan
場面	eksena
場面	tanawin
リック	rick
書く	magsulat
書く	sumulat
書く	isulat
警視	superintendent
ジム	gym
ジム	jim
メッセージ	mensahe
メッセージ	message
詩人	makata
詩人	poets
顧問	adviser
顧問	tagapayo
ランク	rank
ランク	ranggo
オンライン	online
脱退	pagalis
三浦	miura
記号	simbolo
記号	sagisag
記号	senyas
記号	tanda
変換	pagbabagong
変換	transformation
変換	convert
変換	transform
変換	conversion
過程	maproseso
過程	prosesong
過程	proseso
オーバー	mahigit
襲撃	sinugod
襲撃	umatake
ヘッド	head
ヘッド	ulo
ヘッド	head
ヘッド	heads
資産	asset
資産	asset
マリ	mari
手紙	letra
手紙	letters
手紙	titik
手紙	sulat
手紙	liham
手紙	letter
アイテム	item
爆撃	pambobomba
爆撃	pagbomba
単に	simply
ジン	jin
ジン	gin
小田	oda
北九州	kitakyushu
ダブル	dobleng
ダブル	double
ダブル	doble
入力	input
入力	ipinasok
入力	inputs
公表	pagpapahayag
公表	publikasyon
公表	publication
大島	oshima
任意	kusang
任意	arbitrary
黄金	golden
黄金	ginintuang
平安	heian
短い	maiksi
短い	maikli
短い	short
短い	pandak
短い	maikling
ハム	hamm
ハム	magpatawa
ハム	ham
発達	development
発達	pagpapaunlad
発達	unlad
神経	nerve
ボード	lupon
ボード	board
姿勢	ugali
姿勢	attitude
姿勢	saloobin
議長	chairperson
議長	speaker
議長	nagsasalita
議長	tagapagsalita
議長	chairman
スポンサー	sponsored
スポンサー	sponsor
スポンサー	sponsors
ドイツ語	aleman
気象	panahon
メトロ	kalakhang
メトロ	metro
有限	finite
ボディ	katawan
ポケット	bulsa
ピーター	pedro
ピーター	peter
福山	fukuyama
ヒーロー	hero
ヒーロー	bayani
北陸	hokuriku
フロント	harapan
フロント	harap
再建	manumbalik
再建	tatag
ドーム	dome
ブラウン	brown
ブラウン	kayumanggi
ブラウン	braun
ブラウン	browne
オス	males
オス	male
オス	lalaki
国境	hangganan
長谷川	hasegawa
リニューアル	renewal
織田	oda
ドライブ	magmaneho
ドライブ	drive
ドライブ	itaboy
不動産	estate
イスラエル	israel
試み	attempt
試み	susubukan
試み	pagtatangka
試み	susubukang
クリス	kris
暗殺	pinaslang
暗殺	asasinasyon
チャン	chang
チャン	chan
武将	warlords
近藤	kondo
斎藤	saito
小倉	ogura
立候補	pagkakandidato
漢字	kanji
武蔵	musashi
手段	means
分岐	pagsasanga
クール	astig
クール	cool
約束	pangako
約束	promise
三井	mitsui
多様	magkakaibang
リオ	rio
ラウンド	round
ラウンド	bilog
リス	iskwirel
ベルギー	belgium
ベルギー	belgian
循環	sistemang
循環	sirkulasyon
上陸	landing
西村	nishimura
感染	impeksiyon
感染	infection
地獄	impiyerno
地獄	hell
現実	katotohanan
幼稚園	preschool
若い	bata
ブルース	blues
最強	strongest
承認	acceptance
承認	pagtanggap
承認	tanggapin
承認	accept
承認	apruba
承認	pagpayag
承認	approval
承認	aprubahan
フライ	bangaw
フライ	fly
フライ	lumipad
フライ	fry
極めて	labis
学ぶ	matutunan
学ぶ	matuto
学ぶ	aralan
学ぶ	malaman
藤田	fujita
スピード	bilis
プレス	pindutin
キハ	kiha
水戸	mito
阿部	abe
アシスタント	assistant
アシスタント	katulong
半分	kalahati
半分	kalahating
半分	half
指示	instruksiyon
指示	instruksyon
指示	pagtuturo
指示	tagubilin
指示	tagubilin
予想	conjecture
答え	sagutin
答え	sagot
イカ	pusit
定員	kapasidad
定員	makayanan
定員	kakayahan
財政	pananalapi
研究者	researcher
研究者	nananaliksik
研究者	mananaliksik
浜松	hamamatsu
カス	cus
カス	cass
意図	hangarin
ケーブル	cable
トランス	trance
トランス	trans
十字	krus
十字	cross
ハード	hard
ハード	mahirap
さいたま	saitama
教皇	papa
任命	appointment
ドラム	tambol
ドラム	drum
ドラム	drum
ドラム	drums
ガラス	baso
ガラス	salamin
ガラス	pampalaki
悪い	bad
悪い	masamang
悪い	masama
ヤード	bakuran
ヤード	yard
教員	guro
教員	teacher
教員	teachers
キャリア	career
キャリア	karera
キャリア	carrier
足利	ashikaga
月曜日	lunes
月曜日	monday
マラソン	marathon
恐れ	takot
自宅	tahanan
自宅	bahay
自宅	makauwi
出発	alis
単純	simple
単純	simpleng
インターナショナル	internasyonal
インターナショナル	international
インターナショナル	internasyunal
インターナショナル	pandaigdig
コンテ	conte
合唱	koro
進む	sulong
進む	pasulong
進む	ipasa
タル	tal
パック	pack
パック	puck
パック	pack
脱出	makatakas
脱出	escape
ターミナル	terminal
サウス	timog
ウェスト	west
ウェスト	kanluran
輸入	import
輸入	importation
体育館	gym
体育館	gymnasium
ガイド	patnubay
ガイド	gabay
混乱	gulo
混乱	pagkalito
混乱	nalilito
ファースト	unang
ファースト	muna
タワー	tore
タワー	tower
タワー	toreng
聖書	biblia
聖書	bibliya
聖書	bible
絵画	painting
絵画	pinta
絵画	kuwadro
予算	badyet
予算	budget
ジョー	joe
福田	fukuda
大塚	otsuka
函館	hakodate
スコットランド	scotland
フィリピン	pinas
フィリピン	philippines
フィリピン	pilipinas
フィリピン	philippine
コート	coat
コート	amerikana
両方	parehong
両方	both
両方	pareho
災害	sakuna
災害	kalamidad
イヤー	taon
マリー	marie
経歴	career
経歴	karera
北条	hojo
プール	pool
プール	pool
社団	association
ショップ	shop
ショップ	tindahan
ショップ	mamili
仮面	mask
仮面	maskara
仮面	kamen
タクシー	taxi
タクシー	taksi
相談	pagsangguni
相談	konsultasyon
ウルトラ	ultra
シナリオ	scenario
楽章	paggalaw
楽章	kilusan
ヒロイン	heroine
モンゴル	mongol
モンゴル	mongolia
辞任	tutol
辞任	pagbibitiw
誘導	induction
ウッド	kahoy
ウッド	wood
離婚	diborsiyo
離婚	diborsiyado
スミス	smith
デンマーク	denmark
ペン	pen
ペン	panulat
ペン	kural
ペン	panulat
ボーナス	bonus
豊田	toyoda
豊田	toyota
オフィス	opisina
オフィス	tanggapan
オフィス	katungkulan
オフィス	opisina
キャンペーン	kampanya
弟子	alagad
走る	takbo
走る	pagtakbo
走る	tumatakbo
走る	takbo
走る	run
走る	tumakbo
看護	nursing
交代	alternating
助手	assistant
助手	katulong
バラエティ	variety
編纂	compilation
最低	pinakamababa
最低	pinakamaliit
最低	minimum
最低	pinakamababang
ラス	ras
ラス	las
権限	awtoridad
権限	otoridad
権限	authority
権限	kapangyarihan
権限	pahintulot
クリスマス	pasko
クリスマス	christmas
取扱	paghawak
ラグビー	rugby
マックス	max
退職	pagreretiro
退職	retired
署名	pinatutunayan
署名	patunayan
署名	pirmahan
署名	signing
署名	senyas
署名	tanda
署名	lagda
署名	pirma
コーラス	chorus
ホールディングス	holdings
北西	northwest
ナンバー	bilang
小野	ono
黒い	itim
校長	headmaster
校長	principal
集落	settlement
印刷	print
印刷	printing
クレジット	credits
クレジット	kredito
クレジット	credit
発音	binibigkas
発音	pagbigkas
発音	bigkas
発音	bigkasin
上部	tuktok
上部	nangunguna
上部	itaas
ショッピング	pamimili
ショッピング	namimili
ショッピング	shopping
戻る	likod
戻る	bumalik
戻る	balikan
戻る	balik
送信	ipinapadala
送信	papalabas
送信	magsumite
送信	magpadala
送信	ipadala
和田	wada
パートナー	partner
パートナー	kasosyo
パートナー	kapareha
パートナー	partners
ポスト	post
ポスト	poste
防止	prevention
防止	pagpigil
ナイ	nye
しかしながら	subalit
しかしながら	gayunman
しかしながら	gayunpaman
保障	garantiya
回答	tumugon
回答	sumagot
回答	sagutin
回答	sagot
ダイヤモンド	diamond
ダイヤモンド	brilyante
ダイヤモンド	oros
ダイヤモンド	diamonds
松田	matsuda
デモ	pakita
デモ	demo
デモ	pagpapakita
主体	sasailalim
主体	paksa
主体	subject
小さい	liit
小さい	maliit
小さい	kaunti
小さい	maliit
小さい	tiny
司令部	headquarters
ユーロ	euro
三島	mishima
コール	cole
コール	tumawag
コール	tawagan
コール	tawag
ヘル	impiyerno
ヘル	hell
平野	payak
平野	kapatagan
平野	hirano
養子	pinagtibay
楽器	pinapalo
楽器	instrumento
アリス	alice
ラテン	latin
ツール	kasangkapan
ツール	kasangkapan
司法	judicial
司法	judiciary
文明	sibilisasyon
文明	kabihasnan
文明	sibilisasyon
選考	selection
選考	pagpili
屋根	rooftop
屋根	bubong
ファンタジー	pantasya
ファンタジー	fantasy
合戦	battles
エドワード	edward
本文	katawan
座席	upuan
座席	upuan
騎手	jockey
石田	ishida
連携	koordinasyon
レストラン	restawran
レストラン	restoran
レストラン	restawran
レストラン	kainan
レストラン	restaurant
クイーン	queen
クイーン	reyna
信仰	pananampalataya
信仰	paniniwala
ポー	poe
車庫	garahe
車庫	garage
難しい	hard
難しい	mahirap
難しい	mahirap
アマチュア	amateurs
アマチュア	baguhan
アルゼンチン	argentina
アルゼンチン	argentinian
アルゼンチン	argentine
シンガポール	singapore
コンテスト	paligsahan
コンテスト	kompetisyon
コンテスト	paligsahan
コンテスト	contest
ジェット	jet
故障	pagkabigo
優先	unahin
旅団	brigada
研修	pagsasanay
研修	trainee
後者	latter
後者	huli
みどり	midori
テロ	terorismo
流行	uso
流行	trend
起源	pinanggalingan
起源	origin
起源	pinagmulan
直径	diameter
まつり	matsuri
日野	hino
攻略	kunan
攻略	kumuha
攻略	capture
法学	batas
りん	rin
パッケージ	pakete
パッケージ	pakete
パッケージ	package
原田	harada
評論家	critics
評論家	kritiko
明日	bukas
総督	viceroy
マイク	mike
火災	fire
火災	sunog
火災	apoy
測定	sukatin
測定	masukat
測定	nasusukat
測定	sinukat
測定	pagsukat
フェスティバル	festival
人工	artipisyal
人工	artificial
ファッション	moda
ファッション	fashion
キーボード	keyboards
キーボード	keyboard
滞在	nanatili
滞在	mananatiling
滞在	manatili
滞在	manatiling
滞在	stay
セブン	pitong
セブン	seven
セブン	pito
フィンランド	finland
酵素	enzyme
ジャケット	jacket
ガル	gal
大輔	daisuke
容量	kapasidad
容量	makayanan
容量	kakayahan
著者	author
ノルウェー	norwegian
ノルウェー	norway
温度	temperatura
認可	pinahintulutan
認可	pahintulot
サム	sam
続編	sequel
改訂	revised
改訂	iniba
ライバル	karibal
ライバル	karibal
コル	cor
搭乗	boarding
搭乗	pagsakay
台風	bagyong
アナログ	analog
マリオ	mario
保守	konserbatismo
保守	konserbatibo
保守	conservative
カレッジ	colleges
カレッジ	college
カレッジ	kolehiyo
フィリップ	felipe
フィリップ	philip
レオ	leo
読む	mabasa
読む	nabasa
読む	basahin
閉店	nakasara
閉店	sarado
閉店	saradong
奴隷	alipin
奴隷	alipin
トーマス	thomas
モール	mall
コム	kom
横須賀	yokosuka
ワークス	gumagana
事例	kaso
フリードリヒ	friedrich
フリードリヒ	frederick
フリードリヒ	federico
マイクロ	micro
評論	kritika
ハワイ	hawaii
レコーディング	pagtatala
レコーディング	recording
レコーディング	recording
祖父	lolo
解体	demolition
ラスト	huling
ラスト	huli
ラスト	last
ヒル	burol
異常	abnormal
信長	nobunaga
プレミア	pangunahin
プレミア	premier
ネス	nes
ハンター	hunter
早川	hayakawa
期限	taning
期限	deadline
岡本	okamoto
負担	pasakit
五郎	goro
セルビア	serbiya
セルビア	pranses
分子	biyolohiyang
分子	molecule
分子	molecules
東芝	toshiba
開館	buksan
開館	bukas
開館	open
経路	ruta
経路	route
経路	pathway
進化	evolution
進化	ebolusyon
データベース	database
特許	patent
特許	patents
りゅう	draco
将棋	shogi
イラン	iran
イラン	iranian
方言	dialect
方言	dialects
構築	bumuo
構築	magtayo
複合	pinaghalo
プロモーション	promotion
プロモーション	promotion
プロモーション	promosyon
アール	earl
受け入れ	tanggapin
受け入れ	accept
ヴァイオリン	violinist
ヴァイオリン	violin
モーニング	umaga
モーニング	morning
外交	diplomasya
もっと	pa
もっと	pang
小山	koyama
小山	oyama
川口	kawaguchi
松井	matsui
サンデー	sundae
ウルトラマン	ultraman
射撃	shooting
射撃	pagbaril
射撃	pamamaril
遠藤	endo
長岡	nagaoka
鹿島	kashima
メモリ	memorya
メモリ	alaala
時計	watch
時計	panoorin
時計	relo
時計	orasan
メイク	gumawa
メイク	gawing
メイク	makeup
メイク	pampaganda
それでも	parin
成人	adult
少佐	major
パターン	pattern
パターン	pattern
複雑	complex
複雑	kumplikadong
複雑	komplikadong
複雑	masalimuot
複雑	komplikado
複雑	kumplikado
遠征	tiki
自殺	magpakamatay
自殺	pagpapakamatay
ハル	hull
チャレンジ	challenges
チャレンジ	hamunin
チャレンジ	challenge
チャレンジ	hamon
マイナー	menor
マイナー	minor
シングルス	singles
プリンス	prinsipe
プリンス	prince
レーダー	radar
ボストン	boston
監視	pagmamanman
監視	pagsubaybay
監視	pagbabantay
部品	parts
小松	komatsu
フィート	talampakan
フィート	paa
フィート	paa
オーケストラ	orchestra
キャスト	cast
風景	senaryo
風景	telon
風景	pahiga
風景	landscape
風景	tanawin
オーディション	audition
ペア	pares
ペア	pares
深い	malalim
深い	deep
いつも	palagi
いつも	laging
航海	voyage
インディ	indy
魚雷	torpedo
出資	kontribusyon
読者	mambabasa
読者	reader
モバイル	cellphone
守護	shugo
遺伝子	gene
遺伝子	genes
簡単	simple
簡単	simpleng
簡単	madali
簡単	madaling
簡単	easy
輸出	exports
輸出	export
来る	sasama
来る	darating
ボーイ	boy
資源	mapagkukunan
資源	resource
資源	mapagkukunan
資源	yaman
資源	kayamanan
材料	sahog
材料	materyal
材料	materyales
材料	materyales
徐々に	unti
感情	emotion
感情	damdamin
感情	emosyon
感情	emotions
感情	nadarama
感情	damdamin
感情	feelings
流通	pamamahagi
桜井	sakurai
ベルト	sinturon
ベルト	sinturon
ベルト	belt
航路	daanan
斉藤	saito
運賃	pamasahe
藤井	fujii
ファイター	palaban
ファイター	fighter
ポンド	libra
ポンド	pound
ポンド	pounds
相続	tagapagmana
相続	mana
横山	yokoyama
タンク	tank
タンク	tangke
態度	ugali
態度	attitude
態度	saloobin
態度	attitudes
コンテンツ	nilalaman
三木	miki
吉野	yoshino
なぜ	bakit
メダル	medalya
メダル	medal
メダル	medals
発明	imbento
発明	imbento
代替	alternatibong
代替	alternatibo
関与	paglahok
確率	odds
確率	probabilidad
頭部	head
頭部	ulo
病気	ill
病気	karamdaman
病気	sakit
病気	nagkasakit
病気	maysakit
病気	sick
住友	sumitomo
栽培	lumalaki
栽培	lumalaking
栽培	paglilinang
栽培	nilinang
大名	daimyo
感謝	pasasalamat
感謝	nagpapasalamat
感謝	nagpapasalamat
住居	paninirahan
住居	residence
住居	tirahan
住居	pabahay
住居	residences
ヘビー	mabigat
不定期	lubak
不定期	irregular
隠し	nakatagong
隠し	nakatago
隠し	itinago
手術	surgery
手術	operasyon
援助	aid
援助	lunas
援助	tulong
魔女	witch
魔女	witches
上場	nakalista
上場	inilista
ディズニー	disney
大谷	otani
官僚	bureaucrat
格闘	pakikibaka
格闘	struggle
費用	gastos
費用	gastos
費用	halaga
費用	gastos
費用	gastusin
費用	gastos
費用	dag
水野	mizuno
ソース	source
ソース	pinagkunan
ソース	sarsa
ソース	sauce
ソース	sources
ソース	pinagmumulan
ソース	pagkukunan
フレーム	frame
フレーム	frame
ディーゼル	diesel
解析	pagsusuri
解析	pagtatasa
ゲル	gel
既存	umiiral
青い	blue
青い	bughaw
青い	asul
休日	pista
休日	holiday
休日	pasko
休日	holidays
休日	bakasyon
休日	kapaskuhan
菊池	kikuchi
表紙	cover
表紙	pabalat
表紙	takpan
成田	narita
タイガース	tigers
王朝	awan
タイヤ	gulong
タイヤ	gulong
プラザ	plaza
イラク	iraqi
イラク	iraq
ゾーン	zone
品川	shinagawa
鉱山	akin
鉱山	mine
加工	pinoproseso
加工	pagpoproseso
加工	processing
加工	pagproseso
ラム	lamb
ラム	cordero
ラム	lam
ラム	ram
ラム	rum
千代田	chiyoda
激しい	lupit
激しい	matindi
激しい	matinding
サル	unggoy
サル	unggoy
サル	sal
収集	kolektahin
郊外	naik
郊外	suburban
今井	imai
修理	repair
修理	pagsasaayos
ポリ	poly
流域	watershed
オート	awtomatiko
オート	auto
盛岡	morioka
高木	takagi
先輩	senior
先輩	senpai
相撲	sumo
太字	bold
イブ	eve
イブ	eba
いつ	kapag
いつ	kailan
後方	backward
南東	southeast
南東	southeastern
ビート	matalo
ドラえもん	doraemon
効率	husay
効率	kahusayan
会計	accounting
会計	accountancy
真実	katotohanan
佐野	sano
オレンジ	orange
オレンジ	kahel
オレンジ	oranges
派生	nagmula
半島	tangway
無視	pansinin
無視	ignore
無視	balewalain
無視	binalewala
テッド	ted
ウイルス	virus
ウイルス	virus
歌う	sing
歌う	kumanta
歌う	kumakanta
歌う	kantahan
歌う	pagkanta
室町	muromachi
エリザベス	elizabeth
原子	atoms
原子	atomic
原子	atom
修道院	monasteryo
修道院	kumbento
修道院	abbey
同上	ditto
スマート	matalino
スマート	smart
カトリック	katoliko
協奏曲	concerto
推測	hulaan
秀吉	hideyoshi
天才	genius
天才	henyo
配備	lumawak
配備	paglawak
二郎	jiro
パイ	pie
フロリダ	florida
野田	noda
ロイヤル	royal
サウンドトラック	soundtrack
サウンドトラック	soundtracks
課題	challenges
歌舞伎	kabuki
柴田	shibata
高原	plateau
ショート	maiksi
ショート	maikli
ショート	short
ショート	pandak
ショート	maikling
出席	dadalo
出席	attendance
出席	pagdalo
ポップ	pop
例外	eksepsiyon
コンセプト	konsepto
コンセプト	konsepto
気候	klima
宮本	miyamoto
中華民国	taiwan
出会い	dating
出会い	makatagpo
出会い	nararanasan
抗議	protesta
ワイン	alak
キャンプ	kampo
キャンプ	camping
ベルク	berg
バージニア	virginia
講演	lecture
講演	panayam
講演	lektura
ラリー	rally
ラリー	larry
デザイナー	designer
天国	heaven
天国	kalangitan
天国	langit
乗客	pasahero
乗客	pasahero
応用	inilapat
タグ	tag
タグ	tags
直線	linyang
直線	linya
直線	line
ダーク	madilim
ダーク	maitim
ダーク	dilim
まる	maru
権力	power
権力	kapangyarihan
ダウンロード	download
ダウンロード	download
論理	lohikal
論理	lohika
論理	logic
水素	hydrogen
発掘	paghuhukay
発掘	excavations
男爵	baron
男爵	barons
小泉	koizumi
外伝	gaiden
事前	pauna
事前	advance
共有	naibahagi
共有	ibinahagi
共有	nagbahagi
共有	ibinabahagi
共有	pagbabahagi
共有	ibahagi
共有	share
共有	ipamahagi
タカ	taka
タカ	lawin
タカ	hawk
女神	diwata
女神	diyosa
女神	dyosa
アラン	allan
アラン	alan
季節	seasonal
季節	panahon
ウェア	ware
ウェア	paninda
島田	shimada
ダメージ	damage
ダメージ	pinsala
ダメージ	damages
ギア	gear
ギア	gears
衛生	kalinisan
黒田	kuroda
請求	pagsingil
請求	hilingin
請求	kahilingan
請求	hiling
請求	request
請求	humiling
要約	buod
ドキュメンタリー	documentary
家康	ieyasu
ライダー	rider
ライダー	ryder
安田	yasuda
恐怖	takot
マジック	salamangka
マジック	magic
気温	temperatura
酒井	sakai
フェア	patas
要塞	muog
要塞	kuta
要塞	kutang
要塞	fort
高崎	takasaki
バカ	tanga
バカ	bobo
バカ	tanga
バカ	tanga
バカ	loko
証言	patotoo
有料	binayaran
有料	bayad
有料	binabayaran
ダービー	derby
子孫	descendant
子孫	anak
子孫	descendants
コミュニケーション	komunikasyon
コミュニケーション	kinakausap
コミュニケーション	komunikasyon
ステップ	hakbang
ステップ	step
ステップ	hakbang
ステップ	steps
佐伯	saeki
高山	takayama
高山	alpine
銀座	ginza
内田	uchida
浜田	hamada
インドネシア	indonesia
義務	duty
義務	tungkulin
義務	obligasyon
義務	obligasyon
義務	tungkulin
周波数	dalas
周波数	kadalasan
永遠	eternity
別冊	bessatsu
ユナイテッド	united
ユナイテッド	nagkakaisa
短縮	pinaikli
短縮	mantika
レンズ	lens
レンズ	lente
移民	imigrante
移民	imigrasyon
移民	pandarayuhan
移民	immigration
移民	imigrante
一日	araw
バイエルン	bavaria
船舶	vessel
船舶	barko
船舶	ships
安藤	ando
キャッチ	mahuli
証拠	katibayan
証拠	patunay
証拠	ebidensya
証拠	katibayan
藤沢	fujisawa
コロンビア	columbia
コロンビア	colombian
コロンビア	colombia
イースト	silangan
イースト	east
白石	shiraishi
メガ	mega
数値	bilang
変遷	pagbabago
変遷	transition
シネマ	sinehan
シネマ	cinema
山脈	bundok
カフェ	cafe
カフェ	cafe
カフェ	café
北方	hilagang
ママ	nanay
満州	manchuria
木曜日	huwebes
上級	senior
上級	pauna
上級	advanced
マルチ	multi
プラン	plano
プラン	plan
プラン	magplano
プラン	plano
差別	diskriminasyon
トラブル	trouble
トラブル	suliranin
トラブル	problema
石原	ishihara
出口	umalis
出口	lumabas
火山	bulkan
比例	pantay
チェック	tingnan
チェック	check
ヒト	pantao
ヒト	tao
ヒト	makatao
ヒト	human
ベラ	bella
灯台	paro
灯台	parola
灯台	parola
実装	pagpapatupad
実装	implements
実装	nagpapatupad
グレード	grade
アラブ	arab
カラオケ	karaoke
ライオン	leon
ライオン	lions
探検	exploring
探検	galugarin
探検	tumuklas
探検	explore
探検	siyasatin
探検	tuklasin
探検	kalawakan
探検	panginoon
探検	tiki
突然	biglang
突然	bigla
定数	constant
定数	constants
ビーム	beam
細川	hosokawa
正義	katarungan
正義	hustisya
アプリ	app
アプリ	apps
ピンク	pink
ピンク	rosas
元気	genki
ジャクソン	jackson
中国語	intsik
中国語	tsino
中国語	chinese
ランプ	ilawan
ランプ	lampara
ジョンソン	johnson
運命	kapalaran
運命	destiny
運命	tadhana
運命	kapalaran
竹内	takeuchi
海賊	pandarambong
海賊	pirata
海賊	pirate
海賊	pirates
タッチ	touch
タッチ	hipo
概要	buod
サラ	sarah
明石	akashi
小島	kojima
ソル	sol
サンタ	santa
キャプテン	captain
キャプテン	kapitan
キャプテン	kapitana
初演	pangunahin
ユニバーサル	universal
ユニバーサル	unibersal
かおり	kaori
紛争	alitan
紛争	pagsalungat
紛争	salungat
ジャーナリスト	mamamahayag
ジャーナリスト	mamamahayag
博多	hakata
リズム	ritmo
リズム	kumpas
リズム	rhythm
シャン	adi
美しい	ganda
美しい	maganda
オムニバス	omnibus
ポリス	pulisya
ポリス	pulis
フェリー	ferry
皇后	emperatris
フットボール	football
ベースボール	baseball
地形	topograpiya
財産	property
創造	paglikha
創造	paggawa
創造	creation
広報	propaganda
スー	sue
スー	soo
功績	achievements
功績	nagawa
功績	nakamit
功績	achievement
コスト	gastos
コスト	halaga
コスト	gastos
シリア	syria
シリア	suwesya
シリア	syrian
ジョーンズ	jones
ミドル	gitnang
ミドル	gitna
特性	katangian
特性	katangian
雇用	trabaho
雇用	magtrabaho
本田	honda
岩崎	iwasaki
財務	pananalapi
変形	deformed
変形	pilay
変形	transform
トニー	tony
スコット	scott
河内	kawachi
想定	palagay
パネル	panel
パネル	panel
馬場	baba
マンガ	manga
キャップ	takip
キャップ	cap
分解	decomposition
キック	sipa
正しい	tama
正しい	correct
正しい	itama
通貨	currency
通貨	pera
通貨	pananalapi
庭園	hardin
庭園	hardin
庭園	gardens
リトル	kaunti
リトル	maliit
クエスト	quest
モーター	motor
圧縮	compress
圧縮	compress
圧縮	compress
月間	monthly
月間	buwanang
月間	buwan
夕方	evening
夕方	gabi
観察	observation
肖像	portrait
キム	kim
役員	opisyal
セントラル	central
セントラル	gitnang
勉強	aral
式典	seremonya
星野	hoshino
町田	machida
演技	acting
演技	kumikilos
奇跡	miracles
奇跡	himala
奇跡	miraculous
奇跡	himala
奇跡	milagro
奇跡	miracle
バード	ibon
ストーン	bato
受信	makatanggap
受信	matanggap
受信	tumanggap
受信	natanggap
受信	pagtanggap
受信	papasok
農林	forestry
甲板	kubyerta
甲板	deck
事務局	tanggapan
事務局	katungkulan
事務局	opisina
事務局	secretariat
ムービー	pelikula
ムービー	sine
ムービー	movie
オプション	opsiyonal
オプション	opsyonal
オプション	opsyon
オプション	options
オプション	opsyon
業績	achievements
業績	nagawa
依存	dependent
依存	nakasalalay
依存	dependensiya
依存	dependensiya
アプリケーション	aplikasyon
アプリケーション	aplikasyon
捕手	catcher
高架	elevated
荒川	arakawa
ミラー	miller
ミラー	salamin
ミラー	gayahin
ミラー	mirror
バレエ	ballet
広い	wider
広い	malawak
モノ	bagay
モノ	mono
打ち上げ	ilunsad
打ち上げ	paglulunsad
決める	nagpasiya
決める	nagdesisyon
決める	magdesisyon
決める	magpasya
撤去	pagtanggal
撤去	pagtatanggal
それから	then
それから	pagkatapos
支社	sangay
オスマン	osman
サークル	activities
サークル	bilog
島津	shimazu
犠牲	alay
近江	omi
パフォーマンス	pagtatanghal
パフォーマンス	pagganap
飯田	iida
ファイト	lumaban
移植	transplant
みつ	mitsu
おそらく	malamang
おそらく	ata
四郎	shiro
ショット	kuha
ショット	shot
ショット	shots
黄色	dilaw
黄色	yellow
ヴィルヘルム	wilhelm
川上	kawakami
若者	kabataan
ラヴ	nagmahal
ラヴ	love
ラヴ	nagmamahal
兵隊	sundalo
兵隊	kawal
入場	pagpasok
間隔	pagitan
間隔	interval
生きる	mabuhay
生きる	mamuhay
生きる	live
ヤマト	yamato
二重	dobleng
二重	double
二重	doble
全般	pangkalahatan
全般	heneral
全般	pangkalahatang
全般	general
応募	apply
応募	ilapat
リスク	panganib
割合	proporsyon
割合	porsiyento
割合	porsyento
割合	percentage
割合	porsiyento
割合	percent
赤坂	akasaka
プリンセス	princess
プリンセス	prinsesa
プリンセス	princesses
チェス	ahedres
チェス	chess
ナポレオン	napoleon
正解	tama
正解	correct
正解	itama
気持ち	nadarama
気持ち	damdamin
気持ち	feelings
むしろ	halip
双葉	futaba
めい	pamangkin
