और	y
काल्पनिक	fantasías
काल्पनिक	fantasía
काल्पनिक	imaginaria
काल्पनिक	imaginario
काल्पनिक	imaginarios
काल्पनिक	irreal
काल्पनिक	hipotética
काल्पनिक	hipotéticamente
काल्पनिक	hipotético
प्रयत्न	esfuerzos
प्रयत्न	esfuerzo
तारामंडल	constelación
तारामंडल	constelaciones
प्रजाति	especies
प्रजाति	especie
विविधता	diversidad
इस्लामी	islámico
इस्लामी	islámica
इस्लामी	islámicas
इस्लामी	islámicos
शहरी	urbanización
शहरी	urbanas
शहरी	urbana
शहरी	urbano
शहरी	urban
शहरी	urbanos
बातें	cosas
बातें	things
नदियाँ	rios
नदियाँ	rivers
नदियाँ	ríos
शास्त्रीय	clásicos
शास्त्रीय	clásica
शास्त्रीय	clasico
शास्त्रीय	clásico
सैन	san
अग्नि	incendio
अग्नि	fuego
अग्नि	agni
ग्रेट	grandioso
ग्रेट	genial
ग्रेट	estupendo
ग्रेट	gran
कोश	kosh
श्रम	laborista
श्रम	parto
आयरलैंड	islandia
आयरलैंड	irlanda
उसको	él
दर्जा	calificar
दर्जा	clasificación
दर्जा	habilitación
दर्जा	calificación
दर्जा	rating
दर्जा	rango
असफल	fracasar
असफल	falla
असफल	fracaso
असफल	fallar
असफल	fracasado
असफल	fallado
असफल	falló
असफल	fracaso
असफल	fracaso
असफल	fallo
असफल	falla
चन्द्र	chandra
चन्द्र	luna
चन्द्र	moon
गाँधी	gandhinagar
गाँधी	gandhi
अनुप्रयोग	aplicacion
अनुप्रयोग	solicitud
अनुप्रयोग	aplicación
अनुप्रयोग	sindicación
अनुप्रयोग	aplicaciones
अनुप्रयोग	solicitudes
बचने	evitando
बचने	evitar
सोने	oro
सोने	dorada
सोने	dorado
सोने	gold
बेहद	extremadamente
सचिव	secretaria
सचिव	secretaría
सचिव	secretario
ब्रांड	marcas
ब्रांड	brand
ब्रांड	marca
डिज़ाइन	concepción
डिज़ाइन	diseño
आवास	hábitats
आवास	habitat
आवास	hábitat
आवास	residence
आवास	residencia
आवास	vivienda
आवास	viviendas
आवास	carcasa
आवास	hospedaje
आवास	alojamiento
आवास	lodge
आवास	logia
आवास	alojamientos
आवास	alojamiento
आवास	alojarse
ज़िला	distrito
यांत्रिक	mecánico
यांत्रिक	mecánicos
यांत्रिक	mecánica
यांत्रिक	mecánicas
धारणा	concepción
खड़े	standing
खड़े	parados
द्रव्यमान	masas
द्रव्यमान	misas
द्रव्यमान	mass
द्रव्यमान	masa
द्रव्यमान	misa
न्यायाधीश	juez
न्यायाधीश	magistrado
न्यायाधीश	jueza
लाइव	viva
लाइव	live
लाइव	vivir
लाइव	vive
कवियों	poetas
आकृति	forma
आकृति	figura
आकृति	cifra
प्रभावशाली	impresionantes
प्रभावशाली	impresionante
स्थितियों	situaciones
करेंगे	will
करेंगे	voluntad
करेंगे	testamento
मलयालम	malayalam
हालाँकि	aunque
पीटर	pedro
पीटर	peter
खराब	malas
खराब	malos
खराब	malo
खराब	bad
खराब	mal
खराब	mala
एलबम	álbum
एलबम	album
एलबम	disco
एलबम	álbumes
संवाद	diálogos
संवाद	diálogo
संवाद	dialogo
संवाद	diálogos
संवाद	dialogar
संवाद	diálogos
संवाद	diálogo
प्रीमियर	premiere
प्रीमियर	estreno
प्रीमियर	premier
चित्रित	pintada
चित्रित	pintadas
चित्रित	pintado
चित्रित	pintados
चित्रित	representado
पेट	estómagos
पेट	estomago
पेट	estómago
पेट	tripa
पेट	panza
पेट	vientre
पेट	barriga
मोहम्मद	mohamed
फसल	cosechas
फसल	cultivos
फसल	cultivo
फसल	recortar
फसल	cosecha
दोस्त	buddy
दोस्त	amigo
दोस्त	friend
दोस्त	amiga
वापसी	retorno
वापसी	devolución
वापसी	regreso
वापसी	regresar
वापसी	vuelta
वापसी	retiro
वापसी	retirada
वापसी	regreso
प्रोत्साहित	animar
प्रोत्साहित	alentar
प्रोत्साहित	animo
प्रोत्साहित	alentador
प्रोत्साहित	alentando
प्रोत्साहित	alentar
प्रोत्साहित	alentadora
प्रोत्साहित	alentado
प्रोत्साहित	alienta
प्रोत्साहित	fomentado
प्रोत्साहित	alentada
क्रमशः	respectivamente
सूरज	sun
सूरज	sol
लाइसेंस	licencias
लाइसेंस	licencias
लाइसेंस	licencia
लाइसेंस	licencia
सेन	sen
छः	seis
छः	six
मिशन	mision
मिशन	mission
मिशन	misión
मिशन	misiones
लंबा	alto
लंबा	largos
लंबा	largo
लंबा	larga
लंबा	long
विशेषज्ञ	especialista
विशेषज्ञ	especializado
विशेषज्ञ	especialistas
विशेषज्ञ	expertas
विशेषज्ञ	peritos
विशेषज्ञ	expertos
विशेषज्ञ	experto
विशेषज्ञ	perito
विशेषज्ञ	expertos
विशेषज्ञ	experta
विशेषज्ञ	especialidades
नौकरी	job
नौकरी	empleo
नौकरी	trabajo
उपाय	medidas
उपाय	remedio
आकाश	firmamento
आकाश	cielo
आकाश	cielos
आकाश	cielo
आकाश	sky
शासकों	soberanos
शासकों	gobernantes
तिब्बत	tíbet
तिब्बत	tibet
स्थानांतरित	movida
स्थानांतरित	movido
स्थानांतरित	conmovido
स्थानांतरित	trasladado
खो	kho
बचाव	defender
बचाव	defiendan
बचाव	defenderme
बचाव	seto
बचाव	rescate
बचाव	salvamento
बचाव	rescatar
बचाव	prevención
देखभाल	cariñoso
देखभाल	cuidando
पर्यटकों	turistas
ईरानी	irani
ईरानी	iran
ईरानी	irán
ईरानी	iraní
ईरानी	iraníes
सिंगापुर	singapur
मादा	mujer
मादा	hembra
मादा	hembras
मादा	femenino
खरीद	compra
खरीद	adquisición
खरीद	adquirir
खरीद	comprar
खरीद	adquisiciones
खरीद	contratación
खरीद	adquisición
उत्सर्जन	excreción
उत्सर्जन	emisiones
उत्सर्जन	emisión
निवासियों	habitantes
निवासियों	residentes
निवासियों	habitantes
क्षति	daños
क्षति	daño
दोष	culpa
दोष	culpas
दोष	culpar
दोष	defecto
दोष	falla
अवतार	encarnación
अवतार	avatar
हाथी	elefante
शैक्षिक	académicos
शैक्षिक	académico
शैक्षिक	académicas
शैक्षिक	académica
शैक्षिक	educativo
शैक्षिक	educación
शैक्षिक	educativa
युगल	pareja
युगल	parejas
युगल	dobles
युगल	pareja
ग्रीक	griega
ग्रीक	griego
ग्रीक	griegos
टीका	tika
टीका	vacunas
टीका	vacuna
सुविधाओं	comodidades
पोषण	nutrición
रिलीज	liberación
रिलीज	lanzamiento
रिलीज	excarcelación
रिलीज	lanzamientos
रिलीज	liberaciones
रिलीज	comunicados
अदालत	juzgado
अदालत	tribunal
अदालत	tribunales
अदालत	corte
अदालत	court
इस्पात	acero
इस्पात	aceros
अकार्बनिक	inorgánicos
अकार्बनिक	inorgánico
झारखंड	jharkhand
सुपर	super
सुपर	súper
दाब	presión
दाब	presiones
दाब	presion
समझौता	pacto
समझौता	compromiso
आवासीय	residencial
आवासीय	residenciales
जंगली	wild
जंगली	silvestre
जंगली	silvestres
जंगली	salvajes
जंगली	salvaje
जंगली	savage
जंगली	salvajes
जंगली	salvaje
जंगली	haggard
जरूरी	requeridos
जरूरी	exigido
जरूरी	requerido
जरूरी	requerida
आर्ट	arte
शनि	saturn
शनि	saturno
शनि	senté
शनि	sat
श्वेत	blancas
श्वेत	blanca
श्वेत	white
श्वेत	blancos
श्वेत	blanco
नमक	sal
बातों	cosas
बातों	things
बिलियन	billón
बिलियन	billones
एकीकृत	unificado
एकीकृत	unificados
एकीकृत	unificada
एकीकृत	unificadas
एकीकृत	integrados
एकीकृत	integrado
एकीकृत	integrada
एकीकृत	integradas
पत्रकार	periodista
पत्रकार	periodistas
वस्त्र	textil
वस्त्र	textiles
वस्त्र	confección
वस्त्र	indumentaria
वस्त्र	ropa
वस्त्र	indumentaria
वस्त्र	ropa
वस्त्र	vestimenta
वस्त्र	textil
वस्त्र	textiles
वस्त्र	tejidos
जानवरों	animales
आपस	usurpar
आगमन	llegada
आगमन	arribo
आगमन	llegadas
आगमन	llega
आगमन	advenimiento
कन्या	virgo
शास्त्री	shastri
लम्बे	lambe
मनुष्यों	humanos
पर्व	festival
पर्व	festivales
पर्व	fiesta
निष्कर्ष	desenlace
निष्कर्ष	resultado
निष्कर्ष	conclusión
साफ	claro
साफ	despejado
साफ	despejado
साफ	aclarado
साफ	limpio
साफ	limpios
साफ	limpieza
साफ	limpiar
साफ	limpia
गरम	cálido
गरम	caliente
गरम	tibio
गरम	cálida
आवश्यकताओं	requisitos
आवश्यकताओं	requerimientos
प्रतिरोध	resistencias
प्रतिरोध	resistencia
सदा	always
सदा	siempre
डिस्क	disco
डिस्क	disco
डिस्क	discos
खड़ा	standing
खड़ा	parados
खड़ा	verticalmente
खड़ा	verticalmente
खड़ा	verticales
खड़ा	vertical
पोस्ट	post
पोस्ट	poste
पोस्ट	publicar
पोस्ट	publicación
पोस्ट	postes
पोस्ट	publicaciones
पोस्ट	puestos
पोस्ट	publica
मेला	mela
मेला	feria
मेला	justa
मेला	justo
लिंग	género
लिंग	genero
लिंग	sexo
वायरस	virus
रिचर्ड	richard
रिचर्ड	ricardo
सिख	sikh
मगर	excepto
मगर	salvo
मगर	sino
मगर	pero
महीनों	meses
सेल	cell
सेल	celda
सेल	celular
सेल	célula
मुख	mouth
मुख	desembocadura
मुख	boca
सीज़न	estaciones
सीज़न	temporadas
पाठक	lectores
पाठक	reader
पाठक	lector
पाठक	lectores
अग्रणी	liderando
अग्रणी	liderar
नाथ	nath
आनन्द	joy
आनन्द	alegria
आनन्द	alegría
आनन्द	gozo
आनन्द	alegres
आनन्द	alegre
उन्नत	mejorado
उन्नत	mejorada
उन्नत	avanzado
उन्नत	avanzadas
उन्नत	avanzados
उन्नत	adelantado
उन्नत	avanzada
सर्वर	servidores
सर्वर	observador
सर्वर	observadora
सर्वर	servidor
विचारधारा	ideología
पीड़ित	sufrimientos
पीड़ित	sufriendo
पीड़ित	sufrimiento
पीड़ित	padece
पीड़ित	sufre
पीड़ित	victimas
पीड़ित	víctimas
पीड़ित	víctima
पीड़ित	victima
श्रेणियों	gremio
राजकुमार	principe
राजकुमार	prince
राजकुमार	príncipe
उम्मीद	esperando
उम्मीद	esperanzador
उम्मीद	esperanzas
उम्मीद	hope
उम्मीद	esperanza
कार्यकारी	executive
कार्यकारी	ejecutiva
कार्यकारी	ejecutivos
कार्यकारी	ejecutivas
कार्यकारी	ejecutivo
मास्टर्स	masters
मास्टर्स	máster
मास्टर्स	maestros
वरिष्ठ	ancianos
वरिष्ठ	mayores
वरिष्ठ	senior
शिष्य	discípulos
शिष्य	discípulo
प्रोफेसर	profesor
प्रोफेसर	catedrático
प्रोफेसर	profesora
स्कॉटलैंड	escocia
विकिरण	irradiación
विकिरण	radiación
विकिरण	radiaciones
फारसी	feroés
फारसी	persa
फारसी	persas
करवाया	criados
करवाया	criado
संरक्षित	protegida
संरक्षित	protegidas
संरक्षित	protegidos
संरक्षित	protegido
सहज	intuitiva
सहज	intuitivo
सहज	cómodo
सहज	confortable
सहज	cómoda
सहज	agusto
सहज	cómodas
बदला	cambiado
बदला	cambiada
बदला	cambió
बदला	revancha
बदला	venganza
बदला	recompensa
बदला	reemplazo
बदला	sustitución
कलकत्ता	calcuta
काला	negra
काला	black
काला	negras
काला	negros
काला	negro
पंक्ति	línea
पंक्ति	line
पंक्ति	linea
पंक्ति	hileras
पंक्ति	filas
पंक्ति	remar
पंक्ति	hilera
पंक्ति	fila
पंक्ति	rema
लोकप्रियता	popularidad
गतिविधि	actividad
ओलंपिक	olimpiadas
मथुरा	mathura
अनुनाद	resonancia
बर्फ	nieves
बर्फ	nevado
बर्फ	nieve
बर्फ	hielo
कार्रवाई	action
कार्रवाई	acción
कार्रवाई	accion
शिशु	infante
शिशु	bebes
शिशु	bebés
साक्षरता	alfabetización
मार्क	mark
मार्क	marcar
मार्क	marca
मार्क	marcos
मार्क	orujo
मार्क	marc
ब्रह्म	brahman
ब्रह्म	brahma
ट्रैक	pista
ट्रैक	track
ट्रैक	atletismo
ट्रैक	vía
ट्रैक	huellas
ट्रैक	pistas
ट्रैक	tracks
मनोवैज्ञानिक	psicológico
मनोवैज्ञानिक	psicológicas
मनोवैज्ञानिक	psicológicos
मनोवैज्ञानिक	psicológica
मनोवैज्ञानिक	psicólogo
मनोवैज्ञानिक	psicóloga
गर्मी	summer
गर्मी	verano
गर्मी	heat
गर्मी	calor
मैन	man
मैन	hombre
जिम्मेदार	responsable
जिम्मेदार	responsables
गीतों	letrista
गीतों	cantos
गीतों	canciones
गीतों	songs
आवृत्ति	reaparición
आवृत्ति	frecuencias
आवृत्ति	periodicidad
आवृत्ति	frecuencia
आवृत्ति	recurrente
आवृत्ति	recurrentes
आवृत्ति	ocurrencias
स्रोतों	muelles
स्रोतों	springs
स्रोतों	resortes
स्रोतों	manantiales
स्रोतों	fuentes
स्रोतों	manantiales
कोण	ángulo
कोण	angulo
कोण	ángulos
ईस्ट	este
ईस्ट	oriente
ईस्ट	east
अफ्रीकी	afrikaans
अफ्रीकी	africana
अफ्रीकी	africanos
अफ्रीकी	africanas
अफ्रीकी	africano
रंगों	colores
संज्ञा	sustantivo
खतरा	peligro
टूर्नामेंट	torneo
टूर्नामेंट	torneos
चिंता	ansiedad
चिंता	angustia
चिंता	preocuparse
चिंता	preocupación
चिंता	inquietud
सहमत	acordado
सहमत	acordadas
सहमत	convenido
सहमत	coincidir
सहमत	acordar
सहमत	convenir
मोटे	obeso
मोटे	obesos
मोटे	gordos
मोटे	grasa
मोटे	gordo
मोटे	gorda
मोटे	gordas
घरों	viviendas
घरों	hogares
घरों	casas
घरों	casas
मार्शल	marshall
मार्शल	mariscal
मार्शल	alguacil
मार्शल	mariscal
मार्शल	marshal
मार्शल	comisario
हिसाब	contable
हिसाब	contabilidad
उदय	rise
उदय	levántate
उदय	subida
उदय	uday
पहुंचा	alcanzada
पहुंचा	alcanzó
पहुंचा	alcanzadas
पहुंचा	alcanzados
पहुंचा	alcanzado
फ़ारसी	persa
फ़ारसी	persas
उन्हीं	cuclillas
प्रयोगशाला	laboratorio
प्रयोगशाला	laboratorios
मेक्सिको	méjico
मेक्सिको	méxico
मेक्सिको	mexico
बिग	big
बिग	grande
बिग	gran
बिग	grandes
संस्थानों	instituciones
प्रार्थना	orar
प्रार्थना	rezando
प्रार्थना	orando
प्रार्थना	rezos
प्रार्थना	oraciones
प्रार्थना	plegarias
प्रार्थना	oración
प्रार्थना	oracion
प्रार्थना	plegaria
प्रार्थना	oración
प्रार्थना	rezo
लाहौर	lahore
रुपये	quid
रुपये	libra
गद्य	prosa
समानता	paridad
समानता	parecido
समानता	semejanza
समानता	igualdad
समानता	parecido
समानता	similitud
समानता	semejanza
बम	bam
बम	bombardear
बम	bomba
बम	bombas
आदिवासी	tribales
आदिवासी	tribal
हैरी	enrique
हैरी	harry
कैथोलिक	católico
कैथोलिक	católicos
कैथोलिक	católica
देहरादून	dehradun
लम्बाई	eslora
लम्बाई	longitud
दुर्घटना	accidente
दुर्घटना	accidentes
उपनाम	nick
उपनाम	apellidos
उपनाम	apellido
उपनाम	apodo
उपनाम	mote
उपनाम	sobrenombre
बंगाली	bengalí
घायल	herida
घायल	herido
घायल	lesionados
घायल	heridos
घायल	lesionado
सहारा	sáhara
सहारा	sahara
चेतना	consciencia
चेतना	conciencia
सारा	sarah
सारा	sara
सारा	sara
इलेक्ट्रॉनिक	electrónicos
इलेक्ट्रॉनिक	electrónico
इलेक्ट्रॉनिक	electrónica
इलेक्ट्रॉनिक	electrónicas
इलेक्ट्रॉनिक	electronic
तंत्रिका	nervio
पट्टी	barra
पट्टी	bar
पट्टी	bares
पट्टी	patti
गोवा	goa
रास्ता	manera
रास्ता	camino
रास्ता	way
रास्ता	rasta
सोच	pensamiento
सोच	pensando
सोच	pensar
टाटा	tata
पृष्ठभूमि	antecedentes
पृष्ठभूमि	fondos
पृष्ठभूमि	trasfondo
पृष्ठभूमि	antecedentes
पृष्ठभूमि	fondo
टन	tonelada
टन	toneladas
टन	toneladas
दर्शनीय	pintoresco
दर्शनीय	escénica
ऋतु	temporada
शाम	tardes
शाम	tarde
शाम	noche
शाम	velada
मेडिकल	medico
मेडिकल	médicas
मेडिकल	médicos
मेडिकल	medicina
मेडिकल	médico
मार्टिन	martín
मार्टिन	martin
नामकरण	nombrar
नामकरण	denominación
नामकरण	nomenclatura
नामकरण	bautismo
नामकरण	bautizo
हस्तक्षेप	interferencia
हस्तक्षेप	intromisión
हस्तक्षेप	interferencias
हस्तक्षेप	injerencia
हस्तक्षेप	injerencias
हस्तक्षेप	intervenciones
हस्तक्षेप	intervención
किसान	agricultores
किसान	campesino
किसान	agricultor
किसान	granjero
पतन	recaer
पतन	recaída
पतन	degeneración
पतन	colapso
पतन	desplome
पतन	derrumbe
पतन	fall
पतन	otoño
पतन	caída
स्वाभाविक	naturalidad
स्वाभाविक	natural
स्वाभाविक	naturales
स्वाभाविक	innata
स्वाभाविक	innato
जोधपुर	jodhpur
स्नान	bañarse
स्नान	bath
स्नान	baños
स्नान	bañera
स्नान	baño
वेग	velocidad
कुशल	eficiente
कुशल	eficaz
कुशल	eficientes
कुशल	ágil
गिरावट	disminuye
सफ़ेद	blancas
सफ़ेद	blanca
सफ़ेद	white
सफ़ेद	blancos
सफ़ेद	blanco
हरे	liebre
हरे	hare
सोलहवीं	xvi
सोलहवीं	sixteenth
फ़ाइल	files
फ़ाइल	archivos
फ़ाइल	expedientes
फ़ाइल	ficheros
फ़ाइल	fichero
फ़ाइल	expediente
फ़ाइल	archivo
स्वागत	bienvenida
स्वागत	bienvenidos
स्वागत	bienvenido
पक्षियों	pajaritos
पक्षियों	aves
पक्षियों	pájaros
विरासत	patrimonio
विरासत	herencia
विरासत	heritage
विरासत	legado
विरासत	legacy
विरासत	herencia
विरासत	heredar
विरासत	herencia
विरासत	hereda
गोली	tiro
गोली	shot
गोली	disparo
गोली	píldora
गोली	pastilla
गोली	balazo
गोली	bala
आयुर्वेद	ayurveda
विलोपन	eliminación
एकता	unity
एकता	unidad
मतदान	votación
मतदान	votando
मतदान	votaciones
मतदान	votar
नेपाली	nepalí
नेपाली	nepalí
नेपाली	nepal
नील	índigo
पृष्ठों	páginas
पृष्ठों	paginas
दुर्लभ	raros
दुर्लभ	rara
दुर्लभ	raras
दुर्लभ	raro
उपनिषदों	upanishads
चावल	arroz
मूलतः	básicamente
मूलतः	basicamente
गहरा	dark
गहरा	oscuro
गहरा	oscuridad
गहरा	oscuros
गहरा	oscura
गहरा	profundo
गहरा	profunda
गहरा	deep
बारह	twelve
बारह	doce
यादव	yadav
पूर्ति	plenitud
पूर्ति	cumplimiento
संकलन	recopilación
संकलन	compilación
खड़ी	standing
खड़ी	parados
लड़की	pollito
लड़की	chica
लड़की	niña
लड़की	muchacha
अपनाया	adoptada
अपनाया	adoptado
अपनाया	adoptados
हुसैन	hussain
भट्ट	caldera
भट्ट	horno
भट्ट	bhatt
सुख	placeres
सुख	felicidad
निहित	implícitos
निहित	implícita
निहित	implícito
निहित	implícitas
अहमद	ahmed
अहमद	ahmad
वर्गीकृत	clasificado
वर्गीकृत	clasificada
वर्गीकृत	clasificados
वर्गीकृत	surtidos
वर्गीकृत	surtido
वर्गीकृत	variada
आकर्षक	encantador
आकर्षक	charming
आकर्षक	encantadora
आकर्षक	encantadores
आकर्षक	encanto
आकर्षक	atractiva
आकर्षक	atractivas
आकर्षक	atractivos
आकर्षक	atractivo
सवाल	cuestión
सवाल	interrogante
सवाल	pregunta
सवाल	preguntas
सवाल	interrogantes
सवाल	cuestiones
संतुलन	balanza
संतुलन	balance
संतुलन	saldo
संतुलन	equilibrio
संतुलन	equilibrio
यमुना	yamuna
राष्ट्रों	naciones
राष्ट्रों	nations
स्क्रीन	pantalla
पकड़	empuñadura
पकड़	agarre
पथ	sendero
पथ	path
पथ	camino
पथ	surco
पथ	sendas
पथ	senderos
पथ	caminos
शिक्षक	instructora
शिक्षक	instructor
शिक्षक	educadores
शिक्षक	maestra
शिक्षक	profe
शिक्षक	maestro
शिक्षक	docente
शिक्षक	profesor
शिक्षक	profesora
शिक्षक	profesores
शिक्षक	docentes
शिक्षक	maestras
शिक्षक	maestros
शिक्षक	profesorado
खाता	cuenta
खाता	relatos
खाता	cuentas
खाता	contabilidad
सहयोगी	colega
सहयोगी	contribuyente
सहयोगी	colaboradora
सहयोगी	colaborador
सहयोगी	asociado
सहयोगी	asociada
सहयोगी	asociar
नोट	note
नोट	nota
नोट	apuntes
नोट	notas
नोट	notes
नीतियों	pólizas
नीतियों	politicas
नीतियों	políticas
पेज	pagina
पेज	página
पेज	page
पेज	páginas
पेज	paginas
सजा	frase
सजा	sentencia
सजा	castigar
सजा	castiga
सजा	castigan
सजा	azotes
सजा	condecorado
सजा	decorados
सजा	decorada
सजा	decorado
सजा	castigos
सजा	castigo
परम	bast
परम	ultimate
गिर	gir
गिर	fall
गिर	otoño
गिर	caída
अर्जित	levantado
अर्जित	recaudado
अर्जित	criado
अर्जित	planteadas
अर्जित	ganados
अर्जित	ganado
अमर	inmortal
अमर	inmortales
अमर	amar
खुला	abrir
खुला	abre
खुला	abierta
खुला	abra
खुला	abierto
खुला	desbloqueado
चालक	conductores
चालक	pilotos
चालक	controladores
चालक	choferes
वास्तुकला	arquitecto
वास्तुकला	arquitectos
वास्तुकला	arquitectura
बनती	banti
नकारात्मक	negativa
नकारात्मक	negativas
नकारात्मक	negativos
नकारात्मक	negativo
अंकित	grabados
अंकित	registrado
अंकित	grabado
वक्त	hora
वक्त	tiempo
वक्त	time
समृद्ध	enriquecido
समृद्ध	rico
समृद्ध	ricas
समृद्ध	rich
समृद्ध	ricos
समृद्ध	rica
समृद्ध	exuberante
इतालवी	italiana
इतालवी	italianos
इतालवी	italiano
निगरानी	supervisión
निगरानी	monitoreo
निगरानी	monitorización
निगरानी	seguimiento
निगरानी	vigilancia
निगरानी	vigilancia
प्रताप	pratap
राजस्व	ingresos
बांग्ला	bengalí
बांग्ला	bengalí
पटकथा	guión
पटकथा	guion
बहादुर	bahadur
बहादुर	valiente
बहादुर	valientes
व्यवस्थित	organice
व्यवस्थित	organizan
व्यवस्थित	organizarse
व्यवस्थित	organizar
व्यवस्थित	organiza
व्यवस्थित	organizada
व्यवस्थित	organizados
व्यवस्थित	organizadas
व्यवस्थित	organizado
व्यवस्थित	sistemático
व्यवस्थित	sistemáticas
व्यवस्थित	sistemáticos
व्यवस्थित	sistemática
नेताओं	lideres
नेताओं	dirigentes
नेताओं	líderes
गौरव	orgullo
गौरव	pride
गौरव	honorable
गौरव	honrada
गौरव	honrado
गौरव	honrados
गौरव	gloriosa
गौरव	glorioso
गौरव	gloriosos
स्लैम	slam
डॉक्टर	doctores
डॉक्टर	medicos
डॉक्टर	médicos
डॉक्टर	medico
डॉक्टर	médico
डॉक्टर	doctora
डॉक्टर	doctor
ऑक्सीजन	oxigeno
ऑक्सीजन	oxígeno
टैग	etiqueta
टैग	tag
टैग	etiquetar
टैग	etiquetas
गणितीय	matemático
गणितीय	matemático
गणितीय	matemáticas
गणितीय	matemática
प्रदूषण	polución
प्रदूषण	contaminación
जोड़ी	par
जोड़ी	pareja
जोड़ी	pareja
सबूत	evidencia
सबूत	evidencias
सबूत	pruebas
सबूत	comprobante
सबूत	prueba
सबूत	pruebas
सटीक	exacto
सटीक	exacta
सटीक	precisa
सटीक	precisos
सटीक	exacto
सटीक	exacta
सटीक	exactos
समाप्ति	terminación
समाप्ति	finalización
समाप्ति	conclusión
समाप्ति	acabar
समाप्ति	terminar
समाप्ति	finalizar
समाप्ति	acabado
समाप्ति	end
समाप्ति	fin
समाप्ति	final
समाप्ति	caducidad
समाप्ति	vencimiento
समाप्ति	expiración
समाप्ति	terminando
उल्लंघन	infracción
उल्लंघन	violación
उल्लंघन	infracción
उल्लंघन	incumplimiento
उल्लंघन	brecha
व्यापारी	comerciante
व्यापारी	mercante
व्यापारी	mercader
व्यापारी	empresario
व्यापारी	comerciante
पूंजी	capitales
पूंजी	capital
मद्रास	madrás
एजेंसी	agencia
एजेंसी	agency
एजेंसी	organismos
एजेंसी	agencias
समग्र	agregados
समग्र	agregada
समग्र	agregado
समग्र	agregada
समग्र	agregado
पड़े	dudosa
पड़े	dudosos
पड़े	dudosas
पड़े	dudoso
इतिहासकार	historiador
संगम	confluencia
संगम	sangam
चार्ट	gráfico
चार्ट	gráfica
चार्ट	gráficas
चार्ट	gráficos
गरीब	pobrecito
गरीब	pobre
गरीब	pobres
औषधि	medicina
औषधि	medicamento
औषधि	medicinas
औषधि	hierba
औषधि	hierbas
औषधि	herb
मांस	carne
मांस	carnes
प्रतिस्पर्धा	concurso
प्रतिस्पर्धा	competición
प्रतिस्पर्धा	competencia
दत्त	datta
दत्त	dutt
बिन्दु	dot
बिन्दु	punto
बिन्दु	punta
बिन्दु	point
बिन्दु	punto
पराजित	vencido
पराजित	derrotada
पराजित	derrotado
पराजित	vencidos
पराजित	derrotados
बहु	múltiple
बहु	múltiples
बहु	multiples
बहु	poli
कप्तान	capitana
कप्तान	capitán
कप्तान	capitan
कायम	mantenida
कायम	mantenido
कायम	mantenidas
कायम	mantenidos
कायम	persisten
जिब्राल्टर	gibraltar
खूबसूरत	hermoso
खूबसूरत	guapa
खूबसूरत	hermosos
खूबसूरत	hermosa
खूबसूरत	bellos
संयंत्र	plantas
संयंत्र	vegetal
संयंत्र	planta
शक्तियों	powers
शक्तियों	poderes
शक्तियों	atribuciones
शक्तियों	potencias
अकेले	alone
अकेले	solo
अकेले	solos
अकेले	sola
किशोर	juvenil
किशोर	juveniles
किशोर	adolescentes
किशोर	adolescencia
अणु	partículas
अणु	moleculares
अणु	molecular
अणु	átomos
अणु	molécula
अणु	átomo
अणु	atom
भीड़	muchedumbre
भीड़	multitud
भीड़	lleno
भीड़	concurrido
भीड़	abarrotado
भीड़	concurrida
ब्लू	azules
ब्लू	blue
ब्लू	azul
ब्लू	azules
ब्लू	blues
रिकॉर्डिंग	grabando
रिकॉर्डिंग	grabación
रिकॉर्डिंग	grabar
क्रेडिट	crédito
क्रेडिट	credit
क्रेडिट	credito
क्रेडिट	créditos
क्रेडिट	créditos
द्वीपसमूह	archipiélago
द्वीपसमूह	islas
स्कोर	anotar
स्कोर	puntuación
स्कोर	partitura
स्कोर	partituras
स्कोर	puntuación
स्कोर	puntuaciones
अवशेष	residuo
अवशेष	residual
अवशेष	residuales
गुजराती	gujarati
चेतावनी	avisos
चेतावनी	advertencias
चेतावनी	aviso
चेतावनी	advertencias
चेतावनी	advertencia
चेतावनी	alertas
चेतावनी	alerta
चेतावनी	alertas
परामर्श	consultoría
परामर्श	asesoría
परामर्श	consulta
परामर्श	consultas
गोत्र	clan
दंड	penal
दंड	sanción
दंड	pena
दंड	penalización
दंड	penas
दंड	castigos
दंड	sanciones
दंड	penalizaciones
दंड	castigos
दंड	castigo
हिट	aciertos
हिट	hits
हिट	éxitos
हिट	golpeó
हिट	hit
हिट	golpear
प्रतिबंध	restricciones
प्रतिबंध	restricción
प्रतिबंध	restricciones
पढ़ाई	estudio
पढ़ाई	estudiar
पढ़ाई	estudia
पढ़ाई	estudié
पढ़ाई	estudiados
पढ़ाई	estudiado
पढ़ाई	estudió
जैक	jota
जैक	jack
पहाड़	montañas
पहाड़	montaña
बांध	dam
बांध	presa
बांध	embalse
बांध	represa
बांध	dique
बांध	muelle
बांध	pier
बांध	embarcadero
क्रांतिकारी	revolucionaria
क्रांतिकारी	revolucionarios
क्रांतिकारी	revolucionario
मठ	monasterio
आउट	muñones
आउट	fuera
आउट	afuera
आउट	out
संशोधित	revisada
संशोधित	revisadas
संशोधित	revisados
संशोधित	revisado
संशोधित	corregido
संशोधित	corregidos
संशोधित	corregida
संशोधित	modificada
संशोधित	modificados
