категория	категорија
советов	одбори
советов	даски
советов	табли
королевской	кралско
королевской	кралска
королевской	ројал
королевской	royal
королевской	кралски
хорватии	хрватска
хорватии	хрватски
хорватии	хрватскиот
посмотреть	види
посмотреть	гледаш
посмотреть	видете
посмотреть	гледајте
посмотреть	гледај
посмотреть	часовник
посмотреть	поглед
европейского	европски
европейского	европско
европейского	европска
красные	црвен
красные	црвена
красные	црвено
красные	црвени
камень	камени
камень	камен
камень	стон
камень	рок
камень	камен
камень	карпа
приходит	доаѓа
час	час
романов	романов
романов	романи
желание	желба
желание	посакувам
желание	желба
желание	посакуваат
непонятно	нејасно
собственных	сопствени
собственных	сопствено
собственных	сопствена
собственных	сопствен
естественно	природно
замечания	забелешки
замечания	коментари
чарльз	чарлс
чарльз	шарл
отзывы	рецензии
отзывы	прегледи
отзывы	критики
отзывы	рецензија
художественной	ритмичка
специального	посебно
специального	специјален
специального	специјално
специального	специјални
специального	посебна
специального	специјална
здоровья	здравје
случаи	случаи
случаи	случаеви
медицинских	медицински
дали	dali
домой	дом
домой	дома
домой	домот
домой	home
бывшей	поранешно
бывшей	поранешни
бывшей	поранешен
бывшей	поранешна
бывшей	бивши
сердце	срце
королева	queen
королева	кралица
введение	вовед
введение	воведувањето
введение	воведување
введение	запознавање
введение	претставување
джек	џек
джек	jack
лидеров	лидерите
лидеров	лидери
лидеров	водачи
выполнения	извршување
работников	вработени
работников	вработените
работников	работниците
работников	работници
проводит	спроведува
черты	особини
ассоциация	здружение
ассоциация	асоцијација
телесериалы	теленовели
указ	указ
указ	декрет
указ	декретот
жюри	поротник
жюри	порота
жюри	жирито
жюри	жири
командующий	командант
командующий	командир
архитектура	архитектурата
архитектура	архитектура
выпущена	пуштен
выпущена	пуштени
выпущена	ослободен
критиков	критичари
критиков	критичарите
сайты	сајтови
сайты	локалитети
полного	полни
полного	целосна
полного	полна
полного	полн
сложно	тешко
сложно	тврд
сложно	силно
сложно	јако
сложно	комплицирано
сложно	комплициран
сложно	комплицирана
сложно	комплицирани
сложно	тешко
сложно	тежок
сложно	тешка
сложно	тешки
валентин	валентин
валентин	валентајн
валентин	валентин
валентин	вљубените
валентин	валентина
юлия	јулија
юлия	јулија
юлия	џулија
юлия	julia
традиционно	традиционално
абу	абу
швеция	шведска
рио	рио
высокий	високиот
высокий	висок
высокий	висока
высокий	хај
высокий	високо
высокий	high
высокий	висок
высокий	висока
цска	цска
станислав	станислав
деятелей	личности
деятелей	особини
логотип	лого
логотип	логото
заменить	замени
установить	сет
установить	комплет
установить	сетот
установить	постави
установить	инсталирање
растение	билка
растение	растение
растение	централа
топлива	гориво
топлива	горива
мисс	ца
мисс	госпоѓица
мисс	miss
мисс	мис
возвращения	враќа
возвращения	враќање
восстановление	реставрацијата
восстановление	реставрација
восстановление	заздравување
восстановление	закрепнување
восстановление	реконструкција
восстановление	рехабилитација
официальных	официјално
официальных	службен
официальных	службено
официальных	официјална
египта	египетска
египта	египетски
разведки	разузнавање
разведки	интелегенција
разведки	интелигенција
разведки	експлоатација
новгород	новгород
бывшие	бивши
бывшие	поранешно
бывшие	поранешни
бывшие	поранешен
бывшие	поранешна
бывшие	бивши
создано	создадено
создано	создадени
создано	креирано
создано	создадена
создано	создаден
смит	смит
немецкая	германски
немецкая	герман
немецкая	германска
евгения	евгенија
кристаллы	кристали
кристаллы	кристална
кристаллы	кристал
кристаллы	кристален
ведущий	модератор
ведущий	водечки
консенсуса	консензус
поста	пости
поста	постот
мари	мари
мари	mari
впечатление	импресија
впечатление	импресии
завершения	довршување
завершения	завршување
кот	кет
кот	мачка
кот	мачор
роды	genera
роды	породување
роды	породувањето
роды	породувања
роды	раѓање
роды	раѓањето
представление	презентација
представление	пријава
представление	поднесување
народы	народите
народы	народи
определить	утврдување
определить	одреди
определить	дефинира
судьи	судиите
судьи	судии
могила	гроб
могила	гробница
могила	гробот
могила	гроб
убить	убие
убить	убивање
убить	убиваат
убить	убиј
министры	министри
министры	министрите
немцы	германци
немцы	германците
петр	petar
петр	петар
петр	питер
петр	петар
петр	пјотр
петр	петр
популярных	популарно
популярных	популарен
популярных	популарни
популярных	популарна
верхний	горна
верхний	горен
священник	проповедник
священник	свештеник
священник	свештеникот
вмс	cpa
лагерь	камп
лагерь	кампот
лагерь	логор
работник	вработен
работник	вработена
работник	работник
работник	работникот
работник	работничка
друзей	пријатели
расширение	проширување
расширение	наставка
расширение	продолжение
расширение	продолжување
расширение	проширување
расширение	експанзија
расширение	проширување
рынок	пазар
рынок	маркет
рынок	пазар
помощник	помошничка
помощник	асистент
помощник	помошник
помощник	помошничка
помощник	помошник
четвёртый	четврто
четвёртый	четвртата
четвёртый	четвртото
четвёртый	четвртиот
четвёртый	четврти
четвёртый	четврта
олимпийский	олимписки
олимпийский	олимпик
координаты	координатите
координаты	координати
заключения	заклучоци
листья	листови
листья	лисјата
листья	остава
листья	лисја
выиграла	добиена
выиграла	победи
выиграла	освои
выиграла	победија
выиграла	освоено
изучение	проучување
изучение	учење
изучение	студирање
изучение	учењето
изучение	изучување
изучение	студијата
изучение	проучување
изучение	студија
служить	служи
служить	служат
служить	сервира
служить	послужи
температуры	температура
температуры	температури
цикла	циклус
воспоминания	сеќавања
воспоминания	спомени
критик	критичари
критик	критичар
достигает	постигнува
достигает	остварува
достигает	постигне
достигает	достигнува
достигает	достигне
чикаго	чикаго
чикаго	chicago
рынке	пазар
гражданин	граѓанин
историческая	историски
историческая	историско
историческая	историска
историческая	историски
историческая	историско
историческая	историска
воздушных	воздушно
воздушных	воздушни
драматург	драматург
голосование	гласање
голосование	гласајте
голосование	гласај
голосование	гласање
нефти	нафта
нефти	масло
нефти	петролеум
нефти	нафта
судна	медиумот
судна	медиум
исследователи	истражувачи
исследователи	истражувачи
спортсмены	спортисти
спортсмены	спортистите
спортсмены	спортисти
спортсмены	атлетичари
спортсмены	спортистите
клетки	клетки
клетки	ќелии
клетки	кафези
значительное	значајни
значительное	значителна
значительное	значајно
значительное	значајна
значительное	значителен
значительное	значаен
глаз	очи
глаз	окото
глаз	око
рынка	маркет
рынка	пазар
станций	станици
мексики	мексикански
мексики	мексиканец
мексики	мексиканска
мексики	мексиканско
мексики	мексико
граница	граница
граница	граница
продолжение	континуитет
продолжение	продолжение
продолжение	продолжуваме
продолжение	продолжува
достиг	достигнат
достиг	постигнат
достиг	достигна
утверждает	одобрува
принадлежность	припадност
принадлежность	определба
сила	снага
сила	сила
сила	силата
сила	сила
сила	присили
сила	моќ
сила	власт
сила	моќност
учитель	наставник
учитель	професорка
учитель	наставничка
учитель	учител
учитель	професор
длину	должина
гэс	браната
гэс	брана
философ	филозоф
этнохороним	демоним
вариантов	опции
экономически	економски
лист	лист
лист	чаршав
лист	табела
учеников	апостоли
сообщил	пријавена
сообщил	пријавени
воинов	воини
мелкие	малечко
мелкие	мала
мелкие	мал
мелкие	мали
мелкие	мало
мелкие	малолетник
мелкие	помали
ноябрь	ноември
установка	инсталацијата
установка	инсталација
установка	инсталирање
установка	инсталирање
корея	кореа
корея	кореја
коллектив	колективни
коллектив	колектив
коллектив	колективна
коллектив	колективно
коллектив	колективен
построены	изграден
построены	изградени
построены	изградено
мужчина	машко
мужчина	машки
мужчина	маж
мужчина	чоек
мужчина	човек
мужчина	мен
мужчина	човекот
рыбы	риби
рыбы	риби
рыбы	фиш
рыбы	риба
филиал	огранок
филиал	гранче
филиал	гранка
филиал	филијала
пьесы	претставите
пьесы	свири
официальные	официјално
официальные	службен
официальные	службено
официальные	официјална
личный	лично
личный	личен
личный	личното
личный	лична
обвинения	обвиненија
обвинения	наводи
обвинения	оптужби
обвинения	наводите
обвинения	обвинувања
обвинения	обвинувања
колонии	колонии
колонии	колонија
колонии	колонијата
критическая	критичен
критическая	критично
критическая	критична
критическая	критични
средние	среден
средние	медиум
средние	средно
оркестр	оркестар
увидел	пила
увидел	видов
увидел	виде
мысль	мисла
мысль	мислата
территориальное	територијалната
территориальное	територијален
территориальное	територијалниот
территориальное	територијална
территориальное	територијални
технический	технички
технический	техничко
медицины	медицина
медицины	лек
форум	форум
современная	модерен
современная	модерно
современная	модерни
современная	современ
современная	модерна
современная	современа
современная	современ
современная	современи
судно	медиумот
судно	медиум
судно	брод
залива	заливот
залива	залив
массы	маси
зелёный	зелен
зелёный	зелена
зелёный	зелено
зелёный	зелени
ближе	поблиски
ближе	поблиску
путешествие	патување
путешествие	travel
путешествие	патувања
путешествие	патување
путешествие	патување
путешествие	патувачки
путешествие	патувања
путешествие	патува
путешествие	патуваат
путешествие	патувајќи
путешествие	патување
путешествие	трип
сотрудничество	соработка
сотрудничество	соработка
обработки	процесирање
обработки	обработка
обработки	обработени
окончила	дипломираше
окончила	дипломира
пользователей	корисници
виктория	викторија
эпизодов	епизоди
обращение	третман
обращение	лекување
границу	граница
практика	вежбање
практика	пракса
практика	практика
практика	практики
надежда	надежда
надежда	надеж
надежда	хоуп
изменить	измени
изменить	уредување
изменить	уреди
изменить	измени
изменить	промени
изменить	промена
изменить	смени
изменить	измени
участвует	учествува
вадим	вадим
скульптор	скулптор
психологии	психологија
половина	пола
половина	половина
половина	половината
роберта	роберта
реакция	реакција
реакция	реакции
реакция	реакциите
остатки	остаток
остатки	остатоци
остатки	остатоци
медалей	медали
медалей	ордени
доска	одбор
доска	даска
доска	борд
личного	лично
личного	личен
личного	личното
личного	лична
здравоохранения	здравје
высокие	висок
высокие	висока
родителей	родители
родителей	родителите
параметры	опции
параметры	параметри
параметры	поставувања
параметры	прилагодувања
параметры	поставки
мужской	машко
мужской	машки
мужской	машки
снять	повлече
снять	повлекување
судьба	судбината
судьба	судбина
судьба	судбината
судьба	судбина
профессия	професија
профессия	окупација
профессия	занимање
днепр	днепар
железнодорожный	железничка
железнодорожный	железница
железнодорожный	железнички
железнодорожный	железничка
железнодорожный	железница
правители	владетели
бывшая	поранешно
бывшая	поранешни
бывшая	поранешен
бывшая	поранешна
бывшая	бивши
постоянного	континуирано
постоянного	континуиран
постоянного	континуирани
глубина	длабочина
иоганн	јоханес
иоганн	јохан
организовал	договорен
композиция	состав
лодки	бродови
лодки	чамци
николаевна	николаевна
испытания	тест
испытания	судења
испытания	тестови
испытания	испитувања
испытания	тестовите
испытания	тестирања
испытания	тестирање
вселенной	вселена
вселенной	универзум
национальные	национални
национальные	национална
национальные	национален
национальные	национално
оккупации	окупација
оккупации	занимање
восстановления	реставрацијата
восстановления	реставрација
восстановления	заздравување
восстановления	закрепнување
преподаватель	предавач
преподаватель	професор
преподаватель	наставник
преподаватель	професорка
преподаватель	наставничка
преподаватель	учител
преподаватель	професор
одни	сами
одни	сама
одни	сам
размеры	големина
размеры	димензии
размеры	величини
размеры	големини
описывает	опишува
философия	филозофија
снг	знд
конкретно	поконкретно
конкретно	конкретно
конкретно	поточно
конкретно	специфично
конкретно	конкретно
стивен	стивен
стивен	стивен
лес	шума
лес	вудс
лес	шуми
лес	лес
лес	шума
лес	шумски
видит	гледа
фраза	фраза
личное	лично
личное	личен
личное	личното
личное	лична
личное	приватно
личное	приватен
личное	приватна
личное	приватни
вашингтон	вашингтон
кольцо	прстен
дерево	дрво
дерево	дрва
дерево	дрво
дерево	стебло
избежать	избегнување
избежать	избегнувајќи
избежать	избегнете
избежать	избегнувајте
избежать	избегнување
избежать	избегне
избежать	бегање
избежать	бегајќи
хит	удри
хит	погодена
хит	хит
хит	погодени
явления	феномени
харьков	харков
улучшения	подобрувања
основание	фондација
основание	темели
основание	темел
основание	основањето
основание	основање
основание	основа
основание	базата
основание	база
съёмки	снимањето
съёмки	стрелање
съёмки	пукање
перенаправление	пренасочување
дополнение	додаток
дополнение	дополнителна
прозвище	надимак
прозвище	прекар
церемонии	церемонијата
церемонии	церемонија
церемонии	церемонии
знал	знаев
знал	знаел
знал	знаеше
токио	токио
британская	британски
британская	британска
британская	британскиот
коллекции	колекции
коллекции	збирка
коллекции	колекција
полёт	летање
полёт	лет
лето	лето
скажем	кажи
скажем	речи
законы	законите
законы	закони
дизайн	дизајн
дизайн	проектирање
планы	планови
разделы	секции
авиакомпании	авиокомпанија
авиакомпании	авиокомпанијата
авиакомпании	авио
авиакомпании	ерлајнс
авиакомпании	airlines
агентство	агенција
высокая	високиот
высокая	висок
высокая	висока
высокая	хај
высокая	високо
высокая	high
высокая	висок
высокая	висока
линий	линии
узбекистана	узбекистан
узбекистана	узбекистански
онлайн	онлајн
онлайн	online
семён	семјон
кирилл	кирил
кирилл	кирил
однозначно	недвосмислено
однозначно	дефинитивно
чисто	јасна
чисто	јасно
чисто	чисто
чисто	јасен
чисто	исчисти
чисто	чисто
чисто	чист
чисто	чиста
чисто	чиста
чисто	чисто
чисто	чисти
чисто	чист
чисто	исчисти
шевченко	шевченко
любые	било
трое	тројца
трое	три
трое	тројка
перечень	листа
перечень	список
отдельная	одделни
отдельная	одделно
отдельная	одвоени
энергия	енергија
энергия	енергетска
энергия	енерџи
энергия	energy
энергия	енергетика
вратарь	голман
вратарь	голманот
вратарь	голман
вратарь	голманот
подходит	одговара
подходит	погодна
подходит	соодветен
подходит	погодно
подходит	достојно
подходит	водичка
подходит	fit
мэри	мери
сохранить	спаси
сохранить	зачувај
сохранить	зачувување
литературный	литературни
литературный	литературна
литературный	литературен
миннесота	минесота
продажи	продажна
продажи	продажби
продажи	продажба
продажи	распродажба
продажи	продажба
динамика	dynamics
динамика	динамика
франко	франко
официальное	официјално
официальное	службен
официальное	службено
официальное	официјална
собственности	имот
собственности	сопственост
ограничения	ограничувања
ограничения	рестрикции
ограничения	ограничувања
ограничения	ограничувања
ограничения	рестрикција
дает	дава
семинарии	семинаријата
людмила	људмила
осталась	останаа
осталась	останале
осталась	останав
осталась	остана
осталась	останал
собственный	сопствени
собственный	сопствено
собственный	сопствена
собственный	сопствен
спутник	сателитот
спутник	сателитски
спутник	сателит
спутник	сателитска
спутник	спутник
валентина	валентина
валентина	валентајн
валентина	валентин
валентина	вљубените
валентина	валентина
диаметр	дијаметар
карт	мапи
карт	мапите
карт	maps
объявлено	најави
объявлено	најавена
личные	лично
личные	личен
личные	личното
личные	лична
февраль	фебруари
февраль	февруари
като	като
като	долно
потерял	изгубено
потерял	изгубени
потерял	изгубена
потерял	загуби
потерял	изгубен
ким	ким
бавария	bayern
установлено	инсталирана
установлено	инсталиран
установлено	инсталирани
владислав	владислав
рима	рима
био	био
выпустила	пуштен
выпустила	пуштени
выпустила	ослободен
знания	познавање
знания	знаењето
знания	познавања
знания	знаење
знания	знаења
гражданского	граѓански
гражданского	граѓанска
гражданского	граѓанско
уволен	испука
уволен	отпуштена
уволен	испукани
уволен	отпуштен
уволен	разрешен
метка	ознака
метка	означи
метка	етикета
метка	натпис
метка	марк
метка	белег
метка	обележи
граждане	граѓани
граждане	граѓаните
граждане	државјани
разработан	развиени
разработан	развиено
разработан	развиен
разработан	развиена
разработан	дизајнирана
разработан	дизајнирани
разработан	дизајниран
разработан	дизајнирано
разработан	изработени
разработан	изработено
алма	алма
штатов	државите
штатов	држави
созданный	создадено
созданный	создадени
созданный	креирано
созданный	создадена
созданный	создаден
элемент	пиксел
элемент	елементот
элемент	елемент
космос	космос
космос	kosmos
космос	космос
космос	простор
космос	вселена
космос	просторот
обеспечивает	осигурува
обеспечивает	пружа
обеспечивает	обезбедува
полная	полни
полная	целосна
полная	полна
полная	полн
полная	комплетен
полная	комплетна
полная	завршено
родину	татковина
елизавета	елизабета
елизавета	елизабет
елизавета	елизабет
дядя	вујко
дядя	тетин
дядя	чичко
дядя	вујче
дядя	чичо
золотые	златно
золотые	златни
золотые	златна
золотые	златен
золотые	златен
золотые	златни
золотые	злато
насекомые	инсекти
насекомые	инсектите
напоминает	потсетува
напоминает	потсеќа
напоминает	потсетува
напоминает	потсеќа
пушки	топ
пушки	топот
пушки	пиштоли
пушки	пушки
пушки	топови
родной	мајчин
родной	родно
решено	одлучил
решено	одлучено
решено	одлучи
концепции	концепти
предупреждение	предупредување
предупреждение	спречување
предупреждение	превенција
исполнители	уметници
исполнители	артисти
отказ	негирање
отказ	одрекување
отказ	отфрлање
отказ	одбивање
отказ	одбивање
спектакль	спектакл
секции	секции
финляндия	финска
простой	едноставен
простой	едноставно
простой	едноставна
простой	проста
помогает	асистенции
помогает	помагаат
помогает	помага
миллиона	милион
миллиона	милиони
уважаемый	почитувани
герман	херман
герман	херман
аналогично	слично
принципы	принципи
типы	типови
театральный	театарска
пройти	поминете
пройти	помине
любит	обожава
любит	сака
спортивная	атлетска
спортивная	атлетски
спортивная	спортски
спортивная	спортови
спортивная	спортски
спортивная	спорт
насекомых	инсекти
насекомых	инсектите
насекомых	инсект
насекомых	инсекти
султан	султан
султан	султанот
немедленно	веднаш
немедленно	одма
немедленно	итно
лекции	предавања
законов	законите
законов	закони
услуги	сервиси
услуги	услуги
услуги	служби
услуги	услуги
услуги	служба
услуги	сервис
услуги	услуга
прошло	донесен
прошло	помина
процессы	процеси
сочи	сочи
верховный	врховната
верховный	врховниот
верховный	врховен
трижды	трипати
марина	marina
марина	марина
джонс	јонс
джонс	џонс
отмечает	белешки
отмечает	забелешки
отмечает	ноти
морские	маринец
морские	поморска
морские	поморски
франц	франц
парламент	парламентот
парламент	парламент
исполнитель	изведувач
исполнитель	изведувач
исполнитель	уметник
исполнитель	извршител
исполнитель	извршител
фотография	слика
фотография	фотографија
фотография	фотографијата
фотография	фото
фотография	фотографија
фотография	фотографирање
фотография	photography
закрытия	затворање
закрытия	затворајќи
закрытия	затворањето
закрытия	затворање
храмы	храмови
комментарий	коментар
комментарий	коментирање
комментарий	коментари
женская	женски
женская	женка
женская	женско
женская	женски
женская	женска
музыкантов	музичари
классе	одделение
классе	оцена
высшая	врховната
высшая	врховниот
высшая	врховен
заболевания	заболувања
заболевания	болести
заболевания	заболувања
заболевания	заболување
заболевания	болест
заболевания	болести
глав	поглавја
кардинал	кардинал
кардинал	кардиналот
обложки	насловната
обложки	корица
обложки	насловна
обложки	навлаки
обложки	покрива
уфа	уфа
неожиданно	ненадејно
неожиданно	одеднаш
неожиданно	наеднаш
неожиданно	неочекувано
неожиданно	неочекуван
неожиданно	неочекувано
саксония	саксонија
тяжело	тешко
тяжело	тврд
тяжело	силно
тяжело	јако
романы	романа
романы	романси
романы	романи
строго	строги
строго	строг
строго	строга
строго	строго
строго	стриктно
обнаружил	откриени
обнаружил	откриено
обнаружил	откриена
внешний	надворешен
внешний	надворешно
внешний	надворешни
внешний	надворешна
основателей	основачи
основателей	основачите
сторонников	поддржувачи
сторонников	приврзаници
сторонников	подржувачи
сторонников	поддржувачите
заметил	забележана
заметил	забележани
заметил	шарен
заметил	забележал
заметил	забележаа
гонки	трки
гонки	раси
гонки	трка
гонки	раса
гонки	тркачки
гонки	трки
гонки	тркање
млрд	милијарда
млрд	милијарди
млрд	билион
передан	пренослива
сирии	syria
сирии	сирија
вниз	надолу
вниз	доле
вниз	долу
вниз	подоле
вниз	надоле
солдаты	војници
зеландии	зеланд
казань	казан
вооружения	поставеност
вооружения	вооружување
сердца	срца
сердца	срцата
ответственность	одговорност
ответственность	одговорност
королевы	кралици
королевы	квинс
фронтах	фронтови
фронтах	фронта
точек	точки
точек	поенти
точек	поени
квалификации	квалификации
исправить	поправање
исправить	фикс
исправить	поправи
исправить	точен
исправить	исправи
исправить	точна
брайан	брајан
брайан	брајан
чехословакии	чехословачка
заведения	установи
спортсменов	спортисти
спортсменов	атлетичари
спортсменов	спортистите
левой	лево
левой	лева
левой	левица
турция	мисирка
турция	турција
проще	полесно
проще	поедноставен
проще	поедноставно
сезонов	сезони
учреждение	агенција
учреждение	формирање
учреждение	воспоставување
учреждение	основање
учреждение	институција
софия	софија
софия	софија
скоро	наскоро
скоро	набрзо
журналы	дневници
журналы	списанија
журналы	магазини
действительности	валидноста
версий	верзии
средних	среден
средних	медиум
средних	средно
ноги	стапала
ноги	нозе
ноги	стопала
ноги	нозете
ноги	нозе
читателей	читатели
читателей	читателите
лагеря	логори
лагеря	кампови
владелец	сопственик
свободу	слободата
свободу	слобода
нина	nina
нина	нина
аппарат	машина
аппарат	апарат
едва	одвај
едва	едвај
едва	одвај
едва	едвај
обнаружены	откриен
обнаружены	откриена
поддерживает	поддржува
религиозных	верски
религиозных	религиозен
религиозных	религиски
религиозных	религиозно
религиозных	религиозна
церквей	цркви
драма	драмски
драма	драма
секунд	секунди
собственное	сопствени
собственное	сопствено
собственное	сопствена
собственное	сопствен
замужем	женет
замужем	омажена
замужем	мажена
замужем	венчани
замужем	оженет
швейцария	швајцарија
разница	разлика
манчестер	манчестер
днк	дна
днк	днк
помог	помогна
помог	помогнале
помог	помогнаа
покинуть	напушти
покинуть	остави
сюр	сур
доступа	пристапот
доступа	пристап
приказал	нареди
приказал	наредени
приказал	наредено
классической	класични
классической	класична
классической	класика
вперёд	нанапред
вперёд	напред
измерения	мерење
измерения	мерења
измерения	мерење
англо	англо
заявление	изјава
заявление	соопштение
заявление	декларација
заявление	прогласување
заявление	декларацијата
соединений	соединенија
технология	технологија
арт	уметност
арт	арт
арт	уметничко
арт	уметноста
светлана	светлана
объединить	спои
объединить	спојување
объединить	комбинира
соответствующих	соодветни
соответствующих	соодветна
соответствующих	соодветен
соответствующих	соодветно
соответствующих	релевантни
исполняет	извршува
исполняет	спроведува
исполняет	изведува
исполняет	настапува
сферы	сфери
важных	важна
важных	битно
важных	важно
важных	битен
важных	важни
степан	степан
степан	стјепан
двадцать	twenty
двадцать	дваесет
диска	диск
горе	жалост
горе	јао
горе	тагата
принцесса	принцезата
принцесса	принцеза
горных	планинска
горных	планински
горных	планина
спортивный	атлетска
спортивный	атлетски
спортивный	спортски
колумбии	колумбиски
колумбии	колумбија
таблицы	маси
таблицы	масите
подготовка	подготовка
подготовка	подготовки
подготовка	обука
подготовка	тренинг
подготовка	подготовка
подготовка	припрема
подготовка	подготвуваат
подготовка	подготвувам
подготовка	подготовки
подготовка	подготовките
доказательства	доказ
доказательства	докази
религия	религија
буэнос	буенос
энциклопедический	encyclopedic
молодые	младите
молодые	млад
молодые	јанг
молодые	young
молодые	млади
молодые	млада
крылья	крила
крылья	крилја
крылья	крилца
танк	тенк
студия	studio
студия	студио
предупреждения	предупредување
предупреждения	предупредувања
предупреждения	предупредувања
залив	заливот
залив	залив
залив	беј
залив	залив
залив	заливот
посол	амбасадор
христиан	христијански
христиан	кристијан
христиан	христијан
христиан	христијани
христиан	христијанин
христиан	христијани
детства	детство
детства	детството
ирана	иранските
ирана	иранскиот
ирана	ирански
полосы	бендови
полосы	пруги
награда	награда
награда	награда
