категорія	categoría
згоден	dacordo
лікарів	os
лікарів	médicos
лікарів	doutores
лікарів	médico
стратегії	estratexias
стратегії	estratexia
завершено	os
завершено	rematei
завершено	xa
завершено	rematado
завершено	remate
завершено	acabado
завершено	rematar
завершено	rematou
завершено	remataches
азія	asia
азія	de
представляють	representa
представляють	representan
розроблено	desenvolveu
розроблено	desenvolvido
розроблено	desenvolvidos
розроблено	desenvolvemos
розроблено	o
розроблено	deseñados
розроблено	para
розроблено	deseñadas
розроблено	deseñado
розроблено	deseñamos
кароліна	carolina
близький	preto
підтримувати	manter
підтримувати	a
стародавній	antiga
стародавній	antigas
стародавній	antigo
стародавній	antigos
учитель	profesor
учитель	mestra
учитель	mestre
графіка	gráfico
графіка	gráfica
графіка	gráficos
ключ	radical
ключ	radicais
ключ	clave
ключ	chave
кільце	anel
цінності	valores
ділянку	rexión
ділянку	do
ділянку	sudeste
комахи	insectos
постійний	permanente
постійний	constante
сіль	salgado
сіль	sal
доки	ata
доки	que
доки	até
доки	a
доки	ata
доки	que
доки	até
просування	promoción
просування	ascenso
рей	ray
запуск	a
запуск	comezando
запуск	empezando
запуск	comeza
запуск	tiña
запуск	iniciar
запуск	comezaba
запуск	comezar
моє	meu
моє	miña
моє	o
моє	a
моє	meus
моє	miña
моє	meus
моє	meu
чистий	limpa
чистий	limpo
чистий	limpar
відображає	reflicte
відображає	o
єва	eva
єва	aninovo
єва	data
єва	véspera
єва	noitevella
невідомий	descoñecido
невідомий	descoñecida
флоренції	florence
додавання	engadindo
додавання	engadir
додавання	ademais
додавання	tamén
додавання	engadir
додавання	dous
ранку	mañá
ранку	bo
ранку	día
ранку	pola
ранку	días
ранку	bos
годину	hora
збільшити	incremento
збільшити	aumento
збільшити	a
збільшити	incrementar
збільшити	aumenta
збільшити	aumentar
необхідних	esenciais
необхідних	esencial
товариств	sociedades
товариств	sociedade
літера	carta
літера	letra
продовжити	seguir
продовжити	continuar
продовжити	continúan
продовжити	continúe
продовжити	continuaremos
продовжити	proceder
продовжити	continúe
цвинтар	cemiterio
величезний	enormes
величезний	enorme
величезний	gran
величезний	xigante
величезний	grande
величезний	amplo
величезний	gran
мирного	pacífica
закінчився	ao
закінчився	rematamos
закінчився	rematou
закінчився	acabou
маленькі	pequeno
маленькі	pequenos
маленькі	pequenas
маленькі	pequena
маленькі	pouco
маленькі	algo
маленькі	pequeno
маленькі	pequena
маленькі	diminutos
маленькі	pequena
маленькі	pequenos
маленькі	diminuto
маленькі	pequeno
маленькі	minúsculas
маленькі	diminuta
маленькі	pequenas
емблема	foca
емблема	selo
кафе	café
кафе	cafetaría
традиційні	tradicional
традиційні	tradicionais
переможці	gañadores
джозеф	wilson
джозеф	joseph
судно	barco
заголовок	título
дисциплін	disciplinas
псевдонім	nick
внесення	facer
внесення	a
внесення	de
внесення	facendo
буквально	literalmente
хліб	pan
хліб	cartos
будувати	construír
будувати	crear
будувати	construir
франческо	francesco
містер	señor
містер	cabaleiro
містер	mire
містер	gravata
містер	señor
містер	mr
містер	o
розі	rose
пошкодження	danos
пошкодження	dano
сенс	significado
сенс	sentido
сенс	que
сенс	significa
сенс	explican
сенс	o
дружби	amizade
дружби	a
американці	os
американці	estadounidenses
американці	americanos
американці	ianquis
рот	boca
рот	boca
рот	bocas
популярний	popular
популярний	populares
популярний	frente
популярний	cantante
популярний	impopular
повідомлень	mensaxes
незалежні	independente
вирішила	decidiron
вирішила	decidimos
вирішила	decidiu
вирішила	decidín
електроенергії	electricidade
електроенергії	a
кожні	os
кожні	as
кожні	todos
кожні	cada
кожні	todas
відсутній	ningunha
відсутній	nada
відсутній	ningún
відсутній	non
відсутній	é
відсутній	a
відсутній	desaparecidos
відсутній	faltan
відсутній	falta
відсутній	perdidos
відсутній	faltaba
напруги	voltaxe
звичайні	común
звичайні	cotiáns
звичайні	era
звичайні	ordinario
звичайні	correntes
звичайні	normais
звичайні	simple
звичайні	banal
звичайні	usual
звичайні	de
звичайні	sempre
звичайні	normalidade
звичайні	habitual
звичайні	costume
межа	límite
межа	fronteira
червоне	vermello
червоне	vermella
червоне	vermellos
червоне	roxa
червоне	comunista
соціальний	social
соціальний	sociais
програв	perdeu
програв	perderon
програв	perdín
програв	perdemos
програв	perdido
майданчик	suposto
майданчик	que
майданчик	por
майданчик	claro
служити	servir
служити	serven
виконавець	artista
виконавець	recurso
виконавець	artista
виконавець	artistas
виправити	amañar
виправити	establecer
виправити	arranxar
виправити	a
корея	corea
несе	leva
несе	de
несе	levamos
несе	levaba
несе	leva
несе	levar
несе	unha
визнано	recoñeceu
юридичний	xudicial
юридичний	legal
юридичний	legais
щойно	de
щойно	só
скоро	en
скоро	canto
скоро	axiña
скоро	pronto
панк	un
знищено	destruídos
знищено	destruíron
знищено	destruído
знищено	con
знищено	destruírono
знищено	destruír
ваші	a
ваші	túa
ваші	teu
ваші	o
ваші	seu
ваші	súa
ваші	teu
ваші	túa
ваші	seu
агентство	axencia
агентство	de
продуктивність	produtividade
продуктивність	productividade
психологія	psicoloxía
психологія	de
відсотків	por
відсотків	cento
франциско	francisco
їхнє	seus
їхнє	as
їхнє	súas
їхнє	os
їхнє	seu
їхнє	súa
загибель	extinción
домашніх	doméstica
домашніх	caseira
латинської	latín
московська	moscova
молока	leite
криза	crise
медицина	medicinas
медицина	medicina
медицина	baseada
медицина	na
медицина	médicos
медицина	menciña
принцеса	princesa
приватні	privadas
приватні	privado
приватні	privada
приватні	privados
приватні	raso
приватні	soldado
вітер	vento
вітер	do
вітер	corda
вітер	chupo
тон	ton
синдром	síndrome
синдром	de
електронний	electrónica
електронний	electrónico
забруднення	contaminación
небо	ceo
небо	ceos
небо	ceo
балів	puntos
дискусії	debates
дискусії	discusións
дискусії	discusión
дискусії	debate
вирішити	solucionar
вирішити	resolver
вирішити	decidir
вирішити	decidimos
вирішити	deciden
вирішити	decido
вирішити	decidirá
вирішити	decide
жертви	vítimas
жертви	da
жертви	vítima
лежать	mentiras
лежать	mentira
лежать	mentir
церемонія	cerimonia
хімія	química
поема	poema
світовий	mundo
комплексів	xeracións
карло	carlo
китайська	os
китайська	chineses
китайська	chinés
китайська	chinesas
китайська	chinesa
організаціями	axencias
організаціями	de
листі	carta
листі	letra
подобається	seu
подобається	afecto
подобається	como
подобається	coma
подобається	así
подобається	gusta
подобається	gústalle
сцена	escena
сцена	escea
мільйони	millóns
мільйони	milleiros
мільйони	de
точку	momento
точку	punto
сон	sono
сон	durmir
сон	durme
сон	soño
сон	soños
сон	con
сон	de
сон	ensueños
міжнародне	international
міжнародне	internacional
міжнародне	internacionais
студент	estudante
студент	estudantes
студент	alumno
руку	man
руку	mans
тими	eses
тими	esas
тими	os
гілка	fío
гілка	póla
гілка	sucursal
йозеф	wilson
йозеф	joseph
труднощі	problemas
труднощі	os
ріка	río
справжній	real
справжній	de
справжній	verdade
виступили	min
виступили	mesma
виступили	mesmo
виступили	eu
виступили	me
маленький	pouco
маленький	algo
маленький	pequeno
маленький	pequena
суто	claramente
суто	claro
суто	con
суто	claridade
підготував	preparada
підготував	listo
підготував	preparado
співпрацю	cooperación
хлопець	tipo
хлопець	home
хлопець	mozo
грецькі	grego
мексика	méxico
використано	adoitaba
використано	antes
глибини	interior
дату	cita
дату	a
дату	día
дату	data
каплиці	debuxos
каплиці	animados
каплиці	viñetas
очей	os
очей	ollos
опубліковані	no
глибоко	no
глибоко	fondo
глибоко	profundo
глибоко	profundidade
глибоко	de
серйозно	serio
серйозно	seria
серйозно	en
серйозно	grave
серйозно	en
серйозно	serio
георг	george
георг	xurxo
дивно	raro
дивно	estraño
дивно	estraña
дивно	extraño
дивно	moi
дивно	rara
дивно	raro
наявні	dispoñibles
наявні	dispoñible
наявні	dispor
наявні	dispoñíbel
наявні	haxa
наявні	dispoñíbeis
італійської	italiano
італійської	italiana
італійської	italianos
тепла	calor
тепла	quentes
тепла	quente
тепла	cálida
внутрішня	interno
внутрішня	interna
кожну	entre
кожну	cada
кожну	uns
кожну	un
наше	noso
наше	nosas
наше	nosa
наше	nosos
наше	o
наше	a
наше	os
відповідність	relevancia
показана	que
показана	se
показана	mostra
показана	amosado
показана	demostrado
показана	as
співпраця	colaboración
венеція	venecia
меморіал	día
меморіал	dos
меморіал	caídos
ендрю	andrew
спектр	espectro
буття	ser
буття	estar
буття	a
буття	se
стів	steve
словника	vocabulario
навіщо	por
навіщо	que
навіщо	iso
конкретних	específicas
конкретних	específica
конкретних	específico
конкретних	concreto
конкретних	específicos
затока	golfo
затока	baía
цивільних	civís
цивільних	xente
цивільних	civil
агент	axente
дітям	nenos
дітям	fillos
дітям	rapaces
дітям	os
дітям	cativos
дітям	mozos
росту	crecemento
обрали	elixín
воріт	gates
лот	moito
лот	moita
лот	moitos
лот	moitas
відповідний	para
відповідний	máis
фунтів	kg
фунтів	quilos
фунтів	kilos
фунтів	case
фунтів	libras
фунтів	tonelada
фунтів	toneladas
вільямс	williams
ціни	prezos
ціни	os
сірий	gris
сірий	gris
сірий	é
ризик	riscos
ризик	risco
ризик	perigo
ризик	en
ризик	arriscar
спробував	intento
спробував	de
спробував	intentei
спробував	intentou
спробував	tratamos
спробував	tentei
спробував	tentou
гей	homosexuais
гей	homosexual
кратер	cráter
збирання	construír
збирання	crear
збирання	construir
набуває	leva
август	augustus
стояли	estaba
стояли	quedei
стояли	cando
отримувати	recibir
береги	bancos
камені	pedras
камені	stones
камені	rochas
камені	xeo
камені	pedras
висловив	se
ген	xenéticas
ген	xene
ген	xenes
ген	xen
мости	bridges
мости	pontes
ймовірність	probabilidade
жовті	amarelos
жовті	amarelas
жовті	amarela
жовті	marelo
жовті	taxi
повернулася	volver
повернулася	volta
повернулася	atrás
повернулася	volveu
іспанська	español
іспанська	española
представлення	representación
славу	gloria
славу	pola
жовтого	amarelos
жовтого	amarelas
жовтого	amarela
жовтого	marelo
жовтого	taxi
агентства	axencias
агентства	de
чисельністю	forzados
технологічного	tecnolóxica
стоять	de
стоять	pé
стоять	estar
стоять	estaba
стоять	parados
водяний	auga
афіни	atenas
струмок	río
струмок	regato
хотіли	quería
хотіли	que
хотіли	quixen
швидке	rápido
швидке	axiña
швидке	rápida
швидке	veña
швидке	marchar
швидке	rápido
швидке	velocidade
книжка	libro
дізнається	oe
дізнається	escoita
завершився	ao
завершився	rematamos
завершився	rematou
завершився	acabou
ряди	serie
ряди	de
ряди	desfile
нещодавно	pouco
нещодавно	recentemente
нещодавно	ultimamente
нещодавно	hai
лісова	madeira
лісова	bosque
викликала	causado
викликала	causa
викликала	causaba
викликала	chamada
викликала	chamado
викликала	chámase
викликала	chamou
доньки	fillas
електронні	electrónica
електронні	electrónico
загрозу	ameaza
звучить	soa
звучить	parece
звучить	sons
звучить	en
звучить	sona
написи	sinais
адресу	a
адресу	discurso
адресу	enderezo
адресу	tratar
адресу	abordar
адресу	dirección
алжиру	alxeria
молекули	molécula
молекули	molecular
молекули	moléculas
міру	medida
міру	medir
міру	medimos
значне	instituto
значне	altos
значне	alto
значне	alta
зала	hall
зала	corredor
зала	concello
зала	civil
зала	sede
трек	pista
трек	track
трек	camiño
трек	rastro
трек	cambios
трек	hipódromo
безпека	de
безпека	seguridade
безпека	seguridade
башта	torre
майк	mike
акти	actos
коментарі	comentarios
кузов	fantasma
спеціаліст	especialista
крістіан	christian
крістіан	cristiáns
подібна	similar
подібна	similares
подібна	semellantes
подібна	semellante
подібна	parecido
подібна	parecidas
біологія	bioloxía
особливі	diverso
особливі	especial
особливі	especiais
тем	temas
ефекти	efectos
садок	xardín
садок	horta
виконано	os
виконано	fixen
виконано	feito
виконано	fixemos
виконано	facer
виконано	fixeches
погодився	en
погодився	acordo
банків	bancos
перевірити	probar
перевірити	proba
перевірити	exame
перевірити	probas
перевірити	de
перевірити	test
перевірити	exames
перевірити	cheque
перевірити	comprobalo
процедури	procedemento
сильні	forte
сильні	fortes
планета	planeta
включено	incluía
голод	fame
діапазон	de
діапазон	rango
діапазон	cadea
діапазон	montañosa
діапазон	abano
захистити	protexer
захистити	protexen
захистити	protexelos
захистити	protexerse
захистити	para
комісар	comisario
комісар	comisionado
ветеранів	veteranos
вдалось	podía
вдалось	podería
припинити	alto
припинити	o
припинити	deter
припинити	de
припинити	parar
припинити	para
припинити	deixa
звуки	soa
звуки	parece
звуки	sons
звуки	en
звуки	sona
око	ollo
око	ollos
око	visual
зон	zonas
близькі	preto
водню	de
водню	hidróxeno
офіцери	oficiais
офіцери	os
офіцери	seus
офіцери	policías
зняти	retirada
темою	tema
темою	asunto
темою	suxeito
темою	tema
темою	materia
зуби	dentes
зуби	os
європейські	europea
європейські	europeas
щодня	día
щодня	diariamente
щодня	daily
щодня	cotiá
щодня	diario
меті	matty
каміння	rochas
каміння	xeo
каміння	pedras
збігається	mistos
збігається	partidos
збігається	mesmo
збігається	mesmas
збігається	mesma
гірська	montaña
гірська	montañosa
іоанн	john
прямий	directa
молекул	moléculas
гонки	de
гонки	carreiras
ранній	cedo
ранній	primeiras
іран	irán
довідка	axudar
довідка	a
довідка	axuda
довідка	evitalo
поїзди	trens
блоків	mazás
блоків	de
хлопчик	neno
хлопчик	rapaz
хлопчик	mozo
хлопчик	fillo
чарлі	charlie
чарлі	non
водія	condutor
водія	de
водія	o
водія	permiso
чин	queixo
простий	simples
простий	simple
простий	sinxelo
простий	sinxela
простий	chaira
простий	costa
простий	plano
простий	claro
простий	tenra
труби	tubo
запросив	convidei
запросив	a
запросив	invitamos
запросив	invitoume
запросив	invitado
запросив	convidado
запросив	convidou
шотландія	escocia
старе	anos
старе	vellos
старе	vello
старе	vella
дорогою	querida
дорогою	meu
дорогою	querido
дорогою	cariño
дорогою	ben
прибуття	chegada
активним	activa
активним	a
активним	activo
активним	activos
активним	activas
активним	militante
пілот	piloto
воля	vai
назавжди	para
назавжди	sempre
назавжди	eternamente
помилка	por
помилка	cardíacos
помилка	imaxinación
помилка	fracaso
помилка	fracasado
помилка	fallaron
помилка	non
помилка	amosaban
помилка	fallamos
помилка	fracasei
помилка	suspendeu
помилка	erro
помилка	erro
ліцензії	licencia
пат	pat
епоха	era
коріння	as
коріння	raíces
взуття	zapato
взуття	zapatos
взуття	os
взуття	botas
взуття	tenis
виконавчий	executivo
виконавчий	ordenanza
сем	sam
мис	o
мис	cabo
стюарт	stuart
стюарт	estuardo
стюарт	stewart
поїхав	foi
поїхав	fun
грала	tocaba
грала	xogamos
грала	o
грала	papel
часопис	revistas
часопис	revista
часопис	time
магазини	almacéns
магазини	depósitos
магазини	provisións
пиво	cervexa
оболонки	proxectís
війн	guerras
війн	guerra
сотня	centos
сотня	cento
сотня	300
сотня	de
сотня	cen
сотня	100
фігура	figura
фігура	que
фігура	descubrir
фігура	pensar
статуя	estatua
прототип	prototipo
кислота	ácido
кислота	aminoácidos
джонсон	johnson
грузія	georgia
коментар	comentar
коментар	comentario
крило	nunha
крило	á
прискорення	aceleración
поранених	feridos
поранених	ferido
визнати	admitir
визнати	admito
визнати	que
визнати	admitilo
підписали	asinado
заводів	fábricas
жіночі	señora
жіночі	dama
жіночі	muller
жіночі	nai
скоріше	máis
скоріше	ben
скоріше	bastante
скоріше	canto
скоріше	antes
скоріше	prefiro
скоріше	moi
добрий	bo
добрий	ben
добрий	boa
добрий	boas
добрий	bos
правові	xudicial
правові	legal
правові	legais
житло	vivenda
гриби	cogomelos
метрополітен	metro
метрополітен	sen
метрополітен	pantalóns
бактерій	bacteriana
бактерій	bacteriano
тривали	durou
строк	período
строк	periodo
строк	tempo
строк	a
строк	adolescencia
затоці	golfo
спеціальність	de
спеціальність	concentración
командувача	comandante
внизу	abaixo
внизу	fondo
внизу	final
внизу	do
внизу	inferior
внизу	abaixo
внизу	todo
талант	talento
фази	fase
іспанської	español
іспанської	española
хіт	éxito
вершин	picos
вершин	xemelgos
активна	activa
активна	a
активна	activo
активна	activos
активна	activas
активна	militante
керувати	se
керувати	facelo
меч	espada
лорд	señor
лорд	deus
лорд	lord
комунікації	comunicación
привід	razón
привід	motivo
привід	pola
привід	que
привід	conducir
привід	coche
привід	conduzo
боги	deuses
тимчасовий	temporal
кімнати	cuartos
кімнати	salas
кімнати	habitacións
кімнати	ventiladas
зберігати	manter
зберігати	a
зберігати	almacenar
зберігати	tenda
зберігати	almacéns
зберігати	almacén
походять	evolucionou
христос	xesucristo
христос	cristo
христос	advindo
христос	están
христос	aos
христос	por
позначає	marcos
біле	brancos
біле	branco
біле	branca
біле	brancas
європу	europa
європу	en
єдність	unidade
відкрити	aberta
відкрити	abertos
відкрити	abrir
відкрити	aberto
відкрити	abre
відкрити	abra
офіс	oficina
офіс	despacho
офіс	correo
народилась	nacín
народилась	naceu
народилась	nacer
народилась	naciches
народилась	nacen
джексон	jackson
популярні	popular
популярні	populares
популярні	frente
популярні	cantante
популярні	impopular
гірнича	minería
гірнича	mineiro
зупинки	deter
зупинки	de
зупинки	parar
зупинки	para
зупинки	deixa
зупинки	paradas
зупинки	frea
зупинки	detén
зупинки	deixa
зупинки	se
повертає	volve
градусів	graos
градусів	16
особливе	especial
особливе	especiais
потреба	precisamos
потреба	necesitamos
потреба	que
потреба	preciso
річна	anual
позаду	detrás
позаду	de
позаду	atrás
позаду	tras
позаду	por
оригінальний	orixinal
оригінальний	orixinais
тейлор	taylor
мексиці	méxico
присутність	presenza
присутність	diante
присутність	a
захищає	protexe
захищає	a
призвела	causado
призвела	causa
призвела	causaba
біллі	billy
трапляється	acontece
трапляється	ocorre
трапляється	pasa
біг	marcharon
біг	sen
біг	grande
біг	grandes
біг	gran
біг	correr
біг	correndo
біг	a
тлумачення	interpretación
точніше	máis
точніше	grandes
точніше	grande
точніше	é
посередині	media
посередині	medio
посередині	oriente
стіні	parede
стіні	muro
шарль	charles
шарль	carlos
типовий	defecto
типовий	por
типовий	típico
лідери	líderes
лідери	os
удосконалення	mellora
удосконалення	vexas
удосконалення	mellor
викликали	chamada
викликали	chamado
викликали	chámase
викликали	chamou
архітекторів	arquitectos
фредерік	frederick
середина	media
середина	medio
середина	oriente
леді	señoras
леді	damas
леді	mozas
леді	señores
леді	señoritas
леді	donas
леді	as
леді	señora
леді	dama
леді	muller
леді	nai
альфа	chan
джей	jay
хлопці	tipos
хлопці	mozos
хлопці	rapaces
хлопці	tíos
хлопці	homes
хлопці	rapaces
організувати	organizar
подано	da
подано	dá
подано	dálle
світлі	luz
ракета	foguete
ракета	mísil
приніс	trouxen
фактори	factores
фактори	factor
виявити	detectar
когось	alguén
когось	alguén
когось	que
підходить	para
підходить	encaixan
підходить	ataque
підходить	encaixa
підходить	ben
підходить	axustan
підходить	de
вівтар	altar
грецька	grego
дисципліна	disciplina
частота	de
частота	taxa
конкретні	específicas
конкретні	específica
конкретні	específico
конкретні	concreto
конкретні	específicos
потяг	tren
потяг	entreno
потяг	metro
афганістану	afganistán
афганістану	afghanistán
гвінея	guinea
персоналу	persoal
метри	metros
подачі	de
виробництвом	producindo
особлива	especial
особлива	especiais
важкий	pesada
важкий	pesados
важкий	pesado
важкий	forte
важкий	pesa
важкий	moito
важкий	peso
важкий	intenso
важкий	aproximada
важкий	vaga
важкий	duro
важкий	mal
важкий	moi
важкий	duros
важкий	duras
важкий	difícil
важкий	duro
подання	a
технологічний	tecnolóxica
вуха	oídos
вуха	orellas
рідна	nativo
рідна	onde
рідна	terra
позитивні	positivo
позитивні	positiva
поразка	vencer
поразка	derrota
багаті	ricos
багаті	rica
багаті	rico
сильним	forte
сильним	fortes
нік	nick
співробітництво	cooperación
ясно	moi
ясно	ben
ясно	vale
ясно	está
ясно	acordo
водні	auga
знали	sabía
знали	que
знали	sabían
знали	o
печера	das
печера	cavernas
печера	cova
джиммі	jimmy
важлива	importante
важлива	importantes
пояснює	explica
стародавні	antiga
стародавні	antigas
стародавні	antigo
стародавні	antigos
потому	despois
потому	máis
потому	tarde
потому	logo
робочий	traballo
робочий	traballar
робочий	traballando
робочий	a
робочий	traballar
робочий	traballo
розповідь	historia
розповідь	relato
носять	vestidos
носять	con
носять	pantalóns
носять	levas
дистанції	distancia
дистанції	distancias
дистанції	lonxe
дистанції	as
дистанції	até
вважалося	considerado
приїхав	cheguei
приїхав	á
приїхав	chegou
приїхав	chegamos
приїхав	chegaron
приїхав	a
приїхав	chegar
приїхав	chegou
приїхав	veu
обставини	circunstancias
електричний	eléctricas
електричний	eléctrica
автобуси	autobuses
піхота	infantería
піхота	infantaría
міс	srta
міс	señorita
міс	a
готові	listos
готові	lista
готові	preparados
готові	listo
готові	preparado
стіл	mesa
стіл	despacho
стіл	mesa
автономії	palestina
полонених	presos
полонених	os
полонених	prisioneiros
брак	falta
брак	de
брак	carecen
людовик	luis
людовик	louis
потрібен	precisaba
потрібен	necesitaba
потрібен	precisabamos
вибух	explosión
продовжувати	seguir
продовжувати	continuar
продовжувати	continúan
продовжувати	continúe
продовжувати	continuaremos
медична	medicina
медична	médico
медична	médicos
медична	médica
картки	tarxetas
картки	cartas
картки	naipes
картки	as
картки	ás
засади	principios
стверджують	a
стверджують	que
лікарі	os
лікарі	médicos
лікарі	doutores
лікарі	médico
поїзд	tren
поїзд	entreno
поїзд	metro
королівська	teatro
королівська	royal
королівська	súa
королівська	real
королівська	alteza
національне	nacional
національне	nacionais
національне	national
білки	proteína
хати	casa
будівельні	construír
будівельні	edificio
будівельні	construción
найстаріших	máis
найстаріших	vello
вираз	expresión
рідкісні	pouco
синтез	fusión
синтез	reactor
квітка	flor
дзеркало	o
дзеркало	espello
кіт	gato
кіт	ao
зупинити	deter
зупинити	de
зупинити	parar
зупинити	para
зупинити	deixa
промисловий	industrial
складності	dificultades
говорив	falei
говорив	falou
говорив	falaba
боб	bob
боб	xelíns
траси	a
траси	rastro
лабораторія	laboratorio
задача	comedor
задача	mesa
задача	problema
екрани	pantallas
камера	cámaras
камера	cámara
весна	primavera
весна	a
вручну	manual
бостон	boston
бостон	de
телескоп	telescopio
падає	a
падає	namorarse
падає	caendo
падає	derrube
падає	ardendo
спільні	compartidos
спільні	compartiron
спільні	compartido
спільні	compartida
спільні	compartimos
спільні	compartiu
менеджер	director
карлос	carlos
карлос	oh
нігерії	nixeria
нігерії	en
університети	universidades
втекти	fuxida
втекти	escapar
втекти	da
втекти	fugarse
втекти	fuxir
втекти	fuga
опитування	enquisa
організм	organismo
далекого	distante
далекого	afastado
раптово	súpeto
раптово	de
раптово	repente
огайо	ohio
скло	vaso
скло	vidro
скло	cristal
скло	de
скло	copa
величезні	enormes
величезні	enorme
величезні	gran
величезні	xigante
величезні	grande
гіпотеза	hipótese
необхідний	precisaba
необхідний	necesitaba
необхідний	precisabamos
необхідний	espida
необхідний	esenciais
необхідний	esencial
препарати	fármaco
препарати	medicamento
препарати	droga
препарати	medicamentos
зменшити	reducir
зменшити	diminución
зменшити	diminúe
адвокат	avogado
адвокат	fiscal
адвокат	avogado
адвокат	avogadiño
сортів	variedades
прямі	en
прямі	directo
прямі	dereito
прямі	directa
візерунок	padrón
візерунок	de
візерунок	patrón
візерунок	pauta
живий	vivos
живий	viva
живий	vivo
живий	vida
живий	con
наступне	próxima
наступне	ao
наступне	seguinte
наступне	lado
наступне	próximo
наступне	o
джузеппе	giuseppe
найвищий	máis
найвищий	máis
префектура	prefeitura
тенденції	tendencias
виріс	medrara
виріс	grande
виріс	medrou
виріс	xa
виріс	es
виріс	adulto
виріс	maior
дівчата	as
дівчата	ás
дівчата	rapazas
дівчата	mozas
дівчата	nenas
паливо	combustible
побудували	construida
побудували	construíu
побудували	construín
побудували	construímos
побудували	de
кон	con
молоко	leite
спів	cantando
спів	canta
спів	cantar
спів	que
багатий	ricos
багатий	rica
багатий	rico
офіційне	oficial
водоспад	cae
собак	cans
собак	can
собак	os
собак	aos
росію	rusia
взаємодія	compromiso
взаємодія	interacción
взаємодія	interactuando
взаємодія	co
маршал	mariscal
концентрація	de
концентрація	concentración
частки	partículas
видалити	se
видалити	e
видалити	quitar
видалити	quitamos
продовжується	continuou
рухається	se
рухається	move
обмежена	limitado
обмежена	limitada
низький	pouco
низький	baixo
низький	baixa
низький	baixas
низький	baixos
пане	señor
пане	xefe
редагувати	editar
редагувати	edit
властивість	propiedade
розповіді	historias
розповіді	as
вино	viño
тома	thomas
тома	tom
кінг	king
кінг	rei
кінг	o
кінг	xurxo
жорж	georges
розум	mente
розум	importa
копія	copia
створене	neuronas
створене	xerado
створене	creamos
створене	creou
створене	creado
створене	creei
створене	creados
історичне	históricos
історичне	histórico
історичне	histórica
втрата	perda
пістолет	pistola
пістолет	arma
пістолет	pistola
пістолет	revólver
свідомість	consciencia
свідомість	a
свідомість	conciencia
свідомість	da
свідомість	mente
свідомість	mentes
свідомість	as
свідомість	nas
сум	suma
активне	activa
активне	a
активне	activo
активне	activos
активне	activas
активне	militante
комуністів	comunismo
комуністів	o
чудово	xenial
чудово	gran
чудово	grande
чудово	grandes
чудово	fantástica
захищати	protexer
захищати	protexen
захищати	protexelos
захищати	protexerse
захищати	para
тест	probar
тест	proba
тест	exame
тест	probas
тест	de
тест	test
тест	exames
притулок	refuxio
притулок	refuxio
виробляє	produce
аудиторії	audiencia
аудиторії	auditorios
аудиторії	audiencia
аудиторії	público
аудиторії	auditorio
відповідальний	responsable
відповідальний	responsables
відповідальний	responsábeis
відповідальний	responsábel
зникли	marchou
банки	bancos
олія	petróleo
олія	aceite
олія	de
менші	máis
менші	pequenos
менші	pequenas
менші	menores
менші	menor
менші	pequeno
менші	pegada
ніс	nariz
ніс	o
ніс	no
допомагав	a
допомагав	axudou
допомагав	axuda
допомагав	axudounos
допомагав	axudaron
зустрічає	se
зустрічає	coa
спільний	compartidos
спільний	compartiron
спільний	compartido
спільний	compartida
спільний	compartimos
спільний	compartiu
політичне	políticas
політичне	políticos
політичне	político
політичне	política
бомбардування	bombardeo
бомбардування	bombardeo
бомбардування	do
бомбардування	bombardeos
бомбардування	o
вікно	fiestra
вікно	xanela
вікно	pola
кінцівки	fuga
внз	universidade
внз	na
внз	estudantes
внз	facultade
внз	que
внз	college
внз	colexio
доступний	dispoñibles
доступний	dispoñible
доступний	dispor
доступний	dispoñíbel
доступний	haxa
доступний	dispoñíbeis
показ	para
показ	a
показ	esas
показ	amosando
показ	amosar
показ	mostra
показ	que
марсель	marsella
відкривається	abrir
відкривається	apertura
речовина	importa
речовина	materia
речовина	che
речовина	pasa
речовина	substancia
технологічних	tecnolóxica
рак	cancro
рак	o
рак	cáncer
обмежений	limitado
обмежений	limitada
руками	mans
руками	man
руками	as
менший	máis
менший	pequenos
менший	pequenas
менший	menores
менший	menor
менший	pequeno
менший	pegada
методики	técnicas
установа	organización
установа	sindicato
установа	institución
пошта	correo
пошта	envía
пошта	envíe
поколінь	xeracións
вулицями	rúas
вулицями	polas
вулицями	rúa
менша	máis
менша	pequenos
менша	pequenas
менша	menores
менша	menor
менша	pequeno
менша	pegada
оборона	defensa
оборона	da
репресії	da
репресії	represión
чиї	que
чиї	cuxo
чиї	cuxa
чиї	cuxos
чиї	de
чиї	a
чиї	quen
йшов	entrei
йшов	entramos
введений	entrou
введений	na
введений	entra
нікому	ninguén
нікому	calquera
нікому	alguén
нікому	a
узяв	lanzoume
логіка	lóxica
лісами	bosques
розділені	separadas
дозволила	que
четверте	cuarto
четверте	cuarta
четверте	acto
четверте	catro
четверте	infantaría
прагне	interesa
класичний	clásico
навчається	estudando
навчається	estudar
надавати	posúe
надавати	estabelecido
кухні	cociña
кухні	sloan
більшістю	maioría
струм	actual
струм	actuais
струм	que
струм	súa
струм	corrente
валюта	moeda
зібрати	construír
зібрати	crear
зібрати	construir
обслуговує	e
залежать	dependen
залежать	dos
залежать	depender
законодавство	lexislación
законодавство	a
законодавство	lei
плями	manchas
фотографія	fotografía
фотографія	fotografía
фотографія	foto
відкриває	abre
відкриває	abra
