から	from
ロレンソ	lorenzo
ゲーリー	gary
フリードマン	friedmann
フリードマン	friedman
スリラー	thriller
アウトドア	outdoor
アウトドア	alella
ピープル	gent
ピープル	persones
吉林省	jilin
ブロス	brou
ブロス	bros
ベンフィカ	benfica
ビュー	vista
ビュー	visualitza
ビュー	visualització
ビュー	visualitzacions
クローム	chrome
フラム	fulham
グレイス	gràcia
グレイス	gracia
アルル	arle
ミカン	mandarina
自閉症	autisme
プレゼンテーション	presentació
プレゼンテーション	presentacions
須佐	susa
ネオン	neó
電話機	telèfon
電話機	telèfon
利息	interès
リバプール	liverpool
インサイド	inside
インサイド	endins
インサイド	dins
決壊	arravatament
サーモン	salmó
バルーン	globus
真一郎	shinichiro
ゲルハルト	gerhard
ヒーター	escalfador
ステファニー	stephanie
ディスコグラフィ	discografia
豊国	toyokuni
ひじ	colze
突然変異	mutació
バンドル	feixos
髑髏	crani
無口	halter
数式	fórmula
数式	fórmules
数式	fórmules
ロックフェラー	rockefeller
リヒテンシュタイン	liechtenstein
テムル	temür
雄弁	eloqüent
ちはる	chiharu
加速器	accelerador
メシア	messies
威嚇	amenaces
威嚇	amenaça
孝行	takayuki
アキバ	akiba
カミーユ	camille
ルソン島	luzon
アイリーン	irene
散逸	dissipació
散逸	dispersos
アルビオン	albió
エコノミスト	economista
合田	goda
貝殻	projectils
貝殻	closques
校正	calibratge
不利益	desavantatge
中空	fondalada
中空	hollow
雪崩	allau
ルピー	rupies
ルピー	rupia
幼生	larva
ネヴィル	neville
小道具	suports
イリヤ	ilià
花びら	pètal
花びら	pètals
イートン	eaton
エトワール	etoile
アイズ	ulls
アイズ	eyes
寝室	dormitoris
寝室	dormitori
誠二	seiji
セルジオ	sergio
セルジオ	sérgio
シュワルツ	schwarz
シュワルツ	schwartz
ソリスト	solista
コンパニオン	acompanyant
コンパニオン	companya
算定	càlcul
ハゲ	calvo
まりこ	mariko
イサベル	isabel
イサベル	isabella
シーモア	seymour
織機	teler
ディリ	dili
郁子	ikuko
渦巻	remolí
渦巻	espirals
渦巻	espiral
ボーア	bohr
みわ	miwa
摂氏	celsius
摂氏	centígrads
詩篇	salms
センサ	sensors
センサ	captadors
センサ	sensor
吸着	adsorció
夕焼け	capvespre
無限大	infinit
無限大	infinitat
フラップ	solapa
トラキア	tràcia
舞台裏	camerinos
サリバン	sullivan
マール	merle
キト	quito
発散	divergència
舞妓	maiko
カキ	kaki
カキ	ostra
マルケス	marquez
マルケス	márquez
石灰	calç
コラムニスト	columnista
コンパス	brúixola
吸入	inhalar
マヨネーズ	maionesa
トルネード	tornado
ジロー	giraud
デイトナ	daytona
カシオ	casio
フィジカル	físic
ハーヴェイ	harvey
刺繍	brodat
刺繍	brodats
アベル	abel
モダニズム	modernista
モダニズム	modernisme
オールバニ	albany
シェルター	aixopluc
シェルター	refugi
ワイヤ	filferro
ワイヤ	cable
オルタナティブ	alternatiu
オルタナティブ	alternativa
あかつき	akatsuki
ジェルマン	germain
合併症	complicació
合併症	complicacions
ダミー	muda
ダミー	maniquí
ドワイト	dwight
被服	indumentària
被服	confecció
被服	robes
被服	roba
ロレンツォ	lorenzo
さくらんぼ	cireres
クラレンス	clarence
コレラ	còlera
縮尺	escala
電卓	calculadora
ゲットー	gueto
シェリル	sheryl
シェリル	cheryl
マーティ	marty
出島	dejima
アルタイ	altai
平治	heiji
キャピトル	capitol
スキーム	esquema
スキーム	esquemes
あいさつ	toc
あいさつ	ficava
あいさつ	tocs
あいさつ	salutacions
あいさつ	salutació
ジェダイ	jedi
カムバック	remuntada
事業主	empresari
ロワイヤル	royale
ジャスミン	jasmin
ジャスミン	gessamí
ユーティリティ	utilitats
ユーティリティ	utilitat
カタパルト	catapulta
不気味	esgarrifós
尺八	shakuhachi
ショコラ	chocolat
ダリア	dàlia
光合成	fotosíntesi
タケシ	brock
モロー	moreau
ガンマ	gamma
フローレンス	florence
フローレンス	florència
グラディウス	gradius
ブルーム	bloom
アコーディオン	acordió
マリアン	marian
ソト	soto
ムーブメント	moviment
ストーブ	estufes
ストーブ	estufa
内裏	dairi
言い訳	excuses
言い訳	excusa
芸妓	geisha
譲歩	concessions
聖杯	grial
群集	multituds
群集	multitud
ムサシ	musashi
木綿	cotó
パリス	paris
パリス	parís
エクスタシー	èxtasi
メッカ	meca
浦田	urata
ツナ	tonyina
タイムリー	oportuna
ヘッダ	capçalera
ヘッダ	capçaleres
ブロンド	rossa
ベルゲン	bergen
アヘン	opi
藻類	algal
藻類	alga
血小板	plaquetes
カーライル	carlyle
カーライル	carlisle
フォッカー	fokker
マニフェスト	manifest
マッカーシー	mccarthy
エルガー	elgar
ブラチスラヴァ	bratislava
下痢	diarrea
ラクダ	camell
レニー	lenny
無傷	intacte
無傷	intactes
ウェンディ	wendy
夕暮れ	capvespres
デヒドロゲナーゼ	deshidrogenasa
モリー	molly
恐怖症	fòbia
弁済	liquidació
朝貢	homenatge
朝貢	tributs
海王星	neptú
アライアンス	aliança
ケンジ	kenji
アンハルト	anhalt
クリティカル	crític
オリヴァー	oliver
ナデシコ	pink
ナデシコ	rosa
シャルロット	charlotte
シャルロット	carlota
比叡	hiei
砂岩	gres
ひとし	hitoshi
ラプソディ	rhapsody
散文	prosa
俗語	argot
ココナッツ	coco
ココナッツ	cocos
おでん	oden
ジェネシス	gènesi
ジェネシス	genesis
ワッツ	watts
防弾	antibales
ブラシ	pinzells
ブラシ	pinzell
忌避	evitat
セッティング	arranjaments
セッティング	arranjament
殉教	màrtirs
殉教	màrtir
殉教	martiri
クリフ	cliff
荷台	palet
トビリシ	tbilisi
美容師	esteticista
美容師	perruqueria
美容師	perruquera
美容師	perruquer
飲み物	beguda
飲み物	beguda
飲み物	begudes
飲み物	begudes
暗黙	implícit
従う	obeeix
従う	obeir
トラム	tramvia
凄まじい	tremenda
マイクロプロセッサ	microprocessador
レリーフ	socors
レリーフ	relleu
マムルーク	mamelucs
ハース	haas
クロエ	cloe
クロエ	chloe
ハチドリ	colibrí
マニアック	maníac
瑠美	rumi
バクテリア	bacteriana
バクテリア	bacteris
ツーリスト	turista
ツーリスト	turistes
フィールズ	camps
トルストイ	tolstoi
インフィニティ	infiniti
ウェブスター	webster
サラエヴォ	sarajevo
エクストリーム	extrem
エクストリーム	extrema
エクストリーム	extreme
コニー	connie
シュトゥットガルト	stuttgart
岩間	iwama
リアクション	reaccionar
リアクション	reaccionen
リアクション	reaccions
リアクション	reacció
不発	dud
フランソワーズ	françoise
利得	guany
利得	guanys
祖父母	avis
祖父母	avi
コーカサス	caucas
レクサス	lexus
ナイジェル	nigel
ジェッツ	jets
釈明	aclariment
コミンテルン	comintern
アルジェ	alger
ナイロン	niló
アミール	emir
アミール	amir
喘息	asma
万引き	ratera
概略	esquema
概略	contorn
概略	resum
率直	càndid
ブライトン	brighton
ヌードル	fideus
嘔吐	vòmits
リアリズム	realisme
海苔	nori
アンカ	anka
重み	peses
重み	pesos
リージョン	regions
リージョン	regió
アイル	isle
鍛冶屋	herrero
鍛冶屋	ferrer
クロムウェル	cromwell
チューバ	tuba
戸部	tobe
ザンクト	sankt
柔軟性	flexibilitat
ソレイユ	soleil
ブライアント	bryant
わいせつ	grolleria
わいせつ	obscè
軽度	lleus
軽度	lleu
アバディーン	aberdeen
製造業者	fabricants
製造業者	fabricant
フォーブス	forbes
演者	intèrprets
宿屋	inn
宿屋	hostal
訴追	fiscalia
オフセット	desplaçament
クラッシャー	crusher
サマンサ	samantha
鼓動	batecs
アンダ	anda
そり	trineu
形而上学	metafísica
ポテト	patates
ポテト	patata
ヴィットーリオ	vittorio
マージ	fusiona
マージ	fusionar
カンニング	estafes
ステーキ	bistec
ステーキ	escalopa
ステーキ	filet
ステーキ	filets
カジュアル	informal
カジュアル	casual
ストロー	palla
ストロー	palles
ナイキ	nike
パラ	para
晴信	harunobu
バレリーナ	ballarina
地下室	celler
地下室	soterrani
小脳	cerebel
ディストリクト	districtes
ディストリクト	districte
サダ	sada
ねじれ	torsió
ノッティンガム	nottingham
セッター	setter
乳首	mugrons
乳首	mugró
害虫	plagues
オルガ	olga
ヘルツ	hertz
ニワトリ	pollastre
大多喜	otaki
拍車	esperó
レビ	levi
ゴットフリート	gottfried
テディ	teddy
てんかん	epilèpsia
てんかん	epilèptic
ヨーグルト	iogurt
スポーク	parlava
円柱	cilindre
ナンセンス	tonteries
マクスウェル	maxwell
ヴィリニュス	vílnius
ティナ	tina
ムンバイ	bombai
ムンバイ	mumbai
貧血	anèmia
友だち	amics
友だち	amistats
友だち	amistat
友だち	amic
サファリ	safari
ナミビア	namíbia
アンモニウム	amoni
グローリー	glòria
グローリー	glory
ナディア	nadia
アザラシ	foca
アザラシ	segell
キャンディー	caramels
キャンディー	llaminadures
キャンディー	candy
キャンディー	caramel
聖域	santuari
割り当てる	assignar
割り当てる	assigna
尋ねる	ask
毒物	verins
尊厳	dignitat
執念	obsessió
デイジー	daisy
監事	auditor
割り込み	interrupció
割り込み	interrupcions
ダイオード	díode
エントロピー	entropia
鎖国	sakoku
ドリュー	drew
軸受	rodament
軸受	tenint
モトクロス	motocròs
囲い	recinte
モレノ	moreno
リキュール	licor
分別	assenyat
ニンジャ	ninja
ケラー	keller
洞爺	toya
アナリスト	analista
アナリスト	analistes
ディアナ	deanna
リミット	límit
リミット	límits
パイパー	piper
ヴォーン	vaughn
ヴォーン	vaughan
ベス	bess
ベス	beth
ベス	bes
マンセル	mansell
メッシュ	malla
スモレンスク	smolensk
クリーニング	neteja
メリル	merrill
コリー	collie
涅槃	nirvana
混合物	barreges
混合物	mescles
ツイスト	gir
ツイスト	retorçada
審問	audiències
ストレッチ	tram
ジークフリート	siegfried
インフレーション	inflació
寄託	dipositat
寄託	dipositades
寄託	dipositats
アルバトロス	albatros
ロドニー	rodney
放射状	radial
スポーツマン	esportista
パドヴァ	pàdua
タロット	tarot
対価	consideració
対価	contraprestació
対価	preu
御船	mifune
デミ	demi
フッ素	fluor
フラミンゴ	flamencs
フラミンゴ	flamingo
押収	apoderament
触角	antenes
スパイダー	aranya
読み込み	càrrega
読み込み	carrega
読み込み	llegit
読み込み	llegir
トレイシー	tracy
ラビリンス	laberint
不透明	opacitat
不透明	opac
不透明	opaca
香水	perfums
香水	perfum
香水	perfumeria
セラミック	ceràmica
愛着	afeccions
愛着	afectes
愛着	adjunt
愛着	afecte
ラモス	ramos
パティ	patty
ダミアン	damien
ダミアン	damià
ダミアン	damian
アムロ	amuro
整える	trim
斬首	decapitació
斬首	decapitar
ペンシルバニア	pennsylvania
ペンシルバニア	pennsilvània
タイマー	temporitzadors
タイマー	temporitzador
賄賂	suborn
賄賂	suborns
賄賂	suborn
コナー	connor
美園	misono
マリウス	marius
プラム	prunera
プラム	pruna
ホウ素	bor
コーエー	koei
モラヴィア	moràvia
蛇行	meandre
アステカ	asteca
凶器	arma
サラトガ	saratoga
脱水	deshidratats
脱水	deshidratat
脱水	deshidratació
イタチ	mostela
フィヨルド	fiord
フィヨルド	fiords
フォンテーヌ	fontaine
ガボン	gabon
ハンニバル	anníbal
コーリー	corey
コーリー	cory
モース	morse
アダプター	adaptador
デリバリー	lliurament
デリバリー	entregues
デリバリー	lliuraments
辞める	abandona
発育	creixement
ニッチ	nínxol
モニタリング	monitoratge
マロン	marron
タマネギ	ceba
宿題	deures
チョイス	elecció
義仲	yoshinaka
オンス	xic
オンス	unces
引渡し	extradició
ブギ	boogie
アマンダ	amanda
凝縮	condensació
コング	kong
トレース	traçat
トレース	traces
トレース	traça
敵意	hostilitat
ムスタファ	mustafa
ムスタファ	mustafà
清盛	kiyomori
牟礼	mure
シーケンス	seqüències
シーケンス	seqüència
ブレイブ	valents
ブレイブ	valenta
ブレイブ	brave
ブレイブ	valent
語り手	narrador
クリスティン	christine
きつい	ajustat
恐喝	extorsió
恐喝	xantatge
昏睡	coma
無垢	innocència
避難所	aixopluc
避難所	refugi
パッション	passió
サンドイッチ	sandvitx
サンドイッチ	sandwich
サンドイッチ	entrepà
サンドイッチ	entrepans
マシューズ	matthews
ダリン	darin
純度	puresa
紛らわしい	confús
デモンストレーション	demostració
デモンストレーション	manifestació
足首	turmell
色合い	tint
リコー	ricoh
後裔	descendents
バッチ	lot
締め切り	terminis
ゴング	gong
九月	setembre
辞表	renúncia
辞表	dimissió
ヴィルヌーヴ	villeneuve
ツイート	tuits
ツイート	tuit
ダチョウ	estruç
四半期	trimestrals
四半期	trimestral
四半期	trimestre
タバ	taba
印章	foca
印章	segell
トルクメニスタン	turkmenistan
ギャレット	garrett
美味しい	saborosa
美味しい	saborós
美味しい	boníssim
美味しい	deliciós
カムイ	kamui
振り子	pèndol
提灯	fanalets
提灯	fanal
フェンシング	esgrima
磁器	porcellana
比喩	metàfora
ベルナルド	bernhard
ベルナルド	bernardo
アリサ	alisa
コルダ	korda
ラファイエット	lafayette
マドレーヌ	madeleine
カーソル	cursor
葬式	funeral
アガサ	agatha
もうすぐ	aviat
ショッキング	impactant
休眠	latents
トリエステ	trieste
トロピカル	tropical
蜃気楼	miratge
ヴァスコ	vasco
クラウディオ	claudio
ボツワナ	botswana
役に立つ	útil
誇張	exagerar
たぬき	tanuki
サリヴァン	sullivan
塹壕	trinxeres
覗き	peep
マケイン	mccain
バーディー	birdie
バーディー	birdy
カラカス	caracas
肋骨	costella
居合	iai
にわか	ruixats
にわか	dutxes
エアバッグ	airbag
アラジン	aladí
スクラム	melé
火傷	cremar
火傷	crema
連座	implicat
想像力	imaginació
マリヤ	maria
スプラッシュ	splash
アーバン	urban
ユルゲン	jürgen
添加物	additiu
添加物	additius
裸足	descalça
披露宴	recepció
栄養士	nutricionista
ラムネ	llimonada
暴徒	mob
ワグナー	wagner
エポック	època
エルトン	elton
コッパ	coppa
人参	pastanaga
宦官	eunuc
社説	editorial
ケイ素	silici
チャオ	chao
ラズベリー	gerds
インスピレーション	inspirador
インスピレーション	inspiració
ブッダ	buda
十月	octubre
長柄	nagara
逐次	seqüencial
ドーバー	dover
シュタイナー	steiner
ハモンド	hammond
臆病	covardia
サール	searle
ロスチャイルド	rothschild
ボーリング	bitlles
ボーリング	bowling
依存性	dependències
アーヴィング	irving
味覚	gust
直政	naomasa
転位	dislocació
マードック	murdoch
マードック	murdock
拍手	aplaudiment
拍手	aplaudiments
拍手	clap
正中	culminació
仕込み	elaboració
仕込み	preparació
エンリコ	enrico
ギャバン	gabin
送還	deportació
送還	repatriació
マッド	mad
琵琶	biwa
アリバイ	coartada
エルム	elm
ベイルート	beirut
キートン	keaton
花屋	florista
花屋	floristeria
ドミノ	domino
ドミノ	dominó
ブリジット	brigitte
ブリジット	bridget
ポジティブ	positiu
ポジティブ	positiva
ポジティブ	positius
フィード	alimenta
天王星	urà
バイアス	biaix
デフレ	deflació
屋島	yashima
カールスルーエ	karlsruhe
ハイフン	guionet
ゴシップ	gossip
輸血	transfusió
マイヤーズ	myers
新語	neologisme
ノックス	knox
旧石器時代	paleolític
スケルツォ	scherzo
手のひら	palm
カンブリア	cambria
レオナ	leona
ニューロン	neurona
ニューロン	neurones
バッター	arrebossat
染料	tint
染料	tints
腹心	confident
マーメイド	sirenes
マーメイド	sirena
感受性	sensibilitat
野蛮	bàrbar
ニンジン	pastanaga
ニンジン	pastanagues
原価	cost
査定	valoració
締切	venciment
降水	precipitació
シロップ	xarop
コンベア	convair
四角形	rectangles
四角形	rectangle
四角形	quadrilàter
カーネーション	clavell
ギプス	elenc
ギプス	repartiment
ハプログループ	haplogrup
マッスル	múscul
デュポン	dupont
ヴェラ	vera
暑い	hot
暑い	calent
ヘンドリックス	hendricks
織部	oribe
コレステロール	colesterol
受精	fertilització
災難	contratemps
ドライバ	controladors
ドライバ	conductors
ドライバ	xofers
ドライバ	xofer
ドライバ	conductor
樹皮	escorça
スージー	susie
新聞紙	periòdic
新聞紙	periódico
新聞紙	diari
新聞紙	periòdics
新聞紙	diaris
サフォーク	suffolk
読み取り	llegit
読み取り	llegir
プロコフィエフ	prokófiev
引継ぎ	successió
不平等	desigualtat
不平等	desigual
財布	cartera
財布	carteres
ヨゼフ	jozef
小石	còdols
小石	còdol
小石	guijarro
スペクター	spector
ヨッシー	yoshi
ロストフ	rostov
たそがれ	crepuscle
ベンダー	venedor
スイミング	natació
借りる	presto
借りる	lloguer
借りる	renda
アイラ	ira
倍数	múltiples
倍数	múltiple
カンガルー	cangur
カンガルー	cangurs
正気	seny
ドーソン	dawson
公爵夫人	duquessa
ボッシュ	bosch
オフライン	desconnectat
接客	hospitalitat
カーディフ	cardiff
メロ	melo
留保	reserva
タチアナ	tatiana
自治領	domini
ハワイアン	hawaià
鶏肉	pollastre
義教	yoshinori
スアレス	suarez
スアレス	suárez
ルパート	rupert
ヨセフ	josep
ヨセフ	joseph
アビー	abby
コーブルク	coburg
ビクトル	viktor
ラドン	radó
分数	fraccions
分数	fracció
トゥーロン	toló
咽頭	faríngia
ベッキー	becky
チェア	cadira
フリーザ	frízer
フリーザ	congelador
火葬	cremació
アストン	aston
クズ	escòria
フランチェスカ	francesca
暖かい	warm
暖かい	càlid
インデント	sagnat
多々良	tatara
ユンカース	junkers
大主教	arquebisbe
フェデリコ	federico
磯崎	isozaki
志願者	aspirants
ベーラ	béla
渓流	torrencials
渓流	torrencial
渓流	riera
サルーン	berlina
すし	sushi
ボイド	boyd
コンスタンチン	konstantín
上書き	sobreescriure
大動脈	aòrtica
グールド	gould
達磨	bodhidharma
ボーイスカウト	escoltisme
シーボルト	siebold
ヤンゴン	yangon
ザウバー	sauber
ウィッチ	bruixa
マキシム	maxime
マキシム	maksim
マキシム	maxim
クラウディア	claudia
タスマニア	tasmània
プリンタ	impressora
プリンタ	impressores
効用	utilitat
アンドラ	andorra
ナサニエル	nathaniel
ジョバンニ	giovanni
アルゴン	argon
放牧	pasturar
放牧	pasturatge
ティファニー	tiffany
アフォンソ	afonso
秀頼	hideyori
道化師	pallassos
道化師	pallasso
道化師	clown
バウアー	bauer
ミツバチ	abelles
仁王	nio
黄泉	yomi
馬頭	bato
かんな	kanna
テオ	theo
テオ	teo
ヒンデンブルク	hindenburg
トリム	trim
はさみ	tisores
忙しい	ocupat
菩提	bodhi
泳ぎ	nedar
サイコ	psico
サイコ	psicòpata
リタ	rita
デック	dek
懺悔	confessió
テーゼ	tesi
テーゼ	tesis
軽蔑	menyspreen
軽蔑	menyspreu
印象派	impressionista
印象派	impressionisme
先史時代	prehistòria
ビスケット	galeta
ビスケット	biscuit
ビスケット	galetes
スチュワーデス	hostessa
カーズ	cars
カーズ	cotxes
カーズ	automòbils
ジーナ	gina
ゴータ	gotha
コーク	coca
コーク	suro
コーク	cork
ボイジャー	voyager
口笛	xiular
口笛	xiulets
ハンティング	caça
チェルノブイリ	txernòbil
セージ	sage
エリザ	eliza
コーディネート	coordinació
アンタッチャブル	intocable
ツチ	tutsis
オラクル	oracle
ベニー	benny
モデム	mòdem
モデム	mòdems
ロマーニャ	romanya
カンタービレ	cantabile
アンダンテ	andante
シュヴァーベン	suàbia
オペル	opel
ペール	pale
パーダーボルン	paderborn
つぶやき	tuits
山塊	massís
ポニー	poni
ポニー	pony
皮革	cuir
連歌	renga
ラメ	agafo
ラメ	penós
効能	eficàcia
セイント	saint
ニッキー	nikki
サンディ	sandy
スケルトン	esquelet
リリアン	lillian
アレーナ	arena
ブラバム	brabham
土師	haji
オデッセイ	odissea
フェミニズム	feministes
フェミニズム	feminisme
フェミニズム	feminista
フェミニズム	feminist
ハンカチ	mocador
ダダ	dadà
サセックス	sussex
スチーム	vapor
アレハンドロ	alejandro
コンコルド	concorde
ヴェーダ	veda
輝度	intensitat
輝度	lluminositat
輝度	lleugeresa
輝度	lluentor
輝度	brillantor
アントワープ	anvers
闘牛	correguda
ギロチン	guillotina
加重	agreujar
凄い	increïble
トラヴィス	travis
ウィルキンソン	wilkinson
ラムダ	lambda
ベンソン	benson
曲率	curvatura
天台	tendai
伊能	ino
前立腺	pròstata
プランクトン	plàncton
敬礼	saluden
アカネ	rubia
マッシュ	mash
短剣	daga
スパイカー	spyker
立方体	cube
立方体	cub
立方体	cubs
イマーム	imam
切り捨て	truncament
シュン	xun
アンバー	amber
アンバー	ambre
クラウディウス	claudi
えびす	ebisu
グラーツ	graz
ビバ	viva
ミシュラン	michelin
ボット	bots
ボット	bot
ソフトウエア	programari
ポルカ	polca
代入	cessió
代入	assignacions
代入	cessions
タングステン	tungstè
ジンジャー	gingebre
ジンジャー	ginger
カチューシャ	katyusha
増額	increment
増額	augment
三十五	xxxv
コンデンサ	condensador
コンデンサ	condensadors
好戦	militància
イワシ	sardines
ガーター	lligacama
論証	argument
論証	arguments
陰茎	penis
幸喜	koki
思いやり	assistencial
思いやり	compassió
メイズ	mays
コアラ	koala
セコンド	secondo
隠棲	reclòs
マーリン	merlí
マーリン	merlin
ポリオ	poliomielitis
毒素	toxina
毒素	toxines
ブティック	boutique
ブティック	boutiques
流産	avortament
溺死	ofegant
溺死	ofegat
チェッカー	corrector
チェッカー	dames
メリッサ	melissa
マッコイ	mccoy
デューイ	dewey
整流	rectificació
ケーシー	casey
パラダイム	paradigma
慈悲	pietat
慈悲	misericòrdia
沸騰	bullir
バリ島	bali
ケルベロス	cerberus
不等式	desigualtat
ひよこ	tia
ひよこ	pollets
無職	aturats
無防備	indefensa
ヘント	gant
シリング	xíling
ウェイトレス	cambrera
学際	interdisciplinari
復職	reincorporació
アドバンテージ	avantatge
ポインタ	punter
ポインタ	apuntador
祐司	yuji
天道	tendo
裏切り者	traïdor
大連市	dalian
浅瀬	superficial
リフレッシュ	refrescant
リフレッシュ	refresc
リフレッシュ	refresca
スティーラーズ	steelers
ベルファスト	belfast
時代遅れ	desfasat
時代遅れ	obsoletes
時代遅れ	obsolet
ブローニング	browning
話し合う	debatre
コルツ	colts
ルーブル	rubles
感心	impressionat
感心	impressionada
トロール	troll
トロール	trolls
チェーザレ	cesare
奇形	deformitat
ベリーズ	belize
ビーフ	vedella
バーテンダー	cambrer
陪審員	jurat
意地悪	mitjana
意地悪	mean
ミクロネシア	micronèsia
恵み	benedicció
屋根裏	àtic
屋根裏	golfes
メフメト	mehmet
メフメト	mehmet
音素	fonema
フラー	fuller
ソネット	sonets
ソネット	sonet
ソネット	sonnet
和服	kimono
活力	vitalitat
地平線	horitzó
エバンス	evans
エミリオ	emilio
奇抜	mirau
奇抜	atrevides
有朋	aritomo
棚田	terrassa
セラピー	teràpia
ガーゼ	gasa
エルザ	elsa
メンバ	membre
メンバ	membres
アクト	acte
アクト	act
失態	disbarat
チンパンジー	ximpanzé
チノ	chino
浴室	bany
浴室	banys
揚州	yangzhou
ディーノ	dino
ランチャー	llançadora
ジャパニーズ	japonès
テレパシー	telepatia
フルトン	fulton
チャ	cha
口蓋	palatal
口蓋	paladar
ケンプ	kemp
ヴァーツラフ	václav
コカイン	cocaïna
冷蔵	refrigeració
マコ	mako
キャンドル	vetlla
キャンドル	vela
キャンドル	espelma
キャンドル	veles
キャンドル	ciris
キャンドル	espelmes
タトゥー	tattoo
タトゥー	tatuatge
タトゥー	tatuatges
慰め	consuelo
慰め	comoditat
慰め	confort
網野	amino
アドラー	adler
征夷大将軍	shōgun
アルタ	alta
ダビデ	davide
ダビデ	david
ダック	ànec
ダック	duck
競売	subhasta
競売	llotja
競売	subhastes
食欲	apetit
マールブルク	marburg
フレーバー	sabor
アルフォンス	alphonse
ヒューム	hume
シェルビー	shelby
償還	redempció
処方箋	prescripció
処方箋	prescripcions
ウランバートル	ulaanbaatar
グル	guru
宇宙論	cosmologia
リボルバー	revòlver
セインツ	sants
責務	responsabilitat
ナタリア	natàlia
オクラ	ocra
テロリズム	terrorisme
カスケード	cascada
サマルカンド	samarcanda
課す	imposar
ウェブコミック	webcòmic
高祖	gaozu
メフィスト	mephisto
扶助	ajuts
股間	engonal
コケ	molsa
コケ	moss
無謀	temerari
太地	taiji
ブライダル	nupcial
クーポン	reparteix
クーポン	tracte
クーポン	oferta
クーポン	cupó
クーポン	tractes
クーポン	ofertes
クーポン	ofereix
クーポン	cupons
ジレンマ	dilema
禁錮	empresonament
銀行員	banker
ローウェル	lowell
パラナ	paranà
ラクロス	lacrosse
パブリッシャー	editorial
ブキャナン	buchanan
エッセンス	essència
媚薬	afrodisíac
クオリティ	qualitat
リンゼイ	lindsey
ウィクショナリー	viccionari
予後	pronòstic
沈殿	precipitació
ドワーフ	nans
アビス	abisme
イシュトヴァーン	istván
るみ	rumi
ビューロー	bülow
スウィフト	falciot
スウィフト	swift
ジョルジョ	giorgio
検疫	quarantena
阿木	agi
総一郎	soichiro
ノーマ	norma
簒奪	usurpació
コダック	kodak
子猫	gatets
子猫	gatet
君子	kimiko
雑談	xat
隔壁	mampara
実包	cartutx
マルシェ	marche
霊魂	ànima
霊魂	souls
霊魂	ànimes
ユング	jung
アシュリー	ashley
ヤンマ	hawker
賭ける	aposta
エントリ	entrada
核種	nucleid
おもてなし	hospitalitat
オズワルド	oswald
カラン	curran
フリードリッヒ	friedrich
ロザリオ	rosari
玉座	tron
トロリーバス	troleibús
テレンス	terrence
テレンス	terence
バザール	bazar
バザール	basar
ジブチ	djibouti
天然痘	verola
ビセンテ	vicente
シャクルトン	shackleton
プッチーニ	puccini
老化	envelliment
ジュラ紀	jurassic
セルジュ	serge
ダンボール	cartó
ダンボール	cartró
ライオネル	lionel
パフ	puff
ファビオ	fabio
ファビオ	fábio
ルチアーノ	luciano
サッチャー	thatcher
ペギー	peggy
寓話	faula
リデル	liddell
ナッソー	nassau
ロズベルグ	rosberg
マニング	manning
帰結	conseqüència
バンジョー	banjo
トビー	tobey
トビー	toby
魚介類	marisc
忘却	oblidar
忘却	oblidant
忘却	oblit
エリアス	elias
ベーカリー	fleca
無能	incompetent
クラプトン	clapton
マントヴァ	màntua
マントヴァ	mantova
かむ	mastegar
タイソン	tyson
優作	yusaku
アーモンド	ametlla
ナターシャ	natasha
ハイメ	jaime
はるひ	haruhi
ファイ	phi
ヴィシー	vichy
お守り	amulet
お守り	talismà
雨竜	uryū
一貫性	coherent
一貫性	coherents
一貫性	consistents
一貫性	consistència
一貫性	coherència
搾取	explotació
搾取	explotat
搾取	explotada
スポンジ	esponja
ルブラン	leblanc
セスナ	cessna
フォルダ	carpetes
フォルダ	carpeta
識別子	identificador
識別子	identificadors
クォーク	quark
ブレイザー	blazer
フリーク	freak
フリーク	monstres
フリーク	fenòmens
シミュレータ	simulador
侮蔑	insult
変位	desplaçaments
変位	desplaçament
絵馬	ema
オレグ	oleg
従姉妹	prima
従姉妹	cosí
従姉妹	cosina
シンドバッド	simbad
ドリアン	dorian
エクセター	exeter
エクセター	almacelles
蜂蜜	mel
パステル	pastel
ボタ	botha
ムーブ	mou
カラム	columna
カラム	callum
カラム	columnes
膀胱	bufeta
ニンニク	all
ニンニク	alls
辛口	secà
ムーラン	moulin
トーチ	torxa
エコロジー	ecologia
ヘルパー	ajudant
コッホ	koch
モンツァ	monza
俸給	salari
俸給	sou
敦煌	dunhuang
リュブリャナ	ljubljana
エスケープ	escapant
エスケープ	escapar
エスケープ	fugida
エスケープ	fuga
エスケープ	escape
ヒドラ	hydra
お祝い	celebrant
お祝い	celebracions
お祝い	celebració
サラン	saran
スノー	neu
スノー	snow
ゴスペル	evangeli
職権	autoritat
サザーランド	sutherland
卵巣	ovari
スコアボード	marcador
対位法	contrapunt
フロスト	gelada
エクストラ	extres
エクストラ	extra
ファイティング	lluitant
デール	dale
バーゲン	pacten
バーゲン	ganga
シュメール	sumer
モンペリエ	montpeller
聞き手	listener
カルテル	cartel
イスタンブール	istanbul
ダリル	daryl
スンナ	sunna
オブザーバー	observadors
オブザーバー	observador
ヒツジ	ovella
ヒツジ	ovelles
ヒツジ	oví
ペンダント	penjoll
カウフマン	kaufman
カウフマン	kauffman
