kategória	categoría
králi	reis
dirigent	director
rozdeliť	dividen
vyjadrenie	expresión
vyjadrenie	declaración
dvojica	par
dvojica	par
dvojica	dous
dvojica	parella
dvojica	uns
mozgu	cerebrais
mozgu	cerebro
mozgu	cerebral
príbehy	historias
príbehy	as
dave	dave
stupňov	graos
stupňov	16
organizácií	organizacións
striebro	silver
pamäť	memoria
rozdelená	dividido
niekde	nalgures
niekde	nalgún
niekde	lugar
niekde	sitio
niekde	parte
niekde	sitio
spôsobené	causado
spôsobené	causa
spôsobené	causaba
pokusy	ensaios
pokusy	xuízos
pokusy	intentos
pokusy	experimentos
určiť	determinar
určiť	determinan
určiť	han
výrobca	produtor
ekonomika	economía
ekonomika	a
ekonomika	da
žila	vivimos
žila	viviron
žila	viviu
žila	viviamos
žila	vivían
žila	vivín
žila	vivía
kráľovnej	raíña
kráľovnej	queen
etapa	escenario
etapa	etapa
etapa	no
etapa	palco
maximálne	max
definície	definicións
definície	definición
definície	de
kanady	canadá
mac	mac
vedú	leads
vedú	leva
vedú	lévame
vracia	volve
výzbroj	armadura
začať	a
začať	comezar
začať	empezar
začať	a
začať	comezar
začať	comezan
začať	comezamos
vojak	soldado
vojak	soldados
vojak	privadas
vojak	privado
vojak	privada
vojak	privados
vojak	raso
vojak	soldado
starostlivosti	importa
starostlivosti	igual
starostlivosti	me
pokračovanie	continuou
duchu	espírito
duchu	o
duchu	déixate
určitých	certo
určitých	certas
určitých	certa
určitých	seguro
určitých	certos
snaha	esforzo
jednoznačne	definitivamente
jednoznačne	claramente
jednoznačne	claro
jednoznačne	con
jednoznačne	claridade
hills	outeiros
rádio	radio
illinois	illinois
široký	amplo
majstri	mestres
box	caixa
box	palco
dole	abaixo
dole	abaixo
erectus	erectus
príspevky	historias
príspevky	as
umeleckých	artística
umeleckých	artístico
títo	estas
títo	estes
vesmír	universo
vesmír	do
vesmír	cosmos
konferencie	conferencia
konferencie	de
konferencie	conferencias
konferencie	rolda
konferencie	conferencias
oceán	océano
oceán	océanos
pozorovať	observar
karla	karl
union	unión
union	sindicato
union	sindicalista
union	sindical
union	do
opustiť	deixar
sloboda	liberdade
sloboda	a
dané	lle
dané	a
dané	dado
dané	se
zabil	a
zabil	mataron
zabil	matou
zabil	asasinado
zabil	mortos
lesov	bosque
lesov	bosques
lesov	árbores
lesov	monte
lesov	bosques
rodičov	pais
rodičov	os
fyzikálne	físicamente
fyzikálne	fisicamente
fyzikálne	da
fyzikálne	física
fyzikálne	física
fyzikálne	físicos
fyzikálne	físicas
fyzikálne	físico
výcvik	formación
výcvik	estudan
výcvik	adestramento
vyrobené	producida
vyrobené	fixen
vyrobené	fixo
vyrobené	feito
verejne	publicamente
vidiek	campo
polovicu	media
polovicu	metade
polovicu	medio
polovicu	a
hospodárstvo	economía
hospodárstvo	a
hospodárstvo	da
rolling	rolling
súborov	arquivos
rodín	familias
rodín	as
rus	rusa
rus	ruso
typický	típico
kovov	de
kovov	metal
kovov	metais
ježiša	xesucristo
ježiša	xesús
ježiša	cristo
ježiša	hostia
ježiša	dios
ježiša	por
ježiša	deus
berlin	de
berlin	berlín
priamy	en
priamy	directo
priamy	dereito
priamy	directa
napísané	escrito
napísané	escrita
napísané	o
manželku	muller
manželku	esposa
manželku	dona
napätia	voltaxe
like	como
like	coma
like	así
palivo	combustible
tajomník	de
tajomník	secretaria
tajomník	secretario
tajomník	estado
staršieho	máis
staršieho	vella
staršieho	vello
staršieho	os
staršieho	maior
staršieho	ancián
staršieho	sexa
staršieho	maiores
staršieho	crecen
slúžiť	servir
slúžiť	cumprir
slúžiť	servir
slúžiť	serven
umeleckej	artística
umeleckej	artístico
taylor	taylor
byt	plano
byt	apartamento
byt	piso
miestnosti	cuartos
miestnosti	salas
miestnosti	habitacións
miestnosti	ventiladas
miestnosti	sala
miestnosti	habitación
miestnosti	cuarto
vykonávať	temperán
jim	jim
jedincov	temas
jedincov	suxeitos
jedincov	persoas
jedincov	individuos
jedincov	autismo
boy	neno
boy	rapaz
boy	mozo
boy	fillo
wilson	wilson
metro	metro
metro	sen
metro	pantalóns
zahraničia	estranxeiro
zahraničia	fóra
vybavenie	equipamento
vybavenie	instalacións
špecialista	especialista
moment	momento
moment	agora
moment	intre
central	central
central	primordiais
central	centro
čistý	puro
čistý	pura
čistý	puros
čistý	limpa
čistý	limpo
čistý	limpar
ekonomiky	economías
dvore	patio
dvore	xardín
dvore	pendente
ona	ela
ona	que
architektúru	arquitectura
hala	hall
hala	corredor
hala	concello
hala	civil
hala	sede
dvere	porta
dvere	as
dvere	portas
dvere	porta
demokratická	democrático
zmes	mestura
zmes	as
sieň	hall
sieň	corredor
sieň	concello
sieň	civil
sieň	sede
konečne	fin
konečne	finalmente
konečne	por
konečne	final
konečne	ao
rozpätie	de
rozpätie	rango
rozpätie	cadea
rozpätie	montañosa
rozpätie	abano
rozšírený	a
cyklu	ciclo
miestny	local
miestny	locais
miestny	o
miestny	de
ukázalo	revelou
ukázalo	mostrou
ukázalo	mostrei
ukázalo	demostramos
ukázalo	que
moje	meu
moje	miña
moje	o
moje	a
moje	meus
moje	miña
moje	meus
moje	meu
toronto	toronto
predchádzajúci	anteriores
tank	tanque
tank	depósito
rýchle	rápido
rýchle	axiña
rýchle	rápida
rýchle	veña
rýchle	marchar
rýchle	rápido
rýchle	velocidade
katedrály	catedrais
listov	marcha
listov	follas
listov	deixa
listov	as
listov	sae
obrovský	enormes
obrovský	enorme
obrovský	gran
obrovský	xigante
obrovský	grande
obrovský	un
obrovský	xigantes
obrovský	xigante
down	abaixo
radšej	mellor
radšej	mellores
radšej	preferimos
radšej	prefire
radšej	gusto
radšej	dos
radšej	prefiro
radšej	prefires
pracovné	traballo
pracovné	traballar
pracovné	traballando
pracovné	a
pracovné	traballar
pracovné	traballo
uznanie	recoñecemento
trvala	durou
murray	murray
prípadov	casos
prípadov	caixas
odsúdený	condenados
odsúdený	a
odsúdený	condenado
úloh	tarefas
fotograf	fotógrafo
extrémne	moi
extrémne	extremadamente
extrémne	tremendamente
extrémne	extremas
general	xeral
general	xeneral
general	o
produkty	produtos
produkty	orixe
údolie	val
údolie	da
údolie	valley
princezná	princesa
sam	sam
side	lado
side	secundarios
fanúšikov	ventiladores
moskvy	moscova
hľadať	buscar
hľadať	procura
hľadať	busca
inštitút	instituto
záhrady	xardín
záhrady	horta
game	partido
game	xogo
game	videoxogos
game	de
dosky	pratos
dane	impostos
dane	impostos
dane	dos
florida	florida
scéne	escena
scéne	escea
podobná	similar
podobná	similares
podobná	semellantes
podobná	semellante
podobná	parecido
podobná	parecidas
obete	baixas
obete	vítimas
dôležitý	importante
dôležitý	importantes
pozorovania	observación
sériu	serie
sériu	de
lesa	bosque
lesa	bosques
lesa	árbores
lesa	monte
skúšky	exames
skúšky	probas
skúšky	tests
skúšky	ensaios
skúšky	xuízos
skúšky	probas
skúšky	probando
téma	tema
téma	asunto
hospodárstva	economías
hospodárstva	economía
hospodárstva	a
hospodárstva	da
štandard	defecto
štandard	por
štandard	estándar
štandard	de
denník	diario
denník	revista
priateľ	amigo
priateľ	amiga
analýzy	análise
študenti	estudantes
študenti	os
študenti	alumnos
študenti	aos
soul	alma
streľba	a
streľba	disparar
streľba	disparando
streľba	tiro
poznanie	coñecemento
poznanie	coñecía
poznanie	coñecementos
dvojice	par
vytvárať	crear
vytvárať	creamos
vytvárať	unha
vytvárať	crean
hrob	tumba
hrob	grave
náboženských	relixioso
náboženských	relixiosa
časté	común
časté	comúns
železa	ferro
najstaršia	máis
najstaršia	vello
najstaršia	maior
najstaršia	máis
najstaršia	vello
erik	eric
žltá	amarelos
žltá	amarelas
žltá	amarela
žltá	marelo
žltá	taxi
vlastní	é
vlastní	posúe
výrazy	expresións
výrazy	termos
výrazy	funcionamento
výrazy	a
manžela	marido
manžela	home
manžela	o
výstavy	exposicións
výstavy	exposición
najvyšších	máis
dark	escuras
dark	escuro
dark	escura
dark	escuridade
dark	noite
vyhlásenie	declaración
pastier	pastor
pastier	pastorciño
pomohol	a
pomohol	axudou
pomohol	axuda
pomohol	axudounos
pomohol	axudaron
moja	meu
moja	miña
moja	o
moja	a
moja	meus
moja	miña
moja	meus
moja	meu
starostlivosť	coidado
starostlivosť	importa
starostlivosť	igual
starostlivosť	me
mechanizmus	mecanismo
dokumentov	documentos
účinnosť	eficiencia
účinnosť	eficacia
jednoduchý	simples
jednoduchý	simple
jednoduchý	sinxelo
jednoduchý	sinxela
kritika	críticas
kritika	crítica
desiatky	decenas
desiatky	ducias
prevádzka	as
prevádzka	operacións
prevádzka	operación
výhradne	é
náboženstva	relixión
otázku	pregunta
otázku	cuestión
chýba	a
chýba	desaparecidos
chýba	faltan
chýba	falta
chýba	perdidos
chýba	faltaba
najlepšia	mellores
najlepšia	mellor
časopisov	revistas
pás	cinto
organizmov	organismos
deep	no
deep	fondo
deep	profundo
deep	profundidade
deep	de
pravidelné	regularmente
pravidelné	normal
pravidelné	típica
pravidelné	de
pravidelné	taxis
pravidelné	regular
žiť	vivo
žiť	vivir
žiť	vivindo
žiť	vida
žiť	vivir
žiť	vivo
žiť	viven
žiť	vive
žiť	viva
biológia	bioloxía
zhromaždenie	reunión
existencia	existencia
existencia	vida
zložené	por
drevené	de
drevené	madeira
ľudové	folk
pomôcť	axudar
pomôcť	a
pomôcť	axuda
pomôcť	evitalo
športová	deportes
športová	deporte
údolia	val
údolia	da
údolia	valley
údolia	vales
chémia	química
skupinách	dous
skupinách	grupos
pravdu	verdade
pravdu	a
med	cariño
med	rula
med	meu
med	ben
prejav	charla
prejav	discurso
prejav	expresión
prejav	fala
krok	paso
krok	un
krok	escala
produkt	produto
prínos	beneficio
prínos	beneficios
prínos	os
úloha	tarefa
úloha	rol
úloha	papel
technická	técnico
technická	técnica
slobodný	cada
slobodný	simple
slobodný	soa
slobodný	só
slobodný	única
slobodný	único
slobodný	libre
slobodný	libres
slobodný	balde
obrovské	enormes
obrovské	enorme
obrovské	gran
obrovské	xigante
obrovské	grande
obrovské	inmensa
ďalekohľad	os
ďalekohľad	prismáticos
ďalekohľad	telescopio
hospodársky	económico
hospodársky	económicas
hospodársky	o
hospodársky	económica
poznámky	notas
štvrti	barrio
elektronické	electrónica
elektronické	electrónico
priniesol	trouxen
della	della
rusky	rusa
rusky	ruso
väzby	lazos
väzby	enlaces
väzby	ligazóns
hmota	importa
hmota	materia
hmota	che
hmota	pasa
hmota	foxas
hmota	masa
hmota	masiva
hmota	masas
hmota	de
hmota	misa
profesia	profesión
disciplíny	disciplina
disciplíny	disciplinas
minerálov	minerais
víno	viño
jazz	jazz
johnson	johnson
teplotu	temperatura
teplotu	a
domáci	doméstica
domáci	caseira
pozitívne	positivo
pozitívne	positiva
zvieratá	animais
zvieratá	os
zvieratá	animais
zvieratá	animal
krv	sangue
krv	o
tanec	baile
tanec	baila
tanec	bailar
tanec	danza
tanec	baile
tanec	bailando
tanec	bailar
tanec	bailaba
lesný	bosque
chvost	cola
nemcov	alemáns
stromy	árbores
stromy	das
zánik	extinción
zánik	desaparición
základňa	base
umelé	artificiais
umelé	artifical
umelé	artificial
mladosti	xuventude
mladosti	mozos
mladosti	a
mladosti	mocidade
mladosti	francia
mladosti	de
koruna	coroa
molekuly	molécula
molekuly	molecular
molekuly	moléculas
kontakt	contacto
kontakt	coñecidos
kontakt	en
kontakt	con
kontakt	podo
kontakt	contactar
riziko	riscos
riziko	risco
riziko	perigo
riziko	en
riziko	arriscar
dánsky	danés
dánsky	daneses
poľské	polaca
miera	de
miera	taxa
hovoriť	falar
hovoriť	charla
hovoriť	con
hovoriť	falo
hovoriť	falar
hovoriť	falamos
hovoriť	fala
hovoriť	fale
hovoriť	con
aktivita	actividade
kombinácie	combinación
kombinácie	de
ôsmich	oito
ôsmich	8
znie	soa
znie	parece
znie	sons
znie	en
znie	sona
project	proxecto
pyramída	pirámide
čínsky	os
čínsky	chineses
čínsky	chinés
čínsky	chinesas
čínsky	chinesa
architektov	arquitectos
komunita	comunidade
učil	ensináronnos
učil	que
učil	ensinou
ohio	ohio
prístroje	instrumental
prístroje	instrumentos
prístroje	mecanismos
prístroje	dispositivos
prístroje	aparellos
prístroje	utensilios
zamestnanie	traballo
zamestnanie	traballo
zamestnanie	ocupación
brány	gates
filmom	película
filmom	filme
filmom	cine
filmom	cinema
filmom	película
filmom	filme
ernest	ernest
zničené	destruídos
zničené	destruíron
zničené	destruído
zničené	con
zničené	destruírono
zničené	destruír
bojovať	loitar
bojovať	contra
bojovať	loita
vyrobený	producida
vyrobený	fixen
vyrobený	fixo
vyrobený	feito
stovky	centos
úspešné	éxito
úspešné	exitosos
úspešné	éxito
japonská	xaponés
japonská	xaponeses
lehota	período
lehota	periodo
lehota	tempo
lehota	a
lehota	adolescencia
vybral	elixín
vybral	collín
vybral	atoparon
ázia	asia
ázia	de
kolín	perfume
kolín	colonia
záznamy	discos
označené	marcados
nahradený	substituída
vonku	do
vonku	fóra
vonku	fora
vonku	fóra
vonku	aire
vonku	exterior
vonku	fóra
prostriedok	significa
prostriedok	dicir
prostriedok	que
prostriedok	medios
prostriedok	quere
renault	renault
zimné	no
zimné	inverno
zimné	o
pracovných	traballando
pracovných	a
pracovných	traballar
pracovných	traballo
požiadal	pregunteille
požiadal	preguntou
požiadal	lle
vyhrali	non
vyhrali	vai
vyhrali	vou
steven	steven
myšlienka	que
myšlienka	pensaba
myšlienka	pensei
myšlienka	idea
občianska	civís
občianska	civil
náboj	bala
príde	chega
príde	vén
príde	se
príde	ven
modrý	azul
modrý	azuis
obchodný	comercial
obchodný	anuncio
celkové	xeral
celkové	para
celkové	todo
povolenie	permiso
povolenie	permiso
karolína	carolina
schopná	quen
schopná	de
schopná	capaz
schopná	capaces
schopná	poder
schopná	capaz
times	veces
times	times
times	tempos
rozhovor	entrevista
rozhovor	unha
rozhovor	entrevisto
rozhovor	conversación
rozhovor	conversa
rozhovor	sobre
podnebie	mudanza
podnebie	climática
podnebie	clima
podnebie	cambio
podnebie	climático
poriadok	orde
poriadok	para
poriadok	xiro
poriadok	postal
sen	soño
sen	soños
sen	con
media	mediática
media	prensa
media	medios
media	de
media	comunicación
media	dos
detstvo	da
detstvo	infancia
detstvo	infantís
detstvo	nenez
otvorenie	abrir
otvorenie	apertura
xiv	xiv
dievča	moza
dievča	rapaza
dievča	nena
geografické	geographic
drevený	de
drevený	madeira
pyramídy	pirámide
pracovníkov	traballadores
pracovníkov	os
pracovníkov	obreiros
talent	talento
british	a
british	británico
british	británica
british	británicos
british	británicas
british	inglesa
účinok	efecto
účinok	efectos
edícia	edición
správ	mensaxes
správ	informes
správ	sobre
stene	parede
stene	muro
myslenie	pensando
myslenie	pensar
myslenie	en
hladiny	niveis
výrazný	significativas
výrazný	significativa
výrazný	significativo
výrazný	máis
výrazný	importante
súbory	arquivos
dead	mortos
dead	morto
dead	morta
dead	morreu
panstvo	inmobiliario
počítačová	ordenador
počítačová	computador
počítačová	ordenadores
dohodu	tratar
dohodu	negocio
dohodu	trato
hugo	hugo
vyššiu	máis
vyššiu	altos
vyššiu	alta
vyššiu	maior
vyššiu	altas
vyššiu	tan
vyššiu	alto
opísal	descrito
milióny	millóns
milióny	de
milióny	millón
milióny	millóns
milióny	milleiros
milióny	de
ked	cando
ked	se
pripojenie	conexión
pripojenie	conectarnos
type	escribir
type	tipo
type	de
type	clase
princípe	principio
heart	corazón
heart	cardíacas
heart	cardíaca
hralo	tocaba
hralo	xogamos
hralo	o
hralo	papel
umelecký	artística
umelecký	artístico
reálne	real
reálne	de
reálne	verdade
reálne	realista
reálne	realistas
írsky	irlandés
írsky	irlandeses
írsky	irlandesa
zložka	compoñente
zložka	ingrediente
lekári	os
lekári	médicos
lekári	os
lekári	médicos
lekári	doutores
lekári	médico
dospelých	adultos
dospelých	adulta
dospelých	adulto
dospelých	dun
organizmu	organismo
výročie	aniversario
nezávislé	independente
časopisy	revistas
priateľov	amigos
priateľov	os
vlna	la
klasické	clásico
viditeľné	visible
viditeľné	visibles
duše	almas
signálu	sinal
dočasne	temporalmente
dočasne	temporal
profesionálna	profesionais
profesionálna	profesional
profesionálna	un
hospodárske	económico
hospodárske	económicas
hospodárske	o
hospodárske	económica
dub	oak
dub	carballo
zložiek	ingredientes
polia	campos
polia	campo
polia	leiras
náklad	carga
náklad	cargamento
výrobky	produtos
výrobky	orixe
kruhu	círculo
doplnenie	ademais
doplnenie	tamén
ostal	ficou
ostal	por
dream	soño
dream	soños
dream	con
rozhodlo	decidiron
rozhodlo	decidimos
rozhodlo	decidiu
rozhodlo	decidín
avenue	avenida
porucha	trastorno
porucha	desorde
prirodzené	natural
prirodzené	normal
prirodzené	naturais
prirodzené	a
drevo	madeira
počítače	ordenadores
počítače	computadores
presné	exacto
presné	preciso
presné	precisa
presné	exacto
presné	exacta
presné	mesmas
presné	exactamente
presné	mesma
presné	precisión
návštevníkov	visitantes
desiatok	decenas
desiatok	ducias
skaly	rocha
skaly	pedra
skaly	rock
skaly	de
skaly	rochas
skaly	xeo
skaly	pedras
zlata	ouro
zlata	de
vedel	sabía
vedel	que
vedel	sabían
vedel	o
zníženie	a
zníženie	redución
zníženie	diminución
zníženie	diminúe
poľnohospodárstvo	agricultura
poľnohospodárstvo	a
skala	rocha
skala	pedra
skala	rock
skala	de
hosť	anfitrión
hosť	convidado
hosť	invitado
písmená	cartas
písmená	letras
beatles	dos
beatles	beatles
účel	para
účel	propósito
účel	fin
účel	intención
účel	serve
účel	obxectivo
bojovali	loitei
bojovali	contra
bojovali	loitou
bojovali	loitamos
bohovia	deuses
možností	posibilidades
vzácne	pouco
staroveký	antiga
staroveký	antigas
staroveký	antigo
staroveký	antigos
nórska	noruega
príroda	natureza
príroda	da
príroda	a
bomby	bomba
bomby	bombas
bomby	as
vládca	emperador
prírodný	natural
prírodný	normal
prírodný	naturais
prírodný	a
zadné	última
zadné	fila
zadné	parte
zadné	traseira
bojovník	guerreiro
bojovník	forte
pomáha	axuda
pomáha	a
obidve	tanto
obidve	dúas
obidve	dous
obidve	os
obidve	ambos
zakázané	prohibido
zakázané	prohibidas
žlté	amarelos
žlté	amarelas
žlté	amarela
žlté	marelo
žlté	taxi
modelov	modelos
náboženský	relixioso
náboženský	relixiosa
vzdialené	distante
vzdialené	afastado
vzdialené	remotas
naspäť	volver
naspäť	volta
naspäť	atrás
udržať	manter
voľné	libre
voľné	libres
voľné	balde
získanie	a
získanie	adquisición
požiar	lume
požiar	fogo
vzdialená	distante
vzdialená	afastado
súkromné	privadas
súkromné	privado
súkromné	privada
súkromné	privados
súkromné	raso
súkromné	soldado
úrady	autoridades
úrady	oficinas
produktov	produtos
produktov	orixe
víťazné	gañar
pani	a
pani	señora
pani	patroa
pani	señora
pani	dama
pani	muller
pani	nai
pani	señora
pani	sra
webová	web
synovia	fillos
synovia	os
synovia	mozos
nahradiť	substituír
pád	caída
pád	outono
pád	caer
zle	mal
zle	malo
západný	occidental
elektrická	eléctricas
elektrická	eléctrica
znaku	trazo
počítačov	ordenadores
počítačov	computadores
galérie	galería
galérie	de
galérie	louvre
mestečko	cidade
mestečko	pobo
mestečko	vila
mestečko	aldea
california	california
rozšírená	a
people	xente
people	persoas
people	a
people	pobo
korene	as
korene	raíces
dedičstvo	herdanza
problému	problema
kameňa	de
kameňa	pedra
kameňa	a
vyjadriť	expresar
porovnanie	comparar
porovnanie	comparamos
nevie	sabe
nevie	coñece
nevie	sábeo
fotografií	fotos
fotografií	fotografías
mladosť	xuventude
mladosť	mozos
mladosť	a
mladosť	mocidade
mladosť	francia
mladosť	de
snahy	esforzos
anne	anne
oliver	oliver
daná	lle
daná	a
daná	dado
daná	se
onedlho	en
onedlho	canto
onedlho	axiña
onedlho	pronto
bohaté	ricos
bohaté	rica
bohaté	rico
vyvinul	evolucionou
bank	banco
bank	ribeira
bank	penedo
bank	citybank
padol	caeu
padol	namorou
padol	caín
padol	adormeceu
padol	cae
padol	caeu
padol	namorado
odborná	profesionais
odborná	profesional
odborná	un
výhody	beneficios
výhody	os
rastu	crecemento
zasa	outra
zasa	vez
zasa	máis
zasa	novo
zasa	de
obchodná	comercial
obchodná	anuncio
ústava	constitución
príčiny	razóns
príčiny	polas
príčiny	motivos
príčiny	provoca
príčiny	causa
príčiny	causas
príčiny	que
tenis	ao
tenis	tenis
nepriateľa	inimigo
nepriateľa	inimigos
polícia	policía
rovnice	ecuación
štúdio	estudio
vhodný	para
vhodný	máis
doktor	médico
doktor	doutor
lord	señor
lord	deus
lord	lord
občania	cidadáns
občania	citizens
občania	os
všeobecná	xeral
všeobecná	xeneral
všeobecná	o
carlo	carlo
hlboko	profundamente
hlboko	no
hlboko	fondo
hlboko	profundo
hlboko	profundidade
hlboko	de
billy	billy
existovala	existiu
arabské	árabe
metód	métodos
metód	os
kurz	suposto
kurz	que
kurz	por
kurz	claro
pracovali	traballamos
pracovali	funcionou
pracovali	traballei
pracovali	traballaba
pracovali	traballou
velenie	orde
velenie	motoras
velenie	ordes
velenie	mando
velenie	de
velenie	comando
potravín	comida
potravín	alimentos
potravín	alimentaria
náš	noso
náš	nosas
náš	nosa
náš	nosos
náš	o
náš	a
náš	os
náš	noso
náš	nosas
náš	nós
náš	nosa
náš	nosos
rozhranie	interface
rozhranie	usuario
hrebeň	cresta
dráma	drama
opak	contrario
opak	oposta
opak	opostas
snáď	se
snáď	quizáis
snáď	quizais
snáď	cadra
snáď	talvez
snáď	esperanza
snáď	espero
kancelárie	oficinas
kancelárie	oficina
kancelárie	despacho
kancelárie	correo
dôležitá	importante
dôležitá	importantes
škody	danos
škody	dano
výstava	exposición
webe	sitio
webe	web
webe	páxina
webe	web
santiago	santiago
jimmy	jimmy
vedecká	científica
vedecká	científico
chemický	químicas
chemický	químico
potreba	precisamos
potreba	necesitamos
potreba	que
potreba	preciso
potreba	necesidade
michaela	michael
cross	cruzar
cross	cruz
cross	atravesar
cross	crosstree
vysvetlenie	explicación
bit	pouco
bit	chisco
bit	algo
bit	un
obrana	defensa
obrana	da
obrana	defensa
záujmy	interesa
záujmy	intereses
dvanásť	doce
tovaru	bens
tovaru	luxo
tovaru	o
tovaru	ben
tovaru	mercadoría
zväzok	o
zväzok	volume
aktivít	actividades
váži	pesa
tele	corpo
tele	corporal
zásoby	subministración
horách	montañas
horách	das
horách	andes
horách	montes
horách	lorenzo
horách	montaña
horách	monte
internetová	internet
socialistickej	socialista
konferencia	conferencia
konferencia	de
konferencia	conferencias
konferencia	rolda
schéma	de
stavať	construír
stavať	crear
stavať	construir
miliárd	millóns
miliárd	mil
miliárd	de
miliárd	millóns
miliárd	mil
miliárd	miles
oddiel	sección
súhlas	aprobación
rameno	ombro
rameno	ombreiro
rameno	brazo
kamera	cámaras
kamera	cámara
týždne	semanas
anthony	anthony
nasledovali	seguido
nasledovali	o
nasledovali	seguiron
nasledovali	seguín
organizmy	organismos
reality	realidade
reality	a
giuseppe	giuseppe
beach	beach
beach	praia
učiteľov	profesores
učiteľov	mestres
učiteľov	os
učiteľov	bos
rozšírenia	extensión
rozšírenia	estensión
vybudovať	construír
vybudovať	crear
vybudovať	construir
ukázal	mostrou
ukázal	mostrei
ukázal	demostramos
ukázal	que
kvety	flores
rozdelený	dividido
kyslík	osíxeno
zabezpečenie	de
zabezpečenie	seguridade
kolónie	colonias
kolónie	colonia
dopredu	fronte
dopredu	cara
dopredu	adiante
dopredu	diante
dopredu	por
dopredu	adiante
dopredu	veña
drobné	diminutos
drobné	pequena
drobné	pequenos
drobné	diminuto
drobné	pequeno
drobné	minúsculas
drobné	diminuta
drobné	pequenas
prešli	pasaran
prešli	morreu
prešli	aprobouse
prešli	transmitiron
prešli	pasou
prešli	pasar
živé	vivir
živé	vivo
živé	viven
živé	vive
živé	viva
davis	davis
pravidla	regras
pravidla	as
pravidla	normas
pravidla	norma
pravidla	regra
pravidla	reglamento
pravidla	gobernar
kelly	kelly
východný	leste
východný	oriente
východný	este
východný	do
východný	próximo
východný	orientais
východný	oriental
východný	este
tvrdenie	a
tvrdenie	que
plné	chea
plné	cheo
plné	completo
výhľad	vista
výhľad	opinión
výhľad	punto
výhľad	visión
zriedkavé	pouco
existovali	existiu
polí	campos
polí	campo
polí	leiras
nižšia	máis
nižšia	inferior
nižšia	baixos
nižšia	pulmonar
nižšia	calefacción
ocele	aceiro
ocele	de
ocele	ferro
ocele	o
ocele	raís
plný	chea
plný	cheo
plný	completo
sound	son
sound	de
sound	parece
psov	cans
psov	can
psov	os
psov	aos
dojem	impresión
chrbát	volver
chrbát	volta
chrbát	atrás
zdravie	saúde
zdravie	a
zdravie	health
corporation	corporación
prístroj	aparello
prístroj	dispositivo
prístroj	de
prístroj	historias
prístroj	mecanismo
prístroj	máquina
prístroj	lavadora
prístroj	maquinaria
prístroj	metralladoras
nick	nick
tlač	prensa
tlač	o
tlač	press
tlač	imprenta
majiteľ	dono
zodpovedný	responsable
zodpovedný	responsables
zodpovedný	responsábeis
zodpovedný	responsábel
johnny	johnny
hodnotenie	cualificación
diery	buraco
diery	burato
diery	furado
diery	hole
diery	buratos
diery	buracos
tlače	prensa
tlače	o
tlače	press
rovná	equitativos
rovná	igual
rovná	mesmo
rovná	iguais
rovná	son
úradník	asistente
úradník	do
úradník	oficial
úradník	de
úradník	oficial
úradník	policía
úradník	axente
lawrence	lawrence
témou	tema
témou	asunto
nemocnici	hospital
potrebuje	precisa
potrebuje	ten
potrebuje	necesita
potrebuje	necesidades
digitálne	dixital
digitálne	dixitais
zistiť	detectar
lesná	bosque
osobe	persoa
osobe	alguén
organizáciu	organización
organizáciu	sindicato
sad	triste
sad	tristes
ázijských	asiática
ázijských	asiático
ázijských	asiáticos
koruny	coroa
kresťanské	christian
kresťanské	cristiáns
symfónia	sinfonía
kráľovská	teatro
kráľovská	royal
kráľovská	súa
kráľovská	real
kráľovská	alteza
končatiny	fuga
detstva	da
detstva	infancia
detstva	infantís
detstva	nenez
navrhnutý	deseñados
navrhnutý	para
navrhnutý	deseñadas
navrhnutý	deseñado
navrhnutý	deseñamos
sledovať	pista
sledovať	track
sledovať	camiño
sledovať	rastro
sledovať	cambios
sledovať	hipódromo
sledovať	ver
sledovať	mirade
sledovať	coidado
sledovať	ten
sledovať	seguir
sledovať	seguen
sledovať	siga
editor	de
editor	edición
hrdinov	heroes
hrdinov	son
hrdinov	heroínas
vyvinutý	desenvolveu
vyvinutý	desenvolvido
vyvinutý	desenvolvidos
vyvinutý	desenvolvemos
vyvinutý	o
vyvinutý	evolucionou
agentúry	axencia
agentúry	de
agentúry	axencias
agentúry	de
predná	diante
predná	fronte
audio	audio
rose	rose
nezávislý	independente
odísť	deixar
horský	montaña
horský	montañosa
predaja	de
predaja	ventas
princípy	principios
súhlasím	acordo
súhlasím	de
súhlasím	concordo
súhlasím	dacordo
zúčastniť	participar
okraj	do
okná	fiestras
čiary	liña
čiary	fila
čiary	liñas
čiary	de
čiary	trincheiras
čiary	frases
expedícia	expedicións
chcem	quero
chcem	queremos
chcem	quere
chcem	queren
chcem	queres
zvláštne	raro
zvláštne	estraño
zvláštne	estraña
zvláštne	extraño
zvláštne	moi
zvláštne	rara
zvláštne	raro
kozmického	cósmico
technológia	tecnoloxía
platne	pratos
platne	discos
hlasy	votos
hlasy	voces
vytvorí	crea
bang	baten
bang	bang
starosta	alcalde
starosta	o
starosta	alcaldesa
príjem	os
príjem	ingresos
príjem	do
príjem	ingreso
príjem	renda
ochorenia	enfermidade
ochorenia	enfermidades
ochorenia	enfermedades
ochorenia	doenzas
ochorenia	doenza
ochorenia	enfermidades
ochorenia	enfermidade
ochorenia	cardíacas
krízy	crise
dôkazy	proba
dôkazy	probas
dôkazy	probas
dôkazy	evidencia
dôkazy	evidencias
over	por
over	de
speváka	cantante
wall	parede
wall	muro
