och	そして
fly	fly
fly	ハエ
fly	フライ
fly	飛ぶ
fly	エスケープ
fly	脱出
planet	惑星
planet	飛行機
sand	砂塵
tomas	トマス
tomas	トーマス
kval	苦悩
etapp	フェーズ
etapp	位相
etapp	舞台
etapp	ステージ
grant	付与
grant	グラント
religion	宗教
händer	ハプニング
händer	両手
abu	アブー
utah	ユタ
sichuan	四川省
renault	ルノー
medlemmarna	メンバー
medlemmarna	メンバ
studera	勉強
studera	勉強
lorraine	ロレーヌ
slå	beat
slå	ビート
slå	鼓動
lokal	ローカル
lokal	地元
kommentarer	コメント
windows	windows
valle	バジェ
valle	ヴァッレ
morgan	モルガン
lasse	ラッセ
lincoln	リンカーン
anställd	社員
anställd	職員
särskild	スペシャル
html	html
lady	レディ
günther	ギュンター
sekreterare	秘書
sekreterare	秘書
utländska	外国
överste	大佐
pico	ピコ
täthet	密度
inlägg	ポスト
inlägg	投稿
inlägg	投稿
adams	アダムズ
adams	アダムス
holstein	ホルシュタイン
order	命令
order	オーダー
order	注文
kanadensisk	カナダ
kanadensisk	カナディアン
fåglar	鳥類
württemberg	ヴュルテンベルク
inslag	要素
inslag	元素
inslag	エレメント
sänka	流し
sänka	シンク
titlar	役職
titlar	称号
titlar	タイトル
sant	トゥルー
sant	true
sant	本当
elever	生徒
elever	学生
elever	瞳孔
nation	ネーション
nation	国民
social	ソーシャル
christopher	クリストファー
hästar	ウマ
armenien	アルメニア
juba	ジュバ
skapar	作成
elizabeth	エリザベス
camp	camp
camp	キャンプ
framgångsrika	成功
oliver	オリーブ
oliver	オリヴァー
oliver	オリバー
lucas	ルーカス
jiangxi	江西省
beskrivning	説明
beskrivning	解説
middle	真ん中
middle	ミドル
paraná	パラナ
trafik	トラフィック
trafik	交通
tätort	アーバン
varianter	バリエーション
varianter	変奏曲
jordan	ヨルダン
jordan	ジョーダン
medel	資金
medel	リソース
medel	資源
rumänien	ルーマニア
boston	ボストン
johnny	ジョニー
wild	ワイルド
wild	野生
förbundet	リーグ
road	道路
lexikon	辞書
lexikon	辞典
lexikon	辞書
lexikon	辞典
blues	ブルース
mix	mix
mix	ミックス
mix	混ぜる
kod	コード
kod	符号
tillgång	アクセス
tillgång	アセット
tillgång	資産
bro	bro
bro	ブリッジ
boy	男の子
boy	少年
boy	ボーイ
line	直線
line	ライン
gemensamt	関節
gemensamt	共通
canal	運河
sport	スポーツ
sport	スポーツ
advokat	弁護士
shoal	砂州
cameron	キャメロン
armé	アーミー
armé	軍隊
armé	陸軍
vitt	白い
vitt	ホワイト
lättare	ライター
iso	iso
marcus	マルクス
marcus	マーカス
ämne	話題
ämne	トピック
ämne	物質
ämne	主体
ämne	件名
kropp	本文
kropp	身体
kropp	本体
kropp	ボディ
kentucky	ケンタッキー
artist	パフォーマー
artist	演奏者
artist	芸術家
artist	アーティスト
championship	チャンピオンシップ
championship	選手権
ägs	所有
down	ダウン
video	ビデオ
video	動画
fält	フィールド
fält	フィールド
fält	フィールズ
huvudet	head
huvudet	ヘッド
huvudet	頭部
viola	ヴィオラ
viola	ビオラ
champagne	シャンパン
parlamentet	議会
parlamentet	国会
kemi	化学
undvika	避ける
vinst	営利
vinst	収益
vinst	利益
vinst	win
vinst	勝利
vinst	勝ち
vinst	勝つ
publik	観客
publik	オーディエンス
publik	群衆
publik	群集
publik	人混み
sjukhus	病院
sjukhus	病院
förmåga	能力
occidental	オクシデンタル
privata	非公開
privata	プライベート
demokratisk	民主主義
gemensamma	関節
gemensamma	共通
härstammar	降臨
dakota	ダコタ
förluster	損失
nyheter	news
nyheter	ニュース
ray	レイ
show	ショー
tornet	タワー
skiva	ディスク
skiva	円盤
skiva	ディスク
ändra	編集
ändra	変更
ändra	チェンジ
ändra	変更
ändra	変化
tider	タイムズ
döden	デス
bidrog	寄稿
organisationer	団体
bred	ワイド
bred	広い
totala	合計
may	メイ
may	五月
hålls	開催
färger	カラー
färger	カラー
manchester	マンチェスター
öka	増加
öka	増額
öka	増やす
motiv	動機
motiv	フレーム
motiv	フレーム
motiv	motif
bergman	ベルイマン
revolutionen	revolution
revolutionen	革命
revolutionen	レボリューション
länderna	国々
ute	アウト
game	ゲーム
gul	イエロー
gul	黄色
äkta	real
äkta	本物
äkta	リアル
äkta	本物
äkta	正真正銘
äkta	合法
fisk	魚類
fisk	フィッシュ
kunskap	知識
håkan	ハカン
planer	計画
planer	プラン
cambridge	ケンブリッジ
bilda	形式
bilda	フォーム
robinson	ロビンソン
turner	ターナー
papua	パプア
population	人口
slutar	停車駅
golden	ゴールデン
golden	黄金
värld	世界
värld	ワールド
anthony	アンソニー
demokratiska	民主主義
dead	デッド
lawrence	ローレンス
allan	アラン
termen	用語
porträtt	肖像
porträtt	ポートレート
porträtt	縦長
brandenburg	ブランデンブルク
klassisk	クラシカル
klassisk	クラシック
klassisk	古典
klassisk	クラシック
klassisk	古典
klassisk	classic
zambia	ザンビア
student	生徒
student	学生
särskilda	特定
särskilda	スペシャル
stewart	スチュワート
television	テレビ
bell	ベル
basse	非公開
basse	プライベート
ljud	サウンド
ljud	サウンド
ljud	音声
ljud	オーディオ
ljud	audio
framträdande	出演
framträdande	外観
fullt	いっぱい
fullt	フル
orter	都市
bernard	ベルナール
graham	グラハム
graham	グレアム
mercedes	メルセデス
salt	塩辛い
högskolan	カレッジ
högskolan	大学
fasta	断食
fasta	固定
fasta	固定された
zürich	チューリッヒ
zürich	チューリッヒ
effekt	エフェクト
effekt	効果
effekt	効能
viktor	ヴィクター
viktor	ビクター
viktor	ビクトル
salvador	サルバドール
händelser	記事
händelser	ストーリー
händelser	イベント
händelser	行事
mandat	委任
honda	本多
honda	ホンダ
honda	本田
sent	遅い
novo	ノヴォ
three	三人
three	three
three	スリー
kejsare	エンペラー
kejsare	皇帝
kejsare	天皇
kejsare	皇帝
grosso	グロッソ
versioner	バージョン
samtida	現代
uruguay	ウルグアイ
oxford	オックスフォード
objekt	アイテム
objekt	品物
objekt	オブジェクト
objekt	オブジェクト
objekt	アイテム
objekt	品物
home	自宅
home	ホーム
home	帰宅
tävlingar	コンテスト
ritningar	図面
hamburg	ハンブルグ
hamburg	ハンブルク
insatser	アクション
insatser	取り組み
insatser	努力
lär	学習
lär	学ぶ
operation	運行
operation	作戦
operation	運営
operation	操作
operation	オペレーション
operation	手術
luxemburg	ルクセンブルク
årligen	年次
filosofi	哲学
miguel	ミゲル
nicholas	ニコラス
gjorda	made
tidig	アーリー
tidig	早い
fischer	フィッシャー
sun	太陽
sun	sun
lämnar	去る
skivor	レコード
skivor	スライス
skapat	作成
mil	マイル
mil	マイル
sist	最終
sist	ラスト
sist	最後
baron	男爵
studenter	生徒
studenter	学生
león	レオン
cook	コック
cook	クック
google	google
fujian	福建省
mötte	met
bromsar	ブレーキ
bromsar	制動
bromsar	ブレーキ
bromsar	ブレーキ
förändringar	変更
cove	コーブ
cove	入り江
paso	パソ
ras	品種
ras	人種
ras	競走
ras	レース
ras	ラス
unionen	ユニオン
clubnat	clubnat
avgick	辞任
kände	フェルト
upplaga	edition
upplaga	エディション
känns	感じ
inne	インサイド
werner	ヴェルナー
ren	ren
ren	ピュア
ren	純粋
ren	クリーン
ren	きれい
studio	スタジオ
kloster	修道院
kloster	僧院
kloster	修道院
kloster	修道院
kloster	修道院
kloster	僧院
kusten	海岸
kurt	クルト
herbert	ハーバート
kansas	カンザス
roy	ロイ
tanzania	タンザニア
hamn	ハーバー
hamn	港湾
hamn	ポート
arkitektur	アーキテクチャ
arkitektur	建築
trodde	思考
volvo	ボルボ
georges	ジョルジュ
jules	ジュール
cap	cap
cap	キャップ
sainte	サント
statistik	統計
statistik	統計
kombination	組み合わせ
kombination	コンビネーション
rädda	セーブ
rädda	保存
rädda	救助
rädda	レスキュー
metod	方法論
metod	方法
metod	メソッド
ökar	増加
produktionen	製作
produktionen	生産
produktionen	プロダクション
besök	訪問
besök	訪問
hessen	ヘッセン
hessen	ヘッセ
naturliga	自然
naturliga	ナチュラル
köpa	購入
köpa	買う
köpa	購入
köpa	購入
forum	フォーラム
forum	フォーラム
php	php
see	見る
way	ウェイ
partier	当事者
partier	パーティ
partier	パーティー
indelning	細分
indelning	区画
urban	アーバン
grundläggande	小学校
grundläggande	基本
grundläggande	基本
grundläggande	ベーシック
grundläggande	basic
statliga	都道府県
statliga	状態
valencia	バレンシア
dans	ダンス
dans	dans
dans	ダンス
dans	ダンシング
dans	踊り
dans	踊る
österrikisk	オーストリア
dåligt	バッド
dåligt	悪い
parker	パーカー
parker	公園
behandling	治療
behandling	セラピー
behandling	トリートメント
behandling	待遇
behandling	治療
nevada	ネバダ
försvann	失踪
riddare	騎士
riddare	ナイト
riddare	ナイツ
riddare	騎士
berättelser	記事
berättelser	ストーリー
städerna	都市
tala	喋る
tala	speak
bali	バリ
bali	バリ島
konstnärer	芸術家
konstnärer	アーティスト
kvalificerade	予選
bibliotek	図書館
bibliotek	ライブラリ
bibliotek	図書館
bibliotek	ライブラリ
intressant	興味深い
intressant	おもしろい
intressant	面白い
katalonien	カタロニア
alt	alt
mississippi	ミシシッピ
schmidt	シュミット
kapell	チャペル
mängder	数量
kejsaren	エンペラー
kejsaren	皇帝
kejsaren	天皇
orange	orange
orange	オレンジ
skolor	学校
skolor	流派
teori	セオリー
teori	理論
alex	alex
alex	アレックス
jord	土壌
jord	ダート
jord	地球
jord	アース
robin	ロビン
söka	検索
söka	シーク
söka	検索
rörelse	モーション
rörelse	ムーブメント
rörelse	楽章
rörelse	運動
billy	ビリー
memorial	追悼
memorial	記念碑
mill	ミル
kinesisk	中国語
kinesisk	中国人
sandy	サンディ
kecamatan	kecamatan
angående	に関して
format	フォーマット
format	書式
format	フォーマット
format	書式
säkert	セーフ
säkert	金庫
säkert	安全
bron	ブリッジ
keith	キース
motivering	モチベーション
motivering	論拠
hamnar	ポート
fritz	フリッツ
avslutade	終了
syrsor	コオロギ
kalle	ドナルド
gren	支店
gren	支社
gren	ブランチ
gren	支部
mänskliga	ヒト
mänskliga	ヒューマン
mänskliga	人間
initiativ	イニシアチブ
america	アメリカ
stadion	スタジアム
formellt	フォーマル
leif	レイフ
russell	ラッセル
who	who
syn	光景
syn	ヴィジョン
syn	ビジョン
syn	vision
syn	syn
holland	オランダ
högskola	大学
högskola	カレッジ
högskola	大学
grön	グリーン
grön	緑色
enhet	デバイス
enhet	機器
enhet	単位
enhet	ユニット
enhet	エンティティ
enhet	実体
oklahoma	オクラホマ
giovanni	ジョヴァンニ
giovanni	ジョバンニ
hampshire	ハンプシャー
rhododendron	シャクナゲ
rhododendron	ツツジ
gemensam	関節
liga	リーグ
järnvägen	鉄道
filip	フィリップ
thompson	トンプソン
funktioner	関数
funktioner	機能
funktioner	特徴
blockera	ブロッキング
blockera	ブロック
wright	ライト
marknaden	市場
marknaden	マーケット
inkluderar	含める
inkluderar	含む
ledamöter	メンバー
ledamöter	メンバ
enkel	シンプル
enkel	簡単
enkel	単純
tokyo	東京
drosophila	ショウジョウバエ
ronald	ロナルド
måttlig	中道
måttlig	そこそこ
ägg	エッグ
ägg	エッグ
tradition	伝統
skada	害する
skada	怪我
skada	外傷
skada	被害
skada	ダメージ
skada	損傷
skada	損害
medicin	医学
twin	ツイン
twin	双生児
twin	双子
romaner	小説
lösa	解決
lösa	解消
översättare	翻訳
ovanför	上の
ovanför	上記
more	もっと
friidrott	アスレチックス
natt	ナイト
föregångare	前身
föregångare	先駆け
föregångare	前身
föregångare	前身
skydda	保護
skydda	protect
skydda	プロテクト
skydda	保護
ögon	アイズ
rektor	校長
rektor	総長
rektor	校長
rektor	元本
okänd	不明
frans	フランシス
lost	ロスト
festival	フェスティバル
festival	祭事
festival	祭り
festival	お祭り
gula	イエロー
gula	黄色
faller	落下
faller	落ちる
faller	落下
arnold	アーノルド
arnold	アルノルト
fortsatt	継続
fortsatt	続き
fortsatt	継続
rött	赤い
rött	赤色
rött	レッド
argument	論証
argument	引数
argument	論証
civil	文官
sidi	sidi
local	ローカル
local	地元
äter	食べる
äter	食べる
äter	eat
claes	クラース
hunan	湖南省
mecklenburg	メクレンブルク
officer	役員
officer	巡査
manliga	男性
manliga	オス
medalj	メダル
bull	ブル
tobias	トバイアス
mongoliet	モンゴル
wolf	ウルフ
wolf	オオカミ
byta	切り替え
byta	スイッチ
byta	スワップ
byta	スイッチング
byta	切り替え
byta	チェンジ
byta	変更
byta	変化
klippor	岩石
klippor	ロックス
design	デザイン
design	設計
design	意匠
gräns	フロンティア
gräns	制限
gräns	リミット
gräns	限界
gräns	境界
gräns	ボーダー
gräns	国境
dykare	ダイバー
dykare	ダイバー
speciella	スペシャル
sara	サラ
sara	sara
böhmen	ボヘミア
digital	デジタル
kristen	クリスチャン
kristen	キリスト教
kristen	キリスト教徒
mamma	マミー
mamma	ママ
mamma	おかあさん
mamma	母親
mamma	mama
magdalena	マグダレーナ
magdalena	マグダレナ
magdalena	マグダレーナ
mitchell	ミッチェル
service	サービス
harold	ハロルド
baku	バクー
youtube	youtube
torg	正方形
torg	四角
torg	広場
torg	正方形
privat	非公開
privat	非公開
privat	プライベート
element	要素
element	元素
element	エレメント
element	要素
element	元素
element	エレメント
förhållanden	リレーションシップ
förhållanden	交際
förhållanden	条件
power	権力
power	パワー
vardera	それぞれ
blanca	ブランカ
tidskrift	マガジン
tidskrift	雑誌
tidskrift	ジャーナル
tidskrift	日記
sällskapet	社会
vägar	道路
vägar	パス
over	オーバー
over	over
elitserien	プレミアシップ
felix	フェリックス
känna	感じる
känna	feel
känna	フィール
känna	気分
känna	フィーリング
åsikter	意見
åsikter	ビュー
möte	選任
möte	任用
möte	任命
möte	予約
möte	ミーティング
möte	会議
get	ヤギ
get	ゲット
get	get
etablerade	設立
ring	リング
ring	指輪
ring	通話
ring	コール
boris	ボリス
minska	減らす
minska	減らす
operan	opera
operan	オペラ
efterträdare	後継
blad	葉っぱ
blad	シート
blad	シート
blad	シーツ
miljö	環境
segrar	勝利
segrar	勝利
louisiana	ルイジアナ
industri	業界
industri	産業
drag	ムーブ
drag	移動
drag	ドラッグ
drag	moves
tillverkade	made
tillverkade	製造
absolut	絶対に
iowa	アイオワ
torn	タワーズ
torn	タワー
nominerad	指名
nominerad	ノミネート
dance	ダンス
förare	ドライバ
förare	ドライバー
förare	運転手
förare	ドライバ
förare	ドライバー
toro	トロ
metoder	方法論
metoder	メソッド
benin	ベナン
borgmästare	町長
borgmästare	市長
eugen	オイゲン
tim	ティム
tim	tim
folkmängd	人口
prinsessan	王女
prinsessan	プリンセス
cooper	クーパー
botswana	ボツワナ
stannade	滞在
donald	ドナルド
nederländska	ダッチ
porto	ポルト
canyon	峡谷
stan	スタン
redigera	編集
redigera	編集
intervju	面接
intervju	インタビュー
premier	景品
premier	プレミア
fastlandet	本土
förlust	損失
förlust	喪失
förlust	損失
säte	座席
andre	アンドレ
avtal	契約
avtal	協定
avtal	合意
avtal	協定
spencer	スペンサー
handel	商業
handel	コマース
handel	貿易
handel	トレード
handel	取引
handel	取引
gatan	ストリート
gatan	通り
idéer	アイデア
idéer	アイディア
musikaliska	ミュージカル
profil	プロフィール
profil	プロファイル
anhängare	フォロワー
anhängare	サポーター
anhängare	サポーター
semifinal	準決勝
thailand	タイ
förbi	過去
medborgare	市民
medborgare	市民
junior	ジュニア
jazz	ジャズ
pakistan	パキスタン
konsensus	合意
page	ページ
brand	火事
brand	ファイア
brand	火災
brand	ブランド
brand	銘柄
book	書物
book	ブック
tidningar	新聞紙
tidningar	新聞
tidningar	雑誌
tidningar	書類
styrelsen	ボード
bach	バッハ
mittfältare	ミッドフィールダー
swedish	イングリッシュ
swedish	英語
söker	検索
allierade	アライ
allierade	アリー
tyrolen	チロル
tyrolen	チロル
jens	イェンス
let	let
let	レット
kelly	ケリー
evans	エヴァンス
evans	エヴァンズ
evans	エバンス
flagga	フラグ
flagga	国旗
iron	アイロン
skillnaden	差異
skillnaden	違い
skillnaden	差分
lokalt	ローカル
lokalt	地元
lokalt	ローカル
lokalt	地元
dokument	ドキュメント
dokument	書類
dokument	文書
dokument	ドキュメント
dokument	書類
dokument	文書
föda	食べ物
föda	料理
föda	食品
valign	valign
bernhard	ベルナール
bernhard	ベルナルド
träffar	ヒット
vincent	ヴィンセント
stål	スチール
stål	鋼鉄
förbättra	改善
förbättra	向上
förbättra	改善
diskussioner	ディスカッション
diskussioner	話し合い
diskussioner	ディスカッション
hotell	ホテル
hotell	ホテル
hotell	hotels
resor	旅行
resor	旅行
sek	sek
sek	sec
omedelbart	直ちに
omedelbart	即時
diverse	盛り合わせ
vietnam	ベトナム
fordon	乗り物
fordon	車両
fordon	車両
fordon	乗り物
regioner	リージョン
regioner	地域
väljer	選択
framtiden	フューチャー
framtiden	未来
framtiden	将来
holm	ホルム
baja	バハ
lokaler	構内
lokaler	敷地
toronto	トロント
österrikiska	オーストリア
antoine	アントワーヌ
fire	火事
fire	ファイア
fire	火災
saga	サガ
saga	佐賀
deltagande	出席
deltagande	傍聴
deltagande	関与
deltagande	参加
segrare	勝者
segrare	ウィナー
segrare	ヴィクター
segrare	ビクター
jane	ジェーン
carlo	カルロ
shandong	山東省
tillfälle	好機
tillfälle	機会
margaret	マーガレット
birgitta	ブリジット
köra	ドライブ
köra	運転
irak	イラク
upphov	上昇
referenser	参考文献
referenser	参照
referenser	リファレンス
bbc	bbc
marshall	マーシャル
antogs	養子
antogs	採択
delade	共有
kalendern	カレンダー
organ	臓器
organ	機関
organ	臓器
organ	オルガン
diplomat	外交官
santander	サンタンデール
amerika	アメリカ
thomson	トンプソン
thomson	トムソン
enstaka	シングル
enstaka	独身
tillverkad	製造
tillverkad	made
emma	エマ
enheter	単位
enheter	ユニット
enheter	エンティティ
enheter	デバイス
enheter	機器
rörande	感動
dålig	バッド
dålig	悪い
veckan	週間
veckan	毎週
veckan	週間
veckan	週刊
veckan	ウィークリー
diameter	直径
ola	オラ
jiangsu	江蘇省
mytologi	神話
motstånd	抵抗
motstånd	レジスタンス
motstånd	野党
kritiker	評論家
kritiker	評論家
kritiker	批評家
motståndare	相手
motståndare	相手方
häst	ウマ
grå	灰色
grå	グレイ
grå	グレー
grå	灰色
grå	グレイ
grå	グレー
tyckte	思考
förstå	理解
strider	合戦
racing	競走
racing	レース
racing	レーシング
äktenskapet	結婚
äktenskapet	婚姻
carter	カーター
stiftelsen	財団
stiftelsen	ファンデーション
stiftelsen	ファウンデーション
mord	殺人
mord	殺人
naturen	ネイチャー
naturen	自然
enkla	シンプル
enkla	簡単
enkla	単純
dave	デーヴ
dave	デイヴ
singlar	シングルス
låga	低い
latinska	ラテン語
latinska	ラテン
korrekt	正解
korrekt	正しい
korrekt	正しく
lane	レーン
lane	車線
betala	支払う
betala	支払い
law	法律
law	法学
stjärnor	stars
stjärnor	スターズ
gifta	既婚
människa	ヒト
människa	ヒューマン
människa	人間
scen	現場
scen	シーン
scen	場面
scen	舞台
scen	ステージ
bit	噛む
bit	ピース
trea	番目
trea	サード
rothschild	ロスチャイルド
bevis	証明
bevis	プルーフ
bevis	証拠
bevis	証拠
skådespelerska	女優
skådespelerska	俳優
hardy	ハーディ
riksdag	議会
riksdag	国会
fokus	焦点
fokus	フォーカス
moritz	モーリッツ
wolfgang	ヴォルフガング
watson	ワトソン
perspektiv	視点
perspektiv	遠近
perspektiv	遠近法
perspektiv	視点
skador	被害
skador	ダメージ
skador	損傷
skador	損害
skador	ダメージ
skador	損害賠償
skador	怪我
skador	外傷
skador	怪我
chongqing	重慶市
skulptör	彫刻
skulptör	彫刻家
nigeria	ナイジェリア
elmer	エルマー
handlingar	ドキュメント
handlingar	書類
handlingar	文書
drew	ドリュー
sri	sri
klubbar	クラブ
uppfattning	知覚
bretagne	ブルターニュ
åtgärder	アクション
åtgärder	措置
åtgärder	アクション
lima	リマ
passerar	クロッシング
passerar	合格
maryland	メリーランド
liverpool	リヴァプール
liverpool	リバプール
force	フォース
salzburg	ザルツブルク
gods	貨物
gods	商品
gods	貨物
gods	物品
gods	貨物
arkiv	アーカイブ
arkiv	ファイル
arkiv	書庫
arkiv	アーカイブ
behåll	キープ
main	メイン
knappt	辛うじて
verkställande	処刑
verkställande	実行
verkställande	執行
verkställande	エグゼクティブ
sjunger	歌う
ström	ストリーム
ström	渓流
bengtsson	bengtsson
elisabet	エリザベス
elisabet	エリザベート
fristående	独立
fristående	インディペンデント
fristående	スタンドアロン
blommor	お花
minsta	最低限
minsta	最低
minsta	最小
målningar	絵画
mclaren	マクラーレン
forest	フォレスト
forest	森林
deep	ディープ
deep	深い
administratör	管理者
administratör	管理人
administratör	管理者
administratör	管理人
andrea	アンドレア
kvinnan	女性
aktuella	現在
konflikt	競合
konflikt	紛争
konflikt	対立
konflikt	コンフリクト
awards	受賞
awards	表彰
påve	教皇
kennedy	ケネディ
ulla	ウラ
ingrid	イングリッド
maritime	海事
minister	公使
minister	大臣
skogen	ウッズ
skogen	フォレスト
skogen	森林
gränser	制限
gränser	リミット
gränser	限界
gränser	境界
framgångsrik	成功
ingenjör	エンジニア
sälja	売る
sälja	販売
institute	研究所
provence	プロヴァンス
symbol	シンボル
symbol	記号
dirigent	車掌
eagle	ワシ
eagle	イーグル
medarbetare	社員
medarbetare	職員
medarbetare	社員
medarbetare	同僚
medarbetare	同僚
akut	急性
akut	アキュート
akut	緊急
akut	緊急
augustus	オーガスタス
augustus	アウグストゥス
julia	ジュリア
julia	ユリア
julia	ジュリエット
tänker	考え
tänker	思考
komplett	コンプリート
komplett	完備
tänka	考え
tänka	思考
tänka	シンク
sidorna	ページ
undersökningar	調査
undersökningar	アンケート
undersökningar	アンケート
undersökningar	研究
undersökningar	問い合わせ
hastighet	速度
hastighet	速度
hastighet	スピード
begränsad	限定
begränsad	limited
begränsad	制限
aktivt	アクティブ
liberala	リベラル
rätta	正解
rätta	正しい
napoleon	ナポレオン
stuart	スチュアート
stuart	ステュアート
dör	瀕死
dör	die
dör	死ぬ
sullivan	サリバン
sullivan	サリヴァン
tunga	重い
tunga	ヘビー
individuella	個人
individuella	個別
hitler	ヒトラー
hitler	ヒットラー
kronan	クラウン
part	パーティ
part	パーティー
inriktning	ターゲット
inriktning	方向
inriktning	向き
inriktning	オリエンテーション
hubei	湖北省
mästerskap	選手権
mästerskap	チャンピオンシップ
mästerskap	選手権
lösning	ソリューション
lösning	溶液
moon	ムーン
gitarrist	ギタリスト
elias	エリアス
elias	イライアス
img	img
grav	墓所
grav	墓穴
wiki	wiki
wiki	ウィキ
lagar	法律
kontor	オフィス
kontor	事務局
kontor	事務所
kontor	オフィス
alternativt	オルタナティブ
alternativt	代替
alternativt	交互
alltför	too
run	run
run	ラン
run	走り
run	走る
teknisk	テクニカル
champions	チャンピオンズ
champions	チャンピオン
perry	ペリー
lotus	ハス
lotus	ロータス
utgivna	発行
brun	褐色
brun	茶色
brun	ブラウン
clarke	クラーク
playstation	playstation
kusin	従姉妹
kusin	従兄弟
kusin	いとこ
becker	ベッカー
manuel	マニュエル
manuel	マヌエル
påven	教皇
tiderna	タイムズ
rötter	ルーツ
cross	十字架
cross	クロス
cross	cross
cross	十字
modeller	モデル
elev	生徒
elev	瞳孔
elev	生徒
elev	学生
framtida	フューチャー
framtida	未来
framtida	将来
times	タイムズ
meta	メタ
jakt	ハント
jakt	狩り
jakt	狩り
jakt	ハンティング
jakt	狩猟
tillverkning	製造業
tillverkning	製作
tillverkning	生産
tillverkning	プロダクション
tillverkning	製造業
karriären	経歴
karriären	キャリア
beteende	行動
beteende	挙動
beteende	行動
beteende	挙動
meyer	マイヤー
meyer	メイヤー
vancouver	バンクーバー
burma	ビルマ
burma	ミャンマー
preussen	プロイセン
tjänster	サービス
personal	人材
personal	職員
personal	スタッフ
sjukdomar	病気
sjukdomar	疾病
plus	プラス
civila	文官
amsterdam	アムステルダム
morris	モーリス
morris	モリス
guadeloupe	グアドループ
news	news
news	ニュース
philadelphia	フィラデルフィア
stadsdel	近所
stadsdel	近隣
guy	ガイ
tbilisi	トビリシ
merrill	メリル
flat	フラット
finna	find
wayne	ウェイン
ukrainska	ウクライナ
fraser	フレーズ
fraser	フレーザー
medaljer	メダル
monument	モニュメント
monument	記念碑
monument	モニュメント
monument	記念碑
polis	cop
polis	警察官
polis	ポリス
polis	警察
hårda	一生懸命
hårda	ハード
hårda	難しい
hårda	厳しい
tillverkas	製造
rakt	まっすぐ
rakt	ストレート
annorlunda	異なる
bates	ベイツ
svår	重度
svår	難しい
arenan	アレーナ
arenan	アリーナ
freden	ピース
freden	平和
torget	正方形
torget	四角
torget	広場
disney	ディズニー
nick	ニック
fame	名声
chapman	チャップマン
starta	開始
starta	始める
starta	スタート
starta	打ち上げ
starta	起動
diskutera	話し合う
diskutera	ディスカッション
jul	クリスマス
andy	アンディ
hollywood	ハリウッド
ställen	場所
ställen	スポット
konsert	コンサート
frihet	freedom
frihet	自由
frihet	リバティ
frihet	自由
leipzig	ライプツィヒ
kevin	ケヴィン
online	オンライン
stjärna	スター
stjärna	恒星
stjärna	star
duck	カモ
duck	アヒル
duck	ダック
gerhard	ゲルハルト
klostret	修道院
klostret	僧院
klostret	修道院
klostret	修道院
flygplanet	飛行機
uppror	蜂起
uppror	内乱
uppror	反乱
uppror	反乱
tegel	れんが
tegel	レンガ
tegel	煉瓦
tegel	レンガ
tegel	れんが
tegel	煉瓦
barbara	バーバラ
flygplatsen	空港
linda	linda
linda	リンダ
utmärkt	優れた
upptäckt	検知
upptäckt	検出
upptäckt	検知
upptäckt	ディスカバリー
upptäckt	発見
tolkning	解釈
tolkning	通訳
tolkning	通訳
idé	アイデア
idé	観念
idé	アイディア
marc	マルク
marc	marc
motorn	エンジン
tor	tor
tor	トール
gst	gst
planerade	予定
planerade	計画
majoritet	過半数
säkerhet	セキュリティ
säkerhet	セキュリティー
säkerhet	安全
säkerhet	セーフティ
äventyr	アドベンチャー
äventyr	冒険
äventyr	冒険
scb	scb
fader	父親
dna	dna
hår	ヘアー
hår	髪の毛
hår	ヘア
hår	毛髪
heat	ヒート
amerikanskt	アメリカン
potter	ポッター
ryan	ライアン
hopp	ジャンプ
hopp	希望
hopp	ホープ
hopp	希望
light	軽い
light	明るい
light	ライト
pappa	父親
pappa	ダディ
träsk	沼地
träsk	沼地
harrison	ハリソン
träffade	met
sea	sea
blandning	ミキシング
blandning	mix
blandning	ミックス
blandning	混ぜる
blandning	混合物
blandning	ブレンド
skrift	執筆
skrift	書き込み
skrift	筆記
nyligen	最近
nyligen	最近
kvalitet	品質
kvalitet	クオリティ
kvalitet	画質
kvalitet	quality
jonathan	ジョナサン
vägrade	拒否された
slår	ビーツ
tak	天井
tak	屋上
tak	屋根
tak	屋上
tak	屋根
tak	天井
tak	tak
nad	nad
japonica	ジャポニカ
huvudsakliga	メイン
huvudsakliga	校長
huvudsakliga	元本
kamp	バトル
kamp	戦闘
kamp	戦い
kamp	闘争
kamp	格闘
kamp	戦闘
kamp	ファイト
vart	どこ
lagos	ラゴス
naturligt	自然
naturligt	ナチュラル
utökad	拡張
utökad	延長
risk	リスク
ungdom	青年
ungdom	若者
ungdom	ユース
ungdom	青春
detaljer	詳細
våld	暴力
kraj	kraj
herrgård	マンション
kristus	キリスト
relation	関係
relation	リレーションシップ
relation	交際
sebastian	セバスティアン
sebastian	セバスティアヌス
sebastian	セバスチャン
edgar	エドガー
boys	boys
boys	男の子
ständigt	常時
ständigt	絶えず
översättningar	翻訳
rikets	ライヒ
ghazni	ガズニー
skull	日本酒
sluta	辞める
sluta	終了
sluta	停止
sluta	ストップ
arts	arts
arts	芸術
conakry	コナクリ
skepp	船舶
skepp	艦船
skepp	船舶
populärt	人気
populärt	ポピュラー
populärt	トレンド
nebraska	ネブラスカ
myndigheter	当局
diego	ディエゴ
gottfried	ゴットフリート
automatiskt	自動
automatiskt	オート
