και	そして
τατουάζ	タトゥー
τατουάζ	入れ墨
τατουάζ	刺青
τατουάζ	タトゥー
διαταγές	命令
διαταγές	オーダー
διαταγές	注文
παιδεία	教育
παιδεία	学歴
αντίγραφο	重複
αντίγραφο	複製
αντίγραφο	コピー
αντίγραφο	レプリカ
φωτογραφίας	撮影
φωτογραφίας	写真
ανοικτό	オープン
ανοικτό	開館
ανοικτό	開く
θρησκευτικά	宗教
διάσταση	ディメンション
διάσταση	次元
διάσταση	寸法
μυθιστορήματα	小説
χένρι	ヘンリー
αξιολόγηση	査定
αξιολόγηση	評価
αξιολόγηση	評価
αξιολόγηση	評定
αντίθετο	反対
ορολογία	用語
δημοφιλές	人気
δημοφιλές	ポピュラー
εντολές	コマンド
εντολές	命令
εντολές	オーダー
εντολές	注文
χειρόγραφα	写本
χειρόγραφα	原稿
χειρόγραφα	写本
κλινική	クリニック
κλινική	診療所
μπαρόκ	バロック
πόλο	ポロ
κάτοχος	オーナー
κάτοχος	所有者
κάτοχος	ホルダー
μεθυλο	メチル
ιδρυτικό	創設
επίσκεψη	訪問
διακοπή	休憩
διακοπή	ブレーク
διακοπή	区切り
διακοπή	中断
αποδοχή	承諾
αποδοχή	受入れ
αποδοχή	承認
αποδοχή	受付
αποδοχή	受け入れ
αποδοχή	受け入れる
αποδοχή	承認
άφιξη	到着
κυνήγι	ハント
κυνήγι	狩り
κυνήγι	狩り
κυνήγι	ハンティング
κυνήγι	狩猟
χριστιανούς	キリスト教徒
πλεονέκτημα	利点
πλεονέκτημα	アドバンテージ
πληθυσμούς	人口
κόκκινη	赤い
κόκκινη	赤色
κόκκινη	レッド
μουσικές	ミュージカル
μοναχός	修道士
μοναχός	モンク
μισέλ	ミシェル
μισέλ	ミシェル
ψάρια	魚類
ψάρια	フィッシュ
μπιλ	ビル
τέξας	テキサス
κανονικό	レギュラー
κανονικό	普通
κανονικό	ノーマル
τζόνσον	ジョンソン
κόστα	コスタ
τζαμί	モスク
πάλη	レスリング
πάλη	闘争
πάλη	格闘
πάλη	ファイト
θαλάσσια	マリン
αδυναμία	衰弱
οχυρό	要塞
οχυρό	フォート
οχυρό	要塞
τόνι	トニー
μελετητές	学者
αγορές	購入
αγορές	マーケット
σύμπλεγμα	クラスタ
αδερφή	姉妹
αδερφή	シスター
σαμόα	サモア
σαμόα	サモア
φόρμουλα	公式
φόρμουλα	数式
συντεταγμένες	座標
έρχονται	来る
έρχονται	カミング
λόγοι	理由
προσβολή	侮蔑
προσβολή	侮辱
πληθυσμοί	人口
λύσεις	ソリューション
ανεξάρτητες	独立
ανεξάρτητες	インディペンデント
συμπεριλαμβανομένης	含む
κριμαίας	クリミア半島
πτήσεις	フライト
κρασί	ワイン
νάτριο	ナトリウム
μαργαρίτα	マーガレット
μαργαρίτα	マルゲリータ
μαργαρίτα	デイジー
πόρτο	ポルト
αφροδίτη	アプロディーテー
αφροδίτη	アフロディーテ
αφροδίτη	ウェヌス
αφροδίτη	金星
αφροδίτη	ヴィーナス
απονομή	授与
σύμπαν	宇宙
σύμπαν	cosmos
σύμπαν	コスモス
συντάκτες	エディタ
συντάκτες	作家
συντάκτες	著者
συντάκτες	作者
διαταραχή	擾乱
διαταραχή	騒乱
διαταραχή	無秩序
σαίξπηρ	シェイクスピア
σαίξπηρ	シェークスピア
οτιδήποτε	何でも
συνεισφορές	貢献
μαίρη	メアリ
μαίρη	メアリー
ακριβή	高い
ακριβή	高額
σιδηροδρομικός	鉄道
πόδι	フィート
παρκ	パーク
παρκ	公園
άνθη	お花
αστέρι	スター
αστέρι	恒星
αστέρι	star
συνέβαλε	寄稿
δωμάτιο	部屋
δωμάτιο	ルーム
πάσχα	イースター
συμφώνησε	同意
συμφώνησε	合意
γραμματεία	事務局
δημόσιες	公衆
δημόσιες	公開
δημόσιες	パブリック
ανθρώπινα	ヒト
ανθρώπινα	ヒューマン
ανθρώπινα	人間
φτερά	羽毛
φτερά	ウイングス
απαγόρευση	禁酒
απαγόρευση	禁止
απαγόρευση	禁酒令
αίθουσες	部屋
αίθουσες	ルーム
επιβάτες	乗客
υιός	息子
αξιωματικοί	役員
φιλοξενεί	ホスト
σερβικά	セルビア
διάλυμα	ソリューション
διάλυμα	溶液
καύσης	燃焼
σύνολα	集合
σύνολα	セット
σύνολα	合計
δημοφιλή	人気
δημοφιλή	ポピュラー
δημοφιλή	トレンド
εξορία	exile
εξορία	流罪
εξορία	亡命
εξορία	追放
εξορία	流罪
εξορία	配流
ανατροπή	subversion
ανατροπή	ひねり
ανατροπή	ツイスト
ανατροπή	転覆
επιλογές	オプション
επιλογές	選択肢
ενότητες	モジュール
ενότητες	セクション
αντιπολίτευση	野党
υποψήφιοι	候補者
υποψήφιοι	志願者
φορτίο	読み込む
φορτίο	ロード
φορτίο	読み込み
φορτίο	貨物
φορτίο	出荷
αφιερωμένο	専用
ακμή	ニキビ
γαλαξίας	銀河
γαλαξίας	銀河系
αζερμπαϊτζάν	アゼルバイジャン
ιωάννα	ジョーン
ιωάννα	ジャンヌ
ατλέτικο	アトレティコ
ατλέτικο	アトレチコ
πολίτη	市民
συνδέσμους	リンク
αριστοτέλη	アリストテレス
ελάχιστο	最低限
ελάχιστο	最低
ελάχιστο	最小
ελάχιστο	最小限
γυρίσματα	撮影
γυρίσματα	射撃
επίλυση	解決
επίλυση	解消
κεντρικός	中央
κεντρικός	セントラル
κουλτούρα	文化
κουλτούρα	カルチャー
πτηνά	鳥類
χαρτί	用紙
χαρτί	ペーパー
σετ	集合
σετ	セット
σετ	集合
σετ	セット
χάρις	ハリス
εξαιρετική	優れた
τρόφιμα	食べ物
τρόφιμα	料理
τρόφιμα	食品
τρόφιμα	食材
χρήσιμο	役に立つ
χρήσιμο	役立つ
προσδιορισμός	裁決
εργατικό	分娩
εργατικό	労働
ποταμών	河川
ανοιχτό	オープン
ανοιχτό	開館
ανοιχτό	開く
θετική	陽性
θετική	ポジティブ
πέμπτο	フィフス
χαμηλό	低い
παράταση	延長
παράταση	内線
κυμαίνεται	範囲
βλάστηση	植生
αποστάσεις	距離
αστική	アーバン
οδηγία	ディレクティブ
μεταφορών	輸送
μεταφορών	交通
στιούαρτ	スチュワート
στιούαρτ	スチュアート
στιούαρτ	ステュアート
χειρόγραφο	原稿
χειρόγραφο	写本
έντομα	昆虫
έντομα	バグ
έντομα	不具合
θείου	硫黄
αθλητισμός	スポーツ
αθλητισμός	スポーツ
δουλεύει	ワークス
δουλεύει	作品
πολεμικά	軍艦
μόριο	分子
γουινέας	ギニア
σοβαρό	深刻
παρατηρηθεί	観測
σκάκι	チェス
ποτάμι	河川
διάγραμμα	ダイアグラム
διάγραμμα	グラフ
διάγραμμα	チャート
πεδιάδα	無地
πεδιάδα	平野
ονόματι	named
αρμενία	アルメニア
ποσειδώνα	海王星
ποσειδώνα	ネプチューン
σκέψης	考え
σκέψης	思考
τραυματίες	怪我
τραυματίες	負傷
σμήνος	クラスタ
σμήνος	群れ
σμήνος	戦隊
αναγνώστες	読者
αναγνώστες	リーダー
ιιι	iii
διπλωμάτης	外交官
απολύτως	絶対に
χιλή	チリ
σαράντα	四十
άγρια	ワイルド
άγρια	野生
μαρίνα	marina
μαρίνα	マリーナ
πτέρυγα	ウォード
πτέρυγα	ウイング
υποψήφια	候補者
υποψήφια	候補
εκμετάλλευση	搾取
εκμετάλλευση	持株
ανώτατη	supreme
διάσημος	セレブリティ
διάσημος	有名人
νυν	現在
συνεχίζεται	継続
συνεχίζεται	続き
συνεχίζεται	継続
προετοιμασία	準備
προετοιμασία	調製
προετοιμασία	仕込み
προετοιμασία	調合
προετοιμασία	準備
προετοιμασία	準備
αξιοθέατα	アトラクション
αξιοθέατα	光景
αξιοθέατα	観光
σύγχυση	混同
σύγχυση	混乱
σύγχυση	混乱
σύγχυση	ややこしい
σύγχυση	紛らわしい
αεπ	gdp
αεπ	gnp
μάρτυρες	証人
μάρτυρες	殉教
καβάλα	乗馬
καβάλα	乗る
καβάλα	配車
βιολί	ヴァイオリン
βιολί	バイオリン
αγάλματα	彫像
μάθει	学習
ντέιβις	デービス
ντέιβις	デイヴィス
δίπλωμα	ディプロマ
δίπλωμα	免許
δίπλωμα	ライセンス
κόλπος	ガルフ
ιδεολογία	イデオロギー
κατερίνα	カテリナ
κατερίνα	キャサリン
κατερίνα	カテリーナ
ματ	マット
ίση	等しい
ίση	イコール
μίλαν	ミラノ
οδυσσέας	オデュッセウス
οδυσσέας	オデッセイ
συντάκτης	エディタ
συντάκτης	エディター
συντάκτης	作家
συντάκτης	著者
συντάκτης	作者
τρόπαιο	トロフィー
αυγά	エッグ
κεφάλαια	資金
κεφάλαια	チャプター
ζώο	アニマル
ζώο	動物
μέταλλο	メタル
μέταλλο	金属
ένταξη	統合
ένταξη	インテグレーション
ντο	ドウ
δηλώσεις	ステートメント
στενό	狭い
τόποι	場所
τόποι	スポット
ελαφρώς	あまり
διπλή	ダブル
διπλή	二重
διπλή	デュアル
αστρονομία	天文学
κορίτσια	ガールズ
τετράγωνο	正方形
τετράγωνο	四角
τετράγωνο	広場
τετράγωνο	ブロック
αέρια	気体
αέρια	ガス
αέρια	気体
μικρότερος	小さい
μεταρρύθμιση	改革
μεταρρύθμιση	革新
μεταρρύθμιση	リフォーム
καθημερινά	everyday
καθημερινά	日常
καθημερινά	毎日
καθημερινά	デイリー
αίγυπτος	エジプト
αισθητική	美学
αναμένεται	期待
όνειρο	ドリーム
όνειρο	dream
χονγκ	ホン
νατρίου	ナトリウム
κατοικίες	住居
κατοικίες	邸宅
δικαιοσύνη	正義
στιγμές	moments
στιγμές	モーメント
τερματοφύλακας	ゴールキーパー
περιστροφή	回転
περιστροφή	回転
περιστροφή	ピボット
περιστροφή	回転
περιστροφή	ローテーション
περιστροφή	スピン
μμε	メディア
μμε	sme
γραμματέα	秘書
πυρήνας	コア
πυρήνας	core
πυρήνας	原子核
πυρήνας	カーネル
επανάληψη	繰り返す
επανάληψη	繰り返し
υιοθετήθηκε	養子
υιοθετήθηκε	採択
περιπέτειες	冒険
σαρλ	シャルル
αναπαραγωγή	再生
αναπαραγωγή	繁殖
αναπαραγωγή	模写
αναπαραγωγή	生殖
ενιαία	unified
ενιαία	シングル
ενιαία	独身
οχήματα	乗り物
οχήματα	車両
μπολόνια	ボローニャ
επίκεντρο	震央
ταλέντο	タレント
ταλέντο	才能
μπάντα	band
μπάντα	バンド
σεισμό	地震
τουρισμού	観光
δακτύλιο	リング
δακτύλιο	指輪
ποσοστά	パーセンテージ
ποσοστά	パーセント
σήματα	シグナル
σήματα	合図
σήματα	信号
σήματα	バナー
σήματα	バッジ
πέτρο	ペーター
πέτρο	peter
πέτρο	ピーター
διαγραφεί	削除
ραδιόφωνο	ラジオ
γλύπτης	彫刻
γλύπτης	彫刻家
ατομική	個人
ατομική	個別
ατομική	アトミック
ατομική	原子
άρθουρ	アーサー
συστατικό	ウィジェット
συστατικό	コンポーネント
συστατικό	材料
συστατικό	食材
κουζίνα	料理
κουζίνα	キッチン
κουζίνα	台所
στρώμα	マットレス
νόμοι	法律
στήριξη	サポート
στήριξη	支持
σκληρή	残酷
σκληρή	一生懸命
σκληρή	ハード
σκληρή	難しい
σκληρή	タフ
σκληρή	厳しい
σκληρή	厳しい
λουκά	ルーカス
στρώματα	マットレス
κωδικό	パスワード
μαλλιά	ヘアー
μαλλιά	髪の毛
μαλλιά	ヘア
μαλλιά	毛髪
χριστιανός	クリスチャン
χριστιανός	キリスト教
χριστιανός	キリスト教徒
ναπολέων	ナポレオン
ειδικός	スペシャリスト
ειδικός	エキスパート
ομοίως	同じく
ομοίως	同上
άργος	アルゴス
βούλγαροι	ブルガリア
δημοσιογράφοι	ジャーナリスト
δημοσιογράφοι	リポーター
θωμάς	トマス
θωμάς	トーマス
ζητώντας	たずねる
συνδέσεις	つながり
συνδέσεις	接続
συνδέσεις	リンク
πιερίας	pieria
πιερ	ピエール
εργαστήρια	ワークショップ
έντονες	激しい
παλαιστής	レスラー
μετανάστες	移民
δοκιμές	トライアル
δοκιμές	試練
δοκιμές	テスト
δοκιμές	テスト
μυαλό	mind
μυαλό	マインド
μυαλό	脳みそ
μπεν	ベン
αποφυγή	避ける
αποφυγή	否認
φυγή	フライト
φυγή	飛行
αρνητική	ネガティブ
αρνητική	マイナス
αρνητική	ネガ
χορωδία	合唱
χορωδία	コーラス
ερώτηση	質問
ερώτηση	疑問
αγόρασε	買う
αγόρασε	購入
μπράουν	褐色
μπράουν	茶色
μπράουν	ブラウン
μπράουν	ブラウン
τραυματίστηκε	怪我
χιλής	チリ
χιλής	チリ
μαθητών	瞳孔
εύκολη	イージー
εύκολη	易しい
εύκολη	やさしい
εύκολη	簡単
πιέρ	ピエール
παρατηρητής	オブザーバー
παρατηρητής	オブザーバ
κληρονομιά	相続
κληρονομιά	継承
κληρονομιά	遺産
εποπτεία	監督
αναγνώστη	読者
αναγνώστη	リーダー
απόκτηση	買収
διαταραχές	擾乱
διαταραχές	騒乱
διαταραχές	疾患
ανοίγει	開く
μεσιέ	メシエ
μεσιέ	ムッシュ
χειρουργική	手術
εποχές	季節
εποχές	シーズン
διαμονής	住居
διαμονής	居所
ιούνιος	六月
λένιν	レーニン
σύμφωνο	子音
δράσεις	アクション
λιθουανίας	リトアニア
σεισμός	地震
τήξης	融解
διατάξεις	条文
διατάξεις	規定
συναίνεση	合意
συναίνεση	同意
συναίνεση	承諾
κόπα	コパ
ασθενής	患者
χωριών	村落
χριστός	キリスト
δυστύχημα	アクシデント
δυστύχημα	事故
άνδρας	男性
άνδρας	オス
μεχμέτ	メフメト
μεχμέτ	メフメト
ειρηνικό	パシフィック
ειρηνικό	平和
κιθαρίστας	ギタリスト
σχήματα	形状
σχήματα	シェイプ
ξαφνικά	突然
πέτρες	ストーンズ
πέτρες	岩石
πέτρες	ロックス
καθοδήγηση	指導
καθοδήγηση	ガイダンス
αδύνατο	インポッシブル
αδύνατο	不可能
καναδάς	カナダ
οπαδοί	ファン
οργανικές	有機
θείος	叔父
θείος	伯父
θείος	おじさん
θείος	おじ
θείος	アンクル
μετρήσεις	メトリック
μετρήσεις	指標
μετρήσεις	測定
μετρήσεις	測定
μπαχ	バッハ
μετανάστευση	移住
μετανάστευση	移行
μετανάστευση	入国
μετανάστευση	移民
τέιλορ	テイラー
πτέρυγες	ウイングス
επόμενος	next
παραβίαση	違反
παραβίαση	違反
πρωτόκολλο	protocol
πρωτόκολλο	議定書
πρωτόκολλο	プロトコル
βασιλέων	キングス
μάλτα	マルタ
πειράματα	実験
μακ	mac
μακ	マック
μακ	マック
παρακολούθηση	モニタリング
παρακολούθηση	監視
παρακολούθηση	モニター
παρακολούθηση	モニタ
παρακολούθηση	監視
προϋποθέσεις	条件
αρνητικά	ネガティブ
αρνητικά	マイナス
αρνητικά	ネガ
αρνητικά	ネガ
ζωντανή	アライブ
ετήσιο	年次
στάνταρ	基準
στάνταρ	スタンダード
στάνταρ	標準
δυσκολία	困難
μόνιμο	パーマネント
άλφρεντ	アルフレッド
καθαρό	net
καθαρό	ネット
καθαρό	クリーン
καθαρό	きれい
δρόμοι	道路
δρόμοι	ストリート
αφιερωμένη	専用
πώληση	販売
πώληση	セール
ελάχιστες	最低限
ελάχιστες	最低
ελάχιστες	最小
κύρος	プレステージ
ουρανού	sky
ουρανού	スカイ
δύσκολα	難しい
συνεχής	連続
δείκτη	索引
δείκτη	インデックス
κουτί	ボックス
κουτί	カートン
ρότζερ	ロジェ
ρότζερ	ロジャー
πόρτα	ドア
αρχαιολογία	考古学
αρχαιολογία	考古学
μηχανισμός	機構
μηχανισμός	メカニズム
λωρίδα	レーン
λωρίδα	車線
λωρίδα	ストリップ
ρόδο	ローズ
ρόδο	ロゼ
ρόδο	バラ
ρόδο	rose
ρόδο	薔薇
μαρτυρία	証言
μεταρρυθμίσεις	改革
μεταρρυθμίσεις	革新
μεταρρυθμίσεις	リフォーム
μεταρρυθμίσεις	改革
αλί	アリー
αλί	アリ
αλί	ali
ηρόδοτος	ヘロドトス
υπάλληλος	社員
υπάλληλος	職員
αυστηρά	厳重
τίτλων	証券
καζακστάν	カザフスタン
ελλάς	ギリシャ
διδακτορικό	phd
απέρριψε	解散
απέρριψε	却下
σαιζόν	季節
σαιζόν	シーズン
αλυσίδα	チェイン
αλυσίδα	チェーン
παραπομπή	紹介
παραπομπή	リファレンス
παραπομπή	参照
παραπομπή	参考
διατροφή	栄養
διατροφή	ダイエット
διατροφή	献立
διατροφή	国会
ξηρά	辛口
ξηρά	ドライ
ξηρά	乾燥
ξηρά	ランド
ξηρά	土地
έγκριση	承認
ερμής	水星
ερμής	マーキュリー
ερμής	水銀
ερμής	ヘルメース
ρεύματα	ストリーム
τεκμηρίωση	ドキュメント
τεκμηρίωση	ドキュメンテーション
έρικ	エリック
δορυφορική	サテライト
δορυφορική	衛星
βίλχελμ	ヴィルヘルム
έθιμα	風習
έθιμα	カスタム
ψηφιακό	デジタル
αδέρφια	兄弟
αδέρφια	ブラザーズ
αδέρφια	ブロス
καταλόγους	カタログ
κλείσιμο	閉包
κλείσιμο	閉鎖
κλείσιμο	閉じる
κλείσιμο	クローズ
κλείσιμο	閉会
νοτιοανατολική	東南
νοτιοανατολική	南東
νοτιοανατολική	南東
φυλάκιση	禁錮
γεύση	味見
γεύση	味覚
γεύση	フレーバー
εξισώσεις	方程式
πρεσβύτερος	長老
συντήρηση	メンテナンス
συντήρηση	整備
διαδηλώσεις	デモ
πτηνό	鳥類
πτηνό	バード
πάσα	パシャ
πάσα	パス
συνεδρίαση	ミーティング
συνεδρίαση	会議
κρουστά	打楽器
νικολάι	ニコライ
νικολάι	ニコライ
ορυκτό	鉱物
ρούχα	被服
ρούχα	被服
ρούχα	洋服
ντον	ドン
λιβύη	リビア
ιππότες	ナイツ
ιππότες	騎士
ηθοποιούς	女優
ηθοποιούς	俳優
έσοδα	収益
έσοδα	収入
έσοδα	歳入
έσοδα	収益
έσοδα	収入
έσοδα	所得
έσοδα	収益
έσοδα	歳入
ανάλογο	アナログ
ανάλογο	類似
αυστριακός	オーストリア
μυστικό	秘密
ανοιχτά	オープン
ανοιχτά	開館
ανοιχτά	開く
κηδεία	葬式
κηδεία	葬儀
παραλίες	ビーチ
ατλαντικό	アトランティック
ατλαντικό	大西洋
ασπίδα	シールド
εξάπλωση	拡散
εξάπλωση	スプレッド
φρανς	フランツ
εαμ	scm
ευρύτερα	広い
διοικητές	知事
φλόριντα	フロリダ
δάφνη	ダフネ
αχμέτ	アーメド
αξιοσημείωτο	著しい
ιδρυτή	創始者
ιδρυτή	開祖
σαλόνι	ラウンジ
σαλόνι	サロン
ιδιωτικό	非公開
ιδιωτικό	プライベート
μάλτας	マルタ
βαρύτητα	グラビティ
βαρύτητα	重力
εκτεταμένη	拡張
εκτεταμένη	延長
γιατροί	メディック
γιατροί	医師
γιατροί	医者
ατύχημα	アクシデント
ατύχημα	事故
σχεδιαστής	デザイナー
άλαν	アラン
άλαν	アラン
σταυροφορία	十字軍
νατο	nato
χήρα	未亡人
χήρα	死別
χήρα	未亡人
χορό	ダンス
επιδράσεις	エフェクト
επιδράσεις	効果
κινητήρας	エンジン
κινητήρας	モーター
παράγοντα	ファクター
παράγοντα	因子
παράγοντα	係数
επίθετο	形容詞
αναγνώστης	読者
αναγνώστης	リーダー
αναγνώστης	読者
αναγνώστης	リーダー
στέλνει	送信
φορέα	オペレーター
κολλέγιο	カレッジ
κολλέγιο	大学
οδυσσέα	オデュッセウス
μουσουλμάνοι	イスラム教
μουσουλμάνοι	ムスリム
μουσουλμάνοι	イスラム教
μουσουλμάνοι	ムスリム
κήπο	庭園
σεξουαλική	性的
τελευταίοι	最終
τελευταίοι	ラスト
τελευταίοι	最後
κόκκινος	赤い
κόκκινος	赤色
κόκκινος	レッド
πλανήτης	惑星
αντικαταστήσει	置換
κινήματα	動き
εκδίδεται	発行
μυστική	秘密
πάθος	パッション
πάθος	情熱
πάθος	受難
επισκέπτης	ビジター
επισκέπτης	ゲスト
επισκέπτης	訪問
ανεξάρτητος	独立
ανεξάρτητος	インディペンデント
δόγμα	教義
δόγμα	教義
δόγμα	ドクトリン
ξέσπασμα	アウトブレイク
ξέσπασμα	暴れ
ξέσπασμα	決壊
κάιρο	カイロ
μπομπ	ボブ
μπομπ	bob
χρηματοδότηση	融資
χρηματοδότηση	財務
χρηματοδότηση	金融
χρηματοδότηση	財政
χρηματοδότηση	ファイナンス
ρήξη	破損
ανθρωπίνων	ヒト
ανθρωπίνων	ヒューマン
ανθρωπίνων	人間
τραμ	トラム
ναούς	寺院
βαρύ	重い
βαρύ	ヘビー
μεσαία	真ん中
μεσαία	ミドル
μεσαία	ミディアム
μεσαία	メディア
αποδείξεις	証拠
αποδείξεις	証明
αποδείξεις	プルーフ
αποδείξεις	証拠
απαιτούν	require
πλάτη	戻る
πλάτη	後ろ
πλάτη	背中
πλάτη	裏側
αυτονομία	自治
έμπορος	マーチャント
έμπορος	商人
έμπορος	トレーダー
έμπορος	ディーラー
συμφωνούν	賛成
τελειώσει	終了
φεύγει	去る
μηχανισμό	機構
μηχανισμό	メカニズム
στροφή	ターン
στροφή	曲がる
νικ	ニック
πιέσεις	圧力
πιέσεις	気圧
πιέσεις	圧力
υλοποίηση	実装
υλοποίηση	実施
φύλο	性別
φύλο	ジェンダー
φύλο	性別
φύλο	セックス
αυγή	明け方
αυγή	夜明け
αυγή	ドーン
μάρτιος	マーチ
μάρτιος	行進曲
μολδαβίας	モルドバ
μολδαβίας	モルドバ
ατρόμητος	イントレピッド
πλανήτες	惑星
διαδοχικά	歴代
σενάρια	シナリオ
σενάρια	スクリプト
τέμενος	モスク
μιλάει	喋る
ήχος	サウンド
ήχος	音声
ήχος	オーディオ
ήχος	audio
σημαίες	フラグ
σημαίες	国旗
φόβο	恐怖
φόβο	恐れ
ορυκτών	鉱物
δίας	ゼウス
δίας	ジュピター
δίας	木星
αγωγή	訴訟
αγωγή	訴え
τηλεσκόπιο	望遠鏡
κριτικός	評論家
κριτικός	批評家
κρίστιαν	クリスチャン
κρίστιαν	キリスト教
κρίστιαν	キリスト教徒
σκληρό	残酷
σκληρό	一生懸命
σκληρό	ハード
σκληρό	難しい
σκληρό	タフ
σκληρό	厳しい
σκληρό	厳しい
περιορισμό	制限
διακυβέρνηση	ガバナンス
ανατολικές	東部
συγκεκριμένος	特定
ερμηνείες	解釈
αστεροειδή	小惑星
σεπτέμβριος	九月
φιλία	友情
θερμότητας	ヒート
βουκουρέστι	ブカレスト
φοίνικα	フェニックス
εκστρατείες	キャンペーン
ωδείο	温室
ωδείο	オデオン
ευθεία	まっすぐ
ευθεία	ストレート
ωκεανού	大洋
τσσκα	cska
εσωτερικές	内部
καίσαρα	シーザー
άρνηση	拒否
άρνηση	拒絶
άρνηση	否定
ράιχ	ライヒ
βοσνία	ボスニア
μόδας	ファッション
τρίγωνο	トライアングル
τρίγωνο	三角形
τζόζεφ	ヨセフ
ντάνιελ	ダニエル
μάικ	マイク
ταραχές	暴動
ταραχές	暴動
μαρόκο	モロッコ
σαφές	クリア
μίγμα	mix
μίγμα	ミックス
μίγμα	混ぜる
μίγμα	混合物
σταρ	スター
σταρ	恒星
σταρ	star
μετάβαση	変遷
μετάβαση	転移
χανιά	ハニア
αριθμητική	numeric
αριθμητική	算術
τοποθεσίες	場所
τοποθεσίες	スポット
τοποθεσίες	所在地
τοποθεσίες	サイト
διακόσμηση	装飾
διακόσμηση	デコレーション
διακόσμηση	装飾
διακόσμηση	デコレーション
καθολικό	カトリック
ντερ	デア
ηπειρωτική	コンチネンタル
ηπειρωτική	本土
βόλεϊ	バレーボール
πρόοδο	プログレス
πρόοδο	経過
πρόοδο	進捗
απομάκρυνση	除去
απομάκρυνση	撤去
τακτικά	レギュラー
άρματα	戦車
πλειονότητα	過半数
μπλοκ	ブロック
μπλοκ	ブロック
φροντίδα	思いやり
φροντίδα	ケア
φροντίδα	介護
αντρέ	アンドレ
αντρέ	アンドレ
πενήντα	fifty
σύνδεσης	社団
σύνδεσης	協会
σύνδεσης	アソシエーション
διάλεκτο	方言
δευτέρα	月曜日
τιμωρία	処罰
τιμωρία	拘禁
τιμωρία	勾留
τιμωρία	留置
τιμωρία	収容
σύγχρονος	現代
αυτοκρατορική	インペリアル
συνοδεία	エスコート
συνοδεία	護送
γραμμική	リニア
γραμμική	線形
τζο	ジョー
χρονολογία	沿革
χρονολογία	年表
λεόν	レオン
λεόν	レオン
ανάκτορα	宮殿
συριζα	syriza
όχημα	車両
όχημα	乗り物
σωματίδια	粒子
σωματίδια	パーティクル
ιαπωνικά	日本人
ιαπωνικά	ジャパニーズ
ιαπωνικά	日本語
κολομβία	コロンビア
σχεδίαση	引き分け
σχεδίαση	ドロー
σχεδίαση	デザイン
σχεδίαση	設計
σχεδίαση	意匠
κίνδυνοι	リスク
κονγκ	コング
δικαιοδοσία	管轄
μηνύματα	メッセージ
απόγευμα	夕方
απόγευμα	午後
επίτευξη	功績
επίτευξη	事績
επίτευξη	達成
επίτευξη	実績
παράταξη	ラインナップ
νου	mind
νου	マインド
φωλιά	隠れ家
μπίλι	ビリー
φορέας	組織
φορέας	キャリア
φορέας	制度
φορέας	施設
φορέας	機関
διαβάσει	読み
διαβάσει	読み込み
διαβάσει	読み取り
διαβάσει	読む
μιούζικαλ	ミュージカル
μιούζικαλ	ミュージカル
πνευματικό	スピリチュアル
άλμπερτ	アルベルト
άλμπερτ	アルバート
επιτευχθεί	達成
νεπάλ	ネパール
σφάλμα	エラー
θεμέλια	財団
θεμέλια	ファンデーション
θεμέλια	ファウンデーション
κούβα	キューバ
ηφαίστειο	火山
στίβεν	スティーヴン
στίβεν	スティーヴン
δεδομένο	与えられた
τριάδα	三位一体
μυστικά	秘密
νομάρχης	プラエフェクトゥス
συνεχόμενη	連続
μαύρος	黒い
μαύρος	ブラック
μηχανικό	エンジニア
βλαντιμίρ	ウラジーミル
ισχύουν	応募
ισχύουν	適用
δελφών	delphi
νικητή	勝者
νικητή	ウィナー
ισλανδία	アイスランド
εκθέματα	展示
εκθέματα	展示
τζωρτζ	ジョージ
δικαστήρια	裁判所
αυτοκράτορες	皇帝
τόξο	アーク
τόξο	arc
τόξο	ボウ
τόξο	お辞儀
τόξο	おじぎ
τόξο	船首
βουκουρεστίου	ブカレスト
ρύθμιση	セットアップ
ρύθμιση	設定
ρύθμιση	configure
ρύθμιση	設定
πόνο	痛み
πόνο	疼痛
πόνο	ペイン
έξοδα	費用
έξοδα	経費
έξοδα	費用
έξοδα	コスト
αντίπαλος	ライバル
αντίπαλος	相手
αντίπαλος	相手方
ζευγάρια	カップル
ζευγάρια	ペア
σουλεϊμάν	スレイマン
διεργασία	過程
διεργασία	プロセス
διάσκεψη	カンファレンス
διάσκεψη	会議
αδελφοί	兄弟
αδελφοί	ブラザーズ
διαλύτες	溶剤
άλογα	ウマ
όφελος	給付
όφελος	利益
σπάνιο	レア
μάνος	マノス
παλαιστές	レスラー
ιππικό	騎兵
σκοτώνει	kill
μακρύ	長い
μακρύ	ロング
αετός	ワシ
αετός	イーグル
νάπολη	ナポリ
πείραμα	実験
κρέας	食肉
επαγγελματικά	プロフェッショナル
κινγκ	king
κινγκ	国王
κινγκ	キング
καθαρή	net
καθαρή	ネット
καθαρή	ピュア
καθαρή	純粋
καθαρή	クリーン
καθαρή	きれい
κοπέλα	ガールフレンド
κοπέλα	ガール
κοπέλα	少女
κοπέλα	女の子
σώσει	セーブ
σώσει	保存
ειρηνικού	パシフィック
ρος	ロス
κλασικό	クラシック
κλασικό	古典
κλασικό	classic
αιγίδα	庇護
αιγίδα	イージス
ρέι	レイ
αξιοσημείωτη	著しい
θωμά	トマス
θωμά	トーマス
παππούς	おじいちゃん
παππούς	おじいさん
