категория	categorie
юлия	julia
племе	stam
псевдоним	alias
псевдоним	schuilnaam
псевдоним	pseudoniem
мирен	vredig
мирен	vreedzame
мирен	vreedzaam
пети	vijfde
азбука	alfabet
вътрешни	intern
вътрешни	inwendig
вътрешни	binnenste
вътрешни	innerlijke
вътрешни	innerlijk
гватемала	guatemala
вино	wijn
кратък	kort
кратък	short
кратък	korte
заслуги	verdiensten
заслуги	merites
заслуги	verdiensten
заслуги	verdienste
типове	typen
типове	soorten
типове	types
диск	schijf
диск	disc
диск	schijf
диск	disk
диск	diskette
крум	kruml
разкрива	onthullen
разкрива	onthult
кожа	lederen
кожа	leer
кожа	leder
кожа	huid
кожа	skin
стотици	honderden
следователно	ergo
следователно	daarom
живи	living
живи	levende
живи	leef
живи	live
живи	leven
живи	levend
стихотворения	gedichten
кьолн	keulen
кьолн	cologne
отделен	aparte
отделен	gescheiden
отделен	apart
надежда	hoop
надежда	hopen
надежда	hope
раздел	afdeling
раздел	sectie
бундеслига	bundesliga
ракета	raket
ракета	rocket
ракета	raket
манастири	kloosters
кожата	huid
кожата	skin
владислав	vladislav
адвокат	advocaat
адвокат	advocate
адвокат	raadsman
адвокат	advocaat
адвокат	advocate
адвокат	jurist
конфликти	conflicten
конфликти	conflict
конфликти	conflicten
конфликти	conflict
колонии	koloniën
колонии	kolonies
колонии	kolonie
сингапур	singapore
пресича	oversteken
пресича	overschrijden
пресича	oversteek
червени	roden
червени	rooien
червени	rode
червени	rood
грешка	verkeerd
грешка	verkeerde
грешка	fout
грешка	vergissing
грешка	fout
грешка	foutje
грешка	fouten
грешка	vergissing
грешка	fout
вечер	avondje
вечер	avond
вечер	avond
вечер	nacht
вечер	avondje
проучване	studeer
проучване	studeren
проучване	studie
проучване	bestuderen
проучване	onderzoek
проучване	research
проучване	enquete
проучване	enquête
наблюдение	monitoring
наблюдение	toezicht
наблюдение	observatie
наблюдение	waarneming
наблюдение	observaties
наблюдение	toezicht
наблюдение	bewaking
наблюдение	surveillance
съжаление	jammer
съжаление	medelijden
съжаление	betreuren
съжаление	spijt
включена	inclusief
включена	inbegrepen
включена	ingeschakeld
хор	koor
хор	koor
хор	refrein
хор	horus
оръдие	kanonnen
оръдие	kanon
бие	slaat
бие	beats
бие	slaan
бие	kloppend
уики	wiki
обществено	publiek
обществено	openbaar
гласуването	stemmen
гласуването	stemming
привлича	aantrekt
жената	vrouw
жената	woman
постижения	prestaties
постижения	verwezenlijkingen
постижения	prestaties
постижения	prestatie
лиценз	rijbewijs
лиценз	licentie
лиценз	vergunning
лиценз	rijbewijs
лиценз	licentie
частици	deeltjes
частици	deeltjes
частици	partikels
частици	deeltje
частици	deeltjes
произведени	produceerde
произведени	geproduceerd
произведени	geproduceerde
произведени	vervaardigde
произведени	gefabriceerd
произведени	geproduceerd
произведени	vervaardigd
мрежи	netten
мрежи	netwerken
търговец	koopman
търговец	handelaar
търговец	handelaar
търговец	dealer
търговец	handelaar
женска	vrouwelijke
женска	vrouw
женска	vrouwtje
женска	vrouwelijk
проектът	project
структури	structuren
сър	meneer
албански	albanese
албански	albanees
резолюция	resolutie
морска	marinier
морска	maritiem
крис	chris
крис	cris
крис	kris
полиция	politie
даже	zelfs
движения	bewegingen
движения	verplaatsingen
движения	moties
движения	moves
движения	beweegt
канадски	canadees
канадски	canadese
алфред	alfred
флаг	vlag
лошо	slechte
лошо	bad
лошо	slecht
женските	vrouwtjes
женските	vrouwen
архив	archief
архив	archiveren
архив	archief
архив	archieven
производител	producent
производител	producer
производител	producent
производител	fabrikant
риби	vissen
основаването	oprichting
хондурас	honduras
продукции	produkties
продукции	productions
продукции	producties
камбоджа	cambodja
отразява	reflecterende
отразява	reflecteert
отразява	weerspiegelt
кола	auto
кола	wagen
намерени	gevonden
рисува	verven
рисува	verf
рисува	tekent
рисува	trekt
алексей	alexei
разпространява	verspreiden
гоце	gotse
лента	film
лента	band
лента	bandje
лента	plakband
лента	tape
лента	lint
лента	lintje
лента	strippen
лента	uitkleden
лента	strip
философи	filosofen
крайцер	kruiser
крайцер	cruiser
съставена	gecomponeerd
съставена	samengesteld
запис	opnemen
запис	opname
запис	record
запис	sparen
запис	bewaar
запис	bewaren
запис	opslaan
запис	save
запис	filmpje
запис	video
фантастика	fictie
родината	moederland
спортен	sport
спортен	sporten
теории	theorieën
назначава	benoemen
назначава	benoemt
сами	sami
сами	sammy
гражданин	burger
гражданин	citizen
доброволец	vrijwilliger
доброволец	vrijwilligers
доброволец	vrijwillig
куче	hond
куче	hondje
климатът	klimaat
необходими	noodzakelijke
необходими	nodig
необходими	noodzakelijk
граждански	civiele
граждански	burgerlijke
граждански	burgerlijk
граждански	civiel
граждански	civic
царе	koningen
премиерата	première
премиерата	premiere
векове	eeuwenlang
векове	eeuwen
предмет	voorwerp
предмет	object
александров	alexandrov
адам	adam
продукция	uitvoer
продукция	output
продукция	produktie
продукция	productie
трилър	thriller
програмиране	programmeren
програмиране	programmering
сомалия	somalië
сомалия	somalische
сомалия	somalië
отделна	aparte
отделна	gescheiden
отделна	apart
защитени	beschermde
защитени	beschermd
автомобил	auto
автомобил	wagen
автомобил	automobiel
автомобил	voertuig
кръвта	bloed
кръвта	blood
издаването	uitgifte
партизани	guerrilla
партизани	guerrillastrijders
партизани	guerrilla
партизани	partizanen
бек	beck
бек	bec
открития	ontdekkingen
открития	bevindingen
градска	urban
градска	stedelijk
градска	stedelijke
дъщери	dochters
прието	geaccepteerde
прието	aanvaard
прието	aanvaarde
прието	geaccepteerd
господар	master
господар	meester
обединени	united
обединени	verenigde
обединени	verenigd
нападение	geweldpleging
нападение	mishandeling
нападение	aanval
лука	luca
лука	lucca
лука	luka
сребърен	zilver
сребърен	zilveren
сребърен	silver
пояс	korset
пояс	sjerp
мащаб	schaal
мащаб	schalen
ръст	groei
ръст	hoogte
ръст	lengte
борислав	borislav
черноморец	tsjernomorets
сътрудник	collaborateur
сътрудник	geassocieerde
сътрудник	associëren
сътрудник	medewerker
корабите	schepen
тел	draad
тел	tel
спортисти	sporters
спортисти	atleten
спортисти	sporters
търговска	commerciële
търговска	commercieel
вяра	faith
вяра	geloof
вяра	vertrouwen
евреите	joden
киното	bioscoop
киното	bioscopen
киното	cinema
маршал	marshall
мнозинство	meerderheid
изложба	tentoonstelling
изложба	bewijsstuk
изложба	tentoonstelling
изложба	expositie
никарагуа	nicaraguaanse
никарагуа	nicaragua
стюарт	stuart
стюарт	stewart
конгреса	congres
пещера	grot
плато	plateau
грешки	fouten
грешки	vergissingen
грешки	fouten
грешки	vergissingen
насекоми	insecten
насекоми	insect
насекоми	insecten
насекоми	beestjes
насекоми	insecten
насекоми	bugs
холщайн	holstein
социално	sociaal
социално	sociale
социално	sociaal
племето	stam
салвадор	salvador
служби	diensten
служби	dienstverlening
латвия	letland
лом	lom
уругвай	uruguay
доведе	gebracht
доведе	meegebracht
доведе	bracht
доведе	led
посветена	gewijd
посветена	toegewijde
посветена	toegewijd
посветена	opgedragen
азербайджан	azerbeidzjan
азербайджан	azerbeidzjaanse
рали	rally
рали	raleigh
вкус	proef
вкус	proeven
вкус	smaken
вкус	smaak
вкус	proeft
вкус	smaakt
вкус	smaken
вкус	smaak
температури	temperaturen
температури	temperatuur
принципи	principes
принципи	beginselen
оставка	ontslagbrief
оставка	aftreden
оставка	ontslag
оставка	aftreden
загубата	verliezen
загубата	verlies
богата	rijk
богата	rijken
богата	rich
богата	rijke
съветска	sovjet
аристокрация	aristocratie
властите	autoriteiten
месеци	maandenlang
месеци	maanden
съответствие	naleving
съответствие	compliance
съответствие	naleven
съответствие	overeenstemming
съответствие	conformiteit
джамия	moskee
уганда	oeganda
сума	sum
сума	som
сума	bedrag
поражение	nederlaag
поражение	verslaan
драматург	toneelschrijver
надолу	down
надолу	omlaag
югославски	joegoslavische
леополд	leopold
богат	rijk
богат	rijken
богат	rich
богат	rijke
чикаго	chicago
константинов	konstantinov
бавно	langzame
бавно	traag
бавно	langzaam
бавно	traag
бавно	langzaam
ген	gene
ген	gen
тунис	tunesië
тунис	tunesisch
тунис	tunesische
тунис	tunis
минало	voorbij
минало	verleden
състоянието	conditie
състоянието	aandoening
състоянието	voorwaarde
състоянието	toestand
желанието	begeerte
желанието	wens
желанието	verlangen
извори	springs
извори	veren
извори	bronnen
минута	minuut
минута	minuutje
основателите	grondleggers
основателите	oprichters
основателите	stichters
турско	turkse
турско	turks
признание	biecht
признание	biechten
признание	bekentenis
признание	naamsvermelding
признание	herkenning
признание	erkenning
проверка	controleren
проверка	keuring
проверка	inspectie
проверка	controleren
проверка	check
проверка	controleer
проверка	keuring
проверка	verificatie
кан	kahn
кан	khan
кан	kan
кан	cannes
апостол	boodschapper
апостол	apostel
апостол	gezant
непрекъснато	voortdurend
непрекъснато	doorlopend
непрекъснато	continu
непрекъснато	voortdurend
непрекъснато	constant
непрекъснато	continu
сава	sava
канали	kanalen
колони	pijlers
колони	zuilen
колони	pilaren
колони	kolommen
колони	zuilen
колони	pilaren
мляко	melk
крале	koningen
ланка	lanka
парагвай	paraguay
вътрешна	interieur
вътрешна	binnenland
вътрешна	intern
вътрешна	inwendig
вътрешна	binnenste
вътрешна	innerlijke
вътрешна	innerlijk
братовчед	neef
братовчед	nicht
братовчед	nichtje
квалификациите	kwalificaties
квалификациите	qualifier
липсва	ontbreken
липсва	vermist
липсва	missen
липсва	ontbrekend
липсва	ontbrekende
липсва	ontbreekt
марки	merken
марки	brands
марки	postzegels
марки	stempels
марки	zegels
марки	marken
марки	merktekens
маргарита	margherita
маргарита	margarita
направена	made
направена	gemaakt
подход	benaderen
подход	naderen
подход	nadering
подход	aanpak
подход	benadering
обединява	verenigt
проход	doorgang
проход	passage
исус	jezus
исус	jesus
серии	serie
серии	reeks
серии	reeksen
серии	series
катарина	katharina
катарина	katarina
катарина	catarina
редактиране	edit
редактиране	bewerk
редактиране	bewerken
редактиране	bewerken
комунисти	communisten
ток	huidig
ток	huidige
ток	actueel
ток	tok
ток	elektriciteit
ток	electriciteit
режисьори	regisseurs
режисьори	directeurs
режисьори	bewindvoerders
режисьори	directeuren
режисьори	filmmakers
телевизията	televisie
заболяване	ziekte
заболяване	ziekte
ценни	kostbaar
ценни	waardevol
ценни	waardevolle
стокхолм	stockholm
папата	paus
мандат	term
мандат	mandaat
гласове	stemmen
гласове	stemmingen
гласове	stemmen
гласове	voices
родители	ouders
колона	column
колона	zuil
колона	kolom
музеи	musea
гней	gnaeus
сара	sarah
сара	sara
обиколки	rondjes
обиколки	baantjes
обиколки	ronden
обиколки	rondes
обиколки	rondreizen
обиколки	tours
обиколки	excursie
монако	monaco
спътник	satelliet
спътник	metgezel
легендата	legende
легендата	legend
технология	technologie
духовници	geestelijken
арена	arena
изложби	exposities
изложби	tentoonstellingen
поток	flow
поток	beek
поток	stroom
поток	stream
комбинация	combinatie
комбинация	combinatie
комбинация	combo
филология	filologie
количества	hoeveelheden
брака	trouwen
брака	huwelijk
градуса	graden
регистър	inschrijven
регистър	register
регистър	registreren
регистър	griffie
регистър	register
лято	zomer
спорове	geschillen
спорове	polemiek
спорове	controverse
спорове	argumenten
крака	voeten
крака	voetjes
крака	beentjes
крака	poten
крака	benen
крака	poot
крака	been
мисли	denk
мисли	denken
мисли	gedachten
мисли	gedachtes
определяне	vastberadenheid
определяне	bepaling
определяне	aanwijzing
определяне	aanduiding
определяне	benaming
миг	moment
миг	ogenblik
миг	lag
миг	mig
саудитска	saoedi
къп	kopje
къп	beker
сигнал	signaal
библиотеката	bibliotheek
изкуствата	kunsten
изкуствата	kunst
бсп	bsp
балкански	balkan
електронни	elektronisch
претор	praetor
горите	bossen
звук	geluid
звук	audio
звук	geluid
украински	oekraïens
украински	oekraïense
съставен	gecomponeerd
съставен	samengesteld
съставен	composiet
съставен	samengesteld
съставен	samengestelde
съставен	gecompileerd
съставен	opgesteld
съставен	samengesteld
събота	zaterdag
увеличаване	verhoging
увеличаване	vergroten
увеличаване	verhoog
увеличаване	verhogen
увеличаване	stijging
увеличаване	inzoomen
увеличаване	zoomen
увеличаване	zoom
използвано	gebruikt
използвано	gebruikte
троица	trinity
работници	werkers
работници	werkenden
работници	arbeiders
работници	werknemers
писане	schrijven
дует	duet
дует	duo
колония	kolonie
симон	simone
симон	simon
използвайки	gebruiken
притоци	zijrivieren
огромен	reusachtig
огромен	enorm
огромен	enorme
огромен	gigantisch
огромен	enorm
огромен	enorme
публично	publiek
публично	openbaar
публично	publiekelijk
гана	ghana
административна	administratief
административна	administratieve
бнт	fet
бнт	bnt
императрица	keizerin
редовно	regelmatig
редовно	regelmatige
редовно	regulier
редовно	reguliere
редовно	regelmatig
агнес	agnes
промените	veranderingen
промените	wijzigingen
истински	real
истински	echte
истински	echt
истински	reëel
математик	wiskundige
атанасий	athanasius
резерват	reservering
алберт	albert
статистическа	statistisch
статистическа	statistische
времетраене	looptijd
времетраене	duur
времетраене	tijdsduur
записи	records
записи	vermeldingen
записи	inzendingen
записи	ingangen
чад	chad
чад	tsjaad
резиденция	verblijfplaats
резиденция	residentie
резиденция	woonplaats
густав	gustav
густав	gustave
разнообразни	gevarieerd
разнообразни	divers
разнообразни	diversen
разнообразни	diverse
разнообразни	divers
разнообразни	gevarieerd
разнообразни	gevarieerde
дан	dan
водещи	vlaggenschip
водещи	leidende
водещи	leidend
водещи	gastheren
възраждане	renaissance
възраждане	heropleving
възраждане	opleving
завършен	voltooid
завършен	invullen
завършен	complete
завършен	compleet
завършен	voltooid
завършен	voltooide
завършен	afgerond
завършен	ingevuld
завършен	voltooid
завършен	afgewerkt
завършен	klaar
завършен	afgewerkte
замбия	zambia
разнообразие	diversiteit
разнообразие	verscheidenheid
разнообразие	variëteit
разнообразие	variatie
мишел	michelle
мишел	michel
възможни	mogelijke
възможни	mogelijk
сяр	serres
шахмат	schaken
шахмат	schaakspel
шахмат	schaak
шахмат	schaakmat
колекция	verzamelen
колекция	collectie
колекция	inzameling
колекция	verzameling
планове	plannen
болест	ziekte
болест	ziekte
болест	ziekte
запазена	voorbehouden
запазена	gereserveerde
запазена	gereserveerd
запазена	bewaard
запазена	geconserveerd
сол	zout
сол	sol
сол	saul
комедия	comedy
комедия	komedie
белгийски	belgisch
белгийски	belg
белгийски	belgische
очевидно	kennelijk
очевидно	blijkbaar
очевидно	schijnbaar
очевидно	duidelijk
професия	beroepsgroep
професия	beroep
професия	bezigheid
професия	beroep
професия	bezetting
класическа	klassiek
класическа	klassieke
класическа	klassiek
класическа	klassieker
класическа	klassieke
класическа	classic
птиците	vogels
медали	medailles
вила	vila
вила	vakantiewoning
чети	lezen
чети	gelezen
чети	lees
редки	zeldzame
редки	zelden
редки	zeldzaam
параметри	parameter
параметри	parameters
маргарета	margareta
корона	kroon
корона	corona
критично	kritiek
критично	kritische
критично	kritisch
специалисти	specialisten
ставрев	stavrev
бивша	voormalig
бивша	voormalige
избухва	explodeert
избухва	ontploft
роби	roby
роби	robbie
роби	slaven
роби	robby
будапеща	boedapest
дипломатически	diplomatiek
дипломатически	diplomatieke
вратар	keeper
вратар	doelman
вратар	keeper
максимална	maximale
максимална	maximaal
максимална	maximum
колежа	college
колежа	hogeschool
колежа	universiteit
съществуване	bestaan
анимационни	tekenfilms
анимационни	cartoons
огромна	reusachtig
огромна	enorm
огромна	enorme
огромна	gigantisch
огромна	enorm
огромна	enorme
губят	verliezen
губят	verlies
плочи	records
плочи	borden
плочи	nummerplaten
плочи	platen
плочи	kenteken
милиарда	miljard
милиарда	biljoen
легион	legioen
крайно	extreme
крайно	extreem
близко	close
близко	afsluiten
близко	sluiten
близко	sluit
близко	dichtbij
хижа	lodge
хижа	loge
хижа	hut
хижа	kajuit
хижа	blokhut
хижа	cabine
животът	life
животът	leven
арсенал	arsenaal
арсенал	arsenal
ювентус	juventus
тейлър	taylor
реално	real
реално	echte
реално	echt
реално	reëel
реално	realistisch
варианти	varianten
копие	kopiëren
копие	kopieer
копие	kopie
копие	replica
копие	speer
истината	truth
истината	waarheid
палестина	palestina
палестина	palestijnse
корпуса	hull
корпуса	romp
джорджия	georgië
джорджия	georgia
заменен	vervangen
ситуация	situatie
ситуация	toestand
сталин	stalin
ефекти	uitwerkingen
ефекти	effecten
ефекти	gevolgen
претърпява	ondergaat
просветен	verlicht
просветен	verlichte
свободни	free
свободни	vrij
свободни	gratis
валентин	valentin
валентин	valentijn
валентин	valentine
синовете	zoons
синовете	sons
синовете	zonen
кон	paard
кон	kon
периоди	tijdvakken
периоди	perioden
периоди	periodes
рей	ray
яйца	eieren
яйца	eitjes
яйца	eitje
яйца	eieren
яйца	ei
компютри	computers
пристанището	bakboord
пристанището	haven
пристанището	poort
вътре	binnen
вътре	binnenkant
повлиян	beïnvloedde
повлиян	beïnvloed
молба	aanvraag
молба	toepassing
молба	applicatie
молба	aanvraag
молба	aanvragen
молба	verzoek
молба	verzoeken
боя	schilderen
боя	verven
боя	verf
боя	kleurstof
максимилиан	maximiliaan
постоянен	permanente
постоянен	blijvend
постоянен	permanent
постоянен	blijvende
постоянен	constante
постоянен	constant
щаба	hoofdkantoor
щаба	hoofdkwartier
спор	polemiek
спор	controverse
спор	argument
спор	geschillen
спор	geschil
спор	betwisten
форд	ford
юрий	joeri
юрий	yuri
сиера	sierra
земеделие	landbouw
бен	ben
жертва	offeren
жертва	opoffering
жертва	offer
жертва	slachtoffer
изисквания	eisen
изисквания	vereisten
ирина	irina
тиберий	tiberius
дъното	bodem
дъното	onderkant
дъното	bottom
цифри	figuren
цифри	cijfers
цифри	getallen
цифри	nummers
цифри	aantallen
спортове	sporten
кралски	koninklijke
кралски	royal
кралски	koninklijk
присъствие	aanwezigheid
присъствие	opkomst
присъствие	aanwezigheid
музикално	muzikale
музикално	musical
музикално	muzikaal
музикално	muzikaal
изучаване	studeren
изучаване	studeer
изучаване	studeren
изучаване	studie
изучаване	bestuderen
писма	letteren
писма	letters
писма	brieven
сестри	sisters
сестри	zusters
сестри	zussen
сестри	zusjes
сестри	verplegers
сестри	verpleegkundigen
сестри	zusters
сестри	verpleegsters
разликата	verschil
независими	zelfstandig
независими	onafhankelijke
независими	onafhankelijk
договори	contracten
личността	persoonlijkheid
комнин	komnenos
образ	imago
образ	beeld
образ	afbeelding
небето	hemel
небето	hemels
небето	heaven
небето	hemel
небето	lucht
небето	sky
огромни	reusachtig
огромни	enorm
огромни	enorme
огромни	gigantisch
огромни	enorm
огромни	enorme
ирландски	ierse
ирландски	ieren
ирландски	iers
характеристика	kenmerkend
характеристика	karakteristiek
характеристика	kenmerk
характеристика	kenmerk
характеристика	functie
звука	geluid
емигрира	emigreerde
емигрира	emigreren
магдалена	magdalena
магдалена	magdalena
допълнителна	bijkomend
допълнителна	bijkomende
допълнителна	aanvullend
допълнителна	aanvullende
допълнителна	extra
струма	struma
млада	jonge
млада	jong
млада	young
някъде	ergens
камера	camera
камера	fototoestel
токио	tokyo
токио	tokio
съобщения	boodschappen
съобщения	berichten
завършил	afgestudeerd
завършил	geslaagd
рила	rila
изгражда	bouwt
пиеси	speelt
пиеси	toneelstukken
нейни	hare
нидерландски	nederland
нидерландски	nederlandse
нидерландски	nederlands
нидерландски	nederlanders
фактор	factor
бъдещето	toekomstige
бъдещето	toekomstig
бъдещето	toekomst
възстановява	herstelt
стената	prikbord
стената	wand
стената	muur
домакин	organisator
домакин	gastheer
домакин	host
масата	tafel
масата	tafeltje
масата	tabel
лед	ijs
лед	ice
стойности	waardes
стойности	waarden
основание	grondslag
основание	motivering
основание	rechtvaardiging
основание	gronden
джърси	trui
джърси	jersey
производители	fabrikanten
производители	producers
производители	producenten
аудио	audio
аудио	geluid
светилище	heiligdom
светилище	sanctuary
светилище	heiligdom
светилище	toevluchtsoord
светилище	altaar
светилище	heiligdom
тясно	smalle
тясно	smal
четвърта	vierde
четвърта	fourth
франческо	francesco
превежда	vertaalt
боб	bob
сатурн	saturn
сатурн	saturnus
демокрация	democratie
моя	mijne
моя	moya
артилерия	artillerie
артилерия	geschut
полето	veld
планета	planet
планета	planeet
масло	boter
масло	olieverf
масло	aardolie
масло	olie
понятие	concept
сложни	complexe
сложни	complex
сложни	ingewikkeld
сложни	gecompliceerd
сложни	ingewikkelde
сложни	gecompliceerde
сложни	ingewikkeld
познати	vertrouwd
познати	bekend
познати	kennissen
познати	bekenden
познати	kennismaking
познати	kennis
съвременна	hedendaags
съвременна	hedendaagse
съвременна	eigentijdse
съвременна	eigentijds
умения	vaardigheden
умения	skills
умения	vaardigheden
умения	vaardigheid
умения	kunde
реформи	hervormingen
реформи	hervorming
реформи	hervormen
реформи	hervormingen
реформи	hervorming
феновете	fans
феновете	ventilatoren
компютър	computer
ливърпул	liverpool
лева	leva
сърце	heart
сърце	hart
сърце	hartje
дивизии	splitsingen
дивизии	afdelingen
дивизии	divisies
соленост	zoutgehalte
чуждестранни	buitenlands
частен	prive
частен	privé
частен	particulier
таблица	tafel
таблица	tafeltje
таблица	tabel
опасност	gevaar
опасност	hazard
опасност	risico
опасност	gevaar
опасност	gevaren
купи	kopen
купи	koop
назад	terug
назад	rug
назад	back
роберт	robert
фройд	freud
подготвя	bereidt
тирол	tirol
завърши	finish
завърши	voltooien
завърши	afmaken
завърши	afwerking
завърши	afgestudeerd
завърши	geslaagd
завърши	afwerking
завърши	afwerken
реклама	commerciële
реклама	commercieel
реклама	reclame
реклама	adverteren
реклама	reclame
реклама	advertentie
намибия	namibië
мехмед	mehmet
мехмед	mehmed
кули	torens
кули	cooley
фирми	bedrijven
търговци	handelaars
търговци	handelaren
търговци	kooplieden
търговци	handelaren
търговци	verkopers
търговци	leveranciers
търговци	dealers
търговци	handelaren
търговци	handelaars
подразделения	onderverdelingen
синове	zoons
синове	sons
синове	zonen
дрехи	kleding
дрехи	kledij
дрехи	kleding
дрехи	kleren
дрехи	kledij
сайтове	sites
сайтове	websites
събрани	verzamelde
събрани	verzameld
събрани	ingezameld
събрани	verzamelde
събрани	verzameld
рид	riet
рид	reed
кулата	tower
кулата	toren
кулата	watchtower
исляма	islam
дълбока	diep
дълбока	diepe
дълбока	deep
кралят	konings
кралят	king
кралят	koning
върхове	pieken
заплаха	bedreiging
заплаха	dreigement
заплаха	bedreiging
заплаха	dreiging
етаж	vloer
етаж	verdieping
етаж	floor
наименования	benamingen
наименования	denominaties
наименования	coupures
наименования	namen
адмирал	admiraal
рак	krabben
рак	crab
рак	krab
рак	kanker
рак	rek
рак	rack
прости	eenvoudige
прости	simpel
прости	eenvoudig
прости	vergeef
прости	vergeven
интересни	interessante
интересни	interessant
лична	persoonlijke
лична	persoonlijk
джонсън	johnson
велес	veles
вещество	substantie
механизъм	mechanisme
израз	uitdrukking
израз	expressie
тела	lijken
тела	carrosserieën
тела	lichamen
йемен	jemen
йемен	jemenitische
владение	bezetenheid
владение	bezit
владение	domein
равнище	niveau
равнище	level
кот	kot
ливан	libanon
плен	gevangenschap
териториите	gebieden
териториите	gebiedsdelen
подобряване	verbetering
подобряване	verbetering
подобряване	verbeteren
подобряване	verbeter
подобряване	verbeteren
строеж	bouw
строеж	constructie
строеж	bouwnijverheid
строеж	opbouw
строеж	bouwen
диего	diego
медичи	medici
снимката	foto
политическо	politiek
политическо	politieke
войниците	soldaten
общности	gemeenschappen
същество	wesen
същество	wezen
същество	schepsel
задачата	taak
хълм	mount
хълм	aankoppelen
хълм	heuvel
хълм	hill
естествен	natuurlijk
естествен	natuurlijke
виден	prominente
виден	prominent
изяви	schijn
изяви	verschijningen
европейско	europese
европейско	europees
катастрофа	crash
катастрофа	crashen
катастрофа	catastrofe
катастрофа	ramp
катастрофа	rampspoed
катастрофа	rampen
гражданите	burgers
гражданите	staatsburgers
регистрирани	geregistreerd
регистрирани	ingeschreven
регистрирани	geregistreerde
континента	vasteland
континента	continent
врати	deuren
философията	filosofie
натиск	druk
боян	bojan
двойка	paar
двойка	pair
двойка	paar
двойка	koppel
димитрова	dimitrova
хит	hit
хит	treffer
хит	geraakt
техники	technieken
мохамед	mohammad
мохамед	mohammed
мохамед	muhammad
мохамед	mohammed
мохамед	mohammed
мохамед	muhammed
мохамед	mohamed
избяга	ontsnapt
избяга	ontsnapte
действителност	werkelijkheid
действителност	realiteit
файлове	bestanden
файлове	dossiers
снимките	fotos
пещерата	grot
самоа	samoa
убийство	moordzaken
убийство	doodslag
убийство	moord
убийство	moord
убийство	moordaanslag
убийство	moord
губернатор	gouverneur
мед	koper
буквално	letterlijk
буквално	letterlijke
буквално	letterlijk
китарист	gitarist
карло	carlo
фернандо	fernando
бази	honken
бази	bases
бази	basen
бази	grondslagen
харесва	likes
джими	jimmy
джей	jay
знамето	vlag
квартали	districten
квартали	wijken
квартали	wijken
квартали	buurten
квартали	wijken
квартали	buurten
народите	volkeren
еврейски	joodse
еврейски	jood
еврейски	joods
еврейски	hebreeuws
средни	medium
средни	middellange
средни	middelgrote
средни	middelgroot
младежи	jeugd
младежи	jongeren
младежи	junioren
знаци	personages
знаци	tekens
знаци	karakters
знаци	borden
знаци	tekenen
знаци	bordjes
знаци	tekens
нации	naties
стилове	styles
стилове	stijlen
въглища	steenkool
въглища	kolen
въглища	kool
германците	duitsers
индийски	indisch
индийски	indiaas
индийски	indiaan
индийски	indiase
индийски	indische
сидни	sydney
допринася	bijdraagt
веселин	veselin
лекари	artsen
лекари	dokters
лекари	artsen
сладководни	zoetwater
мина	mina
форт	fort
коса	haar
коса	haren
коса	haartjes
коса	hair
стая	kamer
изпратени	verstuurd
изпратени	verzonden
изпратени	gestuurd
страх	angst
страх	vrees
страх	fear
дървени	houten
дървени	hout
исландия	ijsland
корени	root
корени	wortel
корени	wortels
корени	roots
предложения	suggesties
предложения	aanbiedingen
предложения	biedt
предложения	voorstellen
растенията	planten
растенията	plantjes
създател	maker
създател	stichter
създател	oprichter
създател	schepper
създател	maker
създател	bedenker
жив	leef
жив	live
жив	leven
жив	levend
митрополия	aartsbisdom
епир	epirus
измерване	meting
измерване	meten
измерване	opmeten
измерване	meting
измерване	meten
измерване	metingen
измерване	opmeten
венера	venus
тайно	stiekem
тайно	geheim
тайно	secret
сто	sto
сто	wereldhandelsorganisatie
сто	wto
стандарти	normen
стандарти	standaarden
стандарти	standaards
престъпления	overtredingen
престъпления	misdaden
престъпления	misdrijven
престъпления	misdrijf
престъпления	misdaad
престъпления	crime
престъпления	criminaliteit
жаба	pad
жаба	kikker
дроб	longen
дроб	lung
дроб	long
дроб	lever
провеждане	dirigeren
мизия	moesia
класификация	indeling
класификация	classificatie
сметки	biljetten
сметки	rekeningen
сметки	accounts
сметки	rekeningen
кацане	aanvoer
кацане	aanlanding
кацане	landing
кристина	christina
кристина	cristina
кристина	kristina
черти	functies
черти	kenmerken
челси	chelsea
присъствието	aanwezigheid
присъствието	opkomst
последва	gevolgd
последва	volgde
последва	gevolgde
младеж	jeugd
младеж	jongeren
кутия	box
кутия	vak
кутия	doos
кутия	bokste
джоузеф	jozef
джоузеф	joseph
мрежата	netwerk
блус	blues
хамбург	hamburg
живял	woonde
живял	leefde
живял	leefden
ферари	ferrari
следващ	volgende
следващ	volgend
позната	bekende
позната	gekend
позната	gekende
позната	bekend
позната	vertrouwd
позната	bekend
позната	kennismaking
позната	kennis
леон	léon
леон	león
леон	leon
совалката	shuttle
кардинал	kardinaal
потоци	stromen
потоци	stroomt
потоци	stromen
торино	torino
торино	turijn
торино	turijn
крепости	forten
крепости	forten
волейбол	volleybal
фолклор	folklore
атаки	aanslagen
атаки	aanvallen
честота	frequenties
честота	frequentie
честота	incidentie
финансите	schatkist
навсякъде	overal
педро	piet
педро	pedro
тайна	geheim
тайна	secret
ломбардия	lombardije
стъпка	step
стъпка	stap
стъпка	stapje
запази	sparen
запази	bewaar
запази	bewaren
запази	opslaan
запази	save
запази	houd
запази	houden
лов	hunt
лов	jaagt
