que	той
masculí	чоловічий
masculí	самець
masculí	чоловічі
masculí	чоловіча
nota	зауваження
nota	примітки
nota	зауважте
nota	примітка
nota	нота
convertit	перетворено
sorgir	виникнення
actors	акторів
actors	актори
compondre	написати
creixent	росте
creixent	нарощування
vocal	голосний
vocal	піднесення
jack	джек
eduard	едвард
eduard	едуард
eduard	едуард
florència	флоренція
florència	флоренції
interna	внутрішнє
interna	внутрішній
interna	внутрішня
interna	внутрішні
vapor	пара
vapor	steam
directa	пряма
directa	прямий
directa	direct
directa	прямі
certes	певних
certes	певні
certes	конкретний
certes	певна
roman	роман
bateria	батареї
bateria	акумулятор
bateria	акумулятори
bateria	батарея
guia	посібник
guia	провідник
guia	путівник
guia	гід
gràcia	благодать
gràcia	милість
romania	румунії
romania	румунія
màquina	machine
màquina	машина
màquina	автомат
màquina	вузол
màquina	ведуча
unesco	юнеско
decideix	вирішує
execució	виконання
estacions	сезони
estacions	станції
excepció	виняток
excepció	винятки
excepció	виключення
canó	гармата
canó	гармати
designació	зустріч
literària	літературна
literària	літературні
literària	літературний
costats	боки
costats	сторони
costats	сторін
comprar	купити
comprar	придбати
estret	протока
estret	вузький
estret	вузькі
escriu	записати
escriu	напишіть
escriu	пишіть
escriu	виписати
escriu	написати
system	система
system	системи
system	системний
system	системне
system	системна
fenomen	явище
fenomen	феномен
cost	вартість
agent	агент
impacte	вплив
fosc	темні
fosc	темна
fosc	темний
fosc	темне
fosc	темно
colla	банда
colla	gang
colla	банди
organismes	організаціями
organismes	агентства
organismes	організми
ull	eye
ull	око
flor	квітки
flor	квітка
raja	раджа
ala	ала
promoció	підвищення
promoció	просування
promoció	заохочення
declaració	заява
declaració	виписка
declaració	твердження
declaració	декларація
declaració	оголошення
guanyador	переможець
guanyador	переможниці
della	делла
vehicle	автомобіль
vehicle	апарат
seccions	розділи
depèn	залежить
depèn	правильніше
postal	листівка
bell	дзвінка
bell	bell
bell	белл
bell	дзвін
bell	дзвінок
millora	удосконалення
preu	ціна
super	супер
llar	дім
llar	домівка
llar	домашній
llar	додому
circular	круговий
circular	кругова
circular	круглий
circular	кругла
metall	метали
metall	металевий
metall	метал
escriptors	письменники
escriptors	письменників
crítiques	огляди
crítiques	відгуки
veneçuela	венесуели
violí	скрипка
violí	скрипці
violí	сопілка
aniversari	річниця
aniversari	ювілей
disputa	суперечка
esports	спорт
esports	спортивні
esports	спорту
ocupat	зайнята
ocupat	зайнятість
ocupat	зайнятий
ocupat	зайнято
filòsof	філософ
èxits	досягнення
barris	районах
vicente	вісенте
interessos	інтереси
interessos	зацікавлення
interessos	інтересів
dibuixos	креслення
dibuixos	малюнки
johann	йоганн
johann	йоган
controlar	керування
entendre	розумію
entendre	розуміємо
entendre	зрозуміти
entendre	зрозуміла
avinguda	проспект
avinguda	avenue
michel	мішель
democràtic	демократичні
democràtic	демократичний
democràtic	демократична
santuari	святилище
defineix	визначає
defineix	вказати
defineix	визначати
defineix	визначити
emir	емір
natal	наталь
tolosa	тулузи
comunicacions	комунікацій
saxònia	саксонія
designada	названої
designada	призначені
cant	спів
cant	співати
cant	співає
nostre	наші
lee	лі
aus	птахи
aus	пташки
construccions	конструкцій
infantil	дитиною
cristianisme	християнство
segur	впевнений
segur	звичайно
segur	впевнені
electoral	колегія
electoral	виборчий
exemplars	копії
exemplars	копій
exemplars	копіює
suma	сума
suma	суму
suma	сум
baviera	баварія
centrals	central
centrals	центральний
centrals	центральна
lectura	читання
raons	причини
còmic	comics
còmic	комікси
còmic	комікс
secret	таємний
secret	секретний
secret	таємна
secret	таємниця
secret	таємно
tècnic	технічні
tècnic	технічна
tècnic	технічний
tècnic	технік
nacionalitat	нації
nacionalitat	країна
nacionalitat	націю
nacionalitat	громадянство
nacionalitat	нація
estén	розширювати
donada	вказаний
donada	дано
donada	надано
donada	даного
dura	hard
dura	тяжко
dura	важкий
dura	складна
dura	важка
dura	жорсткий
alexander	олександр
alexander	александер
financera	фінанси
financera	фінансові
financera	фінансова
francesco	франческо
cristià	християни
cristià	християнин
cristià	крістіан
cristià	християнський
cristià	християнська
zero	zero
zero	нульовий
zero	нуль
zero	нулі
contenen	містити
contenen	містить
contenen	міститься
contenen	містять
definir	вказати
definir	визначати
definir	визначити
nebot	племінник
colònies	колонії
produeixen	виготовлення
produeixen	виробляють
sonora	сонора
vies	доріжок
vies	слідкує
vies	композиції
vies	доріжки
vies	сліди
hotel	готель
temperatures	температури
temperatures	температура
otomà	турецький
crea	створення
crea	створити
enemics	ворогів
enemics	вороги
utilitzats	використовується
utilitzats	використана
utilitzats	використані
utilitzats	використано
senyors	панове
altar	вівтар
altar	сесії
protegit	захищений
protegit	захищена
protegit	захищено
amenaça	загроза
amenaça	погроза
amenaça	загрозу
vegetació	рослинність
iraq	ірак
iraq	іраку
conflictes	конфлікти
conflictes	конфліктів
aran	аран
músics	музикантів
músics	музиканти
nacionalista	націоналістична
déus	боги
resoldre	вирішують
resoldre	вирішити
resoldre	вирішити
dibuix	креслення
dibuix	малюнок
dibuix	малювання
monarquia	монархія
factor	фактори
factor	коефіцієнт
factor	фактор
activa	активувати
activa	активізувати
missatge	повідомлення
presentació	презентацію
presentació	презентації
presentació	презентація
anell	кільце
anell	перстень
anell	каблучка
anell	кільцева
mary	мері
mary	марічка
mary	маріє
democràcia	демократія
filipines	філіппіни
absència	відсутність
absència	відсутності
prefix	префікс
històries	історії
històries	публікації
històries	розповіді
branques	філії
branques	гілками
branques	гілки
barroc	бароко
disciplina	дисципліни
disciplina	дисципліна
presoners	затримані
presoners	полонених
plantilles	шаблони
one	одна
one	one
one	одне
one	один
discurs	дискурс
discurs	мовлення
discurs	промову
transmissió	перенесення
transmissió	передати
transmissió	перенесення
transmissió	передачу
testament	заповіт
flora	флора
cadascuna	кожну
cadascuna	кожного
cadascuna	кожному
cadascuna	кожен
cadascuna	кожна
profunditat	глибина
capçalera	шапка
capçalera	заголовок
mineral	руда
mineral	мінеральна
superar	побороти
superar	подолати
composicions	творів
goya	гойя
continent	континенті
continent	континент
continent	континенту
paret	стіну
paret	стіна
paret	стіні
arthur	артур
períodes	строк
períodes	строків
sierra	сьєрра
criteris	критерії
criteris	критерій
recinte	вкладення
andré	андре
ramón	рамон
ramón	рамон
atmosfera	атмосфера
bones	хороші
bones	гарні
bones	добрий
bones	добре
bizantí	візантійська
geografia	географія
combinació	поєднання
combinació	комбінація
macedònia	македонія
macedònia	македонії
botigues	магазинів
botigues	крамниці
botigues	магазини
botigues	магазини
nét	внук
nét	онук
disposició	компонування
disposició	розкладка
sacerdot	священик
windows	вікон
windows	windows
windows	вікна
adn	днк
coma	кома
coma	коми
coma	кома
coma	комами
episodis	епізоди
episodis	серії
ona	хвиля
organisme	організм
paletes	палітри
taules	столи
taules	столики
taules	таблиці
taules	таблиць
onze	одинадцять
pati	дворі
pati	дворі
víctor	віктор
víctor	переможцю
veritat	істина
junts	разом
horta	орта
particularment	особливо
maneres	шляхи
maneres	способи
calor	теплом
calor	спека
munic	мюнхен
sectors	секторів
sectors	сектори
cruz	крус
conservatori	консерваторія
manteniment	обслуговування
manteniment	супровід
útil	корисне
útil	корисні
útil	корисна
útil	корисно
útil	корисний
reformes	реформи
rècord	записати
rècord	записувати
rècord	рекорд
rècord	запис
treballant	робота
treballant	робочий
artilleria	озброєння
artilleria	артилерії
western	західний
western	західні
western	західна
utilització	використати
utilització	використовувати
utilització	користування
utilització	використання
blancs	білих
substituït	замінено
substituït	замінили
substituït	замінила
illinois	іллінойс
renaixement	відродження
renaixement	rebirth
alfabet	абетка
alfabet	письмо
alfabet	алфавіт
avió	літаком
avió	літак
avió	літак
avió	площина
mines	мін
mines	копальні
mines	міни
escenari	стадія
pilar	стовп
pilar	пілар
uneix	приєднатися
uneix	приєднатись
uneix	приєднання
uneix	долучитися
uneix	приєднуйтесь
uneix	приєднуйтеся
provença	прованс
ales	крила
ales	олесь
quarts	тривога
quarts	квартирах
oxigen	киснем
oxigen	кисень
actuacions	виступів
nintendo	nintendo
mode	режим
mode	лад
mode	mode
variable	змінну
variable	змінної
variable	змінна
declarat	заявила
declarat	оголосив
declarat	оголошені
individuals	окремих
individuals	індивідуальна
individuals	індивідуальні
individuals	індивідуальне
individuals	окремі
individuals	індивідуальний
karl	карл
suec	шведська
lampisteria	торій
romànic	романський
desaparèixer	сховався
desaparèixer	пропаде
desaparèixer	зникнути
desaparèixer	зникають
recuperació	відновленню
recuperació	відновлення
regiment	полк
elevat	підвищеними
tancat	закрита
tancat	закрито
tancat	закриті
tancat	зачинено
legal	правові
legal	правова
legal	юридична
legal	юридичні
legal	юридичний
gai	геї
gai	голубий
gai	гей
camins	доріг
camins	дороги
camins	шляхи
camins	контури
iran	іран
iran	ірану
bilbao	більбао
divideix	дроблення
divideix	розділення
divideix	розділити
divideix	розділена
divideix	поділяє
bàsicament	коротше
tardor	осінь
violència	насилля
violència	насильство
vidre	скло
programació	програмування
dividit	розділена
dividit	розділив
ous	яйця
ous	яєчка
continguts	вміст
continguts	зміст
formats	формати
fetes	зробила
fetes	made
determinat	рішуче
lord	господь
lord	господа
lord	володар
lord	лорд
aquelles	ті
aquelles	тих
aquelles	тими
relacionat	схожі
necessitats	вимагає
necessitats	потребує
necessitats	потреб
necessitats	потреби
identificar	ідентифікація
identificar	ідентифікувати
comentaris	коментарях
comentaris	коментарів
comentaris	коментарі
dificultats	труднощі
compostos	нараховують
probable	можливий
vidal	відаль
consulta	діалог
consulta	запиту
consulta	запит
consulta	консультацію
consulta	консультація
consulta	консультації
assaig	тестування
assaig	випробування
passeig	прогулянка
sales	кімнат
sales	кімнати
sales	зал
estableix	комплект
estableix	встановити
estableix	набір
estableix	встановлено
estableix	множина
fauna	фауна
marró	браун
marró	коричневі
marró	brown
marró	коричневий
arrels	коріння
histoire	histoire
nuclis	ядер
perpinyà	перпіньян
puerto	пуерто
ciclisme	велоспорт
judici	судять
manual	підручник
manual	ручний
manual	ручна
manual	ручне
manual	вручну
manual	довідок
rowspan	rowspan
amistat	дружби
amistat	дружба
amistat	дружбу
amistat	другові
amistat	другом
amistat	друг
amistat	подруга
amistat	друга
assistir	присутнім
italians	італійці
llicència	ліцензію
llicència	ліцензія
llicència	ліцензію
llicència	ліцензія
llicència	ліцензії
universitats	університети
antiguitat	стаж
sal	сіль
sal	солі
poders	живить
poders	здібності
poders	силами
lisboa	lisboa
lisboa	лісабон
cavallers	панове
savoia	savoy
savoia	savoia
letònia	латвії
letònia	латвія
wiki	вікі
equació	рівняння
enterrat	похований
enterrat	поховані
petició	запит
petició	петиція
escapar	втеча
escapar	втечу
escapar	втекти
baró	барон
miró	міро
miró	миро
miró	міро
metro	метрополітен
metro	метрополітен
metro	метро
metro	metro
diaris	газетах
diaris	газети
diaris	журнали
diaris	щоденники
pertanyia	належали
pertanyia	належав
imposar	накладати
alba	альба
càncer	рак
graus	градуси
graus	градусів
historiadors	історики
majoritàriament	здебільшого
majoritàriament	переважно
amsterdam	амстердам
usos	використовує
usos	користується
usos	використання
nicolau	миколай
nicolau	ніколас
nicolau	миколая
turc	турецька
turc	турецький
turc	турецькою
turc	турецькі
blat	пшениці
blat	житом
borgonya	бургундія
adults	дорослі
arriben	прилітають
arriben	приїхати
giuseppe	джузеппе
nominacions	номінаціях
norma	норма
norma	норм
norma	норма
mor	вмирає
mor	гине
mor	помре
mor	помирає
mor	mor
sobirania	суверенітет
sobirania	суверенітету
conjuntament	спільно
nasa	наса
nasa	nasa
georges	жорж
viatges	подорож
viatges	подорожувати
viatges	подорожі
jazz	джаз
jazz	jazz
jazz	джазу
coure	міді
coure	мідь
ohio	огайо
portat	переписано
portat	привезли
portat	принесли
portat	приніс
dissenyat	розроблена
dissenyat	розробив
dissenyat	розроблено
monedes	монет
monedes	монети
monedes	валют
monedes	валюти
fragments	фрагменти
quin	що
quin	яка
quin	чим
temporal	тимчасове
temporal	тимчасові
temporal	тимчасова
temporal	тимчасово
temporal	тимчасовий
confederació	конфедерація
localització	розміщення
localització	місцезнаходження
localització	локація
localització	місце
localització	розташування
senador	сенатор
valladolid	вальядолід
pablo	пабло
española	española
delta	дельта
delta	delta
basílica	базиліка
alberto	альберто
javier	javier
existir	існують
existir	існує
potencial	потенціал
tennis	теніс
cobert	розібралися
cobert	покрита
cobert	скидали
oficines	заклади
oficines	працевлаштування
buit	порожнім
buit	порожнє
buit	порожня
buit	порожні
buit	порожній
buit	вакуум
juvenil	молодість
juvenil	юнацтва
juvenil	юність
juvenil	молодь
gust	смак
borbó	бурбон
neerlandès	нідерландська
neerlandès	голландська
colom	голуба
colom	голуб
gómez	гомес
gómez	гомес
turcs	турки
lituània	литві
lituània	литви
lituània	литва
pro	pro
pro	профі
pro	правозахисники
convertint	перетворення
convertint	повернули
convertint	здавати
tothom	всім
tothom	усіх
tothom	усі
tothom	усім
tothom	всіх
hans	ганс
traduït	перекладено
moral	мораль
moral	мораль
moral	мораль
hitler	гітлера
hitler	гітлер
barreja	перемішати
barreja	мікс
barreja	суміші
barreja	суміш
henri	анрі
rebels	повстанців
rebels	повстанці
equador	екватор
equador	еквадор
notícia	новини
notícia	новина
femelles	самиць
publica	передати
publica	передача
catòlic	католицька
acer	сталь
aquitània	аквітанська
farmàcia	аптека
farmàcia	аптеку
rodes	колеса
celebració	святкування
utc+	utc+
informe	повідомити
informe	скарга
informe	звіт
dictadura	диктатура
finlàndia	фінляндія
finlàndia	фінляндії
recents	недавні
recents	нещодавні
personals	особисті
personals	особисте
personals	особистий
personals	персональний
cursos	курси
seqüència	послідовності
seqüència	послідовність
galícia	галичина
califa	халіф
flux	потік
acabada	завершено
acabada	завершені
acabada	закінчено
acabada	закінчиться
acabada	закінчив
roda	кермо
roda	колесо
estàtua	статуя
retirat	закріплені
retirat	звільнився
secundari	вторинної
cotxe	автомобілем
cotxe	машина
cotxe	авто
cotxe	автомобіль
registres	рекорди
registres	records
registres	платівки
golden	золотий
golden	голден
golden	золоті
golden	золоте
electricista	електромонтер
esforços	зусилля
líders	лідери
líders	лідерів
fotos	фотографії
fotos	світлини
fotos	світлин
fotos	фото
jardins	сади
jardins	садів
soviètic	радянський
soviètic	радянська
soviètic	радянські
arma	зброя
arma	рушниця
arma	гармата
arma	пістолет
agustí	августин
seguidors	читачів
seguidors	читачі
seguidors	стеження
seguidors	координатори
campanyes	кампанії
open	відкрити
open	відкрита
open	відкрито
open	відкриті
open	відкритий
bages	бажас
aprofitar	схопити
noia	дівчинка
noia	дівча
noia	дівчина
noia	дівчину
aprendre	дізнатися
aprendre	вчити
aprendre	вчитись
aprendre	навчитися
radiació	радіація
radiació	випромінювання
radiació	радіації
braç	рука
noblesa	знать
interessant	цікавий
interessant	цікаво
interessant	цікаве
químic	хімічна
químic	хімічні
químic	хімічний
químic	хімік
pertanyen	належать
ports	порти
idiomes	мови
idiomes	мов
teories	теорії
catòlics	католики
raça	ставлять
raça	розмноження
raça	породи
raça	порода
econòmics	економічне
econòmics	економічні
econòmics	економічна
econòmics	економічний
econòmics	корупцію
pacific	тихий
missions	місій
missions	місії
burgos	бургос
travessa	хрестики
travessa	порушила
travessa	перехрестя
navegació	навігація
navegació	навігації
hidrogen	водню
jurisdicció	компетенції
separació	розділення
separació	відокремлення
popularitat	популярність
divisions	поділ
rebé	отримано
rebé	отримані
rebé	отриманий
rebé	отримали
rebé	отримала
pols	пил
símbols	символів
símbols	символи
literari	літературна
literari	літературні
literari	літературний
friedrich	фрідріх
hamburg	гамбург
indis	індіанці
senyora	пані
senyora	жіночі
senyora	леді
senyora	пані
salamanca	саламанка
sort	пощастило
sort	щасливим
sort	щасливчик
andalusia	андалусія
contribuir	надання
online	онлайн
online	online
índex	index
índex	покажчик
índex	індекс
var	вар
mecànica	механічна
mecànica	механічний
realització	реалізація
realització	реалізації
realització	реалізація
sec	сек
placa	плита
placa	тарілка
frase	фраза
frase	фразу
frase	речення
frase	вирок
explotació	експлуатація
conservador	консервативна
preparar	підготувати
suficient	достатньо
suficient	досить
executiu	виконавчий
heroi	герой
insectes	комах
insectes	комахи
concepció	концепція
passos	кроків
passos	кроки
passos	слідами
christian	християни
christian	християнин
christian	крістіан
christian	християнський
christian	християнська
vivia	жили
vivia	жила
vivia	жив
opera	opera
opera	опера
mecanisme	механізм
empresari	підприємець
empresari	роботодавець
regles	правила
regles	лінійки
conservat	зберегла
conservat	зберігав
exclusivament	виключно
xarxes	мережах
xarxes	спільноти
xarxes	мережі
xarxes	мереж
senyals	сигнали
senyals	знаки
senyals	написи
prat	прат
eina	засіб
eina	інструмент
termini	термін
alaska	аляска
competir	змагатися
assistència	допомогу
assistència	допомоги
matí	morning
matí	ранку
matí	ранок
matí	утро
distingir	відрізняти
distingir	відрізнити
caràcters	символів
caràcters	персонажі
caràcters	ієрогліфи
caràcters	літери
caràcters	символи
indonèsia	індонезія
indonèsia	індонезії
radical	ключ
radical	радикальні
radical	радикальна
emmy	еммі
investigacions	розслідувань
posseeix	володіє
regla	правило
desenvolupa	розвиває
mot	мот
campiona	чемпіон
repartiment	зіграла
últimes	останні
últimes	остання
causes	причинами
causes	причини
irlandès	ірландський
irlandès	irish
irlandès	ірландська
parcialment	частково
parcialment	часткова
parcialment	мінлива
parcialment	частково
guixaire	штукатур
centenars	сотні
alternativa	альтернатива
alternativa	варіант
alternativa	альтернативне
alternativa	альтернативні
alternativa	альтернативна
alternativa	альтернативний
brown	браун
brown	коричневі
brown	brown
brown	коричневий
debat	дискусії
debat	дискусія
debat	обговорення
debat	дискусії
debat	дебати
compromís	заручини
compromís	взаємодія
compromís	характеру
absoluta	абсолютна
absoluta	абсолютний
absoluta	абсолютне
aprovat	підтверджено
aprovat	затверджено
contes	казки
professió	професія
quantitats	величин
audiència	аудиторію
audiència	аудиторія
audiència	аудиторії
audiència	глядачі
suprem	supreme
dama	жіночі
dama	леді
dama	пані
claude	клод
quadres	столи
quadres	столики
quadres	таблиці
quadres	таблиць
existents	існуюче
existents	існуючий
existents	існуючі
existents	існуючу
estatut	статут
editors	редакторів
coneixements	знань
coneixements	знання
òrgan	орган
polonès	польською
polonès	польську
polonès	польська
polonès	польські
polonès	польське
competicions	конкурсів
competicions	змагань
competicions	змагання
oklahoma	оклахома
diumenge	неділя
crònica	літопис
crònica	хроніка
equilibri	баланс
equilibri	рівноваги
equilibri	рівновага
den	ден
càmera	камера
càmera	фотоапарат
càmera	камери
pilots	пілотів
jaciment	водосховище
drama	драматичний
drama	драма
drama	драми
estada	залишитися
estada	залишатися
estada	stay
cognom	прізвище
ritme	ритм
companyies	компанії
companyies	компаній
companyies	компаніями
privat	приватні
privat	приватна
privat	особисте
privat	приватний
estrangers	іноземців
estrangers	іноземці
deixeble	disciple
màquines	ютери
màquines	автоматів
màquines	машини
màquines	машинами
sèrbia	сербія
sèrbia	сербії
gamma	гама
gamma	гами
gamma	гамма
gamma	грамів
avaluació	оцінювання
taxa	оцінити
taxa	частота
taxa	швидкість
taxa	оцініть
taxa	ставка
solitari	самотнім
solitari	самотня
solitari	самотні
solitari	самотньо
agents	агенти
propòsit	мета
varietats	сортів
esquerre	ліворуч
esquerre	ліва
esquerre	лівий
esquerre	зліва
ideal	ідеал
pena	пенальті
pena	штраф
contemporània	сучасна
contemporània	contemporary
contemporània	сучасне
esperança	надії
esperança	надія
esperança	надіюсь
tesi	дисертацію
tesi	дисертації
personalitat	особистість
comparació	порівняння
errors	жуків
errors	вад
errors	вади
errors	помилки
propers	наступних
propers	майбутні
museus	музеї
pèrsia	persia
aprenentatge	навчання
estadística	статистика
estadística	статистикою
estadística	статистику
estadística	статистики
napoleó	наполеона
napoleó	наполеон
debut	дебют
matemàtic	математик
cultures	культур
estranger	іноземець
prèviament	раніше
mamífers	ссавців
petroli	нафтовий
petroli	нафту
petroli	нафта
enrique	енріке
separat	відокремлених
separat	розійшлися
separat	розділені
separat	несумісна
governs	уряди
live	жити
live	live
live	наживо
live	живу
live	трансляція
pacte	угода
administrador	адміністрування
administrador	адмін
administrador	адміністратор
administrador	адміністратор
administrador	адміністратора
administrador	адміністратором
pakistan	пакистану
pakistan	пакистан
líquid	рідкий
líquid	рідини
líquid	рідина
congregació	прихожан
congregació	згромадження
àmpliament	широко
reducció	заднє
margarida	маргеріта
representacions	представництва
representacions	представлення
tomàs	томас
tomàs	тома
dorsal	рушій
dorsal	двигун
dorsal	сервер
carbó	вугілля
presentat	наданий
presentat	надіслано
presentat	подання
presentat	представили
presentat	презентували
presentat	представлена
presentat	презентувала
shao	шао
mozart	моцарта
mozart	моцарт
bot	бот
clubnat	clubnat
urbana	урбана
gos	собака
gos	собачка
gos	пес
pilota	кулька
pilota	бал
luci	луцій
pic	pic
maó	цеглу
maó	цегла
visual	візуальне
visual	візуальні
visual	візуальний
gris	сіра
gris	сірий
gris	грей
paràmetres	параметри
víctimes	жертв
víctimes	жертви
víctimes	жертвами
víctimes	постраждалих
víctimes	постраждалим
loira	луар
julià	юліан
arrel	root
arrel	корінь
filles	доньки
filles	дочки
jutge	суддя
jutge	судді
jutge	суддю
cerca	шукати
cerca	пошук
negocis	бізнес
negocis	справа
negocis	ділова
negocis	business
negocis	діловий
almirall	адмірал
variacions	варіації
variacions	варіанти
fronteres	межі
fronteres	кордони
fronteres	межі
fronteres	кордони
còpies	копії
còpies	копій
còpies	копіює
forts	сильним
forts	сильні
forts	сильною
forts	сильний
forts	сильна
transformació	трансформація
transformació	перетворення
johnson	джонсон
verlag	verlag
wikimedia	wikimedia
creant	створення
molècules	молекул
molècules	молекули
refugi	укриття
refugi	притулок
refugi	притулку
refugi	притулок
brillant	блискуче
brillant	геніально
brillant	казково
neu	сніг
associacions	асоціації
indicar	вказують
indicar	позначають
electrons	електронів
tensió	напругу
tensió	напруга
tensió	напруги
participa	стенд
obre	відкрити
obre	відкрита
obre	відкрито
obre	відкриті
obre	відкритий
masses	маси
tradicions	традиції
treballat	спрацювало
treballat	працював
treballat	працювали
treballat	працювала
component	компонент
component	компонента
porter	швейцар
porter	воротар
porter	портер
contemporani	сучасна
contemporani	contemporary
contemporani	сучасне
wilson	вілсон
demanda	попит
demanda	вимагаю
muller	мюллер
missa	урочиста
missa	маса
missa	mass
caterina	катерина
castro	кастро
nazi	нацистів
traduir	переклад
traduir	перекласти
traduir	перекладати
visible	видима
visible	видимий
visible	видно
visible	видимі
trofeu	трофей
laboratori	лабораторія
laboratori	lab
laboratori	лабораторії
urss	срср
estils	стилів
estils	стилі
blocs	блоки
blocs	блоків
càlcul	числення
càlcul	підрахунок
càlcul	обчислення
càlcul	підрахунку
càlcul	розрахунки
abast	приціл
abast	обсяг
hug	гуго
ofensiva	наступ
ofensiva	операція
fleca	пекарня
simfonia	симфонічний
simfonia	симфонія
pràctiques	стажування
pràctiques	практик
moda	мода
moda	fashion
jorge	хорхе
mentrestant	тимчасом
substitució	заміна
substitució	замінник
petersburg	петербург
soc	сок
regionals	районної
regionals	обласний
regionals	регіональні
regionals	регіональний
bob	bob
bob	боб
revisió	переглянути
revisió	рецензування
revisió	відгук
revisió	огляд
revisió	версія
revisió	редакції
revisió	модифікація
gil	гіл
observatori	обсерваторія
provisional	тимчасовий
infants	діти
infants	дітьми
infants	дітей
signatura	підпис
llet	молоко
llet	молока
llet	milk
dates	дати
nigèria	нігерія
nigèria	нігерії
colonial	колоніальна
esforç	зусилля
combustible	пальне
combustible	паливо
combustible	палива
alan	алан
rector	ректора
nat	нет
francis	френсіс
francis	франциск
desaparició	зникнення
enorme	величезна
enorme	величезний
enorme	величезні
iso	iso
oliver	олівер
clan	клан
clan	рід
menorca	менорка
missouri	міссурі
arxipèlag	архіпелаг
partidaris	прихильники
pietro	pietro
arqueològic	археологічний
sucre	цукор
teorema	теорема
estima	любить
estima	кохає
grande	гранде
grande	гранд
freqüent	часті
saga	saga
dents	зуби
facilitar	сприяти
titulat	уповноважений
oportunitat	шанс
oportunitat	вірогідність
lai	лай
afegit	додано
afegit	додані
designat	названої
designat	призначені
trànsit	навантаження
trànsit	пробки
trànsit	трафік
trànsit	рух
garcia	гарсія
quina	що
quina	яка
quina	чим
costums	митниця
costums	звичаї
distinció	судження
implica	штрафу
marítim	морський
alonso	алонсо
rin	рейн
sofia	софійська
sofia	софія
campions	чемпіони
tractats	договорах
tractats	договори
sardenya	сардинія
conceptes	концепції
conceptes	принципи
espectacle	показати
espectacle	шоу
espectacle	показувати
espectacle	show
influències	впливає
sous	су
sous	зарплати
bernard	бернард
bernard	бернар
virtual	віртуальний
ford	форд
ford	ford
qüestions	питань
qüestions	проблеми
qüestions	питання
montevideo	монтевідео
victor	віктор
victor	переможцю
emprat	використовується
emprat	використана
emprat	використані
emprat	використано
llevat	дріжджі
fira	ярмарок
fira	справедливо
fira	справедлива
fira	справедливий
pol	пол
estratègia	стратегія
estratègia	стратегії
sudan	судан
sudan	судану
regent	правителька
rellotge	дивитися
rellotge	подивитися
rellotge	дивіться
rellotge	дивися
rellotge	спостерігати
rellotge	годинник
disponibles	доступні
disponibles	доступний
disponibles	наявні
disponibles	наявний
carlo	карло
semblants	схожі
semblants	подібні
semblants	подібна
semblants	подібний
fundadors	засновники
fundadors	засновників
radio	радіо
radio	рації
gaudí	гауді
ricard	річард
boston	бостон
vicent	вінсент
vicent	венсан
desaparegut	зник
desaparegut	відсутній
membrana	мембрана
files	звання
files	рядками
files	рядків
files	черевички
files	рядки
específic	конкретних
específic	певне
específic	конкретні
proteïna	білок
proteïna	білки
precisament	саме
sainte	сент
desig	бажання
desig	бажання
desig	бажаю
hipòtesi	гіпотеза
electrònica	електроніка
cafè	кава
dispositius	пристроями
dispositius	пристроїв
dispositius	пристрої
prestigi	авторитет
pianista	піаніст
bill	білла
bill	білл
bill	фактура
bill	біл
seixanta	шістдесят
hollywood	голлівуд
hollywood	hollywood
conreu	вирощування
conreu	обрізання
conreu	обрізати
rico	ріко
praga	прага
ernest	ернест
crítics	критиків
pastor	пастор
cosí	кузен
òrgans	органи
expressar	express
expressar	експрес
unep	unep
danys	ламати
danys	пошкодження
ratpenat	myotis
bulgària	болгарії
bulgària	болгарія
adam	адам
mostres	зразки
mostres	вкриває
candidatura	кандидатуру
candidatura	номінації
números	числа
números	номери
números	цифри
variants	варіанти
aproximació	наближення
individu	окремих
individu	індивідуальна
individu	індивідуальні
individu	індивідуальне
individu	окремі
individu	індивідуальний
magnitud	величина
ruiz	руїс
tall	вирізання
british	британці
british	британська
british	британські
british	british
british	англієць
guionista	сценарист
mateu	матвія
mateu	матвій
mateu	метью
association	асоціації
association	асоціація
observació	спостереження
viles	селах
viles	села
viles	сіл
viles	наділений
teulada	дах
reconstrucció	реконструкція
reconstrucció	реконструкції
prefectura	префектура
riquesa	багатства
riquesa	багатство
mariscal	маршал
esborra	вилучення
esborra	видалити
esborra	вилучити
alexandria	alexandria
sobreviure	пережити
sobreviure	виживають
sobreviure	вижити
sobreviure	пережити
renunciar	відставку
renunciar	здача
herència	застаріла
herència	спадок
herència	успадкування
òperes	опер
braços	руки
espera	чекайте
espera	почекайте
espera	чекати
espera	почекати
sorra	пісок
vocals	голосні
herba	трава
herba	трави
avantatge	перевагу
avantatge	перевага
avantatge	перевагою
ivan	іван
ivan	іванко
prínceps	принців
greus	серйозне
greus	серйозно
greus	серйозні
greus	серйозна
greus	серйозний
long	довгий
long	хай
long	лонг
long	long
long	довга
long	довгі
young	янг
young	молода
young	молоді
young	молодою
young	молодий
young	молодим
clàssics	класика
clàssics	класику
ampliació	суфікс
ampliació	розширення
segell	штамп
segell	марку
segell	марка
segell	печатка
segell	печатки
segell	емблема
segell	котик
segell	сіл
allen	аллен
constantí	костянтин
classificar	класифікувати
tossal	саміт
tossal	вершина
bits	біти
bits	бітів
bits	біт
lògica	логічна
lògica	логіка
lògica	логічні
coloma	колома
claus	клавіші
