категория	категория
воскресение	възкресение
воскресение	неделно
воскресение	неделя
вайоминг	уайоминг
сигнализации	сигнализация
сигнализации	аларма
сигнализации	тревога
валье	вале
коэффициенты	съотношения
коэффициенты	коефициенти
чехословацкой	чехословашка
изотопов	изотопи
изотопов	изотопи
изотопов	изотоп
мишени	мишени
мишени	цели
барта	барт
аквитании	аквитания
антенна	антената
антенна	антена
реализует	прилага
джилл	гил
джилл	джил
пап	татко
брюгге	брюж
скриншот	screenshot
баллы	надписи
баллы	кредити
баллы	кредитите
блэкберн	блекбърн
перспектива	перспектива
перспектива	перспективи
перспектива	изгледи
перспектива	перспектива
перспектива	перспективи
перспектива	перспектива
перспектива	перспективи
перспектива	перспективата
шапка	шапка
шапка	шапката
редкость	рядко
редкость	редки
редкость	рядкост
редкость	рядкост
бридж	мостик
бридж	мост
бридж	бридж
коран	коран
коран	корана
коран	коранът
коран	коран
коран	корана
коран	коранът
повреждены	повреден
повреждены	повредена
повреждены	повредени
повреждены	увреден
повреждены	повредено
повреждены	повреден
повреждены	покварен
повреждены	повредени
повреждены	повредено
эвакуация	евакуация
эвакуация	евакуация
пояснил	обяснено
структурно	структурно
наполнение	пълнеж
науру	науру
трубка	лула
трубка	тръбата
трубка	тръба
трубка	тръбичка
трубка	туба
трубка	тръба
алкоголь	спирт
алкоголь	алкохол
понравились	хареса
понравились	харесали
понравились	харесал
мел	тебешир
мел	мел
дорожной	пътят
дорожной	път
дорожной	road
дорожной	пътя
сандра	сандра
мотоцикл	мотор
мотоцикл	мотоциклет
мотоцикл	мотоциклети
мотоцикл	мотор
мотоцикл	мотоциклет
мотоцикл	мотоциклети
общежития	общежитието
общежития	общежитие
общежития	общежитията
общежития	общежития
эйнштейн	айнщайн
джокович	джокович
суматра	суматра
краны	кранове
краны	кранове
ржев	ржев
казначейства	хазната
казначейства	финансите
казначейства	хазната
казначейства	хазна
ямы	ями
ямы	поти
эффективная	ефективна
эффективная	ефикасно
эффективная	ефикасен
эффективная	ефективен
эффективная	ефективно
эффективная	ефективна
эффективная	ефективен
эффективная	ефективни
эффективная	ефикасно
эффективная	ефективно
замечательный	забележително
замечательный	забележителен
замечательный	забележителна
атлантике	атлантик
атлантике	атлантическа
лиз	лиз
атф	атф
послевоенной	следвоенна
георгиев	георгиев
датчики	сензорите
датчики	датчици
датчики	сензори
серена	серена
серена	серина
подходящий	подходящ
подходящий	подходяща
подходящий	подходящи
подходящий	подходящо
беженцы	бежанец
беженцы	бежанци
беженцы	бежанците
беженцы	бегълци
герреро	гереро
старк	старк
баварский	баварски
верные	лоялни
верные	верен
верные	лоялен
верные	верните
верные	верни
верные	вярна
верные	верен
верные	верните
верные	верни
инфекционных	инфекциозни
сложил	сгънати
вердикт	присъда
гази	гази
скрытые	скрито
скрытые	скрит
скрытые	скрита
скрытые	скрити
катар	катар
мэйдзи	мейджи
случайный	случайна
случайный	случайни
случайный	случаен
случайный	произволно
случайный	небрежно
случайный	небрежен
косы	плитки
сосудистых	съдови
указанное	посочен
указанное	посочена
указанное	посочени
указанное	уточнени
указанное	посочено
иржи	иржи
иржи	jiří
бруклине	бруклин
зачатия	зачатие
оливейра	оливейра
плутарх	плутарх
обломков	отломки
обломков	отломки
обломков	останки
магнитные	магнитни
магнитные	магнитен
глаголы	глаголи
днестр	днестър
жирона	херона
феррейра	ferreira
пройтись	разходка
пройтись	пеша
возрастов	възрасти
рыбинск	рибинск
сохранены	спасена
сохранены	спасен
сохранены	спасени
жар	треска
жар	температура
гигантские	гигантски
гигантские	великан
гигантские	гигант
гигантские	гигантска
гигантские	гигантски
гигантские	гигантска
сухуми	сухуми
гримм	грим
коней	кончета
коней	коне
коней	конете
оперативный	оперативно
оперативный	оперативен
оперативный	оперативни
оперативный	оперативна
крах	колапс
крах	срутване
крах	срив
крах	разпадане
казнить	изпълняване
казнить	екзекутират
прокофьев	прокофиев
донна	дона
вампир	вампир
имидж	имидж
имидж	картинка
имидж	образ
имидж	изображение
вниманию	внимание
землевладельцев	земевладелци
ухудшение	влошаване
ухудшение	влошаване
настя	настя
лекарство	лекарства
лекарство	медицина
лекарство	лекарство
лекарство	лек
загадки	загадки
загадки	гатанки
загадки	пъзели
загадки	загадки
бауэр	бауър
бауэр	бауер
бауэр	бауър
бауэр	бауер
пляже	beach
пляже	плажът
пляже	плаж
пляже	бряг
пляже	плажа
атомы	атомите
атомы	атоми
афонсу	afonso
мега	мега
туманность	мъглявина
свечи	свещите
свечи	свещи
свечи	свещи
океанов	океаните
океанов	океани
генриетта	хенриета
генриетта	анриет
прочь	надалеч
прочь	далеч
мусульманские	мюсюлманин
мусульманские	мюсюлмански
мусульманские	мюсюлмани
мусульманские	мюсюлманска
профессионалы	професионалисти
мальте	малта
обезьяны	маймуни
обезьяны	маймуни
обезьяны	маймунка
обезьяны	маймуни
обезьяны	маймуна
судане	судан
мрнк	ирнк
кривые	криви
ножи	ножове
несчастный	нещастен
несчастный	нещастна
несчастный	нещастно
несчастный	нещастен
несчастный	нещастни
несчастный	нещастна
тима	тим
биохимик	биохимик
радикальные	радикално
радикальные	радикални
радикальные	радикална
алмазов	диамант
алмазов	диамантен
алмазов	диаманта
алмазов	даймънд
алмазов	диамантите
алмазов	диаманти
незначительное	незначителни
голени	шанкс
бенгалии	бенгалски
свежий	пресни
свежий	прясно
свежий	свежо
свежий	свежа
свежий	пресен
свежий	фреш
фанни	фани
фанни	фани
запросил	поиска
запросил	поискани
запросил	поискано
запросил	поискана
запросил	поискаха
теруэль	теруел
храбрый	смели
храбрый	смело
храбрый	смела
храбрый	смел
нервы	нервите
нервы	нерви
вестготов	вестготите
умножения	умножаване
уаз	оаз
молочный	мляко
контингент	контингент
управляемых	прилаган
управляемых	приложен
рекомендуют	препоръчваме
рекомендуют	препоръчвам
рекомендуют	препоръча
жестокость	жестокостта
жестокость	жестокост
жестокость	бруталност
пожарный	пожарникар
пожарный	пожарникар
мех	козина
мех	козината
мех	кожи
торговец	търговец
торговец	търговец
дисквалификации	дисквалификация
фермент	ензим
фермент	ензими
фермент	ензима
ангола	ангола
рекомендовать	предполагат
рекомендовать	препоръчваме
рекомендовать	препоръчвам
рекомендовать	препоръча
надежности	надеждност
ясности	яснота
джулио	джулио
подальше	надалеч
подальше	далеч
романтическая	романтични
романтическая	романтично
романтическая	романтична
романтическая	романтик
романтическая	романтика
романтическая	романтичен
шея	врат
шея	врата
шея	шия
шея	нек
повезло	лъки
повезло	късметлия
кандидатура	кандидатурата
кандидатура	кандидатура
рычаг	лост
рычаг	ръчка
рычаг	ливъридж
кувейта	кувейт
туннель	тунел
редкая	рядко
редкая	редки
редкая	рядкост
сильвио	силвио
менделеева	менделеев
бонапарт	бонапарт
нильс	нилс
нильс	нилс
фасадов	фасади
нара	нара
майкоп	майкоп
исидор	изидор
ритуалы	ритуалите
ритуалы	обреди
ритуалы	ритуали
скромный	скромен
скромный	скромно
скромный	скромна
скромный	скромни
скромный	скромен
скромный	скромно
скромный	скромна
скромный	скромни
задержать	забави
дион	дион
дион	дион
благоприятные	благоприятно
благоприятные	благоприятен
благоприятные	благоприятни
благоприятные	благоприятно
благоприятные	благоприятен
благоприятные	благоприятна
благоприятные	благоприятни
подростка	тинейджър
подростка	тийнейджърка
подростка	тийнейджър
соперничество	съперничество
соперничество	съперничества
соперничество	съперничество
частичное	частична
частичное	частични
частичное	частичен
частичное	частично
брешиа	бреша
виллы	вили
тревор	тревър
отделяет	разделя
дорогая	мила
дорогая	скъпи
дорогая	скъпа
дорогая	мила
дорогая	скъпа
дорогая	скъпа
вечное	вечна
вечное	вечни
вечное	вечен
руис	руиз
мелодию	мелодия
интервенции	встъпване
интервенции	интервенция
интервенции	намеса
мики	мики
мики	мики
престон	престън
дортмунд	дортмунд
беневенто	беневенто
морфология	морфология
борнео	борнео
учащиеся	студенти
учащиеся	ученици
учащиеся	ученици
учащиеся	зениците
марсело	марсело
весов	тежести
геркулес	херкулес
зверев	зверев
камбодже	камбоджа
марион	мериън
марион	марион
дипломатии	дипломация
лох	лох
лыжник	скиор
тактических	тактическо
тактических	тактическа
тактических	тактически
скептически	скептичен
скептически	скептичен
ассортимент	асортимент
тренироваться	практикуване
довод	спор
довод	аргументи
довод	аргумент
учит	преподава
туловища	торса
подиум	подиум
подиум	писта
подиум	подиума
корт	съдът
корт	съд
корт	корт
шестеро	шестима
шестеро	шест
сплавы	сплави
хирургия	хирургия
хирургия	операция
флотов	флоти
сардинии	сардиния
извлечь	изваждане
извлечь	извличане
извлечь	екстракт
двусторонние	двустранна
двусторонние	двустранни
двусторонние	двустранен
двусторонние	двустранно
удивление	изненада
данди	дънди
генетических	генетична
генетических	генетични
генетических	генетичен
генетических	генетично
нелегально	незаконно
нелегально	нелегално
алфавитный	азбучен
элиза	елис
элиза	елиза
элиза	елиз
элиза	елиза
элиза	илайза
элиза	елайза
элиза	елиса
элиза	елиза
конфигурация	настройване
конфигурация	конфигурация
контрразведки	контраразузнаването
подкрепление	подкрепления
подкрепление	подкрепление
производная	деривати
фильтрации	филтриране
фильтрации	филтриране
трещины	пукнатини
никель	никел
идентичны	идентични
идентичны	идентичен
идентичны	идентична
идентичны	еднакви
мастерс	господари
мастерс	мастърс
мастерс	майстори
указы	декрети
тао	тао
спикер	оратор
спикер	високоговорител
спикер	говорител
развитые	разработена
развитые	развит
развитые	разработени
развитые	разработен
развитые	развитите
развитые	развита
стабильной	стабилни
стабильной	стабилен
стабильной	стабилно
стабильной	стабилна
китов	китовете
китов	китове
ежемесячный	месечна
ежемесячный	месечно
ежемесячный	месечни
ежемесячный	месечен
биологически	биологично
биологически	биологически
швед	швед
вспомнил	запомнен
мане	мане
кёртис	къртис
фракии	тракия
трубку	тръбичка
трубку	туба
трубку	тръба
монитор	монитор
монитор	следене
предшественники	предшественици
предшественники	предшествениците
верующие	вярващи
верующие	вярващите
верующие	вярна
верующие	верен
верующие	верните
верующие	верни
бродский	бродски
вкратце	накратко
стопы	крака
стопы	краката
стопы	крачета
марксизм	марксизма
прощай	сбогом
прощай	довиждане
прощай	сбогом
алье	алие
ипполит	иполит
хоффман	хофман
хоффман	хофман
поперечной	напречен
поперечной	напречно
видное	виден
покровительство	патронажа
мочи	урина
мочи	урината
разведения	разплод
разведения	размножаване
столовой	столова
спирт	спирт
спирт	алкохол
хименес	хименес
генома	геном
демократическое	демократично
демократическое	демократичен
демократическое	демократични
демократическое	демократична
закладки	отметките
спид	спин
спид	спин
гааге	хага
глобальные	световно
глобальные	глобална
глобальные	глобален
глобальные	глобални
глобальные	глобално
торможения	спиране
шао	шао
митинги	митинги
клад	съкровища
клад	съкровище
моно	моно
автономные	автономни
автономные	автономна
мьянма	мианмар
третьяковская	третяковска
ходатайство	движение
мора	маура
мора	мойра
мора	мора
мора	мора
дол	дал
дол	дол
преданность	вярност
преданность	лоялност
преданность	преданост
преданность	преданост
преданность	отдаденост
уинстон	уинстън
аэродромов	летища
перпендикулярно	перпендикулярна
перпендикулярно	перпендикулярни
ариэль	ариел
хау	хоу
хау	хау
эко	еко
эко	еко
эко	ехо
бенгальский	бенгали
скрытый	скрито
скрытый	скрит
скрытый	скрита
скрытый	скрити
генетические	генетична
генетические	генетични
генетические	генетичен
генетические	генетично
китайско	сино
бросили	хвърли
бросили	гипс
здорового	здрави
здорового	здрав
здорового	здрава
здорового	здравословни
здорового	здравословно
клапан	клапан
клапан	клапа
месси	меси
круз	круз
круз	крус
круз	круз
круз	круиз
записка	забележка
записка	бележка
ведущее	водещи
ведущее	водещо
основательно	старателно
любили	обичах
любили	обичана
любили	обичаше
любили	обичан
бык	бик
бык	бул
охранник	гард
охранник	пазач
подрыв	подкопава
подрыв	детонация
человеческая	човешка
человеческая	човешко
человеческая	човек
человеческая	човешки
школьники	ученици
школьники	зениците
кыргызской	киргизката
тьерра	тиера
суффикс	наставка
принс	княз
принс	принц
принс	принс
принс	принцът
нестеров	нестеров
эбби	абатство
эбби	аби
африканские	африканска
африканские	африкански
мальмё	малмьо
хранилища	хранилището
хранилища	хранилище
привлек	привлече
привлек	привлечен
привлек	привлечени
привлек	привлечена
коммерции	търговия
ограбление	обир
ограбление	грабеж
ограбление	грабеж
ограбление	обири
ограбление	обир
скалли	скъли
финны	финландци
вульф	улф
вульф	уолф
вульф	улф
вульф	уолф
вульф	вълк
вульф	вълчо
вульф	волф
электроны	електроните
электроны	електрони
коля	коля
коля	кол
достаточный	достатъчен
достаточный	достатъчни
достаточный	достатъчна
святое	свято
святое	свещено
святое	свещена
святое	свещени
святое	свещен
святое	свято
святое	свети
святое	свята
уникальность	уникалността
гибрид	хибридни
гибрид	хибрид
нацисты	нацисти
нацисты	нацистите
регистра	регистър
обязательство	задължение
обязательство	задължения
обязательство	ангажимент
обязательство	отдаденост
обязательство	ангажираност
обязательство	обвързване
обязательство	задължение
приднестровье	приднестровието
порошенко	порошенко
прокомментировать	коментар
прокомментировать	коментирайте
прокомментировать	коментирам
дискриминация	дискриминация
корейском	корейски
арон	арон
арон	арън
географически	географски
связки	сухожилие
мендоса	мендоса
наборы	комплекти
наборы	комплекти
наборы	залязва
наборы	определя
ездить	вози
ездить	язди
знаменитостей	знаменитости
знаменитостей	знаменитостите
надя	надя
надя	надя
платья	рокли
бытие	съществуването
бытие	съществуване
бытие	битие
хищных	хищни
блэр	блеър
выстрелы	изстрели
выстрелы	изстрели
ривера	ривера
ослабление	отслабване
густаво	густаво
иса	иса
аристократ	аристократ
инь	ин
яркость	яркост
летит	мухи
летит	мухите
летит	лети
благосостояния	благосъстояние
благосостояния	благосъстоянието
диктатора	диктатор
осборн	озбърн
осборн	озбърн
фонарь	фенерче
фонарь	фенер
фонарь	фенера
альваро	алваро
джан	ян
джан	джан
слышу	чуя
ковчег	арк
ковчег	ковчега
выбрала	избра
ручки	дръжки
ручки	писалки
ручки	химикали
родни	родни
инерции	инерцията
инерции	инерция
масштабы	мащаб
масштабы	скала
оперетта	оперета
пробуждение	пробуждане
пробуждение	събуждане
инженерии	инженерство
действительность	валидност
датчик	датчик
датчик	сензор
жестокого	жесток
жестокого	жестоко
жестокого	жестока
жестокого	жестоки
застрелен	прострелян
застрелен	застрелян
застрелен	застреляна
застрелен	изстрел
такер	такър
такер	тъкър
печатать	печат
печатать	отпечатък
печатать	отпечатване
печатать	пишеш
свидания	срещи
свидания	запознанства
рощи	гроувс
психотерапии	психотерапия
сжатие	компресиране
реми	реми
реми	реми
реми	реми
стелла	стела
индуизм	индуизма
новички	начинаещи
новички	новобранци
новички	новобранци
задержаны	задържан
задержаны	задържани
задержаны	задържана
организованные	организиран
организованные	организирана
организованные	организирано
организованные	организирани
организованные	организиран
организованные	организирана
организованные	организирано
организованные	организирани
иво	иво
законных	легитимен
законных	законен
законных	законна
законных	законно
законных	законен
забастовка	страйк
забастовка	стачка
начальство	началниците
начальство	началници
бейт	бейт
молотова	молотов
сербские	сръбска
сербские	сръбско
сербские	сърбин
сербские	сръбски
раздражение	раздразнение
раздражение	досада
раздражение	раздразнение
раздражение	дразнене
киля	carinae
шерлок	шерлок
экономия	спестявания
экономия	икономии
экономия	спасяване
экономия	спасяването
экономия	спестяване
экономия	икономия
экономия	икономика
динамические	динамична
динамические	динамични
динамические	динамика
динамические	динамично
динамические	динамичен
генераторов	генераторите
генераторов	генератори
пациенты	пациенти
пациенты	пациентите
индикатор	индикатор
индикатор	показател
слесарь	ключар
промышленник	индустриалец
пуччини	пучини
бита	бат
бита	прилеп
бита	бухалка
молчание	тиха
молчание	мълчание
молчание	тих
молчание	мълчалив
молчание	тишина
молчание	мълчание
молчание	мълчанието
молчание	тишината
семнадцать	седемнадесет
семнадцать	седемнайсет
нация	нация
килограмм	килограм
килограмм	килограм
килограмм	кило
колледжей	колежи
колледжей	колежите
неполной	непълна
неполной	непълни
неполной	непълен
неполной	непълно
пролетариата	пролетариат
сообщено	докладвани
сообщено	съобщено
сообщено	докладвано
неоднократные	повторен
танзания	танзания
дор	дор
тенге	тенге
матиас	матиас
матиас	матиас
матиас	матиас
жертвоприношения	жертви
жертвоприношения	жертвоприношения
жертвоприношения	жертвоприношение
жертвоприношения	жертва
жертвоприношения	саможертва
плакаты	плакати
умеренной	умерен
черкассы	черкаси
оптимизация	оптимизиране
оптимизация	оптимизация
оптимизация	оптимизиране
оптимизация	оптимизиране
коломбо	коломбо
коломбо	коломбо
даби	даби
лягушка	жаба
лютер	лутер
лютер	лутър
множественные	множествена
множественные	многобройни
множественные	множество
устойчивое	устойчиви
устойчивое	устойчива
устойчивое	устойчиво
устойчивое	устойчив
хамас	хамас
сулавеси	сулавеси
лютера	лутер
лютера	лутър
чип	чип
доволен	доволна
доволен	доволен
доволен	доволен
доволен	удовлетворен
доволен	удовлетворена
доволен	доволни
аммиака	амоняк
систематические	системно
систематические	систематично
систематические	системни
стартовый	титуляр
стартовый	стартов
мелани	мелани
исламское	ислямска
исламское	ислямски
элиас	елиас
флэш	светкавица
флэш	проблясък
флэш	флаш
бёрнс	бърнс
бёрнс	гори
бёрнс	изгаряния
живу	живи
живу	жива
живу	live
живу	жив
живу	живей
бундеслиги	бундеслига
свиньи	прасета
свиньи	свине
свиньи	прасе
свиньи	свиня
молочных	млечни
жиров	мазнини
рыболовства	риболов
рыболовства	рибарство
рыболовства	риболовен
рыболовства	риболов
баш	баш
сато	сато
итар	итар
ульянов	улянов
маттиас	матиас
келлер	келър
мерфи	мърфи
дозу	дозиране
дозу	дозировка
дозу	доза
дозу	доза
листовки	листовки
листовки	брошури
листовки	листовки
фехтование	фехтовка
фактическое	действителна
фактическое	действителен
комплексное	интегриран
комплексное	интегрирано
комплексное	интегрирана
комплексное	вграден
комплексное	интегрирани
пауло	пауло
предпочитая	предпочитайки
мсоп	iucn
соотечественников	сънародници
ого	въй
ого	уау
ого	леле
скважины	уелс
скважины	кладенци
болтон	болтън
логан	логън
логан	лоугън
логан	лоуган
логан	логан
спонсоров	спонсори
спонсоров	спонсорите
исключительной	изключително
исключительной	ексклузивно
исключительной	изключителни
исключительной	изключителна
плат	плат
ландшафта	пейзаж
пастора	пасторе
пастора	пастор
пастора	пасторът
блокирует	блокирането
блокирует	блокиране
скворцов	скворцов
плутония	плутоний
известняка	варовик
бедра	бедра
бедра	бедрата
бедра	бедра
бедра	ханша
бедра	бедрата
бедра	бедро
бедра	бедрото
житомир	житомир
шина	гума
шина	гумата
шина	гума
шина	шина
шина	шина
шина	шийна
будда	буда
радиоактивных	радиоактивни
радиоактивных	радиоактивно
радиоактивных	радиоактивен
отключить	изключване
отключить	прекъсване
отключить	ням
маврикий	мавриций
спирали	спирала
спирали	спиралата
спирали	спирала
спирали	спирали
туркменистан	туркменистан
ведьмы	вещиците
ведьмы	вещици
разъяснение	обяснения
разъяснение	обяснение
разъяснение	разяснения
разъяснение	изясняване
разъяснение	пояснение
разъяснение	разяснение
разъяснение	разяснения
капсулы	капсули
гонсало	гонсало
нино	нино
осуждение	осъждане
осуждение	осъждане
осуждение	присъда
осуждение	убеждение
юки	юки
амалия	амалия
ирвин	ървин
ирвин	ъруин
ирвин	ървин
тракторов	трактори
гребень	гребен
ранчо	ранчо
ранчо	ранчото
ранчо	ранчо
покрывает	обхваща
покрывает	корици
покрывает	капаци
оскол	оскол
соуза	суза
соуза	суза
глобальная	световно
глобальная	глобална
глобальная	глобален
глобальная	глобални
глобальная	глобално
пели	санг
тройка	тройката
несогласие	неразбирателство
несогласие	разногласие
несогласие	разногласия
несогласие	несъгласие
несогласие	несъгласие
коган	коган
лак	лак
лак	лак
лак	лак
вызванный	предизвикана
вызванный	предизвикано
вызванный	индуцирана
благородный	благородник
благородный	благородни
благородный	благородно
благородный	благородна
благородный	благороден
благородный	почтен
воспаление	възпаление
неприязнь	неприязън
сонаты	сонати
слабости	слабости
слабости	слабост
слабости	слабости
норы	бъроуз
кроуфорд	крофърд
кроуфорд	крауфорд
бобруйск	бобруйск
карусель	въртележка
предусматривалось	предвидена
предусматривалось	предвидено
предусматривалось	предвидени
эллиптические	елипсовидна
вах	уа
ужин	вечерята
ужин	вечеря
ужин	вечеря
смелый	смели
смелый	смело
смелый	смела
смелый	смел
смелый	дръзки
смелый	смело
смелый	дръзко
смелый	смели
смелый	смел
вандалы	вандали
бедный	бедни
бедный	беден
молодежь	младежта
молодежь	младост
молодежь	младеж
молодежь	младостта
молодежь	младежи
петрово	петрово
украшение	украшение
украшение	украса
украшение	декорация
украшение	украшение
украшение	бижу
украшение	бижута
геодезии	геодезия
лёгкое	дроб
лёгкое	лунг
пальцем	пръст
пальцем	пръста
квалифицированных	квалифицирано
квалифицированных	квалифициран
квалифицированных	квалифицирана
квалифицированных	квалифицирани
олаф	олав
олаф	олаф
калабрия	калабрия
удовольствия	удоволствие
удовольствия	удоволствия
маргинальных	пределни
колонка	колона
постер	плакат
стаи	опаковка
стаи	глутница
конверт	плик
тампере	тампере
наказать	накаже
чэн	ченг
чэн	чън
ложное	невярно
ложное	фалшиво
ложное	фалшиви
ложное	фалшива
велоспорт	колоездене
существенная	значителна
существенная	съществени
существенная	значително
существенная	значителни
существенная	съществено
существенная	значителен
директивы	директиви
директивы	директивите
директивы	директива
директивы	директивата
шульгин	шулгин
разрешены	разрешени
разрешены	позволено
разрешены	позволени
разрешены	разрешено
разрешены	разрешен
разрешены	разрешена
разрешены	позволено
разрешены	разрешени
разрешены	разрешено
говорящие	говорейки
муха	лети
муха	полети
отхода	заминаващи
вика	вика
даймё	даймьо
ссоры	караници
ссоры	кавги
честер	честър
бельгию	белгия
анжу	анжу
голая	голо
голая	голи
голая	гола
каунас	каунас
дублирование	дублиране
дублирование	припокриване
дублирование	припокриване
пегас	пегас
примесей	примес
примесей	примеси
примесей	примеси
отделка	завърши
отделка	довършване
отделка	завършване
багдад	багдад
ежедневная	дневна
ежедневная	дневен
ежедневная	ежедневно
ежедневная	дневно
эллисон	алисън
эллисон	елисън
сальваторе	салваторе
сальваторе	салватор
тоби	тоби
паула	паула
паула	пола
продления	разширения
чжи	kyi
военачальника	военачалник
провозглашение	прокламация
заключительный	финал
заключительный	краен
заключительный	окончателно
галкин	галкин
координатор	координатор
злодеев	злодеи
злодеев	злодеите
издержки	разходи
поставщиков	доставчици
поставщиков	доставчиците
носом	нос
носом	носа
носом	носът
снос	разрушаване
экологический	екологично
экологический	екологичен
экологический	екологични
экологический	екологична
медальон	медальон
медальон	медальона
медальон	медальон
гранит	гранит
фицджеральд	фицджералд
фицджеральд	фитцджералд
прогнозирования	прогнозиране
прогнозирования	прогноза
прогнозирования	предвиждане
прогнозирования	предсказание
кубу	куба
регулировать	регулира
регулировать	регулиране
демоны	демони
демоны	демоните
миро	миро
подозреваемых	заподозрени
подозреваемых	заподозрените
манеры	обноски
манеры	маниери
рисует	обръща
рисует	тегли
рисует	рисува
предсказания	прогнози
предсказания	предсказания
салерно	салерно
плащ	нос
плащ	кейп
плащ	кабо
плащ	наметало
плащ	мантия
плащ	наметало
продление	продължение
продление	удължаване
продление	разширение
симулятор	симулатор
атомные	атомна
атомные	атомни
первоначальные	начален
первоначальные	първоначален
первоначальные	първоначално
первоначальные	първоначална
овцы	овце
овцы	овче
овцы	овца
револьвер	револвер
дэниэл	даниел
дэниэл	даниъл
украшают	красят
бисау	бисау
намёк	намек
ковентри	ковънтри
иан	иън
иан	йън
недоумение	озадачаващо
недоумение	озадачаващо
кёрлинг	кърлинг
антверпене	антверпен
убытки	загуби
убытки	загубите
убытки	щети
убытки	обезщетение
убытки	вреди
убытки	обезщетения
даниель	даниел
даниель	даниъл
даниель	даниел
черновик	чернова
любимое	любимо
любимое	любим
любимое	фаворит
любимое	любимо
любимое	любими
любимое	любим
любимое	любимка
райнер	райнър
райнер	райнер
налоговых	данъци
налоговых	данък
пожелание	желание
пожелание	пожелание
окружили	обкръжени
окружили	обкръжен
окружили	обграден
окружили	обградени
окружили	заобиколен
мыслитель	мислител
бард	бард
бегун	бегач
сова	сова
сова	бухал
удержания	запазване
удержания	задържане
погром	погром
кооператив	кооперация
корпораций	корпорациите
корпораций	корпорации
наблюдатели	наблюдатели
наблюдатели	наблюдателите
