категория	kategorya
вино	alak
кратък	maiksi
кратък	maikli
кратък	short
кратък	pandak
кратък	maikling
заслуги	merit
диск	disc
диск	disk
разкрива	naglalabas
кожа	leather
кожа	balat
следователно	ergo
следователно	samakatuwid
живи	buhay
живи	tinitirahan
живи	pamumuhay
живи	mabuhay
живи	mamuhay
живи	live
живи	buhay
стихотворения	tula
кьолн	cologne
отделен	hiwalay
надежда	umaasa
надежда	umasa
надежда	sana
раздел	section
раздел	seksyon
раздел	seksiyon
ракета	rocket
ракета	missile
кожата	balat
владислав	vladislav
адвокат	abugado
адвокат	attorney
адвокат	tagapagtanggol
адвокат	counsel
адвокат	abugado
адвокат	abogado
конфликти	pagsalungat
конфликти	salungat
колонии	kolonya
сингапур	singapore
пресича	tawiran
пресича	tatawid
червени	pula
червени	red
грешка	mali
грешка	pagkakamali
грешка	pagkakamali
грешка	error
вечер	evening
вечер	gabi
вечер	gabi
проучване	aral
проучване	pananaliksik
проучване	pagsisiyasat
проучване	research
проучване	survey
наблюдение	pagmamanman
наблюдение	pagsubaybay
наблюдение	observation
наблюдение	pagbabantay
съжаление	naawa
съжаление	awa
съжаление	nanghihinayang
съжаление	nagsisi
съжаление	panghihinayang
включена	kasama
включена	nasama
включена	pinapagana
включена	pinagana
хор	koro
хор	chorus
хор	horus
оръдие	cannon
бие	beats
бие	pusong
бие	beating
уики	wiki
обществено	publiko
обществено	pampubliko
хотел	otel
хотел	hotel
гласуването	pagboto
гласуването	voting
гласуването	boboto
привлича	umaakit
жената	babae
постижения	achievements
постижения	nagawa
постижения	nakamit
постижения	achievement
лиценз	lisensya
лиценз	licence
лиценз	lisensiya
лиценз	lisensya
частици	particles
частици	butil
произведени	ginawa
произведени	manufactured
произведени	panindang
мрежи	nets
търговец	negosyante
търговец	negosyante
търговец	dealer
женска	babae
женска	female
проектът	project
проектът	proyekto
проектът	taumbayan
структури	istruktura
сър	sir
албански	albanian
резолюция	paglutas
резолюция	resolution
морска	marine
крис	chris
крис	cris
крис	kris
полиция	pulisya
полиция	pulis
даже	kahit
движения	paggalaw
движения	moves
движения	gumagalaw
канадски	canadian
алфред	alfred
флаг	bandila
флаг	watawat
лошо	bad
лошо	masamang
лошо	masama
архив	arkibo
архив	archive
архив	archives
производител	producer
производител	tagagawa
производител	gumagawa
риби	pisces
риби	isda
основаването	amang
хондурас	honduras
продукции	productions
камбоджа	cambodia
отразява	reflecting
кола	kotse
кола	sasakyan
намерени	natagpuan
намерени	nahanap
намерени	nakita
намерени	nakahanap
рисува	kumukuha
алексей	alexei
разпространява	nagkakalat
лента	banda
лента	tape
лента	ribbon
лента	laso
лента	alisan
лента	strip
философи	pilosopong
крайцер	cruiser
съставена	binubuo
запис	pagtatala
запис	recording
запис	record
запис	talaan
запис	rekord
запис	pol
запис	save
запис	video
фантастика	fiction
спортен	palakasan
спортен	sport
спортен	isport
спортен	palakasan
спортен	isports
спортен	sports
теории	theories
сами	sami
сами	sammy
гражданин	mamamayan
гражданин	citizen
доброволец	volunteers
доброволец	boluntaryo
доброволец	volunteer
куче	aso
куче	dog
земеделски	agrikultura
климатът	klima
необходими	kinakailangan
граждански	civil
граждански	sibil
граждански	civic
царе	kings
царе	hari
премиерата	pangunahin
векове	siglo
векове	daantaon
предмет	bagay
предмет	object
александров	alexandrov
адам	adam
адам	adan
продукция	output
продукция	produksyon
продукция	production
трилър	thriller
програмиране	programming
сомалия	somalia
сомалия	somali
отделна	hiwalay
защитени	pinoprotektahan
защитени	protektado
автомобил	kotse
автомобил	sasakyan
автомобил	sasakyan
автомобил	sasakyan
кръвта	blood
кръвта	dugo
бек	beck
бек	bec
открития	discoveries
открития	natuklasan
градска	urbano
дъщери	daughters
прието	tinanggap
господар	master
обединени	united
обединени	nagkakaisa
нападение	assault
лука	luca
лука	lucca
лука	luka
сребърен	pilak
сребърен	silver
пояс	girdle
мащаб	scale
ръст	paglago
ръст	paglaki
ръст	taas
ръст	height
сътрудник	tagatulong
сътрудник	iugnay
корабите	ships
тел	wire
тел	kawad
тел	tel
спортисти	athlete
спортисти	atleta
търговска	pangkalakal
търговска	commercial
търговска	komersyal
търговска	komersiyal
вяра	pananampalataya
киното	sinehan
киното	cinema
маршал	marshall
мнозинство	majority
мнозинство	karamihan
мнозинство	nakararami
изложба	exhibit
изложба	eksibisyon
изложба	exhibition
никарагуа	nicaragua
стюарт	stuart
стюарт	stewart
конгреса	kongreso
пещера	cave
пещера	kuweba
плато	plateau
грешки	pagkakamali
насекоми	insekto
насекоми	barang
насекоми	bugs
холщайн	holstein
социално	panlipunan
социално	social
социално	sosyal
племето	tribo
салвадор	salvador
служби	serbisyo
латвия	latbiya
лом	lom
уругвай	uruguay
доведе	nagdala
доведе	dinala
доведе	humantong
доведе	led
посветена	nakatutok
посветена	dedikado
азербайджан	azerbaijan
азербайджан	aserbayan
азербайджан	azerbaijani
рали	rally
вкус	lasa
принципи	prinsipyo
оставка	pagbibitiw
загубата	kawalan
загубата	pagkawala
богата	mayaman
богата	rich
богата	mayayaman
богата	yaman
богата	mayayamang
съветска	sobyet
аристокрация	aristokrasya
властите	kinauukulan
месеци	buwan
месеци	months
съответствие	pagsunod
джамия	mosque
уганда	turkiya
уганда	uganda
сума	sum
сума	kabuuan
сума	halaga
поражение	pagkatalo
драматург	playwright
надолу	down
надолу	pababa
югославски	yugoslav
леополд	leopold
богат	mayaman
богат	rich
богат	mayayaman
богат	yaman
богат	mayayamang
чикаго	chicago
бавно	mabagal
ген	gene
тунис	tunisia
тунис	tunis
минало	nakaraan
минало	nakalipas
минало	nakaraang
състоянието	kalagayan
състоянието	kondisyon
състоянието	kundisyon
желанието	pagnanais
желанието	desire
желанието	nais
извори	springs
минута	minuto
основателите	founder
турско	turko
признание	confession
признание	paterno
признание	pagkilala
признание	recognition
проверка	checking
проверка	tinitingnan
проверка	tinitignan
проверка	tingnan
проверка	check
проверка	beripikasyon
кан	kahn
кан	khan
кан	kan
кан	cannes
апостол	alagad
апостол	apostol
канали	channels
канали	channel
колони	haligi
колони	haligi
мляко	gatas
мляко	milk
крале	kings
крале	hari
ланка	lanka
парагвай	paraguay
вътрешна	panloob
вътрешна	panloob
вътрешна	internal
вътрешна	natatagong
братовчед	cousin
братовчед	pinsan
квалификациите	qualifier
квалификациите	qualifier
липсва	nawawala
липсва	kulang
марки	tatak
марки	stamps
марки	marks
маргарита	margherita
маргарита	margarita
направена	ginawa
подход	lapitan
подход	lumapit
подход	diskarte
проход	daanan
исус	hesus
исус	jesus
серии	serye
серии	series
катарина	katarina
редактиране	edit
редактиране	editing
ток	current
ток	kasalukuyan
ток	kasalukuyang
ток	tok
ток	elektrisidad
ток	kuryente
режисьори	direktor
режисьори	filmmakers
телевизията	telebisyon
заболяване	karamdaman
заболяване	sakit
ценни	mahalaga
стокхолм	stockholm
папата	papa
мандат	term
мандат	termino
мандат	kataga
мандат	tenure
мандат	kautusan
гласове	votes
гласове	boto
гласове	tinig
родители	parents
родители	magulang
колона	hanay
колона	haligi
гней	gnaeus
сара	sarah
сара	sara
обиколки	laps
обиколки	paglalakbay
монако	monako
спътник	satellite
спътник	kasalo
легендата	alamat
легендата	legend
технология	teknolohiya
арена	arena
изложби	eksibisyon
поток	daloy
поток	batis
поток	daloy
комбинация	kumbinasyon
комбинация	kombinasyon
комбинация	combo
брака	kasal
брака	pagpapakasal
брака	kasalan
градуса	degrees
регистър	register
регистър	pagpapatala
лято	summer
спорове	alitan
спорове	controversy
спорове	argumento
крака	talampakan
крака	paa
крака	binti
крака	hita
крака	binti
крака	leg
мисли	isipin
мисли	palagay
мисли	tingin
мисли	thoughts
мисли	saloobin
определяне	pagpapasiya
определяне	designation
миг	sandali
миг	moment
миг	lag
миг	mig
саудитска	saudi
къп	tasa
къп	kopa
сигнал	senyas
сигнал	signal
сигнал	hudyat
библиотеката	aklatan
библиотеката	library
изкуствата	sining
бсп	bsp
балкански	balkan
електронни	elektronikong
електронни	electronic
горите	kagubatan
звук	tunog
звук	audio
украински	ukranyano
съставен	binubuo
съставен	pinaghalo
съставен	naipon
събота	sabado
събота	saturday
събота	sat
увеличаване	pagtaas
увеличаване	dagdagan
увеличаване	taasan
увеличаване	zoom
използвано	ginamit
използвано	nagamit
използвано	ginagamit
троица	trinity
троица	trinidad
работници	manggagawa
писане	pagsusulat
дует	duet
дует	duo
колония	kolonya
симон	simone
симон	simon
използвайки	paggamit
притоци	tributaries
огромен	napakalaki
публично	publiko
публично	pampubliko
гана	ghana
административна	administrative
императрица	emperatris
редовно	regular
редовно	regular
агнес	agnes
промените	pagbabago
промените	nagbabago
промените	nababago
истински	real
математик	matematiko
атанасий	athanasius
резерват	reservation
алберт	albert
статистическа	statistical
времетраене	tagal
записи	records
записи	talaan
записи	entries
чад	chad
резиденция	paninirahan
резиденция	residence
резиденция	tirahan
густав	gustav
разнообразни	magkakaibang
разнообразни	miscellaneous
разнообразни	kalokohan
разнообразни	naiba
дан	dan
водещи	flagship
водещи	nangunguna
възраждане	renaissance
възраждане	revival
завършен	complete
завършен	kumpletuhin
завършен	kompleto
завършен	kumpleto
завършен	nakumpleto
завършен	natapos
завършен	tapos
замбия	zambia
разнообразие	variety
мишел	michelle
мишел	michel
възможни	maaari
възможни	posible
възможни	possible
възможни	maari
възможни	posibleng
шахмат	ahedres
шахмат	chess
шахмат	checkmate
колекция	koleksiyon
колекция	koleksyon
планове	plano
болест	karamdaman
болест	sakit
запазена	reserved
запазена	nakapreserba
сол	asin
сол	sol
сол	saul
комедия	katatawanan
комедия	comedy
белгийски	belgian
очевидно	obviously
професия	propesyon
класическа	classical
класическа	klasiko
класическа	classic
класическа	klasikong
класическа	klasiko
птиците	birds
птиците	ibon
медали	medals
вила	vila
вила	villa
чети	mabasa
чети	nabasa
чети	basahin
редки	bihirang
редки	bihira
параметри	parameter
параметри	parameter
корона	korona
корона	corona
критично	kritikal
бивша	dating
роби	robbie
роби	alipin
роби	robby
будапеща	budapest
дипломатически	diplomatic
вратар	goalkeeper
максимална	pinakamataas
колежа	college
колежа	kolehiyo
съществуване	existence
съществуване	pagkakaroon
анимационни	cartoons
огромна	napakalaki
губят	mawalan
губят	mawala
губят	mawawalan
плочи	records
плочи	talaan
плочи	plates
плочи	plato
милиарда	billion
милиарда	bilyon
легион	legion
крайно	grabe
крайно	grave
близко	close
близко	malapit
близко	isara
близко	malapit
хижа	lodge
хижа	maninirahan
животът	buhay
арсенал	arsenal
ювентус	juventus
тейлър	taylor
реално	real
варианти	variants
копие	kopya
копие	copy
копие	kopyahin
копие	replica
копие	spear
истината	katotohanan
палестина	palestine
корпуса	hull
джорджия	georgia
заменен	pinagpalit
заменен	pinalitan
ситуация	situation
ситуация	sitwasyon
сталин	stalin
ефекти	effects
ефекти	epekto
свободни	libreng
свободни	free
свободни	libre
свободни	malaya
валентин	valentin
валентин	valentine
кон	kabayo
кон	kon
периоди	regla
рей	sinag
рей	ray
яйца	itlog
яйца	itlog
компютри	kompyuter
компютри	computer
компютри	ekolohiya
пристанището	daungan
вътре	inside
вътре	loob
повлиян	naaapektuhan
молба	aplikasyon
молба	hilingin
молба	kahilingan
молба	hiling
молба	request
молба	humiling
боя	paint
боя	pintura
боя	dye
боя	tina
максимилиан	maximiliano
постоянен	permanente
постоянен	permanent
постоянен	constant
щаба	headquarters
спор	controversy
спор	argumento
спор	argument
спор	pagtatalo
спор	alitan
спор	pagtutol
форд	ford
юрий	yuri
сиера	sierra
земеделие	pagsasaka
земеделие	agrikultura
бен	ben
жертва	alay
жертва	biktima
изисквания	kinakailangan
изисквания	requirements
ирина	irina
тиберий	tiberius
дъното	ibaba
дъното	ilalim
цифри	digits
цифри	digit
цифри	personalidad
спортове	palakasan
спортове	isports
спортове	sports
кралски	royal
присъствие	attendance
присъствие	pagdalo
присъствие	presensya
присъствие	iral
присъствие	presence
присъствие	presensiya
музикално	musikal
музикално	musical
изучаване	aral
писма	letra
писма	letters
писма	titik
сестри	sis
сестри	sisters
сестри	nurses
сестри	nars
разликата	pagkakaiba
независими	malayang
независими	independent
личността	personalidad
личността	pagkatao
комнин	komnenos
образ	larawan
образ	imahe
небето	heaven
небето	kalangitan
небето	langit
небето	sky
небето	kalangitan
небето	himpapawid
огромни	napakalaki
ирландски	intsik
ирландски	irish
ирландски	irlandes
характеристика	katangian
характеристика	tampok
характеристика	itampok
звука	tunog
магдалена	magdalene
магдалена	magdalena
допълнителна	karagdagang
млада	bata
камера	kamera
камера	camera
токио	tokyo
завършил	nagtapos
пиеси	gumaganap
нидерландски	netherlands
нидерландски	olandes
нидерландски	dutch
фактор	factor
фактор	kadahilanan
бъдещето	kinabukasan
бъдещето	hinaharap
стената	dingding
стената	pader
домакин	host
масата	lamesa
масата	mesa
масата	talahanayan
масата	table
лед	yelo
лед	ice
основание	basehan
основание	katwiran
джърси	jersey
производители	tagagawa
производители	producers
производители	producer
аудио	audio
светилище	sanctum
светилище	banal
светилище	sanctuary
светилище	shrine
тясно	makipot
тясно	paliitin
тясно	makitid
четвърта	ikaapat
четвърта	fourth
франческо	francesco
превежда	isasalin
боб	bob
сатурн	saturn
демокрация	demokrasya
моя	akin
моя	mine
полето	patlang
полето	field
полето	larangan
планета	planeta
масло	butter
масло	mantikilya
масло	langis
масло	oil
понятие	konsepto
сложни	complex
сложни	kumplikadong
сложни	komplikadong
сложни	masalimuot
сложни	komplikado
сложни	kumplikado
разширява	expands
познати	familiar
познати	pamilyar
познати	kakilala
познати	kakilala
съвременна	kapanahon
умения	skills
умения	skill
умения	kasanayan
умения	kakayahan
реформи	reporma
феновете	fans
феновете	tagahanga
компютър	kompyuter
компютър	computer
ливърпул	liverpool
сърце	heart
сърце	puso
чуждестранни	foreign
чуждестранни	dayuhang
частен	pribado
частен	pribadong
таблица	lamesa
таблица	mesa
таблица	talahanayan
таблица	table
опасност	panganib
опасност	hazard
опасност	panganib
опасност	danger
купи	bilhin
купи	bibilhin
купи	bumili
назад	likod
назад	bumalik
назад	balikan
назад	balik
роберт	robert
фройд	freud
тирол	tyrol
завърши	tapusin
завърши	nagtapos
завърши	tinatapos
реклама	pangkalakal
реклама	commercial
реклама	komersyal
реклама	komersiyal
реклама	pagpapatalastas
реклама	advertising
реклама	anunsyo
реклама	anunsiyo
реклама	advertisement
реклама	patalastas
намибия	namibia
мехмед	mehmed
кули	towers
фирми	kumpanya
фирми	kompanya
подразделения	subdivisions
дрехи	pananamit
дрехи	damit
дрехи	kasuotan
дрехи	damit
сайтове	site
сайтове	sites
сайтове	website
събрани	inipon
събрани	kapnayan
събрани	tinipon
рид	reed
кулата	tore
кулата	tower
кулата	toreng
исляма	islam
дълбока	malalim
дълбока	deep
кралят	king
кралят	hari
кралят	haring
заплаха	banta
етаж	sahig
етаж	palapag
адмирал	admiral
рак	alimango
рак	talangka
рак	alimasag
рак	kanser
прости	simple
прости	simpleng
прости	magpatawad
прости	patawarin
прости	patatawarin
интересни	interesting
интересни	interesante
лична	personal
джонсън	johnson
вещество	sangkap
механизъм	mekanismo
израз	pagpapahayag
израз	expression
йемен	yemen
владение	pagkontrol
владение	domain
равнище	antas
равнище	level
ливан	lebanon
подобряване	pagpapabuti
подобряване	pagpapabuti
подобряване	pagpapahusay
подобряване	mapabuti
подобряване	pagbutihin
строеж	konstruksiyon
строеж	construction
строеж	konstruksyon
диего	diego
медичи	medici
снимката	itrato
снимката	larawan
снимката	litrato
снимката	litratong
политическо	pulitikal
политическо	politikal
политическо	pampulitika
войниците	sundalo
същество	nilalang
същество	creature
задачата	gawain
хълм	bundok
хълм	burol
естествен	likas
естествен	natural
европейско	europeo
европейско	european
катастрофа	crash
катастрофа	sakuna
катастрофа	kalamidad
гражданите	mamamayan
регистрирани	nakarehistro
континента	mainland
континента	kontinente
врати	pinto
философията	pilosopiya
натиск	presyon
двойка	pares
хит	tumama
хит	hit
хит	tinamaan
техники	pamamaraan
мохамед	mohammad
мохамед	muhammad
мохамед	mohammed
мохамед	muhammed
мохамед	mohamed
избяга	tumatakas
действителност	katotohanan
файлове	files
файлове	file
снимките	photos
снимките	larawan
пещерата	cave
пещерата	kuweba
самоа	samoa
убийство	homicide
убийство	asasinasyon
убийство	murder
губернатор	governor
губернатор	gobernador
мед	tanso
буквално	literal
китарист	gitarista
карло	carlo
фернандо	fernando
харесва	likes
джими	jimmy
джей	jay
знамето	bandila
знамето	watawat
квартали	pambatas
еврейски	jewish
еврейски	griyego
еврейски	ebreo
еврейски	hebreo
средни	katamtaman
младежи	kabataan
младежи	juniors
знаци	character
знаци	characters
знаци	palatandaan
кнр	prc
нации	nations
стилове	styles
стилове	istilo
стилове	estilo
въглища	uling
непал	nepal
индийски	indian
сидни	sydney
допринася	nakakadagdag
лекари	doctors
мина	mina
форт	kuta
форт	kutang
форт	fort
коса	hair
коса	buhok
стая	silid
стая	kuwarto
стая	kwarto
изпратени	naipadala
изпратени	ipinadala
изпратени	nagpadala
страх	takot
дървени	kahoy
дървени	wood
исландия	iceland
корени	ugat
корени	root
корени	roots
предложения	mungkahi
предложения	offers
предложения	inaalok
предложения	panukala
растенията	halaman
създател	maker
създател	tagapagtatag
създател	founder
създател	gumawa
създател	lumikha
създател	creator
жив	mabuhay
жив	mamuhay
жив	live
жив	buhay
митрополия	archdiocese
епир	epirus
измерване	pagsukat
венера	venus
тайно	palihim
тайно	sikreto
тайно	secret
тайно	lihim
случайно	sinasadyang
сто	sto
сто	wto
стандарти	pamantayan
престъпления	krimen
жаба	karag
жаба	palaka
дроб	baga
дроб	atay
провеждане	conducting
провеждане	pagsasagawa
провеждане	asal
мизия	moesia
класификация	klasipikasyon
сметки	bills
кацане	landing
кристина	christina
кристина	cristina
кристина	kristina
черти	katangian
черти	tampok
черти	katangian
челси	chelsea
присъствието	attendance
присъствието	pagdalo
последва	sinusubaybayan
последва	sumunod
последва	sinundan
младеж	kabataan
кутия	box
кутия	kahon
джоузеф	joseph
мрежата	network
блус	blues
хамбург	hamburg
живял	nanirahan
живял	tumira
ферари	ferrari
следващ	kasunod
следващ	susunod
следващ	next
позната	kilala
позната	familiar
позната	pamilyar
позната	kakilala
леон	léon
леон	león
леон	leon
совалката	shuttle
кардинал	cardinal
кардинал	kardinal
потоци	streams
потоци	daloy
потоци	umaagos
потоци	lumilitaw
торино	torino
торино	turin
волейбол	volleyball
фолклор	alamat
атаки	umaatake
честота	dalas
честота	kadalasan
честота	pagkahulog
финансите	treasury
навсякъде	saanman
навсякъде	dako
педро	pedro
тайна	sikreto
тайна	secret
тайна	lihim
ломбардия	lombardy
стъпка	hakbang
стъпка	step
запази	pol
запази	save
запази	panatilihin
лов	hunt
лов	mangkukulam
лов	pangangaso
списъци	listahan
кампанията	kampanya
добавен	naidagdag
добавен	idinagdag
икономическо	ekonomiya
икономическо	economic
астронавт	astronaut
церемония	seremonya
електронна	elektronikong
електронна	electronic
октавиан	octavian
мотиви	motifs
взето	taken
наследници	successors
наследници	descendants
леки	mild
леки	banayad
леки	magaan
синьо	blue
синьо	bughaw
синьо	asul
затворен	nakasara
затворен	sarado
затворен	saradong
растителност	behetasyon
ивоар	ivoire
принудени	pinilit
принудени	sapilitang
стив	steve
ким	kim
компоненти	sangkap
компоненти	components
графството	shire
продуценти	producers
продуценти	producer
орегон	oregon
вход	input
вход	ipinasok
вход	pasukan
вход	login
университети	unibersidad
зип	zip
опазване	pagaalaga
опазване	pangangalaga
почетни	honorary
отношението	attitudes
майк	mike
общините	commons
съюзниците	allies
възрастни	matanda
възрастни	matatanda
възрастни	adult
мали	malley
героите	heroes
равни	pantay
равни	katumbas
равни	equals
африкански	aprikano
африкански	african
осигуряване	pagkakaloob
расте	lumalaki
расте	lumalaking
расте	lumalaki
расте	lumago
расте	paglaki
расте	paramihin
цивилизация	sibilisasyon
цивилизация	kabihasnan
публика	audience
публика	tagapanood
публика	madla
публика	makakakita
удари	tumama
удари	hit
удари	tinamaan
новини	balita
новини	news
патрик	patrick
охрана	guwardiya
охрана	security
охрана	seguridad
водно	nabubuhay
водно	aquatic
тест	pagsubok
тест	subukan
тест	pagsusulit
тест	magtatanong
тест	pagsusulit
тест	quiz
островът	isla
островът	pulo
островът	island
охайо	ohio
джаксън	jackson
посланици	ambassadors
актьорите	actors
актьорите	aktor
фредерик	frederic
фредерик	frederick
фредерик	federico
фредерик	frederik
фредерик	frédéric
разширение	pagpapalawak
разширение	expansion
разширение	extension
бвп	gdp
постигне	makakamit
постигне	makamit
постигне	achieve
знания	kaalaman
знания	knowledge
съобщение	pagpapahayag
съобщение	mensahe
съобщение	message
дисертация	dissertation
дисертация	thesis
тоскана	tuscany
богати	mayaman
богати	rich
богати	mayayaman
бунт	kokhba
бунт	riot
бунт	kaguluhan
бунт	paghihimagsik
учените	scientist
учените	siyentipiko
кога	kapag
кога	kailan
око	mata
уотсън	watson
леоне	leone
получаване	makatanggap
получаване	matanggap
получаване	tumanggap
получаване	resibo
получаване	pagtanggap
основи	pundasyong
основи	foundation
основи	pundasyon
основи	fundamentals
основи	pundasyon
събиране	kolektahin
събиране	pagtitipon
събиране	koleksiyon
събиране	koleksyon
събиране	reunion
икона	iconic
икона	imahen
икона	icon
ман	mann
слънце	sun
слънце	araw
слънце	sunshine
нашата	ating
нашата	aming
нашата	ours
нашата	atin
вълни	alon
базирана	batay
покрити	sakop
дмитрий	dmitry
дмитрий	dmitri
норвежки	norwegian
библията	biblia
библията	bibliya
библията	bible
голмайстор	scorer
опашката	pila
опашката	queue
опашката	tail
опашката	buntot
икономист	economist
лекции	lektura
лекции	lecture
лекции	panayam
способност	kapabilidad
способност	kapasidad
способност	makayanan
способност	kakayahan
способност	kakayahang
способност	kakayahan
богове	gods
копа	copa
колорадо	colorado
разкопки	paghuhukay
разкопки	excavations
постоянна	permanente
постоянна	permanent
постоянна	constant
топка	bola
порта	gate
порта	porta
петер	pedro
петер	peter
кенеди	kennedy
разработка	development
разработка	pagpapaunlad
разработка	unlad
разработка	developer
уест	west
уест	kanluran
катрин	katherine
катрин	catherine
статус	status
статус	katayuan
картинки	picture
херцогиня	dukesa
нашите	ating
нашите	aming
нашите	ours
нашите	atin
италианска	italian
италианска	italyano
престол	trono
разпространението	spread
разпространението	kumalat
разпространението	pagkalat
момче	boy
западни	kanluranin
западни	western
царица	queen
царица	reyna
градини	hardin
градини	gardens
препратка	sanggunian
препратка	reperensiya
есте	este
александрия	alexandria
отговорност	pananagutan
отговорност	responsibilidad
ракетата	rocket
барбара	barbara
бангладеш	australya
бангладеш	bangladesh
съдии	judges
сената	senado
обикновен	ordinaryo
обикновен	ordinaryong
краката	talampakan
краката	paa
краката	binti
байерн	bayern
обединена	unified
обединена	united
обединена	nagkakaisa
предишен	dating
предишен	nakaraang
марина	marina
сардиния	sardinia
монаси	monks
генерали	generals
андреа	andrea
майстори	masters
коне	kabayo
споменат	nabanggit
споменат	binanggit
говор	dialect
говор	speech
говор	pananalita
говор	talumpati
говор	pagsasalita
вътрешен	panloob
вътрешен	panloob
вътрешен	internal
вътрешен	natatagong
бракът	kasal
бракът	pagpapakasal
бракът	kasalan
медиите	media
медиите	midya
бела	bela
бела	bella
малави	malawi
съвременно	makabagong
съвременно	modern
съвременно	modernong
съвременно	makabago
съвременно	kapanahon
латинска	latin
александра	alexandra
доказателство	ebidensya
доказателство	katibayan
доказателство	katibayan
доказателство	patunay
критик	reviewer
критик	kritiko
домашни	domestic
изделия	akda
изделия	artikulo
медицинска	medikal
медицинска	medical
набор	set
набор	itakda
порт	daungan
наказание	parusa
наказание	kaparusahan
наказание	parusa
момичета	girls
боговете	gods
автономна	autonomous
автономна	awtonomong
автономна	sosyalistikong
започна	nagsimula
започна	inumpisahan
започна	sinimulan
гонзага	gonzaga
военноморски	naval
парите	pera
парите	salapi
танци	sayaw
танци	sayawan
танци	sumayaw
танци	nagsasayaw
танци	sumasayaw
танци	pagsasayaw
бюро	kawanihan
бюро	desk
легенди	legends
контакти	ugnayan
контакти	contact
малта	malta
малта	mehiko
дирекция	pangangasiwaan
значителен	makabuluhang
смяна	shift
смяна	palitan
смяна	magbabago
смяна	pagbabago
смяна	baguhin
смяна	change
ривър	ilog
студент	studyante
студент	student
студент	estudyante
моли	molly
комунистически	komunista
подходящи	naaangkop
подходящи	angkop
подходящи	angkop
електронно	elektronikong
електронно	electronic
монах	friar
монах	monk
критерии	pamantayan
спаси	pol
спаси	save
монголия	mongolia
задължения	liabilities
задължения	obligasyon
задължения	obligasyon
задължения	tungkulin
чувство	feeling
чувство	pakiramdam
чувство	nararamdaman
преводи	paglipat
преводи	pagsasalin
комуникация	komunikasyon
авиация	panghimpapawid
авиация	aviation
пенсилвания	pennsylvania
твърдо	solid
твърдо	kompanya
твърдо	matibay
твърдо	hard
твърдо	mahirap
собствено	sarili
собствено	sariling
статуя	rebulto
статуя	statue
успешен	matagumpay
специфични	tukoy
специфични	tiyak
специфични	partikular
стадиона	stadium
шотландски	scottish
кук	lutuin
кук	kusinero
животински	animal
животински	hayop
паркове	parke
паркове	parks
лист	dahon
лист	sheet
широки	malapad
широки	malawak
гости	panauhin
дал	dal
дал	dahl
управители	managers
управители	tagapamahala
управители	tagapangasiwa
полезни	makatutulong
полезни	nakatulong
полезни	nakakatulong
насилие	karahasan
скулптор	iskultor
сенегал	senegal
замъкът	mangarap
замъкът	kastilyo
връщане	ibalik
връщане	pagbabalik
връщане	returns
връщане	bumalik
връщане	pagbabalik
катедрала	katedral
аполо	apollo
роза	rose
роза	rosa
духовна	espirituwal
духовна	spiritual
тропически	tropikal
финалист	finalist
стрелба	shooting
стрелба	pagbaril
стрелба	pamamaril
стрелба	firing
замяна	palitan
замяна	palit
замяна	papalitan
замяна	palitan
замяна	magpalitan
замяна	swap
замяна	pagpapalit
замяна	kapalit
защитена	pinoprotektahan
защитена	protektado
франкфурт	frankfurt
техният	kanilang
религията	pananampalataya
религията	relihiyon
термини	tuntunin
термини	takda
годишнината	anibersaryo
кларк	clarke
кларк	clark
волфганг	wolfgang
депутати	deputies
депутати	mps
базиликата	basilika
съюзници	allies
валтер	walther
валтер	walter
женева	geneva
предназначени	inilaan
предназначени	nilalayong
габон	gabon
философски	pilosopiko
писателите	manunulat
сантяго	santiago
сражения	battles
оригинал	orihinal
швейцарски	swiss
съгласен	pumayag
съгласен	agree
квартала	lokalidad
илинойс	illinois
женитба	kasal
женитба	pagpapakasal
женитба	kasalan
товар	load
товар	cargo
товар	karga
товар	payload
сферата	sphere
смесени	mixed
смесени	magkahalong
аспекти	aspeto
немска	aleman
шести	ikaanim
дадени	binigay
дадени	given
дадени	ibinigay
бохемия	bohemia
равенство	tie
равенство	kurbata
равенство	itali
равенство	tabla
драми	dramas
артър	arthur
австралийски	australian
племенник	pamangkin
жертвите	biktima
магистър	magister
змия	ahas
змия	serpent
обявено	ipinahayag
обявено	idineklara
обявено	inihayag
обявено	inanunsyo
заселници	settlers
уилсън	wilson
теодора	theodora
амстердам	amsterdam
наблюдения	obserbasyon
наблюдения	observation
обикновена	ordinaryo
обикновена	ordinaryong
морис	morris
морис	maurice
направено	ginawa
направено	done
явление	kababalaghan
лацио	lazio
проведени	isinasagawa
вина	alak
вина	kasalanan
вина	pagkakasala
алекс	alex
елеонора	eleonora
душата	kaluluwa
душата	soul
предназначение	layunin
описани	inilarawan
описани	inilalarawan
атлас	atlas
каталог	katalogo
каталог	catalog
каталог	catalogue
историческо	makasaysayang
историческо	makasaysayang
специализирани	espesyal
организирани	maayos
имоти	katangian
пристигането	pagdating
пристигането	arrival
котка	pusa
котка	cat
фен	fan
фен	tagahanga
джейн	jane
характерен	katangian
сочи	sochi
разузнаване	katalinuhan
алфа	alpha
алфа	alfa
масачузетс	massachusetts
клетка	cell
клетка	box
клетка	kahon
клетка	cage
рене	rené
рене	renee
рене	rene
градско	urbano
