din	から
francezi	フレンチ
francezi	フランス語
realizări	実績
realizări	事跡
realizări	業績
realizări	事績
realizări	功績
realizări	実績
prezentate	提示
jazz	ジャズ
journal	ジャーナル
journal	日記
cameră	部屋
cameră	ルーム
uman	ヒト
uman	ヒューマン
uman	人間
sun	太陽
sun	sun
siguranță	安全
siguranță	セーフティ
super	すごい
super	スーパー
accesat	アクセス
debutul	発症
debutul	デビュー
liderul	リーダー
bad	バッド
bad	悪い
ușoară	軽度
ușoară	わずか
legi	法律
unesco	ユネスコ
internă	内部
lotul	バッチ
tehnic	テクニカル
theodor	テオドール
theodor	テオドール
colecție	コレクション
câmpul	フィールド
prezentare	プレゼン
prezentare	プレゼンテーション
inspirat	インスパイア
sul	スル
tur	ツアー
joe	ジョー
dinastiei	王朝
portul	港湾
portul	ポート
vocea	ボイス
vocea	音声
deal	ヒル
oricum	とにかく
set	集合
set	セット
accesul	アクセス
ochii	アイズ
manchester	マンチェスター
chimice	化学
muzeu	美術館
muzeu	博物館
cererea	請求
cererea	リクエスト
cererea	需要
cererea	催告
bob	ボブ
bob	bob
instituție	制度
instituție	施設
instituție	機関
spitalul	病院
stemma	stemma
extins	拡張
extins	延長
utilizare	使い方
utilizare	使用
atinge	タッチ
atinge	touch
atinge	触る
atinge	tap
atinge	蛇口
atinge	タップ
cifra	ディジット
sănătate	健康
francis	フランシス
leftarm	leftarm
orchestra	オーケストラ
locotenent	警部補
locotenent	中尉
iso	iso
flori	お花
experiență	エクスペリエンス
experiență	体験
experiență	経験
dispărut	失踪
legată	束縛
legată	バウンド
picioare	フィート
picioare	両足
femeilor	女性
toma	トマス
toma	トーマス
das	ダス
das	das
chimie	化学
manuel	マニュエル
manuel	マヌエル
brian	ブライアン
propunerea	提案
propunerea	プロポーズ
scrisoare	手紙
scrisoare	letter
scrisoare	レター
clasică	クラシカル
clasică	クラシック
clasică	古典
clasică	クラシック
clasică	古典
clasică	classic
incluzând	含む
cand	いつ
cand	とき
concerte	コンサート
zid	ウォール
critice	クリティカル
suprem	supreme
festival	フェスティバル
festival	祭事
festival	祭り
festival	お祭り
filmele	映画
birmania	ビルマ
birmania	ミャンマー
metodă	方法
metodă	メソッド
impact	インパクト
impact	衝撃
impact	リーチ
buna	良い
buna	グッド
religia	宗教
jurnalist	ジャーナリスト
perfect	パーフェクト
perfect	完璧
hun	フン
adaugă	追加
adaugă	加算
jules	ジュール
majore	少佐
majore	メジャー
majore	専攻
femeile	女性
descoperirea	ディスカバリー
descoperirea	発見
roluri	役割
obiectiv	目的
obiectiv	ゴール
hotel	ホテル
izvor	スプリング
trimite	送信
trimite	送る
scriitorul	作家
scriitorul	ライター
univers	宇宙
critici	批評
critici	評論
critici	批判
critici	評論家
misiunea	ミッション
motivul	動機
motivul	理由
motivul	理性
credință	信仰
credință	信念
credință	フェイス
creek	クリーク
parc	parc
parc	パーク
parc	公園
context	コンテクスト
context	コンテキスト
context	context
resurse	リソース
resurse	資源
resurse	リソース
resurse	資源
gaz	気体
gaz	ガス
părinți	両親
părinți	保護者
arhitectura	アーキテクチャ
arhitectura	建築
analiza	分析
analiza	解析
planurile	計画
planurile	プラン
succesul	サクセス
succesul	成功
vorbe	言葉
vorbe	単語
zero	ゼロ
canal	運河
canal	チャネル
canal	チャンネル
canal	海峡
specifică	特定
specifică	指定
înregistrare	記録
înregistrare	レコーディング
înregistrare	録音
înregistrare	レコード
înregistrare	記録
înregistrare	登録
înregistrare	登記
acuzat	被告人
acuzat	被告人
acuzat	被告
dance	ダンス
variantă	variant
instrumente	ツール
instrumente	道具
cronică	慢性
cronică	持病
clasă	階級
clasă	クラス
drumuri	道路
variante	variant
stephen	スティーヴン
medicală	医学
creștină	クリスチャン
creștină	キリスト教
creștină	キリスト教徒
medicale	医学
conducători	ルーラー
conducători	定規
inițială	イニシャル
inițială	頭文字
principiul	原理
turism	観光
bisericile	教会
alexandra	アレクサンドラ
traduceri	翻訳
frumoase	美しい
frumoase	ビューティフル
bernard	ベルナール
modele	モデル
modele	テンプレート
tulcea	トゥルチャ
andré	アンドレ
andré	アンドレ
efectul	エフェクト
efectul	効果
decide	決める
decide	決める
ofițeri	役員
solar	ソーラー
candidat	候補者
candidat	候補
insecte	昆虫
insecte	バグ
insecte	不具合
corespondent	特派員
curte	中庭
curte	法廷
curte	コート
curte	裁判所
curte	ヤード
elevi	生徒
elevi	学生
elevi	瞳孔
potențial	ポテンシャル
mamă	ママ
mamă	おかあさん
mamă	母親
lucrurile	モノ
lucrurile	物事
lucrurile	もの
coloana	カラム
ștergerea	消去
ștergerea	削除
poziții	ポジション
trasee	路線
trasee	ルート
muzician	音楽家
muzician	ミュージシャン
comedie	喜劇
comedie	コメディ
comedie	コメディー
mijlocaș	ミッドフィールダー
situații	状況
situații	情勢
tancuri	戦車
steve	スティーブ
steve	スティーヴ
acte	書類
colonel	大佐
automat	自動
automat	オートマチック
bogat	金持ち
bogat	リッチ
oceanul	大洋
suma	合計
suma	総和
suma	金額
dorește	願いごと
protecția	保護
cetate	要塞
cetate	城塞
bill	ビル
căpitan	隊長
căpitan	キャプテン
scene	シーン
scene	場面
procesului	過程
procesului	プロセス
ajută	ヘルプ
samuel	サミュエル
margareta	マーガレット
margareta	デイジー
firma	会社
home	自宅
home	ホーム
home	帰宅
claude	クロード
psd	psd
campanie	キャンペーン
parlament	議会
parlament	国会
vârf	山頂
vârf	ピーク
mitologia	神話
pacific	パシフィック
doamna	マダム
doamna	レディ
retragerea	退却
retragerea	撤退
retragerea	脱退
retragerea	離脱
retragerea	撤退
ferate	鉄道
street	ストリート
street	通り
armenia	アルメニア
design	デザイン
design	設計
design	意匠
taylor	テイラー
fire	毛糸
fire	ワイヤー
fire	スレッド
virgil	ウェルギリウス
virgil	ヴァージル
frați	兄弟
frați	ブラザーズ
plin	いっぱい
plin	フル
raportul	レポート
raportul	報告
land	ランド
land	土地
directă	ダイレクト
planuri	計画
planuri	プラン
front	フロント
front	表側
front	前面
ochi	アイズ
senator	議員
cher	シェール
aeroportul	空港
menționează	言及
menționează	mentions
sebastian	セバスティアン
sebastian	セバスティアヌス
sebastian	セバスチャン
contextul	コンテクスト
contextul	コンテキスト
contextul	context
costa	コスタ
spencer	スペンサー
franco	フランコ
europe	欧州
europe	ヨーロッパ
gospodării	世帯
mitologie	神話
irina	イリナ
irina	イリーナ
slovacia	スロバキア
slovacia	スロバキア
continua	続行
continua	continue
continua	続ける
profilul	プロフィール
profilul	プロファイル
sankt	ザンクト
înmormântat	埋葬
medievală	中世
open	オープン
open	開館
open	開く
poetul	詩人
poetul	歌人
fond	ファンド
absolut	絶対に
animalelor	動物
efecte	エフェクト
efecte	効果
deschide	オープン
deschide	開館
deschide	開く
culori	カラー
culori	カラー
savoia	サヴォイ
savoia	サヴォワ
scara	ラダー
scara	ハシゴ
scara	はしご
scara	梯子
old	古い
old	オールド
slab	スキニー
slab	弱い
antice	古代
mașină	マシン
mașină	マシーン
mașină	機械
mașină	自動車
mașină	クルマ
primă	プレミアム
echipele	チーム
diferit	異なる
teorie	セオリー
teorie	理論
rezervă	スペア
rezervă	バックアップ
rezervă	リザーブ
navă	船舶
navă	船舶
las	ラス
las	las
interesul	利子
interesul	利息
turul	ツアー
avocat	弁護士
inițiativa	イニシアチブ
utilizează	使用
carolina	カロライナ
story	記事
story	ストーリー
story	物語
medici	医師
medici	メディック
medici	医師
medici	医者
peninsula	半島
ahmad	アフマド
doctorat	phd
calcul	計算
calcul	算定
billboard	看板
macedonia	マケドニア
publicații	出版物
vrut	wanted
vrut	求む
reală	real
reală	本物
reală	リアル
albe	白い
albe	ホワイト
kobayashi	小林
japoneze	日本人
japoneze	ジャパニーズ
japoneze	日本語
secol	世紀
secol	センチュリー
vale	バレー
vale	谷間
vale	ヴェイル
presiunea	気圧
presiunea	圧力
accident	アクシデント
accident	事故
accident	クラッシュ
cuvintele	言葉
cuvintele	単語
învățat	学習
invitat	ゲスト
caracterul	文字
caracterul	性格
caracterul	キャラクター
poliție	警察官
poliție	ポリス
poliție	警察
datând	デート
datând	出会い
datând	交際
private	非公開
private	プライベート
atenție	注目
atenție	注意
răsărit	日の出
exil	exile
exil	流罪
exil	亡命
profesională	プロフェッショナル
fips	fips
melodii	メロディ
melodii	ソング
nationalcaps	nationalcaps
creează	作成
lasă	let
lasă	レット
agent	エージェント
agent	代理人
contemporană	現代
scrierea	執筆
scrierea	書き込み
scrierea	筆記
conceptul	概念
conceptul	コンセプト
linecolor	linecolor
network	ネットワーク
emis	発行
andrew	アンドリュー
simbolul	シンボル
simbolul	記号
căi	パス
cfr	cfr
eliberarea	釈放
eliberarea	リリース
eliberarea	解放
soluție	ソリューション
soluție	溶液
personajele	文字
personajele	キャラクター
patrimoniul	遺産
medii	平均
medii	ミディアム
medii	メディア
actul	アクト
actul	act
câștigă	獲得
câștigă	稼ぐ
vreau	欲しい
gaze	気体
gaze	ガス
gaze	気体
sherlock	シャーロック
var	var
var	石灰
var	ライム
arabe	アラブ
spirit	精神
spirit	スピリット
min	ミン
min	min
comandă	指揮
comandă	コマンド
comandă	オーダー
comandă	注文
golful	ゴルフ
golful	ガルフ
johnson	ジョンソン
creștini	キリスト教徒
zeci	tens
toscana	トスカーナ
mâinile	両手
duminică	日曜日
project	プロジェクト
unic	ユニーク
unic	独特
lectură	読書
maior	少佐
maior	メジャー
maior	専攻
felix	フェリックス
carmen	カルメン
bazinul	盆地
distanța	距離
alan	アラン
manual	manual
manual	手動
manual	マニュアル
clasice	古典
maestru	マスター
mac	mac
mac	マック
hectare	ヘクタール
hectare	エーカー
acordul	協定
acordul	合意
sprijin	サポート
sprijin	支持
microsoft	microsoft
membre	手足
membre	四肢
proprietate	プロパティ
proprietate	財産
mecklenburg	メクレンブルク
hot	泥棒
cercul	サークル
sam	サム
free	フリー
free	無料
free	自由
devin	デヴィン
insule	諸島
bosnia	ボスニア
reale	real
reale	本物
reale	リアル
wilson	ウィルソン
mit	mit
mit	神話
mit	mlt
maine	明日
maine	あした
maine	メイン
ape	ウォーターズ
necesită	require
arbore	シャフト
arbore	ツリー
planeta	惑星
idee	アイデア
idee	観念
idee	アイディア
chineză	中国語
chineză	中国人
pdf	pdf
sigismund	ジギスムント
marca	ブランド
marca	銘柄
marca	マーク
marca	マルク
actorii	俳優
charlotte	シャルロット
înregistrarea	記録
înregistrarea	レコーディング
înregistrarea	録音
seara	夕方
transportul	輸送
transportul	交通
transportul	輸送
transportul	交通
termeni	規約
termeni	用語
altar	祭壇
altar	神社
individual	個別
individual	個別に
individual	個人
individual	個別
dimineața	モーニング
serii	シリーズ
bogată	金持ち
bogată	リッチ
plină	いっぱい
plină	フル
schimbări	変更
realitatea	リアリティ
realitatea	現実
stâng	左側
încercare	テスト
schimbă	チェンジ
schimbă	変更
schimbă	変化
versiuni	バージョン
arm	arm
bus	バス
constant	常時
constant	絶えず
constant	定数
georges	ジョルジュ
ray	レイ
relief	レリーフ
relief	浮き彫り
republică	共和制
republică	共和国
bulgară	ブルガリア
natal	natal
acoperă	表紙
acoperă	被覆
acoperă	カバー
acoperă	cover
detaliu	ディテール
alice	アリス
fondul	ファンド
înălțimea	身長
lituania	リトアニア
subiecte	トピック
subiecte	科目
sainte	サント
regim	モード
regim	政権
inima	心臓
inima	ハート
francesco	フランチェスコ
guillaume	ギヨーム
congo	コンゴ
sunet	サウンド
utilizatorii	ユーザー
utilizatorii	ユーザ
florența	フローレンス
florența	フィレンツェ
tineret	青年
tineret	若者
tineret	ユース
tineret	青春
provence	プロヴァンス
cursă	人種
cursă	競走
cursă	レース
roussillon	ルシヨン
lincoln	リンカーン
christopher	クリストファー
anopheles	ハマダラカ
boris	ボリス
ernest	アーネスト
urbane	アーバン
presiune	気圧
presiune	圧力
interviuri	インタビュー
reprezentant	rep
reprezentant	代理人
prezentă	現在
prezentă	present
prezentă	プレゼント
manager	店長
manager	支配人
manager	マネージャー
manager	マネージャ
alimentare	食べ物
alimentare	料理
alimentare	食品
scenariu	脚本
scenariu	シナリオ
scenariu	脚本
scenariu	スクリプト
ducatul	公国
numeroși	多数
discul	ディスク
discul	円盤
discul	ディスク
treime	三位一体
flota	艦隊
flota	フリート
reguli	規則
reguli	ルール
testament	テスタメント
carbon	炭素
dovezi	証明
dovezi	プルーフ
dovezi	証拠
dovezi	証拠
partide	当事者
partide	パーティ
partide	パーティー
ziare	新聞紙
ziare	新聞
ziare	新聞紙
ziare	新聞
constituția	体質
constituția	憲法
pierderi	損失
pierderi	喪失
pierderi	損失
global	global
global	グローバル
fragmente	断片
fragmente	フラグメント
stradă	ストリート
stradă	通り
sârbi	セルビア
fată	ガール
fată	少女
fată	女の子
activi	アクティブ
doresc	wish
doresc	ウィッシュ
funcțiile	関数
membră	メンバ
membră	会員
membră	メンバー
frederick	フレデリック
frederick	フリードリヒ
aplicații	アプリケーション
aplicații	アプリ
licență	ライセンス
licență	免許
licență	ライセンス
facebook	facebook
puterile	パワーズ
comerț	商業
comerț	コマース
comerț	貿易
comerț	トレード
comerț	取引
componentă	コンポーネント
long	長い
long	ロング
spiritul	精神
spiritul	スピリット
moștenitor	相続
prieteni	友だち
prieteni	友達
secțiune	セクション
urgență	急速
urgență	緊急
memorie	メモリ
memorie	メモリー
memorie	記憶
studenți	生徒
studenți	学生
lewis	ルイス
difuzat	放送
difuzat	配信
difuzat	ブロードキャスト
earth	地球
earth	アース
clase	クラス
siria	シリア
prusiei	プロイセン
senior	先輩
senior	上級
distribuție	分布
distribuție	流通
distribuție	配当
rose	ローズ
rose	ロゼ
rose	バラ
rose	rose
rose	薔薇
schimbare	チェンジ
schimbare	変更
schimbare	変化
entertainment	エンターテイメント
entertainment	娯楽
entertainment	エンターテインメント
câștigătoare	優勝
câștigătoare	勝利
stabilirea	設立
imperiale	インペリアル
propune	プロポーズ
proprietăți	プロパティ
proprietăți	属性
justiție	正義
orchestră	オーケストラ
mulțime	群衆
mulțime	群集
mulțime	人混み
ocazie	好機
ocazie	機会
calculator	電卓
calculator	計算機
calculator	コンピューター
calculator	コンピュータ
prefix	プレフィックス
tehnica	テクニック
tehnica	技法
alege	選択
alege	ピック
medical	医学
credința	信仰
credința	信念
credința	フェイス
credința	信仰
credința	信念
știri	news
știri	ニュース
brad	ブラッド
operațiunea	運行
operațiunea	作戦
operațiunea	運営
operațiunea	操作
operațiunea	オペレーション
jucătorul	プレイヤー
jucătorul	プレーヤー
multiple	倍数
multiple	複数
stefan	シュテファン
stefan	ステファン
grea	重い
grea	ヘビー
ian	lan
ian	イアン
libertate	freedom
libertate	自由
libertate	リバティ
libertate	自由
pericol	危険
premier	プレミア
anca	anca
gustav	グスタフ
aspectul	出演
aspectul	外観
belgrad	ベオグラード
bărbat	男性
bărbat	オス
bărbat	男性
bărbat	man
sticlă	グラス
sticlă	ガラス
sticlă	ボトル
carlo	カルロ
materialul	素材
materialul	材料
materialul	マテリアル
mobile	モバイル
tvr	tvr
distrugerea	破壊
schimbul	交換
grădina	庭園
aparțin	属する
aparțin	所属
universul	宇宙
festivalului	フェスティバル
festivalului	祭事
festivalului	祭り
festivalului	お祭り
temperatură	気温
temperatură	温度
nato	nato
tradiție	伝統
interpretarea	解釈
interpretarea	通訳
interpretarea	通訳
industrial	工業
suport	サポート
suport	支持
biroul	事務局
biroul	事務所
biroul	オフィス
executiv	エグゼクティブ
soldat	兵士
soldat	兵隊
antică	アンティーク
antică	古代
apel	アピール
apel	抗告
apel	上告
apel	通話
apel	コール
mesajul	メッセージ
mesajul	伝言
exprimă	エクスプレス
exprimă	急行
șters	削除
stan	スタン
way	ウェイ
mass	ミサ
mass	質量
mort	デッド
dirijor	車掌
box	ボクシング
palestina	パレスチナ
vreodată	ever
casele	家屋
miniștri	大臣
miniștri	公使
actori	俳優
capital	資本
capital	首都
capital	キャピタル
fondatorul	創始者
fondatorul	開祖
atlantic	アトランティック
atlantic	大西洋
atacuri	攻撃
dovadă	証拠
dovadă	証明
dovadă	プルーフ
dovadă	証拠
sovietici	ソビエト
pnl	pnl
amsterdam	アムステルダム
youthyears	youthyears
complexe	コンプレックス
complexe	錯体
complexe	複雑
respins	解散
respins	却下
documentare	ドキュメンタリー
documentare	ドキュメンタリー
canadian	カナダ
canadian	カナディアン
explică	説明
poitou	ポワトゥー
fenomen	現象
fenomen	現象
coroana	クラウン
steagul	フラグ
steagul	国旗
campionat	チャンピオンシップ
campionat	選手権
mike	マイク
australian	オーストラリア
inc	inc
delta	デルタ
grave	深刻
stone	ストーン
terestre	地上波
spital	病院
florida	フロリダ
break	休憩
break	ブレーク
break	区切り
arc	アーク
arc	arc
arc	ボウ
arc	お辞儀
arc	おじぎ
arc	船首
comunicare	通信
comunicare	コミュニケーション
frate	bro
frate	兄弟
frate	ブラザー
semne	マークス
semne	サイン
caractere	文字
caractere	キャラクター
medalie	メダル
scriere	執筆
scriere	書き込み
scriere	筆記
procese	トライアル
procese	試練
procese	プロセス
procese	訴訟
dispărute	絶滅
elizabeth	エリザベス
davis	デービス
davis	デイヴィス
prizonieri	囚人
power	権力
power	パワー
ismail	イスマーイール
arizona	アリゾナ
tony	トニー
consecință	帰結
schmidt	シュミット
puy	ピュイ
primară	メイン
primară	プライマリ
introducere	紹介
introducere	導入
dramaturg	劇作家
cheile	キー
prințesă	王女
prințesă	プリンセス
lacuri	湖沼
main	メイン
fox	キツネ
promovare	プロモーション
promovare	宣伝
lansare	打ち上げ
lansare	起動
independentă	独立
independentă	インディペンデント
încercarea	テスト
diploma	ディプロマ
diploma	学位
ecaterina	キャサリン
teologie	神学
nationalgoals	nationalgoals
kosovo	コソボ
traducător	翻訳
temă	テーマ
evita	避ける
divizie	師団
divizie	ディビジョン
legile	法律
frunte	おでこ
cavalerie	騎兵
versurile	歌詞
versurile	作詞
valley	バレー
valley	谷間
risc	リスク
auvergne	オーヴェルニュ
nikolai	ニコライ
solomon	ソロモン
ziar	新聞紙
ziar	新聞
organizare	組織
organizare	団体
organizare	組織
complexul	コンプレックス
complexul	錯体
complexul	複雑
rang	ランク
acceptă	受け入れ
acceptă	受け入れる
acceptă	承認
templul	テンプル
templul	寺院
templul	神殿
continuu	連続
etapa	舞台
etapa	ステージ
service	サービス
youthclubs	youthclubs
sugerează	提案
alianța	アライアンス
monte	モンテ
recente	最近
cracovia	クラクフ
cracovia	クラクフ
cracovia	クラクフ
coordonate	座標
coordonate	座標
misiune	ミッション
mașina	自動車
mașina	クルマ
dead	デッド
creangă	支店
creangă	支社
creangă	ブランチ
creangă	支部
diferența	差異
diferența	違い
diferența	差分
coperta	表紙
coperta	被覆
coperta	カバー
coperta	cover
gold	gold
gold	ゴールド
scriu	書き込み
scriu	書く
scriu	書き込む
scriu	執筆
scriu	書き込み
scriu	筆記
caută	検索
întâlnire	ミーティング
întâlnire	会議
trăsături	機能
trăsături	特徴
philip	フィリップ
dreptate	正義
cor	合唱
cor	コーラス
cor	コル
wolf	ウルフ
wolf	オオカミ
prezente	現在
prezente	present
prezente	プレゼント
fruntea	おでこ
douglas	ダグラス
egal	等しい
egal	イコール
egal	等しい
tarn	タルヌ
vioară	ヴァイオリン
vioară	バイオリン
stejar	オーク
cavaler	騎士
cavaler	ナイト
istanbul	イスタンブール
patrick	パトリック
banii	お金
banii	貨幣
banii	マネー
banii	金銭
precedent	先例
precedent	判例
studiază	勉強
sector	セクター
conacul	マンション
structuri	構造
deschiderea	開く
deschiderea	オープニング
sală	体育館
sală	ジム
decizie	決断
decizie	決定
amestec	mix
amestec	ミックス
amestec	混ぜる
amestec	混合物
amestec	ブレンド
corectă	正解
corectă	正しい
imperială	インペリアル
clasament	ランキング
clasament	順位
clasament	ランキング
jim	ジム
castel	キャッスル
câmpie	無地
câmpie	平野
înfrângerea	敗北
licența	ライセンス
licența	免許
licența	ライセンス
milan	ミラノ
scenariul	脚本
scenariul	シナリオ
scenariul	脚本
scenariul	スクリプト
pierderea	損失
pierderea	喪失
argento	アルジェント
stack	スタック
fotografie	フォト
fotografie	写真
fotografie	撮影
fotografie	写真
principiu	原理
musulmani	イスラム教
musulmani	ムスリム
musulmani	イスラム教
musulmani	ムスリム
medieval	中世
răniți	怪我
răniți	負傷
profesionist	プロフェッショナル
câștigător	勝者
câștigător	ウィナー
desen	図面
desen	描画
desen	ドローイング
interzis	禁止
regulile	規則
regulile	ルール
irak	イラク
ideile	アイデア
ideile	アイディア
student	生徒
student	学生
reacție	反応
reacție	リアクション
howard	ハワード
pre	pre
topul	top
topul	上部
topul	トップ
avansat	上級
napoli	ナポリ
napoli	ナポリ
activitățile	アクティビティ
activitățile	活動
cutremur	地震
castilia	カスティーリャ
marte	マーズ
marte	火星
rare	レア
boală	病気
boală	疾患
boală	病気
boală	疾病
boală	病気
prusia	プロイセン
herbert	ハーバート
măsura	計測
măsura	測定
sculptor	彫刻
sculptor	彫刻家
întrebări	質問
intern	インターン
intern	内部
intern	国内
închisă	閉店
completarea	修了
completarea	補完
completarea	竣工
completarea	完成
paginii	ページ
fabrică	工場
răspândit	拡散
răspândit	スプレッド
mica	雲母
oră	時間
externă	外部
stație	ステーション
watson	ワトソン
industrie	業界
industrie	産業
cadru	フレーム
electronică	エレクトロニクス
electronică	エレクトロニック
generație	世代
generație	ジェネレーション
ford	フォード
conflictul	競合
conflictul	紛争
conflictul	対立
conflictul	コンフリクト
peretele	ウォール
doge	ドージェ
ulei	石油
ulei	オイル
gordon	ゴードン
tehnici	テクニック
maurice	モーリス
illinois	イリノイ
apariție	発生
allen	アレン
electronic	エレクトロニック
prietenii	友だち
prietenii	友達
channel	チャネル
channel	チャンネル
channel	海峡
logo	ロゴ
aprobarea	承認
genuri	ジャンル
curse	競走
curse	レース
curse	レーシング
primi	受け取る
primi	受信
clasic	洒落
clasic	クラシカル
clasic	クラシック
clasic	古典
clasic	クラシック
clasic	古典
clasic	classic
leipzig	ライプツィヒ
trupă	band
trupă	バンド
trupă	部隊
trek	トレック
trek	トレッキング
personalitate	個性
personalitate	人柄
personalitate	性格
personalitate	人格
personalitate	パーソナリティ
ocupată	忙しい
ocupată	ビジー
ocupată	占領
indiana	インディアナ
hollywood	ハリウッド
semnul	サイン
semnul	記号
semnul	署名
anhalt	アンハルト
spectacol	ショー
recunoaștere	認識
recunoaștere	認定
wales	ウェールズ
animal	アニマル
animal	動物
mandat	令状
mandat	委任
efectele	エフェクト
efectele	効果
etapă	舞台
etapă	ステージ
estonia	エストニア
documentele	ドキュメント
documentele	書類
documentele	文書
mostră	サンプリング
mostră	サンプル
desene	図面
electronice	エレクトロニクス
electronice	エレクトロニック
egală	等しい
egală	イコール
cai	ウマ
cetățeni	市民
primind	受信
bustul	バスト
tare	一生懸命
tare	ハード
tare	難しい
tare	ワル
aplică	応募
aplică	適用
imaginile	画像
imaginile	イメージ
dark	ダーク
dark	暗い
distruse	破壊された
individuale	個人
individuale	個別
condiția	状態
condiția	条件
necunoscut	不明
boala	病気
boala	疾患
boala	病気
boala	疾病
boala	病気
secrete	秘密
secrete	秘密
plastice	プラスチック
plastice	合成樹脂
purta	着る
purta	摩耗
rezistența	抵抗
rezistența	レジスタンス
tobe	ドラム
tobe	太鼓
century	世紀
century	センチュリー
analiză	分析
analiză	解析
fază	フェーズ
fază	位相
înregistrări	レコード
înregistrări	登録
înregistrări	レコーディング
pomerania	ポメラニア
cântă	歌う
cântă	sing
parma	パルマ
etape	舞台
etape	ステージ
mută	ムーブ
mută	移動
invazia	侵略
invazia	侵攻
guy	ガイ
dai	ダイ
interioară	内側
interioară	インナー
interioară	内面
prezentată	提示
terenuri	土地
terenuri	ランド
terenuri	土地
profesori	教員
profesori	教師
primare	メイン
primare	プライマリ
primare	町長
primare	市長
drapelul	フラグ
drapelul	国旗
societăți	会社
societăți	社会
satelit	サテライト
satelit	衛星
diferită	異なる
regat	王国
atacant	ストライカー
mario	マリオ
hamburg	ハンブルグ
hamburg	ハンブルク
orléans	オルレアン
milion	ミリオン
milion	million
milion	百万
massimo	マッシモ
transformă	変換
transformă	変形
fundamentale	基本
pregătire	準備
pregătire	調製
pregătire	仕込み
pregătire	調合
pregătire	トレーニング
pregătire	講習
pregătire	修行
pregătire	訓練
pregătire	研修
ligă	リーグ
obișnuit	レギュラー
obișnuit	普通
argumente	論証
argumente	引数
nominalizări	ノミネート
aplicarea	出願
aplicarea	アプリケーション
tibet	チベット
shakespeare	シェイクスピア
shakespeare	シェークスピア
arab	アラブ
stabilește	集合
stabilește	セット
laura	ローラ
medievale	中世
mișcări	moves
mișcări	動き
tratament	トリートメント
tratament	待遇
tratament	治療
compoziție	合成
compoziție	構成
queen	女王
queen	クイーン
via	via
jane	ジェーン
monaco	モナコ
ruinele	廃墟
ruinele	遺跡
augustus	オーガスタス
augustus	アウグストゥス
gray	灰色
gray	グレイ
gray	グレー
informație	情報
publicarea	出版物
publicarea	出版
publicarea	公表
publicarea	出版
publicarea	パブリッシング
agricultură	農業
agricultură	農業
tehnologie	技術
tehnologie	テクノロジー
computer	コンピューター
computer	コンピュータ
strict	厳重
celule	セル
mecanică	力学
distrusă	破壊された
active	アクティブ
active	アセット
active	資産
primarul	町長
primarul	市長
depus	寄託
minerale	鉱物
minerale	鉱物
business	営業
business	事業
business	ビジネス
boston	ボストン
toulouse	トゥールーズ
mijloace	手段
marco	マルコ
eroare	エラー
arhiva	書庫
arhiva	アーカイブ
arhiva	アーカイブ
marc	マルク
marc	marc
anuală	年次
urme	トラック
urme	トレース
expresia	表現
expresia	expression
observator	天文台
observator	オブザーバー
observator	オブザーバ
gard	フェンス
băieți	boys
băieți	男の子
băieți	みんな
antic	アンティーク
antic	古代
montana	モンタナ
beijing	北京市
beijing	北京
geografie	地理
războaie	戦争
războaie	ウォーズ
devreme	アーリー
devreme	早い
trecând	合格
cheie	キー
cheie	key
concluzia	結論
concluzia	エンディング
conferința	カンファレンス
conferința	会議
varietate	品種
varietate	バラエティ
varietate	変種
eseuri	随筆
eseuri	エッセイ
eseuri	エセー
calendarul	カレンダー
universală	ユニバーサル
transmite	転送
cercetarea	研究
cercetarea	リサーチ
bot	bot
bot	ボット
tânără	若い
tânără	ヤング
andrea	アンドレア
lost	ロスト
cluburi	クラブ
table	バックギャモン
pești	魚類
pești	フィッシュ
cerere	出願
cerere	アプリケーション
cerere	請求
cerere	リクエスト
cerere	需要
cerere	催告
cetățean	市民
obiectul	オブジェクト
animație	アニメーション
domn	紳士
domn	ジェントルマン
practica	練習
cantități	数量
fort	フォート
fort	要塞
anthony	アンソニー
army	アーミー
army	軍隊
army	陸軍
civilă	文官
dialog	台詞
limbaj	言語
bank	バンク
bank	銀行
grafică	グラフィック
grafică	グラフィック
grafică	グラフィックス
asistent	助手
asistent	アシスタント
pacea	ピース
pacea	平和
bass	バス
bass	ベース
liverpool	リヴァプール
liverpool	リバプール
picturi	絵画
start	開始
start	始める
start	スタート
tel	tel
focul	火事
focul	ファイア
focul	火災
activează	アクティブ
frunze	葉っぱ
recenzii	レビュー
giuseppe	ジュゼッペ
cătălin	カタリン
armatele	軍隊
asasinat	暗殺
asasinat	暗殺
spoleto	スポレート
carne	食肉
unchiul	叔父
unchiul	伯父
unchiul	おじさん
unchiul	おじ
unchiul	アンクル
oro	オロ
tehnologia	技術
tehnologia	テクノロジー
impune	課す
pasul	step
pasul	ステップ
complete	コンプリート
complete	完備
nisip	砂塵
specialist	スペシャリスト
motoare	エンジン
stabilită	設立
proba	サンプリング
proba	サンプル
pietro	ピエトロ
cipru	キプロス
soluții	ソリューション
excepție	例外
sculptură	彫刻
sculptură	彫刻
sculptură	切り分け
artistul	芸術家
artistul	アーティスト
azur	アジュール
azur	アズール
parohia	教区
crezut	思考
factor	ファクター
factor	因子
factor	係数
caracteristică	特徴
caracteristică	特性
caracteristică	機能
caracteristică	フィーチャー
