から	din
厳しい	aspru
コマンド	comenzi
コマンド	comanda
コマンド	comanda
質量	liturghie
質量	mass
質量	masa
質量	masa
照明	iluminare
照明	iluminarea
照明	iluminare
照明	iluminat
暴力	violenta
暴力	violenta
暴力	violenta
ミル	mill
ミル	moara
ミル	moara
プロイセン	prusia
プロイセン	prusiei
プロイセン	prusac
ペット	pet
エンド	sfarsit
エンド	sfarsit
エンド	final
フラ	fra
フラ	hula
独特	unicat
独特	unic
独特	unice
独特	unici
独特	unica
ピエール	pierre
住所	domiciliul
住所	domiciliu
住所	adresa
住所	adresa
総長	rector
ラップ	rap
亡命	exil
亡命	exilul
天文学	astronomie
認める	admite
不適切	nepotrivita
不適切	neadecvat
不適切	nepotrivit
不適切	inadecvat
不適切	abuziv
不適切	abuzive
不適切	abuziva
限界	limiteaza
限界	limita
限界	limita
限界	limite
限界	limitele
視点	perspectiva
視点	perspectiva
視点	perspective
チベット	tibet
チェーン	lant
チェーン	lant
チェーン	lantul
朝倉	asakura
飛行機	avion
飛行機	avionul
飛行機	avion
飛行機	aeronava
飛行機	avioane
飛行機	aeronave
キロメートル	kilometru
キロメートル	kilometru
キロメートル	kilometri
キロメートル	kilometrii
アーケード	arcade
宮殿	palate
宮殿	palatul
宮殿	palat
宮殿	palace
毎月	lunare
毎月	lunar
毎月	lunara
需要	cererea
需要	cerere
ルーマニア	romania
ルーマニア	romania
キス	pup
圧力	presiuni
圧力	presiunea
圧力	presiune
圧力	presiunile
圧力	presiuni
急速	urgenta
急速	urgenta
ロマン	romana
ロマン	roman
衣装	costumele
衣装	costume
衣装	costumul
衣装	costum
衣装	tinuta
ウィリアムズ	williams
倉敷	kurashiki
伝承	folclor
別れ	adio
近隣	vecinatate
近隣	cartierul
近隣	cartier
必要性	necesitate
必要性	necesitatea
大山	oyama
努力	eforturi
努力	eforturile
努力	efort
努力	efortul
再会	reunite
再会	reunit
再会	reuniunea
再会	reuniune
プレーオフ	playoff
プレーオフ	playoff
コーヒー	cafea
コーヒー	cafeaua
スパイ	spion
スパイ	spionul
スパイ	spionajul
スパイ	spionaj
スパイ	spioni
スパイ	spionii
出雲	izumo
素材	materialul
素材	material
素材	materiale
素材	materiale
素材	materialele
ライナー	rainer
登山	alpinism
登山	alpinism
ログ	log
ログ	jurnal
ログ	jurnale
ログ	jurnalele
捕虜	prizonierul
捕虜	prizonier
怒り	furia
怒り	mania
怒り	furie
怒り	manie
怒り	suparat
怒り	furioasa
怒り	suparata
怒り	furios
怒り	suparat
ブー	bau
ブー	boo
女の子	fata
女の子	fata
トレード	comertul
トレード	comert
回路	circuit
回路	circuitul
神田	kanda
商人	negustor
商人	comerciant
商人	comercianti
商人	negustori
商人	negustorii
外観	aspectul
外観	aspect
外観	uite
マネージャー	manager
マネージャー	managerul
マネージャー	managerii
マネージャー	manageri
近衛	konoe
エイト	opt
エイト	eight
向き	orientare
向き	orientarea
奨励	incurajari
奨励	incurajare
奨励	incurajarea
セラ	sera
パンチ	pumn
パンチ	punch
コメディ	comedia
コメディ	comedie
シャルル	charles
シルバー	argint
シルバー	silver
シルバー	argintiu
救助	salvare
やす	usurinta
ジョージア	georgia
水曜日	miercurea
水曜日	miercuri
グレイ	gray
グレイ	gri
グレイ	grey
グレイ	gri
チェンジ	schimba
チェンジ	schimbare
チェンジ	schimba
チェンジ	schimbarea
デル	del
デル	dell
働く	muncind
働く	lucrand
アドベンチャー	aventura
アドベンチャー	aventura
アドベンチャー	aventuri
木下	kinoshita
ディン	dinh
火曜日	marti
火曜日	marti
アドレス	adrese
アドレス	adresele
アドレス	adresa
アドレス	adresa
アルバ	alba
アルバ	aruba
論争	controverse
論争	controversa
論争	controversa
加賀	kaga
売り上げ	vanzarile
売り上げ	vanzari
売り上げ	vanzari
ニーズ	nevoie
ニーズ	nevoile
ニーズ	nevoi
ゲイ	homosexual
ゲイ	homo
ゲイ	gay
森林	forest
森林	padurea
森林	padure
森林	padure
森林	paduri
森林	paduri
森林	padurile
症状	simptomele
症状	simptome
マンション	conac
マンション	conacul
グレート	mare
本土	continent
本土	continentala
混合	amestecate
混合	amestecat
混合	mixt
混合	mixta
告白	confesiuni
所持	posesie
所持	posesia
山陽	sanyo
ノット	noduri
ノット	knott
不能	imposibilitate
不能	imposibilitatea
ブーム	boom
ブーム	bum
マドリード	madrid
出土	dezgropat
和泉	izumi
後ろ	inapoi
後ろ	inapoi
後ろ	back
後ろ	spate
パーティー	party
パーティー	petrecere
パーティー	partid
パーティー	parti
パーティー	partide
パーティー	petreceri
パーティー	partidele
修行	antrenamente
修行	antrenament
修行	pregatire
修行	formare
マップ	harti
マップ	harti
マップ	harta
マップ	harta
ミュンヘン	münchen
ミュンヘン	munchen
ニック	nick
丸山	maruyama
ブラッド	blood
ブラッド	sangele
ブラッド	sange
ブラッド	sange
ブラッド	brad
ギャラリー	galeriile
ギャラリー	galerii
ギャラリー	galerie
ギャラリー	galeria
動員	mobilizat
動員	mobilizare
動員	mobilizarea
繁殖	reproductie
繁殖	reproducere
ガード	gardian
ガード	garda
ガード	paznic
十二	twelve
十二	doisprezece
十二	douasprezece
ターン	intoarce
ショウ	shaw
結論	concluziile
結論	concluzii
結論	concluzii
結論	concluzia
結論	concluzie
秘書	secretarul
秘書	secretara
秘書	secretar
秘書	secretara
ブライアン	brian
ウォーター	apa
ウォーター	apa
牧野	makino
ダニエル	daniel
詰め	umplutura
詰め	umplutura
土佐	tosa
クロアチア	croatia
クロアチア	croatia
クロアチア	croatia
ソナタ	sonate
ソナタ	sonata
下関	shimonoseki
表彰	premii
表彰	premiile
表彰	premiu
表彰	premiul
陽子	proton
出産	nasterea
ラテン語	latine
ラテン語	latin
ラテン語	latina
ラテン語	latina
属性	atribut
属性	proprietati
属性	proprietati
属性	atribute
シル	sil
アントニオ	antónio
アントニオ	antonio
アーカイブ	arhivarea
アーカイブ	arhivat
アーカイブ	arhivate
アーカイブ	arhiva
アーカイブ	arhiva
アーカイブ	arhive
アーカイブ	arhiva
アーカイブ	arhivele
アーカイブ	arhiva
騎兵	cavalerie
騎兵	cavaleria
衝撃	impact
衝撃	impactul
衝撃	soc
衝撃	soc
衝撃	socat
手続き	procedurile
手続き	proceduri
手続き	procedura
手続き	procedura
ユニオン	uniunea
ユニオン	sindicat
ユニオン	uniunii
ユニオン	uniune
カロライナ	carolina
諏訪	suwa
前面	front
前面	fata
瞬間	moment
瞬間	momentul
瞬間	instantanee
瞬間	instantaneu
瞬間	instant
中断	intrerupere
中断	abandoneaza
中断	suspendata
中断	suspendat
中断	suspendate
ホンダ	honda
歯科	dentara
歯科	dentare
歯科	stomatologie
招待	invitatii
招待	invitatie
招待	invitatie
招待	invita
招待	invita
招待	invitatie
招待	invitatii
エクスプレス	exprim
エクスプレス	expres
エクスプレス	express
エクスプレス	exprima
エクスプレス	exprima
スタンド	stand
田辺	tanabe
怪我	raniti
怪我	accidentat
怪我	ranit
怪我	accidentare
怪我	prejudiciu
怪我	vatamare
怪我	leziuni
怪我	rani
松尾	matsuo
プレゼント	prezinta
プレゼント	cadouri
プレゼント	cadourile
プレゼント	cadou
プレゼント	prezente
プレゼント	prezentul
プレゼント	prezent
プレゼント	prezenta
上流	amonte
スロバキア	slovaca
スロバキア	slovacia
スロバキア	slovacia
オーナー	proprietar
オーナー	proprietarul
オーナー	proprietarii
オーナー	proprietari
オーナー	proprietarilor
グラフ	grafic
グラフ	diagrame
グラフ	grafice
縮小	psihiatru
健一	kenichi
アリーナ	arena
アリーナ	arena
回収	recuperarea
回収	redresare
回収	redresarea
回収	recuperare
そば	hrisca
認証	verifica
認証	autentificarea
認証	autentificare
認証	autentificat
認証	verificarea
認証	verificare
妨害	bruiaj
復讐	razbunarea
復讐	razbunare
復讐	razbunare
復讐	razbunarea
復讐	razbunare
復讐	razbunare
講義	prelegere
講義	prelegeri
ボブ	bob
絶滅	disparute
婦人	doamnelor
婦人	doamnele
チャンス	sansa
チャンス	sanse
チャンス	sanse
チャンス	sansa
マーティン	martin
制服	uniforma
制服	uniforma
制服	uniforme
制服	uniform
リアル	real
リアル	reale
リアル	reala
リアル	rial
ギタリスト	chitarist
ギタリスト	chitaristul
アーサー	arthur
アーサー	artur
学位	diploma
学位	grad
学位	gradul
学位	diploma
カム	cam
ラッシュ	rush
ラッシュ	luxuriante
コントロール	control
コントロール	controleaza
コントロール	controlul
コントロール	controalele
コントロール	controale
アルト	alto
メイド	camerista
メイド	menajera
メイド	menajera
メイド	servitoare
メイド	menajere
メイド	servitoare
山中	yamanaka
階段	scari
ナン	nan
那覇	naha
条例	ordonanta
ステレオ	stereo
ステレオ	casetofon
リゾート	resort
リゾート	statiune
ヘリコプター	elicopter
ヘリコプター	elicopterul
フォーク	furca
フォーク	folk
ブリッジ	bridge
ブリッジ	pod
ブリッジ	podul
ブリッジ	punte
ブリッジ	puntea
ルーム	camera
ルーム	camera
ルーム	camerele
ルーム	camere
反映	reflecta
反映	reflecta
思い出	amintiri
思い出	amintirile
ピアニスト	pianist
原理	principiul
原理	principiu
原理	principiile
原理	principii
キューバ	cubaneze
キューバ	cubanez
キューバ	cubaneza
キューバ	cuba
予約	rezervari
予約	programare
予約	numire
予約	numirea
予約	rezervare
予約	rezervarea
予約	rezervare
予約	rezervarea
送る	trimite
バーン	barn
バーン	hambarul
バーン	hambar
ふじ	fuji
工藤	kudo
熊野	kumano
戦術	tactica
戦術	tactica
戦術	tactici
戦術	tactica
戦術	tactica
スピン	invarte
スピン	rotire
スピン	spin
ホイール	roata
ホイール	roata
ホイール	roti
ホイール	rotile
ホイール	roti
ホイール	roti
カラ	kara
レーザー	laserul
レーザー	laser
アキ	aki
ライオンズ	lei
ライオンズ	leii
入院	spitalizare
間違い	greseli
間違い	greseli
間違い	greseala
間違い	greseala
つくば	tsukuba
ヒトラー	hitler
フィラデルフィア	philly
フィラデルフィア	philadelphia
走り	ruleaza
走り	fugi
忍者	ninja
忍者	ninja
サスペンス	suspans
ユーザ	utilizatorul
ユーザ	utilizator
ユーザ	utilizatorilor
ユーザ	utilizatori
ユーザ	utilizatorii
海峡	stramtoarea
海峡	stramtoare
海峡	straits
海峡	canal
海峡	canalul
海峡	channel
氏名	nume
氏名	numele
氏名	denumire
氏名	name
ムーン	luna
ムーン	luna
ムーン	moon
永井	nagai
ラーメン	ramen
ワイ	wye
ワイ	wai
バッハ	bach
立花	tachibana
スポット	locul
スポット	loc
スポット	spot
スポット	localuri
スポット	locuri
酸素	oxigenul
酸素	oxigen
マサチューセッツ	massachusetts
浅野	asano
ハリー	harry
要件	cerinta
要件	cerinta
要件	cerinte
要件	cerinte
要件	cerintele
ビーチ	plaja
ビーチ	plaja
ビーチ	beach
ビーチ	plajele
ビーチ	plaje
チャンピオンシップ	campionatul
チャンピオンシップ	campionat
めぐみ	megumi
プロセス	procedeu
プロセス	proces
プロセス	procesului
プロセス	procesul
プロセス	procesele
プロセス	proceselor
プロセス	procese
カルロス	carlos
秋山	akiyama
友達	prietenii
友達	prieteni
友達	prieten
友達	prietena
友達	prietene
充実	indeplinirea
ガイドライン	orientari
ガイドライン	orientarile
リポーター	reporterilor
リポーター	reporteri
リポーター	reporterii
リポーター	reporterul
リポーター	reporter
ゴジラ	godzilla
飛行場	aerodrom
飛行場	aerodromul
飛行場	aerodrom
飛行場	aerodromul
箱根	hakone
登記	inregistrare
登記	inregistrare
伊豆	izu
レディ	doamna
レディ	doamna
リカ	rika
改組	reorganizat
哲也	tetsuya
着陸	debarcarile
着陸	debarcarea
着陸	aterizarea
着陸	debarcare
着陸	aterizare
損害	daune
損害	pagube
損害	avarii
損害	stricaciuni
河野	kono
キース	keith
ボート	barci
ボート	barci
ボート	canotaj
ボート	vapor
ボート	barca
ボート	barca
説得	convingere
説得	convinge
説得	convingatoare
説得	convingator
法政	hosei
サーキット	circuit
サーキット	circuitul
行列	matrice
行列	matrix
行列	matricea
独占	exclusive
独占	exclusiva
独占	exclusivitate
独占	exclusiv
独占	monopolul
独占	monopol
独占	monopoly
ベリー	boabe
ベリー	berry
道具	echipament
道具	echipamente
道具	echipare
道具	instrument
道具	unealta
道具	unelte
道具	scule
道具	instrumente
道具	instrument
道具	instrumentul
岡村	okamura
天気	vremea
天気	vreme
粒子	particule
粒子	particulele
粒子	particule
粒子	particula
粒子	particula
認知	cognitive
避ける	evita
避ける	evita
比率	proportia
比率	proportie
牧場	ranch
エリ	eli
ビール	bere
ビール	berea
ビール	beri
ビール	berile
美人	frumoasele
美人	frumoaselor
クリスタル	cristalul
クリスタル	cristal
クリスタル	cristale
クリスタル	crystal
リレー	relee
リレー	releele
リレー	releu
中田	nakata
バイク	biciclete
バイク	motociclete
バイク	biciclete
バイク	bicicleta
バイク	bicicleta
バイク	motocicleta
バイク	motocicleta
バイク	motociclete
ボクサー	boxer
ボクサー	boxerul
チャンピオンズ	campionii
チャンピオンズ	campioni
チャンピオンズ	campionilor
ドクター	doctore
ドクター	doctor
あゆみ	ayumi
マレーシア	malaezia
マレーシア	malaysia
マレーシア	malaiezian
マジ	seriozitate
マジ	serios
考え方	mentalitate
告知	anuntul
告知	anunt
告知	anunt
告知	anuntul
告知	notificare
符号	codul
符号	cod
古川	furukawa
無限	infinit
当局	autoritati
当局	autoritatile
当局	autoritatile
バイオ	bio
バイオ	biografia
バイオ	biografie
コーポレーション	corporation
付与	acordate
付与	acordata
付与	acordat
付与	acordare
付与	acordarea
付与	subventie
付与	grant
エリック	erik
研究員	cercetatorul
研究員	cercetator
ハーフ	jumatate
ハーフ	jumate
ハーフ	jumatate
定理	teorema
村田	murata
ジェン	jen
ネオ	neo
幸せ	fericirea
幸せ	fericire
幸せ	fericita
幸せ	fericita
幸せ	happy
幸せ	fericit
人種	rasa
人種	cursa
人種	rasa
人種	race
人種	cursa
運河	canal
日向	hyuga
同等	echivalenta
同等	echivalentul
同等	echivalent
同等	echivalente
リトアニア	lituaniei
リトアニア	lituania
グローバル	global
グローバル	globala
グローバル	globale
春日	kasuga
安倍	abe
パラダイス	paradisul
パラダイス	paradis
パラダイス	paradise
小沢	ozawa
農民	taran
農民	tarani
台詞	dialogul
台詞	dialog
台詞	dialoguri
候補者	candidati
候補者	candidati
候補者	candidate
候補者	candidata
候補者	candidatul
候補者	candidat
彗星	cometa
彗星	cometa
彗星	comete
スプリング	primavara
スプリング	primavara
スプリング	primavara
スプリング	izvor
スプリング	spring
アナウンス	anuntul
アナウンス	anunt
アナウンス	anunt
アナウンス	anuntul
アナウンス	anunta
アナウンス	anunta
アナウンス	anunturi
心臓	inima
心臓	inima
心臓	heart
日光	soare
日光	sunshine
日光	nikko
ウエスト	west
ウエスト	vest
ウエスト	occident
ウエスト	vestul
ウエスト	talie
ゆり	iuri
ゆり	yuri
大使館	ambasade
大使館	ambasadei
大使館	ambasada
大使館	ambasada
食事	masa
食事	masa
食事	mese
豊富	abundente
豊富	abundent
バイト	octet
バイト	bytes
ジェフ	jeff
避難	refugiu
避難	refugiul
避難	evacuare
避難	evacuarea
三河	mikawa
君主	monarh
境内	sectie
みゆき	miyuki
装飾	decor
装飾	decoratiuni
装飾	ornamente
装飾	ornamentele
装飾	podoabe
ドラゴンズ	dragoni
ドラゴンズ	dragonii
あや	aya
アテネ	atena
モンテ	monte
テーブル	tabelul
テーブル	masa
テーブル	masa
テーブル	tabel
テーブル	tabelele
テーブル	tabele
テーブル	mese
リボン	panglici
リボン	panglica
リボン	panglica
シード	seminte
シード	seminte
シード	seminte
シード	samanta
チリ	chilian
チリ	chili
チリ	chile
サマー	summer
サマー	vara
サマー	vara
併合	anexat
併合	anexate
併合	anexata
併合	consolidare
併合	consolidarea
併合	anexarea
有馬	arima
処刑	executie
処刑	executare
処刑	executie
処刑	executarea
武士	samurai
武士	bushi
感覚	senzatie
感覚	senzatie
感覚	simt
感覚	sens
警告	avertizare
警告	avertisment
警告	avertismente
警告	avertismentele
プログラミング	programare
プログラミング	programarea
白鳥	lebede
白鳥	lebada
白鳥	swan
白鳥	lebada
頻繁	frecvent
頻繁	deseori
頻繁	adeseori
頻繁	adesea
頻繁	des
公爵	duce
公爵	ducele
公爵	duke
差分	diferente
差分	diferente
差分	diferentele
差分	diferenta
差分	diferenta
差分	diferenta
ネコ	pisicile
ネコ	pisici
ネコ	pisica
ネコ	pisica
ネコ	cat
才能	talentat
才能	talentata
才能	talentati
才能	talentata
山頂	varf
ゲージ	ecartament
グラフィック	grafic
グラフィック	grafica
グラフィック	grafice
グラフィック	grafica
グラフィック	grafica
ハイム	haim
マスク	masca
マスク	masca
マスク	masti
公国	principate
公国	principatul
公国	principat
公国	ducat
公国	ducatul
麻生	aso
バレー	salva
バレー	valea
バレー	valley
バレー	vale
緑色	verzi
緑色	verde
緑色	green
松浦	matsuura
越前	echizen
金額	sumele
金額	sume
金額	suma
金額	cantitate
金額	suma
チップ	cipuri
チップ	chipsuri
チップ	chips
チップ	jetoane
チップ	chip
チップ	cip
チップ	pont
チップ	sfat
チップ	varful
辞職	demisia
辞職	demisie
チョウ	butterfly
チョウ	fluture
チョウ	fluturele
チョウ	fluturi
アルコール	alcool
アルコール	alcoolul
釧路	kushiro
同志	camarazi
会津	aizu
平田	hirata
尾崎	ozaki
テープ	banda
テープ	banda
テープ	caseta
テープ	benzi
テープ	casete
テープ	casetele
広瀬	hirose
要因	factori
要因	factorii
予報	prognoza
予報	previziune
予報	prognoza
予報	previziuni
直樹	naoki
マネジメント	gestionare
マネジメント	conducerea
マネジメント	managementul
マネジメント	gestionarea
マネジメント	management
サーバ	servere
サーバ	serverele
サーバ	serverul
サーバ	server
化合物	compusi
化合物	compusul
化合物	compus
所有者	proprietar
所有者	proprietarul
所有者	proprietarii
所有者	proprietari
所有者	proprietarilor
大介	daisuke
ルカ	luke
ルカ	luca
ルカ	luca
弱い	slaba
弱い	slabit
弱い	slab
弱い	slaba
祝日	vacanta
祝日	vacanta
祝日	sarbatori
祝日	sarbatoare
祝日	sarbatori
祝日	sarbatori
祝日	sarbatorile
マーケット	bazar
マーケット	pietele
マーケット	piete
マーケット	piata
マーケット	piata
マーケット	piata
マーケット	piata
マーケット	piata
マーケット	market
ちく	chikuma
デッキ	punte
デッキ	puntea
偶然	coincidenta
偶然	coincidenta
年金	pensie
年金	pensia
年金	pensiunea
年金	pensii
年金	pensiile
年金	pensii
年金	pensiuni
芸能人	animatoare
芸能人	animatori
三人	trei
三人	three
バランス	echilibrat
バランス	echilibrate
バランス	echilibrata
バランス	echilibru
バランス	balanta
バランス	balans
バランス	sold
バランス	soldul
液体	lichide
液体	lichidele
液体	lichide
液体	lichid
液体	lichida
ウェールズ	wales
審判	judecata
審判	judecata
審判	proces
審判	procesul
審判	guvernamant
タンパク質	proteinele
タンパク質	proteine
タンパク質	proteina
タンパク質	proteina
バット	bat
バット	liliac
ルパン	lupin
メカ	mecha
予測	prezice
予測	prezic
予測	prognoza
予測	previziune
予測	prognoza
予測	previziuni
予測	previziuni
暗号	criptare
暗号	cifru
暗号	cifrul
暗号	criptografie
メアリー	mary
欲しい	vrei
欲しい	vreau
不安	nerabdator
不安	anxietatea
不安	anxietate
食べる	alimentatie
食べる	mananc
食べる	mancand
食べる	mananc
食べる	mananca
食べる	mananca
トマス	toma
トマス	thomas
藤本	fujimoto
メタ	meta
検事	procuror
検事	procurorul
理想	idealurile
理想	idealuri
理想	ideala
理想	ideal
理想	ideala
理想	ideale
ひろし	hiroshi
たけし	takeshi
遊び	joaca
遊び	joaca
服部	hattori
ハリウッド	hollywood
ショック	soc
ショック	soc
ショック	socat
フェイス	credinta
フェイス	faith
フェイス	credinta
フェイス	credinta
フェイス	fata
フェイス	fata
フェイス	fata
フェイス	fata
フェイス	fata
行使	exercitiu
行使	exercitiu
行使	exercitarea
京王	keio
ピット	groapa
ピット	groapa
ピット	pit
ピット	pitt
伏見	fushimi
炭素	carbon
炭素	carbonul
炭素	carbonic
尾張	owari
体操	gimnasta
体操	gimnastica
体操	gimnastica
体操	gimnaste
チェロ	violoncel
チェロ	violoncelul
チェロ	violoncelist
矢野	yano
ワーク	munca
ワーク	lucru
ワーク	munca
プライバシー	intimitate
プライバシー	confidentialitate
プライバシー	confidentialitatea
美濃	mino
道場	dojo
濃度	concentratie
濃度	concentrare
濃度	concentratia
セーブ	salveaza
セーブ	salvati
セーブ	salveaza
看板	panou
看板	billboard
エンジェル	inger
エンジェル	inger
エンジェル	angel
大西洋	atlantic
大西洋	atlanticul
大西洋	atlanticului
ダース	duzina
ダース	duzina
単語	cuvint
単語	word
単語	cuvant
単語	cuvant
単語	cuvintele
単語	cuvinte
単語	vorbe
懸念	ingrijorari
懸念	preocuparile
懸念	preocupari
テキスト	text
テキスト	textul
テキスト	texte
品質	calitate
品質	calitatea
工芸	meserii
ジア	gia
ジア	zia
主婦	gospodinele
主婦	casnice
主婦	gospodina
主婦	gospodina
主婦	gospodina
主婦	casnica
三宅	miyake
日高	hidaka
倉庫	depozit
倉庫	depozitul
倉庫	antrepozit
倉庫	depozite
ワイルド	wild
ワイルド	salbatic
ワイルド	salbatica
ワイルド	salbatic
ワイルド	salbatice
ワイルド	wilde
チーフ	sef
チーフ	sef
内側	interior
内側	interioara
珍しい	neobisnuit
珍しい	neobisnuit
アレクサンドル	aleksandr
誰か	cineva
寄付	donare
寄付	donatie
寄付	dona
寄付	donez
寄付	doneaza
寄付	donatii
艦船	navele
艦船	nave
艦船	vapoare
艦船	corabii
学問	invatare
武蔵野	musashino
復元	restaurare
復元	restabili
復元	restaurare
復元	restaurarea
死ぬ	mor
死ぬ	mori
オハイオ	ohio
河合	kawai
フランツ	franz
個別	individual
個別	individuala
個別	individ
個別	individual
個別	individuale
ベクトル	vectorul
ベクトル	vector
古河	koga
古河	furukawa
津波	tsunami
美女	frumoasele
美女	frumoaselor
テック	tech
プラットフォーム	platforma
プラットフォーム	platforma
プラットフォーム	platformele
プラットフォーム	platforme
水泳	inot
水泳	inot
水泳	inoata
水泳	inotatoare
水泳	inotator
水泳	inot
水泳	inot
水泳	inotand
水泳	inotul
ダンサー	dansatorii
ダンサー	dansatori
ダンサー	dansatoare
ダンサー	dansator
考古学	arheologie
考古学	arheolog
考古学	arheologie
外側	exterioare
外側	exterior
外側	exterioare
外側	exteriorul
外側	exterioara
外側	exterior
レム	lem
レム	rem
三条	sanjo
征服	cucerire
征服	cucerirea
征服	cuceriri
征服	cuceri
征服	cuceresc
監査	audit
監査	auditul
アミ	ami
杉山	sugiyama
早い	early
早い	timpuriu
早い	devreme
通路	culoar
通路	raionul
通路	pasajul
通路	pasaj
港湾	portul
港湾	port
集会	adunare
集会	asamblare
集会	adunarea
ミラノ	milan
ミラノ	milano
ミラノ	milano
封印	sigiliu
封印	foca
封印	sigiliul
封印	seal
切り替え	comutator
切り替え	comutare
切り替え	comuta
切り替え	comuta
切り替え	comutare
切り替え	comutare
嫌い	urasc
嫌い	ura
嫌い	ura
教科書	manuale
サイン	semnele
サイン	semne
サイン	semneaza
サイン	semn
サイン	semnul
サイン	semneaza
人材	personal
人材	personalul
スティック	bastoane
スティック	bete
スティック	stick
密度	densitate
密度	densitatea
同僚	colega
同僚	colegul
同僚	colega
同僚	coleg
同僚	colegi
同僚	colegii
同僚	coleg
同僚	colegi
建築物	cladiri
建築物	cladiri
方程式	ecuatie
スイッチ	intreruperi
スイッチ	intrerupatoare
スイッチ	comutator
スイッチ	comutare
スイッチ	comuta
レスリング	wrestling
レスリング	lupte
壊滅	anihilare
壊滅	anihilarea
知的	inteligent
知的	inteligenta
花火	artificii
豊臣	toyotomi
フラッシュ	flash
ゆめ	yume
ボイス	glas
ボイス	voice
ボイス	voce
ボイス	vocea
修復	restaurare
修復	restaurarea
字幕	subtitrate
トライ	incercati
トライ	incearca
トライ	incearca
久保	kubo
宿泊	cazare
洪水	inunda
洪水	potop
洪水	inundatii
洪水	inundatii
洪水	inundatii
ナス	vinete
くま	winnie
くま	kuma
保証	garantie
保証	garantat
保証	garantata
保証	garantate
保証	garantii
保証	garantiile
保証	garantia
保証	garantie
保証	garanta
三田	sanda
三十	treizeci
三十	thirty
想い	ganduri
想い	gandurile
想い	ganduri
ホラー	groaza
ホラー	groaza
ホラー	horror
ホラー	oroare
ダグラス	douglas
流用	diversiune
城主	castelan
ラウ	lau
維新	restaurare
維新	restaurarea
コイン	monede
コイン	monezi
コイン	monedele
コイン	monede
コイン	moneda
コイン	moneda
踊り	dansuri
踊り	dansez
踊り	dans
踊り	dansul
踊り	dansand
刑務所	inchisorile
刑務所	inchisori
刑務所	inchisoare
刑務所	inchisoare
刑務所	inchisoarea
刑務所	inchisoarea
重力	gravitate
重力	gravitatea
瀬戸	seto
ドメイン	domenii
ドメイン	domeniu
ドメイン	domeniul
パーティ	party
パーティ	petrecere
パーティ	partid
パーティ	parti
パーティ	partide
パーティ	petreceri
パーティ	partidele
スーツ	costume
スーツ	costum
クラーク	clarke
クラーク	clark
ジャージー	jersey
漁業	pescuit
漁業	pescuitul
漁業	pescarie
松下	matsushita
彫刻	gravura
彫刻	sculptura
彫刻	sculptura
彫刻	sculptor
彫刻	sculpturi
彫刻	sculptura
フィル	phil
無関係	irelevanta
無関係	irelevante
無関係	irelevant
砂漠	desert
砂漠	desertul
砂漠	desert
水中	subacvatice
水中	subacvatic
マーガレット	margaret
マーガレット	margareta
砲撃	bombardament
科目	subiecte
ひかり	hikari
新井	arai
スロー	lenta
スロー	lent
曲線	curba
曲線	curba
曲線	curbe
曲線	curbele
恐竜	dinozaur
恐竜	dinozauri
恐竜	dinozaurii
レビュー	recenzii
レビュー	recenzie
レビュー	revizuirea
レビュー	revizuire
セックス	sexul
セックス	sex
小笠原	ogasawara
ピア	peer
ピア	pia
パレード	parada
パレード	parada
パレード	defilare
ゴム	cauciuc
コラボレーション	colaborarea
コラボレーション	colaborare
フィン	fin
フィン	finn
レオン	león
レオン	leon
警察官	politie
警察官	politia
警察官	politia
部族	tribul
部族	trib
メロディ	melodii
メロディ	melody
メロディ	melodia
メロディ	melodie
メロディ	melodie
プレート	farfurie
プレート	placa
結晶	cristalul
結晶	cristal
結晶	cristale
結晶	crystal
ハンド	mina
ハンド	mana
ハンド	mana
ハンド	mana
見出し	titlu
見出し	rubrici
見出し	titluri
見出し	pozitia
ユーゴ	yugo
カレー	curry
妖精	zana
妖精	zana
妖精	zana
昆虫	insectele
昆虫	insectelor
昆虫	insecte
昆虫	insecta
昆虫	insecta
墓地	cimitire
墓地	cimitirul
墓地	cimitir
墓地	cimitirul
墓地	cimitir
妊娠	sarcina
妊娠	sarcina
妊娠	gravida
妊娠	insarcinata
妊娠	gravida
妊娠	insarcinata
野菜	vegetala
野菜	legume
野菜	vegetale
野菜	vegetal
野菜	leguma
野菜	legume
野菜	legumele
叔父	unchiul
叔父	unchi
コンクリート	concret
コンクリート	beton
コンクリート	concrete
河口	estuar
足立	adachi
エントリー	intrarea
エントリー	intrare
エントリー	inscrieri
エントリー	intrari
エントリー	mentiuni
釣り	pescuit
釣り	pescuiesc
釣り	pescuitul
ストア	magazin
ストア	magazinul
ストア	store
ストア	stocheaza
フロー	flux
フロー	fluxul
フロー	debit
南極	antarctica
南極	antarctica
パシフィック	pacificului
パシフィック	pacific
パシフィック	pacificul
ハッピー	fericita
ハッピー	fericita
ハッピー	happy
ハッピー	fericit
ノーベル	nobel
センチメートル	centimetri
センチメートル	centimetru
センチメートル	centimetru
スクリーン	ecran
スクリーン	ecranul
シェル	scoica
シェル	shell
シェル	cochilie
シェル	coaja
シェル	scoici
シェル	coji
グラス	sticla
グラス	sticla
グラス	pahar
後輩	juniori
雰囲気	atmosfera
雰囲気	atmosfera
化粧	machiaj
化粧	machiajul
恒星	stelara
恒星	stelare
恒星	stelar
恒星	stea
恒星	star
恒星	vedeta
恒星	steaua
ビス	bis
