மற்றும்	그리고
அமைதியான	조용한
அமைதியான	평화로운
அமைதியான	평화롭고
செயலர்	비서
பூனை	고양이
சூ	sue
சூ	고소
ஒட்டு	붙이기
ஒட்டு	붙여넣기
ஒட்டு	패치
கேட்	대문
கேட்	게이트
கேட்	kate
கேட்	케이트
கேட்	kat
கண்டறிதல்	탐지
கண்டறிதல்	감지
கண்டறிதல்	검출
கண்டறிதல்	디스커버리
கண்டறிதல்	발견
கனிமங்கள்	미네랄
மைக்கல்	마이클
மைக்கல்	미하엘
மைக்கல்	미카엘
உலர்	건조
உலர்	드라이
தீர்வுகள்	해결책
தீர்வுகள்	솔루션
வேகமான	졸려
பாதுகாக்கப்பட்ட	보호
தூண்	칼럼
தூண்	기둥
தூண்	기둥
பாதுகாப்பாக	보안
பாதுகாப்பாக	안전한
பாதுகாப்பாக	무사히
பாதுகாப்பாக	안전
மன்னிப்பு	용서
மன்னிப்பு	사과
மன்னிப்பு	사과
நியூட்டன்	뉴턴
உயிரினம்	생물
உயிரினம்	생명체
தடகள	애슬레틱
விளக்குகள்	불빛
விளக்குகள்	조명
ஆவண	구현
காணவும்	시계
சேர்க்கப்பட்டது	추가되었습니다
சேர்க்கப்பட்டது	추가됨
சதி	플롯
சதி	음모론
அழித்து	파괴
அழித்து	파멸
நாயகி	헤로인
வேண்டுமானாலும்	언제든지
வேண்டுமானாலும்	언제라도
வேண்டுமானாலும்	언제든
துபாய்	두바이
பொறியாளர்	기술자
பொறியாளர்	엔지니어
பொறியாளர்	공학자
பழ	과일
பழ	열매
பழ	과일과
வல்லுநர்	전문가
வல்லுநர்	전문가
அதிகாரபூர்வமாக	공식적으로
அதிகாரபூர்வமாக	officially
அரபி	아라비아어
அரபி	아라비아
அரபி	아랍어
சிகப்பு	붉은
சிகப்பு	붉은색
சிகப்பு	레드
சிகப்பு	빨간색
சிகப்பு	빨강
வழு	벌레
வழு	버그
வழு	오류
ஒலிபரப்பு	변속기
ஒலிபரப்பு	전송
ஒலிபரப்பு	방송
ஆபிரகாம்	아브라함
ஆபிரகாம்	에이브러햄
புரதங்கள்	단백질
ஊருக்கு	시내
ஊருக்கு	도시
ஊருக்கு	타운
ஊருக்கு	마을
லத்தீன்	레이블
லத்தீன்	라벨
லத்தீன்	라틴
லத்தீன்	라틴어
நிக்கல்	니켈
குறைந்தபட்சம்	최소
கதாபாத்திரத்தில்	출연
டேவிஸ்	데이비스
டேவிஸ்	데이비스
டேவிஸ்	davies
டீசல்	디젤
பங்குகள்	역할
பங்குகள்	주식
பங்குகள்	공유
பாறைகள்	바위
கடமை	듀티
கடமை	의무
பிழைகள்	오류
பிழைகள்	벅스
பிழைகள்	버그
பிழைகள்	곤충
இல	목표
இழை	섬유
பதினெட்டு	여덟
பதினெட்டு	열여덟
பின்புறம்	후방
பே	베이
பெண்மணி	숙녀
பெண்மணி	레이디
பெண்மணி	아줌마
குளிர்கால	겨울
குளிர்கால	윈터
மெகா	메가
எழுத்துரு	글꼴
எழுத்துரு	글꼴
அகன்ற	넓은
அகன்ற	광범위
அகன்ற	광범위한
பாக்கிஸ்தான்	파키스탄
வரைவு	초안
வரைவு	드래프트
வரைவு	임시
விட்டனர்	무덤
ஒப்பிட்டு	비교하기
ஒப்பிட்டு	비교
செயலாக்கம்	프로세싱
செயலாக்கம்	처리
தியானம்	명상
டிஸ்னி	디즈니
குழந்தைகளை	키즈
குழந்தைகளை	애들
குழந்தைகளை	아이들
குழந்தைகளை	어린이
குழந்தைகளை	아동
குழந்தைகளை	어린이들
குழந்தைகளை	자녀
குழந்தைகளை	어린이
குழந்தைகளை	아이들
வரவில்லை	결석
வரம்பு	범위
வரம்பு	한계
வரம்பு	제한
வரம்பு	극한
அறுவடை	수확
அறுவடை	추첨
வாழ்த்துகள்	축하드립니다
வாழ்த்துகள்	축하합니다
வாழ்த்துகள்	축하해
சுட்டி	생쥐
சுட்டி	마우스
கண்டறியும்	탐지
கண்டறியும்	감지
ஆல்பா	알파
சவூதி	사우디아
உணவில்	다이어트
உணர்ச்சி	정서
உணர்ச்சி	감정
உணர்ச்சி	반응
உணர்ச்சி	공감
உணர்ச்சி	감정
ஜீன்	jun
மகன்கள்	아들들
நுழைந்து	입력
நுழைந்து	입력합니다
நுழைந்து	입력하기
அழகி	아름다움
அழகி	미녀
அழகி	미용
அழகி	미모
அழகி	미인
செலவுகள்	비용
செலவுகள்	비용
கொடிய	치명적이다
கொடிய	치명적
மனைவியின்	마누라
மனைவியின்	와이프
மனைவியின்	아내
திசு	조직
கேப்டன்	캡틴
கேப்டன்	대위
கேப்டன்	선장
தரவுத்தள	데이터베이스
லே	lay
பிஜி	피지
உள்ளார்ந்த	로컬
உள்ளார்ந்த	현지
ஃபாக்ஸ்	폭스
ஃபாக்ஸ்	여우
நொதி	효소
எஃகு	제철
எஃகு	강철
எஃகு	스틸
அர்த்தம்	의미
ஒப்பந்தங்கள்	계약
ஒப்பந்தங்கள்	계약서
சிலுவை	교차
சிலுவை	십자
சிலுவை	십자가
சிலுவை	크로스
செயல்களை	행동
செயல்களை	활동
செயல்களை	동작
செயல்களை	액션
புகுபதிகை	로그인
ஊழியர்	직원
ஊழியர்	스탭
ஊழியர்	직원들
ஆண்டி	앤디
வசந்த	봄이
வசந்த	스프링
உடனடி	즉석
உடனடி	인스턴트
உடனடி	즉시
உடனடி	즉각
சொன்னார்	말했다
வறண்ட	건조
வறண்ட	드라이
நோன்பு	금식
நோன்பு	단식
ஹாட்	덥다
ஹாட்	hot
ஹாட்	뜨겁다
ஹாட்	뜨거운
சமன்பாடுகள்	방정식
இடைமுகம்	인터페이스
மூடி	무디
துண்டு	타월
துண்டு	수건
பாஸ்	사장님
பாஸ்	보스
பாஸ்	베이스
பாஸ்	배스
பாஸ்	패스
தாஸ்	das
நட்சத்திரங்கள்	항성
நட்சத்திரங்கள்	스타
மூர்	무어
மூர்	무어인
மூர்	무어
வளையம்	링링
வளையம்	반지
வளையம்	소환
சிலிக்கான்	규소
சிலிக்கான்	실리콘
ஒவ்வொருவரும்	모두
முதிர்ந்த	성숙
முதிர்ந்த	성숙한
கூரை	옥상
கூரை	지붕
பயனுள்ளதாக	유용하다
பயனுள்ளதாக	유용합니다
பயனுள்ளதாக	유용
குறிகள்	기호
குறிகள்	상징
குறிகள்	깃발
குறிகள்	국기
குறிகள்	플래그
கோப்புகள்	파일
பெருக்கம்	이득
கடினமாக	열심히
கடினமாக	하드
கடினமாக	어려워
டாடா	타타
பெற்றோர்கள்	부모
பெற்றோர்கள்	부모님
ஒளிபரப்பு	방송
ஒடிசா	오데사
கிழங்கு	감자
சமுதாயம்	커뮤니티
சமுதாயம்	공동체
கண்டறியப்பட்டுள்ளது	감지
கண்டறியப்பட்டுள்ளது	발견됨
எலி	생쥐
எலி	마우스
கருணை	동정
கருணை	연민
கருணை	자비
கருணை	친절
கருணை	그레이스
கருணை	은혜
போயிங்	보잉
இணைப்பை	링크
சோளம்	옥수수
மானிடவியல்	인류학
பாட்டர்	포터
நகர்வு	쉬프트
நகர்வு	shift
நகர்வு	시프트
செங்குத்து	수직
செங்குத்து	세로로
செங்குத்து	세로
உறை	봉투
உறை	커버
உறை	덮개
உறை	표지
உறை	봉투
திட்டமிட்டு	예정된
திட்டமிட்டு	계획
ஒன்றையும்	박탈
சிப்பாய்	군인
சிப்பாய்	병사
அச்சம்	공포
அச்சம்	두려움
அச்சம்	공포증
பசுமை	녹색
பசுமை	그린
பசுமை	초록색
பசுமை	초록
ஆரஞ்சு	오렌지
ஆரஞ்சு	오렌지색
ஆரஞ்சு	범위
கோட்	외투
கோட்	코트
பயணங்கள்	미션
எழும்	죽는다
மற்றவை	기타
மற்றவை	다른
மற்றவை	기타
மற்றவை	기타
தென்னை	코코넛
வாய்ப்புள்ளது	기회
கொள்ளை	전리품
கொள்ளை	강도
தீவிரவாத	테러리즘
தீவிரவாத	공포
தீவிரவாத	테러
தீவிரவாத	테러리스트
மாஸ்டர்	마스터스
மாஸ்டர்	마스터
நடக்க	산책
நடக்க	걷기
வார்த்தைகள்	words
வார்த்தைகள்	단어
அதிகரிப்பு	증가
சென்ட்ரல்	중부
சென்ட்ரல்	센트럴
ஜெட்	제트
ஜெட்	제트기
காமா	감마
இரட்டையர்	복식
இரட்டையர்	쌍둥이
இரட்டையர்	트윈
இரட்டையர்	쌍둥이
இரட்டையர்	트윈스
ஸ்காட்	스콧
ஸ்காட்	스캇
கம்போடியா	캄보디아
தடித்த	스파크스
தடித்த	스파크
தடித்த	블라인드
தடித்த	두껍게
தடித்த	두꺼운
தடித்த	굵게
தடித்த	굵은
தடித்த	대담
தடித்த	스트라이프스
தடித்த	줄무늬
வானம்	하늘
வானம்	스카이
பானை	냄비
பானை	화분
மின்னியல்	전기
வாய்ப்பை	기회
செப்பு	구리
மகாராஷ்டிரா	마하라슈트라
உருவாக்கப்படுகிறது	만들기
தள்ளுபடி	할인
படையெடுத்து	침략
குறைந்தபட்ச	최소
வில்சன்	윌슨
பிரதர்ஸ்	형제
பிரதர்ஸ்	브라더스
பிரதர்ஸ்	형제들
கணக்கியல்	회계
கணக்கியல்	회계학
முக்கியமானவை	민감한
முக்கியமானவை	민감하다
மேம்படுத்தப்பட்ட	고급
விநியோகம்	분포
விநியோகம்	분배
விநியோகம்	배포
விநியோகம்	배포판
கவனிக்க	공지
பிலிப்பைன்ஸ்	필리핀
இளவரசன்	프린스
இளவரசன்	왕자
செல்கள்	세포
நிறுவனமும்	회사
நிறுவனமும்	컴퍼니
நிறுவனமும்	기업
ஈரானிய	이란어군
ஈரானிய	이란
எப்போதுமே	항상
எப்போதுமே	언제나
பதிப்புரிமை	저작권자
பதிப்புரிமை	저작권
பெர்ரி	페리
பெர்ரி	베리베리
பெர்ரி	베리
ஆடியோ	오디오
திடீரென	갑작스럽게
திடீரென	갑자기
குற்றங்கள்	범죄
கரடி	베어
நிரல்கள்	프로그램
நிரல்கள்	애플리케이션
நிரல்கள்	어플리케이션
வில்லியம்ஸ்	윌리암스
வில்லியம்ஸ்	윌리엄스
மனதை	마음
இப்போதும்	아직도
இப்போதும்	여전히
சோதிடம்	점성술
சுத்தம்	청소
சுத்தம்	클리닝
காலங்கள்	타임스
காலங்கள்	타임즈
மில்லி	밀리초
ஃபிளாஷ்	플래시
யுவான்	위안
நிலத்தடி	지하
நிலத்தடி	언더그라운드
உயிர்கள்	생명
பங்கேற்ற	참가
வசூல்	콜렉션
வசூல்	컬렉션
வசூல்	모음집
துளை	구멍
துளை	구멍이
துளை	소켓
இருப்பிடம்	위치
பாவம்	불쌍한
பாவம்	sin
கருத்தியல்	이데올로기
தொழிலதிபர்	사업가
பு	수요일
குட்டி	리틀
சாம்பியன்ஷிப்	챔피언십
சாம்பியன்ஷிப்	챔피언쉽
காணொளி	동영상
காணொளி	비디오
பாய்கிறது	흐르는
சேகரிப்பு	콜렉션
சேகரிப்பு	컬렉션
சேகரிப்பு	모음집
ரியல்	진짜
ரியல்	리얼
ரியல்	레알
மிஸ்டர்	미스터
கோணங்கள்	앵글
ஆங்கிலோ	앵글로
அழிவு	파괴
அழிவு	파괴
அச்சில்	프린팅
அச்சில்	인쇄
அச்சில்	프린터
அச்சில்	경고
பிரச்சனை	문제
பிரச்சனை	이슈
பிரச்சனை	문제
யாராவது	아무나
யாராவது	누구나
நீக்கப்பட்ட	삭제됨
நீக்கப்பட்ட	삭제함
நீக்கப்பட்ட	삭제되었습니다
லேசர்	레이저
முகாம்	캠프
முகாம்	캠핑
வாழ்த்து	인사
வாழ்த்து	인사말
உக்ரைன்	우크라이나
அப்பல்லோ	아폴로
விவாதம்	토론
விவாதம்	논의
கெமர்	크메르어
வலைத்தளங்கள்	웹사이트
வித்தியாசமான	이상한
வித்தியாசமான	이상한
வித்தியாசமான	이상하다
வித்தியாசமான	달라
வித்தியாசமான	다름
வித்தியாசமான	다르다
மட்டம்	레벨
மட்டம்	수준
ஏஞ்சல்ஸ்	앤젤레스
கழுகு	독수리
கழுகு	이글
தூக்கி	던지기
ராம	라마
காமிக்ஸ்	코믹스
காமிக்ஸ்	만화
காமிக்ஸ்	만화가
மணந்து	결혼
நானோ	나노
மூச்சு	호흡
மூச்சு	호흡
லாகூர்	라호르
கற்க	배운다
கற்க	배워
பிரிவுகளாக	분열
இஸ்ரேல்	이스라엘
நன்மைகள்	혜택
நன்மைகள்	이득
சிறப்புகள்	스페셜
சிறப்புகள்	하이라이트
மயக்கம்	트랜스
உலர்ந்த	건조
உலர்ந்த	드라이
நிகழ்வை	이벤트
கண்ணீர்	눈물
கண்ணீர்	눈물이
கண்ணீர்	눈물
லிவர்பூல்	liverpool
லிவர்பூல்	리버풀
நிரலாக்கம்	프로그래밍
திருத்தலம்	신사
துன்பம்	불행
ரசிகர்கள்	팬들
ரசிகர்கள்	타겟
ரசிகர்கள்	관객
நிறுத்தப்பட்டது	중단됨
நிறுத்தப்பட்டது	중단됨
ரஹ்மான்	라흐만
ஏர்வேஸ்	항공
உடல்நலம்	체력
உடல்நலம்	헬스
உடல்நலம்	건강
உடல்நலம்	보건
இராவணன்	라바
பரஸ்பர	상호
பக்	벅스
பக்	벌레
பக்	버그
தூய்மை	순수
தூய்மை	순수한
தூய்மை	순수
டீன்	십대
நாடகத்தில்	드라마
சுகாதாரம்	위생
சுகாதாரம்	체력
சுகாதாரம்	헬스
சுகாதாரம்	건강
சுகாதாரம்	보건
ஆபத்தான	위험한
ஆபத்தான	위험하다
ஆபத்தான	위험
வீக்கம்	염증
வீக்கம்	부어
ஊசி	주사
ஊசி	주입
ஊசி	분사
ஊசி	주사
ஊசி	바늘
சூழலை	환경
இருக்கை	좌석
இருக்கை	자리
சீசன்	시즌
சீசன்	계절
பெற்றவை	받았습니다
பெற்றவை	받은
பெற்றவை	받음
ஆர்க்டிக்	북극
எடிசன்	에디슨
வீட்டின்	하우스
கைவிடப்பட்டது	떨어짐
கைவிடப்பட்டது	중단됨
நூற்றாண்டுகளாக	세기
அண்டை	이웃들
அண்டை	이웃
அரிதான	희귀한
அரிதான	귀한
அரிதான	희귀
அரிதான	드문
உறவை	연애
உறவை	관계
தொலைநோக்கி	망원경
இருப்பார்கள்	스프링
இருப்பார்கள்	스프링스
பொறிகள்	지우
பொறிகள்	지우기
பொறிகள்	지워
பொறிகள்	트랩
பொறிகள்	트랩
பொறிகள்	함정
ஜெய்	제이
உத்திகள்	전략
உத்திகள்	전략
உத்திகள்	전술
உத்திகள்	테크닉
உத்திகள்	기법
பிராட்	브래드
பொருத்தம்	fit
பொருத்தம்	일치하기
பொருத்தம்	일치합니다
பொருத்தம்	매치
பொருத்தம்	일치
செயல்பாட்டில்	활성화
செயல்பாட்டில்	활동
செயல்பாட்டில்	액티브
செயல்பாட்டில்	활성
தோட்டத்தில்	가든
தோட்டத்தில்	정원
காற்றை	바람
நிறுவல்	설립
நிறுவல்	설치
கண்ணி	루프
கண்ணி	반복
கூலி	임금
கூலி	보상
பிரச்சனைகள்	문제
பிரச்சனைகள்	쟁점
பிரச்சனைகள்	이슈
பிரச்சனைகள்	문제
புரட்சிகர	혁명
அறிவியலில்	사이언스
அறிவியலில்	과학
ஜாக்சன்	잭슨
அகதிகள்	난민
பேட்டி	인터뷰
பேட்டி	면접
அதிகளவு	공격적
செல்சியஸ்	섭씨
யூரோ	유로로
யூரோ	유로
டிம்	tim
டிம்	어둡게
டிம்	흐림
பிரபலமானது	인기가요
பிரபலமானது	인기
பிரபலமானது	인기가
பிரபலமானது	인기
மைதானத்தில்	그라운드
கீ	gee
கேம்	게임
கேம்	경기
நிறங்கள்	색상
நிறங்கள்	색상
நிறங்கள்	색깔
கண்காட்சி	공정
கண்காட்சி	박람회
கண்காட்சி	페어
நடிக்கும்	주연
நடிக்கும்	출연
விளம்பரங்கள்	홍보
விளம்பரங்கள்	프로모션
விளம்பரங்கள்	지지
விளம்பரங்கள்	광고
விளம்பரங்கள்	광고
திறப்பு	오프닝
திறப்பு	개봉
சமவெளி	평원
பயன்படுத்தியது	사용함
பயன்படுத்தியது	사용됨
பயன்படுத்தியது	사용
திபெத்	티베트
தாழ்த்தப்பட்ட	뒤로
சிறுவன்	boy
சிறுவன்	소년
சிறுவன்	남자아이
சிறுவன்	보이
கோளாறு	장애
குரோமியம்	크로미엄
குரோமியம்	크로뮴
மிளகு	후추
மிளகு	고추
மிளகு	페퍼
சர்ச்சை	논란
சர்ச்சை	논쟁
கடிகாரம்	타이머
கடிகாரம்	시계
கடிகாரம்	클럭
பொம்மை	장난감
பொம்மை	장난감이
பொம்மை	토이
பொம்மை	인형
ஜாக்கி	재키
திரட்டு	카탈로그
திரட்டு	수집
திரட்டு	카탈로그
ஹார்டி	하디
நகர்ப்புற	도시
கட்டமைப்பை	프레임워크
அப்துல்லா	압둘라
நிபுணர்கள்	전문가들
நிபுணர்கள்	전문가
நிபுணர்கள்	전문가
செய்முறை	레시피
மாடல்	모델
மாடல்	모형
மெட்ரோ	메트로
மெட்ரோ	지하철
வேட்பாளர்கள்	후보
வேட்பாளர்கள்	후보자
குவைத்	쿠웨이트
காதலி	여자친구
நோயாளி	환자
கில்	아가미
இளமை	청년
இளமை	청소년
இளமை	젊음
இளமை	청춘
இளமை	사춘기
படிப்புகள்	강좌
படிப்புகள்	코스
படிப்புகள்	과정
தயாரிப்புகள்	상품
தயாரிப்புகள்	제품
கென்யா	케냐
இளநிலை	총각
உள்துறை	인테리어
உள்துறை	내부
உமர்	오마르
நெல்சன்	넬슨
இலாபம்	이익
நரம்பியல்	긴장감
நரம்பியல்	긴장
சட்டசபை	입법부
பில்லி	빌리
சாத்தியமான	잠재력
சாத்தியமான	퍼텐셜
சாத்தியமான	잠재
சாத்தியமான	잠재적
மாணிக்கம்	ruby
மாணிக்கம்	루비
அணுகல்	접속
அணுகல்	접근
அணுகல்	액세스
அணுகல்	인증
அணுகல்	접근성
ஸ்டோன்	스톤
ஸ்டோன்	석기
தொகு	편집
தொகு	편집하기
தொகு	수정
போதை	중독증
போதை	중독
எரியும்	불타는
மற்றுமொரு	또다른
உருவாக்கியவர்	창조주
உருவாக்கியவர்	제작자
உருவாக்கியவர்	작성자
ரக்பி	럭비
ஒப்பீடு	비교
பாம்புகள்	뱀과
பாகுபாடு	차별
போராளி	전사
போராளி	워리어
போராளி	반란군
போராளி	반군
வணிகர்	상인
வணிகர்	업체
வணிகர்	판매자
நாளைக்கு	내일
சமஸ்கிருதம்	산스크리트어
இலக்குகள்	목표
கல்யாண	연회장
கல்யாண	연회
தெலுங்கில்	텔루구어
சோறு	라이스
ஆக்ரா	아그라
குக்	요리사
நுகர்வு	소비
சுரங்கம்	터널
சுரங்கம்	광산
சுரங்கம்	마이닝
சுரங்கம்	광업
ரியோ	리오
பற்கள்	이빨
பற்கள்	치아
பாசம்	애정
முடிக்க	완료
முடிக்க	마무리
முடிக்க	마침
முடிக்க	끝내기
பிரான்சிஸ்கோ	프란시스코
கலவரம்	폭동
கலவரம்	폭동
ஆய்வகம்	실험실
ஆய்வகம்	연구소
ஆய்வகம்	연구실
ஆய்வகம்	천문대
இயக்கு	놀기
இயக்கு	재생
இயக்கு	연주
இயக்கு	플레이
இயக்கு	활성화
இயக்கு	사용하기
ஃபியட்	피아트
விவாதங்கள்	토론
விவாதங்கள்	논의
ஒவ்வாமை	알레르기
ஒவ்வாமை	알레르기가
ஒவ்வாமை	알레르기
போலீஸ்	경찰
போலீஸ்	경찰관
கடின	열심히
கடின	하드
கடின	어려워
நிரந்தரமாக	영원
நிரந்தரமாக	영원히
நிரந்தரமாக	forever
நிரந்தரமாக	영원한
அரேபிய	아라비아어
அரேபிய	아라비아
சாய்வு	틸트
சாய்வு	기울기
சாய்வு	기울여
நாட்டம்	오리엔테이션
நாட்டம்	방향
நாட்டம்	지향
நாட்டம்	페이드
பேரியம்	바륨
உலை	보일러
மேல்நிலை	윗쪽
மேல்நிலை	상위
விஞ்ஞானிகள்	과학자
தீவிரவாதிகள்	테러리스트
வாசகர்	리더
வாசகர்	독자
வாசகர்	리더
பிரஸ்	프레스
பிரஸ்	누르기
எரி	점화
எரி	연료
அவுட்	아웃
வைப்பு	보증금
வைப்பு	예금
படுக்கை	침대
உணர்வுகள்	감정
மீட்பு	복구
மீட்பு	회복
மீட்பு	구출
மீட்பு	구조
சொத்துக்கள்	자산
நண்பன்	친구
அகல	넓은
அகல	와이드
அகல	넓이
மார்டின்	마르틴
மார்டின்	마틴
சேக்	셰이크
ஒப்புக்	자백
உரையாடல்கள்	대화
பத்திரிகையாளர்	기자
பத்திரிகையாளர்	언론인
பத்திரிகையாளர்	저널리스트
அனுப்பியது	보냄
அனுப்பியது	전송
கைகள்	무기
மின்னழுத்த	전압
உடைகள்	착용
உடைகள்	드레스
உடைகள்	옷이
குதிரைகள்	말들
வாயுக்கள்	가스
தயாராக	준비
கயிறு	로프
கயிறு	밧줄
கயிறு	줄넘기
கவசம்	헬멧
கவசம்	투구
கவசம்	방패
பயிர்கள்	농작물이
பயிர்கள்	농작물
பயிர்கள்	곡물
வானியலாளர்	천문학자
கைதிகள்	죄수
பரிந்துரைக்கப்பட்டது	추천
பரிந்துரைக்கப்பட்டது	추천
பரிந்துரைக்கப்பட்டது	권장
கிலோகிராம்	킬로미터
கிலோகிராம்	킬로그램
அமைச்சரவை	내각
வேட்டை	사냥
வேட்டை	헌트
வேட்டை	사냥
வெளியிடுகிறது	게시
வெளியிடுகிறது	출판
காய்கறிகள்	채소
காய்கறிகள்	야채
நைட்ரஜன்	질소
மூலதனம்	자본
மூலதனம்	수도
மூலதனம்	캐피탈
மூலதனம்	자본주의
மூலதனம்	캐피털
இனிப்பு	후식
இனிப்பு	디저트
இனிப்பு	달콤한
சுற்றுப்பாதை	궤도
முன்னேற்ற	진행
எரிவாயு	가스
விளிம்பு	엣지
விளிம்பு	모서리
விளிம்பு	edge
விளிம்பு	국경
விளிம்பு	경계
விளிம்பு	경계선
விளிம்பு	테두리
செய்	렌더링
வாசிக்க	읽음
வாசிக்க	읽어보기
வாசிக்க	읽기
வாசிக்க	읽는다
வாசிக்க	읽고
அறிவுரை	충고
அறிவுரை	조언
பிரிவினை	분할
பிரிவினை	파티션
மறந்து	잊혀진
மறந்து	잊어
மறந்து	깜빡
சவுதி	사우디아
விசைப்பலகை	키보드
சில்லறை	소매
தோமஸ்	토머스
தோமஸ்	토마스
முதுநிலை	마스터즈
முதுநிலை	마스터스
மீடியாவிக்கி	미디어위키
கனவில்	드림
பயணிக்கும்	여행
நுண்ணறிவு	지능
வாங்கிய	샀다
பிரவுன்	갈색
பிரவுன்	브라운
அநேகமாக	아마도
அநேகமாக	아마
கரைசல்	해결책
கரைசல்	솔루션
மார்பக	유방
மார்பக	가슴
தரவரிசையில்	랭킹
கிரீன்	녹색
கிரீன்	그린
கிரீன்	초록색
கிரீன்	초록
மார்பு	흉부
மார்பு	가슴이
மார்பு	가슴
வழக்கத்தில்	불규칙
கூட்டங்கள்	회의
கூட்டங்கள்	미팅
பிரபலம்	인기가요
பிரபலம்	인기
பிரபலம்	인기가
பிரபலம்	연예인
உத்தி	전략
அறியப்படாத	익명
தரவரிசை	순위
தரவரிசை	랭킹
பின்லாந்து	핀란드
பேராயர்	주교
பேராயர்	대주교
ஊர்வன	파충류
முதலீட்டாளர்கள்	투자자
மின்னல்	조명
மின்னல்	라이트닝
மின்னல்	번개
உடற்பயிற்சி	운동
உடற்பயிற்சி	피트니스
மதிப்பீடுகள்	리뷰
மதிப்பீடுகள்	평가
மதிப்பீடுகள்	평점
வியன்னா	비엔나
களிமண்	클레이
லிங்கன்	링컨
அனுப்பிய	보냄
அனுப்பிய	전송
இயக்கப்பட்டது	활성화
வியாபாரம்	업체
வியாபாரம்	사업
வியாபாரம்	비즈니스
தூய்மையான	순수
தூய்மையான	순수한
தூய்மையான	순수
ஆல்ஃபா	알파
படிகள்	스텝
படிகள்	걸음
படிகள்	단계
பஞ்சு	스폰지
பஞ்சு	스펀지
கிறிஸ்துமஸ்	크리스마스
இன்டெல்	인텔
விடுதிகள்	호텔
வார்டு	워드
உற்பத்தியாளர்கள்	제조업체
உற்பத்தியாளர்கள்	제조업자
தடைகள்	장애물
தட்டையான	평평한
தட்டையான	플랫
பேய்	귀신
பேய்	유령
பேய்	고스트
பேய்	악마
பிரகடனம்	선언
தெரேசா	테레사
தெரேசா	테레사
முரண்பாடு	갈등
முரண்பாடு	갈등이
முரண்பாடு	충돌
முரண்பாடு	분쟁
நகல்	복사
நகல்	중복
நகல்	복제
நகல்	복사
நகல்	카피
நகல்	복사본
நகல்	사본
நாவல்கள்	소설
ஆஸ்கார்	오스카
ஸ்டீவன்	스티븐스
ஸ்டீவன்	스티븐
அண்டம்	우주
ஐரோப்பியர்	유럽인
பொதுவுடைமை	공산주의
ஆமை	거북
ஆமை	거북이
ஏற்பாடுகள்	편곡
வல்லுநர்கள்	전문가
மாத்திரை	알약
டோக்கியோ	도쿄
டோக்கியோ	동경
ஆரோக்கியமான	건강하게
ஆரோக்கியமான	건강
ஆரோக்கியமான	건강한
பேரன்	손자
எருமை	버팔로
எருமை	버펄로
தொழிலாக	경력
தொழிலாக	직업
தொழிலாக	커리어
எழுதுதல்	불타는
எழுதுதல்	쓰기
எழுதுதல்	글쓰기
காவல்துறையினர்	경찰
காவல்துறையினர்	경찰관
கோணத்தில்	각도
கோணத்தில்	앵글
செடிகள்	식물
செடிகள்	식물학
வீரம்	용기
சிம்	sim
ஜெர்ரி	제리
பதிவிறக்கம்	다운로드
சுமை	로드
சுமை	로딩
சுமை	부담
தாரா	타라
வழக்கறிஞர்கள்	변호사
டிராகன்	드래곤볼
டிராகன்	드래곤
சனிக்கிழமை	토요일
இலக்க	숫자
யோசேப்பு	조셉
யோசேப்பு	요제프
யோசேப்பு	조제프
யோசேப்பு	조지프
யோசேப்பு	요셉
வலிப்பு	간질
கொண்டிருக்கின்றது	매복
வகுத்தல்	사단
வகுத்தல்	디비전
தரவுத்தளம்	데이터베이스
முடிக்கப்பட்டது	완료
முடிக்கப்பட்டது	완료되었습니다
முடிக்கப்பட்டது	완료
முடிக்கப்பட்டது	완료되었습니다
செயலை	행동
செயலை	활동
செயலை	작업
செயலை	동작
செயலை	액션
சகோதரிகள்	시스터스
சகோதரிகள்	자매들
சகோதரிகள்	자매
நேர்மறை	긍정
நேர்மறை	양수
நேர்மறை	긍정적
நேர்மறை	긍정적인
மனநிலை	분위기
மனநிலை	기분
குற்ற	유죄
மயிலை	피콕
பிராங்க்	프랑크
பிராங்க்	프랭크
பிராங்க்	프랑크
தாது	광석
தாது	미네랄
தாது	광물
மந்திர	마법
சர்ச்சைக்குரிய	논란이
சர்ச்சைக்குரிய	논란
கிட்டார்	guitar
கிட்டார்	기타
பண்டிகை	축제
பண்டிகை	페스티벌
பண்டிகை	축제
முடியாட்சி	군주제
முடியாட்சி	군주
அடித்தளம்	파운데이션
அடித்தளம்	재단
தியேட்டர்	연극
தியேட்டர்	극장
தியேட்டர்	영화관
தியேட்டர்	연극
தியேட்டர்	극장
வரிசைகள்	어레이
வரிசைகள்	배열
பிடி	캐치
ஒருபோதும்	절대
ஒருபோதும்	never
ஒருபோதும்	절대로
மாங்கனீசு	망가니즈
துருவ	극성
அபாயம்	위험
மிகுதி	협곡
மிகுதி	계곡
சூடான்	수단
உருமாற்றம்	변신
உருமாற்றம்	변환
உருமாற்றம்	변형
சிகரம்	피크
தியாகம்	희생
குன்று	언덕
கணக்குகள்	계좌
கணக்குகள்	계정
வாங்கியது	구매
வாங்கியது	샀다
சுருக்க	약어
சுருக்க	약자
மார்ஷல்	마샬
மார்ஷல்	마셜
வெறுமனே	간단히
வெறுமனே	단순하게
வெறுமனே	단순히
துவக்கப்பட்டது	시작됨
காலில்	다리
பியர்	맥주
