در	vrata
مشورتی	savjetodavna
سیفلیس	sifilis
هیوگو	hugo
تئو	theo
تئو	teo
صداها	glasovi
کسل	dvorac
آسانسور	lift
نیاگارا	nijagarini
ناگویا	nagoya
غزلیات	sonet
آجرهای	cigli
تاو	tau
تاو	tow
شیرها	lavovi
تراکتور	traktora
چلچله	gutanja
ایا	aya
میلیونی	milion
قصاب	kolje
قصاب	butcher
کدو	squash
انتظارات	očekivanja
هاتسپر	hotspur
رشوه	mita
رشوه	mita
ایگلسیاس	iglesias
دولتهای	vlade
دخمه	podrumu
آلکسی	alexei
هون	hun
هون	hoon
موسولینی	mussolini
بیبر	bieber
غاری	pećina
اورنج	orange
اورنج	narandžasta
لنکستر	lancaster
سرکوبی	represija
شیزوئوکا	shizuoka
لینکین	linkin
اقرار	priznanja
اقرار	priznanje
اقرار	ratificirao
اقرار	ratificirala
هابیت	hobbit
خفته	spavanje
بغل	hug
ادینبورگ	edinburgu
ژوپیتر	jupiter
بولیوار	bolivar
بولیوار	bolívar
یدید	jodid
سرس	cerera
کوبریک	kubrick
شأن	dostojanstvo
دریم	san
دریم	sna
دریم	dream
دریم	snu
اخباری	vijest
اخباری	vijesti
اخباری	news
اخباری	novosti
خلاقانه	kreativne
خلاقانه	kreativna
خلاقانه	kreativno
خلاقانه	kreativni
بهمنی	slom
وخیم	napeta
وخیم	dire
توکل	trust
توکل	povjerenje
شستشو	wash
شستشو	pranje
کاتلین	kathleen
مافیا	mafija
مودنا	modena
متصدی	kustos
دلبستگی	interesa
دلبستگی	interese
دلبستگی	interesi
دلبستگی	interesima
دلبستگی	fiksacijski
اپوس	opus
تصویرسازی	ilustracija
نغمه	pjesma
چانه	brada
راداری	radar
اریس	erida
میکروسکوپی	mikroskopski
ریمیکس	remix
شانون	shannon
باپتیست	baptiste
کمبل	campbell
رومیزی	desktop
سیاهرگ	vena
شامپاین	champagne
تصورات	vizije
توربو	turbo
خیاط	šivanje
پورتر	porter
دعوی	tužbu
براگا	braga
جلبک	alge
سیلک	svile
ناقوس	bell
گوادلوپ	guadeloupe
امدادی	pomoćna
مارچلو	marcelo
مارچلو	marcello
لوییز	louise
بیانسه	beyoncé
اشنایدر	schneider
انطاکیه	antioch
مارکز	márquez
مارکز	marques
مارکز	marquez
میکا	mica
میکا	mika
والتون	walton
نیلز	niles
نیلز	nils
نیلز	niels
جهانگرد	turistička
جهانگرد	turističkih
ساشا	sacha
ساشا	saša
متناقض	kontradiktorna
ونک	gui
مخاط	sluz
بیلبائو	bilbao
دوریس	doris
فولر	fowler
تعاملات	interakcije
بلر	blair
کریستن	hrišćanski
کریستن	christian
کریستن	hrišćanska
کریستن	kršćanska
کریستن	hrišćanin
کریستن	kristijan
بازنده	loser
لارا	lara
رگرسیون	nazadovanje
ولیکا	velika
تولستوی	tolstoj
ریچاردز	richards
تیل	til
تیل	rep
تیل	teal
تیل	thiel
سوپرمن	superman
تائو	tao
رولند	rowland
رولند	roland
رسانایی	provodljivost
بویل	boyle
ایدئولوژیک	ideološke
ایدئولوژیک	ideološki
بالی	bali
دیسکو	disko
هوستون	houston
هوستون	huston
وایکینگ	viking
وایکینگ	vikinzi
دوو	daewoo
دوو	duo
کیلووات	kilovat
غمگین	sadu
نیمکت	klupi
نیمکت	klupa
گیبس	gibbs
دیرتر	kasnije
عاشقان	ljubavnici
عاشقان	lovers
لارو	larue
لارو	larva
پروانس	provence
جولین	julian
جولین	juliana
جولین	julijanski
تصویرگر	illustrator
نورا	nora
الو	alo
الو	halo
تخمک	jaje
سکان	čelu
معشوقه	ljubavnica
چرمی	koža
لنون	lennon
وید	wade
آئورت	zalistak
آئورت	aorta
شهرتش	ugled
شهرتش	slavnih
شهرتش	fame
همیاری	raznovrsnost
همیاری	različitosti
همیاری	raznolikost
والنتین	valentin
چنگال	fork
نگاتیو	negativan
نگاتیو	negativne
نگاتیو	negativni
نگاتیو	negativno
دلیری	hrabrost
فارل	farrell
فارل	pharrell
جانستون	johnston
عمه	tetka
عمه	tetka
جهادی	militantna
کوآ	coa
کوآ	koa
صرب	srpska
صرب	srpski
صرب	srpski
شکایات	pritužbi
پادتن	antitijela
پادتن	antitijelo
عشاق	ljubavnici
عشاق	lovers
پونه	origano
مورسیا	murcia
آنتروپی	entropija
اسپارتا	sparta
جاه	jah
نامتناهی	beskonačno
نامتناهی	beskonačnost
بارنز	barnes
روژه	roger
معلومات	informacija
معلومات	intel
کرای	cray
بدمینتون	badminton
مکتوم	maktoum
کارگزار	broker
کارگزار	agens
کارگزار	agent
کارگزار	server
رزا	resa
رزا	rosa
مخابره	prenos
مخابره	emitovanje
مخابره	emitovati
مخابره	emitira
جاودانه	besmrtna
غایب	odsutan
آکسفوردشر	oxfordshire
واکنشهای	reakcije
فسخ	poništenje
اونا	oni
معضل	dilemu
وارداتی	uvezene
پیشنهادات	prijedlozima
کک	buha
ارگانیسم	organizam
ارگانیسم	organizma
لورل	laurel
کابالا	kabala
ملانی	melanie
مشق	vježbi
مشق	vježba
کلبه	cottage
کلبه	kabine
کلبه	kolibe
شکایتی	pritužbi
شکایتی	žalio
شکایتی	tužba
شکایتی	tužbi
شکایتی	tužbe
کاتانیا	catania
همدردی	simpatija
خرمن	žetve
میرا	mira
غواص	ronilac
جنینی	embrionalne
کامپیوترها	računari
فجیره	fujairah
روستوف	rostov
دیراک	dirac
مارتی	marty
ویسنته	vincente
پرور	prévert
وسواس	opsesija
وسواس	opsesije
مانیتور	monitor
مانیتور	monitora
مانیتور	monitoru
آنیتا	anita
مزاج	temperament
ریدر	reader
مداد	olovka
آس	as
صابون	sapun
جراحان	hirurzi
کلونی	clooney
کلونی	kolonija
هوشی	inteligencija
تارا	tara
مگا	mega
باخا	baja
چلنجر	izazivač
سوازیلند	svazi
وندی	wendy
ریچ	bogata
ریچ	bogato
ریچ	bogati
ریچ	bogatim
ریچ	bogat
ابوت	abbott
رئونیون	reuniona
گیومری	gyumri
شمول	uključenje
موتورسیکلت	motocikala
کلاسهای	časovi
رقاص	plesači
رقاص	dancer
پوچ	null
پوچ	praznine
متجاوز	silovatelj
مسیرها	pravci
مسیرها	pravcima
مسیرها	pravaca
مسیرها	putevi
مسیرها	pravci
مسیرها	pravaca
کارلسروهه	karlsruhe
بنزن	benzen
زپلین	cepelin
فالکلند	falklandska
کلیدها	ključeve
کلیدها	ključa
نائومی	naomi
فارگو	fargo
عجمان	ajman
تریومف	trijumf
سالاد	salata
فیلارمونیک	filharmonija
زو	zoe
زو	zoi
سلحشور	ratnik
فیلمش	film
هندوها	hindusa
پارا	pará
پارا	parra
جاودان	besmrtna
الویس	elvis
برام	bram
دراکولا	drakula
مظنون	osumnjičenog
مظنون	osumnjičeni
مظنون	osumnjičena
میلواکی	milwaukee
تقدم	olova
تقدم	olovo
تقدم	precedence
سکسی	sexy
قافیه	rhymes
لزلی	leslie
فاروق	farouk
فاروق	faruk
سامانتا	samantha
اونو	ono
والیس	wallis
والیس	wallace
اوریون	orion
اوریون	oriona
قالبی	formatu
قالبی	formata
قالبی	format
گرداننده	vozač
گرداننده	vozača
بایه	valle
کوشی	cauchyjev
اودسا	odesa
میهمانان	gostiju
میهمانان	gosti
بازدارنده	inhibitor
فلورا	flora
کوروساوا	kurosawa
الکسا	aleksa
پروپان	propan
پریشان	sanja
پریشان	snovi
بالاخانواده	hymenoptera
هاوکینگ	hawking
اسمارت	smart
اسمارت	pametan
آذرین	magmatske
زنیت	zenit
ربی	rabbi
رودریگو	rodrigo
اختلاط	miks
اختلاط	miješanje
قشنگ	lijepe
قشنگ	lijepa
قشنگ	nice
میداند	zna
شدیدا	snažno
مدرنیسم	modernizam
لیتون	leighton
اوربیتال	orbitalni
اوربیتال	orbitalnim
ماهیانه	mjesečna
ماهیانه	mjesečni
مورینیو	mourinho
سوپ	čorba
رضای	zadovoljstvo
جغرافی	geografske
جغرافی	geografija
کژدم	škorpija
جوب	gob
پیشکش	nuditi
پیشکش	ponuda
بیلیون	bilion
آهنگر	kovač
ماریان	marian
ماریان	marianne
نوت	napomena
نوت	note
نوت	nota
مینیاپولیس	minneapolis
دیوی	davy
معترضین	protestanti
معترضین	demonstrantima
معترضین	demonstranti
معترضین	protestanata
چاشنی	detonator
چاشنی	začin
روث	ruth
دلیر	hrabri
پیزا	pisa
همینگوی	hemingway
گاردنر	gardiner
گاردنر	gardner
کوپولا	coppola
فلور	flor
فلور	fleur
نصاب	installer
موتیف	motif
تاراگونا	tarragona
آپارتاید	apartheid
مدلسازی	modeling
مدلسازی	modeliranje
طالع	omen
پوری	puri
باروت	barut
باروت	prah
باروت	praha
ترانسفورماتور	transformator
ارزروم	erzurum
ارزروم	vilajet
توافقنامه	sporazum
توافقنامه	sporazumi
مصدوم	povrijeđeno
نورالله	haj
سرنشینان	ekipa
قراردادها	ugovore
قراردادها	ugovorima
قراردادها	ugovori
قراردادها	obaveza
قراردادها	protokoli
اشپر	speer
میراژ	mirage
کوئینز	queens
پوسیدگی	propadanja
ویلز	vels
تفرقه	podjele
تفرقه	podijeli
لخت	gol
لخت	gola
لخت	akt
روبات	robot
فروم	fromm
کرگدن	nosorog
کاترینا	katrina
طلائی	zlatna
بعثت	podizanje
چوگان	polo
آبل	abel
تایپه	taipei
زردآلو	kajsija
جرات	dare
اودا	oda
دیبا	diba
دالتون	dalton
سموم	otrovi
سموم	toksina
هوور	hoover
همتای	partneri
همتای	saradnik
تاراج	nagradni
دیسکاوری	otkriće
کامیابی	uspjeh
کامیابی	postignuće
کامیابی	dostignuće
مردها	muškarci
جرائم	zločini
جرائم	zločine
عمیقاً	duboko
شسته	opran
موقتاً	privremeno
آلباسته	albacete
میخ	noktiju
امتحانات	ispita
خصومت	neprijateljstvo
خصومت	neprijateljski
خصومت	neprijateljskog
خیمه	šator
ریمی	raimi
دمیتری	dimitrije
دمیتری	dmitrij
دمیتری	dmitry
سمور	otter
سیمی	simi
خاصه	posebna
خاصه	specijalno
خاصه	specijalni
بلکپول	blackpool
کازابلانکا	casablanca
غضروف	hrskavica
آغازی	početni
بوکر	booker
محبوبه	popularna
محبوبه	popularan
محبوبه	popularni
هراکلیتوس	heraklit
پومرانی	pomerania
جنگجوی	ratnik
کالیاری	cagliari
بنتون	benton
آرمین	armin
مونا	mona
ایزابلا	izabela
ایزابلا	isabela
معابر	obilježavanje
معابر	obilježavajući
نیکولز	nichols
ترنت	trent
تمدنی	civilizacija
#تاریخ	#historija
رین	rin
یاب	gps
هموگلوبین	hemoglobin
ضدعفونی	antiseptik
کانبرا	canberra
بشقاب	ploče
شایر	okrug
وولفسبورگ	wolfsburg
آواره	wanderer
جامو	jammu
استیناف	apelacionog
بنوا	benoît
اخلاقیات	etika
اخلاقیات	moral
اخلاقیات	morala
بافندگی	knitting
اشتعال	paljenja
اشتعال	paljenje
کاسنیان	asteraceae
نورتون	norton
اودین	odin
بیتس	bates
نبوغ	genije
کلارکسون	clarkson
ند	neda
اسپانیول	espanyol
حراست	obezbjeđenje
حراست	sigurnost
اموری	emory
فضازمان	prostorvrijeme
پردازشگر	procesor
پالائو	palau
رجینا	regina
ازدحام	stampedo
ازدحام	masi
ازدحام	masa
ازدحام	publika
سیلی	šamar
تمثیل	alegorija
لاما	lama
ژوهانسبورگ	johannesburgu
سرنا	serena
منفعت	profit
منفعت	dobit
منفعت	korist
منفعت	stekne
منفعت	dobiti
منفعت	gain
کورا	kora
دیاربکر	diyarbakır
بلیت	ulaznice
بلیت	karte
بلیت	ulaznica
بلیت	karta
زاپا	zappa
لوب	lob
اژدر	torpedo
فلکه	roundabout
گئورگی	georgi
گئورگی	georgija
سکانس	scena
جرقه	iskra
ریوز	reeves
کلانشهر	metropola
چامسکی	chomsky
آرگون	argon
کتابشناسی	bibliography
جگر	jetra
جگر	jagger
انگ	ang
انگ	eng
یاغی	pobunjenika
یاغی	pobunjenicima
یاغی	pobunjenici
یاغی	pobunjenika
بیطرف	neutral
موزیلا	mozilla
عبده	abdou
کونکاکاف	concacaf
خواری	poniženja
بیشماری	brojne
بیشماری	brojni
بیشماری	bezbroj
شهوت	lust
شهوت	strast
خزان	jesen
آنجلینا	angelina
آنجلینا	anđeo
منازعه	sukob
منازعه	konflikt
لقاح	oplodnju
جیزه	gizi
دوطرفه	međusobna
دوطرفه	međusobno
دوطرفه	međusobne
دوطرفه	bilateralne
دوطرفه	bilateralnim
دوطرفه	bilateralni
هشام	ajša
سیاهان	crnaca
سیاهان	crnci
سیاهان	crnci
انصاف	fer
انصاف	sajam
ماتیاس	mathias
ماتیاس	matthias
متل	motela
دوشس	vojvotkinja
شستشوی	pranje
سلما	selma
سلما	salma
برگرداندن	undo
برگرداندن	vraćanje
شکوفا	uzgojem
شکوفا	cvjeta
کون	ass
کون	kun
میس	mace
کویین	quinn
میکروب	mikrobe
ماوس	miš
متالیکا	metallica
سندروم	sindrom
راکفلر	rockefeller
تهدیدات	prijetnje
تهدیدات	prijetnjama
تهدیدات	prijetnji
برنار	bernard
شروط	pojmove
شروط	uslovi
اشتراوس	strauss
نقدینگی	likvidnosti
کراسنودار	krasnodar
کنیون	kenyon
لست	last
لست	poslednji
لست	poslednja
لست	posljednja
لست	zadnja
لست	posljednji
دمکراسی	demokratija
رپر	reper
بزغاله	capricorni
بزغاله	koza
سارایوو	sarajeva
سارایوو	sarajevo
سارایوو	sarajevu
مقدسات	svetaca
مقدسات	saints
ریف	rafe
عاطفه	emocija
عاطفه	naklonosti
سوارز	suarez
ساتراپ	satrap
عادات	navika
عادات	navike
کانتور	cantor
عریض	widescreen
انترپرایز	preduzeće
انترپرایز	preduzetništvo
انترپرایز	enterprise
اکوسیستم	ekosistem
ونتورا	ventura
حجیم	masivne
حجیم	masivan
حجیم	masivna
حجیم	masivni
هارا	hara
هیچوقت	nikad
ظن	sumnje
ظن	sumnju
یوان	juana
هلیوم	helij
آدرین	adrienne
آدرین	adrian
نادیا	nađa
نادیا	nadia
ایستادن	stoji
ایستادن	stajanje
ایستادن	stand
یاور	pristalica
یاور	pomagač
عرفات	arafat
خواندنی	readable
آندرومدا	andromeda
شاهراه	karakoram
دیانت	iskrenost
کوبی	kobe
کوبی	inokulacija
خرنا	girona
دانشمندی	naučnik
پالو	palo
جیبی	džepu
جیبی	džepa
مجذوب	privukla
مجذوب	privuklo
مشخصا	očigledno
مشخصا	očito
کیشوت	quijote
زلاند	zeland
هونگ	hong
لیکس	jezera
روبیک	rubik
تباهی	korupcija
کافمن	kaufman
زکی	zaki
دورترین	najudaljenije
متحدین	saveznici
متحدین	saveznike
متحدین	konfederaciju
ویسکی	viski
ویسکی	viski
داچ	holandski
رویاهای	sanja
رویاهای	snovi
متابولیک	metabolizma
جده	džedda
نسوان	ženka
پاینده	kontinuirani
پاینده	neprekidna
پاینده	vječne
پاینده	vječni
پاینده	trajnog
پاینده	trajnu
آفلاین	offline
گرن	gran
بینهایت	beskonačno
بینهایت	beskonačnost
اجناس	dobara
اجناس	robu
اجناس	roba
نرمی	meka
نرمی	meku
جاشوا	joshua
فلاش	flash
هیز	hays
هیز	hayes
ولادت	rođenja
ولادت	rodila
اریکا	erika
اریکا	erica
آرگوس	argus
سودمندی	komunalne
قایقرانی	jedrenje
مازراتی	maserati
هرمن	herman
الین	elin
الین	elaine
نزدک	nasdaq
دیزی	daisy
پایونیر	pioneer
پایونیر	pionir
مرغی	kokoška
کارسون	carson
مارتینیک	martinika
بوتو	bhutto
فهد	fahda
فهد	fahd
فهد	fahad
وگا	vega
آبخاز	abhazija
پوپ	papa
برناردو	bernardo
کاهن	sveštenik
کاهن	sveštenika
کاهن	druidi
چنای	chennai
خویشاوند	kindred
اشتاینر	steiner
زائران	doseljenici
زائران	pilgrim
فانک	funk
گاوی	krava
راهبان	monasi
کالیمانتان	kalimantan
آبه	abe
مارها	zmija
نبوت	poslanstvo
کینز	keynes
سرن	cern
سوک	suk
استفانو	stefano
گهگاه	povremeno
زولا	zola
سلولها	ćelije
غالبا	često
غالبا	većinom
غالبا	uglavnom
گایا	gaia
هابسبورگ	habsburška
هابسبورگ	habsburg
صربی	srpski
فرانکی	frankie
پارامتری	parametarskih
رنگها	boje
رنگها	boja
رنگها	boji
رنگها	boje
زردی	žutica
ولنتاین	valentin
ایرونی	dijalekt
مورای	murray
منوط	ovise
مورس	morseov
مورس	morse
ساکی	saki
آخری	last
آخری	poslednji
آخری	poslednja
آخری	posljednja
آخری	zadnja
آخری	posljednji
چغندر	repa
بورد	odbor
شرکای	saradnici
توخالی	šuplju
گارفیلد	garfield
برگن	bergen
رودز	rodos
افزودنی	aditiv
افزودنی	aditive
الازهر	azhar
میانجیگری	posredovanje
میانجیگری	posrednik
زنا	blud
ایمانی	vjera
ترون	theron
ترون	tron
رایدر	ryder
سولو	solo
کارلایل	carlyle
کارلایل	carlisle
کتابدار	kustos
کمکهای	aid
اقاقیا	acacia
تظاهرکنندگان	demonstrante
تظاهرکنندگان	demonstranti
سرژ	serge
جروم	jerome
عفت	skromnosti
عفت	čednosti
زنون	ksenon
متوازن	uravnotežen
گوتفرید	gottfried
هولدن	holden
آتیک	atike
لطیفی	latifi
رحمتی	milosti
رحمتی	milost
مصائب	strast
سردرگمی	konfuzije
ینا	jena
یکدست	čvrsto
یکدست	čvrste
یکدست	bright
یکدست	bistra
ساتراپی	satrapi
هیلتون	hilton
اسپارتاک	spartak
مهبل	vagina
کولو	colo
سجده	sedžde
سجده	luk
سجده	sedždu
اغتشاش	konfuzije
یهودیه	judeja
هاری	hari
هاری	bjesnilo
سویس	švicarska
زنبق	iris
ترت	tert
ترت	trt
آواتار	avatar
ونتو	veneto
کروگر	kruger
گلم	glam
گندمیان	poaceae
دوئل	duel
مودی	modi
مودی	moody
مصالحه	pomirenja
مصالحه	pomirenje
مصالحه	kompromis
نوشابه	coke
نوشابه	kolu
ناگفته	untold
دبیان	debian
هیدروژنی	vodik
متقاضیان	vozove
متقاضیان	vozovi
متقاضیان	vozova
ناسازگار	sukobi
گیوم	guillaume
یارد	dvorišta
لولا	ovise
لولا	lola
توم	thom
توم	tum
احد	uhuda
همجنسگرایی	homoseksualnost
همجنسگرایی	gej
همجنسگرایی	gay
راشل	rachel
امرسون	emerson
نازیسم	nacizam
لگد	kick
پلو	polo
پلو	rice
بورسیه	stipendiju
بورسیه	stipendija
اسمال	male
اسمال	mali
ببین	vidi
مجادله	kontroverza
مجادله	kontroverzu
مجادله	kontroverze
مجادله	sporova
لیر	lear
لیر	lir
اسانس	suštinu
اسانس	suštini
اسانس	srž
موشه	moshe
ویگ	vig
فشارخون	hipertenzija
کشفیات	otkrića
خطرناکی	opasnu
خطرناکی	opasna
خطرناکی	opasne
خطرناکی	opasan
خطرناکی	opasni
خطرناکی	opasno
پاین	bor
پاین	pine
میکرونزی	mikronezija
حسرت	kaje
نامور	namur
همبازی	playmate
انوار	anwar
آهنگری	kovač
رادیولوژی	radiologije
استافیلوکوک	staphylococcus
مارهای	zmija
سیوداد	ciudad
چابک	agile
نیشکر	cane
دینو	dino
نیکلسون	nicholson
کامپوزیت	složeni
بالون	balon
زیتونی	maslina
داروشناسی	farmakologija
ذهنیت	mentaliteta
لیره	lira
طه	taha
همجوشی	fusion
شبدر	clover
همانی	identitet
همانی	identiteta
ژار	jarre
هالک	hulk
گنوم	gnome
نایجل	nigel
فطر	fitr
زمزمه	hum
سامسون	samson
سامسون	samsun
آفات	štetočine
سیسیلی	sicilijanski
مشک	musk
لانکاشر	lancashire
اندرسن	anderson
اندرسن	andersen
مونو	mono
مکنزی	mackenzie
شادمانی	radost
الماسی	dijamant
خریده	kupio
استین	steen
تمپل	hram
برگر	burger
برگر	berger
کومو	como
آزمودن	testiranje
آشکارسازی	detekciju
هرتفوردشر	hertfordshire
کورتیس	curtis
ازون	ozon
دورست	dorset
ایندیاناپولیس	indianapolis
مسینا	messina
دلفی	delfi
غرفه	booth
سبیل	brkove
کارولینا	karolina
حقیر	humble
تارانتینو	tarantino
تامل	oklijevanja
اینکا	inka
ترنتینو	trentino
میرامکس	miramax
تیتان	titan
لاپلاس	laplace
جدل	sporenja
آندرسون	anderson
فاشیست	fašističke
استعفاء	ostavke
استعفاء	ostavku
استعفاء	ostavka
مارلون	marlon
داف	daf
داف	duff
واترلو	waterloo
چوسان	joseon
سینوسی	sinus
چرخان	rotacije
ویلارد	willard
ویلفرد	wilfred
آروبا	aruba
آپارتمانی	stan
گرهارد	gerhard
ادیت	edit
ادیت	edith
مرتباً	opetovano
ترن	tran
سنجاق	pin
کوست	obala
کورتنی	courtney
ساره	sarah
ساره	sara
غیرمنتظره	neočekivano
شورلت	chevrolet
خالکوبی	tetovaža
لژ	lodge
بلاگ	blog
میازاکی	ayumi
کوئینسی	quincy
اتا	eta
پرونوس	prunus
انسانیت	čovječnosti
انسانیت	čovječanstvo
گوساله	tele
مننژیت	meningitis
لیز	liz
اسکیزوفرنی	shizofrenija
بیشاپ	biskup
مانچینی	mancini
ماژلان	magellan
قوری	pot
قوری	čajnik
بنکس	banke
فشردن	pakovanje
فشردن	pack
یارانه	subvencija
گلاسکو	glasgow
چلبی	čelebi
حلوا	halva
سفرها	putovanja
عصبانیت	ljutnja
سرگیجه	vrtoglavice
سرگیجه	dizzy
سرگیجه	vrtoglavica
میناژ	minaj
اتل	ethel
زیگلر	ziegler
بارنی	barney
ماکرو	makro
ماکرو	makroekonomska
شیپور	truba
شیپور	rog
جیپ	džip
مودم	modem
پلاسمای	plazma
پلاسمای	plazme
آجیل	nuts
وزرا	ministri
تروتسکی	trocki
اولاف	olaf
هدایای	predstavlja
هدایای	darova
ویولا	viola
توقع	očekuju
توقع	očekivanja
لوسیوس	lucije
پانل	ploča
پانل	panel
وس	ves
وس	ves
پارسونز	parsons
مقلد	emulator
فتوا	fetva
بلغاری	bugarski
اطلاعیه	hadis
اطلاعیه	obavještenje
رامسس	ramses
ضیافت	banketa
ناکس	knox
کازینو	kazino
گاگارین	gagarin
ژانگ	zhang
آلما	alma
اسپرینگ	proljeće
اسپرینگ	proleće
مجوزهای	dozvole
اهرام	piramida
اهرام	piramide
اهرام	piramida
گوشتخوار	mesožderi
شوپن	chopina
آلدو	aldo
پیگرد	tužilaštvo
پیگرد	tužilac
ابرنواختر	supernova
بنیتو	benito
ژرار	gérard
فره	peć
فره	pec
آلبا	alba
بریزبن	brisbane
آدنوزین	adenozin
اسپارتاکوس	spartak
فتوسنتز	fotosinteza
اولیویا	olivia
هاگوارتز	hogwarts
نشاسته	škrob
پستاندار	sisari
آنجل	anđeo
پسرها	momci
پسرها	boys
پسرها	dječaci
معما	zagonetka
کیفیتی	kvalitet
کیفیتی	kvaliteta
گزینشی	selektivna
شینتو	šintoizam
لمبرت	lambert
کداک	kodak
استعاره	metafora
رایزنی	savjetodavni
رایزنی	savjetodavna
نکوهش	okrivio
اکراس	ibis
بنزینی	benzin
آمپول	injekcije
آمپول	inokulacija
آمپول	injekcijom
ثروتمندان	bogata
ثروتمندان	bogato
ثروتمندان	bogati
ثروتمندان	bogatim
ثروتمندان	bogat
ثروتمندان	bogati
لوسیفر	lucifer
میاگی	miyagi
آذوقه	zalihe
آذوقه	zaliha
آذوقه	opskrbljuje
آذوقه	namirnica
آذوقه	odredbe
آذوقه	namirnice
آذوقه	odredbama
آذوقه	odredbi
آنتیموان	antimon
گوارانی	gvarani
لاستیکی	guma
کاشیما	kashima
رهگیری	usmjeravanje
ولدمورت	voldemort
فوکو	foucault
اوپک	opec
ریاضیدانان	matematičari
ریاضیدانان	matematičara
کارناوال	karneval
اینا	ove
فیلدز	polja
بته	bethe
ندیم	nadim
مارکت	markt
مارکت	marquette
مارکت	tržište
مارکت	tržišta
کاستا	costa
بیماریها	bolesti
بیماریها	oboljenja
لوسین	lucian
میتوکندری	mitohondrije
عدی	adi
پیشاتاریخ	prahistorijski
پیشاتاریخ	prahistorijsko
پیشاتاریخ	prahistorijska
کارو	caro
هایدن	hayden
روانشناس	psiholog
سالنامه	godišnjak
سالنامه	almanah
سیستمیک	sistemski
کرملین	kremlja
شنل	rt
شنل	plašt
شنل	chanel
ناسازگاری	sukobi
ناسازگاری	paradoks
ناسازگاری	sukob
ناسازگاری	konflikt
اوراسیایی	euroazijske
کوارتت	kvarteta
کوارتت	kvartet
جاودانگی	besmrtnost
گندالف	gandalf
مایو	mayo
مارماهی	eel
ایسلندی	islandski
یهوه	jehova
زنبورهای	pčele
زنجیری	lanac
راپسودی	rhapsody
کپور	carp
چرچ	crkva
کیث	keith
فورتالزا	fortaleza
استرداد	izvedbom
فلینی	fellini
دوگان	duggan
دوگان	dugan
ادمونتون	edmontonu
هلاس	hellas
هوانگ	hong
ویزا	vize
ویزا	viza
نینو	nino
نیازها	zahtjevi
اوباش	mafijaškog
دنگ	deng
منجی	spasilac
احشام	stoka
نوتس	notts
دورانت	durant
رابینز	robins
زیمنس	siemens
سوپاپ	zalistak
نوش	živjeli
صادقانه	iskreno
صادقانه	honest
ترومپت	truba
ایوانز	evansa
ایوانز	evans
آونگ	klatno
شانگ	zhang
طلحه	talha
فول	ful
فول	pun
فول	full
فول	puna
فول	punom
فول	puni
فول	punu
کلیفورد	clifford
چونگ	chong
ربودن	otmici
اشتون	ashton
چوی	choi
والس	welles
والس	valcer
سیحون	oxus
#در	#u
#در	#na
سناریو	scenarij
سناریو	scenariju
سناریو	scenario
گرادیان	gradijent
مدارا	tolerirati
مدارا	tolerancija
مدارا	tolerancije
مدارا	toleranciji
هندرسون	henderson
تراکیه	trakija
هارمونیک	harmonijski
دنیپروپتروفسک	dnjipropetrovsk
پییر	pierre
پیانوی	klavir
هوشمندانه	smart
هوشمندانه	pametan
کانگ	kang
کورک	cork
اندیشیدن	komemoracija
اندیشیدن	uvid
گاس	gus
مامان	mama
وینی	vinnie
تبر	sjekira
موسمی	monsun
مالمو	malmö
سینماها	pozorište
حیثیت	prestiž
پادوا	padova
فریدا	frida
خطاها	grešaka
خطاها	greške
کنجد	susam
آزبورن	osborne
آزبورن	osbourne
صبور	pacijent
چاوز	chavez
کلت	colt
نئون	neon
رونوشت	kopija
رونوشت	copy
رونوشت	kopiju
خدنگ	mungos
آرگومان	argumente
آرگومان	argumenti
هاینتس	heinz
اولریش	ulrich
بوتیمار	nebogled
دوین	devin
دوین	devine
شستن	wash
شستن	pranje
سلنا	solna
سلنا	selena
ناهار	ručak
مولکولهای	molekula
مولکولهای	molekuli
مولکولهای	molekule
توریست	turistička
توریست	turističkih
توریست	turisti
منا	mena
بلوند	blonde
بلوند	plava
عبدل	abdul
بنر	banner
رعنا	rana
نبات	candy
صاعقه	thunderbolt
صاعقه	munja
سلولز	celuloza
استالونه	stallone
بوف	sova
مارن	marne
پند	savjet
سرکش	zli
توپوگرافی	topografsku
پاسو	pasu
سخنگو	pisak
سخنگو	predsjedavajući
سخنگو	predsjedavajućeg
وویجر	voyager
لحظاتی	trenutaka
لحظاتی	trenucima
فروتن	skroman
فروتن	humble
دای	dae
دای	dai
بیو	bua
بیو	bello
نواخت	ritam
دبستانی	predškolskog
کیتون	keaton
پریان	džina
پاشیده	razdvajanje
بازیها	igara
بازیها	igre
بازیها	igrama
هاردینگ	harding
نخبه	elita
فراست	mraz
ویندسور	windsor
حرفهای	profesionalne
حرفهای	profesionalna
حرفهای	profesionalni
حرفهای	professional
حرفهای	pro
دریانورد	navigator
کیتو	quito
کیتو	cato
آرچر	strijelac
آرچر	archer
ابلیس	iblis
هرتسوک	herzog
جدیت	ozbiljnost
گرسنه	gladi
گرسنه	gladan
انزو	enzo
ادیسه	odiseja
بلال	bilal
هندوانه	lubenica
لانا	lana
پلت	platt
پلت	platte
وویوودینا	vojvodina
فریتز	fritz
دانشگاهها	univerzitetima
دانشگاهها	univerziteti
ریج	greben
تندر	grom
نتایجی	rezultati
تحلیلگر	analitičar
