در	கதவு
آیفون	iphone
آیفون	ஐஃபோன்
گیلاس	செர்ரி
ارکان	தூண்
گزاره	proposition
شایستگی	மெரிட்
اسکای	skye
اسکای	வானம்
سنگر	பதுங்கு
تصدی	கமிசன்
تصدی	கமிஷன்
موجی	அலை
موجی	வேவ்
موجی	அலைகள்
موجی	அலை
کارآمد	சிக்கனம்
انعطاف	நெகிழ்வான
ادارات	அலுவலகங்கள்
ردیابی	தடமறிதல்
ردیابی	கண்காணிப்பு
ردیابی	தடமறிதல்
ردیابی	சுவடு
ماهانه	மாதந்தோறும்
ماهانه	மாதாந்திர
ماهانه	மாத
قدیس	துறவறம்
قدیس	புனிதர்
تهی	காலி
تهی	காலியான
تهی	வெற்று
رفیع	அதிகம்
رفیع	அதிக
رفیع	அதிகமான
رفیع	உயர்
رفیع	உயர்ந்த
رفیع	ரபி
نگاشت	வரைபடம்
جمجمه	மண்டையோடு
جمجمه	மண்டை
عطار	அத்தர்
سوزن	ஊசிகள்
سوزن	ஊசி
جوزپه	ஜூசெப்பே
اعتدال	மதிப்பாய்வு
اعتدال	உத்தராயணம்
پذیرایی	தங்குமிடம்
پذیرایی	வரவேற்பு
پذیرایی	கேளிக்கை
عروسک	பொம்மைகள்
عروسک	பொம்மையை
عروسک	பொம்மை
چیزها	விஷயங்கள்
چیزها	பொருள்கள்
اریتره	எரித்திரியா
دهقان	peasant
هریسون	ஹாரிசன்
انشعاب	கிளை
وایمار	weimar
کسر	பின்னம்
عبادت	வழிபாடு
عبادت	வணங்குகிறோம்
عبادت	வணங்கும்
متراکم	அடர்ந்த
جنایات	குற்றங்களில்
جنایات	குற்றங்களை
جنایات	குற்றங்கள்
آئودی	ஆடி
ترمینال	முனையம்
نامحدود	எல்லையற்ற
نامحدود	முடிவில்லாத
نامحدود	வரம்
نامحدود	அளவில்லா
نامحدود	அளவில்லாத
نامحدود	எண்ணிலடங்கா
ذرت	சோளம்
بدانید	தெரியுமா
بدانید	தெரியும்
وبر	வெபர்
سرودن	எழுது
تعاونی	கூட்டுறவு
تکنیکی	தொழில்நுட்ப
زی	ஜீ
خائن	துரோகி
رویس	ராய்ஸ்
گریگوری	கிரிகோரி
کنراد	கொன்ராட்
بالتیک	பால்டிக்
آیوی	ஐவி
راجرز	ரோஜர்ஸ்
میرسد	அடையும்
ادوین	எட்வின்
رنگهای	நிறங்கள்
رنگهای	வண்ணங்கள்
اطفال	குழந்தைகளை
اطفال	பிள்ளைகள்
اطفال	குழந்தைகள்
اطفال	குழந்தைகளிடம்
یونس	யூனுஸ்
یونس	யோனா
یونس	யூனிஸ்
فرضی	hypothetical
راو	ரா
راو	வெறுமை
آهسته	மெதுவானது
آهسته	மெதுவான
آهسته	மெதுவாக
آهسته	மெல்ல
آهسته	மெதுவாக
نیکول	நிக்கோல்
فری	படகில்
تقطیر	வடித்திறக்கல்
آلتو	ஆல்டோ
نیکلای	நிகோலாய்
رؤیا	கனவு
رؤیا	கனவில்
اهدای	கொடை
پرل	முத்து
پرل	finger
رفیق	நண்பா
رفیق	நண்பா
لیو	லிவ்
بدانند	தெரியுமா
بدانند	தெரியும்
عظمت	ஆடம்பரம்
عظمت	மேன்மையை
میکرو	மைக்ரோ
تاب	ஊஞ்சலாடுகிறது
تاب	ஊஞ்சல்
تاب	மூச்சில்
ناتینگهام	nottingham
بیاورید	கொண்டுவா
بیاورید	கொண்டு
پنهانی	ரகசியமாக
پنهانی	இரகசியமாக
صمیمی	நெருக்கமான
قربان	ஐயா
قربان	சார்
قربان	அய்யா
قربان	சர்
سوءاستفاده	முறைகேடு
سوءاستفاده	வன்கொடுமை
گنگ	ஊமை
گنگ	கும்பல்
یخی	ஃப்ரோஸ்ட்
یخی	பனி
یخی	ஐஸ்
یخی	பனிக்கட்டி
قحطی	பஞ்சம்
قحطی	பட்டினி
ماسک	முகமூடி
ماسک	முகமூடிகள்
میگیرد	எடுக்கும்
میگیرد	எடுக்கிறது
مکانیزم	mechanism
شهدا	தியாகிகளின்
قرض	கடன்
قرض	கடன்
قرض	கடனை
مهمات	ஆயுதம்
رحمان	ரஹ்மான்
رحمان	ரகுமான்
وصیت	ஏற்பாட்டில்
محفظه	capsule
مشاوران	ஆலோசகர்கள்
احتراق	combustion
احتراق	பற்றவைப்பு
احتراق	எரி
درواقع	உண்மையில்
کلک	தந்திரம்
کلک	தந்தி
گرده	மகரந்தம்
متخصصین	நிபுணர்கள்
متخصصین	tech
مهاجرین	அகதிகள்
پروسه	செயல்முறை
گوهر	சாரம்
تراشه	சிப்
تحقیر	இழிவு
تحقیر	அவமதிப்பு
عنکبوتی	சிலந்தி
پوینت	புள்ளி
نورنبرگ	நியூரம்பெர்க்
اتمسفر	வளிமண்டலம்
قفس	கூண்டு
شهوانی	சிற்றின்ப
جاسوس	உளவு
لورا	லாரா
آشکارا	வெளிப்படையாக
آشکارا	தெளிவாக
آشکارا	தெளிவாகக்
ساسکاچوان	சஸ்காச்சுவான்
لکه	கறை
لکه	பிளாப்
لکه	தெளிவின்மை
متریک	மெட்ரிக்
جاش	ஜோஷ்
بحر	கடல்
انسانها	மனிதர்களும்
انسانها	மனிதர்கள்
حسابرسی	கணக்கியல்
قناری	கேனரி
گلوکز	குளுக்கோஸ்
یگان	அலகு
قرارگاه	தீர்ப்பு
پشتوانه	மானியம்
بوریس	போரிஸ்
گروگان	பணயக்கைதிகள்
تدارک	தயாரிப்பு
تدارک	முன்னேற்பாடு
دینار	தினார்
انور	அன்வர்
ویک	விக்
استارک	ஸ்டார்க்
اتلاف	கழிவு
بای	வளைகுடா
بای	பே
مونترال	montreal
کعبه	காபா
ابدی	நித்திய
پتر	பீட்டர்
مهری	முத்திரை
پروتستان	புராட்டஸ்தாந்து
سرعتی	வேகமான
تجلیل	கொண்டாட்டம்
سپر	கவசம்
اسکیت	ஸ்கேட்டிங்
آراسته	கவர்ச்சிகரமான
آراسته	அலங்கரிக்கப்பட்ட
بورلی	பெவர்லி
سلاطین	அரசர்கள்
سلاطین	கிங்ஸ்
سایمون	சைமன்
والاس	வாலஸ்
دیکتاتوری	சர்வாதிகாரம்
سویی	sui
لوسی	லூசி
خشکسالی	பஞ்சம்
خشکسالی	வறட்சி
اولاد	சந்ததி
ریکاردو	ரிக்கார்டோ
کلوپ	மன்றம்
کلوپ	கிளப்
پوشیدن	அணிந்து
پوشیدن	அணிய
پوشیدن	உடுத்தும்
پوشیدن	உடைகள்
کلاب	மன்றம்
کلاب	கிளப்
تایی	டே
لایپزیگ	லீப்சிக்
نفرت	வெறுப்பை
نفرت	வெறுப்பு
نفرت	வெறுப்பு
نفرت	வெறுக்கிறேன்
برخاست	புறப்பட
هالی	ஹோலி
چهاردهمین	fourteenth
ادواردز	எட்வர்ட்ஸ்
نواری	streaked
نواری	ரிப்பன்
هافمن	hoffmann
آشتی	எதிரணியை
تروریست	தீவிரவாத
تروریست	தீவிரவாதி
تروریست	பயங்கரவாதிகள்
تروریست	தீவிரவாதிகள்
خفیف	கொஞ்சம்
مخروطی	கூம்பு
مخروطی	கூம்பு
مخروطی	கூம்பு
قفسه	திட்டு
پرتقال	ஆரஞ்சு
نایت	குதிரை
نایت	நைட்
کامیون	டிரக்
کامیون	வண்டி
کامیون	ட்ரக்
شهریاری	முடியாட்சி
اسپرت	விளையாட்டுகள்
اسپرت	விளையாட்டு
اسپرت	விளையாட்டுக்கள்
جواهرات	நகைகள்
جواهرات	நகைகள்
جواهرات	நகை
جواهرات	நகைகள்
وانگ	வாங்
بیا	வந்து
بیا	வரவும்
بیا	வாருங்கள்
کورپوریشن	மாநகராட்சி
مارپیچ	மேஸ்
مارپیچ	சுழற்சி
مارپیچ	சுழல்
مارپیچ	helix
ترنر	டர்னர்
میکروسکوپ	நுண்ணோக்கி
بیم	வார்னர்
سگا	நாய்கள்
گوارشی	ஜீரண
سوسک	கரப்பான்
سوسک	வண்டு
بزرگسال	பெரியவர்கள்
لیبرالیسم	தாராண்மையியம்
غشای	சவ்வு
فلیکس	பெலிக்ஸ்
پیکربندی	வடிவமைப்பு
پیکربندی	கட்டமைப்பு
شنی	மணல்
شنی	மண்
کلیولند	கிளீவ்லன்ட்
رهنمودهای	வழிகாட்டுதல்கள்
شیرجه	டைவிங்
شیرجه	டைவ்
قسمتهای	அத்தியாயங்கள்
تریلیون	ட்ரில்லியன்
تریلیون	டிரில்லியன்
جدیدترین	அண்மைய
جدیدترین	சமீபத்திய
باشکوه	பிரம்மாண்டம்
تصدیق	உறுதிப்பாடு
تصدیق	உறுதிப்படுத்தல்
تصدیق	உறுதிப்படுத்துதல்
تصدیق	உறுதிப்படுத்தவும்
تصدیق	உறுதிசெய்கிறது
تصدیق	உறுதிப்படுத்துகிறது
رویارویی	சந்திப்பை
گرگوری	கிரிகோரி
کلارا	கிளாரா
جاوید	நிரந்தரமான
جاوید	ஜாவேத்
کینگز	அரசர்கள்
کینگز	கிங்ஸ்
سوشی	சுஷி
سوشی	சுசி
واتسون	வாட்சன்
استن	ஸ்டான்
رصد	ஆய்வகம்
سوژه	பொருள்
تنباکو	புகையிலை
فنلاندی	பின்னிஷ்
مونرو	மன்றோ
ارل	ஏர்ல்
گنجشک	சிட்டுக்குருவி
گاردین	கார்டியன்
زوال	இடம்பெயர்ந்த
فروید	பிராய்ட்
اسلو	ஒஸ்லோ
بلکبرن	பிளாக்பர்ன்
جردن	ஜோர்டான்
فاستر	வளர்ப்பு
سیزدهمین	பதிமூன்றாம்
سباستین	செபாஸ்டியன்
رؤیای	கனவு
رؤیای	கனவில்
بتهوون	பீத்தோவன்
فلوئورید	புளோரைடு
دوزیستان	amphibian
گراند	பிரமாண்டம்
شاهدخت	இளவரசி
برمه	பர்மா
برمه	பர்மிய
واعظ	போதகர்
خر	கழுதை
ریگ	ரிக்
پیشگام	முன்னோடி
اساسنامه	statute
الکترو	எலக்ட்ரோ
کریگ	கிரெய்க்
فشاری	அழுத்தம்
غریبه	அந்நியர்கள்
غریبه	அந்நியன்
معلول	ஊனமுற்ற
معلول	இயலாமை
هیروشیما	ஹிரோஷிமா
آپارتمان	அபார்ட்மெண்ட்
سفت	இறுக்கமான
سفت	இறுக்கமாக
بتنی	bethany
ولت	வோல்ட்
تاین	tyne
دیروز	நேற்று
دیروز	நேற்றைய
کیوتو	கியோட்டோ
اوژن	இயூஜின்
اوژن	யூஜின்
عیب	தப்பு
عیب	தவறுதான்
ریل	இரயில்
تعالیم	போதனைகள்
معابد	கோயில்கள்
معابد	கோவில்கள்
پیرس	துளைத்து
پیرس	பியர்ஸ்
هولمز	ஹோம்ஸ்
ظلم	கொடூரம்
ظلم	அநீதி
ظلم	அநீதிக்கு
تمرینات	பயிற்சியை
تمرینات	பயிற்சி
خرچنگ	நண்டுகள்
خرچنگ	நண்டு
کشنده	lethal
کشنده	கொடியது
کشنده	கொடிய
کشنده	ஆபத்தாக
مورفی	மர்பி
گرسنگی	பசி
پالایش	அலங்காரம்
پالایش	வடிகட்டி
پالایش	வடிகட்டு
پالایش	சரம்
شاهکار	ஸ்டண்ட்
نویز	சத்தம்
نویز	இரைச்சல்
نمانده	பெரும்பாலும்
نمانده	ஏறக்குறைய
نمانده	கிட்டத்தட்ட
نمانده	ஏறத்தாழ
صافی	சஃபி
داش	dash
ریچل	ரேச்சல்
شیلا	ஷீலா
جغد	ஆந்தை
عمرو	amr
تاثیرات	விளைவுகள்
احتمالات	சாத்தியக்கூறு
یتیم	அநாதை
یتیم	அனாதை
دوس	டாஸ்
شفا	குணமாக்கும்
شفا	ஆற்றும்
شفا	குணப்படுத்த
شفا	குணப்படுத்தும்
شفا	குணமாகும்
مغازه	ஷாப்
مغازه	கடையை
مغازه	கடை
چرخشی	ஈர்ப்பை
نشانگان	syndrome
نهفته	உட்பொதிந்த
روانپزشکی	psychiatry
بلوچی	பெலூச்சி
گلکسی	கேலக்ஸி
گلکسی	பிரபஞ்சம்
آزادانه	தாராளமாக
پاها	கால்கள்
پاها	கால்களை
خواهران	சகோதரிகளே
خواهران	சகோதரிகள்
خواهران	சகோதரிகளின்
اکو	எதிரொலி
قبله	திசை
خوشبختانه	அதிர்ஷ்டவசமாக
خوشبختانه	கூடுமானவரை
خوشبختانه	நம்பிக்கையுடன்
تیتراژ	credits
وزنه	எடையை
وزنه	எடை
وزنی	weighted
اجداد	முன்னோர்கள்
اجداد	மூதாதை
پت	பாட்
پاپی	பாப்பி
پایش	கண்காணிப்பு
فانی	fanny
پهلو	பக்க
پهلو	புறம்
پهلو	side
اکسپرس	விரைவுவண்டி
اکسپرس	எக்ஸ்பிரஸ்
اسکس	எசெக்ஸ்
نخبگان	எலைட்
فینیکس	பீனிக்ஸ்
کرو	காகம்
ترتیبی	ordinal
ترتیبی	தொடரியல்
کرایسلر	கிரிஸ்லர்
هوتن	ஹட்டன்
ساسکس	சசெக்ஸ்
تاجگذاری	முடிசூட்டு
فسفر	பாஸ்பரஸ்
چشمی	கண்
چشمی	கண்ணை
اوتار	உத்தரப்
اوا	ஈவா
اوا	இவா
آندورا	அன்டோரா
اجبار	படை
اجبار	படைகள்
اجبار	வற்புறுத்தி
اجبار	நிமிர்ந்து
اجبار	கட்டாயக்
معقول	விவேகமான
معقول	நியாயமான
بارگیری	ஏற்றப்படுகிறது
بارگیری	பதிவிறக்கம்
کنارک	கொனாரக்
مذکر	ஆண்
دایناسور	டைனோசர்
بقا	பிழைப்பு
تورینو	tra
متفرقه	இதர
متفرقه	மற்ற
متفرقه	மற்றவை
آدریان	அட்ரியன்
هیچکدام	எவருமில்லை
هیچکدام	எவரும்
هیچکدام	ஒன்றுமில்லை
هیچکدام	எதுவுமில்லை
هیچکدام	ஏதுமில்லை
اویل	எண்ணெய்
اویل	ஆயில்
گیبسون	கிப்சன்
هراس	பயங்கரவாத
هراس	தீவிரவாத
هراس	வாத
مغولی	மங்கோலிய
استفن	ஸ்டீபன்
رسوایی	ஊழல்
رسوایی	விவகாரம்
رسوایی	இழிவு
سوخو	சுகோய்
آویزان	தொங்க
آویزان	தொங்கும்
طغیان	போராளி
طغیان	கிளர்ச்சி
نیاکان	முன்னோர்கள்
نیاکان	மூதாதை
جوادی	சவ்வாது
مسخره	அபத்தமானது
الزامی	கட்டாய
عجیبی	வித்தியாசமான
عجیبی	விசித்திரமான
حمد	புகழ்
نوشیدن	குடித்தல்
نوشیدن	குடி
نوشیدن	குடிக்கும்
نوشیدن	குடிப்பது
نوشیدن	குடிக்க
نوشیدن	குடி
نوشیدن	பானம்
سفره	அட்டவணை
سفره	மேசை
مالدیو	மாலத்தீவு
هل	ஏலக்காய்
هل	தூண்டியது
اشمیت	ஸ்கிமிட்
لوتر	லூதர்
راهبرد	வியூகம்
راهبرد	உத்தி
رمزگذاری	மறையாக்கம்
فرانچسکو	பிரான்சிஸ்கோ
زا	இயற்றி
زا	உருவாக்கி
مصادره	பறிமுதல்
سازندگی	கட்டுமான
سازندگی	கட்டுமானம்
وارث	வாரிசுகள்
روزولت	ரூஸ்வெல்ட்
قصبه	பரிஸ்
دماغه	கேப்
اولا	ஓலா
قدردانی	பாராட்டு
قدردانی	பாராட்டும்
ویتنی	விட்னி
کوستا	கோஸ்டா
غزالی	கஸ்ஸாலி
دیم	டிம்
راش	ரஷ்
راش	அவசரத்தில்
ققنوس	பீனிக்ஸ்
اوراسیا	யூரேசியா
مرگبار	கொடியது
مرگبار	கொடிய
مرگبار	ஆபத்தாக
جوجه	சிக்கன்
جوجه	கோழி
بهبودی	மீட்டெடுப்பு
بهبودی	மீட்பு
عینک	கண்ணாடிகள்
عینک	கண்ணாடியை
عینک	கண்ணாடி
بریدن	வெட்டுதல்
بریدن	கட்டிங்
مارکسیسم	மார்க்சியம்
متابولیسم	வளர்சிதை
میرود	செல்கிறது
ناکام	ஆத்திரமடைந்த
شمع	மெழுகுவர்த்தி
مترادف	ஒத்ததாக
شلوغ	அசுத்தமாக
شلوغ	busy
شلوغ	கூட்டமாக
ژولیت	ஜூலியட்
بنیامین	பெஞ்சமின்
فال	அதிர்ஷ்ட
ونسان	வின்சென்ட்
لوکا	லூகா
لوکا	லூக்கா
مرکبات	சிட்ரஸ்
یوجین	யூஜின்
فیس	பேஸ்புக்
فیس	முகநூல்
فیس	ஃபேஸ்புக்
فیس	facebook
هاروی	ஹார்வி
توییتر	twitter
توییتر	ட்விட்டர்
توییتر	டுவிட்டர்
کیانی	கியானி
ید	அயோடின்
تنور	அடுப்பில்
تنور	ஓவன்
توگو	டோகோ
عصبانی	கோபம்
عصبانی	கோபமாக
جوآن	ஜோன்
شعرای	lyrics
استوک	ஸ்டோக்
زباله	கழிவு
زباله	குப்பை
زباله	தூசு
جوندگان	கொறிணி
توهم	மாயத்தோற்றம்
توهم	மாயை
آنتون	அன்ரன்
آشامیدنی	குடித்தல்
آشامیدنی	குடி
آشامیدنی	குடிக்கும்
آشامیدنی	குடிப்பது
الاهلی	வணிக
الاهلی	வணிகம்
پانزدهمین	fifteenth
کاران	கரன்
آزادسازی	விடுதலை
آزادسازی	விடுதலைப்
شکلات	சாக்கலேட்
شکلات	சாக்லெட்
شکلات	சாக்லேட்
الک	அலெக்
آفتابی	சன்னி
آفتابی	வெயில்
آفتابی	வெய்யில்
ترجیحات	முன்னுரிமைகள்
ترجیحات	விருப்பங்கள்
ترجیحات	விருப்பத்தேர்வுகள்
ترجیحات	bac
جوشکاری	வெல்டிங்
چهارچوب	கட்டமைப்பை
چهارچوب	வார்ப்பு
ختنه	circumcision
استثنایی	விசேஷ
استثنایی	சிறப்பு
استثنایی	சிறப்பான
تاجیک	தாஜிக்
بوت	பூத்
بوت	பூத்து
پابلو	பாப்லோ
پالاس	pallas
بلیک	பிளேக்
انفجاری	வெடி
انفجاری	detonation
نزدیکترین	நெருங்கிய
گیت	வாயில்
گیت	கேட்
گیت	கிட்
گیت	கேட்ஸ்
انتحاری	தற்கொலை
ترانزیستور	pnp
ترانزیستور	திரிதடையம்
امتناع	மறுக்கின்றனர்
مهمانی	விருந்து
مهمانی	கொண்டாட்டம்
مهمانی	கட்சி
مهمانی	பார்ட்டி
مهمانی	கல்யாண
پیشانی	நெற்றியில்
پیشانی	நெற்றி
کاسپین	காசுப்பியன்
قلع	தகர
قلع	டின்
بگو	சொல்ல
بگو	சொல்
بگو	சொல்லி
بگو	சொல்லும்
بگو	சொல்லு
بگو	சொல்
آزاده	இல்லாத
آزاده	இலவசம்
آزاده	இலவச
پدران	தந்தையர்
پدران	மூதாதையர்கள்
پدران	முன்னோர்கள்
حیفا	ஹைஃபா
پگاه	சீக்கிரமாக
توفان	சூறாவளி
توفان	புயல்
قطعا	கண்டிப்பாக
قطعا	நிச்சயமாக
اژدهای	டிராகன்
یاسر	யாசிர்
یاسر	யாசர்
بالتیمور	பால்டிமோர்
بعدا	பின்னர்
بعدا	பிறகு
بعدا	பிற்பகுதியில்
بعدا	பின்னாளில்
اولاً	உலா
فیلمسازی	filmmaking
نژادپرستی	இனவாதம்
اینتل	இன்டெல்
استرس	மனஅழுத்தம்
ناب	ஜொலிக்கும்
ناب	மின்னும்
ناب	தூய்மையான
ناب	தூய்மை
ناب	தூய
آندرا	ஆண்ட்ரியா
آندرا	ஆந்திரா
آندرا	ஆந்திர
مطبوع	சீராக்கி
بیهوده	வீணாகும்
بیضی	ஓவல்
بیضی	நீள்வட்டம்
کمرنگ	வெளிறிய
کلسترول	கொலஸ்ட்ரால்
مدفوع	மலம்
پسته	பிஸ்தா
هلیکوپتر	ஹெலிகாப்டர்
هلیکوپتر	சாப்பர்
شیوا	சிவா
شیوا	சிவன்
یونی	அயனி
یونی	ஐயன்
گلو	தொண்டை
سریالی	சீரியல்
سریالی	வரிசை
سریالی	தொடர்
ندیده	பார்த்தது
ندیده	பார்க்கப்பட்டது
ندیده	பார்த்த
بطن	வயிறு
آهو	மான்
منگنز	மாங்கனீசு
برگه	தாள்
کاذب	பொய்
کاذب	பொய்யான
کاذب	தவறு
جگوار	ஜாகுவார்
امینم	எமினெம்
جذابیت	ஈர்ப்பு
سوفی	சோபி
ویو	விவ்
موقتی	தற்காலிகமாக
موقتی	தற்காலிக
ایمی	ஆமி
ایمی	ஏமி
مضر	தீங்கிழைக்கும்
هود	ஹூட்
شکمی	வயிற்று
پذیرد	அனுமதிகள்
سوزوکی	suzuki
گای	பையன்
گای	ஆள்
سنسور	உணரி
لیتل	சிறிய
لیتل	குட்டி
طیب	மணப்பெண்
خطاهای	குற்றங்களை
خطاهای	தவறுகள்
خطاهای	பிழைகள்
خرابی	தோல்வி
خرابی	அழிவு
خرابی	தோற்றது
خرابی	முடியவில்லை
خرابی	தோல்வி
خرابی	தோல்வியுற்றது
بوسه	முத்தங்கள்
بوسه	முத்தமிட்டு
بوسه	கிஸ்
بوسه	முத்தம்
بوسه	முத்தமிட
اعماق	ஆழமான
اعماق	ஆழ்ந்த
اعماق	ஆழமானது
اعماق	ஆழமாக
لاو	லாவோ
جنت	ஜேனட்
کامپایلر	தொகுப்பான்
ونوس	வீனஸ்
دانته	டான்டே
آقایی	ஜென்டில்மேன்
میترا	மித்ரா
ویستا	விஸ்டா
اسهال	வயிற்றுப்போக்கு
اذعان	ஒப்புக்
چیدمان	உருவரை
الکترومغناطیس	மின்காந்த
سجاد	சஜாத்
کران	செ
کران	செவிடு
بازگرداندن	மீட்கவும்
بازگرداندن	மீட்டெடு
بازگرداندن	மீட்கப்படுகிறது
زاد	சந்ததி
لوران	laurent
پردازی	செயல்படுத்துகிறது
پردازی	செயலாக்கம்
سرم	சீரம்
روبن	ரூபன்
روبن	ரூபன்
حضورش	இருப்பை
حضورش	இருப்பு
پلانک	பிளாங்க்
پلانک	பிளாங்
رانندگان	ஓட்டுநர்கள்
رانندگان	இயக்கிகள்
رانندگان	டிரைவர்கள்
دمی	டெமி
مبارزان	போராளிகள்
ماهه	மாதங்கள்
تشریفات	சடங்குகள்
جوراب	காலுறை
جوراب	துளைகள்
سیلور	வெள்ளி
سیلور	சில்வர்
تحرک	இயக்கம்
شایعه	வதந்தி
لیتیم	இலித்தியம்
خانات	khanate
نئو	நியோ
دفعات	காலங்கள்
دفعات	நேரங்கள்
دفعات	டைம்ஸ்
دفعات	நேரங்களில்
لطیف	லத்தீப்
ساعتی	மணிநேரத்திற்கு
ساعتی	மணிநேரம்
ساعتی	மணிநேரம்
ساعتی	மணி
خورش	ஆப்பம்
کما	கோமா
پره	நிறைந்த
پره	முழுமை
پره	முழுவதும்
پره	முழு
بحثش	கலந்துரையாடலை
بحثش	விவாதம்
بحثش	கலந்துரையாடல்
ارتشی	இராணுவ
ارتشی	இராணுவம்
ارتشی	ராணுவம்
ارتشی	இராணுவம்
ارتشی	army
ارتشی	ராணுவம்
داوطلبان	தொண்டர்கள்
داوطلبان	தன்னார்வலர்கள்
ناتوان	பலவீனமான
مکی	மக்கி
خیز	edema
بزودی	விரைவில்
بزودی	சீக்கிரமே
آشفته	வருத்தம்
آشفته	குழப்பமாக
آشفته	குழப்பத்தில்
آشفته	குழப்பம்
آشفته	குழப்பமான
واگنر	வாக்னர்
غرور	கர்வம்
غرور	பெருமை
سونامی	சுனாமி
نامعتبر	தவறானது
نامعتبر	செல்லாத
لویس	லூயிஸ்
ساب	துணை
ساب	துணைக்
چریکی	கரந்தடி
کوارتز	குவார்ட்ஸ்
سولفید	சல்பைடு
تلمود	தல்மூத்
کشتیرانی	ஷிப்பிங்
اسپین	சுழல்
رومانیایی	ரோமானியன்
آرایشی	ஒப்பனை
گلف	கால்ஃப்
گلف	கோல்ஃப்
گلف	கோல்ப்
ول	வால்
ویلن	வயலின்
کریکت	கிரிக்கெட்
کریکت	துடுப்பாட்டம்
آغوش	தழுவி
آغوش	கைகள்
فیلترینگ	சரம்
پناهندگان	அகதிகள்
انریکه	என்ரிக்
موصل	மோசுல்
آشفتگی	அதிர்வு
آشفتگی	போராட்டம்
آشفتگی	குழப்பம்
آشفتگی	குழப்பமான
آشفتگی	குழப்பம்
ریتمیک	சீரிசை
مهتاب	நிலவொளி
زیباست	அழகு
زیباست	அழகான
زیباست	அழகிய
زیباست	அழகா
زیباست	அழகாக
دردسر	தொல்லை
دردسر	பிரச்சனை
گچی	பூச்சு
دیل	டேல்
پروستات	புரோஸ்டேட்
داون	விடியல்
نزدیکان	உறவினர்கள்
امداد	நிவாரணம்
سیاستهای	கொள்கைகள்
بزمجه	நோட்டம்
هیدروکسید	ஐதராக்சைடு
گرنت	கிரான்ட்
دیلی	dili
دیلی	தினமும்
دیلی	அன்றாடம்
دیلی	தினசரி
دیلی	அன்றாட
دیلی	தினந்தோறும்
گردهمایی	ரீயூனியன்
بیگانگان	ஏலியன்ஸ்
دبیرخانه	செயலகம்
دوقلو	இரட்டையர்
دوقلو	இரட்டை
دوقلو	இரட்டையர்
دوقلو	இரட்டையர்கள்
چاقو	கத்தி
استات	அசிட்டேட்டு
کرومیت	குரோமைட்டு
اورژانس	அவசர
کانت	காந்த்
دانکن	டங்கன்
فایرفاکس	firefox
تعمیرات	பழுது
تعمیرات	பழுது
رقمی	டிஜிட்டல்
رقمی	digital
براق	சுடரொளி
براق	ஒளிரும்
براق	பளபளப்பு
براق	பளபளக்கும்
براق	பளபளப்பான
کاکایی	கடற்பறவை
لمسی	தொடுதிரை
بروکس	ப்ரூக்ஸ்
آدینه	சபையில்
آدینه	வெள்ளிக்கிழமை
آدینه	வெள்ளி
رستگاری	சாபவிமோசனம்
آلکس	அலெக்ஸ்
برمودا	பெர்முடா
دلیجان	கோச்
دلیجان	பயிற்சியாளர்
نپتون	நெப்டியூன்
فمینیست	பெண்ணியவாதி
گمرک	சுங்க
معرف	பறைசாற்றும்
معرف	பிரதிபலிக்கிறது
کلکته	கொல்கத்தா
کلکته	கல்கத்தா
بریتانیکا	பிரித்தானிக்கா
توپولوژی	இடவியல்
سسک	warbler
پرسید	கேட்டேன்
پرسید	கேட்கப்பட்டது
پرسید	கேட்டார்
پرسید	கேட்டாள்
گنجه	மறைவை
هک	ஹேக்கிங்
هک	கர்மம்
هک	ஹேக்
هک	ஹேக்
نیکولای	நிகோலாய்
گیج	கேஜ்
گیج	குழப்பமாக
گیج	குழப்பத்தில்
گیج	குழப்பம்
گیج	குழப்பமான
گلدار	பூக்கும்
ناتالی	நடாலீ
رویا	கனவு
رویا	கனவில்
واکنشی	உணர்ச்சி
واکنشی	பதிலளிப்பு
واکنشی	வினை
میلتون	மில்டன்
عود	ஊதுபத்தி
کارآگاه	துப்பறியும்
کارآگاه	உளவாளி
مرجانی	பவளம்
مرجانی	பவள
مرجانی	கோரல்
افتتاحیه	பிரிமியர்
افتتاحیه	பிரீமியர்
افتتاحیه	திறக்கப்படுகிறது
افتتاحیه	திறக்கும்
افتتاحیه	திறப்பு
نیترات	நைட்ரேட்டு
کالینز	காலின்ஸ்
جدای	ஜெடி
جیل	ஜில்
مزه	ரசனை
مزه	சுவை
مزه	சுவைத்து
مزه	சுவை
بلاک	தடு
اتیل	எதில்
مائو	மாவோ
منیزیم	மக்னீசியம்
منیزیم	மெக்னீசியம்
منیزیم	கால்சியம்
همسری	வாழ்க்கைத்துணை
همسری	துணைவர்
کراس	குறுக்கு
کراس	கிராஸ்
کراس	சிலுவை
مقوله	பிரிவு
مقوله	வகை
لیما	லீமா
ربانی	ரப்பானி
فامیل	குடும்பத்தினர்
فامیل	குடும்பம்
فامیل	குடும்பத்தார்
ستم	அநீதி
ستم	அநீதிக்கு
خوآن	ஜுவான்
مرخصی	விடுமுறை
ناظم	நசீம்
ماکسول	மேக்ஸ்வெல்
برونئی	புரூணை
طارق	தாரிக்
سرخرگ	தமனி
فیلمساز	filmmaker
باغبانی	தோட்டக்கலை
انطباق	தற்செயல்
بازداشتگاه	பிரிகேடியர்
حوصله	மூட்
حوصله	மனநிலையை
حوصله	மனநிலை
