年	ano
妄想	paranóica
妄想	paranóicos
妄想	paranóia
妄想	paranóico
妄想	delírio
妄想	ilusão
妄想	paranóia
妄想	delirante
成年人	adulto
成年人	adulta
成年人	adultos
成年人	adultos
冬青	holly
大炮	canhões
大炮	cannon
大炮	canhão
大炮	artilharia
明智	sábia
明智	sábios
明智	wise
明智	sábias
明智	sábio
抽籤	desenhar
抽籤	desenhe
抽籤	desenha
抽籤	empate
抽籤	sorteio
椅	cadeiras
椅	cadeira
聖人	santos
聖人	saints
聖人	santo
聖人	saint
聖人	santa
阿瑟	arthur
阿瑟	artur
捕獲	capturar
捕獲	captura
捕獲	captação
捕獲	capturando
捕獲	capturar
捕獲	captura
捕獲	capturas
聽眾	ouvinte
聽眾	ouvintes
蒜	alho
蒜	alhos
居所	residence
居所	residência
優點	méritos
優點	vantagens
優點	vantagem
思維	pensamento
思維	pensando
思維	pensar
計程車	táxi
計程車	taxi
計程車	táxis
布魯塞爾	bruxelas
歸還	restituição
失業	desempregados
失業	desempregada
失業	desempregadas
失業	desempregado
失業	desemprego
砷	arsénio
砷	arsénico
野生動物	wildlife
天花	varíola
昂貴	cara
昂貴	caro
昂貴	dispendioso
昂貴	caros
大麻	cannabis
大麻	maconha
大麻	maconha
大麻	marijuana
大麻	maconha
大麻	erva
可疑	desconfiado
可疑	suspeita
可疑	suspeito
可疑	suspeitas
小丑	joker
小丑	brincalhão
小丑	coringa
小丑	palhaço
抗生素	antibiótico
抗生素	antibióticos
抗生素	antibiótico
抗生素	antibióticos
專營	franquias
專營	franchise
專營	franquia
專營	franquias
關島	guam
字面	literal
紛爭	contenda
自轉	rodízio
自轉	rotação
大通	perseguição
大通	chase
怪人	esquisito
破碎	quebrada
破碎	quebrado
破碎	broken
語氣	tons
語氣	tone
隔離	isolamento
隔離	quarentena
隔離	segregação
隔離	isolada
隔離	isolados
隔離	isoladas
隔離	isolado
砸	smash
砸	esmagar
砸	smashing
生病	doente
生病	enjoado
生病	doentio
生病	doente
生病	doentes
中位數	mediana
中位數	mediano
摔跤	wrestling
高爾夫球	golfe
證書	certificados
證書	certidões
證書	certidão
證書	certificado
證書	atestado
濟南	jinan
山脊	cume
山脊	ridge
惡作劇	travessuras
惡作劇	travessura
惡作劇	brincadeira
惡作劇	pegadinha
惡作劇	trote
佈局	layouts
佈局	disposição
佈局	layout
日產	nissan
拳擊	boxe
青蛙	sapos
青蛙	rãs
青蛙	sapo
青蛙	rã
面板	painel
高效	eficiente
高效	eficientes
高效	eficientemente
探險家	explorer
探險家	explorador
探險家	exploradores
拖延	demora
拖延	atrasar
拖延	atrasos
拖延	atraso
拖延	adiar
拖延	atrasos
拖延	procrastinação
伴隨	acompanhe
伴隨	acompanham
伴隨	acompanhar
伴隨	acompanhamento
伴隨	acompanhando
骨灰	cinzas
安息	pir
安息	rip
預留	reservada
預留	reservadas
預留	reservados
預留	reservado
震撼	abalou
震撼	apertou
搶救	salvamento
商家	merchant
商家	comerciante
商家	mercador
商家	mercadores
商家	comerciantes
執照	licenças
執照	licenças
執照	licenças
執照	licença
執照	licença
煩惱	problemas
煩惱	irritada
煩惱	chateado
煩惱	irritado
煩惱	chateada
煩惱	incomodado
鮑威爾	powell
脊椎動物	vertebrados
混合物	mistura
混合物	misturas
粉紅色	pink
粉紅色	rosa
軍營	caserna
軍營	quartel
先例	precedentes
先例	precedente
先例	precedentes
頸部	pescoço
脆弱	frágeis
脆弱	frágil
脆弱	vulneráveis
脆弱	vulnerável
定制	personalizar
定制	personalizado
定制	personalizados
定制	personalização
定制	personalizadas
定制	personalizada
定制	personalizado
定制	costume
定制	personalizados
火花	sparks
火花	faíscas
火花	centelha
火花	faísca
脈衝	leguminosas
脈衝	pulsos
脈衝	pulsação
脈衝	impulso
脈衝	pulso
脈衝	pulsações
莽	mang
客房	salas
客房	quartos
協和	concord
協和	concórdia
伸展	alongar
伸展	alongamento
伸展	esticar
伸展	estica
餐飲	jantar
餐飲	jantando
餐飲	catering
亞馬遜	amazónia
亞馬遜	amazon
亞馬遜	amazonas
亞馬遜	amazona
亞馬遜	amazônia
微弱	desmaio
微弱	desmaiar
眼淚	tear
眼淚	rasga
眼淚	lágrima
眼淚	lágrimas
特赦	anistia
特赦	amnistia
電影院	cinemas
電影院	teatro
電影院	cinemas
電影院	cinema
休假	deixe
休假	sair
休假	deixar
海牙	haia
口音	pronúncia
口音	acento
口音	sotaque
領導者	lider
領導者	leader
領導者	líder
領導者	lideres
領導者	dirigentes
領導者	líderes
言語	palavras
肢	membros
王座	trono
拆解	desmontagem
拆解	desmantelamento
拆解	desmantelar
綏	tuy
容忍	tolerância
容忍	tolerada
容忍	tolerados
容忍	tolerado
四重奏	quarteto
州際公路	interestadual
核糖	ribose
偏好	preferência
偏好	preferência
偏好	preferencial
偏好	preferida
偏好	preferido
偏好	preferências
糖果	rebuçados
糖果	doces
糖果	bombom
糖果	doce
糖果	bombons
糖果	candy
糖果	doces
山寨	chalé
擾動	perturbação
擾動	distúrbios
擾動	perturbações
擾動	distúrbios
擾動	perturbações
利潤	lucro
利潤	lucros
利潤	rendibilidade
利潤	rentabilidade
利潤	lucro
利潤	lucros
範例	paradigma
範例	exemplos
範例	exemplo
弊	contras
弊	cons
施政	governação
施政	governança
切換	alternar
切換	alterna
切換	alternar
切換	switch
切換	troque
切換	trocar
切換	comutação
琮	cong
瘟疫	peste
公關	publicitário
公關	publicitária
捍衛	defender
捍衛	defenda
捍衛	defendam
捍衛	defende
捍衛	defender
捍衛	defendendo
奔跑	executando
奔跑	running
奔跑	correndo
括號	parênteses
括號	suportes
括號	parêntesis
震驚	chocantes
震驚	chocante
震驚	choque
震驚	chocado
震驚	chocados
震驚	chocada
貨櫃	recipiente
貨櫃	contentores
貨櫃	contentor
貨櫃	contentores
貨櫃	recipientes
協作	colaborar
協作	colabore
協作	colabora
協作	colaborações
協作	colaboração
郵件	correio
郵件	mail
無視	ignore
無視	ignorem
無視	ignorar
無視	ignora
無視	ignorando
代理人	proxies
代理人	agentes
代理人	procuração
代理人	proxy
代理人	agente
材質	materiais
材質	material
呂宋	luzon
美味	saboroso
美味	gostoso
美味	saborosa
美味	delicia
美味	gostoso
美味	delícia
美味	delicioso
美味	delicia
美味	deliciosa
美味	deliciosos
虧損	perda
虧損	perdas
虧損	perdas
虧損	prejuízos
虧損	déficit
虧損	défices
虧損	défice
熔	derrete
熔	derreter
口袋	bolso
口袋	pocket
口袋	bolsos
蜜蜂	abelhas
蜜蜂	abelha
蜜蜂	abelhas
蜜蜂	bee
吸入	inalar
吸入	inspira
吸入	inalar
吸入	inalação
瑜伽	yoga
瑜伽	ioga
安第斯山脈	andes
硫磺	enxofre
硫磺	enxofre
快艇	lanchas
快艇	lancha
茉莉	molly
療法	terapêutica
療法	terapia
療法	terapias
包機	fretado
注意力	atençao
注意力	atenção
狐狸	fox
狐狸	raposa
石灰岩	calcário
閏	salto
站立	stand
鼓吹	pregar
鼓吹	prega
吞噬	devorando
風車	moinho
風車	moinhos
印度支那	indochina
同化	assimilar
同化	equiparado
同化	assimilados
同化	equiparados
同化	assimilação
對峙	confrontação
對峙	confronto
對峙	confrontos
對峙	impasse
常年	perene
鍋	panela
鍋	pote
鍋	maconha
鍋	pot
鍋	erva
鍋	panelas
鍋	potes
鍋	wok
職責	dever
職責	duty
職責	deveres
孵化	incubação
孵化	eclosão
孵化	incubação
孵化	escotilha
孵化	alçapão
孵化	hatch
大連	dalian
文藝復興	renascença
文藝復興	renascimento
文藝復興	renascentista
忠誠	leais
忠誠	fiel
忠誠	leal
忠誠	fidelidade
忠誠	lealdade
忠誠	fieis
忠誠	fiel
忠誠	fiéis
祖國	pátria
祖國	pátria
祖國	pátria
休士頓	houston
舍利	cheri
供電	eletricidade
供電	electricidade
四肢	membros
莎莉	sally
視窗	windows
視窗	janelas
視窗	janela
抗原	antigénio
抗原	antigénios
老化	envelhecimento
老化	envelhecer
老化	envelhecimento
多哈	doha
守護者	guardiã
守護者	guardian
守護者	guardião
守護者	guardiões
守護者	guardiães
守護者	tutores
經紀人	corretor
槍口	focinho
仇恨	ódio
仇恨	ódio
仇恨	odiar
仇恨	odeio
仇恨	odeia
矮人	anã
矮人	anão
不規則	irregulares
不規則	irregular
菩提	bodhi
穩定性	estabilidade
混沌	caos
混沌	chaos
鑰匙	chave
鑰匙	tecla
鑰匙	chaves
鑰匙	key
世襲	hereditário
世襲	hereditária
世襲	hereditários
世襲	hereditárias
櫻桃	cherry
櫻桃	cereja
櫻桃	cerejeira
櫻桃	cerejas
執事	deacon
執事	diácono
哀悼	pêsames
哀悼	condolências
哀悼	luto
摩托車	moto
摩托車	mota
摩托車	motocicleta
摩托車	motociclos
摩托車	moto
摩托車	motas
摩托車	motocicletas
摩托車	motociclos
摩托車	motos
加重	agravada
加重	agravados
加重	agravamento
加重	agravado
加重	agravantes
地雷	minas
大亨	magnata
大亨	magnata
安慰	comodidade
安慰	conforto
安慰	comfort
安慰	reconfortante
空手道	karate
空手道	karaté
空手道	karatê
乾燥	seca
乾燥	secos
乾燥	secas
乾燥	secar
乾燥	seco
乾燥	secagem
點數	créditos
點數	pontos
警示	alertas
警示	indicações
警示	alerta
土佐	tosa
潛力	potencialidades
潛力	potencial
潛力	potenciais
潛力	potenciais
開墾	recuperação
勞倫斯	lourenço
勞倫斯	lawrence
班級	classes
班級	turmas
班級	aulas
班級	turma
班級	classe
班級	aula
長年	perene
低溫	hipotermia
奧斯汀	austin
吉野	yoshino
推算	extrapolação
送出	manda
送出	envie
送出	mandem
送出	enviar
送出	envia
管理者	gerenciador
管理者	gerente
管理者	gestor
管理者	gerentes
管理者	gestores
哈桑	hassan
委派	cessão
委派	atribuição
卸	descarregamento
聚焦	focar
聚焦	focus
聚焦	foco
全景	panorama
佐賀	saga
後宮	harém
佛羅里達	flórida
佛羅里達	florida
誤導	desorientação
誤導	enganador
誤導	enganadora
誤導	enganosa
工地	sítio
工地	site
比丘	picchu
特質	traço
腎	rins
腎	renais
腎	renal
腎	rim
腎	rins
波恩	bona
波恩	bonn
回憶錄	memórias
鈎	hook
鈎	gancho
鈎	anzol
鈎	ganchos
鈎	anzóis
觸發	trigger
觸發	gatilho
觸發	desencadear
觸發	acionado
觸發	desencadeado
觸發	provocaram
觸發	desencadeia
仁愛	benevolência
香水	perfumes
香水	fragrâncias
香水	fragrância
香水	fragrâncias
香水	perfumes
香水	perfume
美式	americano
美式	americanos
美式	american
美式	americana
診所	clínicas
診所	clinica
診所	clínica
大膽	arrojado
大膽	negrito
大膽	ousada
大膽	ousado
胚胎	embriões
胚胎	embrião
胚胎	embrião
胚胎	embrionário
胚胎	embrionárias
胚胎	embriões
感知	percepção
感知	percepções
違規	violação
違規	violação
違規	brecha
鈣	cálcio
民主化	democratização
民主化	democratização
關節	articulação
關節	joint
關節	articulações
關節	juntas
淡出	desaparecer
淡出	desvanecer
煤礦	carvão
煤礦	hulha
宣揚	pregar
宣揚	prega
學期	semestre
學期	termo
占卜	adivinhação
侵蝕	erosão
後勤	logística
後勤	logístico
後勤	logística
固體	sólidos
固體	sólido
固體	sólida
固體	sólidos
寄宿	embarque
寄宿	residencial
寄宿	residenciais
鼻子	nariz
芝麻	sésamo
瓷器	porcelana
勐	mueang
諜	spy
諜	espia
諜	espião
諜	espiã
訂單	ordem
訂單	encomendar
訂單	encomenda
訂單	ordens
訂單	encomendas
特權	privilégios
特權	privilégio
特權	prerrogativas
特權	privilégios
漁民	pescadores
漁民	pescadores
漁民	pescador
水解	hidrólise
痕跡	traces
痕跡	traços
痕跡	vestígios
柏木	kashiwagi
猩猩	gorila
猩猩	orangotango
猩猩	macaco
猩猩	ape
證人	testemunhas
證人	testemunha
證人	testemunhar
日內瓦	genebra
梅森	pedreiro
梅森	mason
本體	ontologia
女巫	bruxo
女巫	bruxa
擁抱	abraço
擁抱	abrace
擁抱	abraço
擁抱	abraçar
擁抱	abraça
擁抱	carinhos
擁抱	abraços
西邊	west
西邊	ocidente
西邊	oeste
滑行	planar
滑行	glide
滑行	deslizar
陣列	arrays
陣列	array
陣列	matriz
耐心	paciência
紡織	têxteis
紡織	têxtil
紡織	têxteis
紡織	têxtil
潛水	mergulhar
潛水	mergulho
潛水	mergulhar
合法性	legitimação
合法性	legitimidade
合法性	legitimidade
合法性	legalidade
合法性	legalidade
竇	sinusal
竇	seio
竇	cão
竇	cadela
竇	dog
竇	cachorro
擾亂	perturbação
吸引力	atracção
吸引力	atração
吸引力	apelativo
吸引力	atraente
吸引力	apelando
吸引力	atrativo
吸引力	atractiva
吸引力	atraente
吸引力	atraentes
甘蔗	cane
甘蔗	bengala
甘蔗	cana
哭泣	choro
哭泣	chore
哭泣	cry
哭泣	chorar
哭泣	chora
哭泣	choro
哭泣	chorando
哭泣	chorar
賭博	gamble
功效	eficácia
成型	formando
成型	moldagem
腫瘤	tumor
腫瘤	tumor
紀律	disciplina
紀律	disciplinas
酷刑	tortura
酷刑	torturas
酷刑	torturar
口服	orais
口服	oral
口服	bucal
廣東話	cantonês
嚴謹	rigoroso
嚴謹	estrito
嚴謹	rigorosa
嚴謹	estrita
三叉戟	tridente
展品	exibição
展品	exposições
仰光	yangon
豁免	isenções
豁免	isenção
豁免	imunidade
豁免	imunidades
豁免	isenções
豁免	excepções
豁免	imunidades
南昌市	nanchang
反潛	asw
史詩	épico
史詩	epic
史詩	épica
推斷	extrapolação
推斷	inferência
推斷	inferido
花絮	curiosidades
暹羅	siameses
暹羅	sião
鑄造	fundição
鑄造	casting
鑄造	elenco
刪去	apagar
刪去	excluir
刪去	apaga
刪去	eliminar
礦物	minérios
礦物	minerais
礦物	mineral
礦物	minerais
麻醉	anestesia
麻醉	anestésico
麻醉	anestesia
麻醉	anestésico
麻醉	anestesia
加深	aprofundar
加深	aprofundamento
加深	aprofundar
加深	aprofundado
加深	aprofunda
攝政	regente
芳香	aromáticas
芳香	aromático
芳香	aromáticos
芳香	fragrância
芳香	fragrâncias
芳香	aroma
民謠	balada
民謠	folk
明文	explícita
明文	explícitas
明文	explícitos
明文	explícito
服務業	serviços
守衛	guardas
守衛	guarda
氣球	balão
氣球	balões
籃板	reb
籃板	rebotes
遣返	repatriação
遣返	repatriamento
倫理	ética
倫理	ético
倫理	ética
一幕	cena
摸	touch
摸	toques
摸	toque
推論	corolário
推論	inferência
推論	inferências
投放	delivery
投放	entrega
投放	veiculação
憲政	constitucional
憲政	constitucionais
瀋陽	shenyang
艾瑪	emma
艾瑪	ema
類比	analogias
類比	análogo
類比	análoga
類比	análogo
類比	analógicos
類比	analógico
類比	analógica
類比	analogia
雅加達	jacarta
對照	contrastes
對照	contraste
膨脹	expansão
營利	lucro
營利	lucros
營利	rendibilidade
營利	rentabilidade
良心	consciência
位移	deslocação
位移	deslocamento
招標	concurso
招標	tender
招標	terno
招標	solicitação
傳道	pregar
傳道	prega
波羅的海	báltica
波羅的海	báltico
波羅的海	bálticos
雨傘	umbrella
花生	amendoim
花生	amendoins
花生	amendoim
閃光	clarão
閃光	flash
閃光	glitter
和弦	acorde
和弦	acordes
和弦	acordes
子爵	visconde
子爵	visconde
削減	cortando
削減	cortar
削減	corte
削減	desmancha
削減	corta
削減	cut
削減	corte
削減	cortar
削減	corta
削減	cortes
視察	inspeções
視察	inspecções
視察	inspeções
視察	inspeção
視察	inspecção
視察	inspecções
髮型	hair
髮型	cabelos
髮型	pêlo
髮型	cabelo
髮型	penteado
髮型	penteados
里根	reagan
叛變	motim
殘酷	cruel
殘酷	crueldade
殘酷	cruéis
殘酷	crueldade
殘酷	brutais
殘酷	brutal
牧場	pastagens
牧場	pastos
牧場	pasto
牧場	pastagem
牧場	rancho
單身	solteira
單身	solteiro
單身	single
大自然	natureza
犀	rinoceronte
犀	rinocerontes
九個	nove
九個	nine
雇用	contratar
雇用	contratando
雇用	contratação
雇用	contratações
悲傷	tristeza
悲傷	dau
悲傷	tristes
悲傷	triste
悲傷	sad
僧侶	monk
僧侶	monge
僧侶	monges
情境	situacional
恐嚇	intimidação
沒收	confisco
沒收	confiscação
沒收	confisco
沒收	confiscou
沒收	confiscados
沒收	confiscado
沒收	confiscadas
粉紅	pink
粉紅	rosa
反向	inverter
反向	reverter
反向	inverso
北九州	kitakyushu
原油	bruto
浴	banheira
浴	banho
浴	bath
感恩	gratidão
感恩	gratos
感恩	agradecida
感恩	grato
感恩	grata
感恩	agradecido
感恩	agradecida
感恩	grato
感恩	grata
感恩	agradecido
生氣	zangada
生氣	raiva
生氣	irado
生氣	irritado
生氣	zangado
星期天	domingos
星期天	domingos
星期天	domingo
工房	kobo
塵埃	dust
塵埃	pó
塵埃	poeiras
塵埃	poeira
平滑	suave
平滑	suaves
平滑	liso
平滑	suavização
加速器	acelerador
加速器	aceleradores
側面	flanco
穆爾	moore
薄弱	debilidade
薄弱	fraqueza
薄弱	fraquezas
薄弱	fracos
薄弱	fraco
薄弱	fraca
薄弱	fracas
指明	especifica
指明	especifique
指明	especificar
諸葛	zhuge
謊言	mentira
謊言	mentir
謊言	minta
謊言	lie
謊言	mentiras
宙斯	zeus
越共	vietcongs
野獸	fera
野獸	besta
填充	preenchimento
填充	recheio
填充	enchimento
填充	preenchendo
填充	preenche
填充	preenchimento
填充	preencher
填充	preencha
填充	encher
起因	causa
起因	causas
水分	humidade
水分	umidade
縫	coser
縫	costurar
縫	costura
縫	coser
縫	costurar
高分子	polímero
高分子	polímeros
反省	introspecção
反省	reflexão
反省	reflexo
飛越	sobrevoo
敲	knock
頂端	topo
頂端	top
角落	canto
角落	cantinho
角落	cantos
角落	recanto
角落	esquina
角落	cantos
角落	esquinas
淋巴	linfático
狂熱	fanatismo
郵輪	cruzeiros
郵輪	cruise
郵輪	cruzeiro
郵輪	cruzeiros
燈光	lights
燈光	luzes
燈光	light
燈光	luz
燈光	leve
瑪利亞	maria
抗衡	contrapeso
抗衡	contrabalançar
太陽能	solares
太陽能	solar
儲備	reservas
儲備	reserva
儲備	reserve
儲備	reservar
反對派	oposição
藤本	fujimoto
舵	leme
舵	helm
舵	leme
舵	elmo
講話	discurso
離任	cessante
激發	inspirar
激發	inspira
激發	inspire
激發	estimular
激發	estimulam
禁忌	tabus
禁忌	proibida
禁忌	proibidos
禁忌	proibidas
禁忌	proibido
禁忌	tabus
禁忌	tabu
假說	hipóteses
假說	hipóteses
假說	hipótese
邪教	cult
邪教	cultos
邪教	seita
邪教	culto
醚	éter
醚	éteres
孢子	esporos
孢子	esporo
孢子	esporos
噴	spray
噴	pulverizador
噴	pulverizar
噴	pulverização
榮耀	glórias
榮耀	glória
榮耀	glory
偽裝	disfarça
偽裝	disfarçar
偽裝	disfarce
偽裝	camuflagem
偽裝	camuflado
偽裝	disfarces
鳩	pomba
鳩	dove
叛軍	rebeldes
叛軍	rebelde
叛軍	rebeldes
家園	pátria
波動	flutuação
波動	volátil
波動	voláteis
波動	flutuações
波動	oscilações
波動	volatilidade
層次	camadas
層次	nivel
層次	nível
層次	level
矽	silicone
矽	silício
繡	bordado
繡	bordados
繡	bordado
繡	bordados
閘門	comportas
匹茲堡	pittsburgh
笨	estúpido
笨	estúpida
少了	menos
康復	cicatrização
康復	curando
康復	cura
康復	reabilitação
康復	recuperação
康復	valorização
康復	cobrança
大院	composto
大院	compostos
布希	mato
布希	bush
布希	arbusto
莊園	manor
莊園	mansão
欺騙	enganar
欺騙	trapaça
欺騙	trapaça
欺騙	batota
欺騙	decepção
欺騙	engano
磁性	magnéticas
磁性	magnética
磁性	magnético
磁性	magnéticos
磁性	magnetismo
內政	interior
內政	interiores
花朵	flores
花朵	flor
花朵	flower
造訪	visitando
炸藥	dinamite
炸藥	dynamite
炸藥	explosiva
炸藥	explosivas
炸藥	explosivos
炸藥	explosivo
炸藥	explosivos
皮革	couros
皮革	couro
徒弟	discípulos
徒弟	discípulo
徒弟	aprendizes
徒弟	aprendiz
下限	chão
下限	pavimento
下限	piso
下限	andar
牛仔	vaqueiros
牛仔	cowboys
牛仔	vaqueiro
牛仔	caubói
牛仔	cowboy
親戚	parente
親戚	relativa
親戚	relativo
親戚	parentes
勘探	prospecção
勘探	exploração
勘探	prospecção
結晶	cristalização
微米	micron
橢圓形	oval
橢圓形	ovais
追查	rastreio
疑慮	duvido
疑慮	dúvidas
疑慮	duvidas
疑慮	dúvida
疑慮	duvida
疑慮	dúvidas
疑慮	duvidas
疑慮	duvida
公孫	gongsun
上學	escola
路線圖	roteiro
窯	ware
窯	forno
紅十字會	cicv
乳房	peito
乳房	mama
乳房	seio
乳房	seios
乳房	peitos
乳房	mamas
乳房	seios
正宗	autêntico
正宗	autêntica
流血	sangrar
流血	hemorragia
流血	sangramento
流血	hemorragias
凍	congelação
凍	congelando
凍	congelamento
諾亞	noé
諾亞	noah
下落	paradeiro
歸屬	atribuição
感興趣	interessada
感興趣	interessado
感興趣	interessados
感興趣	interessadas
鹽水	soro
鹽水	salina
館長	curador
偷偷	sneak
毫克	miligramas
骨折	fratura
骨折	fractura
骨折	fracturas
史學	historiografia
泳池	piscina
泳池	pool
舉例	exemplos
切除	excisão
黏	pegajoso
黏	pegajosa
灰姑娘	cinderela
牙買加	jamaica
主宰	domine
主宰	dominar
主宰	dominam
迦太基	cartago
渡假	férias
偏差	desvio
偏差	desvios
偏差	desvios
偏差	viés
陰影	sombras
陰影	sombras
陰影	sombra
陰影	shadow
陰影	sombra
驚訝	surpreendida
驚訝	surpresa
驚訝	surpresos
驚訝	surpreendido
驚訝	surpreso
鱷魚	crocodilo
殘骸	destroços
殘骸	naufrágio
幾內亞	guiné
籽	sementes
付款	desembolso
付款	pagar
付款	paga
付款	pague
付款	pagamentos
付款	pagamento
白銀	prateado
白銀	silver
白銀	prata
水牛	búfalos
水牛	búfalo
水牛	buffalo
水牛	búfalos
面部	faciais
面部	facial
護航	escolta
護航	acompanhantes
護航	acompanhante
各部	ministérios
共生	simbiótica
共生	simbiose
厭惡	nojo
厭惡	enojado
厭惡	nojo
厭惡	repulsa
厭惡	desgosto
厭惡	aversão
孫子	neto
孫子	netos
孫子	neto
黑幫	gangster
黑幫	gângster
黑幫	gangsters
黑幫	gangues
黑幫	gangs
黑幫	bandos
師父	mestre
師父	master
瑞穗	mizuho
寶寶	nenê
寶寶	neném
寶寶	bebé
寶寶	bebê
寶寶	baby
線索	pista
線索	pistas
車庫	garagem
綠黨	verduras
綠黨	verdes
無畏	destemido
無畏	destemida
損傷	lesões
損傷	lesão
損傷	prejuízo
損傷	ferimento
損傷	dano
損傷	danos
損傷	estrago
缺口	lacunas
缺口	lacuna
缺口	fosso
缺口	gap
列舉	enumeração
精華	essência
分流	desvio
分流	shunt
分流	derivação
分流	triagem
刮	coça
刮	coçar
刮	arranhão
蟒	python
發起人	iniciadores
發起人	iniciador
口語	falados
口語	falou
口語	falado
口語	falada
口語	faladas
力學	mecânicos
力學	mecânica
工匠	artesãos
工匠	artesão
工匠	artesãos
工匠	artesão
處罰	penalidade
處罰	penalização
處罰	sanção
處罰	pena
處罰	penalidades
處罰	penalizações
處罰	sanções
處罰	punição
處罰	castigos
處罰	punições
處罰	castigo
名聲	reputação
序幕	prelúdio
序幕	prólogo
醋	vinagre
岬	promontório
代理商	agencia
代理商	agência
代理商	agentes
代理商	agente
舒適	comodidade
舒適	conforto
舒適	comfort
舒適	acolhedor
舒適	aconchegante
舒適	acolhedora
舒適	confortável
舒適	confortáveis
舒適	confortável
舒適	confortáveis
嘲笑	gozar
嘲笑	zombar
充電	cobrar
充電	tarifação
鎳	níquel
哲也	tetsu
飛翔	fly
飛翔	voe
飛翔	mosca
飛翔	voar
飛翔	voa
飛翔	voando
飛翔	voar
飛翔	flying
礦業	mineira
礦業	mineração
地勢	terrenos
地勢	terreno
人馬座	sagitário
谷地	valley
谷地	vale
桃子	peaches
桃子	pêssegos
桃子	pêssego
桃子	momoko
桃子	pêssego
桃子	peach
電纜	cabos
電纜	cabo
電纜	cable
電纜	cabos
蝨	piolhos
蝨	piolho
蝨	piolho
田野	fields
田野	campos
腐敗	corrupta
腐敗	corrupto
腐敗	corruptos
腐敗	corromper
腐敗	corrupção
少數民族	minorias
少數民族	minoria
少數民族	minorias
無聊	aborrecido
無聊	chata
無聊	chato
無聊	tédio
無聊	aborrecido
無聊	entediada
無聊	entediado
無聊	tédio
藉口	desculpas
造船廠	estaleiro
女朋友	namorada
顎	maxilar
顎	queixo
顎	mandíbula
顎	palato
顎	paladar
酒館	taberna
酒館	taverna
酒館	pub
政治學	politica
政治學	política
飛碟	ovnis
飛碟	ovni
郊外	periferia
草甸	prados
草甸	meadows
供給	abastecimento
供給	fornecimento
請願	petições
請願	petição
荒漠	deserto
荒漠	desert
荒漠	desertos
荒漠	desertos
潟湖	lagoa
鹿角	chifres
鹿角	hastes
先天	congénita
先天	inato
先天	inata
偽造	falsificação
偽造	forjado
偽造	forjada
偽造	forjadas
偽造	falsificado
偽造	forjar
鹿特丹	roterdão
鹿特丹	rotterdam
好奇	curiosos
好奇	curioso
好奇	curiosa
好奇	curiosidade
好奇	curiosidade
盎司	onças
盎司	onça
盎司	onças
放逐	exílio
利息	juros
利息	interesse
口述	ditar
口述	ditado
口述	ditados
物料	materiais
物料	material
物料	materiais
打壓	repressão
打壓	suprimir
蟻	formiga
蟻	formigas
蟻	formigas
耦合	acoplamento
耦合	engate
砂岩	arenito
鏢	dardo
石英	quartzo
辯護	defesa
波浪	ondulado
波浪	ondas
波浪	onda
波浪	acenar
波浪	wave
超自然	sobrenatural
超自然	supernatural
成龍	jackie
猶太教	judaica
猶太教	judeus
猶太教	judia
猶太教	judeu
猶太教	judaico
猶太教	judaísmo
血清	soro
小澤	ozawa
凜	rin
愛人	amantes
愛人	amante
愛人	lover
各區	bairros
各區	distritos
瓶子	garrafas
瓶子	frascos
瓶子	frasco
瓶子	garrafa
前列腺	próstata
無奈	indefeso
無奈	indefesos
無奈	desamparado
無奈	indefesa
小米	painço
化妝	maquiagem
化妝	makeup
化妝	maquilhagem
演示	demonstração
演示	demo
演示	demonstração
演示	manifestação
游擊隊	guerrilheiro
游擊隊	guerrilha
游擊隊	partidário
游擊隊	partidária
定罪	condenado
定罪	condenados
定罪	condenada
定罪	convicções
定罪	condenações
定罪	convicção
定罪	condenação
倡議	iniciativas
倡議	iniciativa
聘用	contratando
聘用	contratação
聘用	contratações
盒子	box
盒子	caixa
勉強	mal
孟子	mêncio
液態	liquido
液態	líquidos
液態	líquido
液態	líquida
法郎	franco
法郎	francos
法郎	francos
棄權	abstenções
棄權	renúncia
棄權	dispensa
棄權	abstenção
博弈	game
博弈	jogo
百分比	percentagens
百分比	porcentagem
百分比	percentual
百分比	percentagem
百分比	porcentagem
百分比	percentagem
製造業	fabrico
製造業	fabricação
製造業	fabrico
製造業	fabricação
妥協	compromisso
動議	moção
動議	motion
動議	movimento
動議	moções
動議	movimentos
解雇	demissão
解雇	destituição
解雇	despedimento
狙擊手	atirador
狙擊手	sniper
評判	julgando
評判	julgar
鍋爐	caldeira
鍋爐	caldeiras
經文	versos
經文	versículos
經文	escrituras
經文	escritura
經文	escrituras
沙丘	dunas
沙丘	duna
沙丘	dunas
會津	aizu
奉獻	dedicação
奉獻	dedicatória
奉獻	dedicada
奉獻	dedicados
奉獻	dedicado
奉獻	devoção
川上	kawakami
禮堂	auditório
藥品	remédio
藥品	medicina
藥品	fármacos
藥品	droga
藥品	drogas
藥品	medicamentos
藥品	remédios
藥品	medicação
盔	capacete
盔	capacetes
盔	elmo
清新	frescas
清新	fresh
清新	frescos
清新	fresco
清新	frescura
寧波	ningbo
地基	fundações
太極	taiji
雇主	patrões
雇主	empregadores
雇主	patronato
雇主	empregadores
雇主	empregador
雇主	patronal
升起	rise
升起	subida
升起	ascensão
憂鬱	melancólico
憂鬱	melancolia
憂鬱	sombrias
