din	から
suport	支持
biroul	事務局
biroul	事務所
biroul	オフィス
executiv	エグゼクティブ
soldat	兵士
soldat	兵隊
antica	アンティーク
antica	古代
apel	アピール
apel	抗告
apel	上告
apel	通話
apel	コール
mesajul	メッセージ
mesajul	伝言
exprima	エクスプレス
exprima	急行
exprima	エクスプレス
exprima	急行
sters	削除
sters	削除
stan	スタン
way	ウェイ
mass	ミサ
mass	質量
mort	デッド
dirijor	車掌
box	ボクシング
palestina	パレスチナ
vreodata	ever
casele	家屋
ministri	大臣
ministri	公使
actori	俳優
capital	資本
capital	首都
capital	キャピタル
fondatorul	創始者
fondatorul	開祖
atlantic	アトランティック
atlantic	大西洋
atacuri	攻撃
dovada	証拠
dovada	証明
dovada	プルーフ
dovada	証拠
dovada	証拠
dovada	証明
dovada	プルーフ
dovada	証拠
sovietici	ソビエト
pnl	pnl
amsterdam	アムステルダム
youthyears	youthyears
complexe	コンプレックス
complexe	錯体
complexe	複雑
respins	解散
respins	却下
documentare	ドキュメンタリー
documentare	ドキュメンタリー
canadian	カナダ
canadian	カナディアン
explica	説明
explica	説明
poitou	ポワトゥー
fenomen	現象
fenomen	現象
coroana	クラウン
coroana	クラウン
steagul	フラグ
steagul	国旗
campionat	チャンピオンシップ
campionat	選手権
mike	マイク
australian	オーストラリア
inc	inc
delta	デルタ
grave	深刻
stone	ストーン
terestre	地上波
spital	病院
florida	フロリダ
break	休憩
break	ブレーク
break	区切り
arc	アーク
arc	arc
arc	ボウ
arc	お辞儀
arc	おじぎ
arc	船首
comunicare	通信
comunicare	コミュニケーション
frate	bro
frate	兄弟
frate	ブラザー
semne	マークス
semne	サイン
caractere	文字
caractere	キャラクター
medalie	メダル
scriere	執筆
scriere	書き込み
scriere	筆記
procese	トライアル
procese	試練
procese	プロセス
procese	訴訟
disparute	絶滅
elizabeth	エリザベス
davis	デービス
davis	デイヴィス
prizonieri	囚人
power	権力
power	パワー
ismail	イスマーイール
arizona	アリゾナ
tony	トニー
consecinta	帰結
consecinta	帰結
schmidt	シュミット
puy	ピュイ
primara	メイン
primara	プライマリ
introducere	紹介
introducere	導入
dramaturg	劇作家
cheile	キー
lacuri	湖沼
main	メイン
fox	キツネ
promovare	プロモーション
promovare	宣伝
lansare	打ち上げ
lansare	起動
incercarea	テスト
diploma	ディプロマ
diploma	学位
diploma	ディプロマ
diploma	学位
ecaterina	キャサリン
teologie	神学
nationalgoals	nationalgoals
kosovo	コソボ
traducator	翻訳
evita	避ける
evita	避ける
divizie	師団
divizie	ディビジョン
legile	法律
frunte	おでこ
cavalerie	騎兵
versurile	歌詞
versurile	作詞
valley	バレー
valley	谷間
risc	リスク
auvergne	オーヴェルニュ
nikolai	ニコライ
solomon	ソロモン
ziar	新聞紙
ziar	新聞
organizare	組織
organizare	団体
organizare	組織
complexul	コンプレックス
complexul	錯体
complexul	複雑
rang	ランク
accepta	受け入れ
accepta	受け入れる
accepta	承認
accepta	受け入れ
accepta	受け入れる
accepta	承認
templul	テンプル
templul	寺院
templul	神殿
continuu	連続
etapa	舞台
etapa	ステージ
etapa	舞台
etapa	ステージ
service	サービス
youthclubs	youthclubs
sugereaza	提案
sugereaza	提案
alianta	アライアンス
alianta	アライアンス
alianta	アライアンス
monte	モンテ
recente	最近
cracovia	クラクフ
cracovia	クラクフ
cracovia	クラクフ
coordonate	座標
coordonate	座標
misiune	ミッション
dead	デッド
creanga	支店
creanga	支社
creanga	ブランチ
creanga	支部
diferenta	差異
diferenta	違い
diferenta	差分
diferenta	差異
diferenta	違い
diferenta	差分
diferenta	差異
diferenta	違い
diferenta	差分
coperta	表紙
coperta	被覆
coperta	カバー
coperta	cover
coperta	表紙
coperta	被覆
coperta	カバー
coperta	cover
gold	gold
gold	ゴールド
scriu	書き込み
scriu	書く
scriu	書き込む
scriu	執筆
scriu	書き込み
scriu	筆記
cauta	検索
cauta	検索
intalnire	ミーティング
intalnire	会議
intalnire	ミーティング
intalnire	会議
trasaturi	機能
trasaturi	特徴
philip	フィリップ
dreptate	正義
cor	合唱
cor	コーラス
cor	コル
wolf	ウルフ
wolf	オオカミ
prezente	現在
prezente	present
prezente	プレゼント
fruntea	おでこ
douglas	ダグラス
egal	等しい
egal	イコール
egal	等しい
tarn	タルヌ
vioara	ヴァイオリン
vioara	バイオリン
vioara	ヴァイオリン
vioara	バイオリン
vioara	フィドル
stejar	オーク
cavaler	騎士
cavaler	ナイト
istanbul	イスタンブール
patrick	パトリック
banii	お金
banii	貨幣
banii	マネー
banii	金銭
precedent	先例
precedent	判例
studiaza	勉強
sector	セクター
conacul	マンション
structuri	構造
deschiderea	開く
deschiderea	オープニング
decizie	決断
decizie	決定
amestec	mix
amestec	ミックス
amestec	混ぜる
amestec	混合物
amestec	ブレンド
corecta	正解
corecta	正しい
corecta	正解
corecta	正しい
imperiala	インペリアル
clasament	ランキング
clasament	順位
clasament	ランキング
jim	ジム
castel	キャッスル
campie	無地
campie	平野
infrangerea	敗北
milan	ミラノ
scenariul	脚本
scenariul	シナリオ
scenariul	脚本
scenariul	スクリプト
pierderea	損失
pierderea	喪失
argento	アルジェント
stack	スタック
fotografie	フォト
fotografie	写真
fotografie	撮影
fotografie	写真
principiu	原理
musulmani	イスラム教
musulmani	ムスリム
musulmani	イスラム教
musulmani	ムスリム
medieval	中世
raniti	怪我
raniti	負傷
profesionist	プロフェッショナル
castigator	勝者
castigator	ウィナー
castigator	勝者
castigator	ウィナー
desen	図面
desen	描画
desen	ドローイング
interzis	禁止
regulile	規則
regulile	ルール
irak	イラク
ideile	アイデア
ideile	アイディア
student	生徒
student	学生
reactie	反応
reactie	リアクション
reactie	反応
reactie	リアクション
reactie	反応
reactie	リアクション
howard	ハワード
pre	pre
topul	top
topul	上部
topul	トップ
avansat	上級
napoli	ナポリ
napoli	ナポリ
activitatile	アクティビティ
activitatile	活動
cutremur	地震
castilia	カスティーリャ
marte	マーズ
marte	火星
rare	レア
boala	病気
boala	疾患
boala	病気
boala	疾病
boala	病気
boala	病気
boala	疾患
boala	病気
boala	疾病
boala	病気
prusia	プロイセン
herbert	ハーバート
sculptor	彫刻
sculptor	彫刻家
intrebari	質問
intrebari	質問
intern	インターン
intern	内部
intern	国内
inchisa	閉店
completarea	修了
completarea	補完
completarea	竣工
completarea	完成
paginii	ページ
raspandit	拡散
raspandit	スプレッド
externa	外部
statie	ステーション
statie	ステーション
statie	ステーション
watson	ワトソン
industrie	業界
industrie	産業
cadru	フレーム
electronica	エレクトロニクス
electronica	エレクトロニック
electronica	エレクトロニクス
generatie	世代
generatie	ジェネレーション
generatie	世代
generatie	ジェネレーション
generatie	世代
generatie	ジェネレーション
ford	フォード
conflictul	競合
conflictul	紛争
conflictul	対立
conflictul	コンフリクト
peretele	ウォール
doge	ドージェ
ulei	石油
ulei	オイル
gordon	ゴードン
tehnici	テクニック
maurice	モーリス
illinois	イリノイ
aparitie	発生
allen	アレン
electronic	エレクトロニック
prietenii	友だち
prietenii	友達
channel	チャネル
channel	チャンネル
channel	海峡
logo	ロゴ
aprobarea	承認
genuri	ジャンル
curse	競走
curse	レース
curse	レーシング
primi	受け取る
primi	受信
clasic	洒落
clasic	クラシカル
clasic	クラシック
clasic	古典
clasic	クラシック
clasic	古典
clasic	classic
leipzig	ライプツィヒ
trek	トレック
trek	トレッキング
personalitate	個性
personalitate	人柄
personalitate	性格
personalitate	人格
personalitate	パーソナリティ
ocupata	忙しい
ocupata	ビジー
ocupata	占領
ocupata	忙しい
ocupata	ビジー
indiana	インディアナ
hollywood	ハリウッド
semnul	サイン
semnul	記号
semnul	署名
anhalt	アンハルト
spectacol	ショー
recunoastere	認識
recunoastere	認定
recunoastere	認識
recunoastere	認定
wales	ウェールズ
animal	アニマル
animal	動物
mandat	令状
mandat	委任
efectele	エフェクト
efectele	効果
estonia	エストニア
documentele	ドキュメント
documentele	書類
documentele	文書
mostra	サンプリング
mostra	サンプル
desene	図面
electronice	エレクトロニクス
electronice	エレクトロニック
egala	等しい
egala	イコール
egala	等しい
egala	イコール
cetateni	市民
cetateni	市民
primind	受信
bustul	バスト
tare	一生懸命
tare	ハード
tare	難しい
tare	ワル
aplica	応募
aplica	適用
aplica	応募
aplica	適用
imaginile	画像
imaginile	イメージ
dark	ダーク
dark	暗い
distruse	破壊された
individuale	個人
individuale	個別
conditia	状態
conditia	条件
necunoscut	不明
secrete	秘密
secrete	秘密
plastice	プラスチック
plastice	合成樹脂
purta	着る
purta	摩耗
tobe	ドラム
tobe	太鼓
century	世紀
century	センチュリー
inregistrari	レコード
inregistrari	登録
inregistrari	レコーディング
pomerania	ポメラニア
canta	歌う
canta	sing
canta	歌う
canta	sing
canta	歌う
canta	sing
parma	パルマ
etape	舞台
etape	ステージ
muta	ムーブ
muta	移動
invazia	侵略
invazia	侵攻
guy	ガイ
dai	ダイ
interioara	内側
interioara	インナー
interioara	内面
prezentata	提示
terenuri	土地
terenuri	ランド
terenuri	土地
profesori	教員
profesori	教師
primare	メイン
primare	プライマリ
primare	町長
primare	市長
drapelul	フラグ
drapelul	国旗
societati	会社
societati	社会
satelit	サテライト
satelit	衛星
diferita	異なる
diferita	異なる
regat	王国
atacant	ストライカー
mario	マリオ
hamburg	ハンブルグ
hamburg	ハンブルク
orléans	オルレアン
milion	ミリオン
milion	million
milion	百万
massimo	マッシモ
transforma	変換
transforma	変形
transforma	変換
transforma	変形
fundamentale	基本
pregatire	準備
pregatire	調製
pregatire	仕込み
pregatire	調合
pregatire	トレーニング
pregatire	講習
pregatire	修行
pregatire	訓練
pregatire	研修
pregatire	準備
pregatire	調製
pregatire	仕込み
pregatire	調合
obisnuit	レギュラー
obisnuit	普通
argumente	論証
argumente	引数
nominalizari	ノミネート
aplicarea	出願
aplicarea	アプリケーション
tibet	チベット
shakespeare	シェイクスピア
shakespeare	シェークスピア
arab	アラブ
stabileste	集合
stabileste	セット
laura	ローラ
medievale	中世
miscari	moves
miscari	動き
miscari	moves
miscari	動き
tratament	トリートメント
tratament	待遇
tratament	治療
compozitie	合成
compozitie	構成
queen	女王
queen	クイーン
via	via
jane	ジェーン
monaco	モナコ
ruinele	廃墟
ruinele	遺跡
augustus	オーガスタス
augustus	アウグストゥス
gray	灰色
gray	グレイ
gray	グレー
informatie	情報
publicarea	出版物
publicarea	出版
publicarea	公表
publicarea	出版
publicarea	パブリッシング
agricultura	農業
agricultura	農業
agricultura	農業
agricultura	農業
tehnologie	技術
tehnologie	テクノロジー
computer	コンピューター
computer	コンピュータ
strict	厳重
celule	セル
mecanica	力学
mecanica	力学
distrusa	破壊された
distrusa	破壊された
active	アクティブ
active	アセット
active	資産
primarul	町長
primarul	市長
depus	寄託
minerale	鉱物
minerale	鉱物
business	営業
business	事業
business	ビジネス
boston	ボストン
toulouse	トゥールーズ
mijloace	手段
marco	マルコ
eroare	エラー
arhiva	書庫
arhiva	アーカイブ
arhiva	アーカイブ
arhiva	書庫
arhiva	アーカイブ
arhiva	アーカイブ
marc	マルク
marc	marc
anuala	年次
urme	トラック
urme	トレース
expresia	表現
expresia	expression
observator	天文台
observator	オブザーバー
observator	オブザーバ
gard	フェンス
baieti	boys
baieti	男の子
baieti	みんな
baieti	boys
baieti	男の子
baieti	みんな
antic	アンティーク
antic	古代
montana	モンタナ
beijing	北京市
beijing	北京
geografie	地理
razboaie	戦争
razboaie	ウォーズ
razboaie	戦争
razboaie	ウォーズ
devreme	アーリー
devreme	早い
trecand	合格
cheie	キー
cheie	key
concluzia	結論
concluzia	エンディング
conferinta	カンファレンス
conferinta	会議
conferinta	カンファレンス
conferinta	会議
conferinta	カンファレンス
conferinta	会議
conferinta	カンファレンス
conferinta	会議
varietate	品種
varietate	バラエティ
varietate	変種
eseuri	随筆
eseuri	エッセイ
eseuri	エセー
calendarul	カレンダー
universala	ユニバーサル
transmite	転送
cercetarea	研究
cercetarea	リサーチ
bot	bot
bot	ボット
tanara	若い
tanara	ヤング
andrea	アンドレア
lost	ロスト
cluburi	クラブ
table	バックギャモン
pesti	魚類
pesti	フィッシュ
pesti	魚類
pesti	フィッシュ
cerere	出願
cerere	アプリケーション
cerere	請求
cerere	リクエスト
cerere	需要
cerere	催告
cetatean	市民
cetatean	市民
obiectul	オブジェクト
animatie	アニメーション
domn	紳士
domn	ジェントルマン
cantitati	数量
fort	フォート
fort	要塞
anthony	アンソニー
army	アーミー
army	軍隊
army	陸軍
civila	文官
dialog	台詞
limbaj	言語
bank	バンク
bank	銀行
grafica	グラフィック
grafica	グラフィック
grafica	グラフィックス
grafica	グラフィック
grafica	グラフィックス
asistent	助手
asistent	アシスタント
pacea	ピース
pacea	平和
bass	バス
bass	ベース
liverpool	リヴァプール
liverpool	リバプール
picturi	絵画
start	開始
start	始める
start	スタート
tel	tel
focul	火事
focul	ファイア
focul	火災
activeaza	アクティブ
frunze	葉っぱ
recenzii	レビュー
giuseppe	ジュゼッペ
armatele	軍隊
asasinat	暗殺
asasinat	暗殺
spoleto	スポレート
carne	食肉
unchiul	叔父
unchiul	伯父
unchiul	おじさん
unchiul	おじ
unchiul	アンクル
oro	オロ
tehnologia	技術
tehnologia	テクノロジー
impune	課す
pasul	step
pasul	ステップ
complete	コンプリート
complete	完備
nisip	砂塵
specialist	スペシャリスト
motoare	エンジン
stabilita	設立
proba	サンプリング
proba	サンプル
proba	サンプリング
proba	サンプル
pietro	ピエトロ
cipru	キプロス
solutii	ソリューション
solutii	ソリューション
exceptie	例外
exceptie	例外
sculptura	彫刻
sculptura	彫刻
sculptura	切り分け
sculptura	彫刻
artistul	芸術家
artistul	アーティスト
azur	アジュール
azur	アズール
parohia	教区
crezut	思考
factor	ファクター
factor	因子
factor	係数
caracteristica	特徴
caracteristica	特性
caracteristica	機能
caracteristica	フィーチャー
caracteristica	特徴
caracteristica	特徴
caracteristica	特性
caracteristica	機能
caracteristica	フィーチャー
caracteristica	特徴
petrol	ガソリン
petrol	石油
petrol	オイル
permit	許可
campioana	チャンピオン
campioana	チャンピオン
jurnal	ジャーナル
jurnal	日記
jurnal	日記
jurnal	ログ
jurnal	log
party	パーティ
party	パーティー
rangul	ランク
privat	非公開
privat	非公開
privat	プライベート
monede	硬貨
monede	コイン
monede	硬貨
monede	コイン
andreea	アンドレア
cercetator	研究者
cercetator	研究員
portretul	肖像
portretul	ポートレート
portretul	縦長
judecata	判断
judecata	審判
judecata	判断
judecata	判決
judecata	判断
judecata	審判
judecata	判断
judecata	判決
fantasy	ファンタジー
concept	概念
concept	コンセプト
golden	ゴールデン
golden	黄金
zidul	ウォール
moneda	通貨
moneda	硬貨
moneda	コイン
moneda	通貨
moneda	硬貨
moneda	コイン
road	道路
madonna	マドンナ
soarele	太陽
soarele	sun
lyon	リヨン
vincent	ヴィンセント
factori	要因
apollo	アポロ
teorii	理論
gospodarie	世帯
off	オフ
monitorul	モニター
monitorul	モニタ
mesaje	メッセージ
marine	マリン
normala	普通
normala	ノーマル
strans	きつい
strans	きつい
considerare	対価
suveran	主権
miller	ミラー
limbajul	言語
benzi	車線
benzi	テープ
benzi	ストリップ
rural	田舎
sufletul	ソウル
sufletul	霊魂
adams	アダムズ
adams	アダムス
educatia	教育
educatia	学歴
ciclul	サイクル
decretul	布告
posibile	可能性
isaac	アイザック
isaac	イサク
memorial	追悼
memorial	追悼
memorial	記念碑
fapte	事実
preferat	お気に入り
preferat	お気に入り
alternative	オルタナティブ
alternative	代替
col	col
lateral	サイド
hartie	用紙
hartie	ペーパー
hartie	用紙
hartie	ペーパー
unica	ユニーク
unica	独特
marmura	大理石
marmura	marble
marmura	大理石
marmura	marble
cover	表紙
cover	被覆
cover	カバー
cover	cover
phoenix	フェニックス
asistenta	援助
asistenta	援助
asistenta	ナース
asistenta	ナース
fizic	フィジカル
fizic	物理
victoriei	ビクトリア
victoriei	ヴィクトリア
camere	部屋
camere	ルーム
reduce	減らす
jersey	ジャージー
false	false
false	虚偽
peru	ペルー
refuza	辞退
refuza	拒否
refuza	却下
refuza	拒否
refuza	拒否
frumoasa	美しい
frumoasa	ビューティフル
frumoasa	美しい
frumoasa	ビューティフル
vis	vis
vis	ドリーム
vis	dream
florian	フロリアン
alexandria	アレクサンドリア
fonduri	資金
limitata	限定
limitata	limited
legenda	伝説
legenda	キャプション
legenda	伝説
lanseaza	打ち上げ
lanseaza	起動
declara	申告
declara	宣言
declara	申告
declara	宣言
ghid	ガイド
verne	ヴェルヌ
altitudinea	高度
heart	心臓
heart	ハート
michigan	ミシガン
coordonator	コーディネーター
dragostea	ラヴ
dragostea	ラブ
universitate	大学
lama	刃物
lama	ブレイド
lama	ラーマ
lama	ラマ
lama	刃物
lama	ブレイド
circulatie	循環
circulatie	循環
activa	アクティブ
dedicata	専用
alfabetul	アルファベット
speranta	ホープ
speranta	希望
speranta	ホープ
speranta	希望
speranta	ホープ
speranta	希望
comentarii	コメント
comentarii	コメント
parere	意見
parere	意見
albastra	青い
albastra	ブルー
albastra	青色
monica	モニカ
pregatirea	準備
pregatirea	調製
pregatirea	仕込み
pregatirea	調合
pregatirea	準備
pasageri	乗客
pasageri	乗客
pasageri	旅客
hamilton	ハミルトン
edgar	エドガー
watanabe	ワタナベ
watanabe	渡辺
diana	ダイアナ
gloria	グロリア
cantitate	金額
cantitate	数量
teza	テーゼ
teza	論文
teza	テーゼ
teza	論文
teza	宣告
teza	センテンス
teza	文章
hotararea	判断
hotararea	判決
scrisori	手紙
tratate	条約
diametru	直径
geneva	ジュネーブ
geneva	ジュネーヴ
light	軽い
light	明るい
light	ライト
stuttgart	シュトゥットガルト
porto	ポルト
nucleare	原子力
ranit	怪我
ranit	負傷
ranit	負傷
proprietar	オーナー
proprietar	所有者
proprietar	地主
proprietar	家主
wolfgang	ヴォルフガング
cantitatea	数量
misiuni	代入
misiuni	割り当て
misiuni	ミッション
randurile	階級
mix	mix
mix	ミックス
mix	混ぜる
sufera	苦しむ
sufera	苦しむ
bis	ビス
bis	アンコール
player	プレイヤー
player	プレーヤー
targuri	縁日
privata	非公開
privata	プライベート
actorul	俳優
deva	デーヴァ
politia	警察官
politia	ポリス
politia	警察
politia	警察官
politia	ポリス
politia	警察
conflicte	紛争
conflicte	コンフリクト
conflicte	競合
conflicte	紛争
conflicte	対立
conflicte	コンフリクト
contributia	寄与
contributia	貢献
contributia	出資
compozitia	合成
compozitia	構成
compozitia	合成
compozitia	構成
oricare	any
lovit	hit
lovit	ヒット
trecere	クロッシング
trecere	合格
atacurile	攻撃
rev	rev
olandez	ダッチ
alternativ	オルタナティブ
alternativ	代替
alternativ	交互
alternativ	交互
warner	ワーナー
industriala	工業
industriala	工業
lawrence	ローレンス
arhiepiscop	大主教
eva	eva
eva	エヴァ
eva	イブ
eva	イヴ
scriitoare	作家
scriitoare	ライター
timpuri	タイムズ
strain	エイリアン
strain	よそ者
strain	外国
strain	よそ者
strain	外国
kevin	ケヴィン
moon	ムーン
prezentarea	プレゼン
prezentarea	プレゼンテーション
suedez	スウェード
reforma	改革
reforma	革新
reforma	リフォーム
reforma	改革
reforma	革新
reforma	リフォーム
victorii	勝利
victorii	勝利
sarcina	妊娠
sarcina	妊娠
sarcina	読み込む
sarcina	ロード
sarcina	読み込み
sarcina	タスク
three	三人
three	three
three	スリー
inventat	発明
raspunsul	応答
raspunsul	レスポンス
venus	ウェヌス
venus	金星
venus	ヴィーナス
avionul	飛行機
tokyo	東京
contemporane	現代
marimea	サイズ
agentia	エージェンシー
agentia	代理店
agentia	エージェンシー
agentia	代理店
stuart	スチュアート
stuart	ステュアート
zelotes	zelotes
over	オーバー
over	over
interioare	内部
interioare	内装
interioare	内面
interioare	インテリア
onoarea	名誉
onoarea	名誉
tiraspol	ティラスポリ
nasa	nasa
absolvirea	卒業
ascuns	隠し
baterie	電池
baterie	バッテリー
baterie	バッテリ
dave	デーヴ
dave	デイヴ
capela	チャペル
capela	チャペル
test	テスト
simultan	同時
hong	ホン
brigada	旅団
brigada	旅団
profund	ディープ
profund	深い
richter	リヒター
grant	付与
grant	グラント
portret	肖像
portret	ポートレート
portret	縦長
antologie	アンソロジー
england	イギリス
calatorii	旅行
negative	ネガティブ
negative	マイナス
negative	ネガ
negative	ネガ
etnice	民族
coloane	カラム
hills	ヒルズ
billy	ビリー
opozitie	野党
opozitie	野党
nordic	ノルディック
url	url
empire	帝国
empire	帝政
empire	エンパイア
frontiera	ボーダー
frontiera	国境
frontiera	フロンティア
frontiera	ボーダー
frontiera	国境
frontiera	フロンティア
mecanic	メカニック
erou	ヒーロー
argument	論証
cercetatori	研究者
cercetatori	研究者
imprumut	ローン
imprumut	融資
imprumut	借用
imprumut	借りる
israelului	イスラエル
viitoare	フューチャー
viitoare	未来
viitoare	将来
dubla	ダブル
dubla	二重
dubla	ダブル
dubla	二重
utilizatorul	ユーザー
utilizatorul	ユーザ
june	六月
buget	予算
comertul	貿易
comertul	トレード
comertul	取引
comertul	商業
comertul	コマース
miguel	ミゲル
arma	武器
arma	凶器
arma	ガン
arma	武器
arma	凶器
arma	ガン
tata	父親
tata	父親
rom	rom
rom	ラム
echivalent	同等
tabara	camp
tabara	キャンプ
tabara	camp
tabara	キャンプ
tabara	camp
tabara	キャンプ
lichid	流体
lichid	液体
sezoane	季節
sezoane	シーズン
culturi	農産物
culturi	作物
fan	ファン
fan	干し草
criterii	基準
criterii	条件
pennsylvania	ペンシルバニア
dispozitie	支給
dispozitie	条項
dispozitie	条文
dispozitie	処分
dispozitie	気分
dispozitie	ムード
incasari	代価
povesti	記事
povesti	ストーリー
povesti	記事
povesti	ストーリー
plecarea	出発
plecarea	去る
sectiuni	セクション
principii	原則
principii	原理
intelegere	理解
intelegere	理解
opinii	意見
jerry	ジェリー
performanta	パフォーマンス
performanta	性能
performanta	興行
performanta	パフォーマンス
performanta	性能
performanta	興行
performanta	パフォーマンス
performanta	性能
performanta	興行
neapole	ナポリ
neapole	ナポリ
tratamentul	トリートメント
tratamentul	待遇
tratamentul	治療
cerc	サークル
eseu	随筆
eseu	エッセイ
comportamentul	行動
comportamentul	挙動
comportamentul	行動
comportamentul	挙動
momente	moments
momente	モーメント
sosirea	到着
pozitiv	陽性
pozitiv	ポジティブ
nicu	nicu
asigurarea	保険
eforturile	取り組み
eforturile	努力
lenin	レーニン
massachusetts	マサチューセッツ
retrage	引き出す
vandute	落札
dec	dec
ingrid	イングリッド
serghei	セルゲイ
sexuale	性的
alto	アルト
mail	郵便
mail	メール
melodie	メロディ
melodie	メロディー
melodie	メロディ
melodie	チューン
melodie	歌曲
melodie	ソング
mormant	墓所
mormant	墓穴
mormant	墓所
mormant	墓穴
investitii	投資
investitii	投資
investitii	投資
investitii	投資
punk	パンク
vizita	訪問
vizita	訪問
vizita	訪問
steven	スティーヴン
utilizatorilor	ユーザー
utilizatorilor	ユーザ
emisar	使者
dragon	ドラゴン
produc	プロデュース
aplicat	応用
abandonat	放棄された
permanenta	パーマネント
permanenta	パーマネント
austriaca	オーストリア
western	ウェスタン
western	ウエスタン
principiile	原則
principiile	原理
fenomenul	現象
bunicul	おじいちゃん
bunicul	おじいさん
bunicul	祖父
undeva	どこか
guvernare	ガバナンス
guvernare	政府
rata	レート
rata	評価
rata	レート
rata	評価
rata	カモ
rata	アヒル
rata	ダック
rata	カモ
rata	アヒル
rata	ダック
rata	カモ
rata	アヒル
rata	ダック
jupiter	ジュピター
jupiter	木星
raza	半径
raza	radius
raza	半径
raza	radius
scaun	いす
scaun	チェア
scaun	椅子
scaun	座席
regent	摂政
poe	ポー
varsa	こぼす
varsa	こぼす
jacob	ジャコブ
hop	ホップ
pietre	ストーンズ
pietre	岩石
pietre	ロックス
leonard	レナード
ramura	支店
ramura	支社
ramura	ブランチ
ramura	支部
azzurro	azzurro
trage	シュート
trage	引っ張る
trage	プル
beach	ビーチ
beach	砂浜
venezuela	ベネズエラ
venezuela	ベネズエラ
sot	ダンナ
sot	主人
sot	旦那
sot	ダンナ
sot	主人
sot	旦那
orient	オリエント
alaska	アラスカ
ridicarea	リフティング
magic	magic
magic	魔法
magic	マジック
magic	マジカル
revolta	蜂起
revolta	反乱
revolta	暴動
revolta	蜂起
revolta	反乱
revolta	暴動
pozitive	陽性
pozitive	ポジティブ
cetatenii	市民
recunoasterea	認識
recunoasterea	認定
reactia	反応
reactia	リアクション
barbara	バーバラ
barbara	野蛮
olga	オルガ
rasa	品種
rasa	人種
rasa	競走
rasa	レース
rasa	品種
rasa	人種
rasa	競走
rasa	レース
demisia	辞表
demisia	辞任
demisia	辞職
negativ	ネガティブ
negativ	マイナス
negativ	ネガ
extinderea	膨張
extinderea	引き伸ばし
greutatea	重量
greutatea	体重
temple	テンプル
temple	寺院
temple	神殿
inspiratie	インスピレーション
inspiratie	インスパイア
inspiratie	インスピレーション
inspiratie	インスパイア
atlas	アトラス
cal	ウマ
cal	カル
fisa	fiche
fisa	fiche
albatros	アルバトロス
succesiune	承継
succesiune	継承
succesiune	引継ぎ
norman	ノーマン
retele	ネットワーク
retele	ネットワーク
extras	抜粋
extras	エキス
televiziunea	テレビ
lucia	ルチア
lucia	ルシア
navele	艦船
navele	船舶
wild	ワイルド
wild	野生
aliat	アライ
aliat	アリー
vehicule	乗り物
vehicule	車両
totalul	合計
concertul	コンサート
clark	クラーク
fritz	フリッツ
moara	ミル
moara	ミル
razboaiele	戦争
razboaiele	ウォーズ
timpuriu	アーリー
timpuriu	早い
formare	トレーニング
formare	講習
formare	修行
formare	訓練
formare	研修
democrata	民主主義
slatina	スラティナ
benevento	ベネヴェント
produsele	プロダクト
produsele	商品
produsele	製品
sfera	球体
sfera	球面
sfera	球形
sfera	球体
sfera	球面
sfera	球形
info	情報
clasificare	分類
scrima	フェンシング
palat	宮殿
law	法律
law	法学
placa	プレート
oxigen	酸素
vice	バイス
logica	論理
logica	論理
logica	論理
stockholm	ストックホルム
tenis	テニス
criza	危機
criza	危機
criza	差押え
criza	押収
directie	方向
directie	ステアリング
directie	方向
regi	キングス
spatii	スペース
spatii	スペース
specializat	専門
antichitate	アンティーク
raspunde	回答
raspunde	答え
raspunde	答弁
raspunde	返信
raspunde	応答
raspunde	回答
raspunde	回答
raspunde	答え
raspunde	答弁
buda	ブダ
nero	nero
posesia	占有
posesia	所持
faptele	事実
deplasare	変位
materie	物質
materie	事柄
transformarea	変換
cinema	映画
cinema	シネマ
atitudine	姿勢
atitudine	態度
linux	linux
autoritate	権威
autoritate	権限
autoritate	職権
citat	引用
otel	スチール
otel	鋼鉄
otel	スチール
otel	鋼鉄
caldura	ヒート
caldura	ヒート
caldura	ヒート
apus	夕焼け
apus	日没
diplomat	外交官
decret	布告
campo	campo
eliminarea	処分
eliminarea	廃棄
eliminarea	除去
baiat	男の子
baiat	少年
baiat	ボーイ
baiat	男の子
baiat	少年
baiat	ボーイ
selectie	選考
selectie	セレクション
selectie	選択
studioul	スタジオ
criticii	評論家
folclor	伝承
verona	ヴェローナ
intrebarea	質問
intrebarea	疑問
operatii	演算
operatii	オペレーション
operatii	操作
sarah	サラ
baroc	バロック
newton	ニュートン
locuinte	住居
locuinte	住宅
locuinte	住居
locuinte	住宅
observatii	コメント
observatii	観測
observatii	備考
köln	ケルン
fair	フェア
adaptare	適応
incendiu	火事
incendiu	ファイア
incendiu	火災
filosofia	哲学
inter	inter
sultanul	スルタン
sultanul	スルターン
canale	チャネル
canale	チャンネル
occident	ウエスト
occident	西部
occident	ウェスト
ecran	画面
ecran	スクリーン
deschidere	開く
deschidere	オープニング
dovedeste	証明
evolutie	進化
evolutie	evolution
culorile	カラー
beton	コンクリート
declaratia	ステートメント
declaratia	声明
declaratia	布告
declaratia	宣言
declaratia	申告
friuli	フリウーリ
expresie	表現
expresie	expression
angela	アンジェラ
manastiri	修道院
manastiri	僧院
tetragnatha	tetragnatha
scoate	削除
scoate	取り除く
pronuntat	発音
