que	to
menors	maloljetnika
fruit	voće
fruit	voce
fruit	voćni
fruit	plod
ucraïna	ukrajina
ucraïna	ukrajine
solució	rješenje
eslovàquia	slovačka
vent	vetar
vent	vjetar
vent	vjetra
primavera	proljeće
primavera	proljeća
tinent	poručnik
grand	grand
correu	mail
correu	pošta
dinamarca	danske
dinamarca	danska
dinamarca	danskoj
desenvolupat	razvio
desenvolupat	razvijena
desenvolupat	razvijen
vella	vella
aplicacions	prijave
aplicacions	aplikacije
aplicacions	aplikacije
texas	teksas
texas	texas
relativament	relativno
badia	zaljev
badia	uvala
badia	bay
sicília	sicilije
breu	kratko
mario	mario
ordres	naredbe
ordres	zapovijedi
ordres	naredbe
ordres	narudžbe
coordenades	koordinate
banc	banka
banc	banke
aires	airesu
religiós	religiozni
religiós	vjerska
religiós	vjerski
religiós	vjerske
vehicles	vozila
vehicles	vozilima
districtes	okruga
augment	povećanje
ocell	ptica
ocell	bird
possessió	posjedovanje
possessió	posjed
conseller	savjetnice
persecució	progon
càrrecs	naplaćuje
càrrecs	optužbe
científic	znanstvenik
científic	znanstvenica
científic	naučnik
carl	karl
carl	carl
oceà	okean
oceà	ocean
joaquim	joaquim
cònsol	konzul
manté	održava
rebut	primljena
rebut	primio
rebut	primljen
rebut	primljeno
august	augustus
jardí	vrta
jardí	garden
jardí	vrt
nàpols	napulju
nàpols	napulj
perú	peruu
perú	peru
medalles	medalje
medalles	odličja
autoritats	vlasti
registre	registar
registre	registrirati
tribunal	sud
tribunal	dvor
mestres	učitelji
mestres	profesori
mestres	nastavnici
recorregut	tour
recorregut	turneja
recorregut	tura
recorregut	obilazak
error	pogreška
error	greška
error	pogreška
error	greška
denominació	naziv
denominació	ime
denominació	denominacija
capítol	poglavlje
malalties	bolesti
dolça	slatki
dolça	slatko
dolça	slatka
dolça	milina
rosselló	roussillon
castells	dvorce
castells	castells
absis	apsidom
joventut	mladež
joventut	mladost
joventut	mladosti
molí	mlin
molí	mill
artística	umjetničko
artística	umjetnička
artística	umjetnički
matemàtiques	matematiku
matemàtiques	matematika
peus	noge
peus	stopala
decoració	ukras
decret	dekret
recentment	nedavno
tornà	okrenuo
tornà	okrenuli
culte	kult
culte	obožavanje
grecs	grci
columna	kolona
columna	stupac
ebre	ebro
menjar	hrane
menjar	hrana
inclòs	uključeno
inclòs	uključen
inclòs	uključujući
japonès	japanci
japonès	japanski
japonès	japanac
japonès	japanska
japonès	japansko
noble	plemenito
noble	plemeniti
murs	zidovi
murs	zidine
murs	zidove
murs	zidova
dotze	dvanaest
dotze	twelve
london	london
conferència	konferencije
conferència	konferencija
conferència	konferenciji
reconèixer	prepoznati
xinès	kinezi
xinès	kinesko
xinès	kineski
xinès	kinez
xinès	kineska
columnes	kolone
columnes	stupovi
lluna	mesec
lluna	mjesec
institució	institucije
institució	ustanova
institució	institucija
tallers	radionice
ple	pun
ple	full
ple	puna
ple	puni
cua	rep
cua	repa
finestra	prozor
altes	uspona
sèries	serije
sèries	serija
singh	singh
rodríguez	rodriguez
franco	franco
moments	trenutci
moments	trenutaka
moments	momenti
moments	trenuci
moments	trenutke
corea	koreja
corea	koreji
corea	koreju
png	png
ferrocarril	željeznica
ferrocarril	pruga
ferrocarril	željeznica
bloc	blog
bloc	blok
bloc	blokiraj
turisme	turizma
turisme	turizam
psoe	psoe
estany	ribnjak
estany	bare
estany	pond
definició	definicije
definició	definicija
òrbita	orbitu
condició	stanje
condició	uvjet
intenció	namjera
músic	glazbenik
nació	nacija
nació	nacije
groc	žuto
groc	žuti
groc	žuta
cercle	krug
victòries	pobjede
records	pozdrave
defensar	braniti
defensar	brani
falta	manjak
falta	nedostatak
falta	manjka
falta	nedostaje
falta	nestala
falta	fali
falta	nestao
objectius	golova
objectius	ciljeve
objectius	ciljevi
torn	pomak
torn	tokarilica
contrari	suprotno
contrari	nasuprot
contrari	suprotno
parets	zidovi
parets	zidine
parets	zidove
parets	zidova
originalment	izvorno
ferrer	kovača
ferrer	kovač
abadia	abbey
abadia	opatija
notícies	novosti
notícies	vesti
notícies	vijesti
determinar	odrediti
mark	označi
mark	marko
mark	marka
mark	mark
poemes	pjesme
poemes	pesme
funcionament	operacija
familia	obitelji
familia	porodica
familia	obitelj
familia	familija
nen	djete
nen	dete
nen	dijete
cat	mačak
cat	macka
cat	mačka
cat	cat
diàmetre	promjer
diàmetre	promjeru
escòcia	škotskoj
escòcia	škotsku
escòcia	škotske
escòcia	škotska
mandat	mandat
elecció	izbor
introducció	predstavljanje
introducció	uvod
introducció	upoznavanje
introducció	uvod
infanteria	pješaštvo
característica	funkcija
característica	značajka
setmanes	tjedana
setmanes	tjedne
setmanes	tjedni
setmanes	nedelje
martín	martine
martín	martina
martín	martin
anunciar	najavi
ofereix	ponude
ofereix	nudi
ofereix	ponuda
trenta	trideset
trenta	thirty
descriu	opisuje
descriu	opisati
descriu	opisi
posicions	pozicije
pdf	pdf
esport	sport
bases	baze
esclaus	robovi
esclaus	robove
familiar	poznato
escriptura	pišem
escriptura	pisanje
escriptura	pisem
reconegut	prepoznao
reconegut	prepoznat
reconegut	prepoznala
reconegut	prepoznali
veus	glasove
veus	glasovi
cementiri	groblju
cementiri	groblje
oxford	oxford
oxford	oxfordu
oxford	oxforda
castelló	castellón
ajut	pomoć
components	komponente
buenos	buenos
patró	uzorak
patró	obrazac
físic	fizičar
físic	fizički
vic	vic
vic	vik
tom	toma
tom	tome
tom	tom
jones	jones
perdut	izgubljeni
perdut	izgubljena
perdut	izgubljeno
perdut	izgubljen
saló	lounge
saló	salon
saló	salona
naturalesa	priroda
naturalesa	prirode
organitzacions	organizacije
jacques	jacques
saragossa	zaragozi
natura	natura
natura	priroda
natura	prirode
jerusalem	jeruzalem
jerusalem	jeruzalemu
diego	diego
cuba	kubu
cuba	kube
cuba	kubi
cuba	kuba
científics	naučnici
científics	znanstvenici
potència	moc
potència	moć
potència	snaga
potència	napajanje
roba	odjeća
fotografies	slike
serveix	služi
coronel	pukovnik
hem	hem
possibles	moguć
possibles	mogući
possibles	moguce
possibles	moguće
white	bijeli
white	bijela
white	bijelo
cavaller	vitez
cavaller	skakač
propera	sljedeća
armènia	armenija
permanent	trajna
permanent	stalni
permanent	trajno
destacat	prikazano
destacat	izdvojene
guió	dash
guió	crtica
guió	skripte
guió	scenarij
google	google
escenes	prizori
escenes	scene
lingüística	lingvistike
xavier	xavier
descendents	potomci
orígens	porijeklo
descobert	otkriveno
descobert	otkriven
descobert	otkrio
descobert	otkriveni
descobert	otkrivena
retirada	povlačenje
professionals	profesionalci
professionals	profesionalni
professionals	profesionalno
professionals	profesionalac
professionals	profesionalna
pisos	stanova
pisos	podovi
pisos	podove
batlle	batlle
cadascun	svaki
cadascun	svaka
colòmbia	kolumbiju
colòmbia	kolumbija
colòmbia	kolumbiji
taiwan	tajvanu
carolina	carolina
carolina	karolina
derrotat	poražen
derrotat	poraženi
intervenció	intervencija
intervenció	intervencije
territorial	teritorijalni
tocar	dira
tocar	dirljivo
bach	bach
esperit	duh
esperit	duše
documental	dokumentarac
síria	siriji
síria	sirije
tret	pucanj
independents	nezavisno
independents	neovisna
independents	neovisno
independents	samostalna
independents	nezavisne
observar	promatrati
scott	scott
diferències	razlika
diferències	razlike
lateral	bočni
alliberament	oslobodi
alliberament	oslobođenja
alliberament	oslobodilačke
alliberament	oslobođenje
gel	leda
gel	led
gel	ice
límits	granice
límits	ograničenja
clàssic	klasična
clàssic	klasično
clàssic	klasični
tram	protežu
tram	rastezanje
canals	kanali
canals	kanale
canals	kanali
fusió	fuzije
equivalent	ekvivalent
homenatge	danak
homenatge	počast
olímpic	olimpijski
olímpic	olympic
ocells	ptice
portada	cover
portada	zaklon
kullander	kullander
idioma	jezik
fàcil	lagano
fàcil	lako
marie	marie
marie	mari
hereu	nasljednik
hereu	nasljednika
perill	opasnost
capa	sloj
mediterrània	mediterana
mediterrània	mediteranske
exili	egzilu
múltiples	višestruko
múltiples	višestruki
venda	prodaju
venda	prodaja
desert	pustinja
especials	specijaliteta
especials	specijalno
especials	posebno
especials	posebni
especials	poseban
especials	posebna
públiques	javni
públiques	javnost
públiques	javna
públiques	javno
protegir	zaštiti
protegir	štiti
programari	softver
programari	software
king	kralju
king	kralj
king	king
alacant	alicante
amplada	širina
cel	raja
cel	raj
cel	nebesa
cel	nebo
cel	neba
cel	nebu
cel	sky
cel	nebo
durada	trajanje
senat	senatu
senat	senat
mitologia	mitologiji
mitologia	mitologija
civils	civili
civils	civile
html	html
minerals	minerala
explicar	objasni
esdeveniment	događaja
esdeveniment	događaju
esdeveniment	događaj
disponible	dostupno
disponible	dostupan
disponible	dostupne
disponible	dostupna
disponible	dostupni
abat	abbot
sánchez	sanchez
àngel	anđela
àngel	angel
àngel	anđeo
uruguai	urugvaj
curses	karijere
mediterrani	mediterana
mediterrani	mediteranske
proteïnes	protein
proteïnes	proteina
proteïnes	proteini
proteïnes	proteini
naus	brodove
naus	brodovi
islam	islama
islam	islam
normes	pravila
françois	francois
françois	françois
virus	virus
tomba	grobnica
frank	frank
plena	pun
plena	full
plena	puna
plena	puni
representants	predstavnici
representants	predstavnike
regular	redovito
regular	redovna
regular	redovno
productor	producent
carregat	napunjen
assegurar	osigurano
assegurar	osigurati
arribant	dolazim
arribant	dolazi
risc	rizik
contracte	ugovor
factors	faktora
tenint	uzimanje
tenint	uzimajući
tenint	uzimam
trets	pucnji
trets	pucnjevi
trets	hica
sultà	sultana
sultà	sultan
oberta	otvori
verge	djevice
verge	djevica
descobriment	otkrića
descobriment	otkriće
descobriment	discovery
trobada	susret
trobada	sastanak
trobada	upoznavanje
autonomia	autonomiju
car	skupo
car	skupa
car	skup
car	skupi
bandes	bendovi
bandes	bendova
provincial	provincijski
alps	alpe
campionats	prvenstvu
campionats	prvenstva
sòl	tlo
enginyeria	inženjering
enginyeria	strojarnica
paisatge	pejzaž
paisatge	krajolik
granada	granada
catalina	catalina
opinió	mišljenje
opinió	misljenje
regnes	kraljevstva
revistes	časopise
revistes	časopisi
chicago	chicagu
chicago	chicago
deriva	drift
edward	edward
globus	globus
globus	baloni
globus	balone
globus	balona
globus	balonu
globus	balon
rica	rica
parlants	zvučnika
parlants	govornici
val	val
difusió	difuzija
acabat	završi
acabat	završeno
relleu	olakšanje
carboni	ugljika
carboni	ugljik
identitat	identitet
humanitat	čovječanstvo
humanitat	ljudskost
humanitat	humanost
rio	rio
rio	riju
são	são
cartes	kartice
cartes	karte
roques	stijene
roques	kamenje
tradicionalment	tradicionalno
catàleg	katalog
catàleg	kataloga
catàleg	katalog
escultor	kipar
tony	tony
bisbes	biskupi
propietari	vlasnica
propietari	vlasnika
propietari	vlasnik
journal	journal
journal	dnevnik
harry	harry
comportament	ponašanje
exposicions	izložbe
enemic	neprijatelj
enemic	neprijatelja
ningú	nitko
republicà	republikanac
cavalleria	konjica
cavalleria	konjicu
paleta	paleta
restaurants	restorani
restaurants	restorane
finalitat	svrha
finalitat	namjena
finalitat	svrhu
congo	kongu
representen	predstavljaju
converteix	preobratiti
converteix	pretvori
converteix	pretvoriti
candidat	kandidatkinja
candidat	kandidat
plataforma	platforma
plataforma	platformu
presents	prisutan
presents	sadašnjost
presents	poklon
angle	kut
habitualment	obično
dansa	dance
dansa	pleši
dansa	ples
visita	posjetite
visita	posjeti
visita	posjetiti
visita	posjet
visita	posjeta
coral	coral
coral	koral
entrevista	intervju
motors	motori
fred	hladna
fred	hladno
fred	fred
portuguès	portugalski
dècades	desetljeća
dècades	desetljećima
corda	konopac
corda	konop
corda	uže
corda	akord
classificada	povjerljivo
pensament	misao
pensament	mislio
milers	tisuće
armada	navy
armada	mornarice
armada	mornarički
armada	mornarica
inscripció	registracija
inscripció	registraciju
inscripció	registracije
iniciativa	inicijativa
iniciativa	inicijative
iniciativa	inicijativu
voluntat	will
voluntat	hoce
flandes	flanders
perfil	profil
transició	prijelaz
cova	pećina
cova	pećini
cova	spilja
cova	špilja
adaptació	adaptacija
teresa	teresa
teresa	tereza
tasques	zadaci
tasques	zadaće
tasques	zadatke
ceràmica	keramičke
ceràmica	keramike
ràpid	brzo
ràpid	brzi
jan	jan
jan	jana
arxius	datoteke
arxius	arhive
arxius	arhiv
arxius	arhiva
dubte	sumnja
moneda	valuta
moneda	valute
moneda	novčić
moneda	kovanica
facultat	fakultet
facultat	fakulteta
facultat	nastavnici
habita	prebiva
foto	fotografiju
foto	foto
foto	fotografija
foto	slika
salt	salt
salt	sol
salt	soli
enginyer	inžinjer
enginyer	inženjer
consum	potrošnja
consum	potrošnje
associat	suradnik
associat	suradnica
boca	mouth
boca	usta
boca	boca
boca	boki
nobles	plemići
realment	stvarno
caça	lovi
caça	lova
caça	lov
soler	soler
partícules	čestice
college	fakultet
college	koledž
college	college
destrucció	uništavanje
destrucció	uništenje
destrucció	razaranje
tren	vlakom
tren	voz
tren	vlak
usat	korištene
usat	korišteno
usat	korišten
belga	belgijski
cavalls	konje
cavalls	konjima
cavalls	konji
calendari	kalendar
pedres	kamenje
descriure	opisati
descriure	opisi
aconseguit	ostvaren
aconseguit	postigao
adoptar	usvoji
adoptar	usvojiti
infant	djete
infant	dete
infant	dijete
reunió	susret
reunió	sastanak
reunió	upoznavanje
parell	peer
williams	williams
pop	pop
astúries	asturija
resolució	rezolucija
resolució	rezolucije
berenguer	berengar
berenguer	berenguer
oncle	tetak
oncle	ujak
ficció	fantastika
ficció	fikcija
ocasió	povod
ocasió	prigoda
nadal	božić
time	vreme
time	vrijeme
públics	javni
públics	javnost
públics	javna
públics	javno
walter	walter
anat	otišao
pesca	pecanje
pesca	ribolov
pesca	peca
crític	kritičara
crític	kritičar
crític	kritičnom
crític	kritično
crític	kritične
crític	kritična
geòrgia	georgia
carn	mesa
carn	meso
produït	proizveden
comuns	zajednički
comuns	zajedničko
comuns	zajednička
marroc	maroku
marroc	maroko
detalls	detalji
detalls	pojedinosti
ordo	ordo
estendre	posuti
bàsquet	košarka
bàsquet	košarku
senzill	jednostavna
senzill	jednostavan
senzill	jednostavno
css	css
volums	svezaka
exteriors	strani
exteriors	strano
gabriel	gabriel
gabriel	gabrijel
gabriel	gabriele
eines	alat
eines	alati
retrat	portret
exèrcits	armije
exèrcits	vojske
pantalla	ekran
pantalla	platno
pantalla	zaslon
estrena	premijeru
estrena	premijeri
estrena	premijera
estrena	premijere
diccionari	rječnik
definitivament	definitivno
conquerir	osvajanje
conquerir	osvojiti
conquerir	osvoji
nuclear	nuklearni
nuclear	nuklearno
nuclear	nuklearna
guanyat	osvojio
guanyat	pobijedio
guanyat	pobjedio
guanyat	zasluženo
guanyat	zaradio
guanyat	zaradili
guanyat	zaslužio
accident	nezgoda
accident	nesreća
vot	glasanje
tendència	trend
sexual	seksualna
sexual	seksualno
comtes	grofovi
ordinador	računalo
ruïnes	ruševinama
ruïnes	ruševine
ruïnes	ruševina
fama	slava
fama	slave
fama	slavu
cuina	kuhinje
cuina	kuhinja
vols	letove
vols	letova
vols	letovi
variant	varijanta
russos	rusi
russos	rusima
russos	ruse
comarques	županije
lemmon	lemmon
cèsar	cezar
llistes	liste
comèdia	komedije
comèdia	komedija
interpretar	protumačiti
das	das
originals	originali
univers	univerzum
univers	svemir
significat	značenje
alfred	alfred
concretament	konkretno
lleugerament	neznatno
manresa	manresa
continental	continental
extinció	istrebljenje
extinció	izumiranja
extinció	istrebljenja
destruir	uništi
persa	perzijski
equipament	oprema
llegir	pročitaj
llegir	pročitajte
llegir	čitaj
max	max
max	maks
avions	avione
avions	zrakoplovi
avions	avioni
masculí	muško
masculí	mužjak
masculí	muškarac
masculí	muški
nota	napomena
nota	bilješka
fàcilment	lako
convertit	pretvorena
convertit	preobratio
convertit	pretvorio
actors	glumce
actors	glumci
compondre	sastavi
creixent	raste
vocal	samoglasnik
jack	jack
eduard	edward
eduard	eduard
florència	firenca
florència	florence
interna	unutarnje
interna	interna
interna	unutrašnja
interna	unutarnja
interna	unutarnji
vapor	para
directa	izravno
directa	direktno
directa	izravna
directa	direct
roman	rimski
roman	roman
roman	romane
roman	rimsko
bateria	baterija
bateria	baterije
guia	vodič
gràcia	grace
gràcia	milost
romania	rumunjska
romania	rumunjskoj
màquina	machine
màquina	stroj
màquina	mašina
màquina	masina
màquina	domaćin
màquina	voditelj
unesco	unesco
inofensiu	bezopasno
inofensiu	bezopasna
inofensiu	bezopasan
noguera	noguera
decideix	odlučuje
execució	pogubljenje
execució	izvršenje
execució	smaknuće
estacions	stanice
excepció	izuzetak
excepció	iznimka
canó	top
designació	termin
designació	sastanak
designació	imenovanje
literària	književni
costats	strane
comprar	kupi
comprar	kupiti
estret	tjesnaca
estret	uski
estret	uska
estret	uske
estret	usko
escriu	pišite
escriu	napiši
escriu	piši
escriu	napišite
system	sistem
system	sustav
fenomen	fenomen
fenomen	pojava
cost	cijena
cost	trošak
cost	troškovi
agent	agent
impacte	utjecaj
impacte	udar
fosc	mračno
fosc	tamni
fosc	tamno
fosc	tamna
fosc	mrak
colla	banda
colla	gang
organismes	agencije
organismes	agencijama
organismes	organizmi
ull	oka
ull	oko
flor	cvet
flor	cvijeta
flor	cvijet
raja	raja
ala	ala
promoció	promociju
promoció	promaknuće
promoció	promocije
promoció	promocija
declaració	priopćenje
declaració	izjavu
declaració	izjava
declaració	proglašenje
declaració	deklaracija
guanyador	pobednik
guanyador	pobjednik
della	della
vehicle	vozilo
seccions	sekcije
fusteria	stolarija
depèn	ovisi
depèn	zavisi
postal	razglednica
postal	razglednicu
bell	zvono
bell	zvonce
bell	bell
millora	poboljšanja
millora	poboljšanje
preu	cijena
preu	cena
preu	price
llar	doma
llar	kući
llar	dom
circular	kružni
metall	metala
metall	metal
metall	metalni
escriptors	pisce
escriptors	pisci
crítiques	kritike
encarregat	naručio
veneçuela	venezuela
violí	violina
violí	violinu
violí	violinu
aniversari	rođendan
aniversari	obljetnica
aniversari	godišnjica
disputa	spor
disputa	spora
esports	sportski
esports	sportovi
esports	sport
ocupat	zauzet
ocupat	zauzeto
gòtic	gotički
filòsof	filozof
èxits	dostignuća
èxits	postignuća
vicente	vicente
interessos	interesi
interessos	interese
dibuixos	crteži
johann	johann
entendre	razumijem
entendre	shvati
avinguda	avenije
avinguda	avenue
avinguda	avenija
michel	michel
democràtic	demokratska
democràtic	demokratske
democràtic	demokratski
santuari	utočište
santuari	svetište
defineix	definira
emir	emir
natal	natal
tolosa	toulouse
comunicacions	komunikacije
comunicacions	komunikacija
saxònia	saska
cant	pjevanje
cant	pjevam
cant	pjevajući
cant	peva
cant	pjeva
nostre	naše
nostre	naš
nostre	naša
nostre	nase
lee	lee
aus	ptice
construccions	konstrukcije
infantil	djetinjasto
cristianisme	kršćanstvo
cristianisme	kršćanstva
segur	naravno
electoral	izborna
electoral	izborni
exemplars	kopije
suma	zbroj
suma	sum
suma	suma
baviera	bavarskoj
centrals	središnje
centrals	centralno
centrals	central
centrals	središnja
centrals	središnji
lectura	čitam
lectura	čita
lectura	čitanje
raons	razloge
raons	razlozi
còmic	stripove
còmic	stripovi
occidentals	zapadnjaci
secret	tajno
secret	tajni
secret	tajna
tècnic	tehnički
tècnic	tehnička
tècnic	tehničar
nacionalitat	nacionalnosti
estén	produži
donada	dano
donada	dao
dura	tvrdo
dura	tesko
dura	teško
alexander	aleksandar
alexander	aleksandra
alexander	alexander
financera	financijske
financera	financijsko
financera	financijska
financera	financijski
francesco	francesco
cristià	christian
cristià	kršćanin
cristià	kristijan
zero	zero
zero	nula
contenen	sadržavati
contenen	sadrže
nebot	nećak
nebot	nećaka
colònies	kolonije
colònies	kolonija
sonora	sonora
vies	tragove
vies	tragovi
hotel	hotel
hotel	hotela
temperatures	temperature
otomà	otomanskog
proclamar	proglasiti
proclamar	proglasi
crea	stvori
crea	stvoriti
enemics	neprijatelje
enemics	neprijatelji
utilitzats	korištene
utilitzats	korišteno
utilitzats	korišten
senyors	gospodo
altar	oltaru
altar	oltar
protegit	zaštićeno
protegit	zaštićena
protegit	zaštićen
protegit	zaštićeni
amenaça	prijetnja
vegetació	vegetacije
iraq	irak
conflictes	sukoba
conflictes	sukobi
aran	aran
músics	glazbenici
músics	glazbenike
nacionalista	nacionalističke
déus	bogovi
resoldre	odlučnost
resoldre	riješi
resoldre	riješiti
resoldre	riješi
resoldre	riješiti
dibuix	crtanje
dibuix	crtež
monarquia	monarhije
factor	čimbenik
factor	faktor
missatge	poruku
missatge	poruka
presentació	prezentacije
presentació	predstavljanje
presentació	prezentacija
anell	prsten
mary	meri
mary	marijo
mary	marija
mary	mary
democràcia	demokraciju
democràcia	demokracija
filipines	filipini
absència	izostanak
absència	odsutnost
absència	odsustvo
absència	odsutnosti
prefix	prefiks
històries	priče
històries	price
branques	grananja
branques	grana
branques	grane
barroc	barokna
disciplina	disciplinu
disciplina	disciplini
disciplina	disciplina
presoners	zarobljenici
presoners	zatvorenici
plantilles	predlošci
one	jedan
one	jedna
discurs	diskurs
discurs	govor
transmissió	prijenos
testament	zavjet
flora	flora
cadascuna	svaki
cadascuna	svaka
profunditat	dubina
capçalera	zaglavlje
mineral	rude
mineral	minerala
superar	prevladati
superar	nadvladati
constantinoble	carigrad
voltes	krugova
composicions	kompozicije
goya	goya
continent	kontinentu
continent	kontinent
continent	kontinenta
paret	zid
paret	zida
arthur	arthur
arthur	artur
períodes	razdoblja
sierra	sierra
criteris	kriterije
criteris	kriterija
criteris	kriterij
andré	andre
andré	andré
ramón	ramon
ramón	ramon
atmosfera	atmosfera
atmosfera	atmosferu
bones	dobro
bones	dobar
bizantí	bizantskog
geografia	geografija
proposat	zaprosio
combinació	kombinacija
macedònia	makedoniju
macedònia	makedoniji
macedònia	makedonija
botigues	trgovine
botigues	prodavaonice
botigues	trgovine
botigues	prodavaonice
nét	unuk
nét	unuka
disposició	odredba
sacerdot	svećenik
windows	windows
windows	prozori
windows	prozore
adn	dna
adn	dnk
havent	imati
coma	koma
coma	zarez
episodis	epizode
ona	vala
ona	val
organisme	organizam
organisme	organizmi
organisme	organizma
paletes	palete
taules	stolovi
taules	stolove
onze	eleven
onze	jedanaest
pati	dvorište
pati	yard
pati	dvorištu
pati	dvorište
víctor	viktor
víctor	victor
veritat	istina
junts	zajedno
horta	horta
particularment	osobito
maneres	načine
maneres	načini
calor	toplina
calor	vrućina
calor	topline
calor	grijanje
munic	münchen
sectors	sektorima
sectors	sektora
cruz	cruz
conservatori	konzervatoriju
manteniment	održavanje
útil	korisne
útil	koristan
útil	korisno
útil	korisna
útil	korisni
reformes	reforme
reformes	reformi
reformes	reformama
rècord	ploča
treballant	radni
treballant	radna
treballant	radno
treballant	radim
artilleria	artiljerija
artilleria	topništvo
western	zapadna
western	zapadni
western	western
utilització	koristi
utilització	iskoristi
utilització	upotrebi
utilització	upotrijebi
blancs	bijelci
substituït	zamijenio
substituït	zamijenjena
substituït	zamijenjen
illinois	illinois
ascens	uspon
renaixement	renesanse
alfabet	abecedi
avió	zrakoplov
avió	avion
avió	zrakoplov
avió	avion
avió	avionom
mines	mine
mines	rudnici
escenari	pozornica
escenari	faza
escenari	pozornici
pilar	stub
pilar	stup
pilar	pilar
provença	provansi
ales	krila
ales	krilima
ales	krilca
ales	ales
quarts	odaje
quarts	četvrtine
oxigen	kisika
oxigen	kisik
actuacions	nastupe
actuacions	nastupi
actuacions	izvedbe
nintendo	nintendo
mode	način
vietnam	vijetnamu
vietnam	vijetnam
variable	varijabla
variable	varijable
declarat	proglasio
declarat	proglašen
individuals	pojedinac
karl	karl
suec	švedski
lampisteria	torij
romànic	romaničke
desaparèixer	nestati
recuperació	oporavak
regiment	pukovnije
regiment	pukovnija
regiment	puk
elevat	povišen
tancat	zatvoreno
tancat	zatvorena
tancat	zatvoren
legal	pravni
legal	pravna
legal	pravno
legal	legalno
gai	gej
gai	peder
gai	gay
camins	putevima
camins	putevi
camins	cestama
camins	ceste
camins	staze
camins	putevi
camins	putanje
iran	iranu
iran	irana
iran	iran
bilbao	bilbao
divideix	split
tardor	jesen
tardor	jeseni
violència	nasilje
violència	nasilja
vidre	čaša
vidre	stakla
vidre	staklo
programació	programiranje
dividit	podijeljeni
dividit	podijeljena
dividit	podijeljeno
ous	jaja
continguts	sadržaj
formats	formati
fetes	napravljen
fetes	napravio
fetes	napravljeno
determinat	odlučno
determinat	utvrđeno
determinat	odlučan
determinat	odlučni
determinat	odlučna
lord	gospode
aquelles	one
relacionat	povezano
necessitats	treba
necessitats	potrebe
comentaris	komentarima
comentaris	komentari
comentaris	komentare
comentaris	komentara
dificultats	poteškoće
dificultats	teškoće
compostos	spojeva
vidal	vidal
consulta	upita
consulta	upit
consulta	konzultacije
consulta	konzultacija
assaig	testiranje
assaig	proba
passeig	hodaj
passeig	šetnja
sales	sobe
sales	prostorije
sales	dvorane
estableix	postavi
estableix	set
estableix	komplet
fauna	fauna
marró	brown
marró	smeđa
marró	smeđi
marró	smeđe
arrels	korijene
arrels	korijeni
arrels	korijenje
arrels	korijena
nuclis	jezgre
nuclis	jezgre
puerto	puerto
ciclisme	biciklizam
judici	suđenje
manual	ručno
manual	priručnik
rowspan	rowspan
amistat	prijateljstvo
amistat	prijateljstva
amistat	prijatelj
amistat	prijateljica
amistat	prijatelju
assistir	prisustvovati
assistir	prisustvuju
italians	talijani
llicència	dozvola
llicència	dozvolu
llicència	dozvola
llicència	dozvolu
universitats	sveučilišta
sal	salt
sal	sol
sal	soli
poders	moći
poders	ovlasti
poders	powers
poders	sile
lisboa	lisbon
cavallers	gospodo
savoia	savoy
savoia	savoia
letònia	latviji
wiki	wiki
equació	jednadžbe
equació	jednadžba
enterrat	zakopano
enterrat	sahranjen
enterrat	pokopan
enterrat	zakopan
petició	zahtjev
petició	zatraži
petició	peticiju
petició	peticija
escapar	bijeg
baró	barone
baró	barun
baró	baron
miró	miro
metro	podzemna
metro	metro
diaris	novine
diaris	dnevnici
diaris	časopisi
diaris	dnevnici
diaris	dnevnike
pertanyia	pripadao
imposar	nametati
alba	alba
càncer	karcinom
càncer	rak
càncer	raka
graus	stupnjeva
graus	diplome
historiadors	povjesničari
majoritàriament	većinom
majoritàriament	uglavnom
amsterdam	amsterdam
nicolau	nikolas
nicolau	nikola
nicolau	nicholas
nicolau	nikole
turc	tursko
turc	turski
blat	žito
blat	pšenice
borgonya	burgundy
adults	odraslima
adults	odrasli
giuseppe	giuseppe
nominacions	nominacija
norma	norma
norma	normu
norma	norma
norma	norme
norma	norm
mor	umire
mor	umre
mor	mor
sobirania	suverenitet
nasa	nasa
georges	georges
viatges	putovanja
viatges	putovanje
jazz	jazz
jazz	džez
coure	bakra
coure	bakar
ohio	ohio
portat	donio
dissenyat	dizajnirana
dissenyat	dizajnirani
dissenyat	osmišljen
dissenyat	dizajniran
dissenyat	dizajnirao
monedes	kovanice
monedes	novčići
monedes	kovanica
monedes	valute
fragments	fragmenti
quin	što
quin	sta
quin	šta
temporal	privremeno
temporal	privremena
temporal	privremeni
confederació	konfederacija
localització	lokacija
localització	lokaciju
senador	senator
senador	senatore
valladolid	valladolid
pablo	pablo
delta	delti
delta	delta
basílica	bazilika
alberto	alberto
javier	javier
existir	postojati
potencial	potencijalna
potencial	potencijalni
potencial	potencijal
tennis	tenis
cobert	pokrivena
cobert	pokriven
cobert	pokriveni
cobert	pokriveno
cobert	prolivena
buit	prazno
buit	isprazni
buit	prazan
buit	prazni
buit	prazna
buit	vakuum
juvenil	mladež
juvenil	mladost
juvenil	mladosti
gust	okus
gust	ukus
gust	okusa
gust	okusi
borbó	bourbon
borbó	burbona
neerlandès	dutch
neerlandès	nizozemski
colom	goluba
colom	golub
gómez	gomez
turcs	turaka
turcs	turci
turcs	turcima
lituània	litve
pro	pro
pro	profesionalac
convertint	pretvaranje
convertint	okreće
convertint	okretanje
tothom	svima
tothom	svi
