категория	kategorya
прибыли	dumating
крис	chris
крис	kris
чин	baba
чин	chin
конференция	conference
конференция	pagpupulong
содержимое	nilalaman
содержимое	nilalaman
победители	winners
ростов	rostov
обмен	palitan
обмен	palit
моделей	models
моделей	modelo
рота	kumpanya
рота	kompanya
кольца	ring
кольца	singsing
кольца	tawagan
кольца	singsing
кольца	rings
тверская	tver
поселений	settlements
акции	promotion
акции	namamahagi
акции	pagbabahagi
акции	stocks
акции	sapi
акции	stock
планируется	binalak
десятков	dozens
десятков	dosenang
десятков	dosena
десятков	dozen
ухода	care
форуме	forum
ваша	iyong
ваша	your
ваша	yours
крупнейший	pinakamalaking
лицензии	lisensiya
лицензии	lisensya
лицензии	lisensiyado
спасти	pol
спасти	save
спасти	pagsagip
спасти	pagligtas
спасти	rescue
поезд	tren
автомобили	kotse
приключения	pakikipagsapalaran
приключения	adventure
приключения	adventures
обеспечить	masiguro
обеспечить	tiyakin
обеспечить	matiyak
внешних	panlabas
породы	lahi
балтийского	baltiko
милиции	militia
девять	siyam
свободной	libreng
свободной	free
свободной	libre
свободной	malaya
противник	masungit
противник	kalaban
огромное	napakalaki
минуты	minuto
созвездии	konstelasyon
альберт	albert
подразделений	units
подразделений	yunit
столетия	centennial
столетия	siglo
столетия	daantaon
активность	gawain
активность	aktibidad
заблокирован	locked
заблокирован	hinarangan
рано	maagang
рано	maaga
указаны	tinukoy
эдвард	edward
скотт	scott
личность	pagkakakilanlan
личность	pagkakilanlan
личность	katauhan
личность	personalidad
личность	pagkatao
усадьба	homestead
награду	award
целиком	whole
целиком	buo
целиком	buong
хуже	malala
сумма	sum
сумма	kabuuan
сумма	halaga
физические	pisikal
интересы	interes
интересы	interes
интересы	patubo
вокзал	estasyon
вокзал	station
вокзал	istasyon
одежды	pananamit
одежды	damit
одежды	kasuotan
китайский	intsik
китайский	tsino
китайский	chinese
предметы	bagay
посетил	pinuntahan
посетил	bumisita
посетил	binisita
муниципальный	munisipyo
деревьев	puno
спартак	spartacus
мер	mer
файлов	files
файлов	file
живой	buhay
детская	nursery
учителя	teachers
релиз	bitawan
релиз	ilabas
релиз	pakawalan
форт	kuta
форт	kutang
форт	fort
событие	pangyayari
событие	kaganapan
событие	event
рабочей	working
рабочей	pagtatrabaho
рабочей	gumagana
рабочей	nagtatrabaho
ликвидации	natatanggal
джованни	giovanni
армий	armies
ответил	sumagot
ответил	nasagot
ответил	sinagot
ответил	tumugon
ответил	sumagot
общих	karaniwan
общих	karaniwang
звучит	tunog
звучит	sounds
неделя	linggo
неделя	lingguhan
неделя	lingo
болгария	biyetnam
болгария	bulgaria
возрождения	renaissance
будущее	kinabukasan
будущее	hinaharap
наследие	legacy
наследие	iniwang
наследие	pamana
наследие	heritage
носитель	carrier
освобождение	bitawan
освобождение	ilabas
освобождение	pakawalan
освобождение	paglaya
освобождение	liberation
освобождение	patawad
освобождение	exemption
стефан	stephen
стефан	esteban
стефан	stefan
товаров	kalakal
товаров	paninda
девушки	girls
девушки	girlfriend
девушки	girlfriends
рекомендации	rekomendasyon
рекомендации	rekomendasyon
словакии	slovakia
горный	bundok
медицинский	medikal
медицинский	medical
оси	axis
постановление	namumuno
решить	lutasin
решить	magdesisyon
решить	magpasya
коста	costa
диплом	diploma
сайтов	site
сайтов	sites
коллекция	koleksiyon
коллекция	koleksyon
назначение	appointment
назначение	designation
ислам	islam
аргентина	argentina
встреча	miting
встреча	pulong
встреча	pagkakakilala
встреча	pagpupulong
адам	adam
адам	adan
внешние	panlabas
внешние	panlabas
выражение	pagpapahayag
выражение	expression
ресурсы	mapagkukunan
ресурсы	yaman
ресурсы	kayamanan
жилой	residential
жилой	tirahan
среднее	gitnang
среднее	gitna
среднее	karaniwan
среднее	katamtaman
среднее	panggitnang
среднее	pangalawang
крейсер	cruiser
электронная	elektronikong
электронная	electronic
исследователь	researcher
исследователь	explorer
конфликты	pagsalungat
конфликты	salungat
десятки	dozens
комедии	katatawanan
комедии	comedy
буква	sulat
буква	liham
буква	letter
квартира	flat
квартира	patag
квартира	apartment
взгляды	pagtingin
соглашения	kasunduan
тебя	ikaw
тебя	ka
тебя	mo
стив	steve
крыла	wing
крыла	pakpak
эссе	sanaysay
эссе	sanaysay
дружбы	pagkakaibigan
дружбы	pakikipagkaibigan
принята	tinanggap
принята	pinagtibay
показали	nagpakita
показали	pinakita
сто	daang
сто	sto
принятие	acceptance
принятие	pagtanggap
принятие	adoption
дин	dean
оставив	aalis
оставив	umaalis
независимые	malayang
независимые	independent
независимые	independents
размещения	paglalagay
размещения	paglalagyan
греция	gresya
графство	county
графство	kondado
социального	panlipunan
социального	social
социального	sosyal
значительные	makabuluhang
параметр	parameter
анри	enrique
анри	henry
анри	henri
отто	otto
перечисленных	enumerated
перечисленных	nakalista
перечисленных	inilista
акт	act
акт	kikilos
акт	kumilos
копия	kopya
копия	copy
копия	kopyahin
копия	replica
следствие	imbestigasyon
следствие	pagsisiyasat
майк	mike
османской	imperyong
ряды	ranks
превышает	lumampas
увеличение	pagtaas
увеличение	dagdagan
увеличение	taasan
увеличение	magnipikasyon
мишель	michelle
мишель	michele
мишель	michel
тбилиси	tbilisi
топ	tuktok
топ	nangunguna
топ	itaas
нормально	normal
львов	lions
произошла	nangyari
распада	pagkabuwag
распада	decay
чрезвычайно	labis
верно	diba
верно	kanang
полномочия	kapangyarihan
полномочия	awtoridad
полномочия	otoridad
полномочия	authority
полномочия	kapangyarihan
нападения	umaatake
переданы	transmitted
ново	novo
жилых	residential
жилых	tirahan
буквально	literal
социальная	panlipunan
социальная	social
социальная	sosyal
хороший	mabait
хороший	mabuti
коллегии	collegium
мексика	mehiko
ансамбль	ensemble
звук	tunog
звук	audio
друзья	kaibigan
друзья	magkaibigan
диапазон	saklaw
диапазон	hanay
японская	hapon
японская	japanese
японская	hapones
оценить	pagtantiya
оценить	tantiya
оценить	pagtatantya
америка	amerika
америка	america
америка	amerika
уильямс	williams
гитарист	gitarista
выпущено	pinakawalan
выпущено	inisyu
карлос	carlos
ирландия	ireland
занятия	pasok
любое	any
ткани	tela
ткани	tissue
ткани	tela
лучшее	makakaya
лучшее	pinakamagandang
лучшее	pinakamaganda
лучшее	best
меньшей	lesser
журналистов	mamamahayag
мяч	bola
сохранения	pagaalaga
сохранения	pangangalaga
петров	petrov
различия	pinagkaiba
различия	pagkakaiba
различия	pagkakaiba
кризис	sakuna
кризис	krisis
подразделение	division
подразделение	dibisyon
подразделение	yunit
подразделение	unit
продолжительность	tagal
продолжительность	haba
европейский	europeo
европейский	european
никита	nikita
индонезии	indonesian
индонезии	indonesia
рока	roca
мероприятия	gawain
мероприятия	aktibidades
верх	tuktok
верх	nangunguna
верх	itaas
маленький	liit
маленький	maliit
маленький	kaunti
маленький	maliit
агентства	ahensiya
агентства	agency
осадков	precipitation
центров	centers
достопримечательности	attractions
достопримечательности	palatandaan
достопримечательности	tanawin
достопримечательности	pamamasyal
молодая	bata
каждое	kada
каждое	tuwing
каждое	bawat
каждое	bawat
мечеть	masjid
мечеть	mosque
заметно	kapansin
кузнецов	kuznetsov
алекс	alex
продукция	produkto
напрямую	direkta
египет	ehipto
созданные	ginawa
созданные	nilikha
правитель	ruler
деревень	villages
деревень	nayon
начато	sinimulan
начато	nagsimula
начато	inumpisahan
начато	sinimulan
начато	sinimulan
детали	detalye
полиция	pulisya
полиция	pulis
андре	andre
андре	andré
высоко	high
высоко	mataas
заканчивается	matatapos
пятый	ikalimang
пятый	panglima
попытался	tried
попытался	sumubok
попытался	nasubukan
попытался	sinubukan
запрет	pagbawalan
запрет	pagbabawal
союзников	allied
союзников	allies
революция	himagsikang
революция	rebolusyon
замену	kapalit
передача	transmission
передача	paghahatid
передача	paglilipat
передача	ilipat
передача	transfer
признал	inamin
журналисты	mamamahayag
посмотрите	tumingin
посмотрите	look
желательно	preferably
желательно	desirable
монголии	mongolia
легенда	alamat
легенда	legend
шведский	swedish
шведский	suweko
классификация	klasipikasyon
дух	diwa
ветви	sanga
ветви	sangay
малые	liit
малые	maliit
кампания	kampanya
взрослых	matanda
взрослых	adult
американские	amerikano
опубликована	inilathala
опубликована	publish
кости	bones
кости	buto
обозначение	designation
экономический	ekonomiya
экономический	economic
азербайджан	azerbaijan
азербайджан	aserbayan
больницы	ospital
рейнланд	rhineland
культур	pananim
культур	tanim
файлы	files
файлы	file
денис	denise
денис	denis
волков	wolves
вершины	vertex
создатель	maker
создатель	gumawa
создатель	lumikha
создатель	creator
играли	naglaro
играли	nilalaro
играли	nilaro
съезд	kongreso
элизабет	elizabeth
элизабет	elisabeth
доказать	nagpapatunay
доказать	nagpapatibay
доказать	patunayan
наше	ating
наше	aming
наше	ours
наше	atin
пилот	pilot
пилот	piloto
символов	character
символов	characters
соревнование	paligsahan
соревнование	kompetisyon
командиры	commanders
широкий	malapad
широкий	malawak
выдающиеся	outstanding
определяет	tumutukoy
определяет	tumutukoy
сестры	sis
сестры	sisters
дипломат	diplomat
снизу	ibaba
снизу	ilalim
слабо	mahina
сложных	complex
сложных	kumplikadong
сложных	komplikadong
сложных	masalimuot
сложных	naghahamon
каждому	bawat
везде	saanman
везде	dako
путин	putin
больница	hospital
больница	ospital
ремонт	repair
ремонт	pagsasaayos
экономические	ekonomiya
экономические	economic
термины	tuntunin
термины	takda
династия	awan
вход	login
вход	pasukan
инструмент	pinapalo
инструмент	instrumento
инструмент	kasangkapan
недостатки	pagkukulang
объяснить	explain
объяснить	ipaliwanag
георг	george
георг	georg
программирования	programming
лука	luca
лука	luka
жак	jacques
повышение	promotion
повышение	promosyon
центры	centers
включена	pinapagana
включена	pinagana
ник	nick
усилия	efforts
усилия	pagsusumikap
усилия	pagsisikap
усилия	effort
усилия	pagsisikap
казни	pagpapatupad
остаться	mananatiling
остаться	manatili
остаться	manatiling
остаться	stay
правка	edit
отрасли	sanga
отрасли	sangay
честно	matapat
честно	matapat
честно	honest
ильич	ilyich
издан	inisyu
ярко	brightly
ярко	bright
ярко	maliwanag
племени	tribo
кристиан	christian
кристиан	kristiyano
лодка	bangka
внутренние	panloob
внутренние	internal
внутренние	domestic
вероятность	probabilidad
европа	europa
европа	gresya
директоров	direktor
найдены	natagpuan
найдены	nahanap
найдены	nakita
найдены	nakahanap
переводы	paglipat
переводы	pagsasalin
получение	resibo
получение	pagkuha
получение	pagtanggap
опубликован	inilathala
опубликован	publish
красное	pula
красное	red
физика	pisikang
физика	pisika
отправил	naipadala
отправил	ipinadala
отправил	nagpadala
строки	lines
строки	string
строки	strings
лицом	mukha
священника	pari
юрист	abugado
юрист	abogado
мид	mead
ужасов	horrors
пар	couples
пар	singaw
пар	steam
быстрое	mabilisan
батареи	baterya
физик	pisiko
максимально	mapakinabangan
максимально	mapalaki
основанный	itinatag
сталина	stalin
кул	kool
документ	dokumento
тюрьме	kulungan
тюрьме	bilangguan
леди	ladies
леди	lady
уничтожить	sirain
уничтожить	wasakin
финалист	finalist
ответственности	pananagutan
юнеско	unesco
яна	jan
яна	jana
серебро	pilak
серебро	silver
единого	unified
участки	plots
супруги	divorce
короткие	maiksi
короткие	maikli
короткие	short
короткие	pandak
короткие	maikling
улучшить	mapabuti
улучшить	pagbutihin
часы	oras
часы	watch
часы	panoorin
часы	relo
часы	nanunuod
часы	relo
часы	orasan
слегка	bahagyang
слегка	bahagya
астероидов	asteroids
построить	bumuo
построить	magtayo
иллюстрации	illustrations
иллюстрации	illustration
серьёзно	seryoso
наша	ating
наша	aming
наша	ours
наша	atin
ночи	nights
ночи	gabi
запросы	hiling
запросы	katanungan
солнце	sun
солнце	araw
анастасия	anastasia
рисунок	pagguhit
рисунок	drawing
рисунок	pigura
рисунок	personalidad
рисунок	figure
греко	greco
блокировка	lock
блокировка	pagsasara
блокировка	lockdown
блокировка	humarang
блокировка	pagharang
блокировка	blocking
блокировка	harangin
блокировка	harang
блокировка	block
новосибирск	novosibirsk
промышленных	industrial
промышленных	industriyal
записки	notes
записки	tala
владение	pagkontrol
чтения	pagbabasa
чтения	binabasa
фабрика	pabrika
фабрика	factory
расширения	palawakin
расширения	extension
расширения	palugit
расширения	palawakin
характеристика	katangian
прекрасно	lovely
патриарх	patriarka
пытались	tried
пытались	sumubok
пытались	nasubukan
пытались	sinubukan
критике	criticized
лечение	paggamot
лечение	pagpapagamot
цитаты	quotes
цитаты	bukambibig
рабочие	manggagawa
татарстан	tatarstan
щит	kalasag
руку	bisig
руку	braso
руку	kamay
сказки	tales
конструкция	konstruksiyon
конструкция	construction
конструкция	konstruksyon
конструкция	disenyo
концепция	konsepto
признать	makilala
признать	makikilala
признать	kilalanin
признать	umamin
признать	aminin
признать	tinatanggap
признать	kilalanin
значительный	makabuluhang
опубликовано	nagpaskil
опубликовано	inilathala
опубликовано	publish
нормы	pamantayan
нормы	norm
запрещено	forbidden
запрещено	ipinagbabawal
запрещено	ipinagbabawal
запрещено	bawal
запрещено	pinagbabawal
запрещено	pinagbawalan
ключ	susi
ключ	key
скульптуры	iskultura
местное	lokal
реестре	pagpapatala
баден	baden
одесса	odessa
эндрю	andrew
кафе	cafe
кафе	cafe
кафе	café
соседние	karatig
лорд	lord
лорд	panginoon
рас	ras
долина	lambak
долина	valley
текущий	current
текущий	kasalukuyan
текущий	kasalukuyang
чистая	malinis
чистая	purong
чистая	pure
чистая	dalisay
христианство	christian
христианство	kristiyano
христианство	kristiyanismo
значимых	makabuluhan
папы	dads
внук	apo
смотреть	watch
смотреть	panoorin
смотреть	relo
ядра	kernel
ядра	nuclei
ядра	nucleus
английская	tagalog
английская	ingles
колумбия	columbia
колумбия	colombia
обсудить	talakayin
обсудить	usapan
последствия	epekto
последствия	effects
последствия	epekto
последствия	kahihinatnan
спортсмен	atleta
рекомендуется	inirerekomenda
рекомендуется	inirekomenda
местами	places
стоял	tumindig
стюарт	stewart
стюарт	stuart
германию	germany
германию	alemanya
германию	mikrobyo
ответственный	responsableng
ответственный	responsable
ответственный	pananagutan
дополнительно	karagdagang
живопись	painting
живопись	pinta
живопись	kuwadro
мусульмане	muslim
экспедиция	tiki
жила	nanirahan
жила	tumira
стен	stan
стен	pader
оскар	oscar
оскар	oskar
модификации	pagbabago
узлов	nodes
частиц	particles
частиц	butil
играла	naglaro
играла	nilalaro
играла	nilaro
атаку	attack
атаку	atake
евреи	jewish
действительный	valid
действительный	bisang
армения	armenia
ханты	khanty
неправильно	mali
бельгия	belgium
внутреннего	inland
внутреннего	panloob
внутреннего	internal
выделить	highlight
выделить	pumili
выделить	piliin
калифорнии	california
мальчик	boy
извините	patawad
извините	paumanhin
конкретных	tukoy
конкретных	tiyak
конкретных	partikular
татар	tatars
браун	brown
браун	kayumanggi
расположенных	matatagpuan
великих	greats
птица	ibon
метрополитен	metropolitan
метрополитен	kalakhang
метрополитен	metro
старое	matanda
старое	luma
румыния	romania
конгресса	congressional
железнодорожные	riles
танки	tangke
продукты	produkto
франциско	francisco
освещение	illumination
освещение	lighting
освещение	ilaw
белое	maputi
белое	puti
каждую	kada
каждую	tuwing
каждую	bawat
широкой	malawak
рейн	rhein
фрагменты	fragments
чёрные	itim
длинные	mahaba
длинные	matagal
длинные	haba
опрос	botohan
опрос	poll
опрос	survey
австрийский	austrian
коротко	dagli
коротко	maiksi
коротко	maikli
коротко	short
коротко	pandak
коротко	maikling
важные	kahalaga
важные	mahalaga
оборот	paglilipat
оборот	turnover
редактора	editor
короткий	maiksi
короткий	maikli
короткий	short
короткий	pandak
короткий	maikling
убивает	kills
гражданских	civic
перевести	translate
перевести	isalin
учения	exercise
учения	magsanay
реально	talaga
авиация	panghimpapawid
авиация	aviation
авиация	eroplano
порту	porto
порту	daungan
иванова	ivanova
пос	pic
греческой	hellenic
свободно	malayang
свободно	libreng
свободно	free
свободно	libre
свободно	malaya
продолжить	magpatuloy
продолжить	ipagpatuloy
математик	matematiko
захвата	kunan
захвата	kumuha
захвата	capture
попов	popov
марокко	morocco
марокко	moroccan
литературных	pampanitikan
ученик	alagad
ученик	pupil
ученик	studyante
ученик	student
ученик	estudyante
потенциала	kapasidad
потенциала	makayanan
потенциала	kakayahan
кожи	balat
вене	vienna
сторонники	tagasuporta
сторонники	supporters
кровь	blood
кровь	dugo
согласия	pahintulot
согласия	concord
болезнь	karamdaman
болезнь	sakit
изделия	akda
изделия	artikulo
изделия	produkto
барселона	barcelona
притоков	tributaries
трек	track
трек	subaybayan
королевский	royal
души	kaluluwa
души	kaluluwa
души	soul
масло	butter
масло	mantikilya
масло	langis
масло	oil
защитить	ipagtanggol
каталина	catalina
шри	sri
реконструкция	tatag
инженеры	inhinyero
социалистической	soviet
демократическая	democratic
демократическая	demokratikong
сроки	tiyempo
сроки	timing
сроки	timeline
древний	ancient
древний	sinaunang
распределение	allocation
распределение	pamamahagi
схемы	circuits
захватили	nakunan
захватили	captured
пособие	makinabang
пособие	benepisyo
пособие	baon
норвегия	norway
сильный	malakas
сильный	strong
бойцов	fighters
продолжать	magpatuloy
продолжать	ipagpatuloy
алгоритм	algorithm
екатеринбург	yekaterinburg
согласился	pumayag
мухаммад	muhammad
техас	texas
мистер	mister
алан	alan
просьбе	hilingin
просьбе	kahilingan
просьбе	hiling
просьбе	request
просьбе	humiling
воздухе	makalipad
порта	porta
джозеф	joseph
джерси	jersey
признания	confessions
детской	nursery
лесу	kagubatan
лесу	woods
лесу	kakahuyan
океан	karagatan
рот	roth
рот	bunganga
рот	bibig
диссертации	dissertation
диссертации	thesis
символы	character
символы	characters
подал	file
каролина	caroline
каролина	carolina
сцена	pinangyarihan
сцена	eksena
сцена	tanawin
продолжается	patuloy
периодически	sini
обратить	baligtarin
воеводство	voivodeship
будущий	kinabukasan
будущий	hinaharap
правовой	legal
людвиг	ludwig
комиссар	commissioner
оригинал	orihinal
конкретные	tukoy
конкретные	tiyak
конкретные	partikular
конкретные	kongkreto
нато	nato
канадский	canadian
псевдоним	alyas
иран	iran
марко	marko
марко	marco
комедия	katatawanan
комедия	comedy
орбиты	orbital
орбиты	orbita
орбиты	orbits
торонто	toronto
требование	kinakailangan
требование	requirement
требование	pangangailangan
требование	demand
платформ	platform
джимми	jimmy
городок	bayan
конго	ehipto
конго	congo
высший	supreme
высший	kataas
поддерживаю	suportahan
поддерживаю	support
поддерживаю	sumusuporta
поддерживаю	suporta
поддерживаю	sumuporta
поддерживаю	sinusuportahan
социальные	panlipunan
социальные	social
социальные	sosyal
древние	ancient
древние	sinaunang
патрик	patrick
кавказа	kaukasya
кавказа	caucasian
руководители	managers
руководители	tagapamahala
руководители	tagapangasiwa
домохозяйств	kabahayan
домохозяйств	pambahay
домохозяйств	sambahayan
окна	windows
окна	bintana
вырос	katutubo
вырос	lumago
вырос	lumago
популярности	kasikatan
популярности	katanyagan
фунтов	pounds
оппозиции	pagsalungat
передняя	harapan
передняя	harap
убил	napatay
убил	pinatay
показан	ipinapakita
показан	ipinakita
обмена	ibinabahagi
обмена	pagbabahagi
цитата	quote
половину	kalahati
половину	kalahating
половину	half
энтони	anthony
энтони	antonius
бассейны	pool
частные	pribado
частные	pribadong
галактика	galactica
галактика	galaxy
травмы	injury
травмы	pinsala
травмы	trauma
масс	sambayanan
масс	amis
опасности	panganib
опасности	danger
опасности	panganib
опасности	hazard
дзюдо	judo
описал	inilarawan
описал	inilalarawan
применяются	apply
применяются	ilapat
воздух	hangin
воздух	himpapawid
планет	planets
слава	glory
слава	luwalhati
слава	kaluwalhatian
слава	fame
соколов	falcons
отрасль	industriya
федеральный	federal
федеральный	pederal
шестой	ikaanim
шестой	anim
педро	pedro
полоса	alisan
полоса	strip
ректор	kansilyer
ректор	rector
выдающийся	outstanding
споры	spores
споры	alitan
споры	controversy
споры	alitan
споры	pagtutol
дополнить	supplement
дополнить	madagdagan
паулу	paulo
объявила	inihayag
объявила	inanunsyo
проверка	checking
проверка	tinitingnan
проверка	tinitignan
проверка	pagsubok
проверка	testing
проверка	sinusubukan
проверка	beripikasyon
проверка	pagsubok
проверка	subukan
проверка	pagsusulit
проверка	tingnan
проверка	check
восстановлен	ibinalik
знаменитый	famous
знаменитый	sikat
природных	likas
природных	natural
поток	daloy
поток	batis
поток	daloy
осуществляет	implements
осуществляет	nagpapatupad
фирма	kompanya
фирма	matibay
построенный	nakapaloob
построенный	binuo
стандарт	pamantayan
стандарт	karaniwang
стандарт	standard
свобода	kalayaan
свобода	liberty
свобода	kalayaan
пехотный	infantry
эфир	ether
эфир	aether
почвы	lupa
северных	nordic
джей	jay
африка	africa
африка	aprika
кризиса	sakuna
кризиса	krisis
священной	banal
миг	mig
углу	kanto
углу	sulok
перевозки	transportasyon
перевозки	sasakyan
агент	ahente
агент	agent
португалия	portugal
выбрать	pumili
выбрать	pumili
выбрать	piliin
сон	matulog
сон	tulog
сон	sleep
сон	dream
сон	pinapangarap
сон	panaginip
сон	pangarap
боб	bob
рамки	frame
рамки	frame
сельскохозяйственных	agrikultura
отказались	tumanggi
поль	paul
поль	pablo
обоснование	katwiran
обоснование	rationale
региональных	pampook
региональных	regional
региональных	rehiyonal
отчасти	bahagyang
отчасти	medyo
диего	diego
звёзды	stars
экс	aix
воздействия	lantad
воздействия	exposure
мадрид	madrid
дания	denmark
сбор	pangongolekta
сбор	pagtitipon
сбор	koleksiyon
сбор	koleksyon
поражений	daig
поражений	pagkatalo
разное	misc
разное	miscellaneous
разное	kalokohan
чьи	kaninong
здоровье	kalusugan
дорогой	dear
дорогой	darling
дорогой	irog
боснии	bosnia
яйца	itlog
представлено	isinumite
шарль	charles
лейбл	label
реальности	katotohanan
вооруженных	hukbong
вооруженных	armadong
вооруженных	sandatahang
катастрофа	sakuna
катастрофа	kalamidad
биологии	biology
биологии	biyolohiya
адольф	adolphe
адольф	adolph
адольф	adolf
развивается	develops
близко	close
близко	malapit
близко	isara
близко	malapit
введена	nagpakilala
введена	pinakilala
введена	nagpasimula
введена	ipinakilala
джексон	jackson
жуков	bugs
жуков	zhukov
предполагает	nagpapahiwatig
гетто	ghetto
свободный	libreng
свободный	free
свободный	libre
свободный	malaya
заблуждение	bisyo
заблуждение	mapanlinlang
заблуждение	nakakalinlang
морская	marine
морская	nautical
маргарита	margaret
маргарита	margherita
маргарита	marguerite
маргарита	margarita
сигнал	senyas
сигнал	signal
сигнал	hudyat
организован	maayos
открыть	buksan
открыть	bukas
открыть	open
указал	nakaturo
албании	albanya
албании	albania
телевидение	telebisyon
последовательно	nagbabago
последовательно	consistent
социалистическая	soviet
поколение	henerasyon
поколение	generation
арбитраж	arbitration
вест	west
вест	kanluran
молярная	molar
пруссии	prussia
помню	naaalala
помню	maalala
помню	tandaan
сноски	footnotes
историческое	makasaysayang
историческое	makasaysayang
применять	apply
применять	ilapat
спор	alitan
спор	pagtutol
фрэнк	frank
краткая	maikli
краткая	maikling
огромный	napakalaki
обнаружено	natuklasan
обнаружено	natukoy
хаутен	houten
голубой	blue
голубой	bughaw
голубой	asul
русь	rus
лошадей	kabayo
приход	parokya
сохранение	saving
сохранение	pagaalaga
сохранение	pangangalaga
краю	gilid
краю	edge
краю	dulo
металла	metal
кинг	king
кинг	hari
кинг	haring
экономист	economist
панк	punk
оставшиеся	natitira
оставшиеся	natitirang
душ	shower
душ	paliguan
душ	paliguan
глубоко	malalim
глубоко	malalim
глубоко	deep
западные	kanluranin
западные	western
машину	kotse
машину	sasakyan
выражения	ekspresyon
уголовного	kriminal
организатор	organizer
автобус	bus
закрыта	nakasara
закрыта	sarado
закрыта	saradong
концертов	konsiyerto
даниэль	daniel
даниэль	danielle
энн	ann
энн	anne
взрыва	sabog
джонни	johnny
фракции	fractions
светло	liwanag
светло	magaan
светло	ilaw
кандидаты	candidates
концерты	konsiyerto
франческо	francesco
планета	planeta
необходимые	kinakailangan
участница	contestant
участница	kalahok
участница	kasali
разделение	paghihiwalay
советы	tips
советы	advice
советы	payo
атлетике	athletics
гай	gaius
гай	guy
торговля	commerce
торговля	trading
торговля	kalakalan
торговля	ipagpalit
торговля	magnegosyo
торговля	trade
бюст	bust
путешествия	bumiyahe
путешествия	travel
путешествия	paglalakbay
путешествия	naglalakbay
путешествия	byahe
путешествия	naglalakbay
исключения	eksepsiyon
энди	andy
стэнли	stanley
участков	plots
операционная	operating
аренду	umupa
аренду	upahan
аренду	rent
аренду	upa
аренду	rental
двигатели	motors
сибирь	siberia
македонии	masedonyo
македонии	masedonya
анджелесе	angeles
уточнение	paglilinaw
уточнение	linaw
конгресс	kongreso
приём	reception
приём	pagtanggap
графства	counties
цифры	digits
цифры	digit
цифры	personalidad
получать	makatanggap
получать	matanggap
получать	tumanggap
карточка	card
ток	tok
шаг	hakbang
шаг	step
сэр	sir
традиция	kaugalian
традиция	tradisyon
берегов	shores
солнечной	solar
шотландия	scotland
прошлое	nakaraan
прошлое	nakalipas
прошлое	nakaraang
специализация	specialty
европу	europa
европу	gresya
кгб	kgb
приложения	aplikasyon
приложения	apps
эрнст	ernst
написали	sinulat
написали	wrote
написали	nagsulat
судей	judges
пользователя	gumagamit
пользователя	user
ученых	iskolar
важное	kahalaga
важное	mahalaga
механики	mechanics
замены	kapalit
рене	rené
рене	renee
рене	rene
сделаны	ginawa
посольства	embahada
фил	phil
волга	volga
признаки	palatandaan
пишется	spelling
джонсон	johnson
улучшение	pagpapabuti
улучшение	pagpapahusay
улучшение	pagpapabuti
улучшение	pagpapahusay
улучшение	pinagandang
улучшение	pinahusay
улучшение	pinabuting
улучшение	pagandahin
улучшение	enhancement
улучшение	pagpapabuti
джейн	jane
понимание	intindi
понимание	unawa
многим	maraming
многим	marami
фред	fred
артисты	entertainers
безопасность	security
безопасность	seguridad
безопасность	kaligtasan
ценность	halaga
томаса	thomas
листа	slate
флорида	florida
основанная	itinatag
график	iskedyul
график	schedule
график	grapo
национальности	nationalities
чувства	sarili
чувства	nadarama
чувства	damdamin
чувства	feelings
польская	polish
верхние	itaas
верхние	upper
дед	lolo
дед	lolo
послы	ambassadors
приняты	tinanggap
ведет	leads
ведет	pinangunahan
ведет	lead
мартина	martina
единая	unified
великие	greats
представителя	kinatawan
серьёзные	seryoso
ракета	rocket
ракета	missile
потенциал	posibleng
потенциал	kapasidad
потенциал	makayanan
потенциал	kakayahan
сделана	ginawa
исп	sri
наполеона	napoleon
теле	tele
ведущие	nangunguna
ведущие	lead
ведущие	humantong
ведущие	tingga
ведущие	pamunuan
расы	lahi
китайская	intsik
китайская	tsino
китайская	chinese
подписан	pinirmahan
дополнительный	karagdagang
грузия	georgia
приложение	annex
дэвис	davis
дэвис	davies
обер	ober
тесно	closely
мессье	messier
действовал	umarte
преследования	panggugulo
преследования	pananakot
меч	tabak
меч	espada
меч	sword
хребет	ridge
сильные	malakas
сильные	strong
принадлежности	kagamitan
принадлежности	accessories
прекратить	pagtigil
прекратить	tma
прекратить	tumigil
прекратить	itigil
прекратить	tigil
прекратить	huminto
лас	las
чарли	charlie
столкновения	collision
столкновения	banggaan
столкновения	clash
выполняет	gumaganap
следы	footprints
следы	bakas
следы	track
внезапно	biglang
внезапно	bigla
внезапно	biglaang
внезапно	sudden
карло	carlo
баварии	bavaria
барокко	baroque
публикация	paglalathala
публикация	publishing
публикация	post
публикация	poste
публикация	publikasyon
публикация	publication
остановить	tma
остановить	tumigil
остановить	itigil
остановить	tigil
остановить	huminto
подсемейства	subfamily
бюджет	badyet
бюджет	budget
дальность	saklaw
дальность	hanay
мгц	mhz
увы	sayang
синий	blue
синий	bughaw
синий	asul
техническое	teknikal
организовать	maisaayos
организовать	isaayos
организовать	ayusin
подчинение	pagsunod
воронеж	voronezh
коллег	kasamahan
рукописи	manuscripts
евровидение	paligsahan
евровидение	contest
жёлтый	dilaw
жёлтый	yellow
эффективность	birtud
эффективность	epektibo
эффективность	epektibong
эффективность	effective
эффективность	mabisa
эффективность	husay
эффективность	kahusayan
эффективность	bisa
