של	шел
החשדות	подозрения
ספרן	библиотекар
מציאותי	реалистични
מציאותי	реалистично
מציאותי	реалистична
מציאותי	реалистичен
בדחיפות	спешно
כיסה	покрито
כיסה	обхванат
כיסה	покрит
כיסה	покрити
כיסה	покрита
אורסון	орсън
ויקימניה	уикимания
לגוון	разнообрази
מודרניזם	модернизъм
בברסלאו	бреслау
עירוי	преливане
עירוי	кръвопреливане
קרוק	мошеник
קרוק	крок
קרוק	крокодил
טיפ	тиф
טיפ	съвет
טיפ	бакшиш
אותר	забелязано
אותר	забелязан
אותר	забелязани
אותר	забелязана
אותר	утер
הירוהיטו	хирохито
דחופה	спешна
דחופה	спешно
פיזיולוגית	физиологично
נזרק	хвърлена
נזרק	хвърлени
נזרק	хвърлен
נזרק	изхвърлен
נזרק	изхвърлена
נזרק	изхвърлени
נזרק	изхвърлена
נזרק	изхвърлени
פלרמו	палермо
דאטה	дейта
דאטה	данни
שתל	имплант
שתל	засадени
סניידר	снайдер
דוגמנות	моделиране
דוגמנות	моделиране
מזנק	скачам
פרוטו	прото
הרואין	хероин
חיזבאללה	хизбула
בזזו	плячкосани
קיטינג	кийтинг
חלוק	рокля
חלוק	халат
חלוק	роба
הוטבל	кръстен
הוטבל	кръстена
הוטבל	кръстени
מתקשרת	слушател
מתקשרת	вика
מתקשרת	призвание
ברטיסלבה	братислава
נפלאה	чудесен
נפלאה	прекрасен
נפלאה	чудесна
נפלאה	прекрасна
אקטיביזם	активизъм
חיפושיות	бръмбари
ידיות	лостове
ידיות	дръжки
השמנה	затлъстяване
פריש	париш
פריש	периш
צירופים	комбинации
קריות	искариотски
קאמפ	лагер
קאמפ	кемп
ניתח	дисекция
פיקניק	пикник
בנואה	беноа
קונל	конъл
רוגבי	ръгби
קנצלר	канцлерът
קנצלר	канцлера
קנצלר	канцлер
מודאג	загрижени
מודאג	загрижена
מודאג	загрижен
מודאג	обезпокоен
מודאג	притеснени
מודאג	разтревожен
מודאג	разтревожена
מודאג	притеснена
מודאג	притеснен
קונדה	конде
שועלים	лисици
מעביד	работодател
קורמן	корман
הייג	хага
הייג	хейг
עלונים	брошури
עלונים	брошури
עלונים	листовки
עלונים	брошури
עלונים	листовки
לגונה	лагуна
גמול	възмездие
גמול	награди
גמול	награда
טקטיקות	тактики
טקטיקות	тактика
מוסיקה	music
מוסיקה	музиката
מוסיקה	музика
איוו	evo
פונט	понт
באפי	бъфи
הקלטים	келти
אחיזת	дръжка
אחיזת	сцепление
אחיזת	хватката
גבריות	мъжеството
גבריות	мъжествеността
גבריות	мъжество
גבריות	мъжественост
גבריות	мъжественост
גבריות	мъжествен
גבריות	мъжествено
מזדמן	небрежно
מזדמן	небрежен
מחה	протестираха
לאיוש	лайош
מקלארן	макларън
מתוח	нервна
מתוח	нервни
מתוח	нервен
מתוח	нервно
מתוח	напрегнато
מתוח	напрегнат
מתוח	напрегната
מתוח	напрегнати
מתוח	подчерта
ליקר	алкохол
ליקר	ликьор
ליקר	ликьор
גרבר	гарбър
גרבר	гербер
הוניאדי	хуняди
במודע	съзнателно
מונטווידאו	монтевидео
בונו	боно
מאשה	маша
נימוס	учтивост
נימוס	учтивост
אוסוולד	осуалд
ווהן	вон
ארנבת	заек
ארנבת	хеър
ארנבת	заек
ארנבת	зайо
ארנבת	зайче
בחילה	гадене
קמפיינים	кампании
קמפיינים	кампаниите
זנזיבר	занзибар
אייפון	iphone
מסרשמיט	месершмит
הקנדים	канадци
הקנדים	канадците
יארדים	ярда
המבוך	лабиринта
המבוך	лабиринт
פוקה	focke
אינסופיים	безкрайни
אינסופיים	безкрайно
אינסופיים	безкраен
אינסופיים	безкрайна
קקאו	какао
אובחנה	диагностициран
פרוסות	парчета
רווקים	единични
רווקים	сингъла
רווקים	необвързани
רווקים	ергени
סאלם	салем
תיפול	есента
תיפול	падане
תיפול	есен
אורסולה	урсула
קלייסט	клайст
שפילמן	шпилман
דרמות	драми
וריד	вена
וריד	вената
קראפט	крафт
מציאותית	реалистични
מציאותית	реалистично
מציאותית	реалистична
מציאותית	реалистичен
קונספירציה	заговор
קונספירציה	конспирация
מנדי	манди
מנדי	менди
פרסאוס	персей
אפליקציה	кандидатстване
אפליקציה	молба
אפליקציה	приложение
אפליקציה	прилагане
אפליקציה	заявление
אפליקציה	приложение
קונלי	конъли
קונלי	конли
קונלי	конъли
דקו	деко
ויט	уит
ויט	уит
מנלאוס	менелай
מטיף	проповедник
מטיף	проповеди
מטיף	проповядва
מטיף	проповед
נוקיה	nokia
תבחר	избери
תבחר	избор
תבחר	изберете
ממתינים	чакаме
ממתינים	изчакване
ממתינים	чакане
ממתינים	чакам
מותח	разтягане
דאב	дъб
דאב	гълъб
סוערת	бурни
סוערת	бурна
גראץ	грац
נסאו	насау
תורו	торо
אונסקו	юнеско
סיטואציה	положението
סיטואציה	ситуация
סיטואציה	положение
אנוכי	егоизъм
אנוכי	егоист
אנוכי	егоистично
תחזיות	прогнози
תחזיות	прогнози
תחזיות	предсказания
תחזיות	прогнози
המטפלת	нани
המטפלת	бавачка
המטפלת	детегледачка
המטפלת	бавачката
ויטה	вита
בחורות	пиленца
לובי	либия
לובי	либийските
לובי	лоби
לובי	фоайето
ריינה	рейна
ריינה	райна
ריינה	рейна
ריינה	рейна
ריינה	райна
מטאור	метеор
מטאור	метеорит
בוטסואנה	ботсуана
מוריי	мъри
מוריי	мъри
תוקפת	атакува
תוקפת	нападам
אמבולנס	линейка
חגג	отпразнува
חרק	насекоми
חרק	насекомо
חרק	бръмбар
חרק	бъг
חרק	буболечка
שמרן	консервативна
שמרן	консервативни
שמרן	консервативно
שמרן	консервативен
טובין	тобин
פלח	отсечка
פלח	сегмент
אימהות	майки
אימהות	майките
אימהות	майчинство
אימהות	майчинството
אימהות	майки
אימהות	майките
בראגה	брага
סורינאם	суринам
קורח	крез
שוורים	волове
שוורים	биковете
שוורים	бикове
בארני	барни
לסת	челюст
לסת	челюстта
כרמים	лозя
נמלה	мравка
פיוטי	поетично
אוני	они
אשטון	аштън
הארלי	хърли
הארלי	харли
שלישייה	тройка
שלישייה	трио
שלישייה	триада
הפריט	точка
הפריט	елемент
הפריט	артикул
נואה	ноа
נואה	ной
סאנדנס	сънданс
בליסטי	балистична
בליסטי	балистични
נזירה	монахинята
נזירה	монахиня
האתונאית	атински
מאליק	малик
היוצאות	изходящи
דרסטית	драстично
ליטובסק	литовск
אנתרופולוגים	антрополози
אלחוטי	безжичен
אלחוטי	безжични
אלחוטי	безжична
עלבון	обиди
עלבון	обидно
עלבון	обида
עלבון	обида
עלבון	оскърбление
להטמיע	асимилират
מחוקקים	законодатели
מחוקקים	законодателите
אנטילופה	антилопа
מונפור	монфор
סנייק	змия
סנייק	снейк
השחי	мишницата
שבועה	клетва
הדואט	дует
חיצים	стрели
חיצים	дартс
חיצים	стрелички
הייזל	хейзъл
עזרובעל	хасдрубал
דילוג	скип
הדפסים	отпечатъци
רדיקלים	радикали
המרתף	мазе
המרתף	мазето
לזרוס	лазар
שמס	шамс
מורסיה	мурсия
טסמניה	тасмания
צועד	походи
צועד	шествия
דיקטטור	диктатор
קוקאין	кокаин
קוקאין	кокаинът
קוקאין	кокаин
קיריל	кирил
קיריל	кирил
קיריל	сирил
שסתום	клапан
שסתום	клапа
קובנט	ковънт
העוזרת	камериерка
העוזרת	прислужница
#אם	#ако
מרגו	марго
מרגו	марго
מרגו	марго
שוורדנדזה	шеварднадзе
היקס	хикс
קולטני	рецептори
קולטני	рецепторите
פאוורס	пауърс
פאוורס	сили
פאוורס	правомощия
לורקה	лорка
מנקה	чистач
מנקה	чистачка
מנקה	почистване
מנקה	чистене
סלינה	селина
סלינה	селена
פיצוצים	експлозии
פיצוצים	взривове
פלינט	флинт
געגועים	копнежи
געגועים	копнеж
געגועים	липсващ
געגועים	изчезнал
געגועים	липсва
געגועים	липсваща
געגועים	липсващи
געגועים	изчезнала
פרגה	фреге
גמד	джудже
גמד	джудже
גמד	гном
ליבר	лийбър
אקטואלי	актуално
אקטואלי	актуален
מתנקשים	убийци
כינויי	местоимения
בנטלי	бентли
אגדי	легендарно
אגדי	легендарен
גרייבס	гробове
גרייבס	гробовете
גרייבס	грейвс
ארבה	скакалци
ארבה	скакалец
המושבע	заседател
גונג	гонг
סבסטופול	севастопол
שקעים	вдлъбнатини
ארובה	аруба
ארובה	комин
ארובה	комина
קאלן	кълън
פלאו	палау
רגיעה	отдих
לתרומה	дарение
שריל	шерил
פילי	фили
פילי	филаделфия
קווינטוס	квинт
טלה	агнешко
טלה	агне
טלה	агънце
טלה	овен
נסבלת	толерира
מייפל	кленов
מייפל	мейпъл
צועק	викове
צועק	викане
צועק	викове
צועק	викане
בארקלי	баркли
בארקלי	баркли
איילין	айлийн
איילין	айлийн
מרטון	мъртън
המצטבר	натрупани
המצטבר	натрупан
אורליוס	аврелий
מתוקה	сладък
מתוקה	мило
מתוקה	сладко
מתוקה	сладки
מתוקה	сладка
מתוקה	съкровище
מתלונן	упреква
אלקטרומגנטי	електромагнитен
אלקטרומגנטי	електромагнитно
אלקטרומגנטי	електромагнитна
בסאראב	басараб
יזום	замислена
יזום	замислен
יזום	заченат
מהנה	забавно
מהנה	весело
מהנה	забавление
מהנה	забавна
מהנה	кеф
מהנה	забавен
מריאנו	мариано
דאבי	даби
דאבי	дави
ולנטינה	валентина
מחנכים	преподаватели
ויטלי	виталий
תסמונות	синдроми
היקפי	периметър
היקפי	периферна
דמפסי	демпси
פגסוס	пегас
סופוקלס	софокъл
ראוול	равел
בסבלנות	търпеливо
רגאיי	реге
משוטים	гребла
ארסמוס	еразъм
לפרוח	процъфтява
גורה	гора
אמפתיה	съпричастност
אמפתיה	съчувствие
אמפתיה	съпричастен
קראון	краун
קראון	корона
קראון	короната
ונדה	уанда
אפסי	анулиране
אפסי	рестартира
אמוניה	амоняк
פאראדיי	фарадей
איזומורפיזם	изоморфизъм
רודריק	родерик
מזומן	кеш
מוכח	доказан
מוכח	доказана
מוכח	доказано
מוכח	доказани
מירן	мирън
ולואה	валоа
מגנטיות	магнетизъм
מגנטיות	магнитни
מגנטיות	магнитен
קורסיקה	корсика
מגייס	набиране
נל	нел
נל	нел
מקסיקנית	мексиканска
מקסיקנית	мексиканец
מקסיקנית	мексикански
מקסיקנית	мексиканско
אגרון	агрон
פוגעני	злоупотреба
פוגעני	обидно
פוגעני	офанзива
סיגר	пура
סלק	цвекло
סלק	цвекло
פלאט	плат
לתווך	посредничи
פומפיי	помпей
סטירלינג	стърлинг
מתפטר	отказване
חומציות	киселинност
הריסה	разрушени
הריסה	разрушена
הריסה	разрушен
הריסה	разрушаване
מבוך	лабиринта
מבוך	лабиринт
מבוך	лабиринт
מוראט	мурат
שוחק	абразивни
קמן	камен
לנוקס	ленъкс
לנוקס	ленъкс
ביני	бийни
רנר	ренър
ארנסטו	ернесто
התכוונה	означаваше
מטילדה	матилда
מטילדה	матилда
אראס	арас
תמוה	озадачаващо
משתלם	плаща
משתלם	доходно
מצרכים	съставки
מצרכים	съставките
רוזמרי	розмари
רוזמרי	розмарин
בקפדנות	щателно
לקרוס	лакрос
יוטלנד	ютланд
סטייסי	стейси
סטייסי	стейси
הסודטים	судетите
דלעת	тикви
דלעת	тиква
דלעת	тиквата
אסטנה	астана
קוסמוס	космос
קוסמוס	космоса
קינגסלי	кингсли
רובנס	рубенс
התרגשות	възбуда
התרגשות	вълнения
התרגשות	вълнение
סקסה	саксония
האופטמן	хауптман
האימות	удостоверяване
האימות	автентичност
מגובשת	сплотено
הנרטיב	разказ
תינוקת	бебе
תינוקת	мила
תינוקת	бейби
תינוקת	скъпа
מיקרואורגניזמים	микроорганизми
מילונים	речници
היבול	реколта
פאולינג	полинг
קריסטלוגרפיה	кристалография
לצלול	потапяне
לצלול	гмуркане
רייד	рийд
מסאי	масаи
מסאי	есеист
המפרקים	ставите
המפרקים	стави
גינון	озеленяване
גינון	градинарство
איתר	проследени
איתר	проследени
קתלין	катлийн
נגעו	докоснат
נגעו	трогнат
נגעו	докосна
ערכות	комплекти
תחשוב	мисли
תחשוב	помисли
דוליטל	дулитъл
דוליטל	дулитъл
נחטפה	отвлечени
נחטפה	отвлечена
נחטפה	отвлечен
נחטפה	отвлечени
נחטפה	отвлечено
נחטפה	отвлечена
נחטפה	отвлечен
בכיף	забавно
בכיף	весело
בכיף	забавление
בכיף	забавна
בכיף	кеф
בכיף	забавен
מדלן	мадлин
מדלן	маделин
מדלן	мадлен
מדלן	мадлин
מדלן	маделин
באומץ	смело
וודוורד	удуърд
אסטרו	астро
סארי	съри
סארי	сари
אמזון	амазонка
אמזון	амазония
הפשטה	абстракция
הדאגה	загриженост
הדאגה	безпокойство
דפו	дефо
הלילות	нощувки
הלילות	нощи
הלילות	нощите
ממולא	пълнени
צוחק	смях
אנטבה	ентебе
מתאו	матео
מתאו	матео
במבי	бамби
אוכף	седло
אוכף	седлото
נואלס	ноулс
אזעקה	аларма
אזעקה	аларма
אזעקה	тревога
מולן	мулен
מולן	мълън
חוטפים	похитители
חוטפים	похитители
חוטפים	похитителите
אנרגיות	енергии
לרענן	обновяване
גליסיה	галисия
משקיף	зрител
משקיף	наблюдател
תמלוגים	хонорарите
מייקלס	майкълс
דיירים	наемателите
דיירים	наематели
מדבריות	пустини
זקוף	изправена
זקוף	изправено
זקוף	изправен
זקוף	изправени
קינוח	десерта
קינוח	десерти
קינוח	десерт
קינוח	десерти
שלשות	тройки
סילוני	силон
פלפטין	палпатин
ליבורנו	ливорно
להתפוצץ	експлодира
קאל	кал
קאל	кал
הציפייה	очакване
הציפייה	очакване
הציפייה	очаквания
חשופות	голо
חשופות	голи
דארק	дерек
טשטוש	мъгла
טולון	тулон
פיפס	семки
פיפס	фипс
הלגונה	лагуна
מקווין	маккуин
רביע	квадрант
רביע	квадранта
ברטי	бърти
סינתיה	синтия
פיראטים	пиратите
פיראטים	пирати
מותק	бебе
מותק	мила
מותק	бейби
מותק	скъпа
מותק	мила
מותק	скъпа
אנהלט	анхалт
הקרתגי	картагенски
האולטימטיבי	крайната
ניילון	найлон
ניילון	пластмаса
ניילון	пластмасова
ניילון	пластмасови
ניילון	найлон
ניילון	пластмасов
צלבנים	кръстоносци
חייזר	извънземна
חייזר	извънземни
חייזר	извънземен
חייזר	извънземно
בב	бев
מפסיקה	спира
מפסיקה	спирки
דילמה	дилема
דילמה	дилемата
טיפח	култивирани
אינטלקטואלי	интелектуалец
אינטלקטואלי	интелектуална
אינטלקטואלי	интелектуално
קספרוב	каспаров
סלקטיבי	избирателно
סלקטיבי	селективно
סלקטיבי	избирателна
ואקום	вакуум
מכורים	наркомани
טאג	влекач
לזלזל	неуважение
וארון	гардероб
וארון	гардероба
וארון	килер
מעי	черва
מעי	черво
מעי	черва
מעי	черво
מעי	червата
פורטמן	портман
ברנדו	брандо
הבוץ	кал
הבוץ	калта
הבוץ	тиня
הבוץ	кални
הזנחה	небрежност
אוריפידס	еврипид
טרקטור	трактор
טרקטור	трактори
טרקטור	влекач
אוטווה	отава
פאו	pow
פאו	пау
פאו	пао
קינמון	канела
מאטה	мата
קנזינגטון	кенсингтън
הפלטפורמה	перон
הפלטפורמה	платформата
הפלטפורמה	платформа
מלוויל	мелвил
איפשהו	някъде
קטלניות	смъртоносен
קטלניות	смъртоносно
קטלניות	смъртоносна
קטלניות	смъртоносни
קטלניות	смъртоносен
קטלניות	смъртоносно
קטלניות	смъртоносна
קטלניות	смъртоносни
בקש	питайте
בקש	питай
בקש	попитай
בקש	попитайте
בקש	иск
בקש	твърдение
בקש	претенция
בקש	заявка
בקש	молба
בקש	искане
תזמון	график
תזמון	графика
תזמון	разписание
חוטא	грешник
הרסנית	разрушителна
הרסנית	разрушителен
חרש	глуха
חרש	глухи
חרש	глух
סקייווקר	скайуокър
נדרי	обет
נדרי	клетви
נדרי	обети
נצחית	вечна
נצחית	вечни
נצחית	вечен
סנטנדר	сантандер
דירר	дюрер
שבבי	чипове
שבבי	чипс
רייבן	гарван
רייבן	гарванът
רייבן	рейвън
סיכומים	обобщения
שערורייה	скандално
שערורייה	скандали
שערורייה	скандално
שערורייה	скандал
שערורייה	възмущение
שערורייה	скандално
שערורייה	скандални
שומם	пусто
שומם	пуста
לוגיסטי	логистична
טאלב	талиб
התרמודינמיקה	термодинамиката
לינדברג	линдберг
פינג	пинг
הטבור	пъпа
צוהר	хач
צלקות	белезите
צלקות	белези
שוסטקוביץ	шостакович
המוסקטרים	мускетари
דופמין	допамин
ברליוז	берлиоз
זוועה	ужас
זוועה	ужаси
פגשתי	срещна
פגשתי	мет
קרבאך	карабах
מעור	кожен
מעור	кожи
מעור	кожа
מעור	кожена
בצמצום	умерено
מאונט	връх
מאונט	хълм
מאונט	планина
מאונט	монтиране
מאונט	планината
מדבקות	стикери
מדבקות	лепенки
קריקט	крикет
אנליטי	аналитичен
אנליטי	аналитични
אוגדן	огдън
תיאבון	апетит
פואטייה	поатие
משוגעים	лунатици
משוגעים	побъркани
גמלא	gamla
דראג	влачене
מריבות	караници
מריבות	кавги
טימי	тими
תפירה	шевни
תפירה	шия
תפירה	шиене
תפירה	шевове
תפירה	шиене
תפירה	шев
טננבאום	тененбаум
השוואות	сравнения
אופל	опал
דיריכלה	дирихле
כנות	искрена
כנות	искрено
כנות	искрени
כנות	искрен
כנות	честен
כנות	честни
כנות	откровеност
כנות	честност
כנות	честността
כנות	откровеност
כנות	искреност
ביוכימאי	биохимик
הבלון	балон
בהלם	шокиран
בהלם	шокирани
בהלם	шокирана
החייאה	бчк
החייאה	реанимация
ייצוגי	представителен
פינץ	финч
הרוטור	ротор
לפרוק	отдушник
תחמוצות	оксиди
מטאורולוגיה	метеорология
אספנים	колекционери
מנוצל	експлоатирани
מאיו	майо
מאיו	майонеза
טאפט	тафт
גלולות	хапчета
קונבנציונלי	конвенционални
לייל	лайл
ציפורן	пирон
ציפורן	нокътя
ציפורן	нокът
סלובקים	словаци
הוכה	бит
הוכה	пребита
הוכה	пребит
הוכה	бита
פעמוני	камбаните
פעמוני	камбани
פעמוני	звънчета
מזח	дока
מזח	док
מזח	пиер
מזח	кея
הגברה	усилване
סדק	пукнатина
סטניסלבסקי	станиславски
מוריסי	мориси
התקשר	повикване
התקשר	обаждане
מתעלמת	пренебрегва
הנאות	радости
הנאות	удоволствия
הנמרים	тигрите
הנמרים	тигри
הנמרים	леопарди
נולאן	нолан
נואר	ноар
אלרגיה	алергия
אלרגיה	алергичен
אלרגיה	алергична
אלרגיה	алергични
טיטניום	титан
טיטניום	титанов
מצילה	спасител
מצילה	спасяване
מצילה	спасяването
מצילה	спестяване
הבלשים	детективите
הבלשים	детективи
אוטומט	автоматична
אוטומט	автоматични
אוטומט	автоматично
אוטומט	автоматичен
סיכויים	шансове
סיכויים	шансове
סיכויים	шансовете
סיכויים	коефициенти
מצלם	снимам
מצלם	снимането
מצלם	снимаш
מצלם	снимане
היידגר	хайдегер
אודיסיאה	одисея
אודיסיאה	одисей
הארכיונים	архив
הארכיונים	архиви
פיבודי	пийбоди
דגה	дега
מיסטית	мистично
מיסטית	феи
מיסטית	фей
באקלי	бъкли
מזלזל	неуважително
מזלזל	неуважение
חצובה	статив
פלוג	flug
דוויין	дуейн
דוויין	дуейн
הדרכות	уроци
סילי	сийли
אוראלי	орален
אוראלי	орално
אוראלי	перорално
אוראלי	перорален
ויני	уини
ויני	вини
ויני	вини
איינדה	алиенде
הצוקים	скали
מאס	мас
תרשימים	диаграми
תרשימים	диаграми
מרלון	марлон
מרוקאי	марокански
הייבן	хейвън
פליי	лети
פליי	полети
מזכרות	сувенири
מזכרות	сувенири
מאלפוי	малфой
מפרצים	заливи
מורטימר	мортимър
הב	вира
לסלוח	прости
נשרים	орли
נשרים	орлите
נשרים	лешояди
נשרים	лешоядите
לוני	лони
לוני	лони
חלד	неръждаема
שוטים	глупаци
שוטים	изстрели
בלהט	страстно
העוגן	котва
העוגן	котвата
לבלוע	преглъщане
לבלוע	погълне
סריקת	скенер
סריקת	сканиране
ליבות	ядра
פלמנגו	фламенго
הורדות	сваляния
יתושים	комари
יתושים	комарите
קאס	кас
לוהט	огнена
אדובי	adobe
בלונים	балони
אניגמה	загадка
אניגמה	енигма
זנון	зенон
קונטה	конте
קאנג	канг
מואשם	обвинен
מואשם	обвинена
מואשם	обвинени
מואשם	обвиняем
מואשם	обвинен
וורהול	уорхол
סאל	сал
דודים	котли
דודים	чичовците
דודים	чичовци
גרטה	грета
באשיר	башир
פודינג	пудинг
רכישות	придобивки
רכישות	придобивания
רכישות	придобиване
רכישות	закупуване
רכישות	покупки
רכישות	покупките
אייק	айк
אימרה	имре
פוסקות	непрестанни
בורל	бърел
אורו	oro
אורו	хорото
תבלין	подправки
תבלין	подправка
תבלין	подправки
בוליבר	боливар
מטוטלת	махалото
הטופוגרפיה	топография
הומופוביה	хомофобията
קישוריות	свързаност
וילפריד	уилфрид
קולוסוס	колос
מובי	моби
צבועה	боядисани
צבועה	нарисуван
צבועה	нарисувана
צבועה	нарисувал
צבועה	боядисана
צבועה	лицемер
אווטאר	аватар
דארן	дарън
רצינות	сериозност
רצינות	сериозно
אלם	елм
בעדיפות	приоритетни
בעדיפות	приоритетна
בעדיפות	приоритет
קופלי	копли
למור	лемур
החופה	балдахин
תורשתי	наследствено
תורשתי	наследствена
תורשתי	наследствени
תלתן	детелина
תלתן	клубове
תלתן	спатия
תלתן	клубовете
תלתן	стикове
אדישות	апатия
אדישות	безразличие
אדישות	безразлични
אדישות	безразлична
אדישות	безразличен
אדישות	безразлично
רעפים	херпес
אינפרא	инфрачервени
הישועה	избавление
הישועה	спасението
הישועה	спасение
מזכר	бележка
מזכר	мемо
מזכר	меморандум
המועדפים	любимите
המועדפים	любимите
המועדפים	любимци
המועדפים	любими
סנדוויץ	сандвич
ספיד	скорост
ספיד	бързина
ספיד	спийд
בליץ	блиц
הילארי	хилари
הילארי	хилъри
הילארי	хилари
הילארי	хилъри
גארוס	гарос
משאלות	пожелания
משאלות	желания
משאלות	желанията
ספוטניק	спутник
עמאן	аман
קראולי	краули
קראולי	кроули
קראולי	краули
קראולי	кроули
טירוף	луд
טירוף	луда
טירוף	луд
טירוף	луда
טירוף	лудо
טירוף	луди
טירוף	лудост
טירוף	лудница
טירוף	безумие
טירוף	лудостта
טירוף	лудост
טירוף	безумие
טירוף	лудост
צפיה	гледане
תגדל	расте
תגדל	растат
לוטי	лоти
לוטי	лоте
לוטי	лоти
לוטי	лоте
מאדי	мади
מאדי	кални
מאדי	кална
מאדי	мъди
מאדי	мади
טייפון	тайфун
פקס	факс
הרציפים	доковете
מפוקפק	съмнителна
מפוקפק	съмнителни
מפוקפק	съмнително
מפוקפק	съмнителен
גארת	гарет
גארת	гарт
אלמן	вдовец
אלמן	вдовица
אלמן	вдовец
צורכים	консумира
צורכים	консумират
אינסברוק	инсбрук
הרוס	унищожени
הרוס	унищожена
הרוס	разрушени
הרוס	унищожен
הרוס	унищожено
הרוס	съкрушен
הרוס	опустошена
הרוס	съкрушена
הרוס	съсипана
הרוס	съсипани
הרוס	съсипан
ציקלון	циклон
באבל	траур
כפרה	изкупление
כפרה	покаяние
כפרה	изкупление
כפרה	изкуплението
וולר	уелър
וולר	уолър
סומרסט	съмърсет
פוני	бретон
פוני	пони
פוני	конче
דרכונים	паспорти
דרכונים	паспортите
משפיל	унизително
משפיל	унизително
משפיל	унизително
מחזר	кандидат
מחזר	ухажва
מחזר	ухажване
הינשוף	сова
הינשוף	бухал
טיטאן	титан
אלינגטון	елингтън
ריצות	управлява
ריצות	тича
נפלט	изхвърлен
מורגש	забележимо
מורגש	забележим
זב	зеб
מביך	неудобно
מביך	смущаващо
מביך	неловко
מביך	непохватен
מביך	неудобно
סולסברי	солсбъри
בודקת	проверка
בודקת	проверявам
גלה	разкриване
גלה	разкрие
גלה	изследва
גלה	открийте
גלה	открие
גלה	откриване
חוסך	спестява
חוסך	спасява
חוסך	спасяване
חוסך	спасяването
חוסך	спестяване
סייף	фехтовка
נסראללה	насрала
כצפוי	предсказуемо
כירורגית	хирургическа
כירורגית	хирургически
חיסונים	ваксини
חיסונים	ваксините
חיסונים	ваксинацията
חיסונים	ваксиниране
חיסונים	ваксинация
חיסונים	ваксинации
חיסונים	ваксини
קלרינט	кларинет
הדרת	изключване
מאמא	мама
בעגה	жаргон
נטושה	изоставени
נטושה	изоставено
נטושה	изоставен
נטושה	изоставена
מתואם	координиран
מתואם	координирани
מתואם	координирано
מתואם	координирана
אחזקה	владение
אחזקה	обсебване
אחזקה	притежание
אחזקה	притежаване
אחזקה	поддръжка
אחזקה	поддържане
לארסן	ларсен
לארסן	ларсън
קטלניים	смъртоносен
קטלניים	смъртоносно
קטלניים	смъртоносна
קטלניים	смъртоносни
אהמט	ахмет
פשתן	лен
פשתן	лен
נגנב	откраднат
נגנב	открадната
נגנב	крадени
נגנב	откраднати
נגנב	откраднато
אבסורד	абсурдни
אבסורד	абсурдно
אבסורד	абсурд
קולידג	кулидж
מושחתים	корумпирана
מושחתים	корумпирано
מושחתים	корумпирани
מושחתים	корумпиран
העשרונית	десетична
אריאן	ариан
אריאן	ариана
הפדגוגית	педагогически
דרי	дери
החרבות	саби
החרבות	мечовете
החרבות	мечове
גוסטבו	густаво
טריטון	тритон
מתיל	метил
גריר	гриър
מתנחלים	заселници
מתנחלים	заселниците
הזנות	храни
התחייבויות	задължения
התחייבויות	ангажименти
התחייבויות	задължения
סאלו	сало
לפרטי	частни
לפרטי	частно
לפרטי	редник
לפרטי	частна
לפרטי	личен
לפרטי	частен
מסופק	предоставено
מסופק	предоставен
מסופק	предоставени
מסופק	осигурени
מסופק	предоставена
מסופק	доволен
מסופק	удовлетворен
מסופק	удовлетворена
מסופק	доволни
טעים	вкусен
טעים	вкусно
טעים	вкусна
טעים	вкусно
טעים	вкусна
טעים	вкусен
טעים	вкусно
טעים	вкусна
טעים	вкусни
עונתי	сезонна
עונתי	сезонни
המסרק	гребен
אינטימי	интимен
אינטימי	интимно
אינטימי	интимна
אינטימי	интимни
מובטחת	гарантирани
מובטחת	гарантирано
מובטחת	гарантирана
מובטחת	гарантиран
בלנהיים	бленхайм
קוטנר	кътнър
האבסורד	абсурд
תחלואה	заболеваемост
שקית	сак
שקית	чантата
שקית	торбичка
שקית	чанта
שקית	торба
עצבית	невронни
יואינג	юинг
ליילה	лейла
ליילה	лайла
ליילה	лила
ליילה	лейла
ליילה	лайла
ליילה	лейла
שצוין	посочен
שצוין	посочена
שצוין	посочени
שצוין	уточнени
שצוין	посочено
שארטר	шартр
מאוכזב	разочарован
מאוכזב	разочарова
מאוכזב	разочарована
מאוכזב	разочаровани
משיש	мрамор
משיש	топче
הכריש	акула
הכריש	акули
חיילת	войник
שוקעת	потъва
משמיד	разрушава
משמיד	унищожава
משמיד	унищожител
משמיד	разрушител
מתפוצצת	експлодира
פירת	фърт
קרלייל	карлайл
קרלייל	карлайл
גאבור	габор
כישרונות	талантите
כישרונות	таланти
אנדרוס	андрюс
הדמדומים	здрач
עצורים	задържани
עצורים	задържаните
הפלנגות	фаланги
פיטורים	уволнение
לולי	лули
לולי	лоли
ריר	слуз
ריר	лиги
ריר	лигите
מיקרון	микрон
טוויסט	туист
טוויסט	обрат
טרפלגר	трафалгар
זהירה	предпазлив
זהירה	предпазлива
זהירה	предпазливо
עצלן	слот
עצלן	ленивец
עצלן	мързелива
עצלן	мързеливи
עצלן	мързелив
עצלן	мързеливо
עצלן	мързел
אוסאמה	осама
קנון	канон
אהבות	обича
סינדרום	синдром
סינדרום	синдрома
סינדרום	синдромът
אורלוב	орлов
אמפירי	емпирични
האשכים	тестиси
סולנים	солисти
פאם	пам
השובתים	стачкуващите
השובתים	нападатели
הכרזות	плакати
מוזמנת	поканени
מוזמנת	поканена
