kategória	категория
samostatne	поотделно
samostatne	отделно
samostatne	сама
samostatne	сам
akadémia	академията
akadémia	академия
zvlášť	особено
zvlášť	особено
psa	psa
psa	куче
psa	кучето
psa	дог
osobnosť	персона
osobnosť	характер
osobnosť	личността
osobnosť	индивидуалност
osobnosť	личност
konflikt	конфликт
konflikt	конфликти
den	денят
den	ден
den	бърлога
den	den
politiku	политиката
politiku	полица
politiku	политика
demokratickej	демократично
demokratickej	демократичен
demokratickej	демократични
demokratickej	демократична
žiakov	ученици
žiakov	зениците
kritik	критик
lokalite	местност
politike	политици
politike	политиката
politike	политика
elektrický	електрически
elektrický	електрическа
elektrický	електрическо
elektrický	електрически
elektrický	електрическа
elektrický	електрическо
elektrický	електричество
svätá	сейнт
svätá	свети
svätá	светица
svätá	светец
svätá	свято
svätá	свети
svätá	свята
edu	еду
pomery	съотношения
posledným	последно
posledným	последен
posledným	последни
posledným	последна
orgán	тялото
orgán	тяло
orgán	телесно
orgán	орган
orgán	авторитет
orgán	орган
orgán	правомощия
pozadí	фон
pozadí	контекст
austrálsky	австралийски
miestna	локална
miestna	местна
miestna	локално
miestna	местно
miestna	местни
miestna	местен
klubov	клубове
klubov	спатия
klubov	клубовете
klubov	стикове
uhol	ъгъл
planéta	планета
planéta	планетата
zime	зима
zime	зимата
manželstvo	женитба
manželstvo	брака
manželstvo	брак
manželstvo	сватба
manželstvo	бракът
rekonštrukcia	реконструкция
rekonštrukcia	ремонт
hodnôt	ценности
hodnôt	стойности
obrazy	изображения
obrazy	образи
obrazy	снимки
obrazy	картинки
obrazy	картини
obrazy	картини
obrazy	картините
sud	буре
sud	буре
sud	бъчва
sud	цев
sud	варел
sud	sud
sud	буре
sud	бъчва
široké	широко
široké	широки
široké	широк
široké	широка
široké	широки
široké	широка
sestry	сестри
sestry	сестри
daný	дадени
daný	дадена
daný	дадено
vlasy	косми
vlasy	косъм
vlasy	коси
vlasy	косата
vlasy	коса
oznámil	обявена
oznámil	обявен
oznámil	обяви
oznámil	обявени
oznámil	обявено
strelec	стрелец
strelec	стрелеца
strelec	шутър
strelec	стрелец
strelec	стрелец
dizajn	проектиране
dizajn	дизайн
argentína	аржентина
historici	историци
historici	историците
vrstiev	пластове
vrstiev	слоеве
interiér	интериор
interiér	вътрешна
interiér	вътрешно
interiér	вътрешен
blok	блокиране
blok	блок
vlny	вълна
vlny	вълните
vlny	вълни
ústavy	конституция
ústavy	конституцията
ústavy	конституции
ehf	ehf
medzitým	междувременно
indii	индия
štruktúru	структура
štruktúru	конструкция
mosta	мостик
mosta	мост
mosta	бридж
udáva	уточнява
udáva	указва
strom	трий
strom	дървото
strom	дръвче
strom	дърво
matematici	математици
občianske	гражданско
občianske	граждански
občianske	гражданска
občianske	гражданско
občianske	граждански
občianske	гражданска
csc	csc
bratov	братя
choroba	болест
choroba	заболяване
choroba	заболявания
choroba	болест
choroba	болести
choroba	заболяване
choroba	заболявания
choroba	болест
choroba	болести
bohov	боговете
bohov	богове
televízie	телевизия
televízie	телевизията
televízie	телевизор
fáze	стадий
fáze	сцена
fáze	етап
fáze	сцената
princ	княз
princ	принц
princ	принс
princ	принцът
kráľovský	роял
kráľovský	кралско
kráľovský	кралска
kráľovský	royal
kráľovský	кралски
trasy	маршрутите
trasy	пътища
trasy	маршрути
trasy	пътеки
trasy	пътища
osobností	личности
porazili	победена
porazili	победени
porazili	победен
videl	видян
videl	виждал
videl	видяна
videl	видяно
videl	трион
videl	видях
primárne	първична
primárne	първични
primárne	първичен
primárne	първично
štatistiky	статистика
štatistiky	статистики
štatistiky	статистиката
štatistiky	статистика
štatistiky	анализи
štatistiky	анализите
južné	южен
južné	южни
južné	южна
južné	южно
južné	южен
južné	юг
južné	южна
existenciu	съществуването
existenciu	съществуване
peňazí	пари
peňazí	парите
airlines	авиокомпания
airlines	авиолинии
airlines	airlines
airlines	авиокомпании
airlines	авиокомпаниите
výsledkov	резултати
ráno	утро
ráno	сутрин
dokončená	завършена
dokončená	завършени
dokončená	завършен
dokončená	завършено
vodca	лидер
vodca	водач
tému	тема
tému	тема
debutoval	дебютира
početné	многобройни
matice	ядки
pozemný	сухоземни
pozemný	земен
pozemný	земя
pokračovať	продължи
pokračovať	възобновяване
pokračovať	резюмето
kalifornii	калифорния
kalifornii	калифорнийски
športový	спортни
športový	спортно
športový	спорт
športový	спортен
známym	позната
známym	известни
známym	познат
známym	известна
známym	известен
dánsko	дания
angličtine	английски
angličtine	bulgarian
angličtine	англичани
riadok	реплика
riadok	линия
riadok	ред
frontu	опашка
frontu	опашката
frontu	опашки
kresťanstvo	християнството
kňazi	духовници
kňazi	свещениците
kňazi	свещеници
dostáva	получава
dostáva	получава
srdce	сърце
srdce	сърцето
letecké	въздушно
letecké	антена
viery	фейт
viery	вяра
viery	вярвания
viery	убеждения
výlučne	изключително
zaujímavé	интересна
zaujímavé	интересно
zaujímavé	интересни
zaujímavé	интересен
volá	вика
volá	призвание
teológ	теолог
parlament	парламента
parlament	парламентът
parlament	парламент
ukazuje	показва
medveď	мечок
medveď	беър
medveď	мече
medveď	мечо
medveď	мечка
psy	кучета
naše	нашият
naše	наша
naše	нашия
naše	нашата
naše	нашите
naše	наша
naše	наше
naše	наши
naše	нашата
naše	нашите
úprava	адаптиране
úprava	приспособяване
úprava	регулиране
úprava	корекция
úprava	коригиране
úprava	изменение
úprava	модификация
úprava	редактиране
úprava	монтаж
streda	сряда
priestorov	помещения
priestorov	заграждение
srbsko	сърбия
vykonáva	изпълняване
vykonáva	изпълнява
ernst	ернст
oko	окото
oko	око
orchester	оркестър
založenie	основаването
založenie	учреждение
založenie	установяване
úvahy	съображения
úvahy	отражения
rozšírené	разширени
rozšírené	разширена
rozšírené	удължен
rozšírené	разширен
rozšírené	разширено
rozšírené	разширена
rozšírené	разширени
rozšírené	разширен
rozšírené	разширено
rozšírené	засилено
rozšírené	напреднал
rozšírené	напреднала
rozšírené	разширено
rozšírené	напреднали
banka	колба
banka	банк
banka	банката
banka	bank
banka	банка
spor	свада
spor	караница
spor	кавга
spor	спорове
spor	спор
spor	противоречия
spor	спор
spor	спорът
vzdušné	въздушно
vzdušné	антена
vzor	образец
vzor	модел
opisuje	описва
pohon	сцепление
pohon	задвижване
pohon	карай
spoločný	съвместния
spoločný	джойнт
spoločný	съвместни
spoločný	съвместно
spoločný	съвместна
spoločný	съвместен
tunel	тунел
írsko	ирландия
zbraň	оръжие
zbraň	пистолет
zbraň	оръжие
oddelenia	отделите
oddelenia	управления
oddelenia	отдели
oddelenia	отделения
oddelenia	отделенията
predaj	продава
predaj	продава
predaj	продаване
predaj	продажба
predaj	разпродажба
predaj	продажба
predaj	продажби
predaj	продажбите
medicína	лекарства
medicína	медицина
medicína	лекарство
alfred	алфред
programe	програмата
programe	програма
programe	програма
eric	ерик
slobodu	свобода
hill	хълм
hill	хил
hill	hill
queen	кралицата
queen	царица
queen	кралица
pracovala	работил
turci	турците
turci	турци
nórsko	норвегия
letectvo	авиация
letectvo	авиационна
letectvo	авиацията
letectvo	въздухоплаване
konania	производства
konania	процедури
pevnosti	крепости
športy	спортни
športy	спортен
športy	спорт
športy	спортно
športy	спортове
status	статус
status	състояние
status	положение
status	статут
zostáva	остава
zostáva	останки
zostáva	оставащи
zostáva	оставащите
brown	кафяв
brown	кафяви
brown	браун
brown	кафява
brown	кафяво
usporiadanie	оформление
usporiadanie	подредба
usporiadanie	подредба
usporiadanie	уговорка
usporiadanie	споразумение
patrick	патрик
zvyšuje	увеличава
zvyšuje	увеличения
prítomnosti	наличие
prítomnosti	присъствие
vojen	войните
vojen	войни
uss	uss
bill	бил
bill	законопроект
internete	интернет
expedície	експедиции
umelci	творци
umelci	художници
umelci	изпълнители
umelci	артисти
sir	сър
stred	център
stred	център
stane	шатра
stane	палатката
stane	шатрата
stane	палатка
lučenec	лученец
veľryba	кит
veľryba	кита
veľryba	китове
riešenia	разтвори
riešenia	решения
riešenia	разтвор
riešenia	решение
dunaja	дунав
chránený	защитен
chránený	защитена
chránený	защитено
chránený	защитени
logika	логически
logika	логика
sto	сто
dôstojník	офицер
dôstojník	полицай
zúčastnili	присъстваха
zúčastnili	участвали
zúčastnili	участвала
zúčastnili	участваха
môj	моите
môj	мой
môj	моята
môj	мое
môj	моя
môj	моят
žánre	жанрове
dokumentácia	документация
zmeniť	промени
zmeniť	смяна
zmeniť	промяна
všeobecné	обща
všeobecné	общи
všeobecné	генерал
podstatne	значително
pamäte	спомени
pamäte	спомените
pamäte	мемоарите
pamäte	спомен
pamäte	памет
pamäte	спомени
tabuľky	таблици
tabuľky	маси
japonský	японско
japonský	японска
japonský	японци
japonský	японец
japonský	японски
stephen	стивън
prežil	оцелял
prežil	сървайвър
prežil	оцеляла
prežil	оцелял
prežil	оцеля
prežil	оцеляла
určenie	обозначение
určenie	означение
určenie	обозначаване
určenie	определяне
určenie	решителност
určenie	решимост
určenie	определяне
nicolas	никола
dinosaury	динозаврите
dinosaury	динозаври
dinosaury	динозаври
dinosaury	динозавър
hrdina	херо
hrdina	герой
letiska	летището
letiska	летище
slúžia	служи
vydáva	публикува
spoločenské	общителен
spoločenské	социално
spoločenské	социален
spoločenské	социални
spoločenské	социална
gregor	грегор
gregor	григорий
gregor	грегори
gregor	грегъри
filozofiu	философия
filozofiu	философията
pramene	пружини
pramene	извори
pramene	спрингс
jazykoch	езиците
jazykoch	езици
bezpečnosti	сигурност
bezpečnosti	охрана
bezpečnosti	безопасност
bezpečnosti	предпазител
ray	рей
stredu	сряда
prijatý	получено
prijatý	получена
prijatý	получен
prijatý	получени
prijatý	приета
prijatý	приет
prijatý	осиновен
prijatý	осиновена
prijatý	приета
prijatý	призна
prijatý	допуснати
prijatý	приет
prijatý	приета
prijatý	приети
prijatý	прие
prijatý	прието
prijatý	приет
teplo	горещина
teplo	жега
teplo	топлина
teplo	топло
teplo	топла
teplo	топъл
teplo	топли
teplo	топлина
predmety	изделия
predmety	статии
predmety	артикули
predmety	субекти
predmety	поданици
predmety	теми
predmety	обекти
predmety	предмети
predmety	обектите
predmety	обекти
večer	вечер
večer	вечерта
večer	вечерно
georg	георги
georg	георг
stromov	дърветата
stromov	дървета
stromov	дръвчета
prejavuje	експонати
bubeník	барабанист
turistická	туристи
turistická	туристическа
turistická	турист
turistická	туристически
turistická	туризъм
youtube	youtube
drak	дракон
zobrazenie	показване
zobrazenie	изглед
zobrazenie	гледка
zobrazenie	оглед
zobrazenie	преглед
prišla	пристигнал
prišla	пристигна
prišla	дойде
zóna	зона
projektov	проекти
vybavené	монтирана
vybavené	монтирани
vybavené	монтирано
vybavené	монтиран
vybavené	снабден
vybavené	оборудвано
vybavené	оборудвани
vybavené	оборудван
vybavené	оборудвана
emmy	еми
plochu	desktop
kráter	кратер
kráter	кратера
vol	vol
vol	об
vol	обемни
udalosť	събитието
udalosť	събитие
člena	член
brod	брод
turecko	турция
turecko	пуйка
stredný	средна
stredný	среден
stredný	средни
stredný	средно
stredný	умерено
stredný	умерен
stredný	умерена
televízia	телевизия
televízia	телевизията
televízia	телевизор
ruky	ръце
ruky	оръжия
ruky	оръжие
ruky	ръце
ruky	ръцете
británie	британия
británie	великобритания
disk	диск
disk	диска
disk	диск
disk	диска
disk	карай
účinky	последици
účinky	въздействие
účinky	ефекти
účinky	ефект
academy	академията
academy	академия
trónu	тронът
trónu	трон
trónu	трона
trónu	престол
jak	как
jak	як
kvalifikácie	квалификации
kvalifikácie	квалификация
kvalifikácie	квалификациите
kvalifikácie	квалификациите
kvalifikácie	квалификации
kvalifikácie	квалификация
turistov	туристи
čisto	чисто
čisto	чист
čisto	чиста
jasne	ясно
kategorizácie	категоризация
zhromaždenia	събирания
zhromaždenia	сглобяване
zhromaždenia	събрание
zhromaždenia	митинги
boeing	боинг
ozbrojených	въоръжен
ozbrojených	въоръжени
ozbrojených	въоръжена
psychológia	психология
psychológia	психологията
denne	дневна
denne	дневен
denne	ежедневно
denne	дневно
delta	делта
delta	delta
pokračovala	продължение
pokračovala	продължаване
pokračovala	продължи
pokračovala	продължил
severný	северно
severný	север
severný	северна
severný	северни
severný	северен
severný	северна
predmet	предмет
predmet	обект
predmet	субект
predmet	обект
reč	реч
reč	говор
financií	финанси
financií	финансиране
obzvlášť	особено
obzvlášť	особено
právne	легално
právne	законно
právne	правно
právne	правни
právne	правна
právne	юридически
právne	правен
právne	законно
planét	планетите
planét	планети
piaty	пети
piaty	пето
piaty	пета
mexiku	мексико
argentíne	аржентина
oči	очи
oči	очите
raketoplán	совалката
raketoplán	совалка
ducha	дух
ducha	призрак
ducha	дух
fínska	финландия
fínska	финландски
profesora	професор
počítača	компютър
počítača	компютъра
plány	планове
bernard	бернард
bernard	бернар
bernard	бърнард
meranie	измерване
meranie	измервания
meranie	измерванията
meranie	оценяване
meranie	измервания
meranie	измерване
sydney	сидни
power	мощност
power	сила
power	власт
power	мощ
odpoveď	отговори
odpoveď	отговор
odpoveď	отговори
odpoveď	отговор
odpoveď	реакция
odpoveď	отговор
odpoveď	повлияване
židia	еврейски
židia	еврейско
židia	евреин
židia	еврейка
židia	евреите
židia	евреи
charakteristika	характеризиране
charakteristika	характеристики
charakteristika	характерен
charakteristika	характерни
charakteristika	характеристика
podoba	прилика
životopis	биография
životopis	биографията
obyčajný	равнина
obyčajný	plain
obyčajný	обикновен
obyčajný	обикновена
obyčajný	обикновени
hmyzu	насекоми
hmyzu	насекомите
hmyzu	насекоми
hmyzu	насекомо
materiály	материалите
materiály	материали
učenie	преподаването
učenie	преподаване
učenie	учене
premiér	премиер
premiér	премиера
lady	дамата
lady	лейди
lady	дама
ulíc	улиците
ulíc	улици
eur	евро
eur	еврото
eur	евро
eur	евро
eur	eur
nedá	неспособна
morave	моравия
určuje	уточнява
určuje	обозначава
určuje	идентифицира
určuje	определя
cantal	кантал
británia	британия
británia	великобритания
británia	британия
euro	еврото
euro	евро
obetí	жертвите
obetí	жертви
spoločenstvo	федерация
spoločenstvo	федерацията
spoločenstvo	задругата
spoločenstvo	общност
spoločenstvo	общността
dostane	получава
pravé	автентични
pravé	автентично
pravé	автентична
pravé	автентичен
pravé	истински
komory	покои
komory	чеймбърс
komory	коморските
oxid	оксид
oxid	окис
prišlo	дойде
asociácia	сдружение
asociácia	асоциация
asociácia	асоцииране
kyslíka	кислород
dosiahli	постигнато
dosiahli	достигнат
dosiahli	достигната
dosiahli	постигнато
dosiahli	постигната
dosiahli	постигнати
dosiahli	постигнат
vynálezca	изобретател
austrálie	австралия
príkaz	командване
príkaz	команда
príkaz	командата
bbc	bbc
bbc	бибиси
bell	бел
bell	камбана
bell	звънче
bell	звънец
place	място
agentúra	агенция
agentúra	агенцията
turnaje	турнири
pocit	усети
pocit	чувство
pocit	усещане
inštitúcie	институциите
inštitúcie	институции
ekonomické	икономическа
ekonomické	икономическо
ekonomické	икономически
ekonomické	икономичен
väzenia	затвори
väzenia	затворите
väzenia	затвор
väzenia	затворът
väzenia	затвор
väzenia	затвора
stačí	достатъчно
prameň	пролетно
prameň	пролет
prameň	пролетта
zástupca	представителна
zástupca	представителен
zástupca	представително
zástupca	представителни
zástupca	представител
zástupca	заместник
dokumenty	документите
dokumenty	документи
claude	клод
vzdelávanie	обучение
vzdelávanie	образование
vzdelávanie	възпитание
osud	съдба
osud	съдбата
osud	съдба
osud	съдбата
horný	горни
horný	горна
horný	горен
horný	top
horný	топ
horný	върха
železnice	железници
železnice	железница
železnice	железопътен
železnice	железници
železnice	железница
nízke	долно
nízke	ниско
nízke	ниски
nízke	нисък
nízke	ниска
postoj	нагласа
postoj	отношение
postoj	поведение
postoj	стойка
postoj	поза
postoj	стойка
postoj	стойката
husle	цигулка
husle	цигулки
znamenalo	означаваше
bloku	блокиране
bloku	блок
sčítania	преброяването
sčítania	преброяване
sčítania	преброявания
návrhy	предложенията
návrhy	предложения
návrhy	дизайни
návrhy	предложения
kmeňa	племето
kmeňa	племе
rugby	ръгби
politického	политическа
politického	политически
politického	политическо
kategórií	категории
staníc	станции
programov	програми
programov	програми
per	пер
opus	опус
procesy	процеси
procesy	процесите
farár	викарий
farár	пасторе
farár	пастор
farár	пасторът
mládeže	младежта
mládeže	младост
mládeže	младеж
mládeže	младостта
mládeže	младежи
pôvodom	произход
tabuľke	масата
tabuľke	маса
tabuľke	масичка
tabuľke	таблица
marc	марк
križovatke	кръстовището
križovatke	пресичане
križovatke	кръстовище
križovatke	пресечка
križovatke	възел
križovatke	кръстовище
križovatke	кръстопът
dubnica	дубница
vstupuje	влиза
vedecký	научни
vedecký	научен
vedecký	научно
vtákov	птички
vtákov	птиците
vtákov	птици
definícia	дефиниция
definícia	определение
železnica	железници
železnica	железница
železnica	железница
železnica	железопътния
železnica	железопътен
železnica	железници
železnica	железници
železnica	железница
železnica	железопътен
maľby	картини
maľby	картините
manchester	манчестър
spoločenstva	федерация
spoločenstva	федерацията
spoločenstva	общност
spoločenstva	общността
synonymum	синоним
históriu	историята
históriu	история
vymenovaný	назначени
vymenovaný	назначена
vymenovaný	назначен
ben	бен
müller	мюлер
vlastnosť	характерен
vlastnosť	характерни
vlastnosť	характеристика
vlastnosť	имот
vlastnosť	собственост
vlastnosť	имущество
vlastnosť	свойство
vlastnosť	качество
vlastnosť	качеството
vlastnosť	особеност
vlastnosť	характеристика
war	войната
war	война
revolúcia	революция
planet	планета
planet	планетата
viera	фейт
viera	вяра
viera	виера
chyby	грешки
chyby	грешки
chyby	насекоми
chyby	бръмбари
chyby	буболечки
chyby	бъгс
chyby	дефекти
chyby	недостатъци
dohoda	съгласие
dohoda	споразумение
dohoda	сделка
georges	жорж
tanky	резервоари
tanky	танкове
tanky	цистерни
národ	нация
aplikácie	приложения
aplikácie	заявления
aplikácie	молби
aplikácie	приложение
aplikácie	приложения
aplikácie	кандидатстване
aplikácie	молба
aplikácie	приложение
aplikácie	прилагане
aplikácie	заявление
japonské	японско
japonské	японска
japonské	японци
japonské	японец
japonské	японски
komunikácia	комуникация
komunikácia	общуване
komunikácia	съобщаване
komunikácia	комуникации
komunikácia	общуване
komunikácia	комуникации
hrajú	играе
hrajú	свирене
hrajú	играят
miláno	милано
miláno	милан
miláno	милано
nohy	крака
nohy	краката
nohy	крачета
nohy	крака
nohy	краката
nohy	крачета
koncept	понятие
koncept	концепция
koncept	чернова
test	изпитване
test	тест
rozdiely	разлики
rozdiely	различия
boston	бостън
riešiť	решителност
riešiť	разрешаване
riešiť	решаване
riešiť	разрешаване
riešiť	решаване
fotografia	снимка
fotografia	снимката
fotografia	фото
fotografia	снимка
fotografia	фотографията
fotografia	фотография
technický	технически
technický	техническа
technický	техническо
aktuálne	ток
aktuálne	текущ
aktuálne	текуща
aktuálne	текущи
aktuálne	настоящ
johannes	йоханес
chata	къщичка
chata	хижа
chata	бунгало
chata	хижа
chata	каюта
chata	кабина
chata	колиба
chata	хижата
chata	колиба
chata	хът
pozadie	фон
pozadie	контекст
stránok	сайтове
stránok	страници
sokol	сокол
sokol	хоук
sokol	ястреб
zas	отново
zas	пак
dôkaz	доказателство
dôkaz	улики
dôkaz	доказателства
dôkaz	доказателство
dôkaz	доказателството
dôkaz	доказване
dôkaz	доказателства
tábora	лагер
nemocnice	болница
nemocnice	болницата
nemocnice	болници
nemocnice	болниците
myslenia	мислене
následky	последици
následky	последствия
následky	последствията
samostatná	дискретна
samostatná	дискретни
samostatná	дискретен
samostatná	отделни
samostatná	разделени
samostatná	отделно
samostatná	отделна
samostatná	отделен
samostatná	отделени
samostatná	автономни
samostatná	автономна
poľská	поляк
poľská	полски
poľská	полска
talianske	италианска
talianske	италианец
talianske	италиански
talianske	италианско
kňaza	жрец
kňaza	свещеник
kňaza	свещенник
konanie	процедура
efekt	ефект
efekt	въздействие
účastníkov	участниците
účastníkov	участници
účastníkov	участници
účastníkov	абонати
dobrá	добър
dobrá	добро
dobrá	добре
delia	делия
disciplína	дисциплина
hôr	планините
hôr	планини
rozhodnutia	решението
rozhodnutia	решение
rozhodnutia	решения
morom	море
morom	морето
long	дълги
long	дълго
long	дълъг
long	лонг
sviatok	почивка
sviatok	празник
sviatok	ваканция
menšia	незначителни
peru	перу
elektrické	електрически
elektrické	електрическа
elektrické	електрическо
elektrické	електрически
elektrické	електрическа
elektrické	електрическо
elektrické	електричество
skončili	завършен
rastlina	растение
rastlina	растителна
rastlina	завод
komárno	комарно
novo	novo
procesov	процеси
procesov	процесите
signál	сигнал
aktívny	активна
aktívny	активно
aktívny	активни
aktívny	активен
farieb	цветове
sci	sci
anny	ане
anny	анн
anny	ан
zmenila	променена
zmenila	променени
zmenila	променен
zmenila	променено
sociálna	социално
sociálna	социален
sociálna	социални
sociálna	социална
mladé	млада
mladé	младо
mladé	млади
mladé	йънг
mladé	млад
tradičné	традиционно
tradičné	традиционен
tradičné	традиционна
tradičné	традиционни
stratil	изгубено
stratil	изгубени
stratil	изгубена
stratil	загубен
stratil	загуби
stratil	изгубен
zásluhy	заслуга
zásluhy	заслуги
ženatý	женени
ženatý	женена
ženatý	омъжена
ženatý	женен
vodíka	водород
objavené	открит
objavené	открита
objavené	открити
báseň	поема
báseň	стихотворение
kultúru	култура
manželstva	женитба
manželstva	брака
manželstva	брак
manželstva	сватба
manželstva	бракът
vysielanie	излъчване
vysielanie	трансмисия
vysielanie	предаване
vysielanie	пренос
vysielanie	излъчване
vysielanie	излъчването
vlaky	влакове
vlaky	влаковете
das	дас
alan	алън
bafta	бафта
ludwig	лудвиг
nagy	наги
tibor	тибор
záhrada	градински
záhrada	градината
záhrada	гардън
záhrada	градинка
záhrada	градина
králi	царе
králi	кингс
králi	кралете
králi	крале
dirigent	диригент
dirigent	проводник
kim	ким
kmene	щамове
kmene	племена
kmene	племената
rozdeliť	разделим
rozdeliť	разделен
rozdeliť	сплит
rozdeliť	разделяне
rozdeliť	разделение
rozdeliť	раздели
rozdeliť	разделяй
rozdeliť	разделяне
vyjadrenie	изразяване
vyjadrenie	изражение
vyjadrenie	израз
vyjadrenie	твърдение
vyjadrenie	изявление
vyjadrenie	показания
dvojica	двойка
dvojica	чифт
dvojica	двойка
oddeľuje	разделя
mozgu	мозъчен
mozgu	мозък
mozgu	мозъка
základne	основи
základne	бази
príbehy	истории
príbehy	разкази
dave	дейв
stupňov	градуси
stupňov	градуса
stupňov	степени
organizácií	организации
striebro	сребърна
striebro	сребърни
striebro	силвър
striebro	сребро
striebro	сребърен
lake	езерото
lake	лейк
lake	езеро
portugalsko	португалия
pamäť	спомен
pamäť	памет
pamäť	спомени
rozdelená	разделена
rozdelená	разделено
rozdelená	разделени
rozdelená	разделен
tabule	дъски
niekde	някъде
spôsobené	причинено
spôsobené	причинени
spôsobené	причинена
spôsobené	нанесени
riadi	управлява
riadi	насочва
pokusy	опити
pokusy	процеси
pokusy	изпитания
pokusy	опити
pokusy	опити
pokusy	експерименти
výrobca	продуцент
výrobca	производител
výrobca	производител
ekonomika	икономика
ekonomika	икономия
ekonomika	икономика
žila	живели
žila	живял
žila	вена
žila	вената
rímska	римски
rímska	римлянин
rímska	роман
rímska	римска
kráľovnej	кралицата
kráľovnej	царица
kráľovnej	кралица
etapa	стадий
etapa	сцена
etapa	етап
etapa	сцената
maximálne	макс
maximálne	максимална
maximálne	максимален
maximálne	максимум
maximálne	максимално
definície	определения
definície	дефиниция
definície	определение
kanady	канада
mac	мак
vedú	води
vracia	възвръщаемост
vracia	връщане
výzbroj	броня
výzbroj	брони
výzbroj	въоръжение
výzbroj	въоръжение
výzbroj	въоръжение
začať	начало
začať	старт
začať	започнете
začať	стартиране
začať	започнете
vojak	войник
vojak	частни
vojak	частно
vojak	редник
vojak	частна
vojak	личен
vojak	частен
starostlivosti	грижи
starostlivosti	грижа
leopold	леополд
las	лас
pokračovanie	продължение
pokračovanie	продължаване
pokračovanie	продължаване
pokračovanie	продължавам
pokračovanie	продължение
pokračovanie	продължение
pokračovanie	продължаване
pokračovanie	продължи
pokračovanie	продължил
orig	orig
duchu	дух
hitler	хитлер
tim	тим
snaha	усилие
snaha	старание
snaha	усилия
snaha	усилието
jednoznačne	определено
jednoznačne	ясно
hills	хълмове
hills	хилс
rimania	римляни
rimania	римляните
reprezentácie	представителства
boleslav	болеслав
rádio	radio
rádio	радиото
rádio	радио
illinois	илинойс
chorvátska	хърватска
chorvátska	хърватия
chorvátska	хърватски
chorvátska	хърватска
široký	широко
široký	широки
široký	широк
široký	широка
široký	широки
široký	широка
majstri	господари
majstri	мастърс
majstri	майстори
majstri	шампиони
majstri	шампионите
box	box
box	клетка
box	кутия
box	бокс
box	бокса
parameter	параметър
parameter	параметри
maďarská	унгарски
dole	долу
dole	надолу
dole	долу
erectus	еректус
príspevky	постове
príspevky	публикации
príspevky	дарение
príspevky	дарения
príspevky	истории
príspevky	разкази
príspevky	вноски
umeleckých	артистична
umeleckých	художествена
umeleckých	артистичен
umeleckých	артистично
títo	тези
správcu	администратор
vesmír	вселената
vesmír	вселена
vesmír	космос
vesmír	космоса
konferencie	конференция
konferencie	конференции
oceán	океан
pozorovať	наблюдаване
karla	карл
für	für
union	профсъюз
union	съюз
union	съюза
union	юниън
opustiť	изоставят
sloboda	свобода
maďarské	унгарски
monte	монте
monte	монти
králové	кралове
dané	дадени
dané	дадена
dané	дадено
zabil	убита
zabil	убити
zabil	убит
lesov	уудс
lesov	гори
lesov	горите
rodičov	родители
rodičov	родителите
fyzikálne	физически
fyzikálne	физиката
fyzikálne	физика
fyzikálne	физическо
fyzikálne	физически
fyzikálne	физическа
výcvik	тренировки
výcvik	обучение
výcvik	тренировка
sony	sony
sony	сони
disku	диск
disku	диска
disku	диск
disku	диска
známeho	позната
známeho	познати
známeho	запознанство
známeho	познат
server	сървър
aires	айрес
beta	бета
vyrobené	произведени
vyrobené	произведена
vyrobené	произведен
vyrobené	произведено
vyrobené	произведени
vyrobené	произведена
vyrobené	произведен
vyrobené	произведено
vyrobené	направена
vyrobené	направено
vyrobené	направен
vyrobené	направени
verejne	публично
polovicu	наполовина
polovicu	половината
hospodárstvo	икономика
hospodárstvo	икономия
hospodárstvo	икономика
gama	гама
rolling	ролинг
rolling	търкаляне
súborov	досиета
súborov	файлове
rodín	фамилии
rodín	семейства
bryan	браян
bryan	брайън
rus	руснак
rus	руски
rus	руснаци
rus	руска
rus	руско
rus	рус
typický	типично
typický	типичен
typický	типична
typický	типични
kovov	метали
kovov	metal
kovov	метъл
kovov	метал
kovov	метали
atlantique	atlantique
ježiša	исус
berlin	берлин
senica	сеница
priamy	преки
priamy	директна
priamy	директно
priamy	пряко
priamy	директен
vonkajšie	открито
vonkajšie	външен
vonkajšie	външна
vonkajšie	външен
vonkajšie	външна
vonkajšie	външно
vonkajšie	външни
vonkajšie	външен
vonkajšie	външно
luis	луис
maurice	морис
švajčiarska	швейцария
švajčiarska	швейцария
švajčiarska	швейцарски
švajčiarska	швейцарско
švajčiarska	швейцарска
napísané	писмено
napísané	написана
napísané	написано
napísané	писмен
napísané	писмена
manželku	жена
manželku	съпруга
manželku	съпругата
napätia	напрежение
like	като
like	like
palivo	горива
palivo	гориво
bronz	бронзова
bronz	бронз
bronz	бронзов
bronz	бронзови
tajomník	секретар
tajomník	секретар
tajomník	секретарка
olivier	оливие
slúžiť	служа
slúžiť	сервиране
slúžiť	служи
umeleckej	артистична
umeleckej	художествена
umeleckej	артистичен
umeleckej	артистично
taylor	тейлър
byt	плоски
byt	апартамент
byt	плоско
byt	плоска
byt	плосък
byt	апартамент
šablónu	шаблон
miestnosti	стаите
miestnosti	стаи
miestnosti	стая
miestnosti	стаята
michail	михаил
vykonávať	извършване
jim	джим
jedincov	субекти
jedincov	поданици
jedincov	теми
jedincov	обекти
jedincov	индивиди
boy	момче
boy	момченце
wilson	уилсън
metro	метро
metro	метрото
metro	метро
metro	метрото
