que	att
físico	fysiker
físico	fysiskt
físico	fysikalisk
físico	fysiska
físico	fysisk
democracia	demokratin
democracia	demokrati
mediterráneo	medelhavsområdet
mediterráneo	medelhavet
opción	alternativet
opción	alternativ
opción	möjlighet
opción	val
opción	choice
perdido	missat
perdido	saknat
perdido	saknad
perdido	missade
perdido	förlorat
perdido	förlorad
perdido	vilse
perdido	lost
perdido	förlorade
notable	anmärkningsvärda
notable	anmärkningsvärd
notable	anmärkningsvärt
notable	anmärkningsvärd
notable	anmärkningsvärt
notable	anmärkningsvärd
notable	anmärkningsvärt
tengo	fick
tengo	got
legal	lagligt
legal	äkta
legal	legitimt
legal	rättsligt
legal	rättslig
legal	lagligt
legal	juridiska
legal	rättsliga
tercero	tredje
tercero	trea
tercero	third
tercero	tredjedel
enorme	jättestor
enorme	enorm
enorme	enormt
enorme	enorma
enorme	enorm
enorme	enorma
enorme	enormt
constitucional	konstitutionell
constitucional	konstitutionella
constitucional	grundlagen
constitucional	konstitutionen
constitucional	författning
constitucional	konstitution
constitucional	grundlag
plazo	tidsfristen
plazo	deadline
plazo	tidsfrist
católicos	katoliker
católicos	katolsk
católicos	katoliker
católicos	katolska
católicos	katolik
escritura	skrivande
escritura	skrift
escritura	skrivning
escritura	skriva
escritura	skriver
escritura	skriva
escritura	skriv
escritura	handstil
cuyos	vilkas
cuyos	vars
cuyos	vems
estadísticas	statistiken
estadísticas	statistik
estadísticas	statistik
documento	dokumentera
documento	dokumentet
documento	dokument
documento	handling
críticos	kritiker
críticos	kritikerna
críticos	kritisk
críticos	kritiskt
críticos	kritiska
iowa	iowa
cristiana	kristet
cristiana	christian
cristiana	kristna
cristiana	kristen
ordenó	ordnad
ordenó	beställt
ordenó	beställde
ordenó	beställd
ordenó	beställda
oscar	oscar
transmisión	växellåda
transmisión	transmission
transmisión	överföring
transmisión	sändning
transmisión	sända
transmisión	sändningen
transmisión	utsändning
transmisión	sändning
carne	stek
carne	biff
carne	kött
carne	nötkött
poetas	poeter
ucrania	ukrainska
ucrania	ukraina
ucrania	ukrainska
desarrollar	utvecklas
desarrollar	utvecklar
desarrollar	utveckla
ocurre	händer
ocurre	inträffar
ocurre	förekommer
enviado	transporteras
enviado	levererad
enviado	fraktas
enviado	levereras
enviado	sändebud
enviado	inlämnade
enviado	skickas
enviado	skickade
enviado	skickat
enviado	skickad
street	gatan
street	street
street	gata
vehículo	fordon
vehículo	fordonets
vehículo	fordonet
reparto	gips
reparto	gjutna
reparto	kasta
reparto	kastad
reparto	fördelning
reparto	distribution
producida	producerade
producida	producerad
producida	framställt
producida	producerat
círculo	circle
círculo	cirkel
círculo	cirklar
círculo	cirkeln
harry	harry
ciertas	vissa
alimentos	livsmedel
alimentos	mat
alimentos	föda
alimentos	livsmedel
urbana	urban
urbana	urbana
urbana	tätort
participa	deltar
participa	deltaga
participa	delta
association	föreningen
association	förening
association	association
casado	gifta
casado	gifte
casado	gift
semifinales	semifinalen
semifinales	semifinal
abierta	öppna
abierta	open
abierta	öppet
abierta	öppen
habitual	stadigvarande
habitual	vanligt
habitual	vanliga
agencia	agentur
agencia	byrån
agencia	byrå
popularidad	popularitet
votar	röstning
votar	omröstning
votar	röstar
votar	röstande
pinturas	målarfärg
pinturas	målar
pinturas	målningar
pinturas	tavlor
terminal	terminal
terminal	terminalen
terminal	terminus
janeiro	janeiro
iniciativa	initiativ
iniciativa	initiative
iniciativa	initiativet
redes	nätverk
redes	rutnät
redes	nät
redes	nätverk
estreno	premiär
aparte	åsido
aparte	isär
aparte	bortsett
localización	lokalisering
localización	platsen
localización	läge
localización	plats
localización	lokalisering
fortaleza	fortaleza
fortaleza	hållfasthet
fortaleza	styrka
fortaleza	fästningen
fortaleza	fästning
fortaleza	fort
deriva	driva
deriva	drift
deriva	drivande
deriva	driver
democrática	demokratiskt
democrática	demokratisk
democrática	demokratiska
marido	maken
marido	make
electrónica	electronics
electrónica	elektronik
electrónica	elektronisk
electrónica	elektroniskt
electrónica	elektroniska
cristóbal	cristobal
cristóbal	cristóbal
cristóbal	christoffer
cristóbal	kristoffer
cristóbal	christopher
herrera	herrera
buques	fartyg
buques	skepp
buques	fartyg
buques	blodkärl
buques	kärl
diccionario	ordbok
diccionario	ordlista
diccionario	lexikon
profesión	yrke
profesión	yrket
profesión	yrke
profesión	ockupationen
profesión	ockupation
consigue	hämta
consigue	skaffa
consigue	få
consigue	get
consulta	förfrågan
consulta	sökning
consulta	fråga
consulta	konsultation
consulta	samråd
consulta	konsultera
consulta	rådfråga
historiadores	historiker
mitología	mytologi
debate	diskussioner
debate	diskussion
debate	debattera
debate	debatt
debate	debatten
debate	debatter
debate	debatterna
perder	förlorar
perder	förlora
perder	förlorar
perder	förlora
perder	mista
componentes	beståndsdelar
componentes	komponenterna
componentes	komponenter
belleza	skönheten
belleza	skönhet
belleza	beauty
descubre	upptäck
descubre	upptäcker
descubre	upptäcka
descubre	upptäcker
jiménez	jiménez
jiménez	jimenez
personales	personlig
personales	personliga
personales	personligt
ácido	surt
ácido	syra
cumplir	uppfylla
cumplir	överensstämmer
infancia	barndomen
infancia	barndom
infancia	barndoms
infancia	barn
líderes	ledare
líderes	ledarna
espacial	rumsliga
espacial	rumslig
espacial	mellanslag
espacial	rymd
espacial	rymden
espacial	utrymme
predecesor	föregångare
oscuro	mörkt
oscuro	mörk
oscuro	mörka
oscuro	obskyra
oscuro	dunkla
oscuro	dunkel
verdadero	real
verdadero	verklig
verdadero	äkta
verdadero	riktigt
verdadero	verkligt
verdadero	riktig
verdadero	sanna
verdadero	sann
verdadero	sant
verdadero	true
segundos	sekunderna
segundos	sekunder
segundos	sekund
segundos	andra
margen	marginal
cañón	kanonen
cañón	kanon
cañón	kanoner
cañón	canyon
cañón	fat
cañón	tunna
religioso	religiöst
religioso	religiösa
religioso	religiös
net	net
net	nät
net	netto
zamora	zamora
relativamente	relativt
relativamente	förhållandevis
columna	kolumn
columna	spalt
columna	kolonn
columna	ryggrad
columna	ryggraden
high	high
high	höga
high	hög
high	högt
danza	dance
danza	dansa
danza	dans
danza	dansar
danza	dansande
danza	dansa
danza	dancing
danza	dans
danza	dansar
veinte	twenty
veinte	tjugo
veinte	veinte
desarrolla	utvecklar
desarrolla	utvecklas
desarrolla	utvecklas
desarrolla	utvecklar
desarrolla	utveckla
periodistas	reportrar
periodistas	journalister
periodistas	journalister
asunción	antagande
asunción	asunción
fondos	medel
fondos	fonder
fondos	bakgrunder
fondos	fonden
fondos	fond
factores	faktorer
barcos	fartyg
barcos	skepp
barcos	fartyg
barcos	blodkärl
barcos	kärl
barcos	båtar
salvo	salvo
salvo	utom
salvo	förutom
chica	flicka
chica	tjej
precio	pris
precio	price
precio	priset
precio	prissättning
precio	prissättningen
pensamiento	tyckte
pensamiento	trodde
pensamiento	tänkte
pensamiento	tänkande
pensamiento	tänka
pensamiento	funderar
pensamiento	tänker
pensamiento	tänkte
pensamiento	funderingar
pensamiento	tankar
leer	läs
leer	läst
leer	läser
leer	läsa
leer	läste
leer	läser
leer	avläsning
leer	läsa
leer	läsning
declaración	uttalande
declaración	förklaring
declaración	deklarationen
declaración	försäkran
declaración	deklaration
deportistas	idrottsmän
deportistas	idrottare
deportistas	idrottsmän
mala	bad
mala	dåligt
mala	dåliga
mala	dålig
mala	mala
asesinado	mördas
asesinado	mördade
asesinado	mördats
asesinado	mördat
asesinado	mördad
asesinado	dödade
asesinado	dödat
asesinado	dödad
asesinado	mördad
argumento	komplott
argumento	argumentation
argumento	gräl
argumento	argument
online	inloggad
online	uppkopplad
online	online
portal	portal
portal	portalen
portal	gateway
médicos	medicinska
médicos	medicinsk
médicos	medicinskt
médicos	doktorer
médicos	läkare
sacerdote	präst
night	natten
night	night
night	kväll
night	natt
buenas	duktiga
buenas	god
buenas	duktig
buenas	gott
buenas	bra
cultivo	kulturen
cultivo	kulturens
cultivo	kultur
cultivo	odling
cultivo	gröda
cultivo	beskära
nicaragua	nicaraguanska
nicaragua	nicaragua
económicas	ekonomi
económicas	ekonomiskt
económicas	ekonomisk
económicas	ekonomiska
guion	manus
guion	manus
guion	skript
regionales	regionala
regionales	regional
regionales	regionalt
rodrigo	rodrigo
arzobispo	ärkebiskop
arzobispo	ärkebiskopen
mancha	mancha
mancha	fläck
mancha	fläck
conocidas	kända
conocidas	känd
conocidas	känt
retirado	pensionär
retirado	pensionerade
retirado	pensionerad
inteligencia	intelligens
inteligencia	underrättelser
inteligencia	underrättelse
inteligencia	underrättelsetjänst
inteligencia	intel
envió	skickas
envió	skickade
envió	skickat
envió	skickad
baile	dance
baile	dansa
baile	dans
baile	dansar
baile	dansande
baile	dansa
baile	dancing
baile	dans
baile	dansar
fundamental	grundläggande
fundamental	fundamentala
fundamental	fundamental
fundamental	fundamentalt
viviendas	hemmen
viviendas	hölje
viviendas	bostäder
viviendas	boende
viviendas	bostad
disney	disney
relevante	relevanta
relevante	relevant
fox	räven
fox	räv
fox	fox
establece	etablerar
paseo	rid
paseo	rida
paseo	paseo
paseo	promenad
paseo	promenera
paseo	walk
albert	albert
menciona	nämner
menciona	nämner
menciona	omnämnande
menciona	nämna
green	gröna
green	grön
green	grönt
green	green
famosa	berömt
famosa	kända
famosa	berömd
famosa	känd
famosa	berömda
obtiene	erhåller
brian	brian
romero	romero
romero	rosemary
romero	rosmarin
espera	waits
espera	vänta
encargado	beställt
encargado	beställd
encargado	beställda
encargado	ansvariga
encargado	utvecklare
encargado	ansvarig
encargado	ansvarige
encargado	underhåll
compañías	bolag
compañías	företag
retiró	återkallade
actuaciones	föreställningar
actuaciones	uppträdanden
actuaciones	framträdanden
diseñado	utformade
diseñado	designad
diseñado	utformat
diseñado	utformad
diseñado	designat
diseñado	konstruerad
reciente	senaste
reciente	nyligen
intereses	intressen
intereses	ränta
intereses	räntor
intereses	intresse
senado	senaten
senado	senat
mercedes	mercedes
christian	kristet
christian	christian
christian	kristna
christian	kristen
johnson	johnson
edward	edvard
edward	edward
esteban	stephen
esteban	stefan
esteban	stefan
esteban	esteban
coros	körer
vicepresidente	vice
plantillas	mallar
canarias	canarias
canarias	kanarieöarna
disputa	omtvistade
disputa	ifrågasatta
disputa	omstridda
disputa	ifrågasatt
disputa	tvister
disputa	tvist
disputa	dispyt
ave	ave
ave	fågel
ave	fågeln
astronómicos	astronomiska
post	inlägg
post	publicera
post	inlägget
post	post
participaron	deltagit
participaron	deltog
participaron	medverkade
globo	globo
globo	ballong
globo	globe
globo	globen
orígenes	ursprung
éstos	dessa
económicos	ekonomiskt
económicos	ekonomisk
económicos	ekonomiska
aliados	allierade
aliados	allierades
aliados	allierad
aliados	allierade
aliados	bundsförvanter
rally	rally
detalles	detaljer
salto	jump
salto	hoppa
salto	hopp
salto	hoppar
salto	skip
salto	salto
salto	hoppar
salto	hoppande
salto	hoppning
salto	hop
state	stat
state	statliga
state	delstat
state	statligt
marine	marina
marine	marin
marine	marine
marine	marint
marine	marinsoldat
bilbao	bilbao
rivera	rivera
roger	uppfattat
roger	roger
colonial	koloniala
competiciones	tävlingar
dictadura	diktaturer
dictadura	diktatur
dictadura	diktaturen
academy	akademin
academy	academy
academy	akademi
medina	medina
difusión	spridning
difusión	spridning
difusión	spridande
difusión	sända
difusión	sändningen
difusión	utsändning
difusión	sändning
rio	rio
rio	river
rio	floden
rio	flod
alcanza	når
ejecución	avrättning
ejecución	verkställande
ejecución	utförande
ensayo	uppsats
ensayo	uppsatsen
ensayo	testa
ensayo	test
ensayo	testar
ensayo	testning
ensayo	provning
ensayo	repetition
ensayo	rättegången
ensayo	prövning
ensayo	rättegång
ensayo	testa
ensayo	test
ensayo	provning
lucas	luke
lucas	lukas
lucas	lucas
independientes	grupplösa
independientes	självständig
independientes	självständiga
independientes	oberoende
independientes	självständigt
independientes	fristående
joan	joan
boston	boston
reglas	regler
reglas	bestämmelser
viernes	fredag
viernes	fredags
viernes	fredagar
suerte	tur
suerte	lucky
suerte	tur
suerte	luck
golfo	viken
nobles	adelsmän
nobles	ädla
nobles	ädel
nobles	ståtlig
nobles	noble
augusto	augusto
augusto	augustus
radical	radikal
radical	radikala
radical	radikalt
tratar	testa
tratar	försök
tratar	prova
tratar	pröva
tratar	behandla
yucatán	yucatán
yucatán	yucatan
establecido	fastställd
establecido	etablerade
establecido	inrättad
establecido	etablerad
establecido	etablerat
bruselas	bryssel
mandato	mandatperiod
mandato	mandat
mandato	mandatet
trenes	träna
trenes	tåget
trenes	train
trenes	tåg
trenes	tågen
trenes	tåg
feria	mässa
feria	rättvist
feria	rättvis
comida	livsmedel
comida	mat
comida	föda
apellido	efternamn
etapas	etapper
etapas	faserna
etapas	faser
etapas	stadier
etapas	etapper
etapas	faser
comunas	kommuner
seguro	säkert
seguro	kassaskåp
seguro	säker
seguro	säkra
seguro	visst
seguro	försäkring
seguro	försäkringar
seguro	trygga
seguro	säkrat
seguro	säker
seguro	säkra
fotos	fotografier
fotos	foton
fotos	bilder
fotos	tavlor
fotos	pictures
fotos	bilder
amistad	vänskap
entra	ange
entra	enter
hill	kullen
hill	backen
hill	backe
hill	kulle
hill	hill
particularmente	särskilt
extranjeros	aliens
extranjeros	utlänningar
extranjeros	utomjordingar
extranjeros	utlänning
extranjeros	utlänningar
extranjeros	utrikes
extranjeros	utländska
extranjeros	utländsk
extranjeros	utländskt
extranjeros	främmande
artillería	artilleri
artillería	artilleriet
concentración	koncentrationen
concentración	koncentration
concentración	fokus
concentración	fokusera
concentración	focus
contar	räknar
contar	räkna
abrió	öppnades
abrió	öppnade
abrió	öppnad
abrió	öppnat
máquina	machine
máquina	maskin
frecuentemente	frekvent
frecuentemente	ofta
frecuentemente	ofta
lagos	lagos
lagos	sjöar
lagos	sjöar
lagos	sjö
lagos	lake
lagos	sjön
montes	montes
montes	berg
montes	fjällen
montes	monti
hot	hett
hot	hot
hot	snygg
hot	heta
hot	varmt
descriptiva	beskrivande
fruto	frukter
fruto	frukt
manual	handboken
manual	handbok
manual	manuell
manual	manual
manual	handbok
manual	manuellt
coche	bil
bernardo	bernard
bernardo	bernhard
bernardo	bernhard
bernardo	bernardo
brasileño	brasilianska
brasileño	brasiliansk
terrenos	ytor
terrenos	tomter
terrenos	landa
terrenos	land
terrenos	terräng
terrenos	terrängen
miranda	miranda
ceremonia	ceremoni
ceremonia	ceremonin
ceremonia	ceremonier
ceremonia	ceremonier
columbia	columbia
columbia	colombia
lejos	långt
lejos	fjärran
lejos	iväg
lejos	bort
lejos	away
conflictos	konflikterna
conflictos	konflikter
conflictos	konflikten
conflictos	konflikter
conflictos	konflikt
fallecidos	avlidna
fallecidos	avliden
fallecidos	avlidne
alicante	alicante
pregunta	frågan
pregunta	fråga
pregunta	ifrågasätta
pregunta	ask
pregunta	fråga
drama	drama
drama	dramatik
drama	dramat
juez	judge
juez	domare
familiares	släktingar
familiares	anhöriga
familiares	familjen
familiares	familj
familiares	family
familiares	släkt
patrón	mönster
patrón	mönstret
patrón	skipper
patrón	patron
requiere	kräver
requiere	kräva
requiere	kräver
sons	sons
sons	söner
sons	söners
afirma	hävdar
ala	vingen
ala	flygeln
ala	wing
ala	vinge
ala	flygel
ala	ala
continental	continental
continental	kontinental
continental	kontinentala
endémica	endemiska
taylor	taylor
sexo	kön
sexo	kön
sexo	sex
miami	miami
celebración	firande
day	dag
day	dagen
day	day
previamente	tidigare
mínimo	minimalt
mínimo	minst
mínimo	minimum
mínimo	minsta
mínimo	minimala
mínimo	minimal
mínimo	minimalt
macdonald	macdonald
abarca	omslag
abarca	täcker
abarca	omfattar
abarca	överdrag
literaria	litterär
literaria	litterära
milán	milan
milán	milano
descenso	nedgång
descenso	sänkning
descenso	minska
descenso	minskning
descenso	härkomst
descritos	beskrev
descritos	beskrivet
descritos	beskrivna
descritos	beskrivs
viajes	resor
viajes	reser
viajes	travel
viajes	resa
viajes	resor
viajes	resande
viajes	resor
viajes	trips
bloqueo	lock
bloqueo	lås
bloqueo	låser
bloqueo	låsning
bloqueo	blockad
bloqueo	blockaden
bloqueo	blockering
bloqueo	blockerar
bloqueo	blockera
bloqueo	blockera
bloqueo	blocket
bloqueo	blocka
bloqueo	blockering
bloqueo	block
empleados	anställd
empleados	medarbetare
empleados	anställda
empleados	medarbetare
poblado	befolkade
poblado	byn
poblado	by
poblado	village
batallas	battle
batallas	slaget
batallas	kamp
batallas	strid
batallas	strider
batallas	slag
demanda	efterfrågan
demanda	kräva
demanda	stämning
agrupación	gruppering
agrupación	gruppera
fenómeno	freak
fenómeno	missfoster
fenómeno	fenomen
fenómeno	företeelser
fenómeno	fenomenet
fenómeno	fenomen
fenómeno	företeelsen
fenómeno	företeelse
continuar	fortsätter
continuar	fortsatt
continuar	fortsätter
continuar	fortsätt
continuar	fortsätta
paredes	paredes
paredes	murar
paredes	väggarna
paredes	väggar
jurado	juryn
jurado	jury
can	kan
can	can
muñoz	muñoz
empleo	arbetstillfällen
empleo	arbeten
empleo	jobb
empleo	job
empleo	jobb
empleo	sysselsättning
empleo	anställning
empleo	sysselsättningen
usos	användningsområden
usos	användningar
usos	använder
confederación	konfederationen
confederación	edsförbundet
upper	upper
upper	övre
suárez	suarez
suárez	suárez
cabezas	krona
cabezas	huvuden
misuri	missouri
continúa	fortsätter
continúa	fortsätter
continúa	fortsätt
continúa	fortsätta
opera	opera
opera	operan
aniversario	årsjubileum
aniversario	bröllopsdag
aniversario	årsdag
aniversario	årsdagen
aniversario	jubileum
niña	flicka
niña	tjej
niña	child
niña	barn
terremoto	jordbävningar
terremoto	jordskalv
terremoto	jordbävningen
terremoto	jordbävning
casco	hjälmen
casco	hjälm
casco	hull
casco	skrov
casco	skrovet
factor	faktorn
factor	faktor
hollywood	hollywood
suma	summan
suma	sum
suma	summa
oxford	oxford
deseo	lust
deseo	önskan
deseo	åtrå
deseo	längtan
deseo	önskan
deseo	önskar
deseo	önska
deseo	wish
ejemplares	exemplar
ejemplares	exemplaren
ejemplares	föredömligt
ejemplares	kopior
ejemplares	kopiorna
ejemplares	exemplar
ejemplares	kopierar
gonzalo	gonzalo
buque	farkost
buque	fartyg
buque	fartygets
buque	kärl
buque	fartyg
buque	fartygets
buque	skepp
diciendo	berättar
diciendo	säger
diciendo	ordspråk
ausencia	avsaknad
ausencia	frånvaro
lanza	lance
lanza	lans
lanza	lanserar
lanza	lanseras
lanza	starter
lanza	spjut
lanza	spjutet
wheeler	wheeler
coalición	koalition
coalición	koalitionen
naves	fartyg
naves	skepp
naves	fartyg
naves	blodkärl
naves	kärl
realización	förverkligande
realización	insikten
realización	förverkligande
realización	insikt
interna	praktikant
interna	invärtes
interna	interna
interna	intern
interna	inre
interna	internt
personalidad	personligheter
personalidad	personlighet
personalidad	personligheten
félix	felix
félix	felix
félix	félix
totalidad	helhet
totalidad	helhet
bill	räkning
bill	bill
flor	blossom
flor	flor
flor	blomma
flor	blomman
jugando	leker
jugando	spelar
jugando	spela
jugando	leka
celebró	firat
celebró	firas
celebró	firad
celebró	firade
alas	vingar
alas	wings
jardines	trädgårdarna
jardines	trädgårdar
jardines	gardens
muro	logg
muro	väggen
muro	vägg
muro	mur
grados	betyg
grados	grader
grados	examina
santuario	tillflyktsort
santuario	fristad
santuario	helgedom
santuario	helgedom
destrucción	förstörelse
destrucción	förstöring
destrucción	destruktion
empresario	entreprenör
empresario	företagare
empresario	arbetsgivaren
empresario	arbetsgivarens
empresario	arbetsgivare
empresario	arbetsgivares
empresario	affärsman
regresar	retur
regresar	återkomst
regresar	avkastning
regresar	återvända
regresar	returnera
regresar	återvänder
entrenamiento	utbildning
entrenamiento	träning
entrenamiento	träning
entrenamiento	träningspass
izquierdo	kvar
izquierdo	left
izquierdo	vänstra
izquierdo	vänstern
izquierdo	vänster
propietario	ägaren
propietario	ägare
propietario	hyresvärd
llegan	anländer
llegan	anlända
claramente	klart
claramente	tydligt
molina	molina
cañones	raviner
cañones	kanonerna
cañones	kanoner
cañones	vapen
cañones	pistoler
cañones	gevär
cañones	kanonen
cañones	kanon
cañones	kanoner
marie	marie
poseen	besitta
pasos	fotsteg
pasos	steg
pasos	trappsteg
pasos	fotspår
pasos	fotsteg
descubrimiento	upptäckt
descubrimiento	upptäckter
descubrimiento	upptäckten
descubrimiento	discovery
retirada	pensionär
retirada	pensionerade
retirada	pensionerad
retirada	återkalla
retirada	reträtt
retirada	retirera
retirada	uttag
retirada	tillbakadragande
retirada	utträde
retirada	återkallande
ciclista	cyklist
catálogo	katalog
catálogo	sortiment
catálogo	katalogen
catálogo	katalog
revisión	översyn
revisión	granskning
revisión	granska
revisión	omprövning
revisión	recension
revisión	revidering
revisión	översyn
revisión	revision
revisión	resning
revisión	omarbetning
tarea	uppgift
tarea	läxor
tarea	läxa
extranjero	utlänning
extranjero	utrikes
extranjero	utländska
extranjero	utländsk
extranjero	utländskt
extranjero	främmande
extranjero	alien
extranjero	utomjording
extranjero	främmande
extranjero	utlandet
extranjero	utomlands
anna	anna
divide	delningar
divide	dela
cercana	närliggande
divisiones	divisioner
divisiones	sektioner
vieja	gamla
vieja	gammal
vieja	gammalt
vieja	vieja
abandonar	överge
espectáculo	skådespel
espectáculo	spektakel
espectáculo	visa
espectáculo	show
organismos	byråer
organismos	organismer
indios	indier
indios	indianer
indios	indianerna
indios	indiska
indios	indier
indios	indisk
indios	indiskt
indios	indian
journal	tidskrift
journal	journal
journal	tidning
irán	iran
grave	seriös
grave	seriöst
grave	allvarliga
grave	allvarlig
grave	allvarligt
grave	allvarlig
grave	allvarliga
grave	svår
héctor	hector
héctor	héctor
habana	havanna
punk	punk
caracteriza	karakterisera
caracteriza	karakterisera
organismo	organismer
organismo	organism
organismo	organismen
seres	varelser
encuentros	möten
encuentros	sammanträden
auto	auto
auto	automatiskt
auto	automatiska
auto	automatisk
auto	self
auto	själv
auto	bil
ford	ford
columnas	kolumnerna
columnas	kolumner
clásicos	klassiker
clásicos	klassiska
clásicos	klassisk
clásicos	klassiskt
clásicos	klassiker
clásicos	klassisk
clásicos	klassiskt
clásicos	classic
clásicos	klassiska
incluida	ingår
incluida	inkluderade
incluida	inkluderat
incluida	inkluderad
incluida	inbegripet
incluida	inkluderat
incluida	inklusive
comunicaciones	kommunikation
comunicaciones	meddelanden
comunicaciones	kommunikationer
elena	helena
elena	elena
elena	jelena
elena	hélène
elena	helene
elena	ellen
elena	helen
productores	producenter
productores	producent
racing	racing
racing	kapplöpning
secciones	avsnitt
secciones	sektioner
guzmán	guzmán
guzmán	guzman
tesis	avhandling
tesis	tes
tesis	avhandling
conexión	anslutningen
conexión	anknytning
conexión	koppling
conexión	anslutning
conexión	samband
conexión	förbinder
conexión	anslutande
conexión	ansluter
conexión	ansluta
secretaría	sekreteraren
secretaría	sekreterare
secretaría	sekretariat
secretaría	sekretariatet
secretaría	register
secretaría	kansliet
bautista	bautista
bautista	baptist
embajada	ambassad
embajada	ambassaden
invitado	gäst
invitado	bjuden
invitado	inbjudna
invitado	bjöd
invitado	inbjuden
colón	colón
colón	columbus
colón	kolon
best	bästa
best	bäst
tenis	tennis
individuos	privatpersoner
individuos	individer
finalizar	slutför
finalizar	avsluta
exposiciones	mässor
exposiciones	utställningar
exposiciones	utställning
exposiciones	utställningen
exposiciones	uppvisar
exposiciones	utställningar
museos	museer
museos	museum
museos	museet
little	little
little	lilla
little	litet
little	liten
explica	förklarar
explica	förklara
explica	förklarar
cambridge	cambridge
lectura	läs
lectura	läst
lectura	läser
lectura	läsa
lectura	läste
lectura	läser
lectura	avläsning
lectura	läsa
lectura	läsning
jornada	arbetsdagar
jornada	arbetsdag
álvaro	alvaro
álvaro	álvaro
extiende	utökar
extiende	utvidgar
quiero	want
quiero	vill
wiley	wiley
colorado	colorado
transición	övergång
transición	övergången
muere	dö
muere	die
muere	dör
muere	avlider
muere	dör
recientes	senaste
recientes	nyligen
llamadas	samtal
cristina	christina
cristina	cristina
cristina	christine
rutas	rutter
presentar	skicka
rival	rival
rival	rivaliserande
norma	norma
norma	norm
norma	standarden
norma	standard
posesión	innehav
posesión	besittning
noticia	nyheter
noticia	news
noticia	nyhet
noticia	nyheterna
estudiante	studenten
estudiante	elev
estudiante	studerande
estudiante	student
taller	verkstad
taller	workshop
taller	seminarium
caminos	vägar
caminos	slingor
caminos	vägar
caminos	banor
caminos	sätt
alcance	omfång
alcance	omfattning
alcance	tillämpningsområde
alcance	räckvidd
alcance	avstånd
alcance	range
alcance	intervall
alcance	räckvidden
alcance	reach
alcance	nå
alcance	räckvidd
laura	laura
pdf	pdf
privado	privat
privado	basse
privado	privata
participado	deltagit
participado	deltog
participado	medverkade
esfuerzo	ansträngning
esfuerzo	strävan
esfuerzo	ansträngning
esfuerzo	insats
piedras	stones
piedras	stenar
piedras	rockar
piedras	klippor
piedras	stenar
capa	cape
capa	kap
capa	mantel
capa	lager
capa	skikt
capa	mantel
lateral	sidled
lateral	laterala
lateral	sidan
lateral	side
lateral	sido
editores	förlag
editores	förläggare
editores	utgivare
editores	redigerare
editores	redaktörer
daños	skador
daños	skada
daños	skador
daños	skadestånd
ernesto	ernest
ernesto	ernesto
ernesto	ernst
exclusivamente	exklusivt
exclusivamente	uteslutande
magnitud	storleksordning
cueva	grotta
alternativa	alternativt
alternativa	alternativa
alternativa	alternativ
alternativa	suppleant
alternativa	alternativt
alternativa	alternativa
discurso	diskurs
discurso	tal
discurso	anförande
discurso	talet
activa	aktiva
activa	aktiv
activa	aktivt
activa	aktivera
activa	aktivt
activa	aktiverar
entidades	enheter
tareas	sysslor
tareas	uppdrag
tareas	arbetsuppgifter
tareas	uppgifter
tareas	läxor
tareas	läxa
moneda	valuta
moneda	valutan
moneda	mynt
moneda	slant
moneda	valutor
moneda	valutorna
relacionado	relaterad
relacionado	relaterat
relacionado	släkt
relacionado	närstående
relacionado	relaterade
armadas	beväpnad
armadas	väpnad
armadas	beväpnade
armadas	väpnade
aldea	hamlet
aldea	aldea
aldea	byn
aldea	by
aldea	village
soporte	support
soporte	stöd
soporte	stötta
soporte	stödja
occidente	västra
occidente	väst
occidente	väster
occidente	västerut
occidente	västra
occidente	västlig
vivienda	bostaden
vivienda	bostad
vivienda	hölje
vivienda	bostäder
vivienda	boende
vivienda	bostad
gloria	ära
gloria	härlighet
gloria	glory
gloria	gloria
chico	boy
chico	pojke
chico	gosse
chico	pojk
chico	chico
chico	kid
chico	grabb
chico	grabben
incluir	inkluderar
incluir	inkludera
prado	prado
prado	ängen
prado	äng
prado	meadow
católico	katolsk
católico	katoliker
católico	katolska
católico	katolik
editado	redigerat
editado	redigerade
times	gånger
times	tider
times	tiderna
times	times
times	ggr
caballería	kavalleri
caballería	kavalleriet
representan	representera
representan	företräda
representan	representerar
rebelión	uppror
rebelión	revolt
rebelión	revolt
rebelión	uppror
rebelión	upproret
religiosas	religiöst
religiosas	religiösa
religiosas	religiös
religiosas	nunnor
definitivamente	definitivt
asistente	biträdande
asistente	assisterande
asistente	assistent
fallecido	avlidna
fallecido	avliden
fallecido	avlidne
canadiense	kanadensare
canadiense	kanadensisk
canadiense	kanadensiska
alex	alex
jacques	jacques
ritmo	pace
ritmo	takt
ritmo	rytm
andes	anderna
guionista	manusförfattare
mallorca	mallorca
mallorca	mallorca
vocal	vokal
vocal	högljudd
tío	onkel
tío	morbror
tío	uncle
tío	farbror
senador	senator
senador	senatorn
costas	kusterna
costas	kuster
costas	kusten
costas	kust
costas	coast
costas	costas
organizado	organiserade
organizado	organiserat
organizado	organiserad
organizado	anordnat
organizado	organiserat
organizado	organiserade
organizado	organiserad
adultos	vuxna
adultos	vuxen
adultos	vuxna
piso	platt
piso	platta
piso	lägenhet
piso	flat
piso	lägenhet
piso	våningen
piso	våning
piso	golv
piso	golvet
partida	avresa
partida	avgång
partida	avfärd
partida	rubrik
carreteras	vägar
carreteras	motorvägar
