brilla	brille
enfadado	furieuse
enfadado	fâché
enfadado	furieux
enfadado	fou
enfadado	mad
enfadado	furieuse
enfadado	folle
enviado	envoyés
enviado	envoyées
enviado	envoyée
enviado	envoyé
demasiadas	trop
demasiadas	too
demasiadas	nombreux
demasiadas	beaucoup
demasiadas	nombreuses
demasiadas	plusieurs
dígoo	just
dígoo	simplement
dígoo	juste
impórtalle	soins
impórtalle	soin
impórtalle	vous
impórtalle	tu
impórtalle	toi
impórtalle	you
impórtalle	esprit
impórtalle	mind
evidencias	preuve
evidencias	preuves
preocupados	inquiet
preocupados	inquiété
preocupados	inquiète
preocupados	inquiets
secundaria	élevée
secundaria	hautes
secundaria	haut
secundaria	haute
secundaria	élevé
secundaria	ecole
secundaria	école
secundaria	secondaires
secundaria	secondaire
primas	matières
primas	matériaux
primas	materiaux
irlanda	irlande
seguín	allé
seguín	suivis
seguín	suivit
seguín	suivie
seguín	suivies
seguín	gardé
curiosamente	curieusement
mercou	achetées
mercou	achetée
mercou	achetés
mercou	acheté
escritores	scénaristes
escritores	auteurs
escritores	écrivains
universidades	universités
universidades	université
universidades	universitaire
ridícula	ridicules
ridícula	ridicule
podre	pourris
podre	pourri
podre	pourrie
calcetíns	votre
calcetíns	vos
calcetíns	chaussettes
calcetíns	chaussette
buscamos	pour
buscamos	regardant
anual	annuelle
anual	annuels
anual	annuel
avances	avancées
avances	avances
partidos	parties
partidos	matches
partidos	correspondances
partidos	matchs
partidos	allumettes
necesarias	nécessaires
necesarias	nécessaire
posiblemente	éventuellement
posiblemente	possiblement
delicado	délicate
delicado	délicat
delicado	délicates
ofrecerlle	offrir
ofrecerlle	offre
durmas	sommeil
durmas	dormir
durmas	dors
durmas	éveillée
durmas	éveillé
durmas	réveillée
durmas	réveillé
repito	répéter
repito	répète
repito	répétition
repito	répétez
crían	croyait
crían	elles
crían	ils
crían	eux
crían	croyez
crían	croire
crían	croient
crían	crois
atoparse	rencontrez
atoparse	rencontre
atoparse	rencontrer
mensaxeiro	messenger
mensaxeiro	messager
mensaxeiro	coursier
respiro	break
respiro	pause
respiro	rupture
respiro	briser
respiro	souffle
respiro	respiration
respiro	haleine
respiro	repos
respiro	repose
controla	contrôles
controla	commandes
combustible	combustible
combustible	carburant
sutil	subtilement
sutil	subtil
sutil	subtile
crendo	croyez
crendo	croire
crendo	croient
crendo	crois
crendo	réfléchir
crendo	pensant
crendo	pensée
crendo	penser
crendo	croyant
crendo	croire
adoitaban	utilisées
adoitaban	utilisé
adoitaban	utilisés
adoitaban	utilisée
adoitaban	elles
adoitaban	ils
adoitaban	eux
alexander	aleksandr
alexander	alexandre
alexander	alexander
mortalidade	mortalité
mortalidade	décès
mortalidade	death
mortalidade	mort
accidentes	accidents
accidentes	accident
inclúe	inclut
inclúe	comprend
seco	sèche
seco	sèches
seco	sec
seco	secs
seco	sécher
materias	cru
materias	premières
materias	brut
materias	crue
materias	raw
materias	crus
misericordioso	miséricordieux
xesucristo	jésus
xesucristo	jesus
xesucristo	christ
tradicións	traditions
tradicións	tradition
tradicións	traditions
alcohol	alcools
alcohol	alcool
alivio	soulagé
alivio	relief
alivio	soulagement
alivio	secours
insectos	insectes
insectos	insecte
túnel	tunnel
duelo	duel
duelo	duels
mares	mer
mares	mers
vivas	vivante
vivas	vivants
vivas	vivant
vivas	vivre
viaxando	voyager
viaxando	voyageant
artística	artistiques
artística	artistique
artística	direction
marxe	salle
marxe	chambre
marxe	chambres
sigamos	let
resolución	résolution
ensinou	enseignée
ensinou	enseigné
ensinou	appris
cegos	aveugle
cegos	blind
cegos	aveugles
feixe	pile
feixe	tas
feixe	lot
rexistros	enregistrements
rexistros	records
focas	phoque
focas	sceaux
focas	scellés
focas	phoques
focas	joints
globo	ballons
globo	montgolfière
globo	ballon
choraba	pleurer
choraba	pleurant
choraba	pleure
choraba	pleurs
choraba	pleurait
choraba	cria
choraba	pleuré
continuou	continué
continuou	et
elefante	éléphants
elefante	elephant
elefante	éléphant
elefante	éléphants
golf	golf
sétimo	septième
sétimo	seventh
creceu	là
venden	elles
venden	ils
venden	eux
venden	vends
venden	vendre
camas	lits
atopara	avait
atopara	avaient
atopara	avais
atopara	rencontrée
atopara	rencontrées
atopara	rencontré
atopara	rencontrés
dixestes	vous
dixestes	tu
dixestes	toi
dixestes	you
dixestes	dit
dixestes	disait
bonecas	poupées
evento	évènement
evento	événement
evento	evénement
festival	festival
festival	fête
determinación	détermination
chamaron	elles
chamaron	ils
chamaron	eux
chamaron	appelée
chamaron	appelé
chamaron	appelés
brasil	brésil
afeita	utilisées
afeita	utilisé
afeita	utilisés
afeita	utilisée
afeita	vous
afeita	tu
afeita	toi
afeita	you
ilusións	illusions
tiran	jeter
tiran	elles
tiran	ils
tiran	eux
separar	distinct
separar	séparés
separar	séparé
separar	séparées
separar	séparer
arriscar	risques
arriscar	risque
pito	poulet
pito	poule
pito	volaille
pito	poulets
pito	clope
pito	cigarette
pito	cigarettes
censura	censurer
censura	censure
crianzas	enfants
crianzas	enfant
montes	montagnes
montes	monts
montes	montagne
chamados	appelée
chamados	appelé
chamados	appelés
proveito	certains
proveito	certaines
proveito	quelques
cualificación	notation
cualificación	cotation
cualificación	cote
obstante	toutefois
obstante	cependant
insultar	insulter
insultar	insulte
insultar	insultes
insultar	insulter
insultar	insulte
insultar	insultant
liberal	libéral
liberal	libérale
liberal	libéraux
liberal	libérales
descoñecidos	étrangers
descoñecidos	etrangers
stewart	stewart
perdera	perdu
perdera	perdues
perdera	perdue
perdera	lost
perdera	perdus
perdera	avait
perdera	avaient
perdera	avais
escuros	profond
escuros	profonds
escuros	deep
escuros	profonde
escuros	noir
escuros	foncé
escuros	sombre
internacionais	international
internacionais	internationaux
internacionais	internationale
socio	associé
socio	partenaire
socio	associée
socio	partenaires
socio	associé
socio	associés
socio	associée
socio	associer
extrema	extrême
extrema	extrêmes
extrema	extreme
esquecido	oubliés
esquecido	oubliées
esquecido	oublié
esquecido	oubli
esquecido	oubliée
escoitarme	ecouter
escoitarme	écoutant
escoitarme	écouter
escoitarme	écoute
escoitarme	ecouter
escoitarme	ecoutez
escoitarme	écoutez
escoitarme	ecoute
escoitarme	écouter
escoitarme	écoute
escoitarme	entendez
escoitarme	entendre
rabia	colère
rabia	fureur
rabia	colère
rabia	rage
rabia	sortir
rabia	sortie
rabia	dehors
rabia	out
caros	coûteux
caros	chères
católica	catholique
católica	catholiques
sacrificar	sacrifices
sacrificar	sacrifié
sacrificar	sacrifice
sacrificar	sacrifier
sacrificar	sacrifier
apropiado	approprié
apropiado	appropriées
apropiado	appropriés
apropiado	appropriée
apropiado	serait
apropiado	aurait
apropiado	ferait
carreta	phantom
carreta	fantôme
carreta	chariot
carreta	panier
carreta	charrette
deberá	doit
deberá	moût
deberá	doivent
deberá	devez
buscaba	fut
buscaba	etait
buscaba	était
buscaba	regardant
buscaba	pour
dubido	doute
dubido	doutes
dubido	douter
dubido	doutez
suor	transpirer
suor	transpire
suor	sweat
suor	sueur
suor	sueurs
merca	acheter
merca	achat
merca	achetez
atraso	tardive
atraso	tardif
atraso	retard
atraso	tard
copas	boisson
copas	boissons
recto	hétéro
saúda	dites
saúda	say
saúda	dire
saúda	dis
saúda	bonjour
saúda	coucou
saúda	hello
saúda	salut
saúda	bjr
caramba	viens
caramba	venez
caramba	come
caramba	venir
abrazo	étreinte
abrazo	embrasser
abrazo	embrassez
contarllo	lui
escríbeme	écrivez
escríbeme	ecrire
escríbeme	écrire
escríbeme	rédiger
escríbeme	écrit
dáma	donner
dáma	donne
dáma	donnez
dicircho	vous
dicircho	tu
dicircho	toi
dicircho	you
veo	veil
chámao	appeler
chámao	appelez
chámao	appel
chámao	appelle
chámao	lui
parécelle	vous
parécelle	tu
parécelle	toi
parécelle	you
parécelle	she
parécelle	elle
tea	tissu
prefires	vous
prefires	tu
prefires	toi
prefires	you
prefires	plutôt
bicar	baiser
bicar	kiss
bicar	bisou
sirvo	servir
sirvo	sers
sirvo	servez
lotaría	loto
lotaría	loterie
lotaría	loteries
inspección	inspections
inspección	inspection
inspección	dortoirs
inspección	dortoir
máximo	maximale
máximo	maximal
máximo	maximales
máximo	maximum
cambiaches	vous
cambiaches	tu
cambiaches	toi
cambiaches	you
cambiaches	haven
cambiaches	changé
cambiaches	changée
cambiaches	modifier
cambiaches	changements
cambiaches	changer
cambiaches	changement
almorzar	déjeuner
almorzar	déjeuner
almorzar	déjeuners
liscou	she
liscou	elle
liscou	gauche
interesan	intérêts
interesan	intérêt
interesan	intéressée
interesan	intéressés
interesan	intéressées
interesan	intéressé
peitos	her
peitos	mammaire
peitos	seins
peitos	poitrines
peitos	mammaire
peitos	poitrine
peitos	seins
peitos	sein
despedido	virée
despedido	viré
despedido	virés
baleiras	vides
baleiras	vider
baleiras	vide
furioso	furieux
furioso	furieuse
sacalo	obtenez
sacalo	obtenir
sacalo	sortir
sacalo	sortie
sacalo	dehors
sacalo	out
sacalo	prend
sacalo	prendre
sacalo	prenez
sacalo	prends
vina	saw
vina	scie
vina	her
unida	ensemble
unida	together
retiro	retraite
retiro	prend
retiro	prendre
retiro	prenez
retiro	prends
peles	peaux
peles	skins
peles	fourrure
peles	fourrures
peles	pelage
cranio	crâne
cranio	crânes
fique	stand
destruíron	elles
destruíron	ils
destruíron	eux
destruíron	détruite
destruíron	détruits
destruíron	détruit
destruíron	détruites
fitzgerald	fitzgerald
batallóns	bataillons
conquista	conquête
conquista	conquêtes
veteranos	vétérans
veteranos	vétérinaires
valentía	courage
defende	défend
defende	pour
torna	devient
faiche	vous
faiche	tu
faiche	toi
faiche	you
faiche	rend
métete	esprit
métete	mind
cheguemos	obtenez
cheguemos	obtenir
atoparei	trouver
atoparei	trouvez
tesouro	trésors
tesouro	trésor
véxote	consultez
véxote	voyez
véxote	voir
véxote	vois
véxote	vous
véxote	tu
véxote	toi
véxote	you
destruído	détruite
destruído	détruits
destruído	détruit
destruído	détruites
chamarme	appeler
chamarme	appelez
chamarme	appel
chamarme	appelle
delicioso	délicieuse
delicioso	délicieuses
delicioso	délicieux
coñeciches	did
coñeciches	vous
coñeciches	tu
coñeciches	toi
coñeciches	you
coñeciches	rencontrez
coñeciches	rencontre
coñeciches	rencontrer
coñeciches	lui
pixamas	pyjamas
pixamas	pyjama
marion	marion
pénsao	pense
pénsao	pensez
pénsao	réfléchis
pénsao	penser
pénsao	réfléchir
blue	bleu
blue	bleus
blue	bleue
blue	bleues
andrews	andrews
andrews	du
andrews	de
andrews	depuis
perdóeme	pardonnez
perdóeme	pardonner
perdóeme	pardonne
chalana	bateau
chalana	canot
pau	stick
pau	bâton
filliña	lettre
filliña	chère
filliña	cher
filliña	chers
filliña	fille
filliña	fillette
excusas	excuses
sagrada	sacrées
sagrada	sacrée
sagrada	sacré
sagrada	sacrés
sagrada	saintes
sagrada	sainte
sagrada	sacré
sagrada	saint
insolente	insolente
insolente	insolent
mineral	minéral
mineral	minéraux
mineral	minérales
mineral	minerai
mineral	ore
andabas	vous
andabas	tu
andabas	toi
andabas	you
andabas	étaient
andabas	avoir
andabas	ont
geoffrey	geoffrey
cantaba	chantons
cantaba	chanter
cantaba	chante
cantaba	sang
cantaba	chanté
cantaba	chantait
tróuxenche	apporté
tróuxenche	amené
tróuxenche	amenés
tróuxenche	vous
tróuxenche	tu
tróuxenche	toi
tróuxenche	you
tentaron	essayé
tentaron	tenté
gaspare	gaspare
armadas	armés
armadas	armées
armadas	armé
executado	exécuté
executado	exécutés
executado	exécutée
foches	did
foches	vous
foches	tu
foches	toi
foches	you
anarquista	anarchistes
anarquista	anarchiste
escribo	écrivez
escribo	ecrire
escribo	écrire
escribo	rédiger
revolucionarios	révolutionnaires
irlandeses	irlandaise
irlandeses	irlandais
fodidos	sont
dámo	donner
dámo	donne
dámo	donnez
willett	willett
mátao	kill
mátao	tuez
mátao	tuer
mátao	tue
mátao	lui
ianqui	américaine
ianqui	américain
ianqui	américaines
ianqui	américains
detido	arrêtés
detido	arrêté
detido	arrêtée
shirley	shirley
artillería	artillerie
terroristas	terroristes
claude	claude
ping	ping
ambulancias	ambulances
fodendo	putain
fodendo	avec
barricada	barricade
moretto	moretto
biram	biram
punk	punk
punk	voyou
jerry	jerry
guaraná	guarana
condesa	comtesse
condesa	douairière
takami	takami
mehrdad	mehrdad
comuneiros	communards
cui	cui
zhong	zhong
téñote	got
private	privée
private	privé
private	privés
profes	professeurs
profes	enseignants
profes	enseignant
asteroides	astéroïdes
asteroides	astéroïde
asteroides	astéroïdes
asteroides	astéroïde
mormont	mormont
pender	pender
desexaba	recherchés
desexaba	recherché
desexaba	recherchée
desexaba	voulu
desexaba	voulait
desexaba	espéraient
desexaba	espéré
desexaba	espérait
solucionar	résoudre
solucionar	résout
ángeles	los
ángeles	angeles
doenzas	maladies
hormona	hormone
hormona	hormonaux
doutores	docteurs
doutores	médecins
cambiando	changeant
cambiando	changer
jazz	jazz
tocamos	jouer
tocamos	jouez
bendición	bénédiction
bendición	bienfait
finanzas	financement
finanzas	finances
finanzas	finance
incribles	incroyable
incribles	extraordinaire
incribles	amazing
incribles	étonnant
incribles	incroyable
má	méchant
má	bad
má	mal
má	mauvaise
má	mauvais
hans	hans
inspiración	inspiration
gráfica	graphique
gráfica	diagramme
gráfica	graphique
gráfica	graphe
estudamos	etude
estudamos	étudier
estudamos	étude
sabia	saviez
sabia	savait
sabia	savais
sabia	savaient
sabia	sage
sabia	wise
ministerio	ministère
ministerio	bureaux
ministerio	bureau
noventa	ninety
ollade	regardez
ollade	regarde
ollade	regardes
pensaría	pense
pensaría	pensez
pensaría	réfléchis
pensaría	penser
pensaría	réfléchir
nostalxia	nostalgie
nostalxia	nostalgique
existía	fut
existía	etait
existía	était
existía	là
seguise	still
seguise	encore
seguise	toujours
seguise	fut
seguise	etait
seguise	était
seguise	let
seguise	prend
seguise	prendre
seguise	prenez
seguise	prends
vendía	vendues
vendía	vendus
vendía	vendue
vendía	vendu
decatámonos	réalisé
poemas	poèmes
sos	seul
sos	seuls
sos	seule
sos	propres
sos	propre
sos	posséder
collelo	prend
collelo	prendre
collelo	prenez
collelo	prends
collede	prend
collede	prendre
collede	prenez
collede	prends
coñecedes	connaitre
coñecedes	connaître
coñecedes	sais
coñecedes	sachez
coñecedes	savoir
coñecedes	don
adoitan	elles
adoitan	ils
adoitan	eux
adoitan	habituellement
adoitan	généralement
ducias	douzaine
ducias	dizaines
ducias	douzaines
supremo	supreme
supremo	suprême
supremo	suprêmes
táboa	table
táboa	tableau
táboa	brisé
táboa	fauché
táboa	cassé
táboa	rompu
táboa	cassée
myriad	myriade
errada	faux
errada	tort
errada	mal
errada	erroné
inesperado	inattendue
inesperado	inattendu
inesperado	imprévisible
inesperado	imprévu
inesperado	imprévus
madrugada	matin
madrugada	morning
madrugada	matinée
madrugada	matinale
illamento	isolation
illamento	isolement
aparellos	dispositifs
aparellos	appareils
aparellos	périphériques
corporal	organisme
corporal	carrosserie
corporal	organe
corporal	corps
negociacións	négociations
competición	compétition
competición	concurrence
competición	concours
finxir	prétendre
finxir	prétends
finxir	prétendez
finxir	semblant
fainos	faites
fainos	faire
tenden	tendent
posicións	poses
posicións	pose
posicións	positions
aplicar	postuler
aplicar	appliquer
aplicar	appliquez
positiva	positive
positiva	positives
positiva	positif
positiva	positifs
sufrín	subie
sufrín	souffert
harvard	harvard
seriamente	sérieux
seriamente	sérieusement
seriamente	serieux
pides	vous
pides	tu
pides	toi
pides	you
ecuación	équation
axudas	aidez
axudas	aider
axudas	aide
típica	typiques
típica	typique
deixara	avait
deixara	avaient
deixara	avais
deixara	gauche
deixara	let
rematan	end
rematan	fin
amarelos	jaunes
amarelos	jaune
xenocidio	génocide
xenocidio	génocides
racial	raciale
racial	course
racial	race
sinxelos	simple
sinxelos	simples
nixeria	nigeria
nixeria	nigéria
casco	casques
casco	casque
deberan	devrait
deberan	devraient
deberan	devrais
refiro	quoi
refiro	quel
refiro	quelle
africana	africains
africana	africain
africana	africaine
africana	africaines
paisaxes	paysages
imitar	imiter
imitar	imite
recoñeceu	reconnu
recoñeceu	reconnues
recoñeceu	reconnue
recoñeceu	reconnus
fragmentos	fragments
atrapar	attrape
atrapar	captures
atrapar	attraper
morrían	morte
morrían	décédé
morrían	mort
morrían	elles
morrían	ils
morrían	eux
existente	existantes
existente	existant
existente	existants
electrónica	électroniques
electrónica	electronique
electrónica	électronique
eficacia	efficacité
eficacia	effectivité
eficacia	efficacité
eficacia	efficience
eficacia	rendement
debuxar	tirage
debuxar	dessine
debuxar	dessiner
debuxar	dessin
debuxar	tirage
debuxar	dessiner
desesperada	désespérée
desesperada	désespérés
desesperada	désespéré
desesperada	désespérées
desesperada	fils
desesperada	fiston
balea	baleines
balea	baleine
nathaniel	nathaniel
tráxico	tragique
tráxico	tragiques
rexeita	refuse
biolóxico	biologiques
biolóxico	biologique
abren	ouverte
abren	ouvrez
abren	ouvert
abren	ouverture
abren	ouvrir
variedade	variété
caribe	caraïbes
caribe	antilles
caribe	caraïbe
recuperación	rétablissement
recuperación	recouvrement
recuperación	récupération
recuperación	guérison
contaminación	pollution
caio	caius
texas	texas
pedazos	morceaux
bases	bases
bases	fondements
bici	bicyclette
bici	vélo
admito	admettre
admito	admets
admito	admet
foxe	loin
minte	mentir
minte	mensonge
minte	menteur
minte	mentir
minte	mensonge
minte	mensonges
hail	grêle
exercicios	exercices
lixeiramente	légèrement
ventos	vents
dixéronlle	racontée
dixéronlle	raconté
dixéronlle	elles
dixéronlle	ils
dixéronlle	eux
atopen	trouver
atopen	trouvez
atopen	elles
atopen	ils
atopen	eux
cambialo	modifier
cambialo	changements
cambialo	changer
cambialo	changement
fundación	fondement
fundación	fondation
fundación	fondations
construir	bâtir
construir	construire
construir	batiment
construir	immeuble
construir	bâtiment
farrapos	chiffons
tarda	prend
traballaban	fonctionné
traballaban	travaillé
traballaban	travaillant
traballaban	travailler
tiveran	avoir
tiveran	ont
tiveran	avait
tiveran	avaient
tiveran	avais
tiveran	elles
tiveran	ils
tiveran	eux
ainda	still
ainda	encore
ainda	toujours
usala	utilisation
usala	utiliser
usala	utilise
usala	utilisez
optimista	optimiste
optimista	optimisme
optimista	optimistes
normalidade	normalement
medran	grandir
medran	croître
medran	pousser
cadela	chiens
cadela	chien
cadela	chienne
cadela	salope
cadela	chienne
cadela	garce
cadela	connasse
encantaríame	aime
encantaríame	amour
encantaríame	aimer
encantaríame	love
virtude	vertu
perigos	dangers
intencións	intentions
cursos	cours
cursos	séminaires
lembrades	mémoriser
lembrades	souviens
lembrades	vous
lembrades	tu
lembrades	toi
lembrades	you
willie	willie
dick	bite
dick	dick
herbas	pelouse
herbas	graminées
herbas	gazon
herbas	herbe
herbas	herbes
howard	howard
golpear	strike
golpear	frappe
golpear	grève
golpear	frapper
computadora	ordinateurs
computadora	ordinateur
contactar	contacter
contactar	contactez
contactar	contact
contactar	contacte
preocúpame	inquiétude
arquitecto	architecte
arquitecto	architectes
catedral	cathédrale
catedral	cathédrales
comparar	comparez
comparar	compare
comparar	comparons
comparar	comparer
comparar	comparaison
manexar	manipuler
manexar	poignée
española	espagnol
española	espagnole
española	espagnols
xogador	joueurs
xogador	joueur
xogador	lecteur
computadores	informatique
computadores	ordinateurs
durmía	sommeil
durmía	dormir
durmía	dors
durmía	dormi
bacteria	bactérie
bacteria	bactériennes
bacteria	bactérienne
bacteria	bactéries
bacteria	bactérie
élle	soins
élle	soin
élle	she
élle	elle
élle	don
entren	obtenez
entren	obtenir
bailes	danses
empezaron	commencé
empezaron	démarré
empezaron	commencée
empezaron	elles
empezaron	ils
empezaron	eux
estadio	stade
estadio	stadium
estadio	arena
estadio	aréna
estadio	arène
ocuparme	prend
ocuparme	prendre
ocuparme	prenez
ocuparme	prends
ocuparme	soins
ocuparme	soin
intentos	tentatives
atópanse	sont
fósemos	étaient
obstáculos	entraves
obstáculos	obstacles
sinxelamente	simplement
sinxelamente	just
sinxelamente	simplement
sinxelamente	juste
variedades	cépages
variedades	variétés
estupidez	stupidité
estupidez	bêtise
sabiades	did
sabiades	connaitre
sabiades	connaître
sabiades	sais
sabiades	sachez
sabiades	savoir
sabiades	vous
sabiades	tu
sabiades	toi
sabiades	you
hamburguesa	hamburger
hamburguesa	hamburgers
deitados	mentir
deitados	mensonge
deitados	menteur
razas	courses
razas	pluies
razas	rain
razas	pluie
declarou	déclarées
declarou	déclarée
declarou	déclaré
declarou	déclarés
pulmón	poumon
pulmón	pulmonaire
pulmón	lung
pulmón	poumons
detectar	détecter
detectar	détectent
detectar	détecte
cambiará	will
cambiará	volonté
cambiará	fera
cambiará	sera
cambiará	modifier
cambiará	changements
cambiará	changer
cambiará	changement
catástrofe	catastrophe
descuberta	découvert
descuberta	découverts
descuberta	découvertes
descuberta	découverte
descuberta	découvertes
descuberta	discovery
voluntario	volontaires
voluntario	volontaire
voluntario	bénévole
voluntario	bénévolat
voluntario	bénévoles
ímoslle	let
ímoslle	ici
ímoslle	voilà
ímoslle	voici
pódesme	peuvent
pódesme	pouvez
pódesme	peux
pódesme	peut
pódesme	vous
pódesme	tu
pódesme	toi
pódesme	you
estarías	vous
estarías	tu
estarías	toi
estarías	you
ombro	épaules
ombro	épaule
desesperado	désespérée
desesperado	désespérés
desesperado	désespéré
desesperado	désespérées
sentenza	phrase
sentenza	sentence
sentenza	peine
convén	pour
moralmente	moralement
construímos	construite
construímos	construit
construímos	bâti
construímos	construits
cambiamos	changé
cambiamos	changée
cambiamos	modifier
cambiamos	changements
cambiamos	changer
cambiamos	changement
comparado	comparés
comparado	comparé
entendedes	vous
entendedes	tu
entendedes	toi
entendedes	you
entendedes	comprenez
entendedes	comprendre
entendedes	comprends
alimenta	graine
alimenta	semences
alimenta	seed
alimenta	graines
alimenta	semence
hoxendía	hui
hoxendía	aujourdhui
creador	créatrice
creador	créateur
feixóns	fèves
feixóns	haricot
feixóns	haricots
barras	bars
barras	barres
barras	kilos
eficiente	efficace
eficiente	efficaces
concordo	convenir
concordo	acceptez
nenez	enfance
vales	vallées
imaxinaba	pense
imaxinaba	pensez
imaxinaba	réfléchis
imaxinaba	penser
imaxinaba	réfléchir
naturais	naturel
naturais	naturelles
naturais	naturels
naturais	naturelle
valioso	précieux
valioso	précieuse
caendo	tomber
caendo	chute
caendo	tombant
caendo	down
caendo	descendre
lavadora	lavage
lavadora	laver
lavadora	machine
leña	bois
deixará	vous
deixará	tu
deixará	toi
deixará	you
deixará	congés
deixará	quitter
deixará	laisser
deixará	partir
deixará	congé
comezos	early
comezos	précoce
comezos	tôt
xeada	gelées
xeada	givré
xeada	frost
xeada	givre
xeada	gelée
cráteres	cratères
cráteres	bombe
cráteres	bombes
fadas	féerique
fadas	fées
fadas	fée
fadas	récit
fadas	conte
crearon	elles
crearon	ils
crearon	eux
crearon	avoir
crearon	ont
crearon	créée
crearon	créé
crearon	crée
crearon	crées
crearon	créés
gobernamental	gouvernement
gobernamental	gouvernements
viran	vu
viran	vus
matemática	mathématique
matemática	mathématiques
matemática	mathématique
matemática	mathématiques
pílulas	comprimés
pílulas	cachets
pílulas	pilules
contando	comptage
contando	compter
contando	décompte
leccións	leçons
leccións	enseignements
fotógrafo	photographe
rematara	fut
rematara	etait
rematara	était
saíches	sortir
saíches	sortie
saíches	dehors
saíches	out
saíches	vous
saíches	tu
saíches	toi
saíches	you
saíches	did
paquetes	packs
paquetes	forfaits
paquetes	paquets
detívose	stoppé
produciu	produite
produciu	produites
sudáfrica	méridional
sudáfrica	sud
sudáfrica	afrique
inmensa	immense
inmensa	immenses
quererías	comme
quererías	aime
quererías	aiment
quererías	genre
quererías	aimez
quererías	serait
quererías	aurait
quererías	ferait
quererías	vous
quererías	tu
quererías	toi
quererías	you
quererías	veulent
quererías	envie
quererías	vouloir
quererías	veux
quererías	voulez
teñades	vous
teñades	tu
teñades	toi
teñades	you
teñades	avoir
teñades	ont
vistas	afficher
vistas	vue
vistas	voir
vistas	affichage
vistas	visualiser
instrumentos	instruments
unir	joindre
unir	rejoignez
unir	adhérer
unir	rejoindre
protagonista	protagoniste
vicio	mœurs
vicio	vice
esqueceu	oublié
esqueceu	oubli
esqueceu	oubliée
esqueceu	oubliés
esqueceu	oubliées
esqueceu	oublié
esqueceu	oubli
esqueceu	oubliée
cociñas	cuisines
gravación	enregistrement
giovanni	giovanni
carriño	wagon
carriño	chariot
intentas	essaie
intentas	essayez
intentas	essayer
intentas	essaye
intentas	vous
intentas	tu
intentas	toi
intentas	you
intentas	essayant
intentas	essayer
dáche	vous
dáche	tu
dáche	toi
dáche	you
gordos	grasse
gordos	gros
gordos	gras
gordos	graisses
gordos	graisse
televisor	téléviseur
televisor	télévision
televisor	télé
seguiron	suivis
seguiron	suivit
seguiron	suivie
seguiron	suivies
firmes	attention
misterioso	mystérieuses
misterioso	mystérieux
misterioso	mystérieuse
obradoiros	ateliers
conseguen	obtenez
conseguen	obtenir
conseguen	peuvent
conseguen	pouvez
conseguen	peux
conseguen	peut
