година	jaar
позитивни	positiewe
позитивни	positief
изрази	getoon
традицијата	tradisie
соодветна	geskikte
соодветна	gepas
соодветна	toepaslike
соодветна	gepaste
правда	geregtigheid
правда	justice
правда	justisie
популарен	gewild
популарен	gewilde
маркетинг	bemarking
губи	vervaag
променлива	veranderlikes
менаџмент	bestuur
сао	são
сао	sao
мисла	dog
мисла	gedink
снимки	beeldmateriaal
снимки	opnames
бдп	bbp
бдп	bdp
членка	lid
топлина	heat
топлина	hitte
топлина	warmte
лајпциг	leipzig
продавници	winkels
продавници	shops
продавници	winkels
министри	ministers
есента	herfs
стотици	honderd
стотици	honderde
забава	pret
забава	party
забава	feesvieringe
забава	partytjie
забава	vermaak
списоци	lyste
нашиот	ons
обичаи	doeane
обичаи	customs
гробови	graves
вон	von
вон	vaughn
извештаи	verslae
чисто	skoonmaak
чисто	skoon
чисто	suiwer
чисто	skoon
остварување	behaal
карти	kaarte
карти	kaartjies
поставува	stelle
бен	ben
тејлор	taylor
судан	soedan
успеала	beheerde
кампанија	kampanië
спојување	samesmelting
спојување	versmelt
спојување	samevoeging
спојување	saamsmelt
спојување	saamvoeg
религии	gelowe
мечот	swaard
кандидат	kandidaat
унеско	unesco
масло	olie
пее	sing
пее	sang
пее	sing
пее	singing
пее	singende
волта	volta
сон	droom
листови	blare
листови	lakens
листови	velle
сцени	skerms
сцени	scenes
сцени	tonele
ученик	pupil
ученик	student
ученик	apprentice
машина	masjien
повремено	soms
процент	persentasie
процент	persent
натпреварувања	kompetisies
болка	pyn
затворени	geslote
затворени	gesluit
затворени	toegemaak
иницијатива	inisiatief
вработените	werknemers
ридот	heuwel
ридот	hill
арабија	arabia
арабија	arabië
организирани	georganiseerde
организирани	georganiseerd
организирани	georganiseer
претставена	verteenwoordig
двојна	dubbel
двојна	dubbele
установи	fasiliteite
установи	verhuur
установи	geriewe
џејн	jane
атоми	atome
соѕвездија	constellations
нормално	normale
нормално	normal
нормално	normaal
демократија	demokrasie
равенки	vergelyking
равенки	vergelykings
извршил	begaan
блок	blokkeer
блок	blok
дол	dol
самостојно	losstaande
бек	beck
кембриџ	cambridge
шекспир	shakespeare
технологии	tegnologieë
демографија	demografie
трева	pot
трева	gras
трева	onkruid
филозофи	filosowe
костур	geraamte
костур	skelet
опера	opera
опера	sepie
икони	ikone
политичко	politieke
дон	don
нација	nasie
огромни	huge
задржи	reinhard
задржи	aanhou
задржи	hou
задржи	behou
фифа	fifa
избегне	vermy
избегне	ontwyk
длабочина	diepte
инките	incas
друштва	bybelgenootskappe
среќа	geluk
архитекти	argitekte
отстранување	verwydering
истражувањата	explorations
работна	werksaam
лошо	sleg
жак	jacques
сигурно	sekerlik
највисока	hoogste
ситуации	situasies
потрошувачите	openbaring
потрошувачите	verbruiker
потрошувачите	verbruikers
свири	toneelstuk
свири	speel
свири	speel
експерименти	eksperimente
прогласена	verklaar
прогласена	aangekondig
алатки	gereedskap
сопствени	eie
сопствени	aangepas
заливот	baai
заливот	bay
четврта	vierde
раѓањето	geboorte
грчка	griekse
филозофски	philosophical
имам	het
имам	got
основен	basies
основен	basic
основен	basiese
евро	euro
глумец	akteur
историско	historiese
историско	geskiedkundige
историско	historiese
словени	slawiërs
класик	klassiek
класик	klassieke
разбирање	verdraagsaamheid
разбирање	begrip
дозволи	toelaat
ниски	lae
решенија	oplossings
соната	sonata
алкохол	alkohol
развиена	ontwikkel
престој	woonplek
бендови	orkeste
бендови	bands
коста	costa
коста	kosta
лента	lane
лента	tape
естонија	estland
танц	dance
танц	dans
танц	dans
очигледно	obvious
очигледно	apparently
очигледно	duidelik
очигледно	duidelik
очигледно	obviously
мотор	masjien
мотор	engine
мотор	enjin
мотор	motor
мотор	bike
мотор	motorfiets
двојки	paartjies
двојки	dubbels
побрзо	vinniger
уништување	vernietiging
републиката	republiek
монархија	monargie
значења	betekenisse
сол	sout
сол	tafelsout
завршена	klaar
завршена	afgehandel
бета	beta
служби	dienste
дур	plat
еднаков	gelyk
еднаков	gelyke
нејзино	hers
проф	prof
доделена	toegewys
доделена	toegeken
доделена	toegeskryf
закана	menace
закана	bedreiging
вистината	waarheid
критичарите	critics
колекција	versameling
химна	hymn
химна	anthem
ману	manu
пракса	practice
пракса	praktyk
пракса	oefen
риген	rügen
богат	ryk
замени	vervangings
замени	oordra
замени	spasie
сопствена	eie
инспирација	inspirasie
брајан	brian
брајан	bryan
помошник	assistent
помошник	helper
завет	covenant
завет	testament
завет	gelofte
капетан	kaptein
зима	winter
коментари	commentary
коментари	opmerkings
ретки	skaars
дадено	gegee
настава	teaching
настава	klasse
оптички	optiese
основано	gestig
патријаршија	patriargaat
читање	lees
читање	gelees
читање	lees
сликари	skilders
количини	amounts
обединето	vereenselwig
обединето	vereenigde
обединето	united
обединето	verenigde
кан	kahn
кан	khan
кан	cannes
водолија	waterdraer
југоисточно	suidoos
ограничена	beperkte
ограничена	beperk
фондови	fondse
редовен	gereelde
тутун	tabak
пристигнал	gearriveer
пристигнал	aangekom
часовник	waarneem
часовник	horlosie
часовник	kyk
часовник	dophou
часовник	horlosie
адам	adam
подготовка	voorbereiding
одмор	vakansie
развиени	ontwikkel
персија	persia
атп	atp
напред	vorentoe
напред	voorkant
напред	voor
напред	front
алан	allan
алан	alan
френк	frank
победникот	winner
победникот	wenner
шаховска	skaak
одгледување	breeding
железо	yster
виетнам	viëtnam
виетнам	vietnam
виетнам	nam
тајна	geheim
тајна	geheime
тајна	sekuriteit
следење	volg
конструкција	oprigting
конструкција	konstruksie
жолта	yellow
изгради	bou
потполно	heeltemal
помине	herhalings
помине	verbygaan
југозападно	suidwestelike
југозападно	suidwes
терапија	therapy
професионални	professioneel
професионални	professionele
следува	volgelinge
следува	oppad
панк	punk
ослободен	vrygestel
ослободен	gelos
локално	lokale
локално	plaaslike
локално	plaaslik
етничка	etniese
етничка	etnies
изведена	uitgevoer
спас	verlossing
спас	redding
спас	red
хип	hip
чувства	feelings
чувства	gevoelens
сериозно	erg
асистент	assistent
меморија	geheue
меморија	herinnering
руско	russies
руско	russiese
руско	russo
воведување	bekendstelling
воведување	inleiding
третман	behandeling
црвениот	redhead
стивен	stephen
стивен	stefanus
стивен	steven
практика	practice
практика	praktyk
практика	oefen
шири	sprei
видел	gesien
возрасните	volwassenes
искористи	gebruik
доменот	domain
доменот	domein
финансирање	finansiering
финансирање	befondsing
финансирање	finansieel
финансирање	finansies
алжир	algiers
алжир	algerië
примерок	voorbeeld
примерок	specimen
племе	tribe
алекс	alex
борбите	bakleiery
борбите	fighting
везир	vizier
цирих	zürich
цирих	zurich
изговор	uitspraak
џозеф	joseph
шарл	karel
шарл	charles
харц	harz
североисточно	noordelike
јаглерод	koolstof
нашол	gekry
нашол	gevind
врвови	pieke
лет	vlug
учи	leer
коњи	perde
достигна	bereik
шведски	sweedse
чекори	stappe
контролира	kontrole
контролира	kontroles
боб	bob
игор	igor
членство	lidmaatskap
бога	god
господ	god
маси	waardes
маси	tafels
маси	massas
акт	dept
акт	wet
млада	jonk
млада	jong
тежок	swaar
тежок	moeilik
топката	bal
првенствено	hoofsaaklik
умот	gedagte
геометрија	afmetings
геометрија	meetkunde
партнер	vennoot
партнер	maat
партнер	lewensmaat
партнер	metgesel
услов	voorwaarde
услов	kondisie
велејќи	sê
велејќи	gesegde
велејќи	saying
редовите	rye
електронска	elektron
случајно	toevallige
фленсбург	flensburg
ограничувања	beperkings
ограничувања	beperkinge
ограничувања	beperkings
ограничувања	limiet
ограничувања	limiete
ограничувања	beperkings
ограничувања	beperkings
ханс	hans
одлучил	besluit
гасови	gasse
селани	villagers
постари	bejaardes
постари	ouer
водечки	voorste
водечки	leidende
водечки	lei
водечки	lood
водечки	aanvoer
дрога	medisyne
дрога	drugs
дрога	dwelms
дрога	dope
дрога	dwelm
дрога	drug
џонсон	johnson
барањето	versoek
двојно	dubbel
двојно	dubbele
двојно	dual
предводени	gelei
приход	inkomste
приход	inkomste
чај	tee
сестри	susters
културна	kulturele
цивилизација	beskawing
плата	loon
плата	salaris
плата	plata
натпреварува	meeding
изложба	uitstalling
изложба	exhibition
кралска	koninklike
кралска	royal
млеко	melk
орел	eagle
орел	arend
орел	aquila
ислам	islam
класичен	klassiek
класичен	klassieke
шема	patroon
храмови	tempels
единство	unity
анализи	analise
домови	huise
развивање	ontwikkel
превоз	rit
превоз	ride
превоз	vervoer
превоз	versending
сталин	stalin
динамо	dynamo
динамо	dinamo
верување	meen
верување	belief
верување	gewete
домени	domeine
комбинации	kombinasies
ангел	engel
ангел	angel
брус	bruce
подобар	beter
народите	peoples
дизни	disney
донел	donnell
адолф	adolf
постоечките	bestaande
џамии	moskees
потврди	verifieer
потврди	bevestig
убие	doodmaak
постар	elder
постар	senior
постар	ouer
развиен	ontwikkel
борец	fighter
органски	organiese
затворена	geslote
затворена	gesluit
затворена	toegemaak
масовно	massa
елизабет	elizabeth
елизабет	elisabeth
елизабет	elisabeth
остави	los
остави	verlof
остави	verlaat
вкус	smaak
биологија	biologie
прстен	ring
богати	ryk
изведени	afgelei
гувернер	goewerneur
мек	mack
мек	mac
повисока	hoër
бег	bey
заштитени	beskerm
архангел	aartsengel
андромеда	andromeda
кругови	sirkels
кругови	laps
повик	oproep
повик	bel
повик	roep
повик	skakel
треска	koors
рис	reese
рис	rhys
прошири	uitbrei
романски	roemeense
стандарден	standaard
поставување	opstelling
поставување	opset
поставување	instelling
поставување	plasing
одлучи	besluit
одлучи	besluit
светло	lig
светло	ligte
светло	helder
централно	sentrale
централно	sentraal
трудот	arbeid
сателитска	satelliet
побарувачка	aanvraag
литературен	literêre
организирана	georganiseerde
именувана	genaamd
дрезден	dresden
паоло	paolo
мотори	motorfietse
мотори	enjins
мотори	engines
достигнувања	prestasies
бугари	bulgare
советник	konsultant
советник	berader
модерна	modern
модерна	moderne
говорот	spraak
говорот	toespraak
говорот	speech
кандидати	kandidate
кандидати	aansoekers
викимедија	wikimedia
намена	aspris
алфред	alfred
признанија	confessions
придонеси	bydrae
придонеси	bydraes
надеж	hoop
проценка	beoordeling
проценка	evalueer
проценка	skatting
проценка	beraming
проценка	skat
собираат	versamel
богот	god
натпис	etiketteer
натпис	etiket
иванов	iwanof
приватен	privaat
автомобил	kar
автомобил	motor
автомобил	motorvoertuig
организиран	georganiseerde
организиран	georganiseerd
организиран	georganiseer
квалификациите	kwalifiserende
пливање	swem
најпосле	uiteindelik
губење	verlies
влегле	ingevoer
влегле	ingevoerde
стрип	comics
стрип	strokiesverhaal
стрип	komies
топка	bal
билборд	billboard
ограничен	beperkte
ограничен	beperk
ограничен	beperk
прима	prima
погледи	aansigte
погледи	kykers
патници	passasiers
патници	reisigers
исак	isaac
исак	isaak
исак	isak
роџер	roger
истакнат	prominent
емитува	emits
работниците	werkers
работниците	workers
паралелно	parallel
паралелно	parallelle
френсис	francis
френсис	frances
факти	feite
студент	student
авион	vliegtuig
авион	vliegtuig
маала	woonbuurte
повлекување	ontrek
лична	persoonlik
лична	persoonlike
организирање	rangskik
организирање	organiseer
организирање	organizing
размножување	breeding
размножување	voortplanting
средини	omgewings
северозапад	noordwestelike
северозапад	noordelike
северозапад	noordwes
кларк	clarke
кларк	clark
детството	childhood
овен	ram
овен	aries
прикажана	vertoon
муслимански	muslim
муслимански	moslem
муслимански	moslems
привремено	tydelik
привремено	geheue
привремено	tydelike
грците	grieke
поединци	individue
ото	otto
спортска	sporting
лиеж	luik
просечна	gemiddelde
просечна	gemiddeld
парчиња	bisse
парчиња	bits
парчиња	stukke
изјава	stelling
турско	turkse
турско	turkish
номиниран	nominated
директен	direk
директен	rig
директен	direkte
атмосфера	atmosfeer
самостојна	solo
самостојна	losstaande
политики	beleide
километар	kilometer
мајк	mike
морнарица	navy
морнарица	vloot
пакети	pakkies
пакети	pakkette
пакети	pakette
растение	plant
ернст	ernst
франсоа	francois
франсоа	francoise
франсоа	françois
ноулс	knowles
распределба	toewysing
распределба	verspreiding
надзор	toesig
надзор	toesig
надзор	observasie
антон	anton
продадени	sold
продадени	verkoop
офицер	beampte
сценарио	draaiboek
сценарио	scenario
купување	aankoop
купување	aankope
купување	inkopies
купување	shopping
византиска	bisantynse
југозапад	suidwes
падини	hellings
откриена	ontdekte
откриена	opgespoor
откриена	bespeur
скот	scott
поединечно	individueel
поединечно	singles
обнова	hernuwing
раскажува	aansê
професори	professors
нуклеарна	nuclear
жанрови	genres
сергеј	sergei
сергеј	sergei
либек	lübeck
внук	neef
внук	kleinseun
следен	volgende
побара	aangevra
побара	versoek
награден	geëerde
четврти	vierde
токио	tokyo
токио	tokio
рос	ross
успешни	suksesvol
успешни	suksesvolle
критичар	kritici
кели	kelly
милји	myle
милји	myl
тамерлан	tamerlane
соработник	assosieer
дванаесет	twaalf
регистрирани	geregistreer
војник	soldier
војник	soldate
грижи	sorge
рудолф	rudolph
рудолф	rudolf
музичко	musical
блуз	blues
траги	spore
траги	snitte
траги	trail
траги	spoor
дното	bodem
дното	onder
дното	onderkant
дното	bottom
правци	roetes
повисоки	hoër
директна	direk
директна	rig
директна	direkte
портрет	portret
клиенти	klante
клиенти	kliënte
постапки	aksies
постапки	handelinge
сто	honderd
сто	wto
мурат	murat
посетители	besoekers
посетители	besoeker
константа	konstante
отсуство	afwesigheid
хаус	house
хаус	huis
мешавина	opskud
мешавина	meng
мешавина	mengsel
јанг	yen
јанг	yang
јанг	jonk
јанг	jong
јанг	jung
југоисток	suidoos
ибн	ibn
агент	agent
латвија	letland
копенхаген	kopenhagen
загуба	verlies
заболувања	siektes
одржана	behou
сицилија	sisilië
стихови	verses
стихови	lirieke
сингапур	singapoer
воспоставување	vestig
воспоставување	vestiging
приватна	privaat
кориснички	gebruiker
кевин	kevin
дупка	gat
актери	akteurs
трговци	traders
трговци	verskaffer
локален	lokale
локален	plaaslike
локален	plaaslik
брани	verdedig
братство	koshuis
братство	broederskap
братство	broederskap
симеон	simeon
самогласка	klinker
ама	maar
врата	door
врата	deur
мајчин	inheemse
мајчин	plaaslik
концепти	konsepte
кастилја	kastilië
секс	seks
секс	geslag
секс	sex
келн	keulen
келн	cologne
овошје	vrug
овошје	vrugte
овошје	fruits
средби	encounters
нејзини	its
погребан	begrawe
ахмед	ahmed
соработници	associates
соработници	bydraers
простории	perseel
себастијан	sebastian
себастијан	sebastián
инфлацијата	inflasie
регионални	streek
храни	voed
храни	stroom
храни	toevoer
храни	strome
храни	voere
саудиска	saudi
олимпијада	olimpiade
темелите	foundations
стабилност	stabiliteit
марка	handelsmerk
програмски	programmering
прифатен	aanvaarde
прифатен	aanvaar
лоренс	lawrence
филозоф	philosopher
дробови	longe
мозок	brain
мозок	brein
властите	outoriteit
властите	owerhede
македонец	macedoniese
етика	etiek
правење	toelae
академски	akademiese
академски	akademies
вратот	nek
слават	vier
станаа	geword
возрасни	grown
возрасни	volwassenes
возрасни	volwassene
селски	village
селски	dorpie
композиции	samestellings
композиции	komposisies
оставка	opgegee
франко	franco
хипотеза	hipotese
зголемена	toegeneem
зголемена	verhoogde
мајами	miami
пристаништето	hawe
пристаништето	port
пристаништето	poort
клиентот	kliënt
џими	jimmie
џими	jimmy
фреквенција	frekwensie
слабо	swak
сопствен	eie
течност	vog
течност	vloeistof
фер	fer
фер	redelik
буквално	literally
буквално	literal
човештвото	mensdom
леб	brood
порази	verslaan
порази	nederlae
припадност	affiliasies
североисток	noordelike
фризија	frisia
вооружени	gewapende
корени	wortels
правен	wettig
правен	legal
тестирање	toets
мртви	dooie
мртви	dood
ограничени	beperkte
ограничени	beperk
џовани	giovanni
онлајн	aanlyn
марсеј	marseille
марсеј	marseilles
учењето	studying
учењето	opstaan
учењето	leer
специјална	spesiaal
накит	juwele
накит	juweliersware
чувствува	feels
чувствува	voel
офицери	beamptes
практично	prakties
ниско	lae
лиценца	lisensie
лиценца	lisensie
домашните	domestic
домашните	huishoudelike
метар	meter
протоколи	protokolle
одредува	bepaal
рафаел	raphael
рафаел	rafael
живеалиште	habitat
живеалиште	woonplek
живеалиште	paddock
гледачи	kykers
независен	independent
независен	onafhanklike
независен	onafhanklik
независен	selfstandige
воведен	ingestel
авила	avila
авила	ávila
бактерии	kieme
бактерии	germ
бактерии	bakterie
аудио	oudio
борат	worstel
митрополит	metropolitaanse
митрополит	metropolitan
вклучена	verloof
вклучена	betrokke
мароко	morocco
мароко	marokko
зоран	zoran
искуства	ervaringe
искуства	ervarings
променливи	veranderlikes
свеста	bewusmaking
свеста	gewaarwording
свеста	bewustheid
појавување	emergence
појавување	voorkoms
појавување	voorkoms
испитување	vermoëns
есеи	essays
републики	republieke
определен	vasbeslote
определен	vasberade
определен	bepaal
способни	bekwame
палестина	palestina
зачувување	bewaring
зачувување	manlik
железница	spoorweg
железница	rail
железница	spoor
железница	spoorweg
железница	spoorlyn
железница	spoorweë
локации	liggings
уништени	vernietig
вирџинија	virginia
вирџинија	virginië
спаси	manlik
спаси	gestoor
спаси	geberg
престол	throne
постариот	elder
колеги	kollegas
пожар	brand
пожар	vuur
хотел	hotel
позитивен	positiewe
позитивен	positief
југозападна	suidwes
југозападна	suidwestelike
гребен	reef
дресот	guise
претставување	bekendstelling
претставување	inleiding
претставување	verteenwoordiging
атом	atoom
градини	tuine
грајфсвалд	greifswald
зависно	afhanklik
вклучи	insluit
вклучи	ingesluit
дејства	aksies
дејства	handelinge
федерер	federer
енди	andy
индиски	indiër
индиски	indiese
услуга	verkies
услуга	diens
воведувањето	bekendstelling
воведувањето	inleiding
сојузници	allies
лабораторија	laboratorium
лабораторија	laboratorium
лабораторија	lab
хитови	hits
наставата	teaching
феномен	phenomenon
активна	onaktiewe
активна	aktief
молекули	molekules
свест	bewusmaking
свест	gewaarwording
свест	bewustheid
свест	bewussyn
свест	consciousness
варијации	variasies
параметри	parameters
кол	cole
кол	kol
расправа	bespreking
расправа	debate
расправа	debat
рекорди	rekords
рекорди	records
надал	nadal
патува	reis
пристапот	toegang
паун	peacock
претседатели	presidente
тон	skakering
тон	tone
тон	ton
спомени	herinneringe
предложена	voorgestelde
предложена	aanbevole
предложена	voorgestel
изразување	uitdrukking
полна	vol
полна	volle
австралиски	australiese
андреа	andrea
астероиди	asteroids
лорд	here
порт	hawe
порт	port
порт	poort
предавања	lectures
предавања	lesings
венецуела	venezuela
дрвја	bome
бреговите	shores
одговорни	aanspreeklik
одговорни	verantwoordelik
одлично	groot
одлично	wonderlik
одлично	uitstekend
одлично	uitstekende
одлично	excellent
извршена	gelewer
извршена	uitgevoerde
извршена	uitgevoer
лион	lyon
лион	leon
брза	rapid
тунис	russies
тунис	tunisië
тунис	tunis
клисура	gorge
видливи	sigbare
видливи	sigbaar
видливи	geleiding
чиста	skoon
чиста	suiwer
поздрав	groete
поздрав	greetings
поздрав	saluut
поздрав	salute
пуштен	vrygestel
пуштен	gelos
брз	vinnig
брз	vinnige
инфраструктура	infrastruktuur
стокхолм	stockholm
моменти	oomblikke
генетски	genetiese
воспостави	vestig
именувани	genaamd
есен	herfs
есен	herfs
есен	val
негативни	negatiewe
негативни	negatief
потомци	afstammelinge
инфлација	inflasie
сува	droë
сува	dry
сува	droog
лого	logo
лого	kenteken
јужни	suidelike
звуци	klink
звуци	geluide
звуци	klanke
полека	stadig
штит	skild
штит	skuld
аристотел	aristoteles
марс	mars
четврт	kwart
четврт	kwartaal
предлози	voorstelle
фамилии	families
фамилии	gesinne
пролет	lente
посети	besoekte
посети	besoek
посети	besoek
посети	besoeke
класични	klassieke
градите	chest
градите	borskas
градите	kassie
градите	breast
градење	gebou
градење	oprigting
градење	konstruksie
градење	bou
латинска	latyns
возило	voertuig
марино	marino
веројатност	waarskynlikheid
нафта	olie
нафта	petroleum
инженерство	ingenieurswese
марки	merke
парови	paartjies
парови	pare
потера	strewe
размислување	denke
горе	upstairs
грижа	omgee
спомнува	meldings
останат	remain
ајнштајн	einstein
пеење	sang
пеење	sing
пеење	singing
пеење	singende
растат	vergroting
растат	groeiende
растат	blou
лек	geneeskunde
лек	vermeende
лек	genees
лек	lek
сексуално	seksuele
заби	tande
седма	sewe
седма	sewende
граѓански	siviele
граѓански	burgerlike
граѓански	munisipale
граѓански	civic
вие	julle
вие	jy
ѕидини	mure
парење	mating
фестивали	festivals
врските	skakels
венера	venus
венера	wenera
португалски	portugese
португалски	portugees
противник	teenstander
маглина	newel
круз	cruz
џим	jim
челзи	chelsea
околности	omstandighede
околности	omstandighede
реј	bestraling
реј	ray
слави	vier
четвртото	vierde
соодветен	gepaste
соодветен	geskikte
соодветен	gepas
соодветен	toepaslike
едуар	edouard
цариградски	konstantinopel
надолу	ondertoe
надолу	neer
надолу	af
надолу	afwaartse
сликарство	skilder
сликарство	skildery
монетарна	monetêre
лов	hunt
лов	lowe
лов	jag
жртва	sacrifice
жртва	opoffering
жртва	slagoffer
жртва	victim
западни	westerse
западни	western
западни	westelike
обединета	vereenselwig
обединета	vereenigde
обединета	united
обединета	verenigde
собрани	versamelde
кенија	kenia
кенија	kenya
опашката	stert
торонто	toronto
томе	tome
бегство	ontsnap
алпи	alpe
алпи	alpes
типично	tipies
типично	tipiese
типично	typical
дожд	reën
убавина	skoonheid
жици	stringe
вовед	bekendstelling
вовед	inleiding
вовед	bekendstelling
вовед	prelude
росток	rostock
херман	hermann
херман	herman
изведувачи	kunstenaars
изведувачи	kontrakteurs
распаѓање	decay
прав	stof
прав	powder
специјален	spesiaal
должност	plig
уругвај	uruguay
администратор	admin
администратор	administrateur
интелигенција	intelligensie
специјално	spesiaal
пристапи	approaches
современ	modern
современ	moderne
современ	kontemporêre
базата	base
базата	onderliggende
базата	basis
предизвикана	veroorsaak
предизвикана	uitgedaag
бунт	mutiny
бунт	oproer
бунт	opstand
следбеници	volgelinge
прифатена	aanvaarde
прифатена	aanvaar
преведувач	vertaler
преведувач	interpreteerder
биолошки	biologiese
ирски	ierse
ирски	irish
ирски	iers
пере	pere
богато	ryk
донесени	gebring
испрати	gestuur
испрати	stuur
нешта	dinge
нешта	goeters
ниеден	beweeg
ниеден	reflekteer
кутија	boks
персеј	perseus
мишел	michelle
мишел	michel
архива	argief
архива	argiveer
лета	fly
лета	vlieg
катар	katar
катар	qatar
мок	iok
глобус	aardbol
глобус	globe
подолг	langer
честичка	deeltjie
лауенбург	lauenburg
високиот	hoë
високиот	hoog
врховен	supreme
традиционални	tradisioneel
традиционални	tradisionele
јазли	knope
српско	serwo
совети	advies
совети	raad
совети	wenke
совети	leidrade
жито	koring
жито	graan
двд	dvd
акцент	beklemtoning
акцент	benadruk
акцент	accent
акцент	aksent
копното	mainland
мур	moor
мур	moore
железнички	rail
железнички	spoor
сребро	silwer
чешки	tsjeggiese
чешки	tsjeggië
амбасадор	ambassador
суштина	essence
георг	georg
јадење	eet
јадење	ete
бројка	figuur
достапна	beskikbaar
истакнати	uitgelig
истакнати	inloer
истакнати	gewild
истакнати	uitgestal
истакнати	uitstal
истакнати	voortreflik
истакнати	prominent
тајни	secrets
тајни	geheime
детство	childhood
одлучува	besluit
одлучува	besluit
автономна	outonome
еднакво	ekwivalente
еднакво	ekwivalent
еднакво	gelyk
еднакво	gelyke
законски	legally
теоретски	teoretiese
близнаци	tweeling
никифор	nikephoros
дознајте	leer
почесен	honorary
оска	axis
копно	grond
копно	mainland
ослободи	vrylaat
ослободи	vrystelling
индивидуални	individuele
индивидуални	individu
каролина	caroline
каролина	karolina
каролина	carolina
основани	gestig
маршал	marshall
маршал	marshal
одржувањето	onderhoud
одржувањето	instandhouding
определени	sekere
спринт	sprint
донесен	gebring
донесен	verby
донесен	geslaag
депозити	inbetaal
пакет	pakkie
пакет	pakket
јазол	node
јазол	knoop
остава	blare
учествувала	deelgeneem
мостови	bridges
мостови	brûe
повисок	hoër
статуа	standbeeld
фабрика	fabriek
работник	worker
работник	werker
работник	arbeider
основи	fundamentals
основи	foundations
основи	basiese
николас	nicolas
николас	nikolas
николас	nikolaas
николас	nicolaas
улици	strate
гимназијата	gymnasium
устата	mond
сервис	diens
дистрибуција	verspreiding
верници	faithful
пехар	koppie
пехар	beker
инженер	engineer
инженер	ingenieur
анатомија	anatomy
џони	johnny
џони	jonny
хозе	jose
хозе	josé
рузвелт	roosevelt
дански	deens
дански	deense
ибрахим	ibrahim
гориво	brandstof
повисоко	hoër
абдул	abdul
јаде	eet
погодок	skoot
јајце	eier
бази	basisse
лева	leva
лева	gelaat
депресија	depressie
сенатот	senate
ева	eva
ева	eva
ева	eve
ева	ava
платно	doek
платно	xxxx
афера	affair
светец	heilige
светец	saint
пошироко	verby
волтер	voltaire
волтер	walter
гама	gambië
гама	gamma
андре	andre
андре	andré
лист	blaar
принудени	geforseer
принудени	gedwing
стрела	pyl
варшава	warskou
фројд	freud
алексиј	alexios
шанса	kans
кадар	personeel
кадар	staff
внатрешно	intern
внатрешно	interne
внатрешно	innerlike
андерсон	anderson
прифатени	aanvaarde
прифатени	aanvaar
продукти	produkte
корисни	bruikbare
корисни	nuttig
осамен	eensaam
продавница	winkel
продавница	stoor
продавница	winkel
кетрин	kathryn
кетрин	katharina
кетрин	catharina
кетрин	catherine
кетрин	katherine
школи	skole
облак	wolk
порти	gates
порти	hekke
помагаат	bystaan
помагаат	assist
помагаат	help
помагаат	hulp
икона	ikoon
уметничко	kuns
уметничко	artistieke
реченица	sin
продаде	verkoop
медиум	vaartuig
медиум	medium
насоки	aanwysings
насоки	voorskrifte
насоки	riglyne
димитриј	dmitri
димитриј	dmitri
димитриј	dimitri
блокови	blokke
фернандо	fernando
широки	wyd
широки	breed
широки	broad
покрива	bedek
покрива	dek
андроник	andronikos
компонента	komponent
снег	sneeu
фредерик	frederik
фредерик	frédéric
фредерик	frederik
фредерик	frederick
тестови	toetse
глави	hoofde
судбината	destiny
судбината	lot
судбината	fate
александрија	alexandrië
александрија	alexandria
сава	sava
пумпа	pomp
модерни	modern
модерни	moderne
модерни	stylvolle
селекција	seleksie
внатрешен	intern
внатрешен	interne
внатрешен	innerlike
понуди	aangebied
понуди	aanbiedinge
понуди	offers
понуди	aanbiedings
понуди	bied
понуди	aanbod
потер	potter
номинација	nomination
изучување	studeer
изучување	bestudeer
изучување	studie
бар	balk
бар	bar
бар	kroeg
предавање	teruggawe
предавање	uitlewering
стојат	staan
седишта	sitplekke
седишта	sitplek
седишта	sitplekke
истражувач	verkenner
истражувач	explorer
трети	derde
дејствија	aksies
дејствија	handelinge
позитивно	positiewe
позитивно	positief
крстот	kruis
подобра	beter
доделени	toegewys
доделени	toegeken
доделени	toegeskryf
доделени	oorbetaal
додаде	bygevoeg
лоша	sleg
малта	malta
влади	regerings
насочени	regie
насочени	gerig
џин	jin
џин	gin
џин	jean
џин	gene
џин	reus
рендсбург	rendsburg
ватикан	vatikaan
плаќање	betaling
евертон	everton
изведувач	kontrakteur
изведувач	performer
изведувач	kunstenaar
хамилтон	hamilton
порто	porto
фондација	fondament
планинска	berg
говорници	speakers
говорници	luidsprekers
оксфорд	oxford
обидуваат	gepoog
синдром	sindroom
надлежност	jurisdiksie
феникс	phoenix
франк	frank
африкански	afrikaanse
африкански	afrikaan
африкански	afrika
африкански	african
вил	sal
туристичка	toeriste
состанок	ontmoeting
состанок	besigheid
состанок	vergadering
учители	onderwysers
одново	weer
традиционална	tradisioneel
традиционална	tradisionele
кодови	kodes
логото	logo
логото	kenteken
почва	grond
вашиот	jou
судски	geregtelike
стока	goedere
стока	beeste
стока	bees
жива	lewendig
непријатели	vyande
девојки	meisies
девојки	mishandel
оркестар	orkes
нето	netto
сретнал	raakgeloop
сретнал	teëgekom
информатика	uitwerk
земјотрес	aardbewing
операцијата	operasie
операцијата	bewerking
камбоџа	kambodjaanse
камбоџа	kambodja
камбоџа	cambodia
намерно	opsetlik
пауза	breek
пауза	blaaskans
пауза	pouse
пауза	onderbreek
пенсилванија	pennsilvanië
