que	att
recuperació	återhämtning
recuperació	indrivning
regiment	regemente
regiment	regementet
elevat	upphöjd
elevat	förhöjda
elevat	förhöjt
elevat	förhöjd
tancat	stängda
tancat	stängd
tancat	sluten
tancat	stängt
legal	rättsligt
legal	rättslig
legal	lagligt
legal	juridiska
legal	rättsliga
gai	bög
gai	gay
camins	vägar
camins	slingor
camins	vägar
camins	banor
iran	iran
bilbao	bilbao
divideix	dela
divideix	delning
divideix	split
divideix	delad
tardor	hösten
tardor	höst
violència	våld
vidre	glas
programació	programmera
programació	programmering
dividit	uppdelad
dividit	uppdelat
dividit	delat
dividit	delad
ous	ägg
continguts	innehållet
continguts	innehåll
continguts	innehållsförteckning
formats	format
fetes	made
fetes	tillverkad
fetes	tillverkade
fetes	tillverkat
fetes	gjorda
determinat	beslutsam
determinat	fastställd
determinat	bestämd
lord	lord
lord	herre
aquelles	dessa
relacionat	relaterad
relacionat	relaterat
relacionat	släkt
relacionat	närstående
relacionat	relaterade
necessitats	behov
necessitats	behöver
identificar	identifiera
comentaris	anmärkningar
comentaris	kommentarer
comentaris	synpunkter
dificultats	svårigheter
compostos	föreningar
probable	troligt
probable	sannolikt
probable	troligen
probable	sannolik
probable	troligtvis
vidal	vidal
consulta	förfrågan
consulta	sökning
consulta	fråga
consulta	konsultation
consulta	samråd
assaig	testa
assaig	test
assaig	testar
assaig	testning
assaig	provning
passeig	promenad
passeig	promenera
passeig	walk
sales	rummen
sales	rum
sales	salar
estableix	uppsättning
estableix	set
estableix	ange
fauna	fauna
marró	brun
marró	bruna
marró	brunt
marró	brown
arrels	rötterna
arrels	rötter
histoire	histoire
nuclis	kärnor
nuclis	kärnor
perpinyà	perpignan
puerto	puerto
ciclisme	cykling
ciclisme	cykel
judici	rättegången
judici	prövning
judici	rättegång
manual	manuell
manual	manual
manual	handbok
manual	manuellt
rowspan	rowspan
amistat	vänskap
amistat	vännen
amistat	vän
assistir	närvara
italians	italienare
italians	italienarna
llicència	licens
llicència	licens
llicència	körkort
llicència	license
universitats	universitet
universitats	universiteten
antiguitat	tjänstgöringstid
sal	salta
sal	salt
poders	krafter
poders	powers
poders	befogenheter
poders	maktbefogenheter
lisboa	lisboa
lisboa	lissabon
lisboa	lissabons
lisboa	lisbon
cavallers	gentlemen
cavallers	gentlemän
cavallers	herrar
savoia	savoy
savoia	savoia
letònia	lettland
wiki	wiki
equació	ekvation
enterrat	begravda
enterrat	begravt
enterrat	begraven
enterrat	begravd
enterrat	begravde
petició	begäran
petició	begära
petició	förfrågan
petició	begär
petició	upprop
petició	framställning
escapar	fly
escapar	flykten
escapar	rymma
escapar	rymning
escapar	flykt
baró	baron
baró	baronen
miró	miro
miró	miró
metro	tunnelbana
metro	tunnelbanan
metro	tunnelbana
metro	metro
diaris	dagstidningar
diaris	tidningar
diaris	dagböcker
diaris	journaler
diaris	tidskrifter
diaris	dagböcker
pertanyia	tillhörde
imposar	införa
imposar	ålägga
imposar	belägga
alba	alba
càncer	cancer
graus	grader
graus	examina
historiadors	historiker
majoritàriament	oftast
majoritàriament	mest
majoritàriament	mestadels
amsterdam	amsterdam
amsterdam	amsterdams
usos	användningsområden
usos	användningar
usos	använder
nicolau	nikolaj
nicolau	nicholas
turc	turkiska
turc	turkisk
turc	turkiskt
blat	vete
borgonya	bourgogne
caracteritza	karakteriseras
caracteritza	kännetecknas
adults	vuxna
arriben	anländer
arriben	anlända
giuseppe	giuseppe
nominacions	nomineringar
norma	norma
norma	norm
mor	avlider
mor	dör
sobirania	överhöghet
sobirania	suveräniteten
sobirania	suveränitet
conjuntament	gemensamt
nasa	nasa
georges	georges
viatges	travel
viatges	resa
viatges	resor
viatges	resande
jazz	jazz
coure	koppar
ohio	ohio
dissenyat	utformade
dissenyat	designad
dissenyat	utformat
dissenyat	utformad
dissenyat	designat
dissenyat	konstruerad
monedes	mynt
monedes	valutor
monedes	valutorna
fragments	fragment
quin	vad
temporal	tillfällig
temporal	temporär
temporal	tillfälliga
temporal	temporärt
temporal	tillfälligt
confederació	edsförbundet
localització	platsen
localització	läge
localització	plats
senador	senator
senador	senatorn
valladolid	valladolid
pablo	pablo
delta	delta
basílica	basilica
alberto	alberto
javier	javier
existir	existerar
existir	existera
potencial	potentiella
potencial	potential
potencial	potentiell
potencial	potentiellt
tennis	tennis
cobert	täcks
cobert	täckt
cobert	täckta
cobert	täckte
cobert	fäller
cobert	skjul
oficines	kontor
oficines	kontoren
buit	tomma
buit	tomt
buit	tom
buit	vakuum
juvenil	ungdomar
juvenil	ungdom
juvenil	ungdomsfrågor
gust	smak
gust	smaka
gust	smakar
gust	smaken
borbó	bourbon
neerlandès	holländsk
neerlandès	holländare
neerlandès	holländska
neerlandès	nederländska
colom	duva
gómez	gomez
gómez	gómez
turcs	turks
turcs	turkarna
turcs	turkar
lituània	litauen
pro	pro
pro	proffs
convertint	konvertering
convertint	konverterar
convertint	konvertera
convertint	vrida
convertint	vänder
tothom	allihopa
tothom	alla
hans	hans
traduït	översatt
traduït	översatta
moral	moraliskt
moral	moral
moral	moralisk
moral	moraliska
moral	moral
moral	moral
hitler	hitlers
hitler	hitler
barreja	blanda
barreja	blanda
barreja	mix
barreja	blandning
henri	henri
rebels	rebeller
rebels	rebellerna
equador	ekvatorn
equador	ecuador
notícia	nyheter
notícia	news
notícia	nyhet
notícia	nyheterna
femelles	kvinnor
femelles	honor
publica	begå
publica	arkivera
catòlic	katolsk
catòlic	katoliker
catòlic	katolska
catòlic	katolik
acer	steel
acer	stål
aquitània	aquitaine
farmàcia	apotek
farmàcia	apoteket
rodes	hjul
rodes	kärra
rodes	hjulen
celebració	firande
utc+	utc+
informe	anmäla
informe	rapportera
informe	anmäl
informe	rapport
informe	betänkande
informe	anmälan
dictadura	diktaturer
dictadura	diktatur
dictadura	diktaturen
finlàndia	finland
uci	iva
recents	senaste
recents	nyligen
personals	personlig
personals	personliga
personals	personligt
cursos	banor
cursos	kurser
seqüència	ordningsföljd
seqüència	sekvens
seqüència	sekvensen
galícia	galicien
califa	kalif
flux	flöde
flux	flödet
badalona	badalona
acabada	avslutade
acabada	klar
acabada	avslutat
acabada	färdiga
acabada	färdig
roda	hjul
estàtua	staty
retirat	pensionär
retirat	pensionerade
retirat	pensionerad
secundari	sekundära
secundari	sekundär
secundari	sekundärt
cotxe	bil
registres	records
registres	register
registres	skivor
golden	golden
golden	gyllene
electricista	elektriker
esforços	insatser
esforços	ansträngningar
líders	ledare
líders	ledarna
fotos	foton
fotos	bilder
jardins	trädgårdarna
jardins	trädgårdar
jardins	gardens
soviètic	sovjetiska
soviètic	sovjetisk
soviètic	sovjet
lès	lès
arma	vapen
arma	pistol
arma	gun
agustí	augustine
seguidors	efterföljare
seguidors	anhängare
seguidors	följare
campanyes	kampanjer
campanyes	kampanjerna
open	öppna
open	open
open	öppet
open	öppen
bages	bages
cinquè	femtedel
cinquè	femma
cinquè	femte
cinquè	fifth
aprofitar	grip
aprofitar	beslagta
noia	flicka
noia	tjej
aprendre	läs
aprendre	lär
aprendre	lära
radiació	strålning
braç	arm
braç	armen
interessant	intressanta
interessant	intressant
químic	kemisk
químic	kemikalie
químic	kemiskt
químic	kemist
ports	portar
ports	hamnar
idiomes	språken
idiomes	språk
teories	teorier
catòlics	katoliker
raça	släkte
raça	ras
econòmics	ekonomiskt
econòmics	ekonomisk
econòmics	ekonomiska
pacific	pacific
pacific	stillahavsområdet
missions	uppdrag
missions	beskickningar
burgos	burgos
travessa	kryss
travessa	korsar
travessa	korsningar
travessa	kors
navegació	navigering
navegació	navigation
navegació	sjöfart
hidrogen	väte
hidrogen	vätgas
jurisdicció	domsrätt
jurisdicció	jurisdiktion
jurisdicció	behörighet
separació	separering
separació	separation
popularitat	popularitet
divisions	divisioner
divisions	sektioner
rebé	fått
rebé	mottaget
rebé	fick
rebé	mottagen
rebé	mottagna
pols	stoft
pols	damm
símbols	symboler
símbols	symbolerna
literari	litterär
literari	litterära
friedrich	friedrich
hamburg	hamburg
indis	indier
indis	indianer
indis	indianerna
senyora	madam
senyora	frun
senyora	dam
senyora	damen
senyora	lady
salamanca	salamanca
sort	tur
sort	lucky
andalusia	andalusien
contribuir	bidrar
contribuir	bidragande
contribuir	bidra
contribuir	bidra
vicenç	vicenç
online	inloggad
online	uppkopplad
online	online
índex	förteckning
índex	index
var	var
mecànica	mekaniskt
mecànica	mekaniska
mecànica	mekanisk
realització	förverkligande
realització	insikten
realització	förverkligande
realització	insikt
sec	sec
sec	sek
placa	registreringsskylt
placa	plåt
placa	tallrik
frase	fras
frase	domen
frase	meningen
frase	mening
explotació	exploatering
explotació	utnyttjande
tortosa	tortosa
conservador	konservativ
conservador	konservativa
conservador	konservativt
preparar	förbereda
suficient	nog
suficient	tillräckligt
executiu	executive
executiu	verkställande
heroi	hjälten
heroi	hero
heroi	hjälte
insectes	insekter
concepció	uppfattning
concepció	befruktning
passos	fotsteg
passos	steg
passos	trappsteg
passos	fotspår
passos	fotsteg
christian	kristet
christian	christian
christian	kristna
christian	kristen
vivia	levde
vivia	bodde
vivia	bott
vivia	levt
opera	opera
opera	operan
mecanisme	mekanism
mecanisme	mekanismen
empresari	entreprenör
empresari	företagare
empresari	arbetsgivaren
empresari	arbetsgivarens
empresari	arbetsgivare
empresari	arbetsgivares
regles	regler
regles	bestämmelser
regles	härskare
conservat	bevarade
conservat	konserverade
conservat	bevarat
conservat	bevarad
conservat	konserverad
exclusivament	exklusivt
exclusivament	uteslutande
xarxes	nätverk
senyals	signaler
senyals	signalerna
senyals	signalerar
senyals	skyltar
senyals	tecken
eina	verktyget
eina	verktyg
termini	term
termini	termen
alaska	alaska
competir	konkurrera
competir	tävla
assistència	bistånd
assistència	stöd
assistència	assistans
matí	godmorgon
matí	morgon
matí	morning
distingir	skilja
distingir	särskilja
distingir	urskilja
caràcters	tecken
caràcters	figurer
caràcters	karaktärer
indonèsia	indonesien
radical	radikal
radical	radikala
radical	radikalt
emmy	emmy
investigacions	undersökningar
investigacions	utredningar
posseeix	besitter
regla	regeln
regla	regel
regla	härska
cardona	cardona
desenvolupa	utvecklar
desenvolupa	utvecklas
mot	mot
campiona	förkämpe
campiona	champion
campiona	mästare
repartiment	gips
repartiment	gjutna
repartiment	kasta
repartiment	kastad
últimes	senaste
últimes	senast
causes	orsakar
causes	orsaker
irlandès	irländskt
irlandès	iriska
irlandès	irländare
irlandès	irländsk
irlandès	irländska
parcialment	delvis
parcialment	delvis
parcialment	partiellt
centenars	hundratals
centenars	hundratal
alternativa	alternativt
alternativa	alternativa
alternativa	alternativ
brown	brun
brown	bruna
brown	brunt
brown	brown
regidors	rådsmedlemmar
debat	diskussioner
debat	diskussion
debat	debattera
debat	debatt
debat	debatten
compromís	interaktioner
compromís	förlovning
compromís	interaktion
compromís	engagemang
compromís	förpliktelse
compromís	åtagande
compromís	engagemang
absoluta	absolut
absoluta	absoluta
aprovat	godkända
aprovat	godkänt
aprovat	godkänd
contes	sagor
professió	yrke
professió	yrket
quantitats	mängder
quantitats	kvantiteter
audiència	målgruppen
audiència	publik
audiència	målgrupp
suprem	högste
suprem	högsta
dama	dam
dama	damen
dama	lady
claude	claude
quadres	tabeller
quadres	bord
quadres	tabellerna
existents	befintligt
existents	befintlig
existents	befintliga
existents	existerande
estatut	stadga
estatut	stadgan
estatut	stadgar
editors	redigerare
editors	redaktörer
coneixements	kunskap
coneixements	kunskaper
coneixements	kännedom
coneixements	vetskap
òrgan	organ
òrgan	organet
polonès	polskt
polonès	polsk
polonès	polska
competicions	tävlingar
sotmetre	kuva
oklahoma	oklahoma
diumenge	söndag
diumenge	söndags
crònica	chronicle
crònica	krönika
connexió	anslutningen
connexió	anknytning
connexió	koppling
connexió	anslutning
connexió	samband
equilibri	balansera
equilibri	jämvikt
equilibri	balans
equilibri	behållning
equilibri	jämvikt
càmera	kamera
càmera	kameran
pilots	piloter
jaciment	reservoar
drama	drama
drama	dramatik
drama	dramat
estada	vistelse
estada	stanna
estada	stay
cognom	efternamn
ritme	rytm
companyies	bolag
companyies	företag
privat	privat
privat	basse
privat	privata
estrangers	utlänningar
deixeble	lärjunge
màquines	maskiner
sèrbia	serbien
gamma	gamma
avaluació	utvärdering
avaluació	bedömning
solitari	ensamt
solitari	ensam
solitari	ensamma
agents	ombud
agents	agenter
agents	agens
propòsit	syfte
propòsit	ändamål
varietats	sorterna
varietats	sorter
esquerre	kvar
esquerre	left
esquerre	vänstra
esquerre	vänstern
esquerre	vänster
ideal	ideal
ideal	idealiska
ideal	ideala
ideal	idealisk
ideal	idealiskt
pena	påföljd
pena	straff
pena	pena
contemporània	nutida
contemporània	samtida
esperança	förhoppning
esperança	hoppas
esperança	hoppet
esperança	hopp
esperança	hope
tesi	tes
tesi	avhandling
personalitat	personlighet
personalitat	personligheten
comparació	jämförelsen
comparació	jämförelse
errors	insekter
errors	buggar
errors	misstagen
errors	misstag
éssers	varelser
propers	förestående
propers	kommande
museus	museer
pèrsia	persien
aprenentatge	lära
aprenentatge	lärande
aprenentatge	inlärning
estadística	statistiken
estadística	statistik
pujol	pujol
napoleó	napoleon
debut	debut
matemàtic	matematiker
cultures	kulturer
cultures	kulturerna
estranger	utlänning
prèviament	tidigare
mamífers	däggdjur
petroli	petroleum
enrique	enrique
separat	separerad
separat	åtskilda
separat	separerat
separat	separerade
separat	avskilda
governs	regeringarna
governs	regeringar
live	leva
live	live
live	levande
pacte	förbund
pacte	förbundet
administrador	admin
administrador	administratör
administrador	förvaltaren
administrador	administratör
administrador	handläggare
pakistan	pakistan
pakistan	pakistanska
líquid	likvida
líquid	flytande
líquid	vätska
congregació	församling
congregació	församlingen
reducció	reduktion
reducció	minskning
reducció	reducering
reducció	nedsättning
margarida	margherita
representacions	representationer
tomàs	tomas
tomàs	thomas
dorsal	motorns
dorsal	motor
dorsal	motorn
dorsal	gränssnitt
carbó	stenkol
carbó	kol
presentat	inlämnade
presentat	presenterade
presentat	framlagda
presentat	presenteras
presentat	presenterad
presentat	presenterat
shao	shao
mozart	mozart
bot	bot
clubnat	clubnat
bons	obligationer
teatral	teatralisk
gos	hund
pilota	bal
pilota	ball
pilota	boll
luci	lucius
citat	noterade
citat	citerade
citat	citeras
pic	befälhavare
pic	pic
pic	plc
maó	tegel
maó	tegelsten
maó	brick
visual	visuellt
visual	visuell
visual	visuella
gris	grå
gris	grått
gris	gråa
paràmetres	parametrarna
paràmetres	parametrar
víctimes	offren
víctimes	offers
víctimes	brottsoffer
víctimes	offer
loira	loire
julià	julian
cinquanta	femtio
cinquanta	fifty
arrel	root
arrel	rot
filles	döttrar
jutge	judge
jutge	domare
cerca	sökning
cerca	sök
cerca	söka
negocis	affärsverksamhet
negocis	affärer
negocis	business
negocis	företag
negocis	näringsliv
almirall	amiral
almirall	admiral
almirall	amiralen
variacions	variationer
variacions	varianter
fronteres	gränser
fronteres	gränsar
fronteres	inramning
fronteres	gränser
còpies	kopior
còpies	kopiorna
còpies	exemplar
còpies	kopierar
forts	starkt
forts	strong
forts	starka
forts	stark
transformació	omvandling
transformació	förvandling
johnson	johnson
verlag	verlag
wikimedia	wikimedia
creant	skapa
creant	skapar
molècules	molekyler
refugi	skydd
refugi	skyddsrum
refugi	härbärge
refugi	tillflykt
refugi	tillflyktsort
refugi	fristad
brillant	strålande
brillant	briljant
brillant	lysande
neu	vinterdäck
neu	snö
neu	snöfall
associacions	föreningar
associacions	intresseorganisationer
associacions	sammanslutningar
associacions	partnerskap
associacions	samarbeten
indicar	indikera
electrons	elektroner
aleta	fena
aleta	fin
tensió	spänning
tensió	spända
tensió	spänningar
tensió	spänt
tensió	spänning
batalles	strider
batalles	slag
participa	deltar
obre	öppna
obre	open
obre	öppet
obre	öppen
masses	massorna
masses	vikter
considerable	ansenliga
considerable	avsevärda
considerable	ansenlig
considerable	avsevärd
tradicions	traditioner
participat	deltagit
participat	deltog
participat	medverkade
treballat	fungerade
treballat	arbetade
treballat	jobbat
treballat	jobbade
treballat	funkade
treballat	arbetat
regidor	kommunalråd
regidor	alderman
regidor	kommunalråd
regidor	fullmäktige
component	beståndsdel
component	komponenten
component	komponent
porter	dörrvakt
porter	målvakt
porter	bärare
porter	porter
contemporani	nutida
contemporani	samtida
wilson	wilson
presoner	fånge
presoner	fången
demanda	efterfrågan
demanda	kräva
muller	muller
missa	massa
missa	mässan
missa	mässa
missa	mass
caterina	catherine
caterina	katarina
castro	castros
castro	castro
nazi	nazistiska
nazi	nazist
traduir	översätta
traduir	översätt
visible	synlig
visible	synligt
visible	synliga
trofeu	trophy
trofeu	pokalen
trofeu	trofén
trofeu	trofé
laboratori	laboratoriet
laboratori	laboratorium
laboratori	labb
laboratori	labbet
laboratori	lab
urss	sovjetunionen
urss	sovjet
estils	styles
estils	stilar
blocs	kvarter
blocs	blockerar
blocs	blockeringar
blocs	block
càlcul	kalkyler
càlcul	beräkning
abast	omfång
abast	omfattning
abast	tillämpningsområde
abast	räckvidd
hug	hugh
ofensiva	offensiv
ofensiva	offensiva
ofensiva	stötande
ofensiva	kränkande
cau	cau
fleca	bageriet
fleca	bageri
simfonia	symfoni
pràctiques	praktikplats
pràctiques	praktik
pràctiques	praxis
moda	fashion
moda	mode
jorge	jorge
substitució	ersättning
substitució	ersättande
substitució	ersättare
petersburg	petersburg
soc	soc
regionals	regionala
regionals	regional
regionals	regionalt
bob	bob
revisió	översyn
revisió	granskning
revisió	granska
revisió	omprövning
revisió	recension
revisió	revidering
revisió	översyn
revisió	revision
revisió	resning
revisió	omarbetning
gil	gil
observatori	observatoriet
observatori	observatorium
provisional	provisoriska
provisional	preliminärt
provisional	preliminär
provisional	provisoriskt
infants	barn
signatura	signatur
signatura	underskrift
signatura	namnteckning
signatura	undertecknande
llet	mjölk
dates	datum
nigèria	nigeria
afluent	biflod
colonial	koloniala
esforç	ansträngning
esforç	insats
combustible	drivmedel
combustible	bränsle
alan	alan
recorda	minns
rector	rektorn
rector	rektor
nat	nat
francis	frans
francis	francis
desaparició	försvinnanden
desaparició	försvinnande
desaparició	försvinnandet
enorme	jättestor
enorme	enorm
enorme	enormt
enorme	enorma
iso	iso
oliver	oliver
clan	klan
clan	klanen
menorca	menorca
missouri	missouri
arxipèlag	skärgården
arxipèlag	skärgård
partidaris	lojalister
partidaris	supportrar
partidaris	anhängare
pietro	pietro
arqueològic	arkeologiska
sucre	socker
teorema	sats
grande	grande
freqüent	frekvent
freqüent	täta
saga	saga
dents	tänder
facilitar	underlätta
oportunitat	chance
oportunitat	slumpen
oportunitat	chans
lai	lai
acompanyat	åtföljda
acompanyat	åtföljs
acompanyat	åtföljdes
acompanyat	eskorterade
afegit	tillagda
afegit	tillagt
afegit	tillagd
afegit	tillsatt
designat	utsett
designat	utsedd
designat	utsedda
trànsit	trafik
trànsit	trafiken
garcia	garcia
garcia	garcía
quina	vad
costums	tullen
costums	tull
distinció	åtskillnad
distinció	distinktion
implica	antyder
marítim	maritima
marítim	maritime
alonso	alonso
rin	rhen
sofia	sofia
campions	champions
campions	mästare
tractats	fördrag
tractats	fördragen
sardenya	sardinien
conceptes	begrepp
conceptes	koncept
espectacle	visa
espectacle	show
influències	influenser
sous	sous
sous	löner
significativa	meningsfullt
significativa	meningsfull
significativa	meningsfulla
cinquena	femtedel
cinquena	femma
cinquena	femte
cinquena	fifth
bernard	bernard
bernard	bernhard
prats	prats
virtual	virtuella
virtual	virtuell
virtual	virtuellt
ford	ford
qüestions	frågor
qüestions	problem
qüestions	frågeställningar
qüestions	emissioner
montevideo	montevideo
victor	viktor
victor	segrare
victor	victor
emprat	använda
emprat	använt
emprat	begagnad
emprat	används
emprat	begagnade
llevat	jäst
fira	mässa
fira	rättvist
fira	rättvis
pol	pol
estratègia	strategin
estratègia	strategi
sudan	sudan
sudan	sudans
regent	regent
rellotge	klocka
rellotge	titta
rellotge	klocka
rellotge	klockan
disponibles	tillgänglig
disponibles	tillgängligt
disponibles	tillgängliga
carlo	carlo
semblants	likartade
semblants	likartat
semblants	liknande
semblants	likartad
fundadors	grundare
fundadors	grundarna
radio	radion
radio	radio
gaudí	gaudí
ricard	ricard
ricard	rikard
ricard	richard
ricard	rickard
boston	boston
vicent	vincent
desaparegut	försvunnen
desaparegut	försvann
desaparegut	försvunnit
desaparegut	saknar
desaparegut	saknas
desaparegut	saknade
desaparegut	saknad
desaparegut	försvunnen
membrana	membran
teatro	teatro
files	leden
files	raderna
files	rader
específic	specifik
específic	specifika
específic	särskilda
específic	specifikt
proteïna	protein
proteïna	proteiner
precisament	exakt
precisament	just
sainte	sainte
desig	lust
desig	önskan
desig	åtrå
desig	längtan
desig	önskan
desig	önskar
desig	önska
desig	wish
quinze	femton
quinze	fifteen
hipòtesi	hypotes
hipòtesi	hypotesen
hipòtesi	hypoteser
electrònica	electronics
electrònica	elektronik
cafè	fika
cafè	kaffe
dispositius	enheter
dispositius	anordningar
prestigi	prestige
pianista	pianist
bill	räkning
bill	bill
seixanta	sixty
seixanta	sextio
hollywood	hollywood
conreu	odling
conreu	gröda
conreu	beskära
rico	rico
praga	prag
ernest	ernest
crítics	kritiker
crítics	kritikerna
pastor	pastor
cosí	kusinen
cosí	kusin
òrgans	organen
òrgans	organ
expressar	uttrycka
expressar	express
expressar	expressen
històricament	historiskt
unep	unep
danys	skador
danys	skada
ratpenat	myotis
bulgària	bulgarien
adam	adam
mostres	prov
mostres	prover
substàncies	ämnen
substàncies	substanser
candidatura	kandidera
candidatura	kandidatur
candidatura	nominering
candidatura	nominerad
candidatura	utnämning
números	tal
números	nummer
números	siffror
variants	varianter
individu	individuell
individu	individuellt
individu	individ
individu	individuella
magnitud	storleksordning
ruiz	ruiz
tall	skär
tall	styckning
british	brittisk
british	brittiska
british	britter
british	brittiskt
guionista	manusförfattare
mateu	matthew
mateu	matteus
association	föreningen
association	förening
association	association
observació	iakttagelse
observació	observation
viles	byar
viles	byarna
viles	vidriga
teulada	taket
teulada	tak
reconstrucció	återuppbyggnad
reconstrucció	rekonstruktion
prefectura	prefektur
riquesa	rikedom
riquesa	förmögenhet
riquesa	välstånd
riquesa	rikedomar
mariscal	marskalk
mariscal	marshal
mariscal	sheriff
mariscal	sheriffen
esborra	stryka
esborra	stryk
esborra	radera
posada	posada
alexandria	alexandria
sobreviure	överleva
sobreviure	överlever
sobreviure	överleva
sobreviure	överlever
renunciar	avgå
unanimitat	enhällighet
herència	arv
herència	efterlevande
herència	arv
òperes	operor
braços	vapen
braços	armarna
braços	famn
braços	armar
espera	vänta
sorra	sand
vocals	vokaler
herba	gräs
herba	gräs
herba	ogräs
avantatge	övertag
avantatge	fördelar
avantatge	fördel
ivan	ivan
prínceps	prinsar
prínceps	furstar
greus	seriös
greus	seriöst
greus	allvarliga
greus	allvarlig
greus	allvarligt
long	långa
long	långt
long	lång
long	long
long	länge
young	unga
young	young
young	yngre
young	ung
clàssics	klassiker
ampliació	förlängning
ampliació	utökning
ampliació	utbyggnad
ampliació	utvidgning
segell	stämpel
segell	säl
segell	sigill
segell	seal
allen	allen
aliat	allierade
aliat	bundsförvant
aliat	allierad
aliat	ally
constantí	konstantin
constantí	constantine
classificar	klassificera
tossal	toppmöte
tossal	toppmötet
figueres	figueres
bits	bitar
bits	bits
lògica	logiken
lògica	logiska
lògica	logisk
lògica	logiskt
lògica	logik
coloma	coloma
claus	keys
claus	nycklarna
claus	nycklar
claus	tangenter
claus	tomte
claus	claus
llacs	sjöar
varia	varierar
síntesi	syntes
societats	samhällen
menció	nämner
menció	omnämnande
menció	nämna
escuts	sköldar
cúpula	kupol
cúpula	kupolen
propostes	förslag
argument	argumentation
argument	gräl
argument	argument
màrtir	martyr
hisenda	hacienda
àlbums	album
mèrit	meriter
mèrit	förtjänster
mèrit	merit
orientació	vägledning
orientació	vägledningen
orientació	läggning
orientació	orientering
orientació	inriktning
ministres	ministrarna
ministres	ministrar
actitud	inställning
actitud	attityd
escultures	skulpturer
vídua	änka
vídua	änkling
vídua	änkan
vídua	änka
reproducció	fortplantning
reproducció	reproduktion
reproducció	återgivning
tipologia	typologi
jueu	judinna
jueu	judiskt
jueu	judiska
jueu	judisk
jueu	jude
will	will
will	kommer
ambaixador	ambassadören
ambaixador	ambassadör
còpia	kopiera
còpia	kopia
integrat	integrerade
integrat	integrerad
integrat	integrerat
matriu	matrisen
matriu	matrix
matriu	matris
matriu	matriser
existia	förelåg
existia	existerade
existia	funnits
existia	existerat
existia	fanns
proporciona	tillhandahåller
competència	tävling
competència	konkurrens
perruqueria	frisör
desconegut	okända
desconegut	okänd
desconegut	okänt
impossible	omöjliga
impossible	omöjligt
impossible	omöjlig
procediment	förfarandet
procediment	procedur
procediment	förfarande
constitucional	konstitutionell
constitucional	konstitutionella
liceu	lyceum
quaranta	fyrtio
quaranta	forty
alma	alma
germanes	systrar
variables	variablerna
variables	variabler
gregori	gregory
africà	africanus
africà	afrikanskt
africà	afrikaner
africà	afrikansk
africà	afrikanska
villa	villan
villa	villa
quadrats	torg
quadrats	rutor
responsabilitat	ansvar
responsabilitat	ansvarighet
responsabilitat	ansvarstagande
responsabilitat	ansvar
youtube	youtube
monarca	monark
testimoni	vittne
testimoni	bevittna
testimoni	vittnesbörd
testimoni	vittnesmål
temàtica	ämne
temàtica	ämnet
temàtica	tema
massís	massivet
alimentació	livsmedel
alimentació	mat
alimentació	föda
metalls	metaller
taylor	taylor
sostre	taket
sostre	tak
proporcionar	tillhandahålla
proporcionar	tillhandahåller
avi	farfar
avi	morfar
avi	farfar
avi	morfar
orleans	orleans
orleans	orléans
pobres	stackars
pobres	fattig
pobres	fattiga
votació	rösta
votació	omröstning
votació	röstning
molecular	molekylär
molecular	molekylära
pluja	regn
pluja	rain
brigada	brigaden
típic	typisk
típic	typiskt
típic	typiska
judicial	rättsligt
judicial	dömande
generar	genererar
generar	generera
samuel	samuel
acords	avtal
acords	överenskommelser
determinada	beslutsam
determinada	fastställd
determinada	bestämd
rival	rival
rival	rivaliserande
pagament	avbetalning
pagament	betalning
pagament	utbetalning
teixits	vävnader
teixits	vävnad
bibliografia	bibliografi
reaccions	reaktioner
representat	representerade
representat	representerad
representat	representeras
representat	företrätt
representat	företrädda
acadèmic	akademisk
acadèmic	akademiker
acadèmic	akademiska
acadèmic	akademiskt
lorenzo	lorenzo
prússia	preussen
permís	tillåtelse
permís	behörighet
permís	tillstånd
permís	tillåta
permís	tillstånd
dei	dei
integració	integrering
integració	integration
integració	integrationen
vestit	klä
vestit	klänning
vestit	dräkt
vestit	kostym
marcel	marcellus
marcel	marcel
primària	primär
primària	primärt
primària	primära
fòssils	fossiler
tones	ton
tones	massvis
cerimònia	ceremoni
cerimònia	ceremonin
cerimònia	ceremonier
panamà	panama
franz	franz
abella	bi
abella	bee
dispositiu	anordning
dispositiu	enhet
dispositiu	enheten
criteri	kriteriet
criteri	kriterium
compositors	kompositörer
recollir	samla
relacionada	relaterad
relacionada	relaterat
relacionada	släkt
relacionada	närstående
relacionada	relaterade
condemnat	dömt
condemnat	dömd
condemnat	dömda
condemnat	dömde
cup	kopp
cup	bägare
cup	cup
ciclistes	cyklister
triomf	triumf
penya	peña
cultiu	odling
cultiu	gröda
cultiu	beskära
francs	franks
teologia	teologi
litoral	kustlinje
administratiu	administrativa
administratiu	administrativ
administratiu	administrativt
pou	pou
pou	grop
pou	gropen
agrupació	gruppering
agrupació	gruppera
espectadors	åskådare
espectadors	tittare
espectadors	tittarna
creador	skaparen
creador	skapare
subjecte	föremål
subjecte	ämne
artificial	konstgjord
artificial	konstgjorda
artificial	artificiellt
artificial	konstgjort
artificial	artificiell
perspectiva	perspektivet
perspectiva	perspektiv
candidats	kandidaterna
candidats	kandidater
magdalena	magdalena
carmen	carmen
gegants	giants
gegants	jättar
gegants	jättarna
banderes	flaggor
decisions	avgöranden
decisions	beslut
