категория	類別
символы	符號
символы	字元
символы	角色
каролина	caroline
сцена	場景
сцена	現場
сцена	一幕
обратить	反轉
воеводство	省
будущий	今後
будущий	將來
будущий	未來
комиссар	政委
оригинал	原文
оригинал	原件
оригинал	原創
оригинал	原始
оригинал	原
конкретные	具體
конкретные	具體
конкретные	混凝土
конкретные	水泥
псевдоним	別名
псевдоним	假名
иран	伊朗
марко	marco
комедия	喜劇
орбиты	軌道
орбиты	軌道
орбиты	軌道
течения	海流
торонто	多倫多
требование	要求
требование	需求
требование	需求量
требование	要求
платформ	平台
джимми	jimmy
городок	城鎮
городок	鎮
конго	剛果
высший	最高
долины	山谷
поддерживаю	支援
социальные	社會
социальные	社交
древние	古代
древние	古老
древние	古人
патрик	patrick
руководители	管理者
руководители	領導者
руководители	領導人
домохозяйств	住戶
домохозяйств	家用
домохозяйств	住戶
окна	windows
окна	窗
окна	視窗
окна	窗戶
окна	窗
окна	視窗
популярности	人氣
фунтов	磅
оппозиции	反對
оппозиции	反對派
оппозиции	反對黨
передняя	前面
передняя	陣線
убил	被殺
обмена	共用
обмена	共享
обмена	分享
цитата	報價
цитата	引文
цитата	引用
цитата	引述
половину	一半
половину	半
половину	半數
энтони	anthony
бассейны	盆地
частные	隱私
частные	私人
частные	私營
галактика	銀河
галактика	星系
галактика	galaxy
галактика	銀河系
травмы	損傷
травмы	創傷
травмы	外傷
опасности	危險
опасности	危險性
опасности	危害
дзюдо	柔道
применяются	適用
воздух	空中
воздух	air
воздух	航空
воздух	空氣
планет	行星
слава	榮耀
слава	光榮
слава	名望
слава	名氣
соколов	獵鷹
соколов	sokolov
отражает	反射
отражает	反光
отрасль	工業
отрасль	產業
отрасль	行業
отрасль	業界
федеральный	聯邦
шестой	第六
шестой	六
шестой	六個
педро	pedro
полоса	跑道
полоса	stripe
полоса	條紋
полоса	脫衣
полоса	脫
полоса	脫衣舞
полоса	地帶
выдающийся	傑出
выдающийся	未決
полки	架子
полки	貨架
полки	書架
споры	孢子
споры	爭端
споры	糾紛
споры	爭議
споры	爭論
споры	爭議
споры	爭端
споры	糾紛
споры	爭議
переговоров	談判
дополнить	補充
дополнить	輔助
дополнить	補充
дополнить	補
проверка	檢查
проверка	測試
проверка	測驗
проверка	檢驗
проверка	試驗
проверка	驗證
проверка	核查
проверка	測試
проверка	試驗
проверка	測驗
проверка	視察
проверка	檢查
проверка	支票
знаменитый	著名
знаменитый	有名
природных	自然
природных	天然
наказания	懲罰
наказания	處罰
наказания	刑罰
поток	流
поток	流程
поток	流通
поток	流動
поток	流量
поток	流
поток	溪流
фирма	事務所
общения	溝通
построенный	建
построенный	內建
стандарт	標準
свобода	自由
свобода	自由
пехотный	步兵
эфир	醚
эфир	aether
почвы	泥土
почвы	土壤
почвы	土
почвы	土壤
северных	北歐
взаимодействие	互動
взаимодействие	相互作用
взаимодействие	互動
взаимодействие	相互作用
джей	傑
джей	jay
африка	非洲
кризиса	危機
священной	神聖
углу	角落
углу	轉角
углу	角
перевозки	馬車
перевозки	運輸
перевозки	交通
агент	代理商
агент	代理人
агент	特工
агент	代理
португалия	葡萄牙
выбрать	選擇
выбрать	選取
выбрать	選擇
сон	睡
сон	睡眠
сон	睡覺
сон	夢
сон	夢幻
сон	夢境
сон	做夢
сон	夢想
боб	bob
доцент	講師
рамки	幀
рамки	框架
рамки	框
рамки	框架
рамки	幀
рамки	框框
рамки	框架
рамки	框
сельскохозяйственных	農業
поль	保羅
поль	paul
отчасти	局部
отчасти	部分
каноэ	獨木舟
каноэ	獨木舟
камеры	照相機
камеры	相機
звёзды	星星
звёзды	明星
звёзды	星空
звёзды	星
звёзды	恆星
воздействия	暴露
воздействия	曝光
воздействия	曝露
мадрид	馬德里
дания	丹麥
сбор	收集
сбор	聚集
сбор	聚會
сбор	收集
сбор	收藏
разное	雜項
здоровье	健康
дорогой	dear
яйца	蛋
яйца	雞蛋
яйца	卵
яйца	丸子
представлено	提交
шарль	charles
католиков	天主教徒
лейбл	標籤
реальности	現實
вооруженных	武裝
показатели	指標
катастрофа	災害
катастрофа	災難
катастрофа	災難
биологии	生物
биологии	生物學
близко	關閉
близко	近
близко	靠近
близко	附近
джексон	jackson
джексон	傑克遜
жуков	蟲子
жуков	臭蟲
отличием	榮譽
гетто	貧民窟
гетто	貧民區
свободный	free
свободный	自由
свободный	免費
заблуждение	妄想
заблуждение	錯覺
заблуждение	誤導
заблуждение	誤解
морская	海事
морская	海事
морская	航海
маргарита	margaret
сигнал	訊號
открыть	開
открыть	營業
открыть	開啟
открыть	開放
албании	阿爾巴尼亞
телевидение	電視機
телевидение	電視
телевидение	電視台
последовательно	始終如一
последовательно	連續
социалистическая	社會主義
поколение	一代
поколение	世代
арбитраж	仲裁
заболеваний	疾病
вест	西邊
вест	西
вест	西方
вест	西部
сборных	預製
молярная	臼齒
помню	記住
применять	適用
спор	爭端
спор	糾紛
спор	爭議
краткая	簡短
огромный	巨大
сообщений	訊息
сообщений	信件
голубой	blue
голубой	藍
голубой	藍色
лошадей	馬
лошадей	馬匹
кладбища	公墓
кладбища	墓地
приход	教區
сохранение	節省
сохранение	儲蓄
сохранение	保全
сохранение	養護
сохранение	保育
краю	邊緣
металла	金屬
кинг	國王
кинг	king
кинг	王
экономист	經濟學家
ценности	價值
ценности	價值觀
ценности	數值
ценности	值
композиторов	作曲家
оставшиеся	剩餘
душ	洗澡
душ	淋浴
душ	陣雨
душ	淋浴
глубоко	深
глубоко	深層
западные	西方
западные	西部
машину	車
машину	汽車
уголовного	罪犯
автобус	公車
автобус	巴士
концертов	音樂會
концертов	演唱會
даниэль	丹尼爾
даниэль	daniel
даниэль	danielle
энн	ann
энн	anne
взрыва	爆炸
взрыва	爆
джонни	johnny
фракции	分數
фракции	各派
фракции	派系
фракции	分數
фракции	派系
светло	光線
светло	光
светло	燈光
светло	輕
светло	光明
ответы	答案
ответы	解答
ответы	回覆
ответы	答復
кандидаты	候選人
концерты	音樂會
концерты	演唱會
планета	行星
планета	星球
необходимые	必要
необходимые	必需
участница	參賽者
разделение	分離
разделение	離職
разделение	分居
советы	提示
советы	小費
советы	建議
атлетике	田徑
гай	guy
торговля	商務
торговля	商業
торговля	買賣
торговля	貿易
торговля	交易
торговля	貿易
бюст	胸圍
путешествия	遊記
путешествия	旅行
путешествия	旅費
путешествия	旅遊
путешествия	旅行
путешествия	旅行
путешествия	旅遊
исключения	例外
исключения	例外
исключения	豁免
исключения	排除
энди	安迪
энди	andy
стэнли	stanley
портреты	肖像畫
портреты	畫像
портреты	肖像
аренду	房租
аренду	租
аренду	租金
аренду	租賃
аренду	租金
двигатели	馬達
двигатели	引擎
двигатели	發動機
македонии	馬其頓
македонии	馬其頓
калибра	口徑
уточнение	澄清
уточнение	澄清
конгресс	國會
приём	接待
приём	接收
приём	招待會
графства	各州
графства	各縣
цифры	位數
цифры	數字
цифры	數字
получать	接收
карточка	卡
карточка	名片
карточка	紙牌
карточка	卡片
ток	tok
шаг	台階
шаг	步驟
шаг	步
сэр	sir
сэр	先生
традиция	傳統
солнечной	太陽
солнечной	太陽能
шотландия	蘇格蘭
прошлое	過往
прошлое	過去
специализация	專長
специализация	專業
европу	歐洲
приложения	申請
приложения	申請書
собак	犬
собак	狗
фабрики	工廠
эрнст	ernst
мусульман	穆斯林
самки	女性
судей	法官
пользователя	使用者
ученых	學者
важное	重要
механики	力學
замены	替換
замены	更換
замены	置換
замены	替代
рене	rené
рене	renee
рене	rene
посольства	大使館
посольства	使館
посольства	大使館
посольства	使館
фил	phil
признаки	跡象
признаки	標誌
кавалерии	騎兵
джонсон	約翰遜
джонсон	johnson
улучшение	改進
улучшение	改善
улучшение	改進
улучшение	改善
улучшение	改良
улучшение	改進
улучшение	改善
улучшение	改良
улучшение	加強
улучшение	增強
улучшение	改進
улучшение	改善
улучшение	改良
джейн	簡
джейн	jane
джейн	珍
джейн	瑾
понимание	理解
понимание	諒解
многим	許多
артисты	藝人
артисты	藝術家
артисты	藝人
ценность	價值
ценность	數值
ценность	值
томаса	托馬斯
томаса	thomas
листа	石板
флорида	佛羅里達
флорида	佛羅里達州
график	附表
график	圖表
график	圖形
график	圖
национальности	民族
художественные	藝術
чувства	感官
чувства	感受
чувства	感情
дед	爺爺
дед	祖父
приняты	接受
ведет	指南
ведет	嚮導
мартина	martine
единая	統一
представителя	代表
серьёзные	認真
серьёзные	嚴重
серьёзные	嚴肅
ракета	火箭
ракета	導彈
потенциал	潛力
потенциал	潛在
потенциал	容量
потенциал	能力
исп	sri
наполеона	拿破崙
ведущие	領先
ведущие	領導
ведущие	鉛
ведущие	領先
ведущие	帶頭
расы	比賽
расы	賽跑
расы	種族
расы	競賽
китайская	中文
китайская	漢語
китайская	華人
подписан	簽名
подписан	署名
подписан	簽署
дополнительный	附加
грузия	喬治亞
аркадий	arkady
дэвис	davis
маршрутов	路線
преследования	迫害
преследования	騷擾
меч	刀
меч	劍
меч	寶劍
хребет	山脊
хребет	嶺
сильные	強大
сильные	強壯
сильные	強烈
сильные	強
сильные	堅強
принадлежности	飾品
принадлежности	配件
прекратить	停止
чарли	charlie
чарли	查理
столкновения	衝突
столкновения	相撞
столкновения	撞擊
столкновения	碰撞
столкновения	碰撞
столкновения	碰撞
столкновения	衝突
следы	足跡
следы	腳印
следы	痕跡
следы	曲目
следы	軌道
карло	carlo
публикация	張貼
публикация	發文
публикация	出版
публикация	發表
публикация	張貼
публикация	郵政
публикация	post
публикация	出版物
публикация	出版
остановить	停止
подсемейства	subfamily
величины	價值
величины	價值觀
величины	數值
величины	值
бюджет	預算
дальность	山脈
дальность	範圍
дальность	射程
мгц	兆赫
мгц	mhz
синий	blue
синий	藍
синий	藍色
техническое	技術
организовать	安排
подчинение	服從
рег	egr
коллег	同事
рукописи	手稿
евровидение	比賽
евровидение	競賽
жёлтый	黃色
жёлтый	黃
эффективность	功效
эффективность	有效
эффективность	效率
эффективность	成效
эффективность	有效性
эффективность	效能
аналогии	類比
аналогии	類比
аналогии	比喻
образец	樣品
образец	取樣
образец	抽樣
образец	樣本
образец	模範
образец	示範
образец	模型
образец	型號
образец	模特兒
образец	標本
образец	樣本
пустая	空白
пустая	空
варшаве	華沙
включать	包括
соседних	鄰近
производители	製片人
производители	製造商
ступень	舞台
ступень	階段
обычных	普通
обычных	平凡
водохранилище	水庫
водохранилище	水塘
распространено	分布
транскрипции	轉錄
детство	童年
рейс	班機
рейс	飛行
кабинет	辦公
кабинет	辦公室
кабинет	辦事處
кабинет	內閣
петер	彼得
петер	peter
грузов	貨運
грузов	貨物
грузов	貨
массовые	大規模
маунт	山
простые	簡單
туристов	觀光客
туристов	遊客
пояса	腰帶
пояса	皮帶
пояса	帶
соло	獨唱
соло	獨奏
больнице	醫院
рождества	聖誕
рождества	聖誕節
уничтожения	破壞
уничтожения	毀滅
уничтожения	毀壞
уничтожения	銷毀
устав	章程
устав	法規
устав	規約
устав	包租
медленно	緩慢
медленно	慢
медленно	慢慢地
продаж	銷售
продаж	銷售量
продаж	銷售額
повреждения	損傷
повреждения	損壞
повреждения	損害
людовик	louis
людовик	路易
людовик	路易斯
билли	billy
ущерб	損傷
ущерб	損壞
ущерб	損害
ущерб	損壞
ущерб	損害賠償
рис	大米
рис	米
рис	米飯
рис	飯
рис	ris
рис	rhys
клип	片段
клип	剪輯
клип	夾
легенды	傳說
легенды	傳奇
легенды	傳說
легенды	傳奇
проф	trac
доступны	可用
ветеранов	退伍軍人
ветеранов	老兵
ветеранов	退役軍人
сборники	匯編
угля	煤礦
угля	煤炭
угля	煤
знамя	旗幟
знамя	旗
знамя	橫幅
собрать	收集
собрать	集合
железа	腺
железа	鋼鐵
железа	鐵
дан	丹
дан	dan
дан	dunn
знание	知識
студенты	學生
инженеров	工程師
сильное	強大
сильное	強壯
сильное	強烈
сильное	強
сильное	堅強
трамвай	電車
трамвай	電車
трамвай	電車
жертвы	犧牲
жертвы	傷亡
жертвы	傷亡人數
жертвы	受害人
жертвы	受害者
венгерский	匈牙利
венгерский	匈牙利語
соль	食鹽
соль	鹽
соль	sol
увеличить	增加
увеличить	提高
увеличить	放大
образцовое	模範
образцовое	典範
предположение	假設
предположение	假定
кит	鯨魚
кит	鯨
кит	keith
кит	kit
лаборатория	實驗室
лаборатория	化驗室
лаборатория	實驗室
запуск	發射
нил	neale
нил	neal
нил	neil
нил	尼羅河
лидеры	領導者
лидеры	領導人
структур	結構
меняется	改變
млекопитающих	哺乳動物
млекопитающих	哺乳動物
древности	古物
издатель	出版社
издатель	出版商
трон	王座
трон	王位
трон	寶座
трон	創
трон	tron
шах	沙
шах	shah
максимальный	最大值
максимальный	最大限度
коалиции	聯盟
коалиции	聯軍
эволюции	演化
эволюции	演變
эволюции	進化
эволюции	演進
библии	聖經
билл	bill
билл	法案
убиты	被殺
судьбы	天命
судьбы	命運
судьбы	命運
слияния	合併
слияния	合併
хельсинки	赫爾辛基
латинской	拉丁
латинской	拉丁文
сложные	複雜
сложные	複雜
плато	高原
плоскости	平面
плоскости	飛機
почетный	名譽
почтовая	郵政
подачи	備案
подачи	歸檔
диалект	話
диалект	方言
фредерик	frederic
скульптура	雕塑
скульптура	雕刻
скульптура	雕塑
деревья	樹
деревья	樹木
мемориал	紀念館
мемориал	紀念碑
мемориал	紀念
классы	課室
классы	教室
классы	類別
классы	班級
альпы	阿爾卑斯山
использован	使用
сопрано	soprano
сопрано	女高音
короче	縮短
марио	mario
десятилетия	幾十年
десятилетия	十年
ста	sta
коэффициент	系數
коэффициент	係數
коэффициент	因子
коэффициент	因數
протеста	抗議
достижение	成就
достижение	成就
достижение	成績
италию	義大利
сбора	收集
сбора	聚集
сбора	聚會
гильдии	公會
атака	攻擊
атака	襲擊
атака	進攻
атака	攻擊
атака	毆打
атака	突擊
атака	侵
софии	sofia
географические	地理
феликс	félix
милан	米蘭
крестьяне	農民
венеции	威尼斯
ритм	韻律
ритм	節奏
сокращение	縮寫
сокращение	裁員
сокращение	減少
сокращение	裁減
геометрия	幾何
заводы	工廠
предел	限制
предел	上限
предел	極限
предел	限
предел	限額
последовательности	一致性
последовательности	連貫性
последовательности	一貫性
последовательности	序列
последовательности	數列
последовательности	順序
критику	批評
критику	批判
зелёные	綠色
зелёные	綠
зелёные	綠地
зелёные	格林
зелёные	綠黨
учебник	課本
учебник	教科書
интервал	區間
интервал	間歇
интервал	間隔
интервал	間距
интервал	間隔
консул	領事
консул	執政官
нобелевской	諾貝爾
хилл	希爾
хилл	山
конституция	憲法
провинций	省份
провинций	各省
разговор	對話
разговор	聊
распространяется	散播
распространяется	蔓延
распространяется	傳播
порой	有時候
сара	sarah
сара	sara
посадки	種植
посадки	降落
посадки	登陸
посадки	落地
посадки	著陸
сербия	塞爾維亞
концентрация	濃度
карту	地圖
карту	卡
карту	名片
карту	紙牌
карту	卡片
печать	印刷
печать	列印
печать	印刷
печать	列印
печать	封
печать	密封
печать	印章
печать	海豹
отражение	反射
отражение	反省
отражение	思考
разделить	共用
разделить	共享
разделить	分享
разделить	share
разделить	分裂
разделить	分割
разделить	分裂
разделить	分水嶺
разделить	鴻溝
разделить	分化
поездки	旅行
поездки	旅費
поездки	旅遊
поездки	訪問
поездки	trips
падение	墜落
падение	秋季
падение	秋天
падение	跌倒
двери	門
двери	門
железнодорожных	鐵路
железнодорожных	鐵道
железнодорожных	鐵路
кафедру	講壇
космической	太空
космической	空間
племена	部族
племена	部落
включить	插入
включить	啟用
включить	包括
федеральная	聯邦
хоккей	曲棍球
хоккей	冰球
бангладеш	孟加拉國
цепи	電路
цепи	鎖鏈
цепи	鏈
цепи	鏈條
цепи	鐵鍊
управляющий	管理者
управляющий	經理人
управляющий	經理
угрозы	威脅
праздники	假期
праздники	假日
праздники	節假日
праздники	節日
церемония	儀式
девы	處女座
атлас	atlas
потомки	後裔
потомки	後代
чувство	感受
чувство	感覺
схеме	圖案
схеме	格局
схеме	模式
взрыв	爆炸
взрыв	爆
взрыв	爆炸
взрыв	轟炸
фернандо	fernando
маршал	marshall
маршал	元帥
галереи	畫廊
галереи	畫廊
максимум	最大值
максимум	最大限度
бот	bot
волосы	頭髮
волосы	毛髮
волосы	髮型
волосы	發
финансовых	財務
финансовых	金融
сравнение	對比
сравнение	比較
лента	動態
лента	飼料
лента	帶子
лента	膠帶
лента	磁帶
лента	絲帶
балет	芭蕾
балет	芭蕾舞
муз	muses
доп	dop
уайт	white
уайт	白
уайт	白色
зелёная	綠色
зелёная	綠
зелёная	綠地
зелёная	格林
ручей	溪
ручей	流
ручей	溪流
носили	磨損
любая	任何
заказу	委託
аварии	事故
аварии	崩潰
аварии	撞車
аварии	墜毀
аварии	意外
аварии	事故
медиа	媒體
медиа	媒介
миссия	任務
девочка	女生
девочка	姑娘
девочка	女孩
девочка	girl
компьютер	計算機
компьютер	電腦
танец	舞蹈
танец	跳舞
танец	舞
уровней	關卡
спас	獲救
ресурс	資源
организма	有機體
организма	機體
азия	亞洲
груди	胸
груди	胸部
груди	胸膛
груди	胸口
груди	乳房
груди	胸
груди	胸部
груди	乳房
умолчанию	違約
умолчанию	預設
длинный	久
длинный	長
любую	任何
ярослав	jaroslav
вина	罪惡感
вина	內疚
вина	愧疚
вина	酒
вина	葡萄酒
лгбт	lgbt
пересечения	跨越
пересечения	穿越
пересечения	交集
пересечения	路口
пересечения	十字路口
пересечения	交集
пересечения	相交
жидкости	液體
жидкости	液體
жидкости	液
жидкости	液態
жидкости	流體
полуострове	半島
территориальная	領土
узел	節點
узел	結
скота	牲畜
скота	畜牧
синдром	症候群
бороться	摔跤
перенос	轉帳
перенос	轉讓
перенос	轉移
перенос	轉移
защищать	保護
защищать	捍衛
защищать	保衛
аэс	npp
кол	木樁
кол	kol
кол	山口
монастыри	寺院
захват	擷取
захват	捕捉
захват	捕獲
захват	癲癇
захват	扣押
массового	質量
массового	彌撒
ежедневно	每日
хвост	尾巴
хвост	尾
преимущество	優點
преимущество	優勢
видимости	能見度
видимости	知名度
вручную	手冊
вручную	手動
природа	大自然
природа	自然
природа	性質
постоянный	永久
постоянный	常數
аренды	租借
аренды	租約
аренды	租賃
зрители	觀眾
зрители	觀眾
зрители	旁觀者
зрители	觀眾
ребёнок	嬰兒
ребёнок	baby
ребёнок	寶貝
ребёнок	寶寶
ребёнок	兒童
ребёнок	孩子
вторжения	入侵
вторжения	侵略
вторжения	入侵
вторжения	侵入
исключение	例外
исключение	排除
исключение	排斥
хор	合唱團
хор	唱詩班
хор	合唱團
хор	合唱
квартиры	公寓
джерри	jerry
пациентов	病患
пациентов	患者
пациентов	病人
избирателей	選民
избирателей	選民
избирателей	選民
избирателей	選民
внешняя	外部
внешняя	外表
римская	roman
сэм	山姆
сэм	sam
сэм	薩姆
корма	動態
корма	飼料
корма	飼料
преобразования	轉換
преобразования	變換
преобразования	轉變
преобразования	變形
преобразования	轉換
преобразования	變換
преобразования	轉化
преобразования	轉型
преобразования	轉變
преобразования	變形
преобразования	變換
календарь	日曆
календарь	曆法
календарь	曆
употребление	用法
употребление	用量
употребление	使用
археологии	考古學
археологии	考古
археологии	考古學
археологии	考古
освещения	照明
освещения	照明
келли	kelly
графики	圖形
графики	繪圖
графики	圖表
микрорайон	街道
карточки	卡
карточки	紙牌
карточки	卡片
карточки	牌
ветвь	分行
ветвь	分支
многократно	反復
пианист	鋼琴家
национальность	國籍
листьев	樹葉
листьев	葉子
замена	替代
замена	取代
замена	替換
замена	更換
замена	代替
замена	替代品
замена	替代
замена	替代
замена	替換
замена	更換
замена	置換
замена	替代
возможна	可能
коммун	公社
коммун	市鎮
штаты	國家
советника	顧問
ответить	回答
ответить	答
ответить	答案
ответить	回覆
ядро	核心
ядро	core
ядро	核
ядро	核心
ядро	核心
стене	壁
стене	牆壁
стене	圍牆
стене	牆
редактирования	剪輯
редактирования	編輯
газет	報章
газет	報刊
собственность	地產
собственность	屬性
собственность	財產
собственность	物業
собственность	所有權
собственность	擁有權
разрушения	破壞
разрушения	毀滅
разрушения	毀壞
разрушения	銷毀
автоматический	自動
симон	simon
симон	西蒙
симон	西門
образцы	標本
образцы	樣品
образцы	樣本
перспективы	透視
перспективы	視角
перспективы	前景
перспективы	展望
перспективы	視角
перспективы	觀點
небо	天國
небо	天堂
небо	天空
небо	sky
небо	天空
квартире	公寓
молодежи	青年
молодежи	青春
молодежи	青少年
имущество	地產
имущество	屬性
имущество	財產
имущество	物業
завтра	明天
завтра	明日
соотношение	比率
соотношение	比值
соотношение	比例
соотношение	比
расстояния	距離
кара	kara
кара	cara
чешский	捷克
закрыть	關閉
встретил	遇見
доклад	報告
доклад	檢舉
пенсию	退休金
пенсию	養老金
математика	數學
математика	數學
математика	數學
католическая	天主教
католическая	天主教徒
корни	根
выиграть	贏了
выиграть	勝利
выиграть	贏
выиграть	win
восточные	東方
восточные	東部
двойной	雙
двойной	雙重
двойной	雙倍
двойной	加倍
площадка	操場
площадка	遊樂場
площадка	運動場
сетей	網路
сетей	網路
слой	層
расследование	調查
расследование	查詢
расследование	調查
мечети	清真寺
мечети	清真寺
плавание	游泳
плавание	游
хроника	紀事
маленькая	小型
маленькая	小
маленькая	小
независимый	獨立
майя	maia
майя	maya
вена	血管
вена	靜脈
вена	維也納
пистолет	手槍
пистолет	槍支
пистолет	槍
пистолет	炮
стихотворение	詩
кислота	酸
кислота	酸性
указывается	指定
кристина	christina
кристина	cristina
кристина	christine
нападение	攻擊
нападение	毆打
нападение	突擊
нападение	侵
нападение	攻擊
нападение	襲擊
нападение	進攻
внутренняя	內部
внутренняя	內心
внутренняя	內
внутренняя	內在
психология	心理
психология	心理學
цена	價
цена	price
цена	價錢
цена	價格
цена	費用
цена	成本
широкого	廣
широкого	寬
пожар	消防
пожар	火
пожар	火焰
пожар	火災
валерия	valerie
бор	硼
сомнений	疑問
сомнений	懷疑
сомнений	疑慮
оригинальный	原文
оригинальный	原件
оригинальный	原創
оригинальный	原始
оригинальный	原
химия	化學
бедности	貧窮
бедности	貧困
размещение	安置
размещение	住宿
итальянская	義大利文
итальянская	義大利
прогресс	進步
прогресс	進度
наказание	罰
наказание	懲罰
наказание	處罰
наказание	刑罰
наказание	刑罰
наказание	懲罰
наказание	處罰
строить	建
строить	建立
учиться	學習
учиться	學
полей	田間
полей	田地
полей	欄位
полей	田野
кевин	kevin
эдди	eddy
фигура	圖
веса	加權
веса	重量
йозеф	jozef
локомотив	機車
локомотив	火車頭
начальной	初等
черногории	黑山
предприниматель	創業者
опасность	危險
опасность	危險性
опасность	危害
местоположение	所在地
местоположение	位置
местоположение	地點
сомнение	疑問
сомнение	懷疑
сомнение	疑慮
статуя	雕像
статуя	雕塑
статуя	塑像
территориях	領土
прямые	直接
поэзия	詩
поэзия	詩歌
навсегда	永遠
навсегда	永久
такси	計程車
такси	出租
франсиско	francisco
производителей	製片人
производителей	製造商
перенесено	感動
перенесено	改期
аналогичные	類似
аналогичные	相似
напряжения	電壓
риск	風險
специальная	特別
лоб	額頭
джим	jim
управлять	管理
достичь	實現
фердинанд	ferdinand
привлечь	繪製
привлечь	畫
привлечь	抽籤
привлечь	吸引
обзоры	評語
обзоры	審查
уругвая	烏拉圭
ивано	ivano
уничтожение	滅絕
уничтожение	消滅
уничтожение	破壞
уничтожение	毀滅
уничтожение	毀壞
уничтожение	銷毀
учителей	教師
активный	積極
активный	活躍
охватывает	封面
значимые	有意義
общественности	公眾
общественности	公開
философы	哲學家
последовательность	一致性
последовательность	連貫性
последовательность	一貫性
последовательность	序列
последовательность	數列
последовательность	順序
сочинение	作文
сочинение	論文
присутствие	存在
объем	體積
объем	音量
постоянное	永久
постоянное	常數
ячейки	細胞
ячейки	牢房
ячейки	細胞
отлично	棒
отлично	偉大
терапии	治療
терапии	療法
терапии	療法
интерфейс	介面
массив	陣列
клод	claude
блокировать	區塊
блокировать	block
аспекты	尺寸
понимания	理解
понимания	諒解
доступен	可用
кодекс	法典
упоминает	提及
упоминает	mentions
миль	萬里
миль	miles
миль	英里
адреса	地址
адреса	地址
адреса	住址
вращения	輪值
вращения	旋轉
вращения	自轉
вращения	輪換
производит	製成品
задания	指派
задания	轉讓
поздно	晚
поздно	遲到
поздно	遲
уточнить	精煉
уточнить	指明
уточнить	指定
льюис	lewis
добыча	採礦業
добыча	礦業
добыча	採礦
добыча	戰利品
добыча	獵物
мыс	角
желания	願望
желания	慾望
желания	願望
желания	祝願
желания	慾望
ветра	風
дуэт	二重唱
дуэт	duo
ревизии	審計
ревизии	審計
стремление	力爭
пропаганды	宣傳
вызвать	召喚
сравнения	對比
сравнения	比較
сравнения	對比
сравнения	比較
зачёте	排名
роза	玫瑰
роза	rose
роза	rosa
потока	流
потока	流程
потока	流通
потока	流動
потока	流量
обычный	常態
обычный	正常
обычный	普通
обычный	平凡
корее	韓國
корее	朝鮮
частный	隱私
частный	私人
частный	私營
уравнения	方程
уравнения	方程式
уравнения	方程
уравнения	方程式
выполнить	執行
духовного	靈性
духовного	精神
аналог	對口
аналог	模擬
аналог	類比
аналог	模擬
гей	同性戀
гей	gay
очереди	佇列
очереди	排隊
падает	墜落
падает	瀑布
слухи	流言
слухи	流言蜚語
слухи	八卦
слухи	閒話
слухи	緋聞
слухи	流言
слухи	謠言
слухи	謠言
слухи	謠傳
слухи	謠言
слухи	傳言
слухи	傳聞
слухи	流言
почтовой	郵政
югославия	南斯拉夫
площадки	場地
эпоха	紀元
огайо	俄亥俄
огайо	俄亥俄州
драфт	草稿
достоинства	尊嚴
стратегии	戰略
дона	唐
дона	don
регионы	區域
сектор	部門
сектор	分行
сектор	分支
равен	等於
компонентов	元件
легче	打火機
легче	輕
легче	容易
легче	輕鬆
легче	簡單
разряд	單曲
разряд	單打
прага	布拉格
подтверждение	確認
подтверждение	證實
подтверждение	確認
подтверждение	證實
раненых	負傷
праге	布拉格
сантьяго	聖地亞哥
сантьяго	聖地牙哥
тейлор	taylor
конфедерации	邦聯
конфедерации	聯邦
конфедерации	邦聯
вступила	加入
модуль	單元
модуль	模組
традиционные	傳統
питание	營養
питание	糧食
питание	食品
питание	食物
волна	揮手
волна	浪潮
волна	波
волна	浪
волна	波浪
владельца	所有者
владельца	業主
кларк	clarke
кларк	clark
гост	gost
саша	沙沙
расследования	調查
трудности	困難
трудности	難度
трудности	困難
обнаружения	探測
обнаружения	偵測
обнаружения	檢測
альфа	alpha
мосты	橋梁
мосты	橋
ночной	夜行
холм	希爾
холм	山
включен	啟用
существующие	現存
существующие	現有
марш	沼澤
марш	三月
офис	辦公
офис	辦公室
офис	辦事處
минуту	分鐘
повстанцев	叛亂份子
повстанцев	叛亂分子
повстанцев	叛亂份子
повстанцев	叛亂分子
повстанцев	叛軍
повстанцев	叛亂分子
повстанцев	反叛
повстанцев	叛軍
приговор	句子
приговор	刑期
приговор	判刑
приговор	裁決
приговор	判決
приговор	量刑
приговор	判刑
менеджер	管理者
менеджер	經理人
менеджер	經理
сквозь	透過
сквозь	通過
бар	酒吧
бар	bar
масла	油
седьмой	第七
начальная	初等
начальная	初始
антоний	anthony
осады	包圍
осады	圍城
осады	圍困
осады	圍攻
расширить	加寬
расширить	拓寬
расширить	擴張
расширить	擴展
расширить	拓展
расширить	擴大
кабинета	內閣
шахты	地雷
модификация	修改
еврейских	猶太人
еврейских	猶太
еврейских	猶太教
окрестности	鄰里
мама	母后
мама	母親
посетителей	遊客
посетителей	訪客
афины	雅典
пророка	先知
полные	飽
полные	完整
полные	滿
замечание	觀察
замечание	觀測
тест	測試
тест	試驗
тест	測驗
тест	測驗
эффекты	特效
эффекты	效應
эффекты	影響
эффекты	效果
японские	日本人
японские	日文
рыба	魚類
рыба	魚
рыба	魚兒
адвокат	鼓吹
адвокат	主張
адвокат	倡導
адвокат	律師
вьетнама	越南
традиций	傳統
оставшихся	剩餘
подписи	簽名
подписи	簽字
