और	at
गोत्र	clan
गोत्र	kapisanan
दंड	parusa
दंड	kaparusahan
दंड	parusa
हिट	hits
हिट	tumama
हिट	hit
हिट	tinamaan
प्रतिबंध	paghihigpit
प्रतिबंध	pagbabawal
पढ़ाई	aral
जैक	jack
पहाड़	bundok
बांध	dam
बांध	pantalan
बांध	pier
बांध	daungan
क्रांतिकारी	revolutionary
मठ	monasteryo
मठ	matha
आउट	lumabas
संशोधित	revised
संशोधित	iniba
संशोधित	binago
गिटार	guitar
गिटार	gitara
सहमति	pahintulot
सहमति	pumayag
लोहे	bakal
लोहे	iron
कवर	cover
कवर	pabalat
कवर	takpan
कवर	sumasakop
कवर	sinasakop
भय	takot
अस्थायी	pansamantala
अस्थायी	probisyonal
अस्थायी	temp
कमल	lotus
कमल	kamal
नागरिकों	mamamayan
नागरिकों	sibilyan
प्रमाणित	sertipikadong
प्रमाणित	certified
एसिड	acid
एसिड	asido
बुक	book
बुक	libro
बुक	aklat
तीव्रता	intensity
अंगों	organo
अंगों	organs
हथियार	sandata
हथियार	armas
हथियार	sandata
माप	sukatin
माप	masukat
माप	pagsukat
थॉमस	thomas
कानपुर	kanpur
एडवर्ड	edward
कागज	papel
चुनौती	hamunin
चुनौती	challenge
चुनौती	hamon
ओलम्पिक	olimpiko
ओलम्पिक	olympic
वसा	fats
वसा	taba
वसा	mataba
पाता	nahahanap
पाता	humanap
कमजोर	mahina
नजर	mata
असर	effect
असर	epekto
रीति	rite
सीधा	straight
सीधा	tuwid
सीधा	diretso
सीधा	direktang
सीधा	direct
सीधा	direkta
भाषण	speech
भाषण	pananalita
भाषण	talumpati
भाषण	pagsasalita
सृष्टि	paglikha
सृष्टि	paggawa
सृष्टि	creation
ग्रीन	berdeng
ग्रीन	green
ग्रीन	berde
नामित	pinangalanang
नामित	pinangalanan
नामित	nagngangalang
स्वस्थ	healthy
स्वस्थ	malulusog
स्वस्थ	malusog
भागीदारी	partnership
भागीदारी	paglahok
उद्योगों	entrepreneur
उद्योगों	negosyante
स्टॉक	sapi
स्टॉक	stock
मर	patay
यात्रियों	pasahero
गहरी	malalim
गहरी	deep
लिंक्स	links
लिंक्स	musang
लिंक्स	lynx
विस्फोट	pagsabog
जावा	java
नक्शा	mapa
हॉकी	hockey
सोडियम	sodium
बिल्कुल	absolutely
बिल्कुल	pasubali
घास	lawn
घास	damuhan
घास	damo
भक्त	deboto
पाये	natagpuan
पाये	nahanap
पाये	nakita
पाये	nakahanap
नामांकित	nominees
नामांकित	enroll
कथन	pahayag
कथन	pahayag
भरे	napuno
ज्वालामुखी	bulkan
बैंकों	pampang
बैंकों	bangko
सुल्तान	sultan
सिविल	civil
सिविल	sibil
शेर	lions
शेर	leon
हनुमान	hanuman
प्रतिदिन	daily
बैंकिंग	pagbabangko
असामान्य	abnormal
कमरे	kuwarto
कमरे	kwarto
कमरे	silid
कमरे	kuwarto
कमरे	kwarto
मंत्र	mantra
स्वाद	lasa
स्वाद	lasa
चित्रकार	painters
चित्रकार	pintor
विद्यार्थी	estudyante
विद्यार्थी	studyante
विद्यार्थी	student
विद्यार्थी	estudyante
पेय	inumin
पेय	inumin
पेय	uminom
पेय	inumin
पेय	umiinom
अनुक्रम	order
अनुक्रम	sequence
चक	chuck
पत्रकारिता	pamamahayag
सूचीबद्ध	nakalista
सूचीबद्ध	inilista
माध्यमिक	pangalawang
खगोलीय	astronomical
गौतम	gautama
लक्ष्मी	lakshmi
तार	wire
तार	kawad
तार	wire
तार	string
तार	strings
पृथक	natatanging
पृथक	isolated
पृथक	hiwalay
ओम	ohm
अचानक	biglang
अचानक	bigla
अचानक	biglaang
अचानक	sudden
डर	takot
डर	natatakot
करियर	career
करियर	karera
शुक्र	venus
जानवर	beast
जानवर	hayop
जानवर	animal
जानवर	hayop
आना	ana
चेहरे	xa
चेहरे	pangmukha
चेहरे	facial
चेहरे	mukha
अंग्रेज	tagalog
अंग्रेज	ingles
चरम	grabe
चरम	grave
केन्द्रित	centered
केन्द्रित	nakatuon
केन्द्रित	nakatutok
कर्ण	karna
निर्यात	exports
निर्यात	export
भूकंप	lumindol
भूकंप	lindol
भूकंप	paglindol
भूकंप	quake
भूकंप	lindol
भूकंप	paglindol
स्मिथ	smith
दायित्व	obligasyon
गाड़ी	kotse
गाड़ी	sasakyan
उड़ीसा	orissa
हिंसा	karahasan
भर्ती	pangangalap
भर्ती	recruiting
भर्ती	recruit
स्तंभ	hanay
स्तंभ	haligi
स्तंभ	haligi
कार्यकाल	oras
कार्यकाल	tenure
नहर	canal
ताल	matalo
ताल	taal
आजादी	kalayaan
बोध	perception
मलेशिया	malaysia
अंडे	itlog
बनाम	versus
जीवनी	talambuhay
मजबूर	pinilit
मजबूर	sapilitang
अधिग्रहण	pagkuha
गुफा	cave
गुफा	kuweba
साहब	sir
महाकाव्य	epic
महाकाव्य	epiko
परिणामों	resulta
प्लास्टिक	plastik
प्लास्टिक	plastic
प्रकरण	episode
मानकों	pamantayan
मुनि	muni
ब्रह्मा	brahma
वयस्क	adult
वयस्क	mature
ब्लॉक	blocks
ब्लॉक	harangin
ब्लॉक	harang
ब्लॉक	block
प्लेट	plate
प्लेट	plato
मुसलमान	muslim
सम्पादन	editing
संगठित	maayos
भव्य	magnificent
प्रचलन	vogue
समन्वय	ordination
समन्वय	koordinasyon
स्वीकृति	acceptance
स्वीकृति	pagtanggap
स्वीकृति	swat
स्वीकृति	apruba
स्वीकृति	pagpayag
स्वीकृति	approval
स्वीकृति	aprubahan
पीने	inuman
पीने	inom
असली	real
असली	orihinal
पैसे	pera
पैसे	salapi
उद्यम	pagnenegosyo
उद्यम	enterprise
शुष्क	tuyo
शुष्क	tuyong
मेट्रो	kalakhang
मेट्रो	metro
गर्मियों	summer
प्रकाशक	publisher
स्वीडन	sweden
स्वीडन	suwesya
गाय	baka
प्रशांत	pasipiko
प्रशांत	pacific
खाली	blangko
खाली	blank
वर्तनी	pagbaybay
वर्तनी	baybay
वर्तनी	spell
किसानों	magsasaka
प्रतिष्ठा	prestige
प्रतिष्ठा	reputasyon
हार्ट	hart
चाय	tsaa
चाय	tsa
छत	kisame
छत	rooftop
छत	bubong
अनुमानित	tinatantiyang
अनुमानित	tinatayang
होली	holly
गिरफ्तार	arrest
गिरफ्तार	naaresto
गिरफ्तार	arestado
गिरफ्तार	inaresto
मारा	mara
माइक्रोसॉफ्ट	microsoft
आवाज़	vol
आवाज़	volume
आवाज़	boses
चाल	trick
चाल	gumalaw
चाल	move
चाल	ilipat
चाल	galawin
चाल	moves
चाल	gumagalaw
गीता	gita
कोलंबिया	columbia
कोलंबिया	colombia
देशी	vernacular
देशी	katutubo
देशी	katutubong
प्रायद्वीप	tangway
नक्षत्र	konstelasyon
मौखिक	bibig
मौखिक	pandiwang
रथ	chariot
चलाया	naisakatuparan
गर्भ	sinapupunan
रहें	mananatiling
रहें	manatili
रहें	manatiling
रहें	stay
ध्रुव	pole
ध्रुव	poste
विनिमय	palitan
विनिमय	palit
भोपाल	bhopal
बहस	debate
कथित	umano
ड्राइव	magmaneho
ड्राइव	drive
ड्राइव	itaboy
कोर	koro
कोर	ubod
कोर	core
नियुक्ति	appointment
नियुक्ति	trabaho
नियुक्ति	magtrabaho
बहती	daloy
बहती	umaagos
बहती	lumilitaw
बहती	agos
बहती	umaagos
विटामिन	bitamina
विटामिन	bitamina
विटामिन	vitamin
खून	blood
खून	dugo
एड्स	aids
बाग	hardin
बर्मा	burma
डच	olandes
डच	dutch
चौथी	ikaapat
चौथी	fourth
वंशज	descendant
गठबंधन	alyansa
उम्मीदवार	candidates
उम्मीदवार	kandidato
उम्मीदवार	candidate
बिलकुल	absolutely
बिलकुल	pasubali
ग्रहों	planeta
ग्रहों	planets
रूपांतरण	conversion
रूपांतरण	transform
भ्रष्टाचार	corruption
सलाहकार	anunsyo
सलाहकार	consultant
सलाहकार	tagapayo
जनजाति	tribo
पठार	plateau
कन्नड़	kannada
सीता	sita
चलचित्र	pelikula
चलचित्र	sine
चलचित्र	movie
नोकिया	nokia
बहुमत	majority
बहुमत	karamihan
बहुमत	nakararami
चमक	shine
चमक	kumikinang
हिल	burol
नैदानिक	clinical
अद्भुत	amazing
एकत्रित	tinipon
एकत्रित	tipunin
एकत्रित	magtipon
इकाइयों	units
इकाइयों	yunit
तोड़	smash
शाखाओं	sanga
शाखाओं	sangay
दशकों	dekada
खतरे	banta
खतरे	panganib
खतरे	danger
हमारा	ating
हमारा	aming
पाल	paul
पाल	pablo
पाल	pal
निर्दिष्ट	tinukoy
जोड़े	couples
निर्माताओं	tagagawa
बजट	badyet
बजट	budget
मौका	pagkakataon
मौका	chance
समर्थक	tagasuporta
समर्थक	supporters
समर्थक	tagasuporta
पॉप	pop
खबर	balita
खबर	news
मासिक	monthly
मासिक	buwanang
कणों	particles
प्रबल	prevail
प्रबल	dominant
प्रबल	nangingibabaw
आलोचकों	critics
तकनीकों	pamamaraan
विभक्त	hinati
विभक्त	nahahati
उत्तराधिकारी	tagapagmana
उत्तराधिकारी	descendant
एयरलाइंस	airlines
श्रीमती	ginang
श्रीमती	misis
अवैध	buhong
गण	gana
जीवाणु	bacteria
हाँ	oo
हाँ	opo
हाँ	yeah
राजीव	rajiv
शिकागो	chicago
विकी	wiki
इंग्लैण्ड	inglatera
इंग्लैण्ड	england
गुरू	guru
दौड़	tumatakbo
दौड़	nagpapatakbo
दौड़	lahi
दौड़	races
दौड़	racing
दौड़	karera
जातीय	etniko
छाया	anino
छाया	shading
छाया	shadow
छाया	anino
छाया	lilim
छाया	shade
समक्ष	foreground
मैरी	maligayang
मैरी	merry
मैरी	mary
मैरी	maria
तैयारी	paghahanda
तैयारी	hinahanda
तैयारी	naghahanda
तैयारी	paghahanda
तैयारी	inihahanda
तैयारी	ihanda
तैयारी	maghanda
तैयारी	prep
शासनकाल	reign
फाउंडेशन	pundasyong
फाउंडेशन	foundation
फाउंडेशन	pundasyon
विक्टोरिया	victoria
कार्यकर्ता	manggagawa
सिंचाई	patubig
पहलू	panig
पहलू	aspeto
पहलू	aspect
रोजगार	trabaho
रोजगार	magtrabaho
निबंध	sanaysay
पब्लिक	publiko
पब्लिक	pampubliko
बोल	bol
कान	tainga
कान	kan
कान	tenga
कान	tainga
बनवाया	nakapaloob
बनवाया	binuo
फैल	spread
फैल	kumalat
फैल	pagkalat
मेले	patas
शांत	mahinahon
शांत	kalmado
शांत	tahimik
उद्घाटन	inauguration
उद्घाटन	pagtatalaga
सौंदर्य	pampaganda
सौंदर्य	beauty
सौंदर्य	kagandahan
चीज़	keso
प्रोग्रामिंग	programming
प्रिय	dear
रेड	raid
रेड	pula
रेड	red
स्व	self
स्व	sarili
सृजन	paglikha
सृजन	paggawa
सृजन	creation
सृजन	pagkamalikhain
वकील	abogado
वकील	abugado
वकील	abogado
करो	karo
अनाज	butil
विलियम्स	williams
परिपथ	calculator
यूनियन	unyon
यूनियन	union
यूनियन	unyong
भावनाओं	emosyon
भावनाओं	emotions
बच	nabuhay
बच	survived
बच	bach
उर्जा	enerhiya
सोसायटी	lipunan
यौगिकों	compounds
सेनानी	fighters
सेनानी	palaban
सेनानी	fighter
रणनीति	estratehiya
रणनीति	estratehiya
रणनीति	diskarte
लेन	lane
बुलाया	tinawagan
बुलाया	tinatawag
बुलाया	tinawag
वध	pagpatay
वध	patayan
बाढ़	baha
बाढ़	flood
बाढ़	baha
बाढ़	pagbaha
शत्रु	kaaway
शत्रु	masungit
एक्शन	aksiyon
एक्शन	pagkilos
एक्शन	aksyon
अनुच्छेद	talata
आयात	import
आधा	kalahati
आधा	kalahating
आधा	half
धन्यवाद	salamat
बेल	baging
बेल	bell
सेंट्रल	central
सेंट्रल	gitnang
घातक	nakamamatay
मास्टर	master
तस्वीर	picture
तस्वीर	larawan
पहल	inisyatiba
परे	lampas
परे	beyond
परे	kabila
सच	totoo
सच	true
सच	katotohanan
पाउंड	lbs
पाउंड	libra
पाउंड	pound
पाउंड	pounds
इण्डिया	india
प्राधिकरण	kinauukulan
प्राधिकरण	awtoridad
प्राधिकरण	otoridad
प्राधिकरण	authority
प्राधिकरण	kapangyarihan
प्राधिकरण	pahintulot
कीट	insekto
कीट	barang
गाना	kumakanta
गाना	kantahan
गाना	pagkanta
गाना	awitin
गाना	kanta
गाना	awit
धातुओं	metals
अतीत	nakaraan
अतीत	nakalipas
अतीत	nakaraang
समाजवादी	soviet
समाजवादी	socialism
वेतन	sahod
वेतन	suweldo
वाणिज्य	commerce
आखिरी	huling
आखिरी	huli
आखिरी	last
धूम्रपान	naninigarilyo
धूम्रपान	paninigarilyo
ब्याज	interes
ब्याज	patubo
घोड़े	kabayo
घोड़े	kabayo
माला	maldives
माला	garland
माला	mala
लेखा	accounting
तेलुगु	telugu
दीवारों	pader
दीवारों	bandalismo
दीवारों	graffiti
ऊतक	tissue
रात्रि	gabi
बेस	bess
बेस	base
बेस	bass
फलन	tungkulin
फलन	punsiyon
सफलतापूर्वक	matagumpay
चंद्र	lunar
सतत	nagbabago
सतत	consistent
सतत	tuloy
ऊष्मा	init
ऊष्मा	init
ऊष्मा	kainitan
कारों	kotse
रेस	lahi
तालाब	pond
तालाब	lawa
बृहस्पति	jupiter
प्रोत्साहन	incentives
प्रोत्साहन	panghihikayat
मामला	case
मामला	kaso
मामला	kasong
इंदिरा	indira
निष्क्रिय	disable
निष्क्रिय	disable
निष्क्रिय	inactive
लौह	bakal
लौह	iron
सोनी	sony
रॉय	roy
बनावट	yari
गायन	kumakanta
गायन	kantahan
गायन	pagkanta
गायन	vocal
आवेदन	aplikasyon
आवेदन	aplikasyon
कमाई	kita
कमाई	kinita
कमाई	kita
कमाई	earnings
विश्वविद्यालयों	unibersidad
विश्वविद्यालयों	university
विश्वविद्यालयों	unibersidad
विश्वविद्यालयों	pamantasan
साहिब	sahib
उठाने	pagpapalaki
साउथ	timog
गहन	malalim
गहन	deep
बाघ	tiger
बाघ	tigre
टिकट	tiket
टिकट	ticket
टिकट	tiket
राजशाही	monarkiya
पैरों	talampakan
पैरों	paa
पैरों	binti
ब्लॉग	blog
ब्लॉग	blogs
सड़कों	daan
उद्देश्यों	entrepreneur
उद्देश्यों	negosyante
कांडा	canda
जाल	net
जाल	mesh
जाल	mata
मिलान	tumutugma
मिलान	milan
मिलान	matching
मिलान	tumutugmang
मिलान	pagtutugma
मिलान	laban
मिलान	tugma
प्रावधान	pagkakaloob
सदस्यता	membership
सदस्यता	subscription
रिकार्ड	record
रिकार्ड	talaan
रिकार्ड	rekord
साझा	naibahagi
साझा	ibinahagi
साझा	nagbahagi
साझा	namamahagi
साझा	pagbabahagi
स्वतन्त्रता	independence
स्वतन्त्रता	kalayaan
अधिकृत	pinahintulutan
विफल	sawi
विफल	nabigo
विफल	palpak
संदेह	pagdududa
संदेह	duda
संदेह	doubt
संदेह	alinlangan
आग्रह	hilingin
आग्रह	kahilingan
आग्रह	hiling
आग्रह	request
आग्रह	humiling
कारोबार	negosyong
कारोबार	negosyo
ऋग्वेद	rigveda
रिंग	ring
रिंग	singsing
रिंग	tawagan
ऑपरेशन	operation
ऑपरेशन	operasyong
ऑपरेशन	operasyon
आपसी	kapwa
पवन	hangin
पुराणों	puranas
छूट	diskuwento
छूट	diskuwento
बाधा	hadlang
अमीर	emirado
अमीर	emir
अमीर	mayaman
अमीर	rich
अमीर	mayayaman
समतल	flat
समतल	patag
समतल	plane
समतल	eroplano
बस्ती	bayan
कठिनाई	nahirapan
पुर्तगाली	portuguese
पुर्तगाली	portuges
जड़	ugat
जड़	root
जड़	roots
बौद्धिक	intelektuwal
बौद्धिक	intellectual
बोस	bose
स्वर्ग	heaven
स्वर्ग	kalangitan
स्वर्ग	langit
स्वर्ग	paraiso
स्वर्ग	paradise
शासित	ruled
अहमदाबाद	ahmedabad
प्रोटोकॉल	protocol
व्यय	gumastos
व्यय	paggasta
व्यय	gastos
गणतंत्र	republika
माया	maya
तिब्बती	tibetan
तिब्बती	tibet
आत्महत्या	magpakamatay
आत्महत्या	pagpapakamatay
मतभेद	pagkakaiba
अतिथि	panauhin
अतिथि	bisita
अतिथि	panauhin
अतिथि	guest
लें	kumuha
शानदार	brilliant
शानदार	shining
शानदार	dun
शानदार	napakahusay
डाक	mail
डाक	sulat
डाक	koreo
डाक	postal
प्रतिद्वंद्वी	karibal
प्रतिद्वंद्वी	kalaban
मनु	manu
संयोग	pagkakataon
कविताओं	tula
वेदों	veda
तरंग	alon
उठाया	binuhay
उठाया	itataas
उठाया	itinaas
उठाया	nakataas
उठाया	nakuha
अंतराल	pagitan
अंतराल	interval
अंतराल	hiatus
पेटेंट	patent
क्रिस	chris
क्रिस	kris
क्रिस	cris
परिचित	familiar
परिचित	pamilyar
परिचित	kakilala
परिचित	kakilala
इंडोनेशिया	indonesia
विश्वसनीय	mapagkakatiwalaan
विश्वसनीय	maaasahan
विश्वसनीय	pinagkakatiwalaan
विश्वसनीय	pinagkakatiwalaang
अब्दुल	abdul
तत्काल	kaagad
तत्काल	agad
तत्काल	mapilit
तत्काल	mabilisan
तत्काल	instant
तत्काल	iglap
तत्काल	madaliang
तत्काल	napipintong
तत्काल	agarang
तत्काल	kagyat
तत्काल	urgent
चित्रकला	painting
चित्रकला	pinta
पहलुओं	aspeto
गेट	gate
चैंपियनशिप	kampeonato
चैंपियनशिप	championship
बाबू	daddy
पैदल	padyak
रहकर	lumalayo
संतान	anak
जर्नल	journal
गुप्ता	gupta
लाखों	milyon
लाखों	millions
शैक्षणिक	educational
खोला	nagbukas
खोला	binuksan
भाप	singaw
भाप	steam
बेस्ट	makakaya
बेस्ट	pinakamagandang
बेस्ट	pinakamaganda
बेस्ट	best
गलती	pagkakamali
गलती	error
गलती	pagkakamali
भ्रूण	bilig
भ्रूण	fetus
भंग	tunawin
ब्राजील	brazil
ब्राजील	brics
राग	melody
राग	raga
तटीय	baybay
सम्प्रदाय	sekta
ख्याति	fame
पंजीकृत	nakarehistro
सिंध	sindh
वैध	valid
वैध	bisang
वैध	validity
वैध	bisa
टॉम	tom
संकल्प	resolution
जूनियर	junior
चुम्बकीय	magnetic
बादशाह	king
बादशाह	hari
बादशाह	haring
रचनात्मक	creative
रचनात्मक	malikhain
मुखपृष्ठ	tahanan
मुखपृष्ठ	bahay
मुखपृष्ठ	makauwi
ट्रस्ट	magtiwala
ट्रस्ट	pinagkakatiwalaan
ट्रस्ट	tiwala
ट्रस्ट	trust
प्रस्तुति	pagtatanghal
उपर	tuktok
उपर	nangunguna
उपर	itaas
धरोहर	pamana
धरोहर	heritage
भूल	limot
अद्वितीय	natatanging
अद्वितीय	kakaibang
अद्वितीय	unique
अद्वितीय	natatangi
खतरनाक	mapanganib
त्यौहार	festival
त्यौहार	festivals
परिमाण	magnitude
परिमाण	parameter
संक्रमित	infected
संक्रमित	nahawaang
देखना	tinitingnan
देखना	pagtingin
देखना	watch
देखना	panoorin
देखना	relo
ख़ास	espesyal
ख़ास	special
माँग	pangangailangan
माँग	demand
स्पेनिश	spanish
स्पेनिश	kastila
स्पेनिश	espanyol
महारानी	queen
महारानी	reyna
जिम्मेदारी	responsibilidad
रंगमंच	tanghalan
भारतीयों	indians
त्रुटि	pagkakamali
त्रुटि	error
ब्रज	braj
ऊँची	high
ऊँची	mataas
ज्यामिति	heometriya
आराम	kaginhawahan
आराम	kaginhawaan
आराम	relax
आराम	pahinga
रवि	sudan
रवि	sun
रवि	araw
रवि	ravi
रवि	reunion
तलाश	humingi
पिछली	prev
बेटा	beta
बेटा	anak
बेटा	son
क्रिस्टल	bubog
क्रिस्टल	crystal
चौथा	ikaapat
चौथा	fourth
प्रसन्न	natutuwa
प्रसन्न	masaya
प्रसन्न	natutuwa
प्रसन्न	masaya
सार	abstract
पड़ोसी	kapitbahay
पड़ोसी	kapwa
पड़ोसी	kapitbahay
पड़ोसी	neighbor
गाया	sang
भ्रम	pagkalito
भ्रम	ilusyon
राजनेता	pulitiko
राजनेता	pulitiko
गोल्ड	ginto
गोल्ड	gold
भिन्नता	pagkakaiba
रविवार	linggo
रविवार	sunday
सारणी	lamesa
सारणी	mesa
सारणी	talahanayan
सारणी	table
नाभिकीय	nuclear
अपवाद	eksepsiyon
लिखना	pagsusulat
लिखना	typing
पाप	kasalanan
गले	yakap
सिद्धार्थ	siddhartha
जनक	magulang
स्वचालित	awtomatiko
स्वचालित	auto
स्वचालित	automated
स्वचालित	awtomatiko
स्वचालित	awtomatikong
खेत	bukid
सेमी	semi
असाधारण	extraordinary
असाधारण	natatanging
अपील	apila
अपील	umapela
अपील	apela
दर्शक	tumitingin
दर्शक	tagapanood
दर्शक	manonood
दर्शक	audience
दर्शक	tagapanood
दर्शक	madla
दर्शक	makakakita
इनपुट	input
इनपुट	ipinasok
क्लास	klase
लीला	leila
मंगोल	mongolia
उपनिषद	upanishad
शुभ	mabait
शुभ	mabuti
स्वीकृत	tinanggap
स्वीकृत	tinatanggap
स्वीकृत	tumatanggap
स्वीकृत	inaprubahan
स्वीकृत	naaprubahan
बैटरी	baterya
कहानियाँ	kuwento
पुष्प	bulaklak
पुष्प	bulaklak
सुविधाएं	pasilidad
अक्षांश	latitude
मियामी	miami
सम्पर्क	ugnayan
सम्पर्क	contact
दृश्यों	tanawin
कार्यवाही	proceedings
आतंकवाद	terorismo
परिस्थिति	situation
परिस्थिति	sitwasyon
लोकतंत्र	demokrasya
उपलब्धि	nakamit
उपलब्धि	achievement
कुश्ती	wrestling
क्लिक	click
क्लिक	click
क्लिक	klik
लेबल	label
अकाल	kagutuman
फैशन	moda
फैशन	fashion
पैलेस	palasyo
नीला	blue
नीला	bughaw
नीला	asul
पोर्ट	daungan
विधेयक	kuwenta
विधेयक	bill
विधेयक	bayarin
बलों	pwersa
बलों	sandatahan
स्टील	bakal
स्टील	steel
स्टील	asero
स्टील	steele
यूनान	gresya
थोड़े	bahagyang
थोड़े	bahagya
ऑस्टिन	austin
सेकंड	seconds
सेकंड	segundo
सेकंड	pangalawa
अवयव	element
अवयव	elementong
अवयव	elemento
आलेख	artikulo
आलेख	akda
आलेख	artikulo
आलेख	grapo
दिव्य	divine
फ्लोरिडा	florida
नली	hose
पूर्वोत्तर	isan
साक्ष्य	ebidensya
साक्ष्य	katibayan
कहाँ	saan
कहाँ	asan
आवरण	envelope
आवरण	sobre
आवरण	cover
आवरण	pabalat
आवरण	takpan
निकला	nagmula
आंकड़े	istatistika
आंकड़े	stats
आंकड़े	istatistika
आंकड़े	personalidad
उपदेश	sermon
एकीकरण	integration
फोटो	itrato
फोटो	larawan
फोटो	litrato
फोटो	litratong
फोटो	photos
फोटो	larawan
चोरी	ninakaw
चोरी	pagnanakaw
चोरी	nakawin
चोरी	magnakaw
सिंहासन	trono
क्लोराइड	chlorine
हरी	berdeng
हरी	green
हरी	berde
हरी	hari
परिकल्पना	hipotesis
बयान	pahayag
मुंह	bunganga
मुंह	bibig
विनाश	destruction
पाक	pak
एजेंट	ahente
एजेंट	agent
बेल्जियम	belgium
वितरित	naipadala
वितरित	naihatid
वितरित	inihatid
वितरित	hinatid
वितरित	mamahagi
वितरित	ipamahagi
वितरित	ipinamamahagi
श्रेणियाँ	guild
श्रेणियाँ	kapisanan
खूब	well
खूब	mabuti
खूब	balon
आतंकवादी	terorista
प्रतिबंधित	nililimitahan
प्रतिबंधित	limitado
प्रतिबंधित	nilimitahan
प्रतिबंधित	pinagbawalan
साथियों	kasamahan
न्यूटन	newton
पारस्परिक	kapwa
अद्यतन	update
अद्यतन	updates
अद्यतन	update
बैठे	nakaupo
बैठे	upo
पारम्परिक	tradisyunal
पारम्परिक	tradisyonal
विलुप्त	extinct
सिक्किम	sikkim
प्रशिक्षित	hubog
प्रशिक्षित	bihasa
पारिस्थितिकी	ekolohiya
सैद्धांतिक	kimikang
स्पेनी	spanish
स्पेनी	kastila
स्पेनी	espanyol
पौधा	planta
पौधा	halaman
माई	mai
संलग्न	kalakip
होम	tahanan
होम	bahay
होम	makauwi
होम	homes
होम	tahanan
सिक्के	barya
काउंसिल	konseho
काउंसिल	konsilyo
ट्यूब	tube
अवलोकन	observation
बन्द	off
बन्द	nakasara
बन्द	sarado
बन्द	saradong
बन्द	close
बन्द	malapit
बन्द	isara
कब	kapag
कब	kailan
तारीख	date
तारीख	petsa
एकदम	absolutely
एकदम	pasubali
समावेश	pagsasama
समावेश	isasama
खुदाई	paghuhukay
खुदाई	paghuhukay
भरत	bharata
फलों	bunga
फलों	fruits
फलों	prutas
वस्तुएँ	bagay
हमलों	umaatake
बीस	bente
बीस	dalawampu
शिकायत	reklamo
शिकायत	reklamo
शिकायत	magreklamo
शिकायत	nagrereklamo
सफाई	linis
सफाई	paglilinis
टेलीविज़न	telebisyon
अन्ना	anna
विन्यास	configuration
विन्यास	pagsasaayos
ध्रुवीय	polar
पार्श्व	gilid
पार्श्व	tabi
पार्श्व	karamay
पार्श्व	tagiliran
घड़ी	orasan
रोशनी	ilaw
रोशनी	liwanag
रोशनी	magaan
रोशनी	ilaw
आलोचक	kritiko
रखरखाव	pagpapanatili
रखरखाव	maintenance
डीएनए	dna
नाना	nana
महावीर	mahavira
स्पर्श	touch
स्पर्श	hipo
गणितज्ञ	matematiko
वनों	kagubatan
वनों	gubat
वनों	kagubatan
कृतियाँ	writings
कृतियाँ	masterpieces
जीते	nanalo
जीते	panalo
कबीर	kabir
हानिकारक	nakakasama
हानिकारक	nakakasama
आमंत्रित	naimbitahan
आमंत्रित	inimbitahan
आमंत्रित	inanyayahan
शिल्प	craft
हिन्दुस्तान	hindustan
पीला	dilaw
पीला	yellow
सीधी	sidhi
सीधी	straight
सीधी	tuwid
सीधी	diretso
श्लोक	tula
किलो	kilo
बादल	ulap
बादल	ulap
चंद्रमा	buwan
चंद्रमा	moon
कोयला	uling
कोयला	uling
कोयला	charcoal
संवैधानिक	konstitusyonal
पादप	planta
पादप	halaman
चौड़ाई	lapad
उपयोगिता	utilidad
उपयोगिता	utility
उपयोगिता	kapakinabangan
प्रमेय	theorem
संवेदनशील	sensitibong
संवेदनशील	sensitive
संवेदनशील	sensitibo
मान्य	valid
मान्य	bisang
सम्पन्न	tapos
सम्पन्न	done
हॉलीवुड	hollywood
शहीद	martir
तेज़	mabilis
तेज़	kabilis
तेज़	fast
पीछा	chase
अर्ध	quasi
अर्ध	semi
विकासशील	pagbuo
अल्प	alp
अल्प	slight
न्यायिक	judicial
फंड	fund
फंड	pondong
नाक	ilong
बाई	bai
राणा	rana
निवेदन	hiling
निवेदन	hilingin
निवेदन	kahilingan
निवेदन	hiling
निवेदन	request
निवेदन	humiling
ब्रायन	brian
ब्रायन	bryan
अनुभाग	section
अनुभाग	seksyon
अनुभाग	seksiyon
बीसवीं	twentieth
रंगीन	makulay
रंगीन	colored
रंगीन	kulay
रंगीन	makulay
अपेक्षित	inaasahang
अपेक्षित	inaasahan
अपेक्षित	inasahan
मूलभूत	pundamental
मूलभूत	default
मूलभूत	basic
विभागों	departamento
अदा	pay
अदा	bayaran
अदा	magbayad
जिम	gym
जिम	jim
एटा	eta
पूछा	itinanong
पूछा	nagtanong
पूछा	tinanong
कहानियां	kuwento
उत्पादित	ginawa
दोषी	guilty
ज्वर	lagnat
ज्वर	fever
क्रिसमस	pasko
क्रिसमस	christmas
राहत	tulong
राहत	kaluwagan
राहत	relief
रखें	panatilihin
भंडार	imbakan
भंडार	storage
गार्डन	hardin
गीतकार	lyricist
कार्टून	cartoon
फ़्रांस	pransiya
फ़्रांस	france
व्यंग्य	panunuya
व्यंग्य	patawa
छंद	pambata
ठंडा	malamig
ठंडा	sipon
ठंडा	lamig
नाडु	nadu
पत्थरों	bato
अक्ष	axis
प्रतिपादन	maibigay
पन्ने	pahina
मोदी	dumadami
एपिसोड	episodes
एपिसोड	episode
डोमेन	domain
डोमेन	domain
