que	że
individuals	indywidualne
individuals	poszczególnych
individuals	indywidualnie
karl	karla
karl	karol
karl	karl
suec	szwedzki
suec	szwedzkie
suec	szwedzka
cerdanya	cerdanya
romànic	romańskie
desaparèixer	zniknąć
recuperació	odzyskanie
recuperació	odzysk
recuperació	odzyskiwanie
recuperació	odzysku
regiment	pułk
regiment	pułku
elevat	podwyższone
elevat	podniesiony
tancat	zamknięty
tancat	nieczynne
tancat	zamknięte
tancat	zamknięta
legal	legalnie
legal	prawny
legal	prawne
legal	legalne
gai	gej
gai	gejowskie
gai	gay
gai	gejem
camins	dróg
camins	drogi
camins	ścieżki
camins	ścieżek
iran	iranie
iran	iranu
iran	irański
iran	iran
bilbao	bilbao
divideix	podział
divideix	podziel
divideix	split
divideix	dzieli
bàsicament	zasadniczo
tardor	jesień
tardor	jesieni
violència	przemoc
violència	przemocy
vidre	szkła
vidre	szklanka
vidre	szkło
vidre	szklana
programació	programowania
programació	programowanie
dividit	podzielona
dividit	dzielone
dividit	podzielone
dividit	podzielony
ous	jaja
ous	jaj
ous	jajka
ous	jajeczka
continguts	treść
continguts	zawartości
continguts	zawartość
formats	formatów
formats	formaty
fetes	wykonane
fetes	made
fetes	zrobione
determinat	zdecydowana
determinat	ustalona
determinat	ustalone
determinat	zdeterminowany
determinat	określone
determinat	zdeterminowana
lord	panie
aquelles	tych
aquelles	te
relacionat	powiązany
relacionat	powiązanych
relacionat	powiązane
relacionat	pokrewne
necessitats	potrzebuje
necessitats	potrzeby
necessitats	potrzeb
identificar	identyfikacja
identificar	zidentyfikować
comentaris	uwagi
comentaris	komentarzy
comentaris	komentarze
dificultats	trudności
compostos	związki
probable	prawdopodobne
probable	prawdopodobnie
probable	prawdopodobny
vidal	vidal
consulta	zapytanie
consulta	zapytania
consulta	konsultacje
consulta	konsultacji
consulta	konsultacja
assaig	testy
assaig	badanie
assaig	testowanie
assaig	badania
assaig	próba
passeig	spacer
passeig	chodzić
passeig	walk
sales	pokoje
sales	korytarze
sales	sale
estableix	ustaw
estableix	set
estableix	zestaw
estableix	komplet
fauna	fauny
marró	brązowa
marró	brown
marró	brązowe
marró	brąz
marró	brązowy
arrels	korzenie
arrels	korzeni
histoire	histoire
nuclis	jądra
nuclis	rdzenie
perpinyà	perpignan
ciclisme	rower
ciclisme	kolarstwo
judici	proces
judici	próba
judici	rozprawa
manual	ręczne
manual	instrukcja
manual	ręczna
manual	podręcznik
rowspan	rowspan
amistat	przyjaźni
amistat	znajomość
amistat	przyjaźń
amistat	przyjaciółka
amistat	koleżanka
amistat	znajomy
amistat	przyjaciel
assistir	uczestniczyć
italians	włosi
italians	włochów
llicència	licencja
llicència	licencje
llicència	licencji
llicència	licencja
llicència	licencji
llicència	licencje
universitats	uniwersytety
universitats	uniwersytetów
universitats	uczelnie
sal	sól
sal	soli
poders	uprawnienia
poders	moce
poders	uprawnień
poders	powers
poders	kompetencje
lisboa	lisboa
lisboa	lizbona
lisboa	lizbona
cavallers	panowie
savoia	savoy
savoia	savoia
letònia	łotwa
letònia	łotwy
letònia	łotwie
wiki	wiki
equació	równanie
enterrat	zakopane
enterrat	pogrzebany
enterrat	pochowany
enterrat	zakopany
petició	zapytanie
petició	prośba
petició	żądanie
petició	wniosek
petició	petycję
petició	petycji
escapar	uciec
escapar	ucieczka
escapar	ucieczki
baró	baronie
baró	baron
baró	barona
miró	miro
miró	miró
metro	metra
metro	metrem
metro	metro
metro	metra
metro	metro
diaris	gazet
diaris	gazety
diaris	dzienniki
diaris	czasopism
diaris	czasopisma
diaris	dzienniki
diaris	pamiętniki
pertanyia	należał
imposar	nałożyć
imposar	nakładać
alba	alba
càncer	nowotwory
càncer	raka
càncer	rak
càncer	nowotwór
graus	stopnie
graus	stopni
historiadors	historycy
majoritàriament	najczęściej
majoritàriament	przeważnie
majoritàriament	głównie
amsterdam	amsterdam
usos	wykorzystuje
usos	używa
usos	zastosowań
usos	zastosowania
nicolau	nicholas
nicolau	mikołaj
turc	turecka
turc	tureckie
turc	turecki
blat	pszenica
blat	pszenicy
adults	dorosłe
adults	dorośli
adults	dorosłych
arriben	przybyć
giuseppe	giuseppe
nominacions	nominacji
nominacions	kandydatury
norma	norma
norma	normę
norma	norma
norma	normę
norma	normy
norma	norm
mor	umiera
mor	mor
sobirania	suwerenności
sobirania	suwerenność
conjuntament	wspólnie
nasa	nasa
georges	georges
viatges	podróż
viatges	podróży
viatges	podróże
jazz	jazz
jazz	jazzu
coure	miedzi
coure	miedź
ohio	ohio
portat	przyniósł
dissenyat	zaprojektowane
dissenyat	zaprojektowana
dissenyat	zaprojektowano
dissenyat	zaprojektowany
dissenyat	zaprojektowanych
monedes	monet
monedes	monety
monedes	walut
monedes	waluty
fragments	fragmenty
quin	jakie
quin	co
temporal	tymczasowy
temporal	tymczasowo
temporal	tymczasowa
temporal	tymczasowe
temporal	czasowe
confederació	konfederacji
confederació	konfederacja
localització	lokalizacja
localització	położenie
senador	senator
valladolid	valladolid
pablo	pablo
española	española
delta	delta
basílica	bazylika
alberto	alberto
javier	javier
existir	istnieją
potencial	potencjał
tennis	tenis
cobert	objętych
cobert	kryty
cobert	pokryta
cobert	pokryte
cobert	szopy
cobert	szopa
cobert	szopie
oficines	biura
oficines	urzędy
oficines	biur
buit	puste
buit	pusta
buit	pusto
buit	pusty
buit	odkurzacz
buit	próżni
juvenil	młodzież
juvenil	młodzieży
juvenil	młodości
juvenil	młodość
gust	smak
gust	gust
gust	smaku
borbó	bourbon
borbó	burbon
neerlandès	dutch
neerlandès	holenderskie
neerlandès	holenderski
colom	gołębie
colom	gołębia
colom	gołąb
gómez	gomez
gómez	gómez
turcs	turków
turcs	turcy
lituània	litwy
lituània	litwa
pro	zawodowiec
pro	pro
convertint	konwersja
tothom	każdy
tothom	wszyscy
hans	hans
hans	hansa
traduït	przetłumaczone
moral	moralny
moral	morał
moral	moralne
moral	moralność
moral	moralności
moral	moralność
moral	moralności
moral	moralność
hitler	hitlera
hitler	hitler
barreja	shuffle
barreja	mix
barreja	mieszać
barreja	mieszanka
barreja	wymieszać
henri	henri
rebels	rebeliantów
rebels	rebelianci
rebels	buntowników
equador	równika
equador	ekwador
notícia	aktualności
notícia	wieści
notícia	nowości
notícia	wiadomości
notícia	news
femelles	samice
publica	popełnić
catòlic	katolicki
catòlic	katolickiej
catòlic	katolickiego
acer	stal
acer	stalowe
acer	stali
aquitània	aquitaine
farmàcia	apteka
farmàcia	apteki
rodes	felgi
rodes	kółka
rodes	koła
celebració	świętowanie
celebració	uroczystości
celebració	święto
celebració	świętowania
celebració	uroczystość
utc+	utc+
informe	zgłoś
informe	raport
informe	sprawozdanie
informe	zgłoszenie
dictadura	dyktatury
finlàndia	finlandii
finlàndia	finlandia
recents	niedawno
recents	najnowsze
recents	ostatnie
recents	ostatnich
recents	ostatnio
personals	osobiste
personals	osobista
personals	osobisty
cursos	kursy
seqüència	sekwencja
seqüència	ciąg
seqüència	kolejność
galícia	galicja
califa	kalif
flux	przepływu
flux	przepływy
flux	przepływ
badalona	badalona
acabada	skończony
acabada	zakończone
acabada	skończone
roda	koło
roda	koła
estàtua	figura
estàtua	pomnik
estàtua	posąg
retirat	emerytowany
secundari	wtórne
secundari	drugorzędne
secundari	wtórnego
cotxe	auto
cotxe	samochód
cotxe	car
registres	records
registres	rekordy
registres	zapisy
golden	złote
golden	golden
golden	złoty
golden	złota
electricista	elektryka
esforços	wysiłek
esforços	starania
esforços	wysiłki
líders	przywódców
líders	liderów
líders	przywódcy
líders	liderzy
fotos	fotografie
fotos	zdjęcia
fotos	zdjęć
fotos	zdjecia
jardins	ogrody
jardins	ogrodów
soviètic	sowiecki
soviètic	radziecki
lès	lès
arma	broń
arma	bron
arma	broń
arma	pistolet
arma	gun
agustí	augustine
seguidors	obserwujących
seguidors	wyznawców
seguidors	nadajniki
campanyes	kampanie
campanyes	kampanii
campanyes	kampaniach
open	otwórz
open	otwarte
open	otwarty
cinquè	piątej
cinquè	piąte
cinquè	piąta
cinquè	piąty
noia	dziewczyna
noia	dziewczyny
noia	dziewczynka
noia	dziewczyno
radiació	promieniowanie
radiació	promieniowania
braç	ręka
braç	ramię
noblesa	szlachetności
interessant	interesujące
interessant	ciekawe
interessant	interesujący
interessant	ciekawie
químic	chemikalia
químic	chemiczne
químic	chemik
pertanyen	należeć
pertanyen	należą
ports	portów
ports	porty
idiomes	języki
idiomes	języków
teories	teorie
teories	teorii
catòlics	katolików
raça	rasy
raça	rasa
econòmics	gospodarcza
econòmics	ekonomiczne
econòmics	gospodarcze
econòmics	ekonomiczna
econòmics	ekonomiczny
pacific	pacyfiku
pacific	pacific
pacific	pacyfik
missions	misje
burgos	burgos
travessa	krzyże
navegació	nawigacji
navegació	nawigacja
navegació	nawigacyjne
hidrogen	wodór
hidrogen	wodoru
jurisdicció	właściwość
jurisdicció	jurysdykcji
jurisdicció	jurysdykcja
separació	rozdzielenie
separació	separacji
separació	oddzielenie
popularitat	popularności
popularitat	popularność
divisions	dywizje
divisions	przegrody
divisions	działy
divisions	podziały
rebé	otrzymała
rebé	otrzymana
rebé	otrzymano
rebé	otrzymany
rebé	otrzymane
pols	kurzu
pols	pył
pols	kurz
símbols	symboli
símbols	symbole
literari	literackie
friedrich	friedrich
friedrich	fryderyk
hamburg	hamburgu
hamburg	hamburg
indis	indian
indis	indianie
senyora	pani
senyora	pani
senyora	dama
salamanca	salamanca
sort	szczęście
sort	lucky
sort	szczęściarz
online	online
índex	indeks
índex	spis
índex	wskaźnik
índex	indeksu
var	var
mecànica	mechaniczny
mecànica	mechaniczne
realització	realizacja
realització	realizacja
realització	realizacji
realització	wykonanie
sec	sek
sec	sec
placa	płytka
placa	talerz
placa	płyta
frase	wyrażenie
frase	wyrok
frase	zdanie
frase	zdania
explotació	eksploatacji
explotació	wykorzystywanie
explotació	eksploatacja
explotació	eksploatację
tortosa	tortosa
conservador	konserwatywny
executiu	executive
executiu	wykonawczy
heroi	bohatera
heroi	hero
heroi	bohater
heroi	bohaterze
insectes	owadów
insectes	owady
concepció	koncepcja
concepció	poczęcia
passos	kroków
passos	stopnie
passos	etapy
passos	schody
passos	kroki
passos	kroki
christian	chrześcijanin
christian	chrześcijański
christian	christian
christian	chrześcijanie
christian	krystian
vivia	mieszkał
vivia	żyła
vivia	żył
vivia	żyłem
opera	opera
opera	opery
opera	operę
opera	operze
mecanisme	mechanizm
mecanisme	mechanizmy
mecanisme	mechanizmu
empresari	przedsiębiorca
empresari	przedsiębiorcy
empresari	pracodawca
empresari	pracodawcy
regles	zasady
regles	reguły
regles	zasadami
regles	linijki
regles	władcy
conservat	zakonserwowane
conservat	zachowana
conservat	zachowany
conservat	zachowane
xarxes	sieci
senyals	sygnały
senyals	znaków
senyals	znaki
senyals	oznaki
prat	prat
eina	narzędzia
eina	narzędzie
termini	termin
termini	kadencja
termini	określenie
alaska	alaska
alaska	alaski
competir	konkurować
competir	rywalizować
assistència	pomoc
assistència	pomocy
matí	rano
matí	poranek
distingir	odróżnić
caràcters	znaków
caràcters	postacie
caràcters	znaki
caràcters	postaci
caràcters	bohaterowie
caràcters	postać
indonèsia	indonezja
radical	radykalne
radical	radykalnie
emmy	emmy
investigacions	dochodzeń
investigacions	śledztwa
investigacions	dochodzenia
regla	zasada
regla	reguła
cardona	cardona
desenvolupa	rozwija
mot	mot
campiona	mistrz
campiona	champion
campiona	mistrzyni
repartiment	obsady
repartiment	gips
últimes	najnowsze
últimes	ostatnie
últimes	najnowszy
causes	powoduje
causes	przyczyny
causes	przyczyn
irlandès	irlandczycy
irlandès	irlandzkie
irlandès	irlandzki
irlandès	irlandczyk
irlandès	irlandzka
parcialment	częściowo
parcialment	częściowo
centenars	setki
alternativa	alternatywna
alternativa	alternatywne
alternativa	alternatywa
alternativa	alternatywny
alternativa	alternatywnie
brown	brązowa
brown	brown
brown	brązowe
brown	brąz
brown	brązowy
regidors	radnych
debat	dyskusja
debat	omówienie
debat	dyskusji
debat	dyskusje
debat	dyskusję
debat	debata
debat	debaty
compromís	aktywność
compromís	zaangażowanie
compromís	zaręczyny
compromís	zobowiązania
compromís	zaangażowanie
compromís	zobowiązanie
absoluta	absolutna
absoluta	bezwzględna
absoluta	absolutny
absoluta	bezwzględne
aprovat	zatwierdzony
aprovat	zatwierdzono
aprovat	zatwierdzona
aprovat	zatwierdzone
aprovat	zatwierdzonych
contes	opowieści
professió	zawód
quantitats	ilości
audiència	odbiorcy
audiència	publiczność
audiència	odbiorców
suprem	najwyższa
suprem	najwyższy
dama	pani
dama	dama
claude	klaudia
claude	claude
quadres	stoły
quadres	tabele
existents	istniejące
existents	istniejąca
existents	istniejących
existents	istniejący
estatut	statutu
estatut	statut
editors	redaktorzy
editors	wydawcy
coneixements	wiedzy
coneixements	wiedza
coneixements	znajomość
coneixements	wiedzę
òrgan	narządów
òrgan	narządy
òrgan	organy
òrgan	organ
polonès	polsko
polonès	polskie
polonès	polski
competicions	konkursów
competicions	konkursy
oklahoma	oklahoma
diumenge	sunday
diumenge	niedziela
diumenge	niedzielny
crònica	chronicle
connexió	związku
connexió	podłączenie
connexió	powiązanie
connexió	połączenie
connexió	połączenia
equilibri	równowagi
equilibri	bilans
equilibri	saldo
equilibri	równowaga
equilibri	równowagi
equilibri	równowadze
equilibri	równowaga
den	den
càmera	kamery
càmera	aparatu
càmera	kamera
càmera	aparat
pilots	piloci
pilots	pilotów
jaciment	zbiornik
drama	drama
drama	dramat
estada	zostań
estada	zostać
cognom	nazwisko
cognom	nazwiska
ritme	rytm
ritme	rytmu
companyies	firmy
companyies	spółki
companyies	przedsiębiorstw
companyies	przedsiębiorstwa
companyies	firm
privat	private
privat	prywatne
privat	szeregowy
privat	prywatna
privat	prywatny
estrangers	cudzoziemców
estrangers	obcokrajowców
màquines	maszyny
sèrbia	serbii
sèrbia	serbia
gamma	gamma
avaluació	ocena
avaluació	oceny
taxa	stawki
taxa	stawka
taxa	stopa
solitari	samotny
solitari	samotna
solitari	samotni
solitari	samotne
solitari	samotność
agents	agenci
agents	agentów
propòsit	celu
propòsit	cel
propòsit	przeznaczenie
varietats	odmian
varietats	odmiany
esquerre	lewy
esquerre	lewo
ideal	idealna
ideal	idealne
ideal	ideał
ideal	idealny
pena	karne
pena	kara
pena	karny
pena	pena
contemporània	nowoczesny
contemporània	współczesny
contemporània	współczesnej
contemporània	współczesne
contemporània	współczesna
esperança	nadzieja
esperança	hope
esperança	oby
tesi	tezy
personalitat	osobowość
personalitat	osobowości
comparació	porównania
comparació	porównywanie
comparació	porównanie
errors	robaki
errors	błędy
errors	owady
errors	błędy
errors	pomyłki
errors	błędów
éssers	istoty
éssers	istot
propers	nadchodzący
propers	nadchodzące
museus	muzea
pèrsia	persji
aprenentatge	nauka
estadística	statystyka
estadística	statystyki
pujol	pujol
napoleó	napoleon
debut	debiut
matemàtic	matematyk
cultures	kultury
cultures	kultur
estranger	cudzoziemiec
prèviament	wcześniej
prèviament	poprzednio
mamífers	ssaków
mamífers	ssaki
petroli	naftowa
enrique	enrique
separat	rozdzielone
separat	oddzielone
governs	rządy
governs	rządów
live	live
live	żywo
live	żyj
pacte	przymierze
pacte	przymierza
administrador	administracja
administrador	administrator
administrador	administratora
administrador	administratorem
administrador	administrator
administrador	zarządca
administrador	administratora
administrador	administratorem
pakistan	pakistan
pakistan	pakistanie
pakistan	pakistanu
líquid	płynny
líquid	ciecz
líquid	płynne
líquid	płyn
congregació	zgromadzenie
congregació	kongregacji
congregació	zgromadzenia
reducció	obniżka
reducció	redukcja
reducció	zmniejszenie
cònjuge	małżonek
margarida	margherita
representacions	przedstawicielstw
representacions	przedstawicielstwa
tomàs	tomasz
tomàs	tomaszu
tomàs	thomas
tomàs	tomek
dorsal	silnik
dorsal	silnika
dorsal	silniki
dorsal	grzbietową
carbó	węgla
carbó	węgiel
presentat	przedstawiony
presentat	składane
presentat	przekazane
presentat	przedstawiona
presentat	przedstawiony
presentat	prezentowane
presentat	przedstawione
presentat	przedstawiono
shao	shao
mozart	mozarta
mozart	mozart
bot	bot
urbana	urbana
bons	wiązania
bons	obligacje
bons	obligacji
teatral	teatralne
gos	psie
gos	psy
gos	pies
gos	piesek
pilota	piłkę
pilota	ball
pilota	piłka
pilota	kula
luci	lucjusz
citat	notowane
pic	fotka
pic	pic
maó	brick
maó	cegła
maó	cegły
visual	wizualne
gris	siwy
gris	szary
gris	szara
gris	szare
gris	grey
paràmetres	parametrów
paràmetres	parametry
víctimes	ofiarami
víctimes	ofiar
víctimes	ofiary
loira	loire
julià	julian
julià	juliana
arrel	korzenie
arrel	korzeń
arrel	root
arrel	pierwiastek
filles	córki
filles	córek
jutge	judge
jutge	sędziego
jutge	sędzia
cerca	szukaj
cerca	wyszukiwanie
cerca	wyszukiwarka
negocis	biznes
negocis	interesy
negocis	business
negocis	interes
almirall	admirał
variacions	warianty
fronteres	granice
fronteres	granic
fronteres	granice
fronteres	granic
còpies	kopie
còpies	egzemplarze
forts	silna
forts	silny
forts	mocne
forts	silne
forts	mocna
transformació	przemiana
transformació	przemiany
transformació	transformacji
transformació	transformacja
transformació	przekształcenie
johnson	johnsona
johnson	johnson
verlag	verlag
wikimedia	wikimedia
creant	tworzenie
creant	tworzeniu
creant	tworzenia
molècules	cząsteczki
molècules	molekuły
refugi	schronienie
refugi	schronienia
refugi	schron
refugi	schronienie
brillant	genialne
brillant	genialny
neu	śnieg
neu	śnieżka
neu	śniegu
associacions	stowarzyszeń
associacions	skojarzenia
associacions	stowarzyszenia
associacions	partnerstwo
associacions	partnerstwa
indicar	wskazywać
indicar	wskazać
indicar	wskazują
electrons	elektrony
aleta	fin
tensió	napięcia
tensió	napięcie
tensió	napięcia
tensió	napięcie
batalles	bitwy
participa	uczestniczy
obre	otwórz
obre	otwarte
obre	otwarty
masses	masy
tradicions	tradycja
tradicions	tradycji
tradicions	tradycje
participat	uczestniczyło
participat	uczestniczył
participat	udział
participat	uczestniczyły
participat	uczestniczyła
treballat	działał
treballat	pracował
treballat	działało
treballat	pracowała
treballat	zadziałało
regidor	radny
regidor	radnego
regidor	radny
component	element
component	komponent
component	składnik
porter	portier
porter	bramkarz
porter	portier
porter	portera
porter	porter
contemporani	nowoczesny
contemporani	współczesny
contemporani	współczesnej
contemporani	współczesne
contemporani	współczesna
wilson	wilson
wilson	wilsona
presoner	więzień
demanda	popytu
demanda	popyt
demanda	zapotrzebowanie
demanda	żądanie
muller	muller
missa	missa
missa	mass
missa	masie
missa	masy
missa	masa
missa	msza
caterina	katarzyna
castro	castro
nazi	naziści
nazi	nazistowskich
traduir	tłumaczyć
traduir	przetłumaczyć
traduir	tłumacz
visible	widoczna
visible	widoczny
visible	widoczne
trofeu	trophy
trofeu	trofea
trofeu	trofeum
laboratori	laboratorium
laboratori	laboratoryjne
laboratori	laboratorium
urss	zsrr
estils	style
capelles	kaplic
blocs	bloków
blocs	klocki
blocs	bloki
càlcul	obliczanie
càlcul	obliczenia
càlcul	wyliczenie
càlcul	obliczenie
càlcul	wyliczenia
abast	zakres
hug	hugh
ofensiva	obraźliwe
fleca	piekarni
simfonia	symphony
pràctiques	staż
pràctiques	praktyki
pràctiques	stażu
pràctiques	praktyka
pràctiques	praktyk
pràctiques	praktyki
moda	moda
moda	fashion
moda	mody
jorge	jorge
mentrestant	tymczasem
substitució	wymiana
substitució	zastąpienia
substitució	zastępstwo
substitució	zastąpienie
petersburg	petersburgu
soc	soc
regionals	regionalnych
regionals	regionalne
regionals	regionalny
regionals	regionalna
bob	bob
bob	boba
revisió	recenzja
revisió	przeglądu
revisió	przegląd
revisió	rewizja
revisió	weryfikacja
revisió	rewizja
gil	gil
observatori	obserwatorium
provisional	tymczasowego
provisional	tymczasowa
provisional	tymczasowe
provisional	tymczasowy
infants	dzieci
signatura	podpis
llet	mleka
llet	mleko
dates	randki
dates	terminy
dates	daty
nigèria	nigerii
afluent	dopływ
colonial	kolonialnej
esforç	wysiłek
esforç	nakład
esforç	wysiłki
esforç	wysiłku
combustible	paliwo
combustible	paliwa
alan	alana
alan	alan
recorda	zapamiętaj
recorda	pamiętaj
rector	rektor
nat	nat
francis	franciszka
francis	francis
francis	franciszek
desaparició	zaginięcia
desaparició	zniknięcia
desaparició	zaginięcie
desaparició	zanik
desaparició	zniknięcie
enorme	ogromny
enorme	ogromna
enorme	ogromne
iso	iso
oliver	olivera
oliver	oliver
clan	klan
clan	ród
clan	klanu
menorca	minorki
missouri	missouri
arxipèlag	archipelagu
partidaris	zwolennicy
partidaris	zwolenników
pietro	pietro
arqueològic	archeologiczne
sucre	cukrem
sucre	sugar
sucre	cukru
sucre	cukier
teorema	twierdzenie
estima	uwielbia
estima	kocha
grande	grande
freqüent	częste
freqüent	często
saga	saga
dents	zęby
dents	zębów
dents	ząbki
facilitar	ułatwić
facilitar	ułatwienia
facilitar	ułatwia
facilitar	ułatwiają
facilitar	ułatwienie
titulat	uprawnieni
titulat	uprawniona
titulat	uprawniony
oportunitat	szansę
oportunitat	szanse
oportunitat	chance
oportunitat	szansa
lai	lai
afegit	dodany
afegit	dodano
afegit	dodana
afegit	dodane
designat	wyznaczony
designat	wyznaczona
designat	wskazany
designat	wyznaczone
designat	wskazane
trànsit	ruch
trànsit	korki
garcia	garcia
quina	jakie
quina	co
costums	celne
costums	cła
costums	cło
distinció	rozróżnienie
distinció	wyróżnienie
marítim	morska
marítim	morski
marítim	morskie
marítim	morskiego
alonso	alonso
rin	ren
rin	renie
sofia	sofia
sofia	zofia
campions	mistrzowie
campions	mistrzów
tractats	traktaty
tractats	traktatów
sardenya	sardynii
conceptes	koncepcji
conceptes	pojęcia
conceptes	koncepcje
conceptes	pojęć
espectacle	pokaż
espectacle	pokaz
influències	wpływy
influències	wpływów
sous	sous
sous	płace
sous	pensje
sous	wynagrodzenia
significativa	znaczące
significativa	znaczący
cinquena	piątej
cinquena	piąte
cinquena	piąta
cinquena	piąty
bernard	bernard
prats	prats
virtual	wirtualny
virtual	wirtualna
virtual	wirtualne
ford	forda
ford	ford
qüestions	zagadnienia
qüestions	kwestie
qüestions	problemy
qüestions	kwestii
montevideo	montevideo
victor	wiktor
victor	victor
emprat	stosowane
emprat	wykorzystane
emprat	użyte
emprat	używana
emprat	używany
emprat	używane
llevat	drożdży
fira	sprawiedliwy
fira	uczciwie
fira	targi
fira	fair
fira	jarmark
pol	pol
estratègia	strategia
estratègia	strategii
sudan	sudan
sudan	sudanie
sudan	sudanu
regent	regent
rellotge	zegarek
rellotge	obserwuj
rellotge	zegar
disponibles	dostępny
disponibles	dostępna
disponibles	dostępne
carlo	karol
carlo	carlo
semblants	podobni
semblants	podobna
semblants	podobny
semblants	podobne
fundadors	założycieli
fundadors	założyciele
radio	radia
radio	radio
radio	radiowy
ricard	ricard
ricard	ryszard
ricard	ryszarda
ricard	richard
boston	bostonie
boston	boston
boston	bostonu
vicent	vincent
vicent	vincenta
desaparegut	zniknął
desaparegut	brak
desaparegut	brakuje
desaparegut	brakujące
desaparegut	zaginiony
desaparegut	zaginął
membrana	membranę
teatro	teatro
files	szeregi
files	wierszy
files	wiersze
específic	szczególne
específic	konkretne
específic	specyficzne
proteïna	białko
proteïna	białka
precisament	dokładnie
sainte	sainte
desig	pragnienie
desig	pożądanie
desig	pragnienia
desig	pożądania
desig	życzymy
desig	życzy
desig	życzenie
desig	życzę
quinze	fifteen
quinze	piętnaście
hipòtesi	hipoteza
electrònica	elektronika
cafè	kawa
cafè	kawy
cafè	kawie
dispositius	urządzenia
prestigi	prestiż
pianista	pianista
bill	bill
bill	rachunek
seixanta	sixty
seixanta	sześćdziesiąt
hollywood	hollywood
conreu	uprawy
conreu	uprawa
conreu	uprawę
conreu	uprawa
conreu	zbiory
conreu	uprawy
conreu	upraw
rico	rico
praga	pradze
praga	praga
ernest	ernest
crítics	krytycy
crítics	krytyka
crítics	krytyków
pastor	pastor
cosí	kuzyn
cosí	kuzynka
cosí	kuzynie
òrgans	narządy
òrgans	organy
expressar	ekspres
expressar	express
expressar	ekspresowe
històricament	historycznie
unep	unep
danys	zniszczenia
danys	uszkodzenie
danys	szkody
danys	uszkodzenia
bulgària	bułgaria
bulgària	bułgarii
adam	adam
adam	adamie
mostres	próbek
mostres	próbki
substàncies	substancje
candidatura	kandydatury
candidatura	kandydaturę
candidatura	nominacji
candidatura	mianowanie
candidatura	nominację
números	numery
números	cyfry
números	liczby
variants	warianty
variants	odmiany
aproximació	zbliżenie
individu	indywidualny
individu	indywidualne
individu	poszczególnych
individu	indywidualnie
ruiz	ruiz
tall	cięcie
tall	cięcia
british	brytyjskie
british	brytyjska
british	brytyjski
british	british
guionista	scenarzysta
mateu	mateusza
mateu	mateusz
mateu	maciej
association	skojarzenia
association	stowarzyszenia
association	association
association	stowarzyszenie
observació	obserwacji
observació	obserwację
observació	obserwacja
observació	obserwacje
viles	wioski
viles	podły
teulada	dach
teulada	dachu
reconstrucció	rekonstrukcji
reconstrucció	odbudowy
reconstrucció	rekonstrukcja
reconstrucció	odbudowa
prefectura	prefektura
riquesa	majątek
riquesa	bogactwo
riquesa	bogactwa
mariscal	marszałek
esborra	usuń
esborra	usunąć
alexandria	aleksandrii
sobreviure	przetrwać
sobreviure	przeżyć
sobreviure	przeżycie
sobreviure	przetrwać
renunciar	zrezygnować
unanimitat	jednomyślności
herència	dziedzictwo
herència	dziedzictwo
herència	spadek
òperes	opery
braços	ramiona
braços	broń
braços	ręce
sorra	piach
sorra	piasek
sorra	piasku
vocals	samogłoski
herba	trawę
herba	trawka
herba	trawy
herba	trawa
herba	trawka
herba	trawa
herba	zioło
avantatge	przewaga
avantatge	korzyść
avantatge	przewagę
ivan	ivan
ivan	iwan
prínceps	princes
greus	poważna
greus	poważne
greus	poważny
long	długi
long	długa
long	długo
long	długie
long	long
young	młoda
young	młody
young	młode
young	młodzi
young	young
clàssics	klasyki
ampliació	rozszerzenia
ampliació	rozbudowa
ampliació	wydłużenie
ampliació	przedłużenie
ampliació	rozszerzenie
segell	znaczek
segell	pieczęć
segell	pieczęć
allen	allen
allen	allena
aliat	ally
constantí	constantine
arnau	arnau
tossal	szczycie
tossal	szczytu
tossal	szczyt
figueres	figueres
bits	kawałki
bits	bity
lògica	logika
lògica	logiczne
lògica	logikę
lògica	logiki
coloma	coloma
claus	klucze
claus	klawisze
llacs	jezior
llacs	jeziora
síntesi	syntezy
societats	społeczeństw
societats	społeczeństwa
menció	wzmianka
menció	wspomnieć
escuts	tarcze
escuts	osłony
cúpula	kopuły
cúpula	dome
cúpula	kopuła
propostes	propozycje
argument	kłótnia
argument	argument
argument	argumenty
màrtir	męczennika
àlbums	albumy
àlbums	albumów
mèrit	zasług
mèrit	zasługi
orientació	przewodnictwo
orientació	wytyczne
orientació	orientację
orientació	orientacji
orientació	ukierunkowanie
ministres	ministrowie
ministres	ministrów
actitud	podejście
actitud	postawa
actitud	postawy
actitud	nastawienie
escultures	rzeźby
vídua	wdową
vídua	wdowa
vídua	wdowy
reproducció	reprodukcji
tipologia	typologia
jueu	żyd
jueu	żydem
jueu	żydowskie
jueu	żydowska
jueu	żydzi
jueu	żydowski
jueu	żyd
jueu	żyda
rodalia	cercanías
will	will
will	willa
will	będzie
ambaixador	ambasador
còpia	kopia
còpia	skopiuj
còpia	kopiuj
còpia	kopiowanie
integrat	zintegrowana
integrat	zintegrowane
integrat	zintegrowany
matriu	macierz
matriu	matrix
matriu	matrycy
existia	istniał
existia	istniały
existia	istniała
existia	istniało
proporciona	zapewnia
proporciona	dostarcza
competència	rywalizacja
competència	zawody
competència	konkurencja
competència	konkurs
competència	konkurencji
perruqueria	fryzjer
desconegut	nieznany
desconegut	nieznana
desconegut	nieznane
impossible	niemożliwa
impossible	niemożliwe
procediment	postępowanie
procediment	procedura
procediment	procedury
