மற்றும்	in
வெற்று	prazen
வெற்று	prazen
வெற்று	prazno
நின்	nin
வட்டாரம்	okrožni
வட்டாரம்	okrožje
வட்டாரம்	okraj
வட்டாரம்	okrožju
சூரி	suri
கலைக்களஞ்சியங்கள்	enciklopedija
ஆர்ட்	umetnost
ஆர்ட்	umetnosti
ஆர்ட்	art
சுன்	chun
கீழ்நிலை	spodnji
கீழ்நிலை	nižja
கீழ்நிலை	nižje
கீழ்நிலை	spodnja
தேடு	iskanje
தேடு	išči
ஹாசன்	hassan
ஹெலன்	helena
ஹெலன்	helen
சணல்	vreča
சணல்	vrečo
விழி	budna
விழி	buden
விழி	budni
ருமேனியா	rimljan
ருமேனியா	rimska
ருமேனியா	roman
ருமேனியா	romana
ருமேனியா	rimske
ருமேனியா	romunija
தைவான்	tajvana
தைவான்	tajvan
அக்கா	akka
அக்கா	didi
வடிவியல்	geometrija
ஹோஸ்ட்	gostitelja
ஹோஸ்ட்	gostitelj
வெற்றியாளர்	zmagovalec
வெற்றியாளர்	zmagovalka
ஈரமான	mokre
ஈரமான	mokro
ஈரமான	mokra
ஈரமான	mokri
ஈரமான	moker
லிபியா	libijo
லிபியா	libija
விஞ்ஞானம்	znanost
விஞ்ஞானம்	znanosti
சுற்றுப்புற	ambient
மடக்கை	logaritem
மடக்கை	logaritemsko
கூப்பர்	cooper
வில்லெம்	willem
வில்லெம்	wilhelm
கிறிஸ்துவ	christian
கிறிஸ்துவ	krščanski
கிறிஸ்துவ	kristjan
ஏலம்	dražba
ஏலம்	dražbo
ஏலம்	dražbi
ஏலம்	dražbe
ஏலம்	ponudba
விவரிக்க	opisati
விவரிக்க	opišite
சாம்பியன்ஸ்	prvaki
பரவ	razširi
பரவ	širjenje
மொராக்கோ	maroko
கொடுமை	bolan
கொடுமை	grozna
கொடுமை	grozno
கொடுமை	grozen
ஆர்வத்துடன்	vnemo
எம்மி	emmy
பாராளுமன்றம்	parlament
டக்	tuck
டக்	douga
டக்	doug
சேமிக்கும்	prihranek
சேமிக்கும்	reševanje
சேமிக்கும்	varčevanje
சேமிக்கும்	shranjevanje
நடமாடும்	float
நடமாடும்	plavajoče
கட்டணங்கள்	pristojbine
கட்டணங்கள்	dajatve
கட்டணங்கள்	obtožbe
கட்டணங்கள்	izplačila
கட்டணங்கள்	plačila
சாய்ஸ்	izbira
ஸ்டூடியோ	atelje
ஸ்டூடியோ	studio
அலாஸ்கா	aljaske
அலாஸ்கா	aljasko
அலாஸ்கா	aljaski
அர்ஜுன்	arjun
விற்பனையில்	prodaja
சதுரங்கம்	šahovnica
சதுரங்கம்	šah
சதுரங்கம்	šaha
எழுத்துருக்கள்	pisave
குரலில்	glas
கிரகணம்	ekliptika
கிரகணம்	mrk
பிளேயர்	igralec
பிளேயர்	predvajalnik
பிளேயர்	igralca
சாயம்	barvilo
துணுக்குகள்	delce
துணுக்குகள்	delci
முன்னேற்றங்கள்	izboljšave
சுனில்	sunil
கடற்கரைகள்	plaže
அட்டவணைகள்	katalogov
அட்டவணைகள்	mize
அட்டவணைகள்	tabele
அட்டவணைகள்	preglednice
அட்டவணைகள்	kataloge
கோரிக்கைகளை	zahteva
கோரிக்கைகளை	prošnje
கோரிக்கைகளை	zaprosila
கோரிக்கைகளை	zahteve
சுவாச	dihalni
சுவாச	dihal
சுவாச	dihanje
சுவாச	dihala
புண்ணிய	boleče
புண்ணிய	vneto
பொலிவியா	boliviji
கிறித்தவர்	christian
கிறித்தவர்	krščanski
கிறித்தவர்	kristjan
கொண்டுவரும்	prinaša
கொண்டுவரும்	prinese
யாக்கோபு	jakob
யாக்கோபு	jacob
பரிந்துரைக்கப்படுகிறது	priporočamo
பரிந்துரைக்கப்படுகிறது	priporočena
பரிந்துரைக்கப்படுகிறது	priporočeno
பரிந்துரைக்கப்படுகிறது	priporočeni
பரிந்துரைக்கப்படுகிறது	priporočljivo
யுகம்	juge
சமணம்	jain
சிலந்தி	pajka
சிலந்தி	pajek
சிலந்தி	spider
மார்க்ஸ்	marx
மார்க்ஸ்	znamenja
மார்க்ஸ்	oznake
மார்க்ஸ்	marks
தடிமன்	drzno
தடிமன்	drzen
தடிமன்	drzna
தடிமன்	drzni
திருமணங்கள்	porok
திருமணங்கள்	poroke
திருமணங்கள்	poroke
உடல்நிலை	bolan
குழம்பு	curry
ஹாஜி	hadži
க்காக	za
புரவன்	gostitelja
புரவன்	gostitelj
சிறைச்சாலை	zapora
சிறைச்சாலை	zapor
ஞாயிற்றுக்கிழமை	nedelje
ஞாயிற்றுக்கிழமை	nedeljah
ஞாயிற்றுக்கிழமை	nedeljsko
ஞாயிற்றுக்கிழமை	nedeljo
ஞாயிற்றுக்கிழமை	nedelje
ஞாயிற்றுக்கிழமை	nedeljski
ஞாயிற்றுக்கிழமை	nedelja
மசோதா	bill
செவி	chevy
செவி	uho
செவி	ušesa
இனப்படுகொலை	genocid
கத்தார்	katar
எழுதவும்	napiši
எழுதவும்	piši
எழுதவும்	pisanje
தூண்டியது	potiska
வாக்காளர்கள்	volivce
வாக்காளர்கள்	volivci
வாக்காளர்கள்	volivcem
நேர்த்தியான	eleganten
நேர்த்தியான	elegantna
நேர்த்தியான	elegantno
முகவர்	agentka
முகவர்	zastopnik
முகவர்	agent
புரி	puri
அமோனியா	amoniaka
அய்யா	gospod
அல்பிரட்	alfred
உயரும்	dvig
உயரும்	vzpon
நிர்ணய	ustanova
நிர்ணய	ustanavljanje
நிர்ணய	ustanovitev
நிர்ணய	obrat
நிர்ணய	vzpostavitev
இரைப்பை	želodec
இரைப்பை	trebuh
கோபேன்	cobain
பூட்டோ	buto
விசிறி	ventilator
விசிறி	oboževalec
விசிறி	navijač
விசிறி	oboževalka
மூடப்பட்டது	zaprto
மூடப்பட்டது	zaprt
மூடப்பட்டது	zaprte
மூடப்பட்டது	zaprti
மூடப்பட்டது	zaprta
ஈஸ்டர்	velikonočni
உணர்வுகளை	občutki
உணர்வுகளை	čustev
உணர்வுகளை	čustva
உணர்வுகளை	občutke
வெளியேறு	dopust
வெளியேறு	zapusti
வெளியேறு	izhod
வெளியேறு	izstop
பிரேசிலிய	brazilski
போராடிய	boril
தக்காளி	paradižnik
தக்காளி	paradižnik
தக்காளி	paradižniki
குடை	dežnik
போல்ட்	bolt
கிரான்ட்	grant
தொப்புள்	popek
தொப்புள்	popka
துரிதமாக	hitro
பழம்பெரும்	legendarna
பழம்பெரும்	legendarno
பழம்பெரும்	legendarni
பதினோரு	eleven
பதினோரு	enajst
வெடிகுண்டு	bombo
வெடிகுண்டு	bomba
கிளைவ்	clive
கட்டடக்கலை	arhitektura
கட்டடக்கலை	arhitekturo
அளக்க	ukrep
அளக்க	merilo
உதவியாளர்	pomočnika
உதவியாளர்	pomočnik
உதவியாளர்	asistent
உதவியாளர்	asistentka
உதவியாளர்	pomočnica
உதவியாளர்	pomočnik
உதவியாளர்	pomočnika
வல்லுனர்	izvedenec
வல்லுனர்	strokovna
வல்லுனர்	strokovnjak
சுவாசம்	dih
சுவாசம்	vdih
சுவாசம்	sapa
வறட்சி	suša
வறட்சி	sušo
வறட்சி	suše
மக்களே	ljudje
மக்களே	ljudstvo
மக்களே	osebe
மக்களே	ljudi
சிறுபான்மையினர்	manjšina
சிறுபான்மையினர்	manjšino
சிறுபான்மையினர்	manjšine
எமிலி	emily
இருமல்	kašelj
மேசை	preglednica
மேசை	razpredelnica
மேசை	miza
மேசை	tabela
மேசை	namizno
மேசை	namizje
லூதர்	luther
கருங்கல்	granit
ஆதரவான	podporno
கூட்டுத்தொகை	razvrsti
கம்பளி	volna
கம்பளி	volne
கம்பளி	volno
காரணத்தை	razlog
காரணத்தை	razlogi
வூ	woo
மார்க்சியம்	marksizem
டென்	den
டென்	brlog
கூ	koo
சொற்பொழிவு	predavanje
சொற்பொழிவு	govor
சொற்பொழிவு	vsadki
எளிது	počasi
மோசே	moses
மோசே	mojzes
பிரம்மம்	brahman
வளையங்கள்	zanke
வளையங்கள்	zank
வளையங்கள்	prstane
வளையங்கள்	prstana
வளையங்கள்	prstani
வளையங்கள்	obroči
பொடி	prašek
சட்டமன்றத்தின்	zakonodajalci
தாரை	jet
போர்னியோ	borneo
ஸ்டார்க்	starc
ஸ்டார்க்	stark
நரி	fox
நரி	lisica
நரி	lisjak
ஜானி	jani
ஜானி	johnny
பாட்	pat
தூங்கும்	spi
தூங்கும்	spanje
போன்றவற்றிற்கு	ect
கண்ணாடிகள்	očala
கண்ணாடிகள்	kozarci
சிங்கை	singh
மகாராணி	kraljico
மகாராணி	queen
மகாராணி	kraljica
கடமைகள்	dajatve
கடமைகள்	dolžnosti
யேல்	yale
லாவோஸ்	laosu
மால்	btc
மால்	mal
மால்கம்	malcolm
மால்கம்	malcolma
நார்	vlaken
நார்	vlakno
நார்	vlakna
நார்	vlakno
நார்	vlakna
சுன்னி	sunitov
புதிர்	skrivnost
புதிர்	sestavljanke
புதிர்	uganka
புதிர்	sestavljanka
பிராந்தியம்	regiji
பிராந்தியம்	regija
சந்திரா	chandra
ரகசியம்	skrivna
ரகசியம்	skrivnost
ரகசியம்	skrivno
ரகசியம்	tajnost
பசுமையான	evergreen
பெர்னார்ட்	bernard
பெர்னார்ட்	bernarda
மேகம்	oblak
மேகம்	cloud
கெல்வின்	kelvin
பேக்கர்	peka
பேக்கர்	baker
பேக்கர்	pek
அபராதம்	prečkanje
அபராதம்	prehod
அளவியல்	meritev
அளவியல்	meritve
இல்ல	domača
இல்ல	doma
இல்ல	domov
இல்ல	dom
கோவிந்த	govinda
மன்ஹாட்டன்	manhattan
றோயல்	kraljevi
றோயல்	kraljevsko
றோயல்	royal
றோயல்	kraljevo
நைட்ரேட்டு	nitrat
நைட்ரேட்டு	nitratov
நைட்ரேட்டு	nitrata
நபியின்	prerok
லிசா	lisa
லிசா	liso
கோன்	gon
கோன்	kon
சைகை	signal
சைகை	gesta
தாழ்வு	nizki
தாழ்வு	nizka
தாழ்வு	nizko
தாழ்வு	nizek
தாழ்வு	nizke
தாழ்வு	manjvrednosti
பிரபஞ்ச	kozmično
மொரிசியசு	mauritius
மொழிபெயர்ப்பாளர்	prevajalec
விற்கப்பட்டது	prodani
விற்கப்பட்டது	prodano
விற்கப்பட்டது	prodana
விற்கப்பட்டது	prodan
ஹில்டன்	hilton
சீசியம்	cezija
உடலுறவு	seks
உடலுறவு	spol
உடலுறவு	sex
நேர்மையான	iskrena
நேர்மையான	iskrene
நேர்மையான	iskreni
நேர்மையான	iskren
நேர்மையான	iskren
தோற்றார்	plenilci
சீன்	sean
பன்னிரெண்டு	twelve
பன்னிரெண்டு	dvanajst
செனான்	xenon
முறையீடு	pritožba
அதிகாரமும்	organ
அதிகாரமும்	avtoriteta
பெட்ரோலியம்	nafte
பெட்ரோலியம்	nafta
நெஞ்சு	prsi
நெஞ்சு	skrinja
அமர்	amar
பிணையம்	omrežja
பிணையம்	mreža
பிணையம்	omrežje
மாமன்	striček
மாமன்	stric
போட	postavi
சிதைந்த	pokvaril
அன்வர்	anwar
ஏப்	apr
வரையறுக்க	opredeli
வரையறுக்க	opredeliti
மாநாட்டு	konferenca
சேவல்	tič
சேவல்	petelin
சேவல்	petelin
சேவல்	petelina
யூன்	yoon
லின்	lynn
லின்	lyn
லின்	lin
லின்	lina
லின்	lynne
தன்னிச்சையான	spontana
தன்னிச்சையான	spontani
தன்னிச்சையான	spontano
எறும்பு	mravlja
அல்லாஹ்	boga
அல்லாஹ்	bog
அல்லாஹ்	alah
ஒப்லாஸ்து	oblast
ஜேசன்	jason
செபம்	liturgiji
திருப்தி	zadovolji
திருப்தி	zadovoljno
திருப்தி	zadovoljna
திருப்தி	zadovoljni
திருப்தி	zadovoljen
கன்	gan
இமாம்	imama
பாம்	bam
பாம்	dlan
பாம்	dlani
பாம்	palm
பட்டறைகள்	delavnic
பட்டறைகள்	delavnice
இறங்கும்	pristanek
இறங்கும்	pristajanje
இணக்கம்	skladnost
ஹதீஸ்	hadith
வருகிறேன்	adijo
மரணத்தை	smrt
காசா	casa
காசா	gazi
காசா	gaza
பயிற்சியை	trening
பயிற்சியை	usposabljanja
பயிற்சியை	treningi
பயிற்சியை	usposabljanje
அருணா	aruna
மாயை	blodnje
மாயை	iluzija
மாயை	iluzijo
மாயை	iluzije
விற்பனையாளர்கள்	prodajalci
அமைப்பாளர்	organizator
அமைப்பாளர்	skladatelj
கண்களை	oci
கண்களை	oči
செர்பியா	srbija
செர்பியா	srbije
செர்பியா	srbijo
வேண்டுதல்	zahteva
வேண்டுதல்	prošnja
வேண்டுதல்	zahtevek
ஓய்வுபெற்ற	upokojeni
ஓய்வுபெற்ற	upokojen
நம்ப	verjemi
பியானோ	klavir
தட்டை	ravna
தட்டை	stanovanje
மறுசுழற்சி	reciklirati
மறுசுழற்சி	recikliranih
கலந்துரையாடல்	debata
கலந்துரையாடல்	razpravo
கலந்துரையாடல்	razprava
கலந்துரையாடல்	razprave
கலந்துரையாடல்	pogovor
விரிவுரை	predavanje
வென்	wen
பாதுகாப்பில்	skrbništvo
சங்கீதம்	psalm
ஹிந்து	hindujski
உறவுமுறை	razmerje
உறவுமுறை	zveza
சேர்க்கப்பட்டார்	dodana
சேர்க்கப்பட்டார்	dodane
சேர்க்கப்பட்டார்	dodanih
சேர்க்கப்பட்டார்	dodan
சேர்க்கப்பட்டார்	dodani
சேர்க்கப்பட்டார்	dodano
அரக்கன்	pošast
சமுத்திரம்	ocean
முக்கோணங்கள்	trikotniki
பாராட்டு	aplavz
அச்சிட்டு	odtisi
அச்சிட்டு	odtise
அச்சிட்டு	odtisov
பின்பும்	po
தோழர்	tovarišica
தோழர்	tovariš
தோழர்	spremljevalka
தோழர்	sopotnik
தோழர்	spremljevalec
போராடும்	pretep
போராடும்	pretepanje
போராடும்	bojevanje
விலகல்	odstopanje
விலகல்	odklon
விலகல்	odmik
அர்ஜென்டினா	argentina
அர்ஜென்டினா	argentino
அர்ஜென்டினா	argentinska
ரத்தம்	kri
வெடி	eksplozija
வெடி	eksplozije
வெடி	eksplozijo
வெடி	eksplozij
வெடி	eksplozije
பழமொழி	pregovor
கற்பனைக்	domišljija
கற்பனைக்	fantazijo
கற்பனைக்	fantazije
கற்பனைக்	fantazija
கம்	gumi
மெசியா	odrešenik
மெசியா	mesija
ஹெப்பர்ன்	hepburn
குட்டை	kratki
குட்டை	kratko
குட்டை	kratek
குட்டை	kratka
குட்டை	kratke
காதலர்	ljubimec
யூரியா	sečnine
மீறல்	kršitev
குப்தா	gupta
மாணவன்	dijak
மாணவன்	študent
மாணவன்	učenec
மாணவன்	študentka
மாணவன்	učenka
டானியல்	danijel
டானியல்	daniela
டானியல்	daniel
கனரக	težka
கனரக	težki
கனரக	težke
கனரக	težko
சந்தா	naroči
சந்தா	vpis
தொங்கும்	obešen
தொங்கும்	obešanje
தொங்கும்	visi
கொண்டாடுகின்றனர்	praznuje
கொண்டாடுகின்றனர்	praznovanje
கொண்டாடுகின்றனர்	praznujemo
வாங்குதல்	nakup
வாங்குதல்	kupovanje
வாங்குதல்	odkup
வாங்குதல்	nakup
நதிகள்	rek
நதிகள்	reke
ஊடுருவல்	pregledno
ஊடுருவல்	pregledna
ஊடுருவல்	pregleden
ஊடுருவல்	prozorna
ஊடுருவல்	preglednost
ஏர்பஸ்	airbus
தவளை	žabec
தவளை	žaba
தவளை	žabo
பிரடெரிக்	frederick
வேலைவாய்ப்பின்மை	brezposelnosti
வேலைவாய்ப்பின்மை	brezposelnost
டில்லி	delhiju
ராதாகிருஷ்ணன்	radhakrišnan
நான்சி	nancy
ஹார்மோன்	hormonske
ஆறுதல்	tolažba
ஆறுதல்	udobje
ஆறுதல்	potolaži
சுங்	chung
பலவீனமான	šibki
பலவீனமான	šibak
பலவீனமான	šibek
பலவீனமான	šibka
பலவீனமான	šibko
தகடுகள்	tablice
தகடுகள்	krožniki
தகடுகள்	plošče
வலியை	bolečine
வலியை	bolečino
வலியை	bolečina
விதிமுறைகளை	izrazi
விதிமுறைகளை	pogoji
தாள்கள்	listi
கல்வியாளர்கள்	akademiki
கல்வியாளர்கள்	vzgojitelje
கிரீஸ்	grčija
மேத்தா	mehta
தோமா	thoma
கரீபியன்	karibih
ஹோலி	holly
சண்டைகள்	borbe
சண்டைகள்	pretepi
பானம்	pijačo
பானம்	pij
பானம்	pijača
நித்திய	večnosti
நித்திய	večnost
நித்திய	večno
நித்திய	večen
நித்திய	večni
நித்திய	večna
மடத்தில்	samostana
மடத்தில்	samostan
மண்டை	lobanjo
மண்டை	lobanje
மண்டை	lobanja
பெய்யும்	pej
மாலி	mali
டைலர்	tyler
பேபி	otrok
பேபி	punčka
பேபி	dojenček
உக்ரைனிய	pravljica
உக்ரைனிய	pravljico
உக்ரைனிய	pravljice
புகழை	sloves
புகழை	ugled
குயின்ஸ்லாந்து	queensland
எத்தனால்	etanol
சீக்ரெட்	skrivna
சீக்ரெட்	skrivnost
சீக்ரெட்	skrivno
ஓட்டோமான்	otomanskih
தொப்பி	pokrovček
தொப்பி	cap
தொப்பி	kapo
தொப்பி	klobuk
தொப்பி	kapa
ஈதர்	eter
ஈதர்	etra
சிக்மா	sigma
இழக்க	izgubi
துப்பறியும்	detektiv
கம்பிகள்	žic
கம்பிகள்	žice
உபகரணம்	opremo
உபகரணம்	oprema
உபகரணம்	aparati
உபகரணம்	aparat
வண்ணங்கள்	barve
வண்ணங்கள்	barv
வண்ணங்கள்	barve
வண்ணங்கள்	barv
கடினமானது	težka
கடினமானது	težavna
கடினமானது	težko
நுனி	namig
நுனி	nasvet
படவில்லை	slide
பெண்ணுக்கு	punca
பெண்ணுக்கு	deklica
பெண்ணுக்கு	dekle
பெண்ணுக்கு	punco
கதாநாயகன்	junak
கதாநாயகன்	heroj
பீரங்கிகள்	minometi
பீரங்கிகள்	tanke
பீரங்கிகள்	cisterne
பீரங்கிகள்	tanki
பீரங்கிகள்	rezervoarji
காஸ்ட்ரோ	castra
காஸ்ட்ரோ	castro
பருந்து	zmaja
பருந்து	zmaj
உறவுகளை	odnosi
உறவுகளை	razmerja
உறவுகளை	zveze
கட்டளைகள்	ukazi
கட்டளைகள்	ukaze
ஜன	jan
ஜன	jana
உரித்தான	zasluženo
உரித்தான	zaslužil
பெருக்க	pridobi
மேம்படுத்தவும்	nadgradnjo
மேம்படுத்தவும்	nadgradnja
கசிவு	puščanje
பிளாஸ்மா	plazma
பிளாஸ்மா	plazmo
பிளாஸ்மா	plazemski
முதலாளி	šefica
முதலாளி	boss
முதலாளி	šef
லாபம்	dobiček
ஆடைகளை	obleke
ஆடைகளை	oblačila
பட்டாம்பூச்சி	metulja
பட்டாம்பூச்சி	metulj
ஆடுகள்	koze
ஆடுகள்	koz
நாட்களை	dnevi
நாட்களை	dni
நாட்களை	dneve
நியாயம்	pravosodje
நியாயம்	pravičnost
நியாயம்	pravica
நியாயம்	pošteno
நியாயம்	pravično
நியாயம்	sejem
இடவியல்	topologije
பிறப்பிடம்	domačin
பிறப்பிடம்	materni
குளுக்கோஸ்	glukoze
குளுக்கோஸ்	glukozo
குளுக்கோஸ்	glukoza
முனி	muni
எரிக்சன்	ericsson
காதில்	šepet
காதில்	uho
காதில்	ušesa
நகர்த்த	preselil
நகர்த்த	prestavljen
நகர்த்த	premaknjena
ஹாங்	hong
சிறப்பை	odličnost
மறுமொழி	odgovor
மறுமொழி	odgovori
பெட்ரோலிய	nafte
பெட்ரோலிய	nafta
அன்பே	spoštovani
அன்பே	ljub
அன்பே	draga
அன்பே	dragi
பிரதிநிதித்துவம்	zastopati
பிரதிநிதித்துவம்	predstavljajo
சிமெண்ட்	cement
ஷங்கர்	shankar
போய்விட்டது	odšel
மின்சுற்று	vezja
மின்சுற்று	vezje
மின்சுற்று	dirkališče
கலப்பை	plug
உடைமை	last
உடைமை	lastnost
உடைமை	premoženje
உடைமை	nepremičnine
உடைமை	lastnina
பில்போர்ட்	pano
பயணித்த	potovala
பயணித்த	potoval
மாடி	tla
மாடி	nadstropje
கர்னல்	polkovnik
புதுமையான	inovativen
புதுமையான	inovativno
புதுமையான	inovativni
புதுமையான	inovativna
ஷான்	shan
கன்னித்	devica
வந்தேன்	prišlo
வந்தேன்	prišel
வௌவால்	netopir
வௌவால்	bat
பல்லி	kuščar
டயர்	pnevmatika
டயர்	pnevmatike
டயர்	pnevmatika
டயர்	gumo
டயர்	guma
மோட்டார்ஸ்	motorji
நைக்	nike
ஆங்	ang
ஆங்	ong
ஆங்	aung
கிணறுகள்	wells
கதவுகள்	vrata
வாசகர்கள்	bralci
கலிலியோ	galileo
அப்பாஸ்	abas
ரசிகர்	ventilator
ரசிகர்	oboževalec
ரசிகர்	navijač
ரசிகர்	oboževalka
விரல்கள்	prste
விரல்கள்	prstov
விரல்கள்	prsti
கனவுகள்	sanje
கனவுகள்	sanj
பிரையன்	brian
பிரையன்	bryan
பாலஸ்தீன	palestinskih
கப்பம்	izsiljevanje
காணவில்லை	pogrešana
காணவில்லை	manjkajoče
காணவில்லை	pogrešan
காணவில்லை	manjka
காணவில்லை	manjkajo
பிச்சை	prosi
ஜோஸ்	jose
ஜோஸ்	josé
ஜோஸ்	jos
ஜோஸ்	jose
ஜோஸ்	josé
ஜோஸ்	joss
நேரான	naravnost
நேரான	ravne
நேரான	linearni
நேரான	linearno
நேரான	linearna
உயிரோடு	živa
உயிரோடு	živega
உயிரோடு	živ
பிலிப்பைன்	filipinski
பிரார்த்தனை	moli
பிரார்த்தனை	moli
பிரார்த்தனை	molitev
பிரார்த்தனை	molil
பிரார்த்தனை	molitev
கார்பனேட்டு	karbonat
தொழிலாளி	delavec
தொழிலாளி	delavca
ஆன்ம	duhovna
ஆன்ம	duhovni
ஆன்ம	duhovnega
ஆன்ம	duhovne
ஆன்ம	duhovno
மஹால்	mahal
யுத்த	bitka
யுத்த	bitko
விலா	vila
விலா	rebrca
விலா	reber
விலா	rebra
விலா	rebri
கனமான	težka
கனமான	težki
கனமான	težke
கனமான	težko
வியாழக்கிழமை	četrtek
எரிசக்தி	gorivo
எரிசக்தி	goriva
எரிசக்தி	kalorij
எரிசக்தி	energija
எரிசக்தி	energijo
எரிசக்தி	energije
எரிசக்தி	energetika
பிரித்தல்	ločitev
பிரித்தல்	ločevanje
புத்தி	pametna
புத்தி	pameten
புத்தி	smart
புத்தி	pametno
டாட்	tot
டாட்	dot
டாட்	piko
டாட்	pika
ஹன்னா	hannah
ஹன்னா	hanna
மடியில்	krog
தட்டில்	plošča
தட்டில்	krožnik
தட்டில்	tablica
சலுகைகள்	ponudbe
சலுகைகள்	ponuja
ரிலையன்ஸ்	zanašanje
ஹாக்கி	hokej
ஹாக்கி	hockey
ஹசன்	hassan
ஹசன்	hasan
நைஜீரியா	nigeriji
திசைமாற்றி	krmiljenje
திசைமாற்றி	usmerjevalni
வரைதல்	žreb
வரைதல்	narisal
வரைதல்	risba
வரைதல்	risanje
கொண்டாட்டங்கள்	praznovanja
உருண்டை	kroglo
காமன்வெல்த்	commonwealtha
அணுகும்	dostop
மதிப்பெண்கள்	zadetek
மதிப்பெண்கள்	rezultat
அவதூறு	obrekovanja
அவதூறு	kletvice
அவதூறு	obrekovanje
அதிகாரிகளின்	častniki
அதிகாரிகளின்	policisti
அதிகாரிகளின்	oficirji
யமுனா	yamuna
மொழிபெயர்ப்புகள்	prevodi
முதலீடுகள்	naložbe
முதலீடுகள்	investicije
சுடுதல்	strelec
சுடுதல்	strelca
யூதா	juda
யூதா	judah
முன்னோர்கள்	predniki
மனிதனுக்கு	moški
மனிதனுக்கு	mož
மனிதனுக்கு	človek
பதில்கள்	reakcije
பதில்கள்	odzivi
பதில்கள்	odzivi
பதில்கள்	odgovore
பதில்கள்	odgovori
பதில்கள்	odgovori
வெனிஸ்	benetke
தொல்லை	težave
தொல்லை	nadloga
தலைகள்	glave
தலைகள்	glav
அஹ்மத்	ahmed
அஹ்மத்	ahmad
அரிசோனா	arizona
அரிசோனா	arizono
ஜூல்	joule
கூட்டத்தை	množice
கூட்டத்தை	množica
கறி	curry
ஈராக்கிய	iraški
ஜெஃப்	jeff
வர்ஜீனியா	virginija
வர்ஜீனியா	virginia
மந்திரங்கள்	manter
பென்சைல்	benzil
படேல்	patel
சுழி	ničla
உணர்ச்சிகள்	reakcije
உணர்ச்சிகள்	odzivi
போர்டு	desko
போர்டு	krovu
போர்டு	deska
போர்டு	tabla
இருப்பை	prisotnost
இருப்பை	prisotnosti
இருப்பை	navzočnost
மாடலிங்	modeliranje
சல்மான்	salman
பிரதமர்கள்	primeminister
பித்தளை	brass
பிடிப்பு	zajetje
பிடிப்பு	zajeti
பிடிப்பு	zajemanje
நகைகள்	dragulji
நகைகள்	nakit
நகைகள்	draguljev
நகைகள்	dragulje
நகைகள்	nakit
நகைகள்	nakit
நாற்கரம்	štirikotnik
பெப்	pep
டச்	dotik
டச்	nizozemsko
டச்	nizozemski
பெரும	galaktični
நெல்லி	nelly
கோரிக்கைகள்	zahteva
கோரிக்கைகள்	prošnje
கோரிக்கைகள்	zaprosila
கோரிக்கைகள்	zahteve
இடி	grmenje
இடி	grom
மிசிசிப்பி	mississippi
தியாகி	mučenik
யாரையும்	kogarkoli
யாரையும்	kdorkoli
ஆல்கஹால்	alkohol
ஆல்கஹால்	alkohola
ரன்கள்	teče
வேட்டையாடும்	plenilske
ரொட்டி	kruh
ரொட்டி	kruha
கும்பல்	banda
கும்பல்	tolpa
கொசு	komarjev
கொசு	komar
கொசு	komarji
பெரியவர்கள்	odrasle
பெரியவர்கள்	odrasli
புளோரின்	fluora
டியான்	dion
மிலன்	milan
மிலன்	milano
திருப்பம்	zasuk
திருப்பம்	preobrat
திருப்பம்	twist
உருளைக்கிழங்கு	krompirja
உருளைக்கிழங்கு	krompir
உருளைக்கிழங்கு	krompirjev
உருளைக்கிழங்கு	krompirja
உருளைக்கிழங்கு	krompir
தெரிந்தது	znana
தெரிந்தது	znane
தெரிந்தது	znan
தெரிந்தது	znani
தெரிந்தது	znano
தெரிந்தது	poznan
விழுந்தது	padel
விழுந்தது	padla
விழுந்தது	padlo
சொர்க்கம்	nebes
சொர்க்கம்	nebesa
சொர்க்கம்	paradiž
சொர்க்கம்	raj
சொர்க்கம்	paradise
வேடிக்கை	zabavno
வேடிக்கை	fun
வேடிக்கை	hec
வேடிக்கை	zabava
வேடிக்கை	smešno
வேடிக்கை	hecno
எதிர்பார்த்த	pričakovani
எதிர்பார்த்த	pričakovana
எதிர்பார்த்த	pričakovan
எதிர்பார்த்த	pričakovali
எதிர்பார்த்த	pričakovano
வடிகட்டி	filter
வடிகட்டி	filtriranje
நுட்பங்களை	tehnik
நுட்பங்களை	tehnikami
நுட்பங்களை	tehnike
சூத்திரங்கள்	formule
புனல்	lijak
துவங்குகிறது	prične
துவங்குகிறது	zagon
தீவிரவாதி	terorist
தீவிரவாதி	terorističnih
தீவிரவாதி	teroristični
தீவிரவாதி	teroristična
பிளாக்பெர்ரி	blackberry
ஆதரிக்கிறது	podpira
தந்தைக்கு	oče
மதியம்	opoldne
மதியம்	poldne
மதியம்	popoldanski
மதியம்	popoldan
மதியம்	popoldne
இம்மானுவேல்	immanuel
இம்மானுவேல்	emmanuel
லோபஸ்	lópez
லோபஸ்	lopez
ஹாலே	halle
வலைப்பூ	blog
பெங்காலி	bengalsko
அத்தி	fige
காற்றியக்கவியல்	aerodinamiko
படகில்	trajekt
சுரங்கங்கள்	predori
சுரங்கங்கள்	tuneli
சுரங்கங்கள்	tunelov
போற்றப்படுகிறது	oboževal
போற்றப்படுகிறது	oboževala
அழுத்தி	kompresor
பழுது	popravila
பழுது	popravila
பழுது	popravilo
அறுகோண	šeststrana
ஊஞ்சல்	zamah
ஊஞ்சல்	swing
பைபிள்	biblija
பைபிள்	biblijo
