και	en
πορτογαλικό	portugese
πορτογαλικό	portugees
κληρονομική	hereditary
τοσκάνη	tuscany
τοσκάνη	toskaanse
λαιμός	keel
λαιμός	nek
έλικα	helix
νέβιλ	neville
πουκάμισο	hemp
χολμς	holmes
χρυσάφι	goud
βιταμίνης	vitamien
κατασκήνωση	kamp
κατασκήνωση	kamp
μαρς	marsh
μαρς	mars
γκάι	guy
λειτουργικές	funksioneel
λειτουργικές	funksionele
ουρές	sterte
απόδραση	ontsnap
βισύ	vichy
αλμανάκ	almanac
λόρκα	lorca
ωριμότητα	mauritius
δημοκράτες	demokrate
μπλουά	blois
απόλυτος	absolute
ζήνωνα	zenon
ρίτσαρντς	richards
βαζάρι	vasari
νεκροταφεία	begraafplase
κριτής	judge
κριτής	regter
αδελαΐδα	adelaide
διεπαφή	koppelvlak
μαριάννα	marianna
μαριάννα	mariana
μαριάννα	marianne
παγωμένο	frozen
παγωμένο	bevrore
παγωμένο	gevries
πιότρ	piotr
γερουσιαστή	senator
χάρμπορ	hawe
επηρεάστηκαν	geraak
επηρεάστηκαν	geaffekteer
επηρεάστηκαν	geaffekteerde
γουάιλερ	wyler
αμφιλεγόμενο	omstrede
μπρεχτ	brecht
αφήλιο	aphelion
παρέμβασης	intervensie
παρέμβασης	broodnodige
κωδικοί	kodes
καταστροφικές	katastrofiese
καταστροφικές	vreeslike
εβδομαδιαίο	daagliks
εβδομαδιαίο	weekliks
εβδομαδιαίο	weeklikse
πανικό	paniek
πανικό	panic
μουσουλμάνος	muslim
μουσουλμάνος	moslem
μουσουλμάνος	moslems
πλαστική	plastiek
πλαστική	plastiek
νιούτον	newton
άξια	worthy
χαβιέρ	javier
βοοειδή	beeste
βοοειδή	bees
ταξίδευε	gekom
φυτείες	kolonisasie
φυτείες	plantations
φωτογραφικές	photographic
φωτογραφικές	fotografiese
έκαστος	elk
χειρισμός	hantering
ντονέτσκ	donetsk
τζέσικα	jessica
γίγαντα	reus
ντίνο	dino
μετοχή	deel
ψέμα	lie
ψέμα	jok
ψέμα	leuen
επαρκείς	voldoende
επαρκείς	voldoende
έναυσμα	sneller
φόστερ	foster
παρνασσού	parnassos
χρονολόγιο	tydlyn
ορίζοντες	horizons
αμφισβήτησε	betwis
εισοδήματα	inkomste
μέισον	mason
μέγιστος	maksimum
τούβλα	sover
απαιτούμενο	vereiste
απαιτούμενο	benodigde
απαιτούμενο	benodig
απαιτούμενο	vereis
ανταγωνιστική	mededingende
γραμματόσημο	stamp
γραμματόσημο	stempel
δασική	bosbou
ελβετικό	swiss
ελβετικό	switserse
ελβετικό	sweedse
νικόδημος	nikodemus
κάμερες	kameras
λέσβος	lesbos
ομιλητής	speaker
ομιλητής	luidspreker
ομιλητής	spreker
μπουργκάς	boergas
προσχώρηση	accession
μοναξιά	solitude
μοναξιά	lonesome
μοναξιά	eensaam
ντάλτον	dalton
γενναίος	dapper
καταφύγια	bunkers
πέτα	fly
πέτα	vlieg
πέτα	gooi
περίπλοκο	complicated
περίπλοκο	ingewikkeld
πιάτσα	piazza
αγριόγατα	wildekat
αναλυτικές	analitiese
ικανοποιητικό	bevredigende
ικανοποιητικό	bevredigend
ικανοποιητικό	voldoening
ένδεκα	elf
τρωκτικά	knaagdier
μπαντ	bud
μπαντ	budd
μεγαλώνουν	blou
προφανή	obvious
πρίν	voor
πρίν	before
σαμάρα	samara
βεγγάλης	bengaalse
ασφαλείς	veilig
ασφαλείς	veilige
σκέτο	gewoon
σκέτο	eenvoudig
καθορισμός	bepaling
καθορισμός	vasberadenheid
μυκήνες	micene
πιέρο	piero
κεραυνό	donderweer
ανιχνευτές	sensors
ανιχνευτές	oordra
ανιχνευτές	skandeerders
ανιχνευτές	scouts
υπέροχη	wonderlik
υπέροχη	heerlik
υπέροχη	lieflik
ισοδύναμες	equivalents
ζέστη	heat
ζέστη	hitte
ζέστη	hot
ζέστη	warm
καλύβες	hutte
μούσες	muses
διαβήτης	diabetes
κρακοβία	krakow
ευρυδίκη	eurydice
πρόβες	repeteer
χειρουργός	chirurg
εξέλσιορ	excelsior
αζτέκων	asteekse
ασταθή	onstabiele
ασταθή	onstabiel
πάρτυ	party
πάρτυ	feesvieringe
πάρτυ	partytjie
φιούρι	fury
πολυ	baie
πολυ	poly
εφηύρε	uitgevind
λιβόρνο	livorno
ελλαδα	griekeland
οικονομίες	besparings
δράκο	draak
δράκο	dragon
ρόμπι	robbie
ρόμπι	robby
μικρόφωνο	mikrofoon
βλήματα	missiele
σίμπα	simba
σίμπα	sheba
προμηθέα	prometheus
πιθανός	moontlik
καουτσούκ	rubber
ανενεργό	onaktief
σύναξη	byeenkoms
κωνστάντιος	constantius
εξάσκηση	practice
εξάσκηση	praktyk
εξάσκηση	oefen
δουλεύοντας	werksaam
ανώμαλη	abnormale
έντομο	insek
έντομο	fout
κοινοβουλευτικές	parlementêre
βαλβίδα	valve
αναισθησία	narkose
βάρκες	boats
βάρκες	bote
γουάιλντερ	wilder
φέρντιναντ	ferdinand
φέρντιναντ	ferdi
βαθύτερα	dieper
κοίτα	kyk
θηλαστικό	soogdier
χωρικοί	villagers
ασκληπιού	asklepios
ενισχυμένη	verhewe
ενισχυμένη	verbeterde
ισχυρισμοί	eise
ισχυρισμοί	bewerings
ίριδα	iris
γνωστική	kognitiewe
κολώνες	pilare
κολώνες	kolomme
σεπτ	sept
ροστόφ	rostof
επιβίωσε	oorleef
επιβίωσε	survived
ζύμωση	gefermenteerde
πισίνα	swembad
νίνα	nina
δημοκρατικούς	demokrate
ρέιμοντ	raymond
ψυχραιμία	humeur
ψυχραιμία	temper
ύποπτος	vermeende
ύποπτος	vermoed
πλευρική	laterale
βέτο	veto
φόρεμα	rok
μαλδίβες	maldives
εταίρος	vennoot
εταίρος	maat
εταίρος	lewensmaat
εταίρος	metgesel
χιούζ	hughes
γέλιο	laughter
γέλιο	lag
γέλιο	lag
μπαρμπαρόσα	barbarossa
απόψε	vanaand
τροφοδοσίας	spyseniering
ενοχή	skuldgevoelens
ενοχή	skuld
υποκείμενα	vakke
τεμάχια	stukke
γκλόρια	gloria
κροάτης	kroatiese
ερασιτέχνης	amateur
υποκατάστασης	vervanging
υποκατάστασης	plaasvervanging
βιώσιμη	volhoubare
ιπτάμενο	vlieënde
ιπτάμενο	flying
αρτουά	artois
συντονισμός	koördinasie
γουόρεν	warren
λίλιαν	lillian
λίλιαν	lilian
νικελίου	nikkel
άπειρες	oneindige
ανεπαρκή	onvoldoende
κλάιν	kline
νότιγχαμ	nottingham
μετάξι	silk
διαλεκτική	dialektiek
ταμίας	kassier
ευκολότερο	makliker
ομοιόμορφη	eenvormige
ομοιόμορφη	uniform
κύκνος	swan
κύκνος	swaan
υποχρεωτικό	verpligtend
απαγορευμένη	verbode
κοζάκοι	kosakke
γκεστάπο	gestapo
ιδού	behold
απορρίπτεται	afgekeur
απορρίπτεται	verwerp
εκτάρια	hektaar
εκτάρια	acres
εκτάρια	akkers
μπι	bea
μπι	bee
χτυπάει	beats
χτυπάει	slae
άντζελα	angela
βρώμιο	broom
σουαζιλάνδης	swaziland
μορίς	maurice
ακίνητα	opsy
ακίνητα	behuising
ακίνητα	eiendom
ρηχά	shallow
μπράντο	brando
πόε	poe
κολυμβητής	swemmer
πτώχευση	bankrot
μεταθανάτια	postuum
ομότιμος	emeritus
περθ	perth
σαχάρας	sahariese
γενετικό	genetiese
τυποποίηση	standardisation
τυποποίηση	standardisering
τραπεζικό	banking
ντίτριχ	dietrich
εμπορεύματα	verhandeling
εμπορεύματα	goedere
οπως	soos
πήγασος	pegasus
νομιμότητα	wettigheid
χόμπιτ	hobbit
σπόρων	saad
λίο	leeu
νίκολσον	nicholson
οντισιόν	oudisie
χαρτογράφηση	mapping
ανίκανος	onbekwaam
ανίκανος	impotent
δόντι	tand
ποτών	drankies
γουίλι	willie
καταρίνα	katharina
τζέφερσον	jefferson
συμπαγές	kompakte
συμπαγές	kompak
συμπαγές	soliede
συμπαγές	solied
κέρτις	curtis
υποψήφιες	kandidate
κατακτητής	conqueror
πορνεία	prostitusie
μειοψηφία	minority
σόμερσετ	somerset
μπόνους	bonus
απόκριση	antwoord
κατοικίδια	troeteldiere
ιξώδες	viskositeit
τζίνι	genie
τζίνι	jeannie
ρινόκερος	renoster
ρινόκερος	rhino
αιφνίδια	skielike
πράσινος	groen
γραμματοσειρά	font
φάρμα	plaas
ατελής	onvolledige
ατελής	onvoltooid
ατελής	onvolledig
νίκολς	nichols
κρυμμένο	versteek
κρυμμένο	weggesteek
κρυμμένο	verberg
μαθήτρια	student
σχετικός	relatief
σχετικός	relatiewe
γενναία	dapper
έρημος	woestyn
κόναν	conan
μάαστριχτ	maastricht
δανικά	deens
δανικά	deense
σκαλοπάτια	trappe
σκαλοπάτια	stappe
πυλώνες	pilare
συμβολικό	simboliese
συμβολικό	simbolies
χορηγία	geborg
χορηγία	geborgde
χορηγία	borgskap
αγωγού	pyplyn
βαφή	verf
βαφή	dye
τελετουργικά	rituals
συνεχιζόμενη	voortgesette
συνεχιζόμενη	voortdurende
επιθετικά	aggressief
ηχητικό	sonic
μπορ	bor
μπορ	bohr
μαγδαληνή	magdalene
μαγδαληνή	magdalena
καρχαρίας	shark
καρχαρίας	haai
καρχαρίας	haaie
παλλάδιο	palladium
τσιπ	chip
κουίνς	kweper
κουίνς	queens
συντρίμμια	puin
σούμαν	schumann
γράψτε	skryf
κούρσα	ras
κούρσα	resies
επαλήθευση	bevestigde
επαλήθευση	bevestig
επαλήθευση	geverifieer
επαλήθευση	verifieer
επαλήθευση	verifikasie
δοκίμασε	probeer
γιονγκ	yong
οικιακή	domestic
οικιακή	huishoudelike
εγκρίνεται	goedgekeur
εγκρίνεται	aangeneem
νοικοκυριά	huishoudings
μπερνίνι	bernini
διακόπτει	onderbrekings
ψυχολόγος	sielkundige
ψυχολόγος	terapeut
ντακότα	dakota
ντακότα	dak
φανταστικά	fantasties
ένσταση	beswaar
μπέικον	bacon
γεφυρών	bridges
γεφυρών	brûe
κάφκα	kafka
πολεμοφόδια	ammunisie
πάρε	neem
πάρε	tree
πάρε	vat
κυκλωμάτων	bane
σκόρδο	knoffel
απρίλη	april
ραβδί	stick
ραβδί	stok
ραβδί	wand
διακοσμητικό	versiering
φασματοσκοπία	spektroskopie
στρογγυλή	rondte
πιστοποίηση	sertifisering
αντωνία	antonia
εδραίωση	konsolideer
μακάο	macau
μακάο	macau
μόλυβδος	lei
μόλυβδος	lood
μόλυβδος	aanvoer
σαρλότ	charlotte
λάουρα	laura
μπαμπά	pa
μπαμπά	pappa
μπαμπά	papa
χαλαρά	ontspanne
χαλαρά	loose
κασέτα	cassette
κασέτα	tape
μπάνιο	stort
μπάνιο	bad
μπάνιο	bath
σιμπέλιους	sibelius
αλλάχ	allah
πρωτο	proto
χάρβεϊ	harvey
βιολογικό	biologiese
καντόνια	cantons
πρωτοπόροι	pioniers
μωσαϊκό	mosaïek
βοηθήματα	vigs
επιφύλαξη	bespreking
πειραματικές	eksperimentele
πειραματικές	eksperimenteel
βίλνιους	vilnius
εισαγωγικά	aanhalings
ογδόντα	eighty
δυσλειτουργία	disfunksie
βαγιαζήτ	bajezid
πόθος	begeerte
πόθος	lust
άμεσος	direk
άμεσος	rig
άμεσος	direkte
γνήσιο	genuine
υπαίθρια	outdoor
υπαίθρια	buite
υπαίθρια	buitelug
υπαίθρια	buitelewe
υπαίθρια	buitelug
συνθετική	sinteties
τσέχωφ	tsjechof
επέτειος	herdenking
γκάλαχερ	gallagher
ντίλαν	dylan
δίκαιη	redelik
χαλαρή	ontspanne
έρβιν	erwin
μπέι	bae
μπέι	bey
μπέι	baai
μπέι	bay
βέλτιστη	optimum
αστερίξ	asterix
προσαρμογές	verstellings
διασυνδέσεις	verbindings
ελαστικά	tyres
τζέφρι	geoffrey
τζέφρι	jeffrey
συλλέγονται	versamelde
βοϊβοντίνα	vojvodina
αλλοίωση	agteruitgang
ζημίες	skadevergoeding
μαρτίνο	martino
κατεδάφιση	demolition
αβεβαιότητα	onsekerheid
καγιάκ	kayak
φάκελος	dossier
φάκελος	koevert
φάκελος	gidse
καζαμπλάνκα	casablanca
άγνωστοι	vreemdelinge
οπλισμένο	gewapende
άβαταρ	avatar
άβαταρ	avatars
ψευδή	vals
γέρος	oud
γέρος	ou
αντέδρασαν	gereageer
ορσίνι	orsini
βάρνα	warna
πίστεψε	glo
εργάτης	worker
εργάτης	werker
εργάτης	arbeider
κεντρο	sentreer
κεντρο	gesentreer
μπορν	bourne
προκατάληψη	bias
προκατάληψη	prejudice
όστιν	austin
απομένει	oorblywende
απομένει	oor
επίγνωση	bewusmaking
επίγνωση	gewaarwording
επίγνωση	bewustheid
εκρηκτική	plofbare
νεφελώματα	newels
σάντσο	sancho
επιδείνωση	agteruitgang
γρηγορότερα	vinniger
σταρκ	stark
διάβασμα	lees
αστρικό	stellar
τεκμηριωμένες	documented
σίνγκερ	sangeres
σίνγκερ	sanger
σίνγκερ	singer
βέιλ	vail
βέιλ	veil
βέιλ	vale
ψηλός	tall
ψηλός	lank
ψηλός	hoog
ρυθμίζεται	gereguleerde
κλάσματα	breuke
τυπικός	tipiese
τυπικός	typical
τεχεράνη	teheran
λάβα	lawa
εναρκτήρια	inaugural
γέροντας	elder
διαφυγή	ontsnap
επική	epic
ασήμαντο	onbelangrik
ασήμαντο	onbeduidend
αποσύρεται	teruggetrokke
συσκευασία	verpakking
συσκευασία	pakkie
συσκευασία	pakket
συσκευασία	verpak
συσκευασία	pakket
πωλητής	verkoper
πωλητής	salesman
πωλητής	verkoper
πιρς	pierce
διοργανωτές	organiseerders
βαθειά	diep
σωτήρας	saviour
σωτήρας	verlosser
σωτήρας	verlosser
φρουροί	guards
φρουροί	wagte
εκεχειρία	wapenstilstand
κρεγκ	craig
κόκκινοι	reds
κόκκινοι	rooi
ξηρασία	droogte
τεράστιος	huge
επιβεβαιώσει	bevestig
ταλιμπάν	taliban
κινούμενο	geanimeerde
άιντραχτ	eintracht
τυποποίησης	standardisation
τυποποίησης	standardisering
καταστείλει	onderdruk
ομολογίες	confessions
μουν	maan
ακατάλληλο	onvanpas
φιλελευθερισμού	liberalisme
νέον	neon
τσέχοι	tsjegge
έξυπνη	hefboom
έξυπνη	clever
έξυπνη	intelligente
έξυπνη	luukse
έξυπνη	slim
έξυπνη	smart
συνδυάζουν	kombineer
κάηκαν	geskryf
εσκεμμένα	opsetlik
αλγέρι	algiers
συνηθισμένος	gewoon
ενήλικο	volwassene
καμπανία	kampanië
αιματηρή	bloody
γκρενόμπλ	grenoble
γκάνταλφ	gandalf
τζόι	joey
φρυγία	frigië
άδειο	leeg
άδειο	leë
άδειο	egipte
πέπλο	veil
έκλεψε	stole
χρηματοδοτήθηκε	gefinansier
σέργιος	sergius
εκτελεστής	assassin
εκτελεστής	skiet
εκτελεστής	skut
μπόγκαρτ	bogart
αναμόρφωση	rehabilitasie
αναμόρφωση	hervorm
διορίζονται	aangestelde
έλσα	elsa
τρελή	mal
απομονωμένη	geïsoleerde
ίψεν	ibsen
νικόλ	nicole
εδω	hier
στάχτη	ashes
στάχτη	ash
σκοτεινά	donker
αύρα	aura
μεταξόνιο	wheelbase
κάντορ	cantor
λεν	len
περιττό	onnodig
τάιλερ	tiaan
τάιλερ	tyler
τάιλερ	temba
μίλητο	miletus
ενθάρρυνση	bemoedigende
ενθάρρυνση	aanmoediging
ενθάρρυνση	moedig
κατάσκοπος	spy
κανονικός	gereelde
ενδιάμεσες	interim
ενδιάμεσες	intermediate
δευτερεύον	sekondêr
δευτερεύον	sekondêre
κασσάνδρα	cassandra
στοίχημα	bie
στοίχημα	bet
ευχάριστο	aangenaam
ευχάριστο	aangenaam
επιλεγμένες	gekose
επιλεγμένες	gekies
επιλεγμένες	gemerk
ίζημα	sediment
εντοπισμός	opsporing
εντοπισμός	bediening
πιάστηκε	gevang
μπόλτον	bolton
σαμψών	samson
γκέντελ	gödel
νταϊάνα	diana
γιατι	hoekom
γιατι	waarom
ντόρα	dora
φέι	fay
κακοποίηση	misbruik
πρωτέα	proteus
επιτήρηση	toesig
επιτήρηση	observasie
διακριτική	diskrete
θόρυβος	geraas
άπειρα	oneindige
τριφύλλι	lusern
τριφύλλι	clover
τριφύλλι	shamrock
νατάλια	natalia
φιλανθρωπική	liefdadigheid
νίντζα	ninja
νατάσα	natasha
καθολικές	katolieke
καθολικές	katoliek
μέχελεν	mechelen
κέλτες	kelte
καθαρότητας	reinheid
σύμβουλοι	konsultante
κυρίες	dames
μπαταρία	battery
υγιή	gesonde
νομάδες	nomads
τερματικό	terminaal
συνιστώσα	komponent
διαμεσολάβηση	bemiddeling
συμμαθητές	klasmaats
τσίλι	chilli
οδήγησης	bestuur
οδήγησης	driving
συμφιλίωση	versoening
αλήθειες	waarhede
τροποποιημένη	gewysig
αντλία	pomp
αδικήματα	oortredings
αδικήματα	misdrywe
στίγματα	ruimtes
στίγματα	kolle
επικριτές	critics
λατίνος	latino
φυλακισμένος	gevangene
φυλακισμένος	opgesluit
πικ	piekniek
ανόργανα	anorganiese
μάγκι	maggie
τοξότης	archer
τοξότης	boogskutter
τοξότης	sagittarius
μωυσής	moses
ζωολογικό	dieretuin
ζωολογικό	zoo
ναυπηγική	skeepsbou
αδράνεια	onaktiwiteit
τρεβίζο	treviso
ταλίν	tallinn
καταστροφικό	katastrofiese
καταστροφικό	vreeslike
πατρίσια	patricia
καθρέφτη	weerspieël
καθρέφτη	spieël
καθρέφτη	spieëlbeeld
καθρέφτη	dupliseer
μίνας	minas
πολική	polêre
καταναλωτών	verbruikers
φλάβιος	flavius
ψυχίατρος	psigiater
θησαυροί	treasures
ασπίδες	shields
αγκώνα	elmboog
χαντ	hud
χαντ	hunt
κοέν	cohen
συκώτι	lewer
χρωμίου	chroom
σούπα	sop
κίτρινος	yellow
απομονωμένο	geïsoleerde
μινωική	minoïese
ριβέρα	rivera
χαμένος	loser
χαμένος	verloorder
χαμένος	verlore
χαμένος	verloor
θαυμαστής	waaier
θαυμαστής	aanhanger
θαυμαστής	bewonderaar
χάμφρεϊ	humphrey
δρομολόγιο	roete
δρομολόγιο	reisplan
σύντηξη	fusie
κριτικά	feitlik
μέλισσες	bye
ταυτοχρόνως	gelyktydig
τσελεμπή	çelebi
ποικιλομορφία	verskeidenheid
γκέιλ	gale
γκέιλ	gail
χαλιφάτο	kalifaat
κάθισμα	sitplekke
κάθισμα	sitplek
εννοώντας	betekenis
κερκ	kirk
κερκ	damara
γκίμπσον	gibson
αλβανός	albanees
γουαδελούπη	guadeloupe
ταχυδρόμος	postman
επισκοπική	episkopale
σιταριού	koring
περίεργη	nuuskierig
περίεργη	eienaardige
πανικού	paniek
πανικού	panic
φιλελεύθερος	libertarian
φιλελεύθερος	liberale
τικ	bosluis
εικονογράφος	illustreerder
ισλαμιστές	islamitiese
μπουθ	booth
νομιμοποίηση	wettigheid
ράινερ	rainer
χάρρυ	harry
συστηματικές	stelselmatig
ριζοσπαστικό	radikale
φτωχό	poor
φτωχό	arme
φτωχό	swak
φτωχό	armes
ατσάλι	staal
νοσοκόμα	nurse
νοσοκόμα	verpleegster
ράιχσταγκ	reichstag
δανοί	deens
δανοί	deense
δανοί	danes
φράι	fry
επιδείξεις	vertonings
φώκλαντ	falklands
φάρο	faro
φάρο	vuurtoring
αντίπαλός	teenstander
συνεταιρισμός	vennootskap
συνεταιρισμός	koöperatiewe
ταξιαρχίες	brigades
χειριστής	operator
διένεξη	dispuut
διένεξη	geskil
καταχωρήσεις	inskrywings
αντίο	vaarwel
συνθέσεων	konfigurasies
προέδρων	presidente
μασκότ	mascot
μίκι	mickey
βαλκανικές	balkan
εκδικητές	avengers
ταξίαρχος	brigadier
λένον	lennon
σούπερμαν	superman
θηλυκή	vroulik
σονάτες	sonatas
εκθετική	eksponensiële
βοσκός	shepherd
βοσκός	herdershond
επιλεγμένο	gekose
επιλεγμένο	gekies
επιλεγμένο	gemerk
γενναιότητα	dauntless
γενναιότητα	dapperheid
μηνιαίο	maandelikse
μηνιαίο	maandeliks
μυθολογικό	mitologiese
επαναλαμβανόμενη	herhaalde
επαναλαμβανόμενη	herhalend
επαναλαμβανόμενη	herhaalde
μαντήλι	sakdoek
εγκυκλοπαιδικές	encyclopaedic
χειροκίνητα	handleiding
χειροκίνητα	handmatige
χειροκίνητα	hand
χειροκίνητα	manual
χειροκίνητα	januarie
χειροκίνητα	eiehandig
ρόουντς	rhodes
έσσεν	essen
δεκατέσσερις	veertien
κρεμλίνο	kremlin
ακόλουθους	volgelinge
πογκρόμ	pogroms
πάπυρο	scroll
πάπυρο	papirus
καλαβρία	calabria
κρασιά	wyn
παραλήπτες	ontvangers
κερτ	kurt
κερτ	curt
παραθύρων	windows
παραθύρων	vensters
ωκεανούς	oseane
απαρτχάιντ	apartheid
προτείνετε	aanbeveel
κόουλ	cole
μπρέντα	brenda
δντ	imf
πανώλη	plaag
ισραηλινό	israeliese
απαγγελία	voordrag
αποτύπωση	verbeelde
ενω	ruk
ενω	terwyl
ανέκδοτο	joke
ζούγκλα	jungle
τούνελ	tonnel
καραβάτζιο	caravaggio
εντατικά	intensiewe
ρέιτσελ	rachel
μπόστον	boston
δεκατέσσερα	veertien
νάσερ	nasser
ταχύτερη	vinniger
χρωστική	dye
χρωστική	pigment
ιθαγένεια	nasionaliteit
ιθαγένεια	burgerskap
τρικ	strik
κουίν	quinn
φρέσκο	vars
εκτεθεί	blootgestel
εκτεθεί	kaak
τζέικ	jake
μπέκετ	beckett
συμβιβασμό	benadeel
απεργίες	strikes
γαλικία	galicia
μαγικά	toor
μαγικά	magic
μαγικά	magiese
μαγικά	magical
όμποε	hobo
ιλίου	ilium
εικονογραφημένα	uitgebeeld
γκογκ	gogh
γκρέγκορι	gregory
γκρέγκορι	gregorius
ώριμα	volwasse
ορφανά	orphan
ευλογιά	pox
ευλογιά	pokke
αντόν	anton
σωλήνας	pyp
σωλήνας	tube
σωλήνας	buis
σωλήνας	tuinslang
κολόμβος	columbus
ορατότητα	sigbaarheid
ορατότητα	toeganklikheid
ορατές	sigbare
ορατές	sigbaar
ολα	alles
ολα	alle
ολα	alles
ολα	all
ολα	almal
ολα	al
ολα	als
ζώντας	leef
ζώντας	tuiste
αγοραστές	kopers
σταθεροποίηση	stabilisering
κύμη	kimi
φωτιές	fires
φωτιές	vure
επανδρωμένο	beman
δροσιά	dew
αποβάθρες	docks
γουόρντ	ward
δύσκολος	moeilik
χελώνα	skilpad
χελώνα	tortoise
μάλερ	mahler
επερχόμενη	komende
επερχόμενη	opkomende
επερχόμενη	naderende
άγριες	wildernis
άγριες	wild
άγριες	wilde
όκλαντ	oakland
όκλαντ	auckland
ακουστικό	akoesties
απάντησαν	geantwoord
οράματα	visioene
οράματα	visions
χόουπ	hoop
μαφία	mob
μαφία	mafia
καλαμάκι	strooi
περιέργεια	nuuskierig
περιέργεια	eienaardige
περιέργεια	nuuskierigheid
νεκρολογία	huldeblyk
απασχολούνται	employed
γιαχβέ	yahweh
ισοδυναμία	ekwivalensie
ενημερώνεται	opgedateer
ενημερώνεται	gewysig
ενημερώνεται	bygewerk
οδοντιατρική	tandheelkunde
περιττή	onnodig
ακτίου	actium
τόκυο	tokyo
τόκυο	tokio
γουόρνερ	warner
κολυμβητές	swemmers
αμινο	amino
έντο	edo
δραστικότητα	aktiwiteit
φωτισμός	beligting
χρηματοοικονομικά	finansieel
χρηματοοικονομικά	finansies
διερμηνέας	vertaler
διερμηνέας	interpreteerder
ουισκόνσιν	wisconsin
σαμποτάζ	sabotage
τσεχική	tsjeggiese
τσεχική	tsjeggië
ελάττωση	verminder
επαναλήψεις	reps
καλυμμένο	gedek
απορίες	vrae
μακιγιάζ	grimering
προσβολές	beledigings
προσβολές	beledig
μπλέικ	blake
εταιρική	corporate
εταιρική	korporatiewe
φολκ	falk
χαμόγελο	smile
χαμόγελο	glimlag
σαξονία	sakse
ελκυστική	aantreklike
διαπραγμάτευση	onderhandeling
εκπαιδευτεί	opgeleide
διαφύλαξη	bewaring
κρίσιμες	kritieke
κρίσιμες	krities
κρίσιμες	kritiese
κρίσιμες	kritiek
γάλλιο	gallium
μνημόνιο	memorandum
φωνητικές	vocal
ονομαστικές	nominaal
απαράδεκτη	onaanvaarbare
όλαφ	olaf
ανθρωπιστικές	geesteswetenskappe
προσφάτως	onlangs
ελλήσποντο	hellespont
μπιάνκα	bianca
ντιντιέ	didier
ακροατήριο	gehoor
ψύξης	verkoeling
άλισον	alison
βαθύτερη	dieper
τιτάνα	titan
βερμούδες	bermuda
εφευρέθηκε	uitgevind
αντίλλες	antille
χίλαρι	hillary
χίλαρι	hilary
μάγκνους	magnus
τυφλός	blind
ορμόνη	hormone
σκύθες	skitiërs
προβληματικό	problematies
σάντρα	sandra
λόρεν	lauren
λόρεν	loren
καρτιέ	cartier
βορράς	noorde
βορράς	noord
τριαντάφυλλο	roos
ακίνητο	eiendom
άντριαν	adrian
αναθεωρημένη	revised
σιδηρόδρομοι	railways
αγγέλους	angels
καθυστερήσει	vertraag
αερογραμμές	airlines
καραμπάχ	karabakh
φόρτωση	laai
φόρτωση	las
στρες	stres
στρες	stress
αίολος	aeolus
δυαδικό	binêre
τέφρα	ashes
τέφρα	ash
προβλεπόμενη	voorspelde
μάρτυς	getuienis
εμπειρική	empirical
χρουστσόφ	chroesjtsjof
πρωτονίων	proton
πληγή	wonde
διαπραγματευτεί	onderhandel
άσθμα	asma
τσινγκ	ching
σκεφτείτε	dink
γκουίντο	guido
νεφρά	nier
ψηφοφόρους	stemmers
ψηφοφόρους	kiesers
κοιμάται	slaap
κοιμάται	slapende
φούλαμ	fulham
προπύργιο	bastion
περσεφόνη	persephone
εικονικό	placebo
εικονικό	yster
εικονικό	virtuele
λαρς	lars
ικανές	bekwame
κας	kontant
κας	cass
ουγγρικό	hongaarse
ιουδαϊσμό	judaïsme
ανατόλι	anatoli
βδομάδες	weke
μπαταρίες	batterye
μπρατισλάβα	bratislava
προπονήσεις	training
πιανίστα	pianis
φασισμού	fascisme
κοχ	koch
πλήθη	skares
βραχονησίδα	skeer
κανόνι	cannon
κανόνι	kanon
ιστορια	berig
ιστορια	geskiedenis
ιστορια	history
ακροατές	luisteraars
δραστική	onaktiewe
δραστική	aktief
αγρίππα	agrippa
χορδή	koord
προύσα	bursa
προτεινόμενο	voorgestelde
προτεινόμενο	aanbevole
προτεινόμενο	voorgestel
προτεινόμενο	aanbevole
προτεινόμενο	aanbeveel
αμυντικά	verdedigende
ελίζα	eliza
κρυπτογράφηση	enkripsie
κρυπτογράφηση	onderteken
κρυπτογράφηση	kriptografie
εθνοτική	etniese
εθνοτική	etnies
προσευχές	prayers
αναπόφευκτα	onvermydelike
χρήσιμος	bruikbare
χρήσιμος	nuttig
οσάκα	osaka
ιούδας	judas
αναρχία	anargie
τόνου	tuna
ασιάτες	asiese
ασιάτες	asiatiese
αεροδυναμική	aërodinamika
τζέιμι	jamie
χρωμόσωμα	chromosoom
εξοπλισμένα	toegerus
αδράνειας	onaktiwiteit
περιβαλλοντικά	environmental
γκαστόν	gaston
μοροζίνι	morosini
λύκο	lupus
διοκλητιανού	diocletianus
έλικες	skroewe
πυρηναία	pireneë
διαβουλεύσεις	samesprekings
σπάρτακος	spartacus
ξηρή	droë
ξηρή	dry
ξηρή	droog
συντονιστής	moderator
συντονιστής	koördineerder
τρόμος	gruwel
τρόμος	riller
τρόμος	horror
νας	nash
ατμό	steam
αστραπή	weerlig
ελάφι	takbokke
ελάφι	takbok
ελάφι	hert
δοκιμασίες	probeerslae
δοκιμασίες	toetse
φόνος	moord
ξιφασκία	fencing
βηθλεέμ	bethlehem
βηθλεέμ	betlehem
ρίμινι	rimini
βαρύτερο	swaarder
βαρύτερο	swaarste
