tudi	همچنین
noge	پاهای
noge	پایی
noge	پاهایش
noge	نوازش
noge	پاها
noge	پا
indijski	سرخپوست
indijski	هندی
klasično	کلاسیک
klasično	کلاسیک
klasično	classic
strelec	کمان
dolžnosti	وظیفه
dolžnosti	تکالیف
dolžnosti	وظایف
sezon	فصلها
sezon	فصول
dame	خانما
dame	بانوان
dame	خانمها
poslan	ارسالی
pogodba	قرارداده
pogodba	قرارداد
pogodba	عهدنامه
pogodba	معاهده
pogodba	پیمان
mreže	تورها
nesreče	حادثه
nesreče	تصادفی
nesreče	تصادف
nesreče	تصادفات
nesreče	حوادث
nesreče	فجایع
nesreče	حوادث
ocena	ارزیابی
ocena	برآورد
ocena	تخمین
ocena	برآورد
ocena	تخمین
ocena	ارزیابی
pokopališču	قبرستان
pokopališču	گورستان
turnirju	مسابقات
turnirju	تورنومنت
turnirju	تورنمنت
single	تکی
single	single
single	تک
storitve	خدمات
storitve	خدمت
storitve	سرویس
storitve	خدمات
tkiva	بافت
tkiva	بافتی
tkiva	بافتهای
tkiva	بافتها
zmagala	برنده
zmagala	پیروز
zmagala	برد
zmagala	وون
znamenitosti	مناظر
znamenitosti	دیدگان
znamenitosti	گردشگری
znamenitosti	گردش
znamenitosti	سیاحت
anne	آن
stolpa	برجهای
stolpa	برجها
stolpa	برج
priljubljena	عامه
priljubljena	محبوبه
priljubljena	محبوب
vhod	ورودی
vhod	مدهوش
poimenovanje	نامگذاری
poimenovanje	شرح
poimenovanje	مشخصات
poimenovanje	توصیف
gozdovi	وودز
gozdovi	جنگلهای
gozdovi	جنگلها
gozdovi	فارست
gozdovi	جنگل
gozdovi	جنگلی
ogromno	بزرگی
elizabeth	الیزابت
joachim	یواخیم
porazi	شکست
revijo	مجله
luni	ماهها
luni	قمر
luni	ماه
luni	moon
jugoslovanski	یوگوسلاوی
kaplan	کاپلان
felipe	فیلیپه
buenos	بوئنوس
andreas	آندریاس
naši	ما
odrasle	بزرگسال
odrasle	بزرگسالان
odrasle	بزرگترها
pridobivanje	واکشی
pridobivanje	استخراج
alp	آلپ
alp	آلپ
zaprt	بسته
faza	مرحله
faza	فازی
faza	فاز
faza	مرحله
faza	صحنه
faza	استیج
jacob	یعقوب
jacob	جیکوب
jacob	یاکوب
jacob	جاکوب
strokovnjaki	متخصصان
strokovnjaki	متخصصین
strokovnjaki	کارشناسان
strokovnjaki	متخصصین
vzporedno	موازی
roka	بازو
roka	دست
roka	آرم
roka	بازوی
roka	دست
podaj	گذری
podaj	مجالس
podaj	گذر
podaj	عبور
podaj	پاس
wales	ولز
wales	ویلز
posamezni	شخصی
posamezni	فرد
invazijo	تهاجم
invazijo	هجوم
russell	راسل
krščanstvo	مسیحیت
miller	میلر
analize	تحلیل
analize	آنالیز
hitreje	تندتر
adams	آدامز
adams	ادامز
self	نفس
self	بخود
domnevno	منتسب
sprejeti	accept
sprejeti	پذیرش
sprejeti	قبول
domovino	میهن
uvod	معرفی
uvod	مقدمه
uvod	اشنایی
uvod	آشنایی
uvod	مقدمه
uvod	prelude
napačno	اشتباه
napačno	نادرست
marina	مارینا
ura	ساعتی
ura	ساعت
ura	کلاک
ura	ساعت
leo	لئو
leo	leo
nick	نیک
odločitve	تصمیم
odločitve	تصمیمات
kakovosti	کیفیتی
kakovosti	کیفیت
kraje	سرقت
kraje	دزدی
vojak	سرباز
vojak	سربازی
hude	شدید
dvojno	دابل
dvojno	دوگانه
dvojno	دوتایی
irski	ایرلند
irski	ایرلندی
irski	ایرلند
dlje	دورتر
paris	paris
paris	پاریسی
paris	پاریس
loire	لوآر
konj	اسب
krajše	کوتاهتر
zanima	علاقمندی
zanima	علاقه
zanima	علاقمند
vino	شرابی
vino	شراب
vino	باده
arhitektura	architecture
arhitektura	معماری
čelu	پیشانی
čelu	پیشونی
čelu	پیشانیش
čelu	اسپیرهد
sestre	خواهران
sestre	پرستاران
kovine	متال
kovine	فلز
kovine	فلزی
kovine	فلزات
kovine	قلیایی
signal	انتن
signal	سیگنال
signal	علامت
zgodovinska	تاریخی
zgodovinska	تاریخی
srečo	خوشبختی
srečo	شادی
srečo	خوشی
srečo	شانس
neznano	ناشناخته
zaporedno	پیاپی
zaporedno	متوالی
odlikovan	آراسته
post	پست
post	پستی
post	post
tekočine	مایعات
tekočine	سیال
tekočine	مایع
tekočine	شاره
tekočine	مایع
tekočine	مایعات
jezikoslovec	زبانشناس
stanislav	استانیسلاو
formulo	فرمول
blues	بلوز
primeren	مناسب
primeren	مناسبه
deklica	دختری
deklica	دختر
deklica	girl
naslovov	عناوین
sporočila	پیامها
sporočila	پیام
krajevni	محلی
zgraditi	بسازم
zgraditi	ساختن
zgraditi	بساز
zgraditi	بسازید
zgraditi	بسازی
danilo	دانیلو
lepa	زیباست
lepa	زیبا
lepa	خوشگل
lepa	قشنگ
lepa	خوشگل
lepa	خوشگله
lepa	خیلی
molekul	مولکولها
molekul	مولکول
molekul	مولکولهای
javna	عمومی
javna	علنی
javna	همگانی
javna	public
statistika	آمارهای
statistika	آمار
mlada	جوان
mlada	یانگ
mlada	جوون
mlada	یونگ
baker	مس
baker	بیکر
baker	نانوا
širina	عرض
lastnost	ویژگی
lastnost	ویژگی
lastnost	دارایی
lastnost	ملک
lastnost	اموال
lastnost	مالکیت
resno	جدی
tehnično	فنی
tehnično	تکنیکی
železniški	ریل
naprav	دستگاهها
naprav	دستگاههای
opazili	خالدار
opazili	بشناس
izbira	گزینش
izbira	انتخاب
izbira	انتخاب
pittsburgh	پیتزبورگ
zvok	صوت
zvok	صدا
zvok	صدا
rubens	روبنس
vladavino	سلطنت
vladavino	حکمرانی
hrib	تپه
hrib	هیل
osebna	شخصی
delta	دلتا
delta	دلتای
fred	فرد
massa	ماسا
konjeniški	سوارکاری
button	دکمه
vzpon	عروج
vzpon	صعود
vzpon	طلوع
vzpon	عروج
vzpon	صعود
pripoved	روایت
vstop	ورودی
vstop	مدهوش
vstop	مدخل
vstop	ورودی
vstop	ورود
mika	وسوسه
mika	میکا
dokazal	اثبات
pravica	عدالت
pravica	عدل
dnevno	روزانه
dnevno	daily
dnevno	دیلی
odraslih	بزرگسال
odraslih	بالغ
odraslih	بزرگسالان
prestolnica	پایتخت
prestolnica	سرمایه
oklepna	زرهی
yeung	یئونگ
reševanje	نجات
reševanje	ذخیره
reševanje	ذخیرۀ
reševanje	نجات
švici	سویس
švici	سوییس
švici	سوئیس
helikopter	هلیکوپتر
helikopter	بالگرد
helikopter	هلیکوپتر
helikopter	بالگرد
iran	ایران
iran	سوادکوه
orgle	فورته
orgle	ارگ
orgle	ارگان
orgle	اندام
predmeti	موارد
predmeti	اشیاء
predmeti	اجسام
predmeti	اشیا
europe	اروپای
europe	اروپا
koncentracije	غلظت
koncentracije	غلظت
razširjen	گسترده
okrožju	شهرستان
okrožju	کانتی
potreben	لازم
potreben	نیاز
potreben	شهوتی
gozda	وودز
gozda	فارست
gozda	جنگل
gozda	جنگلی
emerson	امرسون
berger	برگر
pretok	جریان
lang	لنگ
ustanove	موسسات
ustanove	نهادهای
ustanove	مؤسسات
koristi	فواید
koristi	منافع
america	آمریکای
america	امریکا
america	آمریکا
monza	مونتزا
osebi	شخص
rep	تیل
rep	دم
rep	دمش
rep	نماینده
veja	انشعاب
veja	برنچ
veja	شاخه
tovarne	کارخانجات
strogo	اکیدا
strogo	اکیداً
formalno	صوری
formalno	رسمی
črka	حرف
črka	نامه
črka	نامهای
stavb	ساختمانهای
stavb	ساختمانها
organ	تسلط
organ	سلطه
organ	ارگ
organ	ارگان
organ	اندام
projektov	پروژههای
novice	اخبار
novice	نیوز
novice	خبر
novice	خبری
novice	اخباری
case	پرونده
case	کیس
case	مورد
lista	ورقه
lista	برگه
eng	انگ
eng	eng
stekla	گلاس
stekla	گلس
stekla	لیوان
stekla	شیشه
eva	ایوا
eva	اوا
eva	اِوا
river	ریور
river	رود
river	رودخانه
vsota	مجموع
vsota	مبلغ
oborožene	مسلح
oborožene	مجهز
poveljniki	فرماندهان
preprečevanje	پیشگیری
aktivna	فعال
turizem	گردشگری
ulice	خیابانها
ulice	خیابان
zelene	کرفس
zelene	سبز
zelene	گرین
times	زمانهای
times	times
times	دفعات
times	تایمز
luis	لویس
pont	پون
pont	پنت
kovin	متال
kovin	فلز
kovin	فلزی
kovin	فلزات
kovin	قلیایی
legija	لژیون
legija	سپاه
neodvisna	مستقل
toplice	چشمه
toplice	اسپا
verige	زنجیرها
verige	زنجیری
verige	زنجیره
verige	زنجیر
verige	زنجیرهای
aviation	هوانوردی
aviation	هواپیمایی
širjenje	انتشار
širjenje	پخش
širjenje	گسترده
širjenje	گسترش
širjenje	انبساط
širjenje	بسط
pozitivne	مثبت
izbrani	برگزیده
izbrani	برگزیده
akademijo	آکادمی
akademijo	فرهنگستان
bridge	پل
bridge	پلی
luči	چراغها
luči	چراغ
želja	خواهان
želja	طالب
želja	میل
želja	هوس
želja	آرزو
želja	کاش
želja	ارزو
želja	ارزوی
želja	آرزو
vitez	شوالیه
vitez	نایت
slovaška	اسلواکی
rudi	رودی
stockholm	استکهلم
svoboda	ازادی
svoboda	آزادی
dinamo	دینامو
dinamo	دینامو
amerika	آمریکای
amerika	امریکا
amerika	آمریکا
wood	چوبی
wood	وود
wood	چوب
četrta	چهارمی
četrta	چهارم
noben	هیچکدام
odkrila	کشف
računalnik	رایانه
računalnik	کامپیوتر
adrian	ادرین
adrian	آدریان
adrian	آدرین
fizično	جسمی
fizično	بدنی
fizično	فیزیکی
zupan	شهردار
empire	امپراطوری
empire	امپایر
empire	امپراتوری
taborišče	اردوگاه
taborišče	اردو
taborišče	کمپ
meta	متا
romunija	رومانی
howard	هوارد
howard	هاوارد
črte	خطوط
kmetje	کشاورزان
kmetje	کشاورز
vključeni	شامل
faktor	فاکتور
faktor	عامل
priljubljen	عامه
priljubljen	محبوبه
priljubljen	محبوب
vrhunec	اوج
posebnost	تخصص
španska	اسپانیا
španska	اسپانیایی
studio	studio
studio	استودیو
studio	استدیو
oder	داربست
oder	مرحله
oder	صحنه
oder	استیج
naravna	طبیعی
naravna	natural
stone	سنگ
stone	استون
stone	سنگی
stone	سنگسار
okno	پنجره
navadni	معمولی
širše	بازتر
širše	وسیعتر
širše	وسیعتر
ozadje	زمینه
nauk	اخلاقی
nauk	اخلاق
kevin	کوین
kevin	kevin
priča	ناظر
priča	شهادت
priča	شاهد
priča	شاهدی
priča	گواه
ravnatelj	مدیر
evrovizije	یوروویژن
duh	شبح
duh	گوست
duh	روح
duh	روحی
duh	اسپریت
duh	روح
blaga	کالاهای
blaga	کالا
blaga	اجناس
blaga	کالاها
blaga	خفیف
blaga	ملایم
kovač	آهنگری
kovač	آهنگر
senat	سنا
senat	سنای
dvajset	بیست
odvisen	معتاد
its	its
najmlajši	جوانترین
misel	تفکر
nacionalna	نشنال
nacionalna	ملی
anglijo	انگلستان
anglijo	انگلیس
idej	ایده
dimitrij	دمیتری
stališča	نماها
stališča	بازدیدهای
stališča	نماهای
stališča	مواضع
stališča	موقعیتهای
kolo	فرمون
kolo	چرخ
kolo	دوچرخه
kolo	موتور
kolo	دوچرخه
bojna	مقابله
bojna	نبرد
nizozemsko	هلند
nizozemsko	هالند
nizozemsko	هلند
nizozemsko	هلندی
nizozemsko	داچ
nizozemsko	هلند
palačo	کاخ
palačo	قصر
legenda	افسانه
legenda	اسطوره
ploščo	تابلو
ploščo	پانل
ploščo	پنل
ploščo	تابلوی
arabski	عرب
arabski	عربها
arabski	عربی
arabski	تازی
omrežje	توری
omrežje	گرید
omrežje	شبکه
omrežje	شبکه
omrežje	network
odkritja	کشفیات
odkritja	اکتشافات
shoemaker	کفاش
drame	درام
roberta	روبرتا
cezar	سزار
človeški	انسان
človeški	انسانی
človeški	بشر
težo	وزنش
težo	وزنه
težo	وزن
svetovalec	مشاور
svetovalec	مشاور
svetovalec	مشاور
watanabe	واتانابه
prah	غبار
prah	خاک
zmaj	کایت
zmaj	بادبادک
zmaj	اژدهای
zmaj	دراگون
zmaj	اژدها
zunanja	خارجی
vina	شرابی
vina	شراب
vina	باده
oko	چشم
oko	چشمی
desetletjih	دهه
majhni	کوچک
majhni	small
majhni	کوچکی
majhni	اسمال
staršev	والدین
perry	پری
soboto	شنبه
erik	اریک
nabojev	ویزیت
skrb	وقتِ
skrb	مراقبت
skrb	خونگرم
skrb	نگرانی
mediji	رسانه
verski	مذهبی
verski	دینی
kushiro	کوشیرو
režiral	کارگردانی
izboljšanje	بهبودی
izboljšanje	بهبود
izboljšanje	بهبود
izboljšanje	اصلاحات
izboljšanje	بهبود
turneje	تورها
philip	فلیپ
philip	فیلیپ
božič	کریسمس
srečanje	ملاقات
srečanje	جلسه
srečanje	دیدار
srečanje	رویارویی
srečanje	دیدار
srečanje	گردهمایی
argentina	آرژانتین
zapora	زندان
campbell	کمپل
campbell	کمپبل
campbell	کمبل
operacijo	عملیات
operacijo	عمل
operacijo	جراحی
ptice	پرندگان
izbrane	برگزیده
atomov	اتمهای
atomov	اتمها
obraz	چهره
obraz	صورت
obraz	face
dreves	درخت
dreves	درختان
dreves	درختها
agencija	سازمان
agencija	نمایندگی
agencija	آژانس
izdelki	مقالات
izdelki	مقاله
izdelki	محصولاتی
izdelki	محصولات
nobena	هیچکدام
bitja	موجودات
bitja	مخلوقات
bitja	بندگان
tanka	مخزن
tanka	تانک
tanka	تنک
tanka	لاغر
tanka	نازک
tanka	لاغری
morskih	دریایی
morskih	مارین
alessandro	الساندرو
alessandro	آلساندرو
versko	دینداری
versko	مذهبی
versko	دینی
hdd	hdd
zvoka	صوت
zvoka	صدا
sol	سالت
sol	نمکی
sol	نمک
sol	سول
sol	sol
sol	سل
motivi	انگیزش
ueda	اوئدا
predhodno	مقدماتی
predhodno	پیشین
predhodno	قبلی
plemen	قبایل
plemen	قبیله
plemen	پشتون
plemen	قبایلی
romanov	رمان
britanci	بریتانیایی
britanci	بریتانیا
iau	iau
usposabljanje	آموزش
usposabljanje	تمرین
usposabljanje	تمرینات
usposabljanje	آموزشی
usposabljanje	تعلیم
usposabljanje	اموزش
villa	ویا
villa	ویلایی
villa	ویلا
villa	ویلای
turški	ترکیه
turški	ترکی
vedel	دانستم
dediščina	ارث
dediščina	میراثی
dediščina	میراث
dediščina	میراث
dediščina	ارث
ian	لان
ian	ایان
lov	شکار
non	عدم
non	غیر
pripravljen	اماده
pripravljen	آماده
pripravljen	مهیا
igrajo	پخش
srebro	نقره
srebro	سیمین
srebro	سیلور
zgodnja	پگاه
zgodnja	اوایل
savo	ساوو
izrazi	تجلّی
izrazi	عبارت
izrazi	عبارتهای
izrazi	شروط
izrazi	اصطلاحات
izrazi	شرایط
johansson	جوهانسون
enaki	برابر
enaki	مساوی
izkušenj	تجربه
pouk	کلاس
pouk	کلاسهای
pouk	کلاسها
pouk	رده
pouk	ردۀ
pouk	کلاس
pouk	طبقاتی
pouk	class
pouk	کلاسی
turško	ترکیه
turško	ترکی
heera	هیرا
zaslug	لیاقت
zaslug	شایستگی
trdil	ادعا
perzijski	پرشین
perzijski	ایرانیان
perzijski	ایرانی
perzijski	فارسی
tovarna	کارخانه
prireditev	رویداد
prireditev	واقعه
prireditev	رخداد
alpski	آلپاین
snemanje	ضبط
snemanje	فیلمبرداری
snemanje	بازیگران
revolucijo	انقلابی
revolucijo	انقلاب
vasilij	واسیلی
vodilo	راهنما
vodilo	هدایت
vodilo	راهبر
diplomatsko	دیپلماتیک
predstavljala	تصور
jezus	عیسی
strokovnjak	متخصص
strokovnjak	کارشناس
strokovnjak	expert
kakovost	کیفیتی
kakovost	کیفیت
rakete	موشکها
bratje	برادرهای
bratje	برادران
bratje	برادرها
omejena	محدود
omejena	ممنوع
delovni	کار
zares	واقعآ
zares	واقعا
odgovoren	مسئول
odgovoren	مسول
odgovoren	مسئولیت
paolo	پائولو
geslo	گذرواژه
geslo	پسورد
notranja	interior
notranja	داخلی
notranja	درونی
notranja	داخلی
notranja	درونی
notranja	درونی
vidni	نمایان
vidni	مرئی
dekan	دین
obnovo	بازگردانی
obnovo	مرمت
obnovo	ترمیم
arhitekturo	architecture
arhitekturo	معماری
zasedba	گچ
zasedba	بیندازید
nikolajevič	نیکولاویچ
kemijsko	شیمیایی
varno	ایمن
varno	امان
varno	امن
varno	سالم
varno	ایمن
varno	امن
parker	پارکر
navratilova	ناوراتیلووا
kraji	مکانهایی
kraji	مکانها
kraji	مساجد
križec	صلیب
križec	کراس
križec	عبور
mayer	مایر
prostori	فضاهای
figure	شکلها
figure	شکلی
figure	شکلهای
figure	ارقام
abraham	آبراهام
abraham	قصّه
abraham	ابراهیم
naslovnica	تیتر
grška	یونان
grška	یونانی
oskar	اسکار
oskar	اسکار
cikel	سیکل
cikel	چرخه
julius	جولیوس
julius	ژولیوس
dosežki	دستاوردهای
brazilija	برزیل
obroč	حلقه
obroč	رینگ
obroč	انگشتر
prevladuje	غالب
tveganja	خطرات
tveganja	خطر
tveganja	ریسک
ruševine	ویران
odvetnik	وکالت
odvetnik	وکیل
obisk	آباد
obisk	ملاقات
obisk	عیادت
obisk	بازدید
obisk	دیدن
obisk	بازدید
harvard	هاروارد
gabriel	گابریل
gabriel	جبرئیل
zeleno	کرفس
zeleno	سبز
zeleno	گرین
dejstva	حقایق
auguste	اگوست
sodelavec	همکار
sodelavec	همتای
padec	سقوط
padec	پاییز
padec	fall
padec	افتادن
glasovanje	رای
glasovanje	رای
trdno	توپر
trdno	یکدست
trdno	جامد
trdno	استوار
trdno	استواری
analizo	تحلیل
analizo	آنالیز
kralji	پادشاهان
kralji	سلاطین
kralji	شاهان
kralji	کینگز
požar	آتشسوزی
požar	آتش
požar	آتیش
oliver	اولیور
oliver	الیور
harald	هارالد
električna	برقی
električna	الکتریکی
električna	الکتریک
vettel	فتل
toyota	toyota
toyota	تویوتا
nafte	نفت
psihologija	روانشناسی
lok	lok
lok	قوس
lok	کمان
lok	تعظیم
lok	سجده
lok	کمان
lok	باو
osebne	شخصی
andy	اندی
jenson	جنسون
letnik	قدیمی
zapusti	رها
zapusti	برار
zapusti	ترک
predmete	اشیاء
predmete	اجسام
predmete	اشیا
free	free
free	آزادی
free	رایگان
free	آزاده
free	آزاد
kolonije	کلونی
kolonije	مستعمره
princa	پرنس
princa	پرینس
princa	شاهزاده
mig	میگ
ugled	اعتبار
ugled	آبرو
ugled	شهرت
ugled	شهرتش
donald	دونالد
jazz	جاز
pomorski	دریانوردی
lawrence	لاورنس
elseif	elseif
atene	آتن
gray	خاکستری
medved	خرس
medved	بیر
medved	خرسی
medijev	رسانه
krajši	کوتاهتر
dnevi	روزها
dnevi	روزگار
dnevi	روزهایی
dnevi	روزای
dnevi	روزهای
narodnosti	قومیت
atlas	اطلس
rafael	رافائل
državnik	زمامدار
lloyd	لوید
oblačila	پوشاک
oblačila	لباس
oblačila	پوشاک
oblačila	لباسها
oblačila	لباس
oblačila	لباسهای
starša	والدین
scenarij	فیلمنامه
scenarij	احداث
scenarij	سناریوی
scenarij	سناریو
scenarij	دستنوشته
omejitev	محدودیتهای
omejitev	محدودیت
omejitev	محدودیت
omejitev	قید
omejitev	حد
omejitev	محدود
omejitev	محدودیت
tehniko	تکنیک
uspešna	موفق
uspešna	رستگار
trdnjavo	رُخ
trdnjavo	قلعه
trdnjavo	دژ
ročno	دستی
ročno	راهنما
talbot	تالبوت
mladina	جوانی
mladina	جوانان
odsek	تکه
odsek	بخش
odsek	قطعه
koča	کلبه
koča	لژ
koča	اتاقک
koča	کابین
koča	کلبه
osnove	مبانی
osnove	اصول
oksid	اکسید
umetniški	هنرمندانه
umetniški	هنرمندی
poimenovana	نامدار
lestvica	مقیاس
diego	دیگو
škotska	اسکاتلند
škotska	اسکاتلند
škotska	اسکاتلندی
negativno	نگاتیو
negativno	منفی
beljakovin	پروتئین
beljakovin	پروتئینی
beljakovin	پروتئینهای
beljakovin	پروتئینها
beljakovin	پروتئینهای
vancouver	ونکوور
govor	سخنرانی
govor	گفتار
manchester	manchester
manchester	منچستر
medsebojno	متقابل
medsebojno	دوطرفه
podrobnosti	جزئیات
podrobnosti	جزئیات
podrobnosti	جزییات
zakoni	قوانین
elektronov	الکترون
elektronov	الکترونی
olivier	الیویه
vidno	نمایان
vidno	مرئی
senna	سنا
bogdan	بوگدان
dokazi	شواهد
dokazi	مدارک
dokazi	مدرک
prisotni	حاضر
prisotni	هدیه
jekla	فولاد
jekla	استیل
jekla	فولادی
lokacija	محل
lokacija	مکان
kritika	انتقاد
kritika	نقد
kritika	انتقاد
vplivi	تأثیرات
vplivi	تاثیرات
vplivi	اثرات
vplivi	آثار
klubov	خاج
odlično	عالی
odlično	عالیه
odlično	عالی
bad	bad
bad	بد
stavek	عبارت
stavek	حکم
stavek	جمله
kipi	مجسمه
kipi	تندیس
kipi	مجسمه
podlaga	مناطقی
podlaga	پایه
ross	راس
helmut	هلموت
sklad	پایه
sklad	بنیاد
svetlo	سبک
svetlo	روشنایی
svetlo	نور
svetlo	روشن
svetlo	نوری
svetlo	یکدست
svetlo	درخشان
portugalski	پرتغال
portugalski	پرتغالی
portugalski	پرتقالی
zvezdo	استار
zvezdo	ستاره
turška	ترکیه
turška	ترکی
spolno	جنسی
angelesu	آنجلس
potovanja	مسافرت
potovanja	travel
potovanja	سفر
potovanja	سفرها
planina	کوهستانی
planina	کوهی
planina	کوه
planina	کوهستان
planina	آلپ
guy	گای
guy	یارو
koren	ریشه
revolucija	انقلابی
revolucija	انقلاب
planeta	سیاره
nivo	تراز
nivo	لول
nivo	سطح
hčerka	دختر
sant	سانت
gospodarstva	هولدینگز
fotograf	photographer
fotograf	عکاس
ohranjena	محفوظ
prizorišče	صحنه
prizorišče	سکانس
žiga	مهر
žiga	بکوب
žiga	تمبر
žiga	پایت
menih	راهب
združeni	یونایتد
združeni	متحد
irena	آیرین
irena	ایرن
irena	ایرین
teksas	تکزاس
teksas	تگزاس
bližnje	مجاور
bližnje	نزدیک
cela	کل
reši	ذخیره
reši	حل
samomor	انتحاری
samomor	خودکشی
samomor	انتحار
norveške	نروژی
norveške	نروژ
vnetje	التهاب
švicarska	سوئیسی
švicarska	سوئیس
obsežno	وسیع
oblak	ابری
oblak	ابر
možna	امکان
možna	ممکن
ved	علوم
judovski	یهود
judovski	یهودیان
judovski	یهودی
popoln	عالی
popoln	perfect
popoln	پرفکت
brazilski	برزیلی
brazilski	برزیل
nizozemskem	هلند
socialna	اجتماعی
socialna	سوسیال
jennifer	جنیفر
sodobno	مدرن
sodobno	امروزی
sodobno	modern
sodobno	معاصر
širši	بازتر
širši	وسیعتر
širši	وسیعتر
tehnologija	فناوری
tehnologija	تکنولوژی
cvetovi	گل
cvetovi	گلها
mesece	ماهها
mesece	ماه
mesece	ماهه
mesece	ماههای
omejeno	محدود
omejeno	ممنوع
cev	لوله
cev	لوله
cev	شلنگ
cev	شیلنگ
trditev	مطالبه
trditev	ادعا
trditev	ادعای
lat	لات
dekleta	دخترها
dekleta	دختران
brisanje	حذف
brisanje	حذف
geschichte	geschichte
okus	مزه
okus	مزه
polni	پر
polni	کاملش
polni	سرشار
polni	فول
polni	پره
pošlje	میفرستد
modeli	مدلهای
modeli	طراحیهای
modeli	طرحهای
neobvezno	اختیاری
železnica	ریل
stil	سبک
kolesa	فرمون
kolesa	چرخ
kolesa	چرخ
kolesa	دوچرخه
register	ثبات
proza	نثر
napredek	پیشرفت
napredek	پیشرفتی
reforme	اصلاح
reforme	اصلاحات
satelit	ماهواره
satelit	ماهوارهای
potres	زلزله
brm	وروم
seine	سن
milijoni	میلیون
milijoni	میلیونی
milijoni	ملیون
prsti	خاک
prsti	انگشتان
prsti	انگشت
maršal	داروغه
glasbenikov	نوازنده
glasbenikov	نوازندگان
srečal	met
draga	عزیز
draga	جانم
draga	عزیزم
christopher	کریستوفر
strokovna	حرفهای
strokovna	متخصص
strokovna	کارشناس
strokovna	expert
wild	وحشی
wild	وایلد
intervju	مصاحبه
nationalteam	nationalteam
street	استریت
street	خیابانی
street	خیابان
street	خیابون
trup	هال
trup	بدنه
trup	تنه
odprave	دسپچ
moderna	مدرن
moderna	امروزی
moderna	modern
salzburg	سالزبورگ
kraljice	کویینز
kraljice	کوئینز
turčija	ترکیه
turčija	ترکی
turčija	بوقلمون
alberto	آلبرتو
avtomatsko	اتوماتیک
avtomatsko	خودکار
kim	کیم
kim	kim
hills	هیلز
slam	اسلم
xiii	xiii
izpit	امتحان
izpit	معاینه
izpit	آزمون
milj	مایل
milj	مایلز
start	شروع
start	آغاز
izvedba	اعدام
izvedba	اعدامی
izvedba	اجرا
izvedba	اجرای
izvedba	اعدامش
napredovanje	ترویج
napredovanje	ارتقاء
napredovanje	ترفیع
napredovanje	تبلیغ
napredovanje	ارتقای
napredovanje	ارتقا
helen	هلن
igranje	بازیگری
igranje	رفتار
igranje	پخش
prepričanje	اعتقاد
prepričanje	محکومیت
prepričanje	راسخ
britanijo	بریتانیا
britanijo	بریتانیا
nikola	نیکولا
breg	بنک
breg	بانک
vincent	ونسان
vincent	وینسنت
blago	کالاها
blago	خفیف
blago	ملایم
blago	کالاهای
blago	کالا
blago	اجناس
blago	کالاها
blago	کالایی
blago	کالا
radia	رادیویی
radia	رادیو
radia	بیسیم
matematika	ریاضی
matematika	ریاضیات
matematika	math
matematika	ریاضیات
matematika	ریاضی
matematika	ریاضیات
produkcija	تولید
produkcija	productions
navodila	دستورالعمل
navodila	دستورالعملها
navodila	دستورالعمل
quebec	کبک
pravno	قانونا
pravno	مجاز
pravno	قانونی
pravno	حقوقی
mrežo	توری
mrežo	گرید
mrežo	شبکه
vidmar	ویدمار
franklin	فرانکلین
glasbeniki	نوازنده
glasbeniki	نوازندگان
thompson	تامسون
thompson	تامپسون
proizvajalec	سازنده
jonas	جوناس
dno	تهش
dno	مفعول
dno	پایین
dno	باتوم
nebo	آسمان
nebo	اسکای
stuart	استارت
stuart	استوارت
stuart	سوارت
darko	دارکو
holmes	هولمز
holmes	هلمز
trgovina	فروشگاه
trgovina	خرید
trgovina	فروشی
trgovina	مغازه
trgovina	shop
trgovina	بازرگانی
trgovina	تجارت
trgovina	فروشگاه
trgovina	ذخیره
trgovina	تجارت
prihodnost	اینده
prihodnost	future
prihodnost	آینده
katoliška	کاتولیک
prihod	ورود
občinski	شهری
port	درگاه
port	بندر
toplota	گرما
toplota	حرارت
toplota	گرمای
toplota	گرما
toplota	گرمی
drugačen	متفاوت
katalog	فهرست
katalog	کاتالوگ
katalog	فهرست
meso	گوشتی
meso	گوشته
meso	گوشت
meso	گوشتی
meso	جسم
meso	گوشت
tednih	هفته
kandidat	کاندید
kandidat	نامزد
kandidat	کاندیدای
sub	ساب
sub	فرعی
razstava	نمایشگاه
forum	فورم
jami	غار
jami	غاری
koncentracija	غلظت
natrijev	سدیم
tina	تینا
zračni	هوایی
člane	اعضای
člane	اعضا
zapisi	رکوردز
spojina	مرکب
spojina	ترکیب
patriarh	ایلخانی
čustva	احساسات
čustva	عاطفه
čustva	هیجانی
čustva	احساسات
čustva	احساسات
čustva	احساس
čustva	احساساتی
tečaj	قطب
tečaj	تیرک
rušilec	ویرانگر
rušilec	ناوشکن
učenci	دانشجویان
učenci	مردمک
učenci	شاگردان
ponudil	امانت
mišice	عضلات
mišice	عضله
mišice	ماهیچه
mišice	عضلات
atenah	آتن
psi	سگهای
psi	سگها
psi	سگا
široka	پهناور
široka	پهنا
široka	وسیع
prebil	صرف
led	یخ
led	یخی
led	یخبندان
led	آیس
pristanišča	بنادر
pristanišča	درگاه
pristanišča	بندر
beljakovine	پروتئین
beljakovine	پروتئینی
beljakovine	پروتئینهای
beljakovine	پروتئینها
beljakovine	پروتئینهای
angelo	آنجلو
jonathan	جاناتان
marijo	ماریا
olimpijski	المپیک
dns	sne
dns	dns
