din	от
reviste	списанията
reviste	списания
solo	соло
specific	конкретни
specific	специфично
specific	специфичен
specific	специфична
specific	специфични
comunitate	общност
comunitate	общността
majoritate	мнозинство
majoritate	мнозинството
majoritate	мажоритарен
nominalizat	номиниран
nominalizat	номинирана
industriale	промишлен
industriale	индустриален
industriale	индустриални
industriale	промишлени
industriale	индустриална
soare	сън
soare	слънце
soare	слънчице
soare	слънце
soare	слънчев
soare	слънчево
soare	слънчева
soare	съни
soare	слънчеви
batalie	битката
batalie	битка
poveste	приказка
poveste	история
cristina	кристина
fotografii	снимки
fotografii	снимките
bbc	bbc
bbc	бибиси
fabrica	фабрика
fabrica	завод
fabrica	фабриката
fabrica	фабрика
fabrica	завод
fabrica	фабриката
masuri	мерките
masuri	мерки
masuri	мерките
masuri	мерки
holstein	холщайн
premiile	награди
premiile	награди
financiar	финансово
financiar	финансов
financiar	финансова
financiar	финансово
financiar	финансови
heinrich	хайнрих
brandenburg	бранденбург
vie	живи
vie	жива
vie	жив
vie	vie
cantaret	певецът
cantaret	певица
cantaret	сингър
cantaret	певец
romanian	английски
romanian	bulgarian
romanian	англичани
paulo	пауло
metoda	метод
metoda	метод
comuniste	комунист
comuniste	комунистическа
comuniste	комунистически
chile	чили
audio	звук
audio	аудио
digital	цифров
digital	дигитален
digital	цифрово
digital	цифрова
digital	цифрови
marcel	марсел
continutul	съдържание
württemberg	вюртемберг
virginia	вирджиния
pierde	губи
pierde	губи
pierde	губиш
pierde	губят
fizician	физик
eliberat	освободен
eliberat	освободена
eliberat	издадена
eliberat	издаден
eliberat	емитирани
eliberat	издадени
eliberat	издадено
eliberat	освободена
eliberat	освободен
eliberat	освободени
listele	списъци
treptat	постепенно
treptat	постепенно
comerciala	търговско
comerciala	търговска
comerciala	реклама
comerciala	търговски
originale	оригинални
originale	оригинал
originale	оригинално
originale	оригинална
originale	оригинален
originale	оригиналите
originale	древни
originale	оригинали
record	рекорд
record	запис
promovat	повишен
medalii	медали
medalii	медалите
saxa	саксония
organizatie	организация
organizatie	организация
masculin	мъжко
masculin	мъжки
masculin	мъж
masculin	мъжкар
masculin	мъжка
masculin	мъжествен
masculin	мъжествено
hristos	христос
redus	намалени
redus	намалено
redus	намален
redus	намалена
octavian	октавиан
sursele	източници
chicago	чикаго
sfant	сейнт
sfant	свети
sfant	светица
sfant	светец
sfant	свято
sfant	свети
sfant	свята
artistice	артистична
artistice	художествена
artistice	артистичен
artistice	артистично
horia	хория
galben	жълта
galben	жълто
galben	жълти
galben	жълт
activat	включено
activat	включена
activat	активиран
activat	активирана
activat	активирани
indian	индианец
indian	индиец
indian	индийско
indian	индийски
indian	индийска
referinta	препратка
referinta	позоваване
referinta	референтни
referinta	препратка
referinta	позоваване
referinta	референтни
lac	езерото
lac	лейк
lac	езеро
lac	лак
instrument	инструмент
instrument	инструмент
valentin	валентин
valentin	валентин
valentin	валънтайн
corespunde	съответства
uscat	суха
uscat	сухи
uscat	сухо
uscat	сух
uscat	сушени
uscat	изсушени
posibila	възможно
posibila	възможен
posibila	възможна
posibila	възможни
posibila	възможно
posibila	възможен
posibila	възможна
posibila	възможни
francezi	френско
francezi	французи
francezi	френска
francezi	френски
francezi	французин
realizari	постижения
realizari	постижения
realizari	постижения
realizari	постижения
scos	премахната
scos	премахнато
scos	премахнат
scos	премахнати
scos	отстранени
prezentate	представени
prezentate	представено
prezentate	представена
prezentate	представен
jazz	джаз
jazz	джаза
journal	дневник
journal	журнал
journal	джърнъл
uman	човешка
uman	човешко
uman	човек
uman	човешки
sun	сън
sun	слънце
ernst	ернст
siguranta	безопасност
siguranta	предпазител
siguranta	безопасност
siguranta	предпазител
siguranta	безопасност
siguranta	предпазител
iucn	iucn
super	страхотни
super	страхотен
super	страхотно
super	страхотна
super	супер
super	super
super	супер
debutul	дебют
liderul	лидер
liderul	водач
bad	лоша
bad	зле
bad	лошо
bad	лош
bad	кофти
usoara	леки
legi	закони
unesco	юнеско
interna	вътрешна
interna	вътрешно
interna	вътрешни
interna	вътрешен
lotul	партида
declarata	обявени
declarata	обявено
declarata	обявена
declarata	обявен
declarata	декларирани
grade	градуси
grade	градуса
grade	степени
tehnic	технически
tehnic	техническа
tehnic	техническо
tehnic	технически
theodor	теодор
theodor	теодор
theodor	тиодор
colectie	събиране
colectie	колекция
colectie	събиране
colectie	колекция
colectie	събиране
colectie	колекция
campul	полето
campul	поле
prezentare	представяне
prezentare	презентация
inspirat	вдъхновен
inspirat	вдъхновена
inspirat	вдъхнови
inspirat	вдъхновени
sul	сул
tur	турне
tur	обиколка
tur	тур
joe	джо
dinastiei	династия
dinastiei	династията
portul	пристанище
portul	пристанището
portul	порт
vocea	гласът
vocea	глас
deal	хълм
deal	хил
deal	hill
set	задаване
set	комплект
set	набор
accesul	достъп
balti	локви
ochii	очи
ochii	очите
poezia	поезия
poezia	поезията
poezia	стихове
manchester	манчестър
chimice	химична
chimice	химически
chimice	химикал
muzeu	музей
cererea	заявка
cererea	молба
cererea	искане
bob	боб
institutie	институция
institutie	институция
spitalul	болница
spitalul	болницата
extins	разширени
extins	разширена
extins	удължен
extins	разширен
extins	разширено
extins	разширена
extins	разширени
extins	разширен
extins	разширено
utilizare	използване
utilizare	употреба
utilizare	използване
utilizare	употреба
utilizare	използвайте
atinge	докосване
atinge	пипай
cifra	цифра
cifra	цифра
sanatate	здраве
sanatate	здравеопазване
sanatate	здравето
sanatate	здраве
sanatate	здравеопазване
sanatate	здравето
francis	францис
francis	франсис
leftarm	leftarm
alfonso	алфонсо
alfonso	алфонс
orchestra	оркестър
orchestra	оркестър
locotenent	лейтенант
iso	iso
straini	странници
straini	непознати
straini	чужденци
straini	чужденците
straini	странници
straini	непознати
straini	чужденци
straini	чужденците
flori	цветята
flori	цветя
experienta	опитът
experienta	преживяване
experienta	опит
experienta	изживяване
experienta	опитът
experienta	преживяване
experienta	опит
experienta	изживяване
experienta	опитът
experienta	преживяване
experienta	опит
experienta	изживяване
disparut	изчезнал
disparut	изчезнала
legata	обвързан
legata	обвързана
legata	завързана
legata	обвързана
legata	свързани
picioare	крака
picioare	краката
picioare	крачета
picioare	крака
picioare	краката
picioare	крачета
femeilor	жени
femeilor	жените
toma	тома
toma	томас
toma	тома
anjou	анжу
das	дас
chimie	химия
manuel	мануел
brian	браян
brian	брайън
propunerea	предложение
scrisoare	писмо
scrisoare	буква
clasica	класика
clasica	класическо
clasica	класически
clasica	класическа
clasica	класик
clasica	класическо
clasica	класическа
clasica	класика
clasica	класически
clasica	класика
clasica	класическо
clasica	класически
clasica	класическа
clasica	класик
clasica	класическо
clasica	класическа
clasica	класика
clasica	класически
incluzand	включително
incluzand	включително
oise	оаз
concerte	концерти
concerte	концертите
zid	стена
zid	стената
zid	уол
critice	критичен
critice	критично
critice	критична
critice	критични
executat	екзекутиран
executat	изпълнено
executat	екзекутирани
suprem	върховен
suprem	върховния
suprem	върховна
suprem	върховно
festival	фестивала
festival	фестивал
festival	фестивалът
filmele	филми
birmania	бирма
birmania	мианмар
impact	влияние
impact	сблъсък
impact	въздействие
impact	удар
impact	достигнат
impact	достигне
impact	достигане
religia	религията
religia	религия
jurnalist	журналист
jurnalist	журналистка
perfect	перфектна
perfect	перфектно
perfect	перфектен
perfect	съвършен
hun	хун
adauga	добави
adauga	добавяне
adauga	добавя
adauga	добавете
adauga	добави
adauga	добавяне
adauga	добавя
adauga	добавете
jules	джулс
jules	жул
majore	майорът
majore	майор
femeile	жени
femeile	жените
descoperirea	откритие
descoperirea	разкритие
descoperirea	дискавъри
descoperirea	откриване
roluri	ролите
roluri	роли
obiectiv	обективна
obiectiv	обективни
obiectiv	цел
obiectiv	обективен
obiectiv	цел
obiectiv	гол
hotel	hotel
hotel	хотел
hotel	хотелът
izvor	пролетно
izvor	пролет
izvor	пролетта
bourbon	бърбън
polonezi	поляците
polonezi	поляци
polonezi	стълбове
cehia	чешки
cehia	чешката
cehia	чешка
trimite	изпращане
trimite	изпрати
trimite	изпратете
scriitorul	писателка
scriitorul	сценарист
scriitorul	писател
bruxelles	брюксел
caragiale	караджале
univers	вселената
univers	вселена
cantat	санг
cantat	сунг
europeni	европейско
europeni	европейски
europeni	европеец
europeni	европейска
europeni	европейците
europeni	европейци
critici	критиката
critici	критика
critici	критики
critici	критици
critici	критиците
religios	религиозни
religios	религиозно
religios	религиозен
religios	религиозна
misiunea	мисията
misiunea	мисия
antonescu	антонеску
motivul	мотив
motivul	причина
ucraineni	украинци
credinta	фейт
credinta	вяра
credinta	фейт
credinta	вяра
credinta	фейт
credinta	вяра
creek	крийк
parc	parc
parc	парк
parc	park
context	контекст
resurse	ресурс
resurse	ресурси
resurse	ресурси
gaz	бензин
gaz	газове
gaz	газ
parinti	родители
parinti	родителите
parinti	родители
parinti	родителите
ebraica	иврит
ebraica	еврейски
analiza	анализиране
analiza	анализи
analiza	анализ
analiza	анализиране
analiza	анализи
analiza	анализ
planurile	планове
regionale	регионален
regionale	регионално
regionale	регионални
regionale	регионална
succesul	успех
succesul	успехи
vorbe	думите
vorbe	думи
zero	нулева
zero	нула
zero	нулев
canal	канал
canal	канал
canal	каналът
specifica	конкретни
specifica	специфично
specifica	специфичен
specifica	специфична
specifica	специфични
specifica	уточнява
specifica	посочете
specifica	уточни
specifica	посочете
specifica	уточни
inregistrare	записване
inregistrare	запис
inregistrare	рекорд
inregistrare	запис
inregistrare	регистрация
inregistrare	регистриране
inregistrare	регистър
inregistrare	регистрация
inregistrare	регистриране
influentat	повлиян
influentat	повлияни
influentat	повлиян
influentat	повлияни
convins	убедена
convins	убедени
convins	убеден
greci	гърци
greci	гърците
greci	гръцки
greci	гръцко
greci	грък
greci	гръцка
acuzat	обвинена
acuzat	обвинени
acuzat	обвиняем
acuzat	обвинен
acuzat	обвиняем
acuzat	ответника
acuzat	обвиняемият
acuzat	обвиняемия
isus	исус
calif	халифа
dance	танци
dance	танцувай
dance	танц
petersburg	петербург
instrumente	инструменти
instrumente	инструментите
instrumente	инструменти
instrumente	инструментите
drumuri	пътища
variante	вариант
variante	варианти
stephen	стивън
medicala	медицински
medicala	медицинска
crestina	кристиан
crestina	кристиян
crestina	крисчън
crestina	християнин
medicale	медицински
medicale	медицинска
conducatori	управници
conducatori	владетели
conducatori	ръководители
conducatori	лидерите
conducatori	лидери
conducatori	водачи
initiala	начален
initiala	първоначален
initiala	първоначално
initiala	първоначална
initiala	начален
initiala	първоначален
initiala	първоначално
initiala	първоначална
initiala	начален
initiala	първоначален
initiala	първоначално
initiala	първоначална
principiul	принцип
mormantul	гроб
mormantul	гробница
mormantul	гробницата
turism	туризмът
turism	туризъм
bisericile	църкви
bisericile	църквите
alexandra	александра
traduceri	преводи
petrescu	петреску
frumoase	прекрасни
frumoase	прекрасна
frumoase	красива
frumoase	прекрасен
frumoase	красиво
bernard	бернард
bernard	бернар
bernard	бърнард
modele	модели
modele	образци
modele	моделите
modele	шаблони
modele	образци
tulcea	тулча
andré	андре
andré	андре
efectul	ефект
efectul	въздействие
decide	решава
decide	решете
ofiteri	офицери
ofiteri	полицаи
ofiteri	офицери
ofiteri	полицаи
solar	слънчево
solar	слънчева
solar	слънчеви
candidat	кандидатка
candidat	кандидатът
candidat	кандидат
insecte	насекоми
insecte	насекомите
insecte	насекоми
insecte	бръмбари
insecte	буболечки
insecte	бъгс
corespondent	кореспондент
federal	федерален
federal	федерално
federal	федерална
constantinescu	константинеску
curte	двор
curte	двора
curte	дворът
curte	съдът
curte	съд
curte	корт
curte	двор
curte	ярд
remix	ремикс
elevi	студенти
elevi	ученици
elevi	ученици
elevi	зениците
potential	потенциална
potential	потенциал
potential	потенциално
potential	потенциална
potential	потенциал
lucrurile	неща
lucrurile	нещата
coloana	колона
coloana	колона
stergerea	изтриването
pozitii	пози
pozitii	позиции
pozitii	пози
pozitii	позиции
trasee	маршрутите
trasee	пътища
trasee	маршрути
trasee	пътеки
muzician	музикант
comedie	комедията
comedie	комедия
traditional	традиционно
traditional	традиционен
traditional	традиционна
traditional	традиционни
traditional	традиционно
traditional	традиционен
traditional	традиционна
traditional	традиционни
traditional	традиционно
traditional	традиционен
traditional	традиционна
traditional	традиционни
like	като
like	like
mijlocas	полузащитник
situatii	ситуации
situatii	ситуациите
situatii	ситуации
situatii	ситуациите
tancuri	резервоари
tancuri	танкове
tancuri	цистерни
steve	стив
steve	стийв
acte	деяния
acte	актове
acte	хартии
acte	документи
acte	вестници
acid	киселина
colonel	полковник
automat	автоматична
automat	автоматични
automat	автоматично
automat	автоматичен
automat	автоматично
bogat	рич
bogat	богато
bogat	богат
bogat	богата
bogat	богати
oceanul	океан
repertoriul	репертоар
atras	привлечени
atras	привлече
atras	привлечен
atras	привлечени
atras	привлечена
luate	взет
luate	взето
luate	взети
suma	сума
suma	сумата
suma	sum
suma	сбор
suma	сум
suma	сума
suma	количество
suma	сума
suma	сумата
suma	sum
suma	сбор
suma	сум
suma	сума
suma	количество
doreste	пожелания
doreste	желания
doreste	желанията
protectia	защита
protectia	закрила
cetate	крепостта
cetate	крепост
cetate	цитаделата
bill	бил
bill	законопроект
capitan	капитане
scene	сцените
scene	сцени
procesului	процес
asociat	асоциирани
asociat	свързани
asociat	свързан
asociat	сътрудник
asociat	съдружник
lanka	ланка
obtinute	получено
obtinute	получена
obtinute	получен
obtinute	получени
descoperite	открит
descoperite	открита
descoperite	открити
hugo	хюго
hugo	уго
hugo	юго
ajuta	помощ
ajuta	помага
samuel	самюъл
samuel	самуел
samuel	самюел
margareta	маргарет
margareta	дейзи
firma	твърда
firma	фирма
firma	твърдо
firma	твърд
firma	твърда
firma	фирма
firma	твърдо
firma	твърд
denis	денис
domnia	царуването
home	дом
home	домашен
home	вкъщи
claude	клод
psd	сдп
campanie	кампанията
campanie	кампания
parlament	парламента
parlament	парламентът
parlament	парламент
varf	връх
varf	пика
varf	пик
mitologia	митологията
mitologia	митология
pacific	пасифик
doamna	госпожо
doamna	дамата
doamna	лейди
doamna	дама
doamna	госпожо
doamna	дамата
doamna	лейди
doamna	дама
gresit	грешно
gresit	грешка
gresit	грешно
gresit	грешка
retragerea	отстъпление
retragerea	отнемане
retragerea	теглене
retragerea	оттегляне
ferate	железници
street	улица
street	стрийт
street	street
street	улицата
armenia	армения
definitiv	окончателни
definitiv	окончателно
design	проектиране
design	дизайн
taylor	тейлър
fire	прежда
fire	прежди
fire	проводници
fire	кабели
fire	жици
fire	нишки
fire	конци
situate	разположена
situate	разположен
situate	разположено
virgil	върджил
jud	джъд
mers	походка
frati	братя
asezat	седнали
asezat	седнал
asezat	седнала
asezat	седнали
asezat	седнал
asezat	седнала
plin	пълна
plin	пълни
plin	пълен
plin	пълно
raportul	докладване
raportul	доклад
land	земи
land	земя
directa	преки
directa	директна
directa	директно
directa	пряко
directa	директен
directa	преки
directa	директна
directa	директно
directa	пряко
directa	директен
planuri	чертежи
planuri	планове
den	бърлога
den	den
servit	служил
front	преден
front	предни
front	отпред
front	фронт
front	предна
ochi	очи
ochi	очите
ochi	окото
ochi	око
senator	сенатор
cher	шер
aeroportul	летището
aeroportul	летище
mentioneaza	споменава
sebastian	себастиан
sebastian	себастиян
contextul	контекст
costa	коста
louise	луиз
spencer	спенсър
franco	франко
europe	европа
gospodarii	домакинства
gospodarii	домакинствата
mitologie	митологията
mitologie	митология
irina	ирина
slovacia	словашки
slovacia	словакия
profilul	профил
sankt	sankt
determina	определя
enciclopedia	енциклопедия
inmormantat	погребан
inmormantat	погребана
inmormantat	заровени
inmormantat	погребани
inmormantat	заровено
medievala	средновековна
open	отворено
open	отвори
open	отваряне
poetul	поет
poetul	поетът
poetul	поета
fond	фонд
fond	фондове
animalelor	животни
animalelor	животните
efecte	последици
efecte	въздействие
efecte	ефекти
efecte	ефект
calvados	калвадос
deschide	отворено
deschide	отвори
deschide	отваряне
culori	цветове
culori	цветове
savoia	савой
evreii	евреите
evreii	евреи
enciclopedie	енциклопедия
old	старо
old	стари
old	стар
old	стара
slab	скини
slab	слаб
slab	слабо
slab	слаби
slab	слаб
slab	слаба
antice	древни
antice	древен
antice	древно
antice	древна
masina	машинка
masina	машина
masina	автомобил
masina	кола
masina	колата
masina	автомобил
masina	кола
masina	колата
masina	автомобил
masina	кола
masina	колата
masina	автомобил
masina	кола
masina	колата
masina	автомобил
masina	кола
masina	колата
originar	произход
echipele	отбори
echipele	екипи
diferit	различна
diferit	различно
diferit	различни
diferit	различен
teorie	теорията
teorie	теория
rezerva	резервни
rezerva	резервна
rezerva	резервен
rezerva	подкрепление
rezerva	резерв
rezerva	резерви
rezerva	резерва
rezerva	резерв
rezerva	резерви
rezerva	резерва
las	лас
las	страхливец
interesul	интерес
interesul	лихви
interesul	лихва
utilizata	използвано
utilizata	използван
utilizata	използвани
utilizata	използвана
turul	турне
turul	обиколка
turul	тур
avocat	адвокат
avocat	адвокатка
avocat	адвокат
avocat	юрист
initiativa	инициатива
initiativa	инициатива
initiativa	инициатива
utilizeaza	използване
utilizeaza	употреба
utilizeaza	използвайте
carolina	каролина
story	приказка
story	история
medici	лекари
medici	медици
medici	медичите
medici	медичи
medici	лекарите
medici	доктори
medici	лекари
peninsula	полуостров
ahmad	ахмад
doctorat	докторат
calcul	изчисляване
calcul	изчисление
acoperit	покрито
acoperit	обхванат
acoperit	покрит
acoperit	покрити
acoperit	покрита
billboard	билборд
macedonia	македония
publicatii	публикации
vrut	издирван
vrut	търсен
reala	истинско
reala	реал
reala	истинска
reala	реално
reala	истински
albe	бяла
albe	бели
albe	бял
albe	бяло
kobayashi	кобаяши
japoneze	японско
japoneze	японска
japoneze	японци
japoneze	японец
japoneze	японски
predat	преподавал
predat	научени
predat	предадени
predat	предадено
secol	век
secol	вековен
secol	века
arhangheli	архангели
vale	долината
vale	долина
vale	вали
vale	вале
vale	вейл
presiunea	напрежение
presiunea	натиск
presiunea	налягане
accident	авария
accident	злополука
accident	инцидент
accident	произшествие
accident	катастрофа
accident	краш
accident	птп
cuvintele	думите
cuvintele	думи
invatat	преподавал
invatat	научени
invatat	научил
invatat	научил
invitat	поканени
invitat	поканена
invitat	поканен
invitat	гост
invitat	гостенка
caracterul	характер
politie	полиция
colaborat	сътрудничил
datand	срещи
datand	запознанства
iorga	йорга
eurovision	евровизия
private	частни
private	частно
private	редник
private	частна
private	личен
private	частен
atentie	внимание
atentie	внимание
rasarit	изгрев
rasarit	изгрев
exil	изгнание
profesionala	професионални
profesionala	професионална
profesionala	професионалист
profesionala	професионален
profesionala	професионално
fips	fips
melodii	мелодии
melodii	мелодии
melodii	песните
melodii	песни
creeaza	създаване
creeaza	създайте
creeaza	създава
lasa	нека
agent	агент
contemporana	съвременни
contemporana	съвременна
contemporana	съвременно
contemporana	съвременен
scrierea	пиша
scrierea	писане
conceptul	понятие
conceptul	концепция
corneliu	корнелиу
vizitat	посетиха
vizitat	посети
vizitat	посетих
network	мрежови
network	мрежа
network	мрежова
network	мрежата
etnie	етнос
emis	издадена
emis	издаден
emis	емитирани
emis	издадени
emis	издадено
emis	излъчваната
andrew	андрю
simbolul	символ
cai	пътеки
cai	пътища
cai	кончета
cai	коне
cai	конете
cai	цай
cfr	cfr
eliberarea	пускане
eliberarea	освобождаване
eliberarea	освобождението
eliberarea	освобождение
solutie	разтвор
solutie	решение
solutie	разтвор
solutie	решение
personajele	знаци
personajele	герои
personajele	символи
patrimoniul	наследство
medii	среден
medii	средно
medii	средна
medii	среден
medii	средни
medii	средно
poloneze	поляк
poloneze	полски
poloneze	полска
grec	гръцки
grec	гръцко
grec	грък
grec	гръцка
congresul	конгрес
congresul	конгреса
congresul	конгресът
actul	act
actul	акт
castiga	печелят
castiga	победи
castiga	печеля
castiga	спечели
castiga	печелиш
castiga	победа
castiga	победи
castiga	печеля
castiga	спечели
castiga	печелиш
castiga	победа
sonora	звуков
sonora	сонора
aliate	съюзническите
gaze	бензин
gaze	газове
gaze	газ
gaze	газове
dinu	дину
institute	институти
sherlock	шерлок
var	var
var	вар
var	вар
var	лайм
var	лимон
arabe	арабин
arabe	арабски
arabe	арабска
iugoslavia	югославия
spirit	дух
min	мин
min	min
golful	голф
golful	залив
golful	залива
golful	бей
golful	залив
golful	заливът
golful	bay
johnson	джонсън
crestini	християните
crestini	християни
crestini	християните
crestini	християни
zeci	десетки
zeci	дузини
zeci	дузина
zeci	десетки
toscana	тоскана
mainile	ръце
mainile	ръцете
mainile	ръце
mainile	ръцете
duminica	неделно
duminica	неделя
duminica	неделите
duminica	неделно
duminica	неделя
project	проект
project	проектът
project	проекта
unic	уникално
unic	уникален
unic	уникални
unic	уникална
british	британско
british	британци
british	британска
british	британец
british	британски
lectura	чета
lectura	четенето
lectura	четене
maior	майорът
maior	майор
siding	дограма
decorat	награден
decorat	награждаван
separate	разделени
separate	отделени
separate	разделен
separate	отделни
separate	разделени
separate	отделно
separate	отделна
separate	отделен
separate	отделени
felix	феликс
carmen	кармен
bazinul	басейн
alan	алън
manual	ръководство
manual	ръчен
manual	ръчна
manual	ръчни
semnificativ	смислен
semnificativ	смислено
semnificativ	значително
semnificativ	значителен
semnificativ	значително
semnificativ	значителни
semnificativ	значим
semnificativ	значителна
clasice	класика
maestru	господар
maestru	майстор
mac	мак
hectare	хектара
hectare	акра
acordul	съгласие
acordul	споразумение
sprijin	подпомагане
sprijin	подкрепа
sprijin	поддръжка
randuri	редове
randuri	редове
microsoft	майкрософт
microsoft	microsoft
membre	крайници
membre	крайниците
conrad	конрад
proprietate	имот
proprietate	собственост
proprietate	имущество
proprietate	свойство
proprietate	собственост
proprietate	притежание
mecklenburg	мекленбург
hot	крадец
hot	крадец
hot	крадец
cercul	кръгче
cercul	кръгът
cercul	окръжност
cercul	кръговрат
cercul	кръг
sam	сам
free	свободно
free	свободни
free	свободен
free	свободна
free	безплатни
free	безплатно
sant	сант
devin	девин
insule	острови
insule	островите
comparatie	сравнение
comparatie	сравняване
comparatie	сравнение
comparatie	сравняване
comparatie	сравнение
comparatie	сравняване
bosnia	босна
reale	истинско
reale	реал
reale	истинска
reale	реално
reale	истински
wilson	уилсън
mit	мит
mit	мит
mit	мита
mit	мит
maine	утре
maine	мейн
maine	утре
ape	води
ape	уотърс
ape	водите
ape	сип
cumparat	купена
cumparat	купени
cumparat	закупени
cumparat	купен
cumparat	купена
cumparat	купих
cumparat	купил
cumparat	купен
cumparat	купена
cumparat	купих
cumparat	купил
cumparat	купен
necesita	изисква
arbore	шахта
arbore	трий
arbore	дървото
arbore	дръвче
arbore	дърво
arbore	шахти
planeta	планета
planeta	планетата
planeta	планета
planeta	планетата
idee	идея
chineza	китайци
chineza	китайска
chineza	китайско
chineza	китайски
chineza	китаец
chineza	китайци
chineza	китайска
chineza	китайско
chineza	китайски
chineza	китаец
pdf	pdf
sigismund	сигизмунд
marca	бранд
marca	марката
marca	марка
marca	марк
marca	отбелязване
marca	бранд
marca	марката
marca	марка
actorii	актьори
actorii	актьорите
charlotte	шарлот
charlotte	шарлота
charlotte	шарлът
inregistrarea	записване
inregistrarea	запис
seara	вечер
seara	вечерта
seara	вечерно
seara	вечер
seara	вечерта
seara	вечерно
variaza	варира
variaza	варира
transportul	транспорт
transportul	транспортиране
transportul	превоз
transportul	транспорт
transportul	превоз
transportul	транспортиране
termeni	термини
termeni	условия
altar	олтар
altar	олтара
altar	светилище
altar	олтар
altar	храм
teleorman	телеорман
individual	индивидуално
individual	индивидуален
individual	индивидуално
individual	индивидуална
individual	индивид
individual	индивидуални
dimineata	утро
dimineata	сутрин
dimineata	утро
dimineata	сутрин
serii	серия
serii	поредица
serii	сериал
serii	серии
bogata	рич
bogata	богато
bogata	богат
bogata	богата
bogata	богати
bogata	рич
bogata	богато
bogata	богат
bogata	богата
bogata	богати
plina	пълна
plina	пълни
plina	пълен
plina	пълно
plina	пълна
plina	пълни
plina	пълен
plina	пълно
schimbari	промени
schimbari	промените
schimbari	изменения
schimbari	промени
schimbari	промените
schimbari	изменения
realitatea	реалност
realitatea	действителността
realitatea	реалността
realitatea	действителност
poeme	стихотворения
poeme	поеми
poeme	стихове
stang	ляво
stang	ляв
stang	наляво
incercare	изпитване
incercare	тест
schimba	промени
schimba	смяна
schimba	промяна
schimba	промени
schimba	смяна
schimba	промяна
olimpic	олимпик
olimpic	олимпийски
versiuni	версиите
versiuni	версии
arm	ръка
bus	автобусът
bus	автобус
bus	бус
constant	постоянно
constant	непрестанно
constant	непрекъснато
constant	постоянна
constant	постоянен
constant	константа
constant	постоянни
georges	жорж
ray	рей
relief	облекчение
municipal	общински
municipal	общинска
bulgara	българка
bulgara	българско
bulgara	българска
bulgara	българин
bulgara	български
natal	натал
desemnat	назначена
desemnat	назначен
acopera	прикритие
acopera	корица
acopera	покритие
acopera	покриване
acopera	обхваща
acopera	корици
acopera	капаци
detaliu	подробност
detaliu	детайл
alice	алиса
alice	алис
fondul	фонд
fondul	фондове
inaltimea	ръст
inaltimea	височина
lituania	литва
subiecte	теми
subiecte	темите
subiecte	субекти
subiecte	поданици
subiecte	теми
subiecte	обекти
regim	режим
regim	режим
inima	сърце
inima	сърцето
inima	сърце
inima	сърцето
francesco	франческо
sare	солта
sare	сол
guillaume	гийом
redusa	намалени
redusa	намалено
redusa	намален
redusa	намалена
congo	конго
languedoc	лангедок
sunet	звук
sunet	звука
utilizatorii	потребители
utilizatorii	потребителите
utilizatorii	ползватели
florenta	флорънс
florenta	флоренция
florenta	флорънс
florenta	флоренция
florenta	флорънс
florenta	флоренция
tineret	младежта
tineret	младост
tineret	младеж
tineret	младостта
tineret	младежи
provence	прованс
cursa	надпревара
cursa	надбягване
cursa	състезание
cursa	раса
cursa	надпревара
cursa	надбягване
cursa	състезание
cursa	раса
participanti	участниците
participanti	участници
participanti	участници
participanti	участниците
participanti	участници
participanti	участници
congresului	конгрес
congresului	конгреса
congresului	конгресът
roussillon	русийон
lincoln	линкълн
vatra	огнище
vatra	огнище
christopher	кристофър
boris	борис
ernest	ърнест
comunista	комунист
comunista	комунистическа
comunista	комунистически
savoie	савоа
urbane	градско
urbane	градска
urbane	градски
presiune	напрежение
presiune	натиск
presiune	налягане
interviuri	интервюта
interviuri	разпити
interviuri	интервютата
hermann	херман
pacate	грехове
pacate	греховете
pacate	грехове
pacate	греховете
reprezentant	представител
reprezentant	представителна
reprezentant	представителен
reprezentant	представително
reprezentant	представителни
reprezentant	представител
substante	веществата
substante	вещества
substante	субстанции
substante	веществата
substante	вещества
substante	субстанции
secundare	вторична
secundare	вторично
secundare	вторични
secundare	вторичен
manager	управител
manager	мениджър
alimentare	храни
alimentare	храна
scenariu	сценарий
scenariu	сценарий
scenariu	сценарий
scenariu	сценарии
ducatul	пловдивско
numerosi	многобройни
arhitect	архитект
discul	диск
discul	диска
discul	диск
discul	диска
abd	абд
treime	троица
treime	тринити
flota	флотилия
flota	флота
flota	флот
flota	флотилия
flota	флота
flota	флот
reguli	правила
reguli	правилата
testament	завет
carbon	въглероден
carbon	въглерод
dovezi	доказателство
dovezi	доказателството
dovezi	доказване
dovezi	доказателства
dovezi	доказателство
dovezi	улики
dovezi	доказателства
partide	партита
partide	партии
partide	купони
partide	страни
exprimat	изразена
exprimat	изразено
exprimat	изразен
exprimat	изразени
ziare	вестник
ziare	вестници
ziare	вестниците
ziare	вестници
ordonat	нареди
ordonat	наредено
ordonat	поръчани
constitutia	конституция
constitutia	конституцията
constitutia	конституция
constitutia	конституцията
pierderi	загуба
pierderi	загуби
pierderi	загубата
pierderi	загуби
pierderi	загубите
pierderi	жертви
pierderi	произшествия
global	световно
global	глобална
global	глобален
global	глобални
global	глобално
fragmente	фрагменти
vazuta	видян
vazuta	виждал
vazuta	видяна
vazuta	видяно
sarbi	сърби
sarbi	сърбите
sarbi	сърби
sarbi	сръбска
sarbi	сръбско
sarbi	сърбин
sarbi	сръбски
