και	và
φάρμακα	thuốc
δυναμική	dynamics
δυναμική	động
ακτίνα	beam
συνεργάτες	associates
εναλλακτική	alternative
ελληνισμού	hellenism
ίαν	lan
ίαν	lan
μύθος	legend
μύθος	myth
έξοδο	thoát
έξοδο	exit
χανς	hans
στερεά	đặc
στερεά	solids
ισορροπία	equilibrium
ρυθμός	gear
σφαγή	carnage
σουλτάνος	sultan
ελαφρά	nhẹ
ελαφρά	hơi
σεν	shen
σεν	thẩm
σεν	sen
βιρτζίνια	virginia
μέταλλα	co
χορός	điệu
χορός	múa
κύμα	sóng
κύμα	wave
κέρματα	xu
μαδρίτη	madrid
κάρλος	carlos
πύλες	gates
πύλες	cổng
κορίτσι	girl
κορίτσι	gái
ρίο	rio
βυζάντιο	byzantium
βυζάντιο	byzantine
θηλυκά	nữ
αρσενικό	arsenic
αρσενικό	buồng
αρσενικό	đực
αρσενικό	nam
ψηφιακή	digital
τεράστιο	huge
χάνει	losing
χάνει	thua
χάνει	thua
ήλιος	nắng
ήλιος	cn
άσπρο	trắng
άσπρο	white
άσπρο	bạch
ιδιοκτήτης	hữu
γαλαξίες	galaxies
θεατρική	theatrical
ωραία	đẹp
τάσεις	trend
σελήνη	nen
σελήνη	nguyệt
σελήνη	trăng
σελήνη	moon
εύκολο	nhẹ
δούναβη	danube
δούναβη	donau
ολυμπιακοί	olympic
ολυμπιακοί	olympics
απάντησε	tời
μεσαιωνική	medieval
ισοπαλία	đính
ισοπαλία	nơ
ισοπαλία	vẽ
κεφαλή	đầu
κεφαλή	đàu
κεφαλή	head
επαναστάτες	phiến
άθροισμα	sum
φυλακές	giam
φυλακές	tù
σαλβαδόρ	salvador
κάλεσε	gọi
κάλεσε	call
κάλεσε	cẩm
αερίου	gas
αερίου	xăng
ζεύγος	cặp
ζεύγος	ghép
ζεύγος	đôi
συνοικίες	quận
παναγιώτη	panagiotis
σημείωση	note
ηλεκτρική	điện
ηλεκτρική	điện
ηλεκτρικό	điện
αθηνά	athene
αθηνά	athena
αγροτική	rural
αρσενικά	nam
αρσενικά	buồng
αρσενικά	đực
αρσενικά	nam
κλειδί	key
κλειδί	khóa
κλειδί	phím
λευκά	trắng
λευκά	white
λευκά	bạch
μάρκο	marko
μάρκο	marco
πρωταθλητές	champions
αναπληρωτής	phó
μόρια	moria
αιγαίο	aegean
τατουάζ	săm
τατουάζ	tattoo
τατουάζ	xăm
διαταγές	lệnh
διονύσιος	dionysius
αντίγραφο	trùng
αντίγραφο	chép
αντίγραφο	copy
αντίγραφο	trích
αντίγραφο	replica
χαλκιδικής	chalkidiki
ανοικτό	download
ανοικτό	mở
ανοικτό	má
θρησκευτικά	đạo
διάσταση	chiều
χένρι	henry
αντίθετο	ngược
εντολές	lệnh
εντολές	lệnh
χειρόγραφα	manuscripts
κλινική	clinic
μπαρόκ	baroque
πόλο	polo
πόλο	cực
πόλο	pole
πόλο	cột
κάτοχος	hữu
μεθυλο	methyl
προηγούμενα	trước
επίσκεψη	khách
επίσκεψη	thăm
διακοπή	break
διακοπή	phá
άφιξη	đến
κυνήγι	hunt
κυνήγι	săn
κυνήγι	săn
κόκκινη	đỏ
μουσικές	nhạc
μουσικές	musical
μοναχός	friar
μοναχός	monk
μισέλ	michelle
μισέλ	michel
πρόθεση	intention
ψάρια	cá
μπιλ	bill
τέξας	texas
κανονικό	thường
κανονικό	chuẩn
κανονικό	thường
διάσημο	nổi
εξασφάλισε	bịt
τζόνσον	johnson
κόστα	costa
κόστα	kosta
θαλάσσια	marine
σύρου	syros
οχυρό	fort
τόνι	tony
τόνι	toni
σύμπλεγμα	cụm
αδερφή	chị
σαμόα	samoan
σαμόα	samoa
βασισμένο	dựa
έρχονται	đến
έρχονται	tới
προσβολή	xúc
ανεξάρτητες	lập
συμπεριλαμβανομένης	gồm
κριμαίας	krym
κριμαίας	crimean
κρασί	rượu
κρασί	vang
νάτριο	natri
μαργαρίτα	margaret
μαργαρίτα	margherita
μαργαρίτα	daisy
μαργαρίτα	margarita
πόρτο	porto
αφροδίτη	aphrodite
αφροδίτη	venus
οποιονδήποτε	ai
απονομή	trao
σύμπαν	cosmos
διαταραχή	xáo
σαίξπηρ	shakespeare
μαίρη	mary
ακριβή	đắt
τάκης	takis
πόδι	foot
πόδι	bộ
πόδι	chân
παρκ	viên
παρκ	park
βρυξέλλες	bruxelles
βρυξέλλες	brussels
ροπή	torque
άνθη	hoa
άνθη	blossoms
αστέρι	star
δωμάτιο	phòng
πάσχα	easter
γραμματεία	secretariat
δημόσιες	công
ανθρώπινα	human
φτερά	lông
φτερά	wings
φτερά	cánh
απαγόρευση	ban
απαγόρευση	cấm
αίθουσες	phòng
υιός	trai
υιός	nhi
υιός	son
φιλοξενεί	máy
σερβικά	serbia
σύνολα	dong
εξορία	exile
ανατροπή	subversion
ανατροπή	twist
ανατροπή	xoắn
ανατροπή	xoáy
τόμ	tom
θεωρητικά	huấn
υποψήφιοι	nominees
φορτίο	nạp
φορτίο	tải
αφιερωμένο	viet
ακμή	mụn
γαλαξίας	galaxy
αζερμπαϊτζάν	azerbaijan
ιωάννα	johanna
ιωάννα	joan
ιωάννα	joanna
ιωάννα	jeanne
ατλέτικο	atletico
ατλέτικο	atlético
παίζοντας	thấm
παίζοντας	chơi
παίζοντας	divx
συνδέσμους	xích
συνδέσμους	links
αριστοτέλη	aristotle
γυρίσματα	bắn
επίλυση	giải
κεντρικός	trung
κεντρικός	central
προφήτη	tri
πτηνά	chim
βρετανικά	british
χαρτί	giấy
χαρτί	trát
σετ	đặt
σετ	set
σετ	dong
χάρις	haris
χάρις	harris
φαραώ	pharaon
φαραώ	pharaoh
φαραώ	pharaoh
εξαιρετική	đan
τρόφιμα	mat
τρόφιμα	foods
σάμου	samos
ποταμών	sông
ποταμών	rivers
ανοιχτό	download
ανοιχτό	mở
ανοιχτό	má
θετική	dương
πέμπτο	fifth
χαμηλό	low
χαμηλό	thấp
εβραϊκή	hebrew
ομόνοια	concord
στιούαρτ	stewart
στιούαρτ	stuart
έντομα	insects
έντομα	rệp
έντομα	bọ
έντομα	lỗi
θείου	sulphur
αθλητισμός	sport
γουινέας	guinea
σοβαρό	bách
σκάκι	chiếu
ποτάμι	sông
θεότητα	divinity
σπυρίδων	spyridon
αρέσει	thích
διάγραμμα	thị
διάγραμμα	chart
πεδιάδα	plain
αρμενία	armenia
ποσειδώνα	poseidon
ποσειδώνα	neptune
σκέψης	nghĩ
τραυματίες	thương
τραυματίες	thương
κορίνθου	corinth
σμήνος	cụm
σμήνος	flock
ιιι	iii
χιλή	chile
σαράντα	forty
ασθένειες	benh
ασθένειες	bệnh
άγρια	wild
άγρια	hoang
μαρίνα	marina
πτέρυγα	phường
πτέρυγα	ward
πτέρυγα	khu
πτέρυγα	wing
πτέρυγα	cánh
εκμετάλλευση	lay
ανώτατη	supreme
διάσημος	nổi
διάσημος	celebrity
διάσημος	nổi
τουρκικό	turkish
μαυροβουνίου	montenegrin
αεπ	gdp
αεπ	gnp
καβάλα	cưỡi
καβάλα	ri
βιολί	violin
αγάλματα	tượng
ντέιβις	davis
ντέιβις	davies
σπαρτιάτες	spartans
σπαρτιάτες	sparta
κόλπος	vịnh
κόλπος	vịnh
κόλπος	bay
κατερίνα	katerina
κατερίνα	catherine
κατερίνα	catarina
κατερίνα	caterina
ματ	matt
αναστάσιος	anastasios
μίλαν	milan
μίλαν	milano
οδυσσέας	odysseus
οδυσσέας	odysseus
οδυσσέας	ulysses
οδυσσέας	odyssey
τρόπαιο	cúp
αυγά	trứng
στρατόπεδα	trại
κεφάλαια	chương
ζώο	vật
χλωρίδα	flora
μέταλλο	co
ένταξη	accession
ναύπλιο	nafplio
ντο	hind
ντο	doe
μοίρες	độ
στενό	hẹp
ελαφρώς	hơi
διπλή	double
διπλή	đôi
διπλή	kép
διπλή	dual
αστρονομία	astronomy
κορίτσια	girls
κορίτσια	gái
τετράγωνο	đc
τετράγωνο	square
τετράγωνο	vuông
τετράγωνο	khối
τετράγωνο	block
τετράγωνο	chặn
αέρια	gas
αέρια	xăng
πάολο	paulo
πάολο	paolo
αισθητική	aesthetic
συνέγραψε	authored
όνειρο	mơ
όνειρο	dream
στόμα	miệng
στόμα	mồm
χονγκ	hong
χονγκ	hồng
νατρίου	natri
κατοικίες	residences
κατοικίες	dwellings
στιγμές	moments
περιστροφή	xoay
περιστροφή	quay
περιστροφή	xoay
περιστροφή	pivot
περιστροφή	xoay
περιστροφή	quay
περιστροφή	spin
περιστροφή	quay
μμε	media
μμε	sme
πυρήνας	lõi
πυρήνας	hạt
πυρήνας	nhân
υιοθετήθηκε	nuôi
περιπέτειες	adventures
καλαμάτα	kalamata
σαρλ	charles
ενιαία	single
ενιαία	đơn
μπολόνια	bologna
ταλέντο	tài
ταλέντο	tài
μπάντα	ban
μπάντα	band
δακτύλιο	ring
δακτύλιο	nhẫn
πέτρο	peter
πέτρο	phêrô
πέτρο	petro
ραδιόφωνο	đài
ραδιόφωνο	radio
άρθουρ	arthur
συστατικό	constituent
συστατικό	widget
κουζίνα	bếp
στρώμα	layer
στρώμα	lớp
στρώμα	nệm
νόμοι	luật
σκληρή	cứng
σκληρή	khó
σκληρή	khổ
σκληρή	đắng
σκληρή	mẫn
σκληρή	phũ
σκληρή	chát
έβρου	evros
λουκά	lucas
στρώματα	lớp
στρώματα	nệm
στρώματα	đệm
μαλλιά	tóc
χριστιανός	nguyen
χριστιανός	christian
ναπολέων	napoléon
ναπολέων	napoleon
ειδικός	chuyên
ομοίως	ditto
παιδικά	trãi
άργος	argos
βούλγαροι	bun
δημοσιογράφοι	khmer
θωμάς	thomas
αμμοχώστου	famagusta
συνδέσεις	xích
συνδέσεις	links
πιερίας	pieria
πιερ	pierre
εργαστήρια	laboratories
δοκιμές	trials
μυαλό	óc
μυαλό	não
μυαλό	phiền
μυαλό	óc
μυαλό	brain
μυαλό	não
μπεν	ben
μπεν	crack
αποφυγή	tránh
αποφυγή	tránh
αποφυγή	avoidance
νάξου	naxos
φυγή	bay
αρνητική	âm
αρνητική	ám
χορωδία	chorus
αγόρασε	mua
αγόρασε	mua
μπράουν	brown
μπράουν	nâu
μπράουν	braun
τραυματίστηκε	thương
χιλής	chile
χιλής	chile
εύκολη	nhẹ
πιέρ	pierre
παρατηρητής	observer
προσπαθώντας	cố
φρανσίσκο	francisco
κληρονομιά	inheritance
εποπτεία	oversight
αναγνώστη	reader
διαταραχές	xáo
μεσιέ	messier
εποχές	mùa
εποχές	seasons
ιούνιος	june
λένιν	lenin
δράσεις	hành
λιθουανίας	litva
λιθουανίας	lithuania
συναίνεση	consensus
κόπα	copa
ασθενής	nhân
χωριών	làng
χριστός	christ
δυστύχημα	nạn
άνδρας	buồng
άνδρας	đực
άνδρας	nam
μεχμέτ	mehmet
μεχμέτ	mehmed
πέτρες	stones
πέτρες	đá
καναδάς	canada
οπαδοί	fans
οπαδοί	fan
οργανικές	organic
θείος	chú
θείος	bác
μπαχ	bach
βαυαρίας	bavarian
τέιλορ	taylor
δημοσιεύθηκε	đăng
πτέρυγες	ban
πτέρυγες	wings
πτέρυγες	cánh
επόμενος	kế
επόμενος	tiếp
επόμενος	kit
βασιλέων	kings
βασιλέων	vua
μάλτα	malta
πειράματα	nghiệm
μακ	mac
μακ	mack
αρνητικά	âm
αρνητικά	ám
μαζική	massive
ζωντανή	sống
ζωντανή	live
ζωντανή	alive
στάνταρ	chuẩn
στάνταρ	standard
χρειαζόταν	thiết
χρειαζόταν	ấp
άλφρεντ	alfred
βαλκάνια	balkan
βαλκάνια	balkans
καθαρό	web
καθαρό	net
καθαρό	cai
καθαρό	sạch
αφιερωμένη	viet
πώληση	bán
πώληση	bán
πώληση	lô
πώληση	sale
ουρανού	trời
ουρανού	sky
δύσκολα	khó
δείκτη	index
κουτί	hộp
κουτί	box
κουτί	bốc
κουτί	carton
ρότζερ	rõ
ρότζερ	roger
πόρτα	cửa
αναδρομή	throwback
αναδρομή	flashback
λωρίδα	lane
λωρίδα	làn
λωρίδα	strip
ρόδο	rose
ρόδο	ngợi
ρόδο	rhodes
αλί	ali
ηρόδοτος	herodotus
δισεκατομμύρια	tỷ
δισεκατομμύρια	tỉ
δισεκατομμύρια	tỷ
δισεκατομμύρια	tỉ
αυστηρά	chuỗi
είδα	cưa
καζακστάν	kazakhstan
ελλάς	greece
διδακτορικό	phd
σαιζόν	mùa
σαιζόν	season
αλυσίδα	xích
αλυσίδα	đinh
μαυροβούνιο	montenegro
διατροφή	diêt
ξηρά	lau
ξηρά	khô
ξηρά	đáp
ερμής	mercury
ερμής	hermes
ρεύματα	màng
διαθέσιμα	rảnh
έρικ	eric
έρικ	erik
βίλχελμ	wilhelm
ψηφιακό	digital
κλείσιμο	close
κλείσιμο	đóng
κλείσιμο	gần
κλείσιμο	kín
κλείσιμο	đóng
κλείσιμο	cận
γεύση	nếm
γεύση	hương
πρεσβύτερος	elder
πτηνό	bird
πτηνό	chim
πάσα	pasha
πάσα	qua
πάσα	đèo
πάσα	pass
συνεδρίαση	họp
κρουστά	percussion
νικολάι	nikolai
νικολάι	nicolai
νικολάι	nicolae
νικολάι	nicolai
νικολάι	nikolai
νικολάι	nicolai
νικολάι	nikolay
ορυκτό	khoáng
ντον	don
λιβύη	libya
ιππότες	kị
ανάλογο	analogue
μυστικό	mật
μυστικό	bí
στέφανο	stefano
ανοιχτά	download
ανοιχτά	mở
ανοιχτά	má
κηδεία	tang
κηδεία	lễ
ασπίδα	shield
ασπίδα	khiên
εξάπλωση	tán
εξάπλωση	tràn
βουργουνδίας	burgundy
φρανς	franz
φρανς	frans
οριστική	bum
φλόριντα	florida
καταλαμβάνουν	chiếm
δάφνη	daphne
αχμέτ	ahmet
αχμέτ	ahmed
οστά	xương
οστά	xương
οστά	bone
σαλόνι	lounge
σαλόνι	salon
ιδιωτικό	tư
ατύχημα	nạn
σχεδιαστής	designer
άλαν	allan
άλαν	alan
σταυροφορία	crusade
ξάνθη	xanthi
νατο	nato
χήρα	góa
χήρα	widow
χορό	điệu
χορό	múa
κινητήρας	tơ
κινητήρας	motor
αναγνώστης	reader
στέλνει	gửi
στέλνει	phái
οδυσσέα	odysseus
οδυσσέα	odysseus
οδυσσέα	ulysses
μουσουλμάνοι	muslim
κήπο	vườn
κήπο	garden
σεξουαλική	sex
τελευταίοι	cuối
κόκκινος	đỏ
μαθαίνει	learns
πλανήτης	tinh
μυστική	mật
μυστική	bí
χαράλαμπος	charalambos
επισκέπτης	khách
επισκέπτης	khách
ανεξάρτητος	lập
ξέσπασμα	bùng
κάιρο	cairo
μπομπ	bob
ανθρωπίνων	human
τραμ	tram
τραμ	trams
βαρύ	nặng
οποιοσδήποτε	ai
μεσαία	trung
μεσαία	giữa
μεσαία	đọng
μεσαία	vừa
μεσαία	medium
μεσαία	trung
κλεοπάτρα	cleopatra
έμπορος	buôn
έμπορος	buôn
έμπορος	buôn
τελειώσει	xong
λουίς	luis
στροφή	quay
στροφή	lượt
στροφή	cua
στροφή	flip
στροφή	turning
νικ	nick
φύλο	sex
μάρτιος	march
μολδαβίας	moldova
ατρόμητος	fearless
διαδοχικά	successive
σημαίες	cờ
ορυκτών	khoáng
δίας	zeus
δίας	jupiter
έντεκα	eleven
τηλεσκόπιο	telescope
κριτικός	reviewer
κρίστιαν	nguyen
κρίστιαν	christian
πουέρτο	puerto
οδηγούσε	tông
σκληρό	cứng
σκληρό	khó
σκληρό	khổ
σκληρό	đắng
σκληρό	mẫn
σκληρό	phũ
σκληρό	chát
άρχοντας	huân
θερμότητας	nhiệt
χάνοντας	losing
χάνοντας	thua
βουκουρέστι	bucharest
φοίνικα	phượng
φοίνικα	phoenix
ωδείο	odeon
ευθεία	thẳng
ευθεία	sảnh
ωκεανού	biển
αντώνη	antonis
τσσκα	cska
εσωτερικές	nội
καίσαρα	ceasar
καίσαρα	caesar
βοσνία	bô
τζόζεφ	giuse
τζόζεφ	joseph
τζόζεφ	josef
ντάνιελ	daniel
μάικ	mike
ταραχές	loạn
ταραχές	riot
μαρόκο	morocco
μαρόκο	maroc
σαφές	xoã
μίγμα	mix
μίγμα	trộn
σταρ	star
μετάβαση	dốc
χανιά	chania
τας	tus
τοποθεσίες	sites
ντερ	der
ηπειρωτική	continental
ηπειρωτική	liền
τακτικά	thường
άρματα	tăng
μπλοκ	chặn
μπλοκ	khối
μπλοκ	block
μπλοκ	chặn
φροντίδα	care
αντρέ	andre
αντρέ	andré
αντρέ	andre
αντρέ	andré
πενήντα	mươi
πενήντα	usd
πενήντα	fifty
σύγχρονος	contemporary
αυτοκρατορική	imperial
συνοδεία	entourage
γραμμική	tuyến
τζο	joe
χαϊδελβέργη	heidelberg
λεόν	léon
λεόν	león
λεόν	leon
συριζα	syriza
όχημα	xe
σωματίδια	hạt
ανόδου	anode
ιαπωνικά	nhật
κολομβία	colombia
σχεδίαση	vẽ
κονγκ	kông
κονγκ	kong
απόγευμα	tối
απόγευμα	chiều
επίτευξη	đạt
νου	phiền
φωλιά	nest
φωλιά	tổ
μπίλι	billy
φορέας	sở
διαβάσει	đọc
μιούζικαλ	nhạc
μιούζικαλ	musical
μιούζικαλ	musicals
πνευματικό	linh
άλμπερτ	albert
επιτευχθεί	hoài
νεπάλ	nepal
σφάλμα	sai
σφάλμα	lỗi
αραβία	rập
θεμέλια	quỹ
θεμέλια	foundation
θεμέλια	nọc
κούβα	cuba
στίβεν	stephen
στίβεν	steven
πλάκες	kẽm
τριάδα	triad
τριάδα	trinity
μυστικά	secrets
θεούς	thần
μαύρος	đen
μηχανικό	hoạ
βλαντιμίρ	vladimir
δελφών	delphi
νικητή	thang
νικητή	thắng
ισλανδία	iceland
τζωρτζ	george
ολυμπιακή	olympic
τόξο	arc
τόξο	nỏ
τόξο	cung
τόξο	bow
βουκουρεστίου	bucharest
ρύθμιση	setup
καθορίζεται	quyết
πόνο	đau
ζευγάρια	couples
σουλεϊμάν	suleiman
διάσκεψη	thảo
αδελφοί	brethren
άλογα	ngựa
σπάνιο	hiếm
μάνος	manos
μακρύ	lâu
μακρύ	dài
μακρύ	long
αετός	eagle
αετός	bàng
αυξημένη	tăng
νάπολη	naples
νάπολη	napoli
κρέας	thịt
κινγκ	king
κινγκ	guy
κινγκ	vua
καθαρή	web
καθαρή	net
καθαρή	sạch
καθαρή	cai
καθαρή	sạch
μανώλης	manolis
κοπέλα	girlfriend
κοπέλα	bồ
κοπέλα	girl
κοπέλα	gái
σώσει	lưu
σώσει	bích
σώσει	cứu
ρος	ross
ολιμπίκ	olympique
θήβα	thebes
κλασικό	classic
αιγίδα	aegis
ρέι	ray
θωμά	thomas
ανζού	anjou
παππούς	nội
παππούς	nội
γωνίες	góc
γωνίες	ngách
αγόρι	boy
αγόρι	trai
αγόρι	bé
ανρί	henri
ντραμς	trống
θεολόγος	theologian
στήθος	ngực
στήθος	vú
στήθος	ngực
στήθος	breast
στήθος	vú
τζιμ	jim
ιεχωβά	jehovah
δουλειές	jobs
γουέστ	tây
ερασιτεχνική	amateur
δελτίο	bulletin
επαναφορά	khôi
πούλησε	bán
φράνσις	phanxicô
φράνσις	francis
φράνσις	frances
στήλες	cột
αχιλλέα	achilles
αχιλλέα	achilles
αχιλλέα	achille
αελ	ael
αποκάλυψη	khải
αποκάλυψη	apocalypse
αποκάλυψη	revelations
αποκάλυψη	lộ
λιθουανία	litva
λιθουανία	lithuania
ολυμπιονίκες	olympians
λεωφόρο	avenue
μουσταφά	mustafa
διαχωρισμός	tách
διαχωρισμός	chia
διαχωρισμός	segregation
υποτίθεται	supposedly
ρίκα	rica
χόκεϊ	hockey
ρενέ	renee
ρενέ	rene
ρενέ	rené
ρενέ	rené
ρενέ	rene
στοά	lodge
στοά	gallery
προοδευτική	progressive
πραγματικός	real
πραγματικός	thực
πραγματικός	thật
πραγματικός	thiệt
τορίνο	torino
τορίνο	torino
τορίνο	turin
λαιμό	họng
λαιμό	họng
λαιμό	neck
λαιμό	cổ
γνωρίσει	trúng
γνωρίσει	met
φαντασία	fiction
φαντασία	fantasy
σοβιετικό	soviet
συνεισφέρει	contributes
ορεινή	núi
μεταβλητή	biến
βαρκελώνη	barcelona
ιμπραήμ	ibrahim
νικήσει	đánh
νικήσει	phật
τρίπολη	tripoli
υποδοχή	slot
υποδοχή	khe
υποδοχή	cắm
υποδοχή	socket
προοπτική	prospect
προοπτική	outlook
ρουάντα	rwanda
αστρονόμοι	astronomers
διαδικτυακή	online
τεστ	test
τεστ	thử
μαγνησίας	magnesia
πλάτωνα	platon
πλάτωνα	plato
σφαίρες	đạn
σφαίρες	đạn
σφαίρες	ammo
δοκιμή	test
δοκιμή	thử
βίκτορ	viktor
βίκτορ	victor
βλάβη	malfunction
βλάβη	hỏng
σύγχρονοι	synchronous
μιχάλη	michele
θετικό	dương
λυών	lyon
λυών	lyons
καμερούν	cameroon
ολλανδός	bản
ολλανδός	hoà
ολλανδός	dutch
οκ	ok
μάιος	may
γκραντ	grant
σκάλα	stairway
σκάλα	thang
σκάλα	ladder
σκάλα	dục
μοναστήρια	monasteries
μείγμα	mix
μείγμα	trộn
χαμηλά	low
χαμηλά	thấp
αγρότες	nông
αντι	anti
συνείδηση	consciousness
σεργκέι	sergei
σεργκέι	sergey
συμπεριλαμβάνονται	gồm
συμπεριλαμβάνονται	kèm
εκτελέσεις	executions
πρόσκληση	mời
πρόσκληση	mời
θεσμός	sở
νεκρός	chết
μπρους	bruce
όμορφη	đẹp
μαν	mann
διοξείδιο	dioxide
διοξείδιο	điôxít
τριβή	friction
εναλλακτικά	alternative
εξελιχθεί	evolve
εξελιχθεί	evolved
φράγμα	dam
φράγμα	đập
φράγμα	barrier
χέρμαν	hermann
χέρμαν	herman
σαμ	sam
ισούται	bằng
προδοσία	betrayal
προδοσία	phản
προάστιο	suburb
κατέστρεψε	hỏng
κατέστρεψε	xì
ημερομηνίες	ngày
φόντο	nền
φόντο	background
νοκ	cốc
νοκ	gõ
νοκ	diss
νοκ	nok
υπόβαθρο	nền
υπόβαθρο	background
αντιόχεια	antioch
γάλα	sữa
γάλα	milk
τρόποι	cách
κέρδη	gains
ιλιάδα	iliad
σκέψεις	suy
φιλιππίνες	philippines
παλαιστίνη	palestine
δόντια	răng
ολλανδικά	bản
ολλανδικά	hoà
ολλανδικά	dutch
σλοβενία	slovenia
παραδόθηκε	nộp
παραδόθηκε	thác
κολύμβησης	tắm
αντιλήψεις	perceptions
διπολική	bipolar
ζεύγη	cặp
ζεύγη	ghép
ζεύγη	đôi
κλαρκ	clarke
κλαρκ	clark
καταστράφηκαν	hỏng
καταστράφηκαν	hư
καταστράφηκαν	xì
βαλένθια	valencia
πρωτεΐνες	protein
πρωτεΐνες	protein
τρέχει	chạy
τρέχει	gân
κρητική	cretan
υγρά	liquid
υγρά	lỏng
λουτρά	tắm
κεμπέκ	quebec
στρέμματα	acres
εγκρίθηκε	nuôi
υποβρύχιο	sub
ισλανδίας	iceland
κρυσταλλική	crystal
αντίοχος	antiochos
δεκαπέντε	fifteen
συμφωνίες	deals
βίλα	villa
άλογο	ngựa
σκάνδαλο	scandal
διάσημη	nổi
δώρο	tặng
άδειες	ngập
άδειες	ngập
άδειες	quyền
οδηγό	xế
ίνες	tơ
ίνες	tơ
ίνες	sợi
αρχιπέλαγος	archipelago
θεοί	thần
όλγα	olga
θρύλος	legend
γιόζεφ	josef
συνταγματάρχη	đại
συνταγματάρχη	tá
αποθήκευση	lưu
αποθήκευση	bích
αποθήκευση	cứu
μητροπολιτική	metropolitan
πλούταρχος	plutarch
όραμα	vision
μουρ	moore
φραντς	franz
ενα	xả
ενα	một
ενα	one
ψυχής	hồn
ψυχής	soul
τζίμι	jimmy
κατακτήσεις	conquest
τσέλσι	chelsea
ποτάμια	sông
ποτάμια	rivers
τόκιο	tokyo
φίλιπ	phillip
φίλιπ	philip
φίλιπ	filip
τράπεζες	banks
τέταρτος	mùng
νικά	thắng
πόλωση	polarisation
μπαρ	thanh
μπαρ	bar
διεύθυνσης	lái
ουαλία	wales
λίγοι	vài
φαγητό	mat
ουράνιο	urani
ουράνιο	uranium
κρόνου	saturn
παραγωγές	production
παραγωγές	productions
χριστούγεννα	christmas
χριστούγεννα	xmas
σεβασμό	bai
άντερσον	anderson
άντερσον	andersson
στιβ	steve
τρίκαλα	trikala
τορόντο	toronto
λεωφορείο	bus
κοινές	chung
ελεφαντοστού	ivory
ελεφαντοστού	ngà
χάουαρντ	phuong
χάουαρντ	howard
βαθύ	deep
βαθύ	sâu
λεκάνη	toilet
μόνοι	độc
σημάδια	sẹo
σημάδια	marks
κουκ	cook
κουκ	nấu
ταμείο	quỹ
σκόνη	bụi
σκόνη	chốn
σκόνη	bột
σκόνη	phấn
κάρτα	thiếp
κάρτα	bài
κάρτα	thẻ
κάρτα	card
θεωρητική	huấn
κιβώτιο	hộp
κιβώτιο	box
κιβώτιο	bốc
κιβώτιο	thùng
κιβώτιο	crate
ροζ	pink
ροζ	hồng
ροζ	rose
ροζ	ngợi
πειρατές	pirates
πλούτο	pluto
καρολίνα	carolina
συχνές	chung
επικράτηση	prevalence
τοίχο	wall
τοίχο	tường
κελσίου	celsius
ινδονησία	indonesia
ελευθέριος	eleftherios
πορτοκαλί	cam
χόλιγουντ	hollywood
μονοπάτι	trail
ιάπωνες	nhật
αλίκη	alice
ντέιβ	dave
εύρεση	finding
σκούρο	dark
σκούρο	tối
ηρώων	heroes
καλλιθέα	kallithea
βασιλικός	basil
βασιλικός	royal
λίχτενσταϊν	lichtenstein
ζάγκρεμπ	zagreb
ρίκο	rico
εμπιστοσύνη	tin
αβραάμ	avram
αβραάμ	abraham
άρση	nâng
άρση	lifting
κέβιν	kevin
φαράγγι	gorge
φαράγγι	canyon
φαράγγι	hẻm
συναλλαγές	trade
οροφή	mái
οροφή	tèo
οροφή	trần
μαρί	marie
πετρώματα	đá
κλάση	hạng
κλάση	lớp
λείπει	thiếu
ολύμπου	olympus
άντονι	anthony
τζαμάικα	jamaica
καμπύλη	cong
βέροια	veria
σωκράτης	socrates
τούρκος	turk
τούρκος	turkish
τε	tae
τσεχοσλοβακία	czechoslovakia
μεγέθη	cỡ
μεγέθη	thước
ταχύτητες	gears
ταχύτητες	gear
εσείς	các
εσείς	cac
εσείς	bạn
εσείς	anh
εσείς	cô
περιμένει	đợi
περιμένει	chờ
νείλου	nile
πρόκληση	thạch
πρόκληση	thách
ελίζαμπεθ	elizabeth
ολλανδική	bản
ολλανδική	hoà
ολλανδική	dutch
τάουν	towne
αντιγραφή	trùng
αντιγραφή	chép
αντιγραφή	copy
αντιγραφή	trích
κολομβίας	colombia
κολομβίας	colombia
τάφοι	graves
τάφοι	đào
λιούις	lewis
κόκκινα	đỏ
χριστόφορος	christopher
γέφυρες	bridges
γέφυρες	cầu
ντέρμπι	derby
διαθέσιμη	rảnh
παρεκκλήσι	chapel
έρημο	mạc
ρίχτερ	richter
στέγη	mái
στέγη	tèo
στέγη	trần
διαχωρισμό	segregation
συνταγματάρχης	đại
συνταγματάρχης	tá
πιθανότητες	odds
λέσχη	club
λέσχη	clb
κήπος	vườn
κήπος	garden
μάλι	mali
παλαιστίνης	palestine
σύντομος	bài
σύντομος	ngắn
σύντομος	short
σύντομος	lá
αζώτου	nitơ
αζώτου	nitrogen
μάθησης	học
ηλεκτρονίων	electron
αρχικός	gốc
αρχικός	tác
αγαπητέ	hon
αγαπητέ	cưng
ήπειρος	epirus
χάρβαρντ	havard
χάρβαρντ	harvard
άμεσο	direct
άμεσο	trực
άμεσο	tức
πακέτο	gói
πακέτο	quấn
πακέτο	pack
πακέτο	gói
αυστηρή	chuỗi
δισ	tỷ
δισ	tỉ
διόρθωση	sửa
βενεζουέλα	venezuela
μάριο	mario
πλεονεκτήματα	lợi
ραντάρ	radar
