から	출신
アナウンス	발표
アナウンス	공지사항
アナウンス	공지
心臓	하트
心臓	심장
心臓	마음
日光	햇살이
日光	햇살
日光	햇빛
日光	선샤인
日光	햇빛
日光	닛코
ウエスト	서쪽
ウエスト	서부
ウエスト	웨스트
ウエスト	허리
ゆり	유리
大使館	대사관
大使館	대사관
肉体	육체
食事	식사
食事	식사
豊富	풍부한
バイト	바이트
バイト	바이트
ジェフ	제프
ジェフ	jeff
避難	대피
避難	철수
君主	군주
君主	모나크
装飾	장식
装飾	장식
装飾	장식품
ドラゴンズ	드래곤스
ドラゴンズ	드래곤
ドラゴンズ	드래곤즈
アテネ	아테네
モンテ	몬테
テーブル	탁자
テーブル	식탁
テーブル	테이블
テーブル	테이블
リボン	리본
シード	씨앗
シード	시드
シード	seed
シード	씨앗
チリ	칠레
チリ	칠리
チリ	고추
チリ	칠레
サマー	여름
併合	병합
併合	합병
処刑	처형
処刑	실행
武士	사무라이
感覚	감각
感覚	감각
感覚	센스
感覚	감각
警告	경고
警告	경고
プログラミング	프로그래밍
白鳥	백조
白鳥	백조
白鳥	스완
頻繁	자주
頻繁	자주
頻繁	잦은
頻繁	자주
公爵	공작
公爵	듀크
差分	차이와
差分	차이
差分	차이점
差分	차이
差分	차이점
ネコ	고양이
ネコ	고양이
才能	재능있는
才能	재능
山頂	피크
ゲージ	궤간
グラフィック	그래픽
グラフィック	그래픽
グラフィック	그래픽스
ハイム	하임
マスク	마스크
マスク	마스크
マスク	가면
公国	공국
公国	공국
圧倒的	압도적
バレー	발리
バレー	골짜기
バレー	밸리
バレー	계곡
緑色	녹색
緑色	그린
緑色	초록색
緑色	초록
川島	카와시마
松浦	마쓰우라
強調	강조
金額	금액
チップ	칩스
辞職	사직
チョウ	나비
アルコール	알코올
同志	동지
同志	동무
同志	동지
会津	아이즈
平田	히라타
尾崎	오자키
テープ	테이프
テープ	테이프
広瀬	히로세
要因	요인
マネジメント	경영
マネジメント	관리
サーバ	서버
サーバ	서버
化合物	화합물
化合物	복합
化合物	복합체
所有者	주인
所有者	소유자
所有者	소유자
大介	다이스케
ルカ	루가
ルカ	루크
ルカ	루카
弱い	약한
弱い	약해
祝日	휴일
祝日	명절
祝日	연휴
祝日	홀리데이
祝日	휴가
祝日	공휴일
祝日	휴일
祝日	연휴
祝日	공휴일
祝日	명절
マーケット	시장
マーケット	마켓
マーケット	시장
デッキ	갑판
デッキ	갑판
偶然	우연
商標	상표권
商標	상표
商標	상표
年金	연금
年金	연금
芸能人	엔터테이너
芸能人	연예인
芸能人	연예인
バランス	균형
バランス	균형
バランス	밸런스
バランス	잔액
液体	음료
液体	액체
液体	액체
液体	리퀴드
石橋	이시바시
ウェールズ	웨일스
審判	심판
審判	판단
審判	재판
審判	판결
タンパク質	단백질
バット	bat
バット	박쥐
ルパン	뤼팽
ルパン	루팡
予測	예측
予測	예측
予測	예측
暗号	암호화
暗号	암호
暗号	암호학
メアリー	메리
メアリー	마리아
栄養	영양
栄養	영양실조
不安	불안
不安	염려
食べる	먹기
食べる	먹기
食べる	먹어
住吉	스미요시
トマス	토머스
トマス	토마스
藤本	후지모토
メタ	메타
理想	이념
理想	아이디얼
理想	이상
ひろし	히로시
たけし	타케시
遊び	놀기
遊び	재생
遊び	연주
遊び	플레이
服部	핫토리
ハリウッド	헐리우드
ハリウッド	할리우드
ショック	충격
ショック	쇼크
ショック	충격
フェイス	믿음
フェイス	신념
フェイス	신앙
フェイス	얼굴
フェイス	얼굴이
行使	운동
京王	게이오
松岡	마쓰오카
炭素	탄소
体操	체조
体操	체조
チェロ	첼로
チェロ	첼리스트
ワーク	퇴근
ワーク	직장
ワーク	작업
プライバシー	프라이버시
美濃	미노
濃度	농도
セーブ	저장하기
セーブ	저장
看板	간판
看板	빌보드
看板	간판
エンジェル	천사
エンジェル	엔젤
大西洋	애틀랜틱
大西洋	대서양
単語	워드
単語	word
単語	단어
単語	words
単語	단어
テキスト	텍스트
テキスト	문자
テキスト	문구
品質	품질
品質	퀄리티
品質	화질
品質	화질이
工芸	공예
工芸	공예
主婦	가정주부
主婦	가정주부
日高	히다카
倉庫	창고
倉庫	웨어하우스
倉庫	웨어하우스
倉庫	창고
ワイルド	와일드
ワイルド	야생
チーフ	과장
チーフ	치프
内側	내부
珍しい	특이한
珍しい	unusual
珍しい	드문
誰か	누군가
寄付	기부
寄付	기부금
寄付	기증
寄付	기부
寄付	기부
寄付	기부금
学問	학습
武蔵野	무사시노
復元	복구
復元	복원하기
復元	복원
死ぬ	죽는다
オハイオ	오하이오
フランツ	프란츠
個別	개별
個別	개별적으로
個別	개별
個別	개인
ベクトル	벡터
古河	후루카와
軍艦	군함
美女	미인
テック	기술
テック	테크
プラットフォーム	플랫폼
プラットフォーム	플랫폼
水泳	수영
水泳	수영
水泳	수영
ダンサー	댄서
ダンサー	무용수
ダンサー	댄서
ダンサー	dancer
考古学	고고학
考古学	고고학
外側	외부
レム	rem
征服	정복
征服	정복
早い	초기
早い	일찍
通路	통로
通路	통로로
港湾	항구
港湾	포트
ミラノ	밀란
ミラノ	밀라노
封印	접착
封印	물개
切り替え	스위치
切り替え	switch
切り替え	전환
切り替え	바꾸기
切り替え	전환
切り替え	전환
嫌い	증오
嫌い	혐오
教科書	교과서
教科書	교과서
サイン	기호
サイン	서명
サイン	사인
遭遇	조우
遭遇	만남
スティック	스틱스
スティック	스틱
スティック	막대기
スティック	스틱
密度	밀도
同僚	동료
同僚	동료들
同僚	동료
同僚	동료들
同僚	동료
建築物	건물
建築物	건축물
建築物	건물들
建築物	빌딩
方程式	방정식
方程式	방정식
スイッチ	스위치
スイッチ	스위치
スイッチ	switch
スイッチ	전환
スイッチ	바꾸기
レスリング	레슬링
レスリング	레슬링
知的	지능형
花火	불꽃놀이
花火	불꽃놀이
豊臣	도요토미
フラッシュ	플래시
フラッシュ	플러시
ボイス	목소리
ボイス	음성
字幕	자막
闘争	투쟁
宿泊	숙박시설
宿泊	숙박
宿泊	숙박
宿泊	숙소
洪水	대홍수
洪水	홍수
洪水	홍수
洪水	홍수
ナス	가지
くま	쿠마
保証	보증
保証	보장
保証	보증
保証	보증
保証	보증
三十	삼십
三十	서른
想い	생각
ホラー	공포
ダグラス	더글러스
偵察	정찰
コイン	동전
コイン	코인
コイン	동전
踊り	댄스
踊り	댄싱
踊り	춤추는
刑務所	교도소
刑務所	감옥
刑務所	교도소
刑務所	감옥
重力	중력
重力	중력
ドメイン	도메인
ドメイン	도메인
ドメイン	영역
パーティ	party
パーティ	파티
パーティ	파티
スーツ	양복
スーツ	정장
スーツ	슈트
スーツ	양복
スーツ	수트
クラーク	클라크
クラーク	클라크
ジャージー	저지
追跡	추구
追跡	추적
彫刻	조각상
彫刻	조각
彫刻	조각가
彫刻	조각가자리
彫刻	조각
無関係	무관한
砂漠	사막
砂漠	사막
水中	수중
マーガレット	마거릿
マーガレット	마르그리트
砲撃	포격
科目	과목
ひかり	히카리
新井	아라이
スロー	느린
スロー	느려
スロー	느리게
曲線	곡선
曲線	커브
曲線	곡선
恐竜	공룡
恐竜	공룡
レビュー	리뷰
レビュー	검토
レビュー	검토하기
レビュー	검수
レビュー	리뷰
セックス	성교
セックス	섹스
セックス	성관계
セックス	성별
追記	추가
出品	품목
ピア	피어
ピア	동료
ピア	pia
パレード	퍼레이드
パレード	행진
ゴム	고무
コラボレーション	콜라보레이션
コラボレーション	협력
コラボレーション	협업
フィン	지느러미
レオン	레온
レオン	레온
レオン	리온
警察官	경찰
警察官	경찰관
部族	부족
メロディ	melody
メロディ	멜로디
プレート	접시
結晶	크리스털
結晶	크리스탈
ハンド	핸드
見出し	헤드라인
見出し	제목
見出し	헤드라인
カレー	커리
カレー	카레
妖精	페어리
昆虫	곤충
昆虫	곤충
墓地	묘지
墓地	공동묘지
墓地	묘지
墓地	묘지
妊娠	임신
妊娠	임신
野菜	채소
野菜	야채
野菜	채소
野菜	야채
叔父	삼촌
叔父	아저씨
コンクリート	콘크리트
足立	아다치
エントリー	항목
エントリー	항목
釣り	낚시
釣り	낚시
ストア	매장
ストア	가게
ストア	상점
ストア	스토어
フロー	플로
フロー	플로우
フロー	흐름
南極	남극
南極	남극
パシフィック	태평양
パシフィック	퍼시픽
ハッピー	해피
ハッピー	행복
ハッピー	행복해
ハッピー	행복하다
ハッピー	행복한
ノーベル	노벨
センチメートル	센티미터
センチメートル	센티미터
センチメートル	센티미터
センチメートル	밀리미터
センチメートル	센티미터
スクリーン	화면
スクリーン	스크린
シェル	껍질
グラス	잔다
グラス	유리
グラス	글래스
雰囲気	대기
雰囲気	분위기
化粧	화장
化粧	메이크업
恒星	항성
ビス	bis
シュート	촬영
介護	케어
防波堤	방파제
水平	수평
野口	노구치
スカウト	스카웃
スカウト	스카우트
スカウト	스카우트
じゅん	jun
改定	리비전
調理	요리
秀樹	히데키
週末	주말
週末	주말
週末	주말에
ホセ	조제
コーン	옥수수
コーン	원뿔
スキル	스킬
スキル	솜씨
スキル	능력
スキル	기술
スキル	실력
スキル	스킬
スキル	솜씨
サイクル	사이클
サイクル	주기
サイクル	순환
サイクル	사이클
名作	걸작
マット	매트
マット	mat
マット	매트
吹き替え	더빙
ツイン	쌍둥이
ツイン	트윈
最小	최소
フォーラム	포럼
フォーラム	포럼
書き込み	쓰기
書き込み	글쓰기
書き込み	쓰기
書き込み	글쓰기
地中海	지중해
勇者	용감한
貫通	침투
シェア	공유
シェア	공유해
シェア	공유하기
シェア	공유
シェア	주식
シェア	공유
大洋	오션스
大洋	바다
大洋	바다
大洋	오션
カリ	kari
カリ	캐리
ハインリヒ	하인리히
悲劇	비극
悲劇	비극
マルクス	마커스
マルクス	마르쿠스
マルクス	마르크스
喪失	상실
喪失	손실
エール	yell
分散	분산
分散	분산
ビリー	빌리
垂直	수직
乾燥	건조
乾燥	드라이
乾燥	건조
落下	떨어지고
落下	falling
落下	떨어지는
落下	떨어지지
落下	떨어지는
落下	떨어짐
告示	공지
マリン	마린
マリン	마린
マリン	해병대
スタンダード	스탠더드
スタンダード	표준
繊維	직물
繊維	섬유
繊維	섬유
待ち	기다림
待ち	기다린다
待ち	기다림
待ち	기다렸다
スパ	spa
スパ	스파
スパ	스파
エンターテイメント	엔터테인먼트
エンターテイメント	오락
検出	탐지
検出	감지
検出	검출
検出	탐지
検出	감지
配列	배열
配列	어레이
配列	배열
体力	체력
コンテナ	용기
コンテナ	컨테이너
コンテナ	컨테이너
ライアン	라이언
ペルー	페루
ペルー	페루
ケンタッキー	켄터키
荒木	아라키
拳銃	권총
拳銃	권총
ルシア	루시아
アンテナ	안테나
ヒロ	히로
ヒロ	히로인
ラマ	라마
フェニックス	피닉스
狩り	사냥
狩り	헌트
狩り	사냥
キッド	키드
エコ	eco
クリスチャン	기독교
クリスチャン	크리스티안
クリスチャン	크리스천
クリスチャン	크리스찬
チケット	티켓
チケット	티켓
チケット	항공권
幻想	착각
幻想	환상
幻想	환상
イリノイ	일리노이
フォト	사진
石炭	석탄
グラム	그램
グラム	그람
グラム	그램
ウィルソン	윌슨
キリスト	그리스도
キリスト	크라이스트
ループ	루프
ループ	루프
ループ	반복
書き換え	재작성
せつ	종기
開く	오픈
開く	열기
開く	열립니다
開く	열기
開く	오프닝
開く	개봉
電圧	전압
流し	싱크로
ジェリー	제리
和解	화해
喜劇	코미디
喜劇	희극
喜劇	코메디
小樽	오타루
光学	광학
光学	광안리
光学	광화문
トミー	토미
ライター	라이터
ライター	작가
ライター	라이터
信用	크레딧
信用	신용
信用	신용카드
タイガー	호랑이
タイガー	타이거
キット	키트
キット	kit
ビジュアル	시각
ビジュアル	비주얼
増田	마스다
歩行	걷고
歩行	워킹
歩行	걷는다
歩行	걷기
歩行	산책
歩行	걷기
デヴィッド	데이비드
デヴィッド	다윗
デヴィッド	데이빗
デヴィッド	다비드
割引	할인
割引	할인
カナ	카나
クレイ	클레이
変数	변광성
変数	변수
変数	변수
影響力	영향력
カテゴリー	카테고리
カテゴリー	범주
カテゴリー	분류
カテゴリー	카테고리
カテゴリー	카테고리가
カテゴリー	범주
カテゴリー	분류
ストレート	똑바로
ストレート	스트레이트
ストレート	깔끔하게
ストレート	깔끔한
牧師	목사
ウルフ	늑대
ウルフ	볼프
ウルフ	울프
フロンティア	프런티어
フロンティア	프론티어
純粋	순수한
純粋	순수
役職	직위
役職	위치
役職	포지션
役職	타이틀
役職	제목
支払	송금
支払	지불
支払	결제
薬物	약물
薬物	의약품
薬物	약품
薬物	마약
薬物	마약
薬物	약물
薬物	의약품
誘拐	납치
誘拐	납치
侵略	침략
侵略	침공
侵略	공격성
いずみ	이즈미
冷却	냉각
冷却	냉방
冷却	냉각
冷却	냉동
冷却	냉장
フード	후드
化石	화석
踊る	댄싱
踊る	춤추는
ジョニー	조니
ジョニー	쟈니
ジョニー	자니
渓谷	협곡
渓谷	계곡
推奨	추천
推奨	권장
デッド	사망
デッド	데드
天文台	천문대
北西部	노스웨스턴
北西部	북서
北西部	북서부
高島	다카시마
高島	타카시마
エアロ	에어로
ドット	dots
ドット	반점
ドット	dot
果実	과일
果実	열매
果実	과일과
果実	과일
果実	과일과
虐殺	학살
魅力	매력
玩具	장난감
玩具	장난감이
玩具	토이
玩具	장난감
大気	대기
大気	분위기
解任	해고
インディアナ	인디애나
エンターテインメント	엔터테인먼트
エンターテインメント	오락
傑作	걸작
ソニック	소닉
クライ	울음
ヴェネツィア	베네치아
ヴェネツィア	베니스
小池	코이케
起動	스타트업
起動	시작
起動	출시
起動	실행
起動	발사
起動	런칭
ボルト	bolt
ボルト	볼트
カーブ	곡선
カーブ	커브
カーブ	곡선
荷物	수화물
荷物	수하물
荷物	수하물
アイデア	아이디어
アイデア	아이디어
アイデア	idea
弾薬	탄약
弾薬	탄약
グレー	회색
グレー	그레이
グレー	회색
グレー	그레이
抽選	복권
ユリウス	줄리어스
品種	품종
品種	다양체
品種	버라이어티
角度	각도
角度	앵글
エレベーター	엘레베이터
エレベーター	엘리베이터
エレベーター	상승
エレベーター	승강기
エレベーター	리프트
エレベーター	엘레베이터
エレベーター	엘리베이터
エレベーター	승강기
アンドレ	앙드레
アンドレ	안드레
アンドレ	안드레
批評家	평론
批評家	크리틱스
批評家	비평가
召喚	소환
拘束	자제
拘束	구속력
拘束	바인딩
花嫁	신부
マンチェスター	맨체스터
マウント	장착
マウント	마운트
ダート	먼지
動物園	동물원
動物園	동물원
音楽家	음악가
音楽家	연주자
音楽家	뮤지션
訂正	보정
訂正	교정
ソックス	sox
ソックス	양말
ソックス	socks
幽霊	귀신
幽霊	유령
幽霊	고스트
調達	조달
予防	예방
予防	방지
予防	예방
再婚	재혼
胴体	몸통
難波	난바
難波	난바
フランシス	프랜시스
ロッテ	롯데
友情	우정
友情	우정
機材	장비
ブッシュ	부시
コンパクト	컴팩트
コンパクト	콤팩트
パロディ	패러디
パロディ	패러디
反射	반영
反射	반사
反射	반사
小売	소매
後で	나중에
死体	시체
死体	시체
平井	히라이
刺激	자극
刺激	자극
テイラー	테일러
アルファベット	알파벳
アルファベット	문자
フォーマット	포맷
フォーマット	서식
フォーマット	형식
フォーマット	포맷
フォーマット	형식
フォーマット	포맷
フォーマット	형식으로
ケア	케어
アース	earth
アース	대지
アース	지구
バルブ	밸브
バルブ	밸브
鉱物	미네랄
鉱物	광물
鉱物	미네랄
幸福	행복
幸福	happiness
振動	진동
振動	진동
ピーク	피크
台北	타이페이
台北	타이베이
鶴見	쓰루미
任天堂	닌텐도
山地	산맥
症候群	증후군
志摩	시마
汚染	오염
汚染	오염
汚染	오염
ひとみ	히토미
メニュー	메뉴
メニュー	메뉴
火星	마스
火星	화성
細菌	세균
細菌	박테리아
リンカーン	링컨
ハーン	한한
民主主義	민주당
民主主義	민주주의
民主主義	민주화
背中	다시
背中	뒤로
競合	경쟁자
競合	경쟁사
競合	갈등
競合	갈등이
競合	충돌
競合	분쟁
久美子	쿠미코
ミスター	미스터
水路	수로로
水路	수로
元素	원소
元素	요소
元素	원소
ヒューストン	휴스턴
ヒューストン	휴스턴
アーク	아크
アーク	arc
グレン	글렌
グレン	글렌
薔薇	장미
薔薇	로즈
薔薇	장미
スズキ	스즈키
カート	포장마차
カート	카트
技法	기법
王女	공주
王女	공주님
王女	프린세스
トリオ	트리오
狭い	좁은
狭い	좁아
狭い	좁다
母音	모음
母音	모음
シンボル	기호
シンボル	상징
シンボル	기호
シンボル	상징
情熱	열정
デトロイト	디트로이트
補足	보충
太鼓	드럼
太鼓	드럼
太鼓	드럼은
クルー	크루
クルー	승무원
左側	좌파
左側	왼쪽
所得	소득
所得	수입
集める	수집
多目的	다용도
多目的	다목적
カタログ	카탈로그
カタログ	카탈로그
カタログ	카탈로그
カタログ	카탈로그
保全	보존
保全	보전
保全	보존
卒業生	동문
卒業生	동창생
卒業生	졸업생
卒業生	졸업생
バリ	발리
有権者	유권자
焼き	굽기
焼き	화상
カンザス	캔자스
獅子	라이온
獅子	사자
日程	일정
日程	스케줄
日程	예약
婚約	약혼자
婚約	약혼녀
婚約	약혼
婚約	참여
婚約	약혼
ディスプレイ	표시
ディスプレイ	표시하기
ディスプレイ	디스플레이
旅館	inn
旅館	여관
マニア	매니아
繰り返す	반복한다
繰り返す	반복합니다
繰り返す	반복
サイエンス	사이언스
サイエンス	과학
アパート	아파트
アパート	아파트
真理	진실
真理	진리
オートバイ	오토바이
オートバイ	오토바이
オートバイ	모터사이클
オートバイ	오토바이
オートバイ	모터사이클
マツ	소나무
マツ	파인
明示	명시
明示	명시적
加速	가속도
加速	가속
電池	전지현
電池	전지
電池	배터리
電池	건전지
電池	전지
電池	배터리
深刻	심각한
深刻	심각해
深刻	심각하다
深刻	심각하게
緩和	휴식
クリエイティブ	크리에이티브
破産	파산
破産	파산
法廷	법정
法廷	재판소
法廷	법원
撤回	박탈
撤回	취소
スケール	스케일
スケール	축척
スケール	척도
スケール	규모
スケール	저울
天井	천장
天井	천장
人格	성격
人格	인격
人格	개성
セッション	세션
セッション	세션
遠く	멀다
トロント	토론토
アレン	앨런
研究室	실험실
研究室	연구소
研究室	연구실
研究室	lab
研究室	연구실
研究室	실험실
債務	의무
債務	의무
債務	채무
債務	부채
マーケティング	마케팅
発症	발병
赤色	붉은
赤色	붉은색
赤色	레드
赤色	빨간색
赤色	빨강
倒産	파산
黒川	구로카와
町長	시장
エレクトリック	전기
頂点	apex
アトランタ	애틀랜타
アトランタ	아틀란타
アトランタ	애틀란타
エンジニア	기술자
エンジニア	엔지니어
エンジニア	공학자
ジャーナル	학술
ジャーナル	학술지
ジャーナル	저널
田口	다구치
チャージ	청구
チャージ	충전
チャージ	전하
ランダム	무작위
ランダム	무작위
ランダム	무작위로
ランダム	랜덤
ピース	피스
ピース	peace
ピース	평화
ピース	piece
儀式	의식
儀式	의식
プレーヤー	플레이어
プレーヤー	재생기
プレーヤー	선수
ポスター	포스터
ポスター	포스터
ロマンス	연애
ロマンス	로맨스
アルファ	알파
バスク	바스크어
バスク	바스크
薄い	얇은
パンク	펑크
エージェンシー	에이전시
エージェンシー	대행사
エージェンシー	대리점
笑い	웃음
笑い	웃음
笑い	웃어라
笑い	웃음
笑い	웃어
挨拶	인사
挨拶	인사말
挨拶	인사
広東	광둥
広東	캔턴
アレックス	알렉스
アレックス	앨릭스
排出	방출
排出	배출
竹田	다케다
ロープ	로프
ロープ	밧줄
ロープ	줄넘기
ロープ	로프
ロープ	밧줄
鳥類	새들
鳥類	조류
太平	타이핑
太平	태평
外交官	외교관
外交官	외교관
リクエスト	요청
リクエスト	요청
リクエスト	요청하기
カントリー	나라
カントリー	국가
カントリー	시골
カントリー	컨트리
等級	등급
等級	규모
ホット	덥다
ホット	hot
ホット	뜨겁다
ホット	뜨거운
オーディオ	오디오
交際	연애
交際	관계
交際	연애
交際	데이트
交際	연애
交際	관계
ヘア	머리카락
ヘア	머리
ヘア	머리카락이
どこか	어딘가
望遠鏡	망원경
望遠鏡	망원경
相模	사가미
陰謀	음모론
生年月日	생년월일
生年月日	생일
発信	송신
発信	발신
営利	이익
飛ぶ	날아라
飛ぶ	플라이
飛ぶ	flying
飛ぶ	플라잉
飛ぶ	날아라
飛ぶ	비행
国名	나라
国名	국가
国名	시골
国名	컨트리
エッセイ	세이
エッセイ	에세이
神殿	템플
神殿	신전
神殿	사원
若松	와카마쓰
採択	채택
採択	입양
マニュアル	메뉴얼
マニュアル	설명서
マニュアル	수동
マニュアル	설명서
マニュアル	매뉴얼
シフト	쉬프트
シフト	shift
シフト	시프트
性別	성별
性別	성교
性別	섹스
性別	성관계
性別	성별
露出	노출
ポルノ	포르노그래피
ポルノ	포르노그래피
ポルノ	포르노
顧客	고객
挿絵	삽화
フェザー	깃털
スラム	슬램
シミュレーション	시뮬레이션
シミュレーション	시뮬레이션
ミネソタ	미네소타
いっぱい	가득
貴重	소중한
権威	권위
サロン	미용실
サロン	살롱
サロン	미용실
サロン	살롱
パナソニック	파나소닉
小隊	소대
報酬	보상
報酬	보상
整数	정수형
整数	정수
整数	정수
フォワード	전진
フォワード	전달
フォワード	앞으로
骨折	골절
骨折	골절
ゴースト	귀신
ゴースト	유령
ゴースト	고스트
ゴースト	귀신
支払い	정산
支払い	지불
支払い	결제
支払い	송금
支払い	결제
支払い	송금
支払い	지불
支払い	결제
フラワー	꽃이
フラワー	플라워
アダム	아담
アダム	애덤
くじ	복권
賭け	도박
賭け	내기
賭け	내기
賭け	bet
賭け	베팅
モジュール	모듈러
モジュール	모듈
モジュール	모듈
眼鏡	안경
眼鏡	안경
アポロ	아폴로
ジャンク	쓰레기
アップル	사과
アップル	애플
ホスト	주최
ホスト	호스트
ホスト	주최
ホスト	호스트
地上波	지상
タービン	터빈
タービン	터빈
ポルト	포르토
ポルト	포르투
礼拝	예배
礼拝	기도
演算	작전
演算	운영
グローブ	글로브
グローブ	장갑
イラストレーター	삽화가
イラストレーター	일러스트레이터
デスク	데스크
デスク	책상
学歴	교육학
学歴	교육
学歴	학력
電報	전보
電報	텔레그래프
電報	전신
ハワード	하워드
アシスト	어시스트
識別	식별
識別	식별
識別	식별하기
識別	증명
識別	식별
識別	신분증
アフガニスタン	아프가니스탄
アフガニスタン	아프가니스탄
オットー	오토
プロテスタント	개신교
プロテスタント	개신교
幼児	영아
微妙	미묘
微妙	미묘한
健二	겐지
健二	켄지
佐久間	사쿠마
生地	반죽을
生地	반죽이
生地	반죽
生地	타자
生地	직물
心配	걱정
心配	걱정
心配	걱정
書類	문서로
書類	문서
書類	문서
書類	종이
書類	신문
書類	페이퍼
書類	서류
デイリー	일일
デイリー	데일리
デイリー	일간
デイリー	일상
キャッシュ	캐시
旗艦	플래그십
ドス	dos
ライフル	소총
豪華	화려하다
豪華	이쁜
豪華	화려한
ノア	노아
デルタ	삼각주
デルタ	델타
辞退	거절
辞退	거부
辞退	쇠퇴
辞退	거절
パーセント	백분율
パーセント	퍼센트
パーセント	백분율
パーセント	비율
パーセント	퍼센트
パーセント	비율
職務	의무
ゼロ	제로
放射線	방사능
放射線	방사
放射線	방사선
放射線	방사성
疑惑	의심
エンタープライズ	엔터프라이즈
エンタープライズ	기업
救済	구원
ハンドル	핸들
ハンドル	손잡이
ハンドル	핸들
デラックス	디럭스
ゆえに	그러므로
評判	평판
評判	명성
フルート	플룻
フルート	플루트
配下	부하
ワーナー	워너
テネシー	테네시
カウント	카운트
アレクサンダー	알렉산드르
アレクサンダー	알렉산더르
アレクサンダー	알렉산더
サード	세번째
サード	셋째
割り当て	할당
割り当て	할당
割り当て	할당
割り当て	할당
バブル	거품
バブル	버블
考察	고려
浩二	코지
トリノ	토리노
明るい	가볍게
明るい	가벼운
明るい	라이트
明るい	가벼움
明るい	밝아
明るい	밝고
明るい	밝은
明るい	밝게
サスペンション	서스펜션
サスペンション	현수막
サスペンション	현수
埋葬	매장
埋葬	장례
トレイン	열차
トレイン	기차
トレイン	트레인
いつか	someday
いつか	언젠가
いつか	언젠간
バファローズ	버펄로스
本質	본질
大都市	메트로폴리스
芸術家	음악가
芸術家	예술가
芸術家	아티스트
芸術家	아티스트가
芸術家	음악가
芸術家	예술가
芸術家	아티스트
芸術家	아티스트가
ハリス	해리스
白河	시라카와
セレクション	선택
涼子	료코
ボランティア	자원봉사
ボランティア	봉사활동
ボランティア	자원봉사자
ボランティア	자원봉사
瑞穂	미즈호
フェラーリ	페라리
ファイブ	다섯
ファイブ	파이브
熱帯	열대
熱帯	열대
半径	반지름
ノミネート	후보
みなと	미나토
坂井	사카이
コック	요리사
たかし	타카시
たかし	다카시
マケドニア	마케도니아
マケドニア	마케도니아인
ナポリ	나폴리
ナポリ	나폴리
消費者	소비
消費者	소비자
消費者	소비자
消費者	이용자
損失	상실
損失	손실
損失	손해
損失	손실
ストック	주식
ストック	재고
声明	성명서
声明	진술
平山	히라야마
ハミルトン	해밀턴
妄想	망상
妄想	망상
貧困	가난
貧困	빈곤
シアトル	시애틀
ワゴン	마차
力学	역학
付録	부록
素数	소수
素数	프라임
マキ	마키
解雇	해고
タイムズ	타임스
タイムズ	타임즈
楕円	타원
楕円	타원
楕円	타원
楕円	타원형
ソリ	썰매
マレー	말레이어
マレー	말레이시아어
マレー	머리
ルートヴィヒ	루트비히
ルートヴィヒ	루드비히
遺伝	유전자
飲料	음료
飲料	음료수
違法	불법
キエフ	키예프
キエフ	키예프
野生	와일드
野生	야생
中西	나카니시
パトリック	파트리크
パトリック	패트릭
トール	토르
公衆	공공
公衆	공개
公衆	공중
ケネディ	케네디
染色	염색
農場	농장
農場	농장이
マーシャル	마샬
マーシャル	마셜
強度	체력
児玉	코다마
児玉	고다마
勇気	용기
勇気	용기
出荷	배송
出荷	발송
セキュリティ	안보
セキュリティ	보안
債権	주장
債権	주장
債権	발급
ハーバード	하버드
祖母	할머니
祖母	외할머니
イエロー	황색
イエロー	노랑색
イエロー	노란색
イエロー	노랑
フロア	바닥
ラッセル	러셀
受付	합격
受付	안내원
受付	접수
手続	절차
クラフト	크래프트
クラフト	공예
ドキュメント	문서
ドキュメント	문서로
ドキュメント	문서
ドキュメント	문서
ドキュメント	설명서
ドキュメント	문서
思考	생각
思考	생각
思考	생각
講習	훈련
講習	트레이닝
ホップ	힙합
コンピューター	컴퓨터
コンピューター	컴퓨터
マネー	머니
マネー	돈이
レート	평가
レート	비율
クラウン	왕관
クラウン	크라운
ロベルト	로버트
貨幣	머니
貨幣	돈이
仮想	가상
仮想	버추얼
マイアミ	마이애미
六本木	롯폰기
当事者	파티
常陸	히타치
ローラ	롤라
悩み	고민
夜明け	새벽
ポンプ	펌프
ポンプ	펌프
フレデリック	프레더릭
フレデリック	프리드리히
含める	포함
ハイブリッド	하이브리드
ハイブリッド	하이브리드
マウス	mice
マウス	생쥐
マウス	생쥐
マウス	마우스
鳥居	토리이
レインボー	레인보우
レインボー	무지개
失う	lose
ベンチ	벤치
蜂起	폭동
蜂起	봉기
デイヴィッド	데이비드
デイヴィッド	다윗
デイヴィッド	데이빗
デイヴィッド	다비드
感じる	feel
感じる	기분
感じる	느낌
テリー	테리
脅威	협박
脅威	위협
脅威	위협
触媒	촉매
虚偽	거짓
虚偽	가짜
寿命	수명
車輪	바퀴
車輪	바퀴
シャツ	셔츠
シャツ	셔츠
主人	남편
歌人	시인
アリゾナ	애리조나
プラハ	프라하
結婚式	결혼식
結婚式	웨딩
アルミ	알루미늄
香り	향기
香り	향수
香り	향기
シールド	방패
シールド	방패
不在	결석
オブジェクト	객체
オブジェクト	개체
オブジェクト	대상
オブジェクト	천체
オブジェクト	객체
オブジェクト	개체
オブジェクト	물체
オブジェクト	천체
代理店	에이전시
代理店	대행사
代理店	대리점
加茂	가모
バンコク	방콕
オイル	오일
オイル	석유
オイル	기름
注釈	주석
注釈	주석
トライアル	재판
トライアル	재판
リサーチ	조사
