से	od
दुर्घटना	nesreća
उपनाम	nik
उपनाम	nick
उपनाम	čvor
उपनाम	prezime
उपनाम	nadimak
बंगाली	bengalski
घायल	povrijeđeno
सहारा	sahara
चेतना	svesti
चेतना	svijest
सारा	sarah
सारा	sara
सारा	sara
इलेक्ट्रॉनिक	elektronska
इलेक्ट्रॉनिक	elektronski
तंत्रिका	nervni
पट्टी	bar
पट्टी	patti
गोवा	goa
रास्ता	način
रास्ता	rasta
सोच	misleći
पृष्ठभूमि	pozadinu
पृष्ठभूमि	pozadina
टन	tona
टन	tona
टन	tone
टन	tona
टन	tone
ऋतु	sezona
शाम	večeri
शाम	veče
मेडिकल	medicinska
मेडिकल	medicinski
मेडिकल	medical
मार्टिन	martin
नामकरण	nomenklatura
हस्तक्षेप	miješanja
हस्तक्षेप	intervencija
हस्तक्षेप	intervencije
किसान	farmera
पतन	kolapsom
पतन	kolapsa
पतन	kolaps
पतन	jesen
पतन	pad
स्वाभाविक	prirodno
स्नान	kupanje
वेग	brzina
कुशल	efikasno
कुशल	efikasnom
कुशल	efikasan
कुशल	efikasna
सफ़ेद	bijela
सफ़ेद	bijeli
हरे	hare
फ़ाइल	datoteka
फ़ाइल	dosije
फ़ाइल	datoteka
फ़ाइल	arhiva
फ़ाइल	file
स्वागत	dobrodošli
पक्षियों	ptice
विरासत	naslijeđe
विरासत	baština
विरासत	nasljeđe
विरासत	nasljedstvo
विरासत	legacy
विरासत	naslijeđe
विरासत	naslijediti
गोली	pilula
गोली	metak
विलोपन	eliminacijska
एकता	jedinstvo
नेपाली	nepalski
नील	indigo
पृष्ठों	stranica
पृष्ठों	listovi
दुर्लभ	rijetki
दुर्लभ	rijetko
चावल	rice
गहरा	tamne
गहरा	dark
गहरा	mraku
गहरा	tamna
गहरा	mračna
गहरा	duboka
गहरा	duboke
गहरा	duboko
गहरा	dubok
गहरा	deep
बारह	dvanaest
पूर्ति	ispunjenje
संकलन	compilation
खड़ी	stoji
खड़ी	stajanje
लड़की	chick
लड़की	djevojka
लड़की	devojka
लड़की	girl
अपनाया	usvojen
अपनाया	usvojena
हुसैन	hussain
भट्ट	peć
सुख	sreća
निहित	implicitni
अहमद	ahmed
वर्गीकृत	klasificirane
वर्गीकृत	klasifikovan
लॉस	los
सवाल	pitanje
सवाल	pitanja
संतुलन	mjerilo
संतुलन	bilans
संतुलन	ravnoteža
राष्ट्रों	nacija
स्क्रीन	ekran
स्क्रीन	ekrana
पकड़	grip
पथ	put
पथ	putevi
शिक्षक	predavač
शिक्षक	predavači
शिक्षक	nastavnik
शिक्षक	učitelj
शिक्षक	nastavnike
शिक्षक	nastavnika
शिक्षक	nastavnici
शिक्षक	profesori
खाता	račun
खाता	obzir
खाता	računa
खाता	računa
सहयोगी	kolega
सहयोगी	saradnik
नोट	napomena
नोट	note
नोट	nota
पेज	page
पेज	stranica
पेज	stranica
पेज	listovi
सजा	kaznu
सजा	rečenica
सजा	kazna
सजा	presudom
सजा	ukrašen
सजा	kaznu
सजा	kazna
परम	krajnji
गिर	gir
गिर	jesen
गिर	pad
अर्जित	podignut
अर्जित	podigao
अर्जित	zaradio
अर्जित	stekao
अमर	besmrtna
अमर	amar
खुला	otvorene
खुला	otvorena
खुला	otvoren
खुला	otvoreno
खुला	open
चालक	vozači
वास्तुकला	arhitekt
वास्तुकला	arhitektura
नकारात्मक	negativan
नकारात्मक	negativne
नकारात्मक	negativni
नकारात्मक	negativno
अंकित	snimila
अंकित	snimljene
अंकित	snimljen
अंकित	snimio
वक्त	vrijeme
समृद्ध	obogaćeni
समृद्ध	bogata
समृद्ध	bogato
समृद्ध	bogati
समृद्ध	bogatim
समृद्ध	bogat
इतालवी	italijanski
निगरानी	praćenje
निगरानी	monitoring
निगरानी	nadzor
राजस्व	prihoda
राजस्व	prihodi
राजस्व	prihode
बांग्ला	bengalski
बांग्ला	bangla
पटकथा	scenarij
बहादुर	bahadur
बहादुर	hrabri
व्यवस्थित	organizuju
व्यवस्थित	organizovati
व्यवस्थित	organizovana
व्यवस्थित	organizovane
व्यवस्थित	organizovani
व्यवस्थित	organizovano
व्यवस्थित	organizovan
व्यवस्थित	sistematskog
व्यवस्थित	sistematsko
नेताओं	lideri
गौरव	ponos
गौरव	veličanstveni
गौरव	uzvišeni
स्लैम	slam
डॉक्टर	doktori
डॉक्टर	ljekari
डॉक्टर	doktor
ऑक्सीजन	kisik
टैग	tag
टैग	tags
गणितीय	matematičar
गणितीय	matematički
गणितीय	matematička
प्रदूषण	zagađenje
प्रदूषण	zagađenost
जोड़ी	pair
जोड़ी	par
जोड़ी	par
जोड़ी	nekoliko
सबूत	dokazi
सबूत	dokaz
सटीक	tačan
सटीक	tačan
समाप्ति	završetak
समाप्ति	završetku
समाप्ति	završetka
समाप्ति	završiti
समाप्ति	kraj
समाप्ति	okončanju
उल्लंघन	kršenje
उल्लंघन	proboj
उल्लंघन	kršenje
व्यापारी	trgovački
व्यापारी	biznismen
व्यापारी	trgovac
पूंजी	kapital
मद्रास	madras
एजेंसी	agencija
एजेंसी	agencije
इतिहासकार	istoričar
इतिहासकार	historičar
गरीब	loše
गरीब	siromašni
गरीब	siromašnih
औषधि	medicina
औषधि	herb
मांस	meso
प्रतिस्पर्धा	takmičenje
बिन्दु	tačka
बिन्दु	tačka
पराजित	poraženi
पराजित	poražena
पराजित	porazila
पराजित	porazio
बहु	poli
कप्तान	kapiten
कप्तान	kapetan
कायम	održavala
कायम	održavana
जिब्राल्टर	gibraltara
खूबसूरत	lijepe
खूबसूरत	lijepa
संयंत्र	biljke
शक्तियों	ovlasti
शक्तियों	sile
अकेले	sami
अकेले	sama
अणु	čestice
अणु	molekularni
अणु	molekularnom
अणु	molekularne
अणु	molekulska
अणु	molekularnu
अणु	atoma
अणु	atomi
अणु	molekula
अणु	atom
भीड़	masi
भीड़	masa
भीड़	publika
भीड़	prepunoj
ब्लू	plava
ब्लू	blues
रिकॉर्डिंग	snimanje
क्रेडिट	kredit
क्रेडिट	kredita
क्रेडिट	krediti
द्वीपसमूह	arhipelag
द्वीपसमूह	ostrva
स्कोर	rezultat
स्कोर	rezultatom
स्कोर	desetine
स्कोर	skor
अवशेष	ostataka
गुजराती	gudžarati
चेतावनी	upozorenja
चेतावनी	upozorenje
चेतावनी	upozoravajući
चेतावनी	upozorenja
परामर्श	konsalting
परामर्श	konsultacije
परामर्श	konsultacija
गोत्र	klan
गोत्र	klana
दंड	penala
दंड	kazna
दंड	kazne
दंड	kaznu
दंड	kazna
हिट	hitovi
हिट	hit
हिट	pogođena
हिट	udario
हिट	pogodio
प्रतिबंध	ograničenjima
प्रतिबंध	ograničenja
पढ़ाई	proučiti
पढ़ाई	studija
पढ़ाई	proučavanja
पढ़ाई	studirao
पढ़ाई	proučili
पढ़ाई	učio
पढ़ाई	proučen
पढ़ाई	proučavao
पढ़ाई	proučio
जैक	jack
पहाड़	planina
बांध	brana
बांध	pier
क्रांतिकारी	revolucionarni
मठ	samostan
आउट	iz
आउट	out
संशोधित	modificirana
संशोधित	modifikovan
नौसेना	mornarica
गिटार	gitara
सहमति	saglasnost
सहमति	složio
सहमति	složili
लोहे	željezo
सूचित	obavijestio
कवर	pokriti
कवर	pokrivaju
कवर	pokriće
कवर	pokriva
कवर	obuhvata
भय	strah
अस्थायी	oscilacije
अस्थायी	privremeno
अस्थायी	privremenu
अस्थायी	privremene
अस्थायी	temperatura
कमल	lotus
नागरिकों	građani
नागरिकों	državljane
नागरिकों	državljani
नागरिकों	državljanima
नागरिकों	državljana
नागरिकों	civili
प्रमाणित	certificirani
एसिड	kiseline
बुक	priveo
बुक	knjiga
तीव्रता	intenzitet
अंगों	organi
हथियार	oružje
हथियार	oružja
हथियार	oružje
माप	mjera
माप	mjeri
माप	merenje
माप	mjerenja
माप	mjerenje
थॉमस	thomas
एडवर्ड	edvard
एडवर्ड	edward
कागज	papir
चुनौती	izazov
चुनौती	challenge
ओलम्पिक	olimpijski
वसा	masti
वसा	masti
वसा	fat
वसा	debela
वसा	masnoća
वसा	masnoće
पाता	pronalazi
पाता	nađe
पाता	nalazi
कमजोर	slabi
कमजोर	slaba
कमजोर	slab
नजर	oka
नजर	oko
असर	efekt
असर	efekat
सीधा	pravo
सीधा	direktni
सीधा	direktna
सीधा	direktan
भाषण	govor
सृष्टि	stvaranje
ग्रीन	zelena
नामित	nazvana
नामित	nazvane
नामित	nazvan
नामित	proglašen
स्वस्थ	zdrave
स्वस्थ	zdravi
स्वस्थ	zdrava
स्वस्थ	zdrav
भागीदारी	partnerstvo
भागीदारी	partnerstvu
भागीदारी	učešće
भागीदारी	učešće
उद्योगों	industrija
उद्योगों	preduzetnik
स्टॉक	berze
स्टॉक	dionica
स्टॉक	deonice
स्टॉक	dionice
मर	mrtva
मर	mrtvi
मर	mrtvo
मर	mrtav
यात्रियों	putnici
यात्रियों	putnika
यात्रियों	putnike
गहरी	duboka
गहरी	duboke
गहरी	duboko
गहरी	dubok
गहरी	deep
लिंक्स	veza
लिंक्स	lynx
विस्फोट	eksplozija
विस्फोट	eksplozija
जावा	java
नक्शा	karta
हॉकी	hokej
सोडियम	natrijum
सोडियम	natrij
बिल्कुल	apsolutno
घास	lawn
घास	trava
घास	grass
घास	trave
घास	travi
घास	travu
पाये	našla
पाये	pronađen
पाये	pronađena
पाये	pronašli
पाये	pronašao
पाये	utvrdila
नामांकित	nominirani
नामांकित	upisao
कथन	izjave
कथन	izjava
भरे	ispunio
ज्वालामुखी	vulkan
ज्वालामुखी	vulkana
ज्वालामुखी	vulkani
बैंकों	banke
सुल्तान	sultan
कारकों	faktori
सिविल	civilno
सिविल	civilna
शेर	lavovi
शेर	lav
शेर	sher
प्रतिदिन	svakodnevne
प्रतिदिन	dnevnik
प्रतिदिन	svakodnevni
प्रतिदिन	dnevni
बैंकिंग	bankarstvo
बैंकिंग	bankarske
असामान्य	neuobičajena
असामान्य	neuobičajene
असामान्य	neuobičajen
असामान्य	neobično
असामान्य	abnormalni
कमरे	sobe
कमरे	sobu
कमरे	soba
कमरे	sobe
स्वाद	okus
चित्रकार	slikara
चित्रकार	slikar
विद्यार्थी	studenti
विद्यार्थी	učenici
विद्यार्थी	student
पेय	piće
पेय	pića
पेय	pije
अनुक्रम	naređenje
अनुक्रम	naredbu
अनुक्रम	reda
अनुक्रम	red
अनुक्रम	niz
चक	chuck
पत्रकारिता	novinarstvo
सूचीबद्ध	naveden
माध्यमिक	sekundarna
माध्यमिक	sekundarni
माध्यमिक	srednjih
माध्यमिक	srednje
खगोलीय	astronomski
खगोलीय	astronomska
खगोलीय	astronomske
गौतम	gautama
लक्ष्मी	lakshmi
तार	žica
तार	konce
पृथक	specifičan
पृथक	izolovano
पृथक	izolirani
पृथक	izolovana
पृथक	odvojenih
पृथक	odvojene
पृथक	odvojiti
जाट	jat
अचानक	odjednom
अचानक	iznenada
अचानक	iznenadnu
अचानक	iznenadne
संसदीय	parlamentarni
डर	strah
करियर	karijeru
करियर	karijere
करियर	karijera
करियर	karijere
शुक्र	venera
जानवर	zvijeri
जानवर	zvijer
जानवर	životinje
जानवर	životinje
आना	ana
चेहरे	lica
चेहरे	facijalne
चेहरे	licem
चेहरे	suočavaju
चेहरे	suočiti
चेहरे	lice
चेहरे	face
अंग्रेज	engleski
चिन्ह	simboli
चिन्ह	simbola
चरम	ekstremni
चरम	krajnjem
चरम	ekstremne
चरम	ekstremnim
केन्द्रित	centered
केन्द्रित	usmjereni
केन्द्रित	fokusirana
कर्ण	karna
सरदार	serdar
निर्यात	izvoz
निर्यात	izvoza
निर्यात	izvoz
भूकंप	potres
भूकंप	potres
भूकंप	zemljotresi
स्मिथ	smith
दायित्व	obaveza
गाड़ी	automobil
उड़ीसा	orissa
हिंसा	nasilje
भर्ती	regrut
स्तंभ	stub
स्तंभ	stubovi
स्तंभ	stubove
कार्यकाल	sati
नहर	kanal
ताल	pobijedio
ताल	pobedi
ताल	taal
आजादी	sloboda
बोध	percepcija
मलेशिया	malezija
अंडे	jaja
जीवनी	biografija
मजबूर	primorala
मजबूर	prisiljeni
मजबूर	primorana
मजबूर	prisiljen
मजबूर	primoran
मजबूर	primorao
अधिग्रहण	sticanja
गुफा	pećina
साहब	sir
साहब	ser
परिणामों	rezultati
प्लास्टिक	plastika
प्रकरण	epizode
प्रकरण	epizoda
मानकों	standardi
मानकों	standarde
मानकों	standarda
ब्रह्मा	brahma
वयस्क	zrelu
ब्लॉक	blokovi
ब्लॉक	blokirati
समुदायों	zajednica
मुसलमान	muslim
मुसलमान	musliman
मुसलमान	muslimani
संगठित	organizirani
संगठित	organizirano
संगठित	organizirana
संगठित	organizovana
संगठित	organizovane
संगठित	organizovani
संगठित	organizovano
संगठित	organizovan
प्रचलन	vogue
समन्वय	koordinacija
समन्वय	koordinaciju
स्वीकृति	prihvatanje
स्वीकृति	swat
स्वीकृति	odobravanje
स्वीकृति	odobrenje
स्वीकृति	odobriti
स्वीकृति	odobri
पटेल	patel
पीने	piju
पीने	pio
पीने	piće
असली	real
असली	pravi
असली	originalni
असली	originalna
असली	prvobitni
असली	originalne
असली	original
पैसे	novac
उद्यम	poduzetništva
उद्यम	preduzeće
उद्यम	preduzetništvo
उद्यम	enterprise
शुष्क	suha
शुष्क	suho
मेट्रो	metro
नव	nav
गर्मियों	ljeto
प्रकाशक	izdavač
प्रकाशक	izdavača
स्वीडन	švedska
गाय	krava
प्रशांत	pacifik
प्रशांत	pacifika
प्रशांत	pacifički
प्रशांत	pacifiku
खाली	prazan
खाली	prazna
खाली	prazna
वर्तनी	urok
किसानों	poljoprivrednici
किसानों	poljoprivrednike
किसानों	poljoprivrednicima
प्रतिष्ठा	prestiž
प्रतिष्ठा	ugled
हार्ट	hart
हार्ट	rp
चाय	čaj
छत	plafonu
छत	krovu
छत	terase
छत	krov
छत	krovu
अनुमानित	procjenjuje
होली	holly
गिरफ्तार	hapšenje
गिरफ्तार	uhapšeni
गिरफ्तार	uhapšena
गिरफ्तार	uhapšen
मारा	mara
प्रवासी	iseljenici
माइक्रोसॉफ्ट	microsoft
आवाज़	vol
आवाज़	volumen
आवाज़	glas
चाल	trik
चाल	move
चाल	potez
चाल	pokret
चाल	poteza
गीता	gita
कोलंबिया	columbia
कोलंबिया	kolumbija
कोलंबिया	kolumbija
देशी	rodnoj
प्रायद्वीप	poluostrvo
दुर्गा	durga
नक्षत्र	sazviježđe
नक्षत्र	sazviježđa
मौखिक	usmena
मौखिक	usmeni
चलाया	pogubljen
गर्भ	materice
गर्भ	maternici
रहें	ostala
रहें	ostati
रहें	ostanu
रहें	boravka
ध्रुव	pol
विनिमय	razmjenu
विनिमय	razmjena
बहस	debatu
बहस	raspravu
बहस	debati
बहस	debata
बहस	debate
कथित	navodnom
कथित	navodne
ड्राइव	drive
ड्राइव	vozi
कोर	hor
कोर	jezgro
कोर	jezgra
नियुक्ति	termin
नियुक्ति	termina
नियुक्ति	imenovanje
नियुक्ति	imenovanja
नियुक्ति	zaposlenje
बहती	teče
बहती	tokovima
बहती	teku
विटामिन	vitamini
विटामिन	vitamini
खून	krv
उपयोगकर्ताओं	korisnici
उपयोगकर्ताओं	korisnika
एड्स	aids
बाग	bašti
बाग	bašte
बाग	bašta
बाग	džennet
बर्मा	burmi
डच	holandski
चौथी	četvrta
चौथी	četvrti
चौथी	četvrto
चौथी	četvrtog
चौथी	četvrtom
वंशज	potomak
गठबंधन	pakt
गठबंधन	savez
गठबंधन	alijansa
उम्मीदवार	kandidata
उम्मीदवार	kandidata
उम्मीदवार	kandidat
प्रभावों	impresionizam
बिलकुल	apsolutno
ग्रहों	planeta
ग्रहों	planete
ग्रहों	planeta
रूपांतरण	conversions
रूपांतरण	pretvaranje
रूपांतरण	transformacije
रूपांतरण	transformacija
रूपांतरण	transformiše
भ्रष्टाचार	korupcija
सलाहकार	savjetodavni
सलाहकार	savjetodavna
सलाहकार	konsultant
सलाहकार	konsultanta
सलाहकार	savetnik
सलाहकार	savjetnik
जनजाति	pleme
जनजाति	plemena
पठार	praga
पठार	prag
पठार	platou
पठार	plato
सीता	sita
चलचित्र	film
नोकिया	nokia
बहुमत	većina
चमक	sija
हिल	brdo
नैदानिक	klinička
नैदानिक	dijagnostika
अद्भुत	amazing
अद्भुत	nevjerovatno
अद्भुत	divno
अद्भुत	divan
इकाइयों	jedinice
इकाइयों	jedinica
शाखाओं	grana
दशकों	decenijama
दशकों	decenija
खतरे	prijetnje
खतरे	prijetnjama
खतरे	prijetnji
खतरे	opasnost
टूर	turneja
टूर	tour
हमारा	naše
हमारा	naša
हमारा	naš
पाल	paul
पाल	pal
निर्दिष्ट	navedena
जोड़े	parova
जोड़े	parovi
निर्माताओं	proizvođači
बजट	budžet
मौका	šansa
समर्थक	navijači
समर्थक	pristalica
समर्थक	pristalice
समर्थक	pristalica
समर्थक	pomagač
पॉप	pop
खबर	vijest
खबर	vijesti
खबर	news
खबर	novosti
स्कूलों	škole
मासिक	mjesečna
मासिक	mjesečni
कणों	čestice
प्रबल	nadvladati
प्रबल	dominantne
प्रबल	dominantan
प्रबल	dominantna
प्रबल	dominantni
आलोचकों	kritičari
तकनीकों	tehnike
विभक्त	podijeljeni
विभक्त	podijeljene
विभक्त	podijeljen
विभक्त	podijeljeno
उत्तराधिकारी	nasljednik
उत्तराधिकारी	naslednika
उत्तराधिकारी	potomak
एयरलाइंस	aviokompanija
एयरलाइंस	avio
एयरलाइंस	airlines
श्रीमती	gospođa
अवैध	nelegalnih
अवैध	nezakonitih
अवैध	outlaw
अवैध	nevažeće
अवैध	nevažeći
जीवाणु	bakterije
हाँ	jeste
हाँ	da
हाँ	da
राजीव	rajiv
शिकागो	chicago
विकी	wiki
इंग्लैण्ड	engleska
गुरू	guru
दौड़	traje
दौड़	teče
दौड़	trka
दौड़	rasa
दौड़	trkama
दौड़	rasa
दौड़	utrka
दौड़	utrke
दौड़	racing
जातीय	etnički
जातीय	etnička
छाया	sjene
छाया	sjeni
छाया	hladu
छाया	hlad
समक्ष	foreground
मैरी	merjem
तैयारी	priprema
तैयारी	pripreme
तैयारी	priprema
तैयारी	pripremi
तैयारी	pripreme
तैयारी	pripremiti
शासनकाल	vladavine
फाउंडेशन	foundation
फाउंडेशन	fondacija
फाउंडेशन	temelj
विक्टोरिया	viktorija
विक्टोरिया	victoria
कार्यकर्ता	radnik
सिंचाई	navodnjavanje
पहलू	strane
पहलू	aspektu
पहलू	aspekt
रोजगार	zaposlenje
निबंध	esej
पब्लिक	javni
पब्लिक	javnost
पब्लिक	javna
पब्लिक	javno
कान	uho
कान	kan
कान	uši
बनवाया	sagrađena
बनवाया	izgrađena
बनवाया	izgrađeno
बनवाया	izgradio
परिवारों	porodice
फैल	širenja
मेले	fer
मेले	sajam
उद्घाटन	inauguracije
सौंदर्य	ljepota
चीज़	sir
प्रोग्रामिंग	programiranje
प्रिय	drage
प्रिय	draga
प्रिय	dragi
रेड	upada
रेड	crvena
सृजन	stvaranje
सृजन	kreativnost
वकील	advokati
वकील	advokata
वकील	advokat
करो	karo
अनाज	žita
अनाज	zrno
विलियम्स	williams
परिपथ	računar
यूनियन	savez
यूनियन	unija
यूनियन	union
भावनाओं	emocije
भावनाओं	emocija
बच	preživjeli
बच	bacha
बच	bach
उर्जा	energija
सोसायटी	društvo
छोड़ने	opada
यौगिकों	jedinjenja
सेनानी	boraca
सेनानी	borci
सेनानी	borac
रणनीति	strategije
रणनीति	strategija
रणनीति	strategijom
रणनीति	strategija
लेन	lane
बुलाया	nazvana
बुलाया	zvao
बुलाया	nazvan
बुलाया	pozvala
वध	pokolj
बाढ़	poplava
बाढ़	poplave
बाढ़	poplava
शत्रु	neprijatelj
शत्रु	neprijateljski
शत्रु	neprijateljskog
शत्रु	neprijateljima
शत्रु	neprijatelji
शत्रु	neprijatelja
एक्शन	akcija
अनुच्छेद	paragraf
आयात	uvoz
आधा	polovina
आधा	polovinu
आधा	pola
धन्यवाद	hvala
बेल	vine
बेल	bell
सेंट्रल	central
सेंट्रल	centralni
सेंट्रल	centralna
घातक	smrtonosnih
घातक	smrtonosno
मास्टर	gospodar
मास्टर	master
मास्टर	majstor
तस्वीर	slika
पहल	inicijativa
वाहनों	vozila
सच	istina
सच	tačna
सच	istina
पाउंड	funta
पाउंड	funti
इण्डिया	indija
प्राधिकरण	autoritet
कीट	insekti
कीट	insektima
कीट	insekte
कीट	insekti
गाना	pjevanje
गाना	pjesma
धातुओं	metale
धातुओं	metali
अतीत	prošlost
समाजवादी	socijalistička
समाजवादी	socijalizam
वेतन	plaće
वेतन	plate
वेतन	plaća
वाणिज्य	trgovina
आखिरी	last
आखिरी	poslednji
आखिरी	poslednja
आखिरी	posljednja
आखिरी	zadnja
आखिरी	posljednji
धूम्रपान	pušenje
ब्याज	kamata
घोड़े	konjima
घोड़े	konji
घोड़े	konj
माला	maldivi
माला	garland
माला	mala
लेखा	računovodstvo
दीवारों	zidova
दीवारों	zidine
दीवारों	zidovi
दीवारों	zidinama
दीवारों	zidovima
दीवारों	graffiti
ऊतक	tkiva
ऊतक	tkivo
रात्रि	night
बेस	besa
बेस	baza
बेस	bas
फलन	funkcija
मानता	vjeruje
सफलतापूर्वक	uspješno
चंद्र	lunarnog
चंद्र	lunar
सतत	dosljedan
सतत	kontinuirani
सतत	neprekidna
ऊष्मा	toplota
कारों	automobile
कारों	automobili
कारों	automobila
रेस	trka
रेस	rasa
बृहस्पति	jupiter
प्रोत्साहन	podsticaj
टीमों	timovi
टीमों	ekipe
मामला	slučaj
इंदिरा	indira
निष्क्रिय	disable
निष्क्रिय	disabled
निष्क्रिय	neaktivno
लौह	željezo
सोनी	sony
रॉय	roy
रॉय	roj
बनावट	teksture
बनावट	teksturi
गायन	pjevanje
गायन	glasni
आवेदन	primjenu
आवेदन	aplikacija
आवेदन	prijavu
आवेदन	prijavi
आवेदन	aplikativni
आवेदन	prijave
आवेदन	aplikacije
आवेदन	prijave
सकल	bruto
कमाई	prihodi
कमाई	zarada
विश्वविद्यालयों	univerzitetima
विश्वविद्यालयों	univerziteti
विश्वविद्यालयों	univerzitet
साहिब	sahib
उठाने	dizanje
उठाने	podizanje
साउथ	jug
गहन	duboka
गहन	duboke
गहन	duboko
गहन	dubok
गहन	deep
बाघ	tigar
टिकट	ulaznice
टिकट	karte
टिकट	ulaznica
टिकट	karta
राजशाही	monarhija
पैरों	stopala
पैरों	stopa
पैरों	noge
ब्लॉग	blog
ब्लॉग	blogs
सड़कों	putevi
सड़कों	ceste
उद्देश्यों	preduzetnik
जाल	neto
जाल	net
जाल	mesh
मिलान	mečevi
मिलान	mečevima
मिलान	mečeva
मिलान	mečeve
मिलान	milano
मिलान	meč
प्रावधान	odredbom
प्रावधान	odredbu
प्रावधान	opskrba
प्रावधान	odredbe
प्रावधान	namirnice
प्रावधान	odredbama
प्रावधान	odredbi
सदस्यता	članstvo
सदस्यता	subscription
रिकार्ड	rekord
रिकार्ड	rekordno
रिकार्ड	bilježe
रिकार्ड	rekordnih
साझा	dijele
साझा	dionica
साझा	dijeli
स्वतन्त्रता	nezavisnost
अधिकृत	ovlaštena
अधिकृत	odobren
सापेक्ष	relativna
विफल	propao
विफल	propali
संदेह	sumnja
संदेह	sumnje
संदेह	sumnju
संदेह	sumnjaju
संदेह	sumnja
संदेह	sumnje
आग्रह	zahtjev
किरण	kiran
कारोबार	poslovni
कारोबार	poslovanje
ऋग्वेद	rgveda
रिंग	ring
रिंग	prsten
ऑपरेशन	operacija
आपसी	međusobna
आपसी	međusobno
आपसी	međusobne
पवन	vjetar
बाधा	prepreka
बाधा	prepreku
अमीर	emirate
अमीर	emir
अमीर	bogata
अमीर	bogato
अमीर	bogati
अमीर	bogatim
अमीर	bogat
समतल	ravan
समतल	ravne
समतल	avion
बस्ती	grad
कठिनाई	poteškoća
कठिनाई	teškoće
पुर्तगाली	portugalski
जड़	korijene
जड़	korijenima
जड़	korijeni
बौद्धिक	intelektualno
बौद्धिक	intelektualac
बौद्धिक	intelektualnu
स्वर्ग	nebo
स्वर्ग	raj
शासित	vladao
शासित	presudio
प्रोटोकॉल	protokol
प्रोटोकॉल	protokoli
व्यय	provodi
गणतंत्र	republika
माया	maya
माया	maja
तिब्बती	tibetanski
तिब्बती	tibet
आत्महत्या	samoubistva
आत्महत्या	samoubistvo
मतभेद	razlika
मतभेद	razlike
अतिथि	gostiju
अतिथि	gosti
अतिथि	gost
लें	preuzeti
लें	uzeti
लें	take
लें	preuzme
शानदार	superb
डाक	mail
डाक	poštanski
प्रतिद्वंद्वी	rival
प्रतिद्वंद्वी	rivala
प्रतिद्वंद्वी	protivnik
प्रतिद्वंद्वी	protivnici
मनु	manu
तरंग	talas
उठाया	podignut
उठाया	podigao
अंतराल	interval
अंतराल	hijatalna
पेटेंट	patent
क्रिस	chris
क्रिस	kris
परिचित	poznato
परिचित	poznanicima
परिचित	poznanika
इंडोनेशिया	indonezija
विश्वसनीय	pouzdani
विश्वसनीय	pouzdanih
विश्वसनीय	pouzdano
विश्वसनीय	bliski
अब्दुल	abdul
तत्काल	odmah
तत्काल	hitno
तत्काल	instant
तत्काल	hitna
चित्रकला	slikarstvo
पहलुओं	aspekata
पहलुओं	aspektima
पहलुओं	aspekti
गेट	kapije
गेट	gate
गेट	kapiji
गेट	kapija
गेट	kapiju
चैंपियनशिप	championship
चैंपियनशिप	šampionat
चैंपियनशिप	prvenstvo
बाबू	tata
पैदल	pješački
पैदल	pješaka
पैदल	pješak
पैदल	trotoar
संतान	potomaka
जर्नल	žurnal
गुप्ता	gupta
लाखों	milioni
लाखों	milione
शैक्षणिक	obrazovna
खोला	otvoren
खोला	otvorili
खोला	otvorio
भाप	parni
भाप	parna
बेस्ट	najbolji
बेस्ट	best
गलती	greška
गलती	grešku
गलती	greška
भ्रूण	embrion
भ्रूण	fetus
भ्रूण	fetusa
चेक	češki
ब्राजील	brazil
राग	melodija
राग	raga
ख्याति	slavnih
ख्याति	fame
सिन्हा	sinha
पंजीकृत	registrovan
पंजीकृत	registrovana
सिंध	sindh
वैध	važeći
वैध	validnost
टॉम	tome
टॉम	tom
जूनियर	juniorsko
जूनियर	juniorska
जूनियर	junior
जूनियर	mlađi
चुम्बकीय	magnetno
चुम्बकीय	magnetni
चुम्बकीय	magnetne
चुम्बकीय	magnetsko
बादशाह	king
बादशाह	kralj
रचनात्मक	kreativne
रचनात्मक	kreativna
रचनात्मक	kreativno
रचनात्मक	kreativni
मुखपृष्ठ	dom
मुखपृष्ठ	home
ट्रस्ट	trust
ट्रस्ट	povjerenje
प्रस्तुति	prezentacija
उपर	top
धरोहर	naslijeđe
धरोहर	baština
धरोहर	nasljeđe
भूल	oblivion
अद्वितीय	jedinstveni
अद्वितीय	jedinstveno
अद्वितीय	jedinstven
अद्वितीय	jedinstvena
सरकारों	vlade
खतरनाक	opasnu
खतरनाक	opasna
खतरनाक	opasne
खतरनाक	opasan
खतरनाक	opasni
खतरनाक	opasno
त्यौहार	festival
त्यौहार	festivali
त्यौहार	festivalima
परिमाण	jačine
परिमाण	parametara
परिमाण	parametri
संक्रमित	inficirani
देखना	smatrajući
ख़ास	posebna
ख़ास	specijalno
ख़ास	specijalni
अवसरों	prilikama
अवसरों	navrata
माँग	potražnja
स्पेनिश	španski
महारानी	queen
महारानी	kraljica
निरीक्षण	inspekcija
जिम्मेदारी	odgovornost
रंगमंच	pozorište
भारतीयों	indijci
भारतीयों	indijanci
त्रुटि	grešaka
त्रुटि	greške
त्रुटि	greška
ऊँची	visoko
ऊँची	visoki
ज्यामिति	geometrija
आराम	udobnost
आराम	ostatak
रवि	sudan
रवि	sunce
रवि	ravi
रवि	okupljanje
तलाश	tražiti
बेटा	beta
बेटा	sin
टुकड़े	komadi
टुकड़े	komada
क्रिस्टल	kristal
