apie	について
skrydis	フライト
skrydis	飛行
arkliai	ウマ
arkliai	ウマ
balandis	四月
balandis	エイプリル
toro	トロ
lygiagrečiai	パラレル
lygiagrečiai	並列
kraštovaizdis	景色
kraštovaizdis	風景
kraštovaizdis	横長
kraštovaizdis	風景
kraštovaizdis	横向き
harry	ハリー
han	ハン
nugalėti	beat
nugalėti	ビート
nugalėti	敗北
mokestis	手数料
mokestis	料金
mokestis	租税
mokestis	税金
mokestis	手数料
toronto	トロント
lėktuvą	飛行機
juodi	黒い
juodi	ブラック
vandenynų	大洋
kelly	ケリー
galvijai	ウシ
cfg	cfg
techninių	テクニカル
advokato	弁護士
kipras	キプロス
aprangos	被服
aprangos	ドレス
biografijos	背景
biografijos	生い立ち
elektronų	電子
gvaranių	グアラニー
išspręsti	解決
išspręsti	解消
cadillac	キャデラック
užrašas	銘文
užrašas	碑文
asmenybė	個性
asmenybė	人柄
asmenybė	性格
asmenybė	人格
asmenybė	パーソナリティ
teismai	司法
teismai	裁判所
slėgis	気圧
slėgis	圧力
slėgis	圧力
vitalijus	ヴィターリ
beta	ベータ
gimdos	子宮
žievė	バーク
žievė	樹皮
sportininkė	スポーツマン
lightgrey	lightgrey
šautuvas	小銃
šautuvas	ライフル
urano	ウラン
registras	登記簿
pardavimai	販売
pardavimai	売り上げ
pardavimai	セールス
pardavimai	売上
talpa	定員
talpa	容量
žemėlapiai	地図
žemėlapiai	マップ
žemėlapiai	チャート
žemėlapiai	グラフ
geležinkeliai	鉄道
gaisras	火事
gaisras	ファイア
gaisras	火災
gėrimai	飲み物
gėrimai	飲物
gėrimai	飲み物
gėrimai	ドリンク
vadovėlių	教科書
plunksnos	羽毛
kačių	キャッツ
kačių	ネコ
branduolys	カーネル
branduolys	コア
branduolys	core
šventę	祝賀会
šventę	お祝い
spausdinti	印刷
bilbao	ビルバオ
terasa	テラス
terasa	棚田
jonų	イオン
senelis	おじいさん
senelis	祖父
kursai	コース
tėvynę	家路
ist	ist
avarijos	アクシデント
avarijos	事故
arklio	ウマ
muzikantai	ミュージシャン
koncentracija	濃度
jauniausias	最年少
monarchija	君主制
aston	アストン
havajų	ハワイアン
rabinas	ラビ
erikas	エリック
taylor	テイラー
cemento	セメント
parengti	準備
žygis	ハイキング
žygis	クエスト
derybos	ネゴシエーション
derybos	交渉
derybos	交渉
indonezijoje	インドネシア
kalėdų	クリスマス
tankai	戦車
tankai	タンク
tankai	戦車
katerina	キャサリン
katerina	カテリナ
kanalai	チャネル
kanalai	チャンネル
šaulys	シューティング
esperanto	エスペラント
galūnės	四肢
atsiradimą	出現
skausmas	痛み
skausmas	疼痛
skausmas	ペイン
kijeve	キエフ
durpių	泥炭
veronika	ヴェロニカ
veronika	ベロニカ
kolumbija	コロンビア
medžioklė	狩り
medžioklė	ハンティング
medžioklė	狩猟
pasiskirstymas	分布
pasiskirstymas	流通
pasiskirstymas	配当
ištekliai	リソース
ištekliai	資源
nuosavybė	プロパティ
nuosavybė	財産
nuosavybė	エクイティ
nuosavybė	持分
ginklą	ガン
plakatas	ポスター
ajax	アイアース
mac	mac
mac	マック
miltų	粉末
miltų	小麦粉
miltų	食事
vienybės	統一
išradimų	発明
atodanga	露頭
stephen	スティーヴン
visu	いっぱい
visu	フル
mirti	die
mirti	死ぬ
mirti	瀕死
vnt	ピース
laimės	ハピネス
laimės	幸福
laimės	幸せ
pasakyti	say
pasakyti	セイ
baby	ベイビー
baby	赤ちゃん
juodai	黒い
juodai	ブラック
vynuogių	ぶどう
vynuogių	ブドウ
armėnija	アルメニア
antenos	触角
antenos	アンテナ
dažni	共通
pelnas	営利
pelnas	収益
pelnas	利益
vakarai	ウエスト
vakarai	西部
vakarai	ウェスト
malio	マリ
audra	ストーム
žolių	ハーブ
brigada	旅団
dirbtinis	人工
nuotykiai	冒険
nuotykiai	アドベンチャー
nuotykiai	冒険
java	java
nina	ニーナ
erdvę	斑点
tvarkyti	管理
tvarkyti	ハンドル
parako	火薬
porų	カップル
fragmentas	フラグメント
įspūdį	インプレッション
aerodromas	飛行場
fiat	フィアット
klasikinis	クラシック
klasikinis	古典
klasikinis	classic
skysčio	流体
smėlis	砂塵
smėlis	タイラー
smėlis	サンズ
kampanija	キャンペーン
ataka	攻撃
ataka	進撃
organizmas	生物
gaujos	ギャング
karūna	クラウン
disney	ディズニー
gyvos	リビング
gyvos	living
gyvos	ライブ
gyvos	生きる
drabužius	被服
drabužius	洋服
vertimo	翻訳
duoklę	朝貢
dulkių	ダスト
dulkių	砂塵
dulkių	ほこり
pcupdate	pcupdate
izabelė	イサベル
izabelė	イザベッラ
tarnautojas	召使
tarnautojas	事務員
tarnautojas	書記官
tarnautojas	事務職
ekrano	画面
ekrano	スクリーン
skystis	液体
galutinis	最終
galutinis	決勝
galutinis	ファイナル
kiaušinių	エッグ
kiaušinių	エッグ
patinų	男性
patinų	オス
išlaisvinimo	解放
tiesos	真理
tiesos	真実
tiesos	真理
genų	遺伝子
genų	ジーン
eleonora	エレノア
bokso	ボクシング
paslaptis	ミステリー
audiniai	ティッシュ
valymo	クリーニング
valymo	洗浄
valymo	清掃
valymo	掃除
valymo	浄化
savarankiška	自律
mikelandželas	ミケランジェロ
edgaras	エドガー
degimo	燃焼
degimo	燃える
degimo	バーニング
budizmas	仏教
pilotai	パイロット
lankytojų	ビジター
lankytojų	ビジター
dangus	天国
dangus	sky
dangus	スカイ
apranga	ドレス
apranga	被服
apranga	洋服
apranga	被服
apranga	服装
apranga	衣装
vartotojai	消費者
htm	htm
animacija	アニメーション
durys	ドア
durys	ドア
xbox	xbox
sutrikimai	疾患
greičiausias	最速
vitamino	ビタミン
baltymai	タンパク質
baltymai	たんぱく質
senatas	元老院
franco	フランコ
bmw	bmw
savybė	プロパティ
savybė	財産
sausas	辛口
sausas	ドライ
sausas	乾燥
everton	エバートン
vita	ヴィータ
kostiumų	コスチューム
kostiumų	仮装
kostiumų	衣装
kostiumų	装束
kostiumų	服飾
harvardo	ハーバード
fiba	fiba
sultys	ジュース
vilhelmo	ヴィルヘルム
siauras	狭い
pluošto	繊維
pluošto	ビーム
lobis	宝物
lobis	財宝
gyvūno	アニマル
gyvūno	動物
filmavimo	撮影
sudėtingas	コンプレックス
sudėtingas	錯体
sudėtingas	複雑
marc	マルク
marc	marc
klano	氏族
tremtyje	exile
tremtyje	流罪
tremtyje	亡命
koeficientas	係数
trumpi	短い
trumpi	ショート
maitinimo	ケータリング
nesutarimų	論争
reiškinius	現象
bitės	ミツバチ
bitės	ハチ
bitės	ビー
opozicijos	野党
mergaitės	ガールズ
sakalas	ファルコン
sakalas	ホーク
sakalas	タカ
kinas	中国語
kinas	中国人
laboratorija	研究室
būklė	近況
būklė	ステータス
benfica	ベンフィカ
siela	ソウル
siela	霊魂
hipotezė	仮説
kopija	レプリカ
piešiniai	図面
piešiniai	絵画
holivudo	ハリウッド
siaura	狭い
parodas	展示
šokiai	ダンス
šokiai	ダンシング
šokiai	踊り
šokiai	踊る
pasakojimas	記事
pasakojimas	ストーリー
pasakojimas	物語
stiprūs	強い
stiprūs	濃い
vabzdžiai	昆虫
vabzdžiai	昆虫
fra	フラ
bado	飢餓
bado	飢え
bado	空腹
dovydas	デイヴィッド
dovydas	ダビデ
dovydas	デビッド
dovydas	デヴィッド
tauras	タウラス
drėgnas	しっとり
anne	アン
milda	メラニー
anglis	石炭
anglis	木炭
anglis	炭素
gambitas	ギャンビット
medvilnė	木綿
medvilnė	コットン
granitas	花崗岩
pontiac	ポンティアック
forumas	フォーラム
rfc	rfc
klientų	カスタマー
klientų	顧客
klientų	カスタマー
garsai	サウンド
molekulių	パズル
firma	会社
atsakomybė	責任
atsakomybė	責任
atsakomybė	責務
ginkluotės	弾薬
koncerto	コンサート
pirkti	購入
pirkti	購入
audito	監査
pastabos	備考
pastabos	観測
pastabos	コメント
studentas	生徒
studentas	学生
samuel	サミュエル
bibliotekų	図書館
bibliotekų	ライブラリ
bibliotekų	図書館
bibliotekų	ライブラリ
airbus	エアバス
autonomiją	自治
mūšių	合戦
rengiant	立案
bičių	ミツバチ
bičių	ハチ
bičių	ビー
fidžio	フィジー
karpovas	カルポフ
ilinojaus	イリノイ
sindromas	症候群
levas	レフ
humoro	ユーモア
laukinių	ワイルド
laukinių	野生
laukinių	野生動物
observatorija	天文台
archeologija	考古学
formulę	公式
formulę	数式
christopher	クリストファー
myspace	myspace
iždo	国庫
versijų	バージョン
povandeninių	水中
drabužiai	衣類
drabužiai	被服
drabužiai	被服
drabužiai	洋服
douglas	ダグラス
sode	庭園
mineralų	鉱物
urvas	洞窟
altoriaus	祭壇
giesmė	聖歌
žaibo	ライトニング
įmonėse	会社
mitybos	栄養
mitybos	ダイエット
mitybos	献立
mitybos	国会
franz	フランツ
okeanijos	オセアニア
gyvi	ライブ
gyvi	生きる
gyvi	アライブ
steiner	シュタイナー
kambarys	部屋
kambarys	ルーム
rosa	ローザ
logika	論理
ekologijos	エコロジー
ekologijos	生態学
ateina	来る
ateina	カミング
gdansko	グダニスク
aktyvi	アクティブ
bosnija	ボスニア
arkties	北極
lagūna	ラグーン
puikus	優れた
cgi	cgi
greit	soon
greit	まもなく
greit	もうすぐ
greit	速い
greit	高速
pievų	メドウズ
aviacija	航空
ilgiausia	最長
giuseppe	ジュゼッペ
smuikas	ヴァイオリン
smuikas	バイオリン
smuikas	フィドル
nationalteam	nationalteam
uždaryti	閉じる
uždaryti	クローズ
norą	意欲
inter	inter
palikuonių	子孫
reitingas	評価
reitingas	格付
lapės	キツネ
infrastruktūra	インフラストラクチャー
santos	サントス
indėlis	寄与
indėlis	貢献
indėlis	出資
indėlis	預金
indėlis	デポジット
patinas	男性
patinas	オス
jordan	ヨルダン
jordan	ジョーダン
gauta	着信
gauta	受信
priklausomybės	依存
priklausomybės	依存性
priklausomybės	依存
vertimai	翻訳
golfo	ゴルフ
magdalena	マグダレナ
magdalena	マグダレーナ
konsulas	領事
konsulas	執政官
faktas	事実
mafijos	マフィア
praktiką	インターン
praktiką	インターンシップ
dūmų	スモーク
matmenys	サイズ
matmenys	寸法
holokausto	ホロコースト
charakteristikos	特性
charakteristikos	特色
charakteristikos	特徴
mergaitė	ガール
mergaitė	少女
mergaitė	女の子
slapyvardis	愛称
slapyvardis	ニックネーム
philip	フィリップ
elektra	電力
elektra	電気
bernardo	ベルナルド
mintys	考え
mintys	思考
mintys	想い
berniukas	男の子
berniukas	少年
berniukas	ボーイ
uogos	ベリー
klasikinio	クラシカル
klasikinio	クラシック
klasikinio	古典
moore	ムーア
moldovos	モルドバ
temperatūrą	気温
temperatūrą	温度
sinonimai	同義語
sinonimai	類義語
kuras	燃料
kuras	燃料
katė	ネコ
katė	ねこ
bolonijos	ボローニャ
prižiūrėti	時計
prižiūrėti	腕時計
plokštės	パネル
plokštės	プレート
sulčių	ジュース
trileris	スリラー
klaidingai	false
klaidingai	虚偽
leidyba	出版
leidyba	パブリッシング
serga	病気
menininkai	芸術家
menininkai	アーティスト
privačiai	非公開
atkarpa	セグメント
atkarpa	線分
dainuoja	歌う
aukščiausiasis	supreme
departamentai	学科
demokratija	民主主義
skonis	フレーバー
laiptai	階段
laiptai	階段
nicole	ニコル
kviečiai	小麦
kviečiai	コムギ
srautas	フロー
srautas	流れ
trikampis	トライアングル
trikampis	三角形
diskusijos	ディスカッション
diskusijos	話し合い
diskusijos	ディスカッション
diskusijos	ディベート
ret	ret
bulvių	ポテト
bulvių	ジャガイモ
bulvių	じゃがいも
bulvių	じゃがいも
bulvių	ジャガイモ
bulvių	ポテト
gyvulininkystė	家畜
švino	リード
laboratorijoje	研究室
bernard	ベルナール
signalo	シグナル
signalo	信号
medaliai	メダル
momentas	moment
momentas	瞬間
momentas	モーメント
tado	タデウス
aspektai	側面
balto	サテン
viltis	希望
takai	高井
mokestį	バーゲン
branduolinės	原子力
sektos	セクト
sektos	宗派
didžiulį	凄まじい
atvirai	正直
elseif	elseif
žengimo	アセンション
vartotojams	消費者
pranašumą	利点
pranašumą	アドバンテージ
ideologija	イデオロギー
arnoldas	アーノルド
arnoldas	アルノルト
uogų	リコリス
ženklais	char
populiarumas	人気
išėjimo	アウトプット
išėjimo	出力
calcio	カルチョ
emilis	エミル
kalinys	捕虜
kalinys	囚人
interjero	内部
interjero	内装
interjero	内面
interjero	インテリア
porsche	ポルシェ
alpės	アルプス山脈
alpės	アルプス
specialių	スペシャル
scenų	シーン
scenų	場面
draugo	友人
draugo	友だち
draugo	フレンド
draugo	友達
upes	河川
gėlės	お花
draugė	友人
draugė	友だち
draugė	フレンド
draugė	友達
sony	sony
sony	ソニー
elgtis	振舞う
sutrikimas	無秩序
stare	凝視
natalija	ナタリア
vasaris	二月
žiedynas	花序
gėlė	flower
gėlė	フラワー
vakare	夕方
branduolių	カーネル
padengti	メッキ
rimtai	マジ
bros	ブロス
traumos	怪我
traumos	外傷
eritrėjos	エリトリア
cukrus	砂糖
smegenys	脳みそ
derliaus	収穫
derliaus	収穫
giminių	親族
giminių	親戚
angelo	アンジェロ
sąveika	相互作用
sąveika	相互作用
vestuvės	ウェディング
vestuvės	ウェディング
vestuvės	結婚式
greitas	クイック
greitas	快速
greitas	速い
greitas	高速
akcija	共有
akcija	シェア
akimis	アイズ
georg	ゲオルク
kiaulių	ブタ
paveldėjimo	相続
paveldėjimo	継承
šventyklą	テンプル
šventyklą	寺院
šventyklą	神殿
blogai	バッド
blogai	悪い
infrastruktūros	インフラストラクチャー
civilių	文官
orbitą	軌道
rėmėjas	スポンサー
cruz	クルス
skrydžiai	フライト
bausmę	ペナルティ
grėsmė	威嚇
grėsmė	脅威
boston	ボストン
ypatumai	機能
ypatumai	特徴
skr	scr
šalininkas	サポーター
lapė	キツネ
koledžas	カレッジ
koledžas	大学
beisbolo	ベースボール
beisbolo	野球
kimi	きみ
kimi	キミ
parms	parms
mesjė	ムッシュ
baldai	家具
autonomijos	自治
kvapą	香り
jausmus	気持ち
jausmus	感情
plymouth	プリマス
dėžutė	ボックス
dėžutė	メールボックス
kiaulės	ブタ
est	est
kenijos	ケニア
kenijos	ケニア
honda	本多
honda	ホンダ
honda	本田
imtynių	レスリング
brothers	兄弟
brothers	ブラザーズ
algoritmas	アルゴリズム
grūdai	穀物
grūdai	シリアル
grūdai	シリアル
gyvatė	ヘビ
gyvatė	サーペント
pietro	ピエトロ
sfl	sfl
tyrinėti	探検
imperatoriai	皇帝
chronologija	沿革
chronologija	年表
manyti	信ずる
primera	プリメーラ
bisau	ビサウ
užbaigti	終了
užbaigti	フィニッシュ
ingrida	イングリッド
birželis	jun
birželis	じゅん
birželis	六月
lotus	ハス
lotus	ロータス
meistrai	職人
kabineto	内閣
kabineto	キャビネット
komentarai	コメント
elektroninių	エレクトロニック
vaikinas	ガイ
vaikinas	chap
vaikinas	彼氏
vaikinas	ボーイフレンド
traukiniai	電車
traukiniai	列車
gold	gold
gold	ゴールド
žolė	grass
žolė	雑草
tottenham	トッテナム
persekiojimo	迫害
rightarm	rightarm
uždegimas	炎症
uždegimas	イグニッション
chemija	化学
monako	モナコ
nepriklausomybė	独立
patiekalas	ディッシュ
dvigubas	デュアル
prototipas	プロトタイプ
mgb	mgb
miręs	デッド
apple	リンゴ
apple	りんご
apple	アップル
apple	林檎
veikiančių	走る
veikiančių	ランニング
sugrįžimas	カムバック
plokštė	プレート
jaunimas	青年
jaunimas	若者
jaunimas	ユース
jaunimas	青春
bombos	爆弾
stiprinti	強化
stiprinti	強化
kiemas	ヤード
eksportas	輸出
eksportas	エクスポート
eksportas	輸出
eksportas	エクスポート
dvasinis	スピリチュアル
pamokos	レッスン
pamokos	授業
gotikos	ゴシック
iranas	イラン
laukia	待ち
gustavo	グスタボ
maršrutas	経路
maršrutas	ルート
maršrutas	旅程
dažnis	周波数
dažnis	頻度
mauzoliejus	霊廟
mauzoliejus	陵墓
gerovės	繁栄
gerovės	福祉
ludwig	ルートヴィヒ
ein	アイン
ein	ein
vertinimas	査定
vertinimas	評定
vertinimas	査定
vertinimas	評価
pranešimas	通知
pranešimas	届出
pranešimas	お知らせ
hip	股関節
hip	ヒップ
kolorado	コロラド
instruktorius	講師
instruktorius	インストラクター
bono	ボノ
prisiminimai	思い出
audros	ストーム
standartizacijos	標準化
nagrinėti	探検
diplomas	ディプロマ
diplomas	証言
urugvajus	ウルグアイ
oksfordo	オックスフォード
koledžo	カレッジ
koledžo	大学
eteryje	エーテル
georges	ジョルジュ
alfredo	アルフレード
renkasi	集める
kovotojas	ファイター
kamera	カメラ
išvados	結論
genujos	ジェノヴァ
miego	睡眠
miego	眠る
miego	スリープ
domas	ドム
domas	dom
klinikos	クリニック
klinikos	診療所
žemynas	大陸
dūmai	スモーク
pasiekimų	実績
pasiekimų	事跡
pasiekimų	業績
pasiekimų	事績
pasiekimų	功績
migracija	移行
migracija	入国
migracija	移民
reklama	広告
ann	アン
apleista	放棄された
antis	カモ
antis	カモ
antis	アヒル
antis	ダック
sojų	大豆
tabakas	タバコ
tabakas	たばこ
logistikos	物流
mitas	神話
pulką	連隊
žudynės	虐殺
nhl	nhl
apskaičiuoti	計算
sergio	セルジオ
apleistas	放棄された
autonomija	自治
karštas	熱い
karštas	ホット
karštas	暑い
kopenhagos	コペンハーゲン
isp	isp
vera	ヴェラ
pėdsakų	トレース
skaito	読み込み
amūro	アムール
vilnos	ウール
žievės	バーク
žievės	樹皮
hercegovina	ヘルツェゴヴィナ
pilietinių	シビック
laivybos	配送
aiški	ピュア
aiški	純粋
kailio	毛皮
šautuvai	小銃
sodininkystės	園芸
sodininkystės	ガーデニング
slidinėjimas	スキー
lapas	シート
gatvėse	ストリート
remontas	修理
remontas	修理
susitikimai	ミーティング
susitikimai	会議
žaliojo	ケープ
neo	ネオ
maurice	モーリス
dažų	ペンキ
dažų	ペイント
dažų	塗料
dažų	染める
dažų	染料
vandenis	ウォーターズ
mokesčiai	税金
mokesčiai	手数料
benz	ベンツ
madona	マドンナ
ian	イアン
unix	unix
laikraščiai	新聞紙
laikraščiai	新聞
genealogija	系図
genealogija	系譜
puslaidininkių	半導体
pažeidimas	侵害
bulvės	ポテト
bulvės	ジャガイモ
bulvės	じゃがいも
bulvės	じゃがいも
bulvės	ジャガイモ
bulvės	ポテト
surinkimo	キャプチャー
surinkimo	キャプチャ
surinkimo	攻略
surinkimo	アセンブリ
surinkimo	集会
surinkimo	組み立て
leipcigo	ライプツィヒ
pabrėžė	ストレス
gyvačių	ヘビ
magnio	マグネシウム
riešutų	ナッツ
riešutų	ナット
riešutų	くるみ
riešutų	クルミ
žandikaulio	あご
šiluminė	ヒート
integracijos	統合
integracijos	インテグレーション
gegužė	マイ
istorijų	記事
istorijų	ストーリー
roplių	爬虫類
ledynas	氷河
baritonas	バリトン
scuderia	スクーデリア
kaimynai	近所
elniai	シカ
sevilla	セビリア
sevilla	セビージャ
judesiai	動き
pelėda	フクロウ
pelėda	ふくろう
ragas	クラクション
ragas	ホルン
ragas	ホーン
dienoraštis	日記
adamas	アダム
sandraugos	コモンウェルス
sterlingų	スターリング
usd	usd
naikinimo	破壊
aek	aek
milanas	ミラノ
balio	バリ
balio	バリ島
jauniklius	カブス
kukurūzų	コーン
kukurūzų	トウモロコシ
kukurūzų	とうもろこし
tautybių	国籍
angelas	エンジェル
angelas	天使
pastorius	牧師
vfr	vfr
concacaf	concacaf
gyva	ライブ
gyva	生きる
gyva	アライブ
suaugusiems	成人
suaugusiems	大人
geto	ゲットー
diskografija	作品
diskografija	ディスコグラフィ
uždavinys	タスク
svečiai	ゲスト
gerti	飲み物
gerti	ドリンク
gerti	飲む
atlético	アトレティコ
atlético	アトレチコ
atlas	アトラス
senatorius	議員
naudinga	役立つ
ryte	モーニング
fakultetų	学部
atsargų	株式
atsargų	ストック
jekaterina	エカテリーナ
apyvarta	スループット
kurtas	クルト
kurtas	カーティス
kieme	中庭
kieme	裏庭
kario	カレー
molis	クレイ
molis	粘土
tuberkuliozės	結核
trio	トリオ
įrankius	ギア
pluoštas	繊維
muhammad	ムハンマド
hormonų	ホルモン
sniegas	スノー
sniegas	snow
pagirių	二日酔い
riešutai	クルミ
poste	poste
suvokimas	知覚
centų	セント
žiurkės	ラット
žiurkės	ネズミ
žiurkės	ネズミ
cinko	亜鉛
butano	ブタン
javai	シリアル
javai	シリアル
tunelis	トンネル
realizmo	リアリズム
stambulo	イスタンブール
silpnas	弱い
bomba	爆弾
didžiulė	巨大
storas	脂肪
galūnių	手足
galūnių	四肢
galūnių	四肢
krateris	クレーター
tvirtas	固体
tvirtas	強い
tvirtas	濃い
ožkos	ヤギ
bankininkystės	銀行
olandija	オランダ
neaiški	曖昧
išminties	知恵
brugge	ブルッヘ
pėdsakai	トレース
stalinas	スターリン
tibete	チベット
dziudo	柔道
retais	ltr
doleris	ドル
doleris	yen
lightgreen	lightgreen
aurelijus	アウレリウス
sparnus	ウイングス
pentax	ペンタックス
šiluma	ヒート
noras	欲望
noras	意欲
baimė	恐怖
baimė	恐れ
rankena	ハンドル
sekti	トレース
brolija	友愛
rėmėjų	スポンサー
rėmėjų	サポーター
signalas	シグナル
signalas	信号
žuvėdra	かもめ
birmingham	バーミンガム
etapai	舞台
etapai	ステージ
profesija	占領
profesija	職業
sužeista	怪我
bell	ベル
florida	フロリダ
melodija	メロディ
melodija	メロディー
kareivis	兵士
kareivis	兵隊
deportivo	デポルティーボ
osetijos	オセチア
vokalinių	ボーカル
susitarimo	配置
susitarimo	編曲
karvės	カウ
gildijos	ギルド
trauktis	退却
trauktis	撤退
karvelis	ピジョン
karvelis	ハト
jorge	ホルヘ
žemynų	大陸
sunkus	重い
sunkus	ヘビー
sunkus	重度
rom	rom
programavimas	プログラミング
dama	レディ
komentaras	コメント
komentaras	解説
tankio	密度
ilja	イリヤ
mityba	栄養
mityba	ダイエット
mityba	献立
mityba	国会
misijų	ミッション
padegimas	放火
jay	ジェイ
jay	カケス
teresa	テレサ
bendri	全般
bendri	一般
bendri	将軍
sims	シムス
kortos	カード
veikimas	運行
veikimas	作戦
veikimas	運営
veikimas	操作
veikimas	オペレーション
sąsajos	インターフェース
sąsajos	インタフェース
grėsmės	威嚇
grėsmės	脅威
poras	毛穴
koralų	サンゴ
klausos	聴聞
klausos	聴覚
klausos	聴力
klausos	審問
ios	ios
spa	スパ
spa	spa
plinta	広がる
plinta	スプレッド
plinta	広がる
ideologijos	イデオロギー
uss	uss
ngc	ngc
gydytojai	医師
gydytojai	医師
gydytojai	医者
aplankyti	訪問
aplankyti	訪問
psv	psv
dega	バーンズ
dega	やけど
dega	焼き
dega	火傷
dega	やけど
dega	burn
pistoleto	拳銃
kalėjimas	刑務所
kalėjimas	監獄
tragedija	悲劇
mitsubishi	三菱
šarvai	装甲
wydawnictwo	wydawnictwo
vakaro	夕方
nagai	ネイル
obuolių	リンゴ
obuolių	りんご
mėnesiai	ヶ月
mėnesiai	months
krokuva	クラクフ
fleita	フルート
vergai	奴隷
pašarų	フィード
milžiniškas	凄まじい
milžiniškas	巨大
klinika	クリニック
klinika	診療所
sveikas	ヘイ
uždaviniai	タスク
tok	トック
prielaida	推定
velykų	イースター
england	イギリス
draudžiamos	禁止
džo	ジョーイ
nelson	ネルソン
indonezija	インドネシア
atostogų	休暇
atostogų	バカンス
atostogų	バケーション
židinys	暖炉
kviečių	小麦
kviečių	コムギ
nedarbo	失業
pistoletai	拳銃
kvartale	ヴィチェンツァ
virimo	茹でる
virimo	調理
virimo	クッキング
virimo	料理
titas	ティトゥス
titas	タイタス
įgyvendina	実装
grynas	ピュア
grynas	純粋
simona	シモーネ
simona	シモーヌ
badas	飢饉
badas	飢え
badas	空腹
būtinai	絶対に
gyvuliai	動物
gyvuliai	家畜
gyvuliai	アニマル
gyvuliai	動物
jausmas	気分
jausmas	フィーリング
keliones	ツアー
keliones	トゥール
keliones	旅行
ram	ラム
ram	ram
arenos	チャレンジャー
ibm	ibm
liūto	ライオン
liūto	獅子
berno	ベルヌ
makro	マクロ
pakraštys	周辺
šlaitų	スロープ
šlaitų	傾き
ateitis	フューチャー
ateitis	未来
ateitis	将来
sauber	ザウバー
parduodami	落札
kiaušiniai	エッグ
kiaušiniai	エッグ
pasakojimo	ストーリー
pasakojimo	物語
atleisti	ドロップ
procentas	割合
procentas	パーセンテージ
procentas	パーセント
krenta	ドロップ
krenta	落ちる
krenta	落下
vartotojas	消費者
cilindro	円柱
cilindro	シリンダー
minėtų	インジェクター
mecenatas	庇護
metrai	メートル
metrai	メーター
efektyvumas	効能
hamburg	ハンブルグ
hamburg	ハンブルク
que	que
struktūras	構造
ceremonijos	セレモニー
ceremonijos	儀式
ceremonijos	式典
vėžliai	カメ
rojus	ロイ
rojus	パラダイス
rojus	楽園
juros	ジュラ
susieti	引き分け
susieti	ネクタイ
srauto	フロー
srauto	流れ
kaklas	ネック
valensijos	バレンシア
atominė	アトミック
atominė	原子
tapatybės	アイデンティティー
tapatybės	アイデンティティ
įvertinimas	評価
įvertinimas	格付
įvertinimas	査定
įvertinimas	評価
comics	漫画
comics	コミック
utf	utf
maras	疫病
maras	ペスト
mitai	神話
įrodymas	証明
įrodymas	プルーフ
įrodymas	証拠
drėgmės	水分
tld	タッド
gebėjimas	能力
napoli	ナポリ
universal	ユニバーサル
galingas	パワフル
vairuotojas	運転手
vairuotojas	ドライバ
vairuotojas	ドライバー
cat	ネコ
cat	ねこ
hlist	hlist
nida	nida
aspektus	側面
represijų	抑圧
privilegija	特権
nuotaikos	気分
nuotaikos	ムード
ritmo	リズム
vienybė	統一
kristalų	crystal
kristalų	結晶
kristalų	クリスタル
vyšnių	サクランボ
vyšnių	チェリー
trąšų	肥料
greitkelis	ハイウェイ
greitkelis	公道
nintendo	任天堂
pažeidimo	侵害
barselonoje	バルセロナ
smūgis	ブロウ
smūgis	ブロー
smūgis	パンチ
spartos	スパルタ
priedai	アクセサリ
priedai	アクセサリー
btr	gtr
šūkis	標語
vėžlys	カメ
rudolf	ルドルフ
žinduoliai	哺乳類
grindų	フロア
skubiai	緊急
butų	アパート
pakeitimai	改正
spinduliuotės	放射線
spinduliuotės	放射
baterijos	電池
baterijos	バッテリー
baterijos	バッテリ
baterijos	電池
darželio	幼稚園
darželio	保育園
protas	mind
protas	マインド
mazgų	ノット
mazgų	結び目
žymėjimas	マーキング
atradimas	ディスカバリー
atradimas	発見
turtingas	金持ち
turtingas	リッチ
čigonų	ジプシー
gustav	グスタフ
germain	ジェルマン
libija	リビア
nuolatinio	スタンディング
dėmių	しみ
dėmių	シミ
gyvybė	生活
gyvybė	生命
gyvybė	人生
gyvybė	ライフ
veteranų	退役軍人
bute	アパート
kapitalas	資本
kapitalas	首都
kapitalas	キャピタル
žaibas	ライトニング
mechanika	力学
atletika	重量挙げ
kara	カラ
tradicijomis	伝統
arklius	ウマ
smurto	暴力
matuojamas	測定
nuomos	レンタル
nuomos	賃貸
nuomos	貸す
nuomos	賃貸借
saugojimo	モバイル
autobusas	バス
raketas	ミサイル
marta	マーサ
lengvas	軽度
brolijos	友愛
aids	エイズ
požymis	属性
povandeninis	潜水艦
povandeninis	水中
parametrai	パラメータ
parametrai	パラメーター
dažiklis	染める
dažiklis	染料
spektro	スペクトル
švedas	スウェード
audi	アウディ
baimės	恐怖
baimės	恐れ
šuolis	飛躍
subjektas	エンティティ
subjektas	実体
int	int
tapatybę	アイデンティティー
tapatybę	アイデンティティ
berniukai	boys
berniukai	男の子
faktorius	ファクター
faktorius	因子
faktorius	係数
liūtai	ライオン
liūtai	ライオンズ
paliaubų	停戦
atsakymas	回答
atsakymas	答え
atsakymas	答弁
atsakymas	返信
ifk	ifk
papuošalai	ジュエリー
rotary	ロータリー
adriano	アドリアーノ
aukštumas	highs
žemyninės	本土
indas	船舶
gumos	歯茎
gumos	ガム
maitina	フィード
